I
1050 Generated by WorldEditor 2.1.0r1

1    784 1 0 LQTZ Tuzla
1302 city Tuzla
120 Linear Feature 77
111  44.45847119  018.73426349 4
115  44.45849419  018.73398626
120 Linear Feature 76
112  44.45819732  018.74096099  44.45819732  018.74096036 4
111  44.45820960  018.74080828 4
111  44.45823382  018.74050713 4
111  44.45824147  018.74041204 4
111  44.45826689  018.74009592 4
115  44.45827996  018.73993335
120 Linear Feature 92
111  44.46038743  018.72391939 1
111  44.46027754  018.72536837 1
111  44.46027131  018.72542731
112  44.46027131  018.72542731  44.46026162  018.72552235 1
112  44.46020524  018.72571919  44.46019878  018.72584138
111  44.46020524  018.72571919 1
111  44.46017181  018.72614016 1
111  44.45954064  018.73408841 1
111  44.45950800  018.73450243 1
111  44.45904056  018.74031896 1
111  44.45902983  018.74045241 1
111  44.45901089  018.74068808
112  44.45901089  018.74068808  44.45898846  018.74092640 1
111  44.45878740  018.74089642 1
111  44.45862302  018.74087134 7
111  44.45820960  018.74080828 1
111  44.45819193  018.74080537 1
111  44.45808521  018.74078779
112  44.45808521  018.74078779  44.45796371  018.74076160 1
111  44.45791731  018.74064553 1
111  44.45768522  018.74024444 1
111  44.45766831  018.74021523 1
111  44.45756359  018.74003426
112  44.45756359  018.74003426  44.45747387  018.73987451 1
111  44.45748303  018.73973355 1
115  44.45750827  018.73940192
120 Linear Feature 94
111  44.45904284  018.74031854 1
112  44.45878675  018.74060400  44.45856804  018.74056733
111  44.45878675  018.74060400 1
111  44.45864305  018.74057907 7
111  44.45823382  018.74050713
111  44.45821260  018.74050353 1
111  44.45798670  018.74046520
112  44.45798670  018.74046520  44.45783529  018.74042591 1
115  44.45768388  018.74024260
120 Linear Feature 93
111  44.45902983  018.74045241 1
112  44.45882974  018.74018236  44.45863160  018.74014831
111  44.45882974  018.74018236 1
111  44.45878108  018.74017489 1
111  44.45867685  018.74015888 7
111  44.45826689  018.74009592
111  44.45824440  018.74009237 1
111  44.45811755  018.74007237
112  44.45811755  018.74007237  44.45795305  018.74004618 1
116  44.45766831  018.74021523  44.45746643  018.74008690
120 Linear Feature 97
111  44.45849888  018.73412229 1
111  44.45934940  018.73426371
112  44.45934940  018.73426371  44.45950268  018.73429776 1
115  44.45950800  018.73450243
120 Linear Feature 96
112  44.45934940  018.73426371  44.45950268  018.73427681 1
115  44.45954064  018.73408841
120 Linear Feature 95
112  44.45878108  018.74017489  44.45874183  018.74016965 1
111  44.45869515  018.74020593 1
111  44.45866698  018.74021873 7
111  44.45824147  018.74041204
111  44.45821559  018.74042362 1
111  44.45813437  018.74045996
112  44.45813437  018.74045996  44.45808951  018.74048091 1
115  44.45798670  018.74046520
120 Linear Feature 100
112  44.46080655  018.72565938  44.46095799  018.72568363 1
112  44.46083378  018.72538645  44.46068450  018.72535614
111  44.46083378  018.72538645 1
111  44.46062076  018.72535594 1
111  44.46040000  018.72532432 1
112  44.46027131  018.72542731  44.46022769  018.72553207 1
115  44.46010307  018.72555171
120 Linear Feature 90
112  44.46010307  018.72555171  44.46023205  018.72560409 1
112  44.46036981  018.72589956  44.46047979  018.72591877
111  44.46036981  018.72589956 1
111  44.46056775  018.72593019 1
111  44.46077248  018.72596188
112  44.46077248  018.72596188  44.46095785  018.72599461 1
112  44.46080655  018.72565938  44.46066947  018.72563974
111  44.46080655  018.72565938 1
111  44.46010307  018.72555171 1
111  44.45896282  018.72537929
112  44.45896282  018.72537929  44.45863258  018.72534656 1
111  44.45859364  018.72573503 1
115  44.45846279  018.72743730
120 Linear Feature 89
112  44.46036981  018.72589956  44.46021747  018.72590742 1
115  44.46017181  018.72614016
120 Linear Feature 84
112  44.45896282  018.72537929  44.45863310  018.72529927 1
111  44.45866166  018.72488716 1
115  44.45875434  018.72366355
120 Linear Feature 83
111  44.45966645  018.71207615 1
111  44.45980836  018.71028734
112  44.45980836  018.71028734  44.45990915  018.70915407 1
111  44.46075686  018.70923350 1
111  44.46147973  018.70934895
112  44.46147973  018.70934895  44.46156800  018.70935986 1
112  44.46184252  018.70945320  44.46193598  018.70946957
111  44.46184252  018.70945320 1
111  44.46215882  018.70951721 1
112  44.46234528  018.70962253  44.46242965  018.70969710
111  44.46234528  018.70962253
112  44.46234528  018.70962253  44.46253350  018.70980805 1
111  44.46258228  018.71007984 1
112  44.46258200  018.71049208  44.46255214  018.71077763
111  44.46258200  018.71049208
112  44.46258200  018.71049208  44.46257421  018.71056301 1
111  44.46263262  018.71057756 1
111  44.46323107  018.71069226 1
115  44.46333490  018.71071215
120 Linear Feature 82
111  44.46258228  018.71007984 1
112  44.46262772  018.71013138  44.46266190  018.71013896
111  44.46262772  018.71013138 1
111  44.46326649  018.71025630 1
115  44.46341091  018.71028446
120 Linear Feature 81
111  44.46234528  018.70962253 1
112  44.46239298  018.70964334  44.46241699  018.70964637
111  44.46239298  018.70964334 1
111  44.46330803  018.70981796 1
115  44.46356668  018.70986764
120 Linear Feature 75
111  44.45911324  018.74080572 3
115  44.45915955  018.74024074
120 Linear Feature 74
111  44.45767718  018.74041249 3 102
111  44.45776626  018.74056520 3 102
111  44.45785581  018.74071872 3 102
111  44.45793986  018.74086280 3 102
111  44.45797813  018.74092840 3 102
111  44.45812457  018.74095036 3 102
111  44.45819732  018.74096099 3 102
111  44.45825850  018.74097044 3 102
111  44.45839175  018.74099043 3 102
111  44.45852713  018.74101073 3 102
111  44.45866885  018.74103198 3 102
111  44.45880788  018.74105283 3 102
111  44.45894598  018.74107354 3 102
115  44.45897292  018.74107758
120 Linear Feature 73
111  44.45809627  018.73460176 3
112  44.45840357  018.73425293  44.45860097  018.73428122
111  44.45840357  018.73425293 3
111  44.45847119  018.73426349 3
111  44.45908773  018.73435979
112  44.45908773  018.73435979  44.45939279  018.73441007 3
111  44.45938158  018.73487204 3
111  44.45902043  018.73959543 3
112  44.45863686  018.73998512  44.45830936  018.73993170
111  44.45863686  018.73998512 3 102
111  44.45856741  018.73997509 3 102
111  44.45842502  018.73995420 3 102
111  44.45827996  018.73993335 3 102
111  44.45812742  018.73991143 3 102
111  44.45798411  018.73989084 3 102
111  44.45789654  018.73999015 3 102
111  44.45779569  018.74010453 3 102
112  44.45771718  018.74002597  44.45767904  018.73992226 3
115  44.45767007  018.73986569
120 Linear Feature 72
111  44.45877751  018.72590895 3
112  44.45912833  018.72554027  44.45940872  018.72558610
111  44.45912833  018.72554027 3
111  44.45916059  018.72554531 3
111  44.45982586  018.72564924
112  44.45982586  018.72564924  44.46007821  018.72569507 3
111  44.46006887  018.72613593 3
111  44.45948316  018.73368716 3
112  44.45910775  018.73408000  44.45878530  018.73402981
111  44.45910775  018.73408000 3
112  44.45849419  018.73398626  44.45817174  018.73393607
111  44.45849419  018.73398626 3
111  44.45843637  018.73397743
112  44.45843637  018.73397743  44.45817156  018.73392724 3
115  44.45817311  018.73351695
120 Linear Feature 71
111  44.46024744  018.72496119 3
112  44.45989128  018.72537862  44.45957818  018.72532624
111  44.45989128  018.72537862 3
111  44.45918096  018.72526762 3
111  44.45914227  018.72526158
112  44.45914227  018.72526158  44.45889304  018.72521356 3
115  44.45886319  018.72483301
120 Linear Feature 70
111  44.46138497  018.70971367 3
111  44.46139805  018.70975296 3
115  44.46156047  018.70977487
120 Linear Feature 69
111  44.45971454  018.73323538 3 102
111  44.45988674  018.73105119 3
111  44.45992414  018.73057676 3 102
115  44.46016498  018.72752208
120 Linear Feature 99
111  44.45812742  018.73991143 19
115  44.45813863  018.73978834
120 Linear Feature 99
111  44.45838054  018.74111351 19
115  44.45839175  018.74099043
120 Linear Feature 99
111  44.45879667  018.74117592 19
115  44.45880788  018.74105283
120 Linear Feature 99
111  44.45793738  018.73980441 19
115  44.45798411  018.73989084
120 Linear Feature 99
111  44.45784420  018.73989587 19
115  44.45789654  018.73999015
120 Linear Feature 99
111  44.45774335  018.74001025 19
115  44.45779569  018.74010453
120 Linear Feature 99
111  44.45762483  018.74046748 19
115  44.45767718  018.74041249
120 Linear Feature 99
111  44.45769896  018.74063329 19
115  44.45776626  018.74056520
120 Linear Feature 99
111  44.45778852  018.74078681 19
115  44.45785581  018.74071872
120 Linear Feature 99
111  44.45787257  018.74093089 19
115  44.45793986  018.74086280
120 Linear Feature 99
111  44.45893477  018.74119662 19
115  44.45894598  018.74107354
120 Linear Feature 99
111  44.45865764  018.74115507 19
115  44.45866885  018.74103198
120 Linear Feature 99
111  44.45851591  018.74113381 19
115  44.45852713  018.74101073
120 Linear Feature 99
111  44.45824728  018.74109353 19
115  44.45825850  018.74097044
120 Linear Feature 99
111  44.45811335  018.74107345 19
115  44.45812457  018.74095036
120 Linear Feature 99
111  44.45827996  018.73993335 19
115  44.45829118  018.73981027
120 Linear Feature 99
111  44.45842502  018.73995420 19
115  44.45843624  018.73983111
120 Linear Feature 99
111  44.45856741  018.73997509 19
115  44.45857862  018.73985200
120 Linear Feature 98
111  44.46126337  018.71022707 19
115  44.46132966  018.71028732
120 Linear Feature 98
111  44.46128716  018.70983604 19
115  44.46135346  018.70989629
120 Linear Feature 98
111  44.46146678  018.70987695 19
115  44.46151784  018.70996146
120 Linear Feature 98
111  44.46099034  018.71593670 19
115  44.46104140  018.71602121
120 Linear Feature 98
111  44.46107040  018.71507734 19
115  44.46112145  018.71516185
120 Linear Feature 98
111  44.46036773  018.72380374 19
115  44.46041879  018.72388825
120 Linear Feature 98
111  44.46131679  018.71020968 19
115  44.46127624  018.71030471
120 Linear Feature 98
111  44.46134059  018.70981865 19
115  44.46130004  018.70991368
120 Linear Feature 98
111  44.46152152  018.70988193 19
115  44.46146310  018.70995649
120 Linear Feature 98
111  44.46104508  018.71594167 19
115  44.46098667  018.71601624
120 Linear Feature 98
111  44.46112513  018.71508231 19
115  44.46106672  018.71515688
120 Linear Feature 98
111  44.46042247  018.72380871 19
115  44.46036405  018.72388327
21  44.46000309  018.71352952 2 96.4100 3.00 New Light Fixture 8
14  44.46072425  018.72819933  82.02 0 Tower Viewpoint
1300  44.46147447  018.72561036 117.50 tie_down turboprops|props|fighters 23
1301 B military 
1300  44.46171747  018.72566274 117.50 tie_down turboprops|props|fighters 24
1301 B military 
1300  44.46195269  018.72572603 117.50 tie_down turboprops|props|fighters 25
1301 B military 
1300  44.46049621  018.72664485 185.33 tie_down jets|turboprops|props 20
1301 D military 
1300  44.46062076  018.72535594 185.65 tie_down jets|turboprops|props 21
1301 C military 
1300  44.46056775  018.72593019 185.65 tie_down jets|turboprops|props 22
1301 C military 
1300  44.46330803  018.70981796   9.24 gate jets|turboprops|props 1
1301 C airline 
1300  44.46326649  018.71025630   9.24 gate jets|turboprops|props 2
1301 C airline 
1300  44.46323107  018.71069226   9.24 gate jets|turboprops|props 3
1301 C airline 
18  44.46072425  018.72819933 1 New Airport Beacon
55 12035 Tuzla Approach
54 13292 Tuzla Tower
99
