I
1050 Generated by WorldEditor 2.1.0r1

1    833 1 0 UNKM Krasnoyarsk Cheremshanka
1302 city Krasnoyarsk
111  56.17931423  092.52791405 20
111  56.17942539  092.52800587 20
111  56.17944060  092.52805094 20
111  56.17939084  092.52826645 20
111  56.17936229  092.52829680 20
111  56.17924707  092.52821318 20
111  56.17922984  092.52816173 20
113  56.17927075  092.52798827 20
120 Linear Feature 7
111  56.17938831  092.52752084 20
111  56.17940254  092.52750590 20
111  56.17943753  092.52746916 20
111  56.17952547  092.52748055 20
111  56.17955334  092.52756584 20
111  56.17950992  092.52774265 20
111  56.17946237  092.52778211 20
111  56.17937164  092.52775843 20
113  56.17934807  092.52768194 20
120 Linear Feature 7
111  56.17950981  092.52702415 20
111  56.17951421  092.52701931 20
111  56.17955946  092.52696944 20
111  56.17962628  092.52695350 20
111  56.17967231  092.52707826 20
111  56.17963227  092.52724065 20
111  56.17959232  092.52729377 20
111  56.17949483  092.52727313 20
113  56.17946451  092.52720878 20
120 Linear Feature 7
111  56.17961634  092.52656308 20
111  56.17963618  092.52654067 20
111  56.17966344  092.52650989 20
111  56.17975645  092.52651065 20
111  56.17978221  092.52660429 20
111  56.17973964  092.52677958 20
111  56.17970602  092.52681221 20
111  56.17960305  092.52678853 20
113  56.17957779  092.52672722 20
120 Linear Feature 7
111  56.17973088  092.52608774 20
111  56.17974898  092.52606833 20
111  56.17978686  092.52602772 20
111  56.17985326  092.52601861 20
111  56.17988873  092.52613426 20
111  56.17985376  092.52629362 20
111  56.17978635  092.52636646 20
111  56.17970323  092.52632913 20
113  56.17968600  092.52627996 20
120 Linear Feature 6
111  56.17791464  092.53016078 20
111  56.17794885  092.53013397 20
111  56.17803771  092.53020447 20
111  56.17806305  092.53031609 20
111  56.17804950  092.53037166 20
111  56.17803554  092.53042892 20
111  56.17797625  092.53047162 20
111  56.17788923  092.53040601 20
115  56.17787179  092.53034145
120 Linear Feature 5
111  56.17807114  092.52950104 20
111  56.17811119  092.52967276 20
111  56.17824938  092.52978088 20
115  56.17834811  092.52972006
120 Linear Feature 5
111  56.17814592  092.52918578 20
111  56.17823078  092.52917012 20
111  56.17836638  092.52927745 20
115  56.17840860  092.52946669
120 Linear Feature 5
111  56.17818935  092.52900268 20
111  56.17823417  092.52915511 20
111  56.17837834  092.52926998 20
115  56.17846910  092.52921327
120 Linear Feature 5
111  56.17826109  092.52870023 20
111  56.17834984  092.52864909 20
111  56.17849773  092.52876618 20
115  56.17853907  092.52892019
120 Linear Feature 5
111  56.17831271  092.52848263 20
111  56.17835401  092.52863479 20
111  56.17850097  092.52875138 20
115  56.17859115  092.52870202
120 Linear Feature 4
111  56.17838428  092.52818088 20
111  56.17847327  092.52812926 20
111  56.17862286  092.52825039 20
111  56.17866249  092.52840320 20
111  56.17862712  092.52855134 20
111  56.17859115  092.52870202 20
111  56.17858480  092.52872861 22
111  56.17856586  092.52880796 22
111  56.17854542  092.52889355 20
111  56.17853907  092.52892019 20
111  56.17850315  092.52907064 20
111  56.17846910  092.52921327 20
111  56.17846017  092.52925067 22
111  56.17844166  092.52932818 22
111  56.17842176  092.52941155 20
111  56.17840860  092.52946669 20
111  56.17837908  092.52959032 20
111  56.17834811  092.52972006 22
111  56.17832703  092.52980838 20
111  56.17827426  092.53002940 22
115  56.17823639  092.53018803
120 Linear Feature 3
111  56.17850773  092.52766047 20
111  56.17859812  092.52761122 20
111  56.17874235  092.52772867 20
111  56.17878499  092.52788517 20
111  56.17874949  092.52803479 20
111  56.17871498  092.52818024 20
111  56.17863731  092.52824624 20
111  56.17847748  092.52811561 20
115  56.17843639  092.52796120
120 Linear Feature 2
111  56.17874508  092.52666075 20
111  56.17884539  092.52657450 20
111  56.17899253  092.52669143 20
115  56.17903362  092.52684444
120 Linear Feature 2
111  56.17880538  092.52640740 20
111  56.17884854  092.52656048 20
111  56.17899523  092.52667733 20
115  56.17908649  092.52662226
120 Linear Feature 2
111  56.17887541  092.52611316 20
111  56.17896938  092.52605905 20
111  56.17911781  092.52617265 20
115  56.17915480  092.52633525
120 Linear Feature 2
111  56.17892811  092.52589174 20
111  56.17897149  092.52604462 20
111  56.17911748  092.52615718 20
115  56.17920928  092.52610636
120 Linear Feature 1
111  56.17899869  092.52559517 20
111  56.17909170  092.52554158 20
111  56.17923760  092.52565036 20
115  56.17927934  092.52581199
120 Linear Feature 50
111  56.17905204  092.52537103 20
111  56.17909578  092.52552424 20
111  56.17924102  092.52563411 20
115  56.17933354  092.52558424
120 Linear Feature 49
111  56.17936417  092.52514036 20
115  56.17940454  092.52528594
120 Linear Feature 48
111  56.17912287  092.52507344 20
115  56.17921132  092.52501991
120 Linear Feature 47
111  56.17708681  092.53017900 20
111  56.17713304  092.53039345 20
111  56.17722331  092.53045937 20
115  56.17736098  092.53042665
120 Linear Feature 46
111  56.17713012  092.52999689 20
111  56.17725432  092.52989012 20
111  56.17734493  092.52996208 20
115  56.17741936  092.53018200
120 Linear Feature 45
111  56.17721640  092.52963424 20
111  56.17725821  092.52986079 20
111  56.17735409  092.52992975 20
115  56.17749408  092.52986891
120 Linear Feature 44
111  56.17725436  092.52947464 20
111  56.17737173  092.52937499 20
111  56.17746656  092.52944721 20
115  56.17753424  092.52970062
120 Linear Feature 43
111  56.17733960  092.52911635 20
111  56.17738106  092.52934403 20
111  56.17747070  092.52941129 20
115  56.17762072  092.52933812
120 Linear Feature 42
111  56.17738647  092.52891724 20
111  56.17750675  092.52881861 20
111  56.17760110  092.52889474 20
115  56.17765846  092.52917801
120 Linear Feature 41
111  56.17750651  092.52841265 20
111  56.17760495  092.52832843 20
111  56.17766978  092.52838160 20
111  56.17771032  092.52855936 20
111  56.17769193  092.52864141 20
111  56.17767869  092.52870051 20
111  56.17757856  092.52878923 20
111  56.17750858  092.52873968 20
115  56.17747191  092.52855811
120 Linear Feature 40
111  56.17757119  092.52814075 20
111  56.17761467  092.52829635 20
111  56.17773341  092.52839465 20
115  56.17784836  092.52837922
120 Linear Feature 39
111  56.17763763  092.52786149 20
111  56.17773146  092.52779883 20
111  56.17784218  092.52788839 20
115  56.17791886  092.52807987
120 Linear Feature 38
111  56.17771158  092.52755062 20
111  56.17776394  092.52770569 20
111  56.17788771  092.52779498 20
115  56.17799540  092.52775861
120 Linear Feature 37
111  56.17777772  092.52727258 20
111  56.17787174  092.52723924 20
111  56.17799143  092.52732205 20
115  56.17806482  092.52746725
120 Linear Feature 36
111  56.17782524  092.52707285 20
111  56.17787531  092.52721033 20
111  56.17799618  092.52729702 20
115  56.17811372  092.52726200
120 Linear Feature 35
111  56.17789820  092.52676612 20
111  56.17798467  092.52669741 20
111  56.17811755  092.52679573 20
115  56.17818278  092.52697210
120 Linear Feature 34
111  56.17794984  092.52654903 20
111  56.17800435  092.52668665 20
111  56.17812381  092.52677360 20
115  56.17823540  092.52674835
120 Linear Feature 33
111  56.17801989  092.52625457 20
111  56.17811264  092.52621328 20
111  56.17822944  092.52629850 20
115  56.17830671  092.52645193
120 Linear Feature 32
111  56.17806684  092.52605722 20
111  56.17811738  092.52619994 20
111  56.17823026  092.52628330 20
115  56.17834907  092.52628071
120 Linear Feature 31
111  56.17813807  092.52575778 20
111  56.17823231  092.52570530 20
111  56.17835706  092.52579110 20
115  56.17841985  092.52598363
120 Linear Feature 30
111  56.17819979  092.52549836 20
111  56.17824952  092.52564639 20
111  56.17836917  092.52572903 20
115  56.17848421  092.52571348
120 Linear Feature 29
111  56.17826986  092.52520379 20
111  56.17835806  092.52515859 20
111  56.17848156  092.52524681 20
115  56.17855559  092.52541387
120 Linear Feature 28
111  56.17831483  092.52501478 20
111  56.17836591  092.52513989 20
111  56.17848589  092.52522707 20
115  56.17860474  092.52520756
120 Linear Feature 27
111  56.17838569  092.52471689 20
111  56.17847458  092.52467400 20
111  56.17860391  092.52476093 20
115  56.17867510  092.52491225
120 Linear Feature 26
111  56.17846764  092.52437329 20
111  56.17850454  092.52459064 20
111  56.17855149  092.52462894 20
115  56.17866899  092.52451708
120 Linear Feature 25
111  56.17848845  092.52428551 20
111  56.17860309  092.52417414 20
111  56.17864879  092.52420552 20
115  56.17869050  092.52442872
120 Linear Feature 24
111  56.17868264  092.52692309 20
111  56.17872135  092.52707468 20
111  56.17887004  092.52719183 20
111  56.17896330  092.52713986 20
111  56.17899826  092.52699299 20
111  56.17903362  092.52684444 22
111  56.17906072  092.52673053 22
111  56.17908649  092.52662226 20
111  56.17912127  092.52647613 20
111  56.17915480  092.52633525 22
111  56.17918412  092.52621208 22
111  56.17920928  092.52610636 20
111  56.17924508  092.52595594 20
111  56.17927934  092.52581199 22
111  56.17930736  092.52569422 22
111  56.17933354  092.52558424 20
111  56.17936948  092.52543325 20
111  56.17940454  092.52528594 20
111  56.17941167  092.52525597
112  56.17941167  092.52525597  56.17942047  092.52519694 20
111  56.17938484  092.52515666 20
111  56.17936417  092.52514036 20
111  56.17921132  092.52501991 20
111  56.17918935  092.52500258
112  56.17918935  092.52500258  56.17915068  092.52497977 20
111  56.17912757  092.52505370 20
111  56.17912287  092.52507344 20
111  56.17908716  092.52522346 20
111  56.17905204  092.52537103 22
111  56.17902595  092.52548064 22
111  56.17899869  092.52559517 20
111  56.17896399  092.52574098 20
111  56.17892811  092.52589174 22
111  56.17890225  092.52600036 22
111  56.17887541  092.52611316 20
111  56.17884107  092.52625745 20
111  56.17880538  092.52640740 22
111  56.17877951  092.52651610 22
111  56.17874508  092.52666075 20
111  56.17871760  092.52677620 20
111  56.17868264  092.52692309 20
111  56.17866070  092.52701557 22
111  56.17862378  092.52717122 20
111  56.17857778  092.52736515 22
111  56.17854322  092.52751084 20
111  56.17850773  092.52766047 20
111  56.17847169  092.52781239 20
111  56.17843639  092.52796120 22
111  56.17841009  092.52807210 22
111  56.17838428  092.52818088 20
111  56.17834914  092.52832903 20
111  56.17831271  092.52848263 22
111  56.17828725  092.52858996 22
111  56.17826109  092.52870023 20
111  56.17822561  092.52884982 20
111  56.17818935  092.52900268 22
111  56.17816380  092.52911037 22
111  56.17814592  092.52918578 20
111  56.17810234  092.52936947 20
111  56.17807114  092.52950104 22
111  56.17802764  092.52968441 20
111  56.17798265  092.52987410 22
111  56.17795466  092.52999209 22
111  56.17792737  092.53010713 20
111  56.17791464  092.53016078 20
111  56.17789374  092.53024890 20
111  56.17787179  092.53034145 20
111  56.17785698  092.53040386 22
111  56.17784432  092.53045725 22
111  56.17782560  092.53053616 20
111  56.17781554  092.53057858 20
111  56.17778631  092.53070180 20
111  56.17775761  092.53082280
112  56.17775761  092.53082280  56.17774338  092.53089156 20
111  56.17779068  092.53094551 20
111  56.17797934  092.53108854
112  56.17797934  092.53108854  56.17801152  092.53110862 20
111  56.17804478  092.53100739 20
111  56.17804698  092.53099854 20
111  56.17806466  092.53092745 20
111  56.17807896  092.53086994 20
111  56.17803488  092.53067625 20
111  56.17789798  092.53055735 20
115  56.17781554  092.53057858
120 Linear Feature 23
111  56.17945947  092.52534532 20
111  56.17948224  092.52527875
112  56.17948224  092.52527875  56.17950082  092.52523860 20
111  56.17953560  092.52525910 20
111  56.17975465  092.52542154
112  56.17975465  092.52542154  56.17978118  092.52544537 20
111  56.17976822  092.52551662 20
111  56.17840191  092.53127271
112  56.17840191  092.53127271  56.17837396  092.53137717 20
111  56.17829817  092.53133486 20
111  56.17814039  092.53121329
112  56.17814039  092.53121329  56.17808648  092.53115345 20
113  56.17810961  092.53102086 20
120 Linear Feature 22
111  56.17944379  092.52526504 22
115  56.17808806  092.53096688
120 Linear Feature 22
111  56.17910622  092.52500474 22
115  56.17775624  092.53068224
120 Linear Feature 20
111  56.17877496  092.52477053
112  56.17877496  092.52477053  56.17879319  092.52471207 20
111  56.17883132  092.52473581 20
111  56.17904228  092.52489252
112  56.17904228  092.52489252  56.17908266  092.52492527 20
111  56.17906827  092.52501828 20
111  56.17771176  092.53072043
112  56.17771176  092.53072043  56.17767648  092.53083756 20
111  56.17760465  092.53080289 20
111  56.17744672  092.53068298
112  56.17744672  092.53068298  56.17738689  092.53063356 20
113  56.17741232  092.53050345 20
120 Linear Feature 19
111  56.17670986  092.53017496 22
111  56.17828830  092.53138880
112  56.17828830  092.53138880  56.17838779  092.53144138 22
111  56.17843600  092.53127314 22
115  56.17978995  092.52557070
120 Linear Feature 18
111  56.17870689  092.52491713 22
115  56.17739724  092.53042091
120 Linear Feature 17
111  56.17853215  092.52410123
112  56.17853215  092.52410123  56.17855900  092.52401918 20
111  56.17860338  092.52403930 20
111  56.17870197  092.52411446
112  56.17870197  092.52411446  56.17874905  092.52416253 20
111  56.17873171  092.52425939 22
111  56.17869050  092.52442872 20
111  56.17868077  092.52446872 20
111  56.17866899  092.52451708 22
111  56.17861828  092.52472543 22
111  56.17861733  092.52472936 20
111  56.17867784  092.52490073 20
111  56.17867510  092.52491225 20
111  56.17863880  092.52506461 20
111  56.17860474  092.52520756 22
111  56.17858006  092.52531115 22
111  56.17855559  092.52541387 20
111  56.17851718  092.52557507 20
111  56.17848421  092.52571348 22
111  56.17845550  092.52583396 22
111  56.17841985  092.52598363 20
111  56.17838952  092.52611092 20
111  56.17834907  092.52628071 22
111  56.17832907  092.52636156 22
111  56.17830671  092.52645193 20
111  56.17826756  092.52661625 20
111  56.17823637  092.52674718 22
111  56.17820983  092.52685858 22
111  56.17818278  092.52697210 20
111  56.17814818  092.52711734 20
111  56.17811372  092.52726200 22
111  56.17808675  092.52737517 22
111  56.17806482  092.52746725 20
111  56.17802133  092.52764977 20
111  56.17799540  092.52775861 22
111  56.17795777  092.52791656 22
111  56.17791886  092.52807987 20
111  56.17788944  092.52820478 20
111  56.17784836  092.52837922 22
111  56.17782262  092.52848726 22
111  56.17779137  092.52861840 20
111  56.17773931  092.52883865 22
111  56.17771501  092.52894065 22
111  56.17765846  092.52917801 20
111  56.17764195  092.52924803 20
111  56.17762072  092.52933812 20
111  56.17759993  092.52942538 22
111  56.17757879  092.52951396 22
111  56.17755164  092.52962773 20
111  56.17753424  092.52970062 20
111  56.17751789  092.52976914 20
111  56.17749408  092.52986891 20
111  56.17748054  092.52992565 22
111  56.17745564  092.53002999 22
111  56.17743253  092.53012683 20
111  56.17741936  092.53018200 20
111  56.17739026  092.53030397 20
111  56.17736098  092.53042665 20
111  56.17735695  092.53044353 20
112  56.17725213  092.53052946  56.17718236  092.53049539
111  56.17725213  092.53052946 20
111  56.17709952  092.53041422
112  56.17709952  092.53041422  56.17704736  092.53036128 20
111  56.17706407  092.53027458 20
111  56.17708681  092.53017900 20
111  56.17713012  092.52999689 22
111  56.17721640  092.52963424 20
111  56.17725436  092.52947464 22
111  56.17729662  092.52929701 22
111  56.17733960  092.52911635 20
111  56.17738647  092.52891724 22
111  56.17747191  092.52855811 20
111  56.17750651  092.52841265 22
111  56.17754271  092.52826049 22
111  56.17757119  092.52814075 20
111  56.17763763  092.52786149 22
111  56.17767595  092.52770039 22
111  56.17771158  092.52755062 20
111  56.17777772  092.52727258 22
111  56.17780030  092.52717768 22
111  56.17782524  092.52707285 20
111  56.17789820  092.52676612 22
111  56.17794984  092.52654903 20
111  56.17801989  092.52625457 22
111  56.17804262  092.52615903 22
111  56.17806684  092.52605722 20
111  56.17813807  092.52575778 22
111  56.17816607  092.52564010 22
111  56.17819979  092.52549836 20
111  56.17826986  092.52520379 22
111  56.17829517  092.52509740 22
111  56.17831483  092.52501478 20
111  56.17838569  092.52471689 22
111  56.17846764  092.52437329 20
113  56.17848845  092.52428551 22
120 Linear Feature 16
111  56.17816948  092.52384408
112  56.17816948  092.52384408  56.17819647  092.52375080 20
111  56.17825130  092.52377822 20
111  56.17847432  092.52394417
112  56.17847432  092.52394417  56.17851843  092.52398629 20
111  56.17850866  092.52406691 20
111  56.17845018  092.52431276 20
111  56.17832706  092.52483036 20
111  56.17820606  092.52533906 20
111  56.17807812  092.52587691 20
111  56.17796056  092.52637111 20
111  56.17783985  092.52687857 20
111  56.17771666  092.52739644 20
111  56.17757750  092.52798149 20
111  56.17746169  092.52846832 20
111  56.17733563  092.52899827 20
111  56.17720866  092.52953208 20
111  56.17708199  092.53006460 20
111  56.17703488  092.53026264
112  56.17703488  092.53026264  56.17701082  092.53034310 20
111  56.17695989  092.53030892 20
111  56.17675640  092.53015516
112  56.17675640  092.53015516  56.17669273  092.53010063 20
113  56.17670798  092.52999069 20
120 Linear Feature 15
111  56.17814295  092.52381830 22
115  56.17667905  092.52996358
120 Linear Feature 14
111  56.17369579  092.55031182 22
115  56.17261558  092.55485505
120 Linear Feature 14
111  56.17374483  092.55023604 22
115  56.17264107  092.55487373
120 Linear Feature 14
111  56.17367343  092.55029383 22
115  56.17258972  092.55483610
120 Linear Feature 18
111  56.17757158  092.53863565 20
111  56.17759903  092.53865822 20
111  56.17758257  092.53872285 20
113  56.17755511  092.53870028 20
120 Linear Feature 18
111  56.17754864  092.53872883 20
111  56.17757609  092.53875140 20
111  56.17755963  092.53881603 20
113  56.17753217  092.53879346 20
120 Linear Feature 17
111  56.17725900  092.53826102 20
111  56.17763509  092.53856597 20
111  56.17744642  092.53936339 20
113  56.17706571  092.53905463 20
120 Linear Feature 16
111  56.17968600  092.52627996 22
111  56.17965856  092.52639145 22
115  56.17961634  092.52656308
120 Linear Feature 16
111  56.17957779  092.52672722 22
111  56.17955232  092.52683845 22
115  56.17950981  092.52702415
120 Linear Feature 16
111  56.17946451  092.52720878 22
111  56.17943430  092.52733250 22
115  56.17938831  092.52752084
120 Linear Feature 15
111  56.17970386  092.52640211 20
111  56.17969907  092.52642231 20
115  56.17969427  092.52644252
120 Linear Feature 15
111  56.17959740  092.52684873 20
111  56.17959261  092.52686893 20
115  56.17958781  092.52688914
120 Linear Feature 15
111  56.17948117  092.52734431 20
111  56.17947638  092.52736452 20
115  56.17947159  092.52738472
120 Linear Feature 15
111  56.17840583  092.52927722 20
111  56.17840104  092.52929742 20
115  56.17839625  092.52931763
120 Linear Feature 15
111  56.17853058  092.52875712 20
111  56.17852579  092.52877733 20
115  56.17852099  092.52879753
120 Linear Feature 15
111  56.17902354  092.52667839 20
111  56.17901875  092.52669860 20
115  56.17901396  092.52671880
120 Linear Feature 15
111  56.17914629  092.52616002 20
111  56.17914150  092.52618022 20
115  56.17913670  092.52620043
120 Linear Feature 15
111  56.17926997  092.52564170 20
111  56.17926517  092.52566190 20
115  56.17926038  092.52568211
120 Linear Feature 15
111  56.17907351  092.52549390 20
111  56.17906871  092.52551410 20
115  56.17906392  092.52553431
120 Linear Feature 15
111  56.17894876  092.52601276 20
111  56.17894396  092.52603297 20
115  56.17893917  092.52605318
120 Linear Feature 15
111  56.17882642  092.52652860 20
111  56.17882163  092.52654881 20
115  56.17881683  092.52656901
120 Linear Feature 15
111  56.17617106  092.53563547 20
111  56.17615981  092.53562688 20
115  56.17614855  092.53561830
120 Linear Feature 15
111  56.17646098  092.53585841 20
111  56.17644973  092.53584982 20
115  56.17643848  092.53584124
120 Linear Feature 15
111  56.17675183  092.53607903 20
111  56.17674058  092.53607045 20
115  56.17672933  092.53606186
120 Linear Feature 15
111  56.17682025  092.53577986 20
111  56.17680900  092.53577128 20
115  56.17679774  092.53576270
120 Linear Feature 15
111  56.17637865  092.53718720 20
111  56.17636740  092.53717862 20
115  56.17635614  092.53717004
120 Linear Feature 15
111  56.17608867  092.53696018 20
111  56.17607742  092.53695160 20
115  56.17606617  092.53694302
120 Linear Feature 15
111  56.17652982  092.53555992 20
111  56.17651857  092.53555134 20
115  56.17650731  092.53554275
120 Linear Feature 15
111  56.17624244  092.53532416 20
111  56.17623119  092.53531558 20
115  56.17621993  092.53530699
120 Linear Feature 15
111  56.17640218  092.53443148 20
111  56.17639093  092.53442290 20
115  56.17637967  092.53441432
120 Linear Feature 15
111  56.17670741  092.53466464 20
111  56.17669615  092.53465606 20
115  56.17668490  092.53464748
120 Linear Feature 15
111  56.17701490  092.53489807 20
111  56.17700364  092.53488949 20
115  56.17699239  092.53488091
120 Linear Feature 15
111  56.17708823  092.53460412 20
111  56.17707697  092.53459554 20
115  56.17706572  092.53458695
120 Linear Feature 15
111  56.17678281  092.53436198 20
111  56.17677156  092.53435340 20
115  56.17676031  092.53434481
120 Linear Feature 15
111  56.17647613  092.53413754 20
111  56.17646488  092.53412896 20
115  56.17645363  092.53412038
120 Linear Feature 15
111  56.17649616  092.53306544 20
111  56.17648490  092.53305686 20
115  56.17647365  092.53304827
120 Linear Feature 15
111  56.17686616  092.53329721 20
111  56.17685491  092.53328863 20
115  56.17684365  092.53328005
120 Linear Feature 15
111  56.17722204  092.53356665 20
111  56.17721078  092.53355807 20
115  56.17719953  092.53354949
120 Linear Feature 15
111  56.17732723  092.53310495 20
111  56.17731597  092.53309637 20
115  56.17730472  092.53308779
120 Linear Feature 15
111  56.17697238  092.53283668 20
111  56.17696113  092.53282809 20
115  56.17694988  092.53281951
120 Linear Feature 15
111  56.17662590  092.53250524 20
111  56.17661464  092.53249666 20
115  56.17660339  092.53248807
120 Linear Feature 15
111  56.17700218  092.53172385 20
111  56.17699093  092.53171527 20
115  56.17697968  092.53170668
120 Linear Feature 15
111  56.17729115  092.53194575 20
111  56.17727990  092.53193717 20
115  56.17726864  092.53192858
120 Linear Feature 15
111  56.17758422  092.53216266 20
111  56.17757297  092.53215408 20
115  56.17756172  092.53214550
120 Linear Feature 15
111  56.17765471  092.53186626 20
111  56.17764345  092.53185768 20
115  56.17763220  092.53184910
120 Linear Feature 15
111  56.17736833  092.53161450 20
111  56.17735708  092.53160592 20
115  56.17734583  092.53159734
120 Linear Feature 15
111  56.17708167  092.53139832 20
111  56.17707042  092.53138973 20
115  56.17705917  092.53138115
120 Linear Feature 15
111  56.17845612  092.52808384 20
111  56.17845133  092.52810405 20
115  56.17844654  092.52812425
120 Linear Feature 15
111  56.17821026  092.52912215 20
111  56.17820547  092.52914235 20
115  56.17820068  092.52916256
120 Linear Feature 15
111  56.17800059  092.53000339 20
111  56.17799580  092.53002359 20
115  56.17799101  092.53004379
120 Linear Feature 15
111  56.17788965  092.53046794 20
111  56.17788486  092.53048815 20
115  56.17788007  092.53050835
120 Linear Feature 15
111  56.17742093  092.52997960 20
111  56.17741614  092.52999980 20
115  56.17741134  092.53002000
120 Linear Feature 15
111  56.17754442  092.52946368 20
111  56.17753962  092.52948389 20
115  56.17753483  092.52950409
120 Linear Feature 15
111  56.17767979  092.52889013 20
111  56.17767500  092.52891034 20
115  56.17767020  092.52893054
120 Linear Feature 15
111  56.17778732  092.52843663 20
111  56.17778252  092.52845683 20
115  56.17777773  092.52847704
120 Linear Feature 15
111  56.17792226  092.52786554 20
111  56.17791747  092.52788574 20
115  56.17791267  092.52790595
120 Linear Feature 15
111  56.17804988  092.52732328 20
111  56.17804509  092.52734349 20
115  56.17804029  092.52736369
120 Linear Feature 15
111  56.17817397  092.52680722 20
111  56.17816917  092.52682743 20
115  56.17816438  092.52684763
120 Linear Feature 15
111  56.17829458  092.52631171 20
111  56.17828978  092.52633192 20
115  56.17828499  092.52635212
120 Linear Feature 15
111  56.17841910  092.52578221 20
111  56.17841431  092.52580242 20
115  56.17840951  092.52582262
120 Linear Feature 15
111  56.17854402  092.52525987 20
111  56.17853923  092.52528007 20
115  56.17853444  092.52530028
120 Linear Feature 15
111  56.17858678  092.52467740 20
111  56.17858198  092.52469761 20
115  56.17857719  092.52471781
120 Linear Feature 15
111  56.17834187  092.52510976 20
111  56.17833708  092.52512996 20
115  56.17833229  092.52515016
120 Linear Feature 15
111  56.17820443  092.52564560 20
111  56.17819964  092.52566581 20
115  56.17819485  092.52568601
120 Linear Feature 15
111  56.17808077  092.52616425 20
111  56.17807598  092.52618445 20
115  56.17807119  092.52620466
120 Linear Feature 15
111  56.17783790  092.52718252 20
111  56.17783311  092.52720272 20
115  56.17782832  092.52722293
120 Linear Feature 15
111  56.17771380  092.52770531 20
111  56.17770901  092.52772552 20
115  56.17770421  092.52774572
120 Linear Feature 15
111  56.17758154  092.52826634 20
111  56.17757675  092.52828655 20
115  56.17757196  092.52830675
120 Linear Feature 15
111  56.17733364  092.52930153 20
111  56.17732885  092.52932173 20
115  56.17732406  092.52934194
120 Linear Feature 15
111  56.17833300  092.52860112 20
111  56.17832821  092.52862133 20
115  56.17832342  092.52864153
120 Linear Feature 14
111  56.17965856  092.52639145 22
115  56.17969907  092.52642231
120 Linear Feature 14
111  56.17955232  092.52683845 22
115  56.17959261  092.52686893
120 Linear Feature 14
111  56.17943430  092.52733250 22
115  56.17947638  092.52736452
120 Linear Feature 14
111  56.17840104  092.52929742 22
115  56.17844166  092.52932818
120 Linear Feature 14
111  56.17852579  092.52877733 22
115  56.17856586  092.52880796
120 Linear Feature 14
111  56.17901875  092.52669860 22
115  56.17906072  092.52673053
120 Linear Feature 14
111  56.17914150  092.52618022 22
115  56.17918412  092.52621208
120 Linear Feature 14
111  56.17926517  092.52566190 22
115  56.17930736  092.52569422
120 Linear Feature 14
111  56.17902595  092.52548064 22
115  56.17906871  092.52551410
120 Linear Feature 14
111  56.17890225  092.52600036 22
115  56.17894396  092.52603297
120 Linear Feature 14
111  56.17877951  092.52651610 22
115  56.17882163  092.52654881
120 Linear Feature 14
111  56.17615981  092.53562688 22
115  56.17613436  092.53573325
120 Linear Feature 14
111  56.17644973  092.53584982 22
115  56.17642528  092.53595522
120 Linear Feature 14
111  56.17674058  092.53607045 22
115  56.17671566  092.53617648
120 Linear Feature 14
111  56.17683286  092.53566962 22
115  56.17680900  092.53577128
120 Linear Feature 14
111  56.17637966  092.53712729 22
115  56.17636740  092.53717862
120 Linear Feature 14
111  56.17609082  092.53689488 22
115  56.17607742  092.53695160
120 Linear Feature 14
111  56.17654262  092.53544835 22
115  56.17651857  092.53555134
120 Linear Feature 14
111  56.17625207  092.53522685 22
115  56.17623119  092.53531558
120 Linear Feature 14
111  56.17639093  092.53442290 22
115  56.17636600  092.53452927
120 Linear Feature 14
111  56.17669615  092.53465606 22
115  56.17667004  092.53476081
120 Linear Feature 14
111  56.17700364  092.53488949 22
115  56.17697776  092.53499549
120 Linear Feature 14
111  56.17710087  092.53449258 22
115  56.17707697  092.53459554
120 Linear Feature 14
111  56.17679380  092.53425875 22
115  56.17677156  092.53435340
120 Linear Feature 14
111  56.17648904  092.53402667 22
115  56.17646488  092.53412896
120 Linear Feature 14
111  56.17648490  092.53305686 22
115  56.17646961  092.53312070
120 Linear Feature 14
111  56.17685491  092.53328863 22
115  56.17682951  092.53339496
120 Linear Feature 14
111  56.17721078  092.53355807 22
115  56.17718539  092.53366441
120 Linear Feature 14
111  56.17733959  092.53299684 22
115  56.17731597  092.53309637
120 Linear Feature 14
111  56.17698500  092.53272680 22
115  56.17696113  092.53282809
120 Linear Feature 14
111  56.17662513  092.53245275 22
115  56.17661464  092.53249666
120 Linear Feature 14
111  56.17699093  092.53171527 22
115  56.17696572  092.53182045
120 Linear Feature 14
111  56.17727990  092.53193717 22
115  56.17725534  092.53204049
120 Linear Feature 14
111  56.17757297  092.53215408 22
115  56.17754762  092.53226256
120 Linear Feature 14
111  56.17766651  092.53175810 22
115  56.17764345  092.53185768
120 Linear Feature 14
111  56.17737406  092.53153494 22
115  56.17735708  092.53160592
120 Linear Feature 14
111  56.17708794  092.53131660 22
115  56.17707042  092.53138973
120 Linear Feature 14
111  56.17841009  092.52807210 22
115  56.17845133  092.52810405
120 Linear Feature 14
111  56.17816380  092.52911037 22
115  56.17820547  092.52914235
120 Linear Feature 14
111  56.17795466  092.52999209 22
115  56.17799580  092.53002359
120 Linear Feature 14
111  56.17784432  092.53045725 22
115  56.17788486  092.53048815
120 Linear Feature 14
111  56.17741614  092.52999980 22
115  56.17745564  092.53002999
120 Linear Feature 14
111  56.17753962  092.52948389 22
115  56.17757879  092.52951396
120 Linear Feature 14
