I
1050 Generated by WorldEditor 2.0.0r4

1    155 0 0 KMCE Merced Regional Airport
1302 city Merced
111  37.28714674 -120.51305936
111  37.28710940 -120.51310560
113  37.28714447 -120.51314959
111  37.28914479 -120.51402394
111  37.28868678 -120.51390947
111  37.28867240 -120.51401056
113  37.28912988 -120.51412101
110 1 0.00 0.0000 New Taxiway 4
111  37.28719412 -120.52003166
111  37.28706779 -120.51990595
111  37.28750044 -120.51729270
113  37.28761976 -120.51742413
110 1 0.00 0.0000 Runway off-ramp
111  37.28688998 -120.51661355
111  37.28647646 -120.51928242
111  37.28616371 -120.51876118
113  37.28654844 -120.51622948
130 Airport Boundary 2
111  37.29176557 -120.52236298
111  37.28897339 -120.52226269
111  37.28642852 -120.51934486
111  37.27782063 -120.50873719
111  37.27738983 -120.50647143
111  37.27855457 -120.50509791
111  37.28161799 -120.50699280
111  37.28586211 -120.51172517
111  37.28634076 -120.51110353
111  37.28688324 -120.50832619
111  37.28996262 -120.50928876
111  37.28937227 -120.51570608
111  37.29201288 -120.51860392
113  37.29297020 -120.52110073
120 Linear Feature 56
111  37.29087186 -120.51966404 4
111  37.29094503 -120.51966020 4
115  37.29102815 -120.51965768
120 Linear Feature 50
111  37.28747481 -120.51576989 4
111  37.28750241 -120.51586736 4
115  37.28752693 -120.51595397
120 Linear Feature 49
111  37.28771031 -120.51608844 4
111  37.28775620 -120.51613689 4
115  37.28798524 -120.51637870
120 Linear Feature 51
111  37.28675976 -120.51501480 4
111  37.28695311 -120.51522273 4
115  37.28711012 -120.51539156
120 Linear Feature 55
111  37.27947047 -120.50687111 4
111  37.27947425 -120.50696611 4
115  37.27947818 -120.50706502
120 Linear Feature 54
111  37.28183805 -120.50948370 4
111  37.28184079 -120.50957243 4
115  37.28184326 -120.50965230
120 Linear Feature 53
111  37.28339399 -120.51121455 4
111  37.28339577 -120.51129960 4
115  37.28339755 -120.51138466
120 Linear Feature 52
111  37.28555064 -120.51359290 4
111  37.28555314 -120.51368077 4
115  37.28555527 -120.51375514
120 Linear Feature 41
111  37.28540897 -120.51291977 3 102
115  37.28549214 -120.51301574
120 Linear Feature 40
111  37.28361787 -120.51091842 3 102
115  37.28384236 -120.51117261
120 Linear Feature 39
112  37.27993225 -120.50681677  37.27989438 -120.50685003 3 102
115  37.27981086 -120.50684435
120 Linear Feature 38
111  37.28890227 -120.51676665 3
115  37.28894395 -120.51681209
120 Linear Feature 7
111  37.28809636 -120.51274255 1
115  37.28805843 -120.51273001
120 Linear Feature 7
111  37.28809636 -120.51274255 1
115  37.28805843 -120.51273001
120 Linear Feature 7
111  37.28806678 -120.51291019 1
115  37.28802885 -120.51289765
120 Linear Feature 7
111  37.28803936 -120.51307174 1
115  37.28800143 -120.51305920
120 Linear Feature 7
111  37.28801301 -120.51323937 1
115  37.28797507 -120.51322683
120 Linear Feature 7
111  37.28798719 -120.51339754 1
115  37.28794926 -120.51338500
120 Linear Feature 7
111  37.28795761 -120.51356247 1
115  37.28791968 -120.51354993
120 Linear Feature 7
111  37.28834685 -120.51325332 1
115  37.28830892 -120.51324078
120 Linear Feature 7
111  37.28834685 -120.51325332 1
115  37.28830892 -120.51324078
120 Linear Feature 7
111  37.28832173 -120.51342967 1
115  37.28828380 -120.51341713
120 Linear Feature 7
111  37.28829228 -120.51362236 1
115  37.28825435 -120.51360982
120 Linear Feature 7
111  37.28827063 -120.51380524 1
115  37.28823270 -120.51379270
120 Linear Feature 7
111  37.28792852 -120.51372904 1
115  37.28789059 -120.51371650
120 Linear Feature 7
111  37.28763018 -120.51366399 1
115  37.28759225 -120.51365145
120 Linear Feature 7
111  37.28765798 -120.51349372 1
115  37.28762005 -120.51348118
120 Linear Feature 7
111  37.28768401 -120.51333312 1
115  37.28764608 -120.51332058
120 Linear Feature 7
111  37.28770767 -120.51316657 1
115  37.28766974 -120.51315403
120 Linear Feature 7
111  37.28773370 -120.51300671 1
115  37.28769577 -120.51299417
120 Linear Feature 7
111  37.28775736 -120.51284610 1
115  37.28771944 -120.51283356
120 Linear Feature 7
111  37.28778162 -120.51268030 1
115  37.28774369 -120.51266776
120 Linear Feature 7
111  37.28780646 -120.51251672 1
115  37.28776853 -120.51250418
120 Linear Feature 7
111  37.28753376 -120.51227879 1
115  37.28749583 -120.51226625
120 Linear Feature 7
111  37.28750950 -120.51244386 1
115  37.28747157 -120.51243132
120 Linear Feature 7
111  37.28747993 -120.51261561 1
115  37.28744200 -120.51260307
120 Linear Feature 7
111  37.28745449 -120.51278142 1
115  37.28741656 -120.51276888
120 Linear Feature 7
111  37.28742787 -120.51295391 1
115  37.28738994 -120.51294138
120 Linear Feature 6
111  37.28804906 -120.51277817 1
111  37.28805843 -120.51273001 1
115  37.28806717 -120.51268515
120 Linear Feature 6
111  37.28804906 -120.51277817 1
111  37.28805843 -120.51273001 1
115  37.28806717 -120.51268515
120 Linear Feature 6
111  37.28801948 -120.51294581 1
111  37.28802885 -120.51289765 1
115  37.28803759 -120.51285278
120 Linear Feature 6
111  37.28799205 -120.51310736 1
111  37.28800143 -120.51305920 1
115  37.28801016 -120.51301433
120 Linear Feature 6
111  37.28796570 -120.51327499 1
111  37.28797507 -120.51322683 1
115  37.28798381 -120.51318196
120 Linear Feature 6
111  37.28793989 -120.51343316 1
111  37.28794926 -120.51338500 1
115  37.28795800 -120.51334013
120 Linear Feature 6
111  37.28791031 -120.51359809 1
111  37.28791968 -120.51354993 1
115  37.28792842 -120.51350506
120 Linear Feature 6
111  37.28829954 -120.51328894 1
111  37.28830892 -120.51324078 1
115  37.28831765 -120.51319591
120 Linear Feature 6
111  37.28829954 -120.51328894 1
111  37.28830892 -120.51324078 1
115  37.28831765 -120.51319591
120 Linear Feature 6
111  37.28827442 -120.51346529 1
111  37.28828380 -120.51341713 1
115  37.28829253 -120.51337227
120 Linear Feature 6
111  37.28824498 -120.51365798 1
111  37.28825435 -120.51360982 1
115  37.28826309 -120.51356495
120 Linear Feature 6
111  37.28822333 -120.51384086 1
111  37.28823270 -120.51379270 1
115  37.28824144 -120.51374784
120 Linear Feature 6
111  37.28788122 -120.51376466 1
111  37.28789059 -120.51371650 1
115  37.28789933 -120.51367163
120 Linear Feature 6
111  37.28758287 -120.51369961 1
111  37.28759225 -120.51365145 1
115  37.28760098 -120.51360658
120 Linear Feature 6
111  37.28761068 -120.51352934 1
111  37.28762005 -120.51348118 1
115  37.28762879 -120.51343631
120 Linear Feature 6
111  37.28763671 -120.51336874 1
111  37.28764608 -120.51332058 1
115  37.28765482 -120.51327571
120 Linear Feature 6
111  37.28766037 -120.51320219 1
111  37.28766974 -120.51315403 1
115  37.28767848 -120.51310916
120 Linear Feature 6
111  37.28768640 -120.51304233 1
111  37.28769577 -120.51299417 1
115  37.28770451 -120.51294930
120 Linear Feature 6
111  37.28771006 -120.51288173 1
111  37.28771944 -120.51283356 1
115  37.28772817 -120.51278870
120 Linear Feature 6
111  37.28773431 -120.51271592 1
111  37.28774369 -120.51266776 1
115  37.28775242 -120.51262289
120 Linear Feature 6
111  37.28775916 -120.51255234 1
111  37.28776853 -120.51250418 1
115  37.28777727 -120.51245932
120 Linear Feature 6
111  37.28748645 -120.51231441 1
111  37.28749583 -120.51226625 1
115  37.28750456 -120.51222139
120 Linear Feature 6
111  37.28746220 -120.51247948 1
111  37.28747157 -120.51243132 1
115  37.28748031 -120.51238645
120 Linear Feature 6
111  37.28743262 -120.51265123 1
111  37.28744200 -120.51260307 1
115  37.28745073 -120.51255821
120 Linear Feature 6
111  37.28740718 -120.51281704 1
111  37.28741656 -120.51276888 1
115  37.28742529 -120.51272401
120 Linear Feature 6
111  37.28738056 -120.51298954 1
111  37.28738994 -120.51294138 1
115  37.28739867 -120.51289651
120 Linear Feature 15
111  37.28866688 -120.51212170 1
115  37.28867862 -120.51204161
120 Linear Feature 14
111  37.28860342 -120.51283021 1
115  37.28859149 -120.51290882
120 Linear Feature 13
111  37.28855769 -120.51281805 1
111  37.28860342 -120.51283021 1
115  37.28863992 -120.51283993
120 Linear Feature 12
111  37.28844206 -120.51286972 1
115  37.28845457 -120.51279540
120 Linear Feature 11
111  37.28841764 -120.51278611 1
111  37.28845457 -120.51279540 1
115  37.28848592 -120.51280328
120 Linear Feature 5
111  37.28873623 -120.51179113 1
111  37.28870306 -120.51178326 1
115  37.28866709 -120.51177473
120 Linear Feature 5
111  37.28863874 -120.51215141 1
111  37.28860557 -120.51214354 1
115  37.28856960 -120.51213500
120 Linear Feature 10
111  37.28865689 -120.51172619 1
115  37.28866671 -120.51165449
120 Linear Feature 10
111  37.28855940 -120.51208646 1
115  37.28856922 -120.51201476
120 Linear Feature 9
111  37.28870306 -120.51178326 1
115  37.28871203 -120.51171514
120 Linear Feature 9
111  37.28860557 -120.51214354 1
115  37.28861454 -120.51207541
120 Linear Feature 8
111  37.28876757 -120.51175265 1
115  37.28877611 -120.51168133
120 Linear Feature 7
111  37.28881832 -120.51173221 1
115  37.28880761 -120.51181016
120 Linear Feature 7
111  37.28860827 -120.51167965 1
115  37.28859757 -120.51175760
120 Linear Feature 7
111  37.28872082 -120.51209249 1
115  37.28871012 -120.51217044
120 Linear Feature 6
111  37.28887471 -120.51179097 1
115  37.28888431 -120.51170907
120 Linear Feature 6
111  37.28877722 -120.51215125 1
115  37.28878682 -120.51206934
120 Linear Feature 4
111  37.28884212 -120.51181909 1
111  37.28880761 -120.51181016 1
115  37.28877245 -120.51180174
120 Linear Feature 4
111  37.28863207 -120.51176652 1
111  37.28859757 -120.51175760 1
115  37.28856241 -120.51174918
120 Linear Feature 4
111  37.28874462 -120.51217936 1
111  37.28871012 -120.51217044 1
115  37.28867496 -120.51216202
120 Linear Feature 3
111  37.28884607 -120.51169952 1
111  37.28888431 -120.51170907 1
115  37.28891647 -120.51171654
120 Linear Feature 3
111  37.28874858 -120.51205980 1
111  37.28878682 -120.51206934 1
115  37.28881898 -120.51207682
120 Linear Feature 2
111  37.28874474 -120.51167323 1
111  37.28877611 -120.51168133 1
115  37.28880874 -120.51168939
120 Linear Feature 2
111  37.28864725 -120.51203350 1
111  37.28867862 -120.51204161 1
115  37.28871125 -120.51204966
120 Linear Feature 1
111  37.28870052 -120.51166210 1
111  37.28866671 -120.51165449 1
115  37.28862983 -120.51164624
120 Linear Feature 1
111  37.28860303 -120.51202237 1
111  37.28856922 -120.51201476 1
115  37.28853234 -120.51200651
120 Linear Feature 13
111  37.28719387 -120.51303498 20
111  37.28733454 -120.51214999 20
111  37.28730243 -120.51214327 20
111  37.28716243 -120.51302727 20
115  37.28719387 -120.51303498
120 Linear Feature 12
111  37.28860047 -120.51399528 20
111  37.28859145 -120.51404952 20
115  37.28872051 -120.51408256
120 Linear Feature 10
111  37.28871447 -120.51326816 20
111  37.28873909 -120.51327509 20
115  37.28862286 -120.51400086
120 Linear Feature 8
111  37.28887148 -120.51210423 20
115  37.28889523 -120.51211087
120 Linear Feature 7
111  37.28876233 -120.51286523 20
111  37.28874064 -120.51285936 20
115  37.28874924 -120.51280824
120 Linear Feature 173
111  37.28875508 -120.51233604 1
111  37.28873322 -120.51233072 1
115  37.28871113 -120.51232535
120 Linear Feature 173
111  37.28871740 -120.51259227 1
111  37.28869554 -120.51258695 1
115  37.28867345 -120.51258157
120 Linear Feature 172
111  37.28872318 -120.51240732 1
115  37.28873322 -120.51233072
120 Linear Feature 172
111  37.28868550 -120.51266354 1
115  37.28869554 -120.51258695
120 Linear Feature 171
111  37.28861686 -120.51230575 1
111  37.28864361 -120.51231238 1
115  37.28866718 -120.51231822
120 Linear Feature 171
111  37.28857917 -120.51256197 1
111  37.28860592 -120.51256860 1
115  37.28862950 -120.51257445
120 Linear Feature 170
111  37.28863387 -120.51238326 1
115  37.28864361 -120.51231238
120 Linear Feature 170
111  37.28859618 -120.51263949 1
115  37.28860592 -120.51256860
120 Linear Feature 169
111  37.28856298 -120.51229238 1
111  37.28853350 -120.51228506 1
115  37.28850556 -120.51227813
120 Linear Feature 169
111  37.28852529 -120.51254861 1
111  37.28849581 -120.51254129 1
115  37.28846788 -120.51253435
120 Linear Feature 168
111  37.28852258 -120.51236188 1
115  37.28853350 -120.51228506
120 Linear Feature 168
111  37.28848489 -120.51261810 1
115  37.28849581 -120.51254129
120 Linear Feature 5
111  37.28776447 -120.51377425 1
115  37.28772555 -120.51376045
120 Linear Feature 5
111  37.28776447 -120.51377425 1
115  37.28772555 -120.51376045
120 Linear Feature 5
111  37.28778932 -120.51361216 1
115  37.28775039 -120.51359836
120 Linear Feature 5
111  37.28781465 -120.51345463 1
115  37.28777573 -120.51344083
120 Linear Feature 5
111  37.28783865 -120.51329207 1
115  37.28779973 -120.51327827
120 Linear Feature 5
111  37.28786398 -120.51313063 1
115  37.28782506 -120.51311683
120 Linear Feature 5
111  37.28788754 -120.51296918 1
115  37.28784862 -120.51295538
120 Linear Feature 5
111  37.28791198 -120.51280774 1
115  37.28787306 -120.51279394
120 Linear Feature 5
111  37.28756309 -120.51305966 1
115  37.28752416 -120.51304587
120 Linear Feature 5
111  37.28756309 -120.51305966 1
115  37.28752416 -120.51304587
120 Linear Feature 5
111  37.28758490 -120.51290071 1
115  37.28754598 -120.51288691
120 Linear Feature 5
111  37.28760915 -120.51273719 1
115  37.28757022 -120.51272339
120 Linear Feature 5
111  37.28763500 -120.51257366 1
115  37.28759608 -120.51255986
120 Linear Feature 5
111  37.28793743 -120.51264256 1
115  37.28789851 -120.51262876
120 Linear Feature 5
111  37.28825077 -120.51270447 1
115  37.28821185 -120.51269067
120 Linear Feature 5
111  37.28822713 -120.51286736 1
115  37.28818820 -120.51285356
120 Linear Feature 5
111  37.28820406 -120.51303614 1
115  37.28816513 -120.51302234
120 Linear Feature 5
111  37.28818039 -120.51319526 1
115  37.28814147 -120.51318146
120 Linear Feature 5
111  37.28815614 -120.51336329 1
115  37.28811722 -120.51334950
120 Linear Feature 5
111  37.28812715 -120.51352836 1
115  37.28808823 -120.51351456
120 Linear Feature 5
111  37.28810408 -120.51368970 1
115  37.28806516 -120.51367591
120 Linear Feature 5
111  37.28852977 -120.51319768 1
115  37.28849084 -120.51318389
120 Linear Feature 5
111  37.28850023 -120.51338329 1
115  37.28846131 -120.51336950
120 Linear Feature 5
111  37.28846594 -120.51356770 1
115  37.28842701 -120.51355390
120 Linear Feature 5
111  37.28844021 -120.51375092 1
115  37.28840129 -120.51373712
120 Linear Feature 5
111  37.28841354 -120.51393174 1
115  37.28837461 -120.51391794
120 Linear Feature 5
111  37.28807628 -120.51385031 1
115  37.28803736 -120.51383651
120 Linear Feature 4
111  37.28775516 -120.51382203 1
111  37.28776447 -120.51377425 1
115  37.28777325 -120.51372924
120 Linear Feature 4
111  37.28775516 -120.51382203 1
111  37.28776447 -120.51377425 1
115  37.28777325 -120.51372924
120 Linear Feature 4
111  37.28778000 -120.51365994 1
111  37.28778932 -120.51361216 1
115  37.28779809 -120.51356716
120 Linear Feature 4
111  37.28780534 -120.51350241 1
111  37.28781465 -120.51345463 1
115  37.28782342 -120.51340962
120 Linear Feature 4
111  37.28782934 -120.51333985 1
111  37.28783865 -120.51329207 1
115  37.28784742 -120.51324706
120 Linear Feature 4
111  37.28785467 -120.51317841 1
111  37.28786398 -120.51313063 1
115  37.28787276 -120.51308562
120 Linear Feature 4
111  37.28787822 -120.51301697 1
111  37.28788754 -120.51296918 1
115  37.28789631 -120.51292418
120 Linear Feature 4
111  37.28790267 -120.51285552 1
111  37.28791198 -120.51280774 1
115  37.28792076 -120.51276274
120 Linear Feature 4
111  37.28755377 -120.51310745 1
111  37.28756309 -120.51305966 1
115  37.28757186 -120.51301466
120 Linear Feature 4
111  37.28755377 -120.51310745 1
111  37.28756309 -120.51305966 1
115  37.28757186 -120.51301466
120 Linear Feature 4
111  37.28757559 -120.51294849 1
111  37.28758490 -120.51290071 1
115  37.28759368 -120.51285570
120 Linear Feature 4
111  37.28759983 -120.51278497 1
111  37.28760915 -120.51273719 1
115  37.28761792 -120.51269218
120 Linear Feature 4
111  37.28762569 -120.51262144 1
111  37.28763500 -120.51257366 1
115  37.28764378 -120.51252866
120 Linear Feature 4
111  37.28792811 -120.51269035 1
111  37.28793743 -120.51264256 1
115  37.28794620 -120.51259756
120 Linear Feature 4
111  37.28824146 -120.51275225 1
111  37.28825077 -120.51270447 1
115  37.28825955 -120.51265947
120 Linear Feature 4
111  37.28821781 -120.51291514 1
111  37.28822713 -120.51286736 1
115  37.28823590 -120.51282235
120 Linear Feature 4
111  37.28819474 -120.51308392 1
111  37.28820406 -120.51303614 1
115  37.28821283 -120.51299113
120 Linear Feature 4
111  37.28817108 -120.51324304 1
111  37.28818039 -120.51319526 1
115  37.28818917 -120.51315025
120 Linear Feature 4
111  37.28814682 -120.51341108 1
111  37.28815614 -120.51336329 1
115  37.28816491 -120.51331829
120 Linear Feature 4
111  37.28811784 -120.51357614 1
111  37.28812715 -120.51352836 1
115  37.28813593 -120.51348335
120 Linear Feature 4
111  37.28809477 -120.51373749 1
111  37.28810408 -120.51368970 1
115  37.28811286 -120.51364470
120 Linear Feature 4
111  37.28852045 -120.51324547 1
111  37.28852977 -120.51319768 1
115  37.28853854 -120.51315268
120 Linear Feature 4
111  37.28849092 -120.51343108 1
111  37.28850023 -120.51338329 1
115  37.28850901 -120.51333829
120 Linear Feature 4
111  37.28845662 -120.51361549 1
111  37.28846594 -120.51356770 1
115  37.28847471 -120.51352270
120 Linear Feature 4
111  37.28843090 -120.51379870 1
111  37.28844021 -120.51375092 1
115  37.28844899 -120.51370591
120 Linear Feature 4
111  37.28840422 -120.51397952 1
111  37.28841354 -120.51393174 1
115  37.28842231 -120.51388673
120 Linear Feature 4
111  37.28806696 -120.51389809 1
111  37.28807628 -120.51385031 1
115  37.28808505 -120.51380530
120 Linear Feature 149
111  37.28772524 -120.51238406 1
111  37.28762046 -120.51235684 1
111  37.28763852 -120.51222393 1
111  37.28774386 -120.51225186 1
115  37.28772524 -120.51238406
120 Linear Feature 149
111  37.28814467 -120.51255440 1
111  37.28798801 -120.51251698 1
111  37.28801849 -120.51232096 1
111  37.28817306 -120.51236232 1
115  37.28814467 -120.51255440
120 Linear Feature 132
111  37.28795088 -120.51056374 1
111  37.28856981 -120.51072265 1
116  37.28864825 -120.51065950  37.28866243 -120.51059146
120 Linear Feature 131
111  37.28802731 -120.51010006 1
111  37.28866133 -120.51026134 1
116  37.28872166 -120.51021359  37.28873584 -120.51017390
120 Linear Feature 130
111  37.28803957 -120.50962689 1
111  37.28873493 -120.50979885 1
116  37.28879980 -120.50973373  37.28881913 -120.50966570
120 Linear Feature 129
111  37.28792999 -120.50907642 1
115  37.28788123 -120.50937806
120 Linear Feature 128
111  37.28780421 -120.51385062 1
116  37.28771911 -120.51391788  37.28765760 -120.51390315
120 Linear Feature 127
111  37.28799509 -120.51266208 1
111  37.28780421 -120.51385062 1
116  37.28784443 -120.51394976  37.28790067 -120.51397626
120 Linear Feature 126
111  37.28749614 -120.51376464 1
116  37.28741434 -120.51384035  37.28735400 -120.51383078
120 Linear Feature 124
111  37.28754172 -120.51349379 1
115  37.28768714 -120.51258581
120 Linear Feature 123
111  37.28850667 -120.51185779 1
116  37.28846687 -120.51177835  37.28846314 -120.51172078
120 Linear Feature 122
111  37.28845893 -120.51216174 1
116  37.28841665 -120.51208680  37.28841452 -120.51203324
120 Linear Feature 121
111  37.28843091 -120.51242263 1
116  37.28837339 -120.51235246  37.28836709 -120.51230621
120 Linear Feature 120
111  37.28840242 -120.51266741 1
116  37.28833415 -120.51259341  37.28832403 -120.51253852
120 Linear Feature 113
111  37.28857119 -120.51377383 1
116  37.28852819 -120.51368767  37.28852926 -120.51363747
120 Linear Feature 111
111  37.28835087 -120.51296533 1
116  37.28829005 -120.51286426  37.28829251 -120.51280964
120 Linear Feature 112
111  37.28913572 -120.51391574 1
111  37.28857119 -120.51377383 1
116  37.28850723 -120.51382022  37.28849232 -120.51386440
120 Linear Feature 148
111  37.28804947 -120.51400192 1
116  37.28809039 -120.51409046  37.28809103 -120.51415850
120 Linear Feature 147
111  37.28811460 -120.51394180 1
116  37.28804947 -120.51400192  37.28800823 -120.51400030
120 Linear Feature 146
111  37.28815834 -120.51402961 1
116  37.28811460 -120.51394180  37.28811717 -120.51389158
120 Linear Feature 145
111  37.28809039 -120.51409046 1
116  37.28815834 -120.51402961  37.28820345 -120.51403528
120 Linear Feature 110
111  37.28701797 -120.51486244 1
111  37.28705358 -120.51464514 1
111  37.28707770 -120.51449795 1
111  37.28718059 -120.51387017 1
112  37.28725079 -120.51379874  37.28731571 -120.51380569
111  37.28725079 -120.51379874 1
111  37.28741434 -120.51384035 1
111  37.28754038 -120.51387241 1
111  37.28771911 -120.51391788 1
111  37.28784443 -120.51394976 1
111  37.28804947 -120.51400192 1
111  37.28815834 -120.51402961 1
111  37.28840269 -120.51409177 1
112  37.28847911 -120.51399809  37.28849798 -120.51389351
111  37.28847911 -120.51399809 1
111  37.28850723 -120.51382022 1
111  37.28852819 -120.51368767 1
111  37.28855223 -120.51353567 1
111  37.28857528 -120.51338984 1
111  37.28860919 -120.51317541 1
112  37.28850387 -120.51300992  37.28838894 -120.51298189
111  37.28850387 -120.51300992 1
111  37.28835087 -120.51296533 1
116  37.28826157 -120.51303919  37.28824417 -120.51310723
120 Linear Feature 3
111  37.28339577 -120.51129960 7
111  37.28372875 -120.51128380
112  37.28372875 -120.51128380  37.28382330 -120.51129000 7
115  37.28386507 -120.51134019
120 Linear Feature 109
111  37.28701797 -120.51486244 7
115  37.28695311 -120.51522273
120 Linear Feature 106
111  37.28862624 -120.51592478 51
115  37.28821753 -120.51547944
120 Linear Feature 119
112  37.28831448 -120.51271424  37.28833733 -120.51265165 1
111  37.28840242 -120.51266741 1
115  37.28873292 -120.51276463
120 Linear Feature 118
112  37.28835461 -120.51246781  37.28837204 -120.51241730 1
111  37.28843091 -120.51242263 1
115  37.28877651 -120.51251656
120 Linear Feature 117
111  37.28882113 -120.51225697 1
111  37.28845893 -120.51216174 1
116  37.28839577 -120.51221501  37.28838139 -120.51227324
120 Linear Feature 116
111  37.28886472 -120.51195041 1
111  37.28850667 -120.51185779 1
116  37.28844675 -120.51190194  37.28842331 -120.51194746
120 Linear Feature 135
112  37.28861987 -120.51083872  37.28863598 -120.51074963 1
115  37.28856981 -120.51072265
120 Linear Feature 134
112  37.28869789 -120.51035958  37.28869660 -120.51030126 1
115  37.28866133 -120.51026134
120 Linear Feature 133
112  37.28877551 -120.50988289  37.28877616 -120.50982862 1
115  37.28873493 -120.50979885
120 Linear Feature 104
111  37.28781098 -120.51580640 1
111  37.28787067 -120.51543984 1
111  37.28809039 -120.51409046 1
111  37.28811460 -120.51394180 1
111  37.28826157 -120.51303919 1
111  37.28829005 -120.51286426 1
111  37.28831448 -120.51271424 1
111  37.28833415 -120.51259341 1
111  37.28835461 -120.51246781 1
111  37.28837339 -120.51235246 1
111  37.28839577 -120.51221501 1
111  37.28841665 -120.51208680 1
111  37.28844675 -120.51190194 1
111  37.28846687 -120.51177835 1
111  37.28860057 -120.51095724 1
111  37.28861987 -120.51083872 1
111  37.28864825 -120.51065950 1
111  37.28867624 -120.51049256 1
111  37.28869789 -120.51035958 1
111  37.28872166 -120.51021359 1
111  37.28876080 -120.50997323 1
111  37.28877551 -120.50988289 1
111  37.28878170 -120.50984487 1
111  37.28879980 -120.50973373 1
111  37.28884711 -120.50944316 1
112  37.28880567 -120.50934593  37.28875772 -120.50933445
111  37.28880567 -120.50934593 1
112  37.28809954 -120.50916407  37.28806538 -120.50918108
111  37.28809954 -120.50916407 1
111  37.28792543 -120.50930450 1
112  37.28788123 -120.50937806  37.28787246 -120.50942774
111  37.28788123 -120.50937806 1
111  37.28745817 -120.51192011
112  37.28745817 -120.51192011  37.28745303 -120.51196216 1
111  37.28745746 -120.51204925 1
112  37.28745379 -120.51221072  37.28743921 -120.51230128
111  37.28745379 -120.51221072 1
111  37.28733175 -120.51294341 1
112  37.28734785 -120.51307889  37.28738130 -120.51314034
111  37.28734785 -120.51307889 1
111  37.28751409 -120.51332712 1
112  37.28754172 -120.51349379  37.28752457 -120.51361561
111  37.28754172 -120.51349379 1
115  37.28749614 -120.51376464
120 Linear Feature 103
111  37.28789486 -120.51579983 1
116  37.28777380 -120.51575656  37.28772906 -120.51577062
120 Linear Feature 102
112  37.28777380 -120.51575656  37.28769549 -120.51577079 7
115  37.28766152 -120.51578976
120 Linear Feature 101
111  37.28750241 -120.51586736 7
111  37.28766152 -120.51578976 7
116  37.28769870 -120.51558275  37.28762520 -120.51547296
120 Linear Feature 100
111  37.28775620 -120.51613689 7
115  37.28781098 -120.51580640
120 Linear Feature 99
111  37.28775620 -120.51613689 1
111  37.28767886 -120.51661617 1
112  37.28780415 -120.51730606  37.28804150 -120.51759598
111  37.28780415 -120.51730606 1
115  37.28820697 -120.51775564
120 Linear Feature 98
111  37.28695311 -120.51522273 1
111  37.28683705 -120.51600120 1
112  37.28702699 -120.51645383  37.28723972 -120.51666964
111  37.28702699 -120.51645383 1
111  37.28733651 -120.51677239
112  37.28733651 -120.51677239  37.28752539 -120.51685222 1
115  37.28767886 -120.51661617
120 Linear Feature 97
111  37.28617607 -120.51550464 1
111  37.28661976 -120.51599929 1
112  37.28705586 -120.51605085  37.28736900 -120.51594129
111  37.28705586 -120.51605085 1
115  37.28750241 -120.51586736
120 Linear Feature 96
111  37.28404940 -120.51315558 1
111  37.28448398 -120.51363493 1
112  37.28476508 -120.51373806  37.28499909 -120.51376097
111  37.28476508 -120.51373806 1
115  37.28498713 -120.51372215
120 Linear Feature 95
111  37.28555314 -120.51368077 1
111  37.28498713 -120.51372215 1
112  37.28500934 -120.51421779  37.28528893 -120.51452526
111  37.28500934 -120.51421779 1
115  37.28537809 -120.51463103
120 Linear Feature 93
111  37.28323410 -120.51224923 1
111  37.28281122 -120.51178245
112  37.28281122 -120.51178245  37.28265127 -120.51156755 1
115  37.28282124 -120.51134277
120 Linear Feature 92
111  37.28143109 -120.50960351 1
112  37.28065934 -120.50939749  37.28047244 -120.50911485
111  37.28065934 -120.50939749 1
115  37.28021031 -120.50890243
120 Linear Feature 91
111  37.28184079 -120.50957243 1
111  37.28143109 -120.50960351 1
112  37.28136453 -120.51017958  37.28163296 -120.51057009
111  37.28136453 -120.51017958 1
111  37.28218707 -120.51109182
112  37.28218707 -120.51109182  37.28240402 -120.51134370 1
111  37.28282124 -120.51134277 1
115  37.28339577 -120.51129960
120 Linear Feature 89
111  37.27981086 -120.50684435 8
112  37.28004064 -120.50696925  37.28016207 -120.50709186
111  37.28004064 -120.50696925 8
115  37.28041533 -120.50738169
120 Linear Feature 88
112  37.27947425 -120.50696611  37.27919883 -120.50697083 1
116  37.27903507 -120.50727351  37.27896620 -120.50742780
120 Linear Feature 87
111  37.27989151 -120.50697745 7
112  37.27975008 -120.50694995  37.27964576 -120.50694884
111  37.27975008 -120.50694995 7
115  37.27947425 -120.50696611
120 Linear Feature 90
111  37.28230286 -120.50961135 7
112  37.28218065 -120.50955343  37.28211632 -120.50955343
111  37.28218065 -120.50955343 7
115  37.28184079 -120.50957243
120 Linear Feature 94
111  37.28606014 -120.51376941 7
112  37.28583557 -120.51366399  37.28571055 -120.51366168
111  37.28583557 -120.51366399 7
115  37.28555314 -120.51368077
120 Linear Feature 105
111  37.28766960 -120.51555055 1
116  37.28787067 -120.51543984  37.28794803 -120.51521808
120 Linear Feature 144
111  37.28707770 -120.51449795 1
116  37.28685047 -120.51464404  37.28673065 -120.51457170
120 Linear Feature 143
112  37.28714246 -120.51496717  37.28706037 -120.51485688 1
115  37.28705358 -120.51464514
120 Linear Feature 86
111  37.29088711 -120.51914270 1
111  37.29081421 -120.51903057 1
111  37.28789486 -120.51579983 1
111  37.28769870 -120.51558275 1
