I
1050 Generated by WorldEditor 2.1.0r1

1    645 1 0 EBLG Liege
1302 city Liège
111  50.63813060  005.44591801
111  50.63784141  005.44636706
111  50.63786156  005.44639908
113  50.63815075  005.44595004
111  50.64354710  005.45452032
112  50.64359080  005.45471208  50.64360030  005.45483193
111  50.64359080  005.45471208
111  50.64365161  005.45551807
111  50.64364781  005.45668661
112  50.64364781  005.45668661  50.64364211  005.45680946
112  50.64344449  005.45683043  50.64338749  005.45674953
111  50.64344449  005.45683043
111  50.64231007  005.45503092
111  50.64257983  005.45460065
112  50.64274221  005.45459051  50.64281478  005.45468761
111  50.64274221  005.45459051
112  50.64274221  005.45459051  50.64277410  005.45463906
111  50.64277309  005.45470360
111  50.64286083  005.45484129
111  50.64292859  005.45473267
111  50.64288844  005.45466024
111  50.64285012  005.45461882
111  50.64283143  005.45461789
111  50.64281584  005.45463214
112  50.64276388  005.45457254  50.64273859  005.45453092
111  50.64276388  005.45457254
112  50.64276388  005.45457254  50.64267372  005.45443902
111  50.64257328  005.45456809
111  50.64229656  005.45500948
111  50.64035683  005.45194064
112  50.64015985  005.45133744  50.64012185  005.45107678
111  50.64015985  005.45133744
111  50.63987927  005.44919826
112  50.64005661  005.44904646  50.64022699  005.44919626
111  50.64005661  005.44904646
113  50.64016112  005.44914233
111  50.64684851  005.45971885
111  50.64698641  005.46043855
111  50.64733445  005.46097704
111  50.64692403  005.46160354
112  50.64692403  005.46160354  50.64669334  005.46191447
111  50.64643809  005.46157765
111  50.64506530  005.45939674
111  50.64542927  005.45883838
111  50.64541255  005.45881182
111  50.64504858  005.45937018
111  50.64423495  005.45807757
112  50.64408063  005.45749769  50.64407406  005.45722328
111  50.64408063  005.45749769
111  50.64409704  005.45590302
112  50.64409704  005.45590302  50.64411018  005.45555095
113  50.64433673  005.45574251
111  50.64980423  005.46442724
112  50.64981373  005.46513745  50.64963512  005.46548506
111  50.64981373  005.46513745
111  50.64945461  005.46570680
112  50.64945461  005.46570680  50.64923800  005.46595552
111  50.64900809  005.46565886
111  50.64697802  005.46243275
112  50.64716689  005.46229072  50.64725049  005.46217985
111  50.64716689  005.46229072
113  50.64783953  005.46129828
111  50.64695092  005.46342658
112  50.64699082  005.46353445  50.64699462  005.46357340
111  50.64699082  005.46353445
111  50.64698731  005.46395096
111  50.64698322  005.46443638
111  50.64696802  005.46443039 20
112  50.64675521  005.46396594  50.64657090  005.46376518 20
111  50.64631059  005.46385807 20
112  50.64617568  005.46378016  50.64612628  005.46370824
111  50.64617568  005.46378016 20
111  50.64556575  005.46281531
113  50.64606903  005.46202905
111  50.64018335  005.45605019
111  50.64012361  005.45614359
111  50.64007633  005.45606730
111  50.63992302  005.45630697
111  50.63987794  005.45623589
111  50.63983148  005.45630853
111  50.63951809  005.45581612
113  50.63977870  005.45541387
111  50.63434599  005.44760784
111  50.63427012  005.44772920
111  50.63407659  005.44742928
113  50.63415466  005.44731139
130 Airport Boundary
111  50.63483602  005.45001579
111  50.63716345  005.45412803
111  50.63737032  005.45431125
111  50.63758792  005.45423435
111  50.63908544  005.45671113
111  50.63934205  005.45697692
111  50.63942397  005.45711393
111  50.63959145  005.45711612
111  50.63970977  005.45729186
111  50.63975048  005.45772654
111  50.64159291  005.46085120
111  50.64173553  005.46084948
111  50.64183502  005.46096795
111  50.64177800  005.46120305
111  50.64213270  005.46187735
111  50.64224238  005.46201278
111  50.64234289  005.46218662
111  50.64238962  005.46236575
111  50.64372993  005.46491372
111  50.64387504  005.46496006
111  50.64401130  005.46518561
111  50.64403255  005.46553211
111  50.64455939  005.46653424
111  50.64488890  005.46615439
111  50.64515759  005.46623513
111  50.64530244  005.46650214
111  50.64756021  005.46704901
111  50.64790939  005.46750138
111  50.64814431  005.46764110
111  50.64816144  005.46791976
111  50.64826138  005.46815391
111  50.64844174  005.46830797
111  50.64885093  005.46886019
111  50.64981039  005.46734247
111  50.64991895  005.46732349
111  50.65124083  005.46873415
111  50.65137919  005.46873432
111  50.65146699  005.46858828
111  50.65187365  005.46736130
111  50.65199485  005.46674109
111  50.65203379  005.46626008
111  50.65203808  005.46582486
111  50.65184262  005.46359001
111  50.65175373  005.46256472
111  50.65126780  005.46162692
111  50.65118857  005.46169947
111  50.65081335  005.46106443
111  50.64988083  005.45951155
111  50.65019106  005.45669782
111  50.65077953  005.45667042
111  50.65104788  005.45650708
111  50.65103422  005.45474504
111  50.65094698  005.45331728
111  50.65079337  005.45283978
111  50.65079837  005.45231150
111  50.65091831  005.45224788
111  50.65199208  005.44904224
111  50.65227374  005.44782400
111  50.65186874  005.44756899
111  50.65188606  005.44669377
111  50.65192696  005.44653858
111  50.65142601  005.44575843
111  50.65119813  005.44572788
111  50.65118586  005.44540638
111  50.65106380  005.44506029
111  50.65105333  005.44464698
111  50.65031256  005.44420261
111  50.64959710  005.44300359
111  50.64878526  005.44329321
111  50.64866324  005.44317300
111  50.64824659  005.44320783
111  50.64779631  005.44363022
111  50.64752536  005.44284623
111  50.64920523  005.43827128
111  50.64878367  005.43801170
111  50.64848005  005.43893098
111  50.64713324  005.43750650
111  50.64673892  005.43713572
111  50.64579029  005.43974905
111  50.64575851  005.43991287
111  50.64582452  005.44007646
111  50.64550880  005.44066171
111  50.64490155  005.43956337
111  50.64468615  005.43954760
111  50.64449864  005.43935924
111  50.64444746  005.43908008
111  50.64442579  005.43879136
111  50.64325666  005.43679678
111  50.63939685  005.43065932
111  50.63923043  005.43053784
111  50.63872228  005.43071626
111  50.63880517  005.43093882
111  50.63835524  005.43163004
111  50.63709497  005.42968411
111  50.63689472  005.42979252
111  50.63669616  005.42888490
111  50.63685035  005.42880589
111  50.63632913  005.42641517
111  50.63641364  005.42613152
111  50.63662735  005.42606328
111  50.63670526  005.42593270
111  50.63670755  005.42546527
111  50.63660030  005.42523615
111  50.63650452  005.42498878
111  50.63568444  005.42448552
111  50.63558155  005.42452478
111  50.63112873  005.42205228
111  50.62934831  005.42075425
111  50.62790955  005.41944783
111  50.62758908  005.41946725
111  50.62729436  005.41942256
111  50.62696508  005.41961033
111  50.62655851  005.41977220
111  50.62627995  005.42002127
111  50.62541626  005.42107545
111  50.62494111  005.42142103
111  50.62457260  005.42157196
111  50.62431929  005.42190241
111  50.62405654  005.42274779
111  50.62446606  005.42317937
111  50.62423338  005.42355876
111  50.62407929  005.42411078
111  50.62434226  005.42423761
111  50.62499243  005.42538396
111  50.62547413  005.42646991
111  50.62577825  005.42724418
111  50.62600601  005.42836845
111  50.62631307  005.42923343
111  50.62662914  005.43041063
111  50.62939358  005.43632723
111  50.62960838  005.43648380
111  50.62973498  005.43659317
111  50.62968320  005.43703658
113  50.63241154  005.44388450
120 Linear Feature 33
111  50.64674583  005.44277096 92
115  50.64671283  005.44293123
120 Linear Feature 32
111  50.64672339  005.44274598 91
115  50.64668247  005.44287503
120 Linear Feature 31
111  50.64670227  005.44272517 90
115  50.64664684  005.44286670
120 Linear Feature 30
111  50.64670491  005.44265024 82
115  50.64665608  005.44276055
120 Linear Feature 29
111  50.64668907  005.44262110 81
115  50.64663100  005.44276263
120 Linear Feature 28
111  50.64667191  005.44261277 80
115  50.64661252  005.44274598
120 Linear Feature 27
111  50.64696492  005.44233178 75
115  50.64685141  005.44263983
120 Linear Feature 26
111  50.64692928  005.44230888 74
115  50.64690421  005.44247748
120 Linear Feature 25
111  50.64693984  005.44233178 73
115  50.64690025  005.44241295
120 Linear Feature 24
111  50.64690685  005.44232345 72
115  50.64686989  005.44245874
120 Linear Feature 23
111  50.64692268  005.44230264 71
115  50.64685933  005.44241295
120 Linear Feature 22
111  50.64688177  005.44231929 70
115  50.64683822  005.44247748
120 Linear Feature 21
111  50.64684218  005.44231513 64
115  50.64681050  005.44248997
120 Linear Feature 20
111  50.64685273  005.44229431 63
115  50.64678410  005.44245042
120 Linear Feature 19
111  50.64683822  005.44227350 62
115  50.64676958  005.44246083
120 Linear Feature 18
111  50.64680522  005.44227142 61
115  50.64674847  005.44246499
120 Linear Feature 17
111  50.64678938  005.44222979 60
115  50.64673263  005.44247540
120 Linear Feature 16
111  50.64687649  005.44215069 42
115  50.64683294  005.44225685
120 Linear Feature 15
111  50.64686197  005.44212780 41
115  50.64681446  005.44228599
120 Linear Feature 14
111  50.64686461  005.44213612 40
115  50.64680390  005.44224852
120 Linear Feature 13
111  50.64695436  005.44194672 32
115  50.64692268  005.44207576
120 Linear Feature 12
111  50.64693852  005.44192382 31
115  50.64690289  005.44206119
120 Linear Feature 11
111  50.64692532  005.44190717 30
115  50.64687781  005.44207160
120 Linear Feature 10
111  50.64702695  005.44173233 25
115  50.64697284  005.44183848
120 Linear Feature 9
111  50.64700584  005.44170319 24
115  50.64695172  005.44188635
120 Linear Feature 8
111  50.64699792  005.44168654 23
115  50.64694116  005.44186970
120 Linear Feature 7
111  50.64714838  005.44159079 19
115  50.64706919  005.44173233
120 Linear Feature 6
111  50.64715234  005.44149504 14
115  50.64708635  005.44166572
120 Linear Feature 5
111  50.64712066  005.44150753 13
115  50.64706391  005.44169486
120 Linear Feature 4
111  50.64708899  005.44152627 12
115  50.64705599  005.44167197
120 Linear Feature 3
111  50.64711010  005.44148880 11
115  50.64703751  005.44162826
120 Linear Feature 2
111  50.64711010  005.44144925 10
115  50.64701507  005.44165115
120 Linear Feature 88
111  50.64721400  005.46396319 52
115  50.64751437  005.46350312
120 Linear Feature 32
111  50.63294026  005.43358387 6 104
111  50.63281138  005.43338153 6 104
115  50.63257695  005.43347940
120 Linear Feature 31
111  50.63497530  005.43729128 6 104
115  50.63475080  005.43693406
120 Linear Feature 30
111  50.63999078  005.44525175 6 104
115  50.63989630  005.44510337
120 Linear Feature 29
111  50.64569771  005.45459087 6 104
115  50.64550328  005.45417682
120 Linear Feature 28
111  50.64928025  005.46596139 6 104
115  50.64960439  005.46646718
120 Linear Feature 27
111  50.64673151  005.46192245 6 104
115  50.64695258  005.46226652
120 Linear Feature 26
111  50.64360217  005.45697170 6 104
111  50.64384715  005.45746282 6 104
115  50.64398721  005.45756090
120 Linear Feature 25
111  50.63971859  005.45079207 6 104
115  50.64005354  005.45132024
120 Linear Feature 24
111  50.63187495  005.43836878 6 104
115  50.63218323  005.43884685
120 Linear Feature 23
111  50.64090984  005.44345713 4
115  50.64076973  005.44341181
120 Linear Feature 22
111  50.64100333  005.44378585 4
115  50.64095056  005.44358524
120 Linear Feature 21
111  50.64973748  005.46548875 4
115  50.64993326  005.46579640
120 Linear Feature 20
111  50.64712385  005.46155197 4
115  50.64731664  005.46183906
120 Linear Feature 19
111  50.64373530  005.45658370 4
115  50.64399387  005.45659256
120 Linear Feature 18
111  50.63963657  005.45018138 4
115  50.63989746  005.45009910
120 Linear Feature 17
111  50.63245592  005.43810239 4
115  50.63235411  005.43861461
120 Linear Feature 16
111  50.64715316  005.45384870 4
115  50.64697433  005.45333318
120 Linear Feature 15
111  50.64527251  005.45462136 4
115  50.64527462  005.45423407
120 Linear Feature 14
111  50.64533006  005.45422019 4
115  50.64532878  005.45461461
120 Linear Feature 13
111  50.63961680  005.44584291 4
115  50.63950351  005.44566295
120 Linear Feature 12
111  50.63972519  005.44536963 4 103
115  50.63982049  005.44552093
120 Linear Feature 11
111  50.63461477  005.43791213 4
115  50.63439786  005.43757256
120 Linear Feature 10
111  50.63460841  005.43721165 4 103
115  50.63479699  005.43751194
120 Linear Feature 9
111  50.63279575  005.43478439 4 103
115  50.63301600  005.43468987
120 Linear Feature 8
111  50.63307048  005.43501314 4
115  50.63284974  005.43510639
120 Linear Feature 7
111  50.63059792  005.42984373 4 103
115  50.63059834  005.42932378
120 Linear Feature 6
111  50.62985072  005.42966392 4 103
115  50.62997076  005.43004858
120 Linear Feature 5
111  50.63182865  005.42925923 4 103
115  50.63170902  005.42888232
120 Linear Feature 4
111  50.63592212  005.43572723 4 103
115  50.63574483  005.43544335
120 Linear Feature 76
112  50.63606999  005.43340819  50.63621619  005.43358995 51
112  50.63654089  005.43304709  50.63657196  005.43255555
111  50.63654089  005.43304709 51
111  50.63697193  005.43236978 51
111  50.63701267  005.43230592 51
115  50.63715144  005.43208791
120 Linear Feature 75
111  50.63608014  005.43231654 51
111  50.63649977  005.43166056 51
111  50.63654434  005.43159087 51
115  50.63668104  005.43137718
120 Linear Feature 75
111  50.63551102  005.43141394 51
111  50.63593107  005.43075733 51
111  50.63597561  005.43068769 51
115  50.63611329  005.43047245
120 Linear Feature 74
112  50.63585174  005.43306250  50.63569664  005.43279637 51
112  50.63608014  005.43231654  50.63634338  005.43232117
111  50.63608014  005.43231654
112  50.63608014  005.43231654  50.63606687  005.43277821 51
116  50.63561008  005.43267974  50.63545986  005.43246741
120 Linear Feature 74
112  50.63527179  005.43214392  50.63513714  005.43186072 51
112  50.63551102  005.43141394  50.63577425  005.43141856
111  50.63551102  005.43141394
112  50.63551102  005.43141394  50.63549774  005.43187560 51
116  50.63504240  005.43178060  50.63488858  005.43158724
120 Linear Feature 69
112  50.63491037  005.43157148  50.63474823  005.43127981 51 101
111  50.63466947  005.43091440 51 101
111  50.63464510  005.43080767 51 101
111  50.63453498  005.43032528 51 101
111  50.63443544  005.42988925 51 101
111  50.63431657  005.42936852 51 101
111  50.63428854  005.42924576 51 101
111  50.63421012  005.42890221 51 101
111  50.63409491  005.42839756 51 101
111  50.63393368  005.42769129 51 101
111  50.63382935  005.42723426 51 101
111  50.63368417  005.42659832
112  50.63368417  005.42659832  50.63354829  005.42599306 51
112  50.63418165  005.42585692  50.63443525  005.42607321
111  50.63418165  005.42585692 51
111  50.63460520  005.42561611 51
111  50.63467764  005.42557493 51
111  50.63471973  005.42555099 51
115  50.63486036  005.42547105
120 Linear Feature 67
111  50.63696009  005.43481963 51 101
112  50.63635390  005.43478228  50.63602997  005.43517603
111  50.63635390  005.43478228
112  50.63635390  005.43478228  50.63660161  005.43427929 51 101
111  50.63632792  005.43381672
112  50.63632792  005.43381672  50.63617058  005.43355499 51
112  50.63654089  005.43304709  50.63685356  005.43304072
111  50.63654089  005.43304709 52
111  50.63692198  005.43304983
112  50.63692198  005.43304983  50.63700513  005.43304983 51
111  50.63707442  005.43315361 51
111  50.63727133  005.43346300 51
111  50.63749073  005.43380773
112  50.63749073  005.43380773  50.63766020  005.43408631 51
115  50.63751035  005.43441523
120 Linear Feature 73
111  50.63506504  005.43031955 51
111  50.63556277  005.43003848 51
111  50.63561999  005.43000624 51
111  50.63567910  005.42997285 51
115  50.63586307  005.42986822
120 Linear Feature 73
111  50.63484303  005.42935603 51
111  50.63534292  005.42907375 51
111  50.63540007  005.42904149 51
111  50.63545939  005.42900798 51
115  50.63564154  005.42890498
120 Linear Feature 73
111  50.63462269  005.42839119 51
111  50.63512299  005.42810867 51
111  50.63518008  005.42807643 51
111  50.63523961  005.42804281 51
115  50.63542238  005.42793960
120 Linear Feature 72
112  50.63464510  005.43080767  50.63462341  005.43043963 51
112  50.63506504  005.43031955  50.63529739  005.43048766
111  50.63506504  005.43031955
112  50.63506504  005.43031955  50.63494722  005.43071928 51
116  50.63453498  005.43032528  50.63443541  005.43000462
120 Linear Feature 72
112  50.63443544  005.42988925  50.63437268  005.42951352 51
112  50.63484303  005.42935603  50.63507886  005.42953730
111  50.63484303  005.42935603
112  50.63484303  005.42935603  50.63472521  005.42975575 51
116  50.63431657  005.42936852  50.63421699  005.42904786
120 Linear Feature 72
112  50.63421012  005.42890221  50.63415988  005.42855810 51
112  50.63462269  005.42839119  50.63486520  005.42856324
111  50.63462269  005.42839119
112  50.63462269  005.42839119  50.63450654  005.42879222 51
116  50.63409491  005.42839756  50.63399617  005.42808349
120 Linear Feature 71
112  50.63393368  005.42769129  50.63384851  005.42720426 51
112  50.63444703  005.42701962  50.63474275  005.42724423
111  50.63444703  005.42701962 51
111  50.63484820  005.42679307 51
111  50.63494286  005.42673961 51
111  50.63498503  005.42671581 51
115  50.63512513  005.42663731
120 Linear Feature 70
112  50.63326143  005.42700603  50.63351404  005.42672382 51 101
116  50.63382935  005.42723426  50.63389719  005.42746640
120 Linear Feature 66
112  50.63428854  005.42924576  50.63432162  005.42959188 51 101
112  50.63381677  005.42986993  50.63352177  005.42972272
111  50.63381677  005.42986993
112  50.63381677  005.42986993  50.63388366  005.42993924 51 101
111  50.63392778  005.43001515 51 101
111  50.63491037  005.43157148 51 101
111  50.63504240  005.43178060 51 101
111  50.63527179  005.43214392 51 101
111  50.63561008  005.43267974 51 101
111  50.63585174  005.43306250 51 101
111  50.63606999  005.43340819 51 101
111  50.63632792  005.43381672 51 101
111  50.63653490  005.43414455 51 101
111  50.63695993  005.43481776
112  50.63695993  005.43481776  50.63714470  005.43511768 51
112  50.63745596  005.43449999  50.63744693  005.43408272
111  50.63745596  005.43449999 51
111  50.63751035  005.43441523 51
111  50.63790019  005.43380778 51
111  50.63792248  005.43377303 51
115  50.63807476  005.43353572
120 Linear Feature 64
111  50.63341253  005.42954348 1
111  50.63340428  005.42957015 1
115  50.63339652  005.42959506
120 Linear Feature 64
111  50.63293036  005.42919055 1
111  50.63292211  005.42921713 1
115  50.63291435  005.42924213
120 Linear Feature 65
111  50.63345659  005.42939476 103
115  50.63348082  005.42931047
120 Linear Feature 65
111  50.63284844  005.42947115 103
115  50.63287266  005.42938686
120 Linear Feature 63
112  50.63203053  005.42880337  50.63217521  005.42869719 51 101
111  50.63231057  005.42877500 51 101
111  50.63292211  005.42921713 51 101
111  50.63311650  005.42936087 51 101
111  50.63321263  005.42943075 51 101
111  50.63340428  005.42957015 51 101
111  50.63381677  005.42986993 1
115  50.63415146  005.43011993
120 Linear Feature 68
111  50.63460950  005.42563432 51
111  50.63460520  005.42561611 51
115  50.63460032  005.42559542
120 Linear Feature 68
111  50.63485255  005.42681150 51
111  50.63484820  005.42679307 51
115  50.63484337  005.42677261
120 Linear Feature 68
111  50.63512773  005.42812950 51
111  50.63512299  005.42810867 51
115  50.63511883  005.42809044
120 Linear Feature 68
111  50.63534735  005.42909320 51
111  50.63534292  005.42907375 51
115  50.63533845  005.42905415
120 Linear Feature 68
111  50.63556712  005.43005757 51
111  50.63556277  005.43003848 51
115  50.63555847  005.43001964
120 Linear Feature 68
111  50.63468374  005.42560171 51
111  50.63467764  005.42557493 51
115  50.63467303  005.42555465
120 Linear Feature 68
111  50.63494862  005.42676494 51
111  50.63494286  005.42673961 51
115  50.63493791  005.42671788
120 Linear Feature 68
111  50.63518548  005.42810012 51
111  50.63518008  005.42807643 51
115  50.63517475  005.42805306
120 Linear Feature 68
111  50.63540515  005.42906379 51
111  50.63540007  005.42904149 51
115  50.63539443  005.42901673
120 Linear Feature 68
111  50.63562498  005.43002813 51
111  50.63561999  005.43000624 51
115  50.63561425  005.42998107
120 Linear Feature 68
111  50.63594134  005.43077324 51
111  50.63593107  005.43075733 51
115  50.63591872  005.43073819
120 Linear Feature 68
111  50.63651100  005.43167796 51
111  50.63649977  005.43166056 51
115  50.63648837  005.43164291
120 Linear Feature 77
112  50.63653490  005.43414455  50.63670498  005.43434283 51
112  50.63699657  005.43377438  50.63699791  005.43334895
111  50.63699657  005.43377438 51
111  50.63741789  005.43311429 51
111  50.63746236  005.43304463 51
115  50.63760969  005.43281381
120 Linear Feature 68
111  50.63698193  005.43238526 51
111  50.63697193  005.43236978 51
115  50.63695930  005.43235021
120 Linear Feature 68
111  50.63742830  005.43313039 51
111  50.63741789  005.43311429 51
115  50.63740568  005.43309535
120 Linear Feature 68
111  50.63791081  005.43382423 51
111  50.63790019  005.43380778 51
115  50.63788819  005.43378918
120 Linear Feature 68
111  50.63472551  005.42557638 51
111  50.63471973  005.42555099 51
115  50.63471480  005.42552932
120 Linear Feature 68
111  50.63499045  005.42673958 51
111  50.63498503  005.42671581 51
115  50.63497973  005.42669252
120 Linear Feature 68
111  50.63524539  005.42806819 51
111  50.63523961  005.42804281 51
115  50.63523467  005.42802113
120 Linear Feature 68
111  50.63546486  005.42903199 51
111  50.63545939  005.42900798 51
115  50.63543228  005.42888417
120 Linear Feature 68
111  50.63568447  005.42999644 51
111  50.63567910  005.42997285 51
115  50.63567376  005.42994938
120 Linear Feature 68
111  50.63598629  005.43070436 51
111  50.63597561  005.43068769 51
115  50.63596375  005.43066919
120 Linear Feature 68
111  50.63655555  005.43160836 51
111  50.63654434  005.43159087 51
115  50.63653301  005.43157319
120 Linear Feature 68
111  50.63702318  005.43232232 51
111  50.63701267  005.43230592 51
115  50.63700064  005.43228715
120 Linear Feature 68
111  50.63747376  005.43306196 51
111  50.63746236  005.43304463 51
115  50.63745093  005.43302724
120 Linear Feature 68
111  50.63793331  005.43378951 51
111  50.63792248  005.43377303 51
115  50.63791048  005.43375479
120 Linear Feature 110
111  50.65000837  005.45173234 1
115  50.65015943  005.45207270
120 Linear Feature 109
111  50.65000246  005.45149382 1
112  50.65000837  005.45173234  50.65005431  005.45182786
111  50.65000837  005.45173234
112  50.65000837  005.45173234  50.64996799  005.45165439 1
115  50.64985209  005.45170198
120 Linear Feature 108
111  50.65124922  005.44791636 1
115  50.65158569  005.44809407
120 Linear Feature 107
111  50.65113273  005.44766380 1
112  50.65124922  005.44791636  50.65134345  005.44795905
111  50.65124922  005.44791636
112  50.65124922  005.44791636  50.65114898  005.44788474 1
115  50.65106840  005.44800768
120 Linear Feature 106
111  50.64661251  005.43992849 1
115  50.64676989  005.44006286
120 Linear Feature 105
111  50.64781345  005.44067468 1
112  50.64768112  005.44067942  50.64760895  005.44062409
111  50.64768112  005.44067942
112  50.64768112  005.44067942  50.64774929  005.44074582 1
115  50.64774528  005.44085965
120 Linear Feature 104
111  50.64750169  005.44051501 1
115  50.64768112  005.44067942
120 Linear Feature 103
112  50.64791416  005.44037538  50.64781491  005.44033744 1
111  50.64776232  005.44045652 1
111  50.64768112  005.44067942
112  50.64768112  005.44067942  50.64763501  005.44079799 1
115  50.64756384  005.44078060
120 Linear Feature 102
112  50.64780643  005.44027788  50.64773024  005.44023836 1
115  50.64767110  005.44031898
120 Linear Feature 101
111  50.64712877  005.44331483 1
111  50.64755782  005.44195208
112  50.64755782  005.44195208  50.64761596  005.44177344 1
111  50.64768112  005.44160270 1
111  50.64804401  005.44060671
112  50.64804401  005.44060671  50.64807308  005.44052292 1
111  50.64803700  005.44048656 1
111  50.64791416  005.44037538 1
111  50.64780643  005.44027788
112  50.64780643  005.44027788  50.64777034  005.44024468 1
111  50.64776232  005.44019567 1
111  50.64768012  005.43971349 1
111  50.64693830  005.43905109 1
111  50.64668970  005.43916175
112  50.64668970  005.43916175  50.64660549  005.43936252 1
111  50.64666664  005.43947477 1
115  50.64689319  005.43968819
120 Linear Feature 100
111  50.64644124  005.44604356 51
111  50.64640063  005.44601306 51
112  50.64628412  005.44608092  50.64624448  005.44620442 51
111  50.64632086  005.44626770 51
111  50.64637597  005.44630201 51
114  50.64647846  005.44622501  50.64651230  005.44611370 51
120 Linear Feature 99
111  50.64621290  005.44647062 1
112  50.64613922  005.44664080  50.64610673  005.44669020 1
115  50.64607959  005.44674770
120 Linear Feature 98
111  50.64612762  005.44658591 1
111  50.64607959  005.44674770 1
111  50.64596170  005.44714489 1
112  50.64589963  005.44789690  50.64593502  005.44833054
111  50.64589963  005.44789690
112  50.64589963  005.44789690  50.64592516  005.44817318 1
115  50.64595115  005.44826029
120 Linear Feature 97
111  50.64729400  005.45197861 1
111  50.64733006  005.45186163
112  50.64733006  005.45186163  50.64745878  005.45146704 1
115  50.64760826  005.45151224
120 Linear Feature 92
111  50.64563719  005.45443583 51
111  50.64571225  005.45443583
112  50.64571225  005.45443583  50.64576277  005.45443887 51
111  50.64583615  005.45439410 51
111  50.64653984  005.45391333 51
111  50.64688007  005.45362543 51
112  50.64727738  005.45270592  50.64731588  005.45207419
111  50.64727738  005.45270592
112  50.64727738  005.45270592  50.64730385  005.45245171 51
111  50.64729429  005.45206819 1
111  50.64729400  005.45197861 1
111  50.64729360  005.45185671
112  50.64729360  005.45185671  50.64728692  005.45157874 1
111  50.64721675  005.45139166 1
112  50.64717782  005.45128959  50.64715608  005.45123601
111  50.64717782  005.45128959 1
111  50.64709781  005.45108899 1
111  50.64704856  005.45096551 1
111  50.64685599  005.45049103 1
111  50.64673614  005.45019573 1
111  50.64657406  005.44979635 1
111  50.64642588  005.44943126 1
111  50.64631479  005.44915753 1
111  50.64622213  005.44892921 1
111  50.64614366  005.44873587 1
111  50.64607860  005.44857515 1
111  50.64595115  005.44826029 1
112  50.64582932  005.44797271  50.64573365  005.44775134 1
111  50.64564473  005.44766472 1
111  50.64551573  005.44753324 1
111  50.64533553  005.44734958 1
111  50.64526625  005.44727897
112  50.64526625  005.44727897  50.64521693  005.44722965 1
112  50.64529882  005.44713802  50.64534333  005.44714751
111  50.64529882  005.44713802
112  50.64529882  005.44713802  50.64585001  005.44722718 1
111  50.64621290  005.44647062 1
111  50.64637356  005.44594665 1
111  50.64673313  005.44477401 1
111  50.64688017  005.44429447 1
111  50.64689461  005.44424738 1
111  50.64693578  005.44411309 1
112  50.64702015  005.44398662  50.64707947  005.44394710
111  50.64702015  005.44398662
112  50.64702015  005.44398662  50.64708704  005.44394192 1
111  50.64717550  005.44393585 1
111  50.64728246  005.44395368 1
111  50.64760952  005.44403587 1
111  50.64864611  005.44429664 1
111  50.64903845  005.44439586 1
111  50.64922236  005.44444146 1
111  50.64931683  005.44446489 1
111  50.64947025  005.44450293 1
111  50.64967461  005.44455360 1
111  50.64996654  005.44463482 1
112  50.65055799  005.44529753  50.65077017  005.44585299
111  50.65055799  005.44529753 1
111  50.65057469  005.44534628 1
111  50.65061730  005.44547539 1
111  50.65090004  005.44641352 1
111  50.65090881  005.44644263 1
111  50.65096400  005.44662575 1
111  50.65108428  005.44702480 1
112  50.65112772  005.44729489  50.65113774  005.44739766 1
111  50.65113857  005.44746617 1
112  50.65113273  005.44766380  50.65112354  005.44775076
111  50.65113273  005.44766380
112  50.65113273  005.44766380  50.65111936  005.44783640 1
111  50.65106840  005.44800768 1
112  50.65092769  005.44841175  50.65083747  005.44864627
111  50.65092769  005.44841175 1
111  50.65051090  005.44945853 1
111  50.65039759  005.44975339
112  50.65039759  005.44975339  50.65037504  005.44982058 1
111  50.65035833  005.44988119 1
111  50.65029751  005.45015248 1
111  50.65011826  005.45105653 1
111  50.65005759  005.45134758 1
112  50.65000246  005.45149382  50.64997573  005.45154652
111  50.65000246  005.45149382
112  50.65000246  005.45149382  50.64995735  005.45161239 1
111  50.64985209  005.45170198 1
112  50.64969086  005.45178103  50.64961902  005.45179157 1
111  50.64954467  005.45177444 1
111  50.64934737  005.45174815 1
111  50.64884828  005.45168164 1
111  50.64831604  005.45161072 1
111  50.64819381  005.45159443 1
111  50.64779455  005.45154123 1
112  50.64760826  005.45151224  50.64753725  005.45149380
111  50.64760826  005.45151224
112  50.64760826  005.45151224  50.64736851  005.45144637 1
111  50.64722065  005.45125007 1
116  50.64704856  005.45096551  50.64696669  005.45079819
120 Linear Feature 52
111  50.64718086  005.45127368 1
111  50.64717782  005.45128959 1
115  50.64716599  005.45128663
120 Linear Feature 51
111  50.64722114  005.45122988 1
111  50.64722065  005.45125007 1
115  50.64720980  005.45125332
120 Linear Feature 50
111  50.64657656  005.44978035 1
111  50.64657406  005.44979635 1
115  50.64656287  005.44979392
120 Linear Feature 49
111  50.64614632  005.44871757 1
111  50.64614366  005.44873587 1
115  50.64613146  005.44873114
120 Linear Feature 48
111  50.64526512  005.44726325 1
111  50.64526625  005.44727897 1
115  50.64525501  005.44728278
120 Linear Feature 47
111  50.64583193  005.44795716 1
111  50.64582932  005.44797271 1
115  50.64581987  005.44797155
120 Linear Feature 46
111  50.64590657  005.44788365 1
111  50.64589963  005.44789690 1
115  50.64588962  005.44788674
120 Linear Feature 45
111  50.64638407  005.44594070 1
111  50.64637356  005.44594665 1
