I
1050 Generated by WorldEditor 2.1.0r1

1    241 1 0 LGLR Larissa Airbase
1302 city Larisa
111  39.65227233  022.45292612
113  39.65226702  022.45292520
111  39.65237486  022.45365214
112  39.65255512  022.45327955  39.65276445  022.45320277
111  39.65255512  022.45327955
111  39.65522306  022.45261546
112  39.65532096  022.45271027  39.65533753  022.45280038
111  39.65532096  022.45271027
111  39.65535182  022.45291313
111  39.65529280  022.45312577
111  39.65520963  022.45315086
111  39.65521352  022.45317218
111  39.65494981  022.45325361
111  39.65497881  022.45341285
111  39.65524252  022.45333142
111  39.65524520  022.45334618
111  39.65532903  022.45331640
112  39.65532903  022.45331640  39.65539116  022.45339845
112  39.65559925  022.45327949  39.65566107  022.45314742
112  39.65554101  022.45297363  39.65548820  022.45293059
111  39.65547804  022.45290124
111  39.65544570  022.45268242
112  39.65544570  022.45268242  39.65543431  022.45258827
111  39.65551902  022.45254010
111  39.65634818  022.45233433
111  39.65635000  022.45234352
112  39.65635000  022.45234352  39.65649124  022.45233292
111  39.65651571  022.45251072
111  39.65652053  022.45251198
111  39.65668641  022.45412503
112  39.65656604  022.45430538  39.65648325  022.45432004
111  39.65656604  022.45430538
111  39.65649717  022.45431592
112  39.65636879  022.45422947  39.65628776  022.45414026
111  39.65636879  022.45422947
111  39.65636077  022.45424672
112  39.65636077  022.45424672  39.65623706  022.45412178
112  39.65605831  022.45447337  39.65607914  022.45467344
111  39.65605831  022.45447337
112  39.65605831  022.45447337  39.65608109  022.45469221
112  39.65637284  022.45462303  39.65646741  022.45450792
111  39.65637284  022.45462303
111  39.65641135  022.45463579
112  39.65641135  022.45463579  39.65645931  022.45449278
111  39.65651331  022.45447828
111  39.65658297  022.45447001
112  39.65658297  022.45447001  39.65667078  022.45445698
111  39.65673700  022.45461694
111  39.65691348  022.45633317
112  39.65681501  022.45659555  39.65671214  022.45661511
111  39.65681501  022.45659555
111  39.65681527  022.45660695
111  39.65640921  022.45667106
112  39.65628083  022.45658461  39.65620177  022.45649780
111  39.65628083  022.45658461
111  39.65627280  022.45660186
112  39.65627280  022.45660186  39.65614910  022.45647691
112  39.65597034  022.45682851  39.65599313  022.45704735
112  39.65628488  022.45697816  39.65637945  022.45686306
111  39.65628488  022.45697816
111  39.65634365  022.45695842
112  39.65634365  022.45695842  39.65637135  022.45684792
111  39.65642535  022.45683342
111  39.65683202  022.45676984
111  39.65683583  022.45678725
112  39.65683583  022.45678725  39.65693493  022.45677421
111  39.65697632  022.45694419
111  39.65706299  022.45778696
112  39.65696271  022.45790933  39.65687755  022.45792056
111  39.65696271  022.45790933
111  39.65696317  022.45791440
111  39.65675760  022.45794638
112  39.65665316  022.45789033  39.65659089  022.45783184
111  39.65665316  022.45789033
112  39.65665316  022.45789033  39.65655545  022.45779451
111  39.65645407  022.45789751
111  39.65635075  022.45786937
111  39.65634344  022.45791498
111  39.65607899  022.45784369
111  39.65605330  022.45800407
111  39.65639690  022.45809672
112  39.65639690  022.45809672  39.65641893  022.45826471
112  39.65668563  022.45818584  39.65678238  022.45802034
111  39.65668563  022.45818584
112  39.65668563  022.45818584  39.65672203  022.45812238
111  39.65677237  022.45810784
111  39.65697794  022.45807587
111  39.65697847  022.45808162
112  39.65697847  022.45808162  39.65706562  022.45807557
111  39.65710723  022.45821722
111  39.65719551  022.45907561
112  39.65711340  022.45922056  39.65705193  022.45923034
111  39.65711340  022.45922056
111  39.65695652  022.45924982
112  39.65681960  022.45918238  39.65674638  022.45911607
111  39.65681960  022.45918238
112  39.65681960  022.45918238  39.65669494  022.45905904
112  39.65651888  022.45941292  39.65654360  022.45964087
112  39.65683455  022.45955852  39.65692823  022.45944220
111  39.65683455  022.45955852
112  39.65683455  022.45955852  39.65692823  022.45943405
111  39.65697390  022.45941197
111  39.65713030  022.45938494
112  39.65713030  022.45938494  39.65719679  022.45937679
111  39.65723772  022.45948614
111  39.65732994  022.46038286
112  39.65719821  022.46064311  39.65710066  022.46065719
111  39.65719821  022.46064311
111  39.65674527  022.46071779
112  39.65661624  022.46063300  39.65653652  022.46054721
111  39.65661624  022.46063300
111  39.65660834  022.46065035
112  39.65660834  022.46065035  39.65648369  022.46052701
112  39.65630763  022.46088089  39.65633208  022.46109708
112  39.65662329  022.46102648  39.65671698  022.46091016
111  39.65662329  022.46102648
111  39.65666810  022.46103248
112  39.65666810  022.46103248  39.65670876  022.46089513
111  39.65676265  022.46087994
111  39.65721467  022.46080320
112  39.65721467  022.46080320  39.65731945  022.46078912
111  39.65739003  022.46096724
111  39.65755690  022.46258987
111  39.65743001  022.46281500
111  39.65699013  022.46288966
112  39.65685603  022.46276834  39.65678738  022.46265116
111  39.65685603  022.46276834
111  39.65676354  022.46278585
112  39.65676354  022.46278585  39.65651936  022.46268730
112  39.65665105  022.46325454  39.65688557  022.46334771
111  39.65665105  022.46325454
111  39.65665904  022.46334110
111  39.65669471  022.46333555
111  39.65672664  022.46368379
111  39.65685197  022.46366430
111  39.65682004  022.46331606
111  39.65685562  022.46331052
111  39.65684444  022.46318916
112  39.65684444  022.46318916  39.65687158  022.46315286
112  39.65700677  022.46305144  39.65705866  022.46304315
111  39.65700677  022.46305144
111  39.65744665  022.46297678
111  39.65761512  022.46315606
111  39.65765454  022.46353933
112  39.65747431  022.46477134  39.65722927  022.46534330
111  39.65747431  022.46477134
111  39.65744510  022.46484018
112  39.65723191  022.46491609  39.65713126  022.46483743
111  39.65723191  022.46491609
111  39.65718917  022.46488048
112  39.65712820  022.46471016  39.65710645  022.46457869
111  39.65712820  022.46471016
111  39.65711373  022.46471744
112  39.65711373  022.46471744  39.65707457  022.46452036
112  39.65676768  022.46465684  39.65668278  022.46484817
112  39.65694628  022.46502493  39.65707529  022.46500886
111  39.65694628  022.46502493
111  39.65700210  022.46505594
112  39.65700210  022.46505594  39.65707600  022.46499045
111  39.65712557  022.46502182
111  39.65716832  022.46505744
112  39.65716832  022.46505744  39.65728261  022.46514718
111  39.65724772  022.46530536
111  39.65716251  022.46550618
112  39.65696295  022.46561494  39.65684014  022.46559319
111  39.65696295  022.46561494
111  39.65695318  022.46563126
111  39.65431557  022.46486450
111  39.65431418  022.46485363
111  39.65420114  022.46481919
112  39.65420114  022.46481919  39.65404623  022.46477206
113  39.65399878  022.46455636
111  39.65413190  022.46544460
112  39.65433044  022.46508358  39.65456398  022.46499967
111  39.65433044  022.46508358
111  39.65433650  022.46506435
111  39.65683876  022.46578990
111  39.65683405  022.46580389
112  39.65683405  022.46580389  39.65692625  022.46583099
111  39.65694308  022.46602069
111  39.65679187  022.46637595
112  39.65662697  022.46639936  39.65654496  022.46634100
111  39.65662697  022.46639936
111  39.65654237  022.46633771
112  39.65644012  022.46617088  39.65640589  022.46605639
112  39.65617204  022.46610141  39.65607535  022.46623257
111  39.65617204  022.46610141
111  39.65588687  022.46592769
111  39.65583349  022.46607602
111  39.65612720  022.46625485
112  39.65629513  022.46645713  39.65643119  022.46644935
111  39.65648104  022.46648180
111  39.65660273  022.46656938
112  39.65660273  022.46656938  39.65666405  022.46661847
111  39.65665977  022.46668634
111  39.65582917  022.46863793
112  39.65578165  022.46908935  39.65582284  022.46932537
111  39.65578165  022.46908935
111  39.65638394  022.47236851
112  39.65585853  022.47353646  39.65517703  022.47382649
111  39.65585853  022.47353646
111  39.65565323  022.47359287
111  39.65564980  022.47358537
111  39.65561449  022.47359520
112  39.65561449  022.47359520  39.65536747  022.47365864
113  39.65530467  022.47333418
110 2 0.00 84.0000 SW
111  39.64527734  022.44696004
111  39.64537084  022.44685311
111  39.64530287  022.44671517
111  39.64527801  022.44674252
112  39.64517000  022.44675572  39.64508644  022.44674827
111  39.64517000  022.44675572
111  39.64481889  022.44672625
112  39.64467391  022.44663844  39.64462063  022.44655945
111  39.64467391  022.44663844
112  39.64467391  022.44663844  39.64460602  022.44653739
112  39.64439795  022.44667233  39.64433007  022.44682102
111  39.64439795  022.44667233
112  39.64439795  022.44667233  39.64438468  022.44670188
111  39.64435980  022.44670409
111  39.64432360  022.44670238
111  39.64432328  022.44671568
111  39.64405342  022.44670491
111  39.64404951  022.44686878
111  39.64431936  022.44687955
111  39.64431825  022.44692642
111  39.64436675  022.44692799
112  39.64445868  022.44697629  39.64451841  022.44702185
112  39.64465809  022.44695183  39.64470659  022.44689754
111  39.64480900  022.44690008
112  39.64480900  022.44690008  39.64488615  022.44690363
112  39.64488712  022.44717269  39.64482704  022.44723742
111  39.64488712  022.44717269
111  39.64461235  022.44747506
112  39.64461235  022.44747506  39.64444712  022.44765648
111  39.64425178  022.44809040
112  39.64415937  022.44815638  39.64408798  022.44816158
111  39.64415937  022.44815638
111  39.64391544  022.44817777
112  39.64376625  022.44811357  39.64371181  022.44804910
111  39.64376625  022.44811357
111  39.64376625  022.44802199
111  39.64373008  022.44802199
111  39.64373008  022.44767098
111  39.64360427  022.44767098
111  39.64360427  022.44805858
112  39.64360427  022.44805858  39.64351379  022.44808978
112  39.64348215  022.44832962  39.64350536  022.44844919
112  39.64377305  022.44842422  39.64388674  022.44826929
111  39.64377305  022.44842422
112  39.64377305  022.44842422  39.64382749  022.44834935
111  39.64391973  022.44834094
112  39.64391973  022.44834094  39.64408146  022.44833366
111  39.64408655  022.44853079
111  39.64377283  022.44936695
112  39.64377283  022.44936695  39.64357594  022.44985494
111  39.64333883  022.45007822
111  39.64322108  022.45008608
111  39.64299751  022.44988072
112  39.64290983  022.44970787  39.64289603  022.44960416
111  39.64290983  022.44970787
112  39.64290983  022.44970787  39.64288450  022.44951301
112  39.64260170  022.44961704  39.64251446  022.44977852
112  39.64277012  022.44996418  39.64291973  022.44993046
111  39.64277012  022.44996418
112  39.64277012  022.44996418  39.64285004  022.44994673
111  39.64292484  022.45001467
111  39.64304277  022.45012261
111  39.64304488  022.45031771
111  39.64202019  022.45105057
111  39.64191094  022.45104001
111  39.64173106  022.45092510
112  39.64162329  022.45077484  39.64159822  022.45067880
111  39.64162329  022.45077484
111  39.64165841  022.45067190
111  39.64162564  022.45065304
111  39.64173510  022.45033238
111  39.64161979  022.45026601
111  39.64149863  022.45062098
112  39.64149863  022.45062098  39.64149386  022.45063526
112  39.64140544  022.45063424  39.64135190  022.45065846
111  39.64140544  022.45063424
112  39.64140544  022.45063424  39.64119667  022.45072721
112  39.64151622  022.45105440  39.64172541  022.45096192
111  39.64151622  022.45105440
112  39.64151622  022.45105440  39.64159185  022.45102130
111  39.64167553  022.45107207
111  39.64170072  022.45108773
112  39.64170072  022.45108773  39.64178605  022.45114216
111  39.64174010  022.45134227
112  39.64174010  022.45134227  39.64151825  022.45156735
111  39.64130472  022.45200490
112  39.64121686  022.45206801  39.64116632  022.45207176
111  39.64121686  022.45206801
111  39.64075177  022.45208914
112  39.64060200  022.45202027  39.64054329  022.45194853
111  39.64060200  022.45202027
112  39.64060200  022.45202027  39.64059348  022.45200995
111  39.64059290  022.45199830
111  39.64059219  022.45190969
111  39.64055541  022.45191005
111  39.64055360  022.45155925
111  39.64042851  022.45156048
111  39.64043093  022.45196249
112  39.64035980  022.45203073  39.64031359  022.45209542
111  39.64035980  022.45203073
112  39.64035980  022.45203073  39.64020710  022.45224230
112  39.64060947  022.45233425  39.64075784  022.45212862
111  39.64060947  022.45233425
112  39.64060947  022.45233425  39.64066218  022.45226300
111  39.64075608  022.45225198
111  39.64103360  022.45223977
112  39.64103360  022.45223977  39.64112096  022.45223696
111  39.64116190  022.45238483
112  39.64116190  022.45238483  39.64099135  022.45294482
111  39.64100105  022.45349041
112  39.64091026  022.45363627  39.64081964  022.45364540
111  39.64091026  022.45363627
111  39.64091089  022.45364737
111  39.64051913  022.45368432
112  39.64036597  022.45362341  39.64030495  022.45355440
111  39.64036597  022.45362341
112  39.64036597  022.45362341  39.64033356  022.45358665
111  39.64032782  022.45356175
111  39.64031193  022.45348234
111  39.64027732  022.45349399
111  39.64020951  022.45315444
111  39.64008730  022.45319559
111  39.64016346  022.45357706
112  39.64016346  022.45357706  39.64016500  022.45358484
112  39.64012483  022.45364615  39.64008452  022.45370655
111  39.64012483  022.45364615
112  39.64012483  022.45364615  39.63997764  022.45386859
112  39.64038350  022.45393660  39.64053373  022.45371219
111  39.64038350  022.45393660
112  39.64038350  022.45393660  39.64043718  022.45385655
111  39.64052805  022.45384755
111  39.64092006  022.45381044
111  39.64092066  022.45382126
112  39.64092066  022.45382126  39.64102448  022.45381415
111  39.64104543  022.45394416
112  39.64104543  022.45394416  39.64115913  022.45473463
111  39.64148081  022.45507494
112  39.64140452  022.45530520  39.64130771  022.45543092
111  39.64140452  022.45530520
112  39.64124465  022.45529926  39.64117290  022.45525439
111  39.64124465  022.45529926
112  39.64124465  022.45529926  39.64122765  022.45528821
111  39.64121317  022.45524478
111  39.64119637  022.45519079
111  39.64116295  022.45520832
111  39.64106143  022.45488324
111  39.64094457  022.45494455
111  39.64105536  022.45529927
112  39.64105536  022.45529927  39.64106015  022.45531446
112  39.64101685  022.45540456  39.64098708  022.45548601
111  39.64101685  022.45540456
112  39.64101685  022.45540456  39.64091799  022.45567788
112  39.64132573  022.45559512  39.64142086  022.45533353
111  39.64132573  022.45559512
112  39.64132573  022.45559512  39.64135974  022.45550263
111  39.64144676  022.45545934
111  39.64167314  022.45535486
112  39.64167314  022.45535486  39.64169417  022.45534527
111  39.64170267  022.45535044
111  39.64173040  022.45537745
111  39.64177754  022.45542066
111  39.64181082  022.45542787
112  39.64181082  022.45542787  39.64203961  022.45564034
111  39.64232386  022.45569076
112  39.64244282  022.45594059  39.64237775  022.45608280
111  39.64244282  022.45594059
111  39.64222629  022.45639401
112  39.64209879  022.45651914  39.64202066  022.45654398
111  39.64209879  022.45651914
112  39.64209879  022.45651914  39.64187397  022.45658884
112  39.64217735  022.45695139  39.64239738  022.45688513
111  39.64217735  022.45695139
112  39.64217735  022.45695139  39.64224485  022.45693137
112  39.64229713  022.45689956  39.64232051  022.45691612
111  39.64229713  022.45689956
111  39.64253470  022.45706589
111  39.64259437  022.45692161
111  39.64235680  022.45675527
111  39.64237384  022.45671406
111  39.64230058  022.45666303
111  39.64233341  022.45647992
111  39.64265878  022.45579194
112  39.64265878  022.45579194  39.64267941  022.45575691
111  39.64278254  022.45575054
112  39.64278254  022.45575054  39.64289643  022.45573238
111  39.64299773  022.45570752
111  39.64356456  022.45557128
112  39.64369582  022.45569873  39.64370525  022.45578223
111  39.64369582  022.45569873
111  39.64361354  022.45639045
112  39.64353321  022.45657012  39.64346745  022.45663232
111  39.64353321  022.45657012
112  39.64353321  022.45657012  39.64341205  022.45668601
112  39.64360683  022.45696915  39.64375607  022.45699975
112  39.64377214  022.45661848  39.64368293  022.45645839
111  39.64377214  022.45661848
112  39.64377214  022.45661848  39.64372427  022.45653301
111  39.64373741  022.45641511
111  39.64383762  022.45558876
112  39.64383762  022.45558876  39.64384877  022.45550638
111  39.64392815  022.45548389
111  39.64406169  022.45545179
111  39.64469919  022.45529857
112  39.64469919  022.45529857  39.64477737  022.45528120
112  39.64485554  022.45550779  39.64482571  022.45561333
111  39.64475664  022.45566568
112  39.64475664  022.45566568  39.64461263  022.45575385
112  39.64477092  022.45607557  39.64490259  022.45613702
111  39.64477092  022.45607557
111  39.64525802  022.45630449
112  39.64525802  022.45630449  39.64528580  022.45631802
111  39.64528845  022.45632718
111  39.64530679  022.45632305
111  39.64534450  022.45662363
111  39.64568220  022.45654773
111  39.64564448  022.45624715
111  39.64566086  022.45624347
111  39.64562661  022.45598609
112  39.64560286  022.45594637  39.64558599  022.45594831
111  39.64560286  022.45594637
112  39.64560286  022.45594637  39.64550215  022.45596570
111  39.64548336  022.45586989
111  39.64539985  022.45524310
112  39.64539985  022.45524310  39.64538645  022.45513487
111  39.64543143  022.45512257
111  39.64608085  022.45496648
111  39.64626960  022.45492111
111  39.64634413  022.45490320
111  39.64647062  022.45487280
111  39.64644580  022.45470989
111  39.64632340  022.45473943
111  39.64475647  022.45511757
112  39.64466493  022.45505700  39.64461925  022.45498710
111  39.64466493  022.45505700
111  39.64454308  022.45487252
112  39.64448924  022.45467663  39.64449424  022.45457551
111  39.64450231  022.45454826
111  39.64451908  022.45452150
111  39.64451132  022.45451319
111  39.64468205  022.45424323
111  39.64458496  022.45413923
111  39.64439745  022.45443594
112  39.64439745  022.45443594  39.64438316  022.45445728
112  39.64433267  022.45443768  39.64429767  022.45443304
111  39.64433267  022.45443768
112  39.64433267  022.45443768  39.64410408  022.45441449
112  39.64430642  022.45488055  39.64453144  022.45490374
111  39.64430642  022.45488055
112  39.64430642  022.45488055  39.64438500  022.45488983
111  39.64442945  022.45497111
112  39.64442945  022.45497111  39.64449136  022.45507393
111  39.64438420  022.45520720
111  39.64405828  022.45528567
111  39.64392345  022.45531813
111  39.64375170  022.45535948
112  39.64361461  022.45522739  39.64359968  022.45508335
111  39.64361461  022.45522739
111  39.64358787  022.45491747
112  39.64363091  022.45474185  39.64368186  022.45465898
111  39.64363091  022.45474185
112  39.64363091  022.45474185  39.64372551  022.45458876
112  39.64347848  022.45438247  39.64332618  022.45440373
112  39.64339058  022.45477656  39.64350771  022.45489811
111  39.64339058  022.45477656
112  39.64339058  022.45477656  39.64345364  022.45484206
111  39.64346255  022.45493527
111  39.64348929  022.45524519
112  39.64348929  022.45524519  39.64350209  022.45540862
111  39.64340573  022.45544278
111  39.64297416  022.45554669
112  39.64282298  022.45545205  39.64275257  022.45533974
111  39.64282298  022.45545205
111  39.64261396  022.45512075
112  39.64258747  022.45495942  39.64259491  022.45485381
112  39.64259782  022.45476431  39.64263024  022.45468632
111  39.64259782  022.45476431
111  39.64258706  022.45475629
111  39.64272147  022.45445233
111  39.64261231  022.45437108
111  39.64247104  022.45469034
112  39.64243320  022.45471724  39.64240875  022.45471379
111  39.64243320  022.45471724
112  39.64243320  022.45471724  39.64220785  022.45468825
112  39.64239951  022.45515917  39.64262699  022.45518747
111  39.64239951  022.45515917
112  39.64239951  022.45515917  39.64247976  022.45516953
111  39.64251659  022.45522439
111  39.64256459  022.45530219
112  39.64256459  022.45530219  39.64261525  022.45538170
112  39.64247083  022.45555065  39.64238711  022.45553320
111  39.64247083  022.45555065
112  39.64247083  022.45555065  39.64156733  022.45539075
111  39.64125119  022.45428229
112  39.64131060  022.45411374  39.64140240  022.45408246
111  39.64131060  022.45411374
111  39.64145969  022.45406555
112  39.64160340  022.45409648  39.64166824  022.45414721
112  39.64186950  022.45391624  39.64191638  022.45366971
111  39.64186950  022.45391624
111  39.64218130  022.45378357
111  39.64214213  022.45362832
111  39.64188551  022.45373753
111  39.64187425  022.45369288
111  39.64179394  022.45372704
112  39.64179394  022.45372704  39.64168300  022.45363979
112  39.64154456  022.45379193  39.64150472  022.45387918
111  39.64142904  022.45390687
111  39.64127995  022.45395506
112  39.64127995  022.45395506  39.64118295  022.45398634
111  39.64115913  022.45376875
112  39.64115913  022.45376875  39.64104432  022.45261492
111  39.64153738  022.45185362
111  39.64157953  022.45179782
112  39.64178161  022.45180373  39.64189930  022.45193781
111  39.64178161  022.45180373
112  39.64176991  022.45200440  39.64173237  022.45208316
111  39.64176991  022.45200440
112  39.64176991  022.45200440  39.64167718  022.45219713
112  39.64199595  022.45231873  39.64215324  022.45221115
111  39.64199595  022.45231873
112  39.64199595  022.45231873  39.64200806  022.45230880
111  39.64202162  022.45231904
111  39.64226140  022.45254738
111  39.64233623  022.45241542
111  39.64211814  022.45220772
111  39.64213935  022.45217030
111  39.64210793  022.45214031
112  39.64210793  022.45214031  39.64208916  022.45212062
112  39.64200562  022.45193429  39.64193848  022.45187897
111  39.64191546  022.45176047
111  39.64187028  022.45150471
112  39.64187028  022.45150471  39.64185781  022.45142910
111  39.64187932  022.45140094
112  39.64187932  022.45140094  39.64196556  022.45128894
111  39.64224094  022.45108007
111  39.64270035  022.45075717
112  39.64283133  022.45091867  39.64282874  022.45104131
111  39.64283133  022.45091867
112  39.64276870  022.45110991  39.64271065  022.45117854
111  39.64276870  022.45110991
112  39.64276870  022.45110991  39.64266820  022.45123142
112  39.64285089  022.45148912  39.64298171  022.45152400
112  39.64305312  022.45131702  39.64306265  022.45125289
111  39.64305312  022.45131702
111  39.64335901  022.45131044
111  39.64335710  022.45114691
111  39.64305968  022.45115326
112  39.64301038  022.45111982  39.64298786  022.45108832
111  39.64301038  022.45111982
112  39.64301038  022.45111982  39.64295840  022.45104669
111  39.64295737  022.45092359
111  39.64296407  022.45064767
112  39.64296407  022.45064767  39.64296657  022.45056574
111  39.64301906  022.45053317
111  39.64304488  022.45051502
112  39.64304488  022.45051502  39.64342979  022.45023844
111  39.64355902  022.45004288
112  39.64371026  022.45006529  39.64378667  022.45017546
111  39.64371026  022.45006529
111  39.64390387  022.45034503
112  39.64396046  022.45053929  39.64395564  022.45064087
111  39.64396046  022.45053929
112  39.64396046  022.45053929  39.64395324  022.45071041
112  39.64421548  022.45074425  39.64433461  022.45065674
111  39.64421548  022.45074425
111  39.64446326  022.45100058
111  39.64454203  022.45087306
111  39.64433081  022.45065457
111  39.64435320  022.45061775
111  39.64430163  022.45056423
112  39.64430163  022.45056423  39.64430765  022.45042281
112  39.64414031  022.45032935  39.64406090  022.45032309
111  39.64399758  022.45023566
111  39.64376664  022.44990185
112  39.64376664  022.44990185  39.64372332  022.44983778
111  39.64377034  022.44971876
112  39.64377034  022.44971876  39.64388515  022.44951349
111  39.64401965  022.44912346
112  39.64422975  022.44912316  39.64432816  022.44931596
111  39.64422975  022.44912316
111  39.64431809  022.44929615
112  39.64435224  022.44949905  39.64433462  022.44960095
111  39.64435224  022.44949905
112  39.64435224  022.44949905  39.64430740  022.44977876
112  39.64468444  022.44960594  39.64472368  022.44935639
111  39.64468444  022.44960594
112  39.64468444  022.44960594  39.64468925  022.44958099
111  39.64471417  022.44957767
111  39.64501134  022.44955753
111  39.64500437  022.44939401
111  39.64473521  022.44941271
111  39.64473322  022.44936617
111  39.64468143  022.44936970
112  39.64468143  022.44936970  39.64463980  022.44937282
112  39.64457215  022.44932858  39.64452251  022.44930362
111  39.64457215  022.44932858
112  39.64457215  022.44932858  39.64448648  022.44928802
111  39.64442306  022.44920572
111  39.64420659  022.44878179
112  39.64420659  022.44878179  39.64417837  022.44872142
111  39.64419364  022.44865051
111  39.64426891  022.44844568
112  39.64426891  022.44844568  39.64447884  022.44784707
111  39.64469249  022.44760105
112  39.64488451  022.44775318  39.64491694  022.44796893
111  39.64488451  022.44775318
112  39.64485541  022.44795742  39.64480959  022.44804400
111  39.64485541  022.44795742
112  39.64485541  022.44795742  39.64482797  022.44800980
111  39.64482579  022.44807822
111  39.64475871  022.44818018
111  39.64479977  022.44822574
111  39.64462444  022.44849280
111  39.64472019  022.44859907
111  39.64489552  022.44833201
111  39.64491219  022.44835051
111  39.64492992  022.44832354
112  39.64499357  022.44830441  39.64504735  022.44830696
111  39.64499357  022.44830441
112  39.64499357  022.44830441  39.64516626  022.44830843
112  39.64509298  022.44789884  39.64495358  022.44777545
111  39.64509298  022.44789884
112  39.64509298  022.44789884  39.64502812  022.44784121
111  39.64500829  022.44772266
112  39.64498073  022.44744981  39.64494773  022.44738331
111  39.64497791  022.44728823
113  39.64514508  022.44710501
111  39.64504170  022.45575439
112  39.64504170  022.45575439  39.64496370  022.45571877
111  39.64498084  022.45556292
111  39.64505199  022.45531132
112  39.64505199  022.45531132  39.64507856  022.45522004
111  39.64511028  022.45520890
111  39.64518914  022.45518887
112  39.64527658  022.45527793  39.64529030  022.45537923
111  39.64527658  022.45527793
111  39.64534430  022.45578556
112  39.64534430  022.45578556  39.64535459  022.45586349
112  39.64524401  022.45585013  39.64519343  022.45582898
113  39.64524401  022.45585013
110 2 0.00 84.0000 New Taxiway 1
111  39.64780833  022.47240405
111  39.64781389  022.47252378
111  39.64800046  022.47249513
113  39.64799489  022.47237539
110 1 0.00 80.0000 main
112  39.65083856  022.48215220  39.65073087  022.48211293
111  39.65083856  022.48215220
111  39.65057991  022.48205947
111  39.65060557  022.48192031
112  39.65060557  022.48192031  39.65087565  022.48192635
111  39.65086794  022.48162442
111  39.65073282  022.48072019
111  39.65099643  022.48065851
111  39.65179695  022.48601088
112  39.65208862  022.48629726  39.65230772  022.48625195
111  39.65208862  022.48629726
111  39.65219760  022.48627504
111  39.65219519  022.48625697
111  39.65208536  022.48628214
112  39.65208536  022.48628214  39.65187184  022.48631839
111  39.65181537  022.48600877
111  39.65128026  022.48240814
112  39.65159038  022.48213119  39.65186168  022.48206376
111  39.65159038  022.48213119
111  39.65176983  022.48208719
111  39.65223341  022.48197354
111  39.65224322  022.48197113
111  39.65225248  022.48199467
111  39.65236652  022.48196947
112  39.65236652  022.48196947  39.65252643  022.48193423
111  39.65257818  022.48208063
111  39.65312464  022.48573955
112  39.65294816  022.48608728  39.65275557  022.48615254
111  39.65294816  022.48608728
111  39.65285545  022.48610851
111  39.65285967  022.48614008
111  39.65295107  022.48612145
112  39.65295107  022.48612145  39.65315265  022.48605968
111  39.65315901  022.48575712
111  39.65316738  022.48575168
111  39.65253085  022.48148906
111  39.65242214  022.48076108
111  39.65280731  022.48065051
111  39.65291531  022.48135590
111  39.65292016  022.48135275
112  39.65316325  022.48158562  39.65333764  022.48158985
111  39.65316325  022.48158562
111  39.65316567  022.48159087
111  39.65593514  022.48088165
111  39.65597682  022.48085740
111  39.65602915  022.48080453
111  39.65606636  022.48073202
111  39.65609311  022.48066707
111  39.65610358  022.48058852
111  39.65609938  022.48049776
111  39.65574976  022.47814863
111  39.65573420  022.47815113
111  39.65608614  022.48050145
112  39.65593171  022.48086173  39.65575104  022.48096370
111  39.65593171  022.48086173
111  39.65318948  022.48154754
112  39.65318948  022.48154754  39.65299648  022.48154143
111  39.65293045  022.48132347
111  39.65198912  022.47500621
112  39.65216411  022.47477973  39.65230951  022.47470805
111  39.65216411  022.47477973
111  39.65229547  022.47474332
111  39.65229320  022.47472759
111  39.65225750  022.47452386
111  39.65225296  022.47449880
111  39.65212274  022.47453325
112  39.65212274  022.47453325  39.65198769  022.47456144
111  39.65191016  022.47441926
111  39.65064617  022.46599357
112  39.65079875  022.46572313  39.65097528  022.46567051
111  39.65079875  022.46572313
111  39.65090582  022.46570057
111  39.65086853  022.46544943
111  39.65076146  022.46547198
112  39.65076146  022.46547198  39.65059651  022.46550205
111  39.65054425  022.46530964
111  39.64891862  022.45439992
112  39.64907820  022.45417350  39.64920380  022.45414522
111  39.64907820  022.45417350
111  39.65188896  022.45348231
111  39.65200920  022.45345275
111  39.65197204  022.45320185
111  39.65185431  022.45323080
111  39.64904104  022.45392260
112  39.64904104  022.45392260  39.64889535  022.45395523
111  39.64883053  022.45380877
111  39.64763513  022.44578639
111  39.64742590  022.44459971
111  39.64695015  022.44139776
111  39.64653752  022.44150262
111  39.64701326  022.44470458
111  39.64702865  022.44485354
112  39.64681429  022.44503406  39.64661165  022.44496881
111  39.64681429  022.44503406
111  39.64638725  022.44476437
111  39.64637195  022.44479969
111  39.64619996  022.44498323
111  39.64619633  022.44500143
112  39.64619633  022.44500143  39.64624657  022.44505580
111  39.64617624  022.44512757
111  39.64583796  022.44552557
112  39.64583796  022.44552557  39.64580446  022.44556254
111  39.64576762  022.44551252
111  39.64576260  022.44547337
111  39.64544943  022.44554732
111  39.64554553  022.44619099
111  39.64556231  022.44621798
112  39.64548394  022.44644765  39.64540406  022.44654334
111  39.64548394  022.44644765
111  39.64528153  022.44667187
111  39.64530287  022.44671517
111  39.64537084  022.44685311
111  39.64527734  022.44696004
111  39.64528851  022.44697092
112  39.64528851  022.44697092  39.64555924  022.44674618
111  39.64569322  022.44711409
111  39.64676431  022.45430172
112  39.64660616  022.45463066  39.64646214  022.45468068
111  39.64660616  022.45463066
111  39.64644157  022.45468206
111  39.64644580  022.45470989
111  39.64647062  022.45487280
111  39.64647608  022.45490861
