I
1050 Generated by WorldEditor 2.1.0r1

1    275 0 0 EPKS Baza Lotnicza
1302 city Kresiny
111  52.34143124  016.95146872
111  52.34148547  016.95130632
111  52.34144500  016.95130606
111  52.34139456  016.95135951
111  52.34119497  016.95117996
111  52.34117029  016.95125450
111  52.34116026  016.95124963
111  52.34113528  016.95110375
111  52.34112721  016.95109809 102
111  52.34138576  016.95029181
111  52.34139683  016.95029860
111  52.34148398  016.95024738
111  52.34149122  016.95025312
111  52.34147537  016.95030055
111  52.34146934  016.95031859
111  52.34166752  016.95049503
111  52.34166502  016.95059483
111  52.34168821  016.95064791
111  52.34174184  016.95048645
111  52.34194726  016.95066876
111  52.34203774  016.95039636
111  52.34183232  016.95021406
111  52.34188630  016.95005156
111  52.34184510  016.95005078
111  52.34179701  016.95010761
111  52.34159884  016.94993117
111  52.34158896  016.94996073
111  52.34157664  016.94999758
111  52.34156795  016.94999054
111  52.34154060  016.94985026
111  52.34152953  016.94984347 102
111  52.34216089  016.94787457 102
111  52.34234973  016.94716026 102
111  52.34277915  016.94522794
111  52.34279173  016.94522565
111  52.34280852  016.94518444 102
111  52.34283929  016.94503333
112  52.34283929  016.94503333  52.34306029  016.94448843 102
111  52.34339452  016.94455431 102
111  52.34351594  016.94464653
111  52.34352611  016.94468689
111  52.34352157  016.94469904
111  52.34347901  016.94466651
111  52.34338298  016.94499845
111  52.34333773  016.94497914
111  52.34328977  016.94504151
111  52.34339113  016.94511897
111  52.34325846  016.94560240
111  52.34342997  016.94573408
111  52.34356263  016.94525066
111  52.34366470  016.94532902
111  52.34366349  016.94523308
111  52.34362721  016.94518514
111  52.34372323  016.94485320
111  52.34368515  016.94482409
111  52.34368964  016.94480975
111  52.34377918  016.94474352 102
111  52.34420949  016.94506469
111  52.34420418  016.94508206
111  52.34423720  016.94521530
111  52.34423278  016.94522529
111  52.34418700  016.94519104
111  52.34409268  016.94552677
111  52.34404773  016.94550774
111  52.34400089  016.94557094
111  52.34410317  016.94564719
111  52.34400592  016.94599548
111  52.34417727  016.94612320
111  52.34427452  016.94577492
111  52.34437770  016.94585182
111  52.34437470  016.94575212
111  52.34433874  016.94571084
111  52.34443306  016.94537512
111  52.34439827  016.94534909
111  52.34440109  016.94533801
111  52.34447033  016.94529353
111  52.34447564  016.94527615 102
112  52.34471071  016.94646070  52.34455871  016.94724883
111  52.34471071  016.94646070 102
111  52.34379519  016.95028600
111  52.34378366  016.95028223
111  52.34370531  016.95034181
111  52.34369208  016.95033496
111  52.34370873  016.95025997
111  52.34349774  016.95013308
111  52.34350455  016.95005945
111  52.34346367  016.94998733
111  52.34342500  016.95015985
111  52.34312487  016.94997972
111  52.34305961  016.95027087
111  52.34335974  016.95045100
111  52.34332114  016.95062317
111  52.34338139  016.95061153
111  52.34340518  016.95054985
111  52.34361618  016.95067674
111  52.34362935  016.95061742
111  52.34363780  016.95062142
111  52.34366816  016.95074602
111  52.34368281  016.95075557 102
111  52.34347630  016.95160444
111  52.34346765  016.95159972
111  52.34338607  016.95165976
111  52.34337752  016.95165522
111  52.34339246  016.95158840
111  52.34318095  016.95146079
111  52.34318884  016.95138586
111  52.34314810  016.95131467
111  52.34310951  016.95148595
111  52.34288873  016.95135455
111  52.34282383  016.95164262
111  52.34304401  016.95177723
111  52.34300483  016.95195137
111  52.34306449  016.95193879
111  52.34308827  016.95187513
111  52.34329978  016.95200275
111  52.34331403  016.95193906
111  52.34332027  016.95194121
113  52.34335474  016.95207551
110 2 0.00 107.0000 old rwy
111  52.33163664  016.97097251
111  52.33238148  016.97551752
111  52.33215176  016.97613833
111  52.32921070  016.97727728
111  52.32913065  016.97754495
111  52.33300798  016.97600731
113  52.33213436  016.97075041
110 1 0.00 107.0000 New Taxiway 11
111  52.32447427  016.97400620
111  52.32446716  016.97399831
111  52.32442712  016.97412252
111  52.32444403  016.97422467
113  52.32448152  016.97425704
110 1 0.00 107.0000 New Taxiway 23
111  52.32686818  016.96450597
111  52.32683398  016.96453255
111  52.32711697  016.96568945
112  52.32719306  016.96584054  52.32723496  016.96588530
113  52.32719306  016.96584054
110 1 0.00 107.0000 New Taxiway 22
111  52.32696223  016.96284266
111  52.32662276  016.96367158
111  52.32666465  016.96384364
111  52.32669800  016.96382266
111  52.32666853  016.96368639
111  52.32697878  016.96289017
111  52.32911758  016.96263690
112  52.32911758  016.96263690  52.32910134  016.96261732
113  52.32907227  016.96260613
110 1 0.00 107.0000 New Taxiway 21
111  52.32668459  016.95942892
111  52.32663254  016.95940136
111  52.32655009  016.95926771
111  52.32653780  016.95970587
111  52.32654839  016.95970647
111  52.32660837  016.95958921
113  52.32668264  016.95953674
110 1 0.00 107.0000 New Taxiway 16
111  52.32892179  016.96507532
111  52.32867556  016.96584615
111  52.32871075  016.96587647
111  52.32872686  016.96577340
111  52.32892008  016.96517604
113  52.32894971  016.96512499
110 1 0.00 107.0000 New Taxiway 15
111  52.32970701  016.96265483
111  52.32951619  016.96324173
111  52.32954417  016.96325035
111  52.32955825  016.96319373
111  52.32970496  016.96274717
113  52.32972091  016.96268963
110 1 0.00 107.0000 New Taxiway 14
111  52.32967521  016.96256922
111  52.32966684  016.96254115
111  52.32963827  016.96254404
111  52.32937563  016.96257090
111  52.32933676  016.96257136
113  52.32933254  016.96261790
110 1 0.00 107.0000 New Taxiway 13
111  52.32983076  016.95991236
111  52.33006091  016.96130534
111  52.33008549  016.96145415
111  52.32981579  016.96229983
111  52.32992281  016.96252963
111  52.32996410  016.96252241
111  52.33027630  016.96288496
111  52.33032983  016.96289107
111  52.33037012  016.96287789
111  52.33100661  016.96216596
111  52.33065732  016.96176160
111  52.33049192  016.96077128
111  52.33046563  016.96040634
111  52.33238288  016.95447040
111  52.33239724  016.95416820
111  52.33235312  016.95388111
111  52.33093548  016.95025180
111  52.33088584  016.95028081
111  52.33092418  016.95031017
111  52.33229983  016.95382764
111  52.33236839  016.95415294
111  52.33233487  016.95454340
111  52.33045496  016.96036044
111  52.33043402  016.96034711
111  52.33041652  016.96023627
111  52.33033169  016.95969890
113  52.33033169  016.95969890
110 1 0.00 107.0000 New Taxiway 20
111  52.32916698  016.95064530
111  52.32806818  016.95112777
111  52.32817860  016.95123161
111  52.32829902  016.95134485
111  52.32903425  016.95101903
113  52.32910151  016.95082964
110 1 0.00 107.0000 New Taxiway 19
111  52.33253259  016.95392610
111  52.33254369  016.95395428
111  52.33255231  016.95395428
111  52.33435962  016.94838155
111  52.33432269  016.94834932
111  52.33351768  016.94870701
111  52.33344374  016.94877936
111  52.33429436  016.94840500
113  52.33431114  016.94841873
110 1 0.00 107.0000 New Taxiway 18
111  52.33758841  016.95067612
111  52.33757128  016.95071818
111  52.33773052  016.95085185
111  52.33790948  016.95100208
111  52.33975941  016.95260365
111  52.33990317  016.95269745
112  52.34038732  016.95263059  52.34062709  016.95241914
111  52.34038732  016.95263059
111  52.34037329  016.95259978
112  52.34037329  016.95259978  52.34015649  016.95278521
111  52.33992064  016.95266337
111  52.33978951  016.95254731
113  52.33974677  016.95253936
110 1 0.00 107.0000 New Taxiway 17
111  52.32434699  016.97975970
111  52.32431502  016.97985832
111  52.32430919  016.98010053
111  52.32439894  016.98060210
111  52.32565666  016.98170635
111  52.32579187  016.98175403
111  52.32591098  016.98176955
111  52.32609157  016.98179309
111  52.32631874  016.98182270
111  52.32657168  016.98174641
111  52.32661762  016.98160042
111  52.32658877  016.98161460
111  52.32656862  016.98165305
111  52.32632021  016.98175466
111  52.32581162  016.98168049
111  52.32565216  016.98162282
111  52.32552095  016.98150694
111  52.32551809  016.98141576
111  52.32559767  016.98118351
111  52.32558049  016.98116453
111  52.32549772  016.98140333
111  52.32545346  016.98144861
111  52.32473438  016.98081267 102
111  52.32472862  016.98074915 102
111  52.32502224  016.97988706 102
111  52.32505240  016.97986445
111  52.32519880  016.97999328
111  52.32522170  016.97997249
111  52.32530391  016.97971070
111  52.32530166  016.97966909
111  52.32509071  016.97948359
111  52.32501147  016.97971560 102
111  52.32497501  016.97973811 102
111  52.32451864  016.97936173 102
111  52.32449690  016.97929725
111  52.32446459  016.97939691 102
111  52.32450622  016.97939755 102
111  52.32496159  016.97977626 102
111  52.32500255  016.97982828 102
111  52.32500922  016.97986536 102
111  52.32471195  016.98073815 102
111  52.32467643  016.98076142
111  52.32444867  016.98056000
111  52.32435132  016.98009588
113  52.32435953  016.97979382
110 1 0.00 107.0000 New Taxiway 12
111  52.33670133  016.95093160
111  52.33654497  016.95008335
111  52.33488170  016.94865688
111  52.33463547  016.94862062
111  52.33456530  016.94865487
111  52.33457638  016.94869315
111  52.33460172  016.94867699
111  52.33489241  016.94871609
111  52.33651264  016.95010863
111  52.33664086  016.95081445
111  52.33523324  016.95515428
111  52.33522317  016.95514604
111  52.33508921  016.95544911
111  52.33507075  016.95543263
111  52.33497602  016.95572468
111  52.33499449  016.95574116
111  52.33492139  016.95607647
111  52.33493146  016.95608472
111  52.33452494  016.95733807
111  52.33425259  016.95753171
111  52.33421935  016.95755387
111  52.33389555  016.95741284
111  52.33284167  016.95511175
111  52.33281650  016.95513647
111  52.33404626  016.95829219
111  52.33405565  016.95878495
111  52.33309999  016.96173133
111  52.33286603  016.96195883
111  52.33280731  016.96196490
111  52.33255755  016.96261752
111  52.33265070  016.96311656
111  52.33173223  016.96594830
111  52.33134347  016.96591601
111  52.33122213  016.96518504
111  52.33072663  016.96538939
111  52.33103701  016.96732074
112  52.33103701  016.96732074  52.33107126  016.96792391
111  52.33091944  016.96845423
111  52.33034416  016.97022789
111  52.32998999  016.97041191
111  52.32994132  016.97039269
111  52.32808041  016.96878367
111  52.32803275  016.96861390
111  52.32860337  016.96684217
111  52.32862553  016.96676822
111  52.32864215  016.96664644
111  52.32863922  016.96649544
111  52.32818444  016.96721640
111  52.32804408  016.96765424
111  52.32784342  016.96776008
111  52.32766174  016.96759923
111  52.32744575  016.96674098
112  52.32744575  016.96674098  52.32740020  016.96687394
111  52.32742236  016.96695049
111  52.32757748  016.96758102
111  52.32769707  016.96938780
111  52.32589342  016.97496675
111  52.32603446  016.97567241
111  52.32768152  016.97735081
111  52.32781306  016.97806206
111  52.32674302  016.98137450
111  52.32686308  016.98130394
111  52.32787135  016.97818970
111  52.32827480  016.97694646
111  52.33001625  016.97157203
111  52.32997006  016.97138947
111  52.32860708  016.97558738
111  52.32859169  016.97557594
111  52.32847434  016.97586711
111  52.32845475  016.97585338
111  52.32835936  016.97614717
111  52.32837895  016.97616091
111  52.32829143  016.97650074
111  52.32830681  016.97651219
111  52.32817203  016.97692730
111  52.32777240  016.97713042
111  52.32606434  016.97564832
111  52.32593525  016.97495379
111  52.32675299  016.97242949
111  52.32682079  016.97236792
111  52.32687164  016.97234852
111  52.32692954  016.97211732
111  52.32689427  016.97199287
111  52.32692533  016.97189687
111  52.32699541  016.97186747
111  52.32713901  016.97199715
112  52.32713901  016.97199715  52.32720118  016.97207185
112  52.32706689  016.97223205  52.32699015  016.97219231
111  52.32706689  016.97223205
111  52.32699835  016.97244718
112  52.32713463  016.97240891  52.32719485  016.97230560
111  52.32713463  016.97240891
111  52.32722930  016.97210082
112  52.32722930  016.97210082  52.32725164  016.97197844
111  52.32720354  016.97191344
111  52.32705333  016.97177588
111  52.32702579  016.97168213
111  52.32702559  016.97158702
111  52.32772062  016.96943903
111  52.32804900  016.96925892
111  52.32986880  016.97081594
111  52.33045148  016.97021787
111  52.33413077  016.95887207
113  52.33459608  016.95744709
110 1 0.00 107.0000 New Taxiway 28
111  52.32529423  016.98228894
111  52.32532631  016.98233812
111  52.32540557  016.98253265
111  52.32543587  016.98259368
111  52.32550698  016.98264899
111  52.32558041  016.98263564
111  52.32563636  016.98254982
111  52.32565152  016.98245255
111  52.32562354  016.98232668
111  52.32554661  016.98224276
111  52.32540557  016.98225421
111  52.32533796  016.98224467
113  52.32531100  016.98223612
111  52.32550814  016.98230761
112  52.32550814  016.98230761  52.32562820  016.98232477
112  52.32550931  016.98257652  52.32538808  016.98256889
111  52.32550931  016.98257652
111  52.32543587  016.98249832
111  52.32542863  016.98248340
111  52.32534146  016.98230379
113  52.32534612  016.98228472
110 1 0.25 0.0000 Linear Feature 11
111  52.33725742  016.95141737
111  52.33778652  016.95115695
111  52.33780259  016.95111088
111  52.33715082  016.95142353
111  52.32691871  016.98302741
111  52.32641992  016.98258245
111  52.32579658  016.98449897
111  52.32580263  016.98453193
111  52.32630618  016.98496365
111  52.32632229  016.98495377
111  52.32694669  016.98302914
111  52.32714006  016.98320052
111  52.32797426  016.98535441
111  52.32845892  016.98660582
112  52.32846596  016.98679148  52.32845628  016.98687068
111  52.32846596  016.98679148
111  52.32842369  016.98709497
111  52.32827049  016.98819754
111  52.32833966  016.98821988
111  52.32849463  016.98712652
111  52.32851254  016.98700014
112  52.32851254  016.98700014  52.32854711  016.98690283
111  52.32860583  016.98698514
111  52.32898754  016.98797073
112  52.32901101  016.98816987  52.32900271  016.98824681
111  52.32901101  016.98816987
111  52.32897231  016.98850546
111  52.32903440  016.98852316
111  52.32905172  016.98840142
112  52.32905172  016.98840142  52.32909598  016.98828375
111  52.32914943  016.98838871
111  52.32943128  016.98911646
112  52.32943128  016.98911646  52.32947324  016.98925104
111  52.32940107  016.98934442
111  52.32943013  016.98941202
111  52.32972671  016.98910886
111  52.32999139  016.98884283
111  52.33032235  016.98851627
112  52.33032235  016.98851627  52.33045586  016.98839633
111  52.33051531  016.98818187
111  52.33234522  016.98251882
112  52.33234522  016.98251882  52.33248621  016.98208099
111  52.33237207  016.98179808
111  52.33222907  016.98143058
112  52.33223712  016.98124930  52.33227942  016.98116360
111  52.33223712  016.98124930
111  52.33320193  016.97941998
112  52.33317171  016.97941339  52.33314150  016.97947272
111  52.33315963  016.97937054
111  52.33220087  016.98114383
112  52.33220087  016.98114383  52.33216260  016.98120316
111  52.33208606  016.98114383
111  52.33203402  016.98107899
112  52.33203402  016.98107899  52.33190344  016.98092847
111  52.33171746  016.98094605
111  52.33148874  016.98096905
112  52.33145773  016.98084049  52.33147502  016.98075939
111  52.33145773  016.98084049
111  52.33151532  016.98070452
111  52.33146707  016.98063819
111  52.33132500  016.98091095
112  52.33132500  016.98091095  52.33127890  016.98096753
111  52.33118829  016.98099927
111  52.33081944  016.98103637
112  52.33075544  016.98089523  52.33077964  016.98077642
111  52.33075544  016.98089523
111  52.33078829  016.98080305
111  52.33074043  016.98073597
111  52.33062212  016.98096517
112  52.33062212  016.98096517  52.33057371  016.98104815
111  52.33049130  016.98106938
111  52.32971466  016.98115198
111  52.32945763  016.98093601
111  52.32825302  016.97991110
112  52.32825302  016.97991110  52.32811726  016.97977597
111  52.32815432  016.97951231
111  52.32868720  016.97786770
111  52.32889450  016.97763252
111  52.32913065  016.97754495
111  52.32921070  016.97727728
111  52.32905621  016.97687924
111  52.32908581  016.97678813
111  52.32911262  016.97681102
111  52.32921289  016.97650242
111  52.32918608  016.97647953
111  52.32925777  016.97614632
111  52.32924773  016.97613774
111  52.33115883  016.97023949
111  52.33153424  016.97034216
111  52.33163664  016.97097251
111  52.33213436  016.97075041
111  52.33179145  016.96866768
111  52.33181037  016.96822865
111  52.33556524  016.95663998
111  52.33557531  016.95665097
111  52.33570483  016.95636395
111  52.33572523  016.95637826
111  52.33582274  016.95607730
111  52.33580234  016.95606300
111  52.33587691  016.95572013
113  52.33586684  016.95570914
111  52.32832656  016.98535723
111  52.32818893  016.98541765
111  52.32812346  016.98539568
111  52.32807814  016.98533251
111  52.32805465  016.98532427
111  52.32804201  016.98529131
111  52.32717336  016.98304029
112  52.32717336  016.98304029  52.32708162  016.98284223
111  52.32713276  016.98267488
111  52.32796809  016.98009324
112  52.32822012  016.98001680  52.32837049  016.98010449
111  52.32822012  016.98001680
111  52.32942605  016.98104733
111  52.32946473  016.98108038
112  52.32946473  016.98108038  52.32961174  016.98134437
113  52.32954884  016.98156920
111  52.33132610  016.98543813
112  52.33118856  016.98543431  52.33111162  016.98533704
111  52.33118856  016.98543431
111  52.33111862  016.98527791
112  52.33111862  016.98527791  52.33109880  016.98522068
111  52.33112095  016.98513103
111  52.33133776  016.98443864
112  52.33150328  016.98437570  52.33159769  016.98445772
111  52.33150328  016.98437570
111  52.33156272  016.98444437
111  52.33158837  016.98454164
111  52.33158913  016.98459887
113  52.33158953  016.98462939
111  52.32991917  016.98173988
112  52.32991917  016.98173988  52.32986462  016.98156822
112  52.33009122  016.98123634  52.33024368  016.98121803
111  52.33009122  016.98123634
111  52.33049378  016.98118821
112  52.33060589  016.98122646  52.33065314  016.98127550
111  52.33060589  016.98122646
111  52.33077742  016.98145573
111  52.33081667  016.98137505
111  52.33076880  016.98127588
112  52.33076880  016.98127588  52.33075497  016.98116272
111  52.33082271  016.98114889
111  52.33126772  016.98109568
112  52.33136012  016.98114383  52.33140391  016.98118910
111  52.33136012  016.98114383
111  52.33160325  016.98137180
111  52.33163679  016.98128448
111  52.33156881  016.98120263
112  52.33156881  016.98120263  52.33151695  016.98111022
111  52.33159749  016.98105626
111  52.33173755  016.98103951
112  52.33198094  016.98114023  52.33208305  016.98125467
111  52.33198094  016.98114023
111  52.33209983  016.98134165
111  52.33213620  016.98141947
111  52.33230265  016.98184521
112  52.33228726  016.98244949  52.33218376  016.98277910
111  52.33228726  016.98244949
111  52.33170678  016.98425773
111  52.33164524  016.98434700
111  52.33159348  016.98435386
111  52.33152774  016.98431267
112  52.33129834  016.98440880  52.33122281  016.98460793
111  52.33129834  016.98440880
111  52.33115987  016.98484368
112  52.33115987  016.98484368  52.33112350  016.98494211
112  52.33096964  016.98485284  52.33092767  016.98473839
111  52.33096964  016.98485284
111  52.33061057  016.98378879
112  52.33066201  016.98368092  52.33073804  016.98367176
111  52.33066201  016.98368092
111  52.33074125  016.98371628
111  52.33075835  016.98361703
111  52.33059929  016.98353030
112  52.33059929  016.98353030  52.33052806  016.98349887
111  52.33048064  016.98340374
111  52.33026960  016.98277835
112  52.33034216  016.98266582  52.33042459  016.98268547
111  52.33034216  016.98266582
111  52.33039160  016.98268032
111  52.33040916  016.98258128
111  52.33023383  016.98249192
112  52.33023383  016.98249192  52.33016820  016.98246572
113  52.33014273  016.98240237
111  52.32956075  016.98180157
112  52.32956075  016.98180157  52.32960621  016.98165852
112  52.32985565  016.98181111  52.32991393  016.98196561
111  52.32985565  016.98181111
111  52.33007692  016.98244817
112  52.33007906  016.98260961  52.33006225  016.98269605
111  52.33007906  016.98260961
111  52.33002503  016.98290859
111  52.33008603  016.98293448
111  52.33009459  016.98293854
111  52.33010721  016.98286580
112  52.33010721  016.98286580  52.33014482  016.98274269
111  52.33020633  016.98282508
111  52.33042194  016.98345301
112  52.33042510  016.98365675  52.33040749  016.98375367
111  52.33042510  016.98365675
111  52.33037436  016.98394508
111  52.33043567  016.98396895
111  52.33046723  016.98384988
112  52.33046723  016.98384988  52.33050484  016.98374380
111  52.33055170  016.98383095
111  52.33115883  016.98559915
112  52.33115883  016.98559915  52.33119146  016.98575174
111  52.33115883  016.98594821
111  52.33114834  016.98600352
111  52.33078370  016.98711711
111  52.33071041  016.98713585
111  52.33050855  016.98696079
111  52.33049142  016.98700127
111  52.33068827  016.98719185
111  52.33070185  016.98723955
111  52.33071341  016.98733177
111  52.33045125  016.98813238
112  52.33028407  016.98842572  52.33018739  016.98851870
111  52.33028407  016.98842572
111  52.32961536  016.98913763
112  52.32947436  016.98906182  52.32942262  016.98893432
111  52.32947436  016.98906182
111  52.32919098  016.98830380
112  52.32923495  016.98819984  52.32929304  016.98816590
111  52.32923495  016.98819984
111  52.32933110  016.98822901
111  52.32934555  016.98812863
111  52.32915650  016.98805716
112  52.32915650  016.98805716  52.32910118  016.98802774
111  52.32904870  016.98792569
111  52.32883276  016.98735185
112  52.32887985  016.98722759  52.32893931  016.98718686
111  52.32887985  016.98722759
111  52.32894096  016.98722587
111  52.32895270  016.98712456
111  52.32878701  016.98706656
112  52.32878701  016.98706656  52.32872616  016.98704166
111  52.32869112  016.98697546
111  52.32834842  016.98606258
111  52.32834842  016.98602303
111  52.32837863  016.98597030
111  52.32841287  016.98595711
111  52.32954038  016.98631240
112  52.32963272  016.98643289  52.32966441  016.98650204
111  52.32963272  016.98643289
111  52.32973778  016.98667392
111  52.32979047  016.98661735
111  52.32976740  016.98654741
112  52.32976740  016.98654741  52.32974050  016.98642483
111  52.32982377  016.98640170
111  52.33014912  016.98650422
111  52.33016121  016.98638887
111  52.32982792  016.98628303
112  52.32981426  016.98613849  52.32984979  016.98606148
111  52.32981426  016.98613849
111  52.32985436  016.98608840
111  52.32981424  016.98599449
111  52.32966029  016.98615718
112  52.32966029  016.98615718  52.32961227  016.98620275
111  52.32955912  016.98619767
111  52.32904178  016.98603339
112  52.32902785  016.98587462  52.32907491  016.98577876
111  52.32902785  016.98587462
111  52.32915788  016.98573628
111  52.32911045  016.98562877
111  52.32894021  016.98582923
111  52.32892025  016.98585272
112  52.32892025  016.98585272  52.32884246  016.98594387
111  52.32876698  016.98594612
111  52.32871307  016.98592900
111  52.32864827  016.98590843
111  52.32853171  016.98587141
111  52.32852567  016.98585164
111  52.32841892  016.98568355
111  52.32840079  016.98554183
113  52.32839676  016.98539682
110 1 0.00 107.0000 New Taxiway 10
111  52.33744561  016.95061269
111  52.33807002  016.94867110
111  52.33754590  016.94822167
113  52.33692149  016.95016327
110 1 0.00 107.0000 New Taxiway 10
111  52.32506143  016.97168091
112  52.32495149  016.97169412  52.32487966  016.97167649
111  52.32495149  016.97169412
111  52.32484822  016.97162106
112  52.32483624  016.97165376  52.32480176  016.97163684
111  52.32482268  016.97169076
111  52.32493592  016.97178814
112  52.32493592  016.97178814  52.32498621  016.97186649
113  52.32497314  016.97195677
110 1 0.00 107.0000 New Taxiway 9
111  52.32493554  016.97207427
111  52.32483177  016.97212504
111  52.32476832  016.97208195
111  52.32468931  016.97233462
111  52.32472522  016.97236988
111  52.32469789  016.97245808
111  52.32468213  016.97250895
113  52.32477309  016.97258186
110 1 0.00 107.0000 New Taxiway 6
111  52.32370770  016.97996988
112  52.32367035  016.98021197  52.32366604  016.98031069
111  52.32360570  016.98030129
111  52.32345990  016.98020551
111  52.32275569  016.97974291
111  52.32260404  016.97960195
111  52.32226826  016.97940032
112  52.32225456  016.97933608  52.32225871  016.97930440
111  52.32225456  016.97933608
111  52.32227889  016.97896638
111  52.32215102  016.97888962
112  52.32215102  016.97888962  52.32210121  016.97884725
111  52.32212203  016.97873279
111  52.32225889  016.97830533
111  52.32230385  016.97816491
111  52.32258836  016.97727628
112  52.32270782  016.97723423  52.32276759  016.97727661
111  52.32270782  016.97723423
111  52.32322927  016.97766610
111  52.32332680  016.97736979
111  52.32315511  016.97722935
111  52.32310873  016.97740611
111  52.32298343  016.97729917
111  52.32296535  016.97734511
111  52.32260622  016.97704176
112  52.32260622  016.97704176  52.32256637  016.97697331
111  52.32257625  016.97682937
111  52.32284520  016.97601128
111  52.32297085  016.97559494
111  52.32486544  016.96950900
111  52.32482368  016.96947551
111  52.32292977  016.97554891
112  52.32275021  016.97561566  52.32264981  016.97556404
111  52.32275021  016.97561566
112  52.32273772  016.97565661  52.32269755  016.97563784
111  52.32272700  016.97569172
112  52.32272700  016.97569172  52.32282167  016.97580437
111  52.32279458  016.97597892
111  52.32243997  016.97706753
111  52.32248524  016.97710635
112  52.32249577  016.97737503  52.32246987  016.97751844
111  52.32249577  016.97737503
111  52.32207141  016.97870044
111  52.32190904  016.97933598
111  52.32117923  016.98241102
111  52.32122550  016.98246550
111  52.32195531  016.97939046
112  52.32202621  016.97935040  52.32206439  016.97937213
111  52.32202621  016.97935040
111  52.32224107  016.97948804
112  52.32226578  016.97956981  52.32225610  016.97961508
111  52.32226578  016.97956981
111  52.32223258  016.97971240
111  52.32225435  016.97972635
111  52.32227920  016.97974227
111  52.32230906  016.97976139
111  52.32233003  016.97977483
111  52.32236324  016.97963224
112  52.32236324  016.97963224  52.32237569  016.97958923
111  52.32239911  016.97958928
111  52.32264363  016.97974591
111  52.32275201  016.97981534
111  52.32288230  016.97989880
111  52.32296373  016.97995096
111  52.32344398  016.98025861
111  52.32359134  016.98035300
112  52.32359134  016.98035300  52.32364880  016.98039296
111  52.32364162  016.98047287
111  52.32360829  016.98062636
111  52.32353962  016.98084424
112  52.32358703  016.98081368  52.32357984  016.98086774
111  52.32361288  016.98084659
111  52.32367179  016.98065150
112  52.32378528  016.98053398  52.32385423  016.98052223
111  52.32378528  016.98053398
112  52.32378528  016.98053398  52.32382837  016.98054808
111  52.32384705  016.98059744
111  52.32386285  016.98069381
111  52.32377809  016.98097351
111  52.32380111  016.98099510
111  52.32433957  016.97930974
111  52.32431746  016.97929059
111  52.32391888  016.98051988
111  52.32377378  016.98040236
112  52.32375511  016.98001219  52.32380970  016.97979595
111  52.32375511  016.98001219
111  52.32411854  016.97887188
111  52.32512593  016.97598789
112  52.32511416  016.97578915  52.32514709  016.97567489
111  52.32511416  016.97578915
111  52.32523424  016.97541822
112  52.32523424  016.97541822  52.32524509  016.97539210
111  52.32525817  016.97540432
111  52.32523310  016.97522823
111  52.32519239  016.97519314
111  52.32517638  016.97523540
111  52.32518735  016.97527132
112  52.32518935  016.97537742  52.32517438  016.97542638
111  52.32518935  016.97537742
111  52.32507960  016.97570714
112  52.32502174  016.97573652  52.32499880  016.97570387
111  52.32502174  016.97573652
111  52.32498184  016.97566888
111  52.32491400  016.97521745
112  52.32491400  016.97521745  52.32489404  016.97508197
111  52.32498184  016.97505912
111  52.32500585  016.97502904
111  52.32476516  016.97482359
111  52.32475908  016.97484974
111  52.32480562  016.97495974
113  52.32497629  016.97602591
112  52.32209894  016.97895331  52.32212219  016.97896418
111  52.32209894  016.97895331
111  52.32217199  016.97899405
112  52.32217199  016.97899405  52.32220851  016.97901850
111  52.32220520  016.97906739
111  52.32219523  016.97922492
112  52.32213879  016.97931455  52.32208361  016.97932023
111  52.32213879  016.97931455
111  52.32203420  016.97924937
112  52.32203420  016.97924937  52.32200763  016.97923307
111  52.32200763  016.97918418
113  52.32204914  016.97899134
110 1 0.00 107.0000 New Taxiway 7
111  52.32675576  016.96497650
111  52.32680836  016.96499498
111  52.32671820  016.96462516
112  52.32661095  016.96477875  52.32651993  016.96479906
111  52.32661095  016.96477875
111  52.32566349  016.96499199
112  52.32566349  016.96499199  52.32531181  016.96500214
111  52.32518769  016.96490060
111  52.32425056  016.96393257
112  52.32423195  016.96396303  52.32425884  016.96400026
111  52.32423195  016.96400026
111  52.32639374  016.96626465
112  52.32639374  016.96626465  52.32644132  016.96632557
111  52.32643718  016.96642712
111  52.32620963  016.96789610
112  52.32600482  016.96801118  52.32590553  016.96793672
111  52.32600482  016.96801118
111  52.32585588  016.96789948
111  52.32551247  016.96897582
111  52.32570693  016.96919582
112  52.32570693  016.96919582  52.32575244  016.96928721
111  52.32572762  016.96945306
111  52.32564487  016.96968322
112  52.32564487  016.96968322  52.32562005  016.96972722
111  52.32558381  016.96971539
111  52.32579148  016.96988991
111  52.32582278  016.96949368
111  52.32610712  016.96862007
111  52.32613378  016.96862202
111  52.32626381  016.96822251
111  52.32624890  016.96818447
111  52.32627996  016.96808903
111  52.32656120  016.96625042
112  52.32656120  016.96625042  52.32667912  016.96626057
112  52.32661485  016.96590980  52.32651349  016.96582857
111  52.32661485  016.96590980
111  52.32666661  016.96556578
113  52.32674244  016.96506457
111  52.32539594  016.96513104
112  52.32539594  016.96513104  52.32536361  016.96506640
111  52.32540791  016.96506052
112  52.32566769  016.96505661  52.32583530  016.96503506
111  52.32566769  016.96505661
111  52.32649134  016.96488227
111  52.32660867  016.96486855
112  52.32660867  016.96486855  52.32665057  016.96487247
111  52.32666254  016.96497433
111  52.32651768  016.96591064
112  52.32651768  016.96591064  52.32645303  016.96592435
