I
1050 Generated by WorldEditor

1    115 1 0 LGIR Iraklion  - Nikos Kazantzakis
110 1 0.00 0.0000 New Taxiway 52
111  35.33645324  025.17672478
111  35.33629506  025.17702619
111  35.33643130  025.17712410
113  35.33658948  025.17682653
110 2 0.00 0.0000 New Taxiway 50
111  35.33654066  025.17743868
111  35.33651275  025.17730658
111  35.33643130  025.17712420
111  35.33629506  025.17702629
113  35.33617837  025.17725317
110 2 0.00 0.0000 New Taxiway 49
111  35.33669427  025.17766072
112  35.33672233  025.17772984  35.33672716  025.17775426
111  35.33672716  025.17779986
111  35.33680296  025.17797408
111  35.33693752  025.17810881
113  35.33709785  025.17787152
110 1 0.00 0.0000 New Taxiway 47
111  35.33756405  025.17789332 1
111  35.33746930  025.17787154
112  35.33746930  025.17787154  35.33727478  025.17781129 1
111  35.33654066  025.17743868 1
111  35.33617837  025.17725317 1
112  35.33473150  025.17655612  35.33461684  025.17652290 1
112  35.33435316  025.17650553  35.33430691  025.17651064 1
112  35.33410781  025.17654207  35.33403277  025.17656762 1
112  35.33370884  025.17671455  35.33353165  025.17679631
111  35.33370884  025.17671455
112  35.33370884  025.17671455  35.33353374  025.17680909 1
112  35.33316540  025.17739371  35.33301739  025.17770800 1
111  35.33294528  025.17819756 1
112  35.33290338  025.17845895  35.33289504  025.17852794 1
112  35.33294340  025.17873056  35.33298926  025.17882511 1
111  35.33319855  025.17895235 1
111  35.33367027  025.17926919 1
111  35.33433252  025.17970127 1
111  35.33476819  025.17999921 1
111  35.33552944  025.18052763 1
111  35.33625633  025.18102232 1
111  35.33628641  025.18104411 1
111  35.33636220  025.18109900 1
111  35.33672262  025.18135933
111  35.33681123  025.18113044 1
111  35.33644542  025.18092355 1
111  35.33636507  025.18087694 1
111  35.33619899  025.18078059 1
111  35.33520385  025.18011163 1
111  35.33422934  025.17943987 1
112  35.33310807  025.17866694  35.33303446  025.17860935 1
112  35.33302737  025.17851839  35.33302111  025.17842432
111  35.33302737  025.17851839
112  35.33302737  025.17851839  35.33301641  025.17834945 1
112  35.33327317  025.17746397  35.33336714  025.17727584 1
112  35.33343826  025.17717625  35.33352126  025.17704571 1
112  35.33374094  025.17685686  35.33386465  025.17677047
111  35.33374094  025.17685686
112  35.33374094  025.17685686  35.33391753  025.17670125 1
112  35.33456182  025.17665476  35.33465579  025.17668931
111  35.33456182  025.17665476
112  35.33456182  025.17665476  35.33466049  025.17667779 1
112  35.33478523  025.17672180  35.33484788  025.17674291
111  35.33478523  025.17672180
112  35.33478523  025.17672180  35.33484788  025.17675251 1
111  35.33514652  025.17688777 1
111  35.33549239  025.17705360 1
111  35.33577939  025.17719976 1
111  35.33669427  025.17766072 1
111  35.33709785  025.17787152 1
112  35.33745980  025.17800832  35.33760681  025.17804858
111  35.33745980  025.17800832 1
113  35.33752818  025.17802679
110 1 0.00 0.0000 New Taxiway 42
111  35.34368767  025.17415798 20
112  35.34387312  025.17406996  35.34396493  025.17402273
111  35.34387312  025.17406996
112  35.34387312  025.17406996  35.34396976  025.17402582 20
112  35.34405563  025.17376687  35.34407079  025.17368091
111  35.34405563  025.17376687
112  35.34405563  025.17376687  35.34408785  025.17367626 20
111  35.34405590  025.17355206 20
111  35.34403153  025.17349230 20
112  35.34368626  025.17323833  35.34350055  025.17327085 20
112  35.34344902  025.17338739  35.34344910  025.17338860
111  35.34344902  025.17338739
112  35.34344902  025.17338739  35.34332928  025.17355638 20
111  35.34336250  025.17378287
111  35.34368366  025.17327743
113  35.34401998  025.17358729
110 1 0.00 0.0000 New Taxiway 37
111  35.33933272  025.19035842 20
112  35.33940852  025.19016410  35.33942379  025.19002588 20
113  35.33936442  025.18986959
110 1 0.00 0.0000 New Taxiway 36
111  35.33928989  025.19093370 20
112  35.33938186  025.19066573  35.33939078  025.19051568 20
113  35.33932984  025.19037093
110 1 0.00 120.0000 New Taxiway 31
111  35.34010176  025.17926915
111  35.34043357  025.17867774
112  35.34014313  025.17861604  35.34009247  025.17835520
113  35.34014313  025.17861604
110 1 0.00 0.0000 New Taxiway 28
111  35.34005537  025.18440261
111  35.34223455  025.18446090
111  35.34231231  025.18438110
111  35.34245818  025.18339338
112  35.34257371  025.18257363  35.34258972  025.18246191
112  35.34259172  025.18185560  35.34257549  025.18162098
112  35.34257129  025.18155699  35.34257012  025.18155122
111  35.34257129  025.18155699
112  35.34257129  025.18155699  35.34255717  025.18146323
112  35.34238149  025.18093778  35.34227913  025.18074305
112  35.34219384  025.18057807  35.34213615  025.18046943
111  35.34219384  025.18057807
112  35.34219384  025.18057807  35.34213729  025.18048620
111  35.34205079  025.18038386
111  35.34171525  025.18006282
111  35.34143178  025.17979943
111  35.34096633  025.17932132
112  35.34096633  025.17932132  35.34089232  025.17924957
111  35.34080473  025.17894273
111  35.34043097  025.17956118
112  35.34087403  025.17945739  35.34101345  025.17953547
111  35.34087403  025.17945739
111  35.34167231  025.18018710
112  35.34198212  025.18048787  35.34205575  025.18058909
112  35.34233263  025.18114824  35.34238473  025.18131489
111  35.34233263  025.18114824
112  35.34233263  025.18114824  35.34239595  025.18143610
112  35.34244428  025.18162460  35.34249941  025.18189268
111  35.34244428  025.18162460
112  35.34244428  025.18162460  35.34249941  025.18194350
111  35.34245559  025.18235566
111  35.34239994  025.18279994
111  35.34226185  025.18381326
111  35.34195325  025.18401371
111  35.34006544  025.18397825
112  35.33976119  025.18372920  35.33965820  025.18353682
111  35.33976119  025.18372920
111  35.33970463  025.18459906
114  35.33970463  025.18459906  35.33982723  025.18439466
110 2 0.00 0.0000 New Taxiway 27
111  35.34143178  025.17979943
111  35.34171525  025.18006282
111  35.34182500  025.17989463
111  35.34186901  025.17989146
111  35.34173440  025.17976135
111  35.34165155  025.17975659
113  35.34157907  025.17972961
110 2 0.00 0.0000 New Taxiway 26
111  35.34167231  025.18018710
111  35.34168650  025.18026434
111  35.34166838  025.18038334
111  35.34171110  025.18055471
111  35.34183017  025.18068958
111  35.34193114  025.18051345
111  35.34194796  025.18049759
112  35.34198212  025.18048787  35.34199613  025.18048787
111  35.34198212  025.18048787
114  35.34198212  025.18048787  35.34190848  025.18038665
110 2 0.00 0.0000 New Taxiway 25
111  35.34230908  025.18124811
111  35.34226377  025.18130841
111  35.34222106  025.18151151
111  35.34224435  025.18168605
112  35.34244428  025.18162460  35.34246126  025.18161882
111  35.34244428  025.18162460
112  35.34244428  025.18162460  35.34238915  025.18135652
112  35.34233263  025.18114824  35.34226932  025.18086038
111  35.34233263  025.18114824
114  35.34233263  025.18114824  35.34233554  025.18117437
110 2 0.00 0.0000 New Taxiway 24
111  35.34245818  025.18339338
111  35.34256018  025.18333785
111  35.34275433  025.18334895
111  35.34282162  025.18281105
111  35.34262748  025.18273171
112  35.34257371  025.18257363  35.34255992  025.18250153
111  35.34257371  025.18257363
114  35.34257371  025.18257363  35.34255769  025.18268535
110 2 0.00 0.0000 New Taxiway 23
111  35.34245559  025.18235566
111  35.34231425  025.18243023
111  35.34222365  025.18255717
111  35.34220811  025.18274123
111  35.34236990  025.18276821
113  35.34239994  025.18279994
110 2 0.00 0.0000 New Taxiway 21
112  35.34238149  025.18093778  35.34248386  025.18113252
111  35.34238149  025.18093778
111  35.34255843  025.18081180
111  35.34249033  025.18066029
111  35.34237177  025.18056752
111  35.34219384  025.18057807
114  35.34219384  025.18057807  35.34225154  025.18068671
110 2 0.00 0.0000 New Taxiway 20
112  35.34259172  025.18185560  35.34260796  025.18209023
111  35.34259172  025.18185560
112  35.34259172  025.18185560  35.34260335  025.18182416
111  35.34265427  025.18176107
111  35.34271228  025.18175489
111  35.34279551  025.18177035
111  35.34282327  025.18186002
111  35.34282327  025.18197133
111  35.34301496  025.18197442
111  35.34306035  025.18194350
111  35.34311585  025.18181054
111  35.34308558  025.18168995
111  35.34299478  025.18162811
111  35.34267192  025.18161883
111  35.34262149  025.18160028
112  35.34257129  025.18155699  35.34256748  025.18154777
111  35.34257129  025.18155699
114  35.34257129  025.18155699  35.34257247  025.18156276
110 2 0.00 0.0000 FIRE DEP
111  35.33850422  025.17019125
111  35.33851388  025.17003511
111  35.33851698  025.16998501
111  35.33852024  025.16993223
111  35.33852346  025.16988021
111  35.33853351  025.16971777
111  35.33857120  025.16911986
111  35.33866173  025.16910400
111  35.33866996  025.16897430
111  35.33805156  025.16906941
111  35.33806802  025.16920777
111  35.33844894  025.16915300
113  35.33837928  025.17018466
130 Airport Boundary 
111  35.33657340  025.17560753
111  35.33599989  025.17550546
111  35.33593937  025.17555450
112  35.33559327  025.17460135  35.33557752  025.17414480
111  35.33559327  025.17460135
112  35.33559327  025.17460135  35.33559065  025.17441165
111  35.33537063  025.17433601
112  35.33431306  025.17413892  35.33397996  025.17401996
111  35.33165988  025.17308521
112  35.33136470  025.17303469  35.33128076  025.17305076
112  35.33109090  025.17333537  35.33101484  025.17342861
112  35.33018794  025.17446490  35.32992566  025.17499537
112  35.32956331  025.17746678  35.32953183  025.17769826
112  35.32945198  025.18089315  35.32949798  025.18153843
112  35.32976121  025.18228796  35.32997078  025.18278915
111  35.33052191  025.18303844
111  35.33391725  025.18275039
112  35.33440582  025.18333411  35.33453360  025.18340930
112  35.33496059  025.18341485  35.33501478  025.18343876
112  35.33516512  025.18359533  35.33520629  025.18365113
111  35.33516512  025.18359533
112  35.33516512  025.18359533  35.33515316  025.18375871
112  35.33515998  025.18384757  35.33515750  025.18395087
111  35.33515998  025.18384757
112  35.33515998  025.18384757  35.33513263  025.18391183
111  35.33418319  025.18623003
111  35.33475834  025.18748846
111  35.33491915  025.18795090
111  35.33500167  025.18815740
111  35.33679796  025.18920001
111  35.33727400  025.19017650
112  35.33842268  025.19142524  35.33847154  025.19148150
111  35.33842268  025.19142524
112  35.33842268  025.19142524  35.33848278  025.19151409
112  35.33866038  025.19169917  35.33873639  025.19175985
112  35.33890341  025.19186975  35.33897235  025.19190225
112  35.33934327  025.19201872  35.33945818  025.19203389
111  35.33993383  025.19207221
111  35.34008818  025.19198414
111  35.34024455  025.19138642
111  35.34010174  025.19064332
112  35.34005517  025.19038485  35.34003571  025.19026566
112  35.33991799  025.18999459  35.33986705  025.18989402
112  35.33978720  025.18961787  35.33978478  025.18951425
112  35.33983792  025.18897128  35.33986845  025.18886490
112  35.34090411  025.18744042  35.34094911  025.18740496
111  35.34097398  025.18739600
111  35.34218684  025.18679554
111  35.34301199  025.18527040
112  35.34307863  025.18521982  35.34311548  025.18520388
111  35.34316432  025.18521593
111  35.34404978  025.18551551
111  35.34438618  025.18330558
111  35.34447505  025.18037974
111  35.34444966  025.17937593
112  35.34438618  025.17890125  35.34436451  025.17884086
112  35.34415133  025.17853164  35.34411783  025.17845675
112  35.34410690  025.17835655  35.34411281  025.17831307
112  35.34421481  025.17787021  35.34422860  025.17777358
111  35.34467499  025.17329081
112  35.34464648  025.17290149  35.34461856  025.17269178
111  35.34187386  025.16990214
111  35.34222190  025.16388838
112  35.34218388  025.16377963  35.34213858  025.16374455
111  35.34198534  025.16368124
111  35.34207404  025.16318411
111  35.34162207  025.16300805
111  35.34155448  025.16072956
111  35.34187129  025.16060010
111  35.34150802  025.15983887
111  35.34013939  025.16021692
112  35.34015757  025.16026352  35.34018142  025.16029567
111  35.34024539  025.16028119
111  35.34009357  025.16232776
111  35.34001241  025.16358140
111  35.34011124  025.16361122
111  35.33955742  025.16595610
111  35.33943010  025.16698209
111  35.33853854  025.16714506
111  35.33856740  025.16854462
111  35.33861757  025.16893277
111  35.33780073  025.16905823
111  35.33775934  025.16917820
111  35.33795676  025.17099909
112  35.33764642  025.17190704  35.33726080  025.17212680
111  35.33764642  025.17190704
111  35.33682691  025.17237647
111  35.33689716  025.17256813
113  35.33677421  025.17255246
120 Linear Feature 192
111  35.33670413  025.18392401 4
111  35.33670311  025.18414169 4
115  35.33670211  025.18435652
120 Linear Feature 191
111  35.33806202  025.18438826 4
115  35.33809651  025.18394882
120 Linear Feature 190
111  35.33768225  025.18875691 4
115  35.33756329  025.18897613
120 Linear Feature 189
111  35.33827662  025.18868565 54
111  35.33816948  025.18867340 54
115  35.33805632  025.18866047
120 Linear Feature 201
111  35.34029394  025.18436504 4
115  35.34030108  025.18406087
120 Linear Feature 200
111  35.33880744  025.18405379 4
111  35.33880098  025.18416494 4
115  35.33879298  025.18430283
120 Linear Feature 199
111  35.33602130  025.18783192 4
115  35.33613893  025.18760891
120 Linear Feature 198
111  35.33972855  025.16725909 4
111  35.33981919  025.16733704 4
115  35.33991917  025.16742301
120 Linear Feature 197
111  35.33971725  025.16914153 4
111  35.33982865  025.16925534 4
115  35.33991899  025.16934763
120 Linear Feature 196
111  35.33984010  025.17054615 4
111  35.33973425  025.17060779 4
115  35.33963318  025.17066663
120 Linear Feature 195
111  35.33915689  025.17982063 54
111  35.33911449  025.17996008 54
115  35.33908097  025.18007030
120 Linear Feature 194
111  35.33885199  025.18035200 4
111  35.33874528  025.18034145 4
115  35.33863855  025.18033090
120 Linear Feature 193
111  35.33758728  025.18242777 4
115  35.33740737  025.18272863
120 Linear Feature 188
111  35.33839139  025.18388475 54
115  35.33860419  025.18390232
120 Linear Feature 169
111  35.34019655  025.16979381 3
111  35.34021769  025.16983355 3
115  35.34023923  025.16987403
120 Linear Feature 168
111  35.34024615  025.16980626 3
111  35.34021769  025.16983355 3
115  35.34018498  025.16986729
120 Linear Feature 166
111  35.33842033  025.17653506 1
115  35.33846629  025.17659926
120 Linear Feature 165
111  35.33859561  025.17656257 1
115  35.33864691  025.17661891
120 Linear Feature 164
111  35.33900685  025.17200573 1
116  35.33931935  025.17206421  35.33951424  025.17192819
120 Linear Feature 163
111  35.33908398  025.17100682 1
116  35.33938903  025.17105803  35.33958819  025.17092328
120 Linear Feature 162
112  35.33898512  025.17055374  35.33875579  025.17053123 1
112  35.33879292  025.17097996  35.33887828  025.17107936
111  35.33879292  025.17097996 1
111  35.33908398  025.17100682 1
116  35.33939151  025.17102231  35.33956997  025.17119987
120 Linear Feature 161
111  35.33922012  025.17063276 1
111  35.33916691  025.17062892 1
116  35.33900628  025.17052761  35.33891705  025.17054030
120 Linear Feature 160
111  35.33912153  025.17038531 1
111  35.33900628  025.17052761 1
111  35.33898512  025.17055374 1
115  35.33890559  025.17065194
120 Linear Feature 159
112  35.33948682  025.16964611  35.33928696  025.16977058 1
115  35.33918573  025.16957291
120 Linear Feature 158
112  35.33909024  025.16910756  35.33894169  025.16908492 1
112  35.33889734  025.16953962  35.33900735  025.16979753
111  35.33889734  025.16953962 1
111  35.33918573  025.16957291 1
116  35.33949018  025.16959754  35.33965691  025.16978097
120 Linear Feature 157
112  35.33911542  025.16907594  35.33920477  025.16907594 1
111  35.33926462  025.16918609 1
115  35.33931247  025.16919560
120 Linear Feature 156
111  35.33922841  025.16893403 1
111  35.33911542  025.16907594 1
111  35.33909024  025.16910756 1
115  35.33901761  025.16919878
120 Linear Feature 155
111  35.33955507  025.16866069 1
116  35.33925298  025.16861062  35.33912718  025.16842038
120 Linear Feature 154
112  35.33917341  025.16813076  35.33928206  025.16813834 1
111  35.33933187  025.16823331 1
115  35.33937972  025.16823807
120 Linear Feature 153
112  35.33955753  025.16862512  35.33940469  025.16845794 1
111  35.33925298  025.16861062 1
111  35.33896718  025.16858367
112  35.33896718  025.16858367  35.33886137  025.16845527 1
116  35.33915219  025.16815616  35.33935740  025.16817844
120 Linear Feature 152
111  35.33929117  025.16798980 1
111  35.33917341  025.16813076 1
111  35.33915219  025.16815616 1
115  35.33902515  025.16830823
120 Linear Feature 151
112  35.33969495  025.16766005  35.33952709  025.16791117 1
115  35.33938008  025.16769392
120 Linear Feature 150
112  35.33920416  025.16733131  35.33900547  025.16734428 1
112  35.33905847  025.16766415  35.33910785  025.16774342
111  35.33905847  025.16766415 1
111  35.33938008  025.16769392 1
116  35.33966008  025.16777707  35.33976392  025.16802993
120 Linear Feature 149
111  35.33940826  025.16739496 1
111  35.33935287  025.16739377 1
116  35.33923206  025.16729972  35.33915211  025.16728964
120 Linear Feature 148
111  35.33934996  025.16716627 1
111  35.33923206  025.16729972 1
111  35.33920416  025.16733131 1
115  35.33907110  025.16748191
120 Linear Feature 147
111  35.33915175  025.16719605 1
115  35.33920130  025.16725561
120 Linear Feature 146
111  35.33910926  025.16800874 1
115  35.33915904  025.16807667
120 Linear Feature 145
111  35.33904491  025.16895663 1
115  35.33909311  025.16901140
120 Linear Feature 144
111  35.33894649  025.17040574 1
115  35.33898632  025.17046291
120 Linear Feature 143
111  35.33886556  025.17140002 1
115  35.33891392  025.17146454
120 Linear Feature 142
112  35.33892592  025.17152688  35.33903056  025.17152400 1
111  35.33908747  025.17162846 1
115  35.33914011  025.17163370
120 Linear Feature 141
111  35.33905618  025.17137386 1
111  35.33892592  025.17152688 1
111  35.33890511  025.17155133 1
115  35.33878305  025.17169473
120 Linear Feature 140
112  35.33932218  025.17202326  35.33914579  025.17185062 1
111  35.33900685  025.17200573 1
111  35.33872283  025.17197556
112  35.33872283  025.17197556  35.33860049  025.17172445 1
116  35.33890511  025.17155133  35.33904452  025.17156702
120 Linear Feature 167
111  35.33862606  025.17289014 1
115  35.33866015  025.17293193
120 Linear Feature 139
112  35.33921998  025.17349899  35.33894970  025.17370191 1
111  35.33875646  025.17340963 1
111  35.33852064  025.17338642
112  35.33852064  025.17338642  35.33830432  025.17305350 1
112  35.33874957  025.17275129  35.33892122  025.17276282
111  35.33874957  025.17275129 1
111  35.33884159  025.17264658 1
115  35.33904968  025.17240976
120 Linear Feature 138
112  35.33866093  025.17299386  35.33869465  025.17298796 1
115  35.33873513  025.17300386
120 Linear Feature 137
112  35.33840873  025.17374683  35.33824798  025.17348002 1
111  35.33843974  025.17328227 1
111  35.33845539  025.17309044 1
112  35.33864004  025.17301947  35.33872676  025.17303423
111  35.33864004  025.17301947 1
111  35.33866093  025.17299386 1
115  35.33877931  025.17284875
120 Linear Feature 136
111  35.33880087  025.17408672 1
116  35.33881646  025.17421710  35.33881646  025.17427999
120 Linear Feature 135
112  35.33856499  025.17500523  35.33839170  025.17468975 1
111  35.33859329  025.17451279 1
111  35.33860234  025.17429243 1
112  35.33877434  025.17426548  35.33886305  025.17429168
111  35.33877434  025.17426548 1
111  35.33881646  025.17421710 1
115  35.33893858  025.17407683
120 Linear Feature 134
111  35.33819395  025.17396768 1
116  35.33824832  025.17413067  35.33825473  025.17421845
120 Linear Feature 133
112  35.33799911  025.17494271  35.33786074  025.17469857 1
111  35.33803343  025.17452371 1
111  35.33805506  025.17423028 1
112  35.33822436  025.17415678  35.33831734  025.17416772
111  35.33822436  025.17415678 1
111  35.33824832  025.17413067 1
115  35.33838307  025.17398384
120 Linear Feature 132
111  35.33789719  025.17402285 22
115  35.33786038  025.17459006
120 Linear Feature 131
111  35.33737194  025.18823350 1
115  35.33736903  025.18831092
120 Linear Feature 130
111  35.33727381  025.18822278 1
115  35.33727089  025.18829305
120 Linear Feature 129
111  35.33729907  025.18774279 1
115  35.33729421  025.18783212
120 Linear Feature 128
111  35.33740206  025.18725684 1
115  35.33739818  025.18734021
120 Linear Feature 127
111  35.33808562  025.17658402 1
115  35.33802042  025.17657878
120 Linear Feature 126
111  35.33764629  025.17403589 1
115  35.33759456  025.17403157
120 Linear Feature 125
111  35.33756349  025.17527483 1
115  35.33750071  025.17526588
120 Linear Feature 124
111  35.33814693  025.17523492 1
116  35.33816986  025.17535597  35.33817308  025.17541996
120 Linear Feature 123
112  35.33790892  025.17619204  35.33778387  025.17594704 1
111  35.33795204  025.17579643 1
111  35.33797765  025.17545638 1
112  35.33815120  025.17537791  35.33822909  025.17539268
111  35.33815120  025.17537791 1
111  35.33816986  025.17535597 1
115  35.33828919  025.17521573
120 Linear Feature 122
111  35.33872695  025.17531687 1
116  35.33873474  025.17543100  35.33873010  025.17546924
120 Linear Feature 121
112  35.33849014  025.17624732  35.33832020  025.17596694 1
111  35.33851068  025.17576574 1
111  35.33852163  025.17553939 1
112  35.33871168  025.17545813  35.33880857  025.17547358
111  35.33871168  025.17545813 1
111  35.33873474  025.17543100 1
115  35.33885252  025.17529246
120 Linear Feature 117
111  35.33879484  025.17627630 1
116  35.33900759  025.17656564  35.33904380  025.17681137
120 Linear Feature 116
112  35.33791933  025.17369384  35.33774733  025.17364152 1
111  35.33773925  025.17340629 1
111  35.33777631  025.17288745
112  35.33777631  025.17288745  35.33786182  025.17281146 1
116  35.33809802  025.17312983  35.33811298  025.17342200
120 Linear Feature 115
111  35.33921449  025.17357819 1
116  35.33895649  025.17382066  35.33875734  025.17384920
120 Linear Feature 118
112  35.33819404  025.17741822  35.33809631  025.17735137 1
111  35.33809503  025.17718900 1
111  35.33813183  025.17661425 1
111  35.33814151  025.17646314 1
116  35.33833115  025.17623220  35.33850397  025.17619040
120 Linear Feature 114
112  35.33779740  025.17492042  35.33764000  025.17485253 1
111  35.33764257  025.17465136 1
111  35.33768190  025.17405730 1
111  35.33769042  025.17392846
112  35.33769042  025.17392846  35.33770982  025.17368908 1
111  35.33791933  025.17369384 1
111  35.33841135  025.17375400 1
111  35.33895649  025.17382066 1
116  35.33917505  025.17410602  35.33921385  025.17433906
120 Linear Feature 113
112  35.33912927  025.17480869  35.33909283  025.17499605 1
115  35.33889183  025.17504134
120 Linear Feature 112
111  35.33767232  025.17490660 1
111  35.33779740  025.17492042 1
111  35.33799911  025.17494271 1
111  35.33856499  025.17500523 1
111  35.33889183  025.17504134 1
116  35.33909177  025.17535025  35.33910470  025.17559526
120 Linear Feature 111
112  35.33904386  025.17604202  35.33896885  025.17627982 1
111  35.33879484  025.17627630 1
111  35.33849014  025.17624732 1
111  35.33833115  025.17623220 1
111  35.33790892  025.17619204 1
111  35.33774474  025.17617643
112  35.33774474  025.17617643  35.33755023  025.17614689 1
111  35.33754946  025.17593070 1
111  35.33759643  025.17531089 1
111  35.33761024  025.17512854 1
116  35.33779740  025.17492042  35.33794606  025.17489541
120 Linear Feature 110
112  35.33869970  025.17746952  35.33887010  025.17750539 1
115  35.33892377  025.17777595
120 Linear Feature 109
112  35.33896358  025.17720107  35.33889645  025.17747116 1
111  35.33869970  025.17746952 1
111  35.33843468  025.17744263 1
111  35.33819404  025.17741822 1
115  35.33801901  025.17740046
120 Linear Feature 106
112  35.33850305  025.18385064  35.33857899  025.18405641 1
112  35.33880098  025.18416494  35.33886686  025.18419130
111  35.33880098  025.18416494
112  35.33880098  025.18416494  35.33882022  025.18417264 1
115  35.33883010  025.18417504
120 Linear Feature 97
111  35.33568493  025.18742582 1
111  35.33594184  025.18761673 1
111  35.33626230  025.18785487 1
111  35.33674626  025.18821449 1
111  35.33680333  025.18825691 1
111  35.33685487  025.18829521 1
111  35.33690406  025.18833176 1
111  35.33697243  025.18838257 1
111  35.33701510  025.18841428 1
111  35.33710530  025.18848130 1
111  35.33807177  025.18919949 1
116  35.33818341  025.18931741  35.33823279  025.18938082
120 Linear Feature 96
111  35.33601200  025.18645559 1
111  35.33584271  025.18673662 1
112  35.33583188  025.18716175  35.33588025  025.18740936
111  35.33583188  025.18716175 1
111  35.33590301  025.18751748 1
116  35.33594184  025.18761673  35.33596460  025.18764463
120 Linear Feature 94
112  35.33862054  025.17818495  35.33885213  025.17822139 1
115  35.33887219  025.17852077
120 Linear Feature 93
111  35.33886700  025.17859568 1
111  35.33804901  025.17851337 1
115  35.33798996  025.17850743
120 Linear Feature 88
111  35.33789286  025.18083568 1
111  35.33772857  025.18059530 1
111  35.33752982  025.18041015
112  35.33752982  025.18041015  35.33754829  025.18019099 1
116  35.33786804  025.18013792  35.33798172  025.18021891
120 Linear Feature 87
111  35.33835579  025.17942483 1
116  35.33840569  025.17951700  35.33842247  025.17957763
120 Linear Feature 74
111  35.33724671  025.18161203 1
111  35.33707819  025.18165209 1
111  35.33703553  025.18166223
112  35.33703553  025.18166223  35.33687493  025.18155592 1
116  35.33672497  025.18190513  35.33674425  025.18205967
120 Linear Feature 86
111  35.33815733  025.17988867 1
116  35.33831961  025.18013004  35.33849450  025.18014314
120 Linear Feature 73
111  35.33707819  025.18165209 1
116  35.33713759  025.18172543  35.33715949  025.18177017
120 Linear Feature 72
111  35.33857003  025.18218486 1
111  35.33829846  025.18263509
112  35.33829846  025.18263509  35.33796108  025.18300435 1
111  35.33765855  025.18273042 1
111  35.33686070  025.18202512 1
111  35.33672497  025.18190513 1
111  35.33669759  025.18188093
112  35.33669759  025.18188093  35.33668635  025.18174411 2
112  35.33701911  025.18162864  35.33719497  025.18171724
111  35.33701911  025.18162864 1
111  35.33706855  025.18160477 1
116  35.33715172  025.18168645  35.33717694  025.18173770
120 Linear Feature 67
112  35.33964270  025.16959683  35.33948506  025.16995189 1
115  35.33959348  025.17023596
120 Linear Feature 66
112  35.34018742  025.16860964  35.34035821  025.16843346 1
112  35.34052897  025.16874523  35.34052897  025.16887289
111  35.34052897  025.16874523 1
115  35.34050274  025.16914067
120 Linear Feature 65
112  35.33994823  025.17115757  35.34016588  025.17143485 1
112  35.34036496  025.17110343  35.34037634  025.17103368
111  35.34036496  025.17110343 1
115  35.34039671  025.17066530
120 Linear Feature 64
112  35.33948002  025.16974433  35.33950529  025.16994342 1
112  35.33959348  025.17023596  35.33962417  025.17033180
111  35.33959348  025.17023596
112  35.33959348  025.17023596  35.33960569  025.17027408 1
111  35.33961365  025.17029624 1
111  35.33972555  025.17058532 1
111  35.33973425  025.17060779 1
111  35.33994823  025.17115757 1
111  35.34016844  025.17172448 1
112  35.34026802  025.17240983  35.34026467  025.17269379
111  35.34026802  025.17240983 1
115  35.34022392  025.17308995
120 Linear Feature 63
112  35.34020231  025.16666706  35.34039831  025.16645478 1
112  35.34066392  025.16685789  35.34066220  025.16707523
111  35.34066392  025.16685789 1
111  35.34062545  025.16739639 1
112  35.34036049  025.16829776  35.34013347  025.16873181
111  35.34036049  025.16829776 1
111  35.34018742  025.16860964 1
111  35.33982966  025.16925955 1
111  35.33966912  025.16954363 1
112  35.33964270  025.16959683  35.33962657  025.16963024
111  35.33964270  025.16959683
112  35.33964270  025.16959683  35.33958827  025.16970957 1
116  35.33945100  025.17016332  35.33942979  025.17040436
120 Linear Feature 78
111  35.33751702  025.18083344 1
116  35.33757616  025.18091487  35.33759559  025.18095710
120 Linear Feature 77
111  35.33728648  025.18095768 1
111  35.33745691  025.18086583 1
111  35.33751702  025.18083344 1
115  35.33767186  025.18075000
120 Linear Feature 79
111  35.33730976  025.18131912 1
116  35.33748540  025.18152660  35.33767163  025.18148538
120 Linear Feature 76
112  35.33754464  025.18142743  35.33746953  025.18124904 1
111  35.33730976  025.18131912 1
111  35.33712224  025.18115584
112  35.33712224  025.18115584  35.33709094  025.18083933 1
116  35.33745691  025.18086583  35.33752889  025.18094064
120 Linear Feature 75
111  35.33748540  025.18152660 1
111  35.33698343  025.18111855 1
115  35.33692712  025.18107277
120 Linear Feature 80
111  35.33718705  025.18064062 1
111  35.33724016  025.18068392 1
115  35.33774362  025.18109431
120 Linear Feature 85
111  35.33851489  025.17934078 1
111  35.33835579  025.17942483 1
111  35.33830832  025.17944990 1
115  35.33821952  025.17949681
120 Linear Feature 84
112  35.33839207  025.18000873  35.33832600  025.17982530 1
111  35.33815733  025.17988867 1
111  35.33796204  025.17973026
112  35.33796204  025.17973026  35.33796204  025.17963617 1
116  35.33830832  025.17944990  35.33860370  025.17953089
120 Linear Feature 83
111  35.33849979  025.17982078 1
111  35.33798833  025.17941871 1
115  35.33792871  025.17937185
120 Linear Feature 82
111  35.33824755  025.18025067 1
111  35.33773727  025.17983831 1
115  35.33768538  025.17979637
120 Linear Feature 81
111  35.33799453  025.18067426 1
111  35.33749408  025.18026259 1
115  35.33743420  025.18021334
120 Linear Feature 69
112  35.33882750  025.17916603  35.33881681  025.17929347 1
111  35.33876015  025.17939252 1
111  35.33850367  025.17982190 1
