I
1050 Generated by WorldEditor 1.6.0r1

1   2090 1 0 UCFM Manas International
1302 city Bishkek
111  43.05633113  074.47563527
113  43.05624428  074.47560624
111  43.05568344  074.47544853
111  43.05577708  074.47542227
111  43.05581545  074.47570167
113  43.05572258  074.47572478
110 2 0.00 0.0000 concret
111  43.05824696  074.45203569
111  43.05808082  074.45148159
111  43.05772900  074.45157521
111  43.05770247  074.45207582
111  43.05772621  074.45219237 3 102
111  43.05719394  074.45232503 3 102
111  43.05686760  074.45240636 3 102
112  43.05600872  074.45393450  43.05605709  074.45532060
111  43.05600872  074.45393450 3 102
111  43.05706199  074.46211726
111  43.05705472  074.46212058
112  43.05704017  074.46233730  43.05701388  074.46244959 3 102
111  43.05693165  074.46264292 3 102
111  43.05649770  074.46347088 3 102
111  43.05662393  074.46441622
111  43.05661504  074.46442175
112  43.05656819  074.46459776  43.05653307  074.46467276
111  43.05656819  074.46459776 3 102
111  43.05645730  074.46481855
112  43.05645730  074.46481855  43.05642077  074.46488393
111  43.05635489  074.46491490
111  43.05635812  074.46493369 3 102
111  43.05605757  074.46500335
111  43.05577560  074.46267032
111  43.05574490  074.46263825
111  43.05412177  074.46302745
111  43.05441504  074.46538807
111  43.05434618  074.46540154
111  43.05433021  074.46540466
111  43.05468617  074.46831263
111  43.05438740  074.46838332
111  43.05446254  074.46899717
111  43.05476131  074.46892648
111  43.05483191  074.46950322
111  43.05453453  074.46956244
111  43.05457501  074.46989315
111  43.05487239  074.46983392
111  43.05517650  074.47231841
111  43.05565565  074.47220836
112  43.05608621  074.47275863  43.05613228  074.47332532
111  43.05608621  074.47275863
111  43.05667813  074.47728566
111  43.05679471  074.47817728
111  43.05694900  074.47935728
112  43.05686356  074.47978145  43.05676751  074.48000385
111  43.05686356  074.47978145
111  43.05686356  074.47980667
111  43.05736057  074.47967560
112  43.05736057  074.47967560  43.05720086  074.47956134
111  43.05716512  074.47934581
111  43.05715674  074.47934811
111  43.05689814  074.47738027
111  43.05689798  074.47730585
111  43.05693283  074.47725999
111  43.05698106  074.47724326
111  43.05696694  074.47713456
111  43.05689764  074.47714359
111  43.05686272  074.47711075
111  43.05626384  074.47255356
111  43.05627221  074.47254974
112  43.05659751  074.47200902  43.05694932  074.47193069
111  43.05659751  074.47200902
111  43.05659192  074.47198801
111  43.05716379  074.47185496 3
111  43.05728998  074.47182560
111  43.05756082  074.47203577
111  43.05762504  074.47217908
111  43.05762504  074.47219818
111  43.05764877  074.47224213 3 102
111  43.05772290  074.47286093
111  43.05773254  074.47294145
111  43.05776744  074.47296055 3 102
111  43.05835939  074.47352421
112  43.05858416  074.47392164  43.05867072  074.47419487
111  43.05858416  074.47392164
111  43.05859533  074.47392164 3 102
111  43.05879637  074.47553047
111  43.05878363  074.47553792
112  43.05845712  074.47617057  43.05801715  074.47627126
111  43.05845712  074.47617057
111  43.05846131  074.47618394 3 102
111  43.05748962  074.47641895 3 102
111  43.05786090  074.47928084 3 102
111  43.05790771  074.47963594
111  43.05848504  074.47949901
111  43.05848061  074.47947608
111  43.05840686  074.47949327
112  43.05840686  074.47949327  43.05825329  074.47949901
112  43.05842501  074.47904425  43.05870981  074.47897738
111  43.05842501  074.47904425
111  43.05842780  074.47903088 3 102
111  43.05880196  074.47893916
111  43.05880614  074.47895445
111  43.05891408  074.47892572 3 102
112  43.05919566  074.47908247  43.05932270  074.47926781
111  43.05919566  074.47908247
112  43.05919566  074.47908247  43.05911887  074.47930030 3 102
111  43.05894994  074.47936335
111  43.05895134  074.47938246
111  43.05899183  074.47937672
111  43.05902325  074.47962618
111  43.05611262  074.48033387
111  43.05625267  074.48143640
111  43.05480212  074.48178221
111  43.05466251  074.48069316
111  43.05433023  074.48076959
111  43.05433859  074.48083675
111  43.05423109  074.48085967
111  43.05425934  074.48108682
111  43.05436684  074.48106389
111  43.05437799  074.48115349 3 102
111  43.05451871  074.48228470 3 102
111  43.05677621  074.48174591 3 102
111  43.05676504  074.48166375 3 102
111  43.05904628  074.48111730
111  43.05904907  074.48112685
112  43.05955585  074.48152620  43.05965498  074.48206695
111  43.05955585  074.48152620
111  43.05956982  074.48162174
111  43.05958238  074.48161601
111  43.05936598  074.47996894
111  43.05934504  074.47997467
112  43.05930176  074.47987149  43.05927244  074.47982563
111  43.05930176  074.47987149
111  43.05955306  074.47980843 3 102
111  43.05855345  074.47193999 3 102
111  43.05870144  074.47156357 3 102
111  43.05876805  074.47148924
111  43.05876642  074.47146610
111  43.05982949  074.47121582
111  43.06003611  074.47135913
111  43.06016176  074.47151581
111  43.06020225  074.47158651
111  43.06021063  074.47158651
111  43.06409599  074.50150248
111  43.06408482  074.50150821
111  43.06374975  074.50238722
111  43.06384748  074.50310381
111  43.06418953  074.50302165
111  43.06419092  074.50303311
111  43.06429563  074.50300827
111  43.06432341  074.50312156
111  43.06443245  074.50356626
111  43.06479404  074.50346116
113  43.06481917  074.50287833
111  43.05688093  074.47045795
111  43.05705218  074.47041674 3
111  43.05712812  074.47100623 3
111  43.05810219  074.47077122 3 102
111  43.05810897  074.47101272 3 102
112  43.05799069  074.47121971  43.05789083  074.47127411
111  43.05799069  074.47121971 3 102
111  43.05732657  074.47148508
112  43.05732657  074.47148508  43.05706317  074.47155546 3 102
113  43.05696246  074.47109256 3
111  43.05686867  074.47036470 3
111  43.05675075  074.46944844
111  43.05692183  074.46940783 3
113  43.05704001  074.47032347
111  43.05673827  074.46935519 3
111  43.05663104  074.46852689
111  43.05680223  074.46848553 3
113  43.05690913  074.46931369
111  43.05661907  074.46843268 3
111  43.05649878  074.46750342
111  43.05667023  074.46746189 3
113  43.05678951  074.46839178
111  43.05648690  074.46740954 3
111  43.05636891  074.46649633
111  43.05653986  074.46645457 3
113  43.05665807  074.46736838
111  43.05652788  074.46636070
111  43.05635638  074.46640246 3
111  43.05626980  074.46566280
111  43.05628240  074.46565749
112  43.05646758  074.46523555  43.05665400  074.46509331
111  43.05646758  074.46523555
111  43.05655592  074.46522510 3 102
111  43.05719666  074.46514930
112  43.05719666  074.46514930  43.05732615  074.46516050 3 102
111  43.05737117  074.46528597 3 102
111  43.05744296  074.46559603 3
113  43.05645995  074.46583462 3
111  43.05918301  074.46365162
111  43.05917458  074.46365547
112  43.05883735  074.46432084  43.05845095  074.46454968
111  43.05883735  074.46432084
111  43.05883595  074.46433814 3 102
111  43.05873060  074.46436298 3 102
111  43.05803645  074.46452660
112  43.05803645  074.46452660  43.05771187  074.46460544 3 102
111  43.05752640  074.46414584 3 102
111  43.05628489  074.45447730 3 102
111  43.05626181  074.45411744 3 102
112  43.05678872  074.45275021  43.05751375  074.45241562
111  43.05678872  074.45275021
111  43.05714765  074.45266830
111  43.05714983  074.45268674
112  43.05723777  074.45269971  43.05728414  074.45271317
111  43.05723777  074.45269971
112  43.05723777  074.45269971  43.05764665  074.45281701
111  43.05783930  074.45320633
113  43.05784473  074.45320469
111  43.06007512  074.47046460
111  43.06006575  074.47046780
112  43.05979761  074.47095017  43.05958451  074.47116331
111  43.05979761  074.47095017
111  43.05879904  074.47117928
111  43.05873211  074.47116211
111  43.05857244  074.47105383
111  43.05840885  074.47085178 3 102
111  43.05770561  074.46543559 3 102
112  43.05805220  074.46480259  43.05840514  074.46468596
111  43.05805220  074.46480259 3 102
111  43.05876736  074.46463617 3 102
111  43.05886481  074.46461349
111  43.05886716  074.46463112
112  43.05886716  074.46463112  43.05933201  074.46466477
111  43.05937182  074.46512470
113  43.05938470  074.46512310
111  43.05714922  074.46278262 3 102
111  43.05719840  074.46327106 3 102
111  43.05723914  074.46432871 3 102
112  43.05709442  074.46460946  43.05693986  074.46467869
111  43.05709442  074.46460946 3 102
111  43.05686539  074.46470177 3 102
111  43.05672769  074.46363643 3 102
112  43.05676422  074.46343451  43.05679513  074.46335375
111  43.05676422  074.46343451 3 102
113  43.05707475  074.46282877 3 102
111  43.05850315  074.47322281 3 102
111  43.05843875  074.47326288 3 102
111  43.05795516  074.47281257
112  43.05795516  074.47281257  43.05793057  074.47278052 3 102
111  43.05791067  074.47270039 3 102
111  43.05779592  074.47179496 3 102
111  43.05804532  074.47177894
112  43.05804532  074.47177894  43.05821745  074.47177573 3 102
111  43.05823969  074.47197445 3 102
113  43.05845983  074.47290391 3 102
110 2 0.00 271.0000 New Taxiway 14
111  43.05356376  074.46753870
111  43.05382793  074.46747463
111  43.05362268  074.46588680
111  43.05335851  074.46595089
111  43.05344504  074.46662029
111  43.05342166  074.46662622
111  43.05349639  074.46720435
113  43.05351977  074.46719842
110 2 0.00 271.0000 New Taxiway 10
111  43.05444960  074.47278284
111  43.05448948  074.47277316
111  43.05486598  074.47268184
111  43.05486096  074.47264297
111  43.05494593  074.47262239
111  43.05496231  074.47274911
111  43.05503284  074.47273199
111  43.05501016  074.47255658
111  43.05504193  074.47254904
111  43.05503438  074.47249067
111  43.05500262  074.47249821
111  43.05497110  074.47225440
111  43.05484704  074.47228451
111  43.05487859  074.47252850
111  43.05459096  074.47259828
111  43.05447066  074.47262747
113  43.05443076  074.47263715
110 2 0.00 271.0000 New Taxiway 8
111  43.05297043  074.47951204
111  43.05306795  074.47948838
111  43.05307512  074.47954389
111  43.05323827  074.47950431
111  43.05323109  074.47944880
111  43.05347800  074.47938890
111  43.05367543  074.47934101
111  43.05386215  074.47929572
111  43.05386932  074.47935122
111  43.05409538  074.47929639
111  43.05410191  074.47934703
111  43.05430755  074.47929702
111  43.05428080  074.47909004
111  43.05407516  074.47913993
111  43.05408803  074.47924091
111  43.05407708  074.47924373
111  43.05403951  074.47896168
111  43.05382568  074.47901353
111  43.05383080  074.47905318
111  43.05354806  074.47912178
111  43.05315641  074.47921679
111  43.05315128  074.47917716
113  43.05293396  074.47922987
110 2 0.00 271.0000 New Taxiway 1
111  43.05645678  074.47787281
111  43.05668720  074.47781720
111  43.05663095  074.47738054
111  43.05661599  074.47738415
111  43.05657785  074.47739335
111  43.05650151  074.47741178
111  43.05646002  074.47742179
113  43.05640052  074.47743615
110 2 0.00 271.0000 New Taxiway 2
111  43.05641997  074.47858306
111  43.05673833  074.47850100
111  43.05669708  074.47820116
111  43.05667839  074.47806528
111  43.05636002  074.47814734
113  43.05637803  074.47827826
110 2 0.00 271.0000 New Taxiway 3
111  43.05706020  074.47803888
111  43.05716250  074.47801338
111  43.05714843  074.47790817
111  43.05734715  074.47785862
111  43.05728585  074.47739819
113  43.05698480  074.47747325
110 2 0.00 271.0000 New Taxiway 4
111  43.05733829  074.47913522
111  43.05748013  074.47910100
111  43.05744886  074.47885841
111  43.05730705  074.47889265
111  43.05731201  074.47893115
113  43.05733431  074.47910431
110 2 0.00 271.0000 New Taxiway 5
111  43.05738559  074.47811691
111  43.05720833  074.47815969
111  43.05724729  074.47846208
111  43.05723171  074.47846614
111  43.05727190  074.47878118
111  43.05744930  074.47873838
111  43.05741060  074.47843604
113  43.05742648  074.47843221
110 2 0.00 271.0000 New Taxiway 6
111  43.05578764  074.47684226
111  43.05582680  074.47710843
111  43.05598833  074.47706884
111  43.05595217  074.47679829
113  43.05581113  074.47683623
110 2 0.00 271.0000 New Taxiway 7
111  43.05538117  074.47890127
111  43.05564707  074.47883715
111  43.05562521  074.47866734
113  43.05535931  074.47873145
110 2 0.00 271.0000 New Taxiway 9
111  43.05360805  074.47289343
111  43.05362993  074.47306323
111  43.05410852  074.47294777
111  43.05418844  074.47356871
111  43.05431254  074.47353881
113  43.05421073  074.47274803
110 2 0.00 271.0000 New Taxiway 11
111  43.05490287  074.47499873
111  43.05531299  074.47489922
111  43.05528444  074.47467843
111  43.05516049  074.47470849
111  43.05511136  074.47432846
113  43.05482522  074.47439788
110 2 0.00 271.0000 New Taxiway 12
111  43.05480267  074.47361068
111  43.05494865  074.47357529
111  43.05492267  074.47337431
111  43.05490015  074.47337979
111  43.05489500  074.47334001
111  43.05488701  074.47327829
111  43.05488527  074.47326490
111  43.05490781  074.47325945
111  43.05488962  074.47311860
111  43.05474362  074.47315402
111  43.05476176  074.47329432
111  43.05474823  074.47329761
111  43.05476313  074.47341284
113  43.05477666  074.47340954
110 2 0.00 271.0000 New Taxiway 13
111  43.05300365  074.46436296
112  43.05300365  074.46436296  43.05304999  074.46436591
111  43.05303437  074.46428226
111  43.05348255  074.46417441
111  43.05352170  074.46447884
111  43.05374723  074.46442448
111  43.05376433  074.46455731
111  43.05400432  074.46449941
111  43.05403107  074.46470705
111  43.05415366  074.46471788
112  43.05415366  074.46471788  43.05418045  074.46462087
111  43.05419418  074.46447663
112  43.05416929  074.46387447  43.05411430  074.46345495
111  43.05404553  074.46326817
112  43.05395855  074.46310435  43.05391832  074.46307916
111  43.05395855  074.46310435
111  43.05383419  074.46317882
111  43.05386027  074.46338113
111  43.05362025  074.46343906
111  43.05363783  074.46357551
111  43.05341250  074.46362978
111  43.05345136  074.46393182
111  43.05300532  074.46403911
112  43.05295310  074.46398463  43.05290030  074.46402003
111  43.05295310  074.46398463
111  43.05281241  074.46415897
112  43.05279261  074.46423150  43.05280015  074.46428312
113  43.05283125  074.46429479
110 2 0.00 271.0000 Terminal by Major Tom March 2018
111  43.05400509  074.46795678
111  43.05410354  074.46872121
111  43.05370978  074.46881613
111  43.05392205  074.47046568
111  43.05405894  074.47043268
111  43.05414637  074.47111164
111  43.05466043  074.47098766
113  43.05426211  074.46789478
110 2 0.00 271.0000 New Taxiway 7
111  43.05579706  074.47647661
111  43.05582836  074.47671918
111  43.05598811  074.47668011
113  43.05595635  074.47643755
110 2 0.00 271.0000 New Taxiway 13
111  43.05485974  074.47958640
111  43.05468797  074.47962399
111  43.05471321  074.47982217
111  43.05475455  074.48014693
113  43.05492629  074.48010672
110 2 0.00 271.0000 New Taxiway 12
111  43.05494502  074.47956432
111  43.05501511  074.48008522
111  43.05518615  074.48004329
113  43.05511926  074.47952159
110 2 0.00 271.0000 New Taxiway 11
111  43.05528369  074.47948372
111  43.05535053  074.48000325
111  43.05553484  074.47995886
113  43.05546737  074.47943938
110 2 0.00 271.0000 New Taxiway 10
111  43.05558075  074.47941039
111  43.05564760  074.47993127
111  43.05582077  074.47988902
113  43.05575347  074.47936830
110 2 0.00 271.0000 New Taxiway 9
111  43.05598782  074.47787052
111  43.05637144  074.47778500
111  43.05633499  074.47748805
113  43.05594963  074.47758545
110 2 0.00 271.0000 New Taxiway 8
111  43.05640978  074.47722208
111  43.05655204  074.47718680
111  43.05649495  074.47675080
113  43.05635362  074.47678483
110 2 0.00 271.0000 New Taxiway 6
111  43.05627715  074.47648689
111  43.05636532  074.47651411
111  43.05643825  074.47644606
111  43.05639317  074.47610675
111  43.05630698  074.47607681
113  43.05623274  074.47614757
110 2 0.00 271.0000 New Taxiway 5
111  43.05624428  074.47560624
111  43.05632469  074.47563484
111  43.05640405  074.47556722
111  43.05636029  074.47522609
111  43.05627411  074.47519797
113  43.05619987  074.47526692
110 2 0.00 271.0000 New Taxiway 4
111  43.05572258  074.47572478
111  43.05581545  074.47570167
111  43.05577708  074.47542227
113  43.05568344  074.47544853
110 2 0.00 271.0000 New Taxiway 3
111  43.05558416  074.47493769
111  43.05561213  074.47515646
111  43.05573681  074.47512583
113  43.05570857  074.47490779
110 2 0.00 271.0000 New Taxiway 2
111  43.05568588  074.47440525
111  43.05574250  074.47484124
111  43.05592020  074.47479839
113  43.05586312  074.47436177
130 Airport Boundary 16
111  43.05577552  074.45606593
111  43.05533750  074.45624776
111  43.05549968  074.45740502
111  43.05410572  074.45769566
111  43.05457295  074.46164830
111  43.05472740  074.46180154
111  43.05575280  074.46156667
111  43.05579128  074.46240395
111  43.05394609  074.46281339
111  43.05390321  074.46249275
111  43.05249005  074.46288905
111  43.05307001  074.46745480
111  43.05383721  074.46785525
111  43.05398280  074.46781122
111  43.05400509  074.46795678
111  43.05410354  074.46872121
111  43.05370978  074.46881613
111  43.05392205  074.47046568
111  43.05405894  074.47043268
111  43.05414637  074.47111164
111  43.05408367  074.47112845
111  43.05407605  074.47108199
111  43.05402300  074.47110129
111  43.05403456  074.47118546
111  43.05406153  074.47118200
111  43.05408013  074.47135087
111  43.05420179  074.47227124
111  43.05411426  074.47229164
111  43.05411844  074.47232788
111  43.05413112  074.47242336
111  43.05362694  074.47255842
111  43.05361122  074.47262290
111  43.05363496  074.47286479
111  43.05360805  074.47289343
111  43.05362993  074.47306323
111  43.05373504  074.47396397
111  43.05374512  074.47405036
111  43.05405010  074.47636018
111  43.05396674  074.47637970
111  43.05425821  074.47852667
111  43.05098762  074.47955179
111  43.05154366  074.48331937
111  43.05913899  074.48172875
111  43.05917374  074.48196656
111  43.05923552  074.48195599
111  43.06145196  074.49942756
111  43.06097315  074.49956497
111  43.06120097  074.50069594
111  43.06165275  074.50062723
111  43.06191532  074.50278350
111  43.06261423  074.50395150
111  43.06324750  074.50379823
111  43.06400047  074.50993425
111  43.06456037  074.51021965
111  43.06462215  074.51056319
111  43.06530947  074.51098596
111  43.06539442  074.51109695
111  43.06541373  074.51229672
111  43.06517819  074.51230729
111  43.06517433  074.51238657
111  43.06524769  074.51258212
111  43.06518977  074.51264555
111  43.06530561  074.51285168
111  43.06562611  074.51502394
111  43.06561838  074.51539920
111  43.06569947  074.51589073
111  43.06665709  074.51562647
111  43.06666868  074.51559476
111  43.06655284  074.51482839
111  43.06612422  074.51415186
111  43.06569561  074.51077984
111  43.06659531  074.51056316
111  43.06664551  074.51047331
111  43.06630957  074.50727564
111  43.06635591  074.50720164
111  43.06718996  074.50701665
111  43.06722858  074.50676295
111  43.06719383  074.50634012
111  43.06682313  074.50324288
111  43.06681927  074.50295747
111  43.06500056  074.48903071
111  43.06490403  074.48801594
111  43.06432482  074.48379309
111  43.06430938  074.48371910
111  43.06415106  074.48251408
111  43.06409314  074.48183230
111  43.06394641  074.48082813
111  43.06385759  074.48038419
111  43.06364136  074.47787905
111  43.06356027  074.47732940
111  43.06512799  074.47748267
111  43.06508937  074.47644679
111  43.06333631  074.47581259
111  43.06197817  074.46523339
111  43.06196653  074.46515197
111  43.06066442  074.45487933
111  43.06061616  074.45446536
111  43.06001442  074.45034762
111  43.06001121  074.44984117
111  43.05993076  074.44966061
111  43.05972160  074.44778013
111  43.05961863  074.44694779
111  43.05928720  074.44637088
111  43.05919388  074.44642813
111  43.05898472  074.44604939
111  43.05864042  074.44556937
111  43.05847309  074.44542404
111  43.05810626  074.44523908
111  43.05767185  074.44516863
111  43.05739512  074.44313411
111  43.05737582  074.44275099
111  43.05713448  074.44107759
111  43.05696393  074.44061521
111  43.05628498  074.44066805
111  43.05627532  074.44069447
111  43.05630428  074.44089264
111  43.05622705  074.44091025
111  43.05647804  074.44288310
111  43.05661641  074.44370219
111  43.05673869  074.44490439
111  43.05669042  074.44499687
111  43.05643621  074.44493962
111  43.05628176  074.44498806
111  43.05606616  074.44518183
111  43.05595032  074.44544606
111  43.05587631  074.44583358
111  43.05582805  074.44600092
111  43.05616592  074.44850219
111  43.05630750  074.44996861
111  43.05632681  074.45053228
111  43.05644587  074.45156274
111  43.05649413  074.45179614
111  43.05535181  074.45210880
111  43.05530998  074.45210439
111  43.05526815  074.45216164
113  43.05572176  074.45570426
120 Linear Feature 5
111  43.05507214  074.46338608 1
112  43.05485672  074.46318908  43.05468715  074.46322841
111  43.05485672  074.46318908 1
111  43.05439440  074.46329440 1
115  43.05436338  074.46330148
120 Linear Feature 4
111  43.05506160  074.46482936 1
111  43.05460280  074.46492780 1
115  43.05457622  074.46493353
120 Linear Feature 3
111  43.05499083  074.46428048 1
111  43.05453330  074.46438330 1
115  43.05450507  074.46438966
120 Linear Feature 2
111  43.05492912  074.46373160 1
111  43.05446390  074.46383890 1
115  43.05443514  074.46384552
120 Linear Feature 1
111  43.05534664  074.46462356 1
111  43.05548330  074.46459170 1
111  43.05571273  074.46453822 1
112  43.05581324  074.46463667  43.05582904  074.46474483
111  43.05581324  074.46463667 1
111  43.05586969  074.46505157
112  43.05586969  074.46505157  43.05588406  074.46516957 1
115  43.05598765  074.46515834
120 Linear Feature 1
111  43.05529346  074.46417853 1
111  43.05542780  074.46414720 1
115  43.05574900  074.46407233
120 Linear Feature 1
111  43.05524296  074.46373508 1
111  43.05536940  074.46370560 1
115  43.05569849  074.46362888
120 Linear Feature 20
111  43.05520258  074.46445423 1
112  43.05499083  074.46428048  43.05483657  074.46428296
111  43.05499083  074.46428048
112  43.05499083  074.46428048  43.05515234  074.46422336 1
115  43.05514802  074.46400748
120 Linear Feature 19
111  43.05527271  074.46502845 1
112  43.05506160  074.46482936  43.05489101  074.46485668
111  43.05506160  074.46482936
112  43.05506160  074.46482936  43.05522494  074.46475237 1
111  43.05521132  074.46452580 1
112  43.05534664  074.46462356  43.05543557  074.46460866
111  43.05534664  074.46462356
112  43.05534664  074.46462356  43.05526316  074.46466082 1
115  43.05524517  074.46480295
120 Linear Feature 18
111  43.05515588  074.46407184 1
112  43.05529346  074.46417853  43.05539328  074.46416363
111  43.05529346  074.46417853
112  43.05529346  074.46417853  43.05520091  074.46421330 1
115  43.05519238  074.46437070
120 Linear Feature 17
111  43.05509935  074.46360888 1
112  43.05524296  074.46373508  43.05535547  074.46373259
111  43.05524296  074.46373508
112  43.05524296  074.46373508  43.05514677  074.46378723 1
111  43.05513729  074.46391957 1
112  43.05492912  074.46373160  43.05476761  074.46375147
111  43.05492912  074.46373160
112  43.05492912  074.46373160  43.05509331  074.46368346 1
111  43.05508253  074.46347115 1
112  43.05519421  074.46328999  43.05529881  074.46325894
111  43.05519421  074.46328999 1
111  43.05531390  074.46326110 1
111  43.05547058  074.46322329
112  43.05547058  074.46322329  43.05557141  074.46319742 2
112  43.05542802  074.46289627  43.05531208  074.46291696
111  43.05542802  074.46289627 1
111  43.05527220  074.46293330 1
111  43.05511599  074.46297042 2
112  43.05521510  074.46311177  43.05521324  074.46326831
111  43.05521510  074.46311177 2
115  43.05511799  074.46376152
120 Linear Feature 17
111  43.05546739  074.46465756 1
111  43.05546297  074.46462108
111  43.05545708  074.46457249 1
115  43.05545266  074.46453603
120 Linear Feature 17
111  43.05541128  074.46421325 1
111  43.05540686  074.46417678
111  43.05540097  074.46412819 1
115  43.05539655  074.46409173
120 Linear Feature 17
111  43.05526717  074.46299698 1
111  43.05526275  074.46296050
111  43.05525686  074.46291192 1
115  43.05525244  074.46287545
120 Linear Feature 17
111  43.05530584  074.46332585 1
111  43.05530142  074.46328938
111  43.05529553  074.46324079 1
115  43.05529111  074.46320433
120 Linear Feature 17
111  43.05438688  074.46335865 1
111  43.05438246  074.46332218
111  43.05437658  074.46327358 1
115  43.05437216  074.46323713
120 Linear Feature 17
111  43.05459429  074.46499222 1
111  43.05458987  074.46495575
111  43.05458398  074.46490716 1
115  43.05457956  074.46487070
120 Linear Feature 17
111  43.05452515  074.46444806 1
111  43.05452073  074.46441159
111  43.05451484  074.46436300 1
115  43.05451043  074.46432654
120 Linear Feature 17
111  43.05445602  074.46390281 1
111  43.05445160  074.46386634
111  43.05444571  074.46381775 1
115  43.05444129  074.46378128
120 Linear Feature 17
111  43.05480892  074.46326237 1
111  43.05480450  074.46322590
111  43.05479861  074.46317731 1
115  43.05479419  074.46314085
120 Linear Feature 17
111  43.05501652  074.46490085 1
111  43.05501210  074.46486438
111  43.05500621  074.46481579 1
115  43.05500179  074.46477933
120 Linear Feature 17
111  43.05494689  074.46435273 1
111  43.05494247  074.46431626
111  43.05493658  074.46426767 1
115  43.05493216  074.46423121
120 Linear Feature 17
111  43.05487783  074.46380618 1
111  43.05487341  074.46376971
111  43.05486752  074.46372112 1
115  43.05486311  074.46368466
120 Linear Feature 17
111  43.05535514  074.46377126 1
111  43.05535072  074.46373479
111  43.05534483  074.46368620 1
115  43.05534041  074.46364974
120 Linear Feature 17
111  43.05567774  074.46369594 1
111  43.05567332  074.46365947
111  43.05566743  074.46361088 1
115  43.05566301  074.46357442
120 Linear Feature 17
111  43.05573371  074.46413831 1
111  43.05572929  074.46410183
111  43.05572340  074.46405324 1
115  43.05571898  074.46401678
120 Linear Feature 17
111  43.05579045  074.46458495 1
111  43.05578603  074.46454848
111  43.05578014  074.46449989 1
115  43.05577572  074.46446343
120 Linear Feature 16
111  43.05580040  074.47152434 1
115  43.05521390  074.47165830
120 Linear Feature 15
111  43.05576161  074.47084782 1
111  43.05513330  074.47099170 1
115  43.05513197  074.47099198
120 Linear Feature 14
111  43.05570786  074.47011820 1
115  43.05504440  074.47028060
120 Linear Feature 13
111  43.05545303  074.46949674 1
115  43.05474440  074.46966670
120 Linear Feature 12
111  43.05531613  074.46848001 1
115  43.05461390  074.46865000
120 Linear Feature 11
111  43.05540475  074.46776875 1
111  43.05482780  074.46790830 1
115  43.05476135  074.46792436
120 Linear Feature 10
111  43.05533409  074.46710993 1
111  43.05467780  074.46727220 1
115  43.05467474  074.46727291
120 Linear Feature 9
111  43.05525865  074.46644292 1
111  43.05459720  074.46660000 1
115  43.05459206  074.46660126
120 Linear Feature 8
111  43.05505912  074.46562419 1
115  43.05448610  074.46573890
120 Linear Feature 7
111  43.05619415  074.47129618 1
111  43.05674720  074.47116940 1
111  43.05674911  074.47116895 1
112  43.05688473  074.47131825  43.05690749  074.47148958
111  43.05688473  074.47131825 1
111  43.05690465  074.47147660
112  43.05690465  074.47147660  43.05695966  074.47170504 1
111  43.05713217  074.47171583 1
112  43.05695871  074.47205939  43.05698716  074.47233845
111  43.05695871  074.47205939
112  43.05695871  074.47205939  43.05690370  074.47178681 1
115  43.05672453  074.47181183
120 Linear Feature 6
111  43.05618470  074.47068694 1
111  43.05671092  074.47056975 1
115  43.05677680  074.47055508
120 Linear Feature 5
111  43.05610345  074.47010764 1
111  43.05663833  074.46998881 1
115  43.05670437  074.46997414
120 Linear Feature 4
111  43.05603022  074.46956226 1
111  43.05656949  074.46943581 1
115  43.05663567  074.46942028
120 Linear Feature 3
111  43.05595920  074.46894953 1
111  43.05649319  074.46882574 1
115  43.05655848  074.46881058
120 Linear Feature 2
111  43.05586126  074.46820116 1
111  43.05639970  074.46807682 1
115  43.05646485  074.46806176
120 Linear Feature 1
111  43.05577733  074.46752587 1
111  43.05631502  074.46739759 1
115  43.05638224  074.46738155
120 Linear Feature 24
111  43.05711006  074.47045536 1
111  43.05716940  074.47044170 1
115  43.05782397  074.47029110
120 Linear Feature 23
111  43.05697986  074.46946484 1
111  43.05704170  074.46945000 1
115  43.05769998  074.46929209
120 Linear Feature 22
111  43.05684649  074.46841656 1
111  43.05690560  074.46840280 1
115  43.05755576  074.46825153
120 Linear Feature 21
111  43.05671039  074.46739808 1
111  43.05677500  074.46738330 1
115  43.05742844  074.46723382
120 Linear Feature 20
111  43.05730154  074.46622535 1
111  43.05664170  074.46637500 1
115  43.05659061  074.46638658
120 Linear Feature 19
111  43.05622572  074.46606695 1
112  43.05612342  074.46628748  43.05600586  074.46632135
111  43.05612342  074.46628748 1
115  43.05559451  074.46641313
120 Linear Feature 18
111  43.05616578  074.46561367 1
112  43.05608206  074.46572945  43.05599595  074.46575040
111  43.05608206  074.46572945 1
111  43.05598060  074.46575280 1
115  43.05549928  074.46586466
120 Linear Feature 17
111  43.05630237  074.46508270 1
112  43.05614034  074.46541125  43.05617828  074.46567321
111  43.05614034  074.46541125 1
111  43.05616668  074.46561355 1
111  43.05622572  074.46606695 1
111  43.05628047  074.46648739
112  43.05628047  074.46648739  43.05630671  074.46667329 1
111  43.05617634  074.46671814 1
111  43.05610000  074.46673610 1
115  43.05563693  074.46684503
120 Linear Feature 13
111  43.05579998  074.46936828 1
112  43.05603022  074.46956226  43.05616194  074.46954424
111  43.05603022  074.46956226
112  43.05603022  074.46956226  43.05586794  074.46962341 1
115  43.05586084  074.46985280
120 Linear Feature 12
111  43.05571801  074.46871575 1
112  43.05595920  074.46894953  43.05610410  074.46892659
111  43.05595920  074.46894953
