I
1050 Generated by WorldEditor 2.1.0r1

1    456 1 0 LIMS Piacenza San Damiano
1302 city Piacenza
111  44.91361493  009.71186696
111  44.91341532  009.71195255
111  44.91339180  009.71196462
111  44.91343633  009.71213223
111  44.91305890  009.71232810
111  44.91293486  009.71239247
111  44.91233926  009.71270156
111  44.91228199  009.71246419
111  44.91241156  009.71239717
111  44.91231226  009.71199627
111  44.91228846  009.71200852
111  44.91236927  009.71233638
111  44.91163368  009.71271461
111  44.91162984  009.71270193
111  44.91160866  009.71271282
111  44.91161439  009.71273486
112  44.91160948  009.71276445  44.91159793  009.71276989
111  44.91160948  009.71276445
111  44.91125542  009.71294921
111  44.91119899  009.71276705
111  44.91104999  009.71284259
111  44.91104999  009.71284259
111  44.91096019  009.71251292
111  44.91093098  009.71252725
111  44.91103720  009.71293224
111  44.91110450  009.71290374
112  44.91110450  009.71290374  44.91113144  009.71288925
111  44.91115555  009.71293342
111  44.91120509  009.71311569
111  44.91125338  009.71308007
111  44.91129637  009.71304171
111  44.91132161  009.71303038
111  44.91131155  009.71300141
111  44.91131775  009.71296570
111  44.91172847  009.71275144
111  44.91178574  009.71298881
111  44.91150840  009.71313273
112  44.91150840  009.71313273  44.91147016  009.71315282
112  44.91139816  009.71319917  44.91136290  009.71322323
111  44.91139816  009.71319917
111  44.91138257  009.71317654
111  44.91126579  009.71325948
111  44.91127558  009.71329453
112  44.91127558  009.71329453  44.91118820  009.71337121
112  44.91104619  009.71354832  44.91098049  009.71363588
111  44.91104619  009.71354832
111  44.91102014  009.71353023
111  44.91092786  009.71368766
111  44.91094214  009.71369938
112  44.91094214  009.71369938  44.91090391  009.71375996
112  44.91084315  009.71387284  44.91081533  009.71392719
111  44.91084315  009.71387284
112  44.91084315  009.71387284  44.91083009  009.71389835
111  44.91080735  009.71394568
111  44.91069657  009.71398492
111  44.91059350  009.71423626
111  44.91058011  009.71427432
111  44.91067397  009.71433588
111  44.91065593  009.71440301
111  44.91058562  009.71466463
111  44.91053763  009.71484321
111  44.91040735  009.71532800
111  44.91013308  009.71519084
111  44.91015882  009.71509330
111  44.91010108  009.71506361
111  44.90999872  009.71545946
111  44.91021290  009.71556611
111  44.91023226  009.71549212
112  44.91023226  009.71549212  44.91026305  009.71538887
111  44.91037577  009.71544553
111  44.91021624  009.71603918
111  44.91016364  009.71601744
111  44.91013803  009.71595915
111  44.91012275  009.71595545
111  44.91009970  009.71604471
111  44.91012646  009.71605498
111  44.91015532  009.71604841
111  44.91020792  009.71607015
111  44.91004632  009.71667147
111  44.90999645  009.71685704
111  44.90979038  009.71762388
111  44.90949387  009.71748433
111  44.90920202  009.71734697
111  44.90910406  009.71730086
112  44.90909578  009.71733169  44.90906371  009.71731811
111  44.90908461  009.71737326
111  44.90977092  009.71769628
111  44.90956880  009.71844840
111  44.90930839  009.71830712
111  44.90926268  009.71847720
111  44.90952309  009.71861848
111  44.90946165  009.71884713
111  44.90921846  009.71975645
112  44.90917005  009.72032839  44.90918153  009.72066096
111  44.90917005  009.72032839
112  44.90917005  009.72032839  44.90917999  009.72049360
111  44.90920534  009.72064350
111  44.90921834  009.72064875
111  44.90935392  009.72125715
111  44.90930935  009.72140663
111  44.90932785  009.72155051 102
112  44.90922254  009.72151071  44.90918149  009.72143826
111  44.90922254  009.72151071
111  44.90930718  009.72125533
111  44.90926285  009.72108354
111  44.90913136  009.72098116
111  44.90890818  009.72108976
111  44.90901104  009.72150229
112  44.90901104  009.72150229  44.90911366  009.72182108 102
111  44.90935676  009.72177535
111  44.90942986  009.72234387
111  44.90943656  009.72239577
111  44.90945389  009.72253000
111  44.90963437  009.72392844
111  44.90955961  009.72394859
111  44.90954748  009.72422690
111  44.90955572  009.72427584
111  44.90969343  009.72438666
111  44.90983087  009.72449418
111  44.91010209  009.72661525
111  44.91007242  009.72662800
112  44.91010854  009.72688296  44.91012659  009.72705415
111  44.91007242  009.72724355
111  44.90717940  009.73463369
111  44.90714716  009.73465372
111  44.90700141  009.73453900
111  44.90678343  009.73509625
111  44.90698335  009.73525286
111  44.90690596  009.73544589
111  44.90718456  009.73566078
111  44.90738073  009.73515605
111  44.90744835  009.73520874
111  44.90759390  009.73576034
111  44.90822841  009.73625466
111  44.90866425  009.73615374
111  44.90877518  009.73624541
111  44.90782870  009.73868738
111  44.90810489  009.73891123
111  44.90872339  009.73735000
111  44.90891195  009.73702014
111  44.90911201  009.73649558
111  44.90916289  009.73653647
111  44.90931097  009.73616215
111  44.90937198  009.73615950
111  44.90940907  009.73606444
111  44.90954837  009.73616147
111  44.90955978  009.73613010
111  44.90942234  009.73603045
111  44.90965680  009.73542964
111  44.90979155  009.73553276
111  44.90981867  009.73546534
111  44.90983804  009.73547691
111  44.90983375  009.73549797
111  44.90994103  009.73559091
111  44.90998723  009.73546485
111  44.90987659  009.73538849
111  44.90986983  009.73540134
111  44.90985141  009.73538395
111  44.90987245  009.73533167
111  44.90973722  009.73522358
111  44.91223146  009.72883221
111  44.91235142  009.72889210
112  44.91248519  009.72890147  44.91255075  009.72887415
111  44.91248519  009.72890147
111  44.91293662  009.72867533
111  44.91292750  009.72864758
111  44.91247607  009.72887372
112  44.91247607  009.72887372  44.91241158  009.72889649
111  44.91236440  009.72886723
111  44.91224252  009.72880359
111  44.91865408  009.71237112
112  44.91881480  009.71242407  44.91892855  009.71250249
111  44.91922279  009.71277585
111  44.91925514  009.71281075
112  44.92006884  009.71383323  44.92050479  009.71452715
111  44.92006884  009.71383323
111  44.92017311  009.71401599
111  44.92034855  009.71434044
112  44.92062427  009.71478862  44.92075912  009.71496602
111  44.92062427  009.71478862
111  44.92084574  009.71503079
112  44.92135671  009.71535018  44.92162457  009.71544149
111  44.92135671  009.71535018
111  44.92159990  009.71542117
112  44.92159990  009.71542117  44.92177908  009.71545247
111  44.92195253  009.71543224
111  44.92197688  009.71525448
112  44.92161596  009.71524515  44.92145155  009.71522428
111  44.92161596  009.71524515
111  44.92142415  009.71516738
112  44.92142415  009.71516738  44.92090322  009.71502128
111  44.92061576  009.71450535
111  44.92043393  009.71418269
111  44.92018489  009.71374161
111  44.91999628  009.71346133
112  44.91999628  009.71346133  44.91968040  009.71297611
111  44.91932462  009.71264741
111  44.91928576  009.71260227
112  44.91888091  009.71225723  44.91878059  009.71218133
111  44.91876702  009.71208170
111  44.91974772  009.70957113
111  44.91989214  009.70966451
111  44.91992849  009.70963480
111  44.91995658  009.70965606
111  44.91995899  009.70969573
111  44.92003450  009.70974424
111  44.92008364  009.70961898
111  44.91996601  009.70954016
111  44.91996304  009.70948129
113  44.91982607  009.70937036
111  44.91029092  009.72785731
112  44.91054345  009.72770713  44.91071003  009.72783079
111  44.91054345  009.72770713
111  44.91149714  009.72844204
112  44.91149714  009.72844204  44.91159977  009.72852196
111  44.91156805  009.72865107
111  44.90920310  009.73471811
111  44.90906071  009.73461235
111  44.90902285  009.73471028
111  44.90898337  009.73472905
111  44.90897016  009.73468706
111  44.90889702  009.73462999
111  44.90885229  009.73474680
111  44.90894268  009.73481293
111  44.90896134  009.73479994
111  44.90898047  009.73481992
111  44.90892732  009.73495741
111  44.90906472  009.73507310
111  44.90886239  009.73559215
111  44.90872124  009.73548726
111  44.90870685  009.73552416
111  44.90884801  009.73562905
111  44.90881846  009.73570485
112  44.90873486  009.73574595  44.90868336  009.73570907
111  44.90873486  009.73574595
111  44.90756819  009.73483262
113  44.90756446  009.73481365
111  44.91441760  009.72090688
111  44.91441138  009.72092397
111  44.91451837  009.72109351
111  44.91179445  009.72806434
112  44.91161801  009.72811898  44.91150038  009.72803812
111  44.91161801  009.72811898
111  44.91066923  009.72738686
112  44.91066923  009.72738686  44.91055315  009.72728414
111  44.91057946  009.72712242
111  44.91302992  009.72083734
111  44.91322581  009.72084871
111  44.91323039  009.72083682
111  44.91333340  009.72091451
112  44.91336186  009.72096337  44.91335417  009.72097641
111  44.91336186  009.72096337
111  44.91342378  009.72101074
111  44.91341454  009.72103465
111  44.91345942  009.72106898
111  44.91347482  009.72102334
111  44.91358720  009.72110592
111  44.91356719  009.72116461
111  44.91359312  009.72118417
111  44.91348998  009.72147544
111  44.91351363  009.72149328
111  44.91367644  009.72104160
111  44.91368498  009.72099338
111  44.91356536  009.72091337
112  44.91356536  009.72091337  44.91350379  009.72087424
112  44.91340111  009.72091006  44.91333030  009.72086658
111  44.91340111  009.72091006
111  44.91324695  009.72079380
111  44.91348013  009.72018817
113  44.91441760  009.72090688
111  44.91349928  009.72013842
111  44.91350363  009.72012711
111  44.91340220  009.71988249
111  44.91677432  009.71123345
112  44.91701165  009.71111688  44.91715997  009.71119884
111  44.91701165  009.71111688
111  44.91796223  009.71185636
112  44.91796223  009.71185636  44.91808089  009.71194561
111  44.91801898  009.71213504
111  44.91460752  009.72086537
111  44.91444090  009.72084289
113  44.91443576  009.72085856
111  44.91831761  009.70729033
112  44.91838261  009.70723569  44.91841202  009.70725317
111  44.91838261  009.70723569
111  44.91865966  009.70743459
111  44.91865966  009.70746082
111  44.91856370  009.70770562
111  44.91857144  009.70774059
111  44.91913917  009.70818250
111  44.91917042  009.70817555
111  44.91925710  009.70794168
111  44.91927412  009.70791545
111  44.91954498  009.70812528
112  44.91954498  009.70812528  44.91956355  009.70813839
111  44.91955427  009.70816025
111  44.91953724  009.70815151
111  44.91950319  009.70817118
111  44.91942580  009.70811216
111  44.91941497  009.70814932
111  44.91954188  009.70824112
111  44.91928206  009.70890571
111  44.91915957  009.70878526
111  44.91908543  009.70884404
111  44.91898933  009.70877420
111  44.91894124  009.70888622
111  44.91904735  009.70896926
111  44.91904607  009.70909831
111  44.91918313  009.70915877
111  44.91827891  009.71147164
112  44.91808544  009.71153939  44.91795698  009.71144759
111  44.91808544  009.71153939
111  44.91713202  009.71080718
112  44.91713202  009.71080718  44.91702678  009.71071538
113  44.91705618  009.71054490
111  44.91956707  009.70753293
111  44.91951959  009.70759997
111  44.91847163  009.70678411
111  44.91844208  009.70660323
111  44.91889770  009.70543154
113  44.91913605  009.70548181
111  44.91908021  009.70539313
111  44.91897187  009.70537564
111  44.91894246  009.70533411
112  44.91894246  009.70533411  44.91899354  009.70520952
112  44.91911581  009.70537127  44.91914676  009.70552864
113  44.91911581  009.70537127
111  44.91592546  009.71145070
111  44.91620383  009.71134925
111  44.91623334  009.71141447
111  44.91549848  009.71331401
111  44.91540227  009.71344082
111  44.91541638  009.71347342
112  44.91524705  009.71350240  44.91516110  009.71345893
111  44.91524705  009.71350240
111  44.91523037  009.71353320
111  44.91452995  009.71299881
112  44.91443739  009.71288221  44.91441796  009.71282371
111  44.91443739  009.71288221
111  44.91429391  009.71233400
112  44.91429391  009.71233400  44.91428621  009.71230501
113  44.91430032  009.71229233
111  44.91033373  009.72657278
111  44.91030602  009.72659669
111  44.91028755  009.72656191
111  44.90999507  009.72431441
111  44.91007967  009.72417696
111  44.91033983  009.72410306
111  44.91014125  009.72253590
111  44.90987955  009.72260111
111  44.90986410  009.72248169 102
111  44.91003851  009.72218463
111  44.91000022  009.72185293 102
111  44.90978956  009.72190554
111  44.90976617  009.72172478
111  44.90964172  009.72076281
111  44.90971023  009.72074602
111  44.90973583  009.72073975 102
111  44.90992998  009.72092296 102
111  44.91006142  009.72089166
111  44.91007141  009.72087189
111  44.91088654  009.72118888
111  44.91089893  009.72121311
111  44.91091143  009.72126468
111  44.91093208  009.72125804
111  44.91092771  009.72117188
111  44.91091200  009.72115485
111  44.91090021  009.72116181
111  44.91008508  009.72084482
111  44.91014933  009.72071760
111  44.91010431  009.72039354
111  44.90999356  009.72042702 102
111  44.90961315  009.72054203
111  44.90958608  009.72033277
112  44.90962003  009.71990283  44.90967323  009.71970251
111  44.90962003  009.71990283
111  44.90980028  009.71922670 102
111  44.90998244  009.71932195 102
111  44.91003640  009.71933072 102
111  44.91023924  009.71932230 102
111  44.91030312  009.71922230
111  44.91033602  009.71925197
111  44.91036285  009.71929720
111  44.91038555  009.71923565
111  44.91035051  009.71921979
111  44.91032775  009.71918374
111  44.91033105  009.71897233
111  44.91015791  009.71875210
111  44.91006749  009.71888264 102
111  44.90994488  009.71905966 102
111  44.90985580  009.71901847
111  44.91013235  009.71798112
111  44.91018076  009.71779954
111  44.91020350  009.71771426
111  44.91042370  009.71688831
111  44.91056338  009.71636436
111  44.91078009  009.71648675
111  44.91080195  009.71652550
111  44.91103017  009.71664343
111  44.91115855  009.71635613
111  44.91108530  009.71616228
111  44.91096345  009.71609481
111  44.91075547  009.71623271
111  44.91061889  009.71615613
111  44.91076534  009.71560680
111  44.91081332  009.71542685
111  44.91086646  009.71522750
111  44.91089027  009.71517635
111  44.91094819  009.71520316
111  44.91106594  009.71497786
111  44.91107768  009.71492457
111  44.91099831  009.71473297
111  44.91108704  009.71441447 102
111  44.91122959  009.71449720 102
111  44.91146902  009.71469531 102
111  44.91159744  009.71465306
111  44.91168202  009.71447847
111  44.91162390  009.71415579
111  44.91154091  009.71418357 102
111  44.91126754  009.71427510 102
111  44.91117904  009.71423486
111  44.91117042  009.71421522
112  44.91122173  009.71412163  44.91125167  009.71407333
111  44.91131474  009.71397823
112  44.91162400  009.71368863  44.91183644  009.71356343
111  44.91162400  009.71368863
111  44.91246575  009.71324719
111  44.91250680  009.71323925
111  44.91253133  009.71332467
111  44.91272130  009.71329840
111  44.91276390  009.71327870
111  44.91281865  009.71306212
111  44.91303162  009.71295043
111  44.91306303  009.71297651
111  44.91326807  009.71374078
111  44.91433949  009.71318256
112  44.91440784  009.71319038  44.91444294  009.71321125
111  44.91513751  009.71375642
111  44.91510426  009.71383989
112  44.91510426  009.71383989  44.91523911  009.71395989
111  44.91516707  009.71418161
111  44.91305197  009.71960408
111  44.91283100  009.71963107
111  44.91279720  009.71961304
111  44.91131288  009.71847871
111  44.91129585  009.71852010
111  44.91278017  009.71965443
111  44.91280752  009.71968652
113  44.91292482  009.71993004
111  44.91068542  009.71702863
111  44.91047804  009.71778815
111  44.91043780  009.71793550
111  44.91035158  009.71788989
111  44.91037462  009.71780372
113  44.91059633  009.71697454
110 5 0.00 84.0000 Gravel
111  44.90969343  009.72438666
111  44.91001372  009.72689775
111  44.90700141  009.73453900
111  44.90678343  009.73509625
111  44.90660560  009.73497573
111  44.90654229  009.73516502
111  44.90690596  009.73544589
111  44.90718456  009.73566078
111  44.90831389  009.73652087
111  44.90815429  009.73696030
111  44.90898955  009.73762508
111  44.90915714  009.73718565
111  44.90963329  009.73752743
111  44.90969713  009.73754997
111  44.90979821  009.73752743
111  44.90989132  009.73748612
111  44.90996048  009.73743729
111  44.91001368  009.73733212
111  44.91013604  009.73696405
111  44.90945773  009.73642320
111  44.92041256  009.70833552
111  44.92041786  009.70828546
111  44.92032904  009.70797015
111  44.92026436  009.70793144
111  44.92054846  009.70721018
111  44.92057686  009.70699047
111  44.92165292  009.70423943
111  44.92137201  009.70402756
111  44.92064021  009.70588017
111  44.92013029  009.70719214
111  44.92010156  009.70718312
111  44.91998984  009.70745810
111  44.91993877  009.70747613
111  44.91987812  009.70763391
111  44.91969557  009.70750613
111  44.91956707  009.70753293
111  44.91954251  009.70753646
111  44.91802626  009.70637508
111  44.91643465  009.71042890
111  44.91640056  009.71059394
111  44.91592546  009.71145070
112  44.91592546  009.71145070  44.91600083  009.71146635
112  44.91598023  009.71160902  44.91595806  009.71167475
111  44.91598023  009.71160902
111  44.91062905  009.72529699
111  44.91018607  009.72495006
113  44.91007967  009.72417696
111  44.91047166  009.72571328
112  44.91047166  009.72571328  44.91041624  009.72583535
112  44.91027215  009.72565068  44.91024777  009.72551296
111  44.91027215  009.72565068
111  44.91021009  009.72513736
113  44.91058471  009.72543471
111  44.90867298  009.73558795
111  44.90774446  009.73487406
111  44.91050702  009.72781288
113  44.91143094  009.72852680
111  44.91697904  009.71123578
111  44.91791215  009.71194329
111  44.91163319  009.72800760
113  44.91071387  009.72728718
111  44.91848564  009.70737980
111  44.91941135  009.70809354
111  44.91810980  009.71142402
113  44.91718129  009.71070352
130 Airport Boundary 
111  44.91094102  009.70871605
111  44.91013583  009.71211486
111  44.91003392  009.71296871
111  44.90990094  009.71432686
111  44.90912881  009.71696582
111  44.90876393  009.71739686
111  44.90861867  009.71763854
111  44.90835674  009.71823836
111  44.90770110  009.71786267
111  44.90760328  009.71790671
111  44.90683055  009.71970535
111  44.90683340  009.71975001
111  44.90736344  009.72016927
111  44.90767649  009.72062408
111  44.90672611  009.72441785
111  44.90770457  009.72482981
111  44.90791986  009.72517342
111  44.90836401  009.72540188
111  44.90851602  009.72553460
111  44.90836257  009.72610938
111  44.90876565  009.72631655
111  44.90905173  009.72720402
111  44.90921472  009.72732329
111  44.90919970  009.72738197
111  44.90912339  009.72749099
111  44.90910104  009.72758613
111  44.90883921  009.72919382
111  44.90888837  009.72969051
111  44.90883299  009.72987014
111  44.90858492  009.72978383
111  44.90708111  009.73361772
111  44.90688001  009.73341171
111  44.90614307  009.73346959
111  44.90599470  009.73426631
111  44.90620763  009.73447128
111  44.90611478  009.73539642
111  44.90633967  009.73552592
111  44.90609375  009.73618859
111  44.90616879  009.73625987
111  44.90620940  009.73638192
111  44.90728608  009.73718017
111  44.90639022  009.73947331
111  44.90653985  009.73970083
111  44.90714172  009.74045358
111  44.90745374  009.74070329
111  44.90820155  009.74087490
111  44.90829133  009.74070450
111  44.90836990  009.74070932
111  44.90838220  009.74086711
111  44.90956470  009.73789211
111  44.91014608  009.73761366
111  44.91036584  009.73694794
111  44.91003649  009.73665802
111  44.91173480  009.73228914
111  44.91147565  009.73203177
111  44.91158472  009.73174943
111  44.91188019  009.73191440
111  44.91280090  009.72948778
111  44.91287090  009.72917838
111  44.91687610  009.73035664
111  44.91771988  009.72517032
111  44.91764621  009.72515449
111  44.91769309  009.72489895
111  44.91801016  009.72496610
111  44.91806904  009.72455082
111  44.91833133  009.72459957
111  44.91847465  009.72273497
111  44.91841851  009.72264395
111  44.91862258  009.72017187
111  44.91871788  009.71873795
111  44.91884034  009.71732430
111  44.91885683  009.71642242
111  44.91870770  009.71410345
111  44.91853256  009.71379853
111  44.91869737  009.71357456
111  44.91890662  009.71393548
111  44.91918232  009.71322456
111  44.91964989  009.71396648
111  44.91961289  009.71484701
111  44.92024402  009.71505970
111  44.92011543  009.71566360
111  44.92032747  009.71578946
111  44.92106326  009.71600776
111  44.92100634  009.71648620
111  44.92180263  009.71665201
111  44.92214114  009.71423200
111  44.92124981  009.71401790
111  44.92115894  009.71370162
111  44.92079990  009.71357617
111  44.92095560  009.71245461
111  44.91994455  009.71217472
111  44.91983878  009.71291730
111  44.91947592  009.71248184
111  44.92011471  009.71075822
111  44.92035340  009.71077280
111  44.92050979  009.70967465
111  44.92101903  009.70851353
111  44.92127160  009.70842723
111  44.92236233  009.70929205
111  44.92223804  009.70975676
111  44.92247361  009.70995284
111  44.92321946  009.70917930
111  44.92392181  009.70843013
111  44.92397702  009.70832988
111  44.92401182  009.70823622
111  44.92402520  009.70815106
111  44.92403226  009.70799637
111  44.92400965  009.70782046
111  44.92395883  009.70766336
111  44.92254123  009.70433526
111  44.92249578  009.70423213
111  44.92243645  009.70413066
111  44.92237250  009.70404364
111  44.92228414  009.70395302
111  44.92128416  009.70316701
111  44.92116546  009.70310468
111  44.92109163  009.70308188
111  44.92101154  009.70308148
111  44.92093417  009.70309766
111  44.92083923  009.70313966
111  44.91902333  009.70433532
111  44.91894226  009.70437932
111  44.91888074  009.70436695
111  44.91868469  009.70449281
111  44.91864953  009.70458144
111  44.91840054  009.70474539
111  44.91833562  009.70485986
111  44.91631033  009.70999578
111  44.91470982  009.70995216
111  44.91120195  009.70848537
113  44.91104907  009.70856790
120 Taxi Hatch
111  44.90735008  009.73446605 19
115  44.90753786  009.73460746
120 Linear Feature 137
111  44.90854884  009.73575427 4
115  44.90848470  009.73592635
120 Linear Feature 136
111  44.91151283  009.72816363 4
115  44.91145454  009.72829404
120 Linear Feature 135
111  44.91798754  009.71158627 4
115  44.91793461  009.71171647
120 Linear Feature 134
111  44.91954785  009.70775202 4
115  44.91948443  009.70792503
120 Linear Feature 133
111  44.92039215  009.70821597 4
115  44.92035153  009.70803329
120 Linear Feature 132
111  44.91017545  009.72598276 5
115  44.91006260  009.72601119
120 Linear Feature 131
111  44.91590949  009.71107936 5
115  44.91594737  009.71122878
120 Linear Feature 129
111  44.91701627  009.71091555 1
111  44.91694127  009.71086374
112  44.91694127  009.71086374  44.91680105  009.71075802 1
111  44.91664302  009.71081216 1
111  44.91648355  009.71086500 1
111  44.91640684  009.71090472 1
111  44.91593626  009.71114836
111  44.91592002  009.71115677 1
111  44.91421070  009.71204178 1
111  44.91408752  009.71210619 1
111  44.91400501  009.71214934 1
111  44.91393026  009.71218843 1
111  44.91388687  009.71221112 1
111  44.91386018  009.71222508 1
111  44.91373839  009.71228876 1
111  44.91371049  009.71230336 1
111  44.91367231  009.71232358 1
111  44.91366374  009.71232812 1
111  44.91358940  009.71236667 1
111  44.91357127  009.71237616 1
111  44.91354172  009.71239161 1
111  44.91345000  009.71243957 1
111  44.91342298  009.71245370 1
111  44.91331097  009.71251228 1
111  44.91328479  009.71252597 1
111  44.91315483  009.71259393 1
111  44.91313388  009.71260488 1
111  44.91301612  009.71266646 1
111  44.91279430  009.71277971 1
111  44.91260558  009.71287607 1
111  44.91258697  009.71288557 1
111  44.91245889  009.71295096 1
111  44.91159733  009.71339486
112  44.91159733  009.71339486  44.91123403  009.71358469 1
111  44.91104731  009.71397777 1
112  44.91098649  009.71410687  44.91095828  009.71417396
111  44.91098649  009.71410687
112  44.91098649  009.71410687  44.91096719  009.71415405 1
111  44.91094774  009.71420754 1
112  44.91092453  009.71427193  44.91091413  009.71430233
111  44.91092453  009.71427193
112  44.91092453  009.71427193  44.91090151  009.71433273 1
111  44.91087271  009.71442306 1
112  44.91082953  009.71456531  44.91081159  009.71462996
111  44.91082953  009.71456531 1
111  44.91076031  009.71482448 1
111  44.91074935  009.71486551 1
111  44.91070391  009.71503563 1
111  44.91042470  009.71608095 1
111  44.91038317  009.71623644 1
111  44.90965768  009.71895255 1
111  44.90962081  009.71909059 1
111  44.90942695  009.71981638
112  44.90942695  009.71981638  44.90936298  009.72005940 1
111  44.90939208  009.72040820 1
111  44.90942284  009.72064541 1
111  44.90943947  009.72077364 1
111  44.90944976  009.72085305 1
111  44.90953648  009.72152184 1
111  44.90956080  009.72170935 1
111  44.90960248  009.72203084 1
111  44.90961531  009.72212976 1
111  44.90962120  009.72217519 1
111  44.90968776  009.72268850 1
111  44.90969618  009.72275344 1
111  44.90972356  009.72296457 1
111  44.90975258  009.72318844 1
111  44.90978159  009.72341215 1
111  44.90981035  009.72363399 1
111  44.90983855  009.72385145 1
111  44.90984737  009.72391948 1
111  44.90986698  009.72407071 1
111  44.90986844  009.72408195 1
111  44.90987413  009.72412587 1
111  44.90991069  009.72440782 1
111  44.91011542  009.72598668
111  44.91011844  009.72601003 1
111  44.91022651  009.72684341 1
111  44.91023929  009.72694202 1
111  44.91025795  009.72708588
112  44.91025795  009.72708588  44.91027847  009.72724709 1
115  44.91022648  009.72742156
120 Linear Feature 125
112  44.92013262  009.70823140  44.92005437  009.70824590 1
111  44.91999805  009.70819845 1
111  44.91971922  009.70799667 1
111  44.91939556  009.70774037 1
111  44.91874195  009.70724285 1
111  44.91837014  009.70695931
112  44.91837014  009.70695931  44.91829958  009.70691221 1
112  44.91816873  009.70708613  44.91813153  009.70718214
111  44.91816873  009.70708613 1
111  44.91687180  009.71040682 1
111  44.91681441  009.71055376 1
111  44.91661071  009.71107530 1
111  44.91654463  009.71124450 1
111  44.91563706  009.71356826 1
111  44.91536829  009.71425642 1
111  44.91045861  009.72682722 1
111  44.91038279  009.72702134 1
111  44.91022648  009.72742156 1
111  44.91017163  009.72756200 1
111  44.90745205  009.73452525
111  44.90744222  009.73455040 1
111  44.90734477  009.73479991
112  44.90734477  009.73479991  44.90731244  009.73488903 1
111  44.90742636  009.73499987 1
111  44.90747737  009.73503909 1
111  44.90749521  009.73505280 1
111  44.90850466  009.73582884
111  44.90853525  009.73585235 1
111  44.90874660  009.73601484
112  44.90874660  009.73601484  44.90886162  009.73609370 1
112  44.90907351  009.73598230  44.90913052  009.73585525
111  44.90907351  009.73598230 1
115  44.90932194  009.73534534
120 Linear Feature 121
112  44.91874195  009.70724285  44.91879986  009.70732463 1
111  44.91876066  009.70746050 1
111  44.91871077  009.70760769
112  44.91871077  009.70760769  44.91868227  009.70769198 1
111  44.91873483  009.70772721 1
111  44.91886602  009.70782881 1
111  44.91901555  009.70794461 1
111  44.91906622  009.70798386
112  44.91906622  009.70798386  44.91912413  009.70802286 1
111  44.91915442  009.70794863 1
111  44.91922034  009.70778005
112  44.91922034  009.70778005  44.91926221  009.70767814 1
115  44.91939556  009.70774037
120 Linear Feature 120
112  44.90747737  009.73503909  44.90753895  009.73510864 1
111  44.90756605  009.73519958 1
111  44.90766457  009.73559733
112  44.90766457  009.73559733  44.90768612  009.73568210 1
111  44.90774769  009.73572339 1
111  44.90820211  009.73607949
112  44.90820211  009.73607949  44.90823525  009.73610213 1
111  44.90826626  009.73609156 1
111  44.90830384  009.73608327 2
111  44.90866286  009.73600402
112  44.90866286  009.73600402  44.90871097  009.73599647 2
115  44.90874660  009.73601484
120 Linear Feature 119
111  44.90696973  009.73464335 1
115  44.90720833  009.73482810
120 Linear Feature 118
111  44.90683246  009.73500198 1
111  44.90703002  009.73515593 1
112  44.90722501  009.73511246  44.90732892  009.73499111 1
115  44.90749521  009.73505280
120 Linear Feature 114
112  44.91687180  009.71040682  44.91681475  009.71076587 1
111  44.91701627  009.71091555 1
111  44.91794963  009.71164307
111  44.91797032  009.71165919 1
111  44.91810667  009.71176548
112  44.91810667  009.71176548  44.91841669  009.71202967 1
111  44.91830765  009.71230594 1
115  44.91808316  009.71287508
120 Linear Feature 122
112  44.91901555  009.70794461  44.91898348  009.70790310 1
111  44.91900208  009.70783415 1
115  44.91907513  009.70761147
120 Linear Feature 122
112  44.91886602  009.70782881  44.91883395  009.70778729 1
111  44.91885242  009.70771840 1
115  44.91892547  009.70749572
120 Linear Feature 116
111  44.91023929  009.72694202 1
111  44.91028501  009.72715148
112  44.91028501  009.72715148  44.91031923  009.72731209 1
111  44.91044675  009.72741857 1
111  44.91046025  009.72743333 1
111  44.91147361  009.72822003
111  44.91149572  009.72823719 1
111  44.91169496  009.72839187
112  44.91169496  009.72839187  44.91194143  009.72858265 1
111  44.91202458  009.72838872 1
115  44.91221611  009.72788136
120 Linear Feature 124
112  44.91431752  009.71307420  44.91438968  009.71304023 1
111  44.91446273  009.71309307 1
111  44.91514891  009.71362028 1
111  44.91524935  009.71370571
112  44.91524935  009.71370571  44.91531500  009.71376777 1
112  44.91537188  009.71402020  44.91539220  009.71415410
111  44.91537188  009.71402020
112  44.91537188  009.71402020  44.91538463  009.71410417 1
116  44.91536829  009.71425642  44.91534734  009.71431023
120 Linear Feature 127
112  44.91984970  009.70842165  44.91988682  009.70834406 1
111  44.92002119  009.70827906 1
111  44.92013262  009.70823140 1
111  44.92035801  009.70813500
111  44.92038776  009.70812284 1
111  44.92190181  009.70750398 1
111  44.92211989  009.70741410
112  44.92211989  009.70741410  44.92220452  009.70738894 1
111  44.92228915  009.70742144 1
111  44.92280882  009.70762416 1
111  44.92305698  009.70772097 1
111  44.92348800  009.70788910 1
115  44.92350605  009.70789614
120 Linear Feature 128
112  44.92190181  009.70750398  44.92198793  009.70745890 1
111  44.92206245  009.70740740 1
111  44.92227768  009.70726568 1
111  44.92251974  009.70710630 1
111  44.92258657  009.70706229 1
111  44.92293273  009.70683436 1
115  44.92294861  009.70682390
120 Linear Feature 126
112  44.91971922  009.70799667  44.91990488  009.70818510 1
111  44.91983486  009.70842584 1
115  44.91961957  009.70898464
