I
1050 Generated by WorldEditor 2.1.0r1

1    177 0 0 XLLJ Gromovo
1302 city Gromovo
112  60.71039684  030.12364270  60.71046913  030.12364270
111  60.71039684  030.12364270
111  60.71071776  030.12369524
112  60.71071776  030.12369524  60.71075079  030.12373473
112  60.71065565  030.12386907  60.71059831  030.12389328
111  60.71065565  030.12386907
113  60.71064837  030.12389875
111  60.71024830  030.12415351
112  60.71024830  030.12415351  60.71016666  030.12413058
112  60.71030959  030.12395662  60.71039372  030.12395662
111  60.71030959  030.12395662
111  60.71062547  030.12401364
112  60.71062547  030.12401364  60.71066598  030.12404422
112  60.71053236  030.12419963  60.71045570  030.12420472
113  60.71053236  030.12419963
111  60.71012419  030.12445079
112  60.71012419  030.12445079  60.71007121  030.12435016
111  60.71018678  030.12425866
111  60.71052940  030.12432494
112  60.71052940  030.12432494  60.71056804  030.12434914
112  60.71043941  030.12451092  60.71034904  030.12451347
113  60.71043941  030.12451092
111  60.71002664  030.12476211
112  60.71012648  030.12457893  60.71026109  030.12454581
111  60.71012648  030.12457893
111  60.71044001  030.12463878
112  60.71044001  030.12463878  60.71048301  030.12466171
112  60.71035059  030.12482352  60.71026646  030.12483243
113  60.71035059  030.12482352
111  60.70994655  030.12508429
112  60.70994655  030.12508429  60.70989482  030.12505117
112  60.71002769  030.12489219  60.71008129  030.12489729
111  60.71002769  030.12489219
111  60.71035145  030.12495909
112  60.71035145  030.12495909  60.71038884  030.12499858
112  60.71026987  030.12513677  60.71022251  030.12514060
113  60.71026987  030.12513677
111  60.70987024  030.12539594
112  60.70987024  030.12539594  60.70982350  030.12538447
112  60.70993518  030.12519747  60.71003365  030.12516308
111  60.70993518  030.12519747
111  60.71026427  030.12526989
112  60.71026427  030.12526989  60.71029418  030.12530428
112  60.71017612  030.12545224  60.71012501  030.12545352
113  60.71017612  030.12545224
111  60.70978172  030.12570813
112  60.70978172  030.12570813  60.70972044  030.12569115
112  60.70983578  030.12551725  60.70992303  030.12546099
111  60.70983578  030.12551725
111  60.71016938  030.12558566
112  60.71016938  030.12558566  60.71021509  030.12562918
112  60.71008575  030.12576544  60.71004005  030.12577075
113  60.71008575  030.12576544
110 1 0.00 0.0000 New Taxiway 148
111  60.70945874  030.13237097
111  60.71001643  030.13303504
111  60.71003964  030.13294084
111  60.71006073  030.13285523
111  60.70950208  030.13218330
113  60.70948026  030.13227779
110 2 0.00 0.0000 New Taxiway 147
111  60.70903462  030.13185351
111  60.70945874  030.13237097
111  60.70948026  030.13227779
111  60.70950208  030.13218330
111  60.70925304  030.13188011
113  60.70913405  030.13152102
110 2 0.00 0.0000 New Taxiway 145
111  60.71010259  030.12784073
111  60.71044539  030.12823957
112  60.71044539  030.12823957  60.71052168  030.12825792
111  60.71058437  030.12817506
111  60.71166862  030.12443059
112  60.71166862  030.12443059  60.71167988  030.12435362
111  60.71165430  030.12422616
111  60.71144616  030.12359754
111  60.71144167  030.12342770
111  60.71800855  030.10080791
111  60.71806993  030.10076159
111  60.71846423  030.10082693
112  60.71846423  030.10082693  60.71851512  030.10081738
111  60.71854048  030.10076696
111  60.71961812  030.09706192
112  60.71961812  030.09706192  60.71964097  030.09687821
111  60.71959498  030.09673474
113  60.71924970  030.09631885
111  60.71039942  030.12712531
111  60.71057968  030.12767901
112  60.71057968  030.12767901  60.71062331  030.12787264
112  60.71046257  030.12803187  60.71039963  030.12798729
111  60.71046257  030.12803187
111  60.71023880  030.12775028
111  60.71022945  030.12762185
111  60.71036849  030.12713010
114  60.71036849  030.12713010  60.71038148  030.12710356
112  60.71048328  030.12680093  60.71050945  030.12684169
111  60.71048328  030.12680093
111  60.71067351  030.12736354
112  60.71067351  030.12736354  60.71069096  030.12750877
112  60.71063116  030.12760807  60.71059999  030.12756221
111  60.71063116  030.12760807
111  60.71044481  030.12703307
114  60.71044481  030.12703307  60.71043359  030.12686619
112  60.71075956  030.12586972  60.71078885  030.12592959
111  60.71075956  030.12586972
111  60.71094544  030.12643361
112  60.71094544  030.12643361  60.71097473  030.12658139
112  60.71089685  030.12664884  60.71086319  030.12658769
111  60.71089685  030.12664884
111  60.71071650  030.12608037
114  60.71071650  030.12608037  60.71069781  030.12593896
111  60.71057457  030.12648913
111  60.71076904  030.12705455
112  60.71076904  030.12705455  60.71077964  030.12736283
111  60.71071696  030.12728226
111  60.71053525  030.12672193
114  60.71053525  030.12672193  60.71051780  030.12645441
111  60.71065743  030.12616445
111  60.71085936  030.12674373
112  60.71085936  030.12674373  60.71087667  030.12696931
111  60.71080890  030.12696914
111  60.71063023  030.12641416
114  60.71063023  030.12641416  60.71060642  030.12620362
111  60.71084587  030.12554095
111  60.71103174  030.12611376
112  60.71103174  030.12611376  60.71105729  030.12622841
112  60.71098751  030.12632389  60.71095386  030.12624619
111  60.71098751  030.12632389
111  60.71081011  030.12578702
114  60.71081011  030.12578702  60.71078456  030.12554880
112  60.71094326  030.12523776  60.71097380  030.12529254
111  60.71094326  030.12523776
111  60.71112876  030.12580777
112  60.71112876  030.12580777  60.71113811  030.12592115
112  60.71107743  030.12601893  60.71103879  030.12594631
111  60.71107743  030.12601893
111  60.71090571  030.12549037
114  60.71090571  030.12549037  60.71087767  030.12535279
111  60.71102969  030.12491775
111  60.71122429  030.12548569
111  60.71121721  030.12551429
112  60.71121721  030.12551429  60.71123591  030.12575421
111  60.71117583  030.12571467
111  60.71099008  030.12515059
114  60.71099008  030.12515059  60.71097398  030.12489899
112  60.71111999  030.12460503  60.71114284  030.12463267
111  60.71111999  030.12460503
111  60.71130929  030.12517062
112  60.71130929  030.12517062  60.71133093  030.12530922
112  60.71126544  030.12540445  60.71123983  030.12535948
111  60.71126544  030.12540445
111  60.71107909  030.12484356
113  60.71107660  030.12467951
112  60.71121663  030.12431325  60.71124312  030.12436951
111  60.71121663  030.12431325
111  60.71138993  030.12483342
112  60.71138993  030.12483342  60.71141902  030.12499478
112  60.71134996  030.12507582  60.71130790  030.12500257
111  60.71134996  030.12507582
111  60.71116630  030.12451225
114  60.71116630  030.12451225  60.71116215  030.12432435
112  60.71130418  030.12398577  60.71133222  030.12403779
111  60.71130418  030.12398577
111  60.71148594  030.12452522
112  60.71148594  030.12452522  60.71151814  030.12470144
112  60.71143845  030.12475607  60.71140417  030.12469663
111  60.71143845  030.12475607
111  60.71126493  030.12421811
114  60.71126493  030.12421811  60.71124052  030.12410558
112  60.71139465  030.12367247  60.71142477  030.12371918
111  60.71139465  030.12367247
111  60.71158354  030.12424041
112  60.71158354  030.12424041  60.71159808  030.12440602
112  60.71152881  030.12443406  60.71149921  030.12437036
111  60.71152881  030.12443406
111  60.71135608  030.12390531
114  60.71135608  030.12390531  60.71133946  030.12379490
111  60.71814953  030.10044902
111  60.71850367  030.10050592
112  60.71850367  030.10050592  60.71853608  030.10054669
112  60.71841969  030.10069077  60.71838229  030.10068950
111  60.71841969  030.10069077
111  60.71807905  030.10063102
112  60.71807905  030.10063102  60.71805973  030.10055584
111  60.71810646  030.10049118
113  60.71812228  030.10049439
111  60.71824526  030.10013973
111  60.71859442  030.10019663
112  60.71859442  030.10019663  60.71862745  030.10022593
112  60.71851030  030.10038005  60.71846668  030.10037877
111  60.71851030  030.10038005
111  60.71819032  030.10032037
112  60.71819032  030.10032037  60.71816664  030.10030635
111  60.71816287  030.10027540
113  60.71818313  030.10020938
112  60.71834569  030.09982477  60.71841051  030.09981585
111  60.71834569  030.09982477
111  60.71868924  030.09988421
112  60.71868924  030.09988421  60.71871604  030.09993518
112  60.71860014  030.10006381  60.71856960  030.10006381
111  60.71860014  030.10006381
111  60.71828234  030.10001223
114  60.71828234  030.10001223  60.71822937  030.09999567
112  60.71843495  030.09950898  60.71849229  030.09950134
111  60.71843495  030.09950898
111  60.71877164  030.09956843
112  60.71877164  030.09956843  60.71881153  030.09959009
112  60.71869376  030.09975058  60.71865076  030.09975185
111  60.71869376  030.09975058
111  60.71835466  030.09968976
114  60.71835466  030.09968976  60.71832973  030.09967065
112  60.71862847  030.09888163  60.71869515  030.09886634
111  60.71862847  030.09888163
111  60.71896017  030.09893980
112  60.71896017  030.09893980  60.71899258  030.09896656
112  60.71887419  030.09912577  60.71881561  030.09914234
111  60.71887419  030.09912577
111  60.71854437  030.09906548
114  60.71854437  030.09906548  60.71850760  030.09905274
112  60.71851754  030.09919508  60.71857425  030.09918616
111  60.71851754  030.09919508
111  60.71886358  030.09925198
112  60.71886358  030.09925198  60.71890969  030.09929785
112  60.71876342  030.09943344  60.71869736  030.09942962
111  60.71876342  030.09943344
111  60.71845601  030.09937934
114  60.71845601  030.09937934  60.71840989  030.09936022
112  60.71870934  030.09856672  60.71878537  030.09853613
111  60.71870934  030.09856672
111  60.71905351  030.09862616
112  60.71905351  030.09862616  60.71908530  030.09865675
112  60.71896005  030.09880704  60.71890334  030.09880831
111  60.71896005  030.09880704
111  60.71863757  030.09875193
114  60.71863757  030.09875193  60.71860392  030.09873791
112  60.71879002  030.09825427  60.71884174  030.09822496
111  60.71879002  030.09825427
111  60.71913419  030.09831372
112  60.71913419  030.09831372  60.71917657  030.09832901
112  60.71905942  030.09849714  60.71900832  030.09849460
111  60.71905942  030.09849714
111  60.71876538  030.09845672
111  60.71876530  030.09844069
111  60.71871814  030.09843274
114  60.71871814  030.09843274  60.71869632  030.09842127
112  60.71888959  030.09793840  60.71895441  030.09789763
111  60.71888959  030.09793840
111  60.71922691  030.09799530
112  60.71922691  030.09799530  60.71927178  030.09801569
112  60.71914092  030.09818510  60.71908234  030.09817873
111  60.71914092  030.09818510
111  60.71881895  030.09812882
114  60.71881895  030.09812882  60.71877719  030.09810971
111  60.71898254  030.09762862
111  60.71930988  030.09768553
112  60.71930988  030.09768553  60.71935911  030.09770719
112  60.71923574  030.09787405  60.71917591  030.09787660
111  60.71923574  030.09787405
111  60.71888782  030.09779866
113  60.71890885  030.09771205
111  60.71907424  030.09731305
111  60.71940422  030.09737418
112  60.71940422  030.09737418  60.71944847  030.09739711
112  60.71932555  030.09755752  60.71925575  030.09756644
111  60.71932555  030.09755752
111  60.71897966  030.09748682
113  60.71901770  030.09736581
111  60.71921919  030.09663640
111  60.71928654  030.09659604
111  60.71952183  030.09687673
111  60.71953961  030.09700090
111  60.71949517  030.09716677
111  60.71942765  030.09724199
111  60.71909239  030.09718097
112  60.71909239  030.09718097  60.71907785  030.09716929
113  60.71907825  030.09713838
110 1 0.00 0.0000 New Taxiway 144
111  60.70850876  030.13163257
111  60.70887556  030.13208024
111  60.70895718  030.13180506
112  60.70895718  030.13180506  60.70896705  030.13178702
111  60.70898174  030.13179517
111  60.70903462  030.13185351
111  60.70913405  030.13152102
111  60.70909616  030.13139260
112  60.70909616  030.13139260  60.70908941  030.13135120
111  60.70909746  030.13131266
111  60.71010259  030.12784073
111  60.71924970  030.09631885
111  60.72046625  030.09208784
111  60.72010096  030.09163898
111  60.72002687  030.09189254
111  60.71995538  030.09181688
111  60.71991249  030.09179921
111  60.71937397  030.09115450
112  60.71937397  030.09115450  60.71927615  030.09108110
111  60.71916348  030.09109952
111  60.71854189  030.09141212
112  60.71854189  030.09141212  60.71841721  030.09141212
111  60.71820651  030.09070831
111  60.71812857  030.09074755
112  60.71812857  030.09074755  60.71813632  030.09132881
111  60.71797457  030.09164381
111  60.71652466  030.09241945
112  60.71652466  030.09241945  60.71638406  030.09252648
111  60.71630808  030.09273050
111  60.71586974  030.09413415
111  60.71597674  030.09426054
111  60.71595671  030.09432822
111  60.71599208  030.09436253
111  60.71600831  030.09426328
111  60.71604478  030.09425205
111  60.71604651  030.09422598
111  60.71618184  030.09425321
111  60.71620488  030.09407454
112  60.71620488  030.09407454  60.71614568  030.09384010
111  60.71617886  030.09352866
111  60.71637377  030.09286264
112  60.71637377  030.09286264  60.71645056  030.09269532
111  60.71654992  030.09262278
111  60.71918399  030.09131615
112  60.71918399  030.09131615  60.71928608  030.09130558
111  60.71939527  030.09143098
111  60.71969447  030.09180973
112  60.71969447  030.09180973  60.71983533  030.09207131
111  60.71980293  030.09266164
111  60.71888404  030.09586351
111  60.71881023  030.09577852
111  60.71869133  030.09620366
111  60.71864831  030.09622352
111  60.71836802  030.09582761
111  60.71835686  030.09583906
111  60.71831280  030.09578720
111  60.71831014  030.09575928
111  60.71814529  030.09555049
111  60.71813033  030.09560090
111  60.71809275  030.09556031
111  60.71809235  030.09550864
111  60.71716880  030.09530355
111  60.71716285  030.09537286
111  60.71709166  030.09536062
111  60.71708494  030.09529218
111  60.71626252  030.09510722
112  60.71626252  030.09510722  60.71617906  030.09505585
111  60.71613229  030.09495103
111  60.71602789  030.09435507
111  60.71599293  030.09440560
111  60.71597777  030.09448151
111  60.71602325  030.09452902
111  60.71599726  030.09463307
111  60.71604312  030.09468289
111  60.71603534  030.09471888
111  60.71605089  030.09473184
111  60.71603479  030.09479980
111  60.71607678  030.09485382
111  60.71604637  030.09497927
111  60.71609202  030.09503045
111  60.71608280  030.09507431
111  60.71613924  030.09508204
111  60.71613775  030.09512502
111  60.71619376  030.09513289
111  60.71619329  030.09517184
111  60.71624279  030.09518189
111  60.71624149  030.09522219
111  60.71807852  030.09561427
111  60.71838079  030.09598371
111  60.71867667  030.09634534
111  60.71878034  030.09647205
111  60.71855475  030.09725531
111  60.71853034  030.09722641
111  60.71855595  030.09713727
111  60.71852521  030.09710066
111  60.71853520  030.09706401
111  60.71852060  030.09704963
111  60.71854536  030.09694958
111  60.71851567  030.09691648
111  60.71852557  030.09688023
111  60.71850847  030.09686309
111  60.71853503  030.09676771
111  60.71850326  030.09672914
111  60.71852202  030.09666454
111  60.71847687  030.09661071
111  60.71849653  030.09654333
111  60.71844999  030.09648848
111  60.71846823  030.09642464
111  60.71842126  030.09637072
111  60.71842895  030.09634262
111  60.71831582  030.09620555
111  60.71811619  030.09596368
111  60.71808051  030.09596439
111  60.71807618  030.09598584
111  60.71813846  030.09604685
111  60.71819604  030.09619453
111  60.71838754  030.09641603
111  60.71848468  030.09678929
111  60.71847989  030.09696745
111  60.71845079  030.09698452
112  60.71845079  030.09698452  60.71847247  030.09717871
111  60.71841510  030.09723772
111  60.71841246  030.09725680
111  60.71845730  030.09730838
111  60.71250330  030.11785198
111  60.71014265  030.12596247
111  60.71009553  030.12591975
112  60.71009553  030.12591975  60.71007320  030.12607368
111  60.70996411  030.12607952
111  60.70980264  030.12605289
111  60.70975618  030.12625068
111  60.70974104  030.12625465
111  60.70939918  030.12585052
111  60.70941458  030.12577810
111  60.70939453  030.12576206
111  60.70937920  030.12581252
111  60.70928122  030.12568638
111  60.70917737  030.12538224
111  60.70812623  030.12230379
111  60.70801743  030.12198514
111  60.70801385  030.12188199
111  60.70807176  030.12170469
111  60.70804468  030.12167259
111  60.70876741  030.11922219
111  60.70878851  030.11918393
111  60.70879969  030.11919892
111  60.70886481  030.11894527
111  60.70887808  030.11894489
111  60.70988521  030.11547831
111  60.70997602  030.11559447
111  60.71006593  030.11528739
111  60.71020159  030.11545041
111  60.71025688  030.11525499
111  60.71029230  030.11512983
111  60.71255206  030.10728927
111  60.71254957  030.10726671
111  60.71019642  030.11541392
111  60.71002455  030.11520125
111  60.70999526  030.11529612
111  60.70996305  030.11525691
111  60.70993706  030.11535062
111  60.70990262  030.11531075
111  60.70987688  030.11540137
111  60.70984869  030.11536743
111  60.70776111  030.12254926
111  60.70746251  030.12361954
111  60.70758183  030.12352685
111  60.70770532  030.12355514
111  60.70841007  030.12562808
111  60.70844240  030.12558521
111  60.70851990  030.12580709
111  60.70854896  030.12580245
111  60.70858306  030.12592637
111  60.70860411  030.12593522
111  60.70876141  030.12642853
111  60.70879305  030.12646352
111  60.70913598  030.12598683
112  60.70913598  030.12598683  60.70916515  030.12597049
111  60.70925531  030.12605831
111  60.70929701  030.12611263
111  60.70929082  030.12613747
111  60.70930434  030.12617514
111  60.70932494  030.12614719
111  60.70965524  030.12654731
111  60.70950034  030.12708970
111  60.70972673  030.12740420
111  60.70878797  030.13065719
112  60.70878797  030.13065719  60.70862334  030.13074529
111  60.70838985  030.13078991
111  60.70827261  030.13066387
111  60.70825836  030.13067715
111  60.70841269  030.13086511
111  60.70842377  030.13083123
111  60.70846885  030.13088616
111  60.70848907  030.13082677
111  60.70853466  030.13087834
111  60.70855482  030.13081875
111  60.70860046  030.13087053
111  60.70861789  030.13081148
111  60.70866115  030.13086536
111  60.70868588  030.13080382
111  60.70871660  030.13083277
111  60.70875305  030.13071478
111  60.70879663  030.13076466
111  60.70878738  030.13079535
111  60.70883110  030.13085177
111  60.70867422  030.13142192
113  60.70859366  030.13133179
130 Boundary
111  60.70312177  030.14757254
111  60.70453157  030.14959620
111  60.70844182  030.13732649
111  60.70990173  030.13359333
111  60.71178370  030.12714372
111  60.71149014  030.12617392
111  60.72103967  030.09319316
111  60.72145503  030.09042622
111  60.72527229  030.07736683
111  60.72526750  030.07710610
111  60.72392573  030.07540144
111  60.72358272  030.07477682
111  60.72270377  030.07399876
111  60.72127262  030.07470181
111  60.71463951  030.07935294
111  60.71007207  030.08026536
111  60.70829394  030.08667072
111  60.70174819  030.11453656
111  60.69914211  030.12214351
111  60.69931992  030.13045408
111  60.70480744  030.13559912
113  60.70384814  030.14043258
120 Linear Feature 24
111  60.70820688  030.13061000 4
115  60.70815209  030.13080574
120 Linear Feature 23
111  60.70961797  030.12616002 4
115  60.70955386  030.12637346
120 Linear Feature 22
111  60.71838079  030.09598371 4
115  60.71831582  030.09620555
120 Linear Feature 28
111  60.71855262  030.09677088 20
115  60.71867667  030.09634534
120 Linear Feature 27
111  60.71251336  030.11761304 20
115  60.71239064  030.11803601
120 Linear Feature 26
111  60.70994700  030.12642344 20
115  60.70982955  030.12683183
120 Linear Feature 25
111  60.70854585  030.13127484 20
111  60.70857507  030.13117108 20
115  60.70866115  030.13086536
120 Linear Feature 35
111  60.71040129  030.11534485 22
115  60.71237273  030.11772702
120 Linear Feature 34
112  60.70994941  030.12670097  60.71007101  030.12687042 20
115  60.71004675  030.12715333
120 Linear Feature 33
111  60.71209966  030.10696806 22
111  60.71163639  030.10857320 22
111  60.71151987  030.10897692 22
111  60.71141542  030.10933882 22
111  60.71129748  030.10974748 22
111  60.71119100  030.11011638 22
111  60.71106961  030.11053698 22
111  60.71098830  030.11081872 22
111  60.71084931  030.11130029 22
111  60.71077065  030.11157284 22
111  60.71063076  030.11205751 22
111  60.71050633  030.11248195 22
111  60.71042367  030.11276801 22
111  60.71031896  030.11313035 22
111  60.70989759  030.11458855 22
111  60.70983507  030.11480492 22
111  60.70962325  030.11553792 22
111  60.70951087  030.11562704 22
111  60.70841826  030.11939145 22
111  60.70835067  030.11998448 22
111  60.70786390  030.12165794
112  60.70786390  030.12165794  60.70787158  030.12176515 22
111  60.70793223  030.12203911 22
111  60.70875077  030.12443446 22
111  60.70896428  030.12505928 22
111  60.70922905  030.12583409 22
111  60.70970567  030.12640891 20
111  60.70994941  030.12670097
112  60.70994941  030.12670097  60.71007899  030.12684155 20
115  60.71018641  030.12667024
120 Linear Feature 32
111  60.71202645  030.10653744 22
115  60.71222760  030.10677947
120 Linear Feature 31
112  60.71638950  030.09537786  60.71636002  030.09536875 22
111  60.71634663  030.09531951 22
111  60.71620109  030.09455284 22
111  60.71627896  030.09443221 20
111  60.71744684  030.09468748 20
111  60.71749617  030.09477276 22
115  60.71805821  030.09574445
120 Linear Feature 30
112  60.71870325  030.09652045  60.71883000  030.09675700 20
115  60.71877201  030.09708374
120 Linear Feature 29
112  60.71897653  030.09636768  60.71886599  030.09664140 20
111  60.71870325  030.09652045 20
111  60.71850945  030.09628698 22
111  60.71805821  030.09574445 22
111  60.71638950  030.09537786 22
111  60.71583224  030.09525545
112  60.71583224  030.09525545  60.71561731  030.09523661 22
111  60.71558711  030.09528624 22
111  60.71539421  030.09598982 22
111  60.71230065  030.10667319 22
111  60.71222760  030.10677947 22
111  60.71209966  030.10696806 22
111  60.71195255  030.10718490 22
111  60.71191034  030.10733145 22
111  60.71180695  030.10769042 22
111  60.71169053  030.10809458 22
111  60.71159044  030.10844210 22
111  60.71147156  030.10885482 22
111  60.71137230  030.10919943 22
111  60.71125148  030.10961890 22
111  60.71115404  030.10995837 22
111  60.71103315  030.11037826 22
111  60.71093385  030.11072316 22
111  60.71081697  030.11112913 22
111  60.71071485  030.11148382 22
111  60.71059614  030.11189612 22
111  60.71050601  030.11219871 22
111  60.71037203  030.11265376 22
111  60.71025224  030.11306827 22
111  60.71018019  030.11331756 22
111  60.71002969  030.11383833 22
111  60.70996266  030.11407026 22
111  60.70989976  030.11428789 22
111  60.70984699  030.11512316 22
111  60.70787890  030.12191319 22
111  60.70715304  030.12451542
112  60.70715304  030.12451542  60.70713655  030.12460289 22
111  60.70714539  030.12468119 22
111  60.70789478  030.13006359
112  60.70789478  030.13006359  60.70796334  030.13042873 22
111  60.70812592  030.13063493 22
115  60.70857507  030.13117108
120 Linear Feature 38
112  60.71163639  030.10857320  60.71166128  030.10853656 20
111  60.71170043  030.10856069 20
115  60.71175445  030.10862217
120 Linear Feature 38
112  60.71151987  030.10897692  60.71154306  030.10895336 20
111  60.71158408  030.10896284 20
115  60.71164193  030.10902868
120 Linear Feature 38
112  60.71141542  030.10933882  60.71143732  030.10930131 20
111  60.71148754  030.10932899 20
115  60.71153784  030.10938735
120 Linear Feature 38
112  60.71129748  030.10974748  60.71132450  030.10970997 20
111  60.71136948  030.10972725 20
115  60.71142520  030.10979135
120 Linear Feature 38
112  60.71119100  030.11011638  60.71122101  030.11008934 20
111  60.71126184  030.11010733 20
115  60.71131117  030.11016358
120 Linear Feature 38
112  60.71106961  030.11053698  60.71109663  030.11050296 20
111  60.71113671  030.11050902 20
115  60.71118391  030.11056353
120 Linear Feature 38
112  60.71098830  030.11081872  60.71101916  030.11078993 20
111  60.71105731  030.11079669 20
115  60.71110663  030.11085556
120 Linear Feature 38
112  60.71084931  030.11130029  60.71088017  030.11125842 20
111  60.71091435  030.11127144 20
115  60.71097179  030.11133815
120 Linear Feature 38
112  60.71077065  030.11157284  60.71078871  030.11153882 20
111  60.71082377  030.11155509 20
115  60.71087950  030.11161919
120 Linear Feature 38
112  60.71063076  030.11205751  60.71066162  030.11201129 20
111  60.71069771  030.11202077 20
115  60.71073979  030.11207092
120 Linear Feature 38
112  60.71050633  030.11248195  60.71052482  030.11244967 20
111  60.71055971  030.11246430 20
115  60.71062908  030.11254234
120 Linear Feature 38
112  60.71042367  030.11276801  60.71044173  030.11273399 20
111  60.71047190  030.11274860 20
115  60.71054140  030.11283436
120 Linear Feature 38
112  60.71031896  030.11313035  60.71033703  030.11310069 20
111  60.71036293  030.11311093 20
115  60.71043401  030.11319508
120 Linear Feature 37
111  60.71180695  030.10769042 20
116  60.71193705  030.10811972  60.71202108  030.10826428
120 Linear Feature 37
111  60.71159044  030.10844210 20
116  60.71173900  030.10891031  60.71183173  030.10907894
120 Linear Feature 37
111  60.71137230  030.10919943 20
116  60.71151867  030.10965888  60.71160168  030.10980240
120 Linear Feature 37
111  60.71115404  030.10995837 20
116  60.71127929  030.11039846  60.71137612  030.11057754
120 Linear Feature 37
111  60.71093385  030.11072316 20
116  60.71107297  030.11115920  60.71117645  030.11129434
120 Linear Feature 37
111  60.71071485  030.11148382 20
116  60.71084197  030.11190629  60.71092549  030.11205190
120 Linear Feature 37
111  60.71050601  030.11219871 20
116  60.71059945  030.11264503  60.71071239  030.11280005
120 Linear Feature 37
111  60.71025224  030.11306827 20
116  60.71038954  030.11340421  60.71049353  030.11355400
120 Linear Feature 37
111  60.70989759  030.11458855 20
116  60.71000265  030.11486407  60.71008607  030.11499356
120 Linear Feature 37
111  60.71002969  030.11383833 20
116  60.71017890  030.11417243  60.71027521  030.11431699
120 Linear Feature 36
112  60.71218185  030.10740266  60.71207064  030.10730630 20
115  60.71191034  030.10733145
120 Linear Feature 36
112  60.71193705  030.10811972  60.71184119  030.10803591 20
115  60.71169053  030.10809458
120 Linear Feature 36
112  60.71173900  030.10891031  60.71164929  030.10881395 20
115  60.71147156  030.10885482
120 Linear Feature 36
112  60.71151867  030.10965888  60.71142486  030.10956566 20
115  60.71125148  030.10961890
120 Linear Feature 36
112  60.71127929  030.11039846  60.71115325  030.11029687 20
115  60.71103315  030.11037826
120 Linear Feature 36
112  60.71107297  030.11115920  60.71098019  030.11106284 20
115  60.71081697  030.11112913
120 Linear Feature 36
112  60.71084197  030.11190629  60.71073947  030.11182877 20
115  60.71059614  030.11189612
120 Linear Feature 36
112  60.71059945  030.11264503  60.71049438  030.11253822 20
115  60.71037203  030.11265376
120 Linear Feature 36
111  60.71044598  030.11347298 20
111  60.71042820  030.11345131 20
111  60.71038954  030.11340421
112  60.71038954  030.11340421  60.71028345  030.11328799 20
115  60.71018019  030.11331756
120 Linear Feature 36
111  60.71004316  030.11491342 20
111  60.71000265  030.11486407
112  60.71000265  030.11486407  60.70991079  030.11477650 20
115  60.70983507  030.11480492
120 Linear Feature 36
111  60.71023534  030.11424120 20
111  60.71021115  030.11421172 20
111  60.71017890  030.11417243
112  60.71017890  030.11417243  60.71006309  030.11405725 20
115  60.70996266  030.11407026
120 Linear Feature 43
112  60.70896428  030.12505928  60.70887728  030.12486577 20
111  60.70877106  030.12498198 20
111  60.70869941  030.12508344
112  60.70869941  030.12508344  60.70858836  030.12531252 20
115  60.70865993  030.12558559
120 Linear Feature 42
111  60.70861355  030.12545464 20
111  60.70865993  030.12558559 20
111  60.70867955  030.12564080 20
111  60.70868468  030.12565547
112  60.70868468  030.12565547  60.70878857  030.12589605 20
111  60.70892214  030.12576635 20
111  60.70897024  030.12571614
112  60.70897024  030.12571614  60.70905080  030.12564653 20
111  60.70912405  030.12571306 20
115  60.70922905  030.12583409
120 Linear Feature 41
111  60.70849436  030.12509617 20
111  60.70852554  030.12518891 20
115  60.70855330  030.12527172
120 Linear Feature 40
111  60.70868160  030.12577653 20
115  60.70873951  030.12569571
120 Linear Feature 40
111  60.70862580  030.12571582 20
111  60.70867955  030.12564080 20
115  60.70871463  030.12559184
120 Linear Feature 40
111  60.70846975  030.12526677 20
111  60.70852554  030.12518891 20
115  60.70855858  030.12514279
120 Linear Feature 39
112  60.70844288  030.12494628  60.70838393  030.12464504 20
111  60.70848587  030.12446052 20
111  60.70855772  030.12435986
112  60.70855772  030.12435986  60.70867784  030.12424840 20
115  60.70875077  030.12443446
120 Linear Feature 44
111  60.70948026  030.13227779 22
115  60.71003964  030.13294084
120 Linear Feature 45
111  60.70650904  030.12243209 22
115  60.70734738  030.12230557
14  60.71095230  030.10840852  82.02 0 Tower
1300  60.70929175  030.11273521 120.11 hangar turboprops|props|fighters Hangar
1301 B none 
1300  60.71740862  030.09517272  95.99 tie_down fighters Tie-Down 1-1
1301 A military 
1300  60.71727892  030.09514561  95.99 tie_down fighters Tie-Down 1-2
1301 A military 
1300  60.71715069  030.09511397  95.99 tie_down fighters Tie-Down 1-3
1301 A military 
1300  60.71702099  030.09508685  95.99 tie_down fighters Tie-Down 1-4
1301 A military 
1300  60.71689182  030.09505991  95.99 tie_down fighters Tie-Down 1-5
1301 A military 
1300  60.71676212  030.09503279  95.99 tie_down fighters Tie-Down 1-6
1301 A military 
1300  60.71663390  030.09500115  95.99 tie_down fighters Tie-Down 1-7
1301 A military 
1300  60.71650420  030.09497403  95.99 tie_down fighters Tie-Down 1-8
1301 A military 
1300  60.71449883  030.09844415  30.93 tie_down fighters Tie-Down 2-1
1301 A military 
1300  60.71442672  030.09868806  30.93 tie_down fighters Tie-Down 2-2
1301 A military 
1300  60.71435462  030.09893196  30.93 tie_down fighters Tie-Down 2-3
1301 A military 
1300  60.71428357  030.09917589  30.93 tie_down fighters Tie-Down 2-4
1301 A military 
1300  60.71421467  030.09941551  30.93 tie_down fighters Tie-Down 2-5
1301 A military 
