I
1050 Generated by WorldEditor 2.1.0r1

1    179 1 0 LIPI Rivolto "Mario Visintini"
1302 city Codroipo
111  45.97437491  013.03625990
111  45.97425461  013.03597082
113  45.97424071  013.03593743
111  45.97714785  013.04458355 102
112  45.97708451  013.04483118  45.97696381  013.04493608
111  45.97708451  013.04483118 102
111  45.97686701  013.04501646 102
111  45.97637430  013.04543626 102
111  45.97614757  013.04563253
112  45.97614757  013.04563253  45.97593604  013.04581653 102
111  45.97577231  013.04551732 102
111  45.97566687  013.04526378 102
111  45.97231959  013.03721563 102
111  45.97230205  013.03717346 102
112  45.97240208  013.03667325  45.97259568  013.03650818
111  45.97240208  013.03667325 102
111  45.97303895  013.03613798 102
111  45.97335320  013.03587386
112  45.97335320  013.03587386  45.97347220  013.03579243 102
111  45.97359073  013.03589544
111  45.97379605  013.03639587
111  45.97375521  013.03642739
111  45.97388392  013.03674110
111  45.97392475  013.03670957
111  45.97526220  013.03993333
111  45.97562193  013.04071453
111  45.97714264  013.04432568
111  45.97710949  013.04435538
113  45.97714350  013.04443574
111  45.98106631  013.05399262 102
112  45.98097907  013.05418008  45.98090020  013.05425231
111  45.98097907  013.05418008 102
111  45.98075798  013.05437044 102
111  45.98036030  013.05471181 102
111  45.98004213  013.05498493
112  45.98004213  013.05498493  45.97982582  013.05516894 102
111  45.97967360  013.05487979 102
111  45.97956169  013.05461092 102
111  45.97621942  013.04658053 102
111  45.97609722  013.04628692 102
112  45.97621338  013.04579958  45.97641973  013.04561644
111  45.97621338  013.04579958 102
111  45.97644365  013.04560315 102
111  45.97693631  013.04518290 102
111  45.97714829  013.04500367
112  45.97714829  013.04500367  45.97726158  013.04492560 102
111  45.97731763  013.04499685
111  45.97743155  013.04512997
111  45.97745198  013.04518193
111  45.97748823  013.04515740
111  45.98103298  013.05366625
111  45.98100108  013.05369576
111  45.98104926  013.05387045
113  45.98102551  013.05389471
111  45.98484020  013.06288749 102
112  45.98473563  013.06325656  45.98457131  013.06341302
111  45.98473563  013.06325656 102
111  45.98443945  013.06351161 102
111  45.98379312  013.06406720
112  45.98379312  013.06406720  45.98360307  013.06422963 102
111  45.98344771  013.06394418 102
111  45.98344388  013.06393499 102
111  45.98011245  013.05593011 102
111  45.98000633  013.05567513 102
112  45.98010935  013.05515488  45.98032359  013.05496053
111  45.98010935  013.05515488 102
111  45.98042583  013.05488283 102
111  45.98082525  013.05453948 102
112  45.98104849  013.05434874  45.98107120  013.05432983
111  45.98104849  013.05434874
112  45.98104849  013.05434874  45.98112405  013.05429380 102
111  45.98121335  013.05433049
111  45.98124845  013.05441330
111  45.98127007  013.05440563
113  45.98137735  013.05458896
111  45.98326946  013.06409681 102
112  45.98329536  013.06422867  45.98330432  013.06431179
111  45.98329536  013.06422867
111  45.98326630  013.06424306
111  45.98304017  013.06428043
111  45.98302584  013.06428811
111  45.98305228  013.06436042
111  45.98326121  013.06434790
111  45.98329137  013.06436052
112  45.98329137  013.06436052  45.98327345  013.06453108 102
111  45.98316191  013.06461420 102
111  45.98286790  013.06486735
111  45.98287190  013.06480103
111  45.98294462  013.06446511
111  45.98295629  013.06443773
111  45.98292849  013.06436905
111  45.98290613  013.06439618
111  45.98289272  013.06443178
111  45.98282685  013.06478799
111  45.98279426  013.06493076 102
111  45.98228225  013.06537162 102
112  45.98211446  013.06529526  45.98206570  013.06523335
111  45.98211446  013.06529526 102
111  45.97951274  013.06202252 102
111  45.97922496  013.06249955
111  45.97916340  013.06260160 102
111  45.97908012  013.06273964 102
111  45.97870922  013.06227149
111  45.97865762  013.06220635 102
111  45.97777883  013.06109713
111  45.97759829  013.06086925 102
111  45.97709884  013.06023883
111  45.97692045  013.06001554 102
111  45.97625165  013.05917195
112  45.97625165  013.05917195  45.97611570  013.05899365 102
112  45.97631016  013.05839935  45.97648569  013.05825078
111  45.97631016  013.05839935 102
111  45.97935120  013.05580030 102
111  45.97948869  013.05568279
112  45.97948869  013.05568279  45.97968904  013.05555580 102
111  45.97983460  013.05582890 102
111  45.97993893  013.05608003 102
113  45.98326532  013.06408685 102
111  45.97059554  013.04049155 102
112  45.97053698  013.04070132  45.97044735  013.04079073
111  45.97053698  013.04070132
111  45.96980081  013.04110367
112  45.96974942  013.04101941  45.96971476  013.04097299
111  45.96966098  013.04091797
111  45.96919647  013.04049167
111  45.96903237  013.04030242
112  45.96884474  013.03999120  45.96878021  013.03982442
111  45.96884474  013.03999120
111  45.96881367  013.03988976
111  45.96890689  013.03981582
111  45.96893680  013.03962302
111  45.96914754  013.03944291 102
111  45.96926063  013.03934625 102
111  45.96930173  013.03935343 102
111  45.96934168  013.03936995 102
111  45.96943551  013.03960690
111  45.96940119  013.03979686
111  45.96951254  013.04004646
111  45.96952200  013.04005032
111  45.96952737  013.04001890
111  45.96969205  013.04007029
111  45.96975016  013.03973799
111  45.96967167  013.03955783
111  45.96954876  013.03951130 102
111  45.96945433  013.03926778 102
111  45.96947178  013.03916512 102
111  45.96995283  013.03875247
112  45.96995283  013.03875247  45.97011184  013.03869305 102
113  45.97017999  013.03889806 102
111  45.97681260  013.04857692
111  45.97679169  013.04863711
111  45.97591430  013.04933930
111  45.97585853  013.04933356
111  45.97490751  013.04705441
112  45.97490751  013.04705441  45.97488026  013.04698632
111  45.97489030  013.04693886 102
111  45.97528713  013.04659769
111  45.97530047  013.04661167
111  45.97556832  013.04678577
111  45.97560479  013.04683854
111  45.97562767  013.04682305
111  45.97557241  013.04669243
111  45.97556139  013.04669796
112  45.97539857  013.04656184  45.97536511  013.04651369
111  45.97539857  013.04656184
111  45.97538068  013.04651725 102
111  45.97542504  013.04647911 102
111  45.97558154  013.04634457 102
112  45.97577681  013.04631946  45.97588987  013.04636107
111  45.97577681  013.04631946
111  45.97576581  013.04637482
112  45.97576581  013.04637482  45.97574430  013.04648832
111  45.97570083  013.04656906
111  45.97567085  013.04660319
111  45.97572159  013.04674240
111  45.97574173  013.04670918
111  45.97581459  013.04643970
111  45.97585401  013.04636520
112  45.97585401  013.04636520  45.97589273  013.04639615 102
111  45.97593146  013.04647044 102
113  45.97604482  013.04674146 102
111  45.97771140  013.05074485
112  45.97766120  013.05096565  45.97759667  013.05102549
111  45.97766120  013.05096565
111  45.97750030  013.05110565
111  45.97731160  013.05066581
111  45.97736126  013.05062659
111  45.97734910  013.05059806
111  45.97723096  013.05069612
111  45.97711975  013.05043101
111  45.97706266  013.05047985
111  45.97722646  013.05087023
111  45.97728289  013.05082088
111  45.97724306  013.05072534
111  45.97729451  013.05068035
111  45.97748260  013.05111876
111  45.97695993  013.05156202
112  45.97695993  013.05156202  45.97682082  013.05167139
111  45.97674195  013.05145472
111  45.97590787  013.04945348
111  45.97593197  013.04938167
111  45.97680619  013.04868832
111  45.97686126  013.04869327 102
111  45.97748158  013.05018424
111  45.97747553  013.05019970
111  45.97736637  013.05029506
111  45.97737809  013.05032225
111  45.97748572  013.05022592
113  45.97749874  013.05022445 102
112  45.98031161  013.06470217  45.98028413  013.06475720
111  45.98031161  013.06470217
111  45.98024349  013.06482255
112  45.98024349  013.06482255  45.98014550  013.06498593
111  45.98004870  013.06495841 102
111  45.97975471  013.06457147 102
111  45.97974873  013.06446140 102
112  45.97988019  013.06424128  45.97993994  013.06414497 102
111  45.98004631  013.06421892 102
113  45.98034747  013.06460070 102
111  45.98138977  013.06591096 102
112  45.98140291  013.06613109  45.98135631  013.06626180
111  45.98140291  013.06613109
111  45.98131374  013.06620762
111  45.98120453  013.06630135
111  45.98112446  013.06630651
111  45.98091659  013.06604676
111  45.98089984  013.06584251
111  45.98078480  013.06570709
111  45.98066722  013.06573517
111  45.98045576  013.06547094
111  45.98025325  013.06521789
112  45.98034288  013.06496509  45.98043251  013.06482063
111  45.98034288  013.06496509
111  45.98042056  013.06484298
112  45.98042056  013.06484298  45.98044685  013.06480171 102
113  45.98049226  013.06478623 102
111  45.97560189  013.04567157 102
112  45.97550724  013.04618332  45.97530790  013.04636904
111  45.97550724  013.04618332 102
111  45.97536169  013.04630760 102
111  45.97480236  013.04678519
111  45.97477394  013.04676478
111  45.97431500  013.04565421
111  45.97425029  013.04570285
111  45.97426857  013.04574709
111  45.97429264  013.04572798
112  45.97429264  013.04572798  45.97430675  013.04571843
111  45.97432589  013.04574109
111  45.97475571  013.04678118
111  45.97475340  013.04682699 102
111  45.97458362  013.04697338 102
111  45.97451697  013.04696336 102
111  45.97449968  013.04694986 102
111  45.97442507  013.04677133
111  45.97442620  013.04675047
111  45.97443445  013.04674180
111  45.97425941  013.04631335
111  45.97411362  013.04643280
111  45.97410273  013.04640604
111  45.97408623  013.04644302
111  45.97403549  013.04667770
111  45.97403922  013.04670795
111  45.97415531  013.04697178
111  45.97430338  013.04684934 102
111  45.97438750  013.04704382 102
111  45.97437402  013.04714229 102
111  45.97436718  013.04716442 102
111  45.97379074  013.04765177
111  45.97366818  013.04735378
111  45.97364615  013.04737134
111  45.97375040  013.04762835
111  45.97376439  013.04767405 102
111  45.97355106  013.04786046
112  45.97350570  013.04780213  45.97349256  013.04774539
111  45.97350570  013.04780213
111  45.97344541  013.04748692
111  45.97340818  013.04749847
111  45.97347450  013.04781134
112  45.97347450  013.04781134  45.97348167  013.04786980
111  45.97345792  013.04793315 102
111  45.97340199  013.04799093
112  45.97340199  013.04799093  45.97321412  013.04812092 102
111  45.97310083  013.04787331 102
111  45.97289544  013.04726374
112  45.97292295  013.04722096  45.97294207  013.04721408
111  45.97292295  013.04722096
111  45.97309224  013.04718054
111  45.97309993  013.04719248
111  45.97315267  013.04717089
111  45.97313661  013.04708381
111  45.97309412  013.04710790
111  45.97308644  013.04713224
111  45.97290709  013.04717826
112  45.97290709  013.04717826  45.97288438  013.04718514
111  45.97286674  013.04717857 102
111  45.97186692  013.04421117
111  45.97189363  013.04410286 102
111  45.97207330  013.04398698
111  45.97217426  013.04403588
111  45.97225482  013.04426687
111  45.97228744  013.04424245
111  45.97236852  013.04418337
111  45.97240676  013.04415475
111  45.97234576  013.04394840
111  45.97237796  013.04392646
111  45.97238171  013.04391111
111  45.97235923  013.04389924
111  45.97240651  013.04367183
111  45.97218195  013.04356262
111  45.97208555  013.04363084
111  45.97205765  013.04367380
111  45.97201598  013.04382648 102
111  45.97183632  013.04394236 102
111  45.97176427  013.04390650 102
111  45.97154858  013.04326633
111  45.97156613  013.04319461
111  45.97174969  013.04306874
111  45.97173465  013.04301962
111  45.97155109  013.04314549
111  45.97149773  013.04311543 102
111  45.97123570  013.04233772 102
111  45.97126188  013.04223529 102
111  45.97149238  013.04209964
111  45.97172762  013.04210066
111  45.97175034  013.04208769
111  45.97185266  013.04170766
111  45.97169646  013.04163403
111  45.97170345  013.04159395
111  45.97151275  013.04168554
111  45.97144715  013.04191999 102
111  45.97120563  013.04206164 102
111  45.97113703  013.04202186 102
111  45.97095616  013.04133071
111  45.97119996  013.04119660
111  45.97119017  013.04115939
111  45.97094637  013.04129351 102
111  45.97068362  013.04027391 102
111  45.97069952  013.04019077 102
111  45.97071283  013.04016202 102
111  45.97085323  013.04008813 102
111  45.97087379  013.04009945
111  45.97118981  013.03993008
111  45.97118125  013.03989310
111  45.97113785  013.03972290
111  45.97113482  013.03971088
111  45.97113188  013.03970494
111  45.97115525  013.03968915
111  45.97114063  013.03966959
111  45.97097927  013.03955258
111  45.97096385  013.03955710
111  45.97076230  013.03966267
111  45.97081384  013.03987656 102
111  45.97079718  013.03991043 102
111  45.97066132  013.03997999 102
111  45.97059011  013.03991834 102
111  45.97030434  013.03883169 102
112  45.97040759  013.03836224  45.97058891  013.03814950
111  45.97040759  013.03836224 102
111  45.97109050  013.03778640
111  45.97114929  013.03792972
111  45.97121441  013.03808848
111  45.97149870  013.03784876
111  45.97143362  013.03769010
111  45.97137479  013.03754669
111  45.97145597  013.03747824
111  45.97148907  013.03749814
111  45.97164666  013.03763897
112  45.97164666  013.03763897  45.97169829  013.03767116
111  45.97175640  013.03763272
111  45.97179065  013.03761533
111  45.97176551  013.03755205
111  45.97173544  013.03757616
112  45.97164610  013.03754977  45.97160480  013.03752501
112  45.97156218  013.03738868  45.97156906  013.03735154
111  45.97156218  013.03738868 102
111  45.97179947  013.03718860 102
112  45.97192337  013.03716185  45.97200391  013.03716483
111  45.97192337  013.03716185
112  45.97186320  013.03746767  45.97176855  013.03757414
111  45.97186320  013.03746767
111  45.97188447  013.03752908
112  45.97188447  013.03752908  45.97192921  013.03749689
111  45.97194858  013.03742100
111  45.97199681  013.03727590
111  45.97203076  013.03720642
112  45.97203076  013.03720642  45.97209684  013.03725693 102
111  45.97212988  013.03733122 102
111  45.97214324  013.03736329 102
113  45.97549043  013.04540382 102
110 5 0.00 59.8000 graveled asphalt rwy
111  45.97261846  013.03240674
111  45.97260085  013.03241036
111  45.97232906  013.03263486
111  45.97327753  013.03491787
111  45.97349685  013.03580926
111  45.98485037  013.06309602
111  45.98529600  013.06377206
111  45.98696320  013.06779822
111  45.98725469  013.06755526
111  45.98555500  013.06349137
111  45.98527592  013.06259858
111  45.98530738  013.06252916
111  45.97398780  013.03533444
113  45.97357288  013.03469833
130 Airport Boundary 140
111  45.98161024  013.04908291
111  45.98291318  013.04773959
111  45.97878496  013.03780947
111  45.97815205  013.03834705
111  45.97781469  013.03745875
111  45.97722168  013.03603694
111  45.97644608  013.03668081
111  45.97392575  013.03066711
111  45.97307703  013.03137352
111  45.97304569  013.03137352
111  45.97246073  013.02996449
111  45.97093043  013.03129836
111  45.97146839  013.03259464
111  45.97149189  013.03268481
111  45.97148928  013.03274117
111  45.97140310  013.03288019
111  45.96901364  013.03490154
111  45.96969522  013.03650207
111  45.96850702  013.03692286
111  45.96865848  013.03791473
111  45.96815186  013.03806877
111  45.96848874  013.03971061
111  45.96908414  013.04201747
111  45.96929828  013.04193482
111  45.96955420  013.04295675
111  45.97003471  013.04269752
111  45.97137960  013.04819064
111  45.97137176  013.04828081
111  45.96991458  013.04949814
111  45.97028018  013.05067039
111  45.97014961  013.05078686
111  45.97046821  013.05201922
111  45.97036375  013.05210188
111  45.97048387  013.05253772
111  45.97049432  013.05268801
111  45.97048387  013.05295101
111  45.97050738  013.05305997
111  45.97058050  013.05332673
111  45.97066406  013.05352962
111  45.97075285  013.05378136
111  45.97112890  013.05491605
111  45.97113412  013.05500246
111  45.97134565  013.05568253
111  45.97137698  013.05572386
111  45.97187055  013.05743718
111  45.97187055  013.05748602
111  45.97355753  013.06151390
111  45.97481886  013.06129975
111  45.97600445  013.06055577
111  45.97602795  013.06057080
111  45.97622120  013.06136364
111  45.97635699  013.06160037
111  45.97657374  013.06227674
111  45.97702030  013.06171686
111  45.97726577  013.06262245
111  45.97730756  013.06262997
111  45.97738590  013.06256985
111  45.97742246  013.06264124
111  45.97803354  013.06301327
111  45.97815627  013.06310722
111  45.97886919  013.06388132
111  45.97903894  013.06470802
111  45.97872034  013.06491470
111  45.97898932  013.06577899
111  45.97947244  013.06546710
111  45.97987721  013.06678610
111  45.98015663  013.06787588
111  45.98056663  013.06786087
111  45.98113853  013.06774813
111  45.98237635  013.06704164
111  45.98241814  013.06706419
111  45.98330864  013.06923633
111  45.98584695  013.06705285
111  45.98587306  013.06705661
111  45.98606631  013.06750760
111  45.98607415  013.06766545
111  45.98614465  013.06768424
111  45.98638229  013.06836073
111  45.98643191  013.06837576
111  45.98734330  013.06761658
111  45.98752349  013.06753390
111  45.98794393  013.06715054
111  45.98737464  013.06575996
111  45.98737986  013.06571485
111  45.98829387  013.06493311
111  45.98823641  013.06479029
113  45.98811107  013.06471888
120 Linear Feature 204
111  45.98344388  013.06393499 2
115  45.98326532  013.06408685
120 Linear Feature 203
111  45.98042583  013.05488283 2
115  45.98036030  013.05471181
120 Linear Feature 202
111  45.97993893  013.05608003 2
115  45.98011245  013.05593011
120 Linear Feature 201
111  45.97928035  013.05563389 2
115  45.97935120  013.05580030
120 Linear Feature 200
111  45.97956169  013.05461092 2
115  45.97938698  013.05476092
120 Linear Feature 199
111  45.97566687  013.04526378 2
115  45.97549043  013.04540382
120 Linear Feature 199
111  45.97621942  013.04658053 2
115  45.97604482  013.04674146
120 Linear Feature 198
111  45.97637430  013.04543626 2
115  45.97644365  013.04560315
120 Linear Feature 197
111  45.97536169  013.04630760 2
115  45.97542504  013.04647911
120 Linear Feature 196
111  45.97214324  013.03736329 2
115  45.97231959  013.03721563
120 Linear Feature 195
111  45.98279426  013.06493076 5
115  45.98289679  013.06516529
120 Linear Feature 194
111  45.98606797  013.06290493 4
115  45.98582533  013.06231464
120 Linear Feature 193
111  45.98443945  013.06351161 4
115  45.98467606  013.06410499
120 Linear Feature 192
111  45.98075798  013.05437044 4
115  45.98082525  013.05453948
120 Linear Feature 191
111  45.97686701  013.04501646 4
115  45.97693631  013.04518290
120 Linear Feature 190
111  45.97279735  013.03554714 4
115  45.97303895  013.03613798
120 Linear Feature 189
111  45.97443060  013.03494740 4
115  45.97419430  013.03435860
120 Linear Feature 242
112  45.98499183  013.06263267  45.98509762  013.06307840 1
111  45.98488756  013.06323728 1
111  45.98448503  013.06358433
111  45.98445900  013.06360677 1
111  45.98375363  013.06421491 1
111  45.98329190  013.06461300 1
111  45.98284056  013.06500212
111  45.98281310  013.06502580 1
111  45.98227183  013.06549246 1
111  45.98207360  013.06566337 1
111  45.98197798  013.06574581 1
111  45.98177537  013.06591859 1
111  45.98165658  013.06602139 1
111  45.98145428  013.06619648 1
111  45.98119989  013.06641665
112  45.98119989  013.06641665  45.98114162  013.06646519 1
111  45.98109562  013.06640341 1
115  45.98104043  013.06633280
120 Linear Feature 239
111  45.97352472  013.03560357 1
111  45.97341848  013.03569402 1
111  45.97301216  013.03603998
111  45.97299140  013.03605765 1
111  45.97272451  013.03628212 1
111  45.97261802  013.03637169 1
111  45.97251169  013.03646112 1
111  45.97239949  013.03655548 1
111  45.97229466  013.03664365 1
111  45.97218171  013.03673865 1
111  45.97213615  013.03677697 1
111  45.97196836  013.03692034 1
111  45.97195223  013.03693412 1
111  45.97185911  013.03701369 1
111  45.97175037  013.03710661 1
111  45.97164351  013.03719792 1
111  45.97153460  013.03729098 1
111  45.97142626  013.03738355 1
111  45.97131423  013.03747928 1
111  45.97120753  013.03757045 1
111  45.97111310  013.03765114 1
111  45.97098313  013.03776220 1
111  45.97096700  013.03777597 1
111  45.97039135  013.03826786 1
111  45.97035302  013.03830061 1
111  45.97020635  013.03842593 1
111  45.96996361  013.03863335 1
111  45.96944610  013.03907554 1
111  45.96940851  013.03910766 1
111  45.96928587  013.03921246 1
111  45.96925873  013.03923565 1
115  45.96921536  013.03927270
120 Linear Feature 238
111  45.97213615  013.03677697 1
112  45.97210851  013.03700080  45.97215022  013.03712030
111  45.97210851  013.03700080 1
111  45.97969078  013.05520190 1
111  45.97981004  013.05548867 1
111  45.98334667  013.06399222
112  45.98334667  013.06399222  45.98351888  013.06437350 1
115  45.98375363  013.06421491
120 Linear Feature 237
112  45.98165658  013.06602139  45.98159358  013.06605332 1
111  45.98156033  013.06600102 1
111  45.98148374  013.06590434 1
111  45.98050966  013.06467462 1
111  45.98042237  013.06456443 1
111  45.98019230  013.06427398 1
111  45.98002910  013.06406796 1
111  45.97986761  013.06386408 1
111  45.97970571  013.06365970 1
111  45.97954341  013.06345480 1
111  45.97938151  013.06325042 1
111  45.97921782  013.06304378 1
111  45.97623595  013.05927938
112  45.97623595  013.05927938  45.97581020  013.05874309 1
111  45.97624485  013.05833865 1
111  45.97965440  013.05542790 1
111  45.97984896  013.05526106 1
111  45.98106944  013.05421011
112  45.98106944  013.05421011  45.98147219  013.05417804 1
115  45.98176468  013.05487185
120 Linear Feature 236
111  45.97786154  013.04549478 1
112  45.97714802  013.04488501  45.97682052  013.04515242
111  45.97714802  013.04488501 1
111  45.97460512  013.04706503 1
111  45.97441964  013.04722404 1
111  45.97412398  013.04747751 1
111  45.97393998  013.04763525 1
111  45.97336182  013.04813090 1
111  45.97300079  013.04844042 1
111  45.97291803  013.04851246 1
115  45.97273494  013.04866833
120 Linear Feature 235
111  45.97035302  013.03830061 1
112  45.97023791  013.03886135  45.97031422  013.03923412
111  45.97023791  013.03886135 1
111  45.97053454  013.03998796 1
111  45.97060914  013.04027128 1
111  45.97067716  013.04052964 1
111  45.97074499  013.04078725 1
111  45.97108398  013.04207476 1
111  45.97117661  013.04237838 1
111  45.97171913  013.04398985 1
111  45.97179580  013.04421758 1
111  45.97222360  013.04548828 1
111  45.97232262  013.04578242 1
111  45.97246789  013.04621391 1
111  45.97255864  013.04648348 1
111  45.97285494  013.04736358 1
111  45.97294605  013.04763420 1
111  45.97305254  013.04795052
112  45.97305254  013.04795052  45.97317499  013.04818951 1
115  45.97336182  013.04813090
120 Linear Feature 234
111  45.97067716  013.04052964 1
112  45.97060857  013.04072800  45.97051688  013.04078545
111  45.97060857  013.04072800 1
115  45.97057530  013.04074608
120 Linear Feature 241
112  45.97385567  013.03581532  45.97381734  013.03555978 1
116  45.97396665  013.03522653  45.97404587  013.03509232
120 Linear Feature 240
112  45.97383778  013.03583003  45.97372790  013.03571421 1
116  45.97341848  013.03569402  45.97318722  013.03577491
120 Linear Feature 233
111  45.97981004  013.05548867 1
112  45.97984896  013.05526106  45.97992438  013.05516402
111  45.97984896  013.05526106
112  45.97984896  013.05526106  45.97975313  013.05531596 1
111  45.97969078  013.05520190 1
112  45.97965440  013.05542790  45.97957454  013.05551984
111  45.97965440  013.05542790
114  45.97965440  013.05542790  45.97975467  013.05537555 1
120 Linear Feature 232
111  45.98145428  013.06619648 1
116  45.98148374  013.06590434  45.98140744  013.06572302
120 Linear Feature 231
111  45.98329190  013.06461300 1
116  45.98334667  013.06399222  45.98320131  013.06357122
120 Linear Feature 230
111  45.98093748  013.05289221 1
116  45.98106944  013.05421011  45.98083983  013.05467060
120 Linear Feature 230
111  45.97704003  013.04352494 1
116  45.97714802  013.04488501  45.97683235  013.04516416
120 Linear Feature 229
111  45.97300079  013.04844042 1
116  45.97305254  013.04795052  45.97296949  013.04766096
120 Linear Feature 228
111  45.97074499  013.04078725 1
116  45.97060857  013.04072800  45.97050875  013.04076523
120 Linear Feature 227
111  45.97195223  013.03693412 1
116  45.97210851  013.03700080  45.97216101  013.03712421
120 Linear Feature 226
111  45.96996361  013.03863335 1
116  45.97023791  013.03886135  45.97033268  013.03918152
120 Linear Feature 222
111  45.98623315  013.06249532
112  45.98623315  013.06249532  45.98626124  013.06256769 1
111  45.98621614  013.06260919 1
111  45.98574069  013.06302315
112  45.98574069  013.06302315  45.98569929  013.06305507 1
111  45.98565936  013.06297207 1
111  45.98557284  013.06276775
112  45.98557284  013.06276775  45.98555214  013.06271454 1
111  45.98559946  013.06267517 1
111  45.98608378  013.06225802
112  45.98608378  013.06225802  45.98611854  013.06222822 1
111  45.98614885  013.06229633 1
111  45.98615647  013.06231326 1
113  45.98622480  013.06247551 1
120 Linear Feature 225
111  45.98548317  013.06300863 1
111  45.98614226  013.06244139
112  45.98614226  013.06244139  45.98617864  013.06241075 1
115  45.98622480  013.06247551
120 Linear Feature 224
111  45.98620721  013.06273127 1
111  45.98624980  013.06268938
112  45.98624980  013.06268938  45.98627553  013.06266384 1
115  45.98626666  013.06261149
120 Linear Feature 223
112  45.98614226  013.06244139  45.98617633  013.06241228 1
115  45.98615647  013.06231326
120 Linear Feature 221
111  45.97386478  013.03531424 1
111  45.97396665  013.03522653 1
111  45.97438306  013.03487770
111  45.97440769  013.03485707 1
111  45.97445874  013.03481329 1
111  45.97461195  013.03468194
112  45.97461195  013.03468194  45.97464643  013.03465023 1
111  45.97462185  013.03458857 1
111  45.97451195  013.03432803
112  45.97451195  013.03432803  45.97449704  013.03429432 1
111  45.97446936  013.03431258 1
111  45.97436620  013.03439716 1
111  45.97432366  013.03443269 1
111  45.97425864  013.03448628
111  45.97423524  013.03450558 1
111  45.97395827  013.03473390
112  45.97395827  013.03473390  45.97380175  013.03486412 1
115  45.97374106  013.03502039
120 Linear Feature 220
112  45.97445874  013.03481329  45.97448832  013.03477393 1
111  45.97446918  013.03472678 1
111  45.97435531  013.03444484
112  45.97435531  013.03444484  45.97434348  013.03441930 1
115  45.97432366  013.03443269
120 Linear Feature 219
112  45.97435531  013.03444484  45.97434865  013.03441717 1
115  45.97436620  013.03439716
120 Linear Feature 218
112  45.97338090  013.03528075  45.97326463  013.03530281 1
111  45.97321224  013.03534510 1
111  45.97285672  013.03564673
111  45.97282859  013.03567060 1
111  45.97256292  013.03589601 1
111  45.97245187  013.03599023 1
111  45.97234502  013.03608088 1
111  45.97223908  013.03617076 1
111  45.97212803  013.03626498 1
111  45.97201954  013.03635703 1
111  45.97191673  013.03644426 1
111  45.97180420  013.03653974 1
111  45.97169389  013.03663333 1
111  45.97158614  013.03672475 1
111  45.97148094  013.03681400 1
111  45.97137245  013.03690605 1
111  45.97126231  013.03699950 1
111  45.97115546  013.03708831 1
111  45.97104917  013.03718034 1
112  45.97104109  013.03725413  45.97105728  013.03729829
111  45.97104109  013.03725413 1
111  45.97116195  013.03754164 1
116  45.97120753  013.03757045  45.97123529  013.03755587
120 Linear Feature 208
111  45.97259736  013.03605298 1
115  45.97259226  013.03605739
120 Linear Feature 208
111  45.97248467  013.03614234 1
115  45.97247958  013.03614676
120 Linear Feature 208
111  45.97237606  013.03623295 1
115  45.97237097  013.03623737
120 Linear Feature 208
111  45.97226840  013.03632401 1
115  45.97226330  013.03632843
120 Linear Feature 208
111  45.97215948  013.03641598 1
115  45.97215438  013.03642040
120 Linear Feature 208
111  45.97205184  013.03651157 1
115  45.97204674  013.03651599
120 Linear Feature 208
111  45.97194355  013.03660535 1
115  45.97193846  013.03660977
120 Linear Feature 208
111  45.97183589  013.03669641 1
115  45.97183079  013.03670083
120 Linear Feature 208
111  45.97172697  013.03678838 1
115  45.97172188  013.03679280
120 Linear Feature 208
111  45.97161931  013.03687944 1
115  45.97161421  013.03688386
120 Linear Feature 208
111  45.97151387  013.03697456 1
115  45.97150877  013.03697897
120 Linear Feature 208
111  45.97140337  013.03706428 1
115  45.97139827  013.03706870
120 Linear Feature 208
111  45.97118743  013.03725042 1
115  45.97118233  013.03725484
120 Linear Feature 208
111  45.97129603  013.03715851 1
115  45.97129094  013.03716292
120 Linear Feature 207
112  45.97272451  013.03628212  45.97269675  013.03629670 1
111  45.97267882  013.03625307 1
111  45.97259736  013.03605298 1
111  45.97256115  013.03596402
112  45.97256115  013.03596402  45.97254709  013.03592600 1
115  45.97256292  013.03589601
120 Linear Feature 207
112  45.97261802  013.03637169  45.97259026  013.03638626 1
111  45.97256613  013.03634243 1
111  45.97248467  013.03614234 1
111  45.97244846  013.03605339
112  45.97244846  013.03605339  45.97243440  013.03601536 1
115  45.97245187  013.03599023
120 Linear Feature 207
112  45.97251169  013.03646112  45.97248393  013.03647569 1
111  45.97245752  013.03643304 1
111  45.97237606  013.03623295 1
111  45.97233985  013.03614400
112  45.97233985  013.03614400  45.97232579  013.03610598 1
115  45.97234502  013.03608088
120 Linear Feature 207
112  45.97239949  013.03655548  45.97237173  013.03657006 1
111  45.97234986  013.03652410 1
111  45.97226840  013.03632401 1
111  45.97223219  013.03623506
112  45.97223219  013.03623506  45.97221813  013.03619703 1
115  45.97223908  013.03617076
120 Linear Feature 207
112  45.97229466  013.03664365  45.97226690  013.03665823 1
111  45.97224094  013.03661607 1
111  45.97215948  013.03641598 1
111  45.97212327  013.03632703
112  45.97212327  013.03632703  45.97210921  013.03628901 1
115  45.97212803  013.03626498
120 Linear Feature 207
112  45.97218171  013.03673865  45.97215395  013.03675323 1
111  45.97213329  013.03671166 1
111  45.97205184  013.03651157 1
111  45.97201562  013.03642262
112  45.97201562  013.03642262  45.97200156  013.03638459 1
115  45.97201954  013.03635703
120 Linear Feature 207
112  45.97207609  013.03683014  45.97204833  013.03684471 1
