I
1050 Generated by WorldEditor 2.1.0r1

1     44 1 0 ESSB Bromma
1302 city Stockholm
111  59.35967234  017.93189951
112  59.35967234  017.93189951  59.35963009  017.93199682 3
112  59.35951989  017.93184185  59.35950520  017.93173374
111  59.35951989  017.93184185
111  59.35958601  017.93165445
111  59.35954744  017.93131209
111  59.35948867  017.93121478
111  59.35947948  017.93102018
112  59.35947948  017.93102018  59.35947465  017.93069164
112  59.35978255  017.93080790  59.35989392  017.93108214
111  59.35978255  017.93080790
111  59.35977887  017.93083998
112  59.35975867  017.93152471  59.35968152  017.93184185
111  59.35975867  017.93152471
113  59.35966499  017.93185627
112  59.35728196  017.93930996  59.35738451  017.93907272
111  59.35745798  017.93902467
112  59.35755135  017.93931296  59.35757125  017.93957122
111  59.35755135  017.93931296
111  59.35756360  017.93962528
111  59.35756053  017.94001567
112  59.35741972  017.94070636  59.35727890  017.94107573
111  59.35741972  017.94070636
111  59.35736624  017.94085054
111  59.35726819  017.94104570
112  59.35726819  017.94104570  59.35718247  017.94121387
111  59.35708910  017.94113279
112  59.35694369  017.94093459  59.35687941  017.94080846
111  59.35694369  017.94093459
112  59.35694369  017.94093459  59.35682430  017.94073639
111  59.35687022  017.94050816
113  59.35696971  017.94015381
111  59.35829926  017.93952163
111  59.35827375  017.93952914
111  59.35827247  017.93941152
111  59.35822400  017.93949911
111  59.35802885  017.93950161
111  59.35795997  017.93965177
111  59.35796252  017.94014978
111  59.35816278  017.94015729
111  59.35817936  017.94017731
111  59.35818446  017.94033998
111  59.35821124  017.94033998 20
111  59.35821252  017.94036250
112  59.35821252  017.94036250  59.35821252  017.94039504
111  59.35819339  017.94040004
111  59.35791150  017.94034999
112  59.35782859  017.94018732  59.35780691  017.94005468
111  59.35779925  017.93969932
111  59.35780818  017.93934896
112  59.35786048  017.93924135  59.35790129  017.93923134
111  59.35786048  017.93924135
113  59.35839364  017.93922883 20
111  59.35822528  017.93799255
111  59.35828267  017.93796251
112  59.35828267  017.93796251  59.35836431  017.93792998
111  59.35846635  017.93776731
111  59.35851227  017.93776731
111  59.35853905  017.93784489
111  59.35848676  017.93799505
111  59.35842808  017.93822028
111  59.35839747  017.93838796
111  59.35837201  017.93871593
111  59.35835666  017.93880839
112  59.35835666  017.93880839  59.35834645  017.93886095
111  59.35833114  017.93886595
111  59.35820997  017.93886345
111  59.35815512  017.93885094
112  59.35804415  017.93885594  59.35793573  017.93882841
113  59.35796507  017.93870829
111  59.35972656  017.93691638
111  59.35974697  017.93697645
111  59.35973932  017.93702650
111  59.35947401  017.93738939
111  59.35953396  017.93759461 3
111  59.35892426  017.93839797
111  59.35873931  017.93839296
111  59.35874059  017.93862821 3
111  59.35862324  017.93878337
112  59.35862324  017.93878337  59.35857477  017.93885094 3
111  59.35853013  017.93884594
111  59.35849441  017.93881340
112  59.35841278  017.93871580  59.35840513  017.93861820
111  59.35841278  017.93871580
111  59.35843191  017.93840297
111  59.35845870  017.93826032
111  59.35851865  017.93804259
111  59.35856329  017.93791996
111  59.35867426  017.93826282
113  59.35870104  017.93826532
111  59.36006819  017.93587449
111  59.36010069  017.93612006
111  59.36009061  017.93611241
111  59.36002463  017.93593191
111  59.35998655  017.93598210
111  59.35986028  017.93560920
113  59.35993936  017.93549408
111  59.35966257  017.93495599
111  59.35969644  017.93495844
111  59.35973528  017.93489593
111  59.35984752  017.93506111
111  59.35983094  017.93521878
111  59.35984497  017.93527884
111  59.35983732  017.93533390
111  59.35973141  017.93547001
111  59.35927805  017.93605271
111  59.35917915  017.93617981
111  59.35915236  017.93615479
111  59.35905578  017.93585726
111  59.35906216  017.93584976
111  59.35892628  017.93544413
111  59.35891990  017.93545164
111  59.35889471  017.93537646
111  59.35890109  017.93535393
111  59.35897379  017.93524882
111  59.35904522  017.93545904
113  59.35959497  017.93475327
111  59.35955389  017.93779258 3
111  59.35971461  017.93763991
111  59.35976308  017.93767746 3
111  59.35975455  017.93813045
111  59.35974394  017.93869355
111  59.35972864  017.93871607
111  59.35967507  017.93870857
111  59.35967251  017.93857092
111  59.35957430  017.93857092
111  59.35957302  017.93877614
111  59.35971843  017.93879115
111  59.35972481  017.93906645
111  59.35971843  017.93936177
112  59.35971843  017.93936177  59.35963680  017.93948690
111  59.35952583  017.93948690
111  59.35846842  017.93948189
111  59.35834725  017.93951192 20
111  59.35843398  017.93922412
111  59.35852389  017.93922944 3
111  59.35912088  017.93926477
111  59.35912639  017.93927600
111  59.35917643  017.93927604
111  59.35917528  017.93875595
111  59.35918362  017.93875580 3
111  59.35918760  017.93840959 3
113  59.35907424  017.93840570 3
111  59.35946740  017.93964844
111  59.35952479  017.93964093
112  59.35969316  017.93953331  59.35979010  017.93943821
111  59.35969316  017.93953331
111  59.35971229  017.93952581
111  59.35968806  017.94051937
111  59.35965107  017.94066203
111  59.35961280  017.94073210
111  59.35949546  017.94080468
113  59.35947122  017.94080718
111  59.35944826  017.94120009
112  59.35951714  017.94116505  59.35955158  017.94113001
111  59.35951714  017.94116505
112  59.35951714  017.94116505  59.35959877  017.94112000 20
111  59.35968168  017.94114003
111  59.35964469  017.94198093
111  59.35961918  017.94198594
111  59.35954010  017.94197843
111  59.35949163  017.94198093
111  59.35945974  017.94200095
111  59.35939852  017.94199595
111  59.35923525  017.94202848
111  59.35921612  017.94209355
111  59.35907581  017.94202598
111  59.35915999  017.94242891
111  59.35915362  017.94252651
111  59.35896101  017.94261911
111  59.35886407  017.94250899
111  59.35880285  017.94202348
111  59.35924163  017.94185330
111  59.35923015  017.94129020
111  59.35923780  017.94127268
111  59.35926076  017.94124765
113  59.35926714  017.94119510
111  59.35898618  017.94423361
112  59.35898618  017.94423361  59.35897236  017.94431077
111  59.35893409  017.94435040
111  59.35892240  017.94434831
111  59.35881079  017.94397291
111  59.35882355  017.94385612
111  59.35887457  017.94379147
111  59.35891283  017.94378730
111  59.35894260  017.94381233
111  59.35893622  017.94383735
111  59.35885225  017.94387489
111  59.35884268  017.94391869
111  59.35894153  017.94426072
113  59.35897891  017.94421895
111  59.35341416  017.94867505
112  59.35330548  017.94933264  59.35328405  017.94969896
111  59.35330548  017.94933264
111  59.35327334  017.95003526
111  59.35325497  017.95043462
111  59.35323201  017.95068384
111  59.35325803  017.95073188
111  59.35294063  017.95161280 3
111  59.35278201  017.95205305
112  59.35278201  017.95205305  59.35267027  017.95187890 3
111  59.35278354  017.95156662
111  59.35289833  017.95123933
111  59.35291823  017.95125435
111  59.35306211  017.95086400
112  59.35314323  017.95042861  59.35315165  017.95022243
111  59.35314323  017.95042861
111  59.35319987  017.94911944
112  59.35327334  017.94869606  59.35332385  017.94853392
111  59.35327334  017.94869606
111  59.35338813  017.94833574
111  59.35403313  017.94649114
111  59.35407497  017.94647914
111  59.35411657  017.94652027
111  59.35413780  017.94662886
113  59.35352939  017.94832123
110 5 0.00 0.0000 Gravel south
111  59.34899424  017.94751533
111  59.34921495  017.94816923
111  59.34989504  017.95018418
111  59.35051511  017.94941020
111  59.35056926  017.94948477
111  59.35057007  017.94953616
111  59.35071345  017.95005986
111  59.35068738  017.95090357
111  59.35070194  017.95095118
111  59.35352496  017.94305159
111  59.35333725  017.94309372
111  59.35326735  017.94301693
111  59.35399993  017.94098744
111  59.35398595  017.94094904
111  59.35371752  017.94058702
111  59.35288573  017.94286646
111  59.35286198  017.94293154
111  59.35261865  017.94359835
112  59.35261865  017.94359835  59.35257391  017.94374096
112  59.35239496  017.94347768  59.35240335  017.94325279
111  59.35239496  017.94347768
111  59.35241341  017.94277735
111  59.35237615  017.94146583
111  59.35235916  017.94062143
111  59.35223489  017.93994383
111  59.35215729  017.93992891
111  59.35203146  017.94392743
112  59.35203146  017.94392743  59.35201439  017.94428769
111  59.35180498  017.94432783
111  59.35118704  017.94428943
112  59.35118704  017.94428943  59.35117026  017.94442106
112  59.35102982  017.94424936  59.35099906  017.94410675
111  59.35102982  017.94424936
111  59.35091517  017.94438604
112  59.35101647  017.94443203  59.35106254  017.94448487
111  59.35101647  017.94443203
111  59.35130168  017.94493952
112  59.35131007  017.94509569  59.35127917  017.94512484
111  59.35131007  017.94509569
112  59.35123178  017.94516699  59.35121220  017.94516699
111  59.35105110  017.94487482
113  59.35066544  017.94571596
110 3 0.00 0.0000 Grass NE
111  59.35422232  017.95219212
112  59.35419669  017.95180933  59.35414820  017.95167530
112  59.35359717  017.95032626  59.35355529  017.95025708
111  59.35350851  017.95037599
111  59.35352900  017.95040874
111  59.35376835  017.95094441
113  59.35419086  017.95205765
110 3 0.00 0.0000 Grass south
111  59.35038947  017.94588908
111  59.35042453  017.94587409
111  59.35066544  017.94571596
112  59.35074905  017.94542765  59.35074365  017.94534829
111  59.35070455  017.94518694
111  59.35059505  017.94486742
111  59.35036730  017.94504562
111  59.35030758  017.94501212
111  59.35026025  017.94496112
112  59.35026025  017.94496112  59.35023328  017.94482887
111  59.35018833  017.94483768
111  59.34977312  017.94511362
111  59.34977706  017.94513676
111  59.34996068  017.94594270
111  59.34994815  017.94594806
111  59.34976806  017.94514479
111  59.34975334  017.94512676
111  59.34929612  017.94543062
111  59.34922645  017.94547472
111  59.34911062  017.94555034
111  59.34911720  017.94558127
111  59.34925751  017.94638814
111  59.34926017  017.94640552
111  59.34917514  017.94646390
111  59.34917248  017.94644652
111  59.34903217  017.94563965
111  59.34902590  017.94560565
111  59.34885619  017.94571643
111  59.34885998  017.94575224
111  59.34900028  017.94655910
111  59.34900383  017.94657474
111  59.34891879  017.94663312
111  59.34891525  017.94661748
111  59.34877494  017.94581061
111  59.34876235  017.94577770
111  59.34860221  017.94588223
111  59.34859956  017.94592320
111  59.34873986  017.94673006
111  59.34874252  017.94674048
111  59.34875049  017.94673875
111  59.34876821  017.94683952
111  59.34871588  017.94687179
111  59.34869551  017.94677276
111  59.34865749  017.94679886
111  59.34865483  017.94678844
111  59.34851452  017.94598158
111  59.34850314  017.94594951
111  59.34804207  017.94633434
112  59.34804207  017.94633434  59.34789141  017.94649106
111  59.34791622  017.94683907
111  59.34807353  017.94733498
111  59.34826561  017.94794379
111  59.34846038  017.94835705
111  59.34856025  017.94857294
111  59.34864803  017.94864739
111  59.34898547  017.94860666
111  59.34898590  017.94839589
112  59.34898590  017.94839589  59.34898406  017.94833104
111  59.34904066  017.94831623
111  59.34921495  017.94816923
111  59.34899424  017.94751533
111  59.34888069  017.94682859
111  59.34909262  017.94669563
111  59.34913554  017.94666870
111  59.34935230  017.94653270
111  59.34938601  017.94651727
111  59.34950513  017.94644270
111  59.34948091  017.94628216
111  59.34954099  017.94624944
111  59.34955772  017.94634212
113  59.34956002  017.94640834
130 Airport Boundary
111  59.35959838  017.92420400
111  59.35903435  017.92549894
111  59.35806075  017.92608145
111  59.35389788  017.93512961
111  59.35301964  017.93546667
111  59.35248117  017.93737665
111  59.35230870  017.93735223
111  59.35167843  017.93845415
111  59.35096928  017.94417392
111  59.34794180  017.94616685
111  59.34771111  017.94674471
111  59.34810603  017.94905864
111  59.34862760  017.94873582
111  59.34905995  017.94873300
111  59.34942388  017.94907044
111  59.34952277  017.94946010
111  59.34924160  017.95083444
111  59.34925595  017.95153278
111  59.34772304  017.95590431
111  59.34794476  017.95675200
111  59.34939236  017.95657950
111  59.35119639  017.95592932
111  59.35225128  017.95588814
111  59.35314820  017.95537638
111  59.35407614  017.95436945
111  59.35472419  017.95347080
111  59.35474869  017.95325776
111  59.35503896  017.95257851
111  59.35536906  017.95158020
111  59.35562862  017.95055813
111  59.35608993  017.94792952
111  59.35626045  017.94729093
111  59.35704268  017.94787348
111  59.35730548  017.94663253
111  59.35741896  017.94647936
111  59.35762005  017.94659371
111  59.35761367  017.94663282
111  59.35774233  017.94672317
111  59.35777226  017.94656107
111  59.35822160  017.94688356
111  59.35842387  017.94612508
111  59.35876983  017.94533910
111  59.35907941  017.94484838
111  59.35957183  017.94426299
111  59.35972295  017.94412083
111  59.36010949  017.94381251
111  59.36017603  017.94381780
111  59.36058217  017.94356941
111  59.36063885  017.94342295
111  59.36093864  017.94325175
111  59.36128359  017.94019689
111  59.36130732  017.93958572
111  59.36134653  017.93859403
113  59.36130738  017.93814941
120 Linear Feature 73
111  59.35964753  017.92950883 4 104
115  59.35980854  017.92943537
120 Linear Feature 72
111  59.35725507  017.93593326 4 104
115  59.35735396  017.93566512
120 Linear Feature 71
111  59.35214307  017.95061518 4 104
115  59.35224322  017.95034523
120 Linear Feature 70
111  59.35070630  017.95535763 4 104
115  59.35068467  017.95503086
120 Linear Feature 69
111  59.35154205  017.94621256 4
115  59.35139789  017.94642727
120 Linear Feature 68
111  59.35943036  017.93728281 2
111  59.35923302  017.93669574 2
115  59.35913176  017.93639453
120 Linear Feature 66
111  59.35925878  017.93112500 2
115  59.35945164  017.93103131
120 Linear Feature 65
111  59.35265600  017.95239637 2
115  59.35278201  017.95205305
120 Linear Feature 64
111  59.35207943  017.95401078 2
115  59.35220233  017.95366826
120 Linear Feature 135
111  59.35510783  017.94480452 1
111  59.35507997  017.94480646 1
115  59.35505503  017.94480819
120 Linear Feature 135
111  59.35566451  017.94330776 1
111  59.35563679  017.94331351 1
115  59.35561197  017.94331866
120 Linear Feature 135
111  59.35539155  017.94404846 1
111  59.35536382  017.94405421 1
115  59.35533901  017.94405935
120 Linear Feature 135
111  59.35510555  017.94476052 1
111  59.35507866  017.94476239 1
115  59.35505274  017.94476419
120 Linear Feature 135
111  59.35566067  017.94326419 1
111  59.35563391  017.94326973 1
115  59.35560813  017.94327508
120 Linear Feature 135
111  59.35538771  017.94400488 1
111  59.35536095  017.94401043 1
115  59.35533517  017.94401578
120 Linear Feature 134
111  59.35480900  017.94394523 1
111  59.35506505  017.94429955 1
111  59.35507866  017.94476239 1
115  59.35507997  017.94480646
120 Linear Feature 134
111  59.35534201  017.94245510 1
111  59.35560387  017.94280987 1
111  59.35563391  017.94326973 1
115  59.35563679  017.94331351
120 Linear Feature 134
111  59.35507377  017.94320501 1
111  59.35533091  017.94355057 1
111  59.35536095  017.94401043 1
115  59.35536382  017.94405421
120 Linear Feature 133
111  59.35588357  017.94259940 1
111  59.35585826  017.94258356 1
115  59.35583402  017.94256840
120 Linear Feature 132
111  59.35584370  017.94150779 1
111  59.35593203  017.94213994 1
115  59.35585826  017.94258356
120 Linear Feature 131
111  59.35649965  017.94155130 1
111  59.35649385  017.94154267 1
115  59.35648648  017.94154921
120 Linear Feature 130
111  59.35650748  017.94180692 1
111  59.35649184  017.94184807 1
115  59.35647616  017.94188933
120 Linear Feature 129
111  59.35693939  017.94246268 1
111  59.35649184  017.94184807 1
111  59.35648709  017.94184159
112  59.35648709  017.94184159  59.35646929  017.94181924 1
111  59.35647463  017.94176965 1
115  59.35649385  017.94154267
120 Linear Feature 128
111  59.35632829  017.94242999 1
111  59.35632852  017.94246216 1
111  59.35632888  017.94251042 1
111  59.35633240  017.94298761 1
115  59.35661345  017.94337021
120 Linear Feature 128
111  59.35606170  017.94317822 1
111  59.35606194  017.94321039 1
111  59.35606229  017.94325866 1
111  59.35606581  017.94373584 1
115  59.35624243  017.94397641
120 Linear Feature 127
111  59.35630318  017.94251091 1
111  59.35632888  017.94251042 1
115  59.35635597  017.94250991
120 Linear Feature 127
111  59.35603659  017.94325915 1
111  59.35606229  017.94325866 1
115  59.35608939  017.94325814
120 Linear Feature 127
111  59.35630348  017.94246263 1
111  59.35632852  017.94246216 1
115  59.35635628  017.94246163
120 Linear Feature 127
111  59.35603690  017.94321087 1
111  59.35606194  017.94321039 1
115  59.35608970  017.94320986
120 Linear Feature 127
111  59.35630369  017.94243046 1
111  59.35632829  017.94242999 1
115  59.35635649  017.94242945
120 Linear Feature 127
111  59.35603711  017.94317869 1
111  59.35606170  017.94317822 1
115  59.35608990  017.94317769
120 Linear Feature 126
111  59.35651463  017.94464504 1
111  59.35648889  017.94463628 1
115  59.35645966  017.94462579
120 Linear Feature 125
111  59.35652729  017.94458634 1
111  59.35649567  017.94457411 1
115  59.35646384  017.94456180
120 Linear Feature 124
111  59.35663292  017.94331600 1
111  59.35649567  017.94457411 1
115  59.35648889  017.94463628
120 Linear Feature 123
111  59.35668698  017.94316548 1
111  59.35694764  017.94351347 1
111  59.35697048  017.94419753 1
111  59.35697107  017.94421503 1
115  59.35697188  017.94423954
120 Linear Feature 123
111  59.35698936  017.94231630 1
111  59.35724763  017.94267161 1
111  59.35727047  017.94335568 1
111  59.35727106  017.94337318 1
115  59.35727188  017.94339769
120 Linear Feature 123
111  59.35728910  017.94148696 1
111  59.35754738  017.94184228 1
111  59.35757022  017.94252635 1
111  59.35757081  017.94254385 1
115  59.35757163  017.94256836
120 Linear Feature 122
111  59.35700005  017.94423613 1
111  59.35697188  017.94423954 1
115  59.35694026  017.94424337
120 Linear Feature 122
111  59.35730004  017.94339428 1
111  59.35727188  017.94339769 1
115  59.35724025  017.94340152
120 Linear Feature 122
111  59.35759979  017.94256495 1
111  59.35757163  017.94256836 1
115  59.35754000  017.94257219
120 Linear Feature 122
111  59.35699918  017.94421163 1
111  59.35697107  017.94421503 1
115  59.35693939  017.94421887
120 Linear Feature 122
111  59.35729918  017.94336978 1
111  59.35727106  017.94337318 1
115  59.35723939  017.94337702
120 Linear Feature 122
111  59.35759893  017.94254045 1
111  59.35757081  017.94254385 1
115  59.35753914  017.94254769
120 Linear Feature 122
111  59.35699857  017.94419413 1
111  59.35697048  017.94419753 1
115  59.35693878  017.94420137
120 Linear Feature 122
111  59.35729857  017.94335228 1
111  59.35727047  017.94335568 1
115  59.35723877  017.94335952
120 Linear Feature 122
111  59.35759831  017.94252295 1
111  59.35757022  017.94252635 1
115  59.35753852  017.94253019
120 Linear Feature 118
111  59.35785481  017.94173525 1
111  59.35783827  017.94178136 1
115  59.35781944  017.94183381
120 Linear Feature 117
111  59.35784148  017.94171413 1
111  59.35782423  017.94176200 1
115  59.35780560  017.94181370
120 Linear Feature 116
111  59.35777864  017.94149923 1
111  59.35777131  017.94149128 1
115  59.35776464  017.94150206
120 Linear Feature 115
111  59.35847245  017.94182891 1
111  59.35802048  017.94203275 1
111  59.35783827  017.94178136 1
111  59.35782423  017.94176200 1
111  59.35781486  017.94174907
112  59.35781486  017.94174907  59.35777648  017.94169259 1
111  59.35777795  017.94161293 1
115  59.35777131  017.94149128
120 Linear Feature 113
111  59.35806649  017.94255257 1
111  59.35804106  017.94258105 1
115  59.35800507  017.94262136
120 Linear Feature 113
111  59.35808145  017.94260108 1
111  59.35805558  017.94263006 1
115  59.35802003  017.94266988
120 Linear Feature 112
111  59.35845643  017.94343391 1
111  59.35818323  017.94306108 1
111  59.35805558  017.94263006 1
115  59.35804106  017.94258105
120 Linear Feature 114
111  59.35721389  017.94502869 1
111  59.35718268  017.94504473 1
115  59.35714591  017.94506361
120 Linear Feature 114
111  59.35721068  017.94501172 1
111  59.35718026  017.94502734 1
115  59.35714270  017.94504664
120 Linear Feature 114
111  59.35720672  017.94498941 1
111  59.35717709  017.94500463 1
115  59.35713874  017.94502433
120 Linear Feature 113
111  59.35781284  017.94329219 1
111  59.35778447  017.94330641 1
115  59.35774431  017.94332653
120 Linear Feature 113
111  59.35750884  017.94413889 1
111  59.35748047  017.94415311 1
115  59.35744031  017.94417323
120 Linear Feature 113
111  59.35781664  017.94331626 1
111  59.35778777  017.94333073 1
115  59.35774812  017.94335060
120 Linear Feature 113
111  59.35751264  017.94416297 1
111  59.35748377  017.94417744 1
115  59.35744412  017.94419731
120 Linear Feature 113
111  59.35781936  017.94333351 1
111  59.35779014  017.94334816 1
115  59.35775084  017.94336785
120 Linear Feature 113
111  59.35751537  017.94418021 1
111  59.35748614  017.94419486 1
115  59.35744684  017.94421455
120 Linear Feature 112
111  59.35814232  017.94430965 1
111  59.35786992  017.94393696 1
111  59.35779014  017.94334816 1
111  59.35778777  017.94333073 1
115  59.35778447  017.94330641
120 Linear Feature 112
111  59.35783847  017.94515679 1
111  59.35756592  017.94478366 1
111  59.35748614  017.94419486 1
111  59.35748377  017.94417744 1
115  59.35748047  017.94415311
120 Linear Feature 111
111  59.35906393  017.94145778 1
111  59.35906937  017.94151663 1
115  59.35907412  017.94156789
120 Linear Feature 111
111  59.35909878  017.94144571 1
111  59.35910406  017.94150272 1
115  59.35910898  017.94155582
120 Linear Feature 110
111  59.35846419  017.94175977 1
111  59.35906937  017.94151663 1
115  59.35910406  017.94150272
120 Linear Feature 109
111  59.35944119  017.94064231 1
111  59.35941865  017.94069867 1
115  59.35939602  017.94075528
120 Linear Feature 108
111  59.35926315  017.94045982 2
111  59.35941865  017.94069867 2
115  59.35943854  017.94072921
120 Linear Feature 107
111  59.35843742  017.93972757 1
111  59.35840928  017.93972779 1
115  59.35838150  017.93972801
120 Linear Feature 107
111  59.35873397  017.93972525 1
111  59.35870596  017.93972547 1
115  59.35867805  017.93972569
120 Linear Feature 107
111  59.35932791  017.93972060 1
111  59.35929979  017.93972082 1
115  59.35927198  017.93972104
120 Linear Feature 107
111  59.35903158  017.93973082 1
111  59.35900350  017.93973104 1
115  59.35897566  017.93973126
120 Linear Feature 106
111  59.35840972  017.94063451 1
111  59.35840927  017.93972779 1
115  59.35840918  017.93952288
120 Linear Feature 106
111  59.35870691  017.94063411 1
111  59.35870595  017.93972547 1
115  59.35870574  017.93951563
120 Linear Feature 106
111  59.35900411  017.94063370 1
111  59.35900350  017.93973104 1
115  59.35900336  017.93951980
120 Linear Feature 105
111  59.35925773  017.93732522 1
115  59.35920482  017.93716356
120 Linear Feature 104
111  59.35876924  017.93730461 1
111  59.35906859  017.93757199 1
111  59.35925773  017.93732522
111  59.35928330  017.93729185 1
115  59.35937012  017.93717858
120 Linear Feature 103
112  59.35753468  017.94080085  59.35762678  017.94060966 1
111  59.35774838  017.94063541 1
111  59.35777068  017.94063538 1
111  59.35840972  017.94063451 1
111  59.35858829  017.94063427 1
111  59.35870691  017.94063411 1
111  59.35900411  017.94063370 1
111  59.35929875  017.94063330 1
111  59.35929980  017.93972082 1
115  59.35930003  017.93951462
120 Linear Feature 102
112  59.35858829  017.94063427  59.35836788  017.94071355 1
111  59.35838935  017.94113311 1
111  59.35845131  017.94165188 1
111  59.35846419  017.94175977 1
111  59.35847245  017.94182891 1
111  59.35857670  017.94270192
112  59.35857670  017.94270192  59.35860976  017.94300463 1
111  59.35853048  017.94322746 1
111  59.35845643  017.94343391 1
111  59.35814232  017.94430965 1
111  59.35783847  017.94515679 1
111  59.35773578  017.94544310 1
111  59.35724904  017.94552118 1
111  59.35718268  017.94504473 1
111  59.35718026  017.94502734 1
115  59.35717709  017.94500463
120 Linear Feature 101
112  59.35768377  017.94024766  59.35769171  017.94041371 1
111  59.35776425  017.94054271 1
111  59.35787478  017.94069382 1
111  59.35833364  017.94132111 1
116  59.35845131  017.94165188  59.35849722  017.94187170
120 Linear Feature 98
111  59.35338631  017.95222742 1
111  59.35328894  017.95239110 1
111  59.35318442  017.95256681 1
111  59.35312356  017.95266912 1
111  59.35293370  017.95298827 1 101
111  59.35280802  017.95319954 1 101
111  59.35247449  017.95376020 1 101
111  59.35241283  017.95386385
112  59.35241283  017.95386385  59.35226283  017.95409806 1 101
115  59.35210657  017.95381657
120 Linear Feature 99
112  59.35318442  017.95256681  59.35308033  017.95270493 1
111  59.35299600  017.95260875 1
111  59.35292204  017.95250592 1 101
115  59.35270505  017.95220419
120 Linear Feature 94
112  59.35992255  017.93751980  59.35981601  017.93735463 1
111  59.35971132  017.93747656 1
111  59.35858131  017.93896243
112  59.35858131  017.93896243  59.35850595  017.93905593 1
111  59.35842927  017.93904421 1 101
111  59.35793712  017.93904633 1 101
111  59.35784631  017.93904672
112  59.35784631  017.93904672  59.35775319  017.93903671 1 101
111  59.35768176  017.93894411 1 101
111  59.35759100  017.93882414 1 101
115  59.35757199  017.93879900
120 Linear Feature 93
111  59.35923302  017.93669574 1
111  59.35876924  017.93730461 1
111  59.35846311  017.93759492 1 101
111  59.35831898  017.93777761 1 101
112  59.35819249  017.93785519  59.35811086  017.93786270
111  59.35819249  017.93785519
112  59.35819249  017.93785519  59.35810554  017.93788773 1 101
111  59.35807535  017.93801536 1 101
111  59.35783349  017.93869176 1 101
111  59.35781823  017.93873443 1
111  59.35771502  017.93902307
112  59.35771502  017.93902307  59.35768738  017.93910524 1
111  59.35767867  017.93923162 1 101
111  59.35767929  017.93935596 1 101
111  59.35768377  017.94024766
112  59.35768377  017.94024766  59.35768164  017.94037904 1
111  59.35763147  017.94053045 1
111  59.35753468  017.94080085 1
111  59.35737040  017.94125983 1
111  59.35728910  017.94148696 1
111  59.35707790  017.94207702 1
111  59.35698877  017.94232517 1
111  59.35693939  017.94246268 1
111  59.35668698  017.94316548 1
111  59.35663292  017.94331600 1
111  59.35661345  017.94337021 1
111  59.35659346  017.94342587 1
111  59.35624243  017.94397641 1
111  59.35603963  017.94452445 1
111  59.35584175  017.94424748 1
115  59.35582151  017.94421915
120 Linear Feature 92
111  59.35257016  017.95099436 7 105
111  59.35225600  017.95056395
111  59.35217618  017.95045460 1 101
115  59.35178448  017.94991798
120 Linear Feature 90
111  59.35782655  017.93651415 1 101
111  59.35770533  017.93634876 105
111  59.35735912  017.93587644
111  59.35728812  017.93577958 1 101
115  59.35698823  017.93537046
120 TWY Y east
112  59.35683886  017.94111710  59.35674733  017.94103242 1 101
111  59.35667355  017.94105944 1 101
111  59.35634053  017.94123936 1 101
111  59.35584370  017.94150779 1 101
111  59.35578441  017.94154084
112  59.35578441  017.94154084  59.35563115  017.94163155 1 101
111  59.35556941  017.94181937 1 101
111  59.35534201  017.94245510 1 101
111  59.35507377  017.94320501 1 101
111  59.35480900  017.94394523 1 101
111  59.35317829  017.94850037
112  59.35317829  017.94850037  59.35308278  017.94879223 1 101
111  59.35307727  017.94909130 1 101
111  59.35302217  017.95031997 1 101
112  59.35291627  017.95087705  59.35281709  017.95114368
111  59.35291627  017.95087705 1 101
111  59.35264076  017.95165172 1 101
111  59.35241785  017.95227350 1 101
111  59.35204959  017.95330070 1 101
111  59.35183011  017.95391290 1 101
111  59.35154359  017.95471211
112  59.35154359  017.95471211  59.35142603  017.95502197 1 101
111  59.35124971  017.95505800 1 101
111  59.35117975  017.95507537 7 105
111  59.35076086  017.95517941
111  59.35067622  017.95520043 1 101
111  59.35000683  017.95536668 1 107
111  59.34982806  017.95541108
112  59.34982806  017.95541108  59.34963520  017.95543990 1 107
115  59.34958561  017.95507962
120 TWY Y west
112  59.35634053  017.94123936  59.35647829  017.94113486 1 101
111  59.35655074  017.94093135 1 101
111  59.35673946  017.94040346 1 101
111  59.35728851  017.93886764 1 101
111  59.35751087  017.93824563 1 101
111  59.35788942  017.93718675 1 101
111  59.35816301  017.93642143 1 101
111  59.35943413  017.93286578 1 101
111  59.35984455  017.93171773
112  59.35984455  017.93171773  59.35995659  017.93138618 1 101
111  59.35990884  017.93088163 1 101
111  59.35986639  017.93054626 1 101
111  59.35984796  017.93040258 7 105
111  59.35974482  017.92959849
111  59.35972318  017.92942976 1 101
111  59.35968475  017.92913015
112  59.35968475  017.92913015  59.35962598  017.92875175 1 101
111  59.35950659  017.92862562 1 101
111  59.35941688  017.92850511 1 107
111  59.35926781  017.92830488
112  59.35926781  017.92830488  59.35919434  017.92821478 1 107
115  59.35914658  017.92833010
120 Linear Feature 88
112  59.35673946  017.94040346  59.35662191  017.94086832 1 101
111  59.35683886  017.94111710 1 101
115  59.35702070  017.94136214
120 Linear Feature 75
111  59.35193612  017.94753772 1 101
111  59.35148305  017.94634378
111  59.35143384  017.94621971 7 105
111  59.35124242  017.94573707
112  59.35124242  017.94573707  59.35120935  017.94565420 7 105
115  59.35116527  017.94561457
120 Linear Feature 100
112  59.35292204  017.95250592  59.35303378  017.95274613 1 101
115  59.35293370  017.95298827
120 Linear Feature 97
