I
1050 Generated by WorldEditor 2.1.0r1

1   1708 1 0 LQSA Sarajevo
1302 city Sarajevo
111  43.82313399  018.33206467
111  43.82291973  018.33277022
111  43.82126249  018.33711250
111  43.82150830  018.33732335
111  43.81842207  018.34553576
111  43.81830008  018.34550615
111  43.81811363  018.34639244
111  43.81788837  018.34699795
111  43.81799706  018.34709296
111  43.81791271  018.34745903
111  43.81814751  018.34762459
111  43.81835240  018.34784379
111  43.81851686  018.34815486
111  43.81867457  018.34886907
111  43.81890890  018.34901379
111  43.81951940  018.34739469
111  43.82110839  018.34829342
111  43.82093242  018.34880121
111  43.82147693  018.34914988
111  43.82162767  018.34859134
111  43.82223304  018.34895915
111  43.82224204  018.34912834
111  43.82235576  018.34917950
111  43.82245816  018.34909593
111  43.82272633  018.34834036
111  43.82280514  018.34840144
111  43.82307813  018.34764591
111  43.82298146  018.34758628
111  43.82364762  018.34558029
111  43.82375860  018.34565961
111  43.82413081  018.34457224
111  43.82401383  018.34449789
111  43.82411853  018.34418843
111  43.82399460  018.34409947
111  43.82391237  018.34412332
111  43.82339045  018.34375840
111  43.82358596  018.34318522
111  43.82309326  018.34285024
111  43.82290460  018.34341203
111  43.82247271  018.34310412
111  43.82267358  018.34253509
111  43.82299453  018.34177530
111  43.82311390  018.34147041
111  43.82377050  018.33961305
111  43.82406742  018.33991937
111  43.82448683  018.33908780
111  43.82473603  018.33931096
111  43.82564153  018.34014527
111  43.82727434  018.33800761
111  43.82863446  018.33433737
111  43.82759727  018.33359473
111  43.82766041  018.33342854
111  43.82735211  018.33320328
111  43.82784185  018.33170684
111  43.82644992  018.33047718
111  43.82628925  018.33047685
111  43.82615198  018.33060195
111  43.82610037  018.33054943
111  43.82609778  018.33047646
111  43.82586339  018.33047598
111  43.82583467  018.33044461
111  43.82597767  018.33000722
111  43.82609321  018.33007759
111  43.82699112  018.32785663
111  43.82740491  018.32809406
111  43.82782225  018.32716330
111  43.82759135  018.32651079
111  43.82839105  018.32462029
111  43.82815330  018.32437001
111  43.82910547  018.32170998
111  43.82946273  018.32192504
111  43.82958369  018.32163166
111  43.83023336  018.32210460
111  43.83038387  018.32137491
111  43.83050819  018.32105881
111  43.83035364  018.32089789
111  43.83049819  018.32045945
111  43.83058660  018.32039164
111  43.83091517  018.32040420
111  43.83101529  018.32036570
111  43.83154894  018.31877553
111  43.83093097  018.31852256
111  43.83128037  018.31759247
111  43.83179428  018.31576521
111  43.83177745  018.31564885
111  43.83166405  018.31556100
111  43.83160927  018.31492047
111  43.83170076  018.31416986
113  43.83166207  018.31388256
120 Linear Feature 55
111  43.82340012  018.33682347 4
115  43.82335187  018.33660658
120 Linear Feature 54
111  43.82026510  018.34639723 4
115  43.82026580  018.34611526
120 Linear Feature 27
111  43.82173261  018.34543449 5
115  43.82176168  018.34535694
120 Linear Feature 53
111  43.82517917  018.33234365 4
115  43.82532441  018.33225444
120 Linear Feature 42
111  43.82548500  018.32910800 1
111  43.82518402  018.32989357 1
116  43.82514495  018.33193093  43.82544784  018.33294466
120 Linear Feature 42
111  43.81992516  018.34392027 1
111  43.81946845  018.34517964 1
112  43.81971108  018.34603240  43.82014895  018.34632488
111  43.81971108  018.34603240 1
111  43.81989821  018.34615547
112  43.81989821  018.34615547  43.82028990  018.34640919 1
112  43.82108280  018.34556865  43.82131484  018.34499184
111  43.82108280  018.34556865 1
111  43.82413015  018.33742174 1
111  43.82431206  018.33695068 1
111  43.82435061  018.33684779 1
111  43.82452102  018.33639302 1
111  43.82466292  018.33601432 1
111  43.82475767  018.33576146 1
111  43.82498267  018.33516100 1
111  43.82516011  018.33468746 1
111  43.82549145  018.33380319 1
111  43.82550861  018.33375739 1
112  43.82552941  018.33320514  43.82544910  018.33294583
111  43.82552941  018.33320514 1
111  43.82514495  018.33193093 1
111  43.82506226  018.33165687
112  43.82506226  018.33165687  43.82492874  018.33129596 1
112  43.82455519  018.33156977  43.82446930  018.33180056 1
115  43.82430675  018.33225665
120 Linear Feature 43
111  43.82197438  018.33844722 1
111  43.82222877  018.33778173 1
112  43.82306352  018.33684608  43.82361501  018.33663165
111  43.82306352  018.33684608 1
111  43.82311886  018.33682432 1
111  43.82409967  018.33643864 1
111  43.82439494  018.33632253
112  43.82439494  018.33632253  43.82454911  018.33626453 1
115  43.82466292  018.33601432
120 Linear Feature 41
112  43.82409967  018.33643864  43.82425495  018.33638827 1
116  43.82435061  018.33684779  43.82428147  018.33706182
120 Linear Feature 39
112  43.82311886  018.33682432  43.82287108  018.33689911 1
112  43.82282108  018.33620777  43.82296645  018.33581550
111  43.82282108  018.33620777 1
115  43.82304574  018.33560028
120 Linear Feature 54
111  43.82556128  018.33497986 1
115  43.82558372  018.33492302
120 Linear Feature 54
111  43.82573792  018.33510138 1
115  43.82576036  018.33504454
120 Linear Feature 54
111  43.82591312  018.33522493 1
115  43.82593556  018.33516809
120 Linear Feature 53
111  43.82487478  018.33794544 1
111  43.82487231  018.33795143 1
115  43.82486984  018.33795743
120 Linear Feature 46
112  43.82413015  018.33742174  43.82423349  018.33773532 1
111  43.82442818  018.33764209 1
111  43.82487231  018.33795143 1
115  43.82494900  018.33800485
120 Linear Feature 52
112  43.82413015  018.33742174  43.82436648  018.33734725 1
115  43.82442818  018.33764209
120 Linear Feature 53
111  43.82505583  018.33747470 1
111  43.82505336  018.33748069 1
115  43.82505089  018.33748668
120 Linear Feature 46
112  43.82431206  018.33695068  43.82441540  018.33726426 1
111  43.82460923  018.33717135 1
111  43.82505336  018.33748069 1
115  43.82512869  018.33753224
120 Linear Feature 52
112  43.82431206  018.33695068  43.82454838  018.33687619 1
115  43.82460923  018.33717135
120 Linear Feature 53
111  43.82526330  018.33693802 1
111  43.82526083  018.33694402 1
115  43.82525836  018.33695001
120 Linear Feature 53
111  43.82550250  018.33628594 1
111  43.82550003  018.33629193 1
115  43.82549756  018.33629792
120 Linear Feature 46
112  43.82452102  018.33639302  43.82463229  018.33672309 1
111  43.82486032  018.33665482 1
111  43.82526083  018.33694402 1
115  43.82537027  018.33702024
120 Linear Feature 46
112  43.82475767  018.33576146  43.82486894  018.33609153 1
111  43.82509951  018.33600273 1
111  43.82550003  018.33629193 1
115  43.82560946  018.33636816
120 Linear Feature 52
112  43.82452102  018.33639302  43.82477056  018.33631304 1
115  43.82486032  018.33665482
120 Linear Feature 52
112  43.82475767  018.33576146  43.82500721  018.33568148 1
115  43.82509951  018.33600273
120 Linear Feature 53
111  43.82572720  018.33568456 1
111  43.82572473  018.33569055 1
115  43.82572226  018.33569654
120 Linear Feature 46
112  43.82498267  018.33516100  43.82508601  018.33547459 1
111  43.82528061  018.33538120 1
111  43.82568426  018.33566236
111  43.82572473  018.33569055 1
115  43.82583417  018.33576678
120 Linear Feature 52
112  43.82498267  018.33516100  43.82521900  018.33508652 1
115  43.82528061  018.33538120
120 Linear Feature 53
111  43.82590561  018.33521198 1
111  43.82590314  018.33521797 1
115  43.82590067  018.33522397
120 Linear Feature 46
112  43.82516011  018.33468746  43.82526345  018.33500104 1
111  43.82545901  018.33490862 1
111  43.82556128  018.33497986 1
111  43.82573645  018.33510187 1
111  43.82586267  018.33518978
111  43.82590314  018.33521797 1
111  43.82591312  018.33522493 1
115  43.82601257  018.33529420
120 Linear Feature 52
112  43.82516011  018.33468746  43.82539644  018.33461297 1
115  43.82545901  018.33490862
120 Linear Feature 50
111  43.82610540  018.33489584 1
111  43.82610326  018.33490127 1
115  43.82610112  018.33490670
120 Linear Feature 50
111  43.82582021  018.33405566 1
111  43.82581807  018.33406109 1
115  43.82581593  018.33406652
120 Linear Feature 50
111  43.82629344  018.33437176 1
111  43.82629130  018.33437719 1
115  43.82628916  018.33438262
120 Linear Feature 50
111  43.82602218  018.33443904 1
111  43.82601786  018.33444058 1
115  43.82601354  018.33444212
120 Linear Feature 49
111  43.82607617  018.33488182 1
115  43.82610326  018.33490127
120 Linear Feature 49
111  43.82579098  018.33404164 1
115  43.82581807  018.33406109
120 Linear Feature 49
111  43.82626421  018.33435774 1
115  43.82629130  018.33437719
120 Linear Feature 49
111  43.82600960  018.33439987 1
115  43.82601786  018.33444058
120 Linear Feature 48
111  43.82602218  018.33443904 1
111  43.82601786  018.33444058 1
115  43.82601354  018.33444212
120 Linear Feature 46
112  43.82549145  018.33380319  43.82557497  018.33406000 1
111  43.82574710  018.33398911 1
111  43.82601786  018.33418235 1
112  43.82600960  018.33439987  43.82596188  018.33451181
111  43.82600960  018.33439987 1
111  43.82601786  018.33444058
112  43.82601786  018.33444058  43.82605273  018.33462248 1
112  43.82567188  018.33445966  43.82562141  018.33420780
111  43.82567188  018.33445966
112  43.82567188  018.33445966  43.82566546  018.33443549 1
111  43.82564527  018.33442150 1
115  43.82561682  018.33439987
120 Linear Feature 52
112  43.82549145  018.33380319  43.82569739  018.33374519 1
115  43.82574710  018.33398911
120 Linear Feature 45
111  43.82138197  018.34514322 1
111  43.82247404  018.34587367 1
111  43.82289935  018.34615814
112  43.82289935  018.34615814  43.82295699  018.34619925 1
111  43.82298711  018.34612484 1
111  43.82307778  018.34584888
112  43.82307778  018.34584888  43.82311137  018.34573618 2
111  43.82303465  018.34569497 2
111  43.82278962  018.34553852 2
112  43.82263820  018.34562985  43.82258203  018.34577918
111  43.82263820  018.34562985 1
111  43.82256992  018.34582802
112  43.82256992  018.34582802  43.82254294  018.34590306 1
115  43.82247404  018.34587367
120 Linear Feature 44
111  43.82134486  018.34517536 3
115  43.82137517  018.34509464
120 Linear Feature 44
111  43.82119240  018.34494533 3
115  43.82114873  018.34506141
120 Linear Feature 37
111  43.82401748  018.33805688 3 102
112  43.82432572  018.33790614  43.82451602  018.33803840
111  43.82432572  018.33790614 3
115  43.82489027  018.33831546
120 Linear Feature 32
111  43.82637389  018.33395103 20
111  43.82639592  018.33400064 20
111  43.82645006  018.33395866
112  43.82645006  018.33395866  43.82651522  018.33390905 20
111  43.82657028  018.33394085 20
115  43.82668174  018.33400812
120 Linear Feature 31
111  43.82668947  018.33398731 20
111  43.82656386  018.33391159 20
112  43.82643079  018.33391159  43.82638215  018.33394339
111  43.82643079  018.33391159 20
111  43.82637389  018.33395103
112  43.82637389  018.33395103  43.82634269  018.33396884 20
115  43.82630290  018.33395149
120 Linear Feature 30
111  43.82681072  018.33441278 20
111  43.82650604  018.33419526
112  43.82650604  018.33419526  43.82640509  018.33412148 20
112  43.82658405  018.33396883  43.82668408  018.33403498
111  43.82658405  018.33396883 20
115  43.82667354  018.33402858
120 Linear Feature 29
111  43.82642979  018.33441147 20
112  43.82661433  018.33433646  43.82671069  018.33439624
111  43.82661433  018.33433646 20
115  43.82680889  018.33447002
120 Linear Feature 28
111  43.82603029  018.33324680 20
111  43.82602937  018.33357272
112  43.82602937  018.33357272  43.82602798  018.33376995 20
111  43.82617034  018.33385720 20
111  43.82630290  018.33395149 22
111  43.82631145  018.33395758
112  43.82631145  018.33395758  43.82652363  018.33410638 22
111  43.82643670  018.33439301 22
111  43.82642979  018.33441147 20
111  43.82627366  018.33482876 20
112  43.82630568  018.33490416  43.82634789  018.33493469
111  43.82630568  018.33490416 20
115  43.82653044  018.33505900
120 Linear Feature 33
111  43.82627366  018.33482876 20
111  43.82624720  018.33490006 20
115  43.82652056  018.33508567
120 Linear Feature 36
111  43.82153585  018.34547272 20
115  43.82160010  018.34551417
120 Linear Feature 35
111  43.82167233  018.34508382 20
115  43.82173495  018.34512353
120 Linear Feature 34
111  43.82106290  018.34488607 20
115  43.82103379  018.34496337
120 Linear Feature 28
111  43.82650853  018.33511814 20
111  43.82628434  018.33496472
112  43.82628434  018.33496472  43.82623478  018.33492910 20
111  43.82621846  018.33497627 20
111  43.82495153  018.33836237
112  43.82495153  018.33836237  43.82487482  018.33855036 20
111  43.82473154  018.33846303 20
115  43.82458550  018.33837794
120 Linear Feature 28
111  43.82599598  018.33324661 22
111  43.82599507  018.33357240
112  43.82599507  018.33357240  43.82599346  018.33380078 22
111  43.82615556  018.33390013 22
111  43.82629587  018.33399994
112  43.82629587  018.33399994  43.82647962  018.33412880 22
111  43.82640561  018.33437281 22
111  43.82492149  018.33833938
112  43.82492149  018.33833938  43.82486450  018.33847601 22
111  43.82474509  018.33840860 22
115  43.82460404  018.33834252
120 Linear Feature 28
111  43.82596032  018.33324642 20
111  43.82595940  018.33357206
112  43.82595940  018.33357206  43.82595757  018.33383283 20
111  43.82614019  018.33394477 20
111  43.82627968  018.33404399
112  43.82627968  018.33404399  43.82643386  018.33415211 20
111  43.82637329  018.33435182 20
111  43.82489027  018.33831546
112  43.82489027  018.33831546  43.82485631  018.33839560 20
111  43.82475536  018.33835235 20
115  43.82461404  018.33829507
120 Linear Feature 47
111  43.82631980  018.33418372 20
111  43.82641064  018.33424596 20
115  43.82637329  018.33435182
120 Linear Feature 38
111  43.82637329  018.33435182 20
112  43.82631980  018.33418372  43.82624844  018.33412657
111  43.82631980  018.33418372 20
111  43.82592335  018.33390017 20
112  43.82585655  018.33382629  43.82582483  018.33378233 20
111  43.82578538  018.33369136 20
115  43.82572995  018.33352034
120 Linear Feature 16
111  43.82585655  018.33382629 30
115  43.82432572  018.33790614
21  43.82882646  018.32150498 2 119.1400 3.20 New Light Fixture 1
21  43.82800249  018.32092390 3 118.1400 3.20 New Light Fixture 2
14  43.82646714  018.33533944  52.49 0 Tower Viewpoint
1300  43.82277956  018.34662672 243.43 tie_down turboprops|props Grass 1
1301 B general_aviation 
1300  43.82262218  018.34698365 243.43 tie_down turboprops|props Grass 2
1301 B general_aviation 
1300  43.82245526  018.34734059 243.43 tie_down turboprops|props Grass 3
1301 B general_aviation 
1300  43.82232172  018.34764464 243.43 tie_down turboprops|props Grass 4
1301 B general_aviation 
1300  43.82216434  018.34799496 243.43 tie_down turboprops|props Grass 5
1301 B general_aviation 
1300  43.82278663  018.34531648 119.56 tie_down turboprops|props Hangar East 1
1301 A general_aviation 
1300  43.82294746  018.34542870 119.56 tie_down turboprops|props Hangar East 2
1301 A general_aviation 
1300  43.82311494  018.34553478 119.56 tie_down turboprops|props Hangar East 3
1301 A general_aviation 
1300  43.82469600  018.33873485 294.68 tie_down turboprops|props 8
1301 B general_aviation 
1300  43.82500238  018.33835503 256.61 tie_down turboprops|props Hangar Apron
1301 A general_aviation 
1300  43.82487231  018.33795143  27.55 gate jets|turboprops|props 1
1301 C airline 
1300  43.82505336  018.33748069  27.55 gate jets|turboprops|props 2
1301 C airline 
1300  43.82526083  018.33694402  27.55 gate jets|turboprops|props 3
1301 C airline 
1300  43.82550003  018.33629193  27.55 gate jets|turboprops|props 4
1301 C airline 
1300  43.82572473  018.33569055  27.55 gate jets|turboprops|props 5
1301 C airline 
1300  43.82590314  018.33521797  27.55 gate jets|turboprops|props 6
1301 C airline 
1300  43.82591312  018.33522493 116.51 tie_down jets|turboprops|props 6A
1301 B general_aviation 
1300  43.82573792  018.33510138 116.46 tie_down jets|turboprops|props 6B
1301 B general_aviation 
1300  43.82556128  018.33497986 116.45 tie_down jets|turboprops|props 6C
1301 B general_aviation 
1300  43.82601786  018.33444058  75.81 gate jets|turboprops|props 7
1301 D airline 
1300  43.82610326  018.33490127  28.15 tie_down jets|turboprops|props 7A
1301 A general_aviation 
1300  43.82629130  018.33437719  28.15 tie_down jets|turboprops|props 7B
1301 A general_aviation 
1300  43.82581807  018.33406109  28.15 tie_down jets|turboprops|props 7C
1301 A general_aviation 
18  43.82646714  018.33533944 4 Airport Beacon
19  43.82440522  018.33434322 1 New Windsock 3
19  43.83041708  018.31821780 1 New Windsock 3
55 13645 Approach
54 11825 Tower
53 12190 Ground
50 12412 Sarajevoe Information
99
