I
1050 Generated by WorldEditor 2.1.0r1

1    187 1 0 LPMR Monte Real AB
1302 city Monte Real
1302 country Portugal
111  39.82393506 -008.88193816
111  39.82404069 -008.88178772
111  39.82419579 -008.88194222
111  39.82420262 -008.88211315
111  39.82442168 -008.88210810
111  39.82442250 -008.88212993
111  39.82437260 -008.88213014
112  39.82433414 -008.88219931  39.82433414 -008.88224225
111  39.82433414 -008.88219931
111  39.82434050 -008.88233779
111  39.82447725 -008.88243053
111  39.82468901 -008.88252450
111  39.82471275 -008.88252079
111  39.82486849 -008.88234645
111  39.82488938 -008.88233408
111  39.82488635 -008.88213630
111  39.82488301 -008.88190161
111  39.82488182 -008.88183274
111  39.82488115 -008.88179453
111  39.82488060 -008.88176286
111  39.82487996 -008.88172566
111  39.82487961 -008.88170470
111  39.82487883 -008.88166074
111  39.82487839 -008.88163551
111  39.82486799 -008.88163551
111  39.82482643 -008.88163551
111  39.82482487 -008.88154581
112  39.82479756 -008.88150931  39.82477568 -008.88151109
111  39.82479756 -008.88150931
111  39.82448715 -008.88151109
112  39.82448578 -008.88147365  39.82445159 -008.88147365
111  39.82448438 -008.88143542
111  39.82484642 -008.88143281
111  39.82485052 -008.88154498
111  39.82724788 -008.88146758
111  39.82724788 -008.88152000
111  39.82724788 -008.88156808
111  39.82724742 -008.88161915
111  39.82494802 -008.88171503
111  39.82496169 -008.88231892
111  39.82725699 -008.88222988
111  39.82724792 -008.88165119
111  39.82752137 -008.88163792
111  39.82752728 -008.88184561
111  39.82779729 -008.88183251
111  39.82779138 -008.88162482
111  39.82806607 -008.88161149
111  39.82806037 -008.88137705
112  39.82809114 -008.88138299  39.82809114 -008.88143937
111  39.82812305 -008.88137557
111  39.82813957 -008.88208332
111  39.82813822 -008.88215740
112  39.82833255 -008.88238075  39.82850977 -008.88237562
111  39.82833255 -008.88238075
111  39.82918518 -008.88234742
111  39.82998507 -008.88231516
111  39.83002414 -008.88231359
111  39.83004491 -008.88229188
111  39.83004396 -008.88222263
111  39.83026136 -008.88221387
111  39.83026231 -008.88228311
111  39.83027488 -008.88230348
111  39.83030327 -008.88230233
112  39.83033277 -008.88226532  39.83033182 -008.88223812
111  39.83033277 -008.88226532
111  39.83033182 -008.88221709
111  39.83034514 -008.88221656
111  39.83034611 -008.88223439
111  39.83039393 -008.88223197
111  39.83039454 -008.88226283
112  39.83039454 -008.88226283  39.83039644 -008.88228880
111  39.83041635 -008.88229777
111  39.83060910 -008.88229000
111  39.83060530 -008.88208473
111  39.83081887 -008.88207612
111  39.83082267 -008.88228139
111  39.83182456 -008.88224099
112  39.83193168 -008.88214750  39.83196358 -008.88205698
111  39.83193168 -008.88214750
111  39.83266883 -008.88210489
111  39.83267722 -008.88238042
111  39.83352390 -008.88234603
111  39.83352390 -008.88234603
112  39.83356802 -008.88240264  39.83356897 -008.88244468
111  39.83356802 -008.88240264
111  39.83355237 -008.88239374
111  39.83303361 -008.88240273
112  39.83284673 -008.88268913  39.83285243 -008.88290579
111  39.83284673 -008.88268913
111  39.83288341 -008.88410430
111  39.83287656 -008.88410581
111  39.83287863 -008.88420422
112  39.83287863 -008.88420422  39.83289629 -008.88439938
111  39.83302108 -008.88445798
111  39.83539811 -008.88435650
112  39.83552976 -008.88406864  39.83552693 -008.88385817
111  39.83552976 -008.88406864
111  39.83549538 -008.88258477
112  39.83549538 -008.88258477  39.83548751 -008.88238219
111  39.83530888 -008.88231191
111  39.83530800 -008.88227358
111  39.83564469 -008.88225991
111  39.83562894 -008.88168551
111  39.83565615 -008.88168432
111  39.83571128 -008.88406399
112  39.83571128 -008.88406399  39.83571979 -008.88425970
111  39.83585696 -008.88433691
111  39.83822878 -008.88423566
111  39.83821283 -008.88375187
112  39.83823899 -008.88375075  39.83824811 -008.88379675
111  39.83826636 -008.88374958
111  39.83828231 -008.88423338
111  39.84082267 -008.88412493
111  39.84082358 -008.88415456
111  39.84081414 -008.88415501
111  39.84082371 -008.88443462
111  39.84082884 -008.88443437
111  39.84082795 -008.88445817
111  39.83953918 -008.88451438
112  39.83953122 -008.88455792  39.83953122 -008.88458463
111  39.83953122 -008.88455792
111  39.83954919 -008.88540751
112  39.83971908 -008.88548149  39.83985810 -008.88547852
112  39.84001328 -008.88545028  39.84006456 -008.88544731
111  39.84001328 -008.88545028
111  39.84011485 -008.88544609
111  39.84011567 -008.88548315
111  39.84001465 -008.88548478
112  39.84001465 -008.88548478  39.83996451 -008.88548775
112  39.83972134 -008.88552258  39.83965297 -008.88552407
111  39.83961418 -008.88550682
111  39.83955251 -008.88556482
111  39.83955288 -008.88558193
111  39.83953127 -008.88558357
111  39.83950962 -008.88455956
112  39.83950962 -008.88455956  39.83950848 -008.88453136
111  39.83949355 -008.88451637
111  39.83519802 -008.88470374
112  39.83498606 -008.88501538  39.83498524 -008.88526291
111  39.83498606 -008.88501538 102
112  39.83502162 -008.88649342  39.83503256 -008.88673916 102
111  39.83515973 -008.88678546
111  39.83517340 -008.88681396
111  39.83891947 -008.88666496
111  39.83901648 -008.88663601
111  39.83913031 -008.88663149
111  39.83925462 -008.88665163
111  39.84189031 -008.88654681
112  39.84197067 -008.88649547  39.84201220 -008.88645817
111  39.84197067 -008.88649547
111  39.84197325 -008.88647150
112  39.84197325 -008.88647150  39.84203864 -008.88640011 102
111  39.84204784 -008.88630175 102
111  39.84204613 -008.88623219 102
111  39.84204498 -008.88618520 102
111  39.84200927 -008.88473024
111  39.84202842 -008.88472668
112  39.84202842 -008.88472668  39.84201474 -008.88445064
111  39.84182604 -008.88438474
111  39.84218681 -008.88436966
113  39.84221987 -008.88578105
111  39.82383415 -008.88251686
111  39.82401616 -008.88250965
112  39.82401616 -008.88250965  39.82404940 -008.88250759
112  39.82403357 -008.88240867  39.82401537 -008.88236127
111  39.82403357 -008.88240867
111  39.82402299 -008.88239489
111  39.82400816 -008.88237558
111  39.82399242 -008.88235509
111  39.82397501 -008.88236024
113  39.82382703 -008.88251274
111  39.82748570 -008.88597419
111  39.82758220 -008.88607742
112  39.82758220 -008.88607742  39.82760577 -008.88610488
112  39.82767187 -008.88599117  39.82767023 -008.88593989
111  39.82767187 -008.88599117 102
111  39.82766635 -008.88579280 102
111  39.82765329 -008.88532407
111  39.82762353 -008.88531823
112  39.82762353 -008.88531823  39.82761369 -008.88504473
111  39.82737083 -008.88502978
111  39.82679978 -008.88505755
112  39.82678830 -008.88513234  39.82679814 -008.88519003
113  39.82678830 -008.88513234
111  39.82516744 -008.88268796
111  39.82513040 -008.88275350
111  39.82509065 -008.88282385
111  39.82505520 -008.88285718
111  39.82503981 -008.88293314
111  39.82503157 -008.88297768
111  39.82641587 -008.88466758
111  39.82643296 -008.88465516
111  39.82650645 -008.88473141
111  39.82656891 -008.88472873
111  39.82736826 -008.88469440
111  39.82746147 -008.88469039
112  39.82760916 -008.88439554  39.82761309 -008.88418016
111  39.82760916 -008.88439554
111  39.82759734 -008.88436477 102
111  39.82755993 -008.88291611 102
112  39.82748510 -008.88269561  39.82741224 -008.88261356
111  39.82748510 -008.88269561
111  39.82751070 -008.88266227
112  39.82751070 -008.88266227  39.82745754 -008.88259818
113  39.82737877 -008.88259305
111  39.82989534 -008.88459604
112  39.83003482 -008.88427731  39.83004713 -008.88404404
111  39.83003482 -008.88427731
111  39.83004303 -008.88427552
111  39.83003007 -008.88361045
112  39.82998233 -008.88357136  39.82995480 -008.88357170
111  39.82998233 -008.88357136
111  39.82995481 -008.88357170
112  39.82995481 -008.88357170  39.82993202 -008.88357319
111  39.82992474 -008.88361957
111  39.82992518 -008.88395195
111  39.82986364 -008.88395272
111  39.82986315 -008.88357285
111  39.82978846 -008.88357377
111  39.82979416 -008.88396699
111  39.82962908 -008.88396904
111  39.82962544 -008.88310902
111  39.82978960 -008.88310941
111  39.82978733 -008.88350169
111  39.82986305 -008.88350076
111  39.82986254 -008.88310959
111  39.82992407 -008.88310974
111  39.82992455 -008.88347031
112  39.82995367 -008.88349963  39.82998212 -008.88349927
111  39.82995367 -008.88349963
111  39.82998212 -008.88349927
112  39.82998212 -008.88349927  39.83001517 -008.88349482
111  39.83002703 -008.88345466
111  39.83001021 -008.88259105
112  39.83001021 -008.88259105  39.83000793 -008.88248896
111  39.82994731 -008.88249133
111  39.82800280 -008.88256790 102
112  39.82780315 -008.88273528  39.82776326 -008.88288841
111  39.82780315 -008.88273528 102
111  39.82784280 -008.88441437
112  39.82784280 -008.88441437  39.82784691 -008.88459243
113  39.82798502 -008.88466721
111  39.83063842 -008.88305918
111  39.83087886 -008.88303098
112  39.83095635 -008.88287221  39.83095407 -008.88278466
111  39.83095635 -008.88287221
111  39.83094267 -008.88251904
112  39.83094267 -008.88251904  39.83093925 -008.88246117
111  39.83090507 -008.88244782
111  39.83050965 -008.88247453
112  39.83028630 -008.88278466  39.83028972 -008.88304879
111  39.83028630 -008.88278466
111  39.83029655 -008.88353847
112  39.83033758 -008.88357853  39.83036493 -008.88357556
111  39.83033758 -008.88357853
111  39.83043900 -008.88357259
112  39.83043900 -008.88357259  39.83048002 -008.88356666
113  39.83049256 -008.88351769
111  39.83011211 -008.88701393 102
112  39.83016790 -008.88689000  39.83016790 -008.88678743
111  39.83016790 -008.88689000 102
111  39.83016400 -008.88671873 102
111  39.83015359 -008.88626185 102
111  39.83013016 -008.88523401
111  39.83007109 -008.88523187
112  39.83007109 -008.88523187  39.83005632 -008.88494982
111  39.82982659 -008.88493486
111  39.82908817 -008.88496044
111  39.82913247 -008.88541556
111  39.82904536 -008.88543712
111  39.82901993 -008.88523613
111  39.82904133 -008.88517428
111  39.82902075 -008.88496277
111  39.82809868 -008.88499470
112  39.82786239 -008.88531734  39.82786895 -008.88558657
111  39.82786239 -008.88531734
111  39.82783775 -008.88533961 102
111  39.82784760 -008.88578438 102
111  39.82785941 -008.88631818 102
111  39.82785928 -008.88636989
111  39.82792607 -008.88645079
111  39.82833727 -008.88694886
111  39.82838092 -008.88700106
112  39.82838092 -008.88700106  39.82845148 -008.88707584
113  39.82852697 -008.88707584
111  39.83256311 -008.88447578
112  39.83269576 -008.88416060  39.83269302 -008.88390952
111  39.83269576 -008.88416060
111  39.83269488 -008.88412857
111  39.83268863 -008.88412510
111  39.83265610 -008.88271645
112  39.83254123 -008.88247249  39.83243047 -008.88236921
111  39.83254123 -008.88247249
111  39.83255217 -008.88243154
112  39.83255217 -008.88243154  39.83249884 -008.88239236
111  39.83245235 -008.88238168
111  39.83199018 -008.88240186
111  39.83191207 -008.88240527
111  39.83110678 -008.88244045
112  39.83100012 -008.88258290  39.83100149 -008.88270933
111  39.83100012 -008.88258290
111  39.83101516 -008.88316518
111  39.83087021 -008.88358897
112  39.83083192 -008.88363527  39.83081004 -008.88363883
111  39.83083192 -008.88363527
111  39.83033691 -008.88365486
112  39.83033691 -008.88365486  39.83030409 -008.88365842
111  39.83029725 -008.88369759
111  39.83030546 -008.88426028
111  39.83033417 -008.88426206
112  39.83033417 -008.88426206  39.83034511 -008.88455408
113  39.83049416 -008.88456833
111  39.83469478 -008.88684217
111  39.83472596 -008.88682935
111  39.83471939 -008.88679302 102
112  39.83483098 -008.88650881  39.83482605 -008.88631649
111  39.83483098 -008.88650881 102
111  39.83478831 -008.88503008
112  39.83478831 -008.88503008  39.83477518 -008.88476724
111  39.83455366 -008.88472664
111  39.83057603 -008.88489760
112  39.83032824 -008.88521811  39.83032496 -008.88553649
111  39.83032824 -008.88521811
111  39.83027245 -008.88522666 102
111  39.83029789 -008.88624804 102
111  39.83031257 -008.88683569 102
111  39.83031348 -008.88687411
112  39.83031348 -008.88687411  39.83032004 -008.88700873 102
113  39.83040865 -008.88700232
110 1 0.00 84.0000 New Taxiway 143
111  39.82203554 -008.88209502
111  39.82205598 -008.88222183
111  39.82049056 -008.88226634
113  39.82048814 -008.88214416
110 1 0.00 84.0000 New Taxiway 142
111  39.82233911 -008.88206724
111  39.82234439 -008.88221362
111  39.82232242 -008.88221425
111  39.82231969 -008.88208606
111  39.82228437 -008.88208706
111  39.82227616 -008.88158676
111  39.82195466 -008.88159761
111  39.82195349 -008.88156730
111  39.82188957 -008.88156949
111  39.82188793 -008.88151394
111  39.82179429 -008.88151715
111  39.82179593 -008.88157270
111  39.82176643 -008.88157371
111  39.82176643 -008.88147116
111  39.82180909 -008.88147116
111  39.82182714 -008.88149680
111  39.82201421 -008.88149039
111  39.82201257 -008.88155448
111  39.82231450 -008.88154380
111  39.82231942 -008.88175745
111  39.82231122 -008.88176386
113  39.82231614 -008.88203947
110 1 0.00 84.0000 New Taxiway 141
111  39.82215836 -008.88221891
111  39.82215861 -008.88207365
111  39.82218322 -008.88204160
111  39.82218322 -008.88193478
111  39.82216189 -008.88191128
111  39.82205523 -008.88191768
111  39.82205523 -008.88198178
111  39.82171884 -008.88199460
111  39.82171556 -008.88191768
111  39.82196170 -008.88190700
111  39.82195936 -008.88188393
111  39.82221234 -008.88187503
111  39.82221585 -008.88208901
111  39.82217759 -008.88209010
113  39.82218032 -008.88221829
110 1 0.00 84.0000 SE
112  39.82266857 -008.88287208  39.82267460 -008.88295057
111  39.82266857 -008.88287208
111  39.82052323 -008.88296785
112  39.82038934 -008.88323491  39.82039598 -008.88344757
111  39.82038934 -008.88323491 102
111  39.82042352 -008.88466046
111  39.82041308 -008.88466293
111  39.82041497 -008.88474330
112  39.82041497 -008.88474330  39.82042571 -008.88492090
112  39.82067519 -008.88500050  39.82079059 -008.88499573
111  39.82067519 -008.88500050
111  39.82067565 -008.88500800
111  39.82026774 -008.88502490
111  39.82027717 -008.88531536
111  39.82024639 -008.88531657
111  39.82023711 -008.88498552 102
111  39.82018565 -008.88281568
111  39.82021654 -008.88281587
111  39.82021843 -008.88287655
111  39.82058292 -008.88286658
113  39.82260696 -008.88278136
110 1 0.00 84.0000 New Taxiway 13
111  39.82296049 -008.89288511
112  39.82291568 -008.89288288  39.82290022 -008.89285471
111  39.82291774 -008.89283727
111  39.82435631 -008.89158809
112  39.82435631 -008.89158809  39.82441093 -008.89153845
111  39.82444185 -008.89145928
111  39.82447264 -008.89144665
111  39.82447412 -008.89146210
112  39.82443703 -008.89152586  39.82442367 -008.89155485
112  39.82445632 -008.89155678  39.82447264 -008.89154325
112  39.82456909 -008.89147756  39.82459284 -008.89145824
112  39.82462269 -008.89143550  39.82463021 -008.89144112
114  39.82460619 -008.89151427  39.82456909 -008.89154519
110 1 0.00 84.0000 SW
111  39.82274544 -008.89280819
111  39.82282407 -008.89295359
112  39.82282407 -008.89295359  39.82297813 -008.89323431
111  39.82326051 -008.89334232
111  39.82369695 -008.89352631
111  39.82368845 -008.89354126
112  39.82367301 -008.89356840  39.82363423 -008.89355912
111  39.82365674 -008.89359699
111  39.82365137 -008.89360643
111  39.82322746 -008.89342541
112  39.82275000 -008.89298475  39.82258362 -008.89267020
111  39.82275000 -008.89298475
111  39.82252392 -008.89255685 20
112  39.82247423 -008.89256189  39.82245488 -008.89258294
111  39.82247423 -008.89256189 20
111  39.82224716 -008.89280456
111  39.82217326 -008.89288354
111  39.82215286 -008.89290390 20
111  39.82218303 -008.89292446
112  39.82209305 -008.89290887  39.82205905 -008.89286461
111  39.82209305 -008.89290887
111  39.82208773 -008.89291297
111  39.82206089 -008.89287018
111  39.82206461 -008.89286599 20
112  39.82212667 -008.89287199  39.82215744 -008.89284083
111  39.82212667 -008.89287199 20
111  39.82246739 -008.89250996 20
112  39.82247423 -008.89245803  39.82246967 -008.89242688
111  39.82247423 -008.89245803
112  39.82247423 -008.89245803  39.82243166 -008.89243522
111  39.82242558 -008.89234231
112  39.82242996 -008.89229142  39.82243727 -008.89227002
111  39.82242996 -008.89229142
112  39.82242996 -008.89229142  39.82249450 -008.89227319
111  39.82251203 -008.89230427
111  39.82251982 -008.89230046
111  39.82275445 -008.89275222
111  39.82428620 -008.89142902
111  39.82405055 -008.89096055
111  39.82405581 -008.89095781
112  39.82405581 -008.89095781  39.82404673 -008.89088961
111  39.82408175 -008.89084639
111  39.82408001 -008.89084138
111  39.82417294 -008.89079160
111  39.82417574 -008.89079891
112  39.82425124 -008.89084238  39.82428286 -008.89089807
111  39.82425124 -008.89084238
111  39.82425994 -008.89083852
111  39.82427416 -008.89088795
111  39.82427025 -008.89088986
112  39.82425705 -008.89098672  39.82423370 -008.89104654
111  39.82425705 -008.89098672
112  39.82425705 -008.89098672  39.82422250 -008.89107618
112  39.82439031 -008.89125837  39.82451761 -008.89125335
111  39.82439031 -008.89125837
111  39.82440119 -008.89129034
112  39.82440119 -008.89129034  39.82426786 -008.89129034
111  39.82423026 -008.89116274
111  39.82422228 -008.89116274
111  39.82419835 -008.89118500
113  39.82432826 -008.89142981
111  39.82421772 -008.89110784
112  39.82423254 -008.89095947  39.82426217 -008.89087638
112  39.82416986 -008.89083187  39.82413340 -008.89084670
111  39.82416986 -008.89083187
111  39.82411630 -008.89086006
112  39.82408667 -008.89096985  39.82411516 -008.89104107
111  39.82408667 -008.89096985
111  39.82417442 -008.89113455
113  39.82418012 -008.89113752
110 1 0.00 84.0000 SSW
111  39.81799723 -008.89218202
112  39.81798348 -008.89220953  39.81797654 -008.89222882
111  39.81797117 -008.89226599
111  39.81796073 -008.89240446
111  39.81785404 -008.89400161
112  39.81782850 -008.89399847  39.81782686 -008.89404334
111  39.81780371 -008.89399543
111  39.81791040 -008.89239828
111  39.81791990 -008.89221283
112  39.81791657 -008.89216502  39.81791315 -008.89214870
113  39.81790900 -008.89213472
110 5 0.00 84.0000 New Taxiway 135
111  39.84200927 -008.88473024
112  39.84200927 -008.88473024  39.84196464 -008.88444356
111  39.84179876 -008.88442277
111  39.84082795 -008.88445817
111  39.84082884 -008.88443437
111  39.84182604 -008.88438474
112  39.84202842 -008.88472668  39.84204209 -008.88500273
113  39.84202842 -008.88472668
110 5 0.00 84.0000 New Taxiway 126
111  39.83040865 -008.88700232
112  39.83031348 -008.88687411  39.83030691 -008.88673949
111  39.83031348 -008.88687411
111  39.83031257 -008.88683569
111  39.83035631 -008.88683826
111  39.83036123 -008.88690735
112  39.83036123 -008.88690735  39.83036534 -008.88694652
111  39.83041730 -008.88697145
111  39.83469741 -008.88681117
111  39.83471939 -008.88679302
111  39.83472596 -008.88682935
113  39.83469478 -008.88684217
110 5 0.00 84.0000 New Taxiway 125
111  39.84187223 -008.88651819
111  39.84194075 -008.88646895
111  39.84197067 -008.88649547
112  39.84197067 -008.88649547  39.84192914 -008.88653278
111  39.84189031 -008.88654681
111  39.83925462 -008.88665163
111  39.83913031 -008.88663149
111  39.83901648 -008.88663601
111  39.83891947 -008.88666496
111  39.83517340 -008.88681396
111  39.83515973 -008.88678546
111  39.83897029 -008.88663479
112  39.83898768 -008.88653920  39.83898768 -008.88650330
111  39.83898093 -008.88634474
112  39.83902112 -008.88628376  39.83904671 -008.88627863
112  39.83916896 -008.88627043  39.83917881 -008.88629094
113  39.83918686 -008.88662609
110 5 0.00 84.0000 New Taxiway 123
111  39.84227185 -008.88647500
111  39.84226120 -008.88589090
111  39.84225996 -008.88584334
111  39.84229551 -008.88583978
111  39.84229422 -008.88578991
111  39.84232977 -008.88578813
111  39.84232847 -008.88573833
111  39.84236539 -008.88573655
111  39.84236423 -008.88569202
111  39.84240389 -008.88569202
111  39.84237583 -008.88461457
111  39.84233618 -008.88461457
111  39.84233497 -008.88456833
111  39.84229805 -008.88457011
111  39.84229689 -008.88452540
111  39.84226134 -008.88452718
111  39.84226009 -008.88447917
111  39.84222453 -008.88448273
111  39.84222124 -008.88435626
111  39.84218842 -008.88435626
111  39.84218022 -008.88408912
111  39.84082358 -008.88415456
111  39.84082267 -008.88412493
112  39.84221390 -008.88406141  39.84222703 -008.88406141
112  39.84224672 -008.88404645  39.84225329 -008.88404645
112  39.84246333 -008.88404004  39.84247973 -008.88404645
112  39.84248630 -008.88406996  39.84248302 -008.88409347
112  39.84248466 -008.88437771  39.84248466 -008.88438839
112  39.84245512 -008.88440549  39.84244528 -008.88440549
112  39.84228118 -008.88440335  39.84227462 -008.88440549
112  39.84225821 -008.88439053  39.84225657 -008.88439053
112  39.84223688 -008.88436916  39.84223524 -008.88436702
112  39.84224016 -008.88440976  39.84225165 -008.88442686
112  39.84239769 -008.88460210  39.84239933 -008.88460424
112  39.84241082 -008.88464698  39.84241082 -008.88466622
112  39.84243215 -008.88566212  39.84243215 -008.88567922
112  39.84241738 -008.88571555  39.84240753 -008.88573051
112  39.84231728 -008.88584592  39.84231072 -008.88585446
112  39.84229923 -008.88591003  39.84230087 -008.88593140
114  39.84230087 -008.88645927  39.84230087 -008.88647210
110 5 0.00 84.0000 New Taxiway 132
111  39.82074124 -008.88500529
111  39.82067565 -008.88500800
111  39.82067519 -008.88500050
112  39.82067519 -008.88500050  39.82055978 -008.88500527
112  39.82041497 -008.88474330  39.82040424 -008.88456570
111  39.82041497 -008.88474330
111  39.82041308 -008.88466293
111  39.82042352 -008.88466046
112  39.82042352 -008.88466046  39.82044321 -008.88499802
111  39.82066757 -008.88498464
111  39.82163082 -008.88494538
113  39.82163094 -008.88496945
110 5 0.00 84.0000 New Taxiway 131
111  39.82163948 -008.88525029
111  39.82164032 -008.88528007
111  39.82071900 -008.88531814
111  39.82071830 -008.88528792
113  39.82074766 -008.88528669
110 5 0.00 84.0000 New Taxiway 130
111  39.82736312 -008.88708199
112  39.82749072 -008.88703584  39.82754743 -008.88698969
112  39.82755924 -008.88678354  39.82746472 -008.88666355
111  39.82628523 -008.88518811
111  39.82630138 -008.88517575
111  39.82728924 -008.88638324
111  39.82760348 -008.88676735
112  39.82760348 -008.88676735  39.82764242 -008.88681557
111  39.82765286 -008.88685390
112  39.82764337 -008.88691078  39.82763482 -008.88693922
111  39.82764337 -008.88691078
112  39.82764337 -008.88691078  39.82759209 -008.88703690
111  39.82744775 -008.88711480
111  39.82369348 -008.88726808
111  39.82357341 -008.88725162
111  39.82343941 -008.88725709
111  39.82329987 -008.88728415
111  39.82068721 -008.88739082
111  39.82068642 -008.88735682
112  39.82052419 -008.88709614  39.82051390 -008.88685299
111  39.82052419 -008.88709614
111  39.82049501 -008.88567765
111  39.82051552 -008.88570436
111  39.82054485 -008.88708952
112  39.82054485 -008.88708952  39.82055169 -008.88729426
111  39.82072262 -008.88735302
111  39.82339658 -008.88724388
111  39.82339821 -008.88693502
111  39.82341891 -008.88690055
111  39.82353350 -008.88689668
111  39.82354981 -008.88687406
111  39.82358333 -008.88690379
111  39.82356598 -008.88694781
113  39.82358572 -008.88723616
110 5 0.00 84.0000 New Taxiway 150
111  39.82587181 -008.88465442
112  39.82587181 -008.88465442  39.82590884 -008.88470388
111  39.82587941 -008.88475705
111  39.82585758 -008.88475801
112  39.82585770 -008.88468412  39.82583014 -008.88465079
111  39.82447538 -008.88303551
111  39.82448522 -008.88300475
112  39.82433163 -008.88282528  39.82428634 -008.88278169
111  39.82421605 -008.88275592
111  39.82425023 -008.88273119
112  39.82433665 -008.88278683  39.82437558 -008.88283011
113  39.82433665 -008.88278683
110 5 0.00 84.0000 New Taxiway 149
111  39.82503157 -008.88297768
111  39.82503981 -008.88293314
111  39.82642678 -008.88462003
112  39.82642678 -008.88462003  39.82650358 -008.88470464
111  39.82656891 -008.88472873
111  39.82650645 -008.88473141
111  39.82643296 -008.88465516
113  39.82641587 -008.88466758
110 5 0.00 84.0000 New Taxiway 148
111  39.82736826 -008.88469440
111  39.82744628 -008.88465543
112  39.82758570 -008.88440929  39.82759140 -008.88420216
111  39.82758570 -008.88440929
112  39.82758570 -008.88440929  39.82758456 -008.88439358
112  39.82756916 -008.88438160  39.82756916 -008.88436929
111  39.82752899 -008.88292320
112  39.82752899 -008.88292320  39.82751954 -008.88266168
111  39.82737303 -008.88267399
111  39.82513040 -008.88275350
111  39.82516744 -008.88268796
111  39.82737877 -008.88259305
112  39.82751070 -008.88266227  39.82756387 -008.88272637
111  39.82751070 -008.88266227
111  39.82748510 -008.88269561
112  39.82748510 -008.88269561  39.82755796 -008.88277765
111  39.82755993 -008.88291611
111  39.82759734 -008.88436477
111  39.82760916 -008.88439554
112  39.82760916 -008.88439554  39.82760522 -008.88461091
113  39.82746147 -008.88469039
110 5 0.00 84.0000 New Taxiway 101
111  39.82792607 -008.88645079
111  39.82785928 -008.88636989
111  39.82785941 -008.88631818
111  39.82784760 -008.88578438
111  39.82783775 -008.88533961
111  39.82786239 -008.88531734
111  39.82788837 -008.88632171
114  39.82788837 -008.88632171  39.82788966 -008.88638217
110 5 0.00 84.0000 New Taxiway 129
111  39.82750539 -008.88594854
111  39.82757749 -008.88602624
112  39.82757749 -008.88602624  39.82759813 -008.88604975
111  39.82764342 -008.88597962
111  39.82762353 -008.88531823
111  39.82765329 -008.88532407
111  39.82766635 -008.88579280
111  39.82767187 -008.88599117
112  39.82767187 -008.88599117  39.82767351 -008.88604245
112  39.82758220 -008.88607742  39.82755862 -008.88604996
111  39.82758220 -008.88607742
111  39.82748570 -008.88597419
111  39.82678830 -008.88513234
112  39.82678830 -008.88513234  39.82677845 -008.88507465
111  39.82679978 -008.88505755
111  39.82737083 -008.88502978
112  39.82762353 -008.88531823  39.82763338 -008.88559172
111  39.82762353 -008.88531823
111  39.82755970 -008.88532541
112  39.82755970 -008.88532541  39.82754657 -008.88509679
111  39.82735130 -008.88509679
111  39.82691317 -008.88510961
112  39.82690497 -008.88515875  39.82693615 -008.88519294
111  39.82690497 -008.88515875
111  39.82696076 -008.88523140
113  39.82698045 -008.88528695
110 5 0.00 84.0000 New Taxiway 128
111  39.83006534 -008.88698793
112  39.83013426 -008.88691741  39.83013918 -008.88685758
111  39.83013426 -008.88691741
111  39.83014411 -008.88680844
111  39.83016400 -008.88671873
111  39.83016790 -008.88689000
112  39.83016790 -008.88689000  39.83016790 -008.88699256
111  39.83011211 -008.88701393
111  39.82852697 -008.88707584
112  39.82838092 -008.88700106  39.82831036 -008.88692627
111  39.82838092 -008.88700106
111  39.82833727 -008.88694886
111  39.82836533 -008.88694093
111  39.82840635 -008.88699008
112  39.82840635 -008.88699008  39.82846543 -008.88704563
113  39.82851137 -008.88704136
110 5 0.00 84.0000 New Taxiway 159
112  39.81895876 -008.89138555  39.81890600 -008.89140755
111  39.81895876 -008.89138555
112  39.81895876 -008.89138555  39.81894372 -008.89139089
111  39.81894008 -008.89137244
112  39.81899778 -008.89127662  39.81898548 -008.89120719
111  39.81899778 -008.89127662
112  39.81899778 -008.89127662  39.81896223 -008.89107545 102
111  39.81897685 -008.89081903
111  39.81899704 -008.89081757
111  39.81899499 -008.89092297
111  39.81899569 -008.89101885
111  39.81899938 -008.89111135
111  39.81900580 -008.89119212
111  39.81901603 -008.89127605
113  39.81901141 -008.89127776
110 5 0.00 84.0000 New Taxiway 158
111  39.81896828 -008.89156008
111  39.81896501 -008.89153396
111  39.81898305 -008.89152901
111  39.81898476 -008.89153910
112  39.81898476 -008.89153910  39.81903883 -008.89152450
111  39.81906680 -008.89160849
111  39.81907142 -008.89160677
111  39.81909534 -008.89169964
111  39.81911850 -008.89177938
111  39.81914180 -008.89185152
111  39.81913791 -008.89185425
112  39.81913791 -008.89185425  39.81917187 -008.89195561
111  39.81911759 -008.89201680
111  39.81911890 -008.89202198
111  39.81902435 -008.89207309
111  39.81893642 -008.89210889
111  39.81886994 -008.89213047
111  39.81880168 -008.89215018
111  39.81871717 -008.89216338
111  39.81864883 -008.89217377
111  39.81858819 -008.89217690
111  39.81850923 -008.89217676
111  39.81841508 -008.89216801
111  39.81832792 -008.89215415
111  39.81823010 -008.89213456
111  39.81815978 -008.89211028
111  39.81806641 -008.89206938
111  39.81806879 -008.89206010
111  39.81808461 -008.89203126 102
112  39.81908840 -008.89200216  39.81965039 -008.89170683
111  39.81908840 -008.89200216
112  39.81908840 -008.89200216  39.81915338 -008.89196371 102
