I
1050 Generated by WorldEditor 1.6.0r1

1     56 1 0 ENVA Trondheim Vaernes
1302 city Trondheim
111  63.46548350  010.92673356
112  63.46555685  010.92694296  63.46555685  010.92710001
111  63.46555685  010.92694296
111  63.46555154  010.92717377
112  63.46555154  010.92717377  63.46554303  010.92735462
111  63.46547500  010.92736890
111  63.46516246  010.92733558
112  63.46507209  010.92710239  63.46506678  010.92691202
111  63.46507209  010.92710239
111  63.46508060  010.92680494
114  63.46508060  010.92680494  63.46509017  010.92665027
111  63.46511568  010.92512260
112  63.46514119  010.92502266  63.46516352  010.92499648
111  63.46520923  010.92507263
111  63.46554303  010.92595306
112  63.46557705  010.92611963  63.46558130  010.92622195
111  63.46557705  010.92611963
111  63.46556855  010.92633141
112  63.46556855  010.92633141  63.46556429  010.92646943
111  63.46549307  010.92647656
111  63.46516139  010.92641945
112  63.46509548  010.92621243  63.46509442  010.92610773
113  63.46509548  010.92621243
111  63.45329466  010.92059304
111  63.45327132  010.92091442
111  63.45323361  010.92090237
111  63.45319770  010.92131213
111  63.45304329  010.92124785
113  63.45310793  010.92051671
111  63.45259262  010.92165359
111  63.45256569  010.92169778
111  63.45258185  010.92177411
111  63.45252439  010.92184240
111  63.45237357  010.92121169
113  63.45246335  010.92111528
111  63.45231073  010.92164957
111  63.45224789  010.92172590
111  63.45219223  010.92150897
113  63.45225687  010.92142461
111  63.45488618  010.93382822
111  63.45492496  010.93372215
112  63.45545068  010.93432960  63.45588590  010.93455619
111  63.45545068  010.93432960
112  63.45545068  010.93432960  63.45571882  010.93454782
111  63.45571354  010.93483581
111  63.45571569  010.93782002
111  63.45569358  010.93805346
112  63.45563166  010.93806107  63.45560456  010.93800118
111  63.45563166  010.93806107
111  63.45504474  010.93679422
112  63.45488888  010.93599071  63.45488265  010.93565033
113  63.45488888  010.93599071
112  63.45711663  010.88779314  63.45711422  010.88788476
111  63.45711663  010.88779314
111  63.45711897  010.89220753
112  63.45640442  010.89223088  63.45613726  010.89229429
111  63.45613086  010.89236771
111  63.45613235  010.88913364
112  63.45624529  010.88847281  63.45635393  010.88820111
111  63.45624529  010.88847281
111  63.45653087  010.88770836
112  63.45681601  010.88742751  63.45701353  010.88739938
111  63.45681601  010.88742751
111  63.45715711  010.88742751
113  63.45715757  010.88757967
110 5 0.00 0.0000 Fireroad west
111  63.45606823  010.92789463
112  63.45606823  010.92789463  63.45672740  010.92744933
111  63.45718977  010.92525128
111  63.45719112  010.92497783
112  63.45606552  010.92768195  63.45553031  010.92797620
113  63.45606552  010.92768195
110 5 0.00 0.0000 Fireroad east
111  63.45606552  010.92832606
112  63.45606552  010.92832606  63.45667888  010.92846306
111  63.45717890  010.93010035
111  63.45718433  010.92971752
112  63.45606823  010.92810123  63.45546599  010.92800798
113  63.45606823  010.92810123
110 1 0.00 0.0000 Tower
112  63.45270122  010.91780015  63.45274211  010.91790778
111  63.45279061  010.91781377
112  63.45279545  010.91763179  63.45276133  010.91754341
113  63.45271520  010.91760632
110 2 0.00 0.0000 Towerbase
111  63.45296773  010.91699170
111  63.45284100  010.91699285
111  63.45284091  010.91713631
111  63.45279237  010.91713631
111  63.45279241  010.91721665
111  63.45263434  010.91721665
112  63.45260568  010.91728494  63.45260327  010.91735591
111  63.45260568  010.91728494
111  63.45260569  010.91744965
111  63.45258593  010.91746572
111  63.45258594  010.91753535
111  63.45260628  010.91755815
111  63.45271519  010.91755811
111  63.45271520  010.91760632
112  63.45279545  010.91763179  63.45282956  010.91772016
111  63.45279061  010.91781377
111  63.45279059  010.91802814
111  63.45283729  010.91802812
111  63.45283727  010.91806291
111  63.45296834  010.91806430
111  63.45296836  010.91757952
111  63.45298873  010.91757956
111  63.45298932  010.91733442
113  63.45296779  010.91733321
110 2 0.00 0.0000 Terminal
111  63.45442240  010.91364256
111  63.45442100  010.91536046
111  63.45437660  010.91536603
111  63.45437630  010.91590518
111  63.45442292  010.91589915
111  63.45442392  010.91674099
111  63.45439708  010.91674113
111  63.45439539  010.91646441
111  63.45428600  010.91646605
111  63.45428773  010.91719910
111  63.45413687  010.91720096
111  63.45413767  010.91762193
111  63.45409264  010.91762193
111  63.45409351  010.91722669
111  63.45403982  010.91722669
111  63.45404156  010.91865651
111  63.45409178  010.91865651
111  63.45409178  010.91824578
111  63.45413767  010.91824771
111  63.45413850  010.91867673
111  63.45429258  010.91867551
111  63.45429148  010.91917225
111  63.45440003  010.91917187
111  63.45440090  010.91943730
111  63.45443986  010.91943924
111  63.45443899  010.92000110
111  63.45445891  010.91999916
111  63.45445804  010.92071601
111  63.45396922  010.92069425
111  63.45397045  010.92048404
111  63.45390167  010.92048098
111  63.45390194  010.92023323
111  63.45381784  010.92023330
111  63.45381671  010.92013772
111  63.45356017  010.92013286
111  63.45356069  010.92063267
111  63.45363475  010.92063405
111  63.45363475  010.92100236
111  63.45367841  010.92100261
111  63.45367899  010.92120559
111  63.45365326  010.92120722
111  63.45365268  010.92134452
111  63.45343025  010.92134339
111  63.45334822  010.92134297
111  63.45334665  010.92167808
111  63.45467393  010.92168163
111  63.45467385  010.92163284
111  63.45469594  010.92163092
111  63.45469647  010.92145093
111  63.45472415  010.92145117
111  63.45472426  010.92157213
111  63.45481572  010.92157104
111  63.45481565  010.92142707
111  63.45491609  010.92142513
111  63.45491706  010.92073577
111  63.45454853  010.92073588
111  63.45454887  010.92064578
111  63.45454874  010.92000319
111  63.45456927  010.92000454
111  63.45456802  010.91998093
111  63.45462499  010.92014788
111  63.45483414  010.92014871
111  63.45483363  010.92025313
111  63.45485611  010.92025424
111  63.45485607  010.92004345
111  63.45481039  010.92004245
111  63.45481036  010.92007500
111  63.45483318  010.92007499
111  63.45483348  010.92010532
111  63.45463360  010.92010393
111  63.45456960  010.91992290
111  63.45456908  010.91918043
111  63.45483379  010.91918082
111  63.45483289  010.91928782
111  63.45485487  010.91929016
111  63.45485484  010.91909673
111  63.45480815  010.91909623
111  63.45480771  010.91911709
111  63.45483084  010.91911763
111  63.45483182  010.91912883
111  63.45456912  010.91912463
111  63.45456965  010.91839293
111  63.45483073  010.91839321
111  63.45483066  010.91848558
111  63.45485039  010.91848682
111  63.45484983  010.91828536
111  63.45481310  010.91828632
111  63.45481345  010.91831588
111  63.45483164  010.91831792
111  63.45483073  010.91833623
111  63.45456965  010.91833691
111  63.45456993  010.91757347
111  63.45483346  010.91757313
111  63.45483366  010.91767488
111  63.45485473  010.91767488
111  63.45485438  010.91746528
111  63.45481919  010.91746635
111  63.45481911  010.91750440
111  63.45483493  010.91750377
111  63.45483346  010.91752226
111  63.45456937  010.91752294
111  63.45456929  010.91676545
111  63.45483560  010.91676498
111  63.45483549  010.91686296
111  63.45485718  010.91686249
111  63.45485696  010.91665805
111  63.45481865  010.91665758
111  63.45481865  010.91669079
111  63.45483412  010.91669173
111  63.45483349  010.91671317
111  63.45456918  010.91671246
111  63.45456898  010.91595477
111  63.45483476  010.91595618
111  63.45483528  010.91605275
111  63.45485770  010.91605252
111  63.45485749  010.91584407
111  63.45481875  010.91584360
111  63.45481918  010.91587799
111  63.45483402  010.91587799
111  63.45483402  010.91590060
111  63.45457013  010.91589989
111  63.45457066  010.91507979
111  63.45461781  010.91498628
111  63.45483602  010.91498534
111  63.45483602  010.91508680
111  63.45485812  010.91508686
111  63.45485812  010.91487677
111  63.45481928  010.91487724
111  63.45481886  010.91491327
111  63.45483552  010.91491291
111  63.45483560  010.91493494
111  63.45461097  010.91493541
111  63.45457339  010.91501001
111  63.45457449  010.91417898
111  63.45463304  010.91384086
111  63.45483336  010.91384079
111  63.45483298  010.91396065
111  63.45486058  010.91396111
111  63.45486058  010.91371984
111  63.45481101  010.91372048
111  63.45481139  010.91374932
111  63.45483347  010.91374910
111  63.45483314  010.91378047
111  63.45461134  010.91378178
111  63.45457283  010.91401211
111  63.45457279  010.91357914
111  63.45454306  010.91357930
111  63.45454328  010.91332594
111  63.45305133  010.91332284
111  63.45305522  010.91353588
113  63.45305727  010.91364725
110 1 0.00 0.0000 Hangar NW 01
111  63.46088950  010.91925249
111  63.46088926  010.92008867
111  63.46116732  010.92008772
113  63.46116829  010.91925087
110 1 0.00 0.0000 Hangar NW 02
111  63.46268104  010.92014271
111  63.46268091  010.91935662
111  63.46159824  010.91935260
113  63.46159778  010.92012846
110 1 0.00 0.0000 Hangar N
111  63.46542724  010.93147809
111  63.46543971  010.93147809
111  63.46583792  010.93151563
111  63.46584326  010.93124322
111  63.46575317  010.93123068
111  63.46578668  010.92961016
113  63.46546327  010.92958548
110 1 0.00 0.0000 Hangar NE
111  63.46156983  010.94040860
111  63.46190058  010.94029079
111  63.46172726  010.93785739
111  63.46140308  010.93796622
113  63.46140594  010.93802540
110 2 0.00 0.0000 Hangar 1
111  63.45185212  010.92367460
111  63.45199901  010.92367597
111  63.45230892  010.92367296
111  63.45230830  010.92260960
113  63.45184873  010.92261381
110 2 0.00 0.0000 Hangar 2
111  63.45237444  010.92574501
111  63.45250818  010.92574484
111  63.45250795  010.92594515
111  63.45278805  010.92594265
111  63.45278797  010.92571892
111  63.45281508  010.92571965
111  63.45281484  010.92517574
111  63.45244835  010.92517793
111  63.45244824  010.92526932
113  63.45237428  010.92526876
110 2 0.00 0.0000 Hangar 3
111  63.45341674  010.92518665
111  63.45341722  010.92576738
111  63.45366362  010.92576761
113  63.45366248  010.92518495
110 1 0.00 0.0000 Firestation by Major Tom July 2017
111  63.45390263  010.92685389
111  63.45391769  010.92712219
111  63.45387456  010.92713535
111  63.45388588  010.92734506
111  63.45392951  010.92733289
111  63.45393926  010.92752039
111  63.45407028  010.92748727
111  63.45406680  010.92741552
111  63.45409610  010.92740732
111  63.45408908  010.92726780
111  63.45405873  010.92727630
113  63.45403330  010.92681938
110 1 0.00 0.0000 Hangar 4
111  63.45440195  010.93564553
111  63.45459152  010.93565123
111  63.45459166  010.93531430
113  63.45440391  010.93530775
110 2 0.00 0.0000 Building Main Gate
111  63.45172352  010.92176023
111  63.45170539  010.92213532
111  63.45188410  010.92218530
113  63.45190477  010.92180936
110 2 0.00 0.0000 Building 1
111  63.45212394  010.91774556
111  63.45156322  010.91774421
111  63.45156273  010.91781376
111  63.45148364  010.91781408
111  63.45148313  010.91812772
111  63.45161864  010.91812875
111  63.45161873  010.91829105
111  63.45166740  010.91829307
111  63.45166424  010.91813214
111  63.45178074  010.91813402
111  63.45178065  010.91821564
111  63.45189509  010.91821335
111  63.45201545  010.91821504
111  63.45201613  010.91837598
111  63.45223143  010.91837574
111  63.45223286  010.91818424
111  63.45205185  010.91818817
111  63.45205176  010.91810924
113  63.45212401  010.91811125
110 2 0.00 0.0000 Building 2
111  63.45231996  010.91910128
111  63.45221227  010.91910156
111  63.45221224  010.91913728
111  63.45221223  010.91956886
113  63.45231916  010.91956829
110 2 0.00 0.0000 Building 3
111  63.45231940  010.91976457
111  63.45211378  010.91976536
111  63.45211223  010.92086009
111  63.45211382  010.92108624
111  63.45218205  010.92108624
111  63.45218205  010.92113031
111  63.45233053  010.92113174
111  63.45233235  010.92097303
111  63.45237509  010.92095064
111  63.45237509  010.92029748
113  63.45233144  010.92028324
110 2 0.00 0.0000 Building 5
111  63.45246335  010.92111528
111  63.45237357  010.92121169
111  63.45252439  010.92184240
111  63.45258185  010.92177411
111  63.45256569  010.92169778
113  63.45259262  010.92165359
110 2 0.00 0.0000 Building 4
111  63.45225687  010.92142461
111  63.45219223  010.92150897
111  63.45224789  010.92172590
113  63.45231073  010.92164957
110 2 0.00 0.0000 Building 6
111  63.45329466  010.92059304
111  63.45310793  010.92051671
111  63.45304329  010.92124785
111  63.45319770  010.92131213
111  63.45323361  010.92090237
113  63.45327132  010.92091442
110 2 0.00 0.0000 Building 7
111  63.45178556  010.92526708
111  63.45178517  010.92580234
111  63.45191762  010.92580299
111  63.45191760  010.92568394
111  63.45196500  010.92568234
113  63.45196498  010.92526791
110 2 0.00 0.0000 Building 8
111  63.45198223  010.92578523
111  63.45209426  010.92578678
111  63.45209427  010.92590407
111  63.45218907  010.92590409
111  63.45218907  010.92578358
111  63.45215958  010.92578355
111  63.45215905  010.92526639
113  63.45198206  010.92526798
110 2 0.00 0.0000 Building 9
111  63.45362837  010.92614761
111  63.45362896  010.92666857
111  63.45374142  010.92666861
113  63.45374177  010.92615208
110 2 0.00 0.0000 Building 10
111  63.45141097  010.91935180
111  63.45139881  010.91953762
111  63.45148663  010.91956935
113  63.45149712  010.91938516
110 2 0.00 0.0000 Building 11
111  63.45435123  010.92539763
111  63.45443572  010.92539763
111  63.45443548  010.92513994
111  63.45435210  010.92514187
113  63.45435123  010.92516125
110 2 0.00 0.0000 Building 12
111  63.45411221  010.92662517
111  63.45415715  010.92672426
111  63.45421177  010.92672420
111  63.45429263  010.92654293
113  63.45422391  010.92637596
110 2 0.00 0.0000 Building 13
111  63.45152734  010.92047555
111  63.45142736  010.92047417
111  63.45142740  010.92074604
111  63.45136392  010.92074602
111  63.45136394  010.92093884
111  63.45142736  010.92093884
111  63.45142735  010.92088667
113  63.45152733  010.92088662
110 2 0.00 0.0000 Building 14
111  63.45157580  010.92043682
111  63.45157584  010.92081564
111  63.45166919  010.92081566
113  63.45166917  010.92043671
130 Airport Boundary 1
111  63.45557441  010.88867558
111  63.45559401  010.89501032
111  63.45528671  010.89638410
111  63.45536044  010.90909306
111  63.45538156  010.91043192
111  63.45529924  010.91065202
111  63.45186858  010.91063291
111  63.45176492  010.91090174
111  63.45176612  010.91256087
111  63.45182933  010.91255841
111  63.45189212  010.91255596
111  63.45190132  010.91354454
111  63.45305522  010.91353588
111  63.45305727  010.91364725
111  63.45442240  010.91364256
111  63.45442100  010.91536046
111  63.45437660  010.91536603
111  63.45437630  010.91590518
111  63.45442292  010.91589915
111  63.45442392  010.91674099
111  63.45439708  010.91674113
111  63.45439539  010.91646441
111  63.45428600  010.91646605
111  63.45428773  010.91719910
111  63.45413687  010.91720096
111  63.45413850  010.91867673
111  63.45429258  010.91867551
111  63.45429148  010.91917225
111  63.45440003  010.91917187
111  63.45440090  010.91943730
111  63.45443986  010.91943924
111  63.45443899  010.92000110
111  63.45445891  010.91999916
111  63.45445804  010.92071601
111  63.45396922  010.92069425
111  63.45397045  010.92048404
111  63.45390167  010.92048098
111  63.45390194  010.92023323
111  63.45381784  010.92023330
111  63.45381671  010.92013772
111  63.45356017  010.92013286
111  63.45336086  010.92014336
111  63.45323824  010.91987103
111  63.45301541  010.91944899
111  63.45301660  010.91699125
111  63.45296773  010.91699170
111  63.45284100  010.91699285
111  63.45248403  010.91699589
111  63.45248778  010.91734267
111  63.45232094  010.91772051
111  63.45220686  010.91753746
111  63.45213030  010.91753908
111  63.45212818  010.91760775
111  63.45212394  010.91774556
111  63.45156322  010.91774421
111  63.45156273  010.91781376
111  63.45148364  010.91781408
111  63.45148313  010.91812772
111  63.45161864  010.91812875
111  63.45161873  010.91829105
111  63.45166740  010.91829307
111  63.45166710  010.91813396
111  63.45178074  010.91813402
111  63.45178065  010.91821564
111  63.45189799  010.91821546
111  63.45189638  010.91864813
111  63.45186443  010.91865328
111  63.45188834  010.91922659
111  63.45215022  010.91922828
111  63.45215122  010.91913250
111  63.45221224  010.91913728
111  63.45221223  010.91956886
111  63.45231916  010.91956829
111  63.45231940  010.91976457
111  63.45211378  010.91976536
111  63.45211223  010.92086009
111  63.45175881  010.92086409
112  63.45171907  010.92077762  63.45171758  010.92069394
111  63.45171907  010.92077762
111  63.45172839  010.91997104
111  63.45165345  010.91997424
111  63.45165506  010.91971662
112  63.45159272  010.91959023  63.45152389  010.91955341
111  63.45159272  010.91959023
111  63.45148663  010.91956935
111  63.45149712  010.91938516
111  63.45141097  010.91935180
111  63.45133326  010.91926815
112  63.45133326  010.91926815  63.45130034  010.91925476
111  63.45126981  010.91930538
111  63.45119559  010.92082099
111  63.45146173  010.92120337
111  63.45157523  010.92143394
111  63.45158206  010.92192571
111  63.45166238  010.92214666
111  63.45185485  010.92220278
111  63.45185557  010.92232795
111  63.45184873  010.92261381
111  63.45185212  010.92367460
111  63.45199901  010.92367597
111  63.45200388  010.92396822
111  63.45153230  010.92397102
111  63.45169415  010.92496571
111  63.45173462  010.92526980
111  63.45178556  010.92526708
111  63.45178517  010.92580234
111  63.45178705  010.92614886
111  63.45219315  010.92614896
111  63.45219158  010.92668348
111  63.45176146  010.92669544
111  63.45175224  010.92687690
111  63.45162532  010.92763071
111  63.45206508  010.92817325
111  63.45264567  010.92965473
111  63.45299194  010.93108910
111  63.45322606  010.93244582
111  63.45344603  010.93410275
111  63.45349889  010.93685913
111  63.45352685  010.93806099
111  63.45387616  010.93881135
111  63.45421055  010.93929054
111  63.45473071  010.93957913
111  63.45484011  010.93953837
111  63.45582086  010.94300766
111  63.45584702  010.94720741
111  63.45652595  010.94868658
111  63.45658039  010.94947417
111  63.45751230  010.94855324
111  63.45807788  010.94685157
111  63.45835099  010.94628400
111  63.45861930  010.94539635
111  63.45885834  010.94452148
111  63.45911090  010.94423581
111  63.45918326  010.94369477
111  63.46094969  010.94204445
111  63.46117504  010.94180427
111  63.46117183  010.94162658
111  63.46155912  010.94134747
111  63.46147927  010.94046655
111  63.46191494  010.94031641
111  63.46170365  010.93723025
111  63.46120276  010.93736136
111  63.46117059  010.93669994
111  63.46307119  010.93319046
111  63.46443632  010.93298782
111  63.46481674  010.93298871
111  63.46482703  010.93223891
111  63.46499578  010.93223719
111  63.46500766  010.93183929
111  63.46543686  010.93183381
111  63.46543897  010.93164259
111  63.46543971  010.93147809
111  63.46583792  010.93151563
111  63.46584326  010.93124322
111  63.46575317  010.93123068
111  63.46578668  010.92961016
111  63.46546327  010.92958548
111  63.46546701  010.92930448
111  63.46548765  010.92852236
111  63.46562273  010.92821519
111  63.46562753  010.92780263
111  63.46568752  010.92628150
111  63.46597714  010.92634543
112  63.46553474  010.91902433  63.46522554  010.91685168
111  63.46553474  010.91902433
112  63.46553474  010.91902433  63.46551259  010.91890680
111  63.46527075  010.91926938
111  63.46456364  010.92042616
111  63.46321487  010.91966898
111  63.46315630  010.91685017
111  63.46311015  010.91681123
111  63.46317566  010.91639993
111  63.46285945  010.91613964
111  63.46260621  010.91611345
111  63.46050084  010.91622407
112  63.46032818  010.91609295  63.46031801  010.91594503
111  63.46032818  010.91609295
112  63.45960006  010.91463078  63.45921185  010.91425355
111  63.45860495  010.91433622
111  63.45855333  010.91382276
111  63.45828565  010.91380211
111  63.45828388  010.91347283
111  63.45866731  010.91346694
111  63.45866590  010.91075932
111  63.45853250  010.91048995
111  63.45855062  010.90887482
111  63.45860467  010.90713347
111  63.45867064  010.90581929
112  63.45898418  010.90349820  63.45927397  010.90308864
111  63.45898418  010.90349820
111  63.45934947  010.90214338
111  63.45934328  010.90049778
111  63.45900744  010.89979260
111  63.45900107  010.89776638
111  63.45918355  010.89775438
111  63.45926952  010.88988367
111  63.45852707  010.88969692
111  63.45850503  010.88669907
111  63.45819501  010.88412244
112  63.45819501  010.88412244  63.45817289  010.88358296
111  63.45786599  010.88345063
111  63.45729242  010.88351085
112  63.45709607  010.88429081  63.45707143  010.88496643
111  63.45709607  010.88429081
111  63.45686612  010.88618108
111  63.45653001  010.88624247
114  63.45653001  010.88624247  63.45587289  010.88636892
120 Hold A1
111  63.45670455  010.88680748 4 104
111  63.45671967  010.88705152 4 104
115  63.45673461  010.88728772
120 Hold A2
111  63.45639549  010.89238839 4 104
111  63.45639549  010.89262247 4 104
115  63.45639549  010.89285369
120 Hold A3
111  63.45632787  010.89446080 4 104
111  63.45641086  010.89461206 4 104
115  63.45648606  010.89474911
120 Hold A4
111  63.45674374  010.90362972 4 104
111  63.45670675  010.90384382 4 104
115  63.45666976  010.90405791
120 Hold A5
111  63.45676543  010.91491106 4 104
111  63.45676486  010.91514228 4 104
115  63.45676416  010.91543059
120 Hold A6
111  63.45675395  010.92395440 4 104
111  63.45675332  010.92417707 4 104
115  63.45675267  010.92440542
120 Hold A8
111  63.45673460  010.93979618 4 104
111  63.45666402  010.93996713 4 104
111  63.45659061  010.94014316 4 104
115  63.45658174  010.94050422
120 Hold B1
111  63.45837722  010.91568357 4
111  63.45837814  010.91546569 4
115  63.45837906  010.91524782
120 Hold B1+
111  63.45823321  010.91523505 2
111  63.45823134  010.91544916 2
115  63.45822966  010.91564741
120 Hold B2
111  63.45834783  010.92439028 4
111  63.45835055  010.92419318 4
115  63.45835334  010.92399153
120 Hold B east disused
111  63.45835854  010.94440325 4
115  63.45831731  010.94415022
120 Hold Y1 A4
111  63.45603832  010.90492145 2
111  63.45593631  010.90491713 2
115  63.45583364  010.90492145
120 Hold Y A6 west
111  63.45574566  010.92331011 2
111  63.45590190  010.92330793 2
115  63.45602216  010.92330610
120 Hold Y A6 east
111  63.45602037  010.92500152 2
111  63.45589891  010.92499869 2
115  63.45572950  010.92500152
120 Hold A6
111  63.45627174  010.92387258 2
111  63.45627218  010.92417560 2
115  63.45627353  010.92445513
120 Hold J
111  63.45553918  010.92388061 2
111  63.45553746  010.92417560 2
115  63.45553918  010.92456360
120 Hold L
111  63.45551045  010.92725939 2
111  63.45550957  010.92745260 2
115  63.45550865  010.92765312
120 Hold N
111  63.45550686  010.93087520 2
111  63.45550683  010.93066140 2
115  63.45550686  010.93045738
120 Hold M
111  63.45549968  010.93408524 2
111  63.45550054  010.93388435 2
115  63.45550147  010.93366741
120 M1A
111  63.45523617  010.92644343 1
111  63.45522303  010.92644343 1
115  63.45521007  010.92644090
120 M1
111  63.45501606  010.92644597 1
111  63.45499935  010.92644597 1
115  63.45498202  010.92644597
120 M1B
111  63.45479482  010.92644343 1
111  63.45477462  010.92644597 1
115  63.45475624  010.92644343
120 M2
111  63.45497521  010.92947466 1
111  63.45499607  010.92947212 1
115  63.45501606  010.92947212
120 M3
111  63.45497408  010.93266075 1
111  63.45499392  010.93266074 1
115  63.45501379  010.93266075
120 J1
111  63.45497460  010.92416482 1
111  63.45497456  010.92426769 1
115  63.45497460  010.92436012
120 J2
111  63.45374643  010.92417598 1
111  63.45374581  010.92427681 1
115  63.45374519  010.92436849
120 22
112  63.45211405  010.91196078  63.45207679  010.91196224 1
112  63.45211569  010.91182905  63.45215622  010.91182759 1
112  63.45211405  010.91196078  63.45207679  010.91196078
111  63.45211405  010.91196078 1
111  63.45211524  010.91276960 1
115  63.45206413  010.91276960
120 23
112  63.45251144  010.91194470  63.45247418  010.91194616 1
112  63.45251308  010.91181297  63.45255361  010.91181151 1
112  63.45251144  010.91194470  63.45247418  010.91194470
111  63.45251144  010.91194470 1
111  63.45251132  010.91275352 1
115  63.45246152  010.91275352
120 24
112  63.45290883  010.91194616  63.45287157  010.91194763 1
112  63.45291047  010.91181444  63.45295100  010.91181297 1
112  63.45290883  010.91194616  63.45287157  010.91194616
111  63.45290883  010.91194616 1
111  63.45290871  010.91275645 1
115  63.45285890  010.91275498
120 25
112  63.45330621  010.91194909  63.45326895  010.91195055 1
112  63.45330785  010.91181736  63.45334839  010.91181590 1
112  63.45330621  010.91194909  63.45326895  010.91194909
111  63.45330621  010.91194909 1
111  63.45330609  010.91275791 1
115  63.45325629  010.91275791
120 26
112  63.45369740  010.91195471  63.45366014  010.91195617 1
112  63.45369904  010.91182298  63.45373957  010.91182152 1
112  63.45369740  010.91195471  63.45366014  010.91195471
111  63.45369740  010.91195471 1
111  63.45369728  010.91276207 1
115  63.45364748  010.91276353
120 27
112  63.45409620  010.91195810  63.45405894  010.91195956 1
112  63.45409784  010.91182637  63.45413837  010.91182491 1
112  63.45409620  010.91195810  63.45405894  010.91195810
111  63.45409620  010.91195810 1
111  63.45409673  010.91276692 1
115  63.45404628  010.91276692
120 28
112  63.45449163  010.91196881  63.45445436  010.91197027 1
112  63.45449326  010.91183708  63.45453380  010.91183561 1
112  63.45449163  010.91196881  63.45445436  010.91196881
111  63.45449163  010.91196881 1
111  63.45449150  010.91277763 1
115  63.45444170  010.91277763
120 29
112  63.45488836  010.91197951  63.45485109  010.91198098 1
112  63.45488999  010.91184778  63.45493053  010.91184632 1
112  63.45488836  010.91197951  63.45485109  010.91197951
111  63.45488836  010.91197951 1
111  63.45488823  010.91278833 1
115  63.45483843  010.91278833
120 30
112  63.45557683  010.91361631  63.45557683  010.91352708 1
112  63.45563283  010.91362031  63.45563217  010.91370077 1
112  63.45557683  010.91361631  63.45557618  010.91353293
111  63.45557683  010.91361631 1 101
111  63.45550748  010.91362039 1 101
111  63.45529044  010.91362087 1
111  63.45488900  010.91362065 1
115  63.45474826  010.91361953
120 31
112  63.45564868  010.91477201  63.45564868  010.91468277 1
112  63.45570069  010.91477587  63.45570004  010.91485633 1
112  63.45564868  010.91477201  63.45564803  010.91468863
111  63.45564868  010.91477201 1 101
111  63.45550755  010.91477278 1 101
111  63.45528818  010.91477535 1
111  63.45482415  010.91477459 1
115  63.45482418  010.91482721
120 32
112  63.45563912  010.91574268  63.45563912  010.91565344 1
112  63.45569662  010.91574654  63.45569597  010.91582700 1
112  63.45563912  010.91574268  63.45563847  010.91565929
111  63.45563912  010.91574268 1 101
111  63.45550760  010.91574468 1 101
111  63.45528882  010.91574425 1
111  63.45482400  010.91574350 1
115  63.45482406  010.91579612
120 33
112  63.45564733  010.91656471  63.45564733  010.91647547 1
112  63.45569934  010.91656857  63.45569868  010.91664903 1
112  63.45564733  010.91656471  63.45564667  010.91648132
111  63.45564733  010.91656471 1 101
111  63.45550756  010.91656342 1 101
111  63.45528525  010.91656453 1
111  63.45482514  010.91656378 1
115  63.45482555  010.91661464
120 34
112  63.45564597  010.91737461  63.45564597  010.91728537 1
112  63.45569798  010.91737847  63.45569733  010.91745893 1
112  63.45564597  010.91737461  63.45564532  010.91729122
111  63.45564597  010.91737461 1 101
111  63.45550769  010.91737608 1 101
111  63.45528547  010.91737443 1
111  63.45482849  010.91737544 1
115  63.45482856  010.91742278
120 35
112  63.45564597  010.91818754  63.45564597  010.91809830 1
112  63.45569798  010.91819140  63.45569733  010.91827186 1
112  63.45564597  010.91818754  63.45564532  010.91810415
111  63.45564597  010.91818754 1 101
111  63.45550773  010.91818831 1 101
111  63.45528625  010.91818736 1
111  63.45483791  010.91818661 1
115  63.45483719  010.91823396
120 36
112  63.45564597  010.91900350  63.45564597  010.91891427 1
112  63.45569798  010.91900737  63.45569733  010.91908783 1
112  63.45564597  010.91900350  63.45564532  010.91892012
111  63.45564597  010.91900350 1 101
111  63.45550778  010.91900748 1 101
111  63.45527841  010.91900684 1
111  63.45483882  010.91900571 1
115  63.45483876  010.91905695
120 37
112  63.45550780  010.91949343  63.45551434  010.91973188 1 101
111  63.45564597  010.91992404
112  63.45564597  010.91992404  63.45564597  010.91983481 1
112  63.45569762  010.91992551  63.45569696  010.92000596 1
112  63.45564597  010.91992404  63.45564532  010.91984066
111  63.45564597  010.91992404 1 101
111  63.45550782  010.91990996 1 101
111  63.45527464  010.91990968 1
111  63.45483976  010.91990900 1
115  63.45483998  010.91995198
120 38
112  63.45564703  010.92072514  63.45564747  010.92080919 1
112  63.45570419  010.92072206  63.45570421  010.92063753 1
112  63.45564703  010.92072514  63.45564657  010.92081165
111  63.45564703  010.92072514 1 101
111  63.45550787  010.92072914 1 101
111  63.45527524  010.92073018 1 101
111  63.45519132  010.92073056 1
115  63.45519192  010.92079893
120 39
112  63.45563657  010.92154549  63.45563701  010.92164709 1
112  63.45569617  010.92154746  63.45569685  010.92145854 1
112  63.45563657  010.92154549  63.45563610  010.92164371
111  63.45563657  010.92154549 1 101
111  63.45550791  010.92154137 1
111  63.45549196  010.92154151 1
111  63.45542125  010.92154213 1
111  63.45526940  010.92179116 1
111  63.45522739  010.92186005 1
115  63.45525327  010.92193375
120 40
111  63.45509359  010.92366961 1
111  63.45509365  010.92339825 1
111  63.45509372  010.92303776 1
111  63.45509385  010.92243102 1
