A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1      668 1 0 KORD CHICAGO OHARE INTL
113  41.95713517 -087.89752213 
110   1 0.00 131.40 Taxiway 103
111  41.95441030 -087.90086258 
112  41.95398193 -087.90053894  41.95387080 -087.90035631 
111  41.95398193 -087.90053894 
111  41.95340722 -087.89967931 
111  41.95428066 -087.89864877 
111  41.95435133 -087.89875054 
112  41.95435133 -087.89875054  41.95387289 -087.89977573 
111  41.95426788 -087.90012991 
111  41.95436565 -087.90025736 
112  41.95436565 -087.90025736  41.95455086 -087.90040263 
113  41.95486144 -087.90024787 
110   2 0.00  89.90 Taxiway F
111  41.96548643 -087.90191603  53 
112  41.96518613 -087.90150009  41.96497062 -087.90148580 
111  41.96518613 -087.90150009  53 102 
111  41.96425032 -087.90149967  53 102 
111  41.96388778 -087.90170235 
111  41.96424269 -087.90072292  53 102 
112  41.96451777 -087.90111335  41.96477204 -087.90118083 
111  41.96451777 -087.90111335  53 102 
111  41.96520295 -087.90111183 
112  41.96520295 -087.90111183  41.96540784 -087.90109142  53 
113  41.96548890 -087.90069866 
110   2 0.00  89.90 Taxiway F
111  41.96728099 -087.90192218  53 102 
112  41.96697927 -087.90150528  41.96676377 -087.90149099 
111  41.96697927 -087.90150528  53 102 
111  41.96630782 -087.90150416 
112  41.96630782 -087.90150416  41.96606951 -087.90158390  53 
111  41.96600938 -087.90192974 
111  41.96601356 -087.90073554  53 
112  41.96631091 -087.90111855  41.96656518 -087.90118602 
111  41.96631091 -087.90111855  53 102 
111  41.96699610 -087.90111702 
112  41.96699610 -087.90111702  41.96720098 -087.90109661  53 102 
113  41.96728204 -087.90070385 
110   2 0.00 125.00 Taxiway K
111  41.96210644 -087.90481569 
111  41.96114837 -087.90274406 
111  41.96143275 -087.90251055  53 102 
111  41.96196509 -087.90349157 
113  41.96252376 -087.90478478 
110   2 0.00  89.90 Taxiway F
111  41.96883760 -087.90170155  53 102 
112  41.96865432 -087.90143735  41.96851024 -087.90141923 
111  41.96865432 -087.90143735  53 102 
111  41.96822587 -087.90143130  53 102 
111  41.96777596 -087.90151293 
112  41.96777596 -087.90151293  41.96763375 -087.90155556  53 102 
111  41.96757018 -087.90184704 
111  41.96757151 -087.90079298  53 102 
112  41.96777004 -087.90108335  41.96792933 -087.90113396 
111  41.96777004 -087.90108335  53 102 
111  41.96822574 -087.90117181  53 102 
111  41.96865757 -087.90117483 
112  41.96865757 -087.90117483  41.96879279 -087.90115674  53 102 
113  41.96883769 -087.90092027 
110   2 0.00 320.00 Taxiway K
111  41.96872120 -087.91216533 
111  41.96868781 -087.91205531 
111  41.96819489 -087.91140983 
111  41.96755792 -087.91067412 
111  41.96755931 -087.91012214  53 102 
111  41.96824744 -087.91099090 
112  41.96824744 -087.91099090  41.96854186 -087.91119093 
113  41.96872601 -087.91088965 
110   2 0.00 320.00 Taxiway K3
111  41.96321810 -087.90614549 
112  41.96321810 -087.90614549  41.96323099 -087.90581127 
111  41.96304172 -087.90564125 
111  41.96216020 -087.90484881 
111  41.96210644 -087.90481569 
111  41.96252376 -087.90478478  53 102 
111  41.96324475 -087.90537974 
112  41.96324475 -087.90537974  41.96354524 -087.90552729 
113  41.96374411 -087.90535022 
110   2 0.00  50.00 Taxiway K3
111  41.96252376 -087.90478478 
111  41.96196509 -087.90349157  53 102 
112  41.96235515 -087.90353488  41.96256846 -087.90335559 
111  41.96235515 -087.90353488  53 102 
111  41.96263428 -087.90313545  53 102 
111  41.96365917 -087.90150015  53 102 
111  41.96395582 -087.90065330 
111  41.96388778 -087.90170235  53 102 
111  41.96250694 -087.90391727 
114  41.96250694 -087.90391727  41.96234563 -087.90417694  53 102 
110   2 0.00  89.90 Taxiway N
111  41.96768103 -087.88600889  53 102 
112  41.96759068 -087.88638477  41.96759193 -087.88662262 
111  41.96759068 -087.88638477  53 102 
111  41.96758370 -087.89112795 
111  41.96758246 -087.89200355  53 102 
111  41.96758094 -087.89380723 
111  41.96757851 -087.89510097  53 102 
111  41.96757151 -087.90079298 
111  41.96757018 -087.90184704  53 102 
111  41.96756718 -087.90392224 
111  41.96756750 -087.90527477 
111  41.96755792 -087.91067412 
111  41.96727047 -087.91033855  53 102 
111  41.96727811 -087.90558118 
111  41.96727915 -087.90436286  53 102 
111  41.96728099 -087.90192218 
111  41.96728204 -087.90070385  53 102 
111  41.96728694 -087.89765189 
111  41.96729013 -087.89609154  53 102 
111  41.96729410 -087.89273585 
111  41.96729616 -087.89126687  53 102 
111  41.96729993 -087.88704180 
112  41.96729993 -087.88704180  41.96730118 -087.88668418  53 102 
111  41.96702968 -087.88656044 
113  41.96734994 -087.88620634 
110   2 0.00  89.90 Taxiway PP
111  41.96388790 -087.90170235 
111  41.96395594 -087.90065330  53 102 
111  41.96395936 -087.89738759 
111  41.96396061 -087.89620370  53 102 
111  41.96396279 -087.89502276 
111  41.96396150 -087.89374578  53 102 
111  41.96396534 -087.89266498 
111  41.96396639 -087.89180753  53 102 
111  41.96397013 -087.89074132 
112  41.96397013 -087.89074132  41.96396512 -087.89044721  53 102 
111  41.96374867 -087.89043677 
111  41.96429440 -087.88975889  53 102 
112  41.96425893 -087.89000852  41.96426060 -087.89017690 
111  41.96425893 -087.89000852  53 102 
111  41.96425544 -087.89133154 
111  41.96425341 -087.89269696  53 102 
111  41.96424925 -087.89609565 
111  41.96424748 -087.89753119  53 102 
113  41.96424281 -087.90072292 
110   2 0.00  89.90 Taxiway QQ
111  41.96395924 -087.89738759  53 102 
112  41.96374794 -087.89703198  41.96356778 -087.89695224 
111  41.96374794 -087.89703198  53 102 
111  41.96310031 -087.89702753  53 102 
111  41.96310031 -087.89265355  53 102 
112  41.96281296 -087.89221154  41.96254485 -087.89214486 
111  41.96281296 -087.89221154  53 102 
111  41.96226493 -087.89219182 
111  41.96295073 -087.89133541  53 102 
112  41.96310451 -087.89179845  41.96327529 -087.89191946 
111  41.96310451 -087.89179845  53 102 
111  41.96337341 -087.89179776 
111  41.96337545 -087.89271178  53 102 
111  41.96337468 -087.89368556 
111  41.96337152 -087.89508711  53 102 
111  41.96336798 -087.89609423  53 102 
112  41.96364747 -087.89659714  41.96391306 -087.89659918  53 102 
113  41.96396061 -087.89620370 
110   2 0.00  89.90 Taxiway QQ1
111  41.96396279 -087.89502276  53 102 
112  41.96367395 -087.89456925  41.96341502 -087.89457419  53 102 
111  41.96337152 -087.89508711 
111  41.96337468 -087.89368556  53 102 
112  41.96367395 -087.89413353  41.96391818 -087.89413106  53 102 
113  41.96396150 -087.89374578 
110   2 0.00  53.50 Taxiway T
111  41.96454635 -087.90515792  53 102 
112  41.96399660 -087.90553686  41.96380228 -087.90587823 
111  41.96399660 -087.90553686  53 102 
111  41.96349850 -087.90644577 
111  41.96321810 -087.90614549 
111  41.96374411 -087.90535022 
112  41.96374411 -087.90535022  41.96407960 -087.90474097  53 102 
113  41.96454609 -087.90476460 
110   2 0.00  89.90 Taxiway T
111  41.96548535 -087.90555224  53 
112  41.96521926 -087.90516223  41.96500375 -087.90514794 
111  41.96521926 -087.90516223  53 102 
111  41.96454635 -087.90515792 
111  41.96454609 -087.90476460  53 102 
111  41.96523232 -087.90477060 
112  41.96523232 -087.90477060  41.96543720 -087.90475019  53 
113  41.96548658 -087.90442619 
110   2 0.00  89.90 Taxiway T
111  41.96727811 -087.90558118  53 102 
112  41.96697638 -087.90516428  41.96676088 -087.90515000 
111  41.96697638 -087.90516428  53 102 
111  41.96630493 -087.90516143 
112  41.96630493 -087.90516143  41.96606662 -087.90524118  53 
111  41.96602015 -087.90556221 
111  41.96601978 -087.90439455  53 
112  41.96630803 -087.90477755  41.96656230 -087.90484502 
111  41.96630803 -087.90477755  53 102 
111  41.96699321 -087.90477603 
112  41.96699321 -087.90477603  41.96719809 -087.90475562  53 102 
113  41.96727915 -087.90436286 
110   2 0.00 320.00 Taxiway T
111  41.96824631 -087.90553686  53 102 
111  41.96778050 -087.90499835 
112  41.96778050 -087.90499835  41.96758879 -087.90488699  53 102 
111  41.96756750 -087.90527477 
111  41.96756718 -087.90392224  53 102 
112  41.96775637 -087.90448840  41.96789443 -087.90464242 
111  41.96775637 -087.90448840  53 102 
113  41.96841053 -087.90525525 
110   2 0.00  89.90 Taxiway ZU
111  41.96548742 -087.89740414 
112  41.96548742 -087.89740414  41.96542357 -087.89707444  53 
111  41.96523481 -087.89703663  53 102 
111  41.96456677 -087.89702549 
112  41.96456677 -087.89702549  41.96434818 -087.89702725  53 
111  41.96424736 -087.89753119 
111  41.96424913 -087.89609565 
112  41.96424913 -087.89609565  41.96428333 -087.89654188  53 
111  41.96457441 -087.89659912  53 102 
111  41.96540398 -087.89660787 
112  41.96540398 -087.89660787  41.96547924 -087.89660940  53 
113  41.96548840 -087.89650287 
110   2 0.00  89.90 Taxiway ZU
111  41.96728694 -087.89765189  53 102 
112  41.96701895 -087.89703704  41.96681511 -087.89703457 
111  41.96701895 -087.89703704  53 102 
111  41.96627550 -087.89703210 
112  41.96627550 -087.89703210  41.96608636 -087.89703210  53 
111  41.96600783 -087.89741856 
111  41.96600730 -087.89640176 
112  41.96600730 -087.89640176  41.96603852 -087.89657711  53 
111  41.96613037 -087.89660046  53 102 
111  41.96698850 -087.89660576 
112  41.96698850 -087.89660576  41.96717030 -087.89661070  53 102 
113  41.96729013 -087.89609154 
110   2 0.00  89.90 Taxiway ZV
111  41.96884856 -087.89493594  53 102 
112  41.96858279 -087.89463046  41.96839413 -087.89463046 
111  41.96858279 -087.89463046 102 
111  41.96858288 -087.89461572  53 102 
111  41.96793421 -087.89461397 102 
111  41.96793486 -087.89465520 
112  41.96793486 -087.89465520  41.96758412 -087.89466014  53 102 
111  41.96757851 -087.89510097 
111  41.96758094 -087.89380723  53 102 
112  41.96793031 -087.89421161  41.96827371 -087.89421408 
111  41.96793031 -087.89421161 102 
111  41.96793056 -087.89423084  53 102 
111  41.96878745 -087.89423066  53 102 
113  41.96884744 -087.89414102 
110   2 0.00  89.90 Taxiway ZW
111  41.96548548 -087.89273020  53 
112  41.96521751 -087.89227274  41.96502174 -087.89223600 
111  41.96521751 -087.89227274  53 102 
111  41.96451711 -087.89227012 
112  41.96451711 -087.89227012  41.96432892 -087.89232727  53 102 
111  41.96425341 -087.89269696 
111  41.96425544 -087.89133154  53 102 
112  41.96452758 -087.89180639  41.96475214 -087.89188667 
111  41.96452758 -087.89180639  53 102 
113  41.96548808 -087.89181304 
110   2 0.00  89.90 Taxiway ZW
111  41.96729410 -087.89273585  53 102 
112  41.96703717 -087.89227477  41.96681922 -087.89220741 
111  41.96703717 -087.89227477  53 102 
111  41.96633723 -087.89227450 
112  41.96633723 -087.89227450  41.96608764 -087.89227787  53 
111  41.96600627 -087.89285913 
111  41.96600708 -087.89181267  53 102 
111  41.96696403 -087.89181601 
112  41.96696403 -087.89181601  41.96726118 -087.89172171  53 102 
113  41.96729616 -087.89126687 
110   2 0.00  89.90 Taxiway ZW
111  41.96396534 -087.89266498  53 102 
112  41.96366843 -087.89226666  41.96340951 -087.89227160  53 102 
111  41.96337545 -087.89271178 
111  41.96337341 -087.89179776  53 102 
113  41.96396639 -087.89180753 
110   2 0.00  89.90 Taxiway ZW
111  41.96885679 -087.89117926  53 102 
112  41.96865903 -087.89086692  41.96854590 -087.89084094 
111  41.96865903 -087.89086692  53 102 
111  41.96831907 -087.89084754 
112  41.96831907 -087.89084754  41.96813557 -087.89084569  53 102 
111  41.96803910 -087.89103880  53 102 
111  41.96758246 -087.89200355 
111  41.96758370 -087.89112795  53 102 
112  41.96766400 -087.89113726  41.96772423 -087.89107080 
111  41.96766400 -087.89113726  53 102 
111  41.96781690 -087.89082961  53 102 
112  41.96832352 -087.89048295  41.96861601 -087.89049965 
111  41.96832352 -087.89048295  53 102 
111  41.96878347 -087.89047698  53 102 
113  41.96885901 -087.89037836 
110   2 0.00  89.00 Future Runway
111  41.96604363 -087.93155644 
111  41.96548980 -087.93155542 
111  41.96549295 -087.92448471 
113  41.96603544 -087.92448582 
110   2 0.00  89.90 Future Runway
111  41.96602764 -087.90894209 
111  41.96548399 -087.90837320 
111  41.96548454 -087.89180543 
113  41.96600894 -087.89180101 
110  15 0.00  90.00 Future Runway
111  41.96600894 -087.89180101 
111  41.96604225 -087.93129211 
111  41.96549265 -087.93129049 
113  41.96548454 -087.89180543 
110   1 0.00  89.00 Shoulder
112  41.96686464 -087.93107181  41.96635568 -087.93108655 
111  41.96686464 -087.93107181 
111  41.96631924 -087.93107638 
112  41.96604189 -087.93079288  41.96603752 -087.93045752 
111  41.96604189 -087.93079288 
111  41.96603782 -087.92675338 
111  41.96685152 -087.92673423 
112  41.96720959 -087.92742084  41.96718545 -087.92811495 
111  41.96720959 -087.92742084 
113  41.96723995 -087.93053019 
111  41.96683957 -087.93087448 
112  41.96708018 -087.93055089  41.96708018 -087.93020376 
111  41.96708018 -087.93055089 
111  41.96706705 -087.92741499 
112  41.96683520 -087.92692606  41.96658584 -087.92687311 
111  41.96683520 -087.92692606 
111  41.96618337 -087.92692018 
111  41.96617462 -087.93069150 
112  41.96617462 -087.93069150  41.96618337 -087.93088565 
113  41.96633648 -087.93087977 
110   1 0.00  89.00 Shoulder
111  41.96689854 -087.92631114 
111  41.96603235 -087.92630126 
111  41.96603179 -087.92550153 
111  41.96685152 -087.92549436 
114  41.96718959 -087.92588180  41.96718687 -087.92633115 
112  41.96711074 -087.92588188  41.96711242 -087.92562782 
111  41.96685418 -087.92558382 
111  41.96610138 -087.92558874 
111  41.96610101 -087.92595683 
112  41.96629076 -087.92619594  41.96644213 -087.92619819 
111  41.96629076 -087.92619594 
113  41.96690401 -087.92619302 
110   1 0.00  89.00 Shoulder
111  41.96602600 -087.92466977 
111  41.96613655 -087.92467379 
112  41.96613655 -087.92467379  41.96613954 -087.92484256 
111  41.96628595 -087.92487069 
111  41.96688354 -087.92487069 
112  41.96710764 -087.92458940  41.96711361 -087.92432418 
111  41.96710764 -087.92458940 
111  41.96710166 -087.92297799 
111  41.96722364 -087.92297762 
111  41.96722468 -087.92458969 
112  41.96692826 -087.92505298  41.96661154 -087.92508111 
111  41.96692826 -087.92505298 
111  41.96626663 -087.92504751 
113  41.96602600 -087.92503143 
110   1 0.00  89.00 Shoulder
111  41.96750580 -087.92298441 
111  41.96760377 -087.92299015 
111  41.96760821 -087.92457627 
112  41.96760821 -087.92457627  41.96762549 -087.92487850 
111  41.96780652 -087.92490830 
111  41.96850377 -087.92491494 
112  41.96850377 -087.92491494  41.96866428 -087.92489169 
111  41.96871487 -087.92466305 
111  41.96871760 -087.92506430 
111  41.96775477 -087.92503790 
112  41.96775477 -087.92503790  41.96746585 -087.92499804 
113  41.96750700 -087.92457826 
110   1 0.00  89.00 Shoulder
111  41.96871308 -087.92623613 
112  41.96850721 -087.92630759  41.96838621 -087.92629763 
111  41.96850721 -087.92630759 
111  41.96783431 -087.92630653 
112  41.96753680 -087.92590904  41.96754364 -087.92548400 
111  41.96781096 -087.92550136 
111  41.96852687 -087.92549835 
112  41.96852687 -087.92549835  41.96866022 -087.92545850 
113  41.96871485 -087.92557795 
111  41.96870762 -087.92567852 
112  41.96852488 -087.92559549  41.96840513 -087.92558869 
111  41.96852488 -087.92559549 
111  41.96781370 -087.92560966 
112  41.96761242 -087.92591432  41.96761242 -087.92614888 
111  41.96783280 -087.92620321 
111  41.96850760 -087.92619330 
112  41.96850760 -087.92619330  41.96864927 -087.92618196 
113  41.96870762 -087.92613020 
110   1 0.00  89.00 Shoulder
111  41.96871100 -087.93096847 
112  41.96871100 -087.93096847  41.96863198 -087.93112456 
111  41.96850702 -087.93107668 
111  41.96783600 -087.93107648 
112  41.96783600 -087.93107648  41.96748041 -087.93107980 
111  41.96749286 -087.93053931 
111  41.96749478 -087.92741603 
112  41.96777639 -087.92674584  41.96811537 -087.92666432 
111  41.96777639 -087.92674584 
111  41.96839227 -087.92673489 
112  41.96871042 -087.92684003  41.96876879 -087.92700005 
111  41.96871042 -087.92684003 
111  41.96871054 -087.92705199 
112  41.96839523 -087.92687782  41.96817747 -087.92686575 
111  41.96839523 -087.92687782 
111  41.96782731 -087.92688633 
112  41.96759546 -087.92743938  41.96757065 -087.92790736 
111  41.96759546 -087.92743938 
111  41.96759997 -087.93053604 
112  41.96759997 -087.93053604  41.96761366 -087.93087812 
111  41.96783762 -087.93094637 
111  41.96849559 -087.93095047 
112  41.96849559 -087.93095047  41.96864907 -087.93093913 
113  41.96870931 -087.93077631 
110   1 0.00  89.00 Shoulder
111  41.96870445 -087.93170114 
111  41.96604359 -087.93170702 
111  41.96604194 -087.93151829 
113  41.96870308 -087.93151287 
110   1 0.00 125.00 Shoulder
111  41.96151960 -087.90244331 
111  41.96203080 -087.90336684 
112  41.96203080 -087.90336684  41.96214212 -087.90352403 
111  41.96227155 -087.90341532 
111  41.96249675 -087.90310109 
111  41.96257920 -087.90321799 
111  41.96235515 -087.90353488 
112  41.96196509 -087.90349157  41.96178327 -087.90319217 
111  41.96196509 -087.90349157 
113  41.96143275 -087.90251055 
110   1 0.00  89.00 Shoulder
112  41.96540398 -087.89660787  41.96532873 -087.89660634 
111  41.96540398 -087.89660787 
111  41.96457441 -087.89659912 
112  41.96424925 -087.89609565  41.96426901 -087.89558753 
111  41.96424925 -087.89609565 
111  41.96425341 -087.89269696 
112  41.96451711 -087.89227012  41.96476657 -087.89225554 
111  41.96451711 -087.89227012 
111  41.96521751 -087.89227274 
112  41.96548548 -087.89273020  41.96548795 -087.89318850 
111  41.96548548 -087.89273020 
113  41.96548840 -087.89650287 
111  41.96532860 -087.89643388 
112  41.96537058 -087.89637078  41.96536811 -087.89630768 
111  41.96537058 -087.89637078 
111  41.96537305 -087.89274915 
112  41.96519279 -087.89240044  41.96501005 -087.89232406 
111  41.96519279 -087.89240044 
111  41.96453099 -087.89239712 
112  41.96453099 -087.89239712  41.96438036 -087.89239712 
111  41.96435566 -087.89269601 
111  41.96434331 -087.89607817 
112  41.96434331 -087.89607817  41.96434825 -087.89630732 
113  41.96457544 -087.89644016 
110   1 0.00  89.00 Shoulder
111  41.96226493 -087.89219182 
111  41.96281296 -087.89221154 
112  41.96281296 -087.89221154  41.96314691 -087.89227890 
111  41.96310031 -087.89265355 
111  41.96310031 -087.89702753 
111  41.96374794 -087.89703198 
112  41.96374794 -087.89703198  41.96397057 -087.89704332 
111  41.96395936 -087.89738759 
111  41.96395582 -087.90065330 
111  41.96365917 -087.90150015 
111  41.96257920 -087.90321799 
111  41.96249675 -087.90310109 
111  41.96356555 -087.90143551 
111  41.96384625 -087.90063816 
111  41.96387145 -087.89739121 
112  41.96373791 -087.89715170  41.96361984 -087.89713810 
111  41.96373791 -087.89715170 
111  41.96301471 -087.89715367 
111  41.96299699 -087.89267013 
112  41.96299699 -087.89267013  41.96298215 -087.89241065 
111  41.96278521 -087.89231111 
113  41.96217010 -087.89228887 
110   1 0.00  89.00 Shoulder
111  41.96252376 -087.90478478 
112  41.96250694 -087.90391727  41.96273143 -087.90346744 
111  41.96250694 -087.90391727 
111  41.96388790 -087.90170235 
111  41.96425032 -087.90149967 
111  41.96518613 -087.90150009 
112  41.96548643 -087.90191603  41.96549958 -087.90238016 
111  41.96548643 -087.90191603 
111  41.96548658 -087.90442619 
112  41.96548658 -087.90442619  41.96547985 -087.90482773 
111  41.96523232 -087.90477060 
111  41.96454609 -087.90476460 
111  41.96374411 -087.90535022 
112  41.96374411 -087.90535022  41.96359146 -087.90562496 
113  41.96324475 -087.90537974 
111  41.96520900 -087.90459026 
112  41.96535205 -087.90438096  41.96534906 -087.90416397 
111  41.96535205 -087.90438096 
111  41.96534751 -087.90195300 
112  41.96518104 -087.90167035  41.96505555 -087.90165830 
111  41.96518104 -087.90167035 
111  41.96427155 -087.90168757 
111  41.96397413 -087.90184576 
111  41.96261136 -087.90394513 
112  41.96261136 -087.90394513  41.96248450 -087.90430989 
111  41.96267887 -087.90474673 
111  41.96326991 -087.90525011 
112  41.96326991 -087.90525011  41.96353934 -087.90534088 
111  41.96368228 -087.90515789 
112  41.96457000 -087.90457993  41.96499872 -087.90457993 
113  41.96457000 -087.90457993 
110   1 0.00  89.00 Shoulder
111  41.96548535 -087.90555224 
111  41.96539854 -087.90555319 
112  41.96522756 -087.90528837  41.96509432 -087.90527249 
111  41.96522756 -087.90528837 
111  41.96455143 -087.90529071 
112  41.96455143 -087.90529071  41.96429001 -087.90529978 
111  41.96406241 -087.90558458 
111  41.96356633 -087.90649232 
111  41.96349724 -087.90642553 
111  41.96399660 -087.90553686 
112  41.96399660 -087.90553686  41.96418719 -087.90513764 
111  41.96454635 -087.90515792 
111  41.96521926 -087.90516223 
114  41.96521926 -087.90516223  41.96551105 -087.90516450 
110   1 0.00  89.00 Shoulder
111  41.96722667 -087.91028579 
111  41.96719708 -087.90958089 
111  41.96718429 -087.90558002 
112  41.96697237 -087.90529802  41.96681680 -087.90529138 
111  41.96697237 -087.90529802 
111  41.96631697 -087.90530135 
112  41.96631697 -087.90530135  41.96616634 -087.90530799 
111  41.96612143 -087.90555935 
111  41.96602015 -087.90556221 
112  41.96610237 -087.90524822  41.96619621 -087.90515190 
111  41.96630493 -087.90516143 
111  41.96697638 -087.90516428 
112  41.96697638 -087.90516428  41.96731716 -087.90516428 
111  41.96727811 -087.90558118 
113  41.96727047 -087.91033855 
110   1 0.00  89.00 Shoulder
112  41.96699321 -087.90477603  41.96670923 -087.90478599 
111  41.96699321 -087.90477603 
111  41.96630803 -087.90477755 
112  41.96630803 -087.90477755  41.96598207 -087.90477755 
111  41.96601978 -087.90439455 
111  41.96600938 -087.90192974 
112  41.96630782 -087.90150416  41.96659717 -087.90152226 
111  41.96630782 -087.90150416 
111  41.96697927 -087.90150528 
112  41.96697927 -087.90150528  41.96725005 -087.90149816 
111  41.96728099 -087.90192218 
113  41.96727915 -087.90436286 
111  41.96718549 -087.90198025 
112  41.96718549 -087.90198025  41.96716563 -087.90169758 
111  41.96698321 -087.90165864 
111  41.96632944 -087.90164875 
112  41.96632944 -087.90164875  41.96616471 -087.90165447 
111  41.96611400 -087.90194147 
111  41.96611346 -087.90438027 
112  41.96611346 -087.90438027  41.96611346 -087.90458119 
111  41.96630572 -087.90464370 
111  41.96697644 -087.90463272 
112  41.96717827 -087.90433274  41.96719728 -087.90411355 
113  41.96717827 -087.90433274 
110   1 0.00  89.00 Shoulder
112  41.96520295 -087.90111183  41.96491897 -087.90112179 
111  41.96520295 -087.90111183 
111  41.96451777 -087.90111335 
112  41.96451777 -087.90111335  41.96419181 -087.90111335 
111  41.96424281 -087.90072292 
111  41.96424748 -087.89753119 
112  41.96456677 -087.89702549  41.96485612 -087.89704359 
111  41.96456677 -087.89702549 
111  41.96523481 -087.89703663 
112  41.96523481 -087.89703663  41.96550559 -087.89702951 
111  41.96548742 -087.89740414 
113  41.96548890 -087.90069866 
111  41.96537033 -087.89745748 
112  41.96537033 -087.89745748  41.96537138 -087.89719491 
111  41.96520616 -087.89718568 
111  41.96456260 -087.89716755 
112  41.96456260 -087.89716755  41.96439787 -087.89717327 
111  41.96433287 -087.89752615 
111  41.96433846 -087.90069229 
112  41.96433846 -087.90069229  41.96433846 -087.90089322 
111  41.96454092 -087.90096945 
111  41.96519532 -087.90096945 
112  41.96538694 -087.90067771  41.96540595 -087.90045851 
113  41.96538694 -087.90067771 
110   1 0.00  89.00 Shoulder
112  41.96699610 -087.90111702  41.96671212 -087.90112699 
111  41.96699610 -087.90111702 
111  41.96631091 -087.90111855 
112  41.96631091 -087.90111855  41.96598495 -087.90111855 
111  41.96601356 -087.90073554 
111  41.96600783 -087.89741856 
112  41.96627550 -087.89703210  41.96653726 -087.89702546 
111  41.96627550 -087.89703210 
111  41.96701895 -087.89703704 
112  41.96701895 -087.89703704  41.96730046 -087.89708353 
111  41.96728694 -087.89765189 
113  41.96728204 -087.90070385 
111  41.96715726 -087.89765225 
112  41.96715726 -087.89765225  41.96714911 -087.89725771 
111  41.96699003 -087.89719280 
111  41.96629586 -087.89716848 
112  41.96629586 -087.89716848  41.96614647 -087.89717214 
111  41.96612594 -087.89741160 
111  41.96612232 -087.90069941 
112  41.96612232 -087.90069941  41.96612232 -087.90090034 
111  41.96632479 -087.90097657 
111  41.96697918 -087.90097657 
112  41.96717080 -087.90068482  41.96718981 -087.90046563 
113  41.96717080 -087.90068482 
110   1 0.00  89.00 Shoulder
111  41.96600627 -087.89285913 
112  41.96633723 -087.89227450  41.96665103 -087.89227445 
111  41.96633723 -087.89227450 
111  41.96703717 -087.89227477 
112  41.96703717 -087.89227477  41.96729892 -087.89227477 
111  41.96729410 -087.89273585 
111  41.96729013 -087.89609154 
112  41.96729013 -087.89609154  41.96727778 -087.89662624 
111  41.96698850 -087.89660576 
111  41.96613037 -087.89660046 
112  41.96600730 -087.89640176  41.96600236 -087.89619253 
113  41.96600730 -087.89640176 
111  41.96694781 -087.89643868 
112  41.96714536 -087.89608665  41.96715770 -087.89576782 
111  41.96714536 -087.89608665 
111  41.96715030 -087.89275904 
112  41.96700213 -087.89239704  41.96684162 -087.89228745 
111  41.96700213 -087.89239704 
111  41.96636750 -087.89238708 
112  41.96613538 -087.89284871  41.96613784 -087.89322732 
111  41.96613538 -087.89284871 
111  41.96611809 -087.89632315 
112  41.96611809 -087.89632315  41.96612056 -087.89644271 
113  41.96620699 -087.89643275 
110   1 0.00  89.00 Shoulder
112  41.96364747 -087.89659714  41.96332694 -087.89660079 
111  41.96336798 -087.89609423 
111  41.96337152 -087.89508711 
112  41.96367395 -087.89456925  41.96400805 -087.89456560 
111  41.96396279 -087.89502276 
113  41.96396061 -087.89620370 
111  41.96386810 -087.89618522 
111  41.96387890 -087.89502985 
112  41.96366416 -087.89470444  41.96348260 -087.89470642 
111  41.96346616 -087.89509085 
111  41.96346337 -087.89613773 
114  41.96365866 -087.89646098  41.96382707 -087.89645732 
110   1 0.00  89.00 Shoulder
112  41.96367395 -087.89413353  41.96335342 -087.89413718 
111  41.96337468 -087.89368556 
111  41.96337545 -087.89271178 
112  41.96366843 -087.89226666  41.96400254 -087.89226301 
111  41.96396534 -087.89266498 
113  41.96396150 -087.89374578 
111  41.96386810 -087.89372925 
111  41.96388169 -087.89268448 
112  41.96367253 -087.89237032  41.96347424 -087.89236667 
111  41.96346337 -087.89271736 
111  41.96346337 -087.89368176 
114  41.96366981 -087.89400688  41.96383822 -087.89400322 
110   1 0.00  89.00 Shoulder
111  41.96380017 -087.89037508 
112  41.96380017 -087.89037508  41.96402670 -087.89057269 
111  41.96397013 -087.89074132 
111  41.96396639 -087.89180753 
111  41.96310451 -087.89179845 
112  41.96293945 -087.89138654  41.96292830 -087.89099850 
111  41.96293945 -087.89138654 
111  41.96303959 -087.89127738 
112  41.96303959 -087.89127738  41.96301998 -087.89165431 
111  41.96319986 -087.89167922 
111  41.96387016 -087.89167380 
111  41.96386807 -087.89071481 
112  41.96386807 -087.89071481  41.96385991 -087.89052818 
113  41.96361817 -087.89058330 
110   1 0.00  89.00 Shoulder
111  41.96704209 -087.88653907 
112  41.96729993 -087.88704180  41.96727846 -087.88739237 
111  41.96729993 -087.88704180 
111  41.96729616 -087.89126687 
112  41.96729616 -087.89126687  41.96728772 -087.89180405 
111  41.96696403 -087.89181601 
111  41.96452758 -087.89180639 
112  41.96425544 -087.89133154  41.96425340 -087.89088142 
111  41.96425544 -087.89133154 
111  41.96425684 -087.88980022 
111  41.96445895 -087.88957371 
112  41.96438629 -087.88999026  41.96438629 -087.89022877 
111  41.96438629 -087.88999026 
111  41.96440402 -087.89129105 
112  41.96440402 -087.89129105  41.96440402 -087.89157375 
111  41.96473324 -087.89162520 
111  41.96691990 -087.89162979 
112  41.96716028 -087.89123883  41.96717457 -087.89090397 
111  41.96716028 -087.89123883 
