A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1      622 1 0 LFBR L herm
100   32.92   1   1 0.25 0 2 0 12   43.45143300  001.25770600    0.00    0.00 3  0 0 1 30   43.44694300  001.26982400    0.00    0.00 3  0 0 0
21   43.45102000  001.25967200  2 117.00   3.40  PAPI-4L
21   43.44792100  001.26808400  3 297.00   3.10  PAPI-4R
110   1 0.25 117.00 Taxiway
116  43.45063000  001.26037100  43.45072700  001.26044000 
120 Centreline for Taxi join
112  43.45088400  001.26080300  43.45093300  001.26066800  51 
116  43.45088800  001.26055200  43.45084100  001.26051900 
120 Centreline for Taxi join
112  43.45001800  001.26316300  43.45006700  001.26302800  51 
116  43.45001800  001.26291000  43.44997000  001.26287500 
120 Centreline for Taxi C
112  43.44947500  001.26298800  43.44956500  001.26274500  51 
116  43.44975700  001.26272600  43.44985400  001.26279500 
120 Centreline for Taxi
112  43.44813900  001.26827700  43.44818800  001.26814200  51 
116  43.44828700  001.26787300  43.44833700  001.26773800 
120 Centreline for Taxi join
112  43.44813900  001.26827700  43.44818800  001.26814200  51 
116  43.44813500  001.26802000  43.44808300  001.26798300 
120 Centreline for Taxi join
112  43.44828700  001.26787300  43.44823800  001.26800800  51 
116  43.44813500  001.26802000  43.44808300  001.26798300 
120 Centreline for Taxi B
112  43.44758400  001.26808900  43.44767400  001.26784600  51 
116  43.44786500  001.26782800  43.44796300  001.26789700 
120 Centreline for Taxi join
112  43.44771700  001.26772300  43.44771800  001.26772400  51 
116  43.44786500  001.26782800  43.44796300  001.26789700 
120 Centreline for Taxi join
112  43.44832400  001.26815300  43.44839900  001.26820600  51 
116  43.44854400  001.26825700  43.44861600  001.26827400 
120 Centreline for Taxi
112  43.44779500  001.26921400  43.44784400  001.26907900  51 
116  43.44793900  001.26906200  43.44798600  001.26909500 
120 Centreline for Path
112  43.44814300  001.26915600  43.44812200  001.26917300  51 
116  43.44806000  001.26914700  43.44802700  001.26912300 
120 Centreline for Path
112  43.44829300  001.26914400  43.44826100  001.26923200  51 
116  43.44829500  001.26930900  43.44832800  001.26933300 
120 Centreline for Path
112  43.44839200  001.26921600  43.44836100  001.26930100  51 
116  43.44839300  001.26937800  43.44842500  001.26940100 
120 Centreline for Path
112  43.44855900  001.26909200  43.44857200  001.26905300  51 
116  43.44860300  001.26897200  43.44861800  001.26893100 
120 Centreline for Path
112  43.44836200  001.26895500  43.44837600  001.26891600  51 
116  43.44840500  001.26883700  43.44842000  001.26879800 
120 Centreline for Path
112  43.44836200  001.26895500  43.44837600  001.26891600  51 
116  43.44833500  001.26886300  43.44830300  001.26884000 
120 Centreline for Path
112  43.44840500  001.26883700  43.44839000  001.26887600  51 
116  43.44843400  001.26893100  43.44846700  001.26895500 
120 Centreline for Path
112  43.44843400  001.26893100  43.44840000  001.26890800  51 
116  43.44833500  001.26886300  43.44830300  001.26884000 
120 Centreline for Path
112  43.44843400  001.26893100  43.44846700  001.26895500  51 
116  43.44850800  001.26890700  43.44852300  001.26886700 
120 Centreline for Path
112  43.44843400  001.26893100  43.44846700  001.26895500  51 
116  43.44846200  001.26902700  43.44844700  001.26906700 
120 Centreline for Path
112  43.44853200  001.26900100  43.44850000  001.26897800  51 
116  43.44850800  001.26890700  43.44852300  001.26886700 
120 Centreline for Path
112  43.44853200  001.26900100  43.44850000  001.26897800  51 
116  43.44846200  001.26902700  43.44844700  001.26906700 
120 Centreline for Path
112  43.44855800  001.26877300  43.44857500  001.26872300  51 
116  43.44853300  001.26866200  43.44849900  001.26863800 
120 Centreline for Path
112  43.44845400  001.26870200  43.44847300  001.26865100  51 
116  43.44843400  001.26859300  43.44840300  001.26857100 
120 Centreline for Path
112  43.44823700  001.26896300  43.44827000  001.26887400  51 
116  43.44833700  001.26869500  43.44837000  001.26860500 
120 Centreline for Path
112  43.44833700  001.26869400  43.44837000  001.26860500  51 
116  43.44840300  001.26851600  43.44841400  001.26848700 
120 Centreline for Path
112  43.44873700  001.26833300  43.44869300  001.26830200  51 
116  43.44872100  001.26815200  43.44875400  001.26806300 
120 Centreline for Path
112  43.44883500  001.26784300  43.44886800  001.26775300  51 
116  43.44894200  001.26774900  43.44898000  001.26777700 
120 Centreline for Path
112  43.44883500  001.26784300  43.44886800  001.26775300  51 
116  43.44891800  001.26761900  43.44893900  001.26755900 
120 Centreline for Path
112  43.44882500  001.26766600  43.44886500  001.26769400  51 
116  43.44894200  001.26774900  43.44898000  001.26777700 
120 Centreline for Path
112  43.44882500  001.26766600  43.44886500  001.26769400  51 
116  43.44891800  001.26761900  43.44893900  001.26755900 
120 Centreline for Path
112  43.44895400  001.26711700  43.44898700  001.26702800  51 
116  43.44906200  001.26702400  43.44910100  001.26705000 
120 Centreline for Path
112  43.44895400  001.26711700  43.44898700  001.26702800  51 
116  43.44902700  001.26691900  43.44904200  001.26687500 
120 Centreline for Path
112  43.44894700  001.26694200  43.44898500  001.26697000  51 
116  43.44906200  001.26702400  43.44910100  001.26705000 
120 Centreline for Path
112  43.44894700  001.26694200  43.44898500  001.26697000  51 
116  43.44902700  001.26691900  43.44904200  001.26687500 
120 Centreline for Taxi join
112  43.44879100  001.26683400  43.44872700  001.26678900  51 
116  43.44876800  001.26656400  43.44881800  001.26642900 
120 Centreline for Path
112  43.44917800  001.26730600  43.44914500  001.26739500  51 
116  43.44909600  001.26752800  43.44907400  001.26758700 
120 Centreline for Path
112  43.44894500  001.26714100  43.44891200  001.26723000  51 
116  43.44895400  001.26731700  43.44899300  001.26734400 
120 Centreline for Path
112  43.44907100  001.26739900  43.44903200  001.26737100  51 
116  43.44895400  001.26731700  43.44891500  001.26728900 
120 Centreline for Path
112  43.44907100  001.26739900  43.44903200  001.26737100  51 
116  43.44898200  001.26744300  43.44896100  001.26750000 
120 Centreline for Path
112  43.44895400  001.26731700  43.44899300  001.26734400  51 
116  43.44906200  001.26722500  43.44909500  001.26713600 
120 Centreline for Path
112  43.44898200  001.26744300  43.44900200  001.26738700  51 
116  43.44906200  001.26722500  43.44909500  001.26713600 
120 Centreline for Path
112  43.44879100  001.26683400  43.44885700  001.26687900  51 
116  43.44893900  001.26676800  43.44897200  001.26667800 
120 Centreline for Path
112  43.44904700  001.26666600  43.44901000  001.26664000  51 
116  43.44904100  001.26649200  43.44907400  001.26640300 
120 Centreline for Path
112  43.44928100  001.26683000  43.44932000  001.26685700  51 
116  43.44936500  001.26680100  43.44938200  001.26675300 
120 Centreline for Path
112  43.44917900  001.26710400  43.44914000  001.26707800  51 
116  43.44914500  001.26700200  43.44916000  001.26696000 
120 Centreline for Path
112  43.44928100  001.26683000  43.44924200  001.26680300  51 
116  43.44919600  001.26686400  43.44917700  001.26691400 
120 Centreline for Path
112  43.44928100  001.26683000  43.44924200  001.26680300  51 
116  43.44924900  001.26672000  43.44926600  001.26667300 
120 Centreline for Path
112  43.44919600  001.26686400  43.44921400  001.26681400  51 
116  43.44916300  001.26674800  43.44912400  001.26672000 
120 Centreline for Path
112  43.44924900  001.26672000  43.44923200  001.26676600  51 
116  43.44916300  001.26674800  43.44912400  001.26672000 
120 Centreline for Path
112  43.44916300  001.26674800  43.44912400  001.26672000  51 
116  43.44907700  001.26678000  43.44905800  001.26682900 
120 Centreline for Path
112  43.44916300  001.26674800  43.44912400  001.26672000  51 
116  43.44913000  001.26663600  43.44914700  001.26658800 
120 Centreline for Path
112  43.44904700  001.26666600  43.44908500  001.26669300  51 
116  43.44907700  001.26678000  43.44905800  001.26682900 
120 Centreline for Path
112  43.44904700  001.26666600  43.44908500  001.26669300  51 
116  43.44913000  001.26663600  43.44914700  001.26658800 
120 Centreline for Path
112  43.44947500  001.26650300  43.44945600  001.26655300  51 
116  43.44941900  001.26665500  43.44939900  001.26670500 
120 Centreline for Path
112  43.44915600  001.26637400  43.44911800  001.26634700  51 
116  43.44914900  001.26620000  43.44918200  001.26611000 
120 Centreline for Path
112  43.44915600  001.26637400  43.44919300  001.26640000  51 
116  43.44924000  001.26633800  43.44925900  001.26628800 
120 Centreline for Path
112  43.44915600  001.26637400  43.44919300  001.26640000  51 
116  43.44927200  001.26645600  43.44931200  001.26648400 
120 Centreline for Path
112  43.44924000  001.26633800  43.44922100  001.26638800  51 
116  43.44918400  001.26648900  43.44916500  001.26654000 
120 Centreline for Path
112  43.44918400  001.26648900  43.44920300  001.26643800  51 
116  43.44927200  001.26645600  43.44931200  001.26648400 
120 Centreline for Path
112  43.44927200  001.26645600  43.44931200  001.26648400  51 
116  43.44938900  001.26653800  43.44942800  001.26656600 
120 Centreline for Path
112  43.44927200  001.26645600  43.44931200  001.26648400  51 
116  43.44936000  001.26642200  43.44937900  001.26637100 
120 Centreline for Path
112  43.44938900  001.26653800  43.44935100  001.26651200  51 
116  43.44930300  001.26657400  43.44928400  001.26662500 
120 Centreline for Path
112  43.44930300  001.26657400  43.44932300  001.26652300  51 
116  43.44936000  001.26642200  43.44937900  001.26637100 
120 Centreline for Path
112  43.44957700  001.26622800  43.44956100  001.26627200  51 
116  43.44952800  001.26636000  43.44951100  001.26640400 
120 Centreline for Path
112  43.44926100  001.26608900  43.44922300  001.26606300  51 
116  43.44925300  001.26591900  43.44928500  001.26583200 
120 Centreline for Path
112  43.44926100  001.26608900  43.44929800  001.26611500  51 
116  43.44934100  001.26606300  43.44935700  001.26602000 
120 Centreline for Path
112  43.44926100  001.26608900  43.44929800  001.26611500  51 
116  43.44937700  001.26617000  43.44941800  001.26619900 
120 Centreline for Path
112  43.44934100  001.26606300  43.44932500  001.26610600  51 
116  43.44929200  001.26619500  43.44927600  001.26624000 
120 Centreline for Path
112  43.44929200  001.26619500  43.44930900  001.26615100  51 
116  43.44937700  001.26617000  43.44941800  001.26619900 
120 Centreline for Path
112  43.44937700  001.26617000  43.44941800  001.26619900  51 
116  43.44949500  001.26625300  43.44953400  001.26628100 
120 Centreline for Path
112  43.44937700  001.26617000  43.44941800  001.26619900  51 
116  43.44946100  001.26614700  43.44947700  001.26610300 
120 Centreline for Path
112  43.44949500  001.26625300  43.44945700  001.26622700  51 
116  43.44941300  001.26628000  43.44939600  001.26632400 
120 Centreline for Path
112  43.44941300  001.26628000  43.44943000  001.26623500  51 
116  43.44946100  001.26614700  43.44947700  001.26610300 
120 Centreline for Path
112  43.44962500  001.26609700  43.44964100  001.26605300  51 
116  43.44967600  001.26596100  43.44969400  001.26591300 
120 Centreline for Path
112  43.44925300  001.26591900  43.44928500  001.26583200  51 
116  43.44932600  001.26571600  43.44934300  001.26566800 
120 Centreline for Path
112  43.44925300  001.26591900  43.44928500  001.26583200  51 
116  43.44920300  001.26571900  43.44913800  001.26567300 
120 Centreline for Path
112  43.44935700  001.26582700  43.44932000  001.26580100  51 
116  43.44932600  001.26571600  43.44934300  001.26566800 
120 Centreline for Path
112  43.44935700  001.26582700  43.44932000  001.26580100  51 
116  43.44920300  001.26571900  43.44913800  001.26567300 
120 Centreline for Path
112  43.44935700  001.26582700  43.44939500  001.26585400  51 
116  43.44947300  001.26590800  43.44951300  001.26593500 
120 Centreline for Path
112  43.44935700  001.26582700  43.44939500  001.26585400  51 
116  43.44944100  001.26579500  43.44945900  001.26574600 
120 Centreline for Path
112  43.44938900  001.26593200  43.44940600  001.26588900  51 
116  43.44947300  001.26590800  43.44951300  001.26593500 
120 Centreline for Path
112  43.44938900  001.26593200  43.44940600  001.26588900  51 
116  43.44944100  001.26579500  43.44945900  001.26574600 
120 Centreline for Path
112  43.44947300  001.26590800  43.44951300  001.26593500  51 
116  43.44959100  001.26599100  43.44963000  001.26601800 
120 Centreline for Path
112  43.44947300  001.26590800  43.44951300  001.26593500  51 
116  43.44955900  001.26587800  43.44957700  001.26583100 
120 Centreline for Path
112  43.44959100  001.26599100  43.44955200  001.26596300  51 
116  43.44950900  001.26601500  43.44949300  001.26605900 
120 Centreline for Path
112  43.44950900  001.26601500  43.44952500  001.26597100  51 
116  43.44955900  001.26587800  43.44957700  001.26583100 
120 Centreline for Path
112  43.44957600  001.26523600  43.44953800  001.26520900  51 
116  43.44949200  001.26527000  43.44947400  001.26531900 
120 Centreline for Path
112  43.44957600  001.26523600  43.44953800  001.26520900  51 
116  43.44942100  001.26512700  43.44935600  001.26508100 
120 Centreline for Path
112  43.44949200  001.26527000  43.44951000  001.26522100  51 
116  43.44954600  001.26512200  43.44956500  001.26507400 
120 Centreline for Path
112  43.44954600  001.26512200  43.44952800  001.26517200  51 
116  43.44942100  001.26512700  43.44935600  001.26508100 
120 Centreline for Path
112  43.44981100  001.26540000  43.44985000  001.26542700  51 
116  43.44984300  001.26551200  43.44982400  001.26555900 
120 Centreline for Path
112  43.44981100  001.26540000  43.44977200  001.26537200  51 
116  43.44977900  001.26528400  43.44979800  001.26523500 
120 Centreline for Path
112  43.44981100  001.26540000  43.44977200  001.26537200  51 
116  43.44972600  001.26543200  43.44970900  001.26548100 
120 Centreline for Path
112  43.44977900  001.26528400  43.44976100  001.26533300  51 
116  43.44969200  001.26531700  43.44965300  001.26528900 
120 Centreline for Path
112  43.44969200  001.26531700  43.44973200  001.26534400  51 
116  43.44972600  001.26543200  43.44970900  001.26548100 
120 Centreline for Path
112  43.44969200  001.26531700  43.44965300  001.26528900  51 
116  43.44966100  001.26520100  43.44967900  001.26515200 
120 Centreline for Path
112  43.44969200  001.26531700  43.44965300  001.26528900  51 
116  43.44960600  001.26534800  43.44958800  001.26539700 
120 Centreline for Path
112  43.44957600  001.26523600  43.44961400  001.26526200  51 
116  43.44966100  001.26520100  43.44967900  001.26515200 
120 Centreline for Path
112  43.44957600  001.26523600  43.44961400  001.26526200  51 
116  43.44960600  001.26534800  43.44958800  001.26539700 
120 Centreline for Path
112  43.44946600  001.26553400  43.44942700  001.26550600  51 
116  43.44943600  001.26541800  43.44945500  001.26536800 
120 Centreline for Path
112  43.44946600  001.26553400  43.44942700  001.26550600  51 
116  43.44931000  001.26542500  43.44924500  001.26537900 
120 Centreline for Path
112  43.44943600  001.26541800  43.44941700  001.26546800  51 
116  43.44938000  001.26556900  43.44936100  001.26561900 
120 Centreline for Path
112  43.44938000  001.26556900  43.44939900  001.26551800  51 
116  43.44931000  001.26542500  43.44924500  001.26537900 
120 Centreline for Path
112  43.44970000  001.26569700  43.44973900  001.26572500  51 
116  43.44973100  001.26581400  43.44971200  001.26586400 
120 Centreline for Path
112  43.44970000  001.26569700  43.44966100  001.26567100  51 
116  43.44967100  001.26558100  43.44969000  001.26553000 
120 Centreline for Path
112  43.44970000  001.26569700  43.44966100  001.26567100  51 
116  43.44961400  001.26573200  43.44959500  001.26578200 
120 Centreline for Path
112  43.44967100  001.26558100  43.44965200  001.26563200  51 
116  43.44958200  001.26561600  43.44954300  001.26558800 
120 Centreline for Path
112  43.44961400  001.26573200  43.44963300  001.26568200  51 
116  43.44958200  001.26561600  43.44954300  001.26558800 
120 Centreline for Path
112  43.44958200  001.26561600  43.44954300  001.26558800  51 
116  43.44946600  001.26553400  43.44942700  001.26550600 
120 Centreline for Path
112  43.44958200  001.26561600  43.44954300  001.26558800  51 
116  43.44955100  001.26549700  43.44957000  001.26544600 
120 Centreline for Path
112  43.44946600  001.26553400  43.44950400  001.26556000  51 
116  43.44949500  001.26564800  43.44947700  001.26569700 
120 Centreline for Path
112  43.44949500  001.26564800  43.44951400  001.26559900  51 
116  43.44955100  001.26549700  43.44957000  001.26544600 
120 Centreline for Taxi join
112  43.44920200  001.26571800  43.44913700  001.26567200  51 
116  43.44915800  001.26550300  43.44919400  001.26540500 
120 Centreline for Taxi join
112  43.44931000  001.26542400  43.44924500  001.26537900  51 
116  43.44926700  001.26520700  43.44930400  001.26510700 
120 Centreline for Taxi join
112  43.44942000  001.26512600  43.44935500  001.26508000  51 
116  43.44937700  001.26490600  43.44941500  001.26480500 
120 Centreline for Path
112  43.44953300  001.26482500  43.44959800  001.26487000  51 
116  43.44968700  001.26493200  43.44972500  001.26495800 
120 Centreline for Taxi join
112  43.44950700  001.26455300  43.44945800  001.26468800  51 
116  43.44953100  001.26482300  43.44959600  001.26486900 
120 Centreline for Path
112  43.44971600  001.26504900  43.44973500  001.26499700  51 
116  43.44980400  001.26501300  43.44984300  001.26504000 
120 Centreline for Path
112  43.44992300  001.26509600  43.44988300  001.26506800  51 
116  43.44983500  001.26513200  43.44981600  001.26518400 
120 Taxi A hold short
111  43.44735800  001.26993900  54 
115  43.44729000  001.27008500 
120 Taxi E hold short
111  43.45176400  001.25795400  54 
115  43.45169400  001.25814400 
120 Taxi D hold short
111  43.45085300  001.26040800  54 
115  43.45078300  001.26059800 
120 Taxi C hold short
111  43.44998000  001.26276300  54 
115  43.44991000  001.26295300 
120 Taxi B hold short
111  43.44809300  001.26786900  54 
115  43.44802100  001.26805900 
120 GA Ramp 14
111  43.44855500  001.26886500  51 
115  43.44850700  001.26882900 
120 GA Ramp 14
111  43.44850600  001.26883000  51 
115  43.44855600  001.26886400 
120 GA Ramp 19
111  43.44892600  001.26751200  51 
115  43.44897400  001.26754600 
120 GA Ramp 19
111  43.44897500  001.26754600  51 
115  43.44892500  001.26751200 
120 GA Ramp 32
111  43.44962600  001.26617800  51 
115  43.44957600  001.26614400 
120 GA Ramp 32
111  43.44957700  001.26614400  51 
115  43.44962500  001.26617800 
120 GA Ramp 25
111  43.44929900  001.26666700  51 
115  43.44925100  001.26663300 
120 GA Ramp 25
111  43.44925100  001.26663300  51 
115  43.44929900  001.26666700 
120 GA Ramp 34
111  43.44949200  001.26573900  51 
115  43.44944400  001.26570500 
120 GA Ramp 34
111  43.44944400  001.26570500  51 
115  43.44949200  001.26573900 
120 GA Ramp 33
111  43.44932800  001.26562700  51 
115  43.44937600  001.26566100 
120 GA Ramp 33
111  43.44937700  001.26566100  51 
115  43.44932700  001.26562700 
120 GA Ramp 13
111  43.44845100  001.26879500  51 
115  43.44840300  001.26876100 
120 GA Ramp 13
111  43.44840200  001.26876100  51 
115  43.44845200  001.26879500 
120 GA Ramp 26
111  43.44941500  001.26674700  51 
115  43.44936500  001.26671300 
120 GA Ramp 26
111  43.44936600  001.26671300  51 
115  43.44941400  001.26674700 
120 GA Ramp 29
111  43.44952700  001.26644300  51 
115  43.44947900  001.26640900 
120 GA Ramp 29
111  43.44947900  001.26640900  51 
115  43.44952700  001.26644300 
120 GA Ramp 2
111  43.44789600  001.27025000  51 
115  43.44787800  001.27023800 
120 GA Ramp 2
111  43.44787800  001.27023800  51 
115  43.44789600  001.27025000 
120 GA Ramp 18
111  43.44920200  001.26732300  51 
115  43.44915400  001.26728900 
120 GA Ramp 6
111  43.44769200  001.27079900  51 
115  43.44767400  001.27078500 
120 GA Ramp 6
111  43.44767400  001.27078600  51 
115  43.44769200  001.27079800 
120 GA Ramp 15
111  43.44865000  001.26892900  51 
115  43.44860200  001.26889300 
120 GA Ramp 15
111  43.44860200  001.26889400  51 
115  43.44865000  001.26892800 
120 GA Ramp 22
111  43.44919200  001.26695600  51 
115  43.44914400  001.26692200 
120 GA Ramp 22
111  43.44914400  001.26692200  51 
115  43.44919200  001.26695600 
120 GA Ramp 37
111  43.44955500  001.26540400  51 
115  43.44960300  001.26543800 
120 GA Ramp 37
111  43.44960300  001.26543800  51 
115  43.44955500  001.26540400 
120 GA Ramp 20
111  43.44903900  001.26760000  51 
115  43.44908700  001.26763400 
120 GA Ramp 20
111  43.44908700  001.26763400  51 
115  43.44903900  001.26760000 
120 GA Ramp 3
111  43.44797900  001.27030600  51 
115  43.44796100  001.27029400 
120 GA Ramp 3
111  43.44796100  001.27029400  51 
115  43.44797900  001.27030600 
120 GA Ramp 11
111  43.44846400  001.26910400  51 
115  43.44841600  001.26907000 
120 GA Ramp 11
111  43.44841600  001.26907000  51 
115  43.44846400  001.26910400 
120 GA Ramp 5
111  43.44785800  001.27057600  51 
115  43.44787600  001.27058800 
120 GA Ramp 5
111  43.44787600  001.27058900  51 
115  43.44785800  001.27057500 
120 GA Ramp 1
111  43.44781400  001.27019100  51 
115  43.44779600  001.27017900 
120 GA Ramp 1
111  43.44779600  001.27017900  51 
115  43.44781400  001.27019100 
120 GA Ramp 35
111  43.44961000  001.26582400  51 
115  43.44956200  001.26579000 
120 GA Ramp 35
111  43.44956200  001.26579000  51 
115  43.44961000  001.26582400 
120 GA Ramp 38
111  43.44967500  001.26548800  51 
115  43.44972500  001.26552200 
120 GA Ramp 38
111  43.44972400  001.26552300  51 
115  43.44967600  001.26548700 
120 GA Ramp 9
111  43.44766100  001.27110400  51 
115  43.44767900  001.27111600 
120 GA Ramp 9
111  43.44767900  001.27111600  51 
115  43.44766100  001.27110400 
120 GA Ramp 39
111  43.44979100  001.26556500  51 
115  43.44983900  001.26560100 
120 GA Ramp 39
111  43.44983900  001.26560000  51 
115  43.44979100  001.26556600 
120 GA Ramp 21
111  43.44902500  001.26683700  51 
115  43.44907300  001.26687100 
120 GA Ramp 21
111  43.44907400  001.26687000  51 
115  43.44902400  001.26683800 
120 GA Ramp 23
111  43.44925900  001.26700400  51 
115  43.44930700  001.26703800 
120 GA Ramp 23
111  43.44930700  001.26703800  51 
115  43.44925900  001.26700400 
120 GA Ramp 24
111  43.44918000  001.26658200  51 
115  43.44913200  001.26654800 
120 GA Ramp 24
111  43.44913200  001.26654800  51 
115  43.44918000  001.26658200 
120 GA Ramp 16
111  43.44888300  001.26824500  51 
115  43.44883500  001.26821100 
120 GA Ramp 30
111  43.44938900  001.26601500  51 
115  43.44934100  001.26598100 
120 GA Ramp 30
111  43.44934100  001.26598100  51 
115  43.44938900  001.26601500 
120 GA Ramp 43
111  43.44995100  001.26530800  51 
115  43.44990300  001.26527400 
120 GA Ramp 43
111  43.44990300  001.26527400  51 
115  43.44995100  001.26530800 
120 GA Ramp 44
111  43.44959800  001.26506600  51 
115  43.44955000  001.26503200 
120 GA Ramp 44
111  43.44955000  001.26503200  51 
115  43.44959800  001.26506600 
120 GA Ramp 17
111  43.44908600  001.26724200  51 
115  43.44903800  001.26720800 
120 GA Ramp 7
111  43.44775700  001.27084500  51 
115  43.44777500  001.27085700 
120 GA Ramp 7
111  43.44777500  001.27085700  51 
115  43.44775700  001.27084500 
120 GA Ramp 8
111  43.44757700  001.27104800  51 
115  43.44759500  001.27106000 
120 GA Ramp 8
111  43.44759500  001.27106000  51 
115  43.44757700  001.27104800 
120 GA Ramp 42
111  43.44983100  001.26522700  51 
115  43.44978300  001.26519300 
120 GA Ramp 42
111  43.44978200  001.26519300  51 
115  43.44983200  001.26522700 
120 GA Ramp 31
111  43.44951000  001.26609800  51 
115  43.44946000  001.26606400 
120 GA Ramp 31
111  43.44946000  001.26606400  51 
115  43.44951000  001.26609800 
120 GA Ramp 36
111  43.44972700  001.26590600  51 
115  43.44967900  001.26587200 
120 GA Ramp 36
111  43.44967800  001.26587200  51 
115  43.44972800  001.26590600 
120 GA Ramp 12
111  43.44856200  001.26916700  51 
115  43.44851400  001.26913300 
120 GA Ramp 12
111  43.44851300  001.26913300  51 
115  43.44856300  001.26916700 
120 GA Ramp 28
111  43.44941200  001.26636300  51 
115  43.44936400  001.26632900 
120 GA Ramp 28
111  43.44936400  001.26632900  51 
115  43.44941200  001.26636300 
120 GA Ramp 10
111  43.44836500  001.26903100  51 
115  43.44831500  001.26899700 
120 GA Ramp 10
111  43.44831500  001.26899700  51 
115  43.44836500  001.26903100 
120 GA Ramp 40
111  43.44944100  001.26532600  51 
115  43.44948900  001.26536000 
120 GA Ramp 40
111  43.44948900  001.26536000  51 
115  43.44944100  001.26532600 
120 GA Ramp 27
111  43.44929200  001.26628000  51 
115  43.44924400  001.26624600 
120 GA Ramp 27
111  43.44924300  001.26624600  51 
115  43.44929300  001.26628000 
120 GA Ramp 4
111  43.44779200  001.27052800  51 
115  43.44777400  001.27051600 
120 GA Ramp 4
111  43.44777400  001.27051500  51 
115  43.44779200  001.27052900 
120 GA Ramp 41
111  43.44971200  001.26514400  51 
115  43.44966400  001.26511000 
120 GA Ramp 41
111  43.44966300  001.26511000  51 
115  43.44971300  001.26514400 
14   43.44917500  001.26795000   53 0 L herm Tower
15   43.44780500  001.27018500 296.96 GA Ramp 1
15   43.44834000  001.26901400 117.52 GA Ramp 10
15   43.44844000  001.26908700 117.63 GA Ramp 11
15   43.44853800  001.26915000 116.42 GA Ramp 12
15   43.44842700  001.26877800 116.38 GA Ramp 13
15   43.44853100  001.26884700 117.16 GA Ramp 14
15   43.44862600  001.26891100 116.83 GA Ramp 15
15   43.44885900  001.26822800 296.96 GA Ramp 16
15   43.44906200  001.26722500 296.96 GA Ramp 17
15   43.44917800  001.26730600 296.96 GA Ramp 18
15   43.44895000  001.26752900 296.96 GA Ramp 19
15   43.44788700  001.27024400 296.96 GA Ramp 2
15   43.44906300  001.26761700 296.96 GA Ramp 20
15   43.44904900  001.26685400 296.96 GA Ramp 21
15   43.44916800  001.26693900 296.96 GA Ramp 22
15   43.44928300  001.26702100 296.96 GA Ramp 23
15   43.44915600  001.26656500 296.96 GA Ramp 24
15   43.44927500  001.26665000 296.96 GA Ramp 25
15   43.44939000  001.26673000 296.96 GA Ramp 26
15   43.44926800  001.26626300 296.96 GA Ramp 27
15   43.44938800  001.26634600 296.96 GA Ramp 28
15   43.44950300  001.26642600 296.96 GA Ramp 29
15   43.44797000  001.27030000 296.96 GA Ramp 3
15   43.44936500  001.26599800 296.96 GA Ramp 30
15   43.44948500  001.26608100 296.96 GA Ramp 31
15   43.44960100  001.26616100 296.96 GA Ramp 32
15   43.44935200  001.26564400 296.96 GA Ramp 33
15   43.44946800  001.26572200 296.96 GA Ramp 34
15   43.44958600  001.26580700 296.96 GA Ramp 35
15   43.44970300  001.26588900 296.96 GA Ramp 36
15   43.44957900  001.26542100 296.96 GA Ramp 37
15   43.44970000  001.26550500 296.96 GA Ramp 38
15   43.44981500  001.26558300 296.96 GA Ramp 39
15   43.44778300  001.27052200 296.96 GA Ramp 4
15   43.44946500  001.26534300 296.96 GA Ramp 40
15   43.44968800  001.26512700 296.96 GA Ramp 41
15   43.44980700  001.26521000 296.96 GA Ramp 42
15   43.44992700  001.26529100 296.96 GA Ramp 43
15   43.44957400  001.26504900 296.96 GA Ramp 44
15   43.44786700  001.27058200 296.96 GA Ramp 5
15   43.44768300  001.27079200 296.96 GA Ramp 6
15   43.44776600  001.27085100 296.96 GA Ramp 7
15   43.44758600  001.27105400 296.96 GA Ramp 8
15   43.44767000  001.27111000 296.96 GA Ramp 9
18   43.45011239  001.26441319 1 BCN
19   43.44869600  001.26775000 1 Windsock
19   43.44869600  001.26775000 1 Windsock
50 12457 LFBR ATIS
51 12320 MURET MULT
53 12175 MURET GND
54 12320 MURET TWR
55 12517 TOULOUSE APP
55 11880 FRANCAZAL APP


130 Airport Boundary
111  043.44693756  001.26978695
111  043.44696045  001.26932395
111  043.44758606  001.26762998
111  043.45129395  001.25760996
111  043.45197296  001.25808501
111  043.45009613  001.26512599
111  043.44847488  001.26951897
111  043.44776154  001.27135301
111  043.44741821  001.27111101
113  043.44694138  001.26982403
99
