A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1       35 1 0 LFAT Le Touquet Paris Plage
100   39.93   1   0 0.00 1 2 1 14   50.52398700  001.61246900    0.00    0.00 2 12 0 1 32   50.51256500  001.63136700  149.96    0.00 2  0 0 1
100   36.58   1   0 0.00 0 0 0 25   50.51474700  001.62720000  228.60    0.00 2  0 0 0 07   50.51212900  001.61987800    0.00    0.00 0  0 0 0
102 H1   50.51584300  001.61940200 270.31   13.11   13.11   1 0   0 0.00 1
21   50.51494800  001.62645800  2 313.50   3.00 32  PAPI-4L
110   1 0.00 133.50 Taxiway
116  50.51558000  001.61945900  50.51554100  001.61946000 
120 Centreline for Path
112  50.51563200  001.61978100  50.51563300  001.61970900  51 
116  50.51558000  001.61967100  50.51554500  001.61967000 
120 Centreline for Path
112  50.51563200  001.61978100  50.51563100  001.61985200  51 
116  50.51563000  001.61999600  50.51562900  001.62006800 
120 Centreline for Path
112  50.51563200  001.61978100  50.51563100  001.61985200  51 
116  50.51557700  001.61988900  50.51554100  001.61988900 
120 Centreline for Path
112  50.51566500  001.61988800  50.51564200  001.61988800  51 
116  50.51563000  001.61999600  50.51562900  001.62006800 
120 Centreline for Path
112  50.51566500  001.61988800  50.51564200  001.61988800  51 
116  50.51557700  001.61988900  50.51554100  001.61988900 
120 Centreline for Taxi join
112  50.51574700  001.62010500  50.51577700  001.62010400  51 
116  50.51579300  001.62021000  50.51579300  001.62028100 
120 Centreline for Path
112  50.51563000  001.61999600  50.51562900  001.62006800  51 
116  50.51563000  001.62021400  50.51563100  001.62028700 
120 Centreline for Path
112  50.51563000  001.61999600  50.51562900  001.62006800  51 
116  50.51557500  001.62010900  50.51554000  001.62011200 
120 Centreline for Path
112  50.51566400  001.62010500  50.51564100  001.62010400  51 
116  50.51563000  001.62021400  50.51563100  001.62028700 
120 Centreline for Path
112  50.51566400  001.62010500  50.51564100  001.62010400  51 
116  50.51557500  001.62010900  50.51554000  001.62011200 
120 Centreline for Taxi join
112  50.51574800  001.62031900  50.51577800  001.62031800  51 
116  50.51579300  001.62042600  50.51579300  001.62049900 
120 Centreline for Path
112  50.51563000  001.62021400  50.51563100  001.62028700  51 
116  50.51563100  001.62043300  50.51563200  001.62050600 
120 Centreline for Path
112  50.51563000  001.62021400  50.51563100  001.62028700  51 
116  50.51558000  001.62032800  50.51554700  001.62033000 
120 Centreline for Path
112  50.51566600  001.62032300  50.51564300  001.62032400  51 
116  50.51563100  001.62043300  50.51563200  001.62050600 
120 Centreline for Path
112  50.51566600  001.62032300  50.51564300  001.62032400  51 
116  50.51558000  001.62032800  50.51554700  001.62033000 
120 Centreline for Taxi join
112  50.51579300  001.62042600  50.51579300  001.62049900  51 
116  50.51579700  001.62075100  50.51580000  001.62089500 
120 Centreline for Path
112  50.51563100  001.62043300  50.51563200  001.62050600  51 
116  50.51566700  001.62053900  50.51569000  001.62053700 
120 Centreline for Path
112  50.51563100  001.62043300  50.51563200  001.62050600  51 
116  50.51558200  001.62054700  50.51554900  001.62055000 
120 Centreline for Path
112  50.51563600  001.62071700  50.51563300  001.62060000  51 
116  50.51566700  001.62053900  50.51569000  001.62053700 
120 Centreline for Path
112  50.51563600  001.62071700  50.51563300  001.62060000  51 
116  50.51558200  001.62054700  50.51554900  001.62055000 
120 Centreline for Path
112  50.51540000  001.61935200  50.51539900  001.61942800  51 
116  50.51535400  001.61946800  50.51532400  001.61946800 
120 Centreline for Path
112  50.51540000  001.61935200  50.51539900  001.61942800  51 
116  50.51546100  001.61946400  50.51550100  001.61946200 
120 Centreline for Path
112  50.51540100  001.61956900  50.51540000  001.61950000  51 
116  50.51535400  001.61946800  50.51532400  001.61946800 
120 Centreline for Path
112  50.51540100  001.61956900  50.51540000  001.61950000  51 
116  50.51546100  001.61946400  50.51550100  001.61946200 
120 Centreline for Path
112  50.51540100  001.61956900  50.51540300  001.61963800  51 
116  50.51535800  001.61967600  50.51532700  001.61967900 
120 Centreline for Path
112  50.51540100  001.61956900  50.51540300  001.61963800  51 
116  50.51546500  001.61967100  50.51550700  001.61967000 
120 Centreline for Path
112  50.51540600  001.61978100  50.51540500  001.61970800  51 
116  50.51535800  001.61967600  50.51532700  001.61967900 
120 Centreline for Path
112  50.51540600  001.61978100  50.51540500  001.61970800  51 
116  50.51546500  001.61967100  50.51550700  001.61967000 
120 Centreline for Path
112  50.51540600  001.61978100  50.51540700  001.61985400  51 
116  50.51540800  001.62000300  50.51540900  001.62007800 
120 Centreline for Path
112  50.51540600  001.61978100  50.51540700  001.61985400  51 
116  50.51546600  001.61988900  50.51550400  001.61988900 
120 Centreline for Path
112  50.51535900  001.61989300  50.51539100  001.61989100  51 
116  50.51540800  001.62000300  50.51540900  001.62007800 
120 Centreline for Path
112  50.51535900  001.61989300  50.51539100  001.61989100  51 
116  50.51546600  001.61988900  50.51550400  001.61988900 
120 Centreline for Path
112  50.51540800  001.62000300  50.51540900  001.62007800  51 
116  50.51541000  001.62022500  50.51541000  001.62029800 
120 Centreline for Path
112  50.51540800  001.62000300  50.51540900  001.62007800  51 
116  50.51546500  001.62011500  50.51550300  001.62011400 
120 Centreline for Path
112  50.51535800  001.62011800  50.51539200  001.62011600  51 
116  50.51541000  001.62022500  50.51541000  001.62029800 
120 Centreline for Path
112  50.51535800  001.62011800  50.51539200  001.62011600  51 
116  50.51546500  001.62011500  50.51550300  001.62011400 
120 Centreline for Path
112  50.51541000  001.62022500  50.51541000  001.62029800  51 
116  50.51541100  001.62044300  50.51541300  001.62051400 
120 Centreline for Path
112  50.51541000  001.62022500  50.51541000  001.62029800  51 
116  50.51547000  001.62033300  50.51551000  001.62033200 
120 Centreline for Path
112  50.51536100  001.62033700  50.51539400  001.62033600  51 
116  50.51541100  001.62044300  50.51541300  001.62051400 
120 Centreline for Path
112  50.51536100  001.62033700  50.51539400  001.62033600  51 
116  50.51547000  001.62033300  50.51551000  001.62033200 
120 Centreline for Path
112  50.51541100  001.62044300  50.51541300  001.62051400  51 
116  50.51536700  001.62055100  50.51533700  001.62055100 
120 Centreline for Path
112  50.51541100  001.62044300  50.51541300  001.62051400  51 
116  50.51547300  001.62055100  50.51551200  001.62055100 
120 Centreline for Path
112  50.51541500  001.62072900  50.51541400  001.62061000  51 
116  50.51536700  001.62055100  50.51533700  001.62055100 
120 Centreline for Path
112  50.51541500  001.62072900  50.51541400  001.62061000  51 
116  50.51547300  001.62055100  50.51551200  001.62055100 
120 Centreline for Path
112  50.51526400  001.61947000  50.51523400  001.61947000  51 
116  50.51522000  001.61957800  50.51522000  001.61964900 
120 Centreline for Path
112  50.51526600  001.61968300  50.51523500  001.61968400  51 
116  50.51522100  001.61979200  50.51522300  001.61986400 
120 Centreline for Path
112  50.51526600  001.61989700  50.51523700  001.61989900  51 
116  50.51522400  001.62001300  50.51522500  001.62008800 
120 Centreline for Path
112  50.51526500  001.62012300  50.51523900  001.62012500  51 
116  50.51522500  001.62023500  50.51522500  001.62030700 
120 Centreline for Path
112  50.51526900  001.62034100  50.51523900  001.62034200  51 
116  50.51522600  001.62044800  50.51522700  001.62051700 
120 Centreline for Path
112  50.51523000  001.62073700  50.51522800  001.62061300  51 
116  50.51527500  001.62055100  50.51530600  001.62055100 
120 Centreline for Taxi join
112  50.51497500  001.62095000  50.51506600  001.62094200  51 
116  50.51511300  001.62075300  50.51511400  001.62062900 
120 Centreline for Taxi join
112  50.51483600  001.62076900  50.51483700  001.62089800  51 
116  50.51472000  001.62098000  50.51464300  001.62099100 
120 Centreline for Path
112  50.51503500  001.61989600  50.51508400  001.61989700  51 
116  50.51510900  001.62000900  50.51510900  001.62008400 
120 Centreline for Path
112  50.51503900  001.62034800  50.51508500  001.62034600  51 
116  50.51511100  001.62045600  50.51511300  001.62053000 
120 Centreline for Path
112  50.51483200  001.61956900  50.51483200  001.61950300  51 
116  50.51476700  001.61947000  50.51472400  001.61946900 
120 Centreline for Path
112  50.51483200  001.61978000  50.51483200  001.61985500  51 
116  50.51483400  001.62000900  50.51483500  001.62008700 
120 Centreline for Path
112  50.51483200  001.61978000  50.51483200  001.61985500  51 
116  50.51475000  001.61989400  50.51469600  001.61989500 
120 Centreline for Path
112  50.51489600  001.61989400  50.51485400  001.61989300  51 
116  50.51483400  001.62000900  50.51483500  001.62008700 
120 Centreline for Path
112  50.51489600  001.61989400  50.51485400  001.61989300  51 
116  50.51475000  001.61989400  50.51469600  001.61989500 
120 Centreline for Path
112  50.51483700  001.62024000  50.51483800  001.62031600  51 
116  50.51483700  001.62046500  50.51483500  001.62054000 
120 Centreline for Path
112  50.51483700  001.62024000  50.51483800  001.62031600  51 
116  50.51475500  001.62035300  50.51470000  001.62035200 
120 Centreline for Path
112  50.51490400  001.62035300  50.51486000  001.62035400  51 
116  50.51483700  001.62046500  50.51483500  001.62054000 
120 Centreline for Path
112  50.51490400  001.62035300  50.51486000  001.62035400  51 
116  50.51475500  001.62035300  50.51470000  001.62035200 
120 Centreline for Path
112  50.51365200  001.62074100  50.51369300  001.62071500  51 
116  50.51366200  001.62055000  50.51362800  001.62044900 
120 Centreline for Taxi join
112  50.51417900  001.62045200  50.51427000  001.62044400  51 
116  50.51442100  001.62057900  50.51449000  001.62067200 
120 Centreline for Taxi join
112  50.51441500  001.62102400  50.51454100  001.62100600  51 
116  50.51460100  001.62090600  50.51459900  001.62084500 
120 Centreline for Path
112  50.51416700  001.62045400  50.51407600  001.62046200  51 
116  50.51397700  001.62031600  50.51394100  001.62021500 
120 Centreline for Path
112  50.51463200  001.61989300  50.51460700  001.61989100  51 
116  50.51459500  001.62010500  50.51459500  001.62024900 
120 Centreline for Path
112  50.51463400  001.62035100  50.51460800  001.62035100  51 
116  50.51459600  001.62056600  50.51459700  001.62071000 
120 Centreline for Taxi join
112  50.51449300  001.62067600  50.51456300  001.62076900  51 
116  50.51459700  001.62060000  50.51459600  001.62045600 
120 Centreline for Taxi join
112  50.51193100  001.63041300  50.51187900  001.63047000  51 
116  50.51173700  001.63034600  50.51166000  001.63024500 
120 Taxi P1 hold short
111  50.52307000  001.61290800  54 
115  50.52311200  001.61267200 
120 Taxi T1 hold short
111  50.52035700  001.61671200  54 
115  50.52046500  001.61654000 
120 Taxi T2 hold short
111  50.51679000  001.62258700  54 
115  50.51669600  001.62275500 
120 Taxi T3 hold short
111  50.51293800  001.62893700  54 
115  50.51305800  001.62874700 
120 Gate 1
111  50.51352500  001.62005300  51 
115  50.51347700  001.62009300 
120 Gate 2
111  50.51388900  001.61998000  51 
115  50.51384100  001.62002200 
120 Gate 3
111  50.51429100  001.61950900  51 
115  50.51423700  001.61951700 
120 GA Ramp 1
111  50.51470200  001.61951200  51 
115  50.51470200  001.61942600 
120 GA Ramp 1
111  50.51470200  001.61942600  51 
115  50.51470200  001.61951200 
120 GA Ramp 2
111  50.51466800  001.61993800  51 
115  50.51467000  001.61985200 
120 GA Ramp 2
111  50.51466900  001.61985200  51 
115  50.51466900  001.61993800 
120 GA Ramp 3
111  50.51467200  001.62039500  51 
115  50.51467200  001.62030900 
120 GA Ramp 3
111  50.51467200  001.62030900  51 
115  50.51467200  001.62039500 
120 GA Ramp 4
111  50.51495900  001.61951000  51 
115  50.51495900  001.61942400 
120 GA Ramp 4
111  50.51495900  001.61942400  51 
115  50.51495900  001.61951000 
120 GA Ramp 5
111  50.51496100  001.61985300  51 
115  50.51496100  001.61993900 
120 GA Ramp 5
111  50.51496000  001.61993900  51 
115  50.51496200  001.61985300 
120 GA Ramp 6
111  50.51496900  001.62030900  51 
115  50.51497100  001.62039500 
120 GA Ramp 6
111  50.51497000  001.62039500  51 
115  50.51497000  001.62030900 
120 GA Ramp 10
111  50.51529700  001.61928400  51 
115  50.51529700  001.61919800 
120 GA Ramp 10
111  50.51529600  001.61919800  51 
115  50.51529800  001.61928400 
120 GA Ramp 11
111  50.51530900  001.61951200  51 
115  50.51530900  001.61942600 
120 GA Ramp 11
111  50.51530800  001.61942600  51 
115  50.51531000  001.61951200 
120 GA Ramp 12
111  50.51531300  001.61972300  51 
115  50.51531100  001.61963700 
120 GA Ramp 12
111  50.51531000  001.61963700  51 
115  50.51531400  001.61972300 
120 GA Ramp 13
111  50.51530800  001.61985200  51 
115  50.51531000  001.61993800 
120 GA Ramp 13
111  50.51531000  001.61993800  51 
115  50.51530800  001.61985200 
120 GA Ramp 14
111  50.51530500  001.62007700  51 
115  50.51530700  001.62016300 
120 GA Ramp 14
111  50.51530700  001.62016300  51 
115  50.51530500  001.62007700 
120 GA Ramp 15
111  50.51531100  001.62029600  51 
115  50.51531300  001.62038200 
120 GA Ramp 15
111  50.51531300  001.62038200  51 
115  50.51531100  001.62029600 
120 GA Ramp 16
111  50.51532200  001.62050800  51 
115  50.51532200  001.62059400 
120 GA Ramp 16
111  50.51532200  001.62059400  51 
115  50.51532200  001.62050800 
120 GA Ramp 17
111  50.51552000  001.61919300  51 
115  50.51552200  001.61927900 
120 GA Ramp 17
111  50.51552100  001.61927900  51 
115  50.51552100  001.61919300 
120 GA Ramp 18
111  50.51552100  001.61941800  51 
115  50.51552300  001.61950400 
120 GA Ramp 18
111  50.51552300  001.61950400  51 
115  50.51552100  001.61941800 
120 GA Ramp 19
111  50.51552800  001.61962600  51 
115  50.51552600  001.61971200 
120 GA Ramp 19
111  50.51552700  001.61971200  51 
115  50.51552700  001.61962600 
120 GA Ramp 20
111  50.51552300  001.61984600  51 
115  50.51552300  001.61993200 
120 GA Ramp 20
111  50.51552300  001.61993200  51 
115  50.51552300  001.61984600 
120 GA Ramp 21
111  50.51552000  001.62007100  51 
115  50.51552400  001.62015700 
120 GA Ramp 21
111  50.51552200  001.62015700  51 
115  50.51552200  001.62007100 
120 GA Ramp 22
111  50.51552900  001.62028800  51 
115  50.51553100  001.62037400 
120 GA Ramp 22
111  50.51553100  001.62037400  51 
115  50.51552900  001.62028800 
120 GA Ramp 23
111  50.51553000  001.62050800  51 
115  50.51553400  001.62059400 
120 GA Ramp 23
111  50.51553200  001.62059400  51 
115  50.51553200  001.62050800 
120 GA Ramp 24
111  50.51569900  001.61984500  51 
115  50.51569900  001.61993100 
120 GA Ramp 24
111  50.51569900  001.61993100  51 
115  50.51569900  001.61984500 
120 GA Ramp 25
111  50.51569900  001.62006300  51 
115  50.51570100  001.62014900 
120 GA Ramp 25
111  50.51570000  001.62014900  51 
115  50.51570000  001.62006300 
120 GA Ramp 26
111  50.51570100  001.62027900  51 
115  50.51570300  001.62036500 
120 GA Ramp 26
111  50.51570200  001.62036500  51 
115  50.51570200  001.62027900 
120 GA Ramp 27
111  50.51570200  001.62049300  51 
115  50.51570200  001.62057900 
120 GA Ramp 27
111  50.51570300  001.62057900  51 
115  50.51570100  001.62049300 
120 Apron edge
111  50.51556200  001.62115700 102 
115  50.51400100  001.62139400 
120 Apron edge
111  50.51599300  001.61920900 102 
115  50.51609500  001.62122400 
14   50.51500800  001.61885200   54 0 Le Touquet Paris Plage Tower
15   50.51470200  001.61946900   0.04 GA_Ramp_1
15   50.51529700  001.61924100 180.00 GA_Ramp_10
15   50.51530900  001.61946900 180.00 GA_Ramp_11
15   50.51531200  001.61968000 180.00 GA_Ramp_12
15   50.51530900  001.61989500 180.00 GA_Ramp_13
15   50.51530600  001.62012000 180.00 GA_Ramp_14
15   50.51531200  001.62033900 180.00 GA_Ramp_15
15   50.51532200  001.62055100 180.00 GA_Ramp_16
15   50.51552100  001.61923600 180.00 GA_Ramp_17
15   50.51552200  001.61946100 180.00 GA_Ramp_18
15   50.51552700  001.61966900 180.00 GA_Ramp_19
15   50.51466900  001.61989500   0.04 GA_Ramp_2
15   50.51552300  001.61988900 180.00 GA_Ramp_20
15   50.51552200  001.62011400 180.00 GA_Ramp_21
15   50.51553000  001.62033100 180.00 GA_Ramp_22
15   50.51553200  001.62055100 180.00 GA_Ramp_23
15   50.51569900  001.61988800 180.00 GA_Ramp_24
15   50.51570000  001.62010600 180.00 GA_Ramp_25
15   50.51570200  001.62032200 180.00 GA_Ramp_26
15   50.51570200  001.62053600 180.00 GA_Ramp_27
15   50.51467200  001.62035200   0.04 GA_Ramp_3
15   50.51495900  001.61946700 180.00 GA_Ramp_4
15   50.51496100  001.61989600 180.00 GA_Ramp_5
15   50.51497000  001.62035200 180.00 GA_Ramp_6
15   50.51350100  001.62007300 240.00 Gate_1
15   50.51386500  001.62000100 240.00 Gate_2
15   50.51426400  001.61951300 264.64 Gate_3
15   50.51166000  001.63024500 221.41 South_Military_Ramp_31
15   50.51140500  001.63064800 219.39 South_Military_Ramp_32
18   50.51543156  001.61939850 1 BCN
19   50.51447793  001.62803174 1 WS
19   50.52462424  001.61264185 1 WS
19   50.51192778  001.63119395 1 WS
19   50.51601949  001.61912741 1 WS
19   50.51239802  001.61904626 1 WS
50 12912 LFAT ATIS
51 11845 LE_TOUQUET MULT
53 12530 LE_TOUQUET GND
54 11845 LE_TOUQUET TWR
55 12027 LILLE APP


130 Airport Boundary
111  050.51108551  001.63052106
111  050.51213074  001.61987805
111  050.51285172  001.61903298
111  050.51302338  001.61887896
111  050.52634048  001.60817599
111  050.52652740  001.60847497
111  050.52663040  001.60864902
111  050.52667236  001.60877800
111  050.52667618  001.60887301
111  050.52665710  001.60898197
111  050.52660370  001.60912895
111  050.52626038  001.60969603
111  050.52594376  001.61021900
111  050.51367569  001.62987602
111  050.51263046  001.63147104
113  050.51144791  001.63123298
99
