I
1050 Generated by WorldEditor 2.2.0r2

1   5558 1 0 FAOR O. R. Tambo Intl
1302 city Jonhannesburg
111 -26.11749990  028.24685316
111 -26.11751537  028.24716878
111 -26.11744728  028.24717297
111 -26.11742757  028.24695858
111 -26.11741687  028.24695849
111 -26.11737606  028.24628658
111 -26.11737151  028.24621167
111 -26.11736653  028.24612975
111 -26.11735321  028.24591039
111 -26.11732185  028.24591964
111 -26.11731492  028.24581645
111 -26.11731200  028.24577295
111 -26.11730426  028.24565756
112 -26.11730426  028.24565756 -26.11729961  028.24563207
111 -26.11727039  028.24558160
112 -26.11727039  028.24558160 -26.11724098  028.24553553
111 -26.11717108  028.24551339
111 -26.11649709  028.24572709
112 -26.11649709  028.24572709 -26.11641108  028.24578058
111 -26.11634077  028.24586963
111 -26.11634572  028.24595144
111 -26.11632537  028.24595350
111 -26.11632368  028.24589651
111 -26.11630104  028.24587795
111 -26.11619066  028.24588358
111 -26.11621151  028.24624225
111 -26.11618422  028.24612447
111 -26.11618333  028.24610832
111 -26.11617648  028.24598468
111 -26.11617378  028.24593723
111 -26.11617012  028.24590388
112 -26.11617012  028.24590388 -26.11616563  028.24587913
111 -26.11613853  028.24584548
112 -26.11613853  028.24584548 -26.11611182  028.24584673
111 -26.11608910  028.24585125
111 -26.11423076  028.24643125
112 -26.11423076  028.24643125 -26.11420423  028.24645664
111 -26.11420790  028.24649711
111 -26.11430052  028.24684751
111 -26.11426417  028.24685799
111 -26.11429766  028.24696998
111 -26.11423739  028.24698948
111 -26.11414415  028.24701964
112 -26.11414415  028.24701964 -26.11417822  028.24697424
111 -26.11417325  028.24694427
111 -26.11416229  028.24688681
111 -26.11413109  028.24689628
111 -26.11412587  028.24689787
111 -26.11405324  028.24662290
111 -26.11392721  028.24652090
111 -26.10901254  028.24804640
112 -26.10901254  028.24804640 -26.10872110  028.24811623
112 -26.10834925  028.24758999 -26.10824155  028.24725598
111 -26.10834925  028.24758999
111 -26.10808393  028.24657780
111 -26.10753852  028.24674660
111 -26.10736342  028.24604323
111 -26.10779125  028.24590880
111 -26.10744704  028.24467142
112 -26.10744704  028.24467142 -26.10739712  028.24427636
112 -26.10783433  028.24383902 -26.10815116  028.24368860
111 -26.10783433  028.24383902
111 -26.10885186  028.24352986
112 -26.10885186  028.24352986 -26.10896283  028.24351266
111 -26.10911204  028.24353031
111 -26.10950089  028.24340771
111 -26.10950739  028.24343110
111 -26.11053042  028.24311716
111 -26.11064605  028.24307247
111 -26.11059726  028.24285884
112 -26.11059726  028.24285884 -26.11057787  028.24283509
111 -26.11052945  028.24282581
111 -26.11031455  028.24289041
111 -26.11025689  028.24267185
111 -26.11039932  028.24262571
111 -26.11034654  028.24241517
111 -26.11040477  028.24239701
111 -26.11041572  028.24242560
112 -26.11041572  028.24242560 -26.11044713  028.24246144
111 -26.11048535  028.24244735
111 -26.11044869  028.24228747
111 -26.11065177  028.24222001
111 -26.11078085  028.24274763
111 -26.11083819  028.24298196
111 -26.11086426  028.24301497
111 -26.11099186  028.24297464
111 -26.11098890  028.24295940
111 -26.11102394  028.24294395
112 -26.11102394  028.24294395 -26.11106681  028.24291823
111 -26.11108008  028.24288325
111 -26.11108057  028.24279306
111 -26.11105410  028.24269865
111 -26.11107324  028.24267039
111 -26.11377465  028.24183890
111 -26.11380113  028.24193758
112 -26.11380113  028.24193758 -26.11386954  028.24204383
112 -26.11395530  028.24203085 -26.11402154  028.24202238
111 -26.11395530  028.24203085
111 -26.11449381  028.24189398
111 -26.11449280  028.24174726
111 -26.11432671  028.24164250
111 -26.11412373  028.24170306
111 -26.11411397  028.24167027
111 -26.11378147  028.24142446 20
111 -26.11368381  028.24145704
111 -26.11363990  028.24128163
111 -26.11341916  028.24134945
111 -26.11304060  028.24146575
111 -26.11266095  028.24158239
111 -26.11228299  028.24169852
111 -26.11190555  028.24181448
111 -26.11152657  028.24193091
111 -26.11114944  028.24204677
111 -26.11092739  028.24211500
111 -26.11091646  028.24206813
111 -26.11090471  028.24201774
111 -26.11089315  028.24196817 20
111 -26.11096752  028.24195321 20
111 -26.11107829  028.24192245 20
111 -26.11336270  028.24121902
112 -26.11336270  028.24121902 -26.11345931  028.24117175 20
111 -26.11344807  028.24103967 20
111 -26.11340216  028.24083482
112 -26.11340216  028.24083482 -26.11339867  028.24075448 20
111 -26.11348246  028.24071647 20
111 -26.11366583  028.24065735
111 -26.11385293  028.24140909
111 -26.11407203  028.24156388
111 -26.11419741  028.24153075
111 -26.11440000  028.24119579
111 -26.12474038  028.23798854
111 -26.12790155  028.23700805
111 -26.12765592  028.23606878
111 -26.12741950  028.23352992
111 -26.12748005  028.23350960
111 -26.12752225  028.23349485
112 -26.12752225  028.23349485 -26.12757950  028.23345804
111 -26.12760353  028.23339605
111 -26.12758989  028.23324503
111 -26.12755495  028.23285827
111 -26.12832593  028.23275980 20
111 -26.12828440  028.23231802
112 -26.12828440  028.23231802 -26.12821425  028.23212326 20
112 -26.12788389  028.23226441 -26.12776744  028.23238999
111 -26.12788389  028.23226441 20
111 -26.12706845  028.23351243
111 -26.12686928  028.23382218
111 -26.12681921  028.23390005
111 -26.12676778  028.23413431
111 -26.12695827  028.23612839
111 -26.12526452  028.23665220
111 -26.12529943  028.23679606
111 -26.12495372  028.23690445
111 -26.12479616  028.23695385
111 -26.12463796  028.23700345
111 -26.12449437  028.23704846
111 -26.12443861  028.23706594
111 -26.12438266  028.23708349
111 -26.12431901  028.23710312
111 -26.12416092  028.23715188
111 -26.12400280  028.23720065
111 -26.12369138  028.23729671
111 -26.12353772  028.23734410
111 -26.12337861  028.23739318
111 -26.12306811  028.23748895
111 -26.12290714  028.23753860
111 -26.12275101  028.23758676
111 -26.12243756  028.23768344
111 -26.12228090  028.23773176
111 -26.12211914  028.23778165
111 -26.12179854  028.23788054
111 -26.12164215  028.23792878
111 -26.12148746  028.23797649
111 -26.12117199  028.23807380
111 -26.12103484  028.23811610
111 -26.12100942  028.23812397
111 -26.12085171  028.23817284
111 -26.12052945  028.23827268
111 -26.12037396  028.23832086
111 -26.12022367  028.23836743
111 -26.11990161  028.23846721
111 -26.11974041  028.23851716
111 -26.11958108  028.23856652
111 -26.11926676  028.23866391
111 -26.11910849  028.23871295
111 -26.11895095  028.23876176
111 -26.11857334  028.23887876
111 -26.11846745  028.23891156
111 -26.11822694  028.23898608
111 -26.11784467  028.23910452
111 -26.11766708  028.23915954
111 -26.11748871  028.23921481
111 -26.11711313  028.23933118
111 -26.11693999  028.23938482
111 -26.11676123  028.23944021
111 -26.11666870  028.23946888
111 -26.11627310  028.23959145
111 -26.11620345  028.23961303
111 -26.11613626  028.23963384
111 -26.11590999  028.23970395
111 -26.11565747  028.23978219
111 -26.11548115  028.23983682
111 -26.11541649  028.23985685
111 -26.11530228  028.23989224
111 -26.11525682  028.23990632
111 -26.11480157  028.24004883
111 -26.11473178  028.24007067
111 -26.11457034  028.24012121
111 -26.11452426  028.24013563
111 -26.11426505  028.24021024
113 -26.11425446  028.24016876
112 -26.10857690  028.24423124 -26.10847461  028.24425037
111 -26.10857690  028.24423124
111 -26.10828896  028.24431845
112 -26.10828896  028.24431845 -26.10805928  028.24444741
112 -26.10805984  028.24482198 -26.10807625  028.24500790
111 -26.10805984  028.24482198
111 -26.10815934  028.24517858
112 -26.10815934  028.24517858 -26.10818224  028.24524509
111 -26.10824793  028.24525189
111 -26.10834093  028.24506511
111 -26.10832077  028.24505167
111 -26.10850825  028.24467614
111 -26.10852773  028.24468735
113 -26.10872393  028.24429389
111 -26.11833882  028.24262652
112 -26.11833882  028.24262652 -26.11839833  028.24252711
111 -26.11839353  028.24233421
111 -26.11831504  028.24202705
111 -26.11835328  028.24201588
111 -26.11830962  028.24184623
112 -26.11830962  028.24184623 -26.11815522  028.24147150
112 -26.11788119  028.24145213 -26.11779240  028.24146772
111 -26.11788119  028.24145213
111 -26.10965625  028.24399486
112 -26.10965625  028.24399486 -26.10950281  028.24405072
111 -26.10932564  028.24432124
111 -26.10882428  028.24532053
112 -26.10882428  028.24532053 -26.10876195  028.24548173
111 -26.10892668  028.24550091
113 -26.10919205  028.24546627
111 -26.12540907  028.24043812
112 -26.12540907  028.24043812 -26.12547421  028.24034497
112 -26.12544723  028.24011485 -26.12541989  028.23997512
111 -26.12544723  028.24011485
111 -26.12531138  028.23966564
111 -26.12487106  028.23953120
112 -26.12487106  028.23953120 -26.12447118  028.23945691
112 -26.12396885  028.23957667 -26.12368142  028.23964071
111 -26.12396885  028.23957667
111 -26.11884339  028.24115647
111 -26.11865750  028.24133800
112 -26.11865750  028.24133800 -26.11853731  028.24147811
111 -26.11854664  028.24170844
111 -26.11859964  028.24191651
111 -26.11863639  028.24190545
111 -26.11872442  028.24226242
112 -26.11872442  028.24226242 -26.11878312  028.24240930
113 -26.11889536  028.24246186
111 -26.10843039  028.24648443
111 -26.10841027  028.24672602
111 -26.10858500  028.24739605
111 -26.10872138  028.24759670
112 -26.10872138  028.24759670 -26.10877991  028.24767349
111 -26.10887235  028.24769511
111 -26.10908593  028.24771128
111 -26.11708338  028.24522710
111 -26.11773947  028.24504899
111 -26.11850982  028.24487033
111 -26.11876401  028.24475015
112 -26.11876401  028.24475015 -26.11886264  028.24469102
111 -26.11889034  028.24457386
112 -26.11889034  028.24457386 -26.11885483  028.24439698
111 -26.11889807  028.24425107 102
111 -26.11869578  028.24336477 102
113 -26.11867220  028.24332074
111 -26.11931805  028.24450191
111 -26.12590756  028.24244661
112 -26.12590756  028.24244661 -26.12597111  028.24241282
112 -26.12598167  028.24222464 -26.12597440  028.24208975
111 -26.12598167  028.24222464
111 -26.12577080  028.24143690
112 -26.12577080  028.24143690 -26.12571049  028.24126613
111 -26.12557559  028.24119637
111 -26.12547591  028.24121157
111 -26.11898847  028.24321749
112 -26.11898847  028.24321749 -26.11890781  028.24334617 102
111 -26.11893275  028.24350932 102
111 -26.11908878  028.24419791 102
111 -26.11915965  028.24434307
114 -26.11915965  028.24434307 -26.11927763  028.24451449
111 -26.12637443  028.24092837
112 -26.12637443  028.24092837 -26.12624856  028.24111769
112 -26.12629188  028.24134649 -26.12632401  028.24151708
111 -26.12629188  028.24134649
111 -26.12649732  028.24207578
112 -26.12659549  028.24221700 -26.12663837  028.24224862
111 -26.12659549  028.24221700
112 -26.12671541  028.24220402 -26.12678545  028.24219083
111 -26.12671541  028.24220402
111 -26.13308002  028.24022486
112 -26.13308002  028.24022486 -26.13317496  028.24017779
112 -26.13306165  028.23986992 -26.13298457  028.23976335
111 -26.13306165  028.23986992
113 -26.13233523  028.23908687
111 -26.13295708  028.23889242
111 -26.13296289  028.23891497
111 -26.13390689  028.23995003
111 -26.13394969  028.23996021
111 -26.13857175  028.23853378
112 -26.13857175  028.23853378 -26.13861628  028.23851066
111 -26.13864567  028.23844063
112 -26.13864567  028.23844063 -26.13865821  028.23831493
112 -26.13862892  028.23808666 -26.13861335  028.23799109
111 -26.13862892  028.23808666
111 -26.13860925  028.23799348 102
111 -26.13841894  028.23728489
112 -26.13841894  028.23728489 -26.13839949  028.23724235 102
113 -26.13837594  028.23721930
111 -26.13868928  028.23712002 102
112 -26.13868486  028.23720595 -26.13869185  028.23726381
111 -26.13868486  028.23720595 102
111 -26.13886651  028.23791437
111 -26.13888788  028.23798605
112 -26.13888788  028.23798605 -26.13892648  028.23809285
112 -26.13907510  028.23831213 -26.13917606  028.23842748
111 -26.13907510  028.23831213
112 -26.13907510  028.23831213 -26.13911557  028.23833929
111 -26.13920354  028.23834029
111 -26.13939642  028.23828136
112 -26.13939642  028.23828136 -26.13949295  028.23818033
112 -26.13948463  028.23777349 -26.13945474  028.23744144
111 -26.13948463  028.23777349
111 -26.13947531  028.23771573 102
111 -26.13939668  028.23737047
112 -26.13939668  028.23737047 -26.13931599  028.23710583 102
113 -26.13918015  028.23696332
111 -26.13966804  028.23680391
112 -26.13966804  028.23680391 -26.13959818  028.23699691 102
112 -26.13974187  028.23763834 -26.13982925  028.23792824
111 -26.13974187  028.23763834
112 -26.13974187  028.23763834 -26.13980194  028.23783115
112 -26.13994314  028.23805840 -26.14000835  028.23812275
111 -26.13994314  028.23805840
112 -26.13994314  028.23805840 -26.13997732  028.23807407
111 -26.14010410  028.23805203
111 -26.14386393  028.23688962
111 -26.14390134  028.23684669
111 -26.14383340  028.23680836
111 -26.14410314  028.23561353
112 -26.14410314  028.23561353 -26.14406053  028.23552576
113 -26.14394231  028.23547730
111 -26.14514374  028.23347517
111 -26.14515565  028.23347869 102
111 -26.14502578  028.23401382
112 -26.14502578  028.23401382 -26.14501292  028.23423864 102
111 -26.14519201  028.23433163
111 -26.14579754  028.23414600
111 -26.14589937  028.23405719
111 -26.14569288  028.23324051
112 -26.14569288  028.23324051 -26.14567557  028.23320257
111 -26.14563466  028.23318683
111 -26.14531707  028.23308930
112 -26.14531707  028.23308930 -26.14528023  028.23308282
111 -26.14524497  028.23308154
113 -26.14522489  028.23312724
111 -26.14453748  028.23322109
111 -26.14436579  028.23325150
111 -26.13958673  028.23473224
112 -26.13927030  028.23495709 -26.13920095  028.23508323
111 -26.13927030  028.23495709
112 -26.13927030  028.23495709 -26.13924517  028.23501680
111 -26.13928347  028.23528514
111 -26.13947665  028.23605485
112 -26.13960563  028.23605409 -26.13969106  028.23603511
111 -26.13960563  028.23605409
111 -26.14422722  028.23463623
111 -26.14432843  028.23459680 102
111 -26.14460107  028.23346969 102
112 -26.14458351  028.23330936 -26.14456089  028.23321505
111 -26.14458351  028.23330936
114 -26.14458351  028.23330936 -26.14457350  028.23327481
111 -26.13902528  028.23330779
112 -26.13902528  028.23330779 -26.13869701  028.23345948
112 -26.13911098  028.23417962 -26.13923169  028.23423001
111 -26.13911098  028.23417962
112 -26.13943089  028.23416712 -26.13959776  028.23413019
111 -26.13943089  028.23416712
111 -26.14367065  028.23286045
112 -26.14367065  028.23286045 -26.14386227  028.23275549
112 -26.14366466  028.23261705 -26.14345608  028.23252242
111 -26.14366466  028.23261705
111 -26.14244194  028.23225870
112 -26.14234862  028.23225610 -26.14231577  028.23226332
111 -26.14234862  028.23225610
113 -26.13925473  028.23320828
111 -26.13827381  028.23563682 102
111 -26.13844627  028.23623225
112 -26.13844627  028.23623225 -26.13849544  028.23633998 102
111 -26.13858815  028.23637436
111 -26.13892616  028.23626391
112 -26.13892616  028.23626391 -26.13895515  028.23624773
111 -26.13895764  028.23621309
111 -26.13877057  028.23548383
112 -26.13877057  028.23548383 -26.13867271  028.23519589
111 -26.13856949  028.23512825
112 -26.13824914  028.23518108 -26.13809432  028.23531169
111 -26.13824914  028.23518108
112 -26.13824914  028.23518108 -26.13820668  028.23531959
113 -26.13822943  028.23545347
111 -26.13203806  028.23708577
112 -26.13203806  028.23708577 -26.13171075  028.23723264
112 -26.13182881  028.23769158 -26.13197002  028.23800409
111 -26.13182881  028.23769158
111 -26.13201712  028.23792593
111 -26.13236934  028.23828780
111 -26.13810807  028.23650339
112 -26.13810807  028.23650339 -26.13818723  028.23645015 102
111 -26.13818992  028.23632505 102
111 -26.13803572  028.23570958
111 -26.13798526  028.23552189
112 -26.13798526  028.23552189 -26.13794599  028.23540430
112 -26.13783401  028.23527761 -26.13776168  028.23522469
113 -26.13783401  028.23527761
111 -26.13153003  028.23855020
112 -26.13153003  028.23855020 -26.13162117  028.23838543
111 -26.13153811  028.23819818
111 -26.13119055  028.23780584
111 -26.13117435  028.23782097
111 -26.13103540  028.23766944
112 -26.13103540  028.23766944 -26.13083095  028.23750248
112 -26.13050463  028.23754846 -26.13023520  028.23760749
111 -26.13050463  028.23754846
111 -26.12611278  028.23892234
112 -26.12611278  028.23892234 -26.12574873  028.23906211
112 -26.12593296  028.23937904 -26.12605476  028.23945292
111 -26.12593296  028.23937904
111 -26.12652873  028.23952598
112 -26.12652873  028.23952598 -26.12724046  028.23963178
112 -26.12852042  028.23946791 -26.12926438  028.23932993
113 -26.12852042  028.23946791
111 -26.12676291  028.24280416
112 -26.12672937  028.24301046 -26.12675515  028.24313731
111 -26.12672937  028.24301046
111 -26.12763755  028.24662652
112 -26.12773376  028.24676368 -26.12774661  028.24681074
111 -26.12773376  028.24676368
112 -26.12773376  028.24676368 -26.12777508  028.24679479
112 -26.12789771  028.24678697 -26.12797161  028.24677524
111 -26.12789771  028.24678697
111 -26.13618324  028.24421986
111 -26.13659719  028.24403838
112 -26.13659719  028.24403838 -26.13668747  028.24396764
111 -26.13664316  028.24383776
111 -26.13633334  028.24341886
111 -26.13432562  028.24124053
111 -26.13380572  028.24068324
112 -26.13370110  028.24066271 -26.13363741  028.24067265
113 -26.13370110  028.24066271
111 -26.12885169  028.25143659
112 -26.12885169  028.25143659 -26.12924064  028.25274817
112 -26.13153797  028.25424131 -26.13289267  028.25465498
111 -26.13153797  028.25424131
111 -26.13475641  028.25497695
111 -26.13512259  028.25490185
111 -26.13551059  028.25478191
111 -26.14290417  028.25249457
111 -26.14393560  028.25217573
112 -26.14407347  028.25207974 -26.14408904  028.25202773
111 -26.14407347  028.25207974
112 -26.14407347  028.25207974 -26.14409651  028.25190775
111 -26.14403268  028.25177866
111 -26.14387395  028.25160395
111 -26.14050118  028.24794676
111 -26.14043918  028.24787953
111 -26.13941581  028.24676987
111 -26.13761252  028.24481451
111 -26.13732671  028.24464038
112 -26.13732671  028.24464038 -26.13716721  028.24457276
111 -26.13679567  028.24465183
111 -26.12803759  028.24736292
111 -26.12794691  028.24741001
113 -26.12787815  028.24756177
111 -26.13529773  028.25546864
112 -26.13529773  028.25546864 -26.13519314  028.25553799
111 -26.13519366  028.25565063
111 -26.13521193  028.25580581
111 -26.13523573  028.25590387
111 -26.13534845  028.25632969
111 -26.13537252  028.25632149
111 -26.13539190  028.25638916
112 -26.13539190  028.25638916 -26.13554359  028.25666118
111 -26.13582888  028.25668019
111 -26.14130839  028.25498150
111 -26.14130546  028.25494658
111 -26.14085192  028.25483981
111 -26.13899275  028.25449719
112 -26.13899275  028.25449719 -26.13867749  028.25445405
112 -26.13828314  028.25454089 -26.13802597  028.25459194
111 -26.13828314  028.25454089
113 -26.13564398  028.25536104
111 -26.14548781  028.25368526
112 -26.14548781  028.25368526 -26.14559763  028.25352796 102
111 -26.14549231  028.25335200 102
111 -26.14516077  028.25299409
111 -26.14515227  028.25299166
111 -26.14448657  028.25280120
112 -26.14448657  028.25280120 -26.14422837  028.25275026
111 -26.14408569  028.25274834
111 -26.14304202  028.25307221
111 -26.14036128  028.25390409
112 -26.14036128  028.25390409 -26.14024666  028.25396874
112 -26.14048866  028.25416774 -26.14073502  028.25422766
111 -26.14048866  028.25416774
111 -26.14165876  028.25437894
112 -26.14165876  028.25437894 -26.14243671  028.25448307
112 -26.14341046  028.25431991 -26.14424786  028.25414324
113 -26.14341046  028.25431991
111 -26.14568527  028.25225465
112 -26.14568527  028.25225465 -26.14542489  028.25235778
112 -26.14568915  028.25269520 -26.14581504  028.25276954
111 -26.14568915  028.25269520
111 -26.14606244  028.25280124
112 -26.14606244  028.25280124 -26.14693916  028.25299512
112 -26.14830560  028.25281979 -26.14905342  028.25266050
111 -26.14830560  028.25281979
111 -26.15569590  028.25052829
112 -26.15569590  028.25052829 -26.15582287  028.25037137 102
111 -26.15577791  028.25007373 102
111 -26.15568198  028.24966261
112 -26.15526803  028.24928391 -26.15497088  028.24928299
111 -26.15526803  028.24928391
111 -26.15513330  028.24932567
111 -26.14731934  028.25174807
113 -26.14609550  028.25212743
111 -26.15806838  028.24915043
111 -26.15879352  028.24847451
112 -26.15879352  028.24847451 -26.15890676  028.24832440
112 -26.15873808  028.24821566 -26.15859508  028.24823316
111 -26.15873808  028.24821566
111 -26.15610854  028.24902175
112 -26.15589372  028.24916736 -26.15583115  028.24925434
111 -26.15589372  028.24916736
112 -26.15589372  028.24916736 -26.15587306  028.24924602
111 -26.15589154  028.24939706
111 -26.15593486  028.24958314 102
111 -26.15603771  028.24999119
112 -26.15603771  028.24999119 -26.15613492  028.25025309 102
111 -26.15633327  028.25032707
112 -26.15633327  028.25032707 -26.15651182  028.25026740
113 -26.15679659  028.25007914
111 -26.16394773  028.24798072
112 -26.16394773  028.24798072 -26.16412682  028.24787481
111 -26.16416168  028.24762130
111 -26.16417057  028.24738245
111 -26.16404877  028.24697930
111 -26.16397476  028.24673430
112 -26.16397476  028.24673430 -26.16391194  028.24661089
111 -26.16380234  028.24663284
111 -26.15947680  028.24798576
111 -26.15951104  028.24816037
112 -26.15929431  028.24878386 -26.15902424  028.24908796
111 -26.15929431  028.24878386
111 -26.15887167  028.24917849
111 -26.15843434  028.24960576
111 -26.15838658  028.24967039
112 -26.15838658  028.24967039 -26.15837127  028.24970098
113 -26.15839193  028.24969853
111 -26.13924299  028.23895507
112 -26.13924299  028.23895507 -26.13922028  028.23903821
111 -26.13922848  028.23926579 102
111 -26.13926298  028.23946547 102
111 -26.14002564  028.24249318 102
112 -26.14010357  028.24262307 -26.14015339  028.24268230
111 -26.14010357  028.24262307 102
111 -26.14049429  028.24304549 102
111 -26.14168467  028.24433242
112 -26.14168467  028.24433242 -26.14194614  028.24449902 102
111 -26.14210362  028.24424217
111 -26.14354489  028.23803418
111 -26.14365153  028.23757486
113 -26.13929691  028.23892743
111 -26.13898152  028.23948536 102
111 -26.13893838  028.23935745 102
111 -26.13883286  028.23916543
112 -26.13883286  028.23916543 -26.13879084  028.23909782
112 -26.13873749  028.23909688 -26.13870273  028.23910092
111 -26.13873749  028.23909688
111 -26.13464287  028.24037388
112 -26.13464287  028.24037388 -26.13446984  028.24046875
111 -26.13461477  028.24073750
111 -26.13469593  028.24082494
111 -26.13879462  028.24524105
112 -26.13879462  028.24524105 -26.13905174  028.24540043
111 -26.13920190  028.24512076
111 -26.13921177  028.24507817 102
111 -26.13961300  028.24334597 102
111 -26.13974769  028.24276450 102
112 -26.13976337  028.24257094 -26.13975646  028.24247461
113 -26.13976337  028.24257094 102
111 -26.13942043  028.24534342
111 -26.13934260  028.24567652
112 -26.13934260  028.24567652 -26.13933467  028.24574435
111 -26.13935453  028.24586325
111 -26.13941132  028.24593621
111 -26.13979342  028.24634127
111 -26.14093161  028.24756202
112 -26.14093161  028.24756202 -26.14103094  028.24766548
112 -26.14136733  028.24743042 -26.14147760  028.24719874
111 -26.14136733  028.24743042
111 -26.14189778  028.24514231
112 -26.14189778  028.24514231 -26.14190244  028.24498974 102
111 -26.14184248  028.24491709 102
111 -26.14030663  028.24325403 102
111 -26.14005387  028.24298668
112 -26.14005387  028.24298668 -26.13992624  028.24297512 102
111 -26.13995352  028.24309443 102
111 -26.13987237  028.24343753 102
113 -26.13946576  028.24515683 102
111 -26.14647411  028.25011204
112 -26.14647411  028.25011204 -26.14646550  028.24999950 102
112 -26.14635825  028.24981101 -26.14626296  028.24969335
111 -26.14635825  028.24981101 102
111 -26.14246192  028.24559066
112 -26.14246192  028.24559066 -26.14238064  028.24555843
111 -26.14235568  028.24561185
111 -26.14227863  028.24593789
111 -26.14172059  028.24829896
112 -26.14172059  028.24829896 -26.14169993  028.24839168
111 -26.14173827  028.24843935
111 -26.14448030  028.25141633
111 -26.14488109  028.25185146
111 -26.14499692  028.25184674
111 -26.14594800  028.25154739
111 -26.14639091  028.25140509
111 -26.14641495  028.25136374
111 -26.14647295  028.25104987 102
113 -26.14648407  028.25094380 102
111 -26.11510862  028.24169260
111 -26.11720126  028.24104453
112 -26.11720126  028.24104453 -26.11721030  028.24099306
111 -26.11720490  028.24094299
111 -26.11719171  028.24090277
112 -26.11719171  028.24090277 -26.11714592  028.24083933
111 -26.11705640  028.24080848
112 -26.11705640  028.24080848 -26.11679489  028.24078698
111 -26.11647300  028.24087887
111 -26.11550198  028.24118814
111 -26.11511948  028.24136117
112 -26.11511948  028.24136117 -26.11501505  028.24143580
111 -26.11495425  028.24158571
111 -26.11497107  028.24166709
112 -26.11497107  028.24166709 -26.11498241  028.24169352
113 -26.11499921  028.24171185
111 -26.11761234  028.24092270
111 -26.11914390  028.24045537
111 -26.11929380  028.24036019
112 -26.11929380  028.24036019 -26.11931647  028.24015867
111 -26.11912205  028.24015598
112 -26.11912205  028.24015598 -26.11898052  028.24015330 102
111 -26.11878955  028.24017899
111 -26.11878462  028.24016175 102
111 -26.11816702  028.24035159
112 -26.11816702  028.24035159 -26.11785834  028.24046522 102
111 -26.11764211  028.24058384
112 -26.11764211  028.24058384 -26.11752371  028.24067714
111 -26.11754866  028.24080381
114 -26.11754866  028.24080381 -26.11756514  028.24086572
111 -26.11987706  028.24021870
111 -26.12124665  028.23980760
111 -26.12144240  028.23968999
112 -26.12144240  028.23968999 -26.12144482  028.23966359
111 -26.12144048  028.23963195
111 -26.12141235  028.23955729
112 -26.12141235  028.23955729 -26.12135918  028.23949233
111 -26.12127337  028.23948524
112 -26.12127337  028.23948524 -26.12106161  028.23949196
111 -26.12094163  028.23951247
111 -26.11987658  028.23982689
112 -26.11987658  028.23982689 -26.11968625  028.23993661
111 -26.11968743  028.24011776
111 -26.11970370  028.24016923
112 -26.11970370  028.24016923 -26.11971307  028.24019263
113 -26.11973739  028.24022186
111 -26.12483638  028.23869922
111 -26.12494282  028.23858416
112 -26.12494282  028.23858416 -26.12496743  028.23845089
111 -26.12486211  028.23845604
111 -26.12441942  028.23851986
111 -26.12386053  028.23868954
111 -26.12383190  028.23859013 102
111 -26.12222687  028.23910035
112 -26.12222687  028.23910035 -26.12201820  028.23918379 102
111 -26.12184013  028.23932772
111 -26.12179414  028.23944863
112 -26.12179414  028.23944863 -26.12180588  028.23952783
111 -26.12183995  028.23957711
113 -26.12200580  028.23956127
112 -26.12576077  028.23844156 -26.12595538  028.23843619
111 -26.12576077  028.23844156
111 -26.12576487  028.23840798
111 -26.12770099  028.23779700
111 -26.12795604  028.23764925
111 -26.12795391  028.23758278
111 -26.12781967  028.23736224 102
111 -26.12747930  028.23746640 102
111 -26.12642666  028.23779102
111 -26.12595003  028.23793787
111 -26.12595169  028.23795578
111 -26.12585999  028.23798399
111 -26.12572279  028.23805614
111 -26.12557922  028.23815243
114 -26.12557922  028.23815243 -26.12547146  028.23838710
111 -26.12862025  028.23722902
111 -26.12865740  028.23734173
111 -26.12871414  028.23741470
112 -26.12871414  028.23741470 -26.12883235  028.23742366
111 -26.12905257  028.23738121
111 -26.13069997  028.23686442
112 -26.13069997  028.23686442 -26.13095359  028.23676096
112 -26.13105988  028.23646981 -26.13109674  028.23629813
111 -26.13105988  028.23646981
111 -26.13071333  028.23657311
111 -26.13068101  028.23658420
111 -26.12970335  028.23687555
111 -26.12914947  028.23705259
111 -26.12909200  028.23706637
113 -26.12880225  028.23716621
111 -26.13145320  028.23544269
112 -26.13140987  028.23553319 -26.13139979  028.23558477
111 -26.13140987  028.23553319
111 -26.13146499  028.23607120
112 -26.13168605  028.23646860 -26.13187101  028.23660189
111 -26.13168605  028.23646860
112 -26.13168605  028.23646860 -26.13177869  028.23652020
111 -26.13199918  028.23646800
111 -26.13382050  028.23589606
112 -26.13382050  028.23589606 -26.13402238  028.23578728
112 -26.13413495  028.23543025 -26.13416310  028.23518987
111 -26.13413495  028.23543025
111 -26.13411209  028.23510790 20
111 -26.13383751  028.23516058
112 -26.13383751  028.23516058 -26.13382029  028.23517094 20
111 -26.13380999  028.23519838
111 -26.13370503  028.23521357
112 -26.13370503  028.23521357 -26.13369777  028.23519055 20
111 -26.13367819  028.23518082 20
111 -26.13291033  028.23527129
112 -26.13291033  028.23527129 -26.13287500  028.23528309
111 -26.13285799  028.23536023
111 -26.13267511  028.23537719
111 -26.13267165  028.23534672
112 -26.13267165  028.23534672 -26.13264894  028.23528208
111 -26.13259997  028.23530988 20
111 -26.13184069  028.23539731
112 -26.13184069  028.23539731 -26.13179880  028.23540819 20
111 -26.13179288  028.23544635 20
111 -26.13181067  028.23560612
