I
1050 Generated by WorldEditor 2.1.0r1

1    694 1 0 LYKV Morava
1302 city Kraljevo
111  43.81958219  020.59473362
111  43.81695699  020.59304909
111  43.81642259  020.59237518
111  43.81683693  020.59188208
111  43.81718408  020.59219852
111  43.81756082  020.59168844
111  43.81730229  020.59139059
111  43.81772080  020.59087784
111  43.81796141  020.59072373
111  43.81838709  020.59027488
111  43.81858142  020.59014664
111  43.82138536  020.58663247
111  43.82263182  020.58596122
111  43.82238478  020.58493957
111  43.82272380  020.58451233
111  43.82408453  020.58419137
111  43.82437533  020.58528879
111  43.82496451  020.58511436
111  43.82554485  020.58474988
111  43.82555567  020.58470513
111  43.82554900  020.58466189
111  43.82564171  020.58455330
111  43.82569101  020.58464331
111  43.82573072  020.58463733
111  43.82606610  020.58441665
111  43.82606274  020.58431580
111  43.82565636  020.58363556
111  43.82561485  020.58345846
111  43.82496137  020.58179944
111  43.82493316  020.58178759
111  43.82490679  020.58172294
111  43.82610150  020.58022938
111  43.82646970  020.58061766
111  43.82688219  020.58086648
111  43.82669599  020.58222004
111  43.82758453  020.58320764
111  43.82876663  020.58237263
111  43.82884834  020.58228223
111  43.82887328  020.58218957
111  43.82825480  020.58141356
111  43.82833809  020.58129813
111  43.82798341  020.57964226
111  43.82745593  020.57838532
111  43.82741892  020.57832123
111  43.82683592  020.57580737
111  43.82640099  020.57467870
111  43.82567918  020.57281895
111  43.82539231  020.57225462
111  43.82233013  020.57600988
111  43.82267253  020.57706160
111  43.82248658  020.57714125
111  43.82288255  020.57880618
113  43.81043532  020.59426295
120 Linear Feature 44
111  43.82353531  020.57803221 4
115  43.82348759  020.57803420
120 Linear Feature 36
111  43.82602297  020.57798045 4
115  43.82627998  020.57768003
120 Linear Feature 34
111  43.81122895  020.59644239 4
115  43.81148454  020.59613460
120 Linear Feature 33
111  43.81501969  020.59118937 4
115  43.81508509  020.59110096
120 Linear Feature 43
111  43.82537674  020.57567342 4
115  43.82532252  020.57567630
120 Linear Feature 42
111  43.82677024  020.57912605 5
115  43.82691953  020.57894211
120 Linear Feature 41
111  43.82636306  020.57896813 5
115  43.82647552  020.57913888
120 Linear Feature 40
111  43.82655970  020.57838803 5
115  43.82638123  020.57860643
120 Linear Feature 39
111  43.82287631  020.58224928 5
115  43.82277948  020.58237505
120 Linear Feature 38
111  43.82365024  020.58264816 5
115  43.82356115  020.58251889
120 Linear Feature 37
111  43.82288740  020.58334949 5
115  43.82297803  020.58348708
120 Linear Feature 32
111  43.81535514  020.59169443 5
115  43.81541867  020.59160812
120 Linear Feature 31
111  43.81557251  020.59184202 5
115  43.81550526  020.59192047
120 Linear Feature 30
111  43.81615533  020.59200171 5
115  43.81606682  020.59186097
120 Linear Feature 29
111  43.81598533  020.59275742 5
115  43.81609529  020.59262364
120 Linear Feature 28
111  43.81546858  020.59260157 5
115  43.81555729  020.59274113
120 Linear Feature 65
112  43.81082459  020.59517365  43.81075977  020.59525310 1
111  43.81070742  020.59535674 1
111  43.81061251  020.59579132
112  43.81061251  020.59579132  43.81057263  020.59597440 1
112  43.81035592  020.59582309  43.81027864  020.59567455 1
112  43.81046561  020.59548801  43.81054040  020.59548801 1
111  43.81063014  020.59540165 1
115  43.81043819  020.59563310
120 Linear Feature 58
111  43.82743322  020.58034320 2
112  43.82737552  020.58046918  43.82733368  020.58049518
111  43.82737552  020.58046918
112  43.82737552  020.58046918  43.82726732  020.58054717 2
112  43.82720528  020.58022522  43.82727453  020.58004525
111  43.82720528  020.58022522 2
111  43.82731637  020.57998726
112  43.82731637  020.57998726  43.82734089  020.57993327 2
115  43.82734089  020.57982929
120 Linear Feature 57
112  43.82736069  020.57977394  43.82744794  020.57987760 2
111  43.82743755  020.58005325 2
115  43.82737552  020.58046918
120 Linear Feature 61
111  43.82722837  020.58063516 1
115  43.82725289  020.58066715
120 Linear Feature 60
111  43.82724856  020.58058517 1
115  43.82727309  020.58061516
120 Linear Feature 59
111  43.82714613  020.58018323 2
112  43.82725433  020.58005925  43.82730483  020.57998726
111  43.82725433  020.58005925
112  43.82725433  020.58005925  43.82736397  020.57989128 2
111  43.82723193  020.57963556 2
112  43.82714613  020.58018323  43.82696869  020.58040320
111  43.82714613  020.58018323
112  43.82714613  020.58018323  43.82709500  020.58024750 2
112  43.82720384  020.58053439  43.82732114  020.58061467 2
112  43.82743322  020.58034320  43.82743703  020.58021033
111  43.82743322  020.58034320 1
111  43.82743755  020.58005325 1
112  43.82736784  020.57984169  43.82732312  020.57977170
111  43.82736784  020.57984169 1
111  43.82723193  020.57963556 1
111  43.82573679  020.57726815 1
112  43.82528119  020.57717842  43.82510729  020.57736534
111  43.82528119  020.57717842 1
115  43.82482666  020.57773933
120 Linear Feature 55
111  43.82532067  020.57383773 1
111  43.82536554  020.57686111
112  43.82536554  020.57686111  43.82536554  020.57704424 1
111  43.82528369  020.57712314 1
115  43.82480256  020.57771745
120 Linear Feature 54
111  43.82220810  020.58134588 1
115  43.82306150  020.58267180
120 Linear Feature 49
111  43.81477242  020.59072045 1
111  43.81564042  020.59203654 1
111  43.81589139  020.59246290 1
111  43.81598668  020.59260988 1
111  43.81630347  020.59309847
112  43.81630347  020.59309847  43.81639280  020.59324818 1
111  43.81629309  020.59337197 1
115  43.81280926  020.59770471
120 Linear Feature 47
112  43.81186034  020.59682040  43.81176368  020.59668246 1
111  43.81166040  020.59668456 1
111  43.81149593  020.59668456
112  43.81149593  020.59668456  43.81144977  020.59668655 1
111  43.81142669  020.59665857 1
111  43.81095638  020.59593287
112  43.81095638  020.59593287  43.81092320  020.59588290 1
111  43.81092753  020.59581493 1
115  43.81094051  020.59559502
120 Linear Feature 46
111  43.81130675  020.59457372 1
111  43.81094176  020.59503152
112  43.81094176  020.59503152  43.81082058  020.59518745 1
111  43.81100524  020.59548732 1
111  43.81186034  020.59682040
112  43.81186034  020.59682040  43.81199662  020.59704106 1
111  43.81213732  020.59687820 1
111  43.81558387  020.59258080 1
111  43.81600831  020.59205158 1
111  43.82304271  020.58328061 1
111  43.82349389  020.58271805 1
111  43.82637588  020.57912459 1
115  43.82654664  020.57891167
120 Linear Feature 62
111  43.82562120  020.57728834 1
111  43.82636868  020.57842194 1
115  43.82651864  020.57867738
120 Linear Feature 63
112  43.82636868  020.57842194  43.82656063  020.57879166 1
115  43.82637588  020.57912459
120 Linear Feature 53
111  43.82267686  020.58041454 1
111  43.82226429  020.58092662 1
112  43.82220810  020.58134588  43.82225831  020.58161461
111  43.82220810  020.58134588
112  43.82220810  020.58134588  43.82202806  020.58123311 1
111  43.82191477  020.58136044 1
115  43.82147429  020.58190716
120 Linear Feature 52
111  43.82349389  020.58271805 1
112  43.82306150  020.58267180  43.82283415  020.58239400
111  43.82306150  020.58267180
112  43.82306150  020.58267180  43.82323201  020.58301178 1
115  43.82304271  020.58328061
120 Linear Feature 51
111  43.81521491  020.58970706 1
111  43.81480047  020.59022566 1
112  43.81477242  020.59072045  43.81484928  020.59095652
111  43.81477242  020.59072045
112  43.81477242  020.59072045  43.81457506  020.59059954 1
111  43.81443954  020.59067731 1
115  43.81395184  020.59128759
120 Linear Feature 50
111  43.81558387  020.59258080 1
112  43.81598668  020.59260988  43.81617988  020.59288338
111  43.81598668  020.59260988
112  43.81598668  020.59260988  43.81585165  020.59233350 1
111  43.81600831  020.59205158 1
112  43.81564042  020.59203654  43.81549500  020.59185805
111  43.81564042  020.59203654
114  43.81564042  020.59203654  43.81578792  020.59231580 1
120 Linear Feature 64
111  43.82635661  020.57828348 20
115  43.82574335  020.57735745
120 Linear Feature 48
111  43.81155508  020.59662658 20
111  43.81146852  020.59662858 20
115  43.81095783  020.59583691
120 Linear Feature 24
111  43.82492931  020.58265008 20
115  43.82462499  020.58219233
14  43.82505723  020.58323573   6.56 0 Tower
1300  43.82743322  020.58034320  91.62 gate jets|turboprops|props Apron A1
1301 C airline 
1300  43.81616595  020.59375895 189.16 tie_down fighters Apron B3 Military
1301 B military 
1300  43.81599394  020.59399042 189.16 tie_down fighters Apron B2 Military
1301 B military 
1300  43.81581695  020.59423571 189.16 tie_down fighters Apron B1 Military
1301 B military 
1300  43.80964204  020.59436821 106.81 hangar fighters Shelter S1
1301 A none 
1300  43.80920230  020.59468325 287.73 hangar fighters Shelter S2
1301 A none 
1300  43.80886426  020.59403659 111.15 hangar fighters Shelter S3
1301 A none 
1300  43.80848434  020.59437236 291.45 hangar fighters Shelter S4
1301 A none 
1300  43.81788352  020.59398183 115.61 hangar fighters Shelter E1
1301 A none 
1300  43.81806444  020.59463853 294.10 hangar fighters Shelter E2
1301 A none 
1300  43.81869768  020.59448928 115.94 hangar fighters Shelter E3
1301 A none 
1300  43.81886568  020.59506837 294.10 hangar fighters Shelter E4
1301 A none 
1300  43.82519018  020.57520311  24.62 hangar fighters Shelter N1
1301 A none 
1300  43.82551218  020.57490077 170.93 hangar fighters Shelter N2
1301 A none 
1300  43.82514655  020.57404558 358.43 hangar fighters Shelter N3
1301 A none 
1300  43.82332359  020.57763878   3.02 hangar fighters Shelter N4
1301 A none 
1300  43.82550802  020.57367702 179.71 hangar fighters Shelter W1
1301 A none 
1300  43.82369233  020.57727407 175.33 hangar fighters Shelter W2
1301 A none 
1300  43.82333398  020.57647025 356.57 hangar fighters Shelter W3
1301 A none 
1300  43.82366603  020.57603074 175.19 hangar fighters Shelter W4
1301 A none 
19  43.82494787  020.57915870 0 Windsock
19  43.81247481  020.59474103 0 Windsock
54 12722 Kraljevo Tower
55 12492 Kraljevo Approach
99
