I
1050 Generated by WorldEditor 2.0.0r4

1    280 1 0 RKTI Jungwon Airbase
1302 city Chungju
112  37.02243561  127.88150674  37.02238004  127.88150977
111  37.02243561  127.88150674
111  37.02233224  127.88151961
111  37.02232641  127.88156982
111  37.02209431  127.88153305
111  37.02207358  127.88171153
111  37.02230568  127.88174831
111  37.02229405  127.88184840
111  37.02226880  127.88206216
111  37.02223712  127.88209372
111  37.02223308  127.88217701
111  37.02225132  127.88219589
111  37.02209892  127.88242004
111  37.02220983  127.88253477
111  37.02236223  127.88231062
111  37.02237756  127.88232648
111  37.02238597  127.88237192
111  37.02250894  127.88236250
112  37.02250894  127.88236250  37.02255243  127.88235947
111  37.02257813  127.88247480
111  37.02259453  127.88273207
112  37.02259453  127.88273207  37.02260612  127.88292089
113  37.02248436  127.88292815
111  37.02285935  127.88114149
112  37.02268298  127.88093572  37.02266366  127.88074508
111  37.02268298  127.88093572
111  37.02267883  127.88087228
111  37.02284795  127.88085716
111  37.02283962  127.88072982
111  37.02267050  127.88074495
111  37.02266241  127.88062141
112  37.02275875  127.88050899  37.02282398  127.88049386
111  37.02275875  127.88050899
111  37.02296522  127.88048772
111  37.02305295  127.88034392
111  37.02305294  127.88031405
111  37.02304070  127.88030129
111  37.02318965  127.88007499
111  37.02307771  127.87995824
111  37.02292876  127.88018455
111  37.02291471  127.88016990
111  37.02286643  127.88017045
111  37.02273826  127.88018464
112  37.02273826  127.88018464  37.02266819  127.88018767
111  37.02262836  127.88010110
111  37.02259842  127.87964360
112  37.02265882  127.87929863  37.02273130  127.87915640
111  37.02265882  127.87929863
111  37.02290284  127.87892642
112  37.02305662  127.87891960  37.02311098  127.87897508
111  37.02305662  127.87891960
111  37.02312039  127.87899852
111  37.02318618  127.87902037
111  37.02320102  127.87900846
111  37.02333058  127.87925132
111  37.02345093  127.87915478
111  37.02332137  127.87891192
111  37.02333765  127.87889886
111  37.02331672  127.87877248
112  37.02331672  127.87877248  37.02331068  127.87868674
111  37.02342712  127.87860263
111  37.02372866  127.87857357
112  37.02382766  127.87870968  37.02382968  127.87878533
111  37.02382766  127.87870968
111  37.02384218  127.87886063
111  37.02385790  127.87886786
111  37.02378122  127.87914274
111  37.02391662  127.87920499
111  37.02399329  127.87893012
111  37.02401104  127.87893828
111  37.02406074  127.87895753
111  37.02414842  127.87896237
111  37.02420586  127.87889625
111  37.02422295  127.87888638
111  37.02432431  127.87914801
111  37.02445463  127.87907274
111  37.02435328  127.87881111
111  37.02436920  127.87880191
111  37.02435904  127.87864882
112  37.02435904  127.87864882  37.02435904  127.87856308
111  37.02444931  127.87850414
111  37.02455781  127.87849368
112  37.02482980  127.87859328  37.02494669  127.87869786
111  37.02482980  127.87859328
111  37.02491646  127.87868441
112  37.02493290  127.87881465  37.02491076  127.87887265
111  37.02493290  127.87881465
111  37.02489387  127.87891222
111  37.02489305  127.87896647
111  37.02490414  127.87897889
111  37.02474814  127.87919747
111  37.02485823  127.87932086
111  37.02501423  127.87910228
111  37.02502710  127.87911670
111  37.02507457  127.87911313
111  37.02514579  127.87904398
112  37.02514579  127.87904398  37.02518203  127.87900363
111  37.02525552  127.87904303
111  37.02529522  127.87908265
112  37.02541241  127.87939332  37.02542956  127.87957370
111  37.02541241  127.87939332
111  37.02550396  127.88068274
112  37.02536202  127.88089713  37.02521590  127.88091804
111  37.02536202  127.88089713
111  37.02523696  127.88090934
112  37.02514233  127.88079874  37.02513704  127.88070049
111  37.02514233  127.88079874
111  37.02513336  127.88063057
111  37.02501726  127.88057034
111  37.02500288  127.88057897
111  37.02489976  127.88031734
111  37.02476893  127.88039582
111  37.02487205  127.88065745
111  37.02485504  127.88066766
111  37.02486771  127.88073676
111  37.02487145  127.88082609
112  37.02487145  127.88082609  37.02487674  127.88093207
111  37.02478409  127.88095356
111  37.02434318  127.88099661
112  37.02425886  127.88089836  37.02425685  127.88081010
111  37.02425886  127.88089836
111  37.02426012  127.88074904
111  37.02424325  127.88070638
111  37.02422787  127.88070291
111  37.02426841  127.88041257
111  37.02412339  127.88037987
111  37.02408285  127.88067020
111  37.02406622  127.88066645
111  37.02395741  127.88076702
111  37.02389038  127.88077330
111  37.02377821  127.88073206
111  37.02370335  127.88065271
111  37.02368919  127.88066324
111  37.02356668  127.88041044
111  37.02344339  127.88050220
111  37.02356590  127.88075500
111  37.02354871  127.88076780
111  37.02357954  127.88086153
111  37.02358050  127.88093742
112  37.02358050  127.88093742  37.02357849  127.88104838
113  37.02350797  127.88107816
111  37.01997324  127.88225793
111  37.01978089  127.88205539
111  37.01978650  127.88204900
113  37.01997886  127.88225154
111  37.01974703  127.88259553
111  37.01955467  127.88239299
111  37.01956029  127.88238659
113  37.01975264  127.88258914
111  37.01944957  127.88302420
111  37.01925721  127.88282165
111  37.01926283  127.88281526
113  37.01945518  127.88301780
111  37.01967799  127.88269028
111  37.01948563  127.88248774
111  37.01949125  127.88248134
113  37.01968360  127.88268389
111  37.04218640  127.88879830
111  37.04193574  127.88882083
111  37.04193534  127.88880783
113  37.04218600  127.88878530
111  37.04220932  127.88923556
111  37.04195866  127.88925809
111  37.04195826  127.88924509
113  37.04220892  127.88922256
111  37.04223928  127.88978545
111  37.04198863  127.88980797
111  37.04198822  127.88979497
113  37.04223888  127.88977245
111  37.04221637  127.88936696
111  37.04196571  127.88938949
111  37.04196531  127.88937648
113  37.04221597  127.88935396
111  37.01956057  127.88286279
111  37.01936822  127.88266024
111  37.01938118  127.88264097
113  37.01957354  127.88284351
111  37.04222929  127.88958976
111  37.04197863  127.88961228
111  37.04197721  127.88958714
113  37.04222787  127.88956461
111  37.01985749  127.88243375
111  37.01966513  127.88223120
111  37.01967809  127.88221193
113  37.01987045  127.88241448
111  37.04219740  127.88902522
111  37.04194674  127.88904774
111  37.04194532  127.88902260
113  37.04219598  127.88900007
111  37.01939934  127.88309910
111  37.01920698  127.88289655
111  37.01921994  127.88287728
113  37.01941230  127.88307982
111  37.04221283  127.88929840
111  37.04196217  127.88932093
111  37.04196075  127.88929578
113  37.04221141  127.88927326
110 2 0.00 175.0000 New Taxiway 6
111  37.02085510  127.89207965
112  37.02073368  127.89209327  37.02070517  127.89206031
111  37.02073368  127.89209327
111  37.02066131  127.89201911
111  37.02042226  127.89236521
111  37.02049463  127.89243937
112  37.02049463  127.89243937  37.02052533  127.89248057
113  37.02049764  127.89260090
110 2 0.00 175.0000 shelter concrete
111  37.02062215  127.89455910
111  37.02079578  127.89479604
111  37.02087281  127.89471264
111  37.02085946  127.89465323
111  37.02084760  127.89463536
111  37.02102460  127.89444705
111  37.02093169  127.89431033
111  37.02075420  127.89449795
111  37.02074302  127.89448151
113  37.02070263  127.89446913
110 2 0.00 175.0000 shelter concrete
111  37.02159883  127.89464355
111  37.02164348  127.89488425
111  37.02184463  127.89486585
111  37.02184699  127.89480765
111  37.02190327  127.89473655
111  37.02192839  127.89464348
111  37.02191690  127.89462523
111  37.02209770  127.89444267
111  37.02200762  127.89430301
111  37.02182634  127.89448487
111  37.02181551  127.89446808
111  37.02176039  127.89447928
113  37.02169639  127.89457810
110 2 0.00 175.0000 shelter concrete
111  37.02411419  127.89540913
111  37.02411277  127.89525159
111  37.02384364  127.89527377
111  37.02383862  127.89538515
111  37.02385591  127.89540768
111  37.02387235  127.89541844
111  37.02376702  127.89567768
111  37.02389484  127.89575896
111  37.02400084  127.89550011
111  37.02401621  127.89550988
113  37.02408106  127.89549623
110 2 0.00 175.0000 shelter concrete
111  37.02282505  127.89537464
111  37.02283836  127.89556058
111  37.02290085  127.89562474
111  37.02297594  127.89562596
111  37.02298944  127.89561001
111  37.02315066  127.89581937
111  37.02325373  127.89569460
111  37.02309303  127.89548458
111  37.02310542  127.89546957
113  37.02309218  127.89535317
110 2 0.00 175.0000 shelter concrete
111  37.02179324  127.89547781
111  37.02158254  127.89550221
111  37.02159832  127.89570333
111  37.02164147  127.89580329
111  37.02169736  127.89582119
111  37.02171411  127.89581121
111  37.02181623  127.89607244
111  37.02194491  127.89599334
111  37.02184345  127.89573166
111  37.02185892  127.89572215
113  37.02187216  127.89566122
110 2 0.00 175.0000 shelter concrete
111  37.02142939  127.89590831
111  37.02140016  127.89552217
111  37.02120362  127.89552882
111  37.02120951  127.89571039
111  37.02114099  127.89580318
111  37.02115916  127.89583294
111  37.02117275  127.89584877
111  37.02101643  127.89606388
111  37.02112253  127.89618460
111  37.02127942  127.89597009
111  37.02129218  127.89598460
113  37.02135760  127.89599292
110 2 0.00 175.0000 shelter concrete
111  37.02063276  127.89581934
111  37.02070718  127.89579219
111  37.02073785  127.89576194
111  37.02073552  127.89570796
111  37.02082117  127.89545342
111  37.02064056  127.89535362
111  37.02059515  127.89548646
111  37.02046652  127.89552447
111  37.02045628  127.89559874
111  37.02046098  127.89562122
111  37.02023697  127.89569795
111  37.02027493  127.89587108
111  37.02049915  127.89579523
111  37.02050372  127.89581605
113  37.02053594  127.89584260
110 2 0.00 175.0000 shelter concrete
111  37.02279420  127.89477099
111  37.02305098  127.89474517
111  37.02304750  127.89464094
111  37.02299152  127.89453772
111  37.02295025  127.89452886
111  37.02293490  127.89454192
111  37.02280232  127.89430310
111  37.02268471  127.89440574
111  37.02281670  127.89464511
111  37.02280256  127.89465746
111  37.02281798  127.89471720
113  37.02279382  127.89474220
110 2 0.00 175.0000 shelter concrete
111  37.02339021  127.89450311
111  37.02339305  127.89470397
111  37.02366456  127.89468334
111  37.02370845  127.89463427
111  37.02365007  127.89455596
111  37.02363709  127.89453936
111  37.02380117  127.89433352
111  37.02369963  127.89420678
111  37.02353501  127.89441199
111  37.02352279  127.89439676
113  37.02348937  127.89439837
110 2 0.00 175.0000 shelter concrete
111  37.02391808  127.89288119
111  37.02400804  127.89287322
111  37.02402655  127.89287159
111  37.02404540  127.89316151
111  37.02418826  127.89314676
111  37.02417014  127.89285673
111  37.02418732  127.89285495
111  37.02423682  127.89280074
111  37.02423643  127.89267726
111  37.02429500  127.89259466
111  37.02449418  127.89256825
111  37.02447739  127.89232993
111  37.02389063  127.89238013
111  37.02359138  127.89257897
111  37.02361201  127.89262039
111  37.02362202  127.89263996
111  37.02342787  127.89279955
111  37.02350663  127.89294956
111  37.02370121  127.89279073
111  37.02371069  127.89280877
113  37.02374685  127.89288444
110 2 0.00 175.0000 shelter concrete
111  37.02307243  127.89188678
111  37.02318262  127.89206907
111  37.02325207  127.89207275
111  37.02327036  127.89206886
111  37.02331171  127.89235509
111  37.02345274  127.89232295
111  37.02341211  127.89203653
111  37.02342907  127.89203266
111  37.02345952  127.89197875
111  37.02342141  127.89169648
111  37.02314998  127.89175314
111  37.02313401  127.89167981
111  37.02286525  127.89162982
111  37.02286883  127.89173732
111  37.02288293  127.89175243
111  37.02273393  127.89197553
111  37.02284397  127.89209060
111  37.02299355  127.89186806
113  37.02300679  127.89188189
110 2 0.00 175.0000 shelter concrete
111  37.02204565  127.89166982
111  37.02189929  127.89195978
111  37.02199030  127.89203243
111  37.02203508  127.89199024
111  37.02204481  127.89197045
111  37.02224388  127.89212024
111  37.02231758  127.89196625
111  37.02211887  127.89181565
111  37.02212773  127.89179713
113  37.02212141  127.89172124
110 2 0.00 175.0000 shelter concrete
111  37.02159583  127.89191980
111  37.02154793  127.89190881
111  37.02155069  127.89196311
111  37.02131120  127.89199311
111  37.02131610  127.89209699
111  37.02133045  127.89209659
111  37.02134901  127.89209545
111  37.02136405  127.89238672
111  37.02150731  127.89237570
111  37.02149301  127.89208434
111  37.02151024  127.89208301
113  37.02157998  127.89207716
110 2 0.00 175.0000 shelter concrete
111  37.02142147  127.89267912
111  37.02130354  127.89265189
111  37.02107363  127.89240751
111  37.02093905  127.89260297
111  37.02130108  127.89299325
111  37.02140112  127.89304031
111  37.02155117  127.89303816
111  37.02156993  127.89297180
111  37.02156930  127.89294854
111  37.02180206  127.89293427
111  37.02179551  127.89275469
111  37.02156269  127.89276803
111  37.02156190  127.89274644
113  37.02152032  127.89268263
110 2 0.00 175.0000 shelter concrete
111  37.02077639  127.89284634
111  37.02060232  127.89309557
111  37.02071490  127.89322186
111  37.02075406  127.89322041
111  37.02076640  127.89320302
111  37.02094295  127.89339353
111  37.02103699  127.89325772
111  37.02086090  127.89306649
111  37.02087221  127.89305015
113  37.02087718  127.89295585
110 2 0.00 175.0000 shelter concrete
111  37.02024944  127.89350622
111  37.02018025  127.89361288
111  37.02019356  127.89387617
111  37.02038359  127.89386268
111  37.02040152  127.89379596
111  37.02040061  127.89377272
111  37.02063316  127.89375391
111  37.02062438  127.89357448
111  37.02039175  127.89359237
111  37.02039069  127.89357079
113  37.02034833  127.89350780
110 1 0.00 175.0000 18R asphalt
111  37.04500756  127.88268603
111  37.04498361  127.88227263
111  37.04412118  127.88235662
111  37.04318566  127.88226392
111  37.04293813  127.88228802
111  37.04294922  127.88247074
111  37.04274105  127.88249101
111  37.04268980  127.88249600
111  37.04271108  127.88290940
111  37.04276991  127.88290367
111  37.04297428  127.88288379
111  37.04298439  127.88305041
111  37.04323559  127.88302597
113  37.04412657  127.88277172
110 1 0.00 175.0000 18L asphalt
111  37.04520661  127.88531777
111  37.04517468  127.88480169
111  37.04243806  127.88506573
113  37.04246680  127.88558981
110 1 0.00 175.0000 SE Dispersal asphalt
111  37.01706105  127.89190095
111  37.01829364  127.89187700
112  37.01829364  127.89187700  37.01833250  127.89188069
111  37.01832886  127.89193801
111  37.01835988  127.89242420
112  37.01835988  127.89242420  37.01837120  127.89289250
111  37.01869159  127.89318783
111  37.01947895  127.89402580
112  37.01949116  127.89408434  37.01947628  127.89411095
111  37.01949116  127.89408434
111  37.01943103  127.89416526
111  37.01947857  127.89421292
111  37.01954562  127.89411682
111  37.01994095  127.89453438
111  37.01989066  127.89460634
111  37.02010786  127.89482408
111  37.02015988  127.89475646
111  37.02023105  127.89482781
111  37.01996443  127.89524935
111  37.02000610  127.89529113
111  37.02028657  127.89484139
112  37.02028657  127.89484139  37.02029719  127.89482809
111  37.02033064  127.89483926
111  37.02059612  127.89510541
112  37.02064056  127.89535362  37.02058426  127.89550620
111  37.02064056  127.89535362
111  37.02082117  127.89545342
112  37.02082117  127.89545342  37.02091111  127.89528319
112  37.02120362  127.89552882  37.02121963  127.89577587
111  37.02120362  127.89552882
111  37.02140016  127.89552217
112  37.02140016  127.89552217  37.02139981  127.89531903
112  37.02158254  127.89550221  37.02160478  127.89572007
111  37.02158254  127.89550221
111  37.02179324  127.89547781
112  37.02179324  127.89547781  37.02179324  127.89529951
111  37.02188142  127.89528709
111  37.02270225  127.89520323
112  37.02282505  127.89537464  37.02283568  127.89551302
111  37.02282505  127.89537464
111  37.02309218  127.89535317
112  37.02309218  127.89535317  37.02309005  127.89520946
111  37.02318627  127.89515379
111  37.02372678  127.89509857
112  37.02384364  127.89527377  37.02385816  127.89544054
111  37.02384364  127.89527377
111  37.02411277  127.89525159
112  37.02411277  127.89525159  37.02411632  127.89510300
111  37.02420839  127.89506752
111  37.02428525  127.89506039
111  37.02433353  127.89503275
111  37.02486041  127.89500702
111  37.02486496  127.89493503
111  37.02424345  127.89496595
111  37.02423495  127.89493001
112  37.02423495  127.89493001  37.02433835  127.89485727
111  37.02445946  127.89469271
111  37.02474170  127.89428109
112  37.02474170  127.89428109  37.02491239  127.89399012
111  37.02490921  127.89364903
111  37.02479447  127.89184066
112  37.02479447  127.89184066  37.02479624  127.89169872
111  37.02485113  127.89165436
111  37.02482634  127.89133501
111  37.02454468  127.89136811
111  37.02454175  127.89128372
111  37.02450635  127.89136898
112  37.02450635  127.89136898  37.02445495  127.89142492
111  37.02437783  127.89143302
111  37.02326032  127.89124836
112  37.02306484  127.89097602  37.02302872  127.89079559
111  37.02306484  127.89097602
111  37.02303784  127.89037280
111  37.03278502  127.88943838
112  37.03278502  127.88943838  37.03288905  127.88943072
112  37.03319832  127.88977190  37.03346451  127.88976040
111  37.03319832  127.88977190
111  37.03349233  127.88974980
112  37.03349233  127.88974980  37.03373099  127.88973064
112  37.03390508  127.88932971  37.03400299  127.88931821
111  37.03390508  127.88932971
111  37.04071282  127.88866918
111  37.04075048  127.88858809
111  37.02303456  127.89029821
111  37.02302250  127.89002565
111  37.02301862  127.88993781
112  37.02301862  127.88993781  37.02301419  127.88980881
111  37.02308885  127.88974524
111  37.02309096  127.88970726
111  37.02268939  127.88974697
111  37.02269099  127.88976963
112  37.02280998  127.88996183  37.02281588  127.89010229
111  37.02280998  127.88996183
111  37.02281418  127.89004746
111  37.02282747  127.89031833
111  37.02146039  127.89045117
111  37.02144850  127.89018219
111  37.02144326  127.89006352
112  37.02144326  127.89006352  37.02144488  127.88996594
111  37.02147351  127.88994358
111  37.02116397  127.88997077
112  37.02122933  127.89007042  37.02123460  127.89012285
111  37.02122933  127.89007042
111  37.02123885  127.89019974
111  37.02125201  127.89046869
111  37.01852894  127.89074636
111  37.01853402  127.89082394
111  37.02125416  127.89055205
111  37.02129592  127.89127194
112  37.02129592  127.89127194  37.02129202  127.89143577
111  37.02121688  127.89155211
111  37.02085510  127.89207965
111  37.02049764  127.89260090
111  37.01979863  127.89362019
112  37.01979863  127.89362019  37.01969522  127.89374571
111  37.01953551  127.89364414
111  37.01887344  127.89296847
112  37.01861492  127.89235420  37.01858234  127.89193818
111  37.01861492  127.89235420
111  37.01860371  127.89210244
111  37.01860033  127.89202662
111  37.01859119  127.89182138
111  37.01858848  127.89176038
111  37.01858689  127.89172477
111  37.01831224  127.89174060
112  37.01827487  127.89180295  37.01823172  127.89180330
111  37.01827487  127.89180295
111  37.01705322  127.89182640
114  37.01705760  127.89186805  37.01701628  127.89187544
111  37.03376746  127.88934306
112  37.03377663  127.88940898  37.03374078  127.88947295
111  37.03377663  127.88940898
111  37.03366900  127.88957695
112  37.03366900  127.88957695  37.03358643  127.88969541
111  37.03347680  127.88969963
111  37.03321979  127.88971113
112  37.03292912  127.88949650  37.03281442  127.88926102
111  37.03292912  127.88949650
112  37.03292912  127.88949650  37.03290000  127.88943292
113  37.03296590  127.88942083
111  37.02252390  127.89042267
112  37.02254550  127.89050829  37.02251540  127.89057704
111  37.02254550  127.89050829
111  37.02241448  127.89070345
112  37.02241448  127.89070345  37.02235782  127.89077441
111  37.02229761  127.89078550
111  37.02205150  127.89080324
112  37.02188860  127.89073006  37.02180715  127.89065688
111  37.02188860  127.89073006
111  37.02173810  127.89056373
112  37.02173810  127.89056373  37.02171154  127.89053047
113  37.02176406  127.89049639
111  37.02166904  127.89133770
112  37.02149729  127.89114920  37.02144722  127.89097906
111  37.02149729  127.89114920
111  37.02146849  127.89052507
111  37.02159752  127.89051255
112  37.02159752  127.89051255  37.02164533  127.89051033
111  37.02167789  127.89057260
111  37.02184787  127.89076554
112  37.02207629  127.89084760  37.02217013  127.89084316
111  37.02207629  127.89084760
111  37.02229407  127.89082986
112  37.02229407  127.89082986  37.02238969  127.89081877
111  37.02246760  127.89071232
111  37.02259154  127.89053490
112  37.02271684  127.89040395  37.02277867  127.89038452
111  37.02271684  127.89040395
111  37.02283165  127.89039281
111  37.02286068  127.89098066
112  37.02286068  127.89098066  37.02283539  127.89115843
113  37.02269424  127.89123348
111  37.02119677  127.89509266
112  37.02080028  127.89497934  37.02063263  127.89485603
111  37.02080028  127.89497934
112  37.02079578  127.89479604  37.02085911  127.89470355
111  37.02079578  127.89479604
111  37.02062215  127.89455910
112  37.02062215  127.89455910  37.02052581  127.89464992
111  37.02044116  127.89460594
111  37.01995407  127.89409947
111  37.01991415  127.89399282
111  37.01991681  127.89390950
111  37.02019356  127.89387617
111  37.02018025  127.89361288
111  37.02024944  127.89350622
112  37.02024944  127.89350622  37.02020420  127.89344623
111  37.02021751  127.89340291
111  37.02044252  127.89307548
112  37.02060232  127.89309557  37.02068481  127.89317889
111  37.02060232  127.89309557
111  37.02077639  127.89284634
112  37.02077639  127.89284634  37.02069390  127.89273969
111  37.02073624  127.89264806
111  37.02078839  127.89257217
112  37.02093905  127.89260297  37.02102952  127.89269296
111  37.02093905  127.89260297
111  37.02107363  127.89240751
112  37.02107363  127.89240751  37.02099646  127.89230752
111  37.02103423  127.89221443
111  37.02113823  127.89206310
112  37.02126596  127.89204977  37.02133249  127.89209976
111  37.02126596  127.89204977
111  37.02131120  127.89199311
111  37.02155069  127.89196311
111  37.02154793  127.89190881
112  37.02154793  127.89190881  37.02154980  127.89184202
111  37.02157464  127.89183313
111  37.02162786  127.89178647
112  37.02167842  127.89178647  37.02170769  127.89180647
111  37.02167842  127.89178647
111  37.02189929  127.89195978
111  37.02204565  127.89166982
112  37.02204565  127.89166982  37.02198178  127.89156650
111  37.02207226  127.89153983
111  37.02273220  127.89147317
112  37.02286525  127.89162982  37.02288121  127.89179646
111  37.02286525  127.89162982
111  37.02313401  127.89167981
111  37.02314998  127.89175314
111  37.02342141  127.89169648
112  37.02342141  127.89169648  37.02339746  127.89149983
111  37.02351720  127.89153649
111  37.02439003  127.89168980
112  37.02459759  127.89196977  37.02460823  127.89215309
111  37.02459759  127.89196977
111  37.02461114  127.89218324
112  37.02447739  127.89232993  37.02436563  127.89233993
111  37.02447739  127.89232993
111  37.02449418  127.89256825
112  37.02449418  127.89256825  37.02460595  127.89255492
111  37.02464204  127.89267325
111  37.02470403  127.89364627
112  37.02458162  127.89412956  37.02442728  127.89437620
111  37.02458162  127.89412956
111  37.02433148  127.89449285
112  37.02379395  127.89483948  37.02342939  127.89487615
111  37.02379395  127.89483948
112  37.02366456  127.89468334  37.02366190  127.89454335
111  37.02366456  127.89468334
111  37.02339305  127.89470397
112  37.02339305  127.89470397  37.02339039  127.89484729
111  37.02329980  127.89488765
111  37.02316144  127.89490114
112  37.02305098  127.89474517  37.02303502  127.89461852
111  37.02305098  127.89474517
111  37.02279420  127.89477099
112  37.02279420  127.89477099  37.02279420  127.89490098
111  37.02270618  127.89494552
111  37.02194703  127.89501952
112  37.02184463  127.89486585  37.02183133  127.89474586
111  37.02184463  127.89486585
111  37.02164348  127.89488425
112  37.02164348  127.89488425  37.02165147  127.89503089
113  37.02157478  127.89505581
110 1 0.00 175.5500 36R asphalt
111  37.01502676  127.88774645
111  37.01505912  127.88826334
111  37.01779191  127.88800197
113  37.01776345  127.88748226
110 1 0.00 175.5500 36L asphalt
111  37.01717110  127.88499078
111  37.01707570  127.88499903
111  37.01677002  127.88502549
111  37.01675985  127.88485976
111  37.01649019  127.88488603
111  37.01567040  127.88513261
111  37.01489658  127.88520798
111  37.01491957  127.88561818
111  37.01569478  127.88554262
111  37.01654550  127.88561878
111  37.01680434  127.88559355
111  37.01679416  127.88543547
111  37.01713555  127.88540081
111  37.01715650  127.88572634
111  37.01720651  127.88650338
111  37.01727553  127.88649637
113  37.01720456  127.88539381
130 Airport Boundary
111  37.03274413  127.87691068
111  37.03213865  127.87688327
111  37.03199275  127.87683758
111  37.03151857  127.87700206
111  37.03050457  127.87794325
111  37.02844739  127.87815341
111  37.02256764  127.87561342
111  37.02225396  127.87551292
111  37.02078037  127.87515659
111  37.02063447  127.87569565
111  37.01744973  127.87601533
111  37.01661081  127.87659093
111  37.01621688  127.87689241
111  37.01569894  127.87752278
111  37.01483813  127.87983410
111  37.01451715  127.88013557
111  37.01417429  127.88128665
111  37.01323323  127.88312287
111  37.01318217  127.88343348
111  37.01233595  127.88511438
111  37.01248915  127.88550719
111  37.01256939  127.88611926
111  37.01245267  127.88653948
111  37.01211710  127.88676786
111  37.01180342  127.88669478
111  37.01160645  127.88651208
111  37.01140949  127.88616493
111  37.01120523  127.88611012
111  37.01103015  127.88562595
111  37.01060704  127.88598223
111  37.01156269  127.88775447
111  37.01197120  127.88895120
111  37.01233595  127.88949019
111  37.01185446  127.89009097
111  37.01165020  127.89064824
111  37.01294871  127.89252102
111  37.01339370  127.89220128
111  37.01410131  127.89389135
111  37.01436393  127.89411975
111  37.01642111  127.89568196
111  37.01680045  127.89504246
111  37.01774880  127.89494197
111  37.01885034  127.89549926
111  37.01890870  127.89536221
111  37.02034581  127.89615706
111  37.02113367  127.89650425
111  37.02181210  127.89659562
111  37.02210390  127.89640375
111  37.02259996  127.89634891
111  37.02315438  127.89678748
111  37.02319815  127.89727172
111  37.02465714  127.89710726
111  37.02467173  127.89682402
111  37.02484681  127.89638546
111  37.02486870  127.89561797
111  37.02493435  127.89549006
111  37.02491976  127.89487790
111  37.03124450  127.89420164
111  37.04097600  127.89429296
111  37.04291646  127.89334240
111  37.04285081  127.89247418
111  37.04293105  127.89200808
111  37.04285810  127.89103019
111  37.04311343  127.88998832
111  37.04374079  127.88890990
111  37.04463808  127.88865399
111  37.04576880  127.88849862
111  37.04587822  127.88716428
111  37.04560831  127.88602187
111  37.04572503  127.88563802
111  37.04552077  127.88519019
111  37.04541864  127.88328922
111  37.04563019  127.88274086
111  37.04564478  127.88246668
111  37.04592929  127.88176294
111  37.04762902  127.88153446
111  37.04803753  127.88121458
111  37.04813237  127.88055654
111  37.04817614  127.87998989
111  37.04800835  127.87952378
111  37.04764361  127.87925873
111  37.04723509  127.87924960
111  37.04643264  127.87947808
111  37.04603871  127.88009045
111  37.04586363  127.88044688
111  37.04584175  127.88057483
111  37.04584904  127.88069364
111  37.04567396  127.88069364
111  37.04528733  127.88009959
111  37.04517790  127.87882923
111  37.04448488  127.87796104
111  37.04061125  127.87828093
111  37.04055289  127.87812558
111  37.03972126  127.87819869
111  37.03970667  127.87801592
111  37.03960454  127.87778745
111  37.03924709  127.87778747
111  37.03919603  127.87783316
111  37.03842276  127.87793371
111  37.03823309  127.87806165
111  37.03805801  127.87873789
111  37.03785375  127.87860084
111  37.03683975  127.87873792
111  37.03652606  127.87859170
111  37.03574550  127.87886585
111  37.03480445  127.87878364
111  37.03438134  127.87886588
111  37.03397282  127.87881105
113  37.03344029  127.87842728
120 Linear Feature 22
111  37.02591597  127.88376146 4
115  37.02569447  127.88379837
120 Linear Feature 14
111  37.04268903  127.88426803 4
115  37.04209719  127.88431833
120 Linear Feature 13
111  37.04222691  127.88638018 4
115  37.04277017  127.88632595
120 Linear Feature 12
111  37.03419903  127.88715155 4
115  37.03440126  127.88713367
120 Linear Feature 11
111  37.02598611  127.88795777 4
115  37.02617927  127.88794065
120 Linear Feature 10
111  37.01755159  127.88878177 4
115  37.01813883  127.88872424
120 Linear Feature 9
111  37.01801814  127.88665548 4
115  37.01740684  127.88672726
120 Linear Feature 8
111  37.01728842  127.88571374 4
115  37.01794451  127.88565443
120 Linear Feature 7
111  37.01786871  127.88455181 4
115  37.01716341  127.88462881
120 Linear Feature 135
111  37.03573021  127.88885152 5
115  37.03591779  127.88883607
120 Linear Feature 134
111  37.03429873  127.88897292 5
115  37.03451403  127.88895426
120 Linear Feature 133
111  37.03126002  127.88931052 5
115  37.03148138  127.88928804
120 Linear Feature 132
111  37.02944168  127.88940100 5
115  37.02964880  127.88938238
120 Linear Feature 131
111  37.02609008  127.88971625 5
115  37.02628777  127.88969460
120 Linear Feature 130
111  37.02281418  127.89004746 5
115  37.02302250  127.89002565
120 Linear Feature 129
111  37.02123885  127.89019974 5
115  37.02144850  127.89018219
120 parallel
111  37.01762509  127.89004002 1
112  37.01767198  127.89008067  37.01769602  127.89009422 1
111  37.01774291  127.89008970 1
111  37.01819536  127.89004584 1
111  37.01836637  127.89002926 1
111  37.02114809  127.88975961 1
111  37.02151536  127.88972401 1
111  37.02269994  127.88960918 1
111  37.02309035  127.88957133 1
111  37.02599630  127.88928963 1
111  37.02634556  127.88925578 1
111  37.02936414  127.88896316 1
111  37.02967585  127.88893294 1
111  37.03117345  127.88878777 1
111  37.03151447  127.88875471 1
111  37.03417738  127.88849657 1
111  37.03456367  127.88845913 1
111  37.03564180  127.88835462 1
111  37.03600109  127.88831979 1
111  37.03612352  127.88830792 1
111  37.03701492  127.88822151 1
111  37.04092441  127.88784253 1
