I
1050 Generated by WorldEditor 2.1.0r1

1     22 1 0 KNIP Navy Jacksonville
1302 city Jacksonville
111  30.23058003 -081.69243165
111  30.23052761 -081.69240936
111  30.23049712 -081.69239203
111  30.23047680 -081.69237655
111  30.23042331 -081.69232826
111  30.23038426 -081.69226883
111  30.23035752 -081.69221250
111  30.23033986 -081.69215244
111  30.23033184 -081.69209425
111  30.23033077 -081.69203606
111  30.23031847 -081.69203606
111  30.23032863 -081.69018314
111  30.23033933 -081.69018438
111  30.23033986 -081.69013547
111  30.23034361 -081.69009585
111  30.23034575 -081.69007604
111  30.23036072 -081.69001785
111  30.23038640 -081.68995965
111  30.23042063 -081.68990765
111  30.23044631 -081.68987175
111  30.23049659 -081.68982965
111  30.23053831 -081.68980427
111  30.23059019 -081.68978322
111  30.23062550 -081.68977641
111  30.23064261 -081.68977455
111  30.23069396 -081.68977207
111  30.23071161 -081.68977269
111  30.23071161 -081.68976031
111  30.23133102 -081.68976155
111  30.23133095 -081.68977681
111  30.23120032 -081.68977538
111  30.23120028 -081.68978470
113  30.23133091 -081.68978613
111  30.23130139 -081.69008262
111  30.23037633 -081.69007727
111  30.23036015 -081.69032243
111  30.23035245 -081.69194136
111  30.23035938 -081.69202516
112  30.23068443 -081.69240671  30.23102657 -081.69241848
111  30.23068443 -081.69240671
111  30.23076684 -081.69242097
111  30.23091473 -081.69242632
111  30.23102719 -081.69241473
112  30.23102719 -081.69241473  30.23129061 -081.69239066
113  30.23128830 -081.69210985
110 1 0.00 89.6600 L28-R32 round
111  30.23143677 -081.66654112
111  30.23142875 -081.66659127
111  30.23142340 -081.66661479
111  30.23141056 -081.66665132
111  30.23138756 -081.66670208
111  30.23135868 -081.66674728
111  30.23134317 -081.66676399
111  30.23129931 -081.66680795
111  30.23127309 -081.66682838
111  30.23124582 -081.66684509
111  30.23119768 -081.66686614
111  30.23114419 -081.66687728
111  30.23112279 -081.66687976
111  30.23104416 -081.66687667
111  30.23098693 -081.66685747
111  30.23094200 -081.66683704
111  30.23090295 -081.66681042
111  30.23084999 -081.66675594
111  30.23081469 -081.66670580
111  30.23078581 -081.66664327
111  30.23076816 -081.66658755
111  30.23075960 -081.66652936
111  30.23075746 -081.66647178
111  30.23076655 -081.66641297
111  30.23078260 -081.66635416
111  30.23080185 -081.66630525
111  30.23083502 -081.66624953
111  30.23085695 -081.66621920
111  30.23084946 -081.66621115
111  30.23090509 -081.66614924
111  30.23091258 -081.66615729
111  30.23093879 -081.66613252
111  30.23098104 -081.66610095
111  30.23103560 -081.66607866
111  30.23105218 -081.66607371
111  30.23109391 -081.66607000
111  30.23111905 -081.66607000
111  30.23115809 -081.66607928
111  30.23117949 -081.66608424
111  30.23121158 -081.66609909
111  30.23123726 -081.66611457
111  30.23126133 -081.66613252
111  30.23127898 -081.66614924
111  30.23128968 -081.66616038
111  30.23129717 -081.66615110
111  30.23137312 -081.66623777
111  30.23136563 -081.66624706
111  30.23138542 -081.66627801
111  30.23141110 -081.66632382
111  30.23142608 -081.66637025
111  30.23143731 -081.66641111
111  30.23144854 -081.66641173
113  30.23144801 -081.66654174
112  30.23140592 -081.66653560  30.23151449 -081.66593075
111  30.23140592 -081.66653560
111  30.23140977 -081.66643486
112  30.23134738 -081.66628242  30.23129907 -081.66621509
111  30.23134738 -081.66628242
111  30.23127498 -081.66619060
112  30.23094069 -081.66617455  30.23076846 -081.66634051
111  30.23094069 -081.66617455
111  30.23086598 -081.66626013
114  30.23086598 -081.66626013  30.23054435 -081.66674367
110 1 0.00 89.6600 New Taxiway 58
111  30.23116043 -081.68601571
111  30.23115866 -081.68602457
111  30.23107122 -081.68602358
113  30.23107158 -081.68601394
110 1 0.00 89.6600 New Taxiway 58
111  30.23115751 -081.68595626
111  30.23115917 -081.68598810
111  30.23107237 -081.68599230
113  30.23107379 -081.68595374
110 1 0.00 89.6600 New Taxiway 60
111  30.23216176 -081.68599534
111  30.23211899 -081.68599512
111  30.23211899 -081.68598773
113  30.23216176 -081.68598495
110 1 0.00 89.6600 New Taxiway 59
111  30.23216176 -081.68605775
111  30.23210829 -081.68605397
111  30.23210884 -081.68602252
113  30.23216176 -081.68602358
110 1 0.00 89.6600 main
111  30.24278018 -081.67858399
111  30.24267181 -081.67870596
111  30.24268411 -081.67872082
111  30.24284476 -081.67853370
111  30.24285367 -081.67852331
111  30.24303340 -081.67874745
111  30.24276487 -081.67905755
111  30.24374913 -081.68014752
111  30.24426378 -081.68080231
111  30.24423897 -081.68081813
111  30.24372876 -081.68017104
111  30.24274450 -081.67908107
111  30.24245179 -081.67941909
111  30.24226329 -081.67920722
111  30.24225230 -081.67920867
111  30.24077650 -081.67935391
112  30.24056788 -081.67969293  30.24058482 -081.68000498
111  30.24056788 -081.67969293
111  30.23949242 -081.67980069
111  30.23950629 -081.67995225
111  30.23934531 -081.67996838
111  30.23934466 -081.68094739
111  30.23930398 -081.68095263
111  30.23930750 -081.67997217
111  30.23921291 -081.67998165
111  30.23919905 -081.67983009
111  30.23806121 -081.67994410
112  30.23806121 -081.67994410  30.23803348 -081.67963562
111  30.23780557 -081.67964629
111  30.23539702 -081.67988332
112  30.23535786 -081.67995465  30.23535909 -081.67999831
111  30.23535786 -081.67995465
111  30.23537391 -081.68035360
111  30.23538097 -081.68036995
111  30.23538436 -081.68039997
111  30.23539573 -081.68050070
112  30.23539573 -081.68050070  30.23541178 -081.68060620
111  30.23547404 -081.68071838
111  30.23557042 -081.68087827
111  30.23557299 -081.68089907
111  30.23594078 -081.68142805
111  30.23589585 -081.68143325
111  30.23550559 -081.68087976
112  30.23538649 -081.68089949  30.23533514 -081.68095298
111  30.23538649 -081.68089949
111  30.23501286 -081.68131845
111  30.23498538 -081.68134926
111  30.23492042 -081.68142211
111  30.23476300 -081.68159863
111  30.23469939 -081.68152628
111  30.23471276 -081.68151081
111  30.23469437 -081.68148988
111  30.23467609 -081.68151052
111  30.23467423 -081.68150840
111  30.23465635 -081.68148806
111  30.23463899 -081.68146831
111  30.23462021 -081.68144696
111  30.23460233 -081.68142662
111  30.23458522 -081.68140716
111  30.23456721 -081.68138668
111  30.23456007 -081.68137855
111  30.23454946 -081.68136649
111  30.23453957 -081.68135524
111  30.23453365 -081.68136205
111  30.23442262 -081.68148989
111  30.23441697 -081.68149639
111  30.23440973 -081.68148753
111  30.23439708 -081.68148896
111  30.23365443 -081.68233887
111  30.23339140 -081.68202824
111  30.23327573 -081.68189163
111  30.23420387 -081.68083223
112  30.23420387 -081.68083223  30.23430400 -081.68071559
112  30.23415894 -081.68040133  30.23403955 -081.68033744
111  30.23415894 -081.68040133
111  30.23353889 -081.68007519
111  30.23350937 -081.68006478
111  30.23221985 -081.68019212
112  30.23221985 -081.68019212  30.23203024 -081.68021203
111  30.23195796 -081.68039286
111  30.23193808 -081.68439282
111  30.23205915 -081.68575503
112  30.23206717 -081.68575848  30.23207421 -081.68576172
111  30.23206717 -081.68575848
112  30.23206717 -081.68575848  30.23207728 -081.68576314
112  30.23215004 -081.68579960  30.23220017 -081.68582515
111  30.23215004 -081.68579960
112  30.23215004 -081.68579960  30.23223508 -081.68584294
111  30.23223468 -081.68592441
111  30.23225417 -081.68617930
112  30.23224832 -081.68621192  30.23224350 -081.68622678
111  30.23226194 -081.68622903
111  30.23232507 -081.68622253
111  30.23259657 -081.68612695
111  30.23287349 -081.68601125
111  30.23329057 -081.68582364
111  30.23378743 -081.68558889
111  30.23383538 -081.68555411
111  30.23393828 -081.68549631
111  30.23397105 -081.68549641
111  30.23400865 -081.68548042
111  30.23400421 -081.68553482
111  30.23379926 -081.68562030
111  30.23330453 -081.68585592
111  30.23288087 -081.68603624
111  30.23260243 -081.68615633
111  30.23233246 -081.68624881
111  30.23216294 -081.68627261
111  30.23205659 -081.68626942
111  30.23192197 -081.68763251
111  30.23191134 -081.68977202
111  30.23201885 -081.68977450
111  30.23201728 -081.69009147
111  30.23190976 -081.69008899
111  30.23189560 -081.69293749
111  30.23200282 -081.69293642
111  30.23200005 -081.69325521
111  30.23180795 -081.69325374
111  30.23180672 -081.69362161
111  30.23180431 -081.69362159
111  30.23178733 -081.69662980
112  30.23181874 -081.69669329  30.23184056 -081.69669998
111  30.23181874 -081.69669329
111  30.23186302 -081.69670750
111  30.23186343 -081.69672396
111  30.23184490 -081.69672384
111  30.23183911 -081.69673936
111  30.23179622 -081.69672353
112  30.23179622 -081.69672353  30.23178274 -081.69671981
111  30.23178155 -081.69673567
111  30.23177157 -081.69687334
112  30.23177157 -081.69687334  30.23177465 -081.69697229
111  30.23179932 -081.69706300
112  30.23185958 -081.69718725  30.23189424 -081.69724073
112  30.23224622 -081.69761239  30.23230553 -081.69773096
111  30.23224622 -081.69761239
111  30.23221363 -081.69762856
112  30.23221363 -081.69762856  30.23216434 -081.69752693
112  30.23183060 -081.69721039  30.23179594 -081.69715601
111  30.23177164 -081.69707728
112  30.23173705 -081.69687512  30.23174167 -081.69679043
111  30.23173705 -081.69687512
111  30.23175569 -081.69673144
112  30.23174751 -081.69671913  30.23174045 -081.69672062
111  30.23174751 -081.69671913
111  30.23170836 -081.69672953
111  30.23170219 -081.69669711
111  30.23174134 -081.69668597
112  30.23174134 -081.69668597  30.23175611 -081.69668002
111  30.23176021 -081.69662885
111  30.23177719 -081.69362138
111  30.23177409 -081.69362136
111  30.23177532 -081.69325349
111  30.22984175 -081.69323862
111  30.22984252 -081.69295424
111  30.22914090 -081.69295614
111  30.22909019 -081.69296209
111  30.22902279 -081.69296580
112  30.22902279 -081.69296580  30.22874102 -081.69301316
111  30.22870507 -081.69331570
111  30.22870507 -081.69338925
111  30.22867169 -081.69338999
111  30.22867219 -081.69334811
111  30.22867968 -081.69328125
111  30.22869305 -081.69323049
111  30.22871338 -081.69317601
111  30.22872407 -081.69315496
111  30.22875884 -081.69309739
111  30.22877168 -081.69308005
111  30.22881501 -081.69303239
111  30.22882303 -081.69302434
111  30.22887652 -081.69298410
111  30.22892519 -081.69295872
111  30.22897601 -081.69294262
111  30.22901399 -081.69293271
111  30.22909475 -081.69292714
111  30.22909475 -081.69291724
111  30.23186336 -081.69293643
111  30.23187853 -081.68979078
111  30.23200885 -081.68979078
111  30.23200889 -081.68978147
111  30.23187858 -081.68978147
111  30.23188871 -081.68767958
111  30.23134107 -081.68767779
111  30.23133413 -081.68897579
111  30.23132643 -081.68897579
111  30.23132432 -081.68900653
111  30.23132075 -081.68903130
111  30.23131496 -081.68905606
111  30.23130827 -081.68907876
111  30.23129668 -081.68911178
111  30.23129000 -081.68912519
111  30.23128420 -081.68913912
111  30.23126593 -081.68916646
111  30.23125969 -081.68917523
111  30.23124765 -081.68918762
111  30.23121288 -081.68922270
111  30.23120397 -081.68922992
111  30.23116162 -081.68925623
111  30.23111125 -081.68927429
111  30.23105732 -081.68928048
111  30.23105821 -081.68928977
111  30.23067844 -081.68928873
111  30.23067977 -081.68927790
111  30.23064723 -081.68927480
111  30.23062539 -081.68927119
111  30.23059464 -081.68926397
111  30.23054159 -081.68924230
111  30.23051485 -081.68922425
111  30.23047339 -081.68919432
111  30.23044264 -081.68916079
111  30.23040074 -081.68909888
111  30.23037488 -081.68904471
111  30.23035661 -081.68898693
111  30.23034859 -081.68893379
111  30.23034725 -081.68888994
111  30.23033610 -081.68888891
111  30.23034890 -081.68659359
111  30.23011943 -081.68659297
111  30.23013441 -081.68575412
111  30.23013334 -081.68570026
111  30.23003117 -081.68556096
111  30.22998785 -081.68553992
111  30.22991243 -081.68543096
111  30.22985894 -081.68539815
111  30.22983968 -081.68539877
111  30.22980854 -081.68541526
111  30.22977924 -081.68544582
111  30.22976319 -081.68547863
111  30.22975570 -081.68551392
111  30.22975142 -081.68605127
111  30.22974019 -081.68605623
111  30.22972842 -081.68608223
111  30.22972628 -081.68651806
112  30.22972628 -081.68651806  30.22973416 -081.68669836
111  30.22990411 -081.68676478
111  30.22990377 -081.68676963
111  30.22986232 -081.68677273
111  30.22986321 -081.68677840
111  30.22950260 -081.68677428
111  30.22949993 -081.68676912
112  30.22949993 -081.68676912  30.22921534 -081.68675582
111  30.22922490 -081.68646267
111  30.22928017 -081.68646422
111  30.22927860 -081.68647756
111  30.22953209 -081.68647816
111  30.22953487 -081.68560222
111  30.22929788 -081.68559829
111  30.22958657 -081.68526707
112  30.22958657 -081.68526707  30.22964165 -081.68518089
111  30.22964049 -081.68507243
111  30.22963215 -081.68497363
111  30.23003909 -081.68492831
112  30.23010457 -081.68497957  30.23014757 -081.68499443
111  30.23010457 -081.68497957
111  30.23015912 -081.68498329
111  30.23019379 -081.68389672
112  30.23019379 -081.68389672  30.23019765 -081.68376389
112  30.22998585 -081.68388607  30.22998200 -081.68400285
111  30.22998585 -081.68388607
111  30.22995309 -081.68388625
111  30.22989537 -081.68318473
112  30.22989537 -081.68318473  30.23013414 -081.68338085
111  30.23021928 -081.68309803
111  30.23029986 -081.68057238
112  30.23029986 -081.68057238  30.23028138 -081.68027017
112  30.22985509 -081.68060216  30.22984816 -081.68092843
111  30.22985509 -081.68060216
111  30.22982283 -081.68060320
111  30.22982899 -081.67973707
111  30.22985900 -081.67973792
112  30.22985900 -081.67973792  30.22986362 -081.68006242
112  30.23032455 -081.67979863  30.23036769 -081.67949196
111  30.23032455 -081.67979863
111  30.23033235 -081.67955427
112  30.23017327 -081.67936321  30.23001383 -081.67935518
111  30.23017327 -081.67936321
111  30.23017380 -081.67934711
111  30.23018005 -081.67933904
111  30.23018067 -081.67932853
111  30.23014573 -081.67932704
111  30.23015405 -081.67908722
111  30.23018225 -081.67908773
111  30.23018330 -081.67905547
112  30.23018330 -081.67905547  30.23033889 -081.67905012
111  30.23035351 -081.67889110
111  30.23036470 -081.67854026
112  30.23024917 -081.67834502  30.23014980 -081.67828619
111  30.23024917 -081.67834502
111  30.23020218 -081.67831828
111  30.23022606 -081.67827370
111  30.23022664 -081.67826423
111  30.23018029 -081.67826423
111  30.23018118 -081.67827093
111  30.23006618 -081.67827042
111  30.23006885 -081.67780146
111  30.23028504 -081.67780353
111  30.23028530 -081.67775019
111  30.23029836 -081.67512480
111  30.23029865 -081.67506626
111  30.23008680 -081.67506498
111  30.23008914 -081.67459643
111  30.23030098 -081.67459771
111  30.23030123 -081.67454713
111  30.23030140 -081.67451291
111  30.23032126 -081.67449805
111  30.23034893 -081.67446523
111  30.23038050 -081.67441139
111  30.23039971 -081.67436252
111  30.23041310 -081.67431477
111  30.23041810 -081.67429378
111  30.23042341 -081.67310697
111  30.23041698 -081.67305869
111  30.23040704 -081.67302577
111  30.23039307 -081.67298690
111  30.23036667 -081.67293926
111  30.23034114 -081.67290077
111  30.23032515 -081.67288475
111  30.23030957 -081.67287235
111  30.23030970 -081.67284530
111  30.23030995 -081.67279535
111  30.23009367 -081.67279279
111  30.23009602 -081.67231910
111  30.23031231 -081.67232167
111  30.23031332 -081.67226052
111  30.23031375 -081.67223447
111  30.23032710 -081.67221970
111  30.23035352 -081.67218758
111  30.23039190 -081.67213193
111  30.23041113 -081.67208891
111  30.23042185 -081.67204887
111  30.23043049 -081.67199314
111  30.23043470 -081.67075697
111  30.23042703 -081.67071400
111  30.23041743 -081.67066936
111  30.23039992 -081.67061136
111  30.23037626 -081.67056970
111  30.23034823 -081.67052367
111  30.23032739 -081.67049175
111  30.23032141 -081.67049105
111  30.23032156 -081.67046143
111  30.23032196 -081.67038104
111  30.23033037 -081.67038251
111  30.23033146 -081.67006605
111  30.23032376 -081.67006754
111  30.23032419 -081.66994066
111  30.23032429 -081.66991338
111  30.23033874 -081.66989743
111  30.23036797 -081.66985620
111  30.23039638 -081.66980890
111  30.23041635 -081.66976263
111  30.23043009 -081.66971686
111  30.23044042 -081.66966785
111  30.23044451 -081.66884547
111  30.23043931 -081.66879710
111  30.23042964 -081.66875460
111  30.23041074 -081.66870621
111  30.23038400 -081.66865873
111  30.23034594 -081.66861189
111  30.23033081 -081.66860143
111  30.23033096 -081.66857312
111  30.23033124 -081.66851485
111  30.23011404 -081.66851342
111  30.23011853 -081.66800825
111  30.23016988 -081.66800974
112  30.23016988 -081.66800974  30.23042161 -081.66794461
111  30.23043921 -081.66765939
111  30.23043151 -081.66742634
112  30.23043151 -081.66742634  30.23041813 -081.66729695
111  30.23034646 -081.66724742
111  30.23025499 -081.66724495
112  30.23016465 -081.66738161  30.23012615 -081.66752305
111  30.23016465 -081.66738161
111  30.23013250 -081.66737310
111  30.23014748 -081.66732605
111  30.23015657 -081.66730190
111  30.23016834 -081.66727590
111  30.23020311 -081.66722699
111  30.23021434 -081.66721523
111  30.23021370 -081.66720929
111  30.23037855 -081.66721028
111  30.23037919 -081.66721622
111  30.23040155 -081.66724371
111  30.23042295 -081.66727714
111  30.23043472 -081.66730066
111  30.23044862 -081.66733471
111  30.23045451 -081.66736257
111  30.23046039 -081.66739229
111  30.23046413 -081.66742077
111  30.23046360 -081.66744058
111  30.23047323 -081.66743996
111  30.23047109 -081.66772226
111  30.23046627 -081.66772226
111  30.23045130 -081.66778541
111  30.23042509 -081.66784855
111  30.23041813 -081.66785970
111  30.23038604 -081.66790984
111  30.23036197 -081.66793894
111  30.23032881 -081.66797051
111  30.23032934 -081.66797608
111  30.23080967 -081.66797856
111  30.23080967 -081.66797051
111  30.23078454 -081.66795008
111  30.23075351 -081.66791294
111  30.23073051 -081.66787579
111  30.23071553 -081.66784917
111  30.23068986 -081.66778541
111  30.23068344 -081.66775136
111  30.23068184 -081.66772474
111  30.23067649 -081.66772474
111  30.23067221 -081.66759721
111  30.23068665 -081.66759597
111  30.23068772 -081.66753963
111  30.23070163 -081.66747587
111  30.23071553 -081.66742572
111  30.23073051 -081.66738610
111  30.23074442 -081.66736133
111  30.23077812 -081.66730500
111  30.23079523 -081.66728519
111  30.23081823 -081.66725981
111  30.23084070 -081.66723814
111  30.23088563 -081.66720037
111  30.23093859 -081.66717128
111  30.23098780 -081.66715147
111  30.23103837 -081.66714106
111  30.23109210 -081.66713661
111  30.23114291 -081.66713785
111  30.23119426 -081.66715147
111  30.23124401 -081.66717313
111  30.23128894 -081.66720161
111  30.23134136 -081.66725671
111  30.23138415 -081.66731862
111  30.23140394 -081.66736072
111  30.23141624 -081.66739539
111  30.23142480 -081.66742820
111  30.23143443 -081.66748701
111  30.23143443 -081.66752478
111  30.23144406 -081.66752539
111  30.23144406 -081.66760092
111  30.23199072 -081.66760526
111  30.23199611 -081.66661461
111  30.23223543 -081.66634806
111  30.23199907 -081.66607169
111  30.23200802 -081.66442690
111  30.23213803 -081.66442761
111  30.23213803 -081.66441936
111  30.23132997 -081.66441552
111  30.23132997 -081.66442377
111  30.23145967 -081.66442413
111  30.23145699 -081.66486752
111  30.23144790 -081.66486876
111  30.23060384 -081.66583144
111  30.23057121 -081.66587477
111  30.23053912 -081.66592430
111  30.23051451 -081.66597754
111  30.23049793 -081.66603635
111  30.23048456 -081.66611250
111  30.23048349 -081.66612921
111  30.23048135 -081.66620660
111  30.23047921 -081.66629761
111  30.23046958 -081.66629884
111  30.23046851 -081.66632051
111  30.23046477 -081.66635023
111  30.23045353 -081.66640718
111  30.23043428 -081.66646785
111  30.23040700 -081.66652419
111  30.23038935 -081.66655638
111  30.23036956 -081.66657929
111  30.23031928 -081.66663934
111  30.23026739 -081.66667772
111  30.23024653 -081.66669258
111  30.23021765 -081.66670806
111  30.23020320 -081.66671363
111  30.23020525 -081.66612711
112  30.23020525 -081.66612711  30.23020858 -081.66588578
111  30.23038383 -081.66564315
111  30.23132217 -081.66456995
111  30.23132421 -081.66411855
111  30.23162638 -081.66412143
111  30.23163426 -081.66279019
111  30.23144128 -081.66279631
112  30.23133347 -081.66281936  30.23128341 -081.66283808
111  30.23133347 -081.66281936
112  30.23118866 -081.66290046  30.23111856 -081.66295485
111  30.23105428 -081.66303371
111  30.23004526 -081.66447078
112  30.23004526 -081.66447078  30.23000906 -081.66452427
111  30.22998562 -081.66457904
111  30.22989113 -081.66495905
112  30.22989113 -081.66495905  30.22984876 -081.66514180
111  30.22984804 -081.66532168
111  30.22984681 -081.66607579
112  30.22984681 -081.66607579  30.22987454 -081.66604548
112  30.23013164 -081.66626132  30.23013010 -081.66652074
111  30.23013164 -081.66626132
111  30.23013131 -081.66673637
111  30.23013130 -081.66675222
111  30.23008575 -081.66675022
111  30.23009089 -081.66626033
112  30.23009089 -081.66626033  30.23009089 -081.66611413
112  30.22984668 -081.66615781  30.22980586 -081.66624428
111  30.22984668 -081.66615781
111  30.22984573 -081.66674715
111  30.22970479 -081.66674802
111  30.22970502 -081.66660509
111  30.22979052 -081.66660509
111  30.22979098 -081.66631892
111  30.22970549 -081.66631892
111  30.22970578 -081.66613552
111  30.22930777 -081.66613148
111  30.22923726 -081.66604944
111  30.22923853 -081.66592781
111  30.22924535 -081.66527298
111  30.22803837 -081.66526441
111  30.22803484 -081.66592375
111  30.22803047 -081.66674179
111  30.22795533 -081.66673917
111  30.22796510 -081.66518889
111  30.22931400 -081.66519156
111  30.22931112 -081.66598128
112  30.22931112 -081.66598128  30.22931035 -081.66605171
111  30.22936551 -081.66604954
111  30.22977708 -081.66604986
112  30.22979606 -081.66603568  30.22979606 -081.66602320
111  30.22979606 -081.66603568
111  30.22979722 -081.66532256
112  30.22984242 -081.66494225  30.22988633 -081.66475861
111  30.22984242 -081.66494225
111  30.22993693 -081.66456218
112  30.23000554 -081.66443127  30.23005021 -081.66436798
111  30.23000554 -081.66443127
111  30.23101456 -081.66299421
112  30.23116055 -081.66284931  30.23123296 -081.66279493
111  30.23131921 -081.66276104
112  30.23131921 -081.66276104  30.23137082 -081.66274410
111  30.23144051 -081.66273573
111  30.23163462 -081.66272958
111  30.23164235 -081.66142558
111  30.23185641 -081.66142713
111  30.23184870 -081.66272958
111  30.23215459 -081.66273582
111  30.23232786 -081.66273936
111  30.23248963 -081.66274266
112  30.23248963 -081.66274266  30.23297874 -081.66275514
111  30.23305644 -081.66326002
111  30.23326190 -081.66430041
112  30.23326190 -081.66430041  30.23331071 -081.66450324
111  30.23351994 -081.66450383
111  30.23567417 -081.66397385
111  30.23601992 -081.66388791
111  30.23608030 -081.66387290
111  30.23651965 -081.66376557
111  30.23687572 -081.66367673
111  30.23697799 -081.66365122
111  30.23839148 -081.66330374
111  30.23851074 -081.66324782
111  30.23853824 -081.66321039
111  30.23874007 -081.66313026
111  30.23875050 -081.66315619
111  30.23877125 -081.66321236
111  30.23878214 -081.66326133
111  30.23876581 -081.66326909
111  30.23876952 -081.66332185
111  30.23868725 -081.66335339
111  30.23855341 -081.66337002
111  30.23853047 -081.66333257
111  30.23848143 -081.66332658
111  30.23725806 -081.66362730
111  30.23703385 -081.66368342
111  30.23512366 -081.66416154
111  30.23503367 -081.66418407
111  30.23353135 -081.66456010
112  30.23321923 -081.66430928  30.23316045 -081.66400118
111  30.23321923 -081.66430928
111  30.23301449 -081.66327249
112  30.23249040 -081.66280065  30.23204443 -081.66278638
111  30.23249040 -081.66280065
111  30.23232790 -081.66279822
111  30.23215535 -081.66279565
111  30.23184833 -081.66279108
111  30.23184044 -081.66412299
111  30.23214631 -081.66412521
112  30.23213861 -081.66591637  30.23214053 -081.66601963
111  30.23219509 -081.66607609
111  30.23232804 -081.66623909
111  30.23225434 -081.66632331
111  30.23250966 -081.66662071
111  30.23295655 -081.66605668
112  30.23300821 -081.66595805  30.23305535 -081.66590136
111  30.23300821 -081.66595805
111  30.23305237 -081.66590741
112  30.23305237 -081.66590741  30.23311245 -081.66583466
112  30.23313527 -081.66600239  30.23307612 -081.66606551
111  30.23313527 -081.66600239
111  30.23309755 -081.66603848
112  30.23309755 -081.66603848  30.23304579 -081.66608448
111  30.23299636 -081.66609944
111  30.23254785 -081.66666519
111  30.23580912 -081.67046397
111  30.23639346 -081.67098162
111  30.23677561 -081.67142603
111  30.23696385 -081.67160952
111  30.23695247 -081.67163169
111  30.23690348 -081.67167983
111  30.23700640 -081.67178468
111  30.23705908 -081.67172477
111  30.23709711 -081.67176907
111  30.23704443 -081.67182898
111  30.23712491 -081.67193776
111  30.23717390 -081.67188962
111  30.23719362 -081.67187945
111  30.23733828 -081.67208148
111  30.23762977 -081.67242169
111  30.23818729 -081.67323411
111  30.24036159 -081.67576677
111  30.24044662 -081.67566941
111  30.24047149 -081.67569837
111  30.24038645 -081.67579573
111  30.24042513 -081.67584079
111  30.24051017 -081.67574557
111  30.24056780 -081.67581269
113  30.24048276 -081.67590791
111  30.24168453 -081.67896712
112  30.24168453 -081.67896712  30.24186644 -081.67894915
112  30.24185867 -081.67851391  30.24172003 -081.67835600
111  30.24185867 -081.67851391
111  30.24005420 -081.67639987
111  30.24002416 -081.67643107
111  30.23996656 -081.67636359
111  30.23999660 -081.67633239
111  30.23995576 -081.67628453
111  30.23949080 -081.67573981
111  30.23945726 -081.67573241
111  30.23664302 -081.67893807
112  30.23664302 -081.67893807  30.23652028 -081.67908021
112  30.23681712 -081.67944461  30.23697476 -081.67942995
111  30.23681712 -081.67944461
111  30.23759760 -081.67936805
111  30.23759991 -081.67940104
111  30.24070794 -081.67909614
113  30.24070563 -081.67906315
111  30.23202357 -081.66705293
111  30.23201322 -081.66913341
111  30.23213745 -081.67048421
112  30.23224646 -081.67053694  30.23231514 -081.67057780
111  30.23231849 -081.67068789
111  30.23231995 -081.67079769
112  30.23223700 -081.67094629  30.23215549 -081.67098938
111  30.23223700 -081.67094629
111  30.23213618 -081.67099830
111  30.23199830 -081.67213097
111  30.23199200 -081.67339679
111  30.23200355 -081.67339768
111  30.23200278 -081.67341908
111  30.23214682 -081.67342175
111  30.23216684 -081.67341551
111  30.23244190 -081.67319609
113  30.23538955 -081.67096565
111  30.23473835 -081.67994535
112  30.23473835 -081.67994535  30.23450471 -081.67997061
112  30.23473193 -081.68033167  30.23492963 -081.68033910
111  30.23473193 -081.68033167
111  30.23525442 -081.68034505
112  30.23532117 -081.68028487  30.23531658 -081.68022772
111  30.23532117 -081.68028487
111  30.23530448 -081.67995501
112  30.23530448 -081.67995501  30.23530063 -081.67990300
113  30.23525891 -081.67989483
111  30.23536194 -081.68087735
112  30.23536194 -081.68087735  30.23539270 -081.68084072
111  30.23542657 -081.68082937
111  30.23543816 -081.68078603
111  30.23538155 -081.68071277
111  30.23537175 -081.68070606
111  30.23530087 -081.68068749
111  30.23517339 -081.68066789
111  30.23477400 -081.68064467
112  30.23472274 -081.68066479  30.23470714 -081.68068285
111  30.23449942 -081.68091450
112  30.23449051 -081.68109610  30.23456228 -081.68118639
111  30.23449051 -081.68109610
111  30.23461487 -081.68124211
111  30.23467327 -081.68118071
111  30.23468953 -081.68119990
111  30.23470640 -081.68121980
111  30.23472329 -081.68123972
111  30.23474118 -081.68126082
111  30.23475775 -081.68128036
111  30.23477570 -081.68130154
111  30.23479056 -081.68131907
111  30.23479240 -081.68132122
111  30.23481031 -081.68134216
111  30.23482747 -081.68136223
111  30.23484457 -081.68138221
111  30.23487078 -081.68141286
111  30.23487742 -081.68142062
113  30.23499104 -081.68129322
111  30.23474605 -081.67620736
111  30.23450881 -081.67620914
111  30.23450111 -081.67625461
111  30.23442101 -081.67625282
111  30.23441407 -081.67612177
111  30.23426080 -081.67612177
111  30.23425925 -081.67620736
111  30.23431009 -081.67620914
111  30.23430932 -081.67623143
111  30.23424077 -081.67623054
111  30.23423846 -081.67634822
111  30.23415954 -081.67635067
111  30.23415289 -081.67672964
111  30.23423840 -081.67673083
111  30.23423771 -081.67675791
111  30.23441855 -081.67675879
111  30.23448094 -081.67675941
111  30.23457721 -081.67676037
113  30.23473985 -081.67676199
111  30.23440799 -081.67472540
111  30.23425733 -081.67472861
111  30.23425641 -081.67470936
111  30.23423700 -081.67471043
111  30.23423515 -081.67493616
111  30.23431371 -081.67493723
111  30.23431371 -081.67495862
113  30.23440614 -081.67495862
