I
1050 Generated by WorldEditor 2.1.0r1

1    147 1 0 EPOK Oksywie
1302 city Gedyna
111  54.58403143  018.52425165
111  54.58406548  018.52458000
111  54.58345961  018.52476972
111  54.58346255  018.52479701
111  54.58406842  018.52460728
111  54.58413307  018.52522421
111  54.58482961  018.52663271
111  54.58478103  018.52670557
111  54.58514855  018.52746183
111  54.58529913  018.52724160
111  54.58426477  018.52512332
111  54.58468204  018.52500264
113  54.58458688  018.52408903
110 2 0.00 153.0000 New Taxiway 46
111  54.58343946  018.52477427
111  54.58333240  018.52480622
111  54.58329597  018.52446623
111  54.58328073  018.52447030
111  54.58329546  018.52460331
111  54.58331367  018.52476765
111  54.58331805  018.52480724
111  54.58332041  018.52482851
111  54.58333701  018.52482373
111  54.58333978  018.52485080
113  54.58344414  018.52481973
110 2 0.00 153.0000 New Taxiway 20
111  54.58724044  018.51449919
111  54.58692009  018.51451574
111  54.58692062  018.51452678
113  54.58724098  018.51451022
110 2 0.00 153.0000 New Taxiway 20
111  54.58745547  018.52675956
111  54.58713512  018.52677611
111  54.58713565  018.52678715
113  54.58745600  018.52677059
111  54.58724024  018.51451047
111  54.58691989  018.51452702
111  54.58691936  018.51451598
113  54.58723971  018.51449943
110 2 0.00 153.0000 New Taxiway 19
111  54.58346821  018.52591033
111  54.58339921  018.52584333
111  54.58340778  018.52592713
111  54.58313402  018.52601226
111  54.58322999  018.52695101
111  54.58350375  018.52686587
111  54.58350984  018.52692542
113  54.58356519  018.52683659
110 2 0.00 153.0000 New Taxiway 45
111  54.58339330  018.52443846
111  54.58339975  018.52450055
111  54.58342174  018.52449420
111  54.58341529  018.52443211
111  54.58360827  018.52437637
111  54.58350862  018.52343228
111  54.58290983  018.52362332
111  54.58291956  018.52371392
111  54.58282361  018.52374417
111  54.58282781  018.52378551
111  54.58330758  018.52362631
111  54.58331345  018.52368199
111  54.58283461  018.52383642
111  54.58290873  018.52453868
113  54.58338757  018.52438425
110 2 0.00 153.0000 New Taxiway 44
111  54.58414632  018.52649350
111  54.58408865  018.52657604
111  54.58415432  018.52670964
111  54.58422320  018.52661105
113  54.58417070  018.52650426
110 2 0.00 153.0000 New Taxiway 44
111  54.58397759  018.52610799
111  54.58390871  018.52620658
111  54.58397439  018.52634017
113  54.58404326  018.52624159
110 2 0.00 153.0000 New Taxiway 44
111  54.58379498  018.52573393
111  54.58372611  018.52583251
111  54.58379178  018.52596611
113  54.58386066  018.52586752
110 2 0.00 153.0000 New Taxiway 44
111  54.58361345  018.52536078
111  54.58354457  018.52545937
111  54.58361024  018.52559296
113  54.58367912  018.52549438
110 2 0.00 153.0000 New Taxiway 43
111  54.58554397  018.52795926
111  54.58554782  018.52796715
111  54.58552646  018.52799847
111  54.58553231  018.52801053
111  54.58551149  018.52803909
111  54.58552839  018.52807393
111  54.58551451  018.52809513
111  54.58553218  018.52813155
111  54.58552631  018.52813984
111  54.58554301  018.52817427
111  54.58549878  018.52823796
111  54.58549451  018.52822967
111  54.58547599  018.52825633
111  54.58546318  018.52823145
111  54.58544769  018.52825060
111  54.58551715  018.52839183
111  54.58553091  018.52837292
111  54.58552023  018.52835081
111  54.58554117  018.52831974
111  54.58553476  018.52830684
111  54.58557748  018.52824533
111  54.58559541  018.52828229
111  54.58560129  018.52827400
111  54.58561860  018.52830968
111  54.58563248  018.52828849
111  54.58565001  018.52832461
111  54.58567083  018.52829605
111  54.58567624  018.52830720
111  54.58569760  018.52827587
111  54.58570174  018.52828247
111  54.58586874  018.52804683
113  54.58571097  018.52771725
110 2 0.00 153.0000 New Taxiway 42
111  54.58940893  018.51026465
111  54.58943199  018.51026943
111  54.58945137  018.51028695
111  54.58946775  018.51030737
111  54.58948366  018.51033471
111  54.58949750  018.51037611
111  54.58950580  018.51041751
111  54.58950788  018.51048387
111  54.58950575  018.51050415
111  54.58950895  018.51050783
111  54.58953618  018.51035395
111  54.58959171  018.51010699
111  54.58963816  018.50993468
111  54.58963389  018.50993468
111  54.58962268  018.50996785
111  54.58959224  018.51003143
111  54.58956715  018.51007290
111  54.58953351  018.51011344
111  54.58948813  018.51014477
111  54.58942085  018.51017150
111  54.58930077  018.51017888
111  54.58903598  018.51019516
111  54.58876416  018.51021187
111  54.58849281  018.51022856
111  54.58773159  018.51027537
111  54.58770056  018.51027727
111  54.58760761  018.51028299
111  54.58761028  018.51040554
111  54.58764926  018.51039264
111  54.58765193  018.51041199
111  54.58766902  018.51039264
111  54.58768770  018.51037605
111  54.58770853  018.51036684
111  54.58831563  018.51033036
111  54.58847148  018.51032099
111  54.58844864  018.51034391
111  54.58843662  018.51037729
111  54.58843233  018.51040697
111  54.58844035  018.51059566
111  54.58833313  018.51060249
111  54.58833831  018.51077428
111  54.58844744  018.51076494
111  54.58844797  018.51077508
111  54.58847206  018.51077302
111  54.58847152  018.51076288
111  54.58855478  018.51075576
111  54.58854916  018.51060125
111  54.58851209  018.51060680
111  54.58850452  018.51059680
111  54.58850179  018.51051199
113  54.58857236  018.51031493
110 2 0.00 153.0000 New Taxiway 41
111  54.58629180  018.51418802
111  54.58627267  018.51411648
111  54.58587302  018.51444165
113  54.58589375  018.51451043
110 2 0.00 153.0000 New Taxiway 18
111  54.58352994  018.51737353
111  54.58348462  018.51742884
111  54.58360167  018.51766713
111  54.58358881  018.51768505
111  54.58360769  018.51771653
111  54.58357784  018.51776048
111  54.58361691  018.51782066
111  54.58366980  018.51773626
111  54.58365954  018.51771598
111  54.58367170  018.51769776
113  54.58353354  018.51741803
110 2 0.00 153.0000 New Taxiway 38
111  54.58493745  018.52123739
111  54.58489162  018.52131822
111  54.58489162  018.52132270
111  54.58507072  018.52131415
111  54.58507072  018.52130967
111  54.58500985  018.52122965
111  54.58486569  018.51772036
111  54.58486953  018.51768055
111  54.58487273  018.51764960
111  54.58488491  018.51761643
111  54.58489772  018.51758547
111  54.58492271  018.51754567
111  54.58495603  018.51759874
111  54.58510275  018.51735992
111  54.58500024  018.51717970
111  54.58498486  018.51713769
111  54.58497781  018.51709014
111  54.58497909  018.51705034
111  54.58498550  018.51700833
111  54.58499511  018.51698069
111  54.58500921  018.51695304
112  54.58511172  018.51678056  54.58511236  018.51677946
111  54.58512262  018.51675292
111  54.58513030  018.51671754
111  54.58513287  018.51668327
111  54.58513287  018.51665120
111  54.58512838  018.51661693
111  54.58512262  018.51658818
111  54.58511493  018.51656717
111  54.58496308  018.51630071
111  54.58494898  018.51627750
111  54.58492720  018.51625206
111  54.58486697  018.51620894
111  54.58485031  018.51619568
111  54.58483493  018.51617135
111  54.58482020  018.51613597
111  54.58481058  018.51609728
111  54.58480610  018.51605747
111  54.58480994  018.51602209
111  54.58481507  018.51599224
111  54.58482532  018.51595796
111  54.58483942  018.51593032
111  54.58485159  018.51591263
111  54.58484967  018.51590821
111  54.58405902  018.51677724
111  54.58406671  018.51678276
111  54.58408017  018.51676507
111  54.58410131  018.51675291
111  54.58412694  018.51675291
111  54.58414552  018.51675512
111  54.58416089  018.51675955
111  54.58418268  018.51677060
111  54.58419870  018.51678498
111  54.58421600  018.51681041
111  54.58422945  018.51683362
111  54.58427110  018.51692207
111  54.58428263  018.51696740
111  54.58428904  018.51701495
111  54.58430121  018.51733005
111  54.58430249  018.51736764
111  54.58430506  018.51740081
111  54.58431467  018.51743730
111  54.58433389  018.51748594
111  54.58443448  018.51765621
111  54.58444986  018.51767501
111  54.58447036  018.51768717
111  54.58448702  018.51769159
111  54.58451201  018.51769822
111  54.58454276  018.51773913
111  54.58454276  018.51775572
111  54.58451713  018.51780547
111  54.58467667  018.51807746
111  54.58469397  018.51804318
111  54.58470871  018.51802881
111  54.58472729  018.51802881
111  54.58475036  018.51803766
111  54.58477214  018.51805313
111  54.58478880  018.51808299
111  54.58480418  018.51812058
113  54.58481379  018.51818802
111  54.58507061  018.51662570
111  54.58507830  018.51665223
111  54.58507984  018.51667744
111  54.58507676  018.51670000
111  54.58506753  018.51672388
111  54.58496220  018.51689901
111  54.58494913  018.51692953
111  54.58493913  018.51695739
111  54.58492914  018.51699985
111  54.58492452  018.51703036
111  54.58492376  018.51706353
111  54.58492145  018.51708741
111  54.58491299  018.51711395
111  54.58477075  018.51735277
111  54.58475076  018.51735940
111  54.58473462  018.51735542
111  54.58472155  018.51734613
111  54.58467926  018.51726785
111  54.58458776  018.51742308
111  54.58447090  018.51722274
111  54.58461668  018.51699316
111  54.58459515  018.51695070
111  54.58459445  018.51692278
111  54.58459639  018.51688808
111  54.58474161  018.51664391
111  54.58476104  018.51663471
111  54.58477264  018.51663968
111  54.58478376  018.51665366
111  54.58480529  018.51669612
113  54.58496374  018.51644659
110 2 0.00 153.0000 New Taxiway 37
111  54.57976241  018.52024168
111  54.57975227  018.52025826
111  54.57978377  018.52031907
111  54.57978751  018.52031354
113  54.57977096  018.52027853
110 2 0.00 153.0000 New Taxiway 36
111  54.57920696  018.52153531
111  54.57923516  018.52153641
111  54.57925822  018.52154415
111  54.57926527  018.52156405
111  54.57940110  018.52140928
111  54.57939470  018.52138938
111  54.57939213  018.52134959
111  54.57939726  018.52131311
113  54.57940238  018.52129100
110 2 0.00 153.0000 New Taxiway 35
111  54.57916468  018.52158837
111  54.57906408  018.52172103
111  54.57908523  018.52171661
111  54.57910061  018.52172545
111  54.57911726  018.52174756
111  54.57912175  018.52175751
111  54.57916596  018.52170445
113  54.57915250  018.52166576
110 2 0.00 153.0000 New Taxiway 34
111  54.57756601  018.52577789
111  54.57747452  018.52558023
111  54.57746145  018.52556564
111  54.57744376  018.52556034
111  54.57742685  018.52557360
111  54.57741686  018.52559482
111  54.57741147  018.52562136
111  54.57741301  018.52564921
113  54.57750143  018.52585748
110 2 0.00 153.0000 New Taxiway 32
111  54.57195231  018.51900977
111  54.57189542  018.51894213
111  54.57163862  018.51911190
111  54.57173703  018.51958142
111  54.57173780  018.51960662
111  54.57173319  018.51965835
111  54.57171789  018.51970819
111  54.57195791  018.51980822
111  54.57193847  018.51975385
111  54.57192079  018.51966896
111  54.57191541  018.51962121
111  54.57191925  018.51957347
111  54.57192463  018.51953633
111  54.57198768  018.51934533
113  54.57201382  018.51930687
110 2 0.00 153.0000 New Taxiway 31
111  54.57226755  018.51831079
111  54.57225116  018.51828127
111  54.57227499  018.51824148
111  54.57217398  018.51805955
111  54.57215015  018.51809934
111  54.57191848  018.51768210
111  54.57189849  018.51771658
111  54.57192900  018.51777153
111  54.57194526  018.51785241
111  54.57201892  018.51798599
111  54.57206482  018.51801620
113  54.57224602  018.51834262
110 2 0.00 153.0000 New Taxiway 30
111  54.57236618  018.51892448
111  54.57240309  018.51893084
111  54.57240217  018.51890697
111  54.57239663  018.51887514
111  54.57236157  018.51887514
111  54.57235327  018.51879874
111  54.57236987  018.51877168
111  54.57239663  018.51874940
111  54.57242615  018.51873507
111  54.57245660  018.51873030
111  54.57248889  018.51873348
111  54.57249720  018.51866663
111  54.57245845  018.51866504
111  54.57241877  018.51866823
111  54.57238187  018.51868573
111  54.57235050  018.51871916
111  54.57230713  018.51862366
111  54.57225270  018.51864276
111  54.57214659  018.51881306
111  54.57217151  018.51885763
111  54.57201097  018.51912343
111  54.57201466  018.51920460
111  54.57208201  018.51932238
113  54.57212906  018.51932556
110 2 0.00 153.0000 New Taxiway 28
111  54.57338057  018.51760580
111  54.57334674  018.51759386
111  54.57320220  018.51782332
113  54.57320758  018.51789097
110 2 0.00 153.0000 New Taxiway 27
111  54.57382642  018.51670200
111  54.57366188  018.51641417
111  54.57355809  018.51660252
113  54.57372339  018.51688504
110 2 0.00 153.0000 New Taxiway 26
111  54.57385641  018.51675108
111  54.57375492  018.51692086
111  54.57378336  018.51696595
113  54.57388716  018.51680281
110 2 0.00 153.0000 New Taxiway 24
111  54.57470760  018.51543726
111  54.57467621  018.51538641
111  54.57427383  018.51604410
113  54.57428472  018.51613253
110 1 0.00 153.0000 main
111  54.58692945  018.50356981
111  54.58668684  018.50313176
111  54.58465101  018.49945583
112  54.58464659  018.49937292  54.58465487  018.49933795
111  54.58465764  018.49927374
111  54.58470627  018.49860650
112  54.58470627  018.49860650  54.58471640  018.49847712
111  54.58474477  018.49834425
111  54.58492825  018.49764331
111  54.58645356  018.49513196
111  54.58641580  018.49504612
111  54.58575141  018.49614665
112  54.58562339  018.49608764  54.58554602  018.49599609
111  54.58562339  018.49608764
111  54.58558356  018.49616066
112  54.58558356  018.49616066  54.58563883  018.49629036
111  54.58558813  018.49641711
111  54.58448613  018.49824251
111  54.58447416  018.49824728
112  54.58433784  018.49822821  54.58428442  018.49814238
111  54.58433784  018.49822821
111  54.58428441  018.49832039
112  54.58434244  018.49866211  54.58436363  018.49888781
112  54.58462153  018.49878132  54.58471640  018.49861761
111  54.58462153  018.49878132
112  54.58462153  018.49878132  54.58463572  018.49875303
111  54.58463443  018.49879721
111  54.58460311  018.49924066
112  54.58460311  018.49924066  54.58459482  018.49934524
111  54.58453403  018.49941232
111  54.57785526  018.50575037
112  54.57785526  018.50575037  54.57774339  018.50586927
111  54.57769693  018.50604689
111  54.57702545  018.50887702
111  54.57698739  018.50903745
111  54.57682042  018.50974120
111  54.57690244  018.50979758
111  54.57604636  018.51340117
111  54.57605174  018.51340515
111  54.57604713  018.51343565
111  54.57604405  018.51348208
111  54.57604251  018.51353249
111  54.57604251  018.51358289
111  54.57605328  018.51367840
111  54.57606558  018.51375136
111  54.57608403  018.51381901
111  54.57609792  018.51385894
111  54.57605670  018.51350636
112  54.57605670  018.51350636  54.57605350  018.51348540
112  54.57608996  018.51334414  54.57611235  018.51330111
111  54.57608996  018.51334414
111  54.57777158  018.50627914
112  54.57795196  018.50589178  54.57804470  018.50579245
111  54.57795196  018.50589178
111  54.58066110  018.50331830
111  54.58072654  018.50332645
111  54.58084763  018.50338170
111  54.58089704  018.50342594
111  54.58221060  018.50755451
111  54.58224766  018.50759285
111  54.58226154  018.50754752
111  54.58228509  018.50750477
111  54.58228646  018.50746608
111  54.58097290  018.50333752
111  54.58103112  018.50296792
111  54.58443556  018.49974411
111  54.58466781  018.49980644
112  54.58466781  018.49980644  54.58468660  018.49981407
111  54.58470649  018.49984649
111  54.58660760  018.50326636
111  54.58669713  018.50359253
112  54.58669713  018.50359253  54.58671433  018.50365952
111  54.58671482  018.50372605
111  54.58673140  018.50459010
112  54.58673140  018.50459010  54.58672980  018.50462573
111  54.58671040  018.50466067
111  54.57860962  018.51796287
111  54.57862205  018.51796174
111  54.57868356  018.51793653
111  54.57872354  018.51790867
111  54.57877967  018.51785428
111  54.57881734  018.51781581
111  54.57882580  018.51782775
111  54.58756287  018.50346596
111  54.58755991  018.50345893
111  54.58757138  018.50344040
111  54.58795302  018.50412776
111  54.58794117  018.50414693
111  54.58793784  018.50413862
111  54.58696665  018.50573170
111  54.58697403  018.50574603
111  54.58694160  018.50588384
111  54.58692565  018.50602169
111  54.58653300  018.50666583 102
112  54.58666692  018.50673051  54.58671451  018.50680998
111  54.58666692  018.50673051 102
111  54.58674905  018.50686827
112  54.58674905  018.50686827  54.58677208  018.50691198 102
111  54.58677592  018.50695304 102
111  54.58678539  018.50754188 102
111  54.58683169  018.51048189
111  54.58679202  018.51057060
111  54.58677639  018.51058277
111  54.58652980  018.51068302
111  54.58638625  018.51072827
112  54.58638625  018.51072827  54.58634326  018.51073622
112  54.58633303  018.51056353  54.58636220  018.51048935
111  54.58633303  018.51056353
111  54.58623100  018.51026860
111  54.58618426  018.51031513
111  54.58617109  018.51030414
111  54.58612751  018.51032719
111  54.58608243  018.51019632
111  54.58604776  018.51023275
111  54.58608587  018.51034920
111  54.58604416  018.51045457
111  54.58592484  018.51057332
111  54.58605626  018.51094864
111  54.58605591  018.51098147
111  54.58604258  018.51099800
111  54.58604781  018.51105344
111  54.58605331  018.51107666
111  54.58574694  018.51160222
112  54.58567167  018.51160548  54.58563649  018.51154808
111  54.58567167  018.51160548
111  54.58563472  018.51154606
111  54.58554249  018.51168418
111  54.58561218  018.51180222
111  54.58549345  018.51200032
111  54.58549463  018.51205335
111  54.58551234  018.51207363
111  54.58564356  018.51185962
111  54.58566403  018.51189494
111  54.58575079  018.51175344
111  54.58577615  018.51164337
111  54.58580186  018.51159961
111  54.58582254  018.51156441
111  54.58584945  018.51161230
112  54.58584945  018.51161230  54.58583026  018.51155711
111  54.58585129  018.51151547
111  54.58587294  018.51147861
112  54.58587294  018.51147861  54.58590108  018.51142452
112  54.58595500  018.51155122  54.58592558  018.51160310
111  54.58595500  018.51155122
111  54.58612189  018.51182549
111  54.58622763  018.51162775
111  54.58607578  018.51137287
112  54.58605190  018.51141186  54.58603708  018.51143632
111  54.58605190  018.51141186
112  54.58605190  018.51141186  54.58604311  018.51142636
112  54.58602017  018.51146489  54.58600803  018.51148543
111  54.58602017  018.51146489
112  54.58602017  018.51146489  54.58598755  018.51152009
112  54.58596695  018.51131857  54.58600341  018.51125896
111  54.58596695  018.51131857
111  54.58604273  018.51118957
111  54.58607279  018.51123814
111  54.58612141  018.51115538
111  54.58609134  018.51110682
111  54.58615225  018.51100313
112  54.58628158  018.51104322  54.58631152  018.51115714
111  54.58628158  018.51104322
111  54.58637988  018.51145006
111  54.58633400  018.51155083
111  54.58634404  018.51156599
111  54.58637807  018.51150690
112  54.58637807  018.51150690  54.58638804  018.51149100
111  54.58639369  018.51150720
111  54.58651243  018.51199867
111  54.58652466  018.51204930
112  54.58652466  018.51204930  54.58653618  018.51211023
111  54.58651768  018.51214153
111  54.58662053  018.51202805
112  54.58655643  018.51197573  54.58653647  018.51190817
111  54.58655643  018.51197573
111  54.58630161  018.51090624
112  54.58634062  018.51080573  54.58637440  018.51079248
111  54.58634062  018.51080573
111  54.58653801  018.51072415
111  54.58678085  018.51062120
111  54.58680833  018.51063107
111  54.58683472  018.51067408 102
111  54.58684783  018.51150658
111  54.58687089  018.51297604
111  54.58686833  018.51297715
111  54.58687532  018.51302770
111  54.58688541  018.51331876
111  54.58686315  018.51339824
112  54.58668047  018.51386052  54.58654154  018.51397178
111  54.58668047  018.51386052
111  54.58629180  018.51418802
111  54.58589375  018.51451043
111  54.58589628  018.51452129
111  54.58559897  018.51477181
112  54.58554841  018.51475376  54.58553383  018.51471535
111  54.58554841  018.51475376
111  54.58548625  018.51482245
112  54.58553603  018.51490029  54.58553756  018.51496387
111  54.58553603  018.51490029
111  54.58553756  018.51496652
112  54.58553756  018.51496652  54.58553602  018.51504070
111  54.58548844  018.51509541
111  54.58482240  018.51582343
111  54.58349632  018.51729470
112  54.58349632  018.51729470  54.58338654  018.51741447
111  54.58326089  018.51763510
111  54.58314494  018.51781608
111  54.58313824  018.51783220
111  54.58286519  018.51831789
112  54.58286519  018.51831789  54.58258555  018.51872603
112  54.58258198  018.51803150  54.58265936  018.51779310
111  54.58258198  018.51803150
111  54.58244002  018.51818837
111  54.58252476  018.51843041
112  54.58252476  018.51843041  54.58257892  018.51860779
111  54.58249050  018.51874320
111  54.58228855  018.51890510
111  54.58068576  018.52005358
111  54.58057508  018.52013289
111  54.58032192  018.52031429
111  54.58024613  018.51999892
112  54.58024613  018.51999892  54.58024076  018.51997508
111  54.58024663  018.51995964
111  54.58030182  018.51986983
111  54.58020991  018.51969576
111  54.58010586  018.51985093
111  54.58020156  018.52003293
111  54.58026909  018.52030506
111  54.58027246  018.52034973
111  54.58010210  018.52047180
111  54.58001132  018.52053685
112  54.57981675  018.52037608  54.57972956  018.52026245
111  54.57981675  018.52037608
112  54.57981675  018.52037608  54.57979403  018.52034032
111  54.57978751  018.52031354
111  54.57978377  018.52031907
111  54.57975227  018.52025826
111  54.57976241  018.52024168
111  54.57975854  018.52022481
111  54.57974572  018.52024913
111  54.57965564  018.52008308
111  54.57961027  018.51996104
111  54.57925830  018.52053891
112  54.57930724  018.52051725  54.57933287  018.52050739
111  54.57930724  018.52051725
111  54.57943082  018.52048414
112  54.57943082  018.52048414  54.57946702  018.52047620
111  54.57949376  018.52048944
111  54.57964344  018.52055301
111  54.57969486  018.52061658
112  54.57969768  018.52079912  54.57966467  018.52084724
111  54.57969768  018.52079912
111  54.57899821  018.52168922
112  54.57899821  018.52168922  54.57890994  018.52179614
111  54.57878334  018.52200044
111  54.57739001  018.52425495
112  54.57715411  018.52505232  54.57710075  018.52561886
111  54.57715411  018.52505232
111  54.57708802  018.52575194
112  54.57708802  018.52575194  54.57703843  018.52626917
111  54.57688865  018.52646548
111  54.57623786  018.52753675
112  54.57614899  018.52750395  54.57610754  018.52744038
111  54.57614899  018.52750395
112  54.57614899  018.52750395  54.57613993  018.52749006
112  54.57610546  018.52742979  54.57608660  018.52739634
111  54.57610546  018.52742979
112  54.57610546  018.52742979  54.57603798  018.52731015
111  54.57592883  018.52710579
111  54.57574842  018.52677951
111  54.57565396  018.52660868
112  54.57565396  018.52660868  54.57564659  018.52658643
111  54.57563305  018.52649092
111  54.57553910  018.52664517
112  54.57561730  018.52666636  54.57562743  018.52668702
111  54.57561730  018.52666636
111  54.57611218  018.52756136
112  54.57611218  018.52756136  54.57615363  018.52764717
111  54.57612834  018.52771702
111  54.57297700  018.53290446
112  54.57291202  018.53288340  54.57289267  018.53284685
111  54.57291202  018.53288340
111  54.57264152  018.53238891
111  54.57245928  018.53205574
111  54.57238953  018.53192823
112  54.57238953  018.53192823  54.57237111  018.53189169
111  54.57237478  018.53184041
111  54.57224838  018.53184041
111  54.57287660  018.53295976
112  54.57287660  018.53295976  54.57289686  018.53300425
111  54.57287898  018.53306582
111  54.57155226  018.53524974
112  54.57155226  018.53524974  54.57118589  018.53587201
111  54.57064503  018.53567759
111  54.56953619  018.53543125
112  54.56953619  018.53543125  54.56929325  018.53537443
111  54.56908125  018.53500036
111  54.56819763  018.53339702
112  54.56819763  018.53339702  54.56783474  018.53257569
111  54.56813238  018.53170905
111  54.56827583  018.53126058
111  54.57022837  018.52548441
112  54.57033480  018.52549552  54.57036906  018.52557179
111  54.57033480  018.52549552
111  54.57117261  018.52749369
111  54.57119022  018.52747010
111  54.57035240  018.52547193
112  54.57035240  018.52547193  54.57029824  018.52534037
111  54.57033376  018.52517264
111  54.57179410  018.52085256
111  54.57180331  018.52085574
111  54.57359942  018.52408608
111  54.57439949  018.52461865
111  54.57439082  018.52455820
111  54.57437801  018.52447990
111  54.57435718  018.52440161
111  54.57433422  018.52433528
111  54.57429792  018.52425238
111  54.57390896  018.52355018
111  54.57211627  018.52031375
111  54.57209384  018.52012861
111  54.57208903  018.52002176
111  54.57208850  018.51983386
111  54.57199306  018.51982286
111  54.57195791  018.51980822
111  54.57171789  018.51970819
111  54.57166515  018.51968622
111  54.57164857  018.51974183
111  54.57166884  018.51978473
111  54.57168910  018.51978791
111  54.57171397  018.51983716
111  54.57180516  018.51994521
111  54.57181897  018.52004213
111  54.57179226  018.52014859
111  54.57179318  018.52018831
111  54.57180627  018.52022427
111  54.57180383  018.52024798
111  54.57160530  018.52058054
111  54.57158855  018.52058400
111  54.57157167  018.52055487
111  54.57153686  018.52060919
111  54.57155375  018.52063832
111  54.57155098  018.52067155
111  54.57152509  018.52071491
111  54.57150545  018.52071510
111  54.57148933  018.52068729
111  54.57145990  018.52073659
111  54.57147602  018.52076439
111  54.57147370  018.52080100
111  54.57121672  018.52123147
112  54.57121672  018.52123147  54.57115915  018.52132416
111  54.57113645  018.52128625
111  54.57096329  018.52098118
111  54.57090250  018.52109082
111  54.57092000  018.52111147
112  54.57092368  018.52117344  54.57091171  018.52120363
111  54.57092368  018.52117344
111  54.57089973  018.52115278
111  54.57075973  018.52129737
111  54.57035436  018.52197997
111  54.57059333  018.52207069
111  54.57062877  018.52182028
111  54.57064183  018.52172796
112  54.57064183  018.52172796  54.57066209  018.52159767
111  54.57070723  018.52153888
111  54.57094864  018.52128101
111  54.57096605  018.52126241
111  54.57096329  018.52123223
112  54.57096329  018.52123223  54.57097895  018.52121793
111  54.57100381  018.52126559
111  54.57104066  018.52132756
111  54.57138975  018.52168188
112  54.57138975  018.52168188  54.57143580  018.52172955
111  54.57142199  018.52178675
111  54.57114375  018.52260930
111  54.57111823  018.52268472
111  54.57032594  018.52502692
112  54.57032594  018.52502692  54.57031599  018.52505743
112  54.57020373  018.52503471  54.57016947  018.52496797
111  54.57020373  018.52503471
111  54.56961571  018.52363143
111  54.56957910  018.52368016
111  54.56958523  018.52369486
111  54.56961084  018.52375626
111  54.57018271  018.52512715
112  54.57018271  018.52512715  54.57023355  018.52524917
111  54.57022025  018.52533938
111  54.56810069  018.53160529
112  54.56794683  018.53237399  54.56793675  018.53266225
111  54.56794683  018.53237399
111  54.56791367  018.53239686
111  54.56792428  018.53243576
111  54.56794152  018.53278351
111  54.56796407  018.53279952
112  54.56796407  018.53279952  54.56800519  018.53311524
111  54.56813915  018.53341494
111  54.56904771  018.53505304
112  54.56950663  018.53549689  54.56978781  018.53556629
111  54.56950663  018.53549689
111  54.57075871  018.53578288
112  54.57075871  018.53578288  54.57095302  018.53582559
111  54.57112346  018.53576687
111  54.57114468  018.53586525
111  54.57113937  018.53589729
111  54.57120834  018.53591559
111  54.57660292  018.52706563
111  54.57683343  018.52669882
112  54.57694749  018.52674458  54.57697933  018.52683383
111  54.57694749  018.52674458
111  54.57806387  018.53015846
111  54.57805097  018.53016958
111  54.57805470  018.53018099
111  54.57801970  018.53021436
111  54.57803148  018.53025038
111  54.57806648  018.53021701
111  54.57807133  018.53023183
111  54.57808422  018.53022071
111  54.57867712  018.53203379
112  54.57870365  018.53202044  54.57869481  018.53196132
111  54.57872686  018.53199374
111  54.57809535  018.53005382
111  54.57804138  018.52988804
111  54.57699486  018.52667324
112  54.57699486  018.52667324  54.57695396  018.52654357
111  54.57699707  018.52641581
112  54.57712528  018.52592572  54.57715734  018.52566637
111  54.57712528  018.52592572
111  54.57714407  018.52576172
112  54.57714407  018.52576172  54.57715605  018.52564953
112  54.57737619  018.52570833  54.57745356  018.52587264
111  54.57737619  018.52570833
111  54.57749972  018.52599098
111  54.57766441  018.52647154
112  54.57765998  018.52662791  54.57763788  018.52674424
111  54.57765998  018.52662791
111  54.57767877  018.52663554
111  54.57770641  018.52673661
112  54.57770641  018.52673661  54.57774730  018.52674043
111  54.57777825  018.52682243
111  54.57795510  018.52722671
111  54.57800484  018.52750131
111  54.57811043  018.52776773
111  54.57819681  018.52767910
111  54.57821266  018.52772339
111  54.57823568  018.52769955
111  54.57828974  018.52785062
111  54.57826672  018.52787446
111  54.57829355  018.52794944
111  54.57820944  018.52804493
111  54.57836808  018.52841779
111  54.57835371  018.52843686
111  54.57843329  018.52866379
112  54.57843329  018.52866379  54.57847805  018.52861993
111  54.57850845  018.52869430
111  54.57858692  018.52891361
111  54.57869967  018.52879347
112  54.57869967  018.52879347  54.57874996  018.52874389
111  54.57879030  018.52882398
111  54.57885662  018.52898608
112  54.57884004  018.52917488  54.57877593  018.52924353
111  54.57884004  018.52917488
111  54.57865324  018.52936367
112  54.57865324  018.52936367  54.57860000  018.52940849
111  54.57855929  018.52932744
111  54.57852503  018.52923972
111  54.57824870  018.52951051
111  54.57830494  018.52968269
111  54.57832444  018.52974243
111  54.57840565  018.52999108
111  54.57892072  018.52950098
111  54.57889862  018.52943995
112  54.57889862  018.52943995  54.57886767  018.52934842
112  54.57899588  018.52934174  54.57903070  018.52943487
111  54.57899588  018.52934174
111  54.57902131  018.52941325
111  54.57911194  018.52933125
111  54.57897488  018.52890980
112  54.57891299  018.52883543  54.57889420  018.52877249
111  54.57891299  018.52883543
111  54.57876377  018.52837011
112  54.57876377  018.52837011  54.57873946  018.52828811
111  54.57877814  018.52818704
111  54.57872509  018.52804973
112  54.57856371  018.52792387  54.57850734  018.52780373
111  54.57856371  018.52792387
111  54.57732209  018.52507737
112  54.57732209  018.52507737  54.57724472  018.52489049
111  54.57731804  018.52466102
111  54.57738800  018.52451968
