I
1050 Generated by WorldEditor 2.1.0r1

1     83 1 0 LGBL Almiros / Nea Anchialos
1302 city Volos
111  39.22213773  022.76816981
111  39.22224267  022.76814755
111  39.22219151  022.76773643
111  39.22208905  022.76775180
112  39.22203289  022.76770846  39.22202570  022.76765836
111  39.22203289  022.76770846
111  39.22194727  022.76696553
112  39.22194727  022.76696553  39.22194439  022.76693769
111  39.22197890  022.76692428
111  39.22223909  022.76686916
112  39.22230038  022.76695189  39.22231188  022.76702982
111  39.22230038  022.76695189
111  39.22234831  022.76693604
112  39.22234831  022.76693604  39.22236987  022.76683956
111  39.22244806  022.76680167
111  39.22243845  022.76673517
111  39.22186411  022.76685217
111  39.22190841  022.76724499
111  39.22185990  022.76725086
111  39.22185095  022.76717363
111  39.22184021  022.76717432
111  39.22177675  022.76663581
112  39.22177675  022.76663581  39.22176349  022.76655633
111  39.22172741  022.76649202
111  39.22164097  022.76652280
112  39.22170655  022.76666515  39.22172103  022.76676616
111  39.22170655  022.76666515
112  39.22170655  022.76666515  39.22170953  022.76668823
111  39.22167674  022.76670362
111  39.21982874  022.76704221
111  39.21988277  022.76749878
111  39.21830303  022.76778733
111  39.21830755  022.76782555
111  39.21831221  022.76786494
111  39.21989195  022.76757640
111  39.22014802  022.76974056
111  39.22015213  022.76977529
111  39.22016727  022.76990324 102
112  39.22001526  022.77009176  39.21986027  022.77011869
111  39.22001526  022.77009176 102
111  39.21970527  022.77015716
112  39.21970527  022.77015716  39.21888560  022.77039954 102
111  39.21886765  022.77145799
111  39.21689893  022.77183749
111  39.21686416  022.77154821
111  39.21680130  022.77156033
111  39.21683493  022.77185109
111  39.21577375  022.77205852
112  39.21577375  022.77205852  39.21537701  022.77213461
111  39.21521554  022.77228583
111  39.21517381  022.77228968
111  39.21509686  022.77179479
111  39.21510078  022.77175846
111  39.21502013  022.77177600
111  39.21503990  022.77180916
111  39.21509188  022.77228669
111  39.21503233  022.77227365
112  39.21503233  022.77227365  39.21475117  022.77204657
111  39.21447213  022.77190285
111  39.21444994  022.77187344
111  39.21441574  022.77188010
111  39.21441131  022.77191453
112  39.21441131  022.77191453  39.21404563  022.77174310
111  39.21386746  022.77180128
111  39.21370320  022.77181058
111  39.21362577  022.77176985
111  39.21354721  022.77180516
112  39.21354721  022.77180516  39.21344027  022.77184523
111  39.21336652  022.77178019
111  39.21333016  022.77181157
111  39.21329977  022.77183781
112  39.21358277  022.77193774  39.21374491  022.77184646
111  39.21387542  022.77185722
112  39.21494500  022.77231697  39.21561599  022.77280007
111  39.21494500  022.77231697
112  39.21494500  022.77231697  39.21502607  022.77240379
111  39.21494728  022.77249418
112  39.21494728  022.77249418  39.21450279  022.77289903
112  39.21428721  022.77360180  39.21422672  022.77382362
111  39.21428721  022.77360180
111  39.21397153  022.77477860
111  39.21393237  022.77492456
111  39.21311819  022.77795967
111  39.21301307  022.77835154
111  39.21295228  022.77857813
111  39.21286631  022.77889862
111  39.21256399  022.78001983
111  39.21251904  022.78018657
111  39.21236706  022.78075019
111  39.21234119  022.78084614
111  39.21220678  022.78134466
111  39.21216797  022.78148858
111  39.21206385  022.78187475
112  39.21206385  022.78187475  39.21190815  022.78244457
112  39.21185854  022.78386828  39.21195561  022.78471798
111  39.21185854  022.78386828
111  39.21209328  022.78587357
111  39.21210098  022.78593940
111  39.21210781  022.78599773
111  39.21213417  022.78622291
111  39.21214037  022.78627586
111  39.21214959  022.78635460
111  39.21220721  022.78684686
111  39.21221959  022.78695265
111  39.21225577  022.78735785
111  39.21228282  022.78790145
111  39.21230918  022.78866192
112  39.21230918  022.78866192  39.21231358  022.78899021
111  39.21237846  022.78930602
111  39.21256187  022.79020340
112  39.21256187  022.79020340  39.21268062  022.79078938
111  39.21279200  022.79175473
111  39.21427796  022.80484309
111  39.21447644  022.80636558
111  39.21469198  022.80823038
112  39.21469198  022.80823038  39.21478075  022.80900159
111  39.21502189  022.80943541
111  39.21503968  022.80949734
111  39.21510603  022.80962082
111  39.21839463  022.81523985
112  39.21839463  022.81523985  39.21911830  022.81647220
112  39.22039792  022.81622947  39.22069614  022.81616691
111  39.22039792  022.81622947
111  39.22564512  022.81520833
112  39.22564512  022.81520833  39.22642031  022.81505758
111  39.22672041  022.81399866
111  39.22735201  022.81175421
111  39.22745445  022.81142309
111  39.22993866  022.80253687
112  39.22993866  022.80253687  39.23009283  022.80199274
111  39.23001062  022.80130772
112  39.23007920  022.80124022  39.23014046  022.80127099
111  39.23007920  022.80124022
111  39.23006358  022.80112173
112  39.23006358  022.80112173  39.23000278  022.80108017
111  39.22998512  022.80099254
111  39.22994551  022.80072963
111  39.22977717  022.79930542
111  39.22977774  022.79911734
111  39.23004731  022.79904384
111  39.22994807  022.79826780
111  39.22984751  022.79819988
111  39.22966688  022.79822759
111  39.22932280  022.79543757
112  39.22938524  022.79515267  39.22946820  022.79506944
111  39.22938524  022.79515267
111  39.22936891  022.79503419
112  39.22936891  022.79503419  39.22927784  022.79502083
111  39.22925614  022.79485077
111  39.22855482  022.78887120
111  39.22854115  022.78874834
111  39.22846911  022.78813348
111  39.22842677  022.78777267
111  39.22829348  022.78665886
111  39.22826094  022.78638115
111  39.22820518  022.78590527
111  39.22818794  022.78575814
111  39.22808092  022.78483534
111  39.22806520  022.78470362
111  39.22794184  022.78365765
111  39.22790366  022.78333177
111  39.22763979  022.78107961
111  39.22761342  022.78085461
111  39.22753299  022.78016811
111  39.22751730  022.78003416
111  39.22745222  022.77947873
111  39.22742653  022.77925948
111  39.22729815  022.77816372
111  39.22727538  022.77796939
111  39.22724239  022.77768250
113  39.22720394  022.77736056
111  39.21921837  022.77166011 102
111  39.21921589  022.77146133
111  39.21989736  022.77132711
112  39.21989736  022.77132711  39.22048748  022.77121493
111  39.22094197  022.77154923
111  39.22093615  022.77150364
111  39.22093171  022.77146148
112  39.21987507  022.77126372  39.21925341  022.77138726
111  39.21987507  022.77126372
111  39.21922583  022.77138438 102
112  39.21989150  022.77057004  39.22053731  022.77043219
111  39.21989150  022.77057004 102
111  39.22076831  022.77039691 102
112  39.22103905  022.77054760  39.22108624  022.77075279
111  39.22103905  022.77054760 102
111  39.22140418  022.77365111 102
112  39.22126508  022.77438210  39.22107630  022.77479569
111  39.22126508  022.77438210 102
111  39.22019205  022.77620637 102
111  39.22002811  022.77639873
112  39.22002811  022.77639873  39.21994615  022.77648209 102
112  39.21978966  022.77634743  39.21974744  022.77622240
111  39.21978966  022.77634743 102
113  39.21969031  022.77595309 102
111  39.21951244  022.77736168
111  39.21950669  022.77738766
111  39.21909271  022.77733571
112  39.21898634  022.77714040  39.21895903  022.77697342
111  39.21898634  022.77714040
111  39.21840706  022.77173998
112  39.21840706  022.77173998  39.21839269  022.77162866
111  39.21845216  022.77160785
111  39.21886416  022.77152847 102
113  39.21887997  022.77172328 102
111  39.21952486  022.77746188 102
111  39.21954038  022.77765558
111  39.21951969  022.77767784
112  39.21951969  022.77767784  39.21918160  022.77770456
113  39.21907639  022.77740845
111  39.22045286  022.77743294
111  39.22045458  022.77746411
111  39.21992964  022.77758285 102
112  39.21996299  022.77745743  39.21998713  022.77738396
113  39.21996299  022.77745743
111  39.21996593  022.77825950 102
111  39.21992661  022.77789881
112  39.21992661  022.77789881  39.21991626  022.77774919 102
111  39.21992563  022.77763617
111  39.22041924  022.77753813
112  39.22041924  022.77753813  39.22069039  022.77748202
111  39.22076905  022.77730569
111  39.22079182  022.77730836
112  39.22098225  022.77806446  39.22099398  022.77855027
111  39.22098225  022.77806446 102
113  39.22017684  022.77821902 102
111  39.21745211  022.77500233
111  39.21725375  022.77503758
111  39.21702054  022.77301403
112  39.21705905  022.77301427  39.21707630  022.77302355
111  39.21705905  022.77301427
111  39.21757726  022.77334016
112  39.21757726  022.77334016  39.21762469  022.77336799
111  39.21762851  022.77340588
111  39.21763737  022.77346555
111  39.21770715  022.77344903
111  39.21769202  022.77338594
111  39.21706690  022.77298804
112  39.21706690  022.77298804  39.21703240  022.77296207
111  39.21700514  022.77288139
111  39.21690876  022.77203200
112  39.21690876  022.77203200  39.21689727  022.77191326
111  39.21692599  022.77190659
111  39.21821567  022.77165239
112  39.21834762  022.77179824  39.21837206  022.77194852
111  39.21834762  022.77179824
111  39.21892834  022.77710822
112  39.21892834  022.77710822  39.21900021  022.77779284
111  39.21952918  022.77771492
111  39.21954212  022.77772790 102
111  39.21952918  022.77795982
112  39.21952918  022.77795982  39.21950618  022.77826410 102
112  39.21920001  022.77794683  39.21916264  022.77766668
111  39.21920001  022.77794683 102
111  39.21916695  022.77773347 102
111  39.21823906  022.77791493
112  39.21823825  022.77738465  39.21821956  022.77709521
111  39.21823825  022.77738465
111  39.21820490  022.77692621
112  39.21820490  022.77692621  39.21820059  022.77681489
112  39.21820368  022.77657575  39.21811025  022.77649041
111  39.21820368  022.77657575
111  39.21817764  022.77659301
112  39.21817764  022.77659301  39.21825958  022.77666351
112  39.21818088  022.77693370  39.21818520  022.77704131
111  39.21818088  022.77693370
111  39.21821559  022.77739180
112  39.21821559  022.77739180  39.21823140  022.77767752
111  39.21821621  022.77791940 102
111  39.21812338  022.77793755 102
111  39.21815932  022.77821770
112  39.21815932  022.77821770  39.21820330  022.77852768 102
112  39.21782526  022.77827963  39.21779651  022.77804400
113  39.21782526  022.77827963
111  39.22048932  022.78537062 102
112  39.22027074  022.78572008  39.22001241  022.78577459
111  39.22027074  022.78572008 102
111  39.21899155  022.78595412
112  39.21899155  022.78595412  39.21874068  022.78599901 102
111  39.21870093  022.78571688
111  39.21793877  022.77910891 102
112  39.21806258  022.77895228  39.21818677  022.77890739
111  39.21806258  022.77895228 102
111  39.21824142  022.77889457 102
111  39.21927222  022.77868619
112  39.21927222  022.77868619  39.21972429  022.77859321 102
111  39.21973671  022.77917671
113  39.21976651  022.77917350 102
111  39.22241610  022.80193725 102
112  39.22226145  022.80230599  39.22205918  022.80234822
111  39.22226145  022.80230599 102
111  39.22219464  022.80231942 102
111  39.22097978  022.80256376
112  39.22097978  022.80256376  39.22069696  022.80261371 102
111  39.22063150  022.80235256
111  39.21878650  022.78648029 102
112  39.21900970  022.78612553  39.21924736  022.78607485
111  39.21900970  022.78612553 102
111  39.22029186  022.78589524
112  39.22029186  022.78589524  39.22050911  022.78585682 102
113  39.22057754  022.78613721 102
111  39.22324846  022.80908189
111  39.22323696  022.80908560 102
111  39.22318377  022.80931754 102
112  39.22303716  022.80951236  39.22292360  022.80955689
111  39.22303716  022.80951236 102
111  39.22281148  022.80960513 102
111  39.22186566  022.80979254
112  39.22186566  022.80979254  39.22161986  022.80983336 102
111  39.22149337  022.80967936
111  39.22072291  022.80307964 102
112  39.22099602  022.80273268  39.22130363  022.80266960
111  39.22099602  022.80273268 102
111  39.22226814  022.80249519
112  39.22226814  022.80249519  39.22240757  022.80246921 102
111  39.22249525  022.80264363 102
111  39.22286477  022.80580220
111  39.22277550  022.80588029
111  39.22278217  022.80593577
113  39.22288563  022.80598051 102
111  39.21699714  022.78682382
111  39.21701151  022.78672548 102
112  39.21722425  022.78647873  39.21736224  022.78645647
111  39.21722425  022.78647873 102
111  39.21805364  022.78632288
112  39.21805364  022.78632288  39.21825200  022.78628763 102
111  39.21830519  022.78651955
111  39.21833250  022.78654181
111  39.22018534  022.80245524 102
112  39.21996972  022.80276137  39.21975698  022.80280034
111  39.21996972  022.80276137 102
111  39.21913602  022.80292464
112  39.21913602  022.80292464  39.21894836  022.80295622 102
111  39.21887152  022.80275409
113  39.21884422  022.80266674
111  39.21996693  022.77863413 102
112  39.22019117  022.77837363  39.22037746  022.77833801
111  39.22019117  022.77837363 102
111  39.22156247  022.77812205 102
112  39.22273495  022.77714108  39.22322497  022.77627311 102
111  39.22399976  022.77628741
112  39.22403668  022.77631942  39.22402351  022.77634725
111  39.22403668  022.77631942
111  39.22364245  022.77752301
112  39.22360402  022.77755272  39.22358366  022.77754035
111  39.22360402  022.77755272
111  39.22349262  022.77750015
111  39.22340603  022.77776451
111  39.22359554  022.77785711
111  39.22362670  022.77776298
112  39.22366889  022.77774268  39.22369645  022.77775351
111  39.22366889  022.77774268
111  39.22367662  022.77771801
112  39.22367662  022.77771801  39.22364668  022.77770100
111  39.22365242  022.77764292
111  39.22367207  022.77758357
112  39.22370428  022.77757037  39.22372704  022.77757964
111  39.22370428  022.77757037
111  39.22372967  022.77749741
112  39.22372967  022.77749741  39.22370811  022.77748504
111  39.22371690  022.77744767
111  39.22382297  022.77712742
112  39.22385692  022.77710551  39.22387848  022.77711479
111  39.22385692  022.77710551
111  39.22387729  022.77711324
111  39.22392817  022.77695961
111  39.22390781  022.77695187
112  39.22390781  022.77695187  39.22388864  022.77694260
111  39.22389828  022.77690007
111  39.22408907  022.77632406
111  39.22411878  022.77628963
112  39.22411878  022.77628963  39.22436793  022.77629427 102
111  39.22457933  022.77639205
111  39.22459668  022.77649329
111  39.22463434  022.77651249
111  39.22465023  022.77645993
111  39.22467938  022.77644327
112  39.22467938  022.77644327  39.22551308  022.77685612 102
111  39.22567810  022.77790837 102
112  39.22561598  022.77804447  39.22554531  022.77805684
111  39.22561598  022.77804447 102
111  39.22525663  022.77811869
112  39.22525663  022.77811869  39.22522549  022.77812333
111  39.22520757  022.77809012
111  39.22523596  022.77831790
112  39.22527089  022.77828688  39.22530204  022.77827915
111  39.22527089  022.77828688
111  39.22537869  022.77826635 102
111  39.22563863  022.77821266
112  39.22563863  022.77821266  39.22571290  022.77819720 102
111  39.22572639  022.77830694
112  39.22572639  022.77830694  39.22577910  022.77876464 102
111  39.22574364  022.77928443
112  39.22569459  022.77933228  39.22565986  022.77932610
111  39.22569459  022.77933228
111  39.22561746  022.77932237
111  39.22552324  022.77920266
111  39.22548951  022.77912387
111  39.22546817  022.77913269
111  39.22543367  022.77960028
111  39.22543314  022.77961958
111  39.22546065  022.77961703
111  39.22546132  022.77957920
111  39.22560856  022.77946696
111  39.22568450  022.77947182
112  39.22568450  022.77947182  39.22572762  022.77948110
111  39.22572122  022.77952267
112  39.22572122  022.77952267  39.22561111  022.78082086 102
111  39.22504685  022.78184645 102
112  39.22478197  022.78189644  39.22464422  022.78176037
111  39.22478197  022.78189644 102
111  39.22468854  022.78179902
111  39.22469377  022.78173682
111  39.22472073  022.78166156
111  39.22472547  022.78162771
111  39.22470452  022.78162877
111  39.22468697  022.78165409
111  39.22467488  022.78172832
111  39.22458127  022.78186727
111  39.22452621  022.78186386
111  39.22445896  022.78180941
111  39.22439862  022.78175208
111  39.22438315  022.78170345
111  39.22437446  022.78162160
111  39.22439240  022.78156661
111  39.22443202  022.78151402
111  39.22446450  022.78149502
111  39.22452158  022.78149798
111  39.22455044  022.78150607
111  39.22457855  022.78153125
111  39.22459961  022.78150086
111  39.22461399  022.78150141
111  39.22462377  022.78148729
111  39.22460930  022.78147416
112  39.22458145  022.78147922  39.22456468  022.78146839
111  39.22458145  022.78147922
112  39.22458145  022.78147922  39.22442813  022.78136170
112  39.22442074  022.78181879  39.22461479  022.78198115
111  39.22442074  022.78181879
111  39.22452470  022.78190636
111  39.22461582  022.78192623 102
111  39.22470925  022.78202364
112  39.22470925  022.78202364  39.22483143  022.78218291 102
111  39.22474844  022.78233407 102
111  39.22465702  022.78246989
111  39.22446211  022.78271481 102
111  39.22430687  022.78290185 102
112  39.22404605  022.78292382  39.22394543  022.78277847
111  39.22404605  022.78292382 102
111  39.22394485  022.78275991
111  39.22392997  022.78268852
111  39.22391663  022.78251845
111  39.22391566  022.78250606
111  39.22390562  022.78237805
111  39.22388110  022.78240255
111  39.22388165  022.78243033
111  39.22391143  022.78272536
111  39.22381624  022.78280090
111  39.22380736  022.78278933
111  39.22369899  022.78273917
111  39.22367033  022.78271836
111  39.22364412  022.78268776
111  39.22362355  022.78264198
111  39.22361561  022.78259627
111  39.22362028  022.78255397
111  39.22363373  022.78251231
111  39.22365574  022.78247167
111  39.22369879  022.78242828
111  39.22374045  022.78242050
111  39.22373680  022.78239519
111  39.22374760  022.78238293
111  39.22374730  022.78236399
111  39.22371078  022.78239399
112  39.22371078  022.78239399  39.22358380  022.78241718
112  39.22367971  022.78276815  39.22382225  022.78285629
111  39.22367971  022.78276815
111  39.22383511  022.78284097 102
111  39.22393568  022.78301568
112  39.22393568  022.78301568  39.22400636  022.78319350 102
111  39.22385405  022.78332504 102
111  39.22335144  022.78369714 102
112  39.22311742  022.78362272  39.22302428  022.78347800
111  39.22311742  022.78362272 102
111  39.22303516  022.78341293
112  39.22303516  022.78341293  39.22302309  022.78338176
111  39.22303501  022.78331153
111  39.22301414  022.78316624
112  39.22301414  022.78316624  39.22296067  022.78297253
112  39.22274051  022.78316275  39.22270429  022.78329189
111  39.22274051  022.78316275
112  39.22274051  022.78316275  39.22272671  022.78320283
111  39.22269233  022.78324317
111  39.22270700  022.78324292
111  39.22271612  022.78322869
111  39.22274671  022.78323073
111  39.22276598  022.78315774
111  39.22279811  022.78310894
111  39.22284008  022.78308056
111  39.22289550  022.78307662
111  39.22293362  022.78309295
111  39.22296956  022.78313377
111  39.22299236  022.78318405
111  39.22301110  022.78332640
111  39.22301906  022.78334658
111  39.22284753  022.78347150
111  39.22283481  022.78344619
111  39.22274828  022.78341273
111  39.22272196  022.78341318
111  39.22270180  022.78344055
111  39.22286572  022.78348967
112  39.22293134  022.78352487  39.22294169  022.78354714
111  39.22293134  022.78352487 102
111  39.22300995  022.78369142
112  39.22300995  022.78369142  39.22307549  022.78386954 102
111  39.22293981  022.78398889 102
111  39.22104957  022.78536419
112  39.22104957  022.78536419  39.22088767  022.78546630 102
112  39.22070390  022.78504625  39.22068713  022.78492101
113  39.22070390  022.78504625 102
111  39.22416238  022.77596883
112  39.22416238  022.77596883  39.22411495  022.77611912
111  39.22407613  022.77610985 102
111  39.22399276  022.77609871 102
112  39.22384667  022.77589992  39.22383518  022.77575149
111  39.22384667  022.77589992 102
111  39.22381896  022.77560388
111  39.22366651  022.77563221
111  39.22363446  022.77558284
111  39.22361243  022.77553901
111  39.22359447  022.77550453
111  39.22358905  022.77546654
111  39.22358981  022.77540194
111  39.22360961  022.77534784
111  39.22363776  022.77531492
111  39.22366806  022.77529187
111  39.22371202  022.77528136
111  39.22375125  022.77529375
111  39.22376309  022.77525594
111  39.22377676  022.77525016
111  39.22378226  022.77523261
111  39.22369294  022.77524619
112  39.22369294  022.77524619  39.22361532  022.77525917
112  39.22360505  022.77558505  39.22372292  022.77575761
111  39.22360505  022.77558505
111  39.22365129  022.77565070
111  39.22364539  022.77567537 102
112  39.22370719  022.77574001  39.22371150  022.77577527
111  39.22370719  022.77574001 102
111  39.22372434  022.77592136
112  39.22372434  022.77592136  39.22373872  022.77612732 102
111  39.22358454  022.77619520
112  39.22358454  022.77619520  39.22344482  022.77624863 102
111  39.22321368  022.77637888 102
112  39.22301457  022.77631227  39.22295132  022.77618239
111  39.22301457  022.77631227 102
111  39.22287484  022.77604186
111  39.22274827  022.77614874
111  39.22266838  022.77610706
111  39.22263609  022.77608406
111  39.22260226  022.77601624
111  39.22259565  022.77596919
111  39.22260123  022.77592142
111  39.22261549  022.77587050
111  39.22263785  022.77583976
111  39.22266326  022.77581894
111  39.22269806  022.77580996
111  39.22269333  022.77576964
111  39.22270281  022.77575567
111  39.22262588  022.77580645
112  39.22262588  022.77580645  39.22256263  022.77584542
112  39.22265260  022.77613802  39.22277334  022.77618441
111  39.22265260  022.77613802
111  39.22273576  022.77617080
111  39.22274131  022.77619127
112  39.22281468  022.77622800  39.22283193  022.77625954
111  39.22281468  022.77622800 102
111  39.22291872  022.77641487
112  39.22291872  022.77641487  39.22298197  022.77656887 102
111  39.22286870  022.77669802
112  39.22286870  022.77669802  39.22270656  022.77686501 102
111  39.22254959  022.77715261 102
112  39.22231667  022.77716219  39.22222899  022.77704715
111  39.22231667  022.77716219 102
111  39.22216100  022.77694818
111  39.22204563  022.77708647
111  39.22203006  022.77707723
111  39.22194895  022.77706077
111  39.22191567  022.77703356
111  39.22187903  022.77696766
111  39.22186920  022.77690054
111  39.22187562  022.77685643
111  39.22188940  022.77682010
111  39.22191994  022.77677301
111  39.22193219  022.77676312
111  39.22191803  022.77672666
111  39.22191955  022.77671282
112  39.22191955  022.77671282  39.22178875  022.77686867
112  39.22204872  022.77712038  39.22226433  022.77713337
111  39.22204872  022.77712038
112  39.22204872  022.77712038  39.22210334  022.77712409
111  39.22213322  022.77715311 102
111  39.22222356  022.77728018
112  39.22222356  022.77728018  39.22231843  022.77745274 102
111  39.22218880  022.77759048
112  39.22218880  022.77759048  39.22191627  022.77786880 102
111  39.22153477  022.77796342 102
111  39.22100868  022.77805433
112  39.22100868  022.77805433  39.22100724  022.77767026
112  39.22082613  022.77731588  39.22080169  022.77727877
111  39.22083044  022.77720827
111  39.22235985  022.77454389
111  39.22237854  022.77454946
111  39.22244035  022.77444184
112  39.22292907  022.77402065  39.22322317  022.77391118
111  39.22292907  022.77402065
111  39.22362047  022.77379242
112  39.22376709  022.77373119  39.22383350  022.77369594
111  39.22388065  022.77372487
111  39.22457205  022.77423628
112  39.22457205  022.77423628  39.22469279  022.77432906
111  39.22465542  022.77443813
111  39.22457205  022.77438618
111  39.22440674  022.77488901
111  39.22449586  022.77493354
113  39.22449874  022.77495396
111  39.22453467  022.77485554
112  39.22453467  022.77485554  39.22452030  022.77489079
112  39.22451167  022.77484070  39.22452317  022.77480915
111  39.22451167  022.77484070
111  39.22461661  022.77451413
112  39.22461661  022.77451413  39.22462667  022.77449001
112  39.22463960  022.77452341  39.22463242  022.77454567
113  39.22463960  022.77452341
111  39.22614749  022.77551584
112  39.22614749  022.77551584  39.22618475  022.77544102
111  39.22625258  022.77547987
112  39.22625258  022.77547987  39.22641728  022.77560415
112  39.22713800  022.77724676  39.22727290  022.77845218
111  39.22713800  022.77724676
111  39.22718625  022.77767542
112  39.22712241  022.77779771  39.22706445  022.77781374
111  39.22712241  022.77779771
111  39.22706021  022.77781034
111  39.22704464  022.77769746
111  39.22693403  022.77771991
111  39.22694721  022.77782042
111  39.22687862  022.77783435
111  39.22685946  022.77765034
111  39.22671167  022.77768034
111  39.22673324  022.77786589
111  39.22667270  022.77787818
111  39.22667270  022.77788901
111  39.22591153  022.77804353
111  39.22582252  022.77799544
111  39.22579768  022.77784314
112  39.22587390  022.77760575  39.22597164  022.77755380
111  39.22587390  022.77760575
111  39.22603338  022.77752371
111  39.22608409  022.77752225
112  39.22608409  022.77752225  39.22622496  022.77765214
112  39.22633788  022.77727232  39.22625882  022.77704223
112  39.22602949  022.77735057  39.22600936  022.77755839
111  39.22602949  022.77735057
111  39.22582597  022.77744589
112  39.22582597  022.77744589  39.22573398  022.77748301
111  39.22564244  022.77733814
112  39.22564244  022.77733814  39.22554308  022.77711102
111  39.22542096  022.77691330 102
112  39.22544223  022.77662874  39.22552502  022.77652721
111  39.22544223  022.77662874 102
111  39.22551166  022.77654027
112  39.22551166  022.77654027  39.22554615  022.77650316
111  39.22567764  022.77654385
111  39.22567766  022.77651679
111  39.22565876  022.77649314
111  39.22554482  022.77648091
111  39.22550743  022.77652047
111  39.22543606  022.77642884
111  39.22556012  022.77615139
111  39.22559901  022.77610928
111  39.22564615  022.77609089
111  39.22568089  022.77608927
111  39.22572961  022.77610654
111  39.22575359  022.77613217
111  39.22578112  022.77617788
111  39.22579127  022.77623282
111  39.22578441  022.77630192
111  39.22575820  022.77635822
111  39.22578088  022.77638661
111  39.22577988  022.77640514
111  39.22579268  022.77638629
112  39.22580163  022.77633054  39.22581457  022.77631198
111  39.22580163  022.77633054
112  39.22580163  022.77633054  39.22585625  022.77622292
111  39.22577904  022.77610782
113  39.22577863  022.77607144
111  39.22610746  022.77537498
112  39.22611034  022.77549005  39.22606722  022.77556984
111  39.22611034  022.77549005
111  39.22574236  022.77607083
112  39.22553537  022.77614134  39.22545200  022.77631019
111  39.22553537  022.77614134
111  39.22543763  022.77634730
111  39.22541894  022.77642338 102
111  39.22535857  022.77650688
112  39.22535857  022.77650688  39.22527520  022.77663491 102
111  39.22515014  022.77657739
112  39.22515014  022.77657739  39.22500065  022.77641781 102
111  39.22478648  022.77629535 102
112  39.22471477  022.77604630  39.22473777  022.77592569
111  39.22471477  022.77604630 102
111  39.22475879  022.77585122
112  39.22475879  022.77585122  39.22477029  022.77580669
111  39.22484325  022.77578444
111  39.22493527  022.77577824
111  39.22492281  022.77575647
111  39.22489673  022.77575198
111  39.22484551  022.77575402
111  39.22466379  022.77568720
111  39.22465896  022.77555923
111  39.22466836  022.77550147
111  39.22468449  022.77545779
111  39.22471517  022.77542097
111  39.22475021  022.77539269
111  39.22479807  022.77538595
111  39.22483565  022.77539535
111  39.22487367  022.77542490
111  39.22489464  022.77545864
111  39.22491114  022.77550016
111  39.22491924  022.77556871
111  39.22494577  022.77557256
111  39.22495350  022.77558822
111  39.22496804  022.77559072
112  39.22494186  022.77551404  39.22493755  022.77547507
111  39.22494186  022.77551404
112  39.22494186  022.77551404  39.22492893  022.77531550
112  39.22463943  022.77553094  39.22462362  022.77578886
111  39.22463943  022.77553094
111  39.22463106  022.77566876
111  39.22465803  022.77570661 102
111  39.22459485  022.77599898
112  39.22459485  022.77599898  39.22455460  022.77614928 102
111  39.22441850  022.77614506 102
111  39.22422157  022.77611537
112  39.22420001  022.77599847  39.22422444  022.77590199
111  39.22420001  022.77599847
111  39.22470454  022.77450109
112  39.22470454  022.77450109  39.22475485  022.77437491
113  39.22486668  022.77445357
111  39.22845658  022.78857620
112  39.22839862  022.78869109  39.22833859  022.78872583
111  39.22839862  022.78869109
111  39.22767002  022.78917473
112  39.22757481  022.78920145  39.22754583  022.78913465
111  39.22753548  022.78903311
111  39.22744440  022.78878996
112  39.22745682  022.78860024  39.22754376  022.78853879
111  39.22745682  022.78860024
111  39.22826822  022.78806317
112  39.22826822  022.78806317  39.22835929  022.78800706
113  39.22839862  022.78809523
111  39.22874427  022.79094909
112  39.22865734  022.79113999  39.22857040  022.79121053
111  39.22865734  022.79113999
111  39.22786250  022.79169150
112  39.22786250  022.79169150  39.22776812  022.79175242
111  39.22769857  022.79174601
111  39.22765138  022.79127466
111  39.22743031  022.78967786
112  39.22743031  022.78967786  39.22738809  022.78938607
111  39.22758183  022.78931874
111  39.22761660  022.78933798
111  39.22831208  022.78889870
112  39.22831208  022.78889870  39.22845118  022.78882174
113  39.22850295  022.78892854
111  39.22882815  022.79167498
112  39.22882815  022.79167498  39.22885050  022.79185454
111  39.22872192  022.79181976
111  39.22797925  022.79231676
111  39.22780041  022.79193840
112  39.22788238  022.79174601  39.22798670  022.79166585
111  39.22788238  022.79174601
111  39.22865486  022.79120091
112  39.22865486  022.79120091  39.22874179  022.79115602
113  39.22877962  022.79126776
111  39.22919983  022.79485437
112  39.22907927  022.79511458  39.22893769  022.79515947
111  39.22907927  022.79511458
111  39.22840614  022.79527489
112  39.22827450  022.79517549  39.22822979  022.79505365
111  39.22827450  022.79517549
111  39.22782989  022.79413661
111  39.22776531  022.79367488
112  39.22776531  022.79367488  39.22775289  022.79358830
111  39.22771315  022.79358510
111  39.22782740  022.79282517
111  39.22790689  022.79250132
112  39.22798637  022.79238268  39.22804847  022.79234420
111  39.22798637  022.79238268
111  39.22870172  022.79192095
112  39.22870172  022.79192095  39.22884330  022.79182797
113  39.22886699  022.79199815
112  39.22844025  022.78879133  39.22842035  022.78878560
112  39.22842650  022.78873481  39.22844029  022.78871542
114  39.22847129  022.78874769  39.22847740  022.78877281
112  39.22923968  022.79518971  39.22919889  022.79516978
112  39.22922387  022.79506466  39.22925764  022.79502902
114  39.22931566  022.79510950  39.22932269  022.79516508
111  39.22797646  022.79473105
111  39.22722096  022.79489939
111  39.22719198  022.79546051
112  39.22719198  022.79546051  39.22718577  022.79557274
112  39.22710504  022.79540974  39.22711539  022.79531088
