I
1050 Generated by WorldEditor 2.1.0r1

1    287 1 0 EGVN RAF Brize Norton
1302 city Carterton
111  51.74577961 -001.59400609
111  51.74573127 -001.59400981
112  51.74573127 -001.59400981  51.74569444 -001.59401167
111  51.74568869 -001.59408044
111  51.74569905 -001.59410646
111  51.74572667 -001.59428490
111  51.74573933 -001.59458044
112  51.74577961 -001.59474215  51.74581874 -001.59483695
111  51.74577961 -001.59474215
111  51.74583025 -001.59486111
111  51.74570942 -001.59500002
111  51.74568959 -001.59499086
111  51.74566116 -001.59497773
111  51.74563776 -001.59496692
111  51.74562045 -001.59495893
111  51.74556007 -001.59493104
111  51.74543770 -001.59487383
111  51.74547233 -001.59467896
111  51.74553305 -001.59470537
111  51.74555519 -001.59471985
112  51.74555519 -001.59471985  51.74563575 -001.59475888
111  51.74566912 -001.59458602
111  51.74565877 -001.59434996
111  51.74561043 -001.59425145
111  51.74551666 -001.59420342
111  51.74548257 -001.59418712
111  51.74546054 -001.59411678
111  51.74545565 -001.59404328
111  51.74556179 -001.59402378
111  51.74553255 -001.59356082
111  51.74542450 -001.59358032
111  51.74542744 -001.59355442
111  51.74523716 -001.59349036
111  51.74524778 -001.59343287
111  51.74543665 -001.59350237
112  51.74550908 -001.59342244  51.74556951 -001.59340386
111  51.74550908 -001.59342244
111  51.74554483 -001.59341873
112  51.74554483 -001.59341873  51.74561618 -001.59340571
111  51.74562884 -001.59323657
111  51.74561746 -001.59305549
111  51.74563138 -001.59297198
111  51.74566717 -001.59205981
111  51.74571888 -001.59207266
111  51.74572286 -001.59197951
112  51.74601718 -001.59244524  51.74605497 -001.59250626
111  51.74606889 -001.59260583
113  51.74569303 -001.59277285
110 2 0.10 73.4500 New Taxiway 14
111  51.74522461 -001.59074950
111  51.74487520 -001.59059783
111  51.74510584 -001.58934877
111  51.74545110 -001.58952498
111  51.74543579 -001.58960774
111  51.74527145 -001.58952521
111  51.74526936 -001.58953649
112  51.74526936 -001.58953649  51.74514670 -001.58952125
111  51.74512573 -001.58971046
111  51.74511930 -001.58970806
111  51.74500905 -001.59030416
111  51.74501626 -001.59030568
112  51.74507841 -001.59056887  51.74518886 -001.59063431
111  51.74507841 -001.59056887
111  51.74507583 -001.59058280
113  51.74524018 -001.59066533
110 2 0.10 73.4500 New Taxiway 4
111  51.74896230 -001.56969234
111  51.74894734 -001.56969420
111  51.74884491 -001.56898224
111  51.74893583 -001.56875918
111  51.74937431 -001.56860117
113  51.74937892 -001.56862162
110 2 0.10 73.4500 New Taxiway 3
111  51.74999735 -001.57265728
111  51.74978011 -001.57264190
111  51.74958138 -001.57262783
111  51.74958986 -001.57220288
111  51.74959464 -001.57196398
111  51.74934107 -001.57169362
111  51.74952503 -001.57121982
111  51.74979019 -001.57147144
111  51.74992700 -001.57135493
111  51.75015479 -001.57116093
111  51.75025569 -001.57145701
111  51.75035366 -001.57174448
111  51.75013069 -001.57193679
111  51.75001226 -001.57203893
113  51.75000682 -001.57226463
110 2 0.10 73.4500 New Taxiway 12
111  51.75183627 -001.56493457
111  51.75185618 -001.56494413
111  51.75211564 -001.56506863
111  51.75241647 -001.56521299
111  51.75262844 -001.56531470
111  51.75262678 -001.56551815 3
111  51.75237980 -001.56540406 3
111  51.75207652 -001.56526397 3
111  51.75182585 -001.56514818 3
111  51.75170535 -001.56509251
111  51.75176501 -001.56490513
111  51.75222241 -001.56236735
111  51.75226716 -001.56222547
111  51.75230362 -001.56215855
111  51.75236659 -001.56223083
111  51.75232350 -001.56234058
111  51.75231255 -001.56237953
111  51.75229036 -001.56245837
111  51.75224869 -001.56268560
111  51.75216862 -001.56312224
111  51.75208897 -001.56355660
111  51.75200973 -001.56398866
111  51.75192785 -001.56443519
113  51.75185671 -001.56482314
110 2 0.10 73.4500 New Taxiway 11
111  51.75242957 -001.56182392
111  51.75231356 -001.56154016
112  51.75303447 -001.56137419  51.75342226 -001.56154819
111  51.75303447 -001.56137419
111  51.75298144 -001.56168472
114  51.75298144 -001.56168472  51.75261353 -001.56157496
110 2 0.10 73.4500 New Taxiway 10
111  51.75147996 -001.56434561
111  51.75143853 -001.56432955
111  51.75146189 -001.56420200
111  51.75154254 -001.56376171
111  51.75162102 -001.56333326
111  51.75170112 -001.56289592
111  51.75178116 -001.56245893
111  51.75181804 -001.56225759
112  51.75188777 -001.56198719  51.75194293 -001.56180937
111  51.75197958 -001.56175264
111  51.75201028 -001.56178645
111  51.75196222 -001.56189621
111  51.75194068 -001.56203808
111  51.75190753 -001.56209965
113  51.75188102 -001.56219067
110 2 0.10 73.4500 New Taxiway 13
111  51.75205807 -001.56653406
111  51.75178462 -001.56641137
112  51.75178462 -001.56641137  51.75159818 -001.56632883
111  51.75150565 -001.56635337
111  51.75159818 -001.56580682
111  51.75167690 -001.56584697
112  51.75199178 -001.56615929  51.75224175 -001.56626414
111  51.75199178 -001.56615929
113  51.75211469 -001.56621729
110 2 0.10 73.4500 New Taxiway 9
111  51.75124078 -001.56458972
111  51.75118894 -001.56453715
111  51.75098622 -001.56433157
111  51.75081729 -001.56477110
111  51.75085965 -001.56481112
111  51.75074068 -001.56512068
111  51.75069832 -001.56508066
111  51.75067612 -001.56513842
111  51.75064423 -001.56510608
111  51.75068895 -001.56498970
111  51.75068008 -001.56490256
111  51.75058178 -001.56480833
111  51.75059912 -001.56476266
111  51.75069663 -001.56485950
111  51.75074477 -001.56484446
111  51.75095432 -001.56429923
111  51.75087121 -001.56421495
111  51.75081984 -001.56422566
111  51.75075930 -001.56430469
111  51.75040289 -001.56395829
111  51.75050612 -001.56369811
111  51.75051777 -001.56371039
111  51.75054835 -001.56363339
111  51.75053669 -001.56362111
111  51.75063061 -001.56337646
111  51.75098724 -001.56372297
111  51.75096568 -001.56379468
111  51.75096070 -001.56385357
111  51.75098722 -001.56395262
111  51.75129610 -001.56425789
113  51.75135016 -001.56431132
110 2 0.10 73.4500 New Taxiway 8
111  51.75067897 -001.56621727
111  51.75062759 -001.56613161
111  51.75072030 -001.56597575
111  51.75091911 -001.56564150
111  51.75111806 -001.56530701
111  51.75131701 -001.56497251
111  51.75135679 -001.56477978
111  51.75139490 -001.56485473
111  51.75135679 -001.56500464
111  51.75130044 -001.56517328
111  51.75120598 -001.56536067
111  51.75118940 -001.56542491
111  51.75098225 -001.56577826
113  51.75095573 -001.56579432
110 2 0.10 73.4500 New Taxiway 7
111  51.75041604 -001.56665837
111  51.75039118 -001.56653122
111  51.75019507 -001.56616761
111  51.75013017 -001.56627023
111  51.74983876 -001.56583970
111  51.74994460 -001.56564112
111  51.74997549 -001.56558316
111  51.74997329 -001.56555819
112  51.75000587 -001.56531771  51.75004868 -001.56519725
111  51.75000587 -001.56531771
111  51.75005447 -001.56518116
111  51.75033632 -001.56545501
111  51.75031480 -001.56551360
111  51.75038152 -001.56558093
111  51.75024893 -001.56593116
111  51.75048319 -001.56636774
111  51.75050029 -001.56639961
111  51.75054724 -001.56642415
113  51.75056105 -001.56645984
110 2 0.10 73.4500 New Taxiway 6
111  51.74955775 -001.56768919
111  51.74956702 -001.56766610
111  51.74918513 -001.56728689
111  51.74943031 -001.56667610
111  51.74981219 -001.56705531
111  51.74983099 -001.56700847
111  51.74944991 -001.56662732
111  51.74969073 -001.56602737
111  51.75007181 -001.56640852
111  51.75008470 -001.56637642
111  51.75032631 -001.56662008
111  51.75044694 -001.56674173
111  51.74991999 -001.56805450
113  51.74980933 -001.56794387
110 2 0.10 73.4500 New Taxiway 9
111  51.75034125 -001.56847348
111  51.75045526 -001.56817827
111  51.75047963 -001.56820190
111  51.75051894 -001.56819800
111  51.75057879 -001.56818845
111  51.75067327 -001.56828486
111  51.75067502 -001.56831854
111  51.75068010 -001.56841543
111  51.75068110 -001.56843608
111  51.75067293 -001.56860591
112  51.75067293 -001.56860591  51.75061619 -001.56875884
111  51.75049906 -001.56872943
111  51.75040362 -001.56863570
111  51.75038865 -001.56855976
113  51.75037984 -001.56851670
110 2 0.10 73.4500 New Taxiway 23
111  51.75574428 -001.56995371
112  51.75580090 -001.57021697  51.75583819 -001.57031960
112  51.75569318 -001.57096435  51.75547912 -001.57119638
111  51.75569318 -001.57096435
112  51.75569318 -001.57096435  51.75568026 -001.57097836
112  51.75565337 -001.57100140  51.75563979 -001.57101212
111  51.75565337 -001.57100140
112  51.75565337 -001.57100140  51.75544186 -001.57116822
112  51.75514214 -001.57055385  51.75512397 -001.57016393
111  51.75514214 -001.57055385
112  51.75514214 -001.57055385  51.75514102 -001.57052973
112  51.75514112 -001.57048407  51.75514152 -001.57046167
111  51.75514112 -001.57048407
112  51.75514112 -001.57048407  51.75514775 -001.57012101
111  51.75534377 -001.56998049
112  51.75546765 -001.56982125  51.75551701 -001.56971394
113  51.75546765 -001.56982125
110 2 0.10 73.4500 New Taxiway 9
111  51.74909452 -001.57330567
111  51.74921055 -001.57301252
111  51.74923475 -001.57303659
111  51.74933648 -001.57301463
111  51.74942393 -001.57310873
112  51.74942454 -001.57343497  51.74936676 -001.57358687
111  51.74925056 -001.57356443
111  51.74915577 -001.57346900
113  51.74913281 -001.57334958
110 2 0.10 73.4500 New Taxiway 2
111  51.74559030 -001.57907097
111  51.74552471 -001.57932190 3
111  51.74551844 -001.57927859 3
111  51.74549064 -001.57907617 3
111  51.74548341 -001.57902401
111  51.74539704 -001.57840106
112  51.74539704 -001.57840106  51.74533410 -001.57841739
112  51.74537408 -001.57823547  51.74543252 -001.57821368
111  51.74537408 -001.57823547
111  51.74533941 -001.57798545
111  51.74543425 -001.57774117
111  51.74558003 -001.57768398
112  51.74558003 -001.57768398  51.74556541 -001.57758959
112  51.74568568 -001.57764253  51.74570591 -001.57772966
111  51.74568568 -001.57764253
111  51.74589183 -001.57756166
111  51.74598205 -001.57733066
111  51.74599476 -001.57729812
111  51.74602447 -001.57722207
111  51.74597803 -001.57690150
112  51.74597803 -001.57690150  51.74591621 -001.57692510
112  51.74595518 -001.57674379  51.74601025 -001.57672201
111  51.74595518 -001.57674379
111  51.74591915 -001.57649506
111  51.74601843 -001.57623635
111  51.74616526 -001.57618414
112  51.74616526 -001.57618414  51.74615178 -001.57608793
112  51.74626809 -001.57614757  51.74628046 -001.57623833
111  51.74626809 -001.57614757
111  51.74640001 -001.57610066
111  51.74648074 -001.57607195
111  51.74665194 -001.57601108 3
111  51.74682864 -001.57594824
111  51.74664335 -001.57642781
113  51.74657775 -001.57652075
110 2 0.10 73.4500 New Taxiway 1
111  51.74654612 -001.57919125
111  51.74640263 -001.57924181
112  51.74640263 -001.57924181  51.74641724 -001.57935436
112  51.74629756 -001.57927884  51.74628070 -001.57916992
111  51.74629756 -001.57927884
111  51.74591314 -001.57941430
111  51.74589127 -001.57945891 3
111  51.74582800 -001.57948017 3
111  51.74571979 -001.57951653
111  51.74703063 -001.57612425 3
111  51.74707066 -001.57641160
111  51.74716223 -001.57706903
112  51.74716223 -001.57706903  51.74722854 -001.57703998
112  51.74718446 -001.57722865  51.74712152 -001.57726133
111  51.74718446 -001.57722865
111  51.74721938 -001.57747932
111  51.74713248 -001.57770029
111  51.74698428 -001.57775650
112  51.74698428 -001.57775650  51.74699777 -001.57786905
112  51.74688692 -001.57779343  51.74687344 -001.57769904
111  51.74688692 -001.57779343
111  51.74667616 -001.57787338
111  51.74658111 -001.57811462
111  51.74656847 -001.57814670
111  51.74653179 -001.57823982
111  51.74657522 -001.57856697
112  51.74657522 -001.57856697  51.74663929 -001.57854337
112  51.74659614 -001.57872451  51.74652870 -001.57875719
111  51.74659614 -001.57872451
111  51.74662984 -001.57897835
113  51.74658950 -001.57908095
110 2 0.10 73.4500 New Taxiway 9
111  51.74478954 -001.56863657
111  51.74462651 -001.56885662
111  51.74460782 -001.56882203
111  51.74450665 -001.56879417
111  51.74444046 -001.56866236
112  51.74446047 -001.56843212  51.74449527 -001.56832329
111  51.74446047 -001.56843212
112  51.74446047 -001.56843212  51.74449109 -001.56834798
112  51.74456961 -001.56829286  51.74462707 -001.56826116
111  51.74456961 -001.56829286
112  51.74456961 -001.56829286  51.74463278 -001.56826926
111  51.74468985 -001.56831050
111  51.74476281 -001.56844710
113  51.74476105 -001.56857627
110 2 0.10 73.4500 New Taxiway 9
111  51.74397466 -001.57097930
111  51.74395914 -001.57132633
111  51.74391948 -001.57132476
111  51.74384722 -001.57140608
111  51.74374554 -001.57139548
112  51.74364325 -001.57119226  51.74362582 -001.57104788
111  51.74364325 -001.57119226
111  51.74364161 -001.57113890
112  51.74364161 -001.57113890  51.74364938 -001.57091677
111  51.74376054 -001.57087869
111  51.74387737 -001.57089151
113  51.74392448 -001.57097978
110 2 0.10 73.4500 New Taxiway 9
111  51.74495489 -001.58103321
111  51.74506153 -001.58133553
111  51.74503707 -001.58135893
111  51.74500176 -001.58151458
111  51.74490950 -001.58159581
111  51.74485939 -001.58158679
111  51.74483213 -001.58158189
111  51.74476931 -001.58153308
111  51.74473829 -001.58146746
111  51.74471425 -001.58138462
111  51.74470891 -001.58128617
111  51.74474048 -001.58113587
111  51.74483688 -001.58104477
113  51.74491301 -001.58106753
110 2 0.10 73.4500 New Taxiway 24
111  51.75377323 -001.57770122 3
111  51.75357297 -001.57761199 3
111  51.75346387 -001.57728181 3
111  51.75344592 -001.57696503 3
111  51.75351046 -001.57691159 3
111  51.75365964 -001.57678807 3
111  51.75388509 -001.57660139 3
113  51.75414473 -001.57740451
110 2 0.10 73.4500 New Taxiway 9
111  51.75305552 -001.57845892
111  51.75286343 -001.57861643
111  51.75285013 -001.57857586
111  51.75275557 -001.57851143
111  51.75270976 -001.57835869
112  51.75281171 -001.57807708  51.75290923 -001.57799355
111  51.75300232 -001.57810810
111  51.75305404 -001.57826800
113  51.75303631 -001.57838971
110 2 0.10 73.4500 New Taxiway 9
111  51.74824110 -001.58258762
111  51.74804901 -001.58274513
111  51.74803572 -001.58270456
111  51.74794115 -001.58264012
111  51.74789535 -001.58248738
112  51.74799730 -001.58220577  51.74809482 -001.58212224
111  51.74818791 -001.58223680
111  51.74823962 -001.58239669
113  51.74822189 -001.58251841
110 2 0.10 73.4500 New Taxiway 8
111  51.74715749 -001.58371733
111  51.74702205 -001.58384660
111  51.74659724 -001.58364773
111  51.74647165 -001.58334146
111  51.74679918 -001.58305509
113  51.74696171 -001.58312668
110 2 0.10 73.4500 New Taxiway 7
111  51.74582940 -001.59124402
111  51.74563116 -001.59140909
111  51.74561516 -001.59139914
111  51.74564471 -001.59124204 3
111  51.74581093 -001.59109885
111  51.74579985 -001.59104715
111  51.74639827 -001.58779163
111  51.74641674 -001.58777572 3
111  51.74633301 -001.58751918
111  51.74636380 -001.58735014
111  51.74637611 -001.58735809
111  51.74648200 -001.58767629
111  51.74693143 -001.58788908
111  51.74717918 -001.58864307
111  51.74672113 -001.59115883
113  51.74635518 -001.59148471
110 2 0.10 73.4500 New Taxiway 6
111  51.74499085 -001.59101590
111  51.74502656 -001.59111931
111  51.74500809 -001.59113124
111  51.74493052 -001.59155681
111  51.74490343 -001.59154289
111  51.74487880 -001.59167215
111  51.74485418 -001.59166022
111  51.74484433 -001.59170596
111  51.74481231 -001.59172386
111  51.74474926 -001.59169641
111  51.74473966 -001.59173977
111  51.74466761 -001.59170369
111  51.74465969 -001.59174125
111  51.74458721 -001.59170496
111  51.74459512 -001.59166740
111  51.74450375 -001.59162165
111  51.74453941 -001.59144127
113  51.74454881 -001.59139374
110 2 0.10 73.4500 New Taxiway 5
111  51.74416606 -001.59571172
111  51.74418206 -001.59576541
111  51.74410449 -001.59583103
111  51.74405480 -001.59568402
111  51.74398971 -001.59549149
111  51.74392545 -001.59530140
111  51.74386315 -001.59511712
111  51.74386439 -001.59506542
111  51.74387346 -001.59501843
111  51.74388120 -001.59497837
111  51.74389018 -001.59493193
111  51.74391047 -001.59482688
111  51.74394857 -001.59462380
111  51.74398730 -001.59441732
111  51.74401417 -001.59427409
111  51.74402688 -001.59420633
111  51.74406490 -001.59400369
111  51.74410611 -001.59379652
111  51.74413341 -001.59364992
111  51.74414234 -001.59360196
111  51.74414421 -001.59359191
111  51.74418422 -001.59337702
111  51.74419463 -001.59332111
111  51.74422224 -001.59317285
111  51.74426010 -001.59296949
111  51.74426643 -001.59293549
111  51.74430003 -001.59275505
111  51.74433777 -001.59255236
111  51.74437640 -001.59234494
111  51.74439005 -001.59227161
111  51.74441971 -001.59211231
111  51.74444129 -001.59209315
111  51.74448860 -001.59205197
111  51.74452028 -001.59202440
111  51.74455538 -001.59199384
111  51.74467305 -001.59188862
111  51.74479011 -001.59178393
111  51.74486545 -001.59171657
111  51.74489056 -001.59179154
111  51.74490608 -001.59183787
113  51.74487407 -001.59185975
110 2 0.10 73.4500 New Taxiway 1
111  51.75020176 -001.57084396
111  51.75011888 -001.57083699
111  51.74986464 -001.57081559
111  51.74979061 -001.57080936
111  51.74979964 -001.57050711
111  51.74980241 -001.57041425
111  51.74968439 -001.57045386
111  51.74962197 -001.57047480
111  51.74960962 -001.57035799
111  51.75003875 -001.56924643
111  51.75010398 -001.56922258
111  51.75013533 -001.56944825
111  51.75014577 -001.56952347
111  51.75024550 -001.56944390
111  51.75037196 -001.56934301
111  51.75043898 -001.56955370
111  51.75049943 -001.56974375
111  51.75056042 -001.56993549
111  51.75044468 -001.57003256
111  51.75029251 -001.57016020
111  51.75022841 -001.57021396
111  51.75021570 -001.57051430
113  51.75020672 -001.57072676
110 2 0.10 73.4500 New Taxiway 1
111  51.74549055 -001.59713898
111  51.74536211 -001.59718984
111  51.74529268 -001.59721734
111  51.74527492 -001.59722437
111  51.74521900 -001.59724652
111  51.74525177 -001.59749856
111  51.74522738 -001.59750850
111  51.74519461 -001.59725646
111  51.74518919 -001.59725833
111  51.74510284 -001.59729253
111  51.74502658 -001.59732273
111  51.74499851 -001.59710079
111  51.74478426 -001.59697193
111  51.74475019 -001.59686856
111  51.74498521 -001.59560930
111  51.74504579 -001.59555202
111  51.74527334 -001.59562362
111  51.74537382 -001.59547327
111  51.74542436 -001.59556006
111  51.74548725 -001.59566804
111  51.74554818 -001.59577265
111  51.74560907 -001.59587719
111  51.74570184 -001.59603646
111  51.74560244 -001.59618453
111  51.74553787 -001.59628072
111  51.74547214 -001.59637862
111  51.74543409 -001.59643530
111  51.74540629 -001.59647672
111  51.74539746 -001.59648988
111  51.74540060 -001.59651182
111  51.74542040 -001.59664984
111  51.74544001 -001.59678663
113  51.74546047 -001.59692927
110 2 0.10 73.4500 New Taxiway 4
111  51.74535858 -001.60287274
111  51.74521835 -001.60313652 3
111  51.74515452 -001.60304930 3
111  51.74507862 -001.60294556 3
111  51.74505161 -001.60290865 3
112  51.74494466 -001.60273505  51.74487158 -001.60260146 3
111  51.74481218 -001.60240596
111  51.74500971 -001.60226786 3
112  51.74510895 -001.60251203  51.74516493 -001.60260509 3
111  51.74519611 -001.60264902 3
111  51.74521948 -001.60268120 3
113  51.74529251 -001.60278175 3
110 2 0.10 73.4500 New Taxiway 3
111  51.74579687 -001.60063656
111  51.74573445 -001.60095696 3
111  51.74555380 -001.60087153 3
111  51.74542491 -001.60081057
112  51.74518378 -001.60066142  51.74512136 -001.60060204
111  51.74518378 -001.60066142
111  51.74527698 -001.60036588 3
112  51.74535489 -001.60041989  51.74540099 -001.60044531
111  51.74535489 -001.60041989
112  51.74535489 -001.60041989  51.74541630 -001.60045551 3
111  51.74547964 -001.60048189 3
113  51.74561586 -001.60054831 3
110 2 0.10 73.4500 New Taxiway 25
111  51.75389415 -001.57968793
111  51.75385370 -001.57956025
111  51.75377201 -001.57930237
111  51.75371792 -001.57913164
111  51.75367738 -001.57900366
111  51.75588285 -001.57710822
111  51.75654112 -001.57676126
111  51.75675802 -001.57694601
111  51.75675903 -001.57697974
111  51.75676089 -001.57704207
111  51.75685297 -001.57769483
111  51.75692340 -001.57779746
111  51.75629226 -001.57882820
111  51.75580061 -001.57806073
111  51.75557483 -001.57825343
111  51.75588780 -001.57918463
111  51.75572302 -001.57932528
111  51.75541005 -001.57839408
111  51.75508188 -001.57867418
111  51.75538847 -001.57960672
111  51.75522319 -001.57974779
111  51.75491659 -001.57881525
111  51.75458573 -001.57909765
111  51.75489647 -001.58002796
111  51.75473388 -001.58016673
111  51.75442315 -001.57923642
111  51.75409670 -001.57951504
111  51.75440707 -001.58045403
111  51.75424063 -001.58059609
113  51.75393026 -001.57965710
110 2 0.00 0.0000 New Taxiway 211
111  51.75233256 -001.56013150
111  51.75201295 -001.55982767
111  51.75202025 -001.55981116
111  51.75218369 -001.55944177
113  51.75248954 -001.55973173
110 2 0.00 0.0000 New Taxiway 164
111  51.75656203 -001.56355869
111  51.75637431 -001.56345598
111  51.75637922 -001.56343024
111  51.75637662 -001.56340292
111  51.75637142 -001.56337770
111  51.75634540 -001.56336089
111  51.75615290 -001.56336510
111  51.75614830 -001.56345146
111  51.75603061 -001.56335062
111  51.75600085 -001.56330673
111  51.75612168 -001.56324532
111  51.75615810 -001.56324322
111  51.75615680 -001.56319699
111  51.75639743 -001.56318649
113  51.75644686 -001.56323061
110 1 0.00 0.0000 spot 51
111  51.75344592 -001.57696503
111  51.75341174 -001.57684188
111  51.75344366 -001.57681562
111  51.75356573 -001.57671518
111  51.75368853 -001.57661414
111  51.75380898 -001.57651503
111  51.75384865 -001.57648239
113  51.75388509 -001.57660139
110 1 0.00 0.0000 New Taxiway 9
111  51.74448860 -001.59205197
111  51.74427992 -001.59151300
111  51.74428911 -001.59146051
111  51.74430298 -001.59146320
113  51.74452028 -001.59202440
110 1 0.00 0.0000 New Taxiway 8
111  51.74413341 -001.59364992
111  51.74394451 -001.59355101
112  51.74390330 -001.59358278  51.74389393 -001.59362362
111  51.74390330 -001.59358278
111  51.74384991 -001.59385657
111  51.74380683 -001.59383539
111  51.74388175 -001.59344059
111  51.74407001 -001.59352227
111  51.74406252 -001.59356009
113  51.74414234 -001.59360196
110 1 0.00 0.0000 New Taxiway 7
111  51.74418422 -001.59337702
111  51.74395382 -001.59320004
111  51.74396423 -001.59314413
113  51.74419463 -001.59332111
110 1 0.00 0.0000 New Taxiway 6
111  51.74387346 -001.59501843
111  51.74371491 -001.59494754
111  51.74370439 -001.59497484
111  51.74367290 -001.59496111
111  51.74368532 -001.59489080
113  51.74388120 -001.59497837
110 1 0.00 0.0000 New Taxiway 15
111  51.75588210 -001.57162015
111  51.75565337 -001.57100140
111  51.75569318 -001.57096435
113  51.75592191 -001.57158310
110 1 0.00 0.0000 New Taxiway 19
111  51.76068022 -001.57056110
111  51.76065100 -001.57052669
111  51.76081136 -001.57042155
111  51.76086461 -001.57040622
111  51.76086315 -001.57044276
113  51.76081938 -001.57045573
110 1 0.00 0.0000 New Taxiway 213
111  51.75877480 -001.57713247
112  51.75877480 -001.57713247  51.75882572 -001.57708907
111  51.75883171 -001.57700430
111  51.75885523 -001.57728115
111  51.75888403 -001.57731383
111  51.75874086 -001.57733353
111  51.75844812 -001.57766482
111  51.75831791 -001.57775669
111  51.75812739 -001.57783761
111  51.75811266 -001.57786141
111  51.75799133 -001.57784531
111  51.75770424 -001.57800296
112  51.75765757 -001.57818802  51.75768586 -001.57832510
111  51.75765757 -001.57818802
111  51.75775940 -001.57870207
111  51.75772387 -001.57868350
111  51.75768001 -001.57866057
111  51.75767245 -001.57865662
111  51.75766647 -001.57869227
111  51.75765956 -001.57872947
111  51.75765344 -001.57876240
111  51.75764767 -001.57879345
111  51.75761090 -001.57881859
111  51.75759456 -001.57881055
111  51.75757471 -001.57880078
111  51.75755508 -001.57879112
111  51.75753139 -001.57877946
111  51.75751209 -001.57876996
111  51.75748971 -001.57875896
111  51.75746850 -001.57874919
111  51.75745122 -001.57874055
111  51.75742859 -001.57872925
111  51.75738049 -001.57870521
111  51.75737717 -001.57868680
111  51.75737005 -001.57864719
111  51.75736248 -001.57860508
111  51.75735576 -001.57856773
111  51.75734746 -001.57852160
111  51.75734074 -001.57848424
111  51.75733396 -001.57844653
111  51.75732968 -001.57842272
111  51.75735176 -001.57838469
111  51.75736720 -001.57835810
111  51.75738120 -001.57833398
111  51.75739643 -001.57830775
111  51.75741204 -001.57828087
111  51.75742634 -001.57825623
111  51.75744240 -001.57822858
111  51.75745800 -001.57820170
111  51.75747296 -001.57817594
111  51.75748398 -001.57815696
111  51.75749100 -001.57814487
111  51.75750493 -001.57812088
111  51.75750722 -001.57811693
111  51.75752006 -001.57809482
111  51.75753615 -001.57806711
111  51.75755094 -001.57804165
111  51.75756620 -001.57801535
111  51.75758082 -001.57799018
111  51.75759773 -001.57796106
111  51.75762646 -001.57791157
111  51.75819073 -001.57761684
111  51.75812196 -001.57726732
111  51.75823286 -001.57721200
111  51.75825579 -001.57733354
111  51.75828690 -001.57739294
111  51.75839862 -001.57742493
111  51.75848163 -001.57736039
113  51.75851056 -001.57733791
110 1 0.00 0.0000 New Taxiway 212
111  51.75882729 -001.57919435
111  51.75875187 -001.57916579
111  51.75881768 -001.57867645
111  51.75881387 -001.57865788
111  51.75885610 -001.57833104
111  51.75886786 -001.57830336
111  51.75887325 -001.57826331
112  51.75887325 -001.57826331  51.75888975 -001.57814146
112  51.75902057 -001.57803294  51.75905946 -001.57797391
111  51.75902057 -001.57803294
111  51.75919560 -001.57781212
111  51.75921872 -001.57786534
111  51.75901349 -001.57815860
112  51.75901349 -001.57815860  51.75894043 -001.57827474
113  51.75893571 -001.57835661
110 1 0.00 0.0000 New Taxiway 214
111  51.76044217 -001.57815387
111  51.76055453 -001.57788472
111  51.76047036 -001.57672175
111  51.76068249 -001.57667986
111  51.76078092 -001.57803979
111  51.76056879 -001.57808168
111  51.76056324 -001.57800499
113  51.76047932 -001.57819642
110 1 0.00 0.0000 New Taxiway 12
111  51.74543127 -001.57291138
112  51.74543127 -001.57291138  51.74530690 -001.57287567
112  51.74488116 -001.57299821  51.74463411 -001.57290504
111  51.74488116 -001.57299821
111  51.74293508 -001.57221653
111  51.74280015 -001.57210057
111  51.74285571 -001.57192909
112  51.74285571 -001.57192909  51.74289744 -001.57180694
112  51.74272394 -001.57188257  51.74267629 -001.57203441
111  51.74272394 -001.57188257
112  51.74272394 -001.57188257  51.74270513 -001.57194117
111  51.74273293 -001.57196362
111  51.74270477 -001.57205836
111  51.74267830 -001.57204055
112  51.74267830 -001.57204055  51.74268323 -001.57174823
112  51.74284459 -001.57176021  51.74292025 -001.57176428
111  51.74284459 -001.57176021
112  51.74284459 -001.57176021  51.74292134 -001.57176434
111  51.74295252 -001.57171189
111  51.74315181 -001.57123320
112  51.74315181 -001.57123320  51.74316131 -001.57121129
112  51.74313195 -001.57118003  51.74310851 -001.57118837
112  51.74279093 -001.57113327  51.74268914 -001.57109838
112  51.74256485 -001.57114397  51.74251194 -001.57109230
111  51.74256485 -001.57114397
111  51.74236911 -001.57094066
111  51.74243416 -001.57078105
111  51.74241451 -001.57072947
111  51.74243439 -001.57071088
111  51.74256556 -001.57094875
112  51.74256556 -001.57094875  51.74259464 -001.57099571
112  51.74325511 -001.57098090  51.74339990 -001.57067119
111  51.74325511 -001.57098090
111  51.74346665 -001.57051246
111  51.74437851 -001.56826659
112  51.74438352 -001.56810980  51.74436013 -001.56804684
111  51.74438352 -001.56810980
111  51.74427521 -001.56787632
111  51.74431533 -001.56782367
111  51.74436554 -001.56793322
112  51.74436554 -001.56793322  51.74440578 -001.56801417
111  51.74451161 -001.56794798
111  51.74466630 -001.56771868
112  51.74465631 -001.56765188  51.74463614 -001.56761523
111  51.74465631 -001.56765188
111  51.74470130 -001.56758529
112  51.74470130 -001.56758529  51.74471895 -001.56761990
111  51.74474439 -001.56760292
111  51.74523268 -001.56687910
112  51.74539545 -001.56636629  51.74530282 -001.56619825
111  51.74539545 -001.56636629
111  51.74532218 -001.56624796
112  51.74532218 -001.56624796  51.74529117 -001.56620415
111  51.74525613 -001.56620624
