I
1050 Generated by WorldEditor 2.1.0r1

1    792 1 0 LKCV Caslav
1302 city Čáslav
111  49.93765746  015.38543963 102
111  49.93770721  015.38543913 102
111  49.93775688  015.38544487 102
111  49.93779064  015.38545538 102
111  49.93786383  015.38549926 102
111  49.93794478  015.38556211 102
111  49.93794983  015.38555717 102
111  49.93808110  015.38577813 102
111  49.93878436  015.38696190 102
111  49.93877770  015.38697280 102
111  49.93879493  015.38701595 102
111  49.93881958  015.38710011 102
111  49.93883686  015.38721239 102
111  49.93884367  015.38734805 102
111  49.93883996  015.38742020 102
111  49.93883137  015.38749326 102
111  49.93881035  015.38759480 102
111  49.93878717  015.38762264 102
111  49.93878143  015.38764900 102
111  49.93875564  015.38771619 102
111  49.93872223  015.38778549 102
111  49.93623229  015.39135103 102
111  49.93617745  015.39142244 102
111  49.93613866  015.39145741 102
111  49.93610466  015.39148195
111  49.93609376  015.39150756
111  49.93614613  015.39147529
111  49.93617841  015.39144371
111  49.93618535  015.39144427
111  49.94105959  015.38446707
111  49.94105144  015.38445143 102
111  49.93944339  015.38675549 102
111  49.93942110  015.38677931 102
111  49.93935197  015.38683569 102
111  49.93935168  015.38685759 102
111  49.93931823  015.38688114 102
111  49.93928540  015.38689397 102
111  49.93925585  015.38690682 102
111  49.93919067  015.38691396 102
111  49.93911580  015.38691191 102
111  49.93906457  015.38689679 102
111  49.93898873  015.38685704 102
111  49.93893821  015.38681571 102
111  49.93891059  015.38678760 102
111  49.93887202  015.38674060 102
111  49.93819947  015.38560450 102
111  49.93810520  015.38544526 102
111  49.93806219  015.38534088 102
111  49.93804015  015.38525854 102
111  49.93801871  015.38513418 102
111  49.93801328  015.38506615 102
111  49.93801259  015.38498811 102
111  49.93801722  015.38491064 102
111  49.93803085  015.38483130 102
111  49.93806710  015.38468969 102
111  49.93811135  015.38458249
111  49.93813121  015.38454501
111  49.94397692  015.37616408
111  49.94402640  015.37609419
111  49.94403255  015.37610648
111  49.94405440  015.37608092 102
111  49.94413869  015.37601903 102
111  49.94420561  015.37598886 102
111  49.94425257  015.37598377 102
111  49.94430536  015.37598140 102
111  49.94434680  015.37599010 102
111  49.94439504  015.37600127 102
111  49.94443291  015.37601745 102
111  49.94446846  015.37604078 102
111  49.94454834  015.37610861 102
111  49.94455538  015.37610071 102
111  49.94468331  015.37631546 102
111  49.94512092  015.37705006
111  49.94471142  015.37759196
111  49.94479159  015.37773533
111  49.94518514  015.37715785 102
111  49.94536250  015.37745559 102
111  49.94537382  015.37748245 102
111  49.94539659  015.37755384 102
111  49.94541707  015.37761974 102
111  49.94542818  015.37767679 102
111  49.94544017  015.37774756 102
111  49.94544508  015.37780809 102
111  49.94544510  015.37786915 102
111  49.94544248  015.37794152 102
111  49.94543593  015.37800216 102
111  49.94543105  015.37804734 102
111  49.94540952  015.37813903 102
111  49.94539013  015.37821449 102
111  49.94536826  015.37826400
111  49.94536373  015.37828752
111  49.94601627  015.37735743
111  49.94600924  015.37734198
111  49.94598174  015.37728660
111  49.94595715  015.37725442
111  49.94592683  015.37723131
111  49.94589868  015.37721511
111  49.94586632  015.37720588
111  49.94582815  015.37721036
111  49.94577338  015.37724425
111  49.94574666  015.37727296
111  49.94567440  015.37738651
111  49.94565809  015.37741689 102
111  49.94563006  015.37740361 102
111  49.94558377  015.37737939 102
111  49.94554208  015.37734345 102
111  49.94551667  015.37732201
111  49.94550065  015.37732251 102
111  49.94479902  015.37614378 102
111  49.94467243  015.37593112 102
111  49.94467331  015.37591540 102
111  49.94464064  015.37580672 102
111  49.94462090  015.37568397 102
111  49.94461746  015.37560073 102
111  49.94461662  015.37555643 102
111  49.94461975  015.37547668 102
111  49.94463196  015.37538421 102
111  49.94464802  015.37530809 102
111  49.94466529  015.37524787 102
111  49.94470637  015.37515467
111  49.94470022  015.37514238
111  49.94475948  015.37505867
111  49.94500294  015.37470893
111  49.94502085  015.37468321
111  49.94505949  015.37474405
111  49.94511719  015.37466133
111  49.94509940  015.37463604
111  49.94512183  015.37455916
111  49.94511572  015.37454810
111  49.94713195  015.37164074
111  49.94719493  015.37155045
111  49.94726380  015.37145171
111  49.94726908  015.37145990 102
111  49.94729112  015.37143073 102
111  49.94734482  015.37138047 102
111  49.94737594  015.37136340 102
111  49.94741621  015.37133496 102
111  49.94750103  015.37132452 102
111  49.94755656  015.37132168 102
111  49.94762856  015.37133780 102
111  49.94767494  015.37135961 102
111  49.94771095  015.37138589 102
111  49.94779576  015.37144780 102
111  49.94779907  015.37144335 102
111  49.94792512  015.37165829 102
111  49.94826867  015.37224412
111  49.94839027  015.37207064
111  49.94839275  015.37206711
111  49.94839682  015.37199204
111  49.94849888  015.37184371
111  49.94866379  015.37160402
111  49.94833987  015.37105480
111  49.94807239  015.37143412
111  49.94801747  015.37143412 102
111  49.94786001  015.37117048 102
111  49.94785502  015.37116213
111  49.94786235  015.37115076
111  49.94780236  015.37105032
111  49.94779504  015.37106170 102
111  49.94768236  015.37087305
111  49.94769711  015.37085092
111  49.94732844  015.37022901
111  49.94731980  015.37024139
111  49.94717656  015.37044665
111  49.94520954  015.37326522
111  49.94480079  015.37385092
111  49.94474400  015.37393229
111  49.94474197  015.37392755
111  49.94470394  015.37395774
111  49.94468767  015.37393245
111  49.94463075  015.37401401
111  49.94465720  015.37405668
111  49.94463712  015.37408545
111  49.94439462  015.37443292
111  49.94437775  015.37445711
111  49.94400883  015.37498572
111  49.93462112  015.38843751
111  49.93423995  015.38898369
111  49.93401096  015.38931181
111  49.93399122  015.38934010
111  49.93396559  015.38929801
111  49.93390898  015.38937913
111  49.93392363  015.38940416
111  49.93391204  015.38944481
111  49.93391497  015.38944936
111  49.93382471  015.38957869
111  49.93344416  015.39012399
113  49.93148811  015.39292684
111  49.94586620  015.37724507
111  49.94589327  015.37725134
111  49.94591786  015.37726637
111  49.94594044  015.37728885
111  49.94596404  015.37731710
111  49.94598873  015.37736361 102
111  49.94596782  015.37738412 102
111  49.94592430  015.37741065 102
111  49.94585934  015.37743067 102
111  49.94580101  015.37743790 102
111  49.94574729  015.37744008 102
111  49.94570731  015.37743245 102
111  49.94568884  015.37742780
111  49.94569907  015.37740403
111  49.94576376  015.37729985
111  49.94578487  015.37727916
113  49.94583788  015.37724722
111  49.94516632  015.37714652
111  49.94483461  015.37762670
111  49.94478774  015.37753794
113  49.94512311  015.37707597
110 2 0.00 137.3300 cc ot o a
111  49.94896563  015.37301527
111  49.94895171  015.37302314
111  49.94910798  015.37330218
113  49.94911970  015.37327555
110 1 0.00 137.3300 New Taxiway 85
111  49.93808766  015.39556436
111  49.93816228  015.39560707
111  49.93817202  015.39556433
111  49.93810237  015.39552782
111  49.93798605  015.39533226
111  49.93797112  015.39530716
111  49.93794157  015.39525750
113  49.93791966  015.39528409
110 1 0.00 137.3300 New Taxiway 84
111  49.93794795  015.39563263
111  49.93794180  015.39563127
111  49.93782456  015.39543418
111  49.93780537  015.39546228
111  49.93790994  015.39565615
111  49.93751452  015.39734358
111  49.93734405  015.39726440
111  49.93727464  015.39753744
111  49.93781767  015.39784735
111  49.93783349  015.39778865
111  49.93786337  015.39780640
112  49.93788533  015.39787466  49.93788533  015.39793336
111  49.93788533  015.39787466
112  49.93788533  015.39787466  49.93788973  015.39799207
111  49.93795827  015.39801528
111  49.93815861  015.39810539
112  49.93815861  015.39810539  49.93816828  015.39811085
111  49.93817267  015.39811631
111  49.93818761  015.39805214
112  49.93818761  015.39805214  49.93816740  015.39804395
112  49.93820606  015.39800163  49.93823418  015.39801528
111  49.93820606  015.39800163
111  49.93822627  015.39801118
111  49.93826933  015.39780913
111  49.93818234  015.39777227
111  49.93816037  015.39785828
111  49.93808744  015.39782961
111  49.93806723  015.39793610
111  49.93810765  015.39795248
112  49.93810765  015.39795248  49.93813840  015.39796613
112  49.93809447  015.39801937  49.93806635  015.39800572
111  49.93809447  015.39801937
111  49.93798287  015.39797023
112  49.93798287  015.39797023  49.93794421  015.39795111
111  49.93794069  015.39787876
111  49.93791960  015.39760844
111  49.93792686  015.39757537
113  49.93754550  015.39736102
110 1 0.00 137.3300 New Taxiway 83
111  49.93732278  015.39428215
112  49.93733843  015.39407356  49.93738852  015.39399301
111  49.93733843  015.39407356
111  49.93741751  015.39396981
111  49.93732964  015.39383465
111  49.93725056  015.39393841
112  49.93725056  015.39393841  49.93718993  015.39400394
113  49.93711994  015.39394213
110 1 0.00 137.3300 New Taxiway 82
111  49.93764731  015.39482618
112  49.93764731  015.39482618  49.93759459  015.39465826
112  49.93776338  015.39467553  49.93778798  015.39480250
111  49.93776338  015.39467553
111  49.93781639  015.39492580
111  49.93803570  015.39485691
111  49.93800944  015.39467909
111  49.93789800  015.39471969
111  49.93790263  015.39474863
111  49.93787466  015.39475925
111  49.93787712  015.39477597
111  49.93785627  015.39478221
111  49.93778341  015.39428535
111  49.93775086  015.39429679
112  49.93770605  015.39449961  49.93762697  015.39453101
111  49.93770605  015.39449961
111  49.93763543  015.39452575
112  49.93763543  015.39452575  49.93751556  015.39457228
113  49.93742665  015.39445627
110 1 0.00 137.3300 New Taxiway 82
111  49.93732793  015.39459927
112  49.93735857  015.39488916  49.93733733  015.39498359
111  49.93735857  015.39488916
111  49.93733880  015.39497107
112  49.93733880  015.39497107  49.93731903  015.39504161
111  49.93726118  015.39503592
111  49.93711693  015.39498472
111  49.93705175  015.39533627
111  49.93715281  015.39537836
111  49.93718502  015.39520771
111  49.93717166  015.39520230
111  49.93718105  015.39515651
111  49.93717049  015.39515155
111  49.93717733  015.39512031
111  49.93749120  015.39526822
111  49.93749172  015.39521226
112  49.93749172  015.39521226  49.93733209  015.39513604
112  49.93752860  015.39493662  49.93762891  015.39499123
113  49.93752860  015.39493662
110 1 0.00 137.3300 New Taxiway 82
111  49.93668098  015.39351165
112  49.93670686  015.39379243  49.93668563  015.39388686
111  49.93670686  015.39379243
111  49.93668709  015.39387434
112  49.93668709  015.39387434  49.93666732  015.39394488
111  49.93660947  015.39393919
111  49.93646522  015.39388799
111  49.93640005  015.39423954
111  49.93650110  015.39428163
111  49.93653332  015.39411098
111  49.93651123  015.39409814
111  49.93652175  015.39405435
111  49.93651123  015.39404918
111  49.93651832  015.39401808
111  49.93683098  015.39417204
111  49.93683757  015.39411971
112  49.93683757  015.39411971  49.93667794  015.39404349
112  49.93689500  015.39387145  49.93701875  015.39396360
113  49.93689500  015.39387145
110 1 0.00 137.3300 New Taxiway 81
111  49.94310519  015.38360981
111  49.94309443  015.38358082
112  49.94308916  015.38344319  49.94305225  015.38337601
111  49.94308916  015.38344319
111  49.94301113  015.38332686
111  49.94271905  015.38378399
111  49.94278653  015.38388557
111  49.94288038  015.38374794
111  49.94289514  015.38374139
113  49.94295179  015.38382564
110 1 0.00 137.3300 New Taxiway 80
111  49.94299738  015.38238397
111  49.94275711  015.38273330
111  49.94277683  015.38272941
111  49.94279528  015.38273760
112  49.94293988  015.38283707  49.94301897  015.38292445
111  49.94293988  015.38283707
111  49.94295482  015.38283434
111  49.94305153  015.38269257
111  49.94305417  015.38266936
112  49.94305417  015.38266936  49.94303205  015.38261038
112  49.94301029  015.38250981  49.94300203  015.38246420
111  49.94301029  015.38250981
114  49.94301029  015.38250981  49.94299657  015.38243401 102
110 1 0.00 137.3300 New Taxiway 79
111  49.94737879  015.37577666
111  49.94735801  015.37580637
111  49.94757499  015.37618511
111  49.94770152  015.37629435
111  49.94775161  015.37639130
111  49.94777094  015.37635989
111  49.94771207  015.37626021
113  49.94760047  015.37615780
110 1 0.00 137.3300 New Taxiway 87
111  49.93592189  015.39288742
112  49.93591062  015.39293233  49.93589796  015.39294871
111  49.93591062  015.39293233
111  49.93588426  015.39297001
111  49.93590534  015.39300441
111  49.93591423  015.39299242
111  49.93593118  015.39296954
113  49.93595296  015.39294013
110 1 0.00 137.3300 New Taxiway 86
111  49.93528163  015.39306163
111  49.93525588  015.39308640
111  49.93553840  015.39355321
113  49.93555632  015.39352700
110 1 0.00 153.0000 New Taxiway 92
111  49.93923679  015.38985154
111  49.93909127  015.38983778
111  49.93902839  015.38992716
111  49.93913887  015.39011509
111  49.93914424  015.39010548
111  49.93914688  015.39006452
112  49.93914688  015.39006452  49.93915391  015.39001401
112  49.93922332  015.39004131  49.93925320  015.39009046
111  49.93922332  015.39004131
111  49.93944915  015.39042086
112  49.93944915  015.39042086  49.93948781  015.39048912
112  49.93937720  015.39052047  49.93932360  015.39044811
111  49.93937720  015.39052047
111  49.93950139  015.39073172
111  49.93956250  015.39064477
113  49.93956865  015.39041403
110 1 0.00 137.3300 main
111  49.93618535  015.39144427
111  49.93617841  015.39144371
111  49.93614613  015.39147529
111  49.93609376  015.39150756 102
112  49.93564106  015.39139015  49.93540556  015.39111029
111  49.93564106  015.39139015 102
111  49.93496075  015.39025351 102
111  49.93483704  015.39004682 102
111  49.93481859  015.38995945
112  49.93481859  015.38995945  49.93471403  015.38966567 102
111  49.93481658  015.38934600
111  49.93479919  015.38932209
111  49.93441250  015.38987648 102
111  49.93452774  015.38990485 102
111  49.93483482  015.39041499
111  49.93513709  015.39092282 102
111  49.93553825  015.39159082
111  49.93553561  015.39159355
111  49.93554603  015.39163782
111  49.93557988  015.39174729
111  49.93559892  015.39186446
111  49.93560402  015.39194240
111  49.93560315  015.39203461
111  49.93558850  015.39216114
111  49.93556507  015.39226466
111  49.93553485  015.39235590
111  49.93549697  015.39245465 102
111  49.93529748  015.39274303
112  49.93529748  015.39274303  49.93522051  015.39285770 102
111  49.93513229  015.39294097 102
111  49.93443009  015.39353731
111  49.93439846  015.39343705
111  49.93427915  015.39353837
111  49.93420323  015.39337324
111  49.93410966  015.39322643
111  49.93407339  015.39325059
111  49.93401697  015.39316668
111  49.93398603  015.39306640
112  49.93403194  015.39294342  49.93407876  015.39287855
111  49.93403194  015.39294342
111  49.93411694  015.39283625
111  49.93410067  015.39280022
111  49.93402874  015.39287876
112  49.93402874  015.39287876  49.93394649  015.39295935
111  49.93390597  015.39290445
111  49.93384790  015.39279807
111  49.93379229  015.39286334
111  49.93404622  015.39329180
111  49.93407023  015.39334947
111  49.93405474  015.39337813
111  49.93416229  015.39363762
111  49.93409667  015.39369334
111  49.93412830  015.39379360 102
111  49.93344606  015.39437299
112  49.93344606  015.39437299  49.93327647  015.39451223 102
111  49.93316064  015.39455895
112  49.93280548  015.39456410  49.93258091  015.39450290
111  49.93280548  015.39456410
112  49.93280548  015.39456410  49.93268809  015.39453025 102
111  49.93257920  015.39443814
111  49.93254513  015.39448870
111  49.93279278  015.39490423
111  49.93278871  015.39491134
111  49.93264633  015.39496427
111  49.93234021  015.39540745
111  49.93200001  015.39483551
111  49.93224359  015.39449186
111  49.93223800  015.39448002
111  49.93224969  015.39446422
111  49.93225986  015.39442393
111  49.93226342  015.39438364
111  49.93225783  015.39434177
111  49.93226546  015.39432992
111  49.93224760  015.39429988
111  49.93222818  015.39433614
112  49.93222027  015.39446309  49.93217704  015.39452261
111  49.93222027  015.39446309
111  49.93195929  015.39483030
111  49.93234241  015.39547052
111  49.93267719  015.39499547 102
111  49.93270531  015.39502550
111  49.93271586  015.39502004 102
111  49.93272843  015.39504153 102
112  49.93275708  015.39525026  49.93273511  015.39537312
111  49.93275708  015.39525026 102
111  49.93273690  015.39535351
112  49.93273690  015.39535351  49.93271230  015.39546817 102
111  49.93263013  015.39544682
111  49.93253945  015.39540240
111  49.93249834  015.39547272
111  49.93244055  015.39574708
111  49.93251704  015.39577472
111  49.93252432  015.39579164
111  49.93255367  015.39580336
111  49.93258931  015.39563102
111  49.93255944  015.39561769
111  49.93256947  015.39556860
111  49.93260478  015.39558613
111  49.93261007  015.39556254
111  49.93284949  015.39568144
111  49.93284419  015.39570503
111  49.93287695  015.39572130
111  49.93289776  015.39562889
111  49.93285792  015.39560744
112  49.93285792  015.39560744  49.93275423  015.39555284 102
112  49.93294830  015.39541704  49.93305023  015.39556857
111  49.93294830  015.39541704 102
111  49.93327792  015.39598056 102
112  49.93332195  015.39630891  49.93328525  015.39648583
111  49.93332195  015.39630891 102
111  49.93327159  015.39653909
112  49.93327159  015.39653909  49.93324248  015.39665114 102
111  49.93316349  015.39662215
111  49.93307005  015.39657544
111  49.93297974  015.39692691
111  49.93306381  015.39697727
111  49.93308976  015.39698772
111  49.93312352  015.39681061
111  49.93310129  015.39679999
111  49.93310853  015.39675815
111  49.93314154  015.39677460
111  49.93314760  015.39674666
111  49.93338710  015.39686161
111  49.93338007  015.39689350
111  49.93340664  015.39690675
111  49.93342714  015.39681128
111  49.93338049  015.39678307 102
112  49.93334596  015.39664370  49.93336747  015.39654934
111  49.93334596  015.39664370 102
111  49.93340033  015.39641603
112  49.93340033  015.39641603  49.93342437  015.39634133 102
111  49.93350284  015.39636552 102
111  49.93372748  015.39675048 102
111  49.93372989  015.39676861 102
111  49.93371850  015.39685343 102
111  49.93365684  015.39694281 102
111  49.93377948  015.39714112 102
111  49.93384977  015.39704964
112  49.93384977  015.39704964  49.93387262  015.39701687 102
111  49.93389072  015.39703106 102
111  49.93390837  015.39706140
112  49.93390837  015.39706140  49.93394791  015.39713420 102
112  49.93386663  015.39728323  49.93380879  015.39729916
111  49.93386663  015.39728323
111  49.93375533  015.39731736
111  49.93380220  015.39769504
111  49.93392082  015.39765523
111  49.93389153  015.39747662
111  49.93386224  015.39748686
111  49.93385419  015.39743908
111  49.93388992  015.39742657
111  49.93388565  015.39740287
111  49.93413433  015.39731581
111  49.93413861  015.39733951
111  49.93416722  015.39732949
111  49.93415915  015.39726632
111  49.93415734  015.39724683 102
112  49.93403066  015.39715696  49.93400356  015.39702158
111  49.93403066  015.39715696 102
111  49.93400796  015.39704319
112  49.93405336  015.39682136  49.93411926  015.39672466
111  49.93405336  015.39682136
111  49.93431782  015.39644199
111  49.93433460  015.39641792
111  49.93440570  015.39631593
112  49.93449882  015.39631761  49.93453299  015.39636407
111  49.93449882  015.39631761
111  49.93471618  015.39668733
111  49.93476108  015.39662976
111  49.93472463  015.39656807
112  49.93472463  015.39656807  49.93470083  015.39652730
111  49.93472453  015.39649695
111  49.93475992  015.39656122
111  49.93482237  015.39646768
111  49.93483657  015.39648245
111  49.93485553  015.39645571
111  49.93481051  015.39638391
111  49.93481535  015.39636291
111  49.93494588  015.39617570
112  49.93498374  015.39618258  49.93499655  015.39620533
111  49.93498374  015.39618258
111  49.93509916  015.39639168
111  49.93517311  015.39628846
111  49.93513839  015.39622388
111  49.93512163  015.39619273
111  49.93510684  015.39616788
111  49.93509023  015.39613766
111  49.93507376  015.39616205
112  49.93507376  015.39616205  49.93505545  015.39618481
111  49.93504881  015.39617861
111  49.93501886  015.39612890
112  49.93502262  015.39606562  49.93504154  015.39603813
111  49.93502262  015.39606562
111  49.93486558  015.39580913
111  49.93463779  015.39612069
111  49.93469036  015.39620635
112  49.93469036  015.39620635  49.93468487  015.39640069
112  49.93456693  015.39608978  49.93464625  015.39594188
111  49.93456693  015.39608978
111  49.93487751  015.39563913
112  49.93494043  015.39560997  49.93495835  015.39561980
111  49.93494043  015.39560997
111  49.93496057  015.39562286
111  49.93499364  015.39566698
111  49.93503121  015.39560664
112  49.93503121  015.39560664  49.93497955  015.39551327
111  49.93502346  015.39542975
111  49.93645813  015.39337174
112  49.93645813  015.39337174  49.93646893  015.39335805
112  49.93649073  015.39334281  49.93650155  015.39333685
111  49.93649073  015.39334281
112  49.93649073  015.39334281  49.93654462  015.39331309
111  49.93659415  015.39336568
111  49.93645115  015.39312527
112  49.93643323  015.39329160  49.93639662  015.39334962
111  49.93643323  015.39329160
111  49.93629975  015.39348311
112  49.93618045  015.39345989  49.93612919  015.39338120
111  49.93618045  015.39345989
111  49.93610295  015.39333285
111  49.93608925  015.39335058
111  49.93616491  015.39348046
111  49.93619451  015.39356302
112  49.93619451  015.39356302  49.93620732  015.39359999
111  49.93619046  015.39363991
111  49.93617253  015.39363376
111  49.93599270  015.39388876
111  49.93597778  015.39386923
111  49.93592796  015.39393480
112  49.93592796  015.39393480  49.93594626  015.39398126
111  49.93592640  015.39401876
111  49.93580802  015.39418860
112  49.93567276  015.39417973  49.93560100  015.39408986
111  49.93567276  015.39417973
111  49.93550593  015.39391582
112  49.93550593  015.39391582  49.93536680  015.39369853
111  49.93520852  015.39368031
111  49.93520054  015.39366664
111  49.93518972  015.39367268
111  49.93524139  015.39381684
111  49.93528179  015.39379517
112  49.93546946  015.39397055  49.93554415  015.39408659
111  49.93546946  015.39397055
111  49.93563547  015.39423317
112  49.93563547  015.39423317  49.93569259  015.39436514
111  49.93562457  015.39445180
111  49.93429634  015.39635744
111  49.93428272  015.39637698
112  49.93416131  015.39632769  49.93408955  015.39624123
111  49.93416131  015.39632769
111  49.93408296  015.39619231
111  49.93399099  015.39632630
111  49.93406349  015.39645599
112  49.93406349  015.39645599  49.93412133  015.39660730
111  49.93408031  015.39666693
111  49.93403562  015.39673093
112  49.93403562  015.39673093  49.93391674  015.39681006
111  49.93383718  015.39672069 102
111  49.93360531  015.39632319
111  49.93359372  015.39630332 102
111  49.93345563  015.39606659
112  49.93345563  015.39606659  49.93340379  015.39590414 102
112  49.93356188  015.39595788  49.93358209  015.39606299
111  49.93356188  015.39595788
111  49.93360294  015.39618404
111  49.93383055  015.39610451
111  49.93382628  015.39607092
111  49.93380749  015.39592313
111  49.93369727  015.39595838
111  49.93370261  015.39600255
111  49.93367094  015.39601083
111  49.93366373  015.39596005
111  49.93364491  015.39596795
111  49.93359060  015.39558543
111  49.93360941  015.39557753
111  49.93360342  015.39553534
111  49.93354423  015.39556036
112  49.93349182  015.39575304  49.93342767  015.39578444
111  49.93349182  015.39575304 102
111  49.93341794  015.39579019
112  49.93341794  015.39579019  49.93333359  015.39582432 102
111  49.93324551  015.39570637 102
111  49.93301633  015.39531348
111  49.93311184  015.39527327
111  49.93311438  015.39525651
111  49.93310889  015.39519445
111  49.93307968  015.39519830
111  49.93308348  015.39523028
111  49.93308069  015.39523847
111  49.93299802  015.39527253
112  49.93299802  015.39527253  49.93289990  015.39500974 102
111  49.93309380  015.39481308
111  49.93308953  015.39479886
111  49.93315536  015.39477706
111  49.93323293  015.39474672
111  49.93329707  015.39471904
111  49.93334398  015.39468792
111  49.93336612  015.39466990
111  49.93344583  015.39461263
111  49.93512380  015.39318883
111  49.93523276  015.39308645
111  49.93527142  015.39304822
111  49.93534599  015.39295322
111  49.93553679  015.39268645
111  49.93617385  015.39174174
111  49.93619230  015.39177997
111  49.93630126  015.39162024 102
111  49.93724948  015.39026123
111  49.93726705  015.39025554 102
111  49.93740765  015.39005075 102
112  49.93773527  015.39012276  49.93787147  015.39034348
111  49.93773527  015.39012276
112  49.93770833  015.39022928  49.93767543  015.39027056
111  49.93770833  015.39022928
112  49.93770833  015.39022928  49.93754131  015.39044356
111  49.93741885  015.39073147
111  49.93665977  015.39277841
112  49.93665977  015.39277841  49.93665231  015.39279901
112  49.93663560  015.39282972  49.93662703  015.39284351
111  49.93663560  015.39282972
112  49.93663560  015.39282972  49.93656563  015.39294226
111  49.93646641  015.39284658
111  49.93674711  015.39331713
112  49.93674711  015.39331713  49.93667022  015.39312259
112  49.93683450  015.39313374  49.93685500  015.39321566
111  49.93683450  015.39313374
111  49.93689105  015.39339650
111  49.93712151  015.39332229
111  49.93712185  015.39329995
111  49.93709389  015.39313935
111  49.93698217  015.39317972
111  49.93698856  015.39322320
111  49.93695865  015.39323123
111  49.93696122  015.39324790
111  49.93694041  015.39325449
111  49.93686419  015.39275885
111  49.93683423  015.39276730
112  49.93683423  015.39276730  49.93685498  015.39294383
111  49.93679318  015.39296853
111  49.93671641  015.39299714
112  49.93671641  015.39299714  49.93667833  015.39301079
112  49.93668786  015.39287206  49.93670397  015.39282200
111  49.93668786  015.39287206
111  49.93704626  015.39190988
112  49.93712518  015.39188747  49.93716440  015.39192286
111  49.93712518  015.39188747
112  49.93712518  015.39188747  49.93713910  015.39190516
111  49.93712579  015.39195880
111  49.93700691  015.39212346
111  49.93702122  015.39214743
111  49.93703558  015.39217149
111  49.93705113  015.39219756
111  49.93706560  015.39222181
111  49.93707996  015.39224587
111  49.93709490  015.39227090
111  49.93710987  015.39229600
111  49.93712373  015.39231922
111  49.93713859  015.39234412
111  49.93715264  015.39236767
111  49.93716850  015.39239425
111  49.93718348  015.39241934
111  49.93719672  015.39244153
111  49.93721139  015.39246611
111  49.93722725  015.39249269
111  49.93724149  015.39251656
111  49.93725604  015.39254094
111  49.93726932  015.39256320
111  49.93728449  015.39258862
111  49.93730082  015.39261598
111  49.93741240  015.39245584
111  49.93739828  015.39243173
111  49.93738480  015.39240872
111  49.93737021  015.39238381
111  49.93735567  015.39235900
111  49.93734170  015.39233514
111  49.93732636  015.39230895
111  49.93731208  015.39228457
111  49.93729605  015.39225721
111  49.93728307  015.39223505
111  49.93726773  015.39220886
111  49.93725307  015.39218384
111  49.93723829  015.39215861
111  49.93722326  015.39213295
111  49.93720960  015.39210962
111  49.93719493  015.39208458
111  49.93715721  015.39213729
112  49.93714727  015.39205740  49.93715866  015.39202004
111  49.93714727  015.39205740
111  49.93716664  015.39199933
112  49.93716664  015.39199933  49.93717676  015.39196984
111  49.93719955  015.39198089
111  49.93735894  015.39224168
111  49.93739515  015.39218843
111  49.93716473  015.39180008
112  49.93713766  015.39171707  49.93713387  015.39168561
111  49.93713548  015.39167036
111  49.93746153  015.39079503
112  49.93769685  015.39035666  49.93782591  015.39016990
111  49.93769685  015.39035666
112  49.93769685  015.39035666  49.93772721  015.39031734
111  49.93774426  015.39029618
111  49.93776419  015.39031516
111  49.93779329  015.39033053
112  49.93779329  015.39033053  49.93783597  015.39031209
111  49.93786818  015.39034642 102
111  49.93789209  015.39038860
112  49.93790358  015.39064291  49.93788249  015.39075267
111  49.93790358  015.39064291
111  49.93788852  015.39072992
112  49.93788852  015.39072992  49.93786427  015.39083804
111  49.93779111  015.39079949
111  49.93767125  015.39073635
111  49.93759872  015.39109792
111  49.93764402  015.39113624
111  49.93765434  015.39113497
111  49.93767562  015.39113237
111  49.93769753  015.39114280
111  49.93773248  015.39097441
111  49.93771216  015.39096412
111  49.93772373  015.39091752
111  49.93771324  015.39091217
111  49.93772056  015.39088119
111  49.93803209  015.39104060
111  49.93804085  015.39098962
111  49.93799981  015.39096215
112  49.93799981  015.39096215  49.93787855  015.39089171
112  49.93812514  015.39078364  49.93824956  015.39099662
111  49.93812514  015.39078364 102
111  49.93848863  015.39139982
112  49.93848863  015.39139982  49.93856455  015.39153416
112  49.93840915  015.39184733  49.93828156  015.39177688
111  49.93840915  015.39184733
111  49.93828823  015.39178631
111  49.93821599  015.39214670
111  49.93832186  015.39218913
111  49.93835665  015.39202388
111  49.93833635  015.39201356
111  49.93834710  015.39196791
111  49.93833654  015.39196288
111  49.93834347  015.39193168
111  49.93865694  015.39208164
111  49.93866206  015.39203201
111  49.93863534  015.39200341
111  49.93861460  015.39199443
112  49.93861460  015.39199443  49.93853025  015.39195020
112  49.93871625  015.39178568  49.93884068  015.39193313
111  49.93871625  015.39178568 102
111  49.93874065  015.39182705
112  49.93874065  015.39182705  49.93881315  015.39194196 102
111  49.93882156  015.39201760
111  49.93894915  015.39182756 102
111  49.93892225  015.39181681 102
111  49.93889434  015.39176965
111  49.93889153  015.39159287
111  49.93904132  015.39138992
111  49.93891645  015.39118044
111  49.93885230  015.39127328
111  49.93877550  015.39138837
112  49.93877550  015.39138837  49.93884088  015.39150141
111  49.93872690  015.39148679 102
111  49.93847472  015.39106076
111  49.93853379  015.39097297
111  49.93855822  015.39080254
111  49.93857788  015.39077517
112  49.93857788  015.39077517  49.93860107  015.39074240
111  49.93867465  015.39077480
111  49.93856449  015.39059000
111  49.93841803  015.39080278
112  49.93841803  015.39080278  49.93836847  015.39085520
111  49.93832531  015.39080836 102
