I
1050 Generated by WorldEditor 1.6.0r1

1    483 1 0 MMTJ Tijuana International Airport
1302 city Tijuana
112  32.54306904 -116.97737641  32.54309528 -116.97741490 53 102
112  32.54314632 -116.97748423  32.54316813 -116.97751510
111  32.54314632 -116.97748423
112  32.54314632 -116.97748423  32.54332393 -116.97773559 53 102
112  32.54369566 -116.97783141  32.54370402 -116.97783141 53 102
112  32.54400407 -116.97775329  32.54408424 -116.97773180 53 102
113  32.54407733 -116.97762202 53 102
120 Linear Feature 4
111  32.54137711 -116.96032030 53 102
112  32.54076778 -116.95559825  32.54075562 -116.95550645 53 102
111  32.54070837 -116.95530489 53 102
111  32.54053734 -116.95463855 53 102
112  32.54039063 -116.95449674  32.54028497 -116.95449038
111  32.54039063 -116.95449674
112  32.54039063 -116.95449674  32.54029579 -116.95449103 53 102
112  32.53988755 -116.95449925  32.53977392 -116.95450725
111  32.53988755 -116.95449925
112  32.53988755 -116.95449925  32.53987457 -116.95450017 53 102
112  32.53985963 -116.95450287  32.53985183 -116.95450397
111  32.53985963 -116.95450287
112  32.53985963 -116.95450287  32.53978361 -116.95451362 53 102
112  32.53968914 -116.95456709  32.53966369 -116.95458881 53 102
112  32.53965975 -116.95463416  32.53966366 -116.95467486 53 102
112  32.53957695 -116.95498266  32.53946521 -116.95514355 53 102
116  32.53940303 -116.95548743  32.53940637 -116.95552869
120 Linear Feature 3
111  32.54150687 -116.97134312 53 102
112  32.54206668 -116.97276064  32.54243770 -116.97338651
111  32.54206668 -116.97276064
112  32.54206668 -116.97276064  32.54233834 -116.97321891 53 102
112  32.54259579 -116.97353496  32.54267289 -116.97362379
111  32.54259579 -116.97353496
112  32.54259579 -116.97353496  32.54262399 -116.97356745 53 102
111  32.54263838 -116.97358143 53 102
112  32.54294623 -116.97363037  32.54311763 -116.97353520 53 102
111  32.54309681 -116.97331415 53 102
115  32.54166033 -116.96247849
120 Linear Feature 6
111  32.54233363 -116.96521261 53 102
112  32.54227463 -116.96549828  32.54230089 -116.96565281 53 102
111  32.54325664 -116.97296858 53 102
111  32.54341461 -116.97365790 53 102
112  32.54365903 -116.97385933  32.54385872 -116.97387012
111  32.54365903 -116.97385933
112  32.54365903 -116.97385933  32.54387794 -116.97382051 53 102
115  32.54390623 -116.97361583
120 Linear Feature 5
111  32.53924646 -116.95433125 53 102
111  32.53984964 -116.95421720 53 102
111  32.54030096 -116.95413614 53 102
112  32.54084661 -116.95463049  32.54092562 -116.95518279 53 102
111  32.54210507 -116.96421960 53 102
116  32.54224699 -116.96455299  32.54237158 -116.96469098
120 Linear Feature 7
111  32.54168960 -116.97614643 53
112  32.54146275 -116.97636835  32.54127393 -116.97640542
111  32.54146275 -116.97636835
112  32.54146275 -116.97636835  32.54141549 -116.97637818 53
112  32.54089982 -116.97649246  32.54059567 -116.97655891
111  32.54089982 -116.97649246
112  32.54089982 -116.97649246  32.53984267 -116.97672339 53
111  32.53769933 -116.97718811 53
111  32.53764959 -116.97706183 53
111  32.53715407 -116.97732021 53
111  32.53739742 -116.97798533 53
111  32.53751375 -116.97804287 53
111  32.53768374 -116.97850945 53
115  32.53773005 -116.97848276
120 Linear Feature 7
111  32.54177404 -116.97679653 53
112  32.54148835 -116.97661190  32.54125722 -116.97663687
111  32.54148835 -116.97661190
112  32.54148835 -116.97661190  32.54143062 -116.97662391 53
112  32.54093703 -116.97673005  32.54065334 -116.97679158
111  32.54093703 -116.97673005
112  32.54093703 -116.97673005  32.54018117 -116.97689399 53
111  32.53893911 -116.97716545 53
116  32.53827095 -116.97871093  32.53852426 -116.97997824
120 Linear Feature 26
111  32.54167212 -116.97644899 51
111  32.53894136 -116.97704068 51
112  32.53842921 -116.97734021  32.53818571 -116.97757874
111  32.53842921 -116.97734021
112  32.53842921 -116.97734021  32.53835777 -116.97741019 51
112  32.53822972 -116.97759857  32.53816973 -116.97770217
111  32.53822972 -116.97759857
112  32.53822972 -116.97759857  32.53818408 -116.97767738 51
112  32.53810779 -116.97786539  32.53807663 -116.97796688
111  32.53810779 -116.97786539
112  32.53810779 -116.97786539  32.53806283 -116.97801180 51
112  32.53803824 -116.97838363  32.53804012 -116.97858405
111  32.53803824 -116.97838363
112  32.53803824 -116.97838363  32.53804304 -116.97851502 51
116  32.53810442 -116.97880806  32.53816157 -116.97899165
120 Linear Feature 25
111  32.54206667 -116.97739647 51
112  32.54198803 -116.97680722  32.54193662 -116.97638267 51
111  32.54167212 -116.97644899 51
112  32.54188140 -116.97598687  32.54183020 -116.97559825 51
115  32.54182310 -116.97556661
120 Linear Feature 24
111  32.54299066 -116.98432812 51 101
111  32.54302745 -116.98459210 51 101
112  32.54307602 -116.98473330  32.54311874 -116.98479716 51 101
116  32.54391423 -116.98524118  32.54443675 -116.98518345
120 Linear Feature 23
112  32.54336364 -116.98534153  32.54308041 -116.98531903 51 101
115  32.54308819 -116.98504178
120 Linear Feature 22
111  32.53931868 -116.95640755 51 101
111  32.53923309 -116.95572724 51 101
112  32.53928780 -116.95538563  32.53935660 -116.95519205 51 101
112  32.53953267 -116.95468201  32.53954939 -116.95463474 51 101
116  32.53937891 -116.95442696  32.53919915 -116.95439997
120 Linear Feature 21
111  32.54326714 -116.97384065 51 101
111  32.54322746 -116.97354704 51 101
111  32.54216382 -116.96542041 51 101
111  32.54203756 -116.96447673 51 101
111  32.54168844 -116.96181706 51 101
111  32.54158385 -116.96102013 51 101
111  32.54074205 -116.95460696 51 101
112  32.54028147 -116.95426527  32.53989497 -116.95432968
111  32.54028147 -116.95426527
112  32.54028147 -116.95426527  32.53997553 -116.95431625 51 101
112  32.53937891 -116.95442696  32.53921276 -116.95445797
111  32.53937891 -116.95442696
112  32.53937891 -116.95442696  32.53933516 -116.95443512 51 101
111  32.53930974 -116.95443991 51 101
112  32.53911139 -116.95482689  32.53915668 -116.95516506 51 101
115  32.53920617 -116.95555426
120 Linear Feature 20
111  32.54264509 -116.97382356 51 101
112  32.54213524 -116.97310771  32.54189689 -116.97274767
111  32.54213524 -116.97310771
112  32.54213524 -116.97310771  32.54203431 -116.97295523 51 101
112  32.54187340 -116.97267772  32.54180906 -116.97255599
111  32.54187340 -116.97267772
112  32.54187340 -116.97267772  32.54165713 -116.97226853 51 101
116  32.54121115 -116.97086769  32.54109837 -116.97016486
120 Linear Feature 19
112  32.54350925 -116.97413698  32.54302824 -116.97421668 51 101
111  32.54264509 -116.97382356 51 101
112  32.54321676 -116.97359645  32.54352055 -116.97315247
111  32.54321676 -116.97359645
112  32.54321676 -116.97359645  32.54322351 -116.97358419 51 101
116  32.54322746 -116.97354704  32.54322665 -116.97353236
120 Linear Feature 18
112  32.54381864 -116.97401764  32.54385042 -116.97399159 51 101
111  32.54390353 -116.97393796 51 101
111  32.54422748 -116.97352406 51 101
112  32.54438020 -116.97344062  32.54449422 -116.97341913 51 101
115  32.54523660 -116.97327593
120 Linear Feature 17
112  32.54380345 -116.97437625  32.54375270 -116.97410844 51 101
111  32.54381864 -116.97401764 51 101
112  32.54356188 -116.97413719  32.54338374 -116.97418305
111  32.54356188 -116.97413719
112  32.54356188 -116.97413719  32.54332708 -116.97406331 51 101
115  32.54326714 -116.97384065
120 Linear Feature 16
111  32.54401595 -116.97598207 51 101
115  32.54533836 -116.97573206
120 Linear Feature 15
112  32.54192544 -116.97588564  32.54199562 -116.97605501 51 101
116  32.54243045 -116.97571580  32.54254578 -116.97526836
120 Linear Feature 14
112  32.54238237 -116.97650755  32.54229024 -116.97641507 51 101
115  32.54225146 -116.97652150
120 Linear Feature 13
112  32.54442611 -116.97792696  32.54425871 -116.97787307 51 101
111  32.54423480 -116.97764648 51 101
116  32.54402120 -116.97795792  32.54381988 -116.97802259
120 Linear Feature 12
111  32.54229237 -116.97902106 51 101
112  32.54217081 -116.97798493  32.54213377 -116.97759699 51 101
112  32.54225146 -116.97652150  32.54229709 -116.97625844 51 101
112  32.54243045 -116.97571580  32.54250702 -116.97546250 51 101
111  32.54266334 -116.97496890 51 101
112  32.54313222 -116.97430806  32.54344452 -116.97409539
111  32.54313222 -116.97430806
112  32.54313222 -116.97430806  32.54330774 -116.97418853 51 101
112  32.54350925 -116.97413698  32.54360067 -116.97411460
111  32.54350925 -116.97413698 51 101
112  32.54356188 -116.97413719  32.54358911 -116.97414143
111  32.54356188 -116.97413719
112  32.54356188 -116.97413719  32.54359806 -116.97414282 51 101
112  32.54366423 -116.97416954  32.54368649 -116.97418101
111  32.54366423 -116.97416954
112  32.54366423 -116.97416954  32.54375874 -116.97421826 51 101
111  32.54380345 -116.97437625 51 101
111  32.54401595 -116.97598207 51 101
115  32.54423480 -116.97764648
120 Linear Feature 11
111  32.54363605 -116.97793699 51 101
112  32.54298569 -116.97745903  32.54270965 -116.97704750 51 101
112  32.54251009 -116.97673561  32.54236018 -116.97647450
111  32.54251009 -116.97673561
112  32.54251009 -116.97673561  32.54247507 -116.97667461 51 101
112  32.54238237 -116.97650755  32.54233347 -116.97641713
111  32.54238237 -116.97650755
112  32.54238237 -116.97650755  32.54222199 -116.97621097 51 101
112  32.54186821 -116.97523956  32.54172945 -116.97471287
111  32.54186821 -116.97523956
112  32.54186821 -116.97523956  32.54168714 -116.97455231 51 101
112  32.54156766 -116.97346396  32.54150693 -116.97301268 51 101
116  32.54213524 -116.97310771  32.54228554 -116.97332737
120 Linear Feature 10
112  32.54385063 -116.97828378  32.54388319 -116.97845885
111  32.54385063 -116.97828378
112  32.54385063 -116.97828378  32.54382994 -116.97805482 51 101
111  32.54402120 -116.97795792 51 101
112  32.54363605 -116.97793699  32.54349564 -116.97788560
111  32.54363605 -116.97793699
114  32.54363605 -116.97793699  32.54373720 -116.97800913 51 101
120 Linear Feature 9
111  32.54548512 -116.97810967 51 101
111  32.54521924 -116.97815969 51 101
111  32.54507258 -116.97818652 51 101
111  32.54490930 -116.97819236 51 101
112  32.54478880 -116.97814046  32.54471512 -116.97809607 51 101
112  32.54451460 -116.97796811  32.54445523 -116.97792812
111  32.54451460 -116.97796811
112  32.54451460 -116.97796811  32.54449380 -116.97795410 51 101
112  32.54442611 -116.97792696  32.54439179 -116.97791667
111  32.54442611 -116.97792696
112  32.54442611 -116.97792696  32.54436243 -116.97790788 51 101
112  32.54422778 -116.97791114  32.54416801 -116.97792043
111  32.54422778 -116.97791114
112  32.54422778 -116.97791114  32.54413580 -116.97792544 51 101
115  32.54402120 -116.97795792
120 Linear Feature 8
111  32.54336364 -116.98534153 51 101
111  32.54391423 -116.98524118 51 101
111  32.54409407 -116.98520839 51 101
112  32.54463395 -116.98427274  32.54452820 -116.98346253 51 101
115  32.54385063 -116.97828378
120 Linear Feature 27
112  32.54216382 -116.96542041  32.54215547 -116.96531907 51
112  32.54216850 -116.96516539  32.54218856 -116.96509585
111  32.54216850 -116.96516539
112  32.54216850 -116.96516539  32.54224419 -116.96494013 51
111  32.54244571 -116.96485965 51
111  32.54351259 -116.96464410 51
111  32.54244571 -116.96485965 51
116  32.54203756 -116.96447673  32.54195381 -116.96409280
120 Linear Feature 3
111  32.54522855 -116.97861276 51
111  32.54505351 -116.97864693 51
111  32.54506978 -116.97877546 51
111  32.54505351 -116.97864693 51
111  32.54491913 -116.97867317 51
111  32.54493516 -116.97879893 51
111  32.54506978 -116.97877546 51
111  32.54507628 -116.97883426 51
113  32.54525073 -116.97880165 51
120 Linear Feature 2
112  32.54543307 -116.97903531  32.54538834 -116.97893717 51
111  32.54529315 -116.97894870 51
111  32.54455561 -116.97908107 51
111  32.54529315 -116.97894870 51
116  32.54540439 -116.97880017  32.54540588 -116.97868097
120 Linear Feature 2
112  32.54550174 -116.97968505  32.54545702 -116.97956278 51
111  32.54537227 -116.97955161 51
111  32.54463986 -116.97968398 51
111  32.54537227 -116.97955161 51
116  32.54547190 -116.97939993  32.54547338 -116.97928074
120 Linear Feature 28
111  32.54521924 -116.97815969 51
112  32.54534083 -116.97829126  32.54536375 -116.97842522
111  32.54534083 -116.97829126
112  32.54534083 -116.97829126  32.54534838 -116.97833544 51
112  32.54539204 -116.97869824  32.54541557 -116.97889344
111  32.54539204 -116.97869824
112  32.54539204 -116.97869824  32.54539530 -116.97872531 51
112  32.54540439 -116.97880017  32.54540523 -116.97880702
111  32.54540439 -116.97880017
112  32.54540439 -116.97880017  32.54540523 -116.97880702 51
112  32.54543307 -116.97903531  32.54544039 -116.97909544
111  32.54543307 -116.97903531
112  32.54543307 -116.97903531  32.54544733 -116.97916063 51
112  32.54547190 -116.97939993  32.54548431 -116.97951205
111  32.54547190 -116.97939993
112  32.54547190 -116.97939993  32.54548442 -116.97951306 51
112  32.54550174 -116.97968505  32.54550907 -116.97975719
111  32.54550174 -116.97968505
112  32.54550174 -116.97968505  32.54550584 -116.97972533 51
112  32.54551151 -116.97977746  32.54551392 -116.97979795
111  32.54551151 -116.97977746
112  32.54551151 -116.97977746  32.54553408 -116.97996944 51
111  32.54558080 -116.98023169 51
111  32.54559479 -116.98037936 51
112  32.54565875 -116.98040395  32.54570616 -116.98036160 51
115  32.54572558 -116.98033975
120 Linear Feature 45
111  32.54459017 -116.97937626 51
115  32.54530236 -116.97924591
120 Linear Feature 45
111  32.54512799 -116.97940732 51
115  32.54509085 -116.97915904
120 Linear Feature 44
111  32.54472728 -116.97948296 51
115  32.54469917 -116.97922927
120 Linear Feature 44
111  32.54486233 -116.97945747 51
115  32.54482854 -116.97920607
120 Linear Feature 44
111  32.54499954 -116.97943157 51
115  32.54496351 -116.97918187
120 Linear Feature 43
111  32.54457613 -116.97925133 51
111  32.54469917 -116.97922927 51
111  32.54482854 -116.97920607 51
111  32.54496351 -116.97918187 51
111  32.54509085 -116.97915904 51
111  32.54528618 -116.97912402 51
111  32.54530236 -116.97924591 51
111  32.54531900 -116.97937127 51
111  32.54512799 -116.97940732 51
111  32.54499954 -116.97943157 51
111  32.54486233 -116.97945747 51
111  32.54472728 -116.97948296 51
111  32.54460475 -116.97950609 51
113  32.54459017 -116.97937626 51
120 Linear Feature 40
111  32.54479613 -116.97995762 51
115  32.54478070 -116.97983409
120 Linear Feature 40
111  32.54506319 -116.97990559 51
115  32.54504819 -116.97978080
120 Linear Feature 39
111  32.54519810 -116.97987993 51
115  32.54518267 -116.97975640
120 Linear Feature 38
111  32.54493144 -116.97992971 51
111  32.54491534 -116.97980491 51
111  32.54478070 -116.97983409 51
111  32.54464537 -116.97986039 51
111  32.54464537 -116.97986039 51
111  32.54466123 -116.97998329 51
111  32.54466123 -116.97998329 51
113  32.54479613 -116.97995762 51
120 Linear Feature 38
111  32.54533396 -116.97985602 51
111  32.54531836 -116.97973177 51
111  32.54518267 -116.97975640 51
111  32.54504819 -116.97978080 51
111  32.54491534 -116.97980491 51
111  32.54493144 -116.97992971 51
111  32.54506319 -116.97990559 51
113  32.54519810 -116.97987993 51
120 Linear Feature 37
111  32.54580742 -116.97862868 51
115  32.54579100 -116.97851607
120 Linear Feature 37
111  32.54567149 -116.97865275 51
115  32.54565685 -116.97854311
120 Linear Feature 36
111  32.54589566 -116.97861305 51
111  32.54580742 -116.97862868 51
111  32.54567149 -116.97865275 51
111  32.54554169 -116.97867573 51
115  32.54552303 -116.97856523
120 Linear Feature 34
111  32.54594366 -116.97974231 51
115  32.54592799 -116.97961611
120 Linear Feature 33
111  32.54581009 -116.97976538 51
115  32.54579360 -116.97964194
120 Linear Feature 32
111  32.54602516 -116.97959790 51
111  32.54592799 -116.97961611 51
111  32.54579360 -116.97964194 51
111  32.54564281 -116.97966748 51
115  32.54566051 -116.97979042
120 Linear Feature 1
111  32.54601054 -116.97948779 51
111  32.54560746 -116.97956074 51
112  32.54547190 -116.97939993  32.54545049 -116.97923066 51
111  32.54555421 -116.97918872 51
111  32.54595936 -116.97911306 51
111  32.54555421 -116.97918872 51
112  32.54543307 -116.97903531  32.54541597 -116.97888279
111  32.54543307 -116.97903531
112  32.54543307 -116.97903531  32.54541672 -116.97883518 51
111  32.54551776 -116.97881138 51
111  32.54590729 -116.97874197 51
111  32.54551776 -116.97881138 51
116  32.54539204 -116.97869824  32.54537465 -116.97859846
120 Linear Feature 47
111  32.54490183 -116.97886670 51
111  32.54488047 -116.97867927 51
111  32.54469225 -116.97871211 51
111  32.54471463 -116.97890074 51
111  32.54469225 -116.97871211 51
111  32.54451626 -116.97874296 51
111  32.54453764 -116.97893309 51
113  32.54471463 -116.97890074 51
120 Linear Feature 47
111  32.54585159 -116.97900188 51
111  32.54583557 -116.97888322 51
111  32.54569938 -116.97890724 51
111  32.54571641 -116.97902711 51
111  32.54569938 -116.97890724 51
111  32.54557244 -116.97892962 51
111  32.54558847 -116.97905099 51
113  32.54571641 -116.97902711 51
120 Linear Feature 47
111  32.54589809 -116.97937587 51
111  32.54588208 -116.97925721 51
111  32.54574589 -116.97928123 51
111  32.54576291 -116.97940110 51
111  32.54574589 -116.97928123 51
111  32.54561895 -116.97930362 51
111  32.54563497 -116.97942498 51
113  32.54576291 -116.97940110 51
120 Linear Feature 66
111  32.54538620 -116.97385973 51
115  32.54508672 -116.97358789
120 Linear Feature 66
111  32.54538334 -116.97412653 51
115  32.54505093 -116.97363354
120 Linear Feature 65
111  32.54480639 -116.97372199 51
115  32.54480490 -116.97428000
120 Linear Feature 64
111  32.54429569 -116.97397040 51
115  32.54458011 -116.97434949
120 Linear Feature 63
111  32.54440102 -116.97543519 51
115  32.54456936 -116.97494242
120 Linear Feature 62
111  32.54488993 -116.97549283 51
115  32.54503518 -116.97490368
120 Linear Feature 61
111  32.54516157 -116.97549551 51
115  32.54543763 -116.97499790
120 Linear Feature 60
111  32.54535535 -116.97547015 51
115  32.54538512 -116.97487712
120 Linear Feature 59
111  32.54537582 -116.97560508 51
115  32.54553886 -116.97545909
120 Linear Feature 58
111  32.54567284 -116.97651298 51
115  32.54534426 -116.97605402
120 Linear Feature 57
111  32.54507860 -116.97610743 51
115  32.54515846 -116.97673321
120 Linear Feature 56
111  32.54484386 -116.97607373 51
115  32.54508949 -116.97659635
120 Linear Feature 55
111  32.54448423 -116.97633174 51
115  32.54489854 -116.97673443
120 Linear Feature 54
111  32.54430397 -116.97683793 51
115  32.54479202 -116.97674759
120 Linear Feature 53
111  32.54479558 -116.97712130 51
115  32.54446726 -116.97718784
120 Linear Feature 52
111  32.54471324 -116.97779461 51
115  32.54490043 -116.97725996
120 Linear Feature 51
111  32.54521096 -116.97787792 51
115  32.54536349 -116.97723529
120 Linear Feature 50
111  32.54560998 -116.97789435 51
111  32.54566149 -116.97783055 51
115  32.54568843 -116.97721730
120 Linear Feature 49
111  32.54578207 -116.97749634 51
115  32.54551033 -116.97787333
120 Linear Feature 48
111  32.54584855 -116.97804313 51
115  32.54553355 -116.97810184
120 Linear Feature 77
111  32.54092725 -116.98998917 51
111  32.54140326 -116.98975332 51
111  32.54165247 -116.99040917 51
112  32.54185039 -116.99049094  32.54200508 -116.99045795
111  32.54185039 -116.99049094
112  32.54185039 -116.99049094  32.54198542 -116.99041683 51
111  32.54198543 -116.99041684 51
116  32.54203365 -116.99016922  32.54195990 -116.99004105
120 Linear Feature 76
112  32.54207700 -116.99021533  32.54208411 -116.99039076 51
111  32.54199527 -116.99043075 51
115  32.54123956 -116.99083989
120 Linear Feature 75
112  32.54223660 -116.99063631  32.54213442 -116.99057518 51
111  32.54208106 -116.99060908 51
111  32.54190011 -116.99071244 51
112  32.54183201 -116.99099919  32.54188539 -116.99120676
111  32.54183201 -116.99099919
112  32.54183201 -116.99099919  32.54188995 -116.99114767 51
115  32.54190099 -116.99117957
120 Linear Feature 74
112  32.53810779 -116.97786539  32.53800509 -116.97809297 51
111  32.53778376 -116.97802390 51
115  32.53740928 -116.97791384
120 Linear Feature 73
112  32.53822972 -116.97759857  32.53811097 -116.97775522 51
111  32.53793468 -116.97769666 51
111  32.53766134 -116.97761876 51
115  32.53729138 -116.97751333
120 Linear Feature 72
112  32.53842921 -116.97734021  32.53829636 -116.97745472 51
111  32.53817887 -116.97740752 51
115  32.53752643 -116.97721589
120 Linear Feature 71
111  32.54401452 -116.97326935 51
115  32.54394474 -116.97273206
120 Linear Feature 70
111  32.54441700 -116.97319607 51
115  32.54435457 -116.97269539
120 Linear Feature 69
111  32.54481498 -116.97312328 51
115  32.54474832 -116.97257946
120 Linear Feature 68
111  32.54512904 -116.97249573 51
115  32.54520849 -116.97304649
120 Linear Feature 92
111  32.53820820 -116.97942715 20
115  32.53831324 -116.97905518
120 Linear Feature 91
111  32.53839539 -116.97931443 20
115  32.53808162 -116.97918721
120 Linear Feature 90
111  32.53881151 -116.98121213 20
115  32.53897923 -116.98087690
120 Linear Feature 89
112  32.53905635 -116.98110819  32.53905390 -116.98111112 20
115  32.53873193 -116.98100718
120 Linear Feature 88
111  32.53951448 -116.98302850 20
115  32.53965372 -116.98267246
120 Linear Feature 87
111  32.53975445 -116.98292399 20
115  32.53942116 -116.98281062
120 Linear Feature 86
111  32.54022148 -116.98492063 20
115  32.54037329 -116.98455904
120 Linear Feature 85
111  32.54046755 -116.98478449 20
115  32.54012109 -116.98468055
120 Linear Feature 84
111  32.54100805 -116.98694720 20
115  32.54112656 -116.98660097
120 Linear Feature 83
111  32.54124102 -116.98684897 20
115  32.54091918 -116.98671048
120 Linear Feature 82
111  32.54195667 -116.98878990 20
115  32.54164156 -116.98860452
120 Linear Feature 81
111  32.54172284 -116.98888360 20
115  32.54184404 -116.98850297
120 Linear Feature 80
112  32.54244086 -116.99084677  32.54244086 -116.99084556 20
115  32.54255924 -116.99045840
120 Linear Feature 79
111  32.54264622 -116.99070538 20
115  32.54233665 -116.99058423
120 Linear Feature 78
112  32.54172319 -116.99159700  32.54172111 -116.99159700 20
111  32.54165689 -116.99141850 20
112  32.54160310 -116.99101399  32.54161648 -116.99073002 20
111  32.54180211 -116.99065104 20
111  32.54217122 -116.99045736 20
112  32.54227620 -116.99006021  32.54218615 -116.98981944 20
115  32.54194585 -116.98917110
120 Linear Feature 10
111  32.54524197 -116.97609022 20
111  32.54519892 -116.97584309 20
111  32.54508943 -116.97566630 20
112  32.54503760 -116.97561784  32.54501644 -116.97561233 20
111  32.54460292 -116.97547517 20
111  32.54433293 -116.97552700 20
112  32.54430372 -116.97558149  32.54430991 -116.97562373 20
111  32.54439192 -116.97620732 20
115  32.54457243 -116.97617312
120 Linear Feature 9
111  32.54569458 -116.97617923 20
112  32.54564959 -116.97591978  32.54564060 -116.97587712 20
111  32.54559905 -116.97588931 20
115  32.54530316 -116.97594520
120 Linear Feature 8
111  32.54515724 -116.97546552 20
111  32.54513061 -116.97561099 20
111  32.54529938 -116.97586925 20
111  32.54558814 -116.97581576 20
112  32.54563647 -116.97573324  32.54563134 -116.97566925 20
115  32.54560959 -116.97551961
120 Linear Feature 7
111  32.54472542 -116.97506652 20
111  32.54465993 -116.97541121 20
111  32.54503677 -116.97554317 20
112  32.54508422 -116.97551305  32.54509660 -116.97546713 20
115  32.54512551 -116.97532203
120 Linear Feature 6
112  32.54458650 -116.97377437  32.54442166 -116.97380866 20
112  32.54417269 -116.97409271  32.54413057 -116.97413753 20
112  32.54413553 -116.97428153  32.54414420 -116.97435573 20
112  32.54428980 -116.97453804  32.54443410 -116.97453730 20
112  32.54449278 -116.97462109  32.54451211 -116.97473570
111  32.54449278 -116.97462109
112  32.54449278 -116.97462109  32.54450196 -116.97467550 20
112  32.54452075 -116.97480023  32.54452352 -116.97485874
111  32.54452075 -116.97480023
112  32.54452075 -116.97480023  32.54452382 -116.97486496 20
112  32.54445406 -116.97493971  32.54439746 -116.97495915
111  32.54445406 -116.97493971
112  32.54445406 -116.97493971  32.54434630 -116.97497673 20
112  32.54425584 -116.97519719  32.54427546 -116.97539820 20
112  32.54432503 -116.97546263  32.54437819 -116.97545283 20
111  32.54457814 -116.97540937 20
115  32.54467867 -116.97505588
120 Linear Feature 5
112  32.54543012 -116.97424370  32.54542640 -116.97418198 20
112  32.54547099 -116.97408647  32.54545923 -116.97399610 20
112  32.54537903 -116.97342258  32.54537181 -116.97337176 20
112  32.54529184 -116.97341006  32.54526088 -116.97344533 20
111  32.54500016 -116.97368483 20
115  32.54458650 -116.97377437
120 Linear Feature 4
111  32.54527037 -116.97825801 20
111  32.54521458 -116.97793166 20
112  32.54517717 -116.97789427  32.54514664 -116.97788458 20
111  32.54507096 -116.97785684 20
111  32.54459076 -116.97795532 20
112  32.54454792 -116.97789410  32.54453915 -116.97782491 20
111  32.54405315 -116.97429685 20
112  32.54412353 -116.97404906  32.54421420 -116.97395384 20
111  32.54438510 -116.97377414 20
112  32.54450329 -116.97371334  32.54457399 -116.97370293 20
111  32.54496480 -116.97362601 20
111  32.54531445 -116.97329206 20
115  32.54536647 -116.97319508
120 Linear Feature 22
111  32.54368534 -116.97240208 20
115  32.54519903 -116.97212581
120 Linear Feature 22
111  32.54367910 -116.97232908 20
115  32.54519279 -116.97205281
120 Linear Feature 21
111  32.54519724 -116.97208364 22
115  32.54368430 -116.97236963
120 Linear Feature 20
111  32.54425437 -116.97498379 20
111  32.54444511 -116.97489920 20
112  32.54448784 -116.97482059  32.54448041 -116.97475740 20
111  32.54445279 -116.97460650 20
112  32.54440805 -116.97458042  32.54437192 -116.97458103 20
113  32.54420093 -116.97459198 20
120 Linear Feature 19
111  32.54462113 -116.97538481 22
115  32.54469248 -116.97511591
120 Linear Feature 18
111  32.54430216 -116.97550506 22
111  32.54461976 -116.97544264 22
111  32.54503718 -116.97557836 22
112  32.54511110 -116.97565166  32.54513846 -116.97569575 22
111  32.54525104 -116.97586966 22
112  32.54531181 -116.97590725  32.54535052 -116.97590215 22
115  32.54558875 -116.97585657
120 Linear Feature 17
111  32.54517714 -116.97785996 22
111  32.54506914 -116.97782019 22
111  32.54461228 -116.97791082 22
112  32.54456892 -116.97784249  32.54456025 -116.97776829 22
111  32.54409158 -116.97428942 22
112  32.54414732 -116.97406372  32.54422461 -116.97397997 22
111  32.54441442 -116.97379725 22
112  32.54452426 -116.97375094  32.54460044 -116.97373405 22
111  32.54499566 -116.97365272 22
115  32.54529326 -116.97336990
120 Linear Feature 16
111  32.54529823 -116.97823551 22
115  32.54525438 -116.97796132
120 Linear Feature 15
111  32.54585870 -116.97777856 22
115  32.54528615 -116.97788774
120 Linear Feature 12
111  32.54586861 -116.97781314 20
111  32.54570925 -116.97784285 20
111  32.54550693 -116.97788056 20
111  32.54530261 -116.97791864 20
112  32.54528106 -116.97796978  32.54528477 -116.97802003 20
115  32.54533754 -116.97824397
120 Linear Feature 11
111  32.54458675 -116.97621429 20
111  32.54440181 -116.97625169 20
112  32.54446715 -116.97682659  32.54447396 -116.97687802 20
112  32.54458482 -116.97691990  32.54464428 -116.97691329 20
112  32.54480258 -116.97696232  32.54481992 -116.97707767 20
112  32.54477817 -116.97725392  32.54470756 -116.97728566 20
111  32.54455056 -116.97733676 20
111  32.54457435 -116.97754361 20
111  32.54460641 -116.97782231 20
112  32.54465951 -116.97786372  32.54470658 -116.97785563
111  32.54465951 -116.97786372
112  32.54465951 -116.97786372  32.54469335 -116.97785791 20
112  32.54500193 -116.97779551  32.54511123 -116.97777336
111  32.54500193 -116.97779551
112  32.54500193 -116.97779551  32.54504464 -116.97778685 20
111  32.54507361 -116.97778096 20
111  32.54526562 -116.97784907 20
111  32.54554614 -116.97779670 20
115  32.54589634 -116.97773131
120 Linear Feature 99
111  32.54448980 -116.97677167 20
111  32.54454959 -116.97683107 20
111  32.54477593 -116.97677830 20
111  32.54489634 -116.97685830 20
111  32.54500849 -116.97669724 20
111  32.54489645 -116.97658925 20
111  32.54491150 -116.97656224 20
111  32.54505094 -116.97666284 20
111  32.54507185 -116.97681884 20
111  32.54525895 -116.97678337 20
111  32.54523872 -116.97662730 20
111  32.54529716 -116.97651419 20
111  32.54524197 -116.97609022 20
111  32.54458675 -116.97621429 20
