I
1050 Generated by WorldEditor 2.1.0r1

1     76 1 0 OBKS Sakhir Airbase
1302 city Manama
111  26.04100503  050.52805487 51
115  26.04101047  050.52804275
120 Linear Feature 99
111  26.04118696  050.52800034 51
115  26.04118659  050.52805397
120 Linear Feature 100
111  26.04118659  050.52805397 51
115  26.04118152  050.52804227
120 Linear Feature 100
111  26.04118659  050.52805397 51
115  26.04119203  050.52804185
120 Linear Feature 99
111  26.04136851  050.52799944 51
115  26.04136814  050.52805307
120 Linear Feature 100
111  26.04136814  050.52805307 51
115  26.04136307  050.52804137
120 Linear Feature 100
111  26.04136814  050.52805307 51
115  26.04137358  050.52804096
120 Linear Feature 99
111  26.04180101  050.52799854 51
115  26.04180064  050.52805218
120 Linear Feature 100
111  26.04180064  050.52805218 51
115  26.04179558  050.52804048
120 Linear Feature 100
111  26.04180064  050.52805218 51
115  26.04180608  050.52804006
120 Linear Feature 99
111  26.04197934  050.52799405 51
115  26.04197897  050.52804768
120 Linear Feature 100
111  26.04197897  050.52804768 51
115  26.04197390  050.52803599
120 Linear Feature 100
111  26.04197897  050.52804768 51
115  26.04198441  050.52803557
120 Linear Feature 99
111  26.04216009  050.52799315 51
115  26.04215972  050.52804679
120 Linear Feature 100
111  26.04215972  050.52804679 51
115  26.04215465  050.52803509
120 Linear Feature 100
111  26.04215972  050.52804679 51
115  26.04216516  050.52803467
120 Linear Feature 99
111  26.04259259  050.52799225 51
115  26.04259222  050.52804589
120 Linear Feature 100
111  26.04259222  050.52804589 51
115  26.04258715  050.52803419
120 Linear Feature 100
111  26.04259222  050.52804589 51
115  26.04259766  050.52803377
120 Linear Feature 99
111  26.04277253  050.52799315 51
115  26.04277216  050.52804679
120 Linear Feature 100
111  26.04277216  050.52804679 51
115  26.04276709  050.52803509
120 Linear Feature 100
111  26.04277216  050.52804679 51
115  26.04277760  050.52803467
120 Linear Feature 99
111  26.04295328  050.52799046 51
115  26.04295291  050.52804409
120 Linear Feature 100
111  26.04295291  050.52804409 51
115  26.04294784  050.52803239
120 Linear Feature 100
111  26.04295291  050.52804409 51
115  26.04295835  050.52803198
120 Linear Feature 99
111  26.04338982  050.52798956 51
115  26.04338945  050.52804320
120 Linear Feature 100
111  26.04338945  050.52804320 51
115  26.04338438  050.52803150
120 Linear Feature 100
111  26.04338945  050.52804320 51
115  26.04339489  050.52803108
120 Linear Feature 99
111  26.04357057  050.52798597 51
115  26.04357020  050.52803960
120 Linear Feature 100
111  26.04357020  050.52803960 51
115  26.04356513  050.52802790
120 Linear Feature 100
111  26.04357020  050.52803960 51
115  26.04357563  050.52802749
120 Linear Feature 99
111  26.04375131  050.52799135 51
115  26.04375094  050.52804499
120 Linear Feature 100
111  26.04375094  050.52804499 51
115  26.04374587  050.52803329
120 Linear Feature 100
111  26.04375094  050.52804499 51
115  26.04375638  050.52803287
120 Linear Feature 99
111  26.04418382  050.52798686 51
115  26.04418345  050.52804050
120 Linear Feature 100
111  26.04418345  050.52804050 51
115  26.04417838  050.52802880
120 Linear Feature 100
111  26.04418345  050.52804050 51
115  26.04418889  050.52802838
120 Linear Feature 99
111  26.04436376  050.52798686 51
115  26.04436339  050.52804050
120 Linear Feature 100
111  26.04436339  050.52804050 51
115  26.04435832  050.52802880
120 Linear Feature 100
111  26.04436339  050.52804050 51
115  26.04436883  050.52802838
120 Linear Feature 99
111  26.04454289  050.52798148 51
115  26.04454252  050.52803511
120 Linear Feature 100
111  26.04454252  050.52803511 51
115  26.04453745  050.52802341
120 Linear Feature 100
111  26.04454252  050.52803511 51
115  26.04454796  050.52802300
120 Linear Feature 99
111  26.04509482  050.52760158 51
115  26.04509445  050.52765521
120 Linear Feature 100
111  26.04509445  050.52765521 51
115  26.04508938  050.52764351
120 Linear Feature 100
111  26.04509445  050.52765521 51
115  26.04509988  050.52764310
120 Linear Feature 99
111  26.04576858  050.52759888 51
115  26.04576821  050.52765252
120 Linear Feature 100
111  26.04576821  050.52765252 51
115  26.04576314  050.52764082
120 Linear Feature 100
111  26.04576821  050.52765252 51
115  26.04577365  050.52764040
120 Linear Feature 99
111  26.04644639  050.52758451 51
115  26.04644602  050.52763815
120 Linear Feature 100
111  26.04644602  050.52763815 51
115  26.04644095  050.52762645
120 Linear Feature 100
111  26.04644602  050.52763815 51
115  26.04645146  050.52762603
120 Linear Feature 99
111  26.04712822  050.52759529 51
115  26.04712785  050.52764893
120 Linear Feature 100
111  26.04712785  050.52764893 51
115  26.04712279  050.52763723
120 Linear Feature 100
111  26.04712785  050.52764893 51
115  26.04713329  050.52763681
120 Linear Feature 99
111  26.04766563  050.52759619 51
115  26.04766526  050.52764983
120 Linear Feature 100
111  26.04766526  050.52764983 51
115  26.04766019  050.52763813
120 Linear Feature 100
111  26.04766526  050.52764983 51
115  26.04767070  050.52763771
120 Linear Feature 99
111  26.04796580  050.52758990 51
115  26.04796543  050.52764354
120 Linear Feature 100
111  26.04796543  050.52764354 51
115  26.04796036  050.52763184
120 Linear Feature 100
111  26.04796543  050.52764354 51
115  26.04797087  050.52763142
120 Linear Feature 93
111  26.04800898  050.52340619 51
111  26.04855556  050.52335963
112  26.04855556  050.52335963  26.04877168  050.52334256 51
112  26.04897107  050.52392455  26.04889438  050.52428461
111  26.04897107  050.52392455 51
111  26.04885843  050.52444600
111  26.04884976  050.52448613 51
111  26.04824469  050.52728721
112  26.04824469  050.52728721  26.04814876  050.52756842 51
111  26.04787652  050.52756858 51
111  26.04655233  050.52757339 51
111  26.04579190  050.52757615 51
111  26.04506832  050.52757878 51
115  26.04445782  050.52758099
120 Linear Feature 97
111  26.04445782  050.52761490 51
111  26.04445782  050.52758099 51
115  26.04445782  050.52754575
120 Linear Feature 96
111  26.04019107  050.52791360 51
111  26.04019107  050.52788067 51
115  26.04019107  050.52784699
120 Linear Feature 95
111  26.04019039  050.52794952 51
111  26.04019007  050.52797945 51
115  26.04018972  050.52801238
120 Linear Feature 94
111  26.04506832  050.52757878 51
112  26.04488849  050.52769807  26.04480599  050.52780671
111  26.04488849  050.52769807 51
111  26.04477462  050.52785068
112  26.04477462  050.52785068  26.04468910  050.52796656 51
111  26.04456547  050.52795931 51
115  26.04019007  050.52797945
120 Linear Feature 98
111  26.04488849  050.52769807 2
112  26.04454981  050.52786188  26.04434163  050.52786457
111  26.04454981  050.52786188 2
115  26.04019107  050.52788067
120 Linear Feature 83
111  26.04500493  050.52364163 51
111  26.04558497  050.52359042 51
112  26.04591097  050.52313260  26.04591654  050.52274461
111  26.04591097  050.52313260 51
111  26.04589451  050.52293550
112  26.04589451  050.52293550  26.04585162  050.52250555 51
111  26.04548876  050.52250717 51
111  26.02860396  050.52214486 51
111  26.02809793  050.52213400 51
111  26.02135728  050.52198936
112  26.02135728  050.52198936  26.02070433  050.52197327 51
112  26.02018631  050.52330581  26.02022968  050.52396270
111  26.02018631  050.52330581 51
111  26.02028017  050.52466178
111  26.02028370  050.52471281 51
111  26.02032404  050.52529569
112  26.02032404  050.52529569  26.02035383  050.52570308 51
111  26.02070152  050.52569191 51
111  26.02098444  050.52566855 51
115  26.02126539  050.52564536
120 Linear Feature 84
111  26.02165666  050.52563467 51
111  26.02074177  050.52631245 51
111  26.02065553  050.52637634
112  26.02065553  050.52637634  26.02033623  050.52632669 51
112  26.02035993  050.52577121  26.02045893  050.52556640 51
116  26.02098444  050.52566855  26.02123124  050.52592457
120 Linear Feature 85
112  26.02074058  050.52631272  26.02047212  050.52637955 51
112  26.02041196  050.52578362  26.02054011  050.52553274 51
112  26.02090372  050.52563777  26.02108968  050.52579993
111  26.02090372  050.52563777
112  26.02090372  050.52563777  26.02093440  050.52566880 51
115  26.02098444  050.52566855
120 Linear Feature 86
111  26.02809793  050.52213400 51
112  26.02834031  050.52246525  26.02835838  050.52274902
111  26.02834031  050.52246525 51
111  26.02843968  050.52390739
111  26.02844260  050.52394978 51
111  26.02849049  050.52464472
112  26.02849049  050.52464472  26.02855474  050.52501340 51
111  26.02887399  050.52499553 51
115  26.02953056  050.52493297
120 Linear Feature 92
111  26.04500871  050.52366501 51
111  26.04555752  050.52361473 51
112  26.04597489  050.52400745  26.04602843  050.52442089
111  26.04597489  050.52400745 51
111  26.04601661  050.52464319
111  26.04601956  050.52468824 51
111  26.04618040  050.52713919 51
111  26.04618586  050.52722765 52
111  26.04624354  050.52819046
112  26.04624354  050.52819046  26.04627366  050.52866162 52
111  26.04663339  050.52863369 52
111  26.04740092  050.52864032
111  26.04749844  050.52864117 2
111  26.04760027  050.52864205 2
111  26.04762764  050.52864227 2
111  26.04771177  050.52864300 2
111  26.04792678  050.52864487 2
112  26.04813259  050.52869888  26.04822294  050.52874357 2
112  26.04837185  050.52857037  26.04837353  050.52840835
111  26.04837185  050.52857037 2
111  26.04837018  050.52819231
112  26.04837018  050.52819231  26.04837018  050.52810665 2
111  26.04834341  050.52799490 2
111  26.04825975  050.52760567
112  26.04825975  050.52760567  26.04822127  050.52744365 2
115  26.04824469  050.52728721
120 Linear Feature 106
111  26.04759985  050.52863295 51
111  26.04760027  050.52864205 51
115  26.04760068  050.52865114
120 Linear Feature 105
111  26.04762884  050.52851850 51
115  26.04762828  050.52849917
120 Linear Feature 104
111  26.04762772  050.52864948 51
111  26.04762764  050.52864227 51
115  26.04762716  050.52859834
120 Linear Feature 103
111  26.04771177  050.52865759 51
111  26.04771177  050.52864300 51
115  26.04771177  050.52860395
120 Linear Feature 91
112  26.04618586  050.52722765  26.04629100  050.52756536 51
115  26.04655233  050.52757339
120 Linear Feature 90
112  26.04618040  050.52713919  26.04613857  050.52756194 51
115  26.04579190  050.52757615
120 Linear Feature 89
111  26.04689281  050.52349904 51
111  26.04633965  050.52354746 51
116  26.04597489  050.52400745  26.04594310  050.52446000
120 Linear Feature 88
112  26.02849049  050.52464472  26.02845034  050.52502905 51
111  26.02821542  050.52504915 51
115  26.02768133  050.52509161
120 Linear Feature 87
112  26.02834031  050.52246525  26.02837845  050.52217030 51
115  26.02860396  050.52214486
120 Linear Feature 82
111  26.04688840  050.52347868 51
111  26.04633763  050.52352679 51
116  26.04591097  050.52313260  26.04583567  050.52270116
120 Linear Feature 76
111  26.04825895  050.52820987 3
111  26.04826350  050.52769552 3
111  26.04835829  050.52725657 3 102
111  26.04895456  050.52449517 3 102
111  26.04907307  050.52394636
112  26.04907307  050.52394636  26.04909214  050.52386032 3 102
111  26.04908993  050.52377473 3 102
115  26.04907307  050.52353873
120 Linear Feature 75
111  26.04862792  050.52357098 3 102
112  26.04885480  050.52392185  26.04880662  050.52419226
111  26.04885480  050.52392185 3 102
111  26.04875278  050.52444528 3 102
111  26.04829662  050.52658799 3 102
111  26.04811190  050.52718469
112  26.04811190  050.52718469  26.04804363  050.52739923 3 102
111  26.04785490  050.52739923 3 102
111  26.04728868  050.52745733 3 102
111  26.04718428  050.52745733 3 102
111  26.04659397  050.52739923 3 102
112  26.04634299  050.52713329  26.04629881  050.52686734
111  26.04634299  050.52713329 3 102
111  26.04624260  050.52651201 3 102
111  26.04612413  050.52465713 3 102
111  26.04612413  050.52405374
112  26.04612413  050.52405374  26.04612413  050.52381909 3 102
115  26.04631889  050.52376322
120 Linear Feature 74
111  26.04558188  050.52382751 3 102
112  26.04583487  050.52406886  26.04586498  050.52428564
111  26.04583487  050.52406886 3 102
111  26.04592321  050.52467449 3 102
111  26.04603967  050.52654277 3 102
111  26.04601356  050.52712829
112  26.04601356  050.52712829  26.04599549  050.52740093 3 102
111  26.04577061  050.52740317 3 102
111  26.04521444  050.52746574 3 102
111  26.04435307  050.52747244 3 106
111  26.04435107  050.52775402 3
115  26.04001891  050.52777638
120 Linear Feature 73
111  26.02887734  050.52478457 3 102
112  26.02862235  050.52452537  26.02858620  050.52428629
111  26.02862235  050.52452537 3 102
111  26.02853400  050.52392207 3 102
111  26.02848782  050.52309979 3 102
111  26.02848916  050.52254006
112  26.02848916  050.52254006  26.02850254  050.52226820 3 102
111  26.02874884  050.52225516 3 102
111  26.04476937  050.52260315 3 102
111  26.04543395  050.52261759
112  26.04543395  050.52261759  26.04578532  050.52262429 3 102
116  26.04550623  050.52337965  26.04508659  050.52352714
120 Linear Feature 72
111  26.02070809  050.52547911 3 102
112  26.02046715  050.52522031  26.02042699  050.52496895
111  26.02046715  050.52522031 3 102
111  26.02038665  050.52467935 3 102
111  26.02038014  050.52463566 3 102
111  26.02028885  050.52331534
112  26.02028885  050.52331534  26.02024428  050.52265190 3 102
112  26.02133889  050.52209786  26.02184962  050.52211172
111  26.02133889  050.52209786 3 102
111  26.02791672  050.52223949 3 102
112  26.02819982  050.52252774  26.02824400  050.52283609
111  26.02819982  050.52252774 3 102
111  26.02828415  050.52311763 3 102
111  26.02833636  050.52394214 3 102
111  26.02833435  050.52457226
112  26.02833435  050.52457226  26.02833234  050.52479794 3 102
115  26.02811148  050.52484933
120 Linear Feature 71
111  26.02026469  050.52597253 3 102
111  26.02029481  050.52646407 3 102
111  26.02088378  050.52641752 3 102
115  26.02164007  050.52585150
120 Linear Feature 70
111  26.04630524  050.52331286 3 102
112  26.04603217  050.52296647  26.04600406  050.52262902
111  26.04603217  050.52296647
112  26.04603217  050.52296647  26.04598719  050.52238766 3 102
111  26.04549206  050.52239436 3 102
111  26.04477304  050.52237852 3 102
111  26.03620377  050.52218967 3
111  26.03471326  050.52216131 3 102
111  26.03046552  050.52206946 3
111  26.02905366  050.52203510 3 102
111  26.02134344  050.52187391
112  26.02134344  050.52187391  26.02063756  050.52185662 3 102
112  26.02008663  050.52329889  26.02012914  050.52397795
111  26.02008663  050.52329889 3 102
111  26.02017930  050.52469594 3 102
115  26.02023594  050.52551125
120 Linear Feature 69
111  26.02548289  050.52034093 20
115  26.02518995  050.52036686
120 Linear Feature 68
111  26.02554580  050.52042363 20
111  26.02539522  050.52043481 20
111  26.02541237  050.52054782 22
111  26.02545712  050.52084258 20
111  26.02548055  050.52174193 20
115  26.02544241  050.52173925
120 Linear Feature 67
111  26.03827774  050.51285446 22
115  26.03832459  050.52104258
120 Linear Feature 66
111  26.03844172  050.52104071 22
111  26.03842331  050.51655094
112  26.03842331  050.51655094  26.03842498  050.51607049 22
112  26.03848187  050.51461983  26.03848355  050.51396806
111  26.03848187  050.51461983 22
115  26.03848187  050.51320456
120 Linear Feature 65
111  26.04992585  050.52713040 20
115  26.04987091  050.52712693
120 Linear Feature 65
111  26.04992488  050.52757763 20
115  26.04987100  050.52757390
120 Linear Feature 64
111  26.05005395  050.52831614 20
111  26.05005371  050.52795711 20
111  26.05005341  050.52789607 20
112  26.04998699  050.52781829  26.04991116  050.52779902
111  26.04998699  050.52781829
112  26.04998699  050.52781829  26.04986023  050.52778607 20
111  26.04987102  050.52766483 20
111  26.04987100  050.52757390 20
111  26.04987091  050.52712693 20
115  26.04987086  050.52691348
120 Linear Feature 64
111  26.04922855  050.52950342 22
111  26.04986108  050.52937855 20
111  26.04994229  050.52936251
112  26.04994229  050.52936251  26.05013291  050.52932452 20
111  26.05012088  050.52912855 20
111  26.05011825  050.52907043 22
111  26.05008389  050.52831225 22
111  26.05008217  050.52795694 20
111  26.05008189  050.52789880 20
112  26.04999333  050.52778741  26.04989103  050.52776141 20
111  26.04989949  050.52766637 20
111  26.04989942  050.52762196 22
115  26.04989839  050.52691218
120 Linear Feature 63
111  26.04920323  050.52937243 20
115  26.04911981  050.52937619
120 Linear Feature 62
111  26.04798068  050.52912315 20
111  26.04788851  050.52902359 21
111  26.04788851  050.52829182 20
111  26.04821758  050.52829071 21
111  26.04822175  050.52901739 21
115  26.04812459  050.52912265
120 Linear Feature 61
111  26.04759250  050.52912450 20
111  26.04749389  050.52901510 21
111  26.04749671  050.52829314 20
111  26.04783275  050.52829201 21
111  26.04783273  050.52901118 20
115  26.04773472  050.52912401
120 Linear Feature 60
111  26.04691820  050.52912684 20
111  26.04681908  050.52902291 21
111  26.04681766  050.52829543 20
111  26.04743815  050.52829334 21
111  26.04743521  050.52901578 20
115  26.04734654  050.52912535
120 Linear Feature 58
111  26.04655178  050.52829632 20
111  26.04675758  050.52829563 21
111  26.04676089  050.52902358 20
111  26.04667057  050.52912770 20
111  26.04679105  050.52912729 22
111  26.04691820  050.52912684 20
111  26.04734654  050.52912535 20
111  26.04747037  050.52912492 22
111  26.04759250  050.52912450 20
111  26.04773472  050.52912401 20
111  26.04785855  050.52912358 22
111  26.04798068  050.52912315 20
111  26.04812459  050.52912265 20
115  26.04825844  050.52912219
120 Linear Feature 57
111  26.04622884  050.52912924 20
111  26.04613517  050.52903082 21
111  26.04613515  050.52829772 20
115  26.04634431  050.52829702
120 Linear Feature 59
111  26.04785855  050.52912358 22
115  26.04785687  050.52830788
120 Linear Feature 59
111  26.04747037  050.52912492 22
115  26.04746870  050.52830923
120 Linear Feature 59
111  26.04679105  050.52912729 22
115  26.04678937  050.52831159
120 Linear Feature 59
111  26.04611004  050.52912965 22
115  26.04610837  050.52831210
120 Linear Feature 59
111  26.04542740  050.52913202 22
115  26.04542740  050.52831633
120 Linear Feature 59
111  26.04474806  050.52913439 22
115  26.04475308  050.52832055
120 Linear Feature 56
111  26.04472634  050.52830247 21
111  26.04471796  050.52913449 20
111  26.04474806  050.52913439 22
111  26.04487273  050.52913395 20
111  26.04477988  050.52903647 21
111  26.04478321  050.52830228 20
111  26.04540062  050.52830020 21
111  26.04539561  050.52903410 20
111  26.04530692  050.52913244 20
111  26.04542740  050.52913202 22
111  26.04554786  050.52913161 20
111  26.04545586  050.52903387 21
111  26.04545583  050.52830001 20
111  26.04607827  050.52829792 21
111  26.04607828  050.52903148 20
111  26.04598623  050.52913008 20
111  26.04611004  050.52912965 22
111  26.04622884  050.52912924 20
115  26.04635098  050.52912881
120 Linear Feature 55
111  26.04408914  050.52830461 20
111  26.04399895  050.52841003 21
111  26.04399317  050.52903949 20
111  26.04408610  050.52913669 20
115  26.04434638  050.52913578
120 Linear Feature 54
111  26.04329204  050.52830730 20
111  26.04320159  050.52841123 21
111  26.04320450  050.52904252 20
111  26.04329745  050.52913943 20
111  26.04383582  050.52913756 20
111  26.04396325  050.52913711 22
111  26.04396809  050.52830502 20
111  26.04408914  050.52830461 20
115  26.04434522  050.52830375
120 Linear Feature 54
111  26.04249246  050.52830999 20
111  26.04240450  050.52841242 21
111  26.04240741  050.52904558 20
111  26.04250035  050.52914220 20
111  26.04303872  050.52914033 20
111  26.04316847  050.52913987 22
111  26.04317099  050.52830771 20
111  26.04329204  050.52830730 20
111  26.04383834  050.52830546 20
111  26.04393130  050.52841013 21
111  26.04392783  050.52903974 20
115  26.04383582  050.52913756
120 Linear Feature 54
111  26.04170071  050.52831266 20
111  26.04161421  050.52841361 21
111  26.04161713  050.52904862 20
111  26.04171006  050.52914494 20
111  26.04224843  050.52914307 20
111  26.04237818  050.52914262 22
111  26.04237141  050.52831040 20
111  26.04249246  050.52830999 20
111  26.04303761  050.52830816 20
111  26.04313404  050.52841133 21
111  26.04313421  050.52904279 20
115  26.04303872  050.52914033
120 Linear Feature 54
111  26.04091348  050.52831531 20
111  26.04082246  050.52841480 21
111  26.04082538  050.52905166 20
111  26.04091831  050.52914769 20
111  26.04145668  050.52914582 20
111  26.04158643  050.52914537 22
111  26.04157966  050.52831306 20
111  26.04170071  050.52831266 20
111  26.04224586  050.52831082 20
111  26.04233881  050.52841252 21
111  26.04233883  050.52904584 20
115  26.04224843  050.52914307
120 Linear Feature 53
111  26.04051843  050.52831664 20
111  26.04042449  050.52841540 21
111  26.04042740  050.52905319 20
111  26.04052034  050.52914908 20
111  26.04066560  050.52914857 20
111  26.04079147  050.52914814 22
111  26.04078760  050.52831573 20
111  26.04091348  050.52831531 20
111  26.04145670  050.52831348 20
111  26.04154674  050.52841371 21
111  26.04154966  050.52904888 20
115  26.04145668  050.52914582
120 Linear Feature 49
111  26.04001651  050.52819470 20
111  26.04001891  050.52777638 20
115  26.04002054  050.52748882
120 Linear Feature 48
111  26.03996895  050.52814498 20
111  26.04001651  050.52819470 20
111  26.04006098  050.52824120 20
111  26.04825895  050.52820987 20
111  26.04825882  050.52829057 21
115  26.04825756  050.52902311
120 Linear Feature 47
111  26.04429715  050.52734857 20
111  26.04425908  050.52734804 20
115  26.03997956  050.52736350
120 Linear Feature 51
111  26.03996736  050.52907526 20
112  26.04005548  050.52915069  26.04013585  050.52915285
111  26.04005548  050.52915069 20
111  26.04010098  050.52915054 20
111  26.04026462  050.52914997 20
111  26.04039147  050.52914953 22
111  26.04039147  050.52831707 20
111  26.04051541  050.52831665 20
111  26.04066066  050.52831616 20
111  26.04075555  050.52841490 21
111  26.04075846  050.52905192 20
115  26.04066560  050.52914857
120 Linear Feature 52
111  26.04010099  050.52831804 20
111  26.04001578  050.52841601 20
111  26.04001287  050.52905478 20
115  26.04010098  050.52915054
120 Linear Feature 50
111  26.03996452  050.52841609 20
111  26.04005570  050.52831820 20
111  26.04010099  050.52831804 20
111  26.04026075  050.52831751 20
111  26.04035564  050.52841550 20
111  26.04035565  050.52905346 20
115  26.04026462  050.52914997
120 Linear Feature 46
111  26.04008600  050.52744907 20
112  26.04002054  050.52748882  26.03998827  050.52752385
111  26.04002054  050.52748882
112  26.04002054  050.52748882  26.03997293  050.52754360 20
111  26.03997445  050.52757389 20
111  26.03996895  050.52814498 22
111  26.03996682  050.52827865 22
111  26.03996460  050.52841609 20
111  26.03996847  050.52907478 22
111  26.03996916  050.52919202 22
115  26.03996957  050.52926232
120 Linear Feature 45
111  26.04429250  050.52743051 20
111  26.04008600  050.52744907 20
111  26.03993402  050.52744975 20
111  26.03993354  050.52755218 22
115  26.03992565  050.52926077
120 Linear Feature 44
111  26.03104752  050.52748099 22
115  26.03118115  050.52985128
120 Linear Feature 43
111  26.02844646  050.52797348 20
111  26.02843168  050.52794577 20
115  26.02832585  050.52801609
120 Linear Feature 43
111  26.02844646  050.52789467 20
111  26.02843168  050.52786695 20
115  26.02832585  050.52793727
120 Linear Feature 43
111  26.02844724  050.52781455 20
111  26.02843246  050.52778684 20
115  26.02832663  050.52785716
120 Linear Feature 43
111  26.02844569  050.52773227 20
111  26.02843090  050.52770456 20
115  26.02832507  050.52777488
120 Linear Feature 43
111  26.02844374  050.52765389 20
111  26.02842895  050.52762617 20
115  26.02832312  050.52769649
120 Linear Feature 42
111  26.02841650  050.52755515 20
115  26.02843129  050.52758287
120 Linear Feature 41
111  26.02841650  050.52755515
112  26.02841650  050.52755515  26.02844283  050.52753833 20
112  26.02838978  050.52749438  26.02835255  050.52749352
111  26.02838978  050.52749438 20
111  26.02835724  050.52749308
112  26.02835724  050.52749308  26.02830960  050.52749308 20
111  26.02830960  050.52754222 20
111  26.02830495  050.52759782
112  26.02830495  050.52759782  26.02830456  050.52761377 20
112  26.02833052  050.52761205  26.02834019  050.52760517
113  26.02833052  050.52761205 20
120 Linear Feature 40
111  26.02855561  050.52749800 20
112  26.02851211  050.52755944  26.02851211  050.52762089
111  26.02851211  050.52755944 20
111  26.02851211  050.52800820 20
115  26.02835482  050.52810130
120 Linear Feature 39
111  26.01954338  050.52752888 20
111  26.01940588  050.52752823 20
111  26.01940622  050.52761978 22
111  26.01941285  050.52937928
112  26.01941285  050.52937928  26.01941424  050.52943669 22
115  26.01942818  050.52946617
120 Linear Feature 38
111  26.04428514  050.52738667 22
111  26.01536681  050.52750044 20
112  26.01466546  050.52694189  26.01452463  050.52640506
111  26.01466546  050.52694189 20
111  26.01454136  050.52646712 20
112  26.01471705  050.52574566  26.01501823  050.52546949
111  26.01471705  050.52574566 22
115  26.01933510  050.52161696
120 Linear Feature 37
111  26.03412372  050.52624773 22
115  26.03415300  050.52659999
120 Linear Feature 36
111  26.03417541  050.52624534 20
111  26.03412372  050.52624773 20
115  26.03408218  050.52624977
120 Linear Feature 35
111  26.03405640  050.52488525 19
115  26.03400303  050.52495225
120 Linear Feature 35
111  26.03401039  050.52420557 19
115  26.03395702  050.52427257
120 Linear Feature 35
111  26.03389515  050.52245312 19
115  26.03383932  050.52251759
120 Linear Feature 35
111  26.03399896  050.52488990 19
115  26.03406048  050.52494760
120 Linear Feature 35
111  26.03395294  050.52421022 19
115  26.03401447  050.52426792
120 Linear Feature 35
111  26.03383758  050.52245511 19
115  26.03389689  050.52251561
21  26.04545293  050.52411141 2 173.5000 3.00 17 PAPI 4L
21  26.02674002  050.52468537 2 355.4600 3.00 35 PAPI 4L
14  26.03416446  050.52726497 265.75 0 Tower Viewpoint
1300  26.02930959  050.52178644  90.00 tie_down jets|turboprops|props|fighters Remote Apron S1
1301 B military 
1300  26.02955246  050.52179030  90.00 tie_down jets|turboprops|props|fighters Remote Apron S2
1301 B military 
1300  26.02978839  050.52178644  90.00 tie_down jets|turboprops|props|fighters Remote Apron S3
1301 B military 
1300  26.03002085  050.52179030  90.00 tie_down jets|turboprops|props|fighters Remote Apron S4
1301 B military 
1300  26.03506864  050.52188716  90.90 tie_down jets|turboprops|props|fighters Remote Apron N1
1301 B military 
1300  26.03531162  050.52189254  90.90 tie_down jets|turboprops|props|fighters Remote Apron N2
1301 B military 
1300  26.03553705  050.52189753  90.90 tie_down jets|turboprops|props|fighters Remote Apron N3
1301 B military 
1300  26.03576602  050.52190260  90.90 tie_down jets|turboprops|props|fighters Remote Apron N4
1301 B military 
1300  26.04930260  050.52617928 207.85 tie_down jets|turboprops|props|fighters Apron North Escort 1
1301 B military 
1300  26.04929011  050.52652220 207.85 tie_down jets|turboprops|props|fighters Apron North Escort 2
1301 B military 
1300  26.04928178  050.52721268 207.85 tie_down jets|turboprops|props|fighters Apron North Escort 3
1301 B military 
1300  26.04924431  050.52755097 207.85 tie_down jets|turboprops|props|fighters Apron North Escort 4
1301 B military 
1300  26.04922349  050.52818584 207.85 tie_down jets|turboprops|props|fighters Apron North Escort 5
1301 B military 
1300  26.04918602  050.52851486 207.85 tie_down jets|turboprops|props|fighters Apron North Escort 6
1301 B military 
1300  26.04762764  050.52864227   0.39 gate heavy|jets Main Apron North VIP 
1301 F general_aviation 
1300  26.04805582  050.52896018  89.73 gate heavy|jets Main Apron North 1
1301 E general_aviation 
1300  26.04766429  050.52896018  89.73 gate heavy|jets Main Apron North 2
1301 E general_aviation 
1300  26.04712820  050.52893336  89.73 gate heavy|jets Main Apron North 3
1301 E general_aviation 
1300  26.04645155  050.52894006  89.73 gate heavy|jets Main Apron North 4
1301 E general_aviation 
1300  26.04576889  050.52893782  89.73 gate heavy|jets Main Apron North 5
1301 E general_aviation 
1300  26.04509023  050.52894005  89.73 gate heavy|jets Main Apron North 6
1301 E general_aviation 
1300  26.04453832  050.52894005  89.73 gate jets|turboprops|props Main Apron South 7L
1301 C general_aviation 
1300  26.04435938  050.52894005  89.73 gate heavy|jets|turboprops Main Apron South 7
1301 E general_aviation 
1300  26.04418160  050.52894264  89.73 gate jets|turboprops|props Main Apron South 7R
1301 C general_aviation 
1300  26.04374689  050.52894191  89.73 gate jets|turboprops|props Main Apron South 8L
1301 C general_aviation 
1300  26.04356795  050.52894191  89.73 gate heavy|jets|turboprops Main Apron South 8
1301 E general_aviation 
1300  26.04339017  050.52894449  89.73 gate jets|turboprops|props Main Apron South 8R
1301 C general_aviation 
1300  26.04294710  050.52894377  89.73 gate jets|turboprops|props Main Apron South 9L
1301 C general_aviation 
1300  26.04276816  050.52894377  89.73 gate heavy|jets|turboprops Main Apron South 9
1301 E general_aviation 
1300  26.04259038  050.52894635  89.73 gate jets|turboprops|props Main Apron South 9R
1301 C general_aviation 
1300  26.04215814  050.52895023  89.73 gate jets|turboprops|props Main Apron South 10L
1301 C general_aviation 
1300  26.04197920  050.52895023  89.73 gate heavy|jets|turboprops Main Apron South 10
1301 E general_aviation 
1300  26.04180142  050.52895281  89.73 gate jets|turboprops|props Main Apron South 10R
1301 C general_aviation 
