I
1050 Generated by WorldEditor 2.1.0r1

1    203 1 0 LFBM Mont de Marsan
1302 city Mont-de-Marsan
112  43.91467369 -000.48796881  43.91454423 -000.48845978
111  43.91467369 -000.48796881
112  43.91467369 -000.48796881  43.91464967 -000.48807627
111  43.91470839 -000.48817076
112  43.91474309 -000.48815964  43.91475510 -000.48813370
111  43.91474309 -000.48815964
111  43.91489124 -000.48771870
112  43.91489124 -000.48771870  43.91491660 -000.48763347
113  43.91488190 -000.48755751
110 1 0.00 153.0000 New Taxiway 89
111  43.91281227 -000.48909947
112  43.91267581 -000.48915282  43.91266909 -000.48925020
111  43.91257588 -000.48922988
111  43.91258118 -000.48916378
111  43.91259881 -000.48909277
111  43.91263938 -000.48902422
111  43.91271170 -000.48897280
111  43.91277344 -000.48895321
111  43.91283164 -000.48897280
111  43.91332114 -000.48930455
111  43.91333891 -000.48931660
111  43.91462726 -000.49018977
111  43.91471721 -000.49023384
111  43.91478777 -000.49025343
111  43.91486714 -000.49025343
111  43.91493770 -000.49024363
111  43.91503471 -000.49020691
111  43.91512290 -000.49017752
111  43.91513701 -000.49019466
111  43.91529929 -000.49012365
111  43.91530281 -000.49009182
111  43.91596603 -000.49053990
111  43.91592369 -000.49067212
111  43.91595368 -000.49069661
111  43.91582316 -000.49105488
111  43.91580010 -000.49106822
111  43.91570764 -000.49129499
112  43.91567902 -000.49129233  43.91570016 -000.49123096
111  43.91565252 -000.49126536
111  43.91574783 -000.49103624
111  43.91586352 -000.49069204
112  43.91586352 -000.49069204  43.91588916 -000.49062040
111  43.91581042 -000.49052020
111  43.91580779 -000.49049462
111  43.91538689 -000.49021448
112  43.91538689 -000.49021448  43.91535578 -000.49020042
111  43.91529848 -000.49020915
111  43.91506016 -000.49032387
112  43.91506016 -000.49032387  43.91502333 -000.49034610
111  43.91498873 -000.49035455
111  43.91499674 -000.49057999
112  43.91498521 -000.49059333  43.91498329 -000.49054531
111  43.91496407 -000.49059333
111  43.91495702 -000.49036656
112  43.91466041 -000.49032921  43.91452395 -000.49024384
113  43.91466041 -000.49032921
110 1 0.00 153.0000 New Taxiway 88
111  43.91293481 -000.52254760
111  43.91291792 -000.52253154
111  43.91309310 -000.52218030
112  43.91309097 -000.52209469  43.91306965 -000.52207024
111  43.91309097 -000.52209469
111  43.91299988 -000.52200809
111  43.91297354 -000.52201026
111  43.91277860 -000.52239908
111  43.91275601 -000.52237760
111  43.91297654 -000.52193719
111  43.91310723 -000.52206585
112  43.91310723 -000.52206585  43.91315450 -000.52211731
113  43.91310816 -000.52220866
110 1 0.00 153.0000 New Taxiway 87
111  43.91345572 -000.52347207
111  43.91311523 -000.52321746
111  43.91312542 -000.52319150
111  43.91342108 -000.52341408
111  43.91345093 -000.52340216
111  43.91350854 -000.52325903
111  43.91349888 -000.52322079
111  43.91320321 -000.52299821
111  43.91321981 -000.52295699
113  43.91355304 -000.52321990
110 1 0.00 153.0000 New Taxiway 86
111  43.91294507 -000.52410791
111  43.91294398 -000.52410206
111  43.91274572 -000.52399152
111  43.91275317 -000.52380544
111  43.91275964 -000.52380720
112  43.91298330 -000.52402386  43.91311418 -000.52401269
111  43.91298330 -000.52402386
111  43.91312437 -000.52400897
111  43.91331532 -000.52394792
111  43.91337646 -000.52420628
111  43.91298945 -000.52435060
111  43.91298429 -000.52431917
111  43.91332156 -000.52420124
111  43.91334683 -000.52417050
111  43.91332493 -000.52405257
111  43.91327667 -000.52403112
113  43.91326818 -000.52399534
110 1 0.00 153.0000 New Taxiway 83
111  43.90914761 -000.50965913
111  43.90918413 -000.50916561
111  43.90936211 -000.50925038
111  43.90933516 -000.50969606
111  43.90921136 -000.51394603
111  43.90904211 -000.51393274
111  43.90895282 -000.51582528
111  43.90849141 -000.51579782
111  43.90852815 -000.51478587
111  43.90833967 -000.51477453
111  43.90834259 -000.51469658
111  43.90814211 -000.51467773
111  43.90814493 -000.51461349
111  43.90796235 -000.51459481
112  43.90796376 -000.51456270  43.90792916 -000.51456270
111  43.90796528 -000.51452809
111  43.90826702 -000.51456010
111  43.90826889 -000.51451741
111  43.90834908 -000.51452285
111  43.90835706 -000.51430935
111  43.90815044 -000.51429535
111  43.90793118 -000.51428439
112  43.90789963 -000.51411705  43.90796113 -000.51409571
111  43.90791350 -000.51394113
111  43.90815918 -000.51401854
111  43.90819768 -000.51279956
111  43.90809326 -000.51278537
112  43.90809153 -000.51275403  43.90806270 -000.51275670
111  43.90809175 -000.51271936
111  43.90844502 -000.51274640
111  43.90844748 -000.51268841
111  43.90846332 -000.51231481
111  43.90847249 -000.51209880
111  43.90848866 -000.51171745
111  43.90849801 -000.51149711
113  43.90910287 -000.51154310
110 1 0.00 153.0000 New Taxiway 76
111  43.90931003 -000.50542994
111  43.90929462 -000.50542917
111  43.90922814 -000.50748129
111  43.90923880 -000.50748305
111  43.90922974 -000.50781634
111  43.90921566 -000.50781296
111  43.90920311 -000.50817669
111  43.90921950 -000.50819291
111  43.90918843 -000.50907398
111  43.90930661 -000.50908378
111  43.90930837 -000.50914254
111  43.90936834 -000.50914743
111  43.90936380 -000.50922256
111  43.90903614 -000.50906691
111  43.90903038 -000.50909626
111  43.90891698 -000.50901890
111  43.90874209 -000.50883750
111  43.90857873 -000.50882149
111  43.90857997 -000.50877996
111  43.90858449 -000.50872681
111  43.90843234 -000.50871792
111  43.90843554 -000.50863122
112  43.90842113 -000.50858454  43.90839711 -000.50857342
111  43.90844676 -000.50856453
111  43.90872864 -000.50869791
112  43.90881993 -000.50866235  43.90882473 -000.50860677
111  43.90883274 -000.50843782
111  43.90869340 -000.50842448
111  43.90869382 -000.50841233
111  43.90870094 -000.50820482
111  43.90870141 -000.50819107
111  43.90915466 -000.50820663
111  43.90915786 -000.50813104
111  43.90909159 -000.50806697
111  43.90892563 -000.50790652
111  43.90896407 -000.50782649
111  43.90896407 -000.50778647
111  43.90893844 -000.50772423
111  43.90887919 -000.50754194
111  43.90881512 -000.50752193
111  43.90878789 -000.50751971
111  43.90885036 -000.50583467
111  43.90871050 -000.50582443
111  43.90852844 -000.50581110
112  43.90853965 -000.50576131  43.90850441 -000.50575019
111  43.90853484 -000.50571240
111  43.90853484 -000.50571240
111  43.90874465 -000.50572796
111  43.90875234 -000.50554612
111  43.90889200 -000.50555679
111  43.90893127 -000.50452004
112  43.90889615 -000.50445627  43.90886252 -000.50445182
111  43.90889615 -000.50445627
111  43.90880031 -000.50444294
112  43.90880875 -000.50431769  43.90876551 -000.50429102
111  43.90881730 -000.50419091
111  43.90894314 -000.50420662
111  43.90897528 -000.50335822
112  43.90894645 -000.50324040  43.90891442 -000.50319816
111  43.90894645 -000.50324040
111  43.90885196 -000.50312258
111  43.90885676 -000.50298920
111  43.90895446 -000.50289584
111  43.90895926 -000.50287583
111  43.90882954 -000.50264019
111  43.90882793 -000.50258239
111  43.90899610 -000.50258906
111  43.90899930 -000.50251348
111  43.90921712 -000.50253126
111  43.90923153 -000.50239343
111  43.90925556 -000.50237787
111  43.90931161 -000.50238232
111  43.90934365 -000.50189102
111  43.90937087 -000.50187546
111  43.90938339 -000.50152397
111  43.90943354 -000.50011547
112  43.90938518 -000.50006491  43.90935059 -000.50005958
111  43.90938518 -000.50006491
111  43.90919491 -000.50005958
112  43.90919506 -000.50003001  43.90916431 -000.50001934
111  43.90919518 -000.50000491
111  43.90938545 -000.50001025
112  43.90938545 -000.50001025  43.90941620 -000.50001025
111  43.90943886 -000.49996614
111  43.90968905 -000.49293953
111  43.90971476 -000.49294800
113  43.90975271 -000.49303562
111  43.90902054 -000.50903042
112  43.90890363 -000.50884146  43.90883957 -000.50879922
111  43.90881554 -000.50884146
111  43.90893529 -000.50897936
113  43.90899812 -000.50903042
111  43.90914867 -000.50849245
111  43.90912465 -000.50845243
111  43.90893246 -000.50844132
111  43.90891644 -000.50877255
112  43.90903976 -000.50884591  43.90909902 -000.50887925
113  43.90913906 -000.50881478
111  43.90928000 -000.50446433
111  43.90926879 -000.50445099
111  43.90902535 -000.50443321
112  43.90902535 -000.50443321  43.90898691 -000.50443321
111  43.90898691 -000.50449323
111  43.90893566 -000.50564476
111  43.90896449 -000.50576925
111  43.90904937 -000.50577591
111  43.90917288 -000.50561663
111  43.90923035 -000.50554250
113  43.90924072 -000.50547569
111  43.90899492 -000.50419979
111  43.90927520 -000.50422202
111  43.90929121 -000.50421313
111  43.90931524 -000.50352622
113  43.90901414 -000.50356178
111  43.90933061 -000.50284348
111  43.90904713 -000.50288571
111  43.90902631 -000.50335700
113  43.90931620 -000.50331698
111  43.90898787 -000.50295463
111  43.90893982 -000.50300131
111  43.90893342 -000.50312802
113  43.90897826 -000.50317248
110 1 0.00 153.0000 New Taxiway 75
111  43.90976436 -000.49270933
111  43.90972129 -000.49275962
111  43.90969151 -000.49275346
111  43.90979835 -000.48978483
112  43.90959244 -000.48981710  43.90952270 -000.48990929
111  43.90959244 -000.48981710
111  43.90953610 -000.48989690
111  43.90939013 -000.49010366
112  43.90938537 -000.49003900  43.90942957 -000.48998031
111  43.90940459 -000.48993763
111  43.90948141 -000.48983090
111  43.90983894 -000.48931874
112  43.91006188 -000.48869451  43.91023677 -000.48840907
111  43.91006188 -000.48869451
111  43.91058848 -000.48784885
111  43.91069868 -000.48774194
111  43.91066924 -000.48785933
111  43.91047590 -000.48816176
111  43.91010566 -000.48874091
111  43.91004724 -000.48884601
111  43.90999080 -000.48897087
111  43.90994391 -000.48911081
111  43.90991680 -000.48921738
113  43.90988803 -000.48924688
110 1 0.00 153.0000 New Taxiway 74
111  43.90829554 -000.51595535
111  43.90778597 -000.51591569
112  43.90778700 -000.51588734  43.90776939 -000.51587400
111  43.90778820 -000.51585454
113  43.90829783 -000.51589421
110 1 0.00 153.0000 New Taxiway 73
111  43.90953226 -000.52347538
111  43.90954644 -000.52350117
111  43.90954130 -000.52364001
111  43.90884972 -000.52238168
112  43.90884972 -000.52238168  43.90868136 -000.52207437
111  43.90869520 -000.52166783
111  43.90873904 -000.52023047
111  43.90823587 -000.52019898
111  43.90829879 -000.51840485
111  43.90806389 -000.51838448
111  43.90806545 -000.51833993
111  43.90782521 -000.51831770
112  43.90782625 -000.51828805  43.90780223 -000.51827879
111  43.90782710 -000.51826404
111  43.90830223 -000.51830665
111  43.90830313 -000.51828104
111  43.90873071 -000.51830637
111  43.90871262 -000.51888878
111  43.90878170 -000.51889287
111  43.90879979 -000.51831046
111  43.90886662 -000.51831442
111  43.90886428 -000.51838697
111  43.90875524 -000.52177846
111  43.90878993 -000.52199587
111  43.90882738 -000.52214978
113  43.90886742 -000.52226615
110 1 0.00 153.0000 New Taxiway 69
111  43.90958633 -000.53009552
111  43.90959594 -000.52960732
111  43.90962511 -000.52960886
111  43.90961193 -000.53014139
112  43.90957588 -000.53027106  43.90957588 -000.53034361
111  43.90957588 -000.53027106
111  43.90950692 -000.53281213
112  43.90950692 -000.53281213  43.90949802 -000.53309619
111  43.90931117 -000.53308229
111  43.90828793 -000.53300819
112  43.90828793 -000.53300819  43.90814789 -000.53299584
111  43.90816003 -000.53279206
112  43.90832797 -000.52790453  43.90833242 -000.52784586
111  43.90830795 -000.52780418
111  43.90824344 -000.52772236
111  43.90827903 -000.52766216
112  43.90835355 -000.52766679  43.90838136 -000.52762202
111  43.90850235 -000.52737560
112  43.90850235 -000.52737560  43.90852237 -000.52733670
111  43.90855307 -000.52716997
111  43.90858109 -000.52698657
111  43.90858729 -000.52628795
111  43.90861580 -000.52629003
111  43.90860779 -000.52707735
112  43.90864738 -000.52715268  43.90868208 -000.52716194
111  43.90864738 -000.52715268
111  43.90881733 -000.52718850
112  43.90881733 -000.52718850  43.90883068 -000.52719035
111  43.90885737 -000.52718109
111  43.90928363 -000.52704608
111  43.90927858 -000.52701519
111  43.90932161 -000.52700131
111  43.90933177 -000.52705124
111  43.90929923 -000.52710150
111  43.90926048 -000.52716778
111  43.90921273 -000.52728590
111  43.90917811 -000.52741491
111  43.90916544 -000.52747876
111  43.90915119 -000.52754356
111  43.90914450 -000.52778792
111  43.90913083 -000.52778505
111  43.90912394 -000.52796657
111  43.90907444 -000.52796087
111  43.90904123 -000.52813025
112  43.90904123 -000.52813025  43.90903697 -000.52817421
111  43.90904432 -000.52820959
111  43.90909221 -000.52827284
111  43.90909684 -000.52828999
111  43.90932623 -000.52858374
112  43.90932623 -000.52858374  43.90937207 -000.52864096
111  43.90943051 -000.52862770
111  43.90937196 -000.52882139
112  43.90933010 -000.52866951  43.90928453 -000.52860089
111  43.90933010 -000.52866951
111  43.90873537 -000.52792227
112  43.90873537 -000.52792227  43.90865529 -000.52782780
112  43.90856313 -000.52766069  43.90849270 -000.52759071
111  43.90845732 -000.52767463
111  43.90841638 -000.52779899
112  43.90843955 -000.52787403  43.90846890 -000.52791584
111  43.90843955 -000.52787403
111  43.90925440 -000.52895039
112  43.90925440 -000.52895039  43.90928643 -000.52898415
111  43.90932687 -000.52895817
111  43.90926892 -000.52913395
112  43.90923818 -000.52902329  43.90921192 -000.52898148
111  43.90923818 -000.52902329
111  43.90845228 -000.52798699
112  43.90845228 -000.52798699  43.90843115 -000.52796229
112  43.90838332 -000.52803330  43.90837643 -000.52811512
111  43.90838332 -000.52803330
111  43.90831659 -000.52992750
112  43.90854348 -000.52998184  43.90864247 -000.52997412
111  43.90854348 -000.52998184
111  43.90879729 -000.52994734
111  43.90879578 -000.52993670
111  43.90885866 -000.52992806
111  43.90885990 -000.52993883
111  43.90896857 -000.52991724
111  43.90898891 -000.52993223
111  43.90899493 -000.52996500
111  43.90879969 -000.53056501
111  43.90877887 -000.53063812
111  43.90877314 -000.53070347
111  43.90873747 -000.53184422
111  43.90872424 -000.53187653
111  43.90868930 -000.53189428
111  43.90855644 -000.53188542
111  43.90855606 -000.53187126
111  43.90830248 -000.53184964
111  43.90830033 -000.53191151
111  43.90826029 -000.53190843
111  43.90825713 -000.53199955
111  43.90829717 -000.53200264
111  43.90829493 -000.53206728
111  43.90854852 -000.53208889
111  43.90854725 -000.53212124
111  43.90828628 -000.53210343
111  43.90825059 -000.53209176
111  43.90824372 -000.53224717
111  43.90830787 -000.53229688
111  43.90844445 -000.53230936
111  43.90853213 -000.53231738
111  43.90855359 -000.53231934
111  43.90876824 -000.53232061
111  43.90886827 -000.53259119
111  43.90874995 -000.53267096
111  43.90876700 -000.53271073
111  43.90870889 -000.53275464
111  43.90870274 -000.53294458
111  43.90824859 -000.53291689
112  43.90832530 -000.53297288  43.90837335 -000.53297555
111  43.90832530 -000.53297288
111  43.90908892 -000.53302884
112  43.90912849 -000.53298015  43.90913850 -000.53293229
111  43.90912849 -000.53298015
111  43.90914037 -000.53290778
111  43.90912620 -000.53283673
111  43.90900804 -000.53254431
111  43.90886584 -000.53214141
111  43.90888949 -000.53137131
111  43.90947862 -000.53141245
111  43.90944585 -000.53250424
111  43.90902328 -000.53248026
111  43.90914786 -000.53281818
111  43.90915936 -000.53291286
111  43.90914894 -000.53298473
112  43.90914894 -000.53298473  43.90914337 -000.53301870
111  43.90916781 -000.53303463
111  43.90931030 -000.53304507
112  43.90948154 -000.53281052  43.90948932 -000.53259439
111  43.90948154 -000.53281052
111  43.90952440 -000.53117289
111  43.90950827 -000.53114683
111  43.90933366 -000.53114220
111  43.90907456 -000.53103080
111  43.90908339 -000.53099427
111  43.90933459 -000.53110506
111  43.90950921 -000.53110969
111  43.90952635 -000.53109814
111  43.90954984 -000.53020071
112  43.90954984 -000.53020071  43.90954792 -000.53015002
111  43.90950957 -000.53014193
111  43.90943008 -000.53014382
111  43.90919962 -000.53023965
111  43.90920000 -000.53026469
111  43.90909680 -000.53031092
111  43.90907966 -000.53030922
111  43.90905638 -000.53028542
111  43.90905516 -000.53026842
113  43.90909507 -000.53014419
111  43.90858005 -000.53154702
111  43.90827085 -000.53152850
111  43.90826084 -000.53179094
113  43.90857115 -000.53182027
111  43.90827530 -000.53135251
111  43.90855669 -000.53137103
111  43.90856782 -000.53099744
111  43.90863900 -000.53100053
112  43.90863900 -000.53100053  43.90867236 -000.53100208
111  43.90867348 -000.53095576
111  43.90867792 -000.53063312
112  43.90869683 -000.53045404  43.90871129 -000.53039229
111  43.90869683 -000.53045404
111  43.90880027 -000.53006501
112  43.90880027 -000.53006501  43.90881473 -000.53000789
112  43.90875133 -000.52999709  43.90871685 -000.53000326
111  43.90875133 -000.52999709
111  43.90855113 -000.53001715
112  43.90834871 -000.52999554  43.90825417 -000.52996930
111  43.90834871 -000.52999554
112  43.90834871 -000.52999554  43.90832313 -000.52998628
113  43.90832202 -000.53000944
111  43.90889519 -000.52730078
112  43.90882735 -000.52724057  43.90878508 -000.52723285
111  43.90882735 -000.52724057
111  43.90864161 -000.52720197
112  43.90864161 -000.52720197  43.90859934 -000.52719271
111  43.90858488 -000.52724366
111  43.90854596 -000.52739958
112  43.90858488 -000.52762034  43.90864828 -000.52768672
112  43.90875950 -000.52789513  43.90882623 -000.52796151
111  43.90875950 -000.52789513
111  43.90888407 -000.52802326
112  43.90888407 -000.52802326  43.90890520 -000.52804179
112  43.90902755 -000.52799856  43.90904423 -000.52793372
111  43.90902755 -000.52799856
111  43.90905758 -000.52785962
112  43.90905758 -000.52785962  43.90907203 -000.52777471
113  43.90904757 -000.52771451
110 1 0.00 153.0000 New Taxiway 32
111  43.90959594 -000.52960732
111  43.90927231 -000.52959247
111  43.90952619 -000.52880221
111  43.90960013 -000.52885119
113  43.90961918 -000.52888938
110 1 0.00 153.0000 New Taxiway 30
111  43.90951402 -000.51835109
111  43.90950174 -000.51838986
111  43.90949133 -000.51835122
111  43.90957531 -000.51591155
111  43.90958685 -000.51591294
111  43.90966236 -000.51397547
111  43.90965614 -000.51397075
111  43.90978701 -000.50972802
111  43.90980800 -000.50939852
111  43.90984475 -000.50940873
111  43.90981241 -000.50978821
111  43.90976096 -000.51159179
111  43.90975361 -000.51159383
111  43.90966656 -000.51438472
111  43.90981996 -000.51466177
111  43.90981413 -000.51480105
113  43.90964019 -000.51507045
111  43.90977272 -000.51468276
111  43.90967277 -000.51450730
111  43.90966248 -000.51450526
111  43.90964484 -000.51495615
111  43.90965660 -000.51495615
113  43.90976684 -000.51479497
110 1 0.00 153.0000 New Taxiway 29
111  43.90987153 -000.50853466
111  43.91111464 -000.50861120
111  43.91109533 -000.50863911
111  43.91104750 -000.50867862
111  43.91096557 -000.50872165
111  43.91073602 -000.50870693
111  43.91071761 -000.50870583
111  43.90984028 -000.50864950
111  43.90994316 -000.50541499
113  43.90997056 -000.50542026
110 1 0.00 153.0000 New Taxiway 28
111  43.91070296 -000.50913526
111  43.91072723 -000.50913690
111  43.91094006 -000.50915129
111  43.91103197 -000.50920715
111  43.91107565 -000.50924777
111  43.91109649 -000.50928636
111  43.90982245 -000.50919936
113  43.90982226 -000.50907574
110 1 0.00 153.0000 New Taxiway 27
111  43.90908278 -000.51895375
111  43.90902262 -000.51894995
111  43.90904110 -000.51839320
111  43.90904349 -000.51832115
111  43.90941536 -000.51834612
111  43.90945992 -000.51841807
111  43.90911550 -000.51839433
113  43.90910076 -000.51842227
110 1 0.00 153.0000 New Taxiway 26
111  43.90935585 -000.52262278
111  43.90938231 -000.52262523
111  43.90970156 -000.52229226
111  43.90975095 -000.52238530
111  43.90968214 -000.52245644
111  43.90938405 -000.52277472
111  43.90903760 -000.52215777
111  43.90896998 -000.52192600
111  43.90894000 -000.52178400
111  43.90893294 -000.52161752
111  43.90897381 -000.52051521
111  43.90903590 -000.52052052
111  43.90899426 -000.52159695
112  43.90899426 -000.52159695  43.90899955 -000.52195195
113  43.90909127 -000.52212578
110 1 0.00 153.0000 New Taxiway 25
111  43.91059299 -000.52354629
112  43.91059299 -000.52354629  43.91063085 -000.52354807
111  43.91066372 -000.52348830
111  43.91065859 -000.52363571
111  43.91022414 -000.52359873
111  43.91020467 -000.52359707
111  43.90990130 -000.52357124
111  43.90982545 -000.52353207
111  43.90974608 -000.52345862
111  43.90967630 -000.52332681
111  43.90946621 -000.52292993
111  43.90950262 -000.52289106
111  43.90978528 -000.52339399
112  43.90978528 -000.52339399  43.90983133 -000.52347325
113  43.90993561 -000.52349842
110 1 0.00 153.0000 New Taxiway 24
111  43.91300853 -000.52261768
111  43.91304119 -000.52266875
111  43.91296703 -000.52283195
111  43.91287873 -000.52275943
111  43.91285503 -000.52273189
111  43.91283986 -000.52268115
111  43.91285313 -000.52262576
111  43.91288789 -000.52255474
113  43.91299356 -000.52264712
110 1 0.00 153.0000 New Taxiway 23
111  43.91276730 -000.52345232
111  43.91277953 -000.52314681
111  43.91279276 -000.52310601
111  43.91283539 -000.52306520
111  43.91292505 -000.52307132
111  43.91292799 -000.52308968
111  43.91310923 -000.52322465
111  43.91304925 -000.52329565
113  43.91292578 -000.52332503
110 1 0.00 153.0000 New Taxiway 22
111  43.91296573 -000.52485043
111  43.91284714 -000.52490764
111  43.91277071 -000.52459750
111  43.91278247 -000.52449141
111  43.91279717 -000.52444040
111  43.91286625 -000.52434858
111  43.91295151 -000.52432206
113  43.91298498 -000.52450093
110 1 0.00 153.0000 New Taxiway 21
111  43.91172422 -000.52708554
111  43.91173503 -000.52694258
111  43.91187134 -000.52695352
111  43.91189260 -000.52695522
111  43.91195492 -000.52696022
111  43.91202401 -000.52695002
111  43.91209750 -000.52692961
111  43.91215189 -000.52689289
111  43.91220067 -000.52685887
111  43.91224251 -000.52681339
111  43.91228565 -000.52674803
111  43.91233415 -000.52666845
111  43.91240177 -000.52651339
111  43.91246497 -000.52621346
111  43.91247379 -000.52610940
111  43.91246644 -000.52599106
111  43.91245322 -000.52589108
111  43.91242823 -000.52579519
111  43.91239442 -000.52569725
111  43.91234454 -000.52560719
111  43.91229594 -000.52553810
111  43.91222685 -000.52546465
111  43.91220186 -000.52543201
111  43.91217688 -000.52537896
111  43.91217394 -000.52532387
111  43.91218129 -000.52527286
112  43.91256967 -000.52599630  43.91262641 -000.52649618
111  43.91256967 -000.52599630
112  43.91272192 -000.52591798  43.91276922 -000.52581257
111  43.91272192 -000.52591798
111  43.91283719 -000.52561924
112  43.91281220 -000.52554579  43.91280132 -000.52551111
111  43.91281220 -000.52554579
111  43.91262846 -000.52486636
111  43.91260348 -000.52483371
111  43.91251207 -000.52480677
111  43.91254582 -000.52476073
111  43.91259579 -000.52474441
111  43.91264577 -000.52476277
111  43.91268693 -000.52482806
111  43.91273677 -000.52501853
111  43.91272231 -000.52502500
111  43.91283544 -000.52545813
112  43.91286997 -000.52547213  43.91289202 -000.52546193
111  43.91286997 -000.52547213
111  43.91298021 -000.52541432
112  43.91298350 -000.52538695  43.91297982 -000.52537165
111  43.91298350 -000.52538695
111  43.91286759 -000.52495281
111  43.91290040 -000.52493653
111  43.91301129 -000.52536932
112  43.91301129 -000.52536932  43.91302599 -000.52542373
111  43.91298962 -000.52544880
111  43.91287938 -000.52550661
112  43.91287938 -000.52550661  43.91285978 -000.52551851
111  43.91286658 -000.52555967
112  43.91300916 -000.52568658  43.91308413 -000.52573554
111  43.91300916 -000.52568658
111  43.91360300 -000.52605588
112  43.91359124 -000.52608241  43.91355890 -000.52605996
111  43.91357948 -000.52611097
111  43.91298418 -000.52574575
112  43.91298418 -000.52574575  43.91289745 -000.52569474
111  43.91280485 -000.52582940
112  43.91280485 -000.52582940  43.91280485 -000.52582695
112  43.91275340 -000.52593958  43.91269725 -000.52606323
111  43.91259907 -000.52608037
112  43.91256379 -000.52615382  43.91255203 -000.52620687
111  43.91256379 -000.52615382
113  43.91231538 -000.52709850
110 1 0.00 153.0000 New Taxiway 20
111  43.91171905 -000.52433894
111  43.91135076 -000.52430368
111  43.91137731 -000.52366931
113  43.91174560 -000.52370456
110 1 0.00 153.0000 New Taxiway 19
111  43.91202952 -000.52519719
111  43.91194685 -000.52530801
111  43.91192877 -000.52532523
111  43.91191524 -000.52533813
111  43.91151396 -000.52530956
111  43.91139931 -000.52522795
111  43.91134345 -000.52517082
111  43.91131993 -000.52511370
111  43.91132821 -000.52489620
111  43.91142450 -000.52517462
111  43.91175949 -000.52519655
111  43.91178235 -000.52463245
111  43.91182834 -000.52463546
111  43.91180548 -000.52519956
113  43.91196297 -000.52520987
110 1 0.00 153.0000 New Taxiway 18
111  43.91156516 -000.52569593
112  43.91156516 -000.52569593  43.91141700 -000.52568858
111  43.91137290 -000.52595545
111  43.91136707 -000.52604504
111  43.91129505 -000.52603688
111  43.91130974 -000.52554720
111  43.91191826 -000.52559032
111  43.91194326 -000.52559209
111  43.91204469 -000.52562066
111  43.91210642 -000.52566554
111  43.91217551 -000.52573899
111  43.91221666 -000.52580020
111  43.91225635 -000.52589202
111  43.91227252 -000.52595119
111  43.91228428 -000.52605116
111  43.91228575 -000.52611441
111  43.91226811 -000.52620419
111  43.91224606 -000.52627968
111  43.91220196 -000.52635721
111  43.91214758 -000.52641230
111  43.91209025 -000.52644087
111  43.91203881 -000.52645719
111  43.91198883 -000.52646331
111  43.91191526 -000.52645843
111  43.91188851 -000.52645671
111  43.91169620 -000.52644152
111  43.91171747 -000.52639311
111  43.91173789 -000.52587712
111  43.91178212 -000.52588185
111  43.91176596 -000.52639902
111  43.91192672 -000.52640492
111  43.91219382 -000.52621364
111  43.91220658 -000.52606132
112  43.91195054 -000.52571418  43.91172598 -000.52570355
113  43.91195054 -000.52571418
110 1 0.00 153.0000 New Taxiway 17
111  43.91164341 -000.52644087
111  43.91163753 -000.52656533
111  43.91159490 -000.52656329
111  43.91151259 -000.52652860
111  43.91143321 -000.52645923
111  43.91137589 -000.52638782
111  43.91133914 -000.52631641
111  43.91131415 -000.52624295
111  43.91129799 -000.52616134
111  43.91136266 -000.52616338
112  43.91151401 -000.52643043  43.91163925 -000.52644512
113  43.91151401 -000.52643043
110 1 0.00 153.0000 New Taxiway 16
111  43.91056247 -000.52710669
111  43.91053268 -000.52704689
111  43.91065996 -000.52705407
111  43.91067612 -000.52674395
111  43.91162861 -000.52681332
111  43.91162420 -000.52693370
111  43.91124156 -000.52690837
111  43.91121157 -000.52694020
111  43.91105441 -000.53185792
111  43.91129094 -000.53187854
111  43.91128213 -000.53210134
111  43.91091933 -000.53207777
111  43.91080961 -000.53547919
111  43.91040340 -000.53545281
111  43.91051313 -000.53205139
111  43.91015890 -000.53202838
111  43.91016736 -000.53178061
111  43.91019877 -000.53178335
111  43.91022734 -000.53077435
111  43.91041289 -000.53053147
111  43.91044890 -000.53043737
113  43.91046193 -000.53035078
110 1 0.00 153.0000 New Taxiway 15
111  43.91047797 -000.52685690
112  43.91054142 -000.52673661  43.91054495 -000.52667785
111  43.91054142 -000.52673661
111  43.91063402 -000.52674681
111  43.91058347 -000.52681139
113  43.91051349 -000.52685903
110 1 0.00 153.0000 New Taxiway 13
111  43.91432047 -000.48805057
111  43.91373640 -000.48765501
111  43.91370469 -000.48763621
111  43.91340473 -000.48743437
111  43.91340032 -000.48739152
111  43.91369594 -000.48726405
111  43.91371899 -000.48725411
111  43.91375233 -000.48723980
111  43.91376632 -000.48730378
111  43.91413233 -000.48715075
111  43.91419700 -000.48714667
111  43.91424698 -000.48715687
111  43.91432488 -000.48719768
111  43.91438515 -000.48725685
111  43.91442189 -000.48734051
111  43.91444495 -000.48742133
111  43.91445717 -000.48750374
111  43.91445570 -000.48762616
111  43.91444100 -000.48771390
113  43.91442630 -000.48776695
111  43.91410202 -000.48776829
111  43.91423063 -000.48727690
112  43.91409712 -000.48728200  43.91403220 -000.48730920
111  43.91409712 -000.48728200
111  43.91372597 -000.48744693
112  43.91372597 -000.48744693  43.91369045 -000.48746053
113  43.91370760 -000.48749454
110 1 0.00 153.0000 New Taxiway 12
111  43.91165046 -000.49359206
111  43.91163141 -000.49361556
111  43.91004605 -000.49309553
111  43.91005055 -000.49297215
111  43.91005451 -000.49286343
111  43.91168009 -000.49337464
