I
1050 Generated by WorldEditor 2.2.0r2

1     23 1 0 NZAA Auckland Intl
1302 city Auckland
111 -37.00960133  174.78149106
111 -37.00968359  174.78159621
111 -37.00978683  174.78171605
111 -37.00985243  174.78179296
111 -37.00988182  174.78180977
111 -37.00993374  174.78182522
111 -37.00999173  174.78175146
111 -37.01002541  174.78169392
111 -37.00988938  174.78147012
111 -37.00986178  174.78145664
113 -37.00973924  174.78137909
112 -37.01150299  174.77830793 -37.01143881  174.77850974
111 -37.01150299  174.77830793
111 -37.01043051  174.78220375
112 -37.01043051  174.78220375 -37.01040774  174.78237917
112 -37.01057601  174.78252366 -37.01068985  174.78251497
111 -37.01057601  174.78252366
111 -37.01061342  174.78239446
111 -37.01060762  174.78237915
111 -37.01059865  174.78237679
111 -37.01061278  174.78231949
111 -37.01071381  174.78235914
111 -37.01072083  174.78248178
111 -37.01080098  174.78242811
112 -37.01080098  174.78242811 -37.01090942  174.78234161
112 -37.01101736  174.78212325 -37.01109712  174.78193035
111 -37.01101736  174.78212325
111 -37.01210195  174.77818554
111 -37.01209381  174.77794547
112 -37.01209381  174.77794547 -37.01207785  174.77770684
112 -37.01180631  174.77773468 -37.01168134  174.77780355
111 -37.01180631  174.77773468
114 -37.01180631  174.77773468 -37.01168740  174.77786830
111 -37.01030924  174.77981968
111 -37.01025558  174.78009092
111 -37.01024579  174.78017714
111 -37.01024495  174.78031760
111 -37.01023502  174.78037033
112 -37.01023502  174.78037033 -37.01023520  174.78044211
111 -37.01024949  174.78051321
111 -37.01041332  174.78058002
111 -37.01042678  174.78056253
111 -37.01044259  174.78052014
111 -37.01047025  174.78053321
111 -37.01057107  174.78017008
111 -37.01036974  174.77986168
111 -37.01033598  174.77981683
114 -37.01033598  174.77981683 -37.01032404  174.77980692
111 -37.01033464  174.77970011
111 -37.01057806  174.78004698
111 -37.01060458  174.78004879
111 -37.01104497  174.77845393
111 -37.01102171  174.77844246
112 -37.01102171  174.77844246 -37.01113613  174.77801757
111 -37.01112042  174.77758844
112 -37.01112042  174.77758844 -37.01109898  174.77757054
111 -37.01105744  174.77757581
112 -37.01105744  174.77757581 -37.01099114  174.77764471
112 -37.01090780  174.77779724 -37.01086079  174.77789456
111 -37.01090780  174.77779724
112 -37.01090780  174.77779724 -37.01081683  174.77800958
112 -37.01070867  174.77833654 -37.01066607  174.77848036
113 -37.01070867  174.77833654
111 -37.00823371  174.77612467
112 -37.00823371  174.77612467 -37.00805233  174.77606789
111 -37.00792703  174.77622502
111 -37.00728587  174.77594783
111 -37.00726611  174.77602137
111 -37.00718001  174.77634187
111 -37.00809505  174.77673791
111 -37.00767515  174.77826172
111 -37.00770938  174.77831067
111 -37.00790644  174.77840710 20
111 -37.00853123  174.77867573
111 -37.00906304  174.77673789
111 -37.00985042  174.77706784
111 -37.00990448  174.77688778
111 -37.00968425  174.77679004
113 -37.00969066  174.77675188
111 -37.00995233  174.77690385
111 -37.00989734  174.77708855 20
111 -37.01026602  174.77724560
111 -37.01028359  174.77725290
112 -37.01028359  174.77725290 -37.01031911  174.77722882
111 -37.01031838  174.77717281
112 -37.01031838  174.77717281 -37.01025568  174.77708099
113 -37.01002913  174.77694281
111 -37.00899744  174.77807864
111 -37.00880319  174.77879084
111 -37.00963674  174.77914801
111 -37.00966890  174.77904165
111 -37.00967953  174.77901459
111 -37.00985531  174.77838700
111 -37.00983915  174.77836457
111 -37.00979042  174.77834488
111 -37.00978299  174.77834720
111 -37.00966221  174.77829394
111 -37.00964370  174.77829891
111 -37.00962799  174.77834609
113 -37.00954457  174.77831783
110 1 0.00 0.0000 New Taxiway 20
111 -37.00525008  174.80660887
111 -37.00528471  174.80657132
111 -37.00532034  174.80662181
111 -37.00536622  174.80657329
111 -37.00537634  174.80659230
111 -37.00531872  174.80664496
112 -37.00531872  174.80664496 -37.00526847  174.80665698
111 -37.00524308  174.80662905
111 -37.00521106  174.80658827
112 -37.00521106  174.80658827 -37.00518717  174.80663860
111 -37.00518154  174.80669221
111 -37.00511939  174.80666905
112 -37.00511939  174.80666905 -37.00512720  174.80661056
111 -37.00515729  174.80652971
111 -37.00514027  174.80649987
113 -37.00516175  174.80647913
110 1 0.00 0.0000 New Taxiway 19
111 -37.00584666  174.80495331
111 -37.00577802  174.80503541
111 -37.00576491  174.80504371
111 -37.00570979  174.80501888
111 -37.00572419  174.80497569
111 -37.00569392  174.80490779
111 -37.00541830  174.80451454
112 -37.00541830  174.80451454 -37.00535103  174.80443937
111 -37.00532621  174.80448355
111 -37.00516057  174.80509392
111 -37.00516477  174.80512358
111 -37.00550854  174.80562332
111 -37.00551533  174.80562281
111 -37.00556187  174.80548106
111 -37.00561425  174.80550738
111 -37.00557789  174.80564137
111 -37.00555561  174.80570679
111 -37.00549948  174.80565003
111 -37.00532257  174.80539747
111 -37.00514981  174.80515000
111 -37.00514543  174.80515297
111 -37.00509672  174.80508211
111 -37.00511892  174.80500467
111 -37.00506559  174.80498343
111 -37.00523426  174.80436431
111 -37.00528669  174.80438721
111 -37.00530460  174.80432039
111 -37.00540593  174.80436406
113 -37.00545631  174.80439169
110 1 0.00 0.0000 New Taxiway 17
111 -37.00664724  174.80045792
111 -37.00707467  174.80107652
111 -37.00717447  174.80121999
111 -37.00716583  174.80125460
111 -37.00721713  174.80127564
111 -37.00719932  174.80133926
111 -37.00724995  174.80136199
111 -37.00723723  174.80140696
111 -37.00724913  174.80143450
111 -37.00733407  174.80147184
111 -37.00732244  174.80151420
111 -37.00733392  174.80154267
111 -37.00736754  174.80155777
111 -37.00735615  174.80160031
111 -37.00736665  174.80162810
111 -37.00740057  174.80164393
111 -37.00738756  174.80169020
111 -37.00739972  174.80171791
111 -37.00743457  174.80173366
111 -37.00742193  174.80177591
111 -37.00743295  174.80180346
111 -37.00746687  174.80181747
111 -37.00743703  174.80192489
111 -37.00744819  174.80195306
111 -37.00749091  174.80197196
111 -37.00689978  174.80410708
111 -37.00688234  174.80410097
111 -37.00684632  174.80422682
111 -37.00670802  174.80460658
111 -37.00663945  174.80472124
111 -37.00659513  174.80470131
111 -37.00657793  174.80476801
111 -37.00654288  174.80475209
111 -37.00651876  174.80476721
111 -37.00650898  174.80480685
111 -37.00648759  174.80480968
111 -37.00644193  174.80485880
111 -37.00640499  174.80480636
111 -37.00636250  174.80485215
111 -37.00632632  174.80479986
111 -37.00628298  174.80484577
111 -37.00624796  174.80479369
111 -37.00620363  174.80483953
111 -37.00613053  174.80473318
111 -37.00608867  174.80478000
111 -37.00605454  174.80472989
111 -37.00601101  174.80477720
111 -37.00569033  174.80431815
111 -37.00570247  174.80430623
111 -37.00559589  174.80415315
111 -37.00562663  174.80411974
111 -37.00555904  174.80402240
111 -37.00558089  174.80394334
111 -37.00552919  174.80392137
111 -37.00554620  174.80385757
111 -37.00549662  174.80383689
111 -37.00554871  174.80364527
111 -37.00552333  174.80363404
111 -37.00549703  174.80362241
111 -37.00558516  174.80330396
111 -37.00553448  174.80328183
111 -37.00627222  174.80061558
111 -37.00632408  174.80038471
111 -37.00635886  174.80039910
111 -37.00638141  174.80038436
111 -37.00639298  174.80034209
113 -37.00659366  174.80042609
111 -37.00645674  174.80040254
111 -37.00561981  174.80343110
112 -37.00561981  174.80343110 -37.00555637  174.80369367
112 -37.00574203  174.80421311 -37.00592071  174.80448786
111 -37.00574203  174.80421311
111 -37.00592341  174.80447595
111 -37.00608568  174.80468295
111 -37.00632404  174.80475849
112 -37.00632404  174.80475849 -37.00652187  174.80478284
111 -37.00660697  174.80462908
111 -37.00737137  174.80185200
111 -37.00739478  174.80175325
112 -37.00739478  174.80175325 -37.00737613  174.80168684
111 -37.00734134  174.80162962
113 -37.00651584  174.80043601
110 1 0.00 0.0000 New Taxiway 15
111 -37.00893577  174.79650867
112 -37.00893577  174.79650867 -37.00891864  174.79664110
112 -37.00880485  174.79717726 -37.00874512  174.79742604
111 -37.00880485  174.79717726
111 -37.00881573  174.79718218
111 -37.00788515  174.80054903
111 -37.00784317  174.80053102
111 -37.00781883  174.80054510
111 -37.00779060  174.80065190
111 -37.00775425  174.80063565
111 -37.00773229  174.80065116
111 -37.00770370  174.80075891
111 -37.00765114  174.80073662
111 -37.00763440  174.80080193
111 -37.00758335  174.80078018
111 -37.00756495  174.80084596
111 -37.00747952  174.80080878
111 -37.00745587  174.80082395
111 -37.00744360  174.80086592
111 -37.00729317  174.80080179
111 -37.00727861  174.80083098
111 -37.00715510  174.80075569
111 -37.00714682  174.80076562
111 -37.00686832  174.80036456
111 -37.00687640  174.80035825
111 -37.00676911  174.80020583
111 -37.00673971  174.80013117
111 -37.00675047  174.80008260
111 -37.00673961  174.80005687
111 -37.00670652  174.80004206
111 -37.00671838  174.79999954
111 -37.00670657  174.79996935
111 -37.00667409  174.79995536
111 -37.00668517  174.79990923
111 -37.00667553  174.79988125
111 -37.00664093  174.79986699
111 -37.00665912  174.79980516
111 -37.00660731  174.79978168
111 -37.00664441  174.79965280
111 -37.00662536  174.79964463
111 -37.00659392  174.79963117
111 -37.00665833  174.79939120
111 -37.00664764  174.79936523
111 -37.00661834  174.79935438
111 -37.00664513  174.79927045
111 -37.00669918  174.79907715
111 -37.00675020  174.79909878
111 -37.00685646  174.79871692
111 -37.00688085  174.79872734
111 -37.00690014  174.79866461
111 -37.00693533  174.79860787
112 -37.00693533  174.79860787 -37.00705952  174.79837475
112 -37.00733321  174.79796694 -37.00748764  174.79776253
111 -37.00733321  174.79796694
111 -37.00732607  174.79795541
111 -37.00740390  174.79787153
111 -37.00754265  174.79770395
111 -37.00762591  174.79760755
111 -37.00840847  174.79682369
111 -37.00884414  174.79639552
112 -37.00893953  174.79644067 -37.00897173  174.79652084
111 -37.00893953  174.79644067
111 -37.00893538  174.79645443
112 -37.00894104  174.79651015 -37.00893899  174.79654522
113 -37.00894104  174.79651015
111 -37.00666059  174.79965310
112 -37.00666059  174.79965310 -37.00667059  174.79981360
112 -37.00675822  174.80002359 -37.00682119  174.80014037
111 -37.00675822  174.80002359
111 -37.00717450  174.80062853
112 -37.00717450  174.80062853 -37.00723155  174.80069878
112 -37.00733230  174.80075952 -37.00737728  174.80077658
111 -37.00733230  174.80075952
112 -37.00733230  174.80075952 -37.00750230  174.80079673
112 -37.00769617  174.80066614 -37.00782938  174.80056104
111 -37.00769617  174.80066614
111 -37.00775029  174.80049619
111 -37.00876602  174.79680163
111 -37.00886507  174.79642683
111 -37.00883251  174.79643568
111 -37.00787491  174.79738984
111 -37.00791334  174.79740085
111 -37.00777949  174.79750066
111 -37.00772662  174.79762207
111 -37.00766494  174.79760558
111 -37.00745022  174.79785484
112 -37.00745022  174.79785484 -37.00726271  174.79810579
112 -37.00693105  174.79867521 -37.00675195  174.79903041
113 -37.00693105  174.79867521
110 1 0.00 0.0000 New Taxiway 13
112 -37.00863301  174.79260075 -37.00863926  174.79261613
111 -37.00863301  174.79260075
111 -37.00888880  174.79424364
111 -37.00895976  174.79474674
112 -37.00895976  174.79474674 -37.00899577  174.79508443
112 -37.00900436  174.79560167 -37.00899945  174.79588356
111 -37.00900436  174.79560167
112 -37.00898807  174.79564365 -37.00897856  174.79566128
111 -37.00898807  174.79564365
112 -37.00898807  174.79564365 -37.00884628  174.79586929
112 -37.00853895  174.79626186 -37.00834451  174.79649483
111 -37.00853895  174.79626186
111 -37.00824546  174.79658874
111 -37.00804323  174.79681144
111 -37.00787810  174.79699330
111 -37.00784280  174.79694395
111 -37.00775936  174.79703195
111 -37.00772410  174.79698031
111 -37.00768233  174.79702496
111 -37.00764605  174.79697458
111 -37.00760204  174.79702045
111 -37.00757447  174.79698306
111 -37.00754032  174.79702046
111 -37.00749868  174.79697671
111 -37.00745937  174.79695911
111 -37.00747594  174.79689356
111 -37.00742427  174.79687217
111 -37.00743437  174.79683863
111 -37.00742886  174.79680468
111 -37.00738919  174.79678712
111 -37.00742901  174.79664395
111 -37.00743338  174.79658498
111 -37.00748202  174.79641922
111 -37.00743673  174.79639923
111 -37.00807726  174.79408506
111 -37.00849612  174.79257173
111 -37.00851958  174.79258051
112 -37.00855980  174.79255583 -37.00858705  174.79255275
111 -37.00855980  174.79255583
111 -37.00856765  174.79252625
111 -37.00862061  174.79254887
113 -37.00861373  174.79257290
111 -37.00859786  174.79264112
111 -37.00746880  174.79674082
112 -37.00746880  174.79674082 -37.00749653  174.79691659
112 -37.00774703  174.79693313 -37.00791122  174.79688210
111 -37.00774703  174.79693313
111 -37.00785919  174.79689066
111 -37.00792953  174.79683958
111 -37.00804308  174.79676779
111 -37.00808496  174.79673008
111 -37.00853423  174.79623035
112 -37.00853423  174.79623035 -37.00873204  174.79600067
112 -37.00896184  174.79564334 -37.00904693  174.79551641
111 -37.00896184  174.79564334
112 -37.00898366  174.79559108 -37.00899152  174.79556453
111 -37.00898366  174.79559108
111 -37.00898012  174.79525489
112 -37.00898012  174.79525489 -37.00897061  174.79503161
112 -37.00893553  174.79471234 -37.00891605  174.79456612
111 -37.00893553  174.79471234
111 -37.00861710  174.79263580
114 -37.00861710  174.79263580 -37.00860749  174.79263191
110 1 0.00 0.0000 New Taxiway 11
112 -37.01056591  174.79014627 -37.01059592  174.79025802
111 -37.01056591  174.79014627
111 -37.01055451  174.79036375
112 -37.01055451  174.79036375 -37.01053684  174.79056468
112 -37.01041147  174.79135722 -37.01031994  174.79179176
111 -37.01041147  174.79135722
111 -37.01037177  174.79151131
111 -37.01038069  174.79151579
111 -37.00962521  174.79425145
111 -37.00961159  174.79424626
111 -37.00956967  174.79438517
112 -37.00956967  174.79438517 -37.00952568  174.79451709
112 -37.00938266  174.79487770 -37.00929375  174.79508994
111 -37.00938266  174.79487770
112 -37.00927106  174.79487936 -37.00921506  174.79478942
111 -37.00927106  174.79487936
111 -37.00913603  174.79418436
111 -37.00891275  174.79300903
112 -37.00891275  174.79300903 -37.00885438  174.79268483
112 -37.00884247  174.79196367 -37.00885270  174.79160789
111 -37.00884247  174.79196367
111 -37.00885166  174.79191589
112 -37.00885166  174.79191589 -37.00898218  174.79168290
112 -37.00935479  174.79120842 -37.00952592  174.79100671
111 -37.00935479  174.79120842
111 -37.00955941  174.79098930
111 -37.00955619  174.79098467
111 -37.01019505  174.79035472
113 -37.01046503  174.79009530
112 -37.00887239  174.79192828 -37.00873773  174.79217744
111 -37.00887239  174.79192828
112 -37.00887239  174.79192828 -37.00886800  174.79194063
111 -37.00886676  174.79195618
112 -37.00886676  174.79195618 -37.00886106  174.79244803
112 -37.00892731  174.79294068 -37.00896851  174.79322877
111 -37.00892731  174.79294068
111 -37.00928896  174.79486065
112 -37.00928896  174.79486065 -37.00929167  174.79487165
111 -37.00930078  174.79486754
111 -37.01045027  174.79071284
112 -37.01049812  174.79015648 -37.01049376  174.79004111
111 -37.01049812  174.79015648
112 -37.01049812  174.79015648 -37.01048565  174.79012665
111 -37.01046668  174.79012722
111 -37.00953634  174.79104704
114 -37.00953634  174.79104704 -37.00932474  174.79125762
110 1 0.00 0.0000 New Taxiway 9
112 -37.01033553  174.78780549 -37.01038187  174.78802386
111 -37.01033553  174.78780549
111 -37.01045830  174.78858987
111 -37.01055756  174.78938830
111 -37.01055520  174.78946593
112 -37.01055520  174.78946593 -37.01054838  174.78949900
111 -37.01054019  174.78951297
112 -37.01054019  174.78951297 -37.01047937  174.78960738
112 -37.01033313  174.78978280 -37.01023844  174.78989804
111 -37.01033313  174.78978280
111 -37.01002904  174.79011899
111 -37.00954877  174.79063783
112 -37.00954877  174.79063783 -37.00935875  174.79080835
112 -37.00911160  174.79044481 -37.00907548  174.79023423
111 -37.00911160  174.79044481
111 -37.00908681  174.79043396
111 -37.00988417  174.78755255
111 -37.00993673  174.78757393
111 -37.00995408  174.78750901
111 -37.01000698  174.78753109
111 -37.01000101  174.78755545
114 -37.01000101  174.78755545 -37.01012049  174.78751509
112 -37.00999771  174.78758662 -37.00987924  174.78762977
111 -37.00999771  174.78758662
111 -37.00918194  174.79053150
112 -37.00920612  174.79059662 -37.00923506  174.79063334
111 -37.00920612  174.79059662
112 -37.00920612  174.79059662 -37.00929480  174.79070583
112 -37.00953626  174.79061629 -37.00964193  174.79051560
111 -37.00953626  174.79061629
111 -37.01023557  174.78985797
112 -37.01023557  174.78985797 -37.01034615  174.78972784
112 -37.01052441  174.78950096 -37.01060043  174.78939085
111 -37.01052441  174.78950096
112 -37.01052441  174.78950096 -37.01053249  174.78948585
111 -37.01053816  174.78944618
112 -37.01053816  174.78944618 -37.01052490  174.78926022
112 -37.01048405  174.78890718 -37.01046868  174.78876277
111 -37.01048405  174.78890718
111 -37.01031123  174.78781339
114 -37.01031123  174.78781339 -37.01025640  174.78759801
110 1 0.00 0.0000 New Taxiway 7
111 -37.01215701  174.78429537
111 -37.01216011  174.78429996
111 -37.01220913  174.78425777
112 -37.01220913  174.78425777 -37.01224692  174.78423662
112 -37.01229456  174.78434383 -37.01229161  174.78441464
111 -37.01229456  174.78434383
111 -37.01226784  174.78451185
111 -37.01221445  174.78479883
111 -37.01215410  174.78505036
111 -37.01216688  174.78505557
111 -37.01141928  174.78775923
111 -37.01140589  174.78775346
111 -37.01135388  174.78792261
112 -37.01135388  174.78792261 -37.01124258  174.78826940
112 -37.01088978  174.78897703 -37.01071476  174.78927758
111 -37.01088978  174.78897703
112 -37.01078245  174.78895891 -37.01073961  174.78886358
111 -37.01078245  174.78895891
111 -37.01070003  174.78853055
111 -37.01049382  174.78747017
112 -37.01049382  174.78747017 -37.01041771  174.78698107
112 -37.01040918  174.78628887 -37.01042292  174.78588936
111 -37.01040918  174.78628887
111 -37.01042647  174.78623521
112 -37.01042647  174.78623521 -37.01055979  174.78600893
112 -37.01102567  174.78541774 -37.01132241  174.78509835
111 -37.01102567  174.78541774
113 -37.01176576  174.78468011
111 -37.01042816  174.78629426
111 -37.01043618  174.78672701
112 -37.01043618  174.78672701 -37.01045485  174.78704153
112 -37.01052040  174.78746419 -37.01055619  174.78769035
111 -37.01052040  174.78746419
111 -37.01079893  174.78892305
112 -37.01079893  174.78892305 -37.01080898  174.78895633
111 -37.01083542  174.78893115
112 -37.01083542  174.78893115 -37.01096546  174.78871264
111 -37.01107796  174.78844645
111 -37.01220312  174.78437445
111 -37.01218545  174.78436827
111 -37.01128080  174.78525987
111 -37.01104637  174.78550024
111 -37.01063960  174.78596705
112 -37.01063960  174.78596705 -37.01053223  174.78610347
112 -37.01044185  174.78625208 -37.01036508  174.78638176
111 -37.01044185  174.78625208
114 -37.01044185  174.78625208 -37.01043500  174.78626810
110 1 0.00 0.0000 New Taxiway 5
111 -37.01201393  174.78134713
111 -37.01204597  174.78154847
111 -37.01210200  174.78153566
111 -37.01214256  174.78180354
111 -37.01219688  174.78179026
111 -37.01224540  174.78211138
111 -37.01232201  174.78259479
112 -37.01232201  174.78259479 -37.01233705  174.78276067
112 -37.01236514  174.78345480 -37.01236051  174.78378654
111 -37.01236514  174.78345480
111 -37.01235827  174.78348413
112 -37.01235827  174.78348413 -37.01222100  174.78371543
112 -37.01187466  174.78415299 -37.01173404  174.78431402
111 -37.01187466  174.78415299
111 -37.01160455  174.78444722
111 -37.01058257  174.78555667
112 -37.01054960  174.78556958 -37.01053306  174.78556861
111 -37.01054960  174.78556958
111 -37.01054467  174.78558863
111 -37.01049115  174.78556653
111 -37.01049824  174.78554172
112 -37.01048005  174.78548964 -37.01048095  174.78545972
111 -37.01048005  174.78548964
111 -37.01045655  174.78548049
111 -37.01126396  174.78256658
111 -37.01124887  174.78256088
111 -37.01134707  174.78220754
111 -37.01141626  174.78196951
111 -37.01147199  174.78181150
111 -37.01156575  174.78146332
111 -37.01161969  174.78148681
111 -37.01167209  174.78129341
111 -37.01171624  174.78130951
112 -37.01188780  174.78124151 -37.01198249  174.78125577
111 -37.01188780  174.78124151
111 -37.01194212  174.78123925
113 -37.01195999  174.78136027
112 -37.01170577  174.78138673 -37.01163862  174.78148532
111 -37.01170577  174.78138673
111 -37.01125724  174.78301228
111 -37.01197411  174.78332700
111 -37.01188797  174.78364259
111 -37.01140089  174.78343386
112 -37.01140089  174.78343386 -37.01119030  174.78336139
111 -37.01108965  174.78361968
111 -37.01059873  174.78539886
112 -37.01059873  174.78539886 -37.01059195  174.78543244
111 -37.01060719  174.78542427
111 -37.01192763  174.78397840
111 -37.01204672  174.78389490
111 -37.01220305  174.78367288
111 -37.01233167  174.78347010
111 -37.01233982  174.78343900
112 -37.01233982  174.78343900 -37.01234131  174.78311161
112 -37.01228226  174.78251268 -37.01224423  174.78220676
111 -37.01228226  174.78251268
111 -37.01218445  174.78186606
111 -37.01211557  174.78182461
111 -37.01205356  174.78161498
112 -37.01205356  174.78161498 -37.01200050  174.78148732
112 -37.01192917  174.78135831 -37.01186164  174.78124837
111 -37.01192917  174.78135831
114 -37.01192917  174.78135831 -37.01186652  174.78129844
110 1 0.00 0.0000 New Taxiway 4
111 -37.01221662  174.77985900
111 -37.01219510  174.77984960
111 -37.01221306  174.77978494
111 -37.01220610  174.77978174
113 -37.01221622  174.77974485
110 1 0.00 0.0000 New Taxiway 3
111 -37.01392336  174.77869958
111 -37.01298934  174.78207782
111 -37.01297755  174.78207273
111 -37.01288140  174.78237326
111 -37.01273569  174.78274532
112 -37.01262331  174.78272463 -37.01257212  174.78261858
111 -37.01262331  174.78272463
111 -37.01249152  174.78204634
111 -37.01231084  174.78111292
111 -37.01226888  174.78087630
112 -37.01226888  174.78087630 -37.01223800  174.78067147
112 -37.01220298  174.78021802 -37.01218464  174.77992100
111 -37.01220298  174.78021802
111 -37.01219769  174.78021821
111 -37.01219419  174.78006328
111 -37.01221185  174.78000265
111 -37.01220350  174.77999884
111 -37.01221782  174.77994467
111 -37.01222737  174.78030072
112 -37.01222737  174.78030072 -37.01226018  174.78070257
112 -37.01231302  174.78100342 -37.01234982  174.78123178
111 -37.01231302  174.78100342
111 -37.01263891  174.78270118
112 -37.01263891  174.78270118 -37.01264695  174.78272300
111 -37.01266205  174.78271190
111 -37.01381225  174.77854684
111 -37.01376824  174.77849824
111 -37.01341435  174.77825465
111 -37.01330883  174.77820193
111 -37.01313946  174.77814040
111 -37.01279857  174.77807814
112 -37.01279857  174.77807814 -37.01268149  174.77808589
112 -37.01255091  174.77834093 -37.01245467  174.77855476
111 -37.01255091  174.77834093
111 -37.01224681  174.77943815
111 -37.01223107  174.77957493
111 -37.01220767  174.77956528
111 -37.01222587  174.77950036
111 -37.01217399  174.77947901
111 -37.01226398  174.77915338
111 -37.01221111  174.77913189
111 -37.01241992  174.77837341
111 -37.01247297  174.77839489
111 -37.01254387  174.77813480
111 -37.01256302  174.77814321
111 -37.01259609  174.77815774
111 -37.01262996  174.77803504
111 -37.01263484  174.77802981
111 -37.01268483  174.77805088
111 -37.01270192  174.77798605
111 -37.01290970  174.77807708
111 -37.01292666  174.77801098
111 -37.01313427  174.77810128
111 -37.01314844  174.77805017
111 -37.01341975  174.77816680
111 -37.01351384  174.77820725
111 -37.01350013  174.77825565
111 -37.01370745  174.77834442
111 -37.01368819  174.77840962
111 -37.01389751  174.77849963
111 -37.01387837  174.77856542
113 -37.01392957  174.77858807
110 1 0.00 0.0000 New Taxiway 1
111 -37.01569919  174.77224665
111 -37.01570482  174.77224967
111 -37.01416798  174.77782245
111 -37.01411003  174.77793844
111 -37.01405722  174.77791755
111 -37.01403948  174.77798263
111 -37.01398591  174.77795947
111 -37.01396863  174.77802466
111 -37.01391615  174.77800060
111 -37.01389951  174.77806639
111 -37.01332730  174.77782138
111 -37.01334609  174.77775816
111 -37.01308659  174.77764642
111 -37.01310533  174.77757940
111 -37.01289761  174.77749037
111 -37.01291542  174.77742376
111 -37.01286284  174.77740233
111 -37.01288068  174.77733638
111 -37.01282885  174.77731454
111 -37.01288261  174.77712019
111 -37.01276837  174.77707161
111 -37.01387445  174.77305623
111 -37.01388824  174.77306218
111 -37.01428047  174.77163829
111 -37.01433316  174.77166236
111 -37.01440575  174.77139712
111 -37.01466341  174.77133508
111 -37.01465210  174.77126782
111 -37.01536751  174.77109201
111 -37.01540826  174.77109433
111 -37.01541642  174.77114975
111 -37.01562742  174.77109824
111 -37.01563374  174.77113443
111 -37.01569382  174.77114560
111 -37.01575021  174.77116465
112 -37.01580625  174.77126769 -37.01582166  174.77131768
111 -37.01580625  174.77126769
113 -37.01580057  174.77170811
111 -37.01447699  174.77145270
112 -37.01447699  174.77145270 -37.01444845  174.77148689
111 -37.01441799  174.77157882
111 -37.01289549  174.77708734
111 -37.01289417  174.77711500
111 -37.01295202  174.77714216
111 -37.01294528  174.77731345
112 -37.01294528  174.77731345 -37.01305086  174.77741993
111 -37.01319395  174.77752427
111 -37.01341334  174.77763545
111 -37.01337582  174.77775588
111 -37.01358522  174.77784188
111 -37.01362559  174.77784729
111 -37.01368646  174.77783788
111 -37.01406831  174.77765174
111 -37.01565575  174.77187327
111 -37.01556345  174.77140450
111 -37.01552670  174.77127067
113 -37.01549023  174.77121121
110 2 0.00 0.0000 New Taxiway 0
111 -37.00643878  174.80579347
111 -37.00636322  174.80576045
111 -37.00634653  174.80582556
111 -37.00624066  174.80578054
111 -37.00622410  174.80584433
111 -37.00617107  174.80582272
111 -37.00615360  174.80588718
111 -37.00610023  174.80586561
111 -37.00608444  174.80592506
111 -37.00617942  174.80603672
111 -37.00537634  174.80659230
111 -37.00536622  174.80657329
111 -37.00532034  174.80662181
111 -37.00528471  174.80657132
111 -37.00525008  174.80660887
111 -37.00516175  174.80647913
111 -37.00514027  174.80649987
111 -37.00492796  174.80619790
111 -37.00494564  174.80617954
111 -37.00487957  174.80608053
111 -37.00485498  174.80604572
111 -37.00479483  174.80596381
111 -37.00479480  174.80595854
111 -37.00469250  174.80591473
111 -37.00470909  174.80585106
111 -37.00460729  174.80580817
111 -37.00482735  174.80500926
111 -37.00491170  174.80470305
111 -37.00486383  174.80468158
111 -37.00495260  174.80435787
111 -37.00490283  174.80433575
111 -37.00493776  174.80420546
111 -37.00488777  174.80418417
111 -37.00490520  174.80411868
111 -37.00485316  174.80409608
111 -37.00487211  174.80403342
111 -37.00482152  174.80401124
111 -37.00483954  174.80394670
111 -37.00473672  174.80390229
111 -37.00475387  174.80383615
111 -37.00442209  174.80369420
111 -37.00436831  174.80388605
111 -37.00431853  174.80386503
111 -37.00429283  174.80394962
112 -37.00422141  174.80411752 -37.00418282  174.80418899
111 -37.00422141  174.80411752
112 -37.00422141  174.80411752 -37.00402093  174.80447590
112 -37.00333642  174.80453381 -37.00296595  174.80442695
111 -37.00333642  174.80453381
111 -37.00327938  174.80450927
111 -37.00327600  174.80452139
111 -37.00286737  174.80434637
111 -37.00289626  174.80424160
111 -37.00297437  174.80395841
111 -37.00328887  174.80409354
111 -37.00336481  174.80412617
111 -37.00338086  174.80413307
111 -37.00333226  174.80431772
111 -37.00337032  174.80433396
112 -37.00337032  174.80433396 -37.00346613  174.80436495
112 -37.00364602  174.80435642 -37.00373332  174.80434084
111 -37.00364602  174.80435642
111 -37.00365022  174.80435566
112 -37.00365022  174.80435566 -37.00382302  174.80432331
112 -37.00408950  174.80400171 -37.00420414  174.80380146
111 -37.00408950  174.80400171
112 -37.00408950  174.80400171 -37.00411780  174.80394453
111 -37.00414603  174.80386622
111 -37.00421785  174.80360642
111 -37.00419229  174.80359493
111 -37.00438374  174.80290369
111 -37.00444322  174.80268896
111 -37.00439049  174.80266685
111 -37.00440954  174.80260265
111 -37.00430653  174.80255999
111 -37.00432425  174.80249467
111 -37.00360761  174.80218745
111 -37.00387224  174.80123112
111 -37.00458848  174.80154077
111 -37.00460591  174.80147639
111 -37.00470816  174.80152141
111 -37.00472546  174.80145617
111 -37.00477770  174.80147846
111 -37.00519894  174.79995002
111 -37.00514869  174.79992838
111 -37.00516162  174.79988127
111 -37.00518368  174.79980166
111 -37.00513272  174.79978006
