I
1050 Generated by WorldEditor 2.1.0r1

1    553 1 0 HECW Cairo West Airbase
1302 city El Cairo
1302 country Egypt
111  30.10896078  030.92191427
111  30.10890796  030.92193743
111  30.10895895  030.92200269
111  30.10902635  030.92197743
111  30.10912288  030.92205533
111  30.10947164  030.92266027
111  30.10949785  030.92270574
111  30.10999247  030.92356368
111  30.11023296  030.92389222
111  30.11063942  030.92437470
112  30.11066346  030.92444544  30.11065035  030.92446060
111  30.11063942  030.92446565
111  30.11068532  030.92451618
112  30.11068532  030.92468799  30.11063917  030.92479362
111  30.11065254  030.92488506
112  30.11053014  030.92465262  30.11044791  030.92452297
111  30.10994657  030.92418015
111  30.10849907  030.92340052
111  30.10846508  030.92345727
111  30.10990241  030.92423438
112  30.11064115  030.92501761  30.11075779  030.92548106
112  30.11076574  030.92606612  30.11075481  030.92629983
111  30.11076574  030.92606612
111  30.11070891  030.92714748
111  30.11069579  030.92715507
111  30.11068050  030.92724349
112  30.11056765  030.92733046  30.11046711  030.92732541
111  30.11056765  030.92733046
111  30.10482137  030.92692801
111  30.10477480  030.92690464
112  30.10468501  030.92678302  30.10468900  030.92670764
111  30.10468501  030.92678302
111  30.10478470  030.92502330
112  30.10478470  030.92502330  30.10482841  030.92441697
111  30.10507757  030.92399000
111  30.10570300  030.92276388
112  30.10573529  030.92275049  30.10574667  030.92275780
111  30.10573529  030.92275049
111  30.10583521  030.92281920
111  30.10590113  030.92268997
111  30.10580121  030.92262125
112  30.10580121  030.92262125  30.10578856  030.92261102
111  30.10579204  030.92258931
111  30.10584612  030.92248746
111  30.10572934  030.92241216
111  30.10572452  030.92257268
111  30.10502643  030.92394118
112  30.10472481  030.92502247  30.10468547  030.92567934
111  30.10472481  030.92502247
111  30.10461553  030.92677832
112  30.10461553  030.92677832  30.10460897  030.92687432
111  30.10447565  030.92690717
111  30.10377406  030.92685663
112  30.10284079  030.92667473  30.10229001  030.92650294
111  30.10284079  030.92667473
111  30.09936563  030.92553533
112  30.09936563  030.92553533  30.09920144  030.92547329
113  30.09925416  030.92529786
111  30.10778087  030.92018629
111  30.10781876  030.92012874
111  30.10785063  030.92014432
111  30.10767311  030.92099336
111  30.10737714  030.92105477
113  30.10734982  030.92103897
111  30.10664404  030.92099160
111  30.10663341  030.92097581
111  30.10693480  030.92038742
111  30.10755146  030.91918350
111  30.10763365  030.91902305
111  30.10768222  030.91895814
111  30.10772168  030.91893182
111  30.10775507  030.91893007
111  30.10778543  030.91894059
111  30.10780364  030.91895112
111  30.10782550  030.91897287
111  30.10793873  030.91930728
111  30.10794783  030.91937922
111  30.10794024  030.91946168
111  30.10765654  030.92001633
111  30.10713884  030.92102845
113  30.10709483  030.92103897
111  30.10593826  030.92091965
111  30.10592308  030.92089860
111  30.10605135  030.92064884
111  30.10653452  030.91970802
111  30.10702956  030.91874409
111  30.10706902  030.91870549
111  30.10714340  030.91866514
111  30.10718741  030.91865461
111  30.10747276  030.91858092
111  30.10749856  030.91858619
111  30.10752133  030.91859671
111  30.10754258  030.91862303
111  30.10755624  030.91865286
111  30.10756383  030.91869847
111  30.10755320  030.91875813
111  30.10738973  030.91907670
111  30.10677234  030.92027981
113  30.10641789  030.92097054
111  30.10517177  030.92097579
111  30.10519607  030.92092734
111  30.10559637  030.92012922
111  30.10580621  030.91971082
111  30.10594433  030.91952485
112  30.10623120  030.91900026  30.10626914  030.91892657
111  30.10633137  030.91889850
111  30.10657574  030.91884235
111  30.10660154  030.91884762
111  30.10662582  030.91885814
111  30.10664556  030.91887569
111  30.10666529  030.91890902
111  30.10666832  030.91895464
111  30.10666225  030.91899324
111  30.10636258  030.91959156
111  30.10588629  030.92054253
113  30.10571059  030.92089334
111  30.09889891  030.92873028
111  30.09821699  030.92846654
111  30.09800893  030.92834470
111  30.09897106  030.92597260
111  30.09904711  030.92578511
111  30.09909871  030.92571142
112  30.09919737  030.92560265  30.09922985  030.92552230
111  30.09919737  030.92560265
112  30.09919737  030.92560265  30.09925353  030.92558336
111  30.09933245  030.92560616
111  30.10281430  030.92674126
112  30.10281430  030.92674126  30.10339691  030.92693437
111  30.10376596  030.92693424
111  30.11055813  030.92740972
112  30.11055813  030.92740972  30.11064010  030.92741499
111  30.11065983  030.92749745
111  30.11067804  030.92759044
111  30.11069170  030.92760272
111  30.11064911  030.92858738
111  30.11064492  030.92868428
111  30.11056881  030.93044372
111  30.10951464  030.93009344
111  30.10906072  030.92994261
111  30.10900608  030.92994682
112  30.10894051  030.92974891  30.10887737  030.92964294
111  30.10894051  030.92974891
111  30.10842354  030.92887551
111  30.10833764  030.92876779
111  30.10744152  030.92792352
111  30.10752166  030.92781404
111  30.10748888  030.92777614
111  30.10724846  030.92811090
111  30.10727214  030.92813406
111  30.10729035  030.92814038
111  30.10739781  030.92802037
111  30.10743970  030.92802037
111  30.10830194  030.92881031
111  30.10837625  030.92889116
111  30.10890517  030.92977039
112  30.10890517  030.92977039  30.10895107  030.92984850
111  30.10896660  030.92994667
111  30.10870869  030.92983298
111  30.10867591  030.92999468
112  30.10860597  030.93005026  30.10856225  030.93003510
111  30.10860597  030.93005026
111  30.10778417  030.92979003
112  30.10760057  030.92988098  30.10756560  030.93000731
111  30.10760057  030.92988098
111  30.10735360  030.93083851
112  30.10735360  030.93083851  30.10731863  030.93097494
111  30.10743009  030.93102042
111  30.10736671  030.93131602
112  30.10736671  030.93131602  30.10733326  030.93146115
113  30.10722902  030.93142718
111  30.10809086  030.93118920
112  30.10809086  030.93118920  30.10807249  030.93125400
111  30.10801982  030.93124184
111  30.10798522  030.93122920
112  30.10798522  030.93122920  30.10796877  030.93122336
111  30.10797065  030.93120604
111  30.10799948  030.93109533
111  30.10795852  030.93108175
111  30.10750870  030.93093263
111  30.10745702  030.93091550
111  30.10744063  030.93095761
112  30.10738781  030.93084813  30.10740238  030.93076601
112  30.10763406  030.92990617  30.10765810  030.92980258
111  30.10777831  030.92983542
111  30.10831816  030.93000470
112  30.10835095  030.93013102  30.10832691  030.93022450
111  30.10835095  030.93013102
111  30.10826280  030.93048965
111  30.10824383  030.93048234
111  30.10817189  030.93077741
111  30.10813268  030.93076425
111  30.10805986  030.93106296
111  30.10810665  030.93107758
111  30.10809666  030.93111856
113  30.10810805  030.93112440
111  30.10984623  030.93076323
112  30.10988418  030.93087201  30.10986445  030.93095272
111  30.10988418  030.93087201
112  30.10988418  030.93087201  30.10987811  030.93089482
111  30.10984320  030.93088605
111  30.10978249  030.93087552
112  30.10964588  030.93098430  30.10961705  030.93110361
111  30.10964588  030.93098430
111  30.10956647  030.93130526
111  30.10905800  030.93113858
111  30.10904149  030.93120530
111  30.10954996  030.93137198
111  30.10945312  030.93176331
112  30.10945312  030.93176331  30.10942277  030.93188087
111  30.10951535  030.93193350
111  30.10956848  030.93195982
112  30.10960946  030.93199667  30.10960339  030.93201948
111  30.10960946  030.93199667
112  30.10960946  030.93199667  30.10958517  030.93209843
111  30.10949450  030.93210140
111  30.10884224  030.93188840
112  30.10883330  030.93172824  30.10885303  030.93163349
111  30.10883330  030.93172824
111  30.10891982  030.93136154
111  30.10887952  030.93134887
111  30.10842920  030.93120723
111  30.10839058  030.93119508
111  30.10830407  030.93156177
112  30.10830407  030.93156177  30.10827371  030.93167231
111  30.10816682  030.93166784
111  30.10797023  030.93160365
112  30.10790041  030.93148785  30.10791710  030.93141241
111  30.10790041  030.93148785
111  30.10792925  030.93134749
112  30.10797326  030.93130187  30.10799603  030.93130889
111  30.10801880  030.93131415
112  30.10814477  030.93123345  30.10817361  030.93111589
111  30.10814477  030.93123345
111  30.10839521  030.93015442
112  30.10839521  030.93015442  30.10841646  030.93007546
111  30.10848628  030.93008599
111  30.10863654  030.93014564
111  30.10851049  030.93067925
111  30.10855092  030.93069197
111  30.10900341  030.93083429
111  30.10903972  030.93084571
111  30.10909085  030.93063887
112  30.10909085  030.93063887  30.10912145  030.93051760
113  30.10920888  030.93055297
111  30.11045529  030.93238151
111  30.11044254  030.93241098
111  30.11011124  030.93230280
112  30.11004001  030.93216675  30.11006551  030.93206990
111  30.11004001  030.93216675
111  30.11013737  030.93179830
111  30.10974795  030.93166921
111  30.10969104  030.93190680
112  30.10961376  030.93192497  30.10956822  030.93190602
111  30.10961376  030.93192497
111  30.10953202  030.93189134
112  30.10949260  030.93177513  30.10950900  030.93170355
111  30.10949260  030.93177513
111  30.10968555  030.93100262
112  30.10968555  030.93100262  30.10970558  030.93092893
111  30.10976741  030.93094980
111  30.10988953  030.93099027
111  30.11031382  030.93113087
111  30.11034054  030.93102980
112  30.11034054  030.93102980  30.11036422  030.93093506
111  30.11041886  030.93096032
111  30.11052996  030.93100454
111  30.11050106  030.93153743
112  30.11045714  030.93156356  30.11042254  030.93154882
111  30.11045714  030.93156356
111  30.11039394  030.93153861
111  30.11029370  030.93189781
112  30.11038756  030.93200958  30.11047680  030.93201589
111  30.11038756  030.93200958
111  30.11043258  030.93201320
112  30.11043258  030.93201320  30.11047082  030.93201531
113  30.11047390  030.93203834
112  30.11046257  030.93194778  30.11044072  030.93194568
111  30.11046257  030.93194778
111  30.11040793  030.93194568
112  30.11040793  030.93194568  30.11035693  030.93194357
111  30.11035875  030.93188883
111  30.11040975  030.93166986
112  30.11045529  030.93163407  30.11049718  030.93163828
111  30.11049900  030.93167618
113  30.11048807  030.93190988
111  30.11088540  030.93247995
111  30.11076082  030.93245216
111  30.11072366  030.93250775
111  30.11057941  030.93248248
112  30.11054007  030.93241426  30.11054444  030.93236120
111  30.11054007  030.93241426
111  30.11061438  030.93102466
111  30.11105588  030.93116614
113  30.11110178  030.93162598
111  30.10996463  030.93613099
112  30.10987720  030.93609562  30.10984005  030.93597688
111  30.10987720  030.93609562
111  30.10979415  030.93577223
112  30.10978978  030.93543873  30.10983349  030.93525682
111  30.10978978  030.93543873
111  30.11042134  030.93298582
111  30.11059191  030.93304356
111  30.11059628  030.93312189
113  30.11072086  030.93316231
111  30.11254892  030.92655897
112  30.11284216  030.92644317  30.11302248  030.92657160
111  30.11284216  030.92644317
111  30.11293555  030.92651198
111  30.11315362  030.92667267
112  30.11315362  030.92667267  30.11331025  030.92679479
111  30.11329022  030.92711693
111  30.11276740  030.92915527
111  30.11315056  030.92928894
111  30.11363810  030.92741591
112  30.11371460  030.92740328  30.11376924  030.92744960
111  30.11371460  030.92740328
111  30.11445225  030.92805810
112  30.11445225  030.92805810  30.11453421  030.92812758
111  30.11452510  030.92818232
111  30.11450554  030.92825952
111  30.11373697  030.92759680
111  30.11371002  030.92764193
111  30.11448798  030.92832883
111  30.11371460  030.93138062
111  30.11370185  030.93139747
111  30.11368363  030.93146274
111  30.11366178  030.93148379
112  30.11357253  030.93150695  30.11351243  030.93148800
111  30.11357253  030.93150695
111  30.11344686  030.93147116
111  30.11338675  030.93149222
112  30.11320279  030.93135746  30.11312643  030.93124423
111  30.11320279  030.93135746
111  30.11293141  030.93087740
112  30.11293141  030.93087740  30.11284048  030.93070865
111  30.11284773  030.93049985
111  30.11246388  030.93037860
111  30.11185220  030.93283202
112  30.11169281  030.93289556  30.11159719  030.93286748
111  30.11169281  030.93289556
111  30.11161917  030.93287300
111  30.11157155  030.93306859
111  30.11177774  030.93313065
111  30.11110912  030.93581247
111  30.11107513  030.93581808
112  30.11090939  030.93585177  30.11081058  030.93582024
111  30.11090939  030.93585177
111  30.11087114  030.93585598
111  30.11058278  030.93575172
111  30.11045769  030.93570649
112  30.11045769  030.93570649  30.11026098  030.93563069
111  30.11033019  030.93534014
111  30.11092970  030.93296743
113  30.11106297  030.93244000
111  30.11177523  030.93470898
111  30.11179799  030.93471775
111  30.11214557  030.93525641
111  30.11178130  030.93601263
111  30.11167505  030.93611088
112  30.11167505  030.93611088  30.11155515  030.93611790
111  30.11143828  030.93600035
113  30.11145990  030.93594547
111  30.11265100  030.93125067
112  30.11290599  030.93119979  30.11305474  030.93129804
111  30.11290599  030.93119979
111  30.11302674  030.93140332
112  30.11325661  030.93164262  30.11343352  030.93175043
111  30.11325661  030.93164262
111  30.11342508  030.93172266
112  30.11342508  030.93172266  30.11355409  030.93177880
111  30.11352222  030.93198585
111  30.11345847  030.93224027
111  30.11319893  030.93302282
112  30.11319893  030.93302282  30.11315491  030.93314038
111  30.11308509  030.93318950
112  30.11297628  030.93328712  30.11291071  030.93330818 3 102
111  30.11280848  030.93328326 3 102
111  30.11267937  030.93324254 3 102
111  30.11240940  030.93315740
111  30.11236902  030.93330445 3 102
111  30.11264474  030.93339849 3 102
111  30.11294485  030.93350085
111  30.11220628  030.93514060
111  30.11217745  030.93514236
111  30.11181317  030.93456861
111  30.11214559  030.93325217
113  30.11222487  030.93293823
111  30.11468113  030.92756958
112  30.11448904  030.92759192  30.11439149  030.92749271
111  30.11448904  030.92759192
111  30.11378273  030.92687035
111  30.11632060  030.91681952
111  30.11641021  030.91663001
111  30.11656320  030.91599581
112  30.11656320  030.91599581  30.11660473  030.91584168
111  30.11674242  030.91580378
111  30.11739156  030.91562438
112  30.11760794  030.91595032  30.11753144  030.91624090
113  30.11760794  030.91595032
111  30.11792889  030.91398077
112  30.11807095  030.91414501  30.11803161  030.91431682
111  30.11807095  030.91414501
111  30.11800538  030.91442800
112  30.11800538  030.91442800  30.11795511  030.91463266
111  30.11779775  030.91474637
111  30.11712894  030.91494092
112  30.11692786  030.91460992  30.11697158  030.91440779
111  30.11692786  030.91460992
111  30.11701092  030.91424608
113  30.11771032  030.91404394
111  30.11571045  030.91760060
112  30.11531442  030.91769156  30.11509148  030.91751874
111  30.11531442  030.91769156
111  30.11444366  030.91670920
112  30.11444366  030.91670920  30.11433612  030.91658792
111  30.11444890  030.91648483
111  30.11568685  030.91612099
112  30.11568685  030.91612099  30.11582848  030.91608157
112  30.11597011  030.91636961  30.11594650  030.91646967
111  30.11597011  030.91636961
111  30.11584684  030.91690628
113  30.11587569  030.91693053
111  30.10823828  030.91872880
112  30.10823828  030.91872880  30.10820549  030.91878986
112  30.10811260  030.91872248  30.10808892  030.91865932
111  30.10811260  030.91872248
111  30.10803428  030.91849931
112  30.10808164  030.91838562  30.10815267  030.91836246
111  30.10808164  030.91838562
111  30.10830385  030.91831614
112  30.10830385  030.91831614  30.10836031  030.91829930
112  30.10837852  030.91843615  30.10833845  030.91851826
113  30.10837852  030.91843615
111  30.11117094  030.91597509
111  30.11263896  030.91551188
112  30.11279559  030.91553504  30.11285206  030.91559400
111  30.11279559  030.91553504
111  30.11289409  030.91564395
111  30.11300505  030.91576665
112  30.11300505  030.91576665  30.11313072  030.91590561
111  30.11297409  030.91615827
111  30.11170028  030.91654351
111  30.11185753  030.91723397
111  30.11377367  030.91668043
112  30.11388295  030.91674150  30.11393577  030.91679624
111  30.11388295  030.91674150
111  30.11461405  030.91758234
111  30.11478602  030.91778012
111  30.11524036  030.91830266
112  30.11524036  030.91830266  30.11543707  030.91853007
111  30.11540743  030.91875019
111  30.11371653  030.92547194
112  30.11329471  030.92568417  30.11301713  030.92557553
111  30.11329471  030.92568417
111  30.11320947  030.92563869
112  30.11320947  030.92563869  30.11301276  030.92552499
111  30.11303514  030.92524039
111  30.11334043  030.92405430
112  30.11317677  030.92247890  30.11283140  030.92180081
111  30.11317677  030.92247890
111  30.11126626  030.91873041
111  30.11136680  030.91866219
111  30.11133795  030.91860734
111  30.11123741  030.91867556
112  30.11064000  030.91847764  30.11031583  030.91868357
111  30.11064000  030.91847764
111  30.10971475  030.91909664
111  30.10966011  030.91911349
111  30.10965282  030.91905453
111  30.10882625  030.91935018
111  30.10843433  030.91949035
111  30.10839426  030.91948825
111  30.10836876  030.91947140
111  30.10835055  030.91943982
111  30.10833051  030.91937245
111  30.10832322  030.91934297
111  30.10833051  030.91930297
111  30.10861663  030.91873599
111  30.10887874  030.91821657
111  30.10890788  030.91817025
111  30.10895342  030.91812393
111  30.10900624  030.91810288
111  30.10905906  030.91806077
111  30.11077894  030.91753977
111  30.11062814  030.91685461
111  30.10790679  030.91766346
112  30.10767548  030.91753714  30.10760080  030.91735397
111  30.10767548  030.91753714
111  30.10760808  030.91726133
112  30.10760808  030.91726133  30.10756984  030.91708658
113  30.10776108  030.91699394
111  30.11621965  030.91447975
112  30.11621965  030.91447975  30.11633112  030.91444690
112  30.11640106  030.91464904  30.11638139  030.91474505
111  30.11640106  030.91464904
111  30.11629396  030.91509121
112  30.11629396  030.91509121  30.11626555  030.91516701
111  30.11622402  030.91519228
111  30.11609288  030.91525797
111  30.11394877  030.91588962
112  30.11372802  030.91583403  30.11362748  030.91573044
111  30.11372802  030.91583403
111  30.11350727  030.91559147
112  30.11350727  030.91559147  30.11336520  030.91541208
111  30.11359688  030.91524280
113  30.11611950  030.91450889
111  30.12426173  030.91212826
112  30.12443840  030.91225461  30.12451672  030.91238095
111  30.12443840  030.91225461
112  30.12443840  030.91225461  30.12448394  030.91266944
111  30.12409781  030.91290318
111  30.11850764  030.91452884
112  30.11850764  030.91452884  30.11842532  030.91454653
112  30.11827633  030.91425932  30.11831276  030.91409718
111  30.11827633  030.91425932
111  30.11835283  030.91396242
112  30.11835283  030.91396242  30.11839290  030.91383398
111  30.11853132  030.91379818
113  30.11931288  030.91357042
111  30.12495103  030.91265359
112  30.12479804  030.91252934  30.12475979  030.91239879
111  30.12479804  030.91252934
111  30.12470879  030.91217979
112  30.12470879  030.91217979  30.12467418  030.91203238
111  30.12480714  030.91196921
111  30.12746634  030.91118585
112  30.12771892  030.91128694  30.12782067  030.91136847
111  30.12785975  030.91141117
111  30.12791274  030.91148772
111  30.12795628  030.91158175
111  30.12793443  030.91168914
111  30.12787465  030.91178949
111  30.12802741  030.91174557
111  30.12818060  030.91244753
111  30.12853203  030.91234321
111  30.12860337  030.91236162 3 102
111  30.12996666  030.91432500 3 102
112  30.12986840  030.91696391  30.12888592  030.91831137
111  30.12986840  030.91696391
112  30.12986840  030.91696391  30.12977705  030.91706450 3 102
112  30.12955034  030.91689924  30.12953285  030.91676584
111  30.12955034  030.91689924 3 102
111  30.12948789  030.91646482
111  30.12908192  030.91678666 3 102
111  30.12942386  030.91699599
112  30.12942386  030.91699599  30.12953924  030.91707077 3 102
112  30.12940362  030.91740816  30.12927600  030.91748901
111  30.12940362  030.91740816 3 102
111  30.12922504  030.91751665 3 102
112  30.12897593  030.91743443  30.12890431  030.91731652
111  30.12897593  030.91743443 3 102
111  30.12819707  030.91615593 3 102
111  30.12813327  030.91569790
111  30.12772588  030.91602408 3 102
111  30.12807983  030.91624293 3 102
111  30.12876285  030.91735536
112  30.12876285  030.91735536  30.12881991  030.91748308 3 102
111  30.12875693  030.91761359
111  30.12869991  030.91757191
111  30.12799653  030.91644106
112  30.12799653  030.91644106  30.12792369  030.91631755
111  30.12780405  030.91625550
111  30.12759914  030.91612838
111  30.12772995  030.91634315
112  30.12793469  030.91648042  30.12805366  030.91667131
111  30.12793469  030.91648042
111  30.12864130  030.91761647
111  30.12865437  030.91771891 3 102
111  30.12843681  030.91778479 3 102
112  30.12827074  030.91771663  30.12822249  030.91765357
111  30.12827074  030.91771663 3 102
111  30.12814481  030.91752518 3 102
111  30.12808271  030.91705686
111  30.12767331  030.91737869 3 102
111  30.12804354  030.91761153 3 102
111  30.12816666  030.91781377
111  30.12817011  030.91783803
111  30.12818215  030.91786197
111  30.12819070  030.91797063
111  30.12816142  030.91797792
111  30.12817303  030.91801451
111  30.12827198  030.91798482 3 102
111  30.12873389  030.91784622
111  30.12881334  030.91789132
111  30.12915944  030.91844611
111  30.12919208  030.91857383
111  30.12915741  030.91870474
111  30.12701390  030.91930878
112  30.12701390  030.91930878  30.12558652  030.91969212
111  30.12473710  030.91832138
111  30.12309017  030.91564907
112  30.12301289  030.91554085  30.12297647  030.91549201
112  30.12305214  030.91536552  30.12312789  030.91533857
111  30.12305214  030.91536552
111  30.12367285  030.91522400
111  30.12513036  030.91479227
111  30.12513205  030.91479910
112  30.12524313  030.91488217  30.12526674  030.91497477
111  30.12524313  030.91488217
111  30.12543938  030.91482404
112  30.12543938  030.91482404  30.12541830  030.91472852
111  30.12550306  030.91468920
111  30.12550137  030.91468237
111  30.12609872  030.91450543
111  30.12700301  030.91596447
111  30.12705829  030.91636591
111  30.12745850  030.91604489
111  30.12716498  030.91587063
111  30.12628752  030.91444305
111  30.12684908  030.91428716
111  30.12705584  030.91461764
111  30.12710704  030.91501370
111  30.12751126  030.91468253
111  30.12721778  030.91450308
111  30.12704164  030.91422800
111  30.12754858  030.91407183
111  30.12759998  030.91407461
111  30.12840962  030.91538025
111  30.12845950  030.91576919
111  30.12886329  030.91544418
111  30.12856057  030.91526058
111  30.12732100  030.91322577
111  30.12713725  030.91292414
111  30.12721452  030.91275556
111  30.12719702  030.91268412
111  30.12711009  030.91270867
113  30.12696028  030.91206705
111  30.12852161  030.91160593
111  30.12849247  030.91159751
111  30.12837955  030.91155960
111  30.12832491  030.91152801
111  30.12814459  030.91134481
112  30.12806445  030.91119319  30.12800617  030.91107105
111  30.12819012  030.91098050
111  30.13102359  030.91014613
111  30.13102812  030.91016862
111  30.13151771  030.91003469
112  30.13178872  030.91010292  30.13194172  030.91018884
112  30.13173190  030.91062603  30.13142955  030.91078018
111  30.13173190  030.91062603
113  30.13165103  030.91067657
111  30.11126103  030.93096324
112  30.11120333  030.93098143  30.11117710  030.93094505
111  30.11120333  030.93098143
111  30.11116440  030.93089303
111  30.11102235  030.93013857
112  30.11100924  030.92973533  30.11105121  030.92957767
112  30.11125840  030.92936241  30.11130299  030.92921688
111  30.11125840  030.92936241
111  30.11135282  030.92901071
112  30.11135282  030.92901071  30.11139479  030.92883790
112  30.11129512  030.92857715  30.11132660  030.92846194
111  30.11129512  030.92857715
111  30.11134495  030.92839827
112  30.11142888  030.92824365  30.11148658  030.92818301
111  30.11142888  030.92824365
111  30.11192196  030.92771307
112  30.11192196  030.92771307  30.11199802  030.92764030
112  30.11208458  030.92782828  30.11205573  030.92794046
113  30.11208458  030.92782828
111  30.11108806  030.92864934
112  30.11088348  030.92877971  30.11084414  030.92889492
111  30.11088348  030.92877971
111  30.11078119  030.92916475
112  30.11078119  030.92916475  30.11074185  030.92933454
112  30.11082316  030.92947704  30.11079168  030.92958618
112  30.11072612  030.92958618  30.11067872  030.92958180
111  30.11066579  030.92949219
111  30.11081835  030.92606518
112  30.11081835  030.92606518  30.11083365  030.92578220
112  30.11070776  030.92507780  30.11060940  030.92471397
111  30.11070776  030.92507780
112  30.11070776  030.92507780  30.11072087  030.92468365
111  30.11100675  030.92480190
111  30.11200078  030.92562353
111  30.11207159  030.92574177
111  30.11218437  030.92584486
112  30.11218437  030.92584486  30.11243572  030.92608236
111  30.11240731  030.92649369
111  30.11227355  030.92703033
112  30.11220536  030.92715767  30.11214766  030.92721174
111  30.11220536  030.92715767
111  30.11202701  030.92733352
112  30.11179708  030.92732796  30.11177085  030.92722791
111  30.11179708  030.92732796
111  30.11141890  030.92742489
111  30.11142115  030.92748814
111  30.11131558  030.92785616
113  30.11125903  030.92805331
111  30.11152773  030.92191699
112  30.11203042  030.92192120  30.11231274  030.92173802
111  30.11203042  030.92192120
111  30.11214699  030.92184541
112  30.11214699  030.92184541  30.11237466  030.92176961
111  30.11251855  030.92198226
111  30.11283365  030.92260338
112  30.11283365  030.92260338  30.11311778  030.92317187
111  30.11292107  030.92392775
111  30.11254587  030.92537844
112  30.11217249  030.92553003  30.11193009  030.92540871
111  30.11217249  030.92553003
111  30.11191450  030.92532251
111  30.11109927  030.92466675
111  30.11033786  030.92377417
111  30.11012120  030.92347295
111  30.10991902  030.92313186
113  30.10992995  030.92307081
111  30.10992434  030.92300993
111  30.10987699  030.92292572
111  30.10990795  030.92290256
111  30.10979867  030.92270043
111  30.10991341  030.92261832
111  30.10982781  030.92245620
111  30.10991159  030.92240146
112  30.10991159  030.92240146  30.10998263  030.92235514
111  30.11005366  030.92219723
111  30.11117753  030.92154258
111  30.11122115  030.92151717
112  30.11122115  030.92151717  30.11125940  030.92149611
111  30.11127762  030.92152138
111  30.11139418  030.92174877
112  30.11148343  030.92187931  30.11152532  030.92192563
113  30.11148343  030.92187931
111  30.11119565  030.92136558
112  30.11115012  030.92147295  30.11109002  030.92151296
111  30.11115012  030.92147295
111  30.11084960  030.92165192
112  30.11084960  030.92165192  30.11082228  030.92166876
111  30.11080406  030.92165402
111  30.11078984  030.92162400
111  30.11082809  030.92160084
111  30.11067363  030.92127471
111  30.11064813  030.92128944
111  30.11062557  030.92127715
112  30.11063650  030.92119293  30.11066746  030.92117398
111  30.11063650  030.92119293
111  30.11091710  030.92101548
111  30.11094613  030.92099712
112  30.11094613  030.92099712  30.11098802  030.92097185
113  30.11100805  030.92099501
111  30.11095418  030.92088687
112  30.11091265  030.92094245  30.11086894  030.92097025
111  30.11091265  030.92094245
111  30.11009741  030.92142755
111  30.11011181  030.92145829
111  30.11012582  030.92148819
111  30.11030286  030.92138713
111  30.11036599  030.92152266
111  30.11037692  030.92151508
111  30.11046581  030.92170592
111  30.11045488  030.92171350
111  30.11050175  030.92181411
111  30.11051049  030.92184696
111  30.11007555  030.92210466
112  30.11007555  030.92210466  30.10996846  030.92216783
112  30.10977175  030.92239522  30.10960564  030.92251649
111  30.10952477  030.92237248
111  30.10914010  030.92157915
111  30.10916633  030.92155641
111  30.10888438  030.92096268
111  30.10865051  030.92033610
111  30.10863959  030.92026031
111  30.10864833  030.92017946
111  30.10867674  030.92011124
111  30.10873138  030.92005313
111  30.10878821  030.92002534
111  30.10982639  030.91971711
111  30.10982420  030.91964889
111  30.10997720  030.91960341
112  30.10997720  030.91960341  30.11019139  030.91954783
111  30.11033127  030.91971711
113  30.11036187  030.91973732
111  30.11218637  030.91508598
111  30.11223445  030.91516430
111  30.11224538  030.91524515
111  30.11069139  030.91569488
111  30.11037010  030.91430528
111  30.10888412  030.91477465
111  30.10899970  030.91526535
111  30.10782019  030.91562875
111  30.10764242  030.91492849
111  30.10794186  030.91483585
111  30.10791563  030.91474237
111  30.10753533  030.91482322
111  30.10747049  030.91433603
111  30.10770799  030.91429519
111  30.10767958  030.91407538
111  30.10720530  030.91414360
111  30.10720748  030.91417644
111  30.10709164  030.91418402
111  30.10706089  030.91350468
111  30.10715793  030.91347134
111  30.10755921  030.91346830
111  30.10755921  030.91334400
111  30.10733365  030.91334400
111  30.10733103  030.91338645
111  30.10731792  030.91339857
111  30.10707400  030.91341070
111  30.10702417  030.91337735
111  30.10699269  030.91233139
111  30.10703990  030.91158558
111  30.10710810  030.91104289
111  30.10720514  030.91058206
112  30.10720514  030.91058206  30.10730585  030.91015397
111  30.10768248  030.91001512
111  30.10802607  030.91032877
111  30.11044246  030.91309186
112  30.11049407  030.91342345  30.11045691  030.91359525
111  30.11049407  030.91342345
111  30.11048179  030.91347440
111  30.10968335  030.91444987
111  30.10990249  030.91438068
111  30.11049624  030.91365220
111  30.11064377  030.91356283
112  30.11064377  030.91356283  30.11077054  030.91352493
113  30.11087790  030.91358977
111  30.10698799  030.91457053
112  30.10694837  030.91460549  30.10691953  030.91461076
111  30.10694837  030.91460549
111  30.10684667  030.91461427
112  30.10684667  030.91461427  30.10680114  030.91461427
111  30.10679053  030.91458788
111  30.10678613  030.91445804
112  30.10683757  030.91440548  30.10687703  030.91440022
111  30.10683757  030.91440548
111  30.10693016  030.91439847
112  30.10693016  030.91439847  30.10696507  030.91439847
113  30.10697662  030.91441080
111  30.10700908  030.91486692
112  30.10688159  030.91507921  30.10677382  030.91511781
111  30.10688159  030.91507921
111  30.10683453  030.91508798
112  30.10680266  030.91504587  30.10679962  030.91499850
111  30.10680266  030.91504587
111  30.10679885  030.91483357
111  30.10679457  030.91470714
112  30.10684971  030.91466690  30.10689676  030.91466339
111  30.10684971  030.91466690
111  30.10695140  030.91466164
112  30.10695140  030.91466164  30.10699390  030.91466164
