I
1050 Generated by WorldEditor 2.1.0r1

1   1774 1 0 CYOD Cold Lake AB
1302 city Cold Lake
1302 country Canada
111  54.40875406 -110.28250288
111  54.40873856 -110.28248396
111  54.40898872 -110.28189642
111  54.40900768 -110.28192018
111  54.40909346 -110.28171934
111  54.40957303 -110.28232012
111  54.40948726 -110.28252096
111  54.40949808 -110.28253452
111  54.40939165 -110.28278630
113  54.40937988 -110.28276752
110 1 0.00 0.0000 Hangar 04
111  54.40807355 -110.28166581
111  54.40806177 -110.28165067
111  54.40803486 -110.28171425
111  54.40755961 -110.28110368
111  54.40758652 -110.28104010
111  54.40756846 -110.28101690
111  54.40781957 -110.28042713
111  54.40783827 -110.28045115
111  54.40786686 -110.28038469
111  54.40834102 -110.28099386
111  54.40831243 -110.28106033
113  54.40832466 -110.28107604
110 1 0.00 0.0000 Hangar 05
111  54.40677529 -110.27868940
111  54.40598161 -110.27890203
111  54.40580787 -110.27683896
113  54.40659383 -110.27662398
110 1 0.00 0.0000 Hangar 06
111  54.40696325 -110.27406938
111  54.40733235 -110.27320053
111  54.40766679 -110.27362057
113  54.40729769 -110.27448942
110 1 0.00 0.0000 Hangar 07
111  54.40816097 -110.27246581
111  54.40782385 -110.27204231
111  54.40819550 -110.27116716
113  54.40853310 -110.27158979
110 1 0.00 0.0000 Hangar 08
111  54.40901605 -110.27045305
111  54.40868557 -110.27003787
111  54.40905722 -110.26916272
113  54.40938818 -110.26957703
110 1 0.00 0.0000 Hangar 09 Hushhouse
111  54.40930775 -110.26484827
111  54.40910526 -110.26459085
111  54.40924403 -110.26426610
113  54.40944652 -110.26452352
110 1 0.00 0.0000 Hangar 10
111  54.40895792 -110.25111379
111  54.40875194 -110.25084168
111  54.40884430 -110.25063009
113  54.40905154 -110.25090437
110 1 0.00 0.0000 Hangar 11
111  54.39732976 -110.26767996
111  54.39725535 -110.26758229
111  54.39727085 -110.26755009
111  54.39726285 -110.26754282
111  54.39737207 -110.26728278
111  54.39770196 -110.26770926
111  54.39759239 -110.26796921
111  54.39758520 -110.26795986
111  54.39757290 -110.26799197
113  54.39749442 -110.26789249
110 1 0.00 0.0000 Hangar 12
111  54.39670265 -110.26529950
111  54.39721732 -110.26594081
111  54.39692368 -110.26663934
113  54.39640900 -110.26599803
110 1 0.00 0.0000 Road NW
111  54.42308992 -110.30528955
111  54.42304305 -110.30523210
111  54.42293545 -110.30509736
111  54.42049199 -110.30202915
111  54.42020942 -110.30167451
111  54.42019939 -110.30170680
111  54.42020441 -110.30177139
111  54.42017428 -110.30177856
111  54.42012711 -110.30127079
111  54.42016056 -110.30126762
111  54.42017059 -110.30137311
111  54.42026829 -110.30153673
111  54.42054991 -110.30188782
111  54.42296502 -110.30489867
111  54.42301098 -110.30495597
113  54.42315575 -110.30513645
110 1 0.00 0.0000 tiny road 1
111  54.40942643 -110.28584321
112  54.40943726 -110.28588600  54.40944793 -110.28590221
111  54.40943726 -110.28588600
111  54.40966160 -110.28616877
112  54.40966160 -110.28616877  54.40972830 -110.28624604
112  54.40987707 -110.28629791  54.40993239 -110.28636606
111  54.40987707 -110.28629791
111  54.40997017 -110.28643964
112  54.40995863 -110.28666546  54.40989777 -110.28678701
111  54.40984241 -110.28671885
111  54.40973363 -110.28656874
112  54.40973363 -110.28656874  54.40968361 -110.28648631
112  54.40963655 -110.28622975  54.40957612 -110.28613267
111  54.40963655 -110.28622975
111  54.40941734 -110.28592484
112  54.40941734 -110.28592484  54.40940590 -110.28591108
113  54.40939101 -110.28592642
110 2 0.00 0.0000 apron road NE
111  54.41025814 -110.26669653
111  54.41017156 -110.26690728
111  54.41014490 -110.26697082
111  54.40969546 -110.26803492
111  54.40947449 -110.26775856
111  54.40968494 -110.26727300
111  54.40966690 -110.26725234
113  54.41002615 -110.26640520
110 1 0.00 0.0000 Road NE
111  54.41035355 -110.26549262
111  54.41058720 -110.26543698
111  54.41061709 -110.26565826
112  54.41061709 -110.26565826  54.41062792 -110.26571714
111  54.41066997 -110.26571095
111  54.41069181 -110.26579919
111  54.41067462 -110.26578876
111  54.41068925 -110.26586901
111  54.41053953 -110.26590930
112  54.41053953 -110.26590930  54.41050346 -110.26591860
111  54.41050887 -110.26599298
111  54.41053773 -110.26623473
111  54.41043311 -110.26646408
112  54.41039343 -110.26655396  54.41038080 -110.26661284
111  54.41041327 -110.26677401
111  54.41049795 -110.26694790
111  54.41067890 -110.26717218
111  54.41066343 -110.26723304
111  54.41065943 -110.26721265
111  54.41064691 -110.26726354
111  54.41043387 -110.26698884
111  54.41040966 -110.26693517
111  54.41037359 -110.26685769
112  54.41037359 -110.26685769  54.41032669 -110.26677401
111  54.41026536 -110.26682050
111  54.41019140 -110.26691038
111  54.41017156 -110.26690728
111  54.41025814 -110.26669653
112  54.41032849 -110.26655396  54.41031767 -110.26635560
111  54.41032849 -110.26655396
111  54.41030324 -110.26625022
112  54.41030324 -110.26625022  54.41027979 -110.26603017
111  54.41014154 -110.26601697
113  54.41039118 -110.26594972
110 1 0.00 0.0000 carpark Firestation
111  54.40564909 -110.27752610
111  54.40558960 -110.27754021
111  54.40553248 -110.27688943
113  54.40559284 -110.27687885
110 1 0.00 0.0000 Road Firstation
111  54.40561423 -110.27897269
111  54.40550392 -110.27900963
111  54.40549762 -110.27896158
111  54.40553098 -110.27895023
111  54.40552046 -110.27884693
111  54.40549041 -110.27885678
111  54.40545432 -110.27853962
111  54.40553098 -110.27851896
111  54.40553413 -110.27846052
111  54.40553010 -110.27836503
111  54.40549641 -110.27832011
111  54.40540291 -110.27834545
111  54.40539419 -110.27826588
111  54.40538155 -110.27813468
111  54.40556104 -110.27808511
111  54.40557245 -110.27820086
111  54.40566777 -110.27817549
111  54.40570467 -110.27816559
111  54.40571472 -110.27828113
111  54.40567545 -110.27827567
111  54.40558509 -110.27830462
111  54.40556706 -110.27836143
111  54.40557006 -110.27845440
111  54.40559583 -110.27850821
113  54.40556977 -110.27851568
110 1 0.00 0.0000 Apron Firestation
111  54.40490139 -110.27767913
111  54.40493724 -110.27769516
111  54.40522282 -110.27763009
111  54.40528146 -110.27827621
111  54.40499436 -110.27837693
113  54.40496780 -110.27841873
110 5 0.00 0.0000 Medley Gravel
111  54.40828797 -110.25104620
111  54.40835051 -110.25090176
111  54.40860128 -110.25032151
111  54.40865338 -110.25017122
112  54.40883531 -110.25035435  54.40884137 -110.25036995
112  54.40883229 -110.25057791  54.40883322 -110.25058573
111  54.40884952 -110.25061812
111  54.40884430 -110.25063009
111  54.40875194 -110.25084168
111  54.40874745 -110.25085196
112  54.40872336 -110.25084826  54.40872042 -110.25085330
112  54.40873243 -110.25096004  54.40873478 -110.25096659
112  54.40903502 -110.25139156  54.40902945 -110.25140818
111  54.40903502 -110.25139156
112  54.40903502 -110.25139156  54.40903444 -110.25140617
112  54.40896392 -110.25155013  54.40895541 -110.25154912
111  54.40873697 -110.25129798
112  54.40867192 -110.25120959  54.40866928 -110.25120304
112  54.40864468 -110.25108742  54.40864204 -110.25108288
111  54.40857916 -110.25105773
111  54.40859952 -110.25101210
111  54.40851741 -110.25095996
111  54.40849343 -110.25101563
111  54.40845556 -110.25098344
111  54.40839755 -110.25110199
111  54.40843194 -110.25115364
112  54.40833607 -110.25122588  54.40829133 -110.25120662
111  54.40833607 -110.25122588
111  54.40829257 -110.25117488
114  54.40829257 -110.25117488  54.40826402 -110.25113674
110 1 0.00 0.0000 Medley Road 2
111  54.40781796 -110.25258420
111  54.40778415 -110.25244534
111  54.40777115 -110.25243040
111  54.40765951 -110.25230222
111  54.40763336 -110.25233042
111  54.40748865 -110.25272008
111  54.40742420 -110.25266785
111  54.40738833 -110.25261039
111  54.40729774 -110.25252473
111  54.40735124 -110.25236803
111  54.40739319 -110.25239833
111  54.40745886 -110.25238057
111  54.40753486 -110.25217268
111  54.40753122 -110.25213193
111  54.40744786 -110.25202268
111  54.40748146 -110.25193476
111  54.40750386 -110.25196165
111  54.40753664 -110.25188388
111  54.40771926 -110.25210310
111  54.40771277 -110.25211796
111  54.40769417 -110.25217163
111  54.40770268 -110.25221655
111  54.40780870 -110.25233963
111  54.40786016 -110.25239937
113  54.40790004 -110.25239360
110 1 0.00 0.0000 Medley Road
111  54.40814756 -110.25181883
111  54.40807172 -110.25172715
111  54.40794205 -110.25157040
111  54.40787987 -110.25173229
111  54.40788547 -110.25177632
111  54.40803295 -110.25197429
111  54.40807725 -110.25198208
111  54.40794906 -110.25227977
111  54.40793534 -110.25220045
111  54.40782225 -110.25208401
111  54.40767731 -110.25191798
111  54.40769787 -110.25186700
111  54.40775685 -110.25192816
111  54.40781692 -110.25177368
111  54.40776014 -110.25171268
111  54.40778927 -110.25164046
111  54.40776514 -110.25161237
111  54.40781847 -110.25147713
111  54.40771033 -110.25135052
111  54.40773293 -110.25129791
111  54.40769853 -110.25125570
111  54.40776443 -110.25068094
111  54.40817016 -110.24971936
111  54.40828107 -110.24985225
111  54.40826230 -110.24990074
111  54.40823836 -110.24986900
111  54.40790442 -110.25063112
111  54.40800169 -110.25075735
111  54.40791122 -110.25097095
111  54.40793079 -110.25099360
111  54.40790969 -110.25104444
111  54.40788999 -110.25102062
111  54.40786445 -110.25108330
111  54.40787564 -110.25112535
111  54.40789566 -110.25120061
111  54.40795784 -110.25143431
111  54.40811142 -110.25163360
113  54.40818577 -110.25173008
111  54.40799345 -110.25210803
111  54.40800542 -110.25206091
111  54.40799963 -110.25200861
111  54.40786029 -110.25181796
111  54.40784107 -110.25182431
111  54.40778531 -110.25196334
111  54.40795403 -110.25215051
113  54.40797174 -110.25213949
110 5 0.00 0.0000 Medlay Gravel 2
111  54.40787564 -110.25112535
111  54.40812220 -110.25100924
112  54.40812220 -110.25100924  54.40811933 -110.25103506
112  54.40812202 -110.25109671  54.40812562 -110.25112850
111  54.40812202 -110.25109671
112  54.40812202 -110.25109671  54.40812360 -110.25109671
113  54.40789566 -110.25120061
110 2 0.00 0.0000 New Medley road
111  54.40847400 -110.25015479
111  54.40850794 -110.25007746
112  54.40848732 -110.24993306  54.40844292 -110.24988674
111  54.40839852 -110.24991127
111  54.40835429 -110.25002272
111  54.40826230 -110.24990074
111  54.40828107 -110.24985225
111  54.40817016 -110.24971936
111  54.40824788 -110.24952711
111  54.40827642 -110.24956525
111  54.40830021 -110.24950804
111  54.40832558 -110.24954346
111  54.40830338 -110.24959795
111  54.40840328 -110.24970965
112  54.40840328 -110.24970965  54.40844768 -110.24975324
112  54.40852380 -110.24977232  54.40857454 -110.24981046
111  54.40852380 -110.24977232
111  54.40860150 -110.24988674
112  54.40860150 -110.24988674  54.40866810 -110.24998755
111  54.40865338 -110.25017122
113  54.40860128 -110.25032151
110 1 0.00 153.4400 NE road
111  54.40928072 -110.26511200
111  54.40931606 -110.26509788
111  54.40933713 -110.26507760
111  54.40934987 -110.26504657
112  54.40934615 -110.26498544  54.40932969 -110.26495989
111  54.40934615 -110.26498544
111  54.40930253 -110.26493613
111  54.40932966 -110.26487489
111  54.40945289 -110.26459764
112  54.40945289 -110.26459764  54.40950494 -110.26465786
111  54.40952034 -110.26461041
111  54.40955379 -110.26466060
111  54.40954211 -110.26466060
111  54.40957752 -110.26470484
111  54.40941666 -110.26514924
111  54.40942199 -110.26521748
111  54.40942909 -110.26529663
113  54.40930192 -110.26513863
130 Airport Boundary
111  54.38899950 -110.25865481
111  54.38914709 -110.25852529
111  54.39509340 -110.25854898
111  54.39490418 -110.26176815
111  54.39466739 -110.26231313
111  54.39483795 -110.26252549
111  54.39658686 -110.25843515
111  54.39660736 -110.25810453
111  54.39743342 -110.25419474
111  54.39792524 -110.25437896
111  54.39813595 -110.25330465
111  54.39813812 -110.25059822
111  54.40096357 -110.25053109
111  54.40093373 -110.24580327
111  54.40114124 -110.24526628
111  54.40128731 -110.24504139
111  54.40351600 -110.25065775
111  54.40436050 -110.24988412
111  54.40448284 -110.25022680
111  54.40532696 -110.24950392
111  54.40740770 -110.25212778
111  54.40743418 -110.25205675
111  54.40743171 -110.25200881
111  54.40746531 -110.25192089
111  54.40749154 -110.25190836
111  54.40751241 -110.25185375
111  54.40755186 -110.25175281
111  54.40752504 -110.25172322
111  54.40762568 -110.25145136
111  54.40765307 -110.25148339
111  54.40770180 -110.25137033
111  54.40769721 -110.25134878
111  54.40771981 -110.25129618
111  54.40768541 -110.25125743
111  54.40775131 -110.25068267
111  54.40776852 -110.25064528
111  54.40779296 -110.25047254
111  54.40827507 -110.24937876
111  54.40867680 -110.24929185
111  54.41051402 -110.24512910
111  54.41064106 -110.24490129
111  54.41292630 -110.24417937
111  54.41550970 -110.25304098
111  54.41392663 -110.25309822
111  54.41351407 -110.25393260
111  54.41342389 -110.25526835
111  54.41381144 -110.25640062
111  54.41298275 -110.25834540
111  54.41291856 -110.25836898
111  54.41219876 -110.25825878
111  54.41220485 -110.25834804
111  54.41220409 -110.25844199
111  54.41220424 -110.25847161
111  54.41299636 -110.25946577
111  54.41323898 -110.25900718
111  54.41385819 -110.25973679
111  54.41383978 -110.25981964
111  54.41393275 -110.25992558
111  54.41400405 -110.26000683
111  54.41408568 -110.26009984
111  54.41419093 -110.26020595
111  54.41421648 -110.26014344
111  54.41428488 -110.26019121
111  54.41442631 -110.25985663
111  54.41437354 -110.25979148
111  54.41476163 -110.25887392
111  54.41541566 -110.25661840
111  54.41574290 -110.25356775
111  54.41632470 -110.25605261
111  54.41642016 -110.25911606
111  54.41637761 -110.26099893
111  54.41609082 -110.26224299
111  54.41549632 -110.26275467
111  54.41396651 -110.26317137
111  54.41398942 -110.26341618
111  54.41399694 -110.26349664
111  54.41400323 -110.26356386
111  54.41401017 -110.26363802
111  54.41402455 -110.26379180
111  54.41396699 -110.26380645
111  54.41407907 -110.26490006
111  54.41347825 -110.26577179
111  54.41364550 -110.26781596
111  54.41225539 -110.27101290
111  54.41222996 -110.27131244
111  54.41091847 -110.27151222
111  54.41099999 -110.27241142
111  54.41134452 -110.27232529
111  54.41150286 -110.27222716
111  54.41159422 -110.27301496
111  54.41137401 -110.27308117
111  54.41138215 -110.27317947
111  54.41128074 -110.27320398
111  54.41132737 -110.27381271
111  54.41092945 -110.27393896
111  54.41094980 -110.27417393
111  54.41088380 -110.27431908
111  54.40958580 -110.27470413
111  54.41003700 -110.27945531
111  54.40998464 -110.27947035
111  54.41002960 -110.28000043
111  54.41050686 -110.28002884
111  54.41065623 -110.28056334
111  54.41174473 -110.28191183
111  54.41220076 -110.28080985
111  54.41323885 -110.28212677
111  54.41187754 -110.28536312
111  54.41295226 -110.28674298
111  54.41248505 -110.28864727
111  54.41247822 -110.28939085
111  54.41251718 -110.28983215
111  54.41270270 -110.29047984
111  54.42169859 -110.30146863
111  54.42301586 -110.30403554
111  54.42316482 -110.30511537
111  54.42317319 -110.30515893
111  54.42310736 -110.30531203
111  54.42308314 -110.30530532
111  54.42321398 -110.30545449
111  54.42368041 -110.30873601
111  54.41941429 -110.31869360
111  54.40984347 -110.30667519
111  54.40912205 -110.30833054
111  54.40869111 -110.30779514
111  54.40939144 -110.30610703
111  54.39315519 -110.28565004
111  54.38840650 -110.27968408
111  54.38857317 -110.27217386
113  54.38512221 -110.26788366
120 Linear Feature 24
111  54.40456191 -110.27948599 1
111  54.40465299 -110.27946383 1
111  54.40491245 -110.27940067 1
111  54.40487990 -110.27896605 1
115  54.40486737 -110.27879867
120 Linear Feature 24
111  54.40472476 -110.27968364 1
111  54.40480956 -110.27966397 1
111  54.40507340 -110.27960278 1
111  54.40504258 -110.27916998 1
115  54.40503021 -110.27899631
120 Linear Feature 24
111  54.40487416 -110.27987101 1
111  54.40496093 -110.27985092 1
111  54.40522274 -110.27979030 1
111  54.40519207 -110.27935881 1
115  54.40517962 -110.27918369
120 Linear Feature 24
111  54.40503552 -110.28008662 1
111  54.40512269 -110.28006455 1
111  54.40538770 -110.27999744 1
111  54.40535335 -110.27955771 1
115  54.40534097 -110.27939930
120 Linear Feature 24
111  54.40519239 -110.28027913 1
111  54.40527661 -110.28025842 1
111  54.40554333 -110.28019286 1
111  54.40551052 -110.27975930 1
115  54.40549785 -110.27959180
120 Linear Feature 24
111  54.40534628 -110.28049217 1
111  54.40543683 -110.28046655 1
111  54.40570271 -110.28039299 1
111  54.40566502 -110.27995814 1
115  54.40565173 -110.27980485
120 Linear Feature 24
111  54.40549718 -110.28070265 1
111  54.40560253 -110.28066983 1
111  54.40585943 -110.28058978 1
111  54.40581559 -110.28014643 1
115  54.40580263 -110.28001533
120 Linear Feature 24
111  54.40565256 -110.28089773 1
111  54.40575766 -110.28086499 1
111  54.40601481 -110.28078488 1
111  54.40597109 -110.28034269 1
115  54.40595801 -110.28021041
120 Linear Feature 24
111  54.40581391 -110.28108768 1
111  54.40591022 -110.28105960 1
111  54.40617265 -110.28098308 1
111  54.40613326 -110.28055226 1
115  54.40611937 -110.28040035
120 Linear Feature 24
111  54.40598423 -110.28128276 1
111  54.40606861 -110.28126071 1
111  54.40633776 -110.28119040 1
111  54.40630332 -110.28076413 1
115  54.40628969 -110.28059543
120 Linear Feature 24
111  54.40614409 -110.28147270 1
111  54.40622725 -110.28145246 1
111  54.40649463 -110.28138738 1
111  54.40646306 -110.28096587 1
115  54.40644955 -110.28078538
120 Linear Feature 24
111  54.40659081 -110.28200661 1
111  54.40670448 -110.28197571 1
111  54.40695180 -110.28190846 1
111  54.40691842 -110.28145675 1
115  54.40690523 -110.28127822
120 Linear Feature 24
111  54.40674918 -110.28221967 1
111  54.40686662 -110.28218593 1
111  54.40711293 -110.28211516 1
111  54.40707726 -110.28166407 1
115  54.40706359 -110.28149127
120 Linear Feature 24
111  54.40737518 -110.28304108 1
111  54.40749573 -110.28300308 1
111  54.40774405 -110.28292480 1
111  54.40770399 -110.28247448 1
115  54.40768960 -110.28231269
120 Linear Feature 24
111  54.40721382 -110.28283830 1
111  54.40733734 -110.28279858 1
111  54.40758387 -110.28271931 1
111  54.40754228 -110.28226376 1
115  54.40752824 -110.28210990
120 Linear Feature 24
111  54.40705993 -110.28263038 1
111  54.40717893 -110.28259399 1
111  54.40742705 -110.28251814 1
111  54.40738834 -110.28206553 1
115  54.40737435 -110.28190198
120 Linear Feature 24
111  54.40690904 -110.28243016 1
111  54.40702696 -110.28239530 1
111  54.40727430 -110.28232218 1
111  54.40723734 -110.28187122 1
115  54.40722346 -110.28170176
120 Linear Feature 24
111  54.40753146 -110.28324506 1
111  54.40765328 -110.28320427 1
111  54.40789802 -110.28312231 1
111  54.40785462 -110.28266901 1
115  54.40783923 -110.28250833
120 Linear Feature 24
111  54.40769141 -110.28344115 1
111  54.40780504 -110.28340466 1
111  54.40805543 -110.28332425 1
111  54.40801493 -110.28287795 1
115  54.40799919 -110.28270442
120 Linear Feature 24
111  54.40785223 -110.28363724 1
111  54.40796148 -110.28360386 1
111  54.40821339 -110.28352689 1
111  54.40817605 -110.28308883 1
115  54.40816000 -110.28290051
120 Linear Feature 24
111  54.40800786 -110.28384670 1
111  54.40812056 -110.28381057 1
111  54.40837176 -110.28373006 1
111  54.40833164 -110.28328683 1
115  54.40831563 -110.28310997
120 Linear Feature 24
111  54.40816522 -110.28404279 1
111  54.40827110 -110.28400978 1
111  54.40852750 -110.28392985 1
111  54.40848910 -110.28349040 1
115  54.40847299 -110.28330606
120 Linear Feature 24
111  54.40832344 -110.28424631 1
111  54.40843014 -110.28421296 1
111  54.40868588 -110.28413303 1
111  54.40864770 -110.28369758 1
115  54.40863121 -110.28350958
120 south C
112  54.40651605 -110.28161860  54.40658336 -110.28145537 1
111  54.40649463 -110.28138738 1
111  54.40633776 -110.28119040 1
111  54.40617265 -110.28098308 1
111  54.40601481 -110.28078488 1
111  54.40586423 -110.28059580 1
111  54.40570271 -110.28039299 1
111  54.40554333 -110.28019286 1
111  54.40539120 -110.28000183 1
111  54.40522274 -110.27979030 1
111  54.40507340 -110.27960278 1
115  54.40491245 -110.27940067
120 north C
111  54.40884117 -110.28433225 1
111  54.40875533 -110.28422212 1
111  54.40868588 -110.28413303 1
111  54.40852750 -110.28392985 1
111  54.40837176 -110.28373006 1
111  54.40821339 -110.28352689 1
111  54.40805543 -110.28332425 1
111  54.40789802 -110.28312231 1
111  54.40774405 -110.28292480 1
111  54.40758387 -110.28271931 1
111  54.40742705 -110.28251814 1
111  54.40727430 -110.28232218 1
111  54.40711293 -110.28211516 1
115  54.40695180 -110.28190846
120 J west 1
111  54.40865574 -110.28461949 1
112  54.40884117 -110.28433225  54.40882974 -110.28402202
111  54.40884117 -110.28433225 1
111  54.40880388 -110.28390289 1
115  54.40878807 -110.28372081
120 Linear Feature 23
111  54.40755818 -110.26955958 1
111  54.40757381 -110.26972105 1
111  54.40761581 -110.27015484 1
111  54.40786987 -110.27009647 1
115  54.40794802 -110.27007851
120 Linear Feature 23
111  54.40744613 -110.26982911 1
111  54.40746070 -110.26998483 1
111  54.40750155 -110.27042157 1
111  54.40775256 -110.27036638 1
115  54.40783597 -110.27034804
120 Linear Feature 23
111  54.40732536 -110.27010934 1
111  54.40733973 -110.27026183 1
111  54.40738125 -110.27070239 1
111  54.40763627 -110.27064578 1
115  54.40771520 -110.27062827
120 Linear Feature 23
111  54.40720833 -110.27038101 1
111  54.40722328 -110.27053864 1
111  54.40726464 -110.27097459 1
111  54.40751857 -110.27091775 1
115  54.40759817 -110.27089994
120 Linear Feature 23
111  54.40710126 -110.27064412 1
111  54.40711444 -110.27079160 1
111  54.40715391 -110.27123308 1
111  54.40740667 -110.27118058 1
115  54.40749109 -110.27116305
120 Linear Feature 23
111  54.40697676 -110.27091793 1
111  54.40699213 -110.27107743 1
111  54.40703408 -110.27151280 1
111  54.40728717 -110.27145471 1
115  54.40736659 -110.27143686
120 Linear Feature 23
111  54.40685972 -110.27119174 1
111  54.40687515 -110.27135224 1
111  54.40691687 -110.27178639 1
111  54.40716996 -110.27172878 1
115  54.40724956 -110.27171067
120 Linear Feature 23
111  54.40674269 -110.27146768 1
111  54.40675762 -110.27162491 1
111  54.40679908 -110.27206136 1
111  54.40705122 -110.27200484 1
115  54.40713253 -110.27198661
120 Linear Feature 23
111  54.40661943 -110.27174363 1
111  54.40663565 -110.27190611 1
111  54.40667909 -110.27234145 1
111  54.40693411 -110.27228051 1
115  54.40700927 -110.27226255
120 Linear Feature 23
111  54.40650614 -110.27202171 1
111  54.40652054 -110.27217456 1
111  54.40656201 -110.27261475 1
111  54.40681509 -110.27255858 1
115  54.40689597 -110.27254064
120 Linear Feature 23
111  54.40639035 -110.27229337 1
111  54.40640474 -110.27244707 1
111  54.40644584 -110.27288593 1
111  54.40669935 -110.27283010 1
115  54.40678018 -110.27281230
120 Linear Feature 23
111  54.40627580 -110.27255862 1
111  54.40629062 -110.27271529 1
111  54.40633189 -110.27315192 1
111  54.40658710 -110.27309505 1
115  54.40666564 -110.27307755
120 Linear Feature 23
111  54.40615753 -110.27283028 1
111  54.40617270 -110.27298775 1
111  54.40621485 -110.27342514 1
111  54.40646846 -110.27336723 1
115  54.40654736 -110.27334921
120 Linear Feature 23
111  54.40604547 -110.27309339 1
111  54.40606063 -110.27325166 1
111  54.40610237 -110.27368771 1
111  54.40635702 -110.27363004 1
115  54.40643531 -110.27361231
120 Linear Feature 23
111  54.40592602 -110.27336958 1
111  54.40594163 -110.27353077 1
111  54.40598365 -110.27396483 1
111  54.40623759 -110.27390649 1
115  54.40631586 -110.27388851
120 Linear Feature 23
111  54.40544975 -110.27448778 1
111  54.40546415 -110.27463655 1
111  54.40550737 -110.27508304 1
111  54.40575906 -110.27502521 1
115  54.40583958 -110.27500671
120 Linear Feature 23
111  54.40533108 -110.27476491 1
111  54.40534560 -110.27491586 1
111  54.40538827 -110.27535962 1
111  54.40564147 -110.27530194 1
115  54.40572092 -110.27528384
120 Linear Feature 23
111  54.40521606 -110.27503151 1
111  54.40523116 -110.27518822 1
111  54.40527340 -110.27562640 1
111  54.40552758 -110.27556832 1
115  54.40560589 -110.27555043
120 Linear Feature 23
111  54.40509624 -110.27530832 1
111  54.40511188 -110.27546965 1
111  54.40515398 -110.27590372 1
111  54.40540703 -110.27584545 1
115  54.40548607 -110.27582725
120 Linear Feature 23
111  54.40472530 -110.27613972 1
111  54.40474474 -110.27631798 1
111  54.40479140 -110.27674574 1
111  54.40505546 -110.27667470 1
115  54.40511513 -110.27665864
120 Linear Feature 23
111  54.40461429 -110.27641470 1
111  54.40463183 -110.27658632 1
111  54.40467560 -110.27701465 1
111  54.40493454 -110.27695079 1
115  54.40500412 -110.27693363
120 Linear Feature 23
111  54.40450069 -110.27668526 1
111  54.40451773 -110.27685658 1
111  54.40456013 -110.27728281 1
111  54.40481853 -110.27722132 1
115  54.40489053 -110.27720418
120 Linear Feature 22
111  54.40444221 -110.27755665 1
111  54.40439816 -110.27713560 1
115  54.40437935 -110.27695581
120 Apron East C line
111  54.40444221 -110.27755665 1
111  54.40456013 -110.27728281 1
111  54.40467517 -110.27701565 1
111  54.40479215 -110.27674399 1
111  54.40515398 -110.27590372 1
111  54.40527340 -110.27562640 1
111  54.40538827 -110.27535962 1
111  54.40550737 -110.27508304 1
111  54.40581186 -110.27436817 1
111  54.40598365 -110.27396483 1
111  54.40610237 -110.27368771 1
111  54.40621485 -110.27342514 1
111  54.40633189 -110.27315192 1
111  54.40644752 -110.27288200 1
111  54.40656201 -110.27261475 1
111  54.40667909 -110.27234145 1
111  54.40679908 -110.27206136 1
111  54.40691749 -110.27178495 1
111  54.40703408 -110.27151280 1
111  54.40715391 -110.27123308 1
111  54.40726464 -110.27097459 1
111  54.40738125 -110.27070239 1
111  54.40750155 -110.27042157 1
115  54.40761581 -110.27015484
120 Apron East C entry
112  54.40148073 -110.27803102  54.40158418 -110.27811972 1
111  54.40169071 -110.27810232 1
111  54.40242533 -110.27789342 1
111  54.40262461 -110.27783675 1
111  54.40310405 -110.27770138 1
111  54.40335668 -110.27762971 1
111  54.40395162 -110.27746093 1
111  54.40415038 -110.27740458 1
112  54.40427050 -110.27747850  54.40431712 -110.27758323 1
111  54.40435826 -110.27757619 1
111  54.40444221 -110.27755665 1
111  54.40470252 -110.27749605 1
115  54.40477832 -110.27747840
120 Apron East
111  54.40862810 -110.26450324 1
111  54.40910855 -110.26509316 1
112  54.40912791 -110.26568460  54.40899022 -110.26602838
111  54.40912791 -110.26568460 1
111  54.40775010 -110.26888596 1
111  54.40765368 -110.26910958 1
111  54.40752188 -110.26941526 1
111  54.40563818 -110.27377899 1
111  54.40553198 -110.27402482 1
111  54.40541092 -110.27430507 1
111  54.40414740 -110.27722808 1
112  54.40395162 -110.27746093  54.40382765 -110.27751928
111  54.40395162 -110.27746093
112  54.40395162 -110.27746093  54.40402668 -110.27746062 1
111  54.40405362 -110.27753410 1
111  54.40408501 -110.27760508
112  54.40408501 -110.27760508  54.40409906 -110.27764619 1
111  54.40412374 -110.27767900 1
111  54.40436685 -110.27798577 1
112  54.40473689 -110.27787489  54.40490155 -110.27752944
111  54.40473689 -110.27787489 1
111  54.40597559 -110.27497674 1
111  54.40622112 -110.27440228 1
111  54.40804135 -110.27014354 1
112  54.40808544 -110.27000093  54.40809390 -110.26993787 1
111  54.40810620 -110.26989397 1
111  54.40818055 -110.26969045 1
112  54.40821427 -110.26956269  54.40822378 -110.26950249 1
111  54.40826343 -110.26940432 1
115  54.40888636 -110.26789425
120 A
111  54.41826517 -110.30343270 1
111  54.41869660 -110.30398739 1
112  54.41922725 -110.30386080  54.41945116 -110.30337259
111  54.41922725 -110.30386080 1
111  54.41944673 -110.30333636 1
112  54.41947590 -110.30324515  54.41948865 -110.30318637
111  54.41947590 -110.30324515
112  54.41947590 -110.30324515  54.41949853 -110.30316987 1
111  54.41948974 -110.30306408 1
111  54.41936307 -110.30166380 1
111  54.41926483 -110.30054098 1
