I
1050 Generated by WorldEditor 2.1.0r1

1     43 1 0 ULAM Naryan-Mar
1302 city Naryan-Mar
115  67.63548504  053.08772417
120 Linear Feature 71
112  67.63535893  053.08699123  67.63527145  053.08727337 1
115  67.63514786  053.08710636
120 Linear Feature 71
112  67.63502326  053.08637806  67.63493578  053.08666020 1
115  67.63481454  053.08649562
120 Linear Feature 70
111  67.63571680  053.08751917 1
111  67.63569428  053.08760385
112  67.63569428  053.08760385  67.63562612  053.08788640 1
115  67.63568814  053.08809771
120 Linear Feature 70
111  67.63538144  053.08690655 1
111  67.63535893  053.08699123
112  67.63535893  053.08699123  67.63529352  053.08730117 1
115  67.63538348  053.08753809
120 Linear Feature 70
111  67.63504578  053.08629339 1
111  67.63502326  053.08637806
112  67.63502326  053.08637806  67.63495632  053.08668961 1
115  67.63504808  053.08692354
120 Linear Feature 69
112  67.63476560  053.08564810  67.63470950  053.08578588 1
115  67.63464200  053.08569859
120 Linear Feature 68
112  67.63469714  053.08602675  67.63469837  053.08593168 1
111  67.63471877  053.08583456 1
111  67.63476560  053.08564810 1
115  67.63481855  053.08544898
120 Linear Feature 67
112  67.63424852  053.08465222  67.63418763  053.08483384 1
115  67.63411007  053.08471752
120 Linear Feature 67
112  67.63451248  053.08514007  67.63445159  053.08532169 1
115  67.63437566  053.08520736
120 Linear Feature 66
112  67.63426376  053.08500098  67.63420781  053.08483178 1
111  67.63424852  053.08465222 1
115  67.63429451  053.08447999
120 Linear Feature 66
112  67.63452822  053.08548873  67.63447227  053.08531953 1
111  67.63451248  053.08514007 1
115  67.63455741  053.08497109
120 Linear Feature 65
112  67.63474281  053.08636420  67.63470200  053.08625576 1
112  67.63469714  053.08602675  67.63469340  053.08591185
111  67.63469714  053.08602675
112  67.63469714  053.08602675  67.63469356  053.08591668 1
112  67.63464200  053.08569859  67.63459642  053.08559130
111  67.63464200  053.08569859 1
111  67.63452822  053.08548873 1
111  67.63437566  053.08520736 1
111  67.63426376  053.08500098 1
111  67.63414762  053.08478678 1
111  67.63411007  053.08471752 1
111  67.63401113  053.08453504
112  67.63401113  053.08453504  67.63394491  053.08436584 1
111  67.63398433  053.08417849 1
115  67.63404330  053.08395456
120 Linear Feature 64
112  67.63581744  053.08714032  67.63588962  053.08680814 1
115  67.63578827  053.08655855
120 Linear Feature 64
112  67.63514674  053.08591368  67.63522173  053.08555464 1
115  67.63511473  053.08532140
120 Linear Feature 64
112  67.63548147  053.08652532  67.63555352  053.08617402 1
115  67.63544887  053.08593514
120 Linear Feature 63
112  67.63486235  053.08485784  67.63492514  053.08502690 1
115  67.63488070  053.08521524
120 Linear Feature 63
112  67.63460085  053.08437754  67.63466365  053.08454660 1
115  67.63461949  053.08473471
120 Linear Feature 63
112  67.63433780  053.08389437  67.63440035  053.08406276 1
115  67.63435644  053.08424742
120 Linear Feature 62
111  67.63571107  053.08736014 1
115  67.63572615  053.08738791
120 Linear Feature 62
111  67.63504037  053.08613350 1
115  67.63505545  053.08616126
120 Linear Feature 62
111  67.63537511  053.08674514 1
115  67.63539018  053.08677291
120 Linear Feature 62
111  67.63480880  053.08530542 1
115  67.63482388  053.08533318
120 Linear Feature 62
111  67.63454759  053.08482488 1
115  67.63456267  053.08485265
120 Linear Feature 62
111  67.63402230  053.08385309 1
115  67.63403738  053.08388085
120 Linear Feature 62
111  67.63428454  053.08433759 1
115  67.63429962  053.08436535
120 Linear Feature 62
111  67.63409936  053.08593409 1
115  67.63410990  053.08589443
120 Linear Feature 62
111  67.63576033  053.08745085 1
115  67.63577541  053.08747862
120 Linear Feature 62
111  67.63508963  053.08622421 1
115  67.63510471  053.08625197
120 Linear Feature 62
111  67.63418557  053.08407052 20
111  67.63420051  053.08409876 20
115  67.63421546  053.08412701
120 Linear Feature 62
111  67.63444852  053.08455618 20
111  67.63446346  053.08458442 20
115  67.63447841  053.08461267
120 Linear Feature 62
111  67.63471023  053.08503651 20
111  67.63472517  053.08506476 20
115  67.63474012  053.08509300
120 Linear Feature 62
111  67.63486954  053.09731775 20
111  67.63487464  053.09728900 20
115  67.63487973  053.09726025
120 Linear Feature 62
111  67.63499464  053.09660987 20
111  67.63499973  053.09658112 20
115  67.63500483  053.09655237
120 Linear Feature 62
111  67.63511989  053.09590668 20
111  67.63512498  053.09587793 20
115  67.63513008  053.09584918
120 Linear Feature 62
111  67.63524647  053.09519614 20
111  67.63525156  053.09516739 20
115  67.63525666  053.09513864
120 Linear Feature 62
111  67.63537058  053.09449140 20
111  67.63537568  053.09446265 20
115  67.63538078  053.09443390
120 Linear Feature 62
111  67.63549501  053.09378167 20
111  67.63550010  053.09375292 20
115  67.63550520  053.09372417
120 Linear Feature 62
111  67.63562005  053.09307641 20
111  67.63562515  053.09304766 20
115  67.63563025  053.09301891
120 Linear Feature 62
111  67.63574661  053.09237119 20
111  67.63575171  053.09234244 20
115  67.63575681  053.09231369
120 Linear Feature 62
111  67.63539649  053.09709603 20
111  67.63540179  053.09706754 20
115  67.63540710  053.09703904
120 Linear Feature 62
111  67.63552322  053.09639034 20
111  67.63552852  053.09636184 20
115  67.63553382  053.09633335
120 Linear Feature 62
111  67.63564866  053.09568140 20
111  67.63565396  053.09565291 20
115  67.63565927  053.09562441
120 Linear Feature 62
111  67.63577251  053.09497505 20
111  67.63577782  053.09494655 20
115  67.63578312  053.09491806
120 Linear Feature 62
111  67.63589731  053.09426613 20
111  67.63590262  053.09423764 20
115  67.63590792  053.09420914
120 Linear Feature 62
111  67.63602210  053.09356076 20
111  67.63602741  053.09353227 20
115  67.63603271  053.09350377
120 Linear Feature 62
111  67.63614988  053.09285094 20
111  67.63615518  053.09282245 20
115  67.63616048  053.09279395
120 Linear Feature 62
111  67.63627350  053.09214760 20
111  67.63627880  053.09211911 20
115  67.63628410  053.09209061
120 Linear Feature 62
111  67.63599695  053.09094659 20
111  67.63600205  053.09091784 20
115  67.63600715  053.09088909
120 Linear Feature 62
111  67.63587160  053.09166097 20
111  67.63587670  053.09163222 20
115  67.63588180  053.09160347
120 Linear Feature 62
111  67.63523912  053.08641289 20
111  67.63525407  053.08644114 20
115  67.63526902  053.08646938
120 Linear Feature 62
111  67.63557465  053.08702742 20
111  67.63558960  053.08705566 20
115  67.63560455  053.08708391
120 Linear Feature 62
111  67.63542437  053.08683586 1
115  67.63543944  053.08686362
120 Linear Feature 62
111  67.63485806  053.08539613 1
115  67.63487314  053.08542389
120 Linear Feature 62
111  67.63459685  053.08491559 1
115  67.63461193  053.08494336
120 Linear Feature 62
111  67.63407156  053.08394379 1
115  67.63408664  053.08397156
120 Linear Feature 62
111  67.63433380  053.08442830 1
115  67.63434888  053.08445606
120 Linear Feature 62
111  67.63413381  053.08580452 1
115  67.63414435  053.08576486
120 Linear Feature 61
111  67.63603355  053.08700907 1
112  67.63581744  053.08714032  67.63571443  053.08744199
111  67.63581744  053.08714032 1
111  67.63576547  053.08733579 1
115  67.63574324  053.08741938
120 Linear Feature 61
111  67.63536680  053.08578441 1
112  67.63514674  053.08591368  67.63504373  053.08621535
111  67.63514674  053.08591368 1
111  67.63508938  053.08612941 1
115  67.63507254  053.08619273
120 Linear Feature 61
111  67.63569900  053.08639459 1
112  67.63548147  053.08652532  67.63537846  053.08682700
111  67.63548147  053.08652532 1
111  67.63542799  053.08672649 1
115  67.63540727  053.08680438
120 Linear Feature 61
111  67.63484097  053.08536465 1
111  67.63488070  053.08521524
112  67.63488070  053.08521524  67.63493716  053.08503597 1
115  67.63501521  053.08513861
120 Linear Feature 61
111  67.63457976  053.08488412 1
111  67.63461949  053.08473471
112  67.63461949  053.08473471  67.63467595  053.08455544 1
115  67.63475309  053.08465715
120 Linear Feature 61
111  67.63405447  053.08391232 1
111  67.63409420  053.08376291
112  67.63409420  053.08376291  67.63415041  053.08358551 1
111  67.63423283  053.08370156 1
111  67.63433780  053.08389437 1
111  67.63448991  053.08417376 1
111  67.63460085  053.08437754 1
111  67.63475309  053.08465715 1
111  67.63486235  053.08485784 1
111  67.63501521  053.08513861 1
111  67.63511473  053.08532140 1
111  67.63536680  053.08578441 1
111  67.63544887  053.08593514 1
111  67.63569900  053.08639459 1
111  67.63578827  053.08655855 1
111  67.63603355  053.08700907 1
111  67.63625804  053.08742141
112  67.63625804  053.08742141  67.63627578  053.08745755 1
111  67.63628504  053.08750016 1
111  67.63675666  053.08998738
112  67.63675666  053.08998738  67.63678399  053.09011429 1
115  67.63682016  053.09015211
120 Linear Feature 61
111  67.63431671  053.08439683 1
111  67.63435644  053.08424742
112  67.63435644  053.08424742  67.63441351  053.08407298 1
115  67.63448991  053.08417376
120 Linear Feature 61
111  67.63412185  053.08584947 1
111  67.63395121  053.08553694
112  67.63395121  053.08553694  67.63388204  053.08536968 1
111  67.63392169  053.08518350 1
111  67.63400265  053.08486686
112  67.63400265  053.08486686  67.63406145  053.08466777 1
115  67.63414762  053.08478678
120 Linear Feature 60
111  67.63853705  053.09176407 1
111  67.63691929  053.09024518 1
111  67.63682016  053.09015211 1
111  67.63635656  053.08971685
112  67.63635656  053.08971685  67.63627746  053.08963273 1
111  67.63619197  053.08948279 1
111  67.63583383  053.08882868
112  67.63583383  053.08882868  67.63573264  053.08860451 1
112  67.63568814  053.08809771  67.63556152  053.08780532
111  67.63568814  053.08809771 1
111  67.63551019  053.08777025 1
111  67.63548504  053.08772417 1
111  67.63538348  053.08753809 1
111  67.63532904  053.08743833 1
111  67.63514786  053.08710636 1
111  67.63504808  053.08692354 1
111  67.63481454  053.08649562 1
111  67.63474281  053.08636420 1
111  67.63441487  053.08576331
112  67.63441487  053.08576331  67.63426732  053.08552890 1
116  67.63413386  053.08586639  67.63398705  053.08573518
120 Linear Feature 79
111  67.63638954  053.09119088 20
112  67.63638248  053.09127564  67.63637560  053.09132125
111  67.63638248  053.09127564 20
111  67.63632257  053.09161247 20
111  67.63630373  053.09171839 20
111  67.63628045  053.09184931 22
111  67.63624084  053.09207023 22
111  67.63619821  053.09230805 20
111  67.63617735  053.09242536 20
111  67.63615825  053.09253274 22
111  67.63611568  053.09277209 22
111  67.63607112  053.09302259 20
111  67.63605145  053.09313321 20
111  67.63602942  053.09325708 22
111  67.63598924  053.09348298 22
111  67.63594651  053.09372319 20
111  67.63592604  053.09383831 20
111  67.63590611  053.09395036 22
111  67.63586384  053.09418799 22
111  67.63582109  053.09442835 20
111  67.63580027  053.09454544 20
111  67.63577979  053.09466055 22
111  67.63573806  053.09489521 22
111  67.63569571  053.09513329 20
111  67.63567496  053.09524998 20
111  67.63565410  053.09536726 22
111  67.63561340  053.09560135 22
111  67.63557126  053.09584372 20
111  67.63555132  053.09595584 20
111  67.63553263  053.09606094 22
111  67.63548805  053.09631018 22
111  67.63544515  053.09654999 20
111  67.63542438  053.09666614 20
111  67.63540269  053.09678738 22
111  67.63536166  053.09701677 22
111  67.63531663  053.09726851 20
111  67.63529714  053.09737745 20
111  67.63527565  053.09749759 20
115  67.63519568  053.09794466
120 Linear Feature 78
111  67.63604258  053.09096738 22
111  67.63599626  053.09122903 20
111  67.63595999  053.09143398 22
111  67.63591633  053.09168064 22
111  67.63587150  053.09193390 20
111  67.63585318  053.09203736 20
111  67.63583471  053.09214172 22
111  67.63579073  053.09239019 22
111  67.63574655  053.09263977 20
111  67.63572813  053.09274383 20
111  67.63570874  053.09285340 22
111  67.63566559  053.09309715 22
111  67.63562246  053.09334081 20
111  67.63560367  053.09344696 20
111  67.63558602  053.09354669 22
111  67.63554061  053.09380324 22
111  67.63549447  053.09406386 20
111  67.63547743  053.09416013 20
111  67.63545917  053.09426331 22
111  67.63541534  053.09451095 22
111  67.63536983  053.09476803 20
111  67.63535259  053.09486545 20
111  67.63533428  053.09496885 22
111  67.63529063  053.09521548 22
111  67.63524766  053.09545819 20
111  67.63522720  053.09557380 20
111  67.63520879  053.09567782 22
111  67.63516476  053.09592657 22
111  67.63512168  053.09616992 20
111  67.63510372  053.09627141 20
111  67.63508180  053.09639524 22
111  67.63504014  053.09663060 22
111  67.63499898  053.09686313 20
111  67.63497649  053.09699015 20
111  67.63495738  053.09709814 22
111  67.63491490  053.09733814 22
111  67.63486426  053.09762421 22
111  67.63485346  053.09768524
112  67.63485346  053.09768524  67.63483977  053.09778038 22
115  67.63485699  053.09789409
120 Linear Feature 76
112  67.63488096  053.09777862  67.63487837  053.09774268 20
111  67.63488381  053.09770712 20
111  67.63539703  053.09481917
112  67.63539703  053.09481917  67.63543412  053.09464271 20
111  67.63550924  053.09471039 20
111  67.63561838  053.09484737
112  67.63561838  053.09484737  67.63568277  053.09494164 20
111  67.63566039  053.09513341 20
115  67.63516770  053.09791173
120 Linear Feature 75
111  67.63607208  053.09100394 20
111  67.63549581  053.09426160
112  67.63549581  053.09426160  67.63546307  053.09446658 20
111  67.63553647  053.09456512 20
111  67.63564911  053.09470194
112  67.63564911  053.09470194  67.63571864  053.09477059 20
111  67.63575890  053.09457492 20
111  67.63634567  053.09125225
112  67.63634567  053.09125225  67.63635558  053.09119085 20
115  67.63635389  053.09114128
120 Linear Feature 74
112  67.63691929  053.09024518  67.63683028  053.09021845 1
111  67.63677095  053.09039453 1
111  67.63663740  053.09091765
112  67.63663740  053.09091765  67.63654903  053.09122007 1
111  67.63641392  053.09112529 1
111  67.63634939  053.09107811
112  67.63634939  053.09107811  67.63623637  053.09100622 1
111  67.63618952  053.09124954 1
111  67.63606716  053.09193965 1
111  67.63594199  053.09264565 1
111  67.63582124  053.09332670 1
111  67.63569325  053.09404856 1
111  67.63556816  053.09475406 1
111  67.63544335  053.09545805 1
111  67.63530714  053.09622625 1
111  67.63518719  053.09690278 1
111  67.63506724  053.09757930
112  67.63506724  053.09757930  67.63500455  053.09786936 1
115  67.63488381  053.09770712
120 Linear Feature 81
111  67.63527565  053.09749759 20
111  67.63530849  053.09773624 20
111  67.63541697  053.09786826 20
115  67.63546211  053.09782981
120 Linear Feature 81
111  67.63540269  053.09678738 20
111  67.63543909  053.09701621 20
111  67.63555457  053.09715668 20
115  67.63561830  053.09708767
120 Linear Feature 81
111  67.63553263  053.09606094 20
111  67.63556219  053.09629536 20
115  67.63568674  053.09644695
120 Linear Feature 81
111  67.63565410  053.09536726 20
111  67.63568786  053.09559333 20
115  67.63580449  053.09573528
120 Linear Feature 81
111  67.63602942  053.09325708 20
111  67.63606565  053.09348574 20
115  67.63619021  053.09363733
120 Linear Feature 81
111  67.63577979  053.09466055 20
111  67.63581326  053.09489089 20
115  67.63593782  053.09504248
120 Linear Feature 81
111  67.63590611  053.09395036 20
111  67.63593876  053.09418395 20
115  67.63606331  053.09433554
120 Linear Feature 81
111  67.63628045  053.09184931 20
111  67.63631285  053.09208530 20
115  67.63643740  053.09223689
120 Linear Feature 81
111  67.63615825  053.09253274 20
111  67.63618994  053.09277034 20
115  67.63631449  053.09292194
120 Linear Feature 81
111  67.63531663  053.09726851 20
111  67.63540540  053.09718620 20
111  67.63551871  053.09732410 20
115  67.63554489  053.09750133
120 Linear Feature 81
111  67.63544515  053.09654999 20
111  67.63553462  053.09647407 20
111  67.63564404  053.09661103 20
115  67.63567149  053.09678790
120 Linear Feature 81
111  67.63557126  053.09584372 20
111  67.63565986  053.09576065 20
115  67.63577276  053.09589804
120 Linear Feature 81
111  67.63569571  053.09513329 20
111  67.63578513  053.09505443 20
115  67.63590478  053.09520004
120 Linear Feature 81
111  67.63607112  053.09302259 20
111  67.63616146  053.09294199 20
115  67.63628601  053.09309359
120 Linear Feature 81
111  67.63582109  053.09442835 20
111  67.63590907  053.09434715 20
115  67.63603362  053.09449874
120 Linear Feature 81
111  67.63594651  053.09372319 20
111  67.63603463  053.09363984 20
115  67.63615918  053.09379143
120 Linear Feature 81
111  67.63632257  053.09161247 20
111  67.63641189  053.09152316 20
115  67.63653645  053.09167476
120 Linear Feature 81
111  67.63619821  053.09230805 20
111  67.63628574  053.09222660 20
115  67.63641030  053.09237819
120 Linear Feature 80
111  67.63475145  053.09704928 20
111  67.63486954  053.09719237 20
115  67.63495738  053.09709814
120 Linear Feature 80
111  67.63487543  053.09633960 20
111  67.63499353  053.09648269 20
115  67.63508180  053.09639524
120 Linear Feature 80
111  67.63500346  053.09562605 20
111  67.63512156  053.09576915 20
115  67.63520879  053.09567782
120 Linear Feature 80
111  67.63512892  053.09491443 20
111  67.63524701  053.09505752 20
115  67.63533428  053.09496885
120 Linear Feature 80
111  67.63525290  053.09420957 20
111  67.63537089  053.09435287 20
115  67.63545917  053.09426331
120 Linear Feature 80
111  67.63538190  053.09348565 20
111  67.63549999  053.09362875 20
115  67.63558602  053.09354669
120 Linear Feature 80
111  67.63550270  053.09279695 20
111  67.63562080  053.09294005 20
115  67.63570874  053.09285340
120 Linear Feature 80
111  67.63562963  053.09208628 20
111  67.63574773  053.09222938 20
115  67.63583471  053.09214172
120 Linear Feature 80
111  67.63575509  053.09137947 20
111  67.63587318  053.09152257 20
115  67.63595999  053.09143398
120 Linear Feature 80
111  67.63471666  053.09722989 20
111  67.63483475  053.09737299 20
115  67.63486426  053.09762421
120 Linear Feature 80
111  67.63484579  053.09651151 20
111  67.63496389  053.09665461 20
115  67.63499898  053.09686313
120 Linear Feature 80
111  67.63496977  053.09580183 20
111  67.63509118  053.09595073 20
115  67.63512168  053.09616992
120 Linear Feature 80
111  67.63509780  053.09508828 20
111  67.63521590  053.09523137 20
115  67.63524766  053.09545819
120 Linear Feature 80
111  67.63522326  053.09437665 20
111  67.63534136  053.09451975 20
115  67.63536983  053.09476803
120 Linear Feature 80
111  67.63534724  053.09367179 20
111  67.63546534  053.09381489 20
115  67.63549447  053.09406386
120 Linear Feature 80
111  67.63547527  053.09295339 20
111  67.63559337  053.09309649 20
115  67.63562246  053.09334081
120 Linear Feature 80
111  67.63559747  053.09225677 20
111  67.63571556  053.09239987 20
115  67.63574655  053.09263977
120 Linear Feature 80
111  67.63572397  053.09154849 20
111  67.63584207  053.09169159 20
115  67.63587150  053.09193390
120 Linear Feature 80
111  67.63584943  053.09084168 20
111  67.63596753  053.09098478 20
115  67.63599626  053.09122903
120 Linear Feature 84
111  67.63535846  053.09740119 1
115  67.63534308  053.09748680
120 Linear Feature 84
111  67.63548357  053.09668878 1
115  67.63546819  053.09677439
120 Linear Feature 84
111  67.63561323  053.09598066 1
115  67.63559785  053.09606628
120 Linear Feature 84
111  67.63573568  053.09527419 1
115  67.63572030  053.09535981
120 Linear Feature 84
111  67.63585923  053.09456355 1
115  67.63584385  053.09464916
120 Linear Feature 84
111  67.63598709  053.09386254 1
115  67.63597171  053.09394815
120 Linear Feature 84
111  67.63611205  053.09315351 1
115  67.63609667  053.09323913
120 Linear Feature 84
111  67.63623670  053.09244569 1
115  67.63622132  053.09253130
120 Linear Feature 84
111  67.63636458  053.09174047 1
115  67.63634920  053.09182609
120 Linear Feature 84
111  67.63592080  053.09130939 1
115  67.63593604  053.09122359
120 Linear Feature 84
111  67.63579189  053.09201600 1
115  67.63580712  053.09193021
120 Linear Feature 84
111  67.63566864  053.09272184 1
115  67.63568388  053.09263605
120 Linear Feature 84
111  67.63554319  053.09342574 1
115  67.63555842  053.09333995
120 Linear Feature 84
111  67.63541657  053.09413686 1
115  67.63543180  053.09405107
120 Linear Feature 84
111  67.63529141  053.09484340 1
115  67.63530664  053.09475760
120 Linear Feature 84
111  67.63516829  053.09555376 1
115  67.63518353  053.09546796
120 Linear Feature 84
111  67.63504406  053.09625119 1
115  67.63505929  053.09616540
120 Linear Feature 84
111  67.63491582  053.09696828 1
115  67.63493106  053.09688249
120 Linear Feature 84
111  67.63479194  053.09766239 1
115  67.63480718  053.09757660
120 Linear Feature 84
111  67.63537672  053.09742386 1
111  67.63536903  053.09746666 1
115  67.63536134  053.09750947
120 Linear Feature 84
111  67.63550184  053.09671145 1
111  67.63549415  053.09675425 1
115  67.63548646  053.09679706
120 Linear Feature 84
111  67.63563150  053.09600333 1
111  67.63562381  053.09604614 1
115  67.63561612  053.09608894
120 Linear Feature 84
111  67.63575395  053.09529686 1
111  67.63574626  053.09533967 1
115  67.63573857  053.09538248
120 Linear Feature 84
111  67.63587749  053.09458621 1
111  67.63586980  053.09462902 1
115  67.63586211  053.09467183
120 Linear Feature 84
111  67.63600536  053.09388520 1
111  67.63599767  053.09392801 1
115  67.63598998  053.09397082
120 Linear Feature 84
111  67.63613032  053.09317617 1
111  67.63612263  053.09321898 1
115  67.63611494  053.09326179
120 Linear Feature 84
111  67.63625496  053.09246835 1
111  67.63624727  053.09251116 1
115  67.63623958  053.09255397
120 Linear Feature 84
111  67.63638285  053.09176314 1
111  67.63637516  053.09180594 1
115  67.63636747  053.09184875
120 Linear Feature 84
111  67.63590250  053.09128694 1
111  67.63591011  053.09124404 1
115  67.63591773  053.09120114
120 Linear Feature 84
111  67.63577358  053.09199355 1
111  67.63578120  053.09195065 1
115  67.63578882  053.09190776
120 Linear Feature 84
111  67.63565034  053.09269939 1
111  67.63565795  053.09265649 1
115  67.63566557  053.09261359
120 Linear Feature 84
111  67.63552488  053.09340329 1
111  67.63553250  053.09336039 1
115  67.63554012  053.09331750
120 Linear Feature 84
111  67.63539826  053.09411441 1
111  67.63540588  053.09407151 1
115  67.63541350  053.09402862
120 Linear Feature 84
111  67.63527310  053.09482094 1
111  67.63528072  053.09477805 1
115  67.63528834  053.09473515
120 Linear Feature 84
111  67.63514999  053.09553130 1
111  67.63515760  053.09548841 1
115  67.63516522  053.09544551
120 Linear Feature 84
111  67.63502575  053.09622874 1
111  67.63503337  053.09618584 1
115  67.63504099  053.09614294
120 Linear Feature 84
111  67.63489752  053.09694583 1
111  67.63490513  053.09690293 1
115  67.63491275  053.09686003
120 Linear Feature 84
111  67.63477364  053.09763994 1
111  67.63478126  053.09759704 1
115  67.63478887  053.09755415
120 Linear Feature 83
111  67.63541843  053.09752921 1
115  67.63536903  053.09746666
120 Linear Feature 83
111  67.63552566  053.09679330 1
115  67.63549415  053.09675425
120 Linear Feature 83
111  67.63565532  053.09608518 1
115  67.63562381  053.09604614
120 Linear Feature 83
111  67.63577777  053.09537871 1
115  67.63574626  053.09533967
120 Linear Feature 83
111  67.63590131  053.09466807 1
115  67.63586980  053.09462902
120 Linear Feature 83
111  67.63602918  053.09396706 1
115  67.63599767  053.09392801
120 Linear Feature 83
111  67.63615414  053.09325803 1
115  67.63612263  053.09321898
120 Linear Feature 83
111  67.63627878  053.09255021 1
115  67.63624727  053.09251116
120 Linear Feature 83
111  67.63640667  053.09184499 1
115  67.63637516  053.09180594
120 Linear Feature 83
111  67.63587854  053.09120536 1
115  67.63591011  053.09124404
120 Linear Feature 83
111  67.63574962  053.09191198 1
115  67.63578120  053.09195065
120 Linear Feature 83
111  67.63562638  053.09261782 1
115  67.63565795  053.09265649
120 Linear Feature 83
111  67.63550092  053.09332172 1
115  67.63553250  053.09336039
120 Linear Feature 83
111  67.63537430  053.09403284 1
115  67.63540588  053.09407151
120 Linear Feature 83
111  67.63524914  053.09473937 1
115  67.63528072  053.09477805
120 Linear Feature 83
111  67.63512603  053.09544973 1
115  67.63515760  053.09548841
120 Linear Feature 83
111  67.63500179  053.09614717 1
115  67.63503337  053.09618584
120 Linear Feature 83
111  67.63487356  053.09686426 1
115  67.63490513  053.09690293
120 Linear Feature 83
111  67.63474968  053.09755837 1
115  67.63478126  053.09759704
120 Linear Feature 86
111  67.63529714  053.09737745 1
111  67.63524244  053.09730859
112  67.63524244  053.09730859  67.63516426  053.09716838 1
115  67.63518719  053.09690278
120 Linear Feature 86
111  67.63542438  053.09666614 1
111  67.63536851  053.09659542
112  67.63536851  053.09659542  67.63529722  053.09646636 1
115  67.63530714  053.09622625
120 Linear Feature 86
111  67.63555132  053.09595584 1
111  67.63549564  053.09588482
112  67.63549564  053.09588482  67.63541363  053.09574193 1
115  67.63544335  053.09545805
120 Linear Feature 86
111  67.63567496  053.09524998 1
111  67.63562203  053.09518653
112  67.63562203  053.09518653  67.63553750  053.09505329 1
115  67.63556816  053.09475406
120 Linear Feature 86
111  67.63580027  053.09454544 1
111  67.63574379  053.09447588
112  67.63574379  053.09447588  67.63565973  053.09432987 1
115  67.63569325  053.09404856
120 Linear Feature 86
111  67.63592604  053.09383831 1
111  67.63586910  053.09376843
112  67.63586910  053.09376843  67.63578173  053.09361855 1
115  67.63582124  053.09332670
120 Linear Feature 86
111  67.63605145  053.09313321 1
111  67.63599403  053.09306309
112  67.63599403  053.09306309  67.63591402  053.09293836 1
115  67.63594199  053.09264565
120 Linear Feature 86
111  67.63617735  053.09242536 1
111  67.63611957  053.09235435
112  67.63611957  053.09235435  67.63604360  053.09221995 1
115  67.63606716  053.09193965
120 Linear Feature 86
111  67.63630373  053.09171839 1
111  67.63624486  053.09164701
112  67.63624486  053.09164701  67.63616668  053.09150681 1
115  67.63618952  053.09124954
120 Linear Feature 85
111  67.63497649  053.09699015 1
111  67.63503100  053.09705645
112  67.63503100  053.09705645  67.63512420  053.09713945 1
115  67.63518719  053.09690278
120 Linear Feature 85
111  67.63510372  053.09627141 1
111  67.63515753  053.09633680
112  67.63515753  053.09633680  67.63524676  053.09641515 1
115  67.63530714  053.09622625
120 Linear Feature 85
111  67.63522720  053.09557380 1
111  67.63526206  053.09561590
112  67.63526206  053.09561590  67.63537979  053.09570195 1
115  67.63544335  053.09545805
120 Linear Feature 85
111  67.63535259  053.09486545 1
111  67.63540382  053.09492669
112  67.63540382  053.09492669  67.63549641  053.09500968 1
115  67.63556816  053.09475406
120 Linear Feature 85
111  67.63547743  053.09416013 1
111  67.63552782  053.09422461
112  67.63552782  053.09422461  67.63562486  053.09431499 1
115  67.63569325  053.09404856
120 Linear Feature 85
111  67.63560367  053.09344696 1
111  67.63564346  053.09349527
112  67.63564346  053.09349527  67.63575475  053.09360404 1
115  67.63582124  053.09332670
120 Linear Feature 85
111  67.63572813  053.09274383 1
111  67.63577850  053.09280512
112  67.63577850  053.09280512  67.63587170  053.09289740 1
115  67.63594199  053.09264565
120 Linear Feature 85
111  67.63585318  053.09203736 1
111  67.63590287  053.09209774
112  67.63590287  053.09209774  67.63599740  053.09218306 1
115  67.63606716  053.09193965
120 Linear Feature 85
111  67.63587854  053.09120536 1
111  67.63602788  053.09138673
112  67.63602788  053.09138673  67.63612108  053.09146973 1
115  67.63618952  053.09124954
120 Linear Feature 92
112  67.63897422  053.09311085  67.63905294  053.09285338 22
111  67.63919087  053.09276394 22
111  67.63986343  053.09253132 22
112  67.64007292  053.09287624  67.64009764  053.09317222
111  67.64007292  053.09287624 22
111  67.64019936  053.09527776 22
111  67.64025700  053.09637262 22
111  67.64035695  053.09827110
112  67.64035695  053.09827110  67.64036445  053.09845446 22
115  67.64031594  053.09856272
120 Linear Feature 91
112  67.64073568  053.09506904  67.64070618  053.09475186 22
111  67.64055722  053.09478178 22
112  67.64032517  053.09487203  67.64022002  053.09492885 22
115  67.64019936  053.09527776
120 Linear Feature 91
112  67.64079080  053.09612586  67.64074452  053.09583274 22
111  67.64061815  053.09586456 22
111  67.64038611  053.09595480
112  67.64038611  053.09595480  67.64025350  053.09603167 22
115  67.64025700  053.09637262
120 Linear Feature 91
112  67.64084567  053.09717794  67.64081770  053.09686878 22
111  67.64067417  053.09685989 22
111  67.64044213  053.09695014
112  67.64044213  053.09695014  67.64032325  053.09702701 22
115  67.64030735  053.09733617
120 Linear Feature 90
112  67.63930391  053.09942667  67.63935027  053.09915513 22
111  67.63949663  053.09904408 22
111  67.64016025  053.09880029
112  67.64016025  053.09880029  67.64020667  053.09877789 22
111  67.64027811  053.09864193 22
111  67.64031594  053.09856272 22
111  67.64079114  053.09756767
112  67.64079114  053.09756767  67.64085110  053.09741584 22
111  67.64084567  053.09717794 22
111  67.64079080  053.09612586 22
111  67.64073568  053.09506904 22
115  67.64071924  053.09475385
14  67.63359144  053.08621037  69.00 0 Tower
