I
1050 Generated by WorldEditor 1.6.0r1

1    844 0 0 I69 Clermont County
1302 city Batavia
111  39.07589951 -084.20931854
111  39.07587488 -084.20927582
111  39.07592266 -084.20922745
111  39.07584320 -084.20908608
111  39.07579293 -084.20913367
111  39.07576864 -084.20909154
111  39.07581914 -084.20904384
111  39.07566609 -084.20879475
111  39.07570456 -084.20876499
111  39.07577996 -084.20870778
111  39.07580718 -084.20875501
111  39.07576680 -084.20878957
111  39.07585362 -084.20893795
111  39.07589143 -084.20890124
111  39.07591357 -084.20893966
111  39.07587635 -084.20897521
111  39.07596324 -084.20912116
111  39.07599922 -084.20908829
111  39.07602148 -084.20912694
111  39.07598514 -084.20915975
111  39.07606864 -084.20931001
111  39.07610536 -084.20927250
111  39.07612791 -084.20931164
111  39.07609182 -084.20934809
111  39.07617890 -084.20949684
111  39.07621547 -084.20946360
111  39.07623569 -084.20949870
111  39.07619768 -084.20953519
111  39.07628188 -084.20968064
111  39.07631941 -084.20964399
111  39.07634291 -084.20968477
111  39.07630325 -084.20972498
111  39.07638825 -084.20987314
111  39.07643022 -084.20983629
111  39.07645249 -084.20987494
111  39.07641105 -084.20991309
111  39.07650016 -084.21005839
111  39.07653760 -084.21002264
111  39.07655902 -084.21005981
111  39.07652206 -084.21009831
111  39.07662777 -084.21028242
111  39.07669129 -084.21022238
111  39.07671528 -084.21026336
111  39.07665082 -084.21032340
111  39.07670998 -084.21042434
111  39.07677522 -084.21036578
111  39.07679785 -084.21040444
111  39.07673509 -084.21046532
111  39.07679477 -084.21056943
111  39.07685808 -084.21050737
111  39.07688071 -084.21054603
111  39.07681838 -084.21061260
111  39.07692622 -084.21079820 102
111  39.07709279 -084.21064385
111  39.07702502 -084.21052257
111  39.07695964 -084.21058468
111  39.07693583 -084.21054336
111  39.07700013 -084.21047829
111  39.07694276 -084.21037622
111  39.07687746 -084.21044103
111  39.07685319 -084.21040037
111  39.07691853 -084.21033309
111  39.07686233 -084.21024116
111  39.07679813 -084.21030346
111  39.07677139 -084.21025867
111  39.07684050 -084.21019426
111  39.07677023 -084.21006922
111  39.07672711 -084.21010913
111  39.07588439 -084.20864602
111  39.07595934 -084.20858542
111  39.07599386 -084.20855751
111  39.07673614 -084.20984636
111  39.07680484 -084.20978378
111  39.07682980 -084.20982982
111  39.07676100 -084.20989442
111  39.07682096 -084.20999860
111  39.07688810 -084.20992857
111  39.07691241 -084.20997084
111  39.07684299 -084.21003774
111  39.07689950 -084.21013269
111  39.07696744 -084.21006653
111  39.07699488 -084.21011427
111  39.07692610 -084.21017744
111  39.07698349 -084.21027758
111  39.07705024 -084.21021053
111  39.07707526 -084.21025405
111  39.07700743 -084.21031817
111  39.07706435 -084.21041957
111  39.07713131 -084.21035151
111  39.07715608 -084.21039459
111  39.07708732 -084.21046312
111  39.07715917 -084.21058087 102
111  39.07732355 -084.21042174
111  39.07721266 -084.21023178
111  39.07714883 -084.21029692
111  39.07712483 -084.21025535
111  39.07718909 -084.21019188
111  39.07712763 -084.21008958
111  39.07706614 -084.21015373
111  39.07704011 -084.21010865
111  39.07710330 -084.21004268
111  39.07704811 -084.20994708
111  39.07698175 -084.21000759
111  39.07695817 -084.20996676
111  39.07702393 -084.20990037
111  39.07697001 -084.20980435
111  39.07690300 -084.20987123
111  39.07687775 -084.20982752
111  39.07694308 -084.20976100
111  39.07692889 -084.20973790
111  39.07699901 -084.20967161
111  39.07701245 -084.20969484
111  39.07707397 -084.20963773
111  39.07709756 -084.20967817
111  39.07703486 -084.20973940
111  39.07709379 -084.20983843
111  39.07715705 -084.20978018
111  39.07718012 -084.20981975
111  39.07711605 -084.20988084
111  39.07717395 -084.20998267
111  39.07724047 -084.20992324
111  39.07726527 -084.20996576
111  39.07719673 -084.21002405
111  39.07725664 -084.21012792
111  39.07732047 -084.21006229
111  39.07734585 -084.21010598
111  39.07728394 -084.21017027
111  39.07739218 -084.21035986 102
111  39.07755645 -084.21020044
111  39.07748250 -084.21008103
111  39.07741880 -084.21014773
111  39.07739521 -084.21010843
111  39.07745818 -084.21004119
111  39.07740065 -084.20994135
111  39.07733424 -084.21000686
111  39.07730892 -084.20996469
111  39.07737662 -084.20989946
111  39.07731787 -084.20979644
111  39.07724807 -084.20986331
111  39.07722484 -084.20982462
111  39.07729361 -084.20975757
111  39.07723493 -084.20966088
111  39.07716706 -084.20972836
111  39.07714407 -084.20969006
111  39.07721189 -084.20962139
111  39.07715198 -084.20952664
111  39.07709107 -084.20958299
111  39.07707691 -084.20956020
111  39.07727334 -084.20937554
111  39.07728436 -084.20939605
111  39.07722061 -084.20945701
111  39.07728149 -084.20955567
111  39.07734587 -084.20949456
111  39.07736925 -084.20953470
111  39.07730247 -084.20960129
111  39.07735854 -084.20969591
111  39.07742628 -084.20963108
111  39.07745037 -084.20967199
111  39.07738254 -084.20973429
111  39.07744257 -084.20984029
111  39.07751042 -084.20977394
111  39.07753594 -084.20981727
111  39.07746968 -084.20988361
111  39.07752821 -084.20998046
111  39.07759157 -084.20991258
111  39.07761790 -084.20995645
111  39.07755253 -084.21002475
111  39.07762248 -084.21013929 102
111  39.07778868 -084.20998282
111  39.07767838 -084.20979141
111  39.07761478 -084.20985440
111  39.07758995 -084.20981173
111  39.07765183 -084.20975097
111  39.07759115 -084.20964841
111  39.07752692 -084.20971409
111  39.07750508 -084.20967657
111  39.07756939 -084.20961176
111  39.07750888 -084.20950598
111  39.07744030 -084.20957592
111  39.07741727 -084.20953634
111  39.07748598 -084.20946591
111  39.07742720 -084.20936059
111  39.07735840 -084.20943176
111  39.07733428 -084.20939033
111  39.07740246 -084.20931923
111  39.07727636 -084.20910254
111  39.07734030 -084.20902899
111  39.07737455 -084.20908930
112  39.07744763 -084.20906429  39.07749445 -084.20902017
111  39.07742359 -084.20895514
111  39.07745373 -084.20892677
112  39.07750130 -084.20904959  39.07748988 -084.20911577
111  39.07741452 -084.20915401
111  39.07747363 -084.20925267
111  39.07753899 -084.20918978
111  39.07756207 -084.20922979
111  39.07749470 -084.20929596
111  39.07755560 -084.20940062
111  39.07763131 -084.20932942
111  39.07765406 -084.20936988
111  39.07757808 -084.20944461
111  39.07764009 -084.20954560
111  39.07771161 -084.20948313
111  39.07773320 -084.20952217
111  39.07766358 -084.20959002
111  39.07772145 -084.20968670
111  39.07778326 -084.20963033
111  39.07780530 -084.20966854
111  39.07774377 -084.20972928
111  39.07785640 -084.20992033 102
111  39.07802271 -084.20976036
111  39.07795251 -084.20963809
111  39.07788634 -084.20970704
111  39.07786360 -084.20966818
111  39.07793026 -084.20960012
111  39.07787601 -084.20950525
111  39.07780795 -084.20956843
111  39.07778469 -084.20952868
111  39.07785251 -084.20946522
111  39.07779069 -084.20935975
111  39.07772641 -084.20942409
111  39.07770087 -084.20938045
111  39.07776453 -084.20931665
111  39.07770399 -084.20920973
111  39.07763761 -084.20927741
111  39.07761567 -084.20923991
111  39.07768151 -084.20917181
111  39.07762867 -084.20908696
111  39.07761230 -084.20908011
111  39.07758275 -084.20911030
111  39.07755668 -084.20913693
111  39.07753352 -084.20909491
111  39.07755938 -084.20906890
111  39.07758325 -084.20904490
111  39.07753316 -084.20895668
111  39.07752910 -084.20894952
111  39.07752542 -084.20894305
111  39.07752130 -084.20893580
111  39.07752632 -084.20893096
111  39.07749781 -084.20888526
111  39.07752887 -084.20885600
111  39.07755661 -084.20890039
111  39.07792791 -084.20854306
111  39.07793301 -084.20853814
111  39.07814185 -084.20833709
111  39.07830057 -084.20862009
111  39.07822442 -084.20869618
111  39.07829346 -084.20881778
111  39.07835692 -084.20875505
111  39.07837873 -084.20879310
111  39.07831545 -084.20885735
111  39.07837448 -084.20896194
111  39.07844820 -084.20889476
111  39.07846902 -084.20893164
111  39.07839607 -084.20900017
111  39.07845745 -084.20910861
111  39.07852436 -084.20904376
111  39.07854405 -084.20907952
111  39.07847882 -084.20914663
111  39.07854606 -084.20926580 102
111  39.07894946 -084.20888518
111  39.07890269 -084.20880135
111  39.07896692 -084.20874075
111  39.07901452 -084.20882394 102
111  39.07917801 -084.20866545
111  39.07911781 -084.20855428
112  39.07911781 -084.20855428  39.07904498 -084.20841809
111  39.07903911 -084.20823097
111  39.07909654 -084.20823280
112  39.07910575 -084.20831591  39.07911071 -084.20835427
111  39.07914443 -084.20833596
112  39.07948226 -084.20801531  39.07961413 -084.20788955
111  39.07969125 -084.20779916
111  39.07971408 -084.20783287
112  39.07951513 -084.20803698  39.07940410 -084.20814432
111  39.07951513 -084.20803698
112  39.07951513 -084.20803698  39.07935639 -084.20819043
112  39.07915038 -084.20838223  39.07914430 -084.20839215
111  39.07915038 -084.20838223
112  39.07915038 -084.20838223  39.07914004 -084.20839908
111  39.07914013 -084.20842013
112  39.07923146 -084.20859577  39.07923961 -084.20861060
111  39.07925461 -084.20860718 102
111  39.08203227 -084.20597190 102
111  39.08210266 -084.20610120 102
111  39.08226162 -084.20639321
111  39.08238144 -084.20660268 102
111  39.08254960 -084.20689666 102
111  39.08258936 -084.20696619
112  39.08258936 -084.20696619  39.08261611 -084.20701356 102
111  39.08256755 -084.20708224 102
111  39.08191017 -084.20770199
111  39.08181328 -084.20779334 102
111  39.08073981 -084.20880691
112  39.08074486 -084.20885953  39.08075267 -084.20886800
111  39.08074486 -084.20885953
111  39.08106677 -084.20917093
111  39.08120016 -084.20930457
111  39.08130571 -084.20940775
111  39.08137764 -084.20947805
111  39.08151671 -084.20961399
111  39.08158145 -084.20967727
111  39.08214569 -084.21022880
111  39.08224833 -084.21033023
112  39.08250112 -084.21057948  39.08256141 -084.21063450
111  39.08261907 -084.21056154
111  39.08307043 -084.20986990
111  39.08311106 -084.20980928
111  39.08321219 -084.20965843
111  39.08325579 -084.20959415
111  39.08328451 -084.20955053
111  39.08333768 -084.20946974
111  39.08341321 -084.20935499
112  39.08355085 -084.20912939  39.08360096 -084.20904482
111  39.08355085 -084.20912939
111  39.08358429 -084.20907068
112  39.08358429 -084.20907068  39.08361053 -084.20902191
112  39.08367330 -084.20889560  39.08370010 -084.20884126
111  39.08367330 -084.20889560
111  39.08369645 -084.20884843
112  39.08370731 -084.20882517  39.08371304 -084.20881187
111  39.08371854 -084.20879805
111  39.08374920 -084.20871632
112  39.08374920 -084.20871632  39.08377215 -084.20865664
112  39.08382656 -084.20852958  39.08385129 -084.20847565
111  39.08382656 -084.20852958
112  39.08382656 -084.20852958  39.08387738 -084.20842515
111  39.08394295 -084.20833979
112  39.08405500 -084.20821428  39.08409896 -084.20817059
111  39.08414296 -084.20814826
111  39.08419944 -084.20820158
112  39.08411650 -084.20825660  39.08406179 -084.20829576
111  39.08398856 -084.20837937
112  39.08392650 -084.20846730  39.08389184 -084.20852504
111  39.08392650 -084.20846730
111  39.08388202 -084.20855108
112  39.08388202 -084.20855108  39.08387934 -084.20855682
112  39.08387399 -084.20856871  39.08387132 -084.20857473
111  39.08387399 -084.20856871
112  39.08387399 -084.20856871  39.08384456 -084.20863506
112  39.08379301 -084.20876391  39.08377152 -084.20881843
111  39.08379301 -084.20876391
111  39.08376240 -084.20884299
112  39.08361164 -084.20913870  39.08355389 -084.20924051
111  39.08345791 -084.20939815
111  39.08280516 -084.21038923
111  39.08277611 -084.21043335
111  39.08275320 -084.21046813
111  39.08265460 -084.21063200
112  39.08265460 -084.21063200  39.08263517 -084.21067596
111  39.08265642 -084.21072615
111  39.08273711 -084.21080676
111  39.08283535 -084.21090491
111  39.08286268 -084.21093222
112  39.08357098 -084.21079903  39.08415644 -084.21045143
111  39.08357098 -084.21079903
112  39.08357098 -084.21079903  39.08377802 -084.21069029
111  39.08392970 -084.21057644
111  39.08394888 -084.21046119
111  39.08400360 -084.21046237
114  39.08399543 -084.21054633  39.08399087 -084.21058940
111  39.08217446 -084.20647225 102
112  39.08216925 -084.20637731  39.08214746 -084.20633720 102
111  39.08209140 -084.20623557 102
112  39.08203326 -084.20618201  39.08199568 -084.20616331
111  39.08203326 -084.20618201
112  39.08203326 -084.20618201  39.08199577 -084.20616335 102
112  39.08187342 -084.20622487  39.08180551 -084.20628898
111  39.08187342 -084.20622487
112  39.08187342 -084.20622487  39.08173744 -084.20635324 102
111  39.07878948 -084.20916000 102
112  39.07860678 -084.20948226  39.07856630 -084.20962533
111  39.07860678 -084.20948226
112  39.07860678 -084.20948226  39.07859441 -084.20952598 102
112  39.07858765 -084.20959492  39.07858686 -084.20962639
111  39.07858765 -084.20959492
112  39.07858765 -084.20959492  39.07858585 -084.20966642 102
112  39.07864830 -084.20971893  39.07868579 -084.20973100
111  39.07864830 -084.20971893
112  39.07864830 -084.20971893  39.07870228 -084.20973632 102
113  39.07875160 -084.20971680
111  39.08242111 -084.20709037 102
112  39.08244061 -084.20699593  39.08241409 -084.20695072 102
112  39.08236964 -084.20694570  39.08233376 -084.20695374 102
112  39.08227995 -084.20689547  39.08225032 -084.20684423 102
112  39.08215803 -084.20681310  39.08211670 -084.20685329
111  39.07896329 -084.20984270 102
112  39.07891430 -084.21001385  39.07893984 -084.21010515
111  39.07891430 -084.21001385
112  39.07891430 -084.21001385  39.07892677 -084.21005842 102
112  39.07898672 -084.21010152  39.07901911 -084.21011667
111  39.07898672 -084.21010152
112  39.07898672 -084.21010152  39.07902068 -084.21011741 102
112  39.07909259 -084.21011139  39.07912527 -084.21010356
111  39.07909259 -084.21011139
112  39.07909259 -084.21011139  39.07915643 -084.21009608 102
114  39.07937946 -084.20997569  39.07948240 -084.20987723 102
111  39.07837291 -084.20982132 102
112  39.07844104 -084.20979218  39.07847365 -084.20975657 102
111  39.07848500 -084.20971638 102
112  39.07851123 -084.20960496  39.07852045 -084.20954468
111  39.07851123 -084.20960496
112  39.07851123 -084.20960496  39.07851185 -084.20960088 102
112  39.07851322 -084.20959171  39.07851391 -084.20958699
111  39.07851322 -084.20959171
112  39.07851322 -084.20959171  39.07852276 -084.20952665 102
112  39.07847933 -084.20945792  39.07842248 -084.20950730
111  39.07847933 -084.20945792
112  39.07847933 -084.20945792  39.07841835 -084.20951089 102
111  39.07819786 -084.20972551 102
112  39.07823047 -084.20981593  39.07831839 -084.20982598
111  39.07823047 -084.20981593 102
113  39.07825398 -084.20981682 102
111  39.07886380 -084.21021850 102
112  39.07880193 -084.21024091  39.07877808 -084.21026250 102
111  39.07876132 -084.21029986 102
111  39.07871620 -084.21042274 102
112  39.07871317 -084.21044020  39.07871235 -084.21045033
111  39.07871317 -084.21044020
112  39.07871317 -084.21044020  39.07871187 -084.21045628 102
112  39.07873425 -084.21049165  39.07875441 -084.21050388
111  39.07873425 -084.21049165
112  39.07873425 -084.21049165  39.07876712 -084.21051158 102
111  39.07878646 -084.21048833 102
111  39.07898820 -084.21031315 102
112  39.07900302 -084.21025088  39.07899077 -084.21021933
111  39.07900302 -084.21025088
112  39.07900302 -084.21025088  39.07899515 -084.21023061 102
112  39.07895850 -084.21021431  39.07894379 -084.21020902
111  39.07895850 -084.21021431
112  39.07895850 -084.21021431  39.07895031 -084.21021136 102
113  39.07894437 -084.21021019 102
111  39.07866219 -084.21032053 102
112  39.07862787 -084.21024418  39.07856938 -084.21022609 102
111  39.07855183 -084.21023202
111  39.07541708 -084.21320392 102
112  39.07535531 -084.21332123  39.07532443 -084.21340079
111  39.07535531 -084.21332123
112  39.07535531 -084.21332123  39.07533760 -084.21336686 102
112  39.07524420 -084.21363712  39.07520294 -084.21375704
111  39.07524420 -084.21363712 102
111  39.07518888 -084.21379860 102
112  39.07522339 -084.21384497  39.07527142 -084.21384169 102
111  39.07530853 -084.21379904 102
111  39.07623378 -084.21289230 102
111  39.07714867 -084.21201750 102
111  39.07831656 -084.21091417 102
112  39.07854976 -084.21065000  39.07858433 -084.21056546
111  39.07854976 -084.21065000 102
113  39.07863345 -084.21040937 102
111  39.07485047 -084.21419777 102
112  39.07490662 -084.21411841  39.07492144 -084.21407522
111  39.07490662 -084.21411841 102
111  39.07498680 -084.21388565 102
111  39.07501424 -084.21380599 102
112  39.07499787 -084.21369448  39.07496589 -084.21365932
111  39.07492144 -084.21367238
111  39.07440672 -084.21415960 102
112  39.07438567 -084.21427312  39.07441062 -084.21431631
111  39.07438567 -084.21427312 102
111  39.07446972 -084.21442044 102
111  39.07448081 -084.21443987 102
114  39.07458297 -084.21444992  39.07464458 -084.21439467 102
111  39.07830335 -084.21014385 102
112  39.07833312 -084.20999834  39.07832025 -084.20988010
111  39.07833312 -084.20999834
112  39.07833312 -084.20999834  39.07832682 -084.20994041 102
112  39.07824208 -084.20991401  39.07820010 -084.20990814
111  39.07824208 -084.20991401
112  39.07824208 -084.20991401  39.07819839 -084.20990790 102
111  39.07815554 -084.20991767 102
112  39.07789561 -084.21000829  39.07783299 -084.21006686 102
111  39.07409228 -084.21362152 102
112  39.07406281 -084.21384828  39.07411772 -084.21396194
111  39.07406281 -084.21384828
112  39.07406281 -084.21384828  39.07406369 -084.21385011 102
112  39.07406556 -084.21385376  39.07406652 -084.21385558
111  39.07406556 -084.21385376
112  39.07406556 -084.21385376  39.07412596 -084.21396923 102
112  39.07422976 -084.21395343  39.07426562 -084.21393884 102
111  39.07428732 -084.21391696
113  39.07429935 -084.21393807
111  39.07848366 -084.20932649
111  39.07841351 -084.20920300
111  39.07835233 -084.20925933
111  39.07833115 -084.20922191
111  39.07839147 -084.20916421
111  39.07833251 -084.20906042
111  39.07826925 -084.20911994
111  39.07824767 -084.20908241
111  39.07831088 -084.20902234
111  39.07825014 -084.20891542
111  39.07819004 -084.20897501
111  39.07816612 -084.20893485
111  39.07822728 -084.20887477
111  39.07816083 -084.20875821
111  39.07800511 -084.20890288
112  39.07800511 -084.20890288  39.07799451 -084.20891397
111  39.07799742 -084.20893229
111  39.07801693 -084.20896579
111  39.07808796 -084.20890299
111  39.07811086 -084.20894230
111  39.07804112 -084.20900733
111  39.07810138 -084.20911078
111  39.07816973 -084.20904676
111  39.07819071 -084.20908380
111  39.07812361 -084.20914895
111  39.07818387 -084.20925241
111  39.07825245 -084.20918782
111  39.07827230 -084.20922314
111  39.07820628 -084.20929090
113  39.07831665 -084.20948038 102
111  39.07825737 -084.20954712
111  39.07814302 -084.20934878
111  39.07807776 -084.20941150
111  39.07805787 -084.20937931
111  39.07812214 -084.20931256
111  39.07806249 -084.20920908
111  39.07799702 -084.20927534
111  39.07797372 -084.20923493
111  39.07803817 -084.20916690
111  39.07797818 -084.20906283
111  39.07791336 -084.20912489
111  39.07789457 -084.20909230
111  39.07795845 -084.20902862
111  39.07793837 -084.20899378
112  39.07791218 -084.20899240  39.07789907 -084.20900366
111  39.07791218 -084.20899240
111  39.07776465 -084.20913852
111  39.07783104 -084.20925815
111  39.07789358 -084.20919348
111  39.07791743 -084.20923516
111  39.07785461 -084.20930121
111  39.07791154 -084.20939555
111  39.07797570 -084.20933403
111  39.07799858 -084.20937402
111  39.07793462 -084.20943656
111  39.07799544 -084.20953988
111  39.07805945 -084.20947700
111  39.07808180 -084.20951608
111  39.07801728 -084.20957850
113  39.07808713 -084.20970223 102
111  39.07497975 -084.21450157
111  39.07504991 -084.21462653
111  39.07510349 -084.21457977
111  39.07512743 -084.21462239
111  39.07507603 -084.21467303
111  39.07512683 -084.21476350
111  39.07517999 -084.21471714
111  39.07520567 -084.21476287
111  39.07515489 -084.21481347
111  39.07520339 -084.21489983
111  39.07525604 -084.21485090
111  39.07528186 -084.21489687
111  39.07523126 -084.21494946
111  39.07528238 -084.21504050
111  39.07533668 -084.21499490
111  39.07536048 -084.21503728
111  39.07530837 -084.21508678
111  39.07535862 -084.21517626
111  39.07541299 -084.21512617
111  39.07544107 -084.21517689
111  39.07538681 -084.21522646
111  39.07543453 -084.21531145
111  39.07549035 -084.21526481
111  39.07551811 -084.21531425
111  39.07546425 -084.21536436
111  39.07550014 -084.21542829
112  39.07551262 -084.21545016  39.07551985 -084.21546236
111  39.07551262 -084.21545016
111  39.07556692 -084.21539822
111  39.07559550 -084.21544825
111  39.07554571 -084.21549687
112  39.07554571 -084.21549687  39.07556091 -084.21550953
111  39.07559988 -084.21552929
112  39.07559988 -084.21552929  39.07564123 -084.21555133
112  39.07568762 -084.21556543  39.07571216 -084.21556786
112  39.07573199 -084.21549898  39.07574049 -084.21546373
111  39.07570428 -084.21538508
111  39.07565168 -084.21529141
111  39.07558239 -084.21535559
111  39.07555567 -084.21530800
111  39.07562368 -084.21524153
111  39.07557493 -084.21515471
111  39.07550387 -084.21522166
111  39.07547665 -084.21517319
111  39.07554667 -084.21510439
111  39.07549814 -084.21501796
111  39.07542608 -084.21508104
111  39.07539946 -084.21503362
111  39.07547017 -084.21496813
111  39.07542065 -084.21487993
111  39.07534837 -084.21494328
111  39.07532205 -084.21489641
111  39.07539278 -084.21483030
111  39.07534304 -084.21474171
111  39.07527206 -084.21480716
111  39.07524646 -084.21476157
111  39.07531574 -084.21469310
111  39.07526599 -084.21460448
111  39.07519481 -084.21466776
111  39.07516930 -084.21462234
111  39.07523800 -084.21455464
111  39.07518902 -084.21446740
111  39.07511596 -084.21453084
111  39.07509149 -084.21448727
111  39.07516237 -084.21441995
113  39.07512867 -084.21435993
110 2 0.00 36.0000 New Taxiway 33
111  39.07680170 -084.20636812
111  39.07676026 -084.20630217
111  39.07684924 -084.20621581
113  39.07689008 -084.20628412
110 2 0.00 36.0000 New Taxiway 32
111  39.07689713 -084.20675549
111  39.07679971 -084.20659043
111  39.07696997 -084.20641858
113  39.07706740 -084.20658704
110 2 0.00 36.0000 New Taxiway 17
111  39.08396437 -084.20870998
111  39.08399315 -084.20866418
111  39.08396734 -084.20863637
111  39.08397287 -084.20862768
111  39.08401078 -084.20856813
111  39.08401559 -084.20856058
111  39.08402363 -084.20856985
111  39.08403717 -084.20855022
111  39.08403633 -084.20853495
111  39.08408077 -084.20846079
111  39.08410362 -084.20848642
111  39.08409939 -084.20844552
111  39.08410447 -084.20843680
111  39.08412140 -084.20845534
111  39.08414722 -084.20841172
111  39.08421917 -084.20848533
111  39.08417008 -084.20856603
111  39.08415399 -084.20854858
111  39.08409516 -084.20864455
111  39.08416119 -084.20871162
111  39.08408796 -084.20883430
111  39.08408002 -084.20882631
113  39.08398546 -084.20873119
110 2 0.00 36.0000 New Taxiway 16
111  39.08345043 -084.20890750
111  39.08336790 -084.20881677
111  39.08339635 -084.20877043
111  39.08340554 -084.20878023
111  39.08342789 -084.20874605
111  39.08341853 -084.20873562
111  39.08347102 -084.20865708
111  39.08353315 -084.20872323
111  39.08357325 -084.20876594
111  39.08357597 -084.20876884
111  39.08353668 -084.20883589
111  39.08352103 -084.20881990
111  39.08348225 -084.20888344
113  39.08347134 -084.20887269
110 2 0.00 36.0000 New Taxiway 15
111  39.08298589 -084.20964559
111  39.08296507 -084.20967873
111  39.08288351 -084.20959100
111  39.08299691 -084.20941335
111  39.08307774 -084.20949918
111  39.08305692 -084.20953231
111  39.08308607 -084.20956418
111  39.08308347 -084.20956826
111  39.08301978 -084.20966818
113  39.08301406 -084.20967715
110 2 0.00 36.0000 New Taxiway 14
111  39.08287112 -084.21055722
111  39.08288030 -084.21054266
111  39.08290712 -084.21050011
111  39.08291683 -084.21048470
111  39.08293799 -084.21050978
111  39.08300656 -084.21040455
111  39.08308359 -084.21049615
113  39.08297566 -084.21066464
110 1 0.00 36.0000 New Taxiway 13
111  39.08278616 -084.21071583
111  39.08287508 -084.21058267
111  39.08298187 -084.21069690
111  39.08290489 -084.21081265
111  39.08289218 -084.21083176
113  39.08279171 -084.21072190
110 1 0.00 36.0000 New Taxiway 12
111  39.08287171 -084.20957381
111  39.08281170 -084.20966690
111  39.08287097 -084.20972937
111  39.08278182 -084.20987042
111  39.08269033 -084.20976988
111  39.08267845 -084.20975683
113  39.08282737 -084.20952585
110 1 0.00 36.0000 New Taxiway 11
111  39.08262638 -084.20983551
111  39.08272989 -084.20994868
111  39.08264073 -084.21008720
113  39.08253710 -084.20997584
110 2 0.00 36.0000 New Taxiway 10
111  39.08288342 -084.20875520
111  39.08290961 -084.20871478
111  39.08293174 -084.20868061
111  39.08302056 -084.20854349
111  39.08304224 -084.20851002
111  39.08313047 -084.20837383
111  39.08315425 -084.20833712
111  39.08324068 -084.20820370
111  39.08326431 -084.20816722
111  39.08329066 -084.20812655
111  39.08336263 -084.20820683
111  39.08328229 -084.20833094
111  39.08325658 -084.20837065
111  39.08317213 -084.20850110
111  39.08314613 -084.20854127
111  39.08306333 -084.20866919
111  39.08303642 -084.20871075
113  39.08295715 -084.20883321
110 2 0.00 36.0000 New Taxiway 9
111  39.08269034 -084.20854602
111  39.08276921 -084.20842414
111  39.08279316 -084.20838712
111  39.08287998 -084.20825296
111  39.08290411 -084.20821568
111  39.08298841 -084.20808539
111  39.08301323 -084.20804704
111  39.08309494 -084.20792077
111  39.08316691 -084.20799766
111  39.08314254 -084.20803529
111  39.08311823 -084.20807283
111  39.08303336 -084.20820389
111  39.08300801 -084.20824303
111  39.08292288 -084.20837450
111  39.08289554 -084.20841672
111  39.08280885 -084.20855059
111  39.08278541 -084.20858679
113  39.08276055 -084.20862517
110 2 0.00 36.0000 New Taxiway 8
111  39.08249286 -084.20833685
111  39.08251671 -084.20829980
111  39.08254255 -084.20825965
111  39.08262754 -084.20812759
111  39.08264908 -084.20809413
111  39.08273709 -084.20795739
111  39.08276429 -084.20791512
111  39.08284814 -084.20778485
111  39.08287183 -084.20774804
111  39.08289747 -084.20770821
111  39.08296943 -084.20778622
111  39.08289031 -084.20790841
111  39.08286508 -084.20794738
111  39.08277676 -084.20808376
111  39.08275426 -084.20811850
111  39.08266667 -084.20825377
111  39.08264244 -084.20829118
113  39.08256308 -084.20841374
110 2 0.00 36.0000 New Taxiway 7
111  39.08229364 -084.20812655
111  39.08237510 -084.20800103
111  39.08239862 -084.20796477
111  39.08248641 -084.20782949
111  39.08251126 -084.20779120
111  39.08259427 -084.20766329
111  39.08262206 -084.20762048
111  39.08270087 -084.20749904
111  39.08277459 -084.20757705
111  39.08275098 -084.20761343
111  39.08272506 -084.20765338
111  39.08263956 -084.20778513
111  39.08261482 -084.20782324
111  39.08252904 -084.20795543
111  39.08250455 -084.20799317
111  39.08241655 -084.20812877
111  39.08239260 -084.20816566
113  39.08236736 -084.20820456
110 2 0.00 36.0000 New Taxiway 6
111  39.08146688 -084.20940757
111  39.08154687 -084.20928394
111  39.08157194 -084.20924519
111  39.08165875 -084.20911102
111  39.08168409 -084.20907187
111  39.08176778 -084.20894251
111  39.08179407 -084.20890189
111  39.08187837 -084.20877159
111  39.08190396 -084.20873204
111  39.08198731 -084.20860322
111  39.08201342 -084.20856286
111  39.08209528 -084.20843634
111  39.08216725 -084.20851323
111  39.08214122 -084.20855336
111  39.08211749 -084.20858994
111  39.08203243 -084.20872107
111  39.08200731 -084.20875979
111  39.08192303 -084.20888972
111  39.08189877 -084.20892711
111  39.08181059 -084.20906305
111  39.08178608 -084.20910083
111  39.08169816 -084.20923637
111  39.08167417 -084.20927336
111  39.08158902 -084.20940462
111  39.08156347 -084.20944401
113  39.08153797 -084.20948332
110 2 0.00 36.0000 New Taxiway 5
111  39.08127028 -084.20919953
111  39.08129494 -084.20916160
111  39.08132224 -084.20911962
111  39.08140617 -084.20899054
111  39.08143334 -084.20894874
111  39.08151806 -084.20881846
111  39.08154487 -084.20877722
111  39.08162845 -084.20864867
111  39.08165336 -084.20861037
111  39.08172754 -084.20849627
111  39.08179863 -084.20857768
111  39.08167089 -084.20877262
111  39.08164829 -084.20880711
111  39.08155905 -084.20894329
111  39.08153561 -084.20897907
111  39.08145140 -084.20910758
111  39.08142487 -084.20914807
113  39.08134225 -084.20927415
110 2 0.00 36.0000 New Taxiway 4
111  39.07726125 -084.21333195
111  39.07729513 -084.21329950
111  39.07782408 -084.21279286
111  39.07782929 -084.21278786
111  39.07781589 -084.21276588
111  39.07786952 -084.21270464
