I
1050 Generated by WorldEditor 2.1.0r1

1    289 0 0 DAUB Biskra / Mohamed Khider
1302 city Biskra
112  34.79767886  005.74029359  34.79775501  005.74023479
111  34.79776987  005.74034788
111  34.79778914  005.74073277
111  34.79800411  005.74070747
111  34.79797603  005.74023252
112  34.79797603  005.74023252  34.79797232  005.74013074
111  34.79804104  005.74007420
112  34.79851280  005.73994980  34.79874125  005.73992945
111  34.79851280  005.73994980
111  34.79929472  005.73987061
112  34.79937330  005.73997745  34.79938073  005.74007245
111  34.79937330  005.73997745
111  34.79940214  005.74044401
111  34.79961699  005.74041724
111  34.79959328  005.74001523
112  34.79959328  005.74001523  34.79958585  005.73989536
111  34.79971625  005.73983580
111  34.80073833  005.73972040
112  34.80073833  005.73972040  34.80081262  005.73971362
113  34.80085905  005.73978600 3 102
111  34.80765941  005.74040457
111  34.80766096  005.74044038
112  34.80787300  005.74070806  34.80786836  005.74090787
111  34.80787300  005.74070806
111  34.80784824  005.74170146
112  34.80784824  005.74170146  34.80784514  005.74182399
111  34.80774144  005.74187112
111  34.80734689  005.74189402
112  34.80726999  005.74178487  34.80727153  005.74169250
111  34.80726999  005.74178487
111  34.80727563  005.74150998
111  34.80705968  005.74150597
111  34.80705433  005.74184818
112  34.80705433  005.74184818  34.80705123  005.74188023
111  34.80691332  005.74191900
111  34.80579956  005.74198341
112  34.80564817  005.74173745  34.80565040  005.74156644
111  34.80564817  005.74173745
111  34.80565960  005.74116046
111  34.80544365  005.74115646
111  34.80543009  005.74180387
112  34.80543009  005.74180387  34.80542341  005.74201288
111  34.80524629  005.74207053
111  34.80427471  005.74220830
112  34.80406795  005.74195992  34.80406795  005.74175906
111  34.80406795  005.74195992
111  34.80407541  005.74157542
111  34.80385945  005.74157142
111  34.80384718  005.74202370
112  34.80384718  005.74202370  34.80384050  005.74222728
111  34.80368854  005.74228938
111  34.80333395  005.74233625
112  34.80333395  005.74233625  34.80318846  005.74234945
111  34.80316060  005.74217038
111  34.80319123  005.74082127
112  34.80319123  005.74082127  34.80320461  005.74043367
111  34.80348811  005.74030338 3 102
111  34.80367294  005.74030527
112  34.80387578  005.74056626  34.80388024  005.74069654
111  34.80387578  005.74056626
111  34.80386440  005.74117691
111  34.80408035  005.74118092
111  34.80409090  005.74057507
112  34.80409090  005.74057507  34.80409535  005.74047464
111  34.80429479  005.74031163 3 102
111  34.80522870  005.74032118
112  34.80545034  005.74063808  34.80544811  005.74082537
111  34.80545034  005.74063808
111  34.80544860  005.74076194
111  34.80566454  005.74076595
111  34.80566730  005.74064864
112  34.80566730  005.74064864  34.80566953  005.74047763
111  34.80587502  005.74038533
111  34.80588390  005.74034527 3 102
111  34.80624917  005.74035985 3 102
111  34.80624724  005.74037427 3 102
111  34.80685145  005.74038497
111  34.80690101  005.74042693
112  34.80706820  005.74067672  34.80706975  005.74086333
111  34.80706820  005.74067672
111  34.80706463  005.74111145
111  34.80728058  005.74111546
111  34.80728608  005.74067885
112  34.80728608  005.74067885  34.80729536  005.74053370
113  34.80748457  005.74040033 3 102
111  34.80341355  005.74495458
112  34.80313050  005.74476730  34.80299900  005.74447144
111  34.80313050  005.74476730
111  34.80272984  005.74385694
111  34.80253974  005.74398177
111  34.80293660  005.74485687
112  34.80293660  005.74485687  34.80297894  005.74495458
111  34.80282516  005.74502515
112  34.80190467  005.74430587  34.80157036  005.74364088
111  34.80190467  005.74430587
111  34.80160825  005.74361374
112  34.80160825  005.74361374  34.80157259  005.74351875
111  34.80170854  005.74334775
111  34.80204893  005.74319486
112  34.80225457  005.74330918  34.80228578  005.74338789
111  34.80225457  005.74330918
111  34.80238599  005.74363448
111  34.80257609  005.74350965
111  34.80244061  005.74319805
112  34.80244061  005.74319805  34.80240941  005.74311662
111  34.80250066  005.74299195
111  34.80315279  005.74269904
111  34.80315502  005.74263119
111  34.80398442  005.74251109
112  34.80408646  005.74262625  34.80408646  005.74271853
111  34.80408646  005.74262625
111  34.80406798  005.74331628
111  34.80428392  005.74332087
111  34.80429903  005.74262485
112  34.80429903  005.74262485  34.80430349  005.74251085
111  34.80445761  005.74244257
111  34.80566684  005.74226746
112  34.80578946  005.74241978  34.80578501  005.74254192
111  34.80578946  005.74241978
111  34.80578295  005.74277519
111  34.80599889  005.74277978
111  34.80600596  005.74233858
112  34.80600596  005.74233858  34.80601042  005.74224629
111  34.80613488  005.74221589
111  34.80772623  005.74212088
112  34.80783767  005.74224846  34.80783767  005.74238146
111  34.80783767  005.74224846
111  34.80783098  005.74263662
112  34.80783098  005.74263662  34.80782207  005.74276148
111  34.80773292  005.74282663
111  34.80611558  005.74362342
112  34.80598256  005.74350272  34.80598479  005.74337514
111  34.80598256  005.74350272
111  34.80599324  005.74317428
111  34.80577729  005.74316969
111  34.80577145  005.74359597
112  34.80577145  005.74359597  34.80576476  005.74376969
111  34.80567438  005.74384077
111  34.80440245  005.74446739
112  34.80426342  005.74433991  34.80426342  005.74419062
111  34.80426342  005.74433991
111  34.80427826  005.74371536
111  34.80406231  005.74371078
111  34.80404501  005.74450195
112  34.80404501  005.74450195  34.80403609  005.74462410
113  34.80396879  005.74468104
130 Airport Boundary
111  34.81198051  005.73901148
111  34.81194893  005.73139545
111  34.81027108  005.73143789
111  34.81016385  005.73140700
111  34.80918279  005.73140092
111  34.80904329  005.73123065
111  34.80893118  005.73135942
111  34.80714040  005.73132377
111  34.80465477  005.72846834
111  34.80559729  005.72729306
111  34.80519600  005.72583964
111  34.80644375  005.72407463
111  34.80582683  005.72175952
111  34.80371341  005.71960271
111  34.80285608  005.72007197
111  34.80027590  005.72379165
111  34.79683356  005.72033240
111  34.79398627  005.72450890
111  34.79331290  005.72407731
111  34.79195776  005.72788265
111  34.79063642  005.73073502
111  34.79203586  005.73213134
111  34.79211006  005.73220404
111  34.79213170  005.73216457
111  34.79221732  005.73224932
111  34.79186166  005.73276359
111  34.79177345  005.73268094
111  34.79089237  005.73401842
111  34.78983156  005.73295174
111  34.78976883  005.73293517
111  34.78967319  005.73295202
111  34.78945740  005.73456645
111  34.78886812  005.73545387
111  34.78954161  005.73613262
111  34.79095930  005.73749793
111  34.78098739  005.75222666
111  34.78242917  005.75359782
111  34.78216116  005.75398111
111  34.78271280  005.75450573
111  34.78298081  005.75412244
111  34.78396112  005.75505473
111  34.78450385  005.75424979
111  34.78737285  005.75713364
111  34.78845344  005.75585373
111  34.78823245  005.75533826
111  34.79083139  005.75151761
111  34.79336825  005.75150589
111  34.80209182  005.74719940
113  34.81126623  005.74262962
120 Linear Feature 90
111  34.80316069  005.72519853 4 104
115  34.80331616  005.72496103
120 Linear Feature 89
111  34.79723640  005.73385609 4 104
115  34.79733997  005.73369335
120 Linear Feature 88
111  34.79059822  005.74419337 4 104
115  34.79068232  005.74406965
120 Linear Feature 87
111  34.78682800  005.74985798 4 104
115  34.78676444  005.74965290
120 Linear Feature 86
111  34.78431749  005.75271703 4 104
115  34.78449515  005.75249250
120 Linear Feature 85
111  34.79487942  005.73474446 4 104
115  34.79473731  005.73494349
120 Linear Feature 84
111  34.80094873  005.72593054 4 104
115  34.80082327  005.72612012
120 Linear Feature 93
111  34.78612533  005.74993632 5 103
115  34.78618262  005.75014446
120 Linear Feature 92
111  34.79116303  005.74558517 5 103
115  34.79134451  005.74574765
120 Linear Feature 91
111  34.80373996  005.72751486 5 103
115  34.80356883  005.72733100
120 Linear Feature 163
111  34.78970879  005.74814819 5
115  34.78953435  005.74798116
120 Linear Feature 106
111  34.79788322  005.73422675 5
115  34.79775759  005.73440133
120 Linear Feature 103
111  34.79646783  005.74502079 2
115  34.79633914  005.74507409
120 Linear Feature 102
111  34.79798329  005.74437608 2
115  34.79785955  005.74443040
120 Linear Feature 101
111  34.79941278  005.74376107 2
115  34.79926835  005.74381539
120 Linear Feature 100
111  34.80086376  005.74305233 2
115  34.80072715  005.74310715
120 Linear Feature 99
111  34.79208821  005.74464545 5
115  34.79192062  005.74447231
120 Linear Feature 98
111  34.79121723  005.74460256 5
115  34.79113073  005.74473739
120 Linear Feature 97
111  34.79918266  005.73423780 5
115  34.79900382  005.73404167
120 Linear Feature 96
111  34.79907373  005.73576170 5
115  34.79922414  005.73558081
120 Linear Feature 95
111  34.79786051  005.73574122 5
115  34.79802571  005.73591623
120 Linear Feature 94
111  34.79788322  005.73422675 5
115  34.79775759  005.73440133
120 Linear Feature 158
111  34.80179169  005.72585250 1
111  34.80213415  005.72535407
112  34.80213415  005.72535407  34.80226111  005.72517707 1
111  34.80227949  005.72494108 1
111  34.80232626  005.72459523
112  34.80232626  005.72459523  34.80234631  005.72445485 1
112  34.80251002  005.72445049  34.80258043  005.72447847
111  34.80251002  005.72445049
112  34.80251002  005.72445049  34.80259174  005.72448297 1
112  34.80256849  005.72472950  34.80247661  005.72485563
111  34.80256849  005.72472950 1
115  34.80251002  005.72481088
120 Linear Feature 165
112  34.78417654  005.75216172  34.78417603  005.75233707 1
111  34.78426187  005.75244494 1
111  34.78498063  005.75322507 1
112  34.78518750  005.75340081  34.78526929  005.75345060
111  34.78518750  005.75340081
112  34.78518750  005.75340081  34.78537959  005.75351976 1
112  34.78568765  005.75350697  34.78582671  005.75347758
111  34.78568765  005.75350697
112  34.78568765  005.75350697  34.78595261  005.75345097 1
111  34.78610884  005.75322801 1
111  34.78645510  005.75271722 1
111  34.78666524  005.75240723 1
111  34.78733162  005.75142423 1
111  34.78753908  005.75111819 1
111  34.78821156  005.75012619 1
111  34.78841834  005.74982117 1
111  34.78901097  005.74894695 1
111  34.78931588  005.74849872 1
111  34.79130634  005.74557268 1
111  34.79194043  005.74464054 1
111  34.79816286  005.73549335 1
111  34.79882064  005.73452639 1
111  34.80228764  005.72942979 1
111  34.80243538  005.72921260 1
111  34.80259102  005.72898380 1
111  34.80318588  005.72810934 1
111  34.80346832  005.72769415 1
111  34.80401802  005.72688607
112  34.80401802  005.72688607  34.80442797  005.72627898 1
111  34.80396156  005.72578665 1
111  34.80311560  005.72494439
112  34.80311560  005.72494439  34.80272469  005.72459773 1
111  34.80240053  005.72500248 1
115  34.80205714  005.72550543
120 Linear Feature 164
111  34.78597916  005.74909640 1
111  34.78562727  005.74961079
112  34.78562727  005.74961079  34.78554219  005.74973674 1
111  34.78538075  005.74981796 1
111  34.78505979  005.74996391
112  34.78505979  005.74996391  34.78496118  005.75001217 1
112  34.78498535  005.75022287  34.78503755  005.75031586 1
112  34.78520770  005.75024053  34.78525797  005.75016873
111  34.78520770  005.75024053 1
115  34.78526184  005.75016049
120 Linear Feature 162
111  34.78538077  005.75036982 1
111  34.78604591  005.75007795 1
111  34.78895323  005.74880220 1
111  34.78943737  005.74858622 1
111  34.79246391  005.74723602 1
111  34.79259088  005.74717985 1
111  34.79365412  005.74670944 1
111  34.79631495  005.74553221 1
111  34.79674494  005.74534196 1
111  34.79780762  005.74487180 1
111  34.79825463  005.74467403 1
111  34.79919637  005.74425738 1
111  34.79969830  005.74403531 1
111  34.80070027  005.74359201 1
111  34.80114821  005.74339382 1
111  34.80235538  005.74285974
112  34.80235538  005.74285974  34.80299887  005.74257410 1
111  34.80301290  005.74173429 1
111  34.80305255  005.74023910 20
111  34.80305773  005.74004362 20
111  34.80306385  005.73981285 20
111  34.80306685  005.73969956
112  34.80306685  005.73969956  34.80306741  005.73968321 20
115  34.80307764  005.73965972
120 Linear Feature 161
111  34.79054477  005.74242967 1
111  34.79022458  005.74290091
112  34.79022458  005.74290091  34.78994338  005.74336367 1
111  34.79031089  005.74380271 1
111  34.79123261  005.74472073 1
111  34.79202979  005.74551472 1
111  34.79262270  005.74610525 1
111  34.79302551  005.74650645
112  34.79302551  005.74650645  34.79332064  005.74680141 1
115  34.79365412  005.74670944
120 Linear Feature 160
111  34.79750569  005.73219558 1
111  34.79712160  005.73277169
112  34.79712160  005.73277169  34.79682492  005.73322331 1
111  34.79718295  005.73366760 1
111  34.79808794  005.73458801 1
111  34.79824116  005.73474384
112  34.79824116  005.73474384  34.79838594  005.73489981 1
112  34.79880266  005.73533126  34.79907691  005.73559233
111  34.79880266  005.73533126 1
111  34.79889988  005.73542852 1
111  34.80069329  005.73722262 20
111  34.80106887  005.73760298 20
111  34.80126272  005.73779930
112  34.80126272  005.73779930  34.80130972  005.73784942 20
111  34.80131312  005.73790278 20
111  34.80132418  005.73807060 20
111  34.80133971  005.73830623 20
111  34.80137256  005.73880470 20
111  34.80140552  005.73930485 20
111  34.80140964  005.73936731 20
111  34.80143624  005.73968433 20
111  34.80144135  005.73977493 20
111  34.80146569  005.74012517 20
111  34.80147613  005.74027547 20
111  34.80150620  005.74077609 20
111  34.80153155  005.74121714 20
111  34.80153480  005.74126636
112  34.80153480  005.74126636  34.80153758  005.74131553 20
111  34.80149025  005.74132061 20
111  34.80133356  005.74133697 20
111  34.80119013  005.74135194 20
111  34.80105173  005.74136638
112  34.80105173  005.74136638  34.80100719  005.74136808 20
111  34.80100301  005.74129687 20
111  34.80097591  005.74082735 20
111  34.80095086  005.74032079 20
111  34.80091473  005.73982998 20
111  34.80088236  005.73933818 20
111  34.80084291  005.73886399 20
111  34.80081067  005.73837397 20
111  34.80074408  005.73736202
112  34.80074408  005.73736202  34.80073990  005.73729760 20
115  34.80069329  005.73722262
120 Linear Feature 171
111  34.79816286  005.73549335 1
112  34.79889988  005.73542852  34.79930883  005.73569803
111  34.79889988  005.73542852
112  34.79889988  005.73542852  34.79858716  005.73505356 1
111  34.79882064  005.73452639 1
112  34.79808794  005.73458801  34.79761645  005.73426871
111  34.79808794  005.73458801
114  34.79808794  005.73458801  34.79842954  005.73506551 1
120 Linear Feature 170
111  34.79130634  005.74557268 1
112  34.79202979  005.74551472  34.79241468  005.74581936
111  34.79202979  005.74551472
112  34.79202979  005.74551472  34.79171226  005.74511343 1
111  34.79194043  005.74464054 1
112  34.79123261  005.74472073  34.79085494  005.74438974
111  34.79123261  005.74472073
114  34.79123261  005.74472073  34.79153812  005.74512789 1
120 Linear Feature 169
112  34.79262270  005.74610525  34.79289453  005.74648019 1
116  34.79246391  005.74723602  34.79202850  005.74748501
120 Linear Feature 168
112  34.78901097  005.74894695  34.78918136  005.74872483 1
115  34.78943737  005.74858622
120 Linear Feature 167
112  34.78895323  005.74880220  34.78915971  005.74869480 1
115  34.78931588  005.74849872
120 Linear Feature 166
111  34.78607870  005.74899320 1
111  34.78574877  005.74947967
112  34.78574877  005.74947967  34.78556640  005.74974748 1
116  34.78604591  005.75007795  34.78627422  005.75002032
120 Linear Feature 159
111  34.79610645  005.73425102 1
111  34.79642118  005.73378232
112  34.79642118  005.73378232  34.79673792  005.73329654 1
115  34.79718295  005.73366760
120 Linear Feature 127
111  34.80243538  005.72921260 2
111  34.80261846  005.72939317 2
111  34.80320897  005.72998938 2
111  34.80323425  005.73001491 1
111  34.80346635  005.73024925 1
111  34.80365758  005.73044233 1
111  34.80388661  005.73067357 1
111  34.80401409  005.73080229
112  34.80401409  005.73080229  34.80414356  005.73092944 1
111  34.80426467  005.73078025 1
111  34.80463760  005.73023582 1
111  34.80493010  005.72980878
112  34.80493010  005.72980878  34.80503451  005.72965450 1
111  34.80491897  005.72951548 1
111  34.80477536  005.72937200 1
111  34.80453841  005.72913525 1
111  34.80435151  005.72894851 1
111  34.80411988  005.72871708 1
111  34.80409840  005.72869561 1
111  34.80351217  005.72809082 2
115  34.80341410  005.72798963
120 Linear Feature 129
111  34.80463001  005.73022789 1
111  34.80463760  005.73023582 1
115  34.80464514  005.73024370
120 Linear Feature 129
111  34.80429204  005.72978341 1
111  34.80429925  005.72979094 1
115  34.80430717  005.72979922
120 Linear Feature 129
111  34.80387413  005.72936653 1
111  34.80388279  005.72937554 1
115  34.80389017  005.72938322
120 Linear Feature 128
111  34.80377541  005.72947038 1
115  34.80382413  005.72951856
120 Linear Feature 128
111  34.80419026  005.72988575 1
115  34.80423898  005.72993394
120 Linear Feature 128
111  34.80456613  005.73027400 1
115  34.80461485  005.73032218
120 Linear Feature 130
111  34.80453841  005.72913525 1
112  34.80455614  005.72941450  34.80447146  005.72954307
111  34.80455614  005.72941450 1
111  34.80429925  005.72979094 1
111  34.80387981  005.73039924
112  34.80387981  005.73039924  34.80378816  005.73053346 1
115  34.80365758  005.73044233
120 Linear Feature 130
111  34.80411988  005.72871708 1
112  34.80413967  005.72899913  34.80405498  005.72912769
111  34.80413967  005.72899913 1
111  34.80388279  005.72937554 1
111  34.80346334  005.72998386
112  34.80346334  005.72998386  34.80337169  005.73011808 1
115  34.80323425  005.73001491
120 Linear Feature 132
111  34.80228764  005.72942979 1
116  34.80261846  005.72939317  34.80280640  005.72950761
120 Linear Feature 132
111  34.80318588  005.72810934 1
116  34.80351217  005.72809082  34.80369663  005.72822504
120 Linear Feature 131
111  34.80259102  005.72898380 1
116  34.80261846  005.72939317  34.80276232  005.72960792
120 Linear Feature 131
111  34.80346832  005.72769415 1
116  34.80351217  005.72809082  34.80365603  005.72830557
120 Linear Feature 126
112  34.80387981  005.73039924  34.80380283  005.73051643 1
115  34.80388661  005.73067357
120 Linear Feature 126
112  34.80346334  005.72998386  34.80338636  005.73010105 1
115  34.80346635  005.73024925
120 Linear Feature 125
111  34.80477536  005.72937200 1
116  34.80455614  005.72941450  34.80445772  005.72953368
120 Linear Feature 125
111  34.80435151  005.72894851 1
116  34.80413967  005.72899913  34.80407953  005.72909288
120 Linear Feature 211
112  34.80106887  005.73760298  34.80112901  005.73769965 20
111  34.80114322  005.73782573 20
111  34.80127071  005.73967133
112  34.80127071  005.73967133  34.80128514  005.73989983 20
111  34.80152089  005.73989983 20
111  34.80285357  005.73992929 20
111  34.80297867  005.73993206
112  34.80297867  005.73993206  34.80302437  005.73993499 20
115  34.80305773  005.74004362
120 Linear Feature 212
111  34.80285357  005.73992929 20
112  34.80297378  005.73982903  34.80303993  005.73974358
111  34.80297378  005.73982903 20
111  34.80321233  005.73952386
112  34.80321233  005.73952386  34.80337070  005.73932123 20
111  34.80368142  005.73936030 20
111  34.80580581  005.73940891 20
111  34.80667409  005.73942877 20
111  34.80704492  005.73943726 20
111  34.80741175  005.73944565 20
111  34.80779866  005.73945451 20
111  34.80818569  005.73946336 20
111  34.80855847  005.73947189 20
111  34.80868676  005.73947483 20
115  34.80997599  005.73950433
120 Linear Feature 216
112  34.80306385  005.73981285  34.80305663  005.73975718 20
111  34.80300635  005.73975370 20
111  34.80295214  005.73975286 20
111  34.80260935  005.73974760 20
111  34.80252714  005.73974634 20
111  34.80218632  005.73974110 20
111  34.80178942  005.73973501 20
111  34.80148666  005.73973035
112  34.80148666  005.73973035  34.80144629  005.73972696 20
115  34.80143624  005.73968433
120 Linear Feature 215
112  34.80146569  005.74012517  34.80146762  005.74013694 20
111  34.80148609  005.74015691 20
112  34.80163095  005.74043361  34.80163675  005.74052191
111  34.80163095  005.74043361 20
111  34.80165194  005.74076076 20
111  34.80168993  005.74135310
112  34.80168993  005.74135310  34.80169283  005.74140843 20
116  34.80153155  005.74121714  34.80147258  005.74099816
120 Linear Feature 214
111  34.80896635  005.74032289 20
111  34.80864040  005.74031619 20
111  34.80851287  005.74031353 20
111  34.80837789  005.74031071 20
111  34.80831802  005.74030946 20
111  34.80818993  005.74030679 20
111  34.80798388  005.74030249 20
111  34.80778904  005.74029843 20
111  34.80762887  005.74029512 20
111  34.80756629  005.74029382 20
111  34.80738671  005.74029008 20
111  34.80718470  005.74028587 20
111  34.80699413  005.74028191 20
111  34.80686744  005.74027927 20
111  34.80679922  005.74027785 20
111  34.80618528  005.74026506 20
111  34.80603360  005.74026190 20
111  34.80573982  005.74025579 20
111  34.80562572  005.74025341 20
111  34.80556545  005.74025216 20
111  34.80539041  005.74024851 20
111  34.80521779  005.74024492 20
111  34.80481964  005.74023663 20
111  34.80441179  005.74022813 20
111  34.80422112  005.74022416 20
111  34.80403038  005.74022019 20
111  34.80399032  005.74021936 20
111  34.80377563  005.74021489 20
111  34.80359327  005.74021109 20
111  34.80309483  005.74020071 20
111  34.80301269  005.74020072 20
111  34.80265903  005.74019346 20
111  34.80222756  005.74018461 20
111  34.80184192  005.74017670 20
112  34.80153203  005.74017047  34.80152930  005.74017047
111  34.80153203  005.74017047
112  34.80153203  005.74017047  34.80150697  005.74017047 20
115  34.80148609  005.74015691
120 Linear Feature 213
111  34.80868676  005.73947483 20
112  34.80881707  005.73966976  34.80883511  005.73980893 20
112  34.80912578  005.74009214  34.80941245  005.74011411 20
115  34.80997775  005.74012877
120 Linear Feature 217
111  34.80300635  005.73975370 20
111  34.80307764  005.73965972 20
111  34.80312191  005.73960135 20
111  34.80316263  005.73954767
112  34.80316263  005.73954767  34.80317767  005.73952326 20
111  34.80321275  005.73953140 20
111  34.80359532  005.73954084 20
111  34.80400460  005.73955095 20
111  34.80440888  005.73956093 20
111  34.80482150  005.73957112 20
111  34.80523250  005.73958126 20
111  34.80563505  005.73959120 20
111  34.80567851  005.73959227 20
111  34.80603766  005.73960114 20
111  34.80608946  005.73960246 20
111  34.80851500  005.73966231 20
115  34.80881707  005.73966976
120 Linear Feature 218
112  34.80312191  005.73960135  34.80313738  005.73958605 20
111  34.80316234  005.73958910 20
111  34.80359406  005.73960091 20
111  34.80400343  005.73961211 20
111  34.80440595  005.73962313 20
111  34.80482193  005.73963451 20
111  34.80522952  005.73964566 20
111  34.80563715  005.73965682 20
111  34.80603979  005.73966783 20
115  34.80624528  005.73967346
120 Linear Feature 210
111  34.80140964  005.73936731 20
115  34.80117150  005.73938915
120 Linear Feature 209
111  34.80133394  005.74134489 1
111  34.80133356  005.74133697 1
115  34.80133318  005.74132904
120 Linear Feature 209
111  34.80130371  005.74085377 1
111  34.80130334  005.74084584 1
115  34.80130296  005.74083792
120 Linear Feature 209
111  34.80127866  005.74034721 1
111  34.80127828  005.74033928 1
115  34.80127790  005.74033135
120 Linear Feature 209
111  34.80124023  005.73985488 1
111  34.80123986  005.73984696 1
115  34.80123948  005.73983903
120 Linear Feature 209
111  34.80121016  005.73936460 1
111  34.80120979  005.73935667 1
115  34.80120941  005.73934874
120 Linear Feature 209
111  34.80117065  005.73888251 1
111  34.80117011  005.73887460 1
115  34.80116957  005.73886668
120 Linear Feature 209
111  34.80113892  005.73839019 1
111  34.80113837  005.73838228 1
115  34.80113783  005.73837436
120 Linear Feature 209
111  34.80128160  005.74131464 1
115  34.80128198  005.74132257
120 Linear Feature 209
111  34.80125154  005.74082435 1
115  34.80125191  005.74083228
120 Linear Feature 209
111  34.80122648  005.74031779 1
115  34.80122686  005.74032572
120 Linear Feature 209
111  34.80118805  005.73982547 1
115  34.80118843  005.73983339
120 Linear Feature 209
111  34.80115799  005.73933518 1
115  34.80115836  005.73934311
120 Linear Feature 209
111  34.80111788  005.73885472 1
115  34.80111842  005.73886264
120 Linear Feature 209
111  34.80108614  005.73836240 1
115  34.80108668  005.73837032
120 Linear Feature 209
111  34.80128516  005.74136406 1
115  34.80128553  005.74137198
120 Linear Feature 209
111  34.80125509  005.74087377 1
115  34.80125546  005.74088169
120 Linear Feature 209
111  34.80123003  005.74036720 1
115  34.80123041  005.74037513
120 Linear Feature 209
111  34.80119161  005.73987488 1
115  34.80119199  005.73988281
120 Linear Feature 209
111  34.80116154  005.73938459 1
115  34.80116192  005.73939252
120 Linear Feature 209
111  34.80112246  005.73890401 1
115  34.80112301  005.73891192
120 Linear Feature 209
111  34.80109072  005.73841169 1
115  34.80109127  005.73841960
120 Linear Feature 209
111  34.80119053  005.74135986 1
111  34.80119013  005.74135194 1
115  34.80118977  005.74134401
120 Linear Feature 209
111  34.80116102  005.74086791 1
111  34.80116065  005.74085998 1
115  34.80116027  005.74085206
120 Linear Feature 209
111  34.80113597  005.74036135 1
111  34.80113559  005.74035342 1
115  34.80113521  005.74034549
120 Linear Feature 209
111  34.80109754  005.73986902 1
111  34.80109717  005.73986110 1
115  34.80109679  005.73985317
120 Linear Feature 209
111  34.80106747  005.73937874 1
111  34.80106710  005.73937081 1
115  34.80106672  005.73936288
120 Linear Feature 209
111  34.80102831  005.73890108 1
111  34.80102776  005.73889317 1
115  34.80102722  005.73888525
120 Linear Feature 209
111  34.80099657  005.73840876 1
111  34.80099602  005.73840084 1
115  34.80099548  005.73839293
120 Linear Feature 233
112  34.80704492  005.73943726  34.80697628  005.73944079 20
112  34.80684625  005.73963269  34.80684425  005.73975527
111  34.80684625  005.73963269 20
111  34.80683760  005.74005318 20
111  34.80683380  005.74023756
112  34.80683380  005.74023756  34.80683283  005.74027523 20
115  34.80679922  005.74027785
120 Linear Feature 233
112  34.80779866  005.73945451  34.80773002  005.73945804 20
112  34.80760601  005.73965222  34.80760400  005.73977480
111  34.80760601  005.73965222 20
111  34.80759735  005.74007272 20
111  34.80759356  005.74025710
112  34.80759356  005.74025710  34.80759259  005.74029477 20
115  34.80756629  005.74029382
120 Linear Feature 233
112  34.80855847  005.73947189  34.80848983  005.73947543 20
112  34.80836376  005.73966443  34.80836176  005.73978701
111  34.80836376  005.73966443 20
111  34.80835511  005.74008493 20
111  34.80835131  005.74026931
112  34.80835131  005.74026931  34.80835035  005.74030699 20
115  34.80831802  005.74030946
120 Linear Feature 208
111  34.80150620  005.74077609 20
112  34.80145833  005.74083049  34.80141063  005.74083518
111  34.80145833  005.74083049 20
111  34.80130334  005.74084584 20
111  34.80116065  005.74085998 20
111  34.80101197  005.74087472
112  34.80101197  005.74087472  34.80098349  005.74087790 20
115  34.80097591  005.74082735
120 Linear Feature 208
111  34.80147613  005.74027547 20
112  34.80143327  005.74032392  34.80138906  005.74032579
111  34.80143327  005.74032392 20
111  34.80127828  005.74033928 20
111  34.80113559  005.74035342 20
111  34.80098691  005.74036815
112  34.80098691  005.74036815  34.80095843  005.74037134 20
115  34.80095086  005.74032079
120 Linear Feature 208
111  34.80144135  005.73977493 20
112  34.80139485  005.73983160  34.80134715  005.73983629
111  34.80139485  005.73983160 20
111  34.80123986  005.73984696 20
111  34.80109717  005.73986110 20
111  34.80095078  005.73987735
112  34.80095078  005.73987735  34.80092231  005.73988053 20
115  34.80091473  005.73982998
120 Linear Feature 208
111  34.80140552  005.73930485 20
112  34.80136478  005.73934131  34.80132636  005.73934883
111  34.80136478  005.73934131 20
111  34.80120979  005.73935667 20
111  34.80106710  005.73937081 20
111  34.80091842  005.73938554
112  34.80091842  005.73938554  34.80088994  005.73938873 20
115  34.80088236  005.73933818
120 Linear Feature 208
111  34.80137256  005.73880470 20
112  34.80132473  005.73885443  34.80127715  005.73886060
111  34.80132473  005.73885443 20
111  34.80117011  005.73887460 20
111  34.80102776  005.73889317 20
111  34.80087944  005.73891251
112  34.80087944  005.73891251  34.80085104  005.73891658 20
115  34.80084291  005.73886399
120 Linear Feature 208
111  34.80133971  005.73830623 20
112  34.80129299  005.73836210  34.80124541  005.73836828
111  34.80129299  005.73836210 20
111  34.80113837  005.73838228 20
111  34.80099602  005.73840084 20
111  34.80084770  005.73842019
112  34.80084770  005.73842019  34.80081930  005.73842426 20
115  34.80081067  005.73837397
120 Linear Feature 227
111  34.80260935  005.73974760 20
112  34.80264045  005.73979132  34.80264045  005.73982708
111  34.80264045  005.73979132 20
111  34.80265012  005.74000063 20
111  34.80265366  005.74007715 20
111  34.80265622  005.74013248 20
111  34.80265676  005.74014427 20
115  34.80265903  005.74019346
120 Linear Feature 231
111  34.80603766  005.73960114 20
112  34.80607234  005.73966234  34.80607167  005.73971216
111  34.80607234  005.73966234 20
111  34.80606979  005.73969654 20
111  34.80606536  005.74007723 20
111  34.80606498  005.74011016 20
111  34.80606344  005.74022984
112  34.80606344  005.74022984  34.80606210  005.74025839 20
115  34.80603360  005.74026190
120 Linear Feature 231
111  34.80563505  005.73959120 20
112  34.80567743  005.73965501  34.80567676  005.73970484
111  34.80567743  005.73965501 20
111  34.80567669  005.73970008 20
111  34.80567007  005.74010283 20
