I
1050 Generated by WorldEditor 2.1.0r1

1    383 1 0 EPPW Powidz
1302 city Powidz
111  52.37790604  017.87736264
111  52.37792747  017.87723920
111  52.37791135  017.87722820
111  52.37793955  017.87709180
111  52.37796507  017.87710280
111  52.37797984  017.87703020
111  52.37802282  017.87698620
113  52.37806177  017.87698400
111  52.37932683  017.88017035
111  52.37947315  017.88013531
111  52.37963431  017.88044419
111  52.37960014  017.88069673
111  52.37952117  017.88081290
111  52.37927943  017.88079586
111  52.37920807  017.88065894
113  52.37923658  017.88029707
111  52.37938257  017.88787015
111  52.37944308  017.88794179
111  52.37950538  017.88807133
111  52.37951505  017.88817430
111  52.37945191  017.88850376
111  52.37929426  017.88858878
111  52.37919617  017.88854072
111  52.37908453  017.88821900
111  52.37911849  017.88803173
113  52.37930671  017.88787105
111  52.38177692  017.83945751
111  52.38181366  017.83932761
111  52.38190069  017.83913751
112  52.38228554  017.83895692  52.38249053  017.83905514
111  52.38228554  017.83895692
111  52.38229134  017.83893791
111  52.38334339  017.83947970
111  52.38333999  017.83949871
111  52.38345228  017.83960438
111  52.38352905  017.83972999
111  52.38357933  017.83981871
111  52.38361414  017.84001198
111  52.38360389  017.84014801
111  52.38361508  017.84015351
111  52.37864935  017.86607226
111  52.37863816  017.86606676
111  52.37862269  017.86613962
111  52.37851245  017.86630752
111  52.37835580  017.86639306
111  52.37830939  017.86638672
111  52.37830603  017.86639956
111  52.37735841  017.86591800
111  52.37736177  017.86590517
111  52.37728441  017.86586082
111  52.37697498  017.86564223
111  52.37690536  017.86542998
111  52.37688022  017.86515121
111  52.37689569  017.86502450
111  52.37686883  017.86500616
113  52.38175005  017.83943918
111  52.37970695  017.85311124
111  52.38009813  017.85330517
111  52.38017368  017.85290488
111  52.38044892  017.85304134
111  52.38037337  017.85344163
111  52.38076928  017.85363792
111  52.38081613  017.85361209
111  52.38083604  017.85361705
111  52.38078983  017.85385329
111  52.38077392  017.85384321
111  52.38073911  017.85376718
113  52.37968298  017.85323277
111  52.37982779  017.86622067
111  52.37969697  017.86669089
112  52.37945288  017.86688921  52.37930057  017.86689880
111  52.37945288  017.86688921
111  52.37915847  017.86681755
111  52.37906234  017.86677404
112  52.37906234  017.86677404  52.37887684  017.86655332
111  52.37891980  017.86621106
111  52.37891980  017.86621106
111  52.38388156  017.84029678
111  52.38389523  017.84023600
112  52.38427600  017.83996727  52.38450642  017.84001846
111  52.38427600  017.83996727
111  52.38427991  017.83995128
111  52.38447908  017.84005685
111  52.38447518  017.84007285
112  52.38459820  017.84019762  52.38464506  017.84027759
111  52.38459820  017.84019762
112  52.38459820  017.84019762  52.38472317  017.84036397
111  52.38473595  017.84067296
111  52.38470568  017.84083101
111  52.37984316  017.86622121
113  52.37982779  017.86622067
111  52.38594273  017.82954895
111  52.38607155  017.82931567
111  52.38625868  017.82916904
111  52.38629394  017.82917792
111  52.38628987  017.82921828
111  52.38641191  017.82928679
111  52.38659226  017.82943342
111  52.38665057  017.82949785
112  52.38665057  017.82949785  52.38674636  017.82966677
111  52.38674956  017.82989332
111  52.38673313  017.83006871
111  52.38669939  017.83042876
111  52.38497575  017.83942849
111  52.38494333  017.83959547
112  52.38467619  017.83984206  52.38450127  017.83989760
111  52.38467619  017.83984206
112  52.38467619  017.83984206  52.38457856  017.83986650
111  52.38451754  017.83983539
111  52.38451347  017.83984872
111  52.38436957  017.83977543
111  52.38437364  017.83976210
112  52.38437364  017.83976210  52.38408855  017.83954776
111  52.38412039  017.83905758
111  52.38410818  017.83904203
111  52.38591544  017.82961387
113  52.38592900  017.82962054
111  52.38381450  017.83902421
111  52.38379529  017.83907790
111  52.38374218  017.83915011
111  52.38365178  017.83920935
111  52.38353990  017.83926118
111  52.38345289  017.83927044
111  52.38338290  017.83925204
111  52.38338057  017.83926488
111  52.38234095  017.83874095
111  52.38234208  017.83872614
111  52.38230366  017.83870393
112  52.38230366  017.83870393  52.38202567  017.83844845
111  52.38207539  017.83803376
111  52.38209008  017.83785234
111  52.38206748  017.83784308
111  52.38381989  017.82870350
111  52.38384249  017.82871276
111  52.38386288  017.82860641
112  52.38438551  017.82820836  52.38474750  017.82836450
111  52.38438551  017.82820836
111  52.38446307  017.82824808
111  52.38533872  017.82869647
111  52.38550329  017.82878075
111  52.38557110  017.82891652
111  52.38562854  017.82910012
111  52.38565397  017.82940714
111  52.38564266  017.82947966
111  52.38565622  017.82948706
113  52.38383006  017.83903143
110 1 0.00 107.4200 main asphalt
111  52.37408254  017.87615027
112  52.37390266  017.87632875  52.37379197  017.87628059
111  52.37390266  017.87632875
111  52.37361677  017.87618865
111  52.37150641  017.87515449
111  52.37103847  017.87485278
112  52.37102118  017.87487827  52.37106269  017.87490377
111  52.37102734  017.87495226
111  52.37148644  017.87525324
111  52.37359587  017.87628132
111  52.37388539  017.87642152
111  52.37753576  017.87829808
112  52.37753576  017.87829808  52.37764645  017.87836325
111  52.37769910  017.87856407
112  52.37767662  017.87865190  52.37764721  017.87869440
111  52.37767662  017.87865190
112  52.37767662  017.87865190  52.37750276  017.87893102
111  52.37750193  017.87929503
111  52.37747598  017.88087880
112  52.37750539  017.88091280  52.37750885  017.88081080
111  52.37753652  017.88087880
111  52.37756765  017.87928653
112  52.37756765  017.87928653  52.37757803  017.87903721
111  52.37774234  017.87880205
112  52.37781362  017.87877876  52.37784302  017.87879293
111  52.37781362  017.87877876
111  52.37801905  017.87842647
112  52.37801905  017.87842647  52.37794150  017.87827905
111  52.37806470  017.87821917
111  52.37869881  017.87800096
112  52.37869881  017.87800096  52.37894787  017.87791528
111  52.37901756  017.87758007
111  52.37943434  017.87541499
112  52.37947926  017.87539406  52.37950168  017.87540630
111  52.37947926  017.87539406 20
111  52.37957242  017.87544154
112  52.37957242  017.87544154  52.37963717  017.87548642
111  52.37962691  017.87557934
111  52.37952627  017.87608537
111  52.37954113  017.87620758
111  52.37914638  017.87812748
111  52.37823730  017.87853996
111  52.37818900  017.87856188
112  52.37818900  017.87856188  52.37814417  017.87858635
111  52.37810667  017.87855726
111  52.37816240  017.87866393
111  52.37825314  017.87862233
111  52.37839584  017.87855692
112  52.37844930  017.87857985  52.37845678  017.87861249
111  52.37844930  017.87857985
111  52.37851890  017.87859379
112  52.37851890  017.87859379  52.37853384  017.87849996
111  52.37857482  017.87847449
111  52.37926324  017.87816664
111  52.37972068  017.87796208
112  52.37970194  017.87793611  52.37965150  017.87794792
111  52.37970771  017.87788889
111  52.37933297  017.87804944
112  52.37933297  017.87804944  52.37926378  017.87807778
111  52.37927531  017.87791486
111  52.38019055  017.87313826
112  52.38018911  017.87270144  52.38014875  017.87250546
111  52.38018911  017.87270144
111  52.38013356  017.87232686
112  52.38013356  017.87232686  52.38010800  017.87217101
111  52.38012137  017.87205060
111  52.38016558  017.87178034
111  52.38033352  017.87165959
111  52.38031567  017.87154444
111  52.38034684  017.87102663
111  52.38036075  017.87092718
111  52.38030099  017.87089253
111  52.38084059  017.86807826
112  52.38084059  017.86807826  52.38086509  017.86795075
111  52.38091986  017.86796964 20
111  52.38082468  017.86792445
111  52.38072096  017.86787519
112  52.38076564  017.86805228  52.38074546  017.86817270
111  52.38076564  017.86805228
111  52.38061239  017.86885987
112  52.38047821  017.86892023  52.38039317  017.86887537
111  52.38047821  017.86892023
111  52.38036867  017.86886120
111  52.38034298  017.86899840
112  52.38040847  017.86896648  52.38044883  017.86898537
111  52.38040847  017.86896648
111  52.38046367  017.86899622
112  52.38046367  017.86899622  52.38055880  017.86905289
111  52.38055384  017.86915803
111  52.38032513  017.87035204
112  52.38019839  017.87041526  52.38011335  017.87037748
111  52.38019839  017.87041526
111  52.38013800  017.87038492
112  52.38013800  017.87038492  52.38010053  017.87036367
111  52.38010523  017.87026823
111  52.38007492  017.87043010
111  52.38018302  017.87048440
112  52.38018302  017.87048440  52.38027094  017.87053635
111  52.38026954  017.87064224
111  52.38015765  017.87124247
111  52.38004354  017.87202374
112  52.38005218  017.87236138  52.38007786  017.87253955
111  52.38005218  017.87236138
111  52.38011128  017.87271319
112  52.38011128  017.87271319  52.38014587  017.87290445
111  52.38011849  017.87313112
111  52.37985328  017.87457142
111  52.37978410  017.87474850
111  52.37969762  017.87520184 20
112  52.37959240  017.87530337  52.37952610  017.87528212
111  52.37959240  017.87530337 20
111  52.37950737  017.87527267
112  52.37950737  017.87527267  52.37948430  017.87526323
111  52.37948430  017.87522309
111  52.37987058  017.87313585
112  52.37987058  017.87313585  52.37996572  017.87256349
111  52.37967456  017.87226223
111  52.37924216  017.87184194
112  52.37924216  017.87184194  52.37909082  017.87168139
111  52.37909227  017.87150903 102
111  52.37932773  017.87029801
111  52.37950483  017.87016516
111  52.37979525  017.86854267
111  52.37969620  017.86829754
111  52.37974271  017.86805833 102
111  52.37987244  017.86749656
112  52.37997036  017.86747064  52.38003522  017.86749425
111  52.37997036  017.86747064
111  52.38004387  017.86751077
111  52.38005716  017.86744702
111  52.37998365  017.86740688
112  52.37998365  017.86740688  52.37992167  017.86736438
111  52.37991870  017.86725867 102
111  52.38035798  017.86499944 102
111  52.38044878  017.86485541
111  52.38063615  017.86479874
111  52.38090568  017.86493805
112  52.38090568  017.86493805  52.38100080  017.86499707
111  52.38095757  017.86530639
111  52.38091721  017.86528278
111  52.38078172  017.86593446
111  52.38130636  017.86620601
111  52.38134567  017.86599829
112  52.38145641  017.86597980  52.38153088  017.86600931
111  52.38145641  017.86597980
111  52.38158534  017.86604515
111  52.38205192  017.86628165
112  52.38205192  017.86628165  52.38208675  017.86629740
111  52.38213119  017.86629149
111  52.38237742  017.86626395
112  52.38255878  017.86635447  52.38264358  017.86642334
111  52.38255878  017.86635447
111  52.38262869  017.86639776
112  52.38263853  017.86635959  52.38260370  017.86633597
111  52.38263926  017.86632495
111  52.38258160  017.86629544
112  52.38258160  017.86629544  52.38250978  017.86622854
111  52.38250473  017.86613802
111  52.38269571  017.86502624
112  52.38285305  017.86488850  52.38294073  017.86502427
111  52.38300679  017.86500853
111  52.38301568  017.86492313
112  52.38285641  017.86476256  52.38276441  017.86460396
111  52.38271108  017.86458074
111  52.38230951  017.86436468
111  52.38206109  017.86423103 20
111  52.38191379  017.86415178
112  52.38191379  017.86415178  52.38184845  017.86410219 20
111  52.38184773  017.86404631
111  52.38198826  017.86323561
111  52.38195561  017.86321934 20
111  52.38188120  017.86318228 20
111  52.38175610  017.86311996
111  52.38194716  017.86215730
111  52.38115950  017.86174999
112  52.38115950  017.86174999  52.38103699  017.86166144
111  52.38105260  017.86135842 102
111  52.38192107  017.85684662 20
111  52.38211803  017.85693595 20
111  52.38218955  017.85700212 20
111  52.38260430  017.85738585
111  52.38266695  017.85748025
111  52.38278544  017.85685129
111  52.38269356  017.85689828 20
111  52.38222439  017.85682640 20
111  52.38214676  017.85680975 20
111  52.38194695  017.85671217 102
111  52.38261672  017.85323266
112  52.38267913  017.85319563  52.38272396  017.85321603
111  52.38267913  017.85319563
111  52.38277875  017.85325276
111  52.38279849  017.85315513
111  52.38269887  017.85309800
112  52.38269887  017.85309800  52.38265155  017.85306128
111  52.38266216  017.85299660 102
111  52.38288617  017.85183285 102
111  52.38321202  017.85071417 102
112  52.38339674  017.85061217  52.38352251  017.85064685
111  52.38339674  017.85061217 102
111  52.38408913  017.85084544 102
111  52.38421033  017.85090461
112  52.38421033  017.85090461  52.38471593  017.85106374 102
111  52.38490148  017.85035715 20
112  52.38505714  017.85026536  52.38517337  017.85032657 20
111  52.38516714  017.85049999 20
111  52.38507779  017.85097134 20
111  52.38506337  017.85104745 20
111  52.38505714  017.85125827 20
111  52.38494091  017.85189414
112  52.38496997  017.85191794  52.38498865  017.85183633
111  52.38500484  017.85190298
111  52.38512382  017.85128623 20
111  52.38679018  017.84264828
111  52.38683377  017.84266528
111  52.38695415  017.84201578
111  52.38694584  017.84192056
111  52.38691886  017.84195457 20
111  52.38681407  017.84190571 20
111  52.38666358  017.84183555
112  52.38666358  017.84183555  52.38655565  017.84176074 20
111  52.38658056  017.84161111
111  52.38659509  017.84152950
112  52.38680886  017.84139348  52.38695664  017.84141388
111  52.38680886  017.84139348
111  52.38685245  017.84141048
111  52.38694366  017.84093288
111  52.38694792  017.84091060
111  52.38683152  017.84085103
111  52.38692908  017.84068347
111  52.38688071  017.84061150
111  52.38676168  017.84081529 102
111  52.38594894  017.84039936 102
111  52.38535368  017.83995459
112  52.38535368  017.83995459  52.38527896  017.83986890 102
111  52.38528145  017.83966895 102
111  52.38543587  017.83851823 102
111  52.38613777  017.83482960
112  52.38624335  017.83478348  52.38631558  017.83481612
111  52.38624335  017.83478348
111  52.38694148  017.83515471
112  52.38694148  017.83515471  52.38703363  017.83521592
111  52.38702217  017.83539153
111  52.38712923  017.83486350
112  52.38698366  017.83496013  52.38689898  017.83491933
111  52.38698366  017.83496013
111  52.38629114  017.83459565
112  52.38629114  017.83459565  52.38622389  017.83452220
111  52.38623336  017.83437636 102
111  52.38701990  017.83019377 102
112  52.38739348  017.82971633  52.38766496  017.82978162
111  52.38739348  017.82971633 102
111  52.38793635  017.82983088
111  52.38820697  017.82988798 102
111  52.38933256  017.83012548
111  52.38970121  017.83020327
111  52.38986914  017.83023870
111  52.38990650  017.82971635
111  52.38973932  017.82968095
111  52.38954038  017.82963882
112  52.38954038  017.82963882  52.38939095  017.82959801
111  52.38939082  017.82941789
111  52.38949891  017.82798192 102
111  52.38951050  017.82782691 102
111  52.38901736  017.82687607 102
111  52.38805848  017.82667610 102
111  52.38765749  017.82714539 102
111  52.38752051  017.82888375
112  52.38752051  017.82888375  52.38748564  017.82917756 102
111  52.38731628  017.82915307 102
111  52.38695514  017.82906736 102
111  52.38609902  017.82863119
111  52.38583748  017.82849794 102
111  52.38403391  017.82757906
111  52.38351750  017.82731596
113  52.38343094  017.82727185
111  52.37768680  017.87726230
112  52.37726360  017.87765003  52.37698385  017.87759716
111  52.37726360  017.87765003
111  52.37507227  017.87652205
111  52.37494315  017.87631645
111  52.37488577  017.87586411
111  52.37486425  017.87585824
111  52.37665390  017.86664105 102
112  52.37694231  017.86625968  52.37712731  017.86623471
111  52.37694231  017.86625968 102
111  52.37725459  017.86637285 102
111  52.37846513  017.86697976
111  52.37874090  017.86711801 102
111  52.37926753  017.86738204
112  52.37926753  017.86738204  52.37952217  017.86752891 102
113  52.37945493  017.86807446
111  52.37875915  017.87733921
112  52.37875915  017.87733921  52.37872687  017.87753896
111  52.37862287  017.87757421
111  52.37829227  017.87768741
111  52.37809207  017.87769171
112  52.37809207  017.87769171  52.37794503  017.87763296
111  52.37794503  017.87741559
111  52.37890978  017.87241010
112  52.37915366  017.87230435  52.37932223  017.87238660
111  52.37915366  017.87230435
111  52.37927672  017.87239326
111  52.37951231  017.87263335
112  52.37960915  017.87296823  52.37958404  017.87316210
113  52.37960915  017.87296823
111  52.38390398  017.82873397 102
112  52.38437719  017.82830553  52.38470097  017.82844018
111  52.38437719  017.82830553 102
111  52.38549666  017.82887609 102
112  52.38561431  017.82943805  52.38557446  017.82967880
111  52.38561431  017.82943805
111  52.38558442  017.82957679
111  52.38592842  017.82974069
111  52.38595831  017.82960196
112  52.38595831  017.82960196  52.38603552  017.82935712 102
111  52.38623639  017.82925311 102
111  52.38635473  017.82931343 102
111  52.38652857  017.82949706 102
112  52.38665560  017.82995409  52.38663966  017.83025686
111  52.38665560  017.82995409 102
111  52.38661624  017.83042172 102
111  52.38487820  017.83949058
112  52.38453451  017.83973529  52.38433128  017.83965695
111  52.38453451  017.83973529 102
111  52.38429542  017.83959819
112  52.38429542  017.83959819  52.38416427  017.83949447 102
111  52.38414759  017.83906924
111  52.38412039  017.83905758
111  52.38388156  017.84029678
111  52.38390708  017.84030598 102
112  52.38421118  017.84004351  52.38435600  017.84008445
111  52.38421118  017.84004351 102
111  52.38445028  017.84018061
112  52.38445028  017.84018061  52.38464753  017.84033240 102
111  52.38464627  017.84077424 102
111  52.38237121  017.85268067
112  52.38214428  017.85280614  52.38200782  017.85279246
111  52.38214428  017.85280614
111  52.38180731  017.85263278
112  52.38180731  017.85263278  52.38164857  017.85252785
111  52.38163122  017.85215312
111  52.38160039  017.85214450
111  52.38145179  017.85294392
111  52.38148940  017.85295812
112  52.38178466  017.85276047  52.38194340  017.85281522
111  52.38178466  017.85276047
111  52.38212163  017.85293384
112  52.38212163  017.85293384  52.38223302  017.85303421
111  52.38227389  017.85318897 102
111  52.38209733  017.85411112
112  52.38186044  017.85420734  52.38169614  017.85416628
111  52.38186044  017.85420734
111  52.38153183  017.85406135
112  52.38153183  017.85406135  52.38137031  017.85387430
111  52.38136592  017.85357854
111  52.38133004  017.85355999
111  52.38118649  017.85434018
111  52.38121513  017.85435709
112  52.38151045  017.85417083  52.38170539  017.85420733
111  52.38151045  017.85417083
111  52.38183906  017.85431682
112  52.38183906  017.85431682  52.38198944  017.85442631
111  52.38199809  017.85462453 102
111  52.38164098  017.85649453
111  52.38159384  017.85653383 20
111  52.38127549  017.85637176 20
111  52.38084368  017.85615193
111  52.38081871  017.85626360 20
111  52.38125333  017.85648485 20
111  52.38156888  017.85664550
111  52.38159759  017.85672117 102
111  52.37979698  017.86612546 102
111  52.37968739  017.86652530 102
112  52.37935564  017.86676928  52.37914643  017.86673256
111  52.37935564  017.86676928 102
111  52.37911704  017.86669665 102
111  52.37902826  017.86663902 102
112  52.37894400  017.86626610  52.37896791  017.86610943
111  52.37894400  017.86626610
111  52.37900078  017.86597234
111  52.37865747  017.86579170
111  52.37860069  017.86608545 102
111  52.37850893  017.86623909 102
111  52.37837574  017.86631977 102
111  52.37738359  017.86581535 102
111  52.37705234  017.86560238
112  52.37705234  017.86560238  52.37694873  017.86533557 102
111  52.37697812  017.86498715
111  52.37882799  017.85530408
112  52.37890418  017.85528344  52.37894901  017.85530792
111  52.37890418  017.85528344 20
111  52.37925554  017.85546416 20
111  52.38016559  017.85593223 20
111  52.38055096  017.85613045
111  52.38057517  017.85602356 20
111  52.38018686  017.85582384 20
111  52.37928192  017.85535839 20
111  52.37892839  017.85517656
112  52.37892839  017.85517656  52.37888356  017.85515208
111  52.37887187  017.85507436
111  52.37919086  017.85340463
112  52.37953817  017.85315521  52.37978324  017.85319627
111  52.37953817  017.85315521
111  52.37968298  017.85323277
111  52.37970695  017.85311124
111  52.37956214  017.85303368
112  52.37956214  017.85303368  52.37936163  017.85278733
111  52.37937422  017.85246048
111  52.37946687  017.85197520
112  52.37979658  017.85175344  52.38002772  017.85175344
111  52.37979658  017.85175344
111  52.38098710  017.85235567
111  52.38113052  017.85259742
111  52.38116554  017.85280933
111  52.38103487  017.85344409
111  52.38094817  017.85357634
111  52.38083604  017.85361705
111  52.38078983  017.85385329
111  52.38086651  017.85401618
111  52.38090590  017.85416074
111  52.38092907  017.85417467
111  52.38134405  017.85201133
111  52.38130724  017.85199845
111  52.38121892  017.85215023
111  52.38101522  017.85222833
111  52.37982371  017.85162560
112  52.37982371  017.85162560  52.37963712  017.85140207
111  52.37964581  017.85105354
111  52.38187616  017.83936299
112  52.38222694  017.83907078  52.38246086  017.83905253
111  52.38222694  017.83907078
111  52.38237948  017.83914591
111  52.38342306  017.83965992
111  52.38354030  017.83982615
111  52.38357875  017.84013850
111  52.38360389  017.84014801
111  52.38381450  017.83902421
111  52.38379136  017.83901452
111  52.38365529  017.83914494
111  52.38350652  017.83918089
111  52.38247634  017.83867348
111  52.38231964  017.83859630
112  52.38231964  017.83859630  52.38215255  017.83829519
113  52.38215292  017.83791233
111  52.38450779  017.84993046
111  52.38449529  017.84998494 102
111  52.38446329  017.85015140 102
112  52.38434534  017.85025052  52.38426218  017.85023151
111  52.38434534  017.85025052 102
111  52.38401270  017.85013012 102
111  52.38407061  017.84977356
111  52.38399950  017.84971046
111  52.38388562  017.84967174 102
111  52.38381544  017.85003506 102
111  52.38348281  017.84978792
112  52.38348281  017.84978792  52.38340545  017.84971822 102
111  52.38341305  017.84957452 102
111  52.38343243  017.84944749
113  52.38344606  017.84938237
111  52.38533357  017.84106832
111  52.38524461  017.84074830 102
111  52.38528523  017.84074514 102
111  52.38560819  017.84087821 102
111  52.38610328  017.84117922
112  52.38610328  017.84117922  52.38614969  017.84121724 102
111  52.38615356  017.84133448 102
113  52.38612648  017.84147706
111  52.38649664  017.84207969 20
112  52.38665816  017.84198388  52.38676398  017.84203863 20
111  52.38675841  017.84222114 20
111  52.38666373  017.84272303 20
111  52.38664882  017.84300297 20
111  52.38622651  017.84517316 20
111  52.38614018  017.84539673 20
111  52.38604549  017.84588037 20
112  52.38588675  017.84599443  52.38577536  017.84593512 20
113  52.38578371  017.84576630
111  52.38541891  017.84932644 20
111  52.38534773  017.84952447 20
111  52.38523760  017.85005916 20
112  52.38508584  017.85012737  52.38497303  017.85007016 20
111  52.38499183  017.84987653
111  52.38569422  017.84621293 20
112  52.38585672  017.84612712  52.38597356  017.84618433 20
111  52.38595611  017.84635816 20
111  52.38585941  017.84688185
113  52.38585135  017.84711729 20
111  52.38124000  017.86432439
112  52.38101599  017.86447752  52.38086450  017.86441680
111  52.38101599  017.86447752
111  52.38071462  017.86431911
111  52.38059536  017.86411582
111  52.38057441  017.86392309 102
111  52.38060180  017.86366964 102
111  52.38085644  017.86234428
112  52.38106595  017.86221491  52.38122227  017.86228883
111  52.38106595  017.86221491
111  52.38143339  017.86240236
112  52.38143339  017.86240236  52.38157844  017.86249477
111  52.38153009  017.86275878
111  52.38148792  017.86298637 20
111  52.38128929  017.86288743 20
111  52.38113102  017.86374163 20
113  52.38132978  017.86383990
111  52.38182985  017.86331058
111  52.38173476  017.86385710
111  52.38127546  017.86364324
113  52.38137699  017.86309145
111  52.38241222  017.86610833
112  52.38236774  017.86616219  52.38234259  017.86616853
111  52.38236774  017.86616219
111  52.38212213  017.86619704
112  52.38206411  017.86618754  52.38203510  017.86617486
111  52.38206411  017.86618754
111  52.38165412  017.86597209
112  52.38161737  017.86589289  52.38160964  017.86585170
111  52.38161157  017.86579784
111  52.38164159  017.86564995
111  52.38189392  017.86440699
112  52.38189392  017.86440699  52.38192293  017.86429611
111  52.38198095  017.86429611 20
111  52.38204482  017.86432991
111  52.38266943  017.86466046
112  52.38266943  017.86466046  52.38276999  017.86472065
112  52.38265782  017.86490124  52.38263655  017.86499312
113  52.38265782  017.86490124
111  52.38155734  017.86576234
112  52.38147340  017.86585951  52.38142304  017.86583568
111  52.38147340  017.86585951
112  52.38147340  017.86585951  52.38139954  017.86582101
111  52.38140513  017.86572017
111  52.38142640  017.86560466
111  52.38138303  017.86558119
111  52.38152150  017.86446542
111  52.38161442  017.86398064 20
111  52.38173341  017.86403947 20
112  52.38176242  017.86407749  52.38177158  017.86409834
111  52.38176242  017.86407749 20
111  52.38181270  017.86419155
112  52.38183397  017.86430560  52.38182430  017.86435946
111  52.38183397  017.86430560
113  52.38178640  017.86455614
111  52.38795790  017.82758293
112  52.38795790  017.82758293  52.38798691  017.82734528 102
112  52.38826733  017.82773185  52.38824606  017.82813428
111  52.38826733  017.82773185 102
111  52.38816096  017.82913241
112  52.38816096  017.82913241  52.38813389  017.82939224 102
112  52.38784767  017.82899932  52.38786314  017.82865711
113  52.38784767  017.82899932 102
110 3 0.00 107.0000 grass
111  52.38421814  017.82782555
112  52.38433414  017.82691436  52.38433117  017.82676818
112  52.38429250  017.82613960  52.38425681  017.82612011
112  52.38392666  017.82587648  52.38387908  017.82592520
112  52.38351027  017.82646120  52.38343889  017.82647582
112  52.38243656  017.82571077  52.38238005  017.82565230
112  52.38232354  017.82550125  52.38224621  017.82548176
112  52.38189524  017.82552561  52.38185063  017.82562794
112  52.38177722  017.82613470  52.38182005  017.82631712
112  52.38225126  017.82672222  52.38223841  017.82686956
112  52.37439134  017.86808164  52.37438931  017.86813776
112  52.37446604  017.86824678  52.37447596  017.86830148
112  52.37302183  017.87619065  52.37301947  017.87625567
112  52.37303725  017.87729678  52.37307550  017.87738271
112  52.37389872  017.87774528  52.37392757  017.87779941
112  52.37390465  017.87829245  52.37392521  017.87835138
112  52.37436944  017.87852815  52.37441647  017.87851655
111  52.37515172  017.87701292
111  52.37424504  017.87570476
112  52.37346158  017.87537984  52.37344963  017.87530717
112  52.37472302  017.86833902  52.37475343  017.86830245
112  52.37484314  017.86833435  52.37487740  017.86829927
112  52.38268062  017.82694860  52.38278342  017.82685739
112  52.38328054  017.82717332  52.38334050  017.82714526
112  52.38350753  017.82720840  52.38351182  017.82733470
113  52.38352038  017.82751011
130 Airport Boundary
111  52.38594815  017.86749481
111  52.38628347  017.86726146
111  52.38639121  017.86689865
111  52.38759763  017.86752370
111  52.38793412  017.86573420
111  52.38868600  017.86603405
111  52.39016043  017.86304568
111  52.39053509  017.86328295
111  52.39330578  017.85761151
111  52.39193812  017.85597823
111  52.39108087  017.85062790
111  52.39251198  017.84934025
111  52.40005980  017.84577638
111  52.39891656  017.83426515
111  52.39701737  017.83009443
111  52.39703698  017.81974125
111  52.39209758  017.82035927
111  52.38978222  017.82044783
111  52.38965011  017.81738274
111  52.38976845  017.81561008
111  52.38860055  017.81493082
111  52.38835274  017.81057983
111  52.38678941  017.80982205
111  52.38493129  017.81300702
111  52.38163079  017.81116219
111  52.37509419  017.84553613
111  52.37030059  017.84999566
111  52.36787911  017.86169844
111  52.36592391  017.89013753
111  52.36993010  017.89205005
111  52.37033857  017.89526797
111  52.37096536  017.89549716
111  52.37264038  017.89340578
113  52.38033813  017.89732987
120 Linear Feature 30
111  52.38970121  017.83020327 5
115  52.38973932  017.82968095
120 Linear Feature 29
111  52.38673114  017.82906920 5
115  52.38665057  017.82949785
120 Linear Feature 28
111  52.38673313  017.83006871 5
115  52.38695778  017.83018109
120 Linear Feature 27
111  52.38467619  017.83984206 5
115  52.38459820  017.84019762
120 Linear Feature 26
111  52.38515323  017.83952128 5
115  52.38497575  017.83942849
120 Linear Feature 25
111  52.38470568  017.84083101 5
115  52.38489311  017.84092803
120 Linear Feature 24
111  52.38131413  017.86429008 5
115  52.38146358  017.86436585
120 Linear Feature 23
111  52.38118932  017.86216619 5
115  52.38124340  017.86189461
120 Linear Feature 22
111  52.38068872  017.86479174 5
115  52.38076790  017.86439141
120 Linear Feature 21
111  52.37997993  017.86660276 5
115  52.37980185  017.86651296
120 Linear Feature 20
111  52.37955498  017.86801117 5
115  52.37967115  017.86806909
120 Linear Feature 19
111  52.37870326  017.87236055 5
115  52.37882703  017.87242470
120 Linear Feature 18
111  52.37902401  017.87137392 5
115  52.37890439  017.87131203
120 Linear Feature 17
111  52.37790604  017.87736264 5
115  52.37775859  017.87728528
120 Linear Feature 16
111  52.37783325  017.87860988 5
115  52.37795614  017.87845073
120 Linear Feature 15
111  52.37719717  017.87799144 5
115  52.37723805  017.87778286
120 Linear Feature 14
111  52.37514243  017.87694623 4
115  52.37518660  017.87673282
120 Linear Feature 13
111  52.37719308  017.86626130 4
115  52.37728399  017.86581039
120 Linear Feature 12
111  52.38237948  017.83914591 4
115  52.38247634  017.83867348
120 Linear Feature 11
111  52.38446307  017.82824808 4
115  52.38452604  017.82794018
120 Linear Feature 10
111  52.38640332  017.82922617 4
115  52.38645818  017.82892945
120 Linear Feature 9
111  52.38421118  017.84004351 4
115  52.38429542  017.83959819
120 Linear Feature 8
111  52.37900886  017.86718985 4
115  52.37910230  017.86673065
120 Linear Feature 7
111  52.37830932  017.86633762 4
115  52.37822093  017.86678027
120 Linear Feature 6
111  52.38350652  017.83918089 4
115  52.38342306  017.83965992
120 Linear Feature 5
111  52.38539692  017.82838608 4
115  52.38533872  017.82869647
120 Linear Feature 35
111  52.38622606  017.83466096 1
115  52.38765040  017.83542560
120 Linear Feature 33
111  52.38421206  017.83980645 1
111  52.38469294  017.84005266 1
111  52.38525495  017.84034042 1
111  52.38615310  017.84078911
