I
1050 Generated by WorldEditor 2.1.0r1

1    455 1 0 SCFA Andres Sabella Aeroporto / Cerro Moreno Airbase
1302 city Antofagasta
111 -23.45141350 -070.43282572
111 -23.45116691 -070.43279450
111 -23.45118185 -070.43262121
111 -23.45120881 -070.43252802
111 -23.45118578 -070.43198718
111 -23.45125948 -070.43136686
111 -23.45105457 -070.43136247
111 -23.45111585 -070.43070602
111 -23.45133554 -070.43072669
111 -23.45137036 -070.43043363
111 -23.45152571 -070.42982428
111 -23.45157836 -070.42907834
111 -23.45155636 -070.42850464
111 -23.45131772 -070.42793474
111 -23.45087427 -070.42748843
111 -23.45079544 -070.42745616
111 -23.44733471 -070.42840759
111 -23.44605491 -070.42848141
111 -23.44256799 -070.42942608
111 -23.44184067 -070.43010986
111 -23.44161653 -070.43039265
111 -23.44135702 -070.43102536
111 -23.44128215 -070.43134895
111 -23.44107132 -070.43195463
111 -23.44096206 -070.43214361
111 -23.44053635 -070.43200152
111 -23.44082570 -070.43116969
111 -23.44108362 -070.43104057
111 -23.44129767 -070.43027836
111 -23.44125150 -070.43002277
111 -23.44112721 -070.42991612
111 -23.44096832 -070.42986998
111 -23.43334256 -070.43198609
111 -23.42811484 -070.43352853
111 -23.42659158 -070.44783071
111 -23.45718144 -070.45166478
113 -23.45723827 -070.45158409
120 Linear Feature 75
111 -23.43302240 -070.44259876 4
115 -23.43288897 -070.44242358
120 Linear Feature 74
111 -23.43465959 -070.44288634 4
115 -23.43448175 -070.44277938
120 Linear Feature 71
111 -23.44144739 -070.44378374 4
115 -23.44124522 -070.44375449
120 Linear Feature 69
111 -23.44599393 -070.44428327 4
115 -23.44579814 -070.44428984
120 Linear Feature 66
111 -23.45226198 -070.44510550 4
115 -23.45206060 -070.44508184
120 Linear Feature 73
111 -23.43554994 -070.44136165 5
115 -23.43537771 -070.44124608
120 Linear Feature 72
111 -23.44078177 -070.44185475 5
115 -23.44071597 -070.44206581
120 Linear Feature 70
111 -23.44600568 -070.44257942 5
115 -23.44587231 -070.44256628
120 Linear Feature 68
111 -23.44763577 -070.44288237 5
115 -23.44758264 -070.44266681
120 Linear Feature 67
111 -23.45000419 -070.44304970 5
115 -23.44969604 -070.44301267
120 Linear Feature 65
111 -23.45236847 -070.44336127 5
115 -23.45231600 -070.44335590
120 Linear Feature 107
112 -23.43325944 -070.44224383 -23.43328178 -070.44227240 1
114 -23.43330110 -070.44220714 -23.43327930 -070.44217857 1
120 Linear Feature 106
111 -23.45223334 -070.44407339 1
111 -23.45202083 -070.44404728 1
111 -23.44954166 -070.44374265 1
111 -23.44611139 -070.44332115 1
111 -23.44568623 -070.44326891 1
111 -23.44564905 -070.44326434 1
111 -23.44559530 -070.44325773 1
111 -23.44187616 -070.44279652 1
111 -23.44184505 -070.44279275 1
111 -23.44129363 -070.44272587 1
111 -23.44109421 -070.44270168 1
111 -23.43548434 -070.44202126 1
111 -23.43534026 -070.44200378 1
111 -23.43479544 -070.44193770 1
111 -23.43470698 -070.44192697 1
111 -23.43397764 -070.44183851
112 -23.43397764 -070.44183851 -23.43375626 -070.44181170 1
111 -23.43361597 -070.44194351 1
111 -23.43330110 -070.44220714 1
111 -23.43325944 -070.44224383 1
111 -23.43297052 -070.44249832
111 -23.43293275 -070.44253159 1
111 -23.43281387 -070.44263632
112 -23.43281387 -070.44263632 -23.43267152 -070.44276198 1
112 -23.43272419 -070.44310174 -23.43280675 -070.44323982
111 -23.43272419 -070.44310174 1
111 -23.43291778 -070.44339031
112 -23.43291778 -070.44339031 -23.43308006 -070.44362302 1
111 -23.43339749 -070.44367577 1
115 -23.43360105 -070.44369904
120 Linear Feature 109
111 -23.45228981 -070.44385833 1
111 -23.45234053 -070.44337411
111 -23.45234484 -070.44333294 1
111 -23.45243120 -070.44250856
112 -23.45243120 -070.44250856 -23.45246499 -070.44221447 1
111 -23.45275167 -070.44222797 1
111 -23.45401401 -070.44236402
112 -23.45401401 -070.44236402 -23.45406184 -070.44236961 1
111 -23.45411662 -070.44234038 1
111 -23.45413602 -070.44212219 1
115 -23.45417628 -070.44166936
120 Linear Feature 108
112 -23.44568623 -070.44326891 -23.44590234 -070.44327766 1
111 -23.44611201 -070.44320927 1
111 -23.44793418 -070.44267093 1
111 -23.44804211 -070.44263904 1
111 -23.44839217 -070.44253562
112 -23.44839217 -070.44253562 -23.44846335 -070.44251700 1
115 -23.44851744 -070.44252010
120 Linear Feature 88
111 -23.45116787 -070.44585741 1
111 -23.45168602 -070.44591793
112 -23.45168602 -070.44591793 -23.45202338 -070.44590707 1
111 -23.45211852 -070.44552969 1
111 -23.45216012 -070.44512195
111 -23.45216566 -070.44506763 1
111 -23.45223690 -070.44436940
112 -23.45223690 -070.44436940 -23.45226252 -070.44410872 1
115 -23.45202083 -070.44404728
120 v
111 -23.44216196 -070.44475328 1
111 -23.44160442 -070.44468402
112 -23.44160442 -070.44468402 -23.44132359 -070.44464158 1
111 -23.44129490 -070.44420144 1
111 -23.44142156 -070.44314963 1
111 -23.44149567 -070.44253457
112 -23.44149567 -070.44253457 -23.44150042 -070.44249579 1
115 -23.44149686 -070.44246863
120 Linear Feature 95
111 -23.44633515 -070.44526568 1
111 -23.44627024 -070.44525823
112 -23.44627024 -070.44525823 -23.44598497 -070.44521727 1
111 -23.44591152 -070.44483931 1
111 -23.44590962 -070.44477218 1
111 -23.44589662 -070.44431450 1
111 -23.44589497 -070.44425623 1
111 -23.44587889 -070.44368999 1
111 -23.44587558 -070.44357358 1
111 -23.44586711 -070.44327533 1
111 -23.44589117 -070.44304222 1
111 -23.44602894 -070.44170752
112 -23.44602894 -070.44170752 -23.44604179 -070.44160300 1
115 -23.44611989 -070.44159934
120 Linear Feature 140
111 -23.43514163 -070.44389517 1
111 -23.43470605 -070.44384087
112 -23.43470605 -070.44384087 -23.43435872 -070.44370280 1
111 -23.43440143 -070.44333666 1
111 -23.43442135 -070.44315514
112 -23.43442135 -070.44315514 -23.43443274 -070.44306516 1
111 -23.43447118 -070.44299379 1
111 -23.43455189 -070.44285667
111 -23.43458239 -070.44280487 1
111 -23.43486654 -070.44232218 1
111 -23.43492273 -070.44222495 1
111 -23.43519024 -070.44176948 1
111 -23.43530105 -070.44158080 1
111 -23.43603170 -070.44033677 1
111 -23.43605724 -070.44029329 1
111 -23.43623343 -070.43999329
112 -23.43623343 -070.43999329 -23.43643841 -070.43964576 1
111 -23.43667955 -070.43972557 1
115 -23.43975438 -070.44093412
120 Linear Feature 139
112 -23.43605724 -070.44029329 -23.43613923 -070.44017413 1
111 -23.43629692 -070.44020981 1
111 -23.43653331 -070.44030298 1
111 -23.43668184 -070.44036153 1
111 -23.43684072 -070.44042416 1
111 -23.43698967 -070.44048287 1
111 -23.43714749 -070.44054508 1
111 -23.43729792 -070.44060437 1
111 -23.43744983 -070.44066425 1
111 -23.43758949 -070.44071929 1
111 -23.43773337 -070.44077601 1
111 -23.43787218 -070.44083072 1
111 -23.43801331 -070.44088635 1
111 -23.43824973 -070.44097954 1
111 -23.43838875 -070.44103434 1
111 -23.43852904 -070.44108964 1
111 -23.43866996 -070.44114518 1
111 -23.43880666 -070.44119907 1
111 -23.43904688 -070.44129375 1
111 -23.43918273 -070.44134730 1
111 -23.43932534 -070.44140352 1
111 -23.43946859 -070.44145998 1
111 -23.43960887 -070.44151528 1
111 -23.44053646 -070.44188090 1
111 -23.44127267 -070.44217077 1
112 -23.44149686 -070.44246863 -23.44161131 -070.44273860 1
115 -23.44187616 -070.44279652
120 Linear Feature 138
111 -23.43659494 -070.44005396 1
115 -23.43660168 -070.44005661
120 Linear Feature 138
111 -23.43674739 -070.44011388 1
115 -23.43675413 -070.44011653
120 Linear Feature 138
111 -23.43690095 -070.44017424 1
115 -23.43690769 -070.44017688
120 Linear Feature 138
111 -23.43705394 -070.44023437 1
115 -23.43706068 -070.44023701
120 Linear Feature 138
111 -23.43720609 -070.44029417 1
115 -23.43721283 -070.44029681
120 Linear Feature 138
111 -23.43735904 -070.44035428 1
115 -23.43736578 -070.44035693
120 Linear Feature 138
111 -23.43751237 -070.44041454 1
115 -23.43751911 -070.44041719
120 Linear Feature 138
111 -23.43765280 -070.44046973 1
115 -23.43765953 -070.44047238
120 Linear Feature 138
111 -23.43779455 -070.44052545 1
115 -23.43780129 -070.44052810
120 Linear Feature 138
111 -23.43793443 -070.44058043 1
115 -23.43794117 -070.44058307
120 Linear Feature 138
111 -23.43807585 -070.44063601 1
115 -23.43808259 -070.44063866
120 Linear Feature 138
111 -23.43830979 -070.44072795 1
115 -23.43831653 -070.44073060
120 Linear Feature 138
111 -23.43845094 -070.44078343 1
115 -23.43845768 -070.44078608
120 Linear Feature 138
111 -23.43859224 -070.44083896 1
115 -23.43859898 -070.44084161
120 Linear Feature 138
111 -23.43873194 -070.44089387 1
115 -23.43873868 -070.44089652
120 Linear Feature 138
111 -23.43887255 -070.44094913 1
115 -23.43887929 -070.44095178
120 Linear Feature 138
111 -23.43910779 -070.44104159 1
115 -23.43911453 -070.44104424
120 Linear Feature 138
111 -23.43924680 -070.44109622 1
115 -23.43925353 -070.44109887
120 Linear Feature 138
111 -23.43938894 -070.44115209 1
115 -23.43939568 -070.44115474
120 Linear Feature 138
111 -23.43952921 -070.44120722 1
115 -23.43953595 -070.44120987
120 Linear Feature 138
111 -23.43966978 -070.44126247 1
115 -23.43967652 -070.44126512
120 Linear Feature 137
112 -23.43667955 -070.43972557 -23.43670209 -070.43973979 1
111 -23.43669141 -070.43977082 1
111 -23.43659494 -070.44005396 1
111 -23.43652416 -070.44026212
112 -23.43652416 -070.44026212 -23.43651467 -070.44029056 1
115 -23.43653127 -070.44030478
120 Linear Feature 137
112 -23.43683258 -070.43978376 -23.43685512 -070.43979799 1
111 -23.43684444 -070.43982901 1
111 -23.43674739 -070.44011388 1
111 -23.43667718 -070.44032031
112 -23.43667718 -070.44032031 -23.43666769 -070.44034875 1
115 -23.43668430 -070.44036298
120 Linear Feature 137
112 -23.43698513 -070.43984715 -23.43700767 -070.43986137 1
111 -23.43699699 -070.43989240 1
111 -23.43690095 -070.44017424 1
111 -23.43682973 -070.44038370
112 -23.43682973 -070.44038370 -23.43682024 -070.44041214 1
115 -23.43683685 -070.44042637
120 Linear Feature 137
112 -23.43713911 -070.43990431 -23.43716165 -070.43991853 1
111 -23.43715097 -070.43994956 1
111 -23.43705394 -070.44023437 1
111 -23.43698371 -070.44044085
112 -23.43698371 -070.44044085 -23.43697422 -070.44046930 1
115 -23.43699083 -070.44048352
120 Linear Feature 137
112 -23.43729213 -070.43996146 -23.43731467 -070.43997568 1
111 -23.43730400 -070.44000671 1
111 -23.43720609 -070.44029417 1
111 -23.43713674 -070.44049801
112 -23.43713674 -070.44049801 -23.43712725 -070.44052645 1
115 -23.43714385 -070.44054067
120 Linear Feature 137
112 -23.43744468 -070.44002277 -23.43746722 -070.44003699 1
111 -23.43745654 -070.44006802 1
111 -23.43735904 -070.44035428 1
111 -23.43728929 -070.44055932
112 -23.43728929 -070.44055932 -23.43727980 -070.44058776 1
115 -23.43729640 -070.44060198
120 Linear Feature 137
112 -23.43759819 -070.44008252 -23.43762072 -070.44009674 1
111 -23.43761005 -070.44012777 1
111 -23.43751237 -070.44041454 1
111 -23.43744279 -070.44061907
112 -23.43744279 -070.44061907 -23.43743330 -070.44064752 1
115 -23.43744991 -070.44066174
120 Linear Feature 137
112 -23.43773882 -070.44013708 -23.43776136 -070.44015130 1
111 -23.43775068 -070.44018233 1
111 -23.43765280 -070.44046973 1
111 -23.43758342 -070.44067363
112 -23.43758342 -070.44067363 -23.43757393 -070.44070207 1
115 -23.43759054 -070.44071629
120 Linear Feature 137
112 -23.43787993 -070.44019475 -23.43790246 -070.44020897 1
111 -23.43789179 -070.44024000 1
111 -23.43779455 -070.44052545 1
111 -23.43772453 -070.44073130
112 -23.43772453 -070.44073130 -23.43771504 -070.44075975 1
115 -23.43773165 -070.44077397
120 Linear Feature 137
112 -23.43801960 -070.44025035 -23.43804214 -070.44026457 1
111 -23.43803147 -070.44029560 1
111 -23.43793443 -070.44058043 1
111 -23.43786421 -070.44078690
112 -23.43786421 -070.44078690 -23.43785472 -070.44081534 1
115 -23.43787133 -070.44082956
120 Linear Feature 137
112 -23.43816119 -070.44030542 -23.43818373 -070.44031964 1
111 -23.43817305 -070.44035067 1
111 -23.43807585 -070.44063601 1
111 -23.43800579 -070.44084197
112 -23.43800579 -070.44084197 -23.43799630 -070.44087042 1
115 -23.43801291 -070.44088464
120 Linear Feature 137
112 -23.43839478 -070.44039843 -23.43841732 -070.44041265 1
111 -23.43840664 -070.44044368 1
111 -23.43830979 -070.44072795 1
111 -23.43823939 -070.44093498
112 -23.43823939 -070.44093498 -23.43822990 -070.44096342 1
115 -23.43824650 -070.44097765
120 Linear Feature 137
112 -23.43853589 -070.44045402 -23.43855843 -070.44046824 1
111 -23.43854775 -070.44049927 1
111 -23.43845094 -070.44078343 1
111 -23.43838049 -070.44099058
112 -23.43838049 -070.44099058 -23.43837100 -070.44101902 1
115 -23.43838761 -070.44103324
120 Linear Feature 137
112 -23.43867700 -070.44051014 -23.43869954 -070.44052436 1
111 -23.43868886 -070.44055539 1
111 -23.43859224 -070.44083896 1
111 -23.43852160 -070.44104669
112 -23.43852160 -070.44104669 -23.43851211 -070.44107514 1
115 -23.43852872 -070.44108936
120 Linear Feature 137
112 -23.43881715 -070.44056365 -23.43883969 -070.44057788 1
111 -23.43882901 -070.44060891 1
111 -23.43873194 -070.44089387 1
111 -23.43866176 -070.44110021
112 -23.43866176 -070.44110021 -23.43865227 -070.44112865 1
115 -23.43866887 -070.44114288
120 Linear Feature 137
112 -23.43895731 -070.44062029 -23.43897985 -070.44063451 1
111 -23.43896917 -070.44066554 1
111 -23.43887255 -070.44094913 1
111 -23.43880191 -070.44115684
112 -23.43880191 -070.44115684 -23.43879242 -070.44118529 1
115 -23.43880903 -070.44119951
120 Linear Feature 137
112 -23.43919185 -070.44071485 -23.43921439 -070.44072907 1
111 -23.43920371 -070.44076010 1
111 -23.43910779 -070.44104159 1
111 -23.43903646 -070.44125141
112 -23.43903646 -070.44125141 -23.43902697 -070.44127985 1
115 -23.43904357 -070.44129408
120 Linear Feature 137
112 -23.43933105 -070.44076889 -23.43935359 -070.44078311 1
111 -23.43934292 -070.44081414 1
111 -23.43924680 -070.44109622 1
111 -23.43917566 -070.44130545
112 -23.43917566 -070.44130545 -23.43916617 -070.44133389 1
115 -23.43918278 -070.44134811
120 Linear Feature 137
112 -23.43947312 -070.44082500 -23.43949565 -070.44083923 1
111 -23.43948498 -070.44087026 1
111 -23.43938894 -070.44115209 1
111 -23.43931772 -070.44136156
112 -23.43931772 -070.44136156 -23.43930823 -070.44139001 1
115 -23.43932484 -070.44140423
120 Linear Feature 137
112 -23.43961375 -070.44087904 -23.43963629 -070.44089326 1
111 -23.43962561 -070.44092429 1
111 -23.43952921 -070.44120722 1
111 -23.43945835 -070.44141560
112 -23.43945835 -070.44141560 -23.43944886 -070.44144405 1
115 -23.43946547 -070.44145827
120 Linear Feature 137
112 -23.43975438 -070.44093412 -23.43977692 -070.44094834 1
111 -23.43976624 -070.44097937 1
111 -23.43966978 -070.44126247 1
111 -23.43959898 -070.44147068
112 -23.43959898 -070.44147068 -23.43958949 -070.44149912 1
115 -23.43960610 -070.44151334
120 Linear Feature 146
112 -23.44053646 -070.44188090 -23.44047478 -070.44183694 1
111 -23.44050599 -070.44172087 1
115 -23.44075747 -070.44095934
120 Linear Feature 143
112 -23.43636070 -070.43954190 -23.43623543 -070.43988322 1
111 -23.43600768 -070.43979324 1
111 -23.43584295 -070.43972556 1
111 -23.43572454 -070.43967691 1
115 -23.43492015 -070.43934642
120 Linear Feature 145
111 -23.43572454 -070.43967691 1
116 -23.43564469 -070.43929987 -23.43573437 -070.43905475
120 Linear Feature 144
112 -23.43603170 -070.44033677 -23.43611141 -070.43997994 1
115 -23.43584295 -070.43972556
120 Linear Feature 142
112 -23.43629692 -070.44020981 -23.43618213 -070.44014948 1
115 -23.43623343 -070.43999329
120 Linear Feature 110
112 -23.45413281 -070.44216500 -23.45419295 -070.44217039 1
114 -23.45413858 -070.44206802 -23.45407844 -070.44206353 1
120 Linear Feature 110
112 -23.45411551 -070.44238051 -23.45417565 -070.44238590 1
114 -23.45412128 -070.44228353 -23.45406114 -070.44227904 1
120 Linear Feature 141
111 -23.43383175 -070.44373594 1
111 -23.43398264 -070.44375145
112 -23.43398264 -070.44375145 -23.43432854 -070.44374525 1
115 -23.43440143 -070.44333666
120 Linear Feature 105
112 -23.43492273 -070.44222495 -23.43508159 -070.44201458 1
115 -23.43534026 -070.44200378
120 Linear Feature 104
112 -23.43486654 -070.44232218 -23.43493657 -070.44200568 1
115 -23.43470698 -070.44192697
120 Linear Feature 103
112 -23.43519024 -070.44176948 -23.43506725 -070.44194076 1
115 -23.43479544 -070.44193770
120 Linear Feature 102
112 -23.43530105 -070.44158080 -23.43518319 -070.44193713 1
115 -23.43548434 -070.44202126
120 Linear Feature 98
111 -23.44048002 -070.44454598 1
111 -23.44089408 -070.44459960
112 -23.44089408 -070.44459960 -23.44118925 -070.44460407 1
115 -23.44129490 -070.44420144
120 Linear Feature 99
112 -23.44142156 -070.44314963 -23.44155480 -070.44276981 1
115 -23.44184505 -070.44279275
120 Linear Feature 100
112 -23.44142156 -070.44314963 -23.44137441 -070.44277652 1
115 -23.44109421 -070.44270168
120 Linear Feature 101
112 -23.44149567 -070.44253457 -23.44145673 -070.44271107 1
115 -23.44129363 -070.44272587
120 Linear Feature 96
112 -23.44602894 -070.44170752 -23.44603013 -070.44161183 1
115 -23.44595724 -070.44158191
120 Linear Feature 94
111 -23.44494563 -070.44509255 1
111 -23.44549169 -070.44515689
112 -23.44549169 -070.44515689 -23.44577702 -070.44519711 1
115 -23.44590962 -070.44477218
120 Linear Feature 93
112 -23.44587558 -070.44357358 -23.44582639 -070.44332156 1
115 -23.44559530 -070.44325773
120 Linear Feature 92
112 -23.44564905 -070.44326434 -23.44585075 -070.44323216 1
115 -23.44589117 -070.44304222
120 Linear Feature 91
112 -23.44611139 -070.44332115 -23.44590231 -070.44326216 1
115 -23.44589117 -070.44304222
120 Linear Feature 90
112 -23.44587889 -070.44368999 -23.44590594 -070.44333609 1
115 -23.44620256 -070.44319969
120 Linear Feature 89
111 -23.45002093 -070.44380088 1
116 -23.44981185 -070.44349031 -23.44982005 -070.44326241
120 Linear Feature 87
111 -23.45280297 -070.44605854 1
111 -23.45241033 -070.44600941
112 -23.45241033 -070.44600941 -23.45211140 -070.44590079 1
115 -23.45211852 -070.44552969
120 Linear Feature 86
111 -23.44629178 -070.44502453 3 102
112 -23.44617909 -070.44498574 -23.44612571 -070.44495471 3 102
111 -23.44609606 -070.44491592 3 102
112 -23.44603674 -070.44481636 -23.44601065 -070.44475171 3 102
111 -23.44600709 -070.44468059 3 102
111 -23.44599756 -070.44439493 3 102
111 -23.44599393 -070.44428327 3 102
111 -23.44598816 -070.44410898 3 102
111 -23.44597862 -070.44382076 3 102
112 -23.44600116 -070.44367724 -23.44602607 -070.44361389 3 102
111 -23.44606877 -070.44357122 3 102
112 -23.44617435 -070.44350528 -23.44623247 -070.44348976 3 102
111 -23.44632500 -070.44349623 3 102
111 -23.44660380 -070.44353014 3 102
111 -23.44686839 -070.44356232 3 102
111 -23.44713850 -070.44359518 3 102
111 -23.45095607 -070.44405953 3 102
111 -23.45122442 -070.44409217 3 102
111 -23.45149507 -070.44412509 3 102
111 -23.45175782 -070.44415705 3 102
112 -23.45191127 -070.44420447 -23.45198007 -070.44424844 3 102
111 -23.45202752 -070.44431180 3 102
112 -23.45209632 -070.44446437 -23.45211174 -070.44454584 3 102
111 -23.45210581 -070.44462730 3 102
111 -23.45208857 -070.44480065 3 102
111 -23.45207193 -070.44496800 3 102
111 -23.45206060 -070.44508184 3 102
111 -23.45205544 -070.44513374 3 102
111 -23.45203701 -070.44531907 3 102
112 -23.45199668 -070.44546777 -23.45196702 -070.44553242 3 102
111 -23.45190771 -070.44559449 3 102
112 -23.45178197 -070.44566948 -23.45171554 -070.44569146 3 102
115 -23.45163962 -070.44568629
120 Linear Feature 85
111 -23.44165567 -070.44445937 3 102
112 -23.44155318 -070.44442958 -23.44151389 -070.44440724 3 102
111 -23.44148143 -070.44437187 3 102
112 -23.44142336 -070.44427877 -23.44140115 -070.44422292 3 102
111 -23.44140115 -070.44418196 3 102
111 -23.44140823 -070.44412100 3 102
111 -23.44144739 -070.44378374 3 102
111 -23.44144813 -070.44377735 3 102
111 -23.44147651 -070.44353297 3 102
111 -23.44150535 -070.44328456 3 102
112 -23.44154635 -070.44313934 -23.44157709 -070.44307604 3 102
111 -23.44163517 -070.44302763 3 102
112 -23.44175474 -070.44295875 -23.44182478 -070.44294013 3 102
111 -23.44187431 -070.44294385 3 102
111 -23.44215820 -070.44297922 3 102
111 -23.44241151 -070.44301079 3 102
111 -23.44269361 -070.44304594 3 102
111 -23.44465713 -070.44329060 3 102
111 -23.44492726 -070.44332426 3 102
111 -23.44519516 -070.44335764 3 102
111 -23.44547829 -070.44339292 3 102
112 -23.44560498 -070.44344257 -23.44566049 -070.44348291 3 102
111 -23.44569323 -070.44352481 3 102
112 -23.44575871 -070.44364117 -23.44577864 -070.44370789 3 102
111 -23.44578006 -070.44377306 3 102
111 -23.44579054 -070.44407259 3 102
111 -23.44579814 -070.44428984 3 102
111 -23.44580090 -070.44436887 3 102
111 -23.44581138 -070.44466831 3 102
112 -23.44579572 -070.44477847 -23.44578006 -070.44482346 3 102
111 -23.44574590 -070.44486381 3 102
112 -23.44566334 -070.44492742 -23.44562917 -070.44494294 3 102
115 -23.44556369 -070.44493983
120 Linear Feature 84
111 -23.43474863 -070.44360662 3 102
112 -23.43470414 -070.44358002 -23.43468293 -070.44356575 3 102
111 -23.43464850 -070.44353696 3 102
112 -23.43459663 -070.44348046 -23.43457541 -070.44345368 3 102
111 -23.43455779 -070.44341628 3 102
112 -23.43453115 -070.44334266 -23.43452209 -070.44330551 3 102
111 -23.43451755 -070.44326461 3 102
112 -23.43451635 -070.44318947 -23.43451885 -070.44315455 3 102
111 -23.43453396 -070.44310913 3 102
111 -23.43457273 -070.44303489 3 102
111 -23.43465959 -070.44288634 3 102
111 -23.43471769 -070.44278698 3 102
111 -23.43486103 -070.44254184 3 102
111 -23.43500489 -070.44229584 3 102
112 -23.43509741 -070.44219189 -23.43515293 -070.44215621 3 102
111 -23.43519563 -070.44214690 3 102
112 -23.43529812 -070.44214069 -23.43535079 -070.44214690
111 -23.43529812 -070.44214069 3 102
111 -23.43556898 -070.44217376 3 102
111 -23.43583616 -070.44220639 3 102
111 -23.43610383 -070.44223907 3 102
111 -23.43637419 -070.44227208 3 102
111 -23.44019568 -070.44273867 3 102
111 -23.44046637 -070.44277172 3 102
111 -23.44073557 -070.44280459 3 102
111 -23.44100339 -070.44283729 3 102
112 -23.44113435 -070.44288384 -23.44119414 -070.44292883 3 102
111 -23.44123257 -070.44298003 3 102
112 -23.44129947 -070.44311191 -23.44131229 -070.44318793 3 102
111 -23.44130232 -070.44326085 3 102
111 -23.44127462 -070.44350038 3 102
111 -23.44124610 -070.44374690 3 102
111 -23.44124522 -070.44375449 3 102
111 -23.44120501 -070.44409927
112 -23.44120501 -070.44409927 -23.44120205 -070.44412082 3 102
111 -23.44119216 -070.44415099 3 102
112 -23.44114471 -070.44424473 -23.44111506 -070.44428459 3 102
111 -23.44107650 -070.44431584 3 102
112 -23.44098951 -070.44435786 -23.44094602 -070.44436756 3 102
115 -23.44088473 -070.44436217
120 Linear Feature 83
111 -23.43304359 -070.44257950 3 102
111 -23.43305682 -070.44256812 3 102
111 -23.43327256 -070.44238263 3 102
111 -23.43348118 -070.44220516 3 102
111 -23.43361382 -070.44209232 3 102
112 -23.43370492 -070.44204112 -23.43376043 -070.44201785 3 102
111 -23.43382734 -070.44199768 3 102
112 -23.43396114 -070.44198372 -23.43401950 -070.44198838
111 -23.43396114 -070.44198372 3 102
111 -23.43420599 -070.44201153 3 102
111 -23.43447262 -070.44204181 3 102
111 -23.43460313 -070.44205664 3 102
112 -23.43469423 -070.44209077 -23.43472128 -070.44211404 3 102
111 -23.43474690 -070.44216058 3 102
112 -23.43476113 -070.44225212 -23.43475686 -070.44230642 3 102
111 -23.43473124 -070.44235296 3 102
111 -23.43459012 -070.44259415 3 102
111 -23.43448175 -070.44277938 3 102
111 -23.43444453 -070.44284298 3 102
111 -23.43430066 -070.44308888 3 102
111 -23.43423018 -070.44320935 3 102
111 -23.43419913 -070.44349360 3 102
115 -23.43419459 -070.44353515
120 Linear Feature 82
111 -23.43576693 -070.44057325 3 102
111 -23.43537771 -070.44124608 3 102
111 -23.43517536 -070.44159586
112 -23.43517536 -070.44159586 -23.43499174 -070.44182548 3 102
111 -23.43474690 -070.44178514 3 102
111 -23.43450465 -070.44175465 3 102
111 -23.43423857 -070.44172115 3 102
111 -23.43398791 -070.44168960 3 102
111 -23.43377324 -070.44166258 3 102
111 -23.43360378 -070.44180843 3 102
111 -23.43339470 -070.44198839 3 102
111 -23.43318251 -070.44216980 3 102
111 -23.43296420 -070.44235867 3 102
115 -23.43290694 -070.44240822
120 Linear Feature 81
112 -23.43577611 -070.43988461 -23.43579130 -070.43989110 3
111 -23.43579638 -070.43990594 3
111 -23.43590570 -070.44017403
112 -23.43590570 -070.44017403 -23.43594328 -070.44027270 3
115 -23.43588476 -070.44036910
120 Linear Feature 80
112 -23.44120264 -070.44225798 -23.44137345 -070.44232687 3 102
112 -23.44134014 -070.44253762 -23.44127751 -070.44257672 3 102
111 -23.44125303 -070.44257424 3 102
111 -23.44098419 -070.44254154 3 102
111 -23.44071816 -070.44250918 3 102
111 -23.44044755 -070.44247626 3 102
111 -23.43635717 -070.44197869 3 102
111 -23.43609079 -070.44194629 3 102
111 -23.43581936 -070.44191327 3 102
111 -23.43555444 -070.44188104 3 102
111 -23.43551359 -070.44187607
112 -23.43551359 -070.44187607 -23.43541110 -070.44186118 3 102
112 -23.43540256 -070.44160798 -23.43545722 -070.44150931
111 -23.43540256 -070.44160798 3 102
115 -23.43551957 -070.44141274
120 Linear Feature 79
112 -23.44582520 -070.44303182 -23.44581871 -070.44306813 3 102
111 -23.44578982 -070.44310017 3 102
112 -23.44574863 -070.44312441 -23.44572145 -070.44313339 3 102
111 -23.44570003 -070.44312890 3 102
111 -23.44543335 -070.44309578 3 102
111 -23.44516305 -070.44306220 3 102
111 -23.44489811 -070.44302930 3 102
111 -23.44273743 -070.44276092 3 102
111 -23.44246709 -070.44272734 3 102
111 -23.44219816 -070.44269394 3 102
111 -23.44190380 -070.44265738 3 102
111 -23.44181518 -070.44264637 3 102
112 -23.44165148 -070.44253000 -23.44160024 -070.44241985
111 -23.44165148 -070.44253000 3 102
111 -23.44147782 -070.44216540
112 -23.44147782 -070.44216540 -23.44146216 -070.44213437 3 102
115 -23.44142369 -070.44211309
120 Linear Feature 78
111 -23.44604805 -070.44310834 3 102
116 -23.44596551 -070.44304183 -23.44594296 -070.44296810
120 Linear Feature 77
111 -23.44969328 -070.44311122 3 102
111 -23.44966458 -070.44339944 3 102
112 -23.44964818 -070.44347765 -23.44963383 -070.44350446 3 102
111 -23.44960923 -070.44353574 3 102
112 -23.44952519 -070.44358042 -23.44947600 -070.44359160 3 102
111 -23.44944935 -070.44358266 3 102
111 -23.44918205 -070.44355039 3 102
111 -23.44891477 -070.44351812 3 102
111 -23.44864376 -070.44348540 3 102
111 -23.44795052 -070.44340171 3 102
111 -23.44768044 -070.44336911 3 102
111 -23.44741158 -070.44333665 3 102
111 -23.44713234 -070.44330293 3 102
112 -23.44706259 -070.44327345 -23.44703839 -070.44325173
111 -23.44706259 -070.44327345
