I
1050 Generated by WorldEditor 2.1.0r1

1    316 0 0 KCJR Culpeper Rgnl
1302 city Culpeper
111  38.52954678 -077.85868962
111  38.52956210 -077.85867888
111  38.52957700 -077.85866842
111  38.52960975 -077.85874561
111  38.52969737 -077.85869010
112  38.52969737 -077.85869010  38.52972686 -077.85865561
111  38.52971571 -077.85860217
111  38.52964994 -077.85842781
112  38.52964994 -077.85842781  38.52961988 -077.85837435
111  38.52956546 -077.85838890
111  38.52952998 -077.85841048
111  38.52955771 -077.85847648
111  38.52954029 -077.85848822
111  38.52952286 -077.85849997
111  38.52949506 -077.85843310
111  38.52943259 -077.85847491
111  38.52946038 -077.85854208
111  38.52944503 -077.85855243
111  38.52942942 -077.85856269
111  38.52940165 -077.85849587
111  38.52933582 -077.85854041
111  38.52936400 -077.85860704
111  38.52934817 -077.85861771
111  38.52933346 -077.85862763
111  38.52930561 -077.85856074
111  38.52924240 -077.85860432
111  38.52926909 -077.85867102
111  38.52925231 -077.85868233
111  38.52923566 -077.85869378
111  38.52920868 -077.85862572
111  38.52914125 -077.85867131
111  38.52916800 -077.85873915
111  38.52915271 -077.85874946
111  38.52906334 -077.85880969
111  38.52913109 -077.85897924
111  38.52917709 -077.85894715
113  38.52919222 -077.85893660
130 Boundary
111  38.51830030 -077.86421518
111  38.51839246 -077.86347962
111  38.51881619 -077.86319324
111  38.51866260 -077.86239532
111  38.52741204 -077.85640346
111  38.52672635 -077.85471517
111  38.53116138 -077.85440343
111  38.53268991 -077.85334658
111  38.53349486 -077.85414959
111  38.53209457 -077.85675823
111  38.53204293 -077.85692214
111  38.53157692 -077.85780787
111  38.53149621 -077.85789471
111  38.53055043 -077.85979792
111  38.53021737 -077.86018209
111  38.52966726 -077.86055124
111  38.52959552 -077.86038002
111  38.52854167 -077.86111736
111  38.52835294 -077.86102467
111  38.52826229 -077.86080351
111  38.52799037 -077.86098383
111  38.52785254 -077.86066590
111  38.52771297 -077.86075524
111  38.52756504 -077.86041155
111  38.52748543 -077.86046672
111  38.52758292 -077.86069471
111  38.52730284 -077.86089007
111  38.52753172 -077.86134529
111  38.52752495 -077.86146751
111  38.52747149 -077.86148484
111  38.52733973 -077.86146366
111  38.52727498 -077.86147521
111  38.52691180 -077.86171806
111  38.52678998 -077.86142541
111  38.52587238 -077.86206137
111  38.52602634 -077.86244239
111  38.52592667 -077.86250766
111  38.52586792 -077.86269902
111  38.52521977 -077.86307725
111  38.52518592 -077.86299196
111  38.52512881 -077.86303152
111  38.52439633 -077.86276153
111  38.52346774 -077.86338296
111  38.52332018 -077.86417786
111  38.52164395 -077.86514137
111  38.52152110 -077.86518163
111  38.51896860 -077.86550382
111  38.51893123 -077.86495772
111  38.51877900 -077.86457595
113  38.51852495 -077.86474762
120 Linear Feature 6
111  38.53178226 -077.85609757 4
115  38.53167545 -077.85617277
120 Linear Feature 5
111  38.53070798 -077.85683595 4
115  38.53059143 -077.85691511
120 Linear Feature 4
111  38.52600174 -077.86005366 4
115  38.52589448 -077.86012472
120 Linear Feature 3
111  38.52424872 -077.86130380 4
115  38.52410684 -077.86140267
120 Linear Feature 2
111  38.52224415 -077.86266847 4
115  38.52209809 -077.86277054
120 Linear Feature 1
111  38.51978957 -077.86429709 4
115  38.51968977 -077.86436716
120 Linear Feature 11
111  38.52948829 -077.85984006 3
111  38.52945226 -077.85986597
112  38.52945226 -077.85986597  38.52942648 -077.85989103 3
111  38.52943615 -077.85992398 3
111  38.52952074 -077.86012721
112  38.52952074 -077.86012721  38.52954142 -077.86016703 3
111  38.52956506 -077.86015811 3
115  38.52960568 -077.86013164
120 Linear Feature 10
111  38.52933950 -077.85948261 3
111  38.52930271 -077.85950630
112  38.52930271 -077.85950630  38.52927317 -077.85952999 3
111  38.52928601 -077.85956746 3
111  38.52937000 -077.85976441
112  38.52937000 -077.85976441  38.52938799 -077.85979873 3
111  38.52941594 -077.85978841 3
115  38.52945532 -077.85976294
120 Linear Feature 9
111  38.52911096 -077.85915257 3
111  38.52922280 -077.85941298
112  38.52922280 -077.85941298  38.52924311 -077.85944141 3
111  38.52926457 -077.85942722 3
115  38.52930408 -077.85940188
120 Linear Feature 8
111  38.52444593 -077.86275777 2
115  38.52655518 -077.86131641
120 Linear Feature 7
111  38.52053448 -077.86407842 9
115  38.51978368 -077.86459707
120 Linear Feature 38
111  38.52750296 -077.85999714 1
111  38.52753081 -077.85997796 1
115  38.52755865 -077.85995877
120 Linear Feature 38
111  38.52739391 -077.86007525 1
111  38.52742175 -077.86005606 1
115  38.52744960 -077.86003688
120 Linear Feature 38
111  38.52728524 -077.86014939 1
111  38.52731309 -077.86013021 1
115  38.52734093 -077.86011102
120 Linear Feature 38
111  38.52717696 -077.86022305 1
111  38.52720481 -077.86020386 1
115  38.52723265 -077.86018468
120 Linear Feature 38
111  38.52707022 -077.86029769 1
111  38.52709807 -077.86027851 1
115  38.52712592 -077.86025932
120 Linear Feature 38
111  38.52696117 -077.86037233 1
111  38.52698902 -077.86035315 1
115  38.52701686 -077.86033396
120 Linear Feature 38
111  38.52685212 -077.86044549 1
111  38.52687996 -077.86042631 1
115  38.52690781 -077.86040712
120 Linear Feature 38
111  38.52674886 -077.86052508 1
111  38.52677671 -077.86050589 1
115  38.52680456 -077.86048671
120 Linear Feature 38
111  38.52663408 -077.86059511 1
111  38.52666193 -077.86057592 1
115  38.52668977 -077.86055674
120 Linear Feature 38
111  38.52651282 -077.86081873 1
111  38.52657258 -077.86077756 1
115  38.52663234 -077.86073639
120 Linear Feature 38
111  38.52588357 -077.86074529 1
111  38.52591142 -077.86072611 1
115  38.52593926 -077.86070692
120 Linear Feature 38
111  38.52577497 -077.86081903 1
111  38.52580281 -077.86079984 1
115  38.52583066 -077.86078066
120 Linear Feature 38
111  38.52566636 -077.86089647 1
111  38.52569421 -077.86087729 1
115  38.52572206 -077.86085810
120 Linear Feature 38
111  38.52555712 -077.86097020 1
111  38.52558496 -077.86095102 1
115  38.52561281 -077.86093184
120 Linear Feature 38
111  38.52544884 -077.86104476 1
111  38.52547668 -077.86102558 1
115  38.52550453 -077.86100639
120 Linear Feature 38
111  38.52533894 -077.86112056 1
111  38.52536679 -077.86110137 1
115  38.52539464 -077.86108219
120 Linear Feature 38
111  38.52523002 -077.86119388 1
111  38.52525787 -077.86117470 1
115  38.52528571 -077.86115551
120 Linear Feature 38
111  38.52512077 -077.86126926 1
111  38.52514862 -077.86125008 1
115  38.52517647 -077.86123089
120 Linear Feature 38
111  38.52501249 -077.86134300 1
111  38.52504034 -077.86132381 1
115  38.52506818 -077.86130463
120 Linear Feature 38
111  38.52490324 -077.86141714 1
111  38.52493109 -077.86139796 1
115  38.52495894 -077.86137878
120 Linear Feature 38
111  38.52479496 -077.86149005 1
111  38.52482281 -077.86147087 1
115  38.52485066 -077.86145169
120 Linear Feature 38
111  38.52468639 -077.86156437 1
111  38.52471424 -077.86154519 1
115  38.52474208 -077.86152600
120 Linear Feature 38
111  38.52458993 -077.86163127 1
111  38.52460547 -077.86162057 1
115  38.52463331 -077.86160139
120 Linear Feature 38
111  38.52336873 -077.86246423 1
111  38.52339657 -077.86244505 1
115  38.52342442 -077.86242587
120 Linear Feature 38
111  38.52348087 -077.86238927 1
111  38.52350872 -077.86237008 1
115  38.52353657 -077.86235090
120 Linear Feature 38
111  38.52358787 -077.86231553 1
111  38.52361571 -077.86229635 1
115  38.52364356 -077.86227717
120 Linear Feature 38
111  38.52369453 -077.86224221 1
111  38.52372238 -077.86222303 1
115  38.52375023 -077.86220384
120 Linear Feature 38
111  38.52380636 -077.86216642 1
111  38.52383421 -077.86214724 1
115  38.52386205 -077.86212805
120 Linear Feature 38
111  38.52413513 -077.86194513 1
111  38.52416297 -077.86192594 1
115  38.52419082 -077.86190676
120 Linear Feature 38
111  38.52391460 -077.86209342 1
111  38.52394244 -077.86207424 1
115  38.52397029 -077.86205505
120 Linear Feature 38
111  38.52402367 -077.86202013 1
111  38.52405152 -077.86200095 1
115  38.52407936 -077.86198176
120 Linear Feature 38
111  38.52426580 -077.86242788 1
111  38.52429365 -077.86240870 1
115  38.52432149 -077.86238952
120 Linear Feature 38
111  38.52415793 -077.86250140 1
111  38.52418578 -077.86248222 1
115  38.52421363 -077.86246303
120 Linear Feature 38
111  38.52602008 -077.86107045 1
111  38.52604793 -077.86105127 1
115  38.52607577 -077.86103208
120 Linear Feature 38
111  38.52591103 -077.86114509 1
111  38.52593887 -077.86112591 1
115  38.52596672 -077.86110672
120 Linear Feature 38
111  38.52580236 -077.86121874 1
111  38.52583021 -077.86119956 1
115  38.52585805 -077.86118038
120 Linear Feature 38
111  38.52569369 -077.86129388 1
111  38.52572154 -077.86127470 1
115  38.52574939 -077.86125551
120 Linear Feature 38
111  38.52558541 -077.86136704 1
111  38.52561326 -077.86134785 1
115  38.52564111 -077.86132867
120 Linear Feature 38
111  38.52547481 -077.86144267 1
111  38.52550266 -077.86142348 1
115  38.52553050 -077.86140430
120 Linear Feature 38
111  38.52536585 -077.86151729 1
111  38.52539370 -077.86149811 1
115  38.52542155 -077.86147893
120 Linear Feature 38
111  38.52525725 -077.86159080 1
111  38.52528509 -077.86157161 1
115  38.52531294 -077.86155243
120 Linear Feature 38
111  38.52514800 -077.86166577 1
111  38.52517584 -077.86164658 1
115  38.52520369 -077.86162740
120 Linear Feature 38
111  38.52503875 -077.86174033 1
111  38.52506660 -077.86172114 1
115  38.52509444 -077.86170196
120 Linear Feature 38
111  38.52493047 -077.86181530 1
111  38.52495832 -077.86179611 1
115  38.52498616 -077.86177693
120 Linear Feature 38
111  38.52482219 -077.86189068 1
111  38.52485004 -077.86187149 1
115  38.52487788 -077.86185231
120 Linear Feature 38
111  38.52471363 -077.86196478 1
111  38.52474147 -077.86194559 1
115  38.52476932 -077.86192641
120 Linear Feature 38
111  38.52426973 -077.86226753 1
111  38.52429758 -077.86224834 1
115  38.52432542 -077.86222916
120 Linear Feature 38
111  38.52416051 -077.86234162 1
111  38.52418836 -077.86232243 1
115  38.52421621 -077.86230325
120 Linear Feature 38
111  38.52405128 -077.86241623 1
111  38.52407913 -077.86239705 1
115  38.52410698 -077.86237786
120 Linear Feature 38
111  38.52394253 -077.86248913 1
111  38.52397037 -077.86246994 1
115  38.52399822 -077.86245076
120 Linear Feature 38
111  38.52372500 -077.86263783 1
111  38.52375285 -077.86261865 1
115  38.52378069 -077.86259946
120 Linear Feature 38
111  38.52361575 -077.86271486 1
111  38.52364360 -077.86269567 1
115  38.52367145 -077.86267649
120 Linear Feature 38
111  38.52350779 -077.86278983 1
111  38.52353564 -077.86277064 1
115  38.52356349 -077.86275146
120 Linear Feature 38
111  38.52383352 -077.86256362 1
111  38.52386137 -077.86254443 1
115  38.52388922 -077.86252525
120 Linear Feature 38
111  38.52404916 -077.86257605 1
111  38.52407701 -077.86255687 1
115  38.52410485 -077.86253768
120 Linear Feature 38
111  38.52383082 -077.86272417 1
111  38.52385867 -077.86270498 1
115  38.52388651 -077.86268580
120 Linear Feature 38
111  38.52372222 -077.86279831 1
111  38.52375006 -077.86277913 1
115  38.52377791 -077.86275994
120 Linear Feature 38
111  38.52361297 -077.86287246 1
111  38.52364082 -077.86285327 1
115  38.52366866 -077.86283409
120 Linear Feature 38
111  38.52350404 -077.86294742 1
111  38.52353189 -077.86292824 1
115  38.52355974 -077.86290906
120 Linear Feature 38
111  38.52394025 -077.86265003 1
111  38.52396810 -077.86263085 1
115  38.52399594 -077.86261166
120 Linear Feature 37
111  38.52750898 -077.85992616 1
115  38.52753081 -077.85997796
120 Linear Feature 37
111  38.52739993 -077.86000427 1
115  38.52742175 -077.86005606
120 Linear Feature 37
111  38.52729126 -077.86007841 1
115  38.52731309 -077.86013021
120 Linear Feature 37
111  38.52718298 -077.86015207 1
115  38.52720481 -077.86020386
120 Linear Feature 37
111  38.52707625 -077.86022671 1
115  38.52709807 -077.86027851
120 Linear Feature 37
111  38.52696719 -077.86030135 1
115  38.52698902 -077.86035315
120 Linear Feature 37
111  38.52685814 -077.86037451 1
115  38.52687996 -077.86042631
120 Linear Feature 37
111  38.52675489 -077.86045410 1
115  38.52677671 -077.86050589
120 Linear Feature 37
111  38.52664010 -077.86052413 1
115  38.52666193 -077.86057592
120 Linear Feature 37
111  38.52651894 -077.86065024 1
115  38.52657258 -077.86077756
120 Linear Feature 37
111  38.52588642 -077.86066678 1
115  38.52591142 -077.86072611
120 Linear Feature 37
111  38.52577782 -077.86074052 1
115  38.52580281 -077.86079984
120 Linear Feature 37
111  38.52566921 -077.86081796 1
115  38.52569421 -077.86087729
120 Linear Feature 37
111  38.52555997 -077.86089170 1
115  38.52558496 -077.86095102
120 Linear Feature 37
111  38.52545169 -077.86096625 1
115  38.52547668 -077.86102558
120 Linear Feature 37
111  38.52534180 -077.86104205 1
115  38.52536679 -077.86110137
120 Linear Feature 37
111  38.52523287 -077.86111537 1
115  38.52525787 -077.86117470
120 Linear Feature 37
111  38.52512362 -077.86119075 1
115  38.52514862 -077.86125008
120 Linear Feature 37
111  38.52501534 -077.86126449 1
115  38.52504034 -077.86132381
120 Linear Feature 37
111  38.52490610 -077.86133864 1
115  38.52493109 -077.86139796
120 Linear Feature 37
111  38.52479781 -077.86141155 1
115  38.52482281 -077.86147087
120 Linear Feature 37
111  38.52468924 -077.86148586 1
115  38.52471424 -077.86154519
120 Linear Feature 37
111  38.52458047 -077.86156125 1
115  38.52460547 -077.86162057
120 Linear Feature 37
111  38.52337158 -077.86238573 1
115  38.52339657 -077.86244505
120 Linear Feature 37
111  38.52348372 -077.86231076 1
115  38.52350872 -077.86237008
120 Linear Feature 37
111  38.52359072 -077.86223703 1
115  38.52361571 -077.86229635
120 Linear Feature 37
111  38.52369739 -077.86216371 1
115  38.52372238 -077.86222303
120 Linear Feature 37
111  38.52380921 -077.86208791 1
115  38.52383421 -077.86214724
120 Linear Feature 37
111  38.52413798 -077.86186662 1
115  38.52416297 -077.86192594
120 Linear Feature 37
111  38.52391745 -077.86201491 1
115  38.52394244 -077.86207424
120 Linear Feature 37
111  38.52402652 -077.86194162 1
115  38.52405152 -077.86200095
120 Linear Feature 37
111  38.52426865 -077.86234938 1
115  38.52429365 -077.86240870
120 Linear Feature 37
111  38.52416078 -077.86242289 1
115  38.52418578 -077.86248222
120 Linear Feature 37
111  38.52604793 -077.86105127 1
115  38.52607292 -077.86111059
120 Linear Feature 37
111  38.52593887 -077.86112591 1
115  38.52596387 -077.86118523
120 Linear Feature 37
111  38.52583021 -077.86119956 1
115  38.52585520 -077.86125889
120 Linear Feature 37
111  38.52572154 -077.86127470 1
115  38.52574653 -077.86133402
120 Linear Feature 37
111  38.52561326 -077.86134785 1
115  38.52563825 -077.86140718
120 Linear Feature 37
111  38.52550266 -077.86142348 1
115  38.52552765 -077.86148281
120 Linear Feature 37
111  38.52539370 -077.86149811 1
115  38.52541869 -077.86155743
120 Linear Feature 37
111  38.52528509 -077.86157161 1
115  38.52531009 -077.86163094
120 Linear Feature 37
111  38.52517584 -077.86164658 1
115  38.52520084 -077.86170591
120 Linear Feature 37
111  38.52506660 -077.86172114 1
115  38.52509159 -077.86178047
120 Linear Feature 37
111  38.52495832 -077.86179611 1
115  38.52498331 -077.86185544
120 Linear Feature 37
111  38.52485004 -077.86187149 1
115  38.52487503 -077.86193082
120 Linear Feature 37
111  38.52474147 -077.86194559 1
115  38.52476647 -077.86200492
120 Linear Feature 37
111  38.52429758 -077.86224834 1
115  38.52432257 -077.86230767
120 Linear Feature 37
111  38.52418836 -077.86232243 1
115  38.52421336 -077.86238175
120 Linear Feature 37
111  38.52407913 -077.86239705 1
115  38.52410413 -077.86245637
120 Linear Feature 37
111  38.52397037 -077.86246994 1
115  38.52399537 -077.86252927
120 Linear Feature 37
111  38.52375285 -077.86261865 1
115  38.52377784 -077.86267797
120 Linear Feature 37
111  38.52364360 -077.86269567 1
115  38.52366859 -077.86275500
120 Linear Feature 37
111  38.52353564 -077.86277064 1
115  38.52356064 -077.86282996
120 Linear Feature 37
111  38.52386137 -077.86254443 1
115  38.52388637 -077.86260376
120 Linear Feature 37
111  38.52405201 -077.86249755 1
115  38.52407701 -077.86255687
120 Linear Feature 37
111  38.52383367 -077.86264566 1
115  38.52385867 -077.86270498
120 Linear Feature 37
111  38.52372507 -077.86271980 1
115  38.52375006 -077.86277913
120 Linear Feature 37
111  38.52361582 -077.86279395 1
115  38.52364082 -077.86285327
120 Linear Feature 37
111  38.52350690 -077.86286892 1
115  38.52353189 -077.86292824
120 Linear Feature 37
111  38.52394310 -077.86257152 1
115  38.52396810 -077.86263085
120 Linear Feature 36
112  38.52773133 -077.85950638  38.52762283 -077.85959014 1
115  38.52766689 -077.85973140
120 Linear Feature 35
112  38.52773133 -077.85950638  38.52761021 -077.85956508 1
115  38.52754450 -077.85943821
120 Linear Feature 34
111  38.52615971 -077.86058458 1
111  38.52773133 -077.85950638 1
111  38.52870936 -077.85884219 1
111  38.52874396 -077.85881870
112  38.52874396 -077.85881870  38.52884876 -077.85873466 1
115  38.52881028 -077.85859295
120 Linear Feature 33
111  38.52747227 -077.85926516 1
111  38.52754450 -077.85943821 1
111  38.52766689 -077.85973140 1
111  38.52776165 -077.85995842 1
111  38.52781530 -077.86008694 1
115  38.52786845 -077.86021424
120 Linear Feature 32
112  38.52630212 -077.86092357  38.52633435 -077.86098989 1
111  38.52639923 -077.86102431 1
115  38.52684106 -077.86119485
120 Linear Feature 31
111  38.52678708 -077.86128025 1
111  38.52696922 -077.86115667
112  38.52696922 -077.86115667  38.52700712 -077.86112503 1
115  38.52701369 -077.86108301
120 Linear Feature 30
112  38.52590094 -077.85996861  38.52574611 -077.85947630 1
111  38.52606683 -077.85924030 1
115  38.52657222 -077.85889628
120 Linear Feature 29
112  38.52618596 -077.86014942  38.52604363 -077.86028399 1
115  38.52611484 -077.86047777
120 Linear Feature 28
112  38.52593846 -077.86005756  38.52603933 -077.86022893 1
115  38.52618596 -077.86014942
120 Linear Feature 27
112  38.52585680 -077.86037492  38.52599440 -077.86025422 1
115  38.52593819 -077.86005727
120 Linear Feature 26
112  38.52585680 -077.86037492  38.52602319 -077.86029719 1
115  38.52611484 -077.86047777
120 Linear Feature 25
112  38.52604886 -077.86084177  38.52619551 -077.86071602 1
115  38.52612914 -077.86051180
120 Linear Feature 24
112  38.52453185 -077.86219066  38.52463812 -077.86238699 1
115  38.52479285 -077.86229513
120 Linear Feature 23
111  38.52355417 -077.86313871 1
111  38.52479285 -077.86229513 1
111  38.52624221 -077.86130528
112  38.52624221 -077.86130528  38.52633131 -077.86123944 1
112  38.52631925 -077.86096436  38.52627377 -077.86085343
111  38.52631925 -077.86096436 1
111  38.52630212 -077.86092357 1
111  38.52621894 -077.86072557 1
111  38.52615971 -077.86058458 1
111  38.52612914 -077.86051180 1
111  38.52611484 -077.86047777 1
111  38.52593819 -077.86005727 1
111  38.52590094 -077.85996861
112  38.52590094 -077.85996861  38.52575794 -077.85967221 1
112  38.52532533 -077.85974868  38.52515627 -077.85985545
111  38.52532533 -077.85974868 1
115  38.52482659 -077.86008825
120 Linear Feature 22
111  38.52335943 -077.86267942 1
111  38.52604886 -077.86084177 1
115  38.52621894 -077.86072557
120 Linear Feature 21
112  38.52432187 -077.86169724  38.52427918 -077.86152344 1
116  38.52443740 -077.86134722  38.52453949 -077.86127367
120 Linear Feature 20
112  38.52432187 -077.86169724  38.52426711 -077.86159699 1
116  38.52405305 -077.86161007  38.52394492 -077.86167947
120 Linear Feature 19
112  38.52414271 -077.86127077  38.52420149 -077.86137408 1
116  38.52443740 -077.86134722  38.52456695 -077.86125973
120 Linear Feature 18
112  38.52405305 -077.86161007  38.52421740 -077.86147612 1
115  38.52414271 -077.86127077
120 Linear Feature 17
112  38.52411147 -077.86119946  38.52395376 -077.86070406 1
111  38.52428045 -077.86046365 1
115  38.52478949 -077.86011367
120 Linear Feature 16
111  38.52304255 -077.86131319 1
111  38.52354020 -077.86097024
112  38.52354020 -077.86097024  38.52391308 -077.86076525 1
111  38.52411147 -077.86119946 1
111  38.52414271 -077.86127077 1
111  38.52432187 -077.86169724 1
111  38.52453185 -077.86219066
112  38.52453185 -077.86219066  38.52460610 -077.86240667 1
115  38.52445730 -077.86252429
120 Linear Feature 15
112  38.52212624 -077.86261352  38.52220494 -077.86276845 1
116  38.52244322 -077.86270469  38.52256870 -077.86262271
120 Linear Feature 14
111  38.52103007 -077.86268489 1
111  38.52154433 -077.86233209
112  38.52154433 -077.86233209  38.52192250 -077.86214883 1
115  38.52210690 -077.86256705
120 Linear Feature 13
112  38.52204755 -077.86297500  38.52221740 -077.86283146 1
111  38.52212624 -077.86261352 1
111  38.52210690 -077.86256705
112  38.52210690 -077.86256705  38.52199867 -077.86226274 1
112  38.52229936 -077.86181765  38.52251767 -077.86165385
111  38.52229936 -077.86181765 1
115  38.52277722 -077.86148770
120 Linear Feature 12
111  38.51954299 -077.86388272 1
111  38.51971385 -077.86428838
112  38.51971385 -077.86428838  38.51981653 -077.86448297 1
111  38.51997436 -077.86439201 1
111  38.52204755 -077.86297500 1
111  38.52244322 -077.86270469 1
111  38.52405305 -077.86161007 1
111  38.52443740 -077.86134722 1
111  38.52585680 -077.86037492 1
111  38.52618596 -077.86014942 1
111  38.52747227 -077.85926516 1
111  38.52945443 -077.85791277 1
111  38.53055464 -077.85716212 1
111  38.53072069 -077.85704883 1
111  38.53088391 -077.85693952 1
111  38.53163467 -077.85642524
112  38.53163467 -077.85642524  38.53179817 -077.85628571 1
111  38.53170691 -077.85606554 1
115  38.53154041 -077.85567473
120 Linear Feature 47
111  38.52834668 -077.85964130 1
115  38.52838554 -077.85973500
120 Linear Feature 47
111  38.52845723 -077.85956624 1
115  38.52849609 -077.85966024
120 Linear Feature 47
111  38.52856699 -077.85949172 1
115  38.52860599 -077.85958593
120 Linear Feature 47
111  38.52867644 -077.85941740 1
115  38.52871444 -077.85951260
120 Linear Feature 47
111  38.52878522 -077.85934354 1
115  38.52882482 -077.85943796
120 Linear Feature 47
111  38.52889307 -077.85927032 1
115  38.52893359 -077.85936441
120 Linear Feature 47
111  38.52906658 -077.85967869 1
115  38.52910823 -077.85977860
120 Linear Feature 47
111  38.52896780 -077.85961260 1
115  38.52901184 -077.85971597
120 Linear Feature 47
111  38.52895670 -077.85975350 1
115  38.52899877 -077.85985262
120 Linear Feature 47
111  38.52885905 -077.85968744 1
115  38.52890324 -077.85978991
120 Linear Feature 47
111  38.52884910 -077.85982677 1
115  38.52889091 -077.85992555
120 Linear Feature 47
111  38.52875049 -077.85976215 1
115  38.52879358 -077.85986457
120 Linear Feature 47
111  38.52873956 -077.85990135 1
115  38.52878081 -077.86000000
120 Linear Feature 47
111  38.52864153 -077.85983714 1
115  38.52868424 -077.85993901
120 Linear Feature 47
111  38.52863025 -077.85997578 1
115  38.52867087 -077.86007434
120 Linear Feature 47
111  38.52853191 -077.85991259 1
115  38.52857578 -077.86001286
120 Linear Feature 47
111  38.52852142 -077.86004988 1
115  38.52856217 -077.86014785
120 Linear Feature 47
111  38.52842370 -077.85998706 1
115  38.52846605 -077.86008757
120 Linear Feature 47
111  38.52841123 -077.86012490 1
115  38.52845378 -077.86022113
120 Linear Feature 47
111  38.52870866 -077.86032610 1
115  38.52876200 -077.86045002
120 Linear Feature 47
111  38.52881695 -077.86025146 1
115  38.52887032 -077.86037601
120 Linear Feature 47
111  38.52892572 -077.86017649 1
115  38.52897873 -077.86030194
120 Linear Feature 47
111  38.52914248 -077.86002708 1
115  38.52919583 -077.86015360
120 Linear Feature 47
111  38.52936882 -077.85881433 1
115  38.52941011 -077.85891318
120 Linear Feature 47
111  38.52927384 -077.85888031 1
115  38.52931400 -077.85897801
120 Linear Feature 47
111  38.52917709 -077.85894715 1
115  38.52921722 -077.85904362
120 Linear Feature 47
111  38.52926443 -077.85901115 1
115  38.52930572 -077.85910984
120 Linear Feature 47
111  38.52936147 -077.85894628 1
115  38.52940281 -077.85904383
120 Linear Feature 47
111  38.52911243 -077.85865130 1
115  38.52915271 -077.85874946
120 Linear Feature 47
111  38.52921174 -077.85858534 1
115  38.52925231 -077.85868233
120 Linear Feature 47
111  38.52930755 -077.85852080 1
115  38.52934817 -077.85861771
120 Linear Feature 47
111  38.52940370 -077.85845603 1
115  38.52944503 -077.85855243
120 Linear Feature 47
111  38.52950040 -077.85839088 1
115  38.52954029 -077.85848822
120 Linear Feature 47
111  38.52956210 -077.85867888 1
115  38.52959256 -077.85875291
120 Linear Feature 47
111  38.52946680 -077.85874567 1
115  38.52949685 -077.85881843
120 Linear Feature 47
111  38.52946895 -077.85890637 1
115  38.52949973 -077.85897794
120 Linear Feature 47
111  38.52956635 -077.85884030 1
115  38.52959588 -077.85891223
120 Linear Feature 47
111  38.52966444 -077.85877384 1
115  38.52969464 -077.85884519
120 Linear Feature 47
111  38.52971378 -077.85904536 1
115  38.52975546 -077.85914662
120 Linear Feature 47
111  38.52961777 -077.85911287 1
115  38.52965829 -077.85921258
120 Linear Feature 47
111  38.52952055 -077.85917972 1
115  38.52956113 -077.85927853
120 Linear Feature 47
111  38.52942503 -077.85924557 1
115  38.52946701 -077.85934242
120 Linear Feature 47
111  38.52932939 -077.85931288 1
115  38.52936999 -077.85940827
120 Linear Feature 47
111  38.52941505 -077.85937769 1
115  38.52945553 -077.85947429
120 Linear Feature 47
111  38.52951183 -077.85931199 1
115  38.52955296 -077.85940804
120 Linear Feature 47
111  38.52960964 -077.85924560 1
115  38.52964982 -077.85934219
120 Linear Feature 47
111  38.52970733 -077.85917929 1
115  38.52974904 -077.85927473
120 Linear Feature 47
111  38.52980321 -077.85911421 1
115  38.52984415 -077.85921007
120 Linear Feature 47
111  38.52987126 -077.85940473 1
115  38.52989746 -077.85946744
120 Linear Feature 47
111  38.52976972 -077.85947635 1
115  38.52979595 -077.85953912
120 Linear Feature 47
111  38.52967639 -077.85954201 1
115  38.52970314 -077.85960503
120 Linear Feature 47
111  38.52957825 -077.85961047 1
115  38.52960517 -077.85967301
120 Linear Feature 47
111  38.52947977 -077.85967950 1
115  38.52950527 -077.85974180
120 Linear Feature 47
111  38.52958221 -077.85977586 1
115  38.52960618 -077.85983078
120 Linear Feature 47
111  38.52967965 -077.85970978 1
115  38.52970352 -077.85976466
120 Linear Feature 47
111  38.52977697 -077.85964428 1
115  38.52980033 -077.85969890
120 Linear Feature 47
111  38.52987021 -077.85958092 1
115  38.52989343 -077.85963559
120 Linear Feature 47
111  38.52996187 -077.85951812 1
115  38.52998493 -077.85957351
120 Linear Feature 47
111  38.53000607 -077.85977265 1
115  38.53005178 -077.85988057
120 Linear Feature 47
111  38.52991303 -077.85983799 1
115  38.52995810 -077.85994449
120 Linear Feature 47
111  38.52982389 -077.85990078 1
115  38.52986806 -077.86000592
120 Linear Feature 47
111  38.52972633 -077.85996951 1
115  38.52976998 -077.86007283
120 Linear Feature 47
111  38.52962691 -077.86003948 1
115  38.52966949 -077.86014139
120 Linear Feature 47
111  38.52923263 -077.86012845 1
115  38.52928512 -077.86025267
120 Linear Feature 47
111  38.52903462 -077.86010143 1
115  38.52914047 -077.86035180
120 Linear Feature 47
111  38.52894285 -077.86032646 1
115  38.52899538 -077.86045122
120 Linear Feature 47
111  38.52879807 -077.86042538 1
115  38.52885017 -077.86055073
120 Linear Feature 47
111  38.52859960 -077.86040039 1
115  38.52870644 -077.86064922
120 Linear Feature 47
111  38.52850867 -077.86062312 1
115  38.52856066 -077.86074911
120 Linear Feature 46
112  38.52870936 -077.85884219  38.52884549 -077.85876508 1
115  38.52894620 -077.85890112
120 Linear Feature 45
112  38.52899458 -077.85920139  38.52903583 -077.85914455 1
111  38.52902276 -077.85907470 1
111  38.52894620 -077.85890112 1
111  38.52884100 -077.85866261 1
115  38.52881028 -077.85859295
