I
1050 Generated by WorldEditor 2.1.0r1

1     20 1 0 EPMB Malbork
1302 city Malbork
111  54.03297504  019.14538104
111  54.03284398  019.14541034
113  54.03281364  019.14533485
110 1 0.00 153.0000 New Taxiway 52
111  54.03216053  019.14573030
111  54.03216619  019.14596480
111  54.03221252  019.14607524
111  54.03224562  019.14603918
111  54.03220591  019.14594452
111  54.03222444  019.14589042
113  54.03224848  019.14590851
110 1 0.00 153.0000 New Taxiway 51
111  54.03144893  019.14596220
111  54.03145530  019.14625329
111  54.03155988  019.14643585
111  54.03159430  019.14637725
111  54.03153208  019.14625329
111  54.03155591  019.14620596
111  54.03152811  019.14615187
113  54.03153465  019.14613961
110 1 0.00 153.0000 New Taxiway 50
111  54.03115743  019.14510731 102
111  54.03109412  019.14504897 102
111  54.03099704  019.14507339 102
111  54.03094238  019.14518979
111  54.03096336  019.14518437
113  54.03097633  019.14515462
110 1 0.00 153.0000 New Taxiway 49
111  54.03168493  019.14360339
111  54.03169902  019.14371380
111  54.03177037  019.14358019
111  54.03173838  019.14334917
111  54.03170528  019.14336795
111  54.03172404  019.14351821
113  54.03171521  019.14357080
110 1 0.00 153.0000 New Taxiway 48
111  54.03281649  019.14255155
111  54.03285369  019.14250017
111  54.03289230  019.14237996
111  54.03286252  019.14218837
111  54.03283273  019.14220340
111  54.03285480  019.14236118
111  54.03284487  019.14241377
113  54.03280144  019.14242760
110 1 0.00 153.0000 New Taxiway 47
111  54.03236283  019.14319400
111  54.03241242  019.14317448
111  54.03244000  019.14303548
111  54.03236499  019.14286832
111  54.03233630  019.14290212
111  54.03239808  019.14304488
111  54.03238925  019.14309371
113  54.03235416  019.14312089
110 1 0.00 153.0000 New Taxiway 46
111  54.03228247  019.14427903
111  54.03239256  019.14446297
111  54.03241794  019.14444043
111  54.03249847  019.14445734
111  54.03250178  019.14437657
111  54.03244883  019.14436718
111  54.03243559  019.14431271
111  54.03240249  019.14430895
113  54.03238042  019.14428190
110 1 0.00 153.0000 New Taxiway 55
111  54.02909812  019.12832206
111  54.02904591  019.12840319
111  54.02901503  019.12840882
111  54.02896412  019.12834060
111  54.02899960  019.12868688
111  54.02904481  019.12863420
113  54.02912853  019.12860905
110 1 0.00 153.0000 New Taxiway 54
111  54.03212870  019.14877222
111  54.03200405  019.14892923
111  54.03198419  019.14916213
111  54.03203163  019.14917340
111  54.03204597  019.14902878
111  54.03208238  019.14901187
111  54.03209341  019.14892735
113  54.03211586  019.14891702
110 1 0.00 153.0000 New Taxiway 54
111  54.03168630  019.14787531
111  54.03156243  019.14803128
111  54.03154257  019.14826418
111  54.03159001  019.14827545
111  54.03160435  019.14813082
111  54.03164075  019.14811392
111  54.03165178  019.14802940
113  54.03167348  019.14801810
110 1 0.00 153.0000 New Taxiway 39
111  54.03382326  019.14248915
111  54.03316940  019.14221525
112  54.03316940  019.14221525  54.03302071  019.14214385
111  54.03296733  019.14205423
111  54.03211712  019.14062615
112  54.03211712  019.14062615  54.03200465  019.14043876
111  54.03189206  019.14016402
111  54.03146528  019.13914301
112  54.03146528  019.13914301  54.03137695  019.13893745
111  54.03134804  019.13869052
111  54.03070837  019.13343726
112  54.03070837  019.13343726  54.03061597  019.13268611
111  54.03032902  019.13239546
111  54.02986971  019.13185924
112  54.02986971  019.13185924  54.02963142  019.13158662
111  54.02961226  019.13125955
111  54.02960871  019.13089009
112  54.02970835  019.13081429  54.02979096  019.13081429
111  54.02970835  019.13081429
111  54.02970714  019.13075759
112  54.02970714  019.13075759  54.02962771  019.13074677
111  54.02960994  019.13068185
111  54.02959432  019.12938090
112  54.02962706  019.12934843  54.02965089  019.12935654
111  54.02962706  019.12934843
111  54.02987487  019.12943227
111  54.02988137  019.12938872
111  54.02963356  019.12930488
112  54.02963356  019.12930488  54.02960655  019.12929136
111  54.02959295  019.12923756
111  54.02958461  019.12836465
112  54.02958461  019.12836465  54.02958366  019.12816668
111  54.02968279  019.12818291 102
111  54.03036669  019.12844810 102
111  54.03318488  019.12945024
112  54.03325799  019.12965371  54.03326276  019.12978083
111  54.03325799  019.12965371
111  54.03330607  019.13059757
112  54.03353696  019.13129690  54.03376254  019.13160795
111  54.03353696  019.13129690
111  54.03589223  019.13455469
112  54.03590520  019.13452386  54.03587741  019.13447878
111  54.03592019  019.13448826
111  54.03569001  019.13416988
112  54.03569056  019.13390285  54.03574139  019.13380006
111  54.03569056  019.13390285
111  54.03588485  019.13348796
111  54.03549678  019.13296258
111  54.03546833  019.13302945
111  54.03573027  019.13341142
112  54.03573027  019.13341142  54.03581446  019.13354125
112  54.03565925  019.13383363  54.03560842  019.13392019
111  54.03545317  019.13384769
111  54.03419953  019.13210825
112  54.03418456  019.13188620  54.03420521  019.13183752
111  54.03418456  019.13188620
111  54.03414136  019.13183160
112  54.03414136  019.13183160  54.03409688  019.13188299
111  54.03400734  019.13184242
111  54.03356492  019.13123047
112  54.03356492  019.13123047  54.03336159  019.13093024
111  54.03334849  019.13058538
111  54.03331062  019.12978790
112  54.03331062  019.12978790  54.03331857  019.12961479
111  54.03342157  019.12953441 102
111  54.03347446  019.12955322 102
112  54.03368415  019.12943313  54.03382903  019.12926759
111  54.03368415  019.12943313
111  54.03370512  019.12941041
112  54.03370512  019.12941041  54.03389384  019.12918321 102
111  54.03391672  019.12891706 102
111  54.03393779  019.12874328
111  54.03412577  019.12726239 102
111  54.03432466  019.12567458 102
112  54.03448861  019.12550905  54.03462586  019.12555773
111  54.03448861  019.12550905
111  54.03452384  019.12552049
111  54.03489846  019.12564213
111  54.03496327  019.12582714
111  54.03509862  019.12585636
111  54.03523239  019.12485093
111  54.03498274  019.12476591
111  54.03496615  019.12491451
111  54.03495032  019.12498217
111  54.03493618  019.12502144
111  54.03490077  019.12507416
111  54.03485237  019.12509299
111  54.03459947  019.12500414
111  54.03454609  019.12500889
111  54.03455462  019.12492743
111  54.03454725  019.12492285
111  54.03457420  019.12474051
111  54.03455723  019.12464581
111  54.03455890  019.12461940
111  54.03456223  019.12455338
111  54.03488249  019.12285583
112  54.03492757  019.12227457  54.03492566  019.12196297
111  54.03492757  019.12227457
111  54.03487738  019.12227228
112  54.03487738  019.12227228  54.03488309  019.12259361
111  54.03483679  019.12283787
111  54.03451653  019.12453543
111  54.03448173  019.12458044
111  54.03444202  019.12474274
111  54.03443275  019.12474274
111  54.03441554  019.12481486
111  54.03438774  019.12489150
111  54.03435862  019.12496814
111  54.03433611  019.12500420
111  54.03433346  019.12503801
111  54.03435200  019.12506055
111  54.03428713  019.12515297
111  54.03427257  019.12522059
111  54.03422094  019.12530850
111  54.03419495  019.12534979
111  54.03416269  019.12546628
111  54.03414680  019.12554742
111  54.03407532  019.12612671
111  54.03403560  019.12617179
111  54.03359742  019.12600499
111  54.03358585  019.12601694
111  54.03246067  019.12561182
112  54.03246067  019.12561182  54.03227989  019.12554096
111  54.03226337  019.12537922
111  54.03200315  019.12381613
111  54.03197919  019.12367220
111  54.03189640  019.12317491
112  54.03189640  019.12317491  54.03183007  019.12277960
111  54.03166574  019.12287307
111  54.03127712  019.12311311
111  54.03125589  019.12312623
111  54.03123301  019.12311000
111  54.03109227  019.12249444
111  54.03098615  019.12256151
111  54.03103540  019.12278004
111  54.03108814  019.12274650
111  54.03117964  019.12314245
111  54.03108242  019.12319114
112  54.03108242  019.12319114  54.03087177  019.12326416
111  54.03073357  019.12304184
111  54.02971942  019.12152946
112  54.02971942  019.12152946  54.02963745  019.12138990
111  54.02970417  019.12124061
111  54.02978255  019.12108163
111  54.02989090  019.12103454
111  54.02994554  019.12091877
111  54.02993642  019.12083167
111  54.02998689  019.12069560
112  54.03005548  019.12071270  54.03008598  019.12076138
111  54.03005548  019.12071270
111  54.03017939  019.12090742
111  54.03020338  019.12086311
111  54.03007947  019.12066838
112  54.03007947  019.12066838  54.03004706  019.12061321
111  54.03005725  019.12052445
111  54.03019526  019.12024451
111  54.03013998  019.12015363
112  54.03012218  019.12023901  54.03010100  019.12028409
112  54.02936629  019.12177157  54.02934378  019.12181214
112  54.02923258  019.12177608  54.02919948  019.12171748
111  54.02918889  019.12169495
111  54.02895418  019.12029733
111  54.02903863  019.12011989
111  54.02897813  019.12003435
111  54.02889552  019.11991756
111  54.02884139  019.11956712
112  54.02884139  019.11956712  54.02883186  019.11949140
112  54.02890789  019.11952737  54.02893172  019.11956794
111  54.02890789  019.11952737
111  54.02899176  019.11969532
111  54.02905712  019.11955887
111  54.02879592  019.11890763
112  54.02879592  019.11890763  54.02874985  019.11879404
111  54.02873973  019.11870169
111  54.02873178  019.11835282
111  54.02863170  019.11833659
111  54.02865871  019.11733865
111  54.02872543  019.11734406
111  54.02872543  019.11720884
112  54.02862694  019.11710607  54.02858246  019.11707632
111  54.02862694  019.11710607
111  54.02856816  019.11706279
112  54.02856816  019.11706279  54.02853957  019.11703575
111  54.02853798  019.11694110
111  54.02851515  019.11610418
111  54.02856459  019.11606906
111  54.02868019  019.11605318
111  54.02867595  019.11580456
111  54.02863771  019.11578330
112  54.02861174  019.11591471  54.02858314  019.11591471
111  54.02857204  019.11584455
111  54.02855102  019.11548203
112  54.02857937  019.11541457  54.02860637  019.11540916
111  54.02857937  019.11541457
111  54.02863522  019.11539822
111  54.02862831  019.11528477
111  54.02851361  019.11532800
111  54.02842728  019.11296704
111  54.02832864  019.10926463
111  54.02826986  019.10926192
111  54.02831847  019.11093049
111  54.02832902  019.11129294
111  54.02834770  019.11193389
112  54.02826810  019.11209211  54.02819343  019.11212997
111  54.02826810  019.11209211
111  54.02787053  019.11228572
111  54.02744539  019.11247478
112  54.02744539  019.11247478  54.02734848  019.11251264
111  54.02731989  019.11232604 102
111  54.02727693  019.11189708
111  54.02732219  019.11181229
111  54.02730604  019.11161815
111  54.02724496  019.11157774 102
111  54.02711864  019.11031629
111  54.02715222  019.11026540
111  54.02713606  019.11007126
111  54.02708822  019.11001260 102
111  54.02696845  019.10881647
111  54.02701560  019.10872392
111  54.02699945  019.10852978
111  54.02693458  019.10847831 102
111  54.02691260  019.10825877 102
111  54.02688225  019.10814242
112  54.02690767  019.10805318  54.02694103  019.10805318
111  54.02690767  019.10805318
111  54.02689496  019.10802613
111  54.02689973  019.10798827
111  54.02681077  019.10793148 102
111  54.02657867  019.10728675
111  54.02659553  019.10718911
111  54.02653198  019.10701873
111  54.02647327  019.10699395 102
111  54.02610197  019.10596250
111  54.02612054  019.10585318
111  54.02605700  019.10568281
111  54.02599067  019.10565332 102
111  54.02560329  019.10457723
111  54.02560345  019.10448628
111  54.02561538  019.10445778
111  54.02555183  019.10428741
111  54.02548727  019.10425125 102
111  54.02512922  019.10325812
111  54.02515469  019.10318408
111  54.02507526  019.10295963
111  54.02504793  019.10297615
111  54.02501546  019.10294260 102
111  54.02496146  019.10279281
112  54.02498417  019.10262195  54.02502039  019.10254082
111  54.02498417  019.10262195
111  54.02556029  019.10135502
112  54.02556040  019.10130911  54.02554293  019.10134156
111  54.02556047  019.10127868
111  54.02498435  019.10254560
112  54.02498435  019.10254560  54.02493669  019.10263322
111  54.02487478  019.10255013 102
111  54.02461088  019.10182039
112  54.02460172  019.10162569  54.02461774  019.10148940
111  54.02460172  019.10162569
111  54.02462460  019.10141152
111  54.02463604  019.10141152
111  54.02483475  019.10118320
111  54.02525256  019.10091942
111  54.02533899  019.10084683
111  54.02540790  019.10074743
111  54.02543161  019.10069638
111  54.02551885  019.10051118
111  54.02573034  019.10005295
111  54.02570523  019.09999462
111  54.02570478  019.09994238
111  54.02577855  019.09979566
111  54.02576243  019.09976683
111  54.02567027  019.09991834
111  54.02563643  019.09993222
111  54.02559922  019.10001185
111  54.02547607  019.10027534
111  54.02541258  019.10041118
111  54.02532869  019.10059068
111  54.02528000  019.10067772
111  54.02522553  019.10071874
111  54.02504017  019.10084015
111  54.02500893  019.10085965
111  54.02494389  019.10090091
111  54.02476312  019.10101783
111  54.02457885  019.10120514
111  54.02447964  019.10132494 102
111  54.02409751  019.10178642
111  54.02395569  019.10195769 102
111  54.02338786  019.10259173
111  54.02320363  019.10283209 102
111  54.02260403  019.10357026
111  54.02248469  019.10371719
111  54.02242147  019.10370717
111  54.02231557  019.10369901
111  54.02183709  019.10342969
112  54.02182778  019.10345435  54.02180300  019.10343813
111  54.02182023  019.10347436
111  54.02230062  019.10375666
111  54.02234065  019.10381020
111  54.02236329  019.10386665 102
111  54.02202197  019.10428685
111  54.02175453  019.10461609 106
111  54.02182473  019.10477085 102
111  54.02218908  019.10432541
111  54.02237299  019.10410057 102
111  54.02244580  019.10401157 102
111  54.02250753  019.10393610
111  54.02270224  019.10400657
112  54.02270224  019.10400657  54.02315499  019.10416071
111  54.02319019  019.10471311
111  54.02330597  019.10580909
111  54.02328848  019.10587925
111  54.02329397  019.10592267
111  54.02331627  019.10591427
111  54.02332363  019.10598944
111  54.02334596  019.10598277
111  54.02333843  019.10590592
111  54.02337964  019.10589040
111  54.02337798  019.10585627
111  54.02334905  019.10586370
111  54.02332813  019.10580068
111  54.02321410  019.10470374
112  54.02271039  019.10395530  54.02225765  019.10382280
111  54.02271039  019.10395530
112  54.02271039  019.10395530  54.02259601  019.10391203
111  54.02262517  019.10379228 102
111  54.02338226  019.10286672 102
111  54.02422978  019.10188979 102
112  54.02430985  019.10189304  54.02436132  019.10190926
111  54.02430985  019.10189304 102
111  54.02445282  019.10194496
112  54.02445282  019.10194496  54.02451573  019.10197092 102
111  54.02459198  019.10212668 102
111  54.02674990  019.10814949
112  54.02674990  019.10814949  54.02679507  019.10826884 102
111  54.02681472  019.10846752 102
111  54.02748265  019.11515780 102
111  54.02748764  019.11520777 102
111  54.02747457  019.11526412
111  54.02761927  019.11521666 102
111  54.02760943  019.11511938 102
111  54.02759827  019.11500895
111  54.02768375  019.11490208
111  54.02765764  019.11466469
111  54.02757568  019.11467378
111  54.02756278  019.11465812 102
111  54.02743635  019.11340812
111  54.02745258  019.11337672
111  54.02753696  019.11335086
111  54.02751086  019.11311347
111  54.02740676  019.11311558 102
111  54.02736564  019.11270896
112  54.02743426  019.11256941  54.02749781  019.11253534
111  54.02743426  019.11256941
111  54.02802416  019.11230060
111  54.02803433  019.11232963
111  54.02804917  019.11247106
111  54.02808356  019.11245284
111  54.02806593  019.11231246
111  54.02807047  019.11228028
111  54.02827685  019.11218649
112  54.02827685  019.11218649  54.02833785  019.11216053
111  54.02835310  019.11226113
111  54.02838370  019.11357817
111  54.02839704  019.11496823
111  54.02842559  019.11506274
111  54.02843265  019.11516844
111  54.02846336  019.11616628
111  54.02848654  019.11779432
112  54.02848654  019.11779432  54.02849226  019.11817402
111  54.02854373  019.11840768
111  54.02865239  019.11881010
112  54.02862432  019.11890024  54.02859255  019.11891917
111  54.02862432  019.11890024
111  54.02817361  019.11911665
112  54.02815326  019.11952880  54.02815803  019.11961804
111  54.02815326  019.11952880
112  54.02815326  019.11952880  54.02815566  019.11959329
111  54.02811099  019.11960278
111  54.02806634  019.11960936
111  54.02827749  019.12168399
111  54.02856845  019.12160068
111  54.02834595  019.11955657
112  54.02834595  019.11955657  54.02819027  019.11958903
112  54.02835571  019.11910149  54.02858764  019.11899331
111  54.02835571  019.11910149
111  54.02863476  019.11897059
112  54.02863476  019.11897059  54.02867765  019.11895707
111  54.02871720  019.11906648
111  54.02886168  019.12003392
111  54.02886241  019.12014469
111  54.02917662  019.12195804
112  54.02913664  019.12215972  54.02908581  019.12223544
111  54.02913664  019.12215972
111  54.02908662  019.12214767
111  54.02903668  019.12213563
111  54.02905667  019.12235205
111  54.02910314  019.12230171
111  54.02915208  019.12224869
112  54.02915208  019.12224869  54.02919020  019.12222435
111  54.02924647  019.12227286
111  54.02927384  019.12233126
111  54.02938440  019.12274341
111  54.02938250  019.12276938 102
111  54.02949116  019.12337626 102
111  54.02927765  019.12363264 102
111  54.02904928  019.12370481 102
111  54.02864095  019.12383386 102
111  54.02852582  019.12371089
111  54.02848501  019.12372304
111  54.02854703  019.12433234 102
111  54.02865239  019.12403182 102
111  54.02942825  019.12381114 102
111  54.02962269  019.12401235 102
111  54.02986288  019.12508009
112  54.02986288  019.12508009  54.02988830  019.12521207 102
111  54.02987432  019.12537704 102
111  54.02984001  019.12565128 102
111  54.02982064  019.12566836 102
111  54.02918745  019.12584023
111  54.02891571  019.12591397
111  54.02869304  019.12569524
111  54.02876627  019.12640985
111  54.02894023  019.12611670
111  54.02920875  019.12604102 102
111  54.02968178  019.12590766 102
111  54.02978282  019.12608616 102
111  54.02973135  019.12647236 102
111  54.02951212  019.12763420 102
111  54.02938440  019.12773805 102
111  54.02906684  019.12752556 102
111  54.02900124  019.12748167
112  54.02900124  019.12748167  54.02890211  019.12740702 102
111  54.02886271  019.12726907
111  54.02885465  019.12727231
111  54.02893305  019.12803746 102
111  54.02900886  019.12778348 102
111  54.02907558  019.12774779 102
111  54.02951848  019.12806096
111  54.02953337  019.12954859
111  54.02953510  019.12972166
111  54.02954993  019.13120303
111  54.02946828  019.13121060
111  54.02942444  019.13124630
111  54.02939012  019.13130472
111  54.02933293  019.13133717
111  54.02928660  019.13130184
111  54.02932626  019.13165631
111  54.02939012  019.13156759
111  54.02956741  019.13153189
111  54.02969132  019.13265155
111  54.02967988  019.13270023
111  54.02961125  019.13272620
111  54.02953500  019.13285601
111  54.02948734  019.13286575
111  54.02945833  019.13283659
111  54.02949697  019.13318192
111  54.02954453  019.13310266
111  54.02971594  019.13304776
111  54.02973236  019.13324391
111  54.02976264  019.13349172
111  54.02979044  019.13371929
111  54.02977682  019.13374765
111  54.02989164  019.13389393
111  54.02986830  019.13369202
111  54.02984152  019.13346022
111  54.02979146  019.13302701
111  54.02963031  019.13163250
111  54.02964175  019.13161952
111  54.02969703  019.13174609
112  54.02982375  019.13193621  54.02990768  019.13203520
111  54.02982375  019.13193621
111  54.03029503  019.13246376
112  54.03065209  019.13343694  54.03074904  019.13417392
111  54.03065209  019.13343694
111  54.03116449  019.13763668
112  54.03108870  019.13779465  54.03101853  019.13782170
111  54.03108870  019.13779465
111  54.03071927  019.13792070
111  54.03073094  019.13802470
111  54.03109934  019.13789852
112  54.03109934  019.13789852  54.03117083  019.13788049
111  54.03120237  019.13794488
111  54.03129234  019.13868451
112  54.03143367  019.13919442  54.03154651  019.13946515
111  54.03143367  019.13919442
111  54.03176828  019.14001554
112  54.03175965  019.14021421  54.03172533  019.14033429
111  54.03175965  019.14021421
111  54.03140685  019.14145392
111  54.03135555  019.14163423
111  54.03111341  019.14248540
111  54.03103335  019.14255031
111  54.03093537  019.14244929
111  54.03080617  019.14231608
111  54.03077158  019.14239520
111  54.03084847  019.14250702
111  54.03087908  019.14255153
111  54.03092734  019.14262171
112  54.03098955  019.14294401  54.03097477  019.14308638
111  54.03098955  019.14294401
112  54.03098955  019.14294401  54.03098029  019.14300938
111  54.03096225  019.14303592
111  54.03098211  019.14306973
111  54.03100147  019.14309277
112  54.03093263  019.14326631  54.03084129  019.14329787
111  54.03093263  019.14326631
111  54.03081216  019.14330914
111  54.03083467  019.14348268
112  54.03079981  019.14358410  54.03076186  019.14363181
111  54.03079981  019.14358410
111  54.03077314  019.14361952
111  54.03075392  019.14365623
111  54.03072973  019.14366293
111  54.03067810  019.14360883
111  54.03072198  019.14399602
111  54.03076980  019.14390866
111  54.03080216  019.14389864
111  54.03101736  019.14383203
111  54.03098558  019.14353452
111  54.03126756  019.14345338
111  54.03126094  019.14337675
111  54.03113782  019.14341507
112  54.03113782  019.14341507  54.03110031  019.14342634
111  54.03108619  019.14340605
111  54.03104383  019.14306572
111  54.03104118  019.14299585
111  54.03114282  019.14259101
111  54.03141288  019.14163988
111  54.03180502  019.14026867
112  54.03180502  019.14026867  54.03183018  019.14018527
111  54.03186592  019.14023711
112  54.03210156  019.14070141  54.03220085  019.14086820
111  54.03210156  019.14070141
111  54.03300043  019.14222731
112  54.03300043  019.14222731  54.03308251  019.14237607
111  54.03301367  019.14249778
111  54.03299156  019.14253258 102
111  54.03288248  019.14270424
111  54.03266176  019.14305158 102
111  54.03242072  019.14341580
111  54.03219714  019.14377058 102
111  54.03178350  019.14442692
111  54.03172512  019.14439111
111  54.03167140  019.14402426
111  54.03159229  019.14405939
111  54.03164300  019.14439572
111  54.03163521  019.14443943
111  54.03151846  019.14453737
111  54.03138572  019.14475499
111  54.03136127  019.14506527 102
111  54.03133783  019.14513408 102
111  54.03126491  019.14524980 102
112  54.03120931  019.14520021  54.03118945  019.14512133 102
111  54.03115743  019.14510731
111  54.03116953  019.14520845
111  54.03118920  019.14525364
111  54.03115841  019.14532126
111  54.03118422  019.14552430
111  54.03113587  019.14561752
111  54.03113637  019.14568696
111  54.03115632  019.14575883 102
111  54.03120004  019.14572311 102
111  54.03131194  019.14568712
111  54.03159191  019.14559708 102
111  54.03200989  019.14546265
111  54.03233284  019.14535878 102
111  54.03255960  019.14528585
111  54.03254107  019.14513934 102
111  54.03203567  019.14531070
111  54.03201091  019.14528340
111  54.03208303  019.14511270
111  54.03203299  019.14505453
111  54.03197553  019.14517916
111  54.03194265  019.14516973
111  54.03189843  019.14527556
111  54.03190424  019.14535526
111  54.03155030  019.14547526 102
111  54.03131124  019.14555632 102
111  54.03128079  019.14547518 102
111  54.03128741  019.14540982 102
111  54.03200858  019.14426805
111  54.03228475  019.14383666 102
111  54.03305299  019.14263660
111  54.03318444  019.14243014
111  54.03310898  019.14228814
112  54.03315399  019.14226785  54.03320959  019.14229490
111  54.03315399  019.14226785
111  54.03358423  019.14245267
112  54.03358423  019.14245267  54.03371794  019.14251578
111  54.03368352  019.14275921
111  54.03315399  019.14772920
112  54.03268007  019.14899366  54.03230410  019.14946248
111  54.03268007  019.14899366
112  54.03268007  019.14899366  54.03263770  019.14904099
111  54.03258740  019.14896436 102
111  54.03241208  019.14857128
111  54.03241339  019.14852363
111  54.03242747  019.14851110
111  54.03247383  019.14851788
111  54.03260180  019.14851976
111  54.03260178  019.14845232
111  54.03247381  019.14845044
111  54.03245250  019.14840635
111  54.03246299  019.14836322
111  54.03234656  019.14836632
111  54.03232875  019.14839371
111  54.03231469  019.14841510
111  54.03209232  019.14796722 102
111  54.03186519  019.14750977
111  54.03187848  019.14749116
111  54.03190996  019.14749452
111  54.03196824  019.14757775
111  54.03209158  019.14759173
111  54.03209182  019.14753693
111  54.03204361  019.14753172
111  54.03202679  019.14750163
111  54.03202689  019.14745400
111  54.03198295  019.14744447
111  54.03198406  019.14742518
111  54.03189154  019.14742076
111  54.03184574  019.14747059
111  54.03163134  019.14703876 102
111  54.03112354  019.14601601
111  54.03110824  019.14603435
111  54.03107222  019.14594334
111  54.03102594  019.14586961
111  54.03092919  019.14582471
111  54.03094531  019.14596704
111  54.03093061  019.14607445 102
111  54.03097897  019.14604107 102
111  54.03102662  019.14602980 102
111  54.03172318  019.14743426
111  54.03194868  019.14788894 102
111  54.03216716  019.14832946
111  54.03239357  019.14878341 102
111  54.03304544  019.15010032
111  54.03312487  019.15020175
111  54.03314473  019.15015667
111  54.03309574  019.14998762 102
111  54.03302217  019.14983416
111  54.03278699  019.14934356 102
111  54.03269595  019.14915367
112  54.03270390  019.14905224  54.03273832  019.14900265
111  54.03270390  019.14905224
112  54.03270390  019.14905224  54.03310898  019.14856313
111  54.03319371  019.14773142
111  54.03373250  019.14262164
112  54.03380663  019.14256078  54.03386885  019.14258332
113  54.03380663  019.14256078
111  54.03044225  019.12826236
111  54.03038588  019.12817618
111  54.03053044  019.12702134
111  54.03004116  019.12682661
111  54.03005863  019.12674277
111  54.03039541  019.12686718
111  54.03040494  019.12679416
111  54.03035353  019.12677400
112  54.03033831  019.12665195  54.03034784  019.12656000
111  54.03033831  019.12665195
111  54.03029148  019.12663360
112  54.03029148  019.12663360  54.03027560  019.12673096
111  54.03024060  019.12672973
111  54.03016348  019.12669950
111  54.03017589  019.12659414
111  54.03001770  019.12653505
111  54.02999620  019.12652702
111  54.03001415  019.12659132
111  54.02998397  019.12678604
111  54.02995220  019.12681579
111  54.02985529  019.12677252
111  54.02983147  019.12668327 102
111  54.02986453  019.12647784
111  54.03001227  019.12530948
111  54.03013959  019.12535391
111  54.03014124  019.12530936
111  54.03002527  019.12526339 102
111  54.02999097  019.12510132
112  54.03005105  019.12506821  54.03009712  019.12507632
111  54.03005105  019.12506821
111  54.03032588  019.12512500
111  54.03032769  019.12509423
111  54.03005286  019.12503743
112  54.03005286  019.12503743  54.03000203  019.12502391
111  54.02996338  019.12497096 102
111  54.02993955  019.12485837
111  54.02999690  019.12470273
111  54.03017748  019.12447107
111  54.03028709  019.12426552
111  54.03028338  019.12423243
111  54.03030984  019.12415823
111  54.03028661  019.12414318
111  54.03025120  019.12422866
111  54.03016622  019.12436436
111  54.03010859  019.12444481
111  54.03009838  019.12442660
111  54.03010603  019.12435639
111  54.03013464  019.12419141
111  54.03014541  019.12406905
111  54.03013502  019.12393269
111  54.03010477  019.12394254
111  54.03011300  019.12403055
111  54.03010090  019.12417994
111  54.03002518  019.12456124
111  54.02997520  019.12463101
111  54.02989935  019.12466849 102
111  54.02963260  019.12340818
111  54.02950234  019.12274016
111  54.02945497  019.12275359
111  54.02944067  019.12270762
111  54.02932545  019.12228913
111  54.02929770  019.12220999
112  54.02930882  019.12200986  54.02934854  019.12192602
111  54.02930882  019.12200986
111  54.02950740  019.12161770
112  54.02968055  019.12158255  54.02975998  019.12170425
111  54.02968055  019.12158255
111  54.03073537  019.12314310
112  54.03111980  019.12329185  54.03129931  019.12319448
111  54.03111980  019.12329185
111  54.03129076  019.12319593
111  54.03167898  019.12297812
112  54.03183466  019.12321613  54.03188232  019.12347578
111  54.03183466  019.12321613
111  54.03220004  019.12541774
112  54.03220639  019.12565576  54.03218892  019.12575583
111  54.03220639  019.12565576
111  54.03226834  019.12568010
111  54.03229535  019.12562060
112  54.03243673  019.12571256  54.03251934  019.12573960
111  54.03243673  019.12571256
111  54.03378385  019.12617778
111  54.03381256  019.12622105
111  54.03381477  019.12619851
111  54.03400782  019.12626801
111  54.03404643  019.12635629
112  54.03404643  019.12635629  54.03413063  019.12639145
111  54.03412063  019.12649694 102
111  54.03403961  019.12706765
111  54.03402754  019.12707720
111  54.03380519  019.12885792
111  54.03368399  019.12881856
111  54.03363337  019.12880212 102
112  54.03366925  019.12895265  54.03365381  019.12907286
111  54.03366925  019.12895265 102
111  54.03363174  019.12914995
112  54.03363174  019.12914995  54.03359754  019.12933778 102
111  54.03344958  019.12934694 102
111  54.03276890  019.12910283
111  54.03262081  019.12904972 102
111  54.03202563  019.12883626
111  54.03189333  019.12879152 102
111  54.03146315  019.12863644
111  54.03145510  019.12855155
111  54.03148637  019.12833023
111  54.03073975  019.12806521
111  54.03071224  019.12827929
111  54.03070663  019.12832299
113  54.03068593  019.12835626 102
111  54.02972284  019.12798516 102
111  54.02968154  019.12791484 102
111  54.02963547  019.12776609 102
111  54.02963706  019.12767684 102
111  54.02969425  019.12764979
111  54.03030585  019.12790673
111  54.03034238  019.12798246
111  54.03035351  019.12803655
111  54.03034397  019.12814743
113  54.03027643  019.12819847 102
111  54.02987852  019.12747400
111  54.02979274  019.12756595
111  54.02973714  019.12757136
111  54.02969266  019.12753079
111  54.02968008  019.12745695 102
111  54.02978423  019.12692466
111  54.02984040  019.12686007
111  54.02990394  019.12688441
111  54.02995159  019.12696825
111  54.02993168  019.12710606
113  54.02989030  019.12739250
111  54.03147454  019.14489566
111  54.03144454  019.14491957
111  54.03142155  019.14488479
111  54.03144071  019.14478262
111  54.03154860  019.14461414
111  54.03158690  019.14462175
111  54.03160350  019.14464784
113  54.03159776  019.14470436 102
110 1 0.00 153.0000 New Taxiway 33
111  54.02787623  019.13512946
111  54.02782797  019.13517772
111  54.02791523  019.13532519
113  54.02797648  019.13529376
110 1 0.00 153.0000 New Taxiway 38
111  54.03081416  019.14623349
