I
1050 Generated by WorldEditor 2.1.0r1

1    495 1 0 EPMI Mirosławiec
1302 city Mirosławiec
111  53.40439318  016.06089142
111  53.40282235  016.05964931
111  53.40266397  016.05954573
111  53.40257034  016.05948028
111  53.40246391  016.05942613
111  53.40237740  016.05944200
111  53.40229491  016.05942698
112  53.40229491  016.05942698  53.40218905  016.05939996
111  53.40187792  016.05942698
111  53.40027902  016.05965466
112  53.39989971  016.05980860  53.39971561  016.05992825
111  53.39989971  016.05980860
111  53.39979146  016.05983968
111  53.39969992  016.05990809
111  53.39964748  016.05999258
112  53.39964748  016.05999258  53.39944727  016.06014310
111  53.39923237  016.06047810
111  53.39736145  016.06366983
112  53.39736145  016.06366983  53.39677418  016.06466322
112  53.39783091  016.06689240  53.39860597  016.06741264
111  53.39783091  016.06689240
111  53.39849367  016.06734010
112  53.39849367  016.06734010  53.39891479  016.06763341
112  53.39879053  016.06969436  53.39834520  016.07067266
111  53.39879053  016.06969436
112  53.39879053  016.06969436  53.39860984  016.07013233
111  53.39840162  016.07053185
111  53.39787463  016.07131916
112  53.39769782  016.07151020  53.39757125  016.07158738
111  53.39769782  016.07151020
111  53.39625302  016.07236953
112  53.39625302  016.07236953  53.39585261  016.07261459
112  53.39546216  016.07357488  53.39507670  016.07391192
111  53.39546216  016.07357488
111  53.39446787  016.07443120
111  53.39409829  016.07486187
111  53.39399202  016.07499677
111  53.39407339  016.07511897
111  53.39407703  016.07506194
111  53.39408796  016.07501714
111  53.39411462  016.07497305
111  53.39416320  016.07490006
111  53.39449871  016.07450684
111  53.39550665  016.07363082
112  53.39550665  016.07363082  53.39594082  016.07325520
112  53.39627527  016.07247499  53.39670330  016.07219327
111  53.39627527  016.07247499
111  53.39762610  016.07163173
111  53.39764221  016.07164716
111  53.39746986  016.07190208
111  53.39727765  016.07218637
111  53.39731209  016.07225124
111  53.39750691  016.07196493
111  53.39842693  016.07061284
112  53.39894701  016.06949745  53.39923697  016.06877186
111  53.39894701  016.06949745
111  53.39943255  016.06829112
111  53.39942037  016.06825665
111  53.39904597  016.06916939
111  53.39903446  016.06915395
112  53.39903446  016.06915395  53.39913571  016.06869853
112  53.39851208  016.06727825  53.39795287  016.06688845
111  53.39851208  016.06727825
111  53.39813173  016.06701044
112  53.39808373  016.06682877  53.39809754  016.06676702
111  53.39808373  016.06682877
111  53.39812205  016.06668674
112  53.39816641  016.06660896  53.39819464  016.06657514
111  53.39816641  016.06660896
111  53.39830957  016.06646354
111  53.39839829  016.06608817
111  53.39839596  016.06603072
111  53.39829920  016.06613407
112  53.39829344  016.06625726  53.39826118  016.06629446
111  53.39829344  016.06625726
111  53.39822085  016.06633504
111  53.39823900  016.06639591
112  53.39823900  016.06639591  53.39824908  016.06643311
111  53.39821480  016.06648383
111  53.39815027  016.06654132
112  53.39810390  016.06650751  53.39808978  016.06646354
111  53.39810390  016.06650751
111  53.39805167  016.06635429
111  53.39802088  016.06638558
111  53.39807365  016.06655823
112  53.39807365  016.06655823  53.39809583  016.06662586
111  53.39807970  016.06667659
111  53.39804744  016.06681186
112  53.39804744  016.06681186  53.39801982  016.06689677
111  53.39796027  016.06688971
111  53.39784011  016.06680511
112  53.39784011  016.06680511  53.39716815  016.06631420
112  53.39739459  016.06373925  53.39796849  016.06268175
111  53.39739459  016.06373925
111  53.39781569  016.06303363
112  53.39795748  016.06304071  53.39803572  016.06312947
111  53.39795748  016.06304071
111  53.39798317  016.06298879
112  53.39798317  016.06298879  53.39791464  016.06287472
111  53.39799493  016.06270544
111  53.39925768  016.06052056
112  53.39925768  016.06052056  53.39971563  016.05977952
111  53.40028730  016.05970483
111  53.40189725  016.05947794
112  53.40283616  016.05970954  53.40324118  016.06002990
111  53.40283616  016.05970954
111  53.40425373  016.06084824
112  53.40453448  016.06123809  53.40465644  016.06154303
111  53.40453448  016.06123809
111  53.40542644  016.06348464
112  53.40544577  016.06456854  53.40525017  016.06504719
111  53.40544577  016.06456854
111  53.40261524  016.07134496
111  53.40234841  016.07191483
112  53.40218160  016.07197685  53.40208948  016.07187448
111  53.40218160  016.07197685
111  53.40179106  016.07153558
111  53.40184181  016.07142675
111  53.40189652  016.07149057
111  53.40196277  016.07134850
111  53.40189918  016.07127351
112  53.40188092  016.07119706  53.40188979  016.07117472
111  53.40188092  016.07119706
111  53.40185697  016.07117084
112  53.40185697  016.07117084  53.40182146  016.07124530
111  53.40176546  016.07121776
111  53.40169320  016.07112838
111  53.40168395  016.07115104
111  53.40170059  016.07116965
111  53.40167958  016.07122115
111  53.40173519  016.07129192
111  53.40166507  016.07146377
111  53.40161402  016.07140234
111  53.40159958  016.07143771
111  53.40165063  016.07149913
111  53.40160415  016.07161304
111  53.40170289  016.07173215
111  53.40174398  016.07165183
112  53.40183382  016.07165578  53.40188820  016.07171348
111  53.40183382  016.07165578
111  53.40216029  016.07202153
112  53.40216029  016.07202153  53.40223353  016.07213880
111  53.40220102  016.07222962
111  53.40125263  016.07403371
111  53.40049695  016.07561108
111  53.40028448  016.07611378
111  53.39614891  016.08610051
111  53.39571300  016.08723395
111  53.39554092  016.08775129
111  53.39536704  016.08831034
111  53.39333373  016.09636715
112  53.39326899  016.09782393  53.39338546  016.09866970
111  53.39326899  016.09782393
111  53.39342434  016.09902240
112  53.39331842  016.10020416  53.39315100  016.10078843
111  53.39331842  016.10020416
111  53.39311731  016.10091532
112  53.39293759  016.10093106  53.39286181  016.10084063
111  53.39293759  016.10093106
111  53.39280643  016.10076976
112  53.39280643  016.10076976  53.39275396  016.10069889
111  53.39280534  016.10050290
111  53.39277665  016.10046639
111  53.39276076  016.10053760
112  53.39267964  016.10059136  53.39262572  016.10053638
111  53.39264758  016.10045206
111  53.39254338  016.10031277
111  53.39259818  016.10018256
111  53.39244886  016.09999260
111  53.39247012  016.10009542
111  53.39250184  016.10027122
112  53.39246249  016.10033232  53.39243772  016.10036165
111  53.39240420  016.10033232
111  53.39204715  016.09997553
112  53.39204715  016.09997553  53.39198448  016.09991688
111  53.39193930  016.09993398
111  53.39179211  016.09996820
111  53.39177025  016.09995354
111  53.39165658  016.09982890
111  53.39165366  016.09978980
111  53.39212439  016.09967494
112  53.39220891  016.09970427  53.39225118  016.09974826
111  53.39220891  016.09970427
111  53.39244886  016.09999260
111  53.39250327  016.09987238
111  53.39265225  016.10006192
111  53.39270798  016.09994640
111  53.39274587  016.09999039
111  53.39278667  016.09992196
112  53.39287606  016.09992766  53.39294285  016.09997939
111  53.39290860  016.10017897
111  53.39286370  016.10027417
111  53.39289238  016.10031066
111  53.39293241  016.10021522
112  53.39295135  016.10003193  53.39295135  016.09989508
111  53.39295135  016.10003193
111  53.39294990  016.09990485
112  53.39294990  016.09990485  53.39294917  016.09982176
111  53.39304754  016.09976067
111  53.39324720  016.09971178
112  53.39324720  016.09971178  53.39330865  016.09969793
111  53.39330695  016.09954804
111  53.39329683  016.09940865
111  53.39326126  016.09941812
111  53.39327076  016.09951179
112  53.39323408  016.09963114  53.39318307  016.09964824
111  53.39317166  016.09962340
111  53.39316121  016.09953827
111  53.39302859  016.09957981
111  53.39301210  016.09943877
111  53.39283048  016.09948720
111  53.39285954  016.09952850
111  53.39288577  016.09963847
112  53.39288577  016.09963847  53.39290399  016.09972848
111  53.39282456  016.09974844
112  53.39249666  016.09973378  53.39249520  016.09973134
111  53.39238007  016.09967513
112  53.39238007  016.09967513  53.39236210  016.09966373
112  53.39239610  016.09960915  53.39243788  016.09959856
111  53.39239610  016.09960915
111  53.39283048  016.09948720
111  53.39281636  016.09933816
111  53.39299633  016.09929016
111  53.39298779  016.09914237
111  53.39303005  016.09912771
111  53.39301693  016.09903973
112  53.39306648  016.09899329  53.39311312  016.09898108
111  53.39306648  016.09899329
111  53.39316558  016.09897374
112  53.39316558  016.09897374  53.39321222  016.09897170
111  53.39322825  016.09906661
111  53.39323873  016.09917974
111  53.39327428  016.09917025
111  53.39324865  016.09899329
112  53.39313789  016.09892486  53.39303442  016.09894441
111  53.39313789  016.09892486
111  53.39291346  016.09896642
112  53.39291346  016.09896642  53.39283671  016.09897008
111  53.39277599  016.09892243
111  53.39262053  016.09873914
111  53.39259430  016.09878802
111  53.39263074  016.09880757
112  53.39264968  016.09896153  53.39261033  016.09904951
111  53.39256807  016.09900307
111  53.39249957  016.09916681
111  53.39242379  016.09909594
111  53.39231886  016.09934277
111  53.39223579  016.09925479
111  53.39234510  016.09900796
111  53.39228680  016.09892488
111  53.39228826  016.09884178
111  53.39229846  016.09880268
111  53.39227514  016.09876847
112  53.39227951  016.09869027  53.39230283  016.09866583
112  53.39236404  016.09856563  53.39239027  016.09853630
111  53.39242962  016.09857296
111  53.39247917  016.09864383
111  53.39250103  016.09859740
111  53.39244128  016.09852409
112  53.39233635  016.09852897  53.39228680  016.09859740
111  53.39233635  016.09852897
111  53.39217740  016.09877071
111  53.39208716  016.09892203
111  53.39206674  016.09894443
111  53.39201581  016.09895722
112  53.39195598  016.09895176  53.39191663  016.09891511
111  53.39195598  016.09895176
111  53.39189674  016.09890114
111  53.39187633  016.09895091
111  53.39192005  016.09900589
112  53.39193339  016.09916193  53.39190303  016.09923728
111  53.39185983  016.09920058
111  53.39179470  016.09934278
111  53.39171596  016.09926235
111  53.39160948  016.09952217
111  53.39153532  016.09943668
111  53.39164095  016.09917892
111  53.39159164  016.09912528
112  53.39157998  016.09904219  53.39159237  016.09899495
111  53.39157998  016.09904219
111  53.39159602  016.09899780
111  53.39157075  016.09897254
112  53.39158581  016.09887357  53.39161520  016.09881859
111  53.39158581  016.09887357
111  53.39164994  016.09875383
112  53.39164994  016.09875383  53.39167690  016.09870699
111  53.39169754  016.09873143
111  53.39174670  016.09878219
111  53.39175775  016.09881410
111  53.39177814  016.09876435
111  53.39168200  016.09866341
111  53.39166529  016.09865596
111  53.39147001  016.09902986
111  53.39146272  016.09955526
111  53.39136216  016.09971655
111  53.39127816  016.09974224
112  53.39093567  016.09940020  53.39086768  016.09903705
111  53.39093567  016.09940020
111  53.39062340  016.09775757
111  53.38993590  016.09696372
112  53.38993590  016.09696372  53.38976970  016.09677792
111  53.38974703  016.09643589
111  53.38976904  016.09602459
111  53.38933904  016.09706025
112  53.38981367  016.09699685  53.39006725  016.09727787
111  53.38981367  016.09699685
111  53.38988523  016.09708017
111  53.39039079  016.09766885
112  53.39039079  016.09766885  53.39066086  016.09799768
111  53.39057296  016.09846305
111  53.39031669  016.09976117
112  53.39021504  016.09981951  53.39015419  016.09975265
111  53.39021504  016.09981951
111  53.38921596  016.09867305
112  53.38921596  016.09867305  53.38894524  016.09833172
111  53.38905253  016.09775030
111  53.38879476  016.09837115
111  53.38889730  016.09847379
111  53.38916976  016.09878727
111  53.39006980  016.09982282
112  53.39006980  016.09982282  53.39024398  016.10006562
111  53.39020719  016.10031579
111  53.38945022  016.10415020
112  53.38932197  016.10434814  53.38923453  016.10437013
111  53.38932197  016.10434814
111  53.38917186  016.10438968
112  53.38917186  016.10438968  53.38900543  016.10443366
112  53.38907276  016.10489795  53.38913077  016.10496295
111  53.38907276  016.10489795
112  53.38907276  016.10489795  53.38910104  016.10493363
111  53.38908588  016.10499570
111  53.38898532  016.10532559
112  53.38898532  016.10532559  53.38896929  016.10538179
111  53.38898532  016.10548198
111  53.38913935  016.10554877
111  53.38915076  016.10549149
111  53.38910891  016.10547709
111  53.38906110  016.10544435
112  53.38903196  016.10533536  53.38904799  016.10525472
111  53.38909375  016.10526596
111  53.38913689  016.10507389
111  53.38925187  016.10512662
111  53.38931315  016.10481890
111  53.38925639  016.10485886
112  53.38925639  016.10485886  53.38911532  016.10492141
112  53.38920684  016.10453141  53.38932488  016.10448987
111  53.38920684  016.10453141
111  53.38937006  016.10448009
112  53.38937006  016.10448009  53.38938464  016.10447765
111  53.38938026  016.10450697
111  53.38931315  016.10481890
111  53.38939851  016.10486671
111  53.38952891  016.10424795
112  53.38957380  016.10423133  53.38958837  016.10426798
111  53.38957380  016.10423133
111  53.38960470  016.10437013
112  53.38958575  016.10457051  53.38955806  016.10466581
111  53.38958575  016.10457051
111  53.38954640  016.10470246
111  53.38966299  016.10499081
112  53.38966299  016.10499081  53.38970817  016.10510566
112  53.38953474  016.10519412  53.38943215  016.10508758
111  53.38941553  016.10497168
111  53.38939851  016.10486671
111  53.38933840  016.10516854
111  53.38945459  016.10523029
112  53.38950851  016.10526206  53.38953912  016.10528649
111  53.38959304  016.10529383
111  53.38944730  016.10553819
112  53.38944730  016.10553819  53.38940358  016.10559684
111  53.38933421  016.10558804
111  53.38928726  016.10556805
111  53.38927586  016.10562531
112  53.38947645  016.10556996  53.38958575  016.10540623
111  53.38947645  016.10556996
111  53.38985155  016.10493166
111  53.38983066  016.10488248
111  53.38979124  016.10494878
112  53.38971924  016.10498153  53.38968864  016.10492288
111  53.38969359  016.10489795
111  53.38970963  016.10481976
111  53.38963821  016.10462671
111  53.38971231  016.10452608
111  53.38960197  016.10426645
111  53.38967526  016.10417889
111  53.38963821  016.10406222
111  53.38960615  016.10382030
111  53.38967902  016.10345131
112  53.38974023  016.10343909  53.38976646  016.10350360
111  53.38974023  016.10343909
111  53.38980727  016.10359060
112  53.38980727  016.10359060  53.38990345  016.10380320
112  53.38967526  016.10417889  53.38952253  016.10413539
111  53.38967526  016.10417889
111  53.38978575  016.10443886
111  53.38986556  016.10436279
111  53.38987868  016.10439700
112  53.38994717  016.10439945  53.38998798  016.10443122
111  53.38994717  016.10439945
111  53.39002296  016.10446787
112  53.39002296  016.10446787  53.39006813  016.10450208
111  53.39002878  016.10464870
111  53.38999177  016.10468878
111  53.38994791  016.10474251
111  53.38996881  016.10479166
111  53.39004482  016.10469758
112  53.39012060  016.10440922  53.39013809  016.10421373
111  53.39021824  016.10408177
111  53.39028795  016.10396354
111  53.39026576  016.10391596
111  53.39024651  016.10394493
112  53.39016140  016.10399624  53.39012351  016.10393271
111  53.39012788  016.10393271
111  53.39013226  016.10388628
111  53.39015703  016.10385940
111  53.39006848  016.10366489
111  53.39013843  016.10356959
111  53.39002091  016.10331766
111  53.39009180  016.10322470
111  53.38991948  016.10285748
111  53.38990345  016.10278173
111  53.38986702  016.10252514
111  53.38989762  016.10237608
111  53.38991511  016.10235897
112  53.39003141  016.10245427  53.39007804  016.10246161
111  53.39010020  016.10253003
111  53.39023427  016.10297967
111  53.39027945  016.10322159
112  53.39015120  016.10325580  53.39011914  016.10324359
111  53.39009180  016.10322470
111  53.39021025  016.10347863
111  53.39027620  016.10340007
111  53.39036689  016.10342197
111  53.39044413  016.10362725
112  53.39044413  016.10362725  53.39046745  016.10369176
111  53.39040099  016.10374748
111  53.39037917  016.10376736
111  53.39040136  016.10381490
111  53.39047036  016.10377143
112  53.39057966  016.10382274  53.39064379  016.10392538
111  53.39057966  016.10382274
111  53.39092682  016.10434707
111  53.39105648  016.10452770
112  53.39111451  016.10449232  53.39114541  016.10450796
111  53.39111451  016.10449232
111  53.39135852  016.10459775
111  53.39136595  016.10453866
111  53.39126608  016.10450210
112  53.39123285  016.10435596  53.39124451  016.10429487
111  53.39129085  016.10430171
111  53.39134069  016.10400113
111  53.39145614  016.10404560
111  53.39149612  016.10372732
111  53.39145262  016.10380075
112  53.39134769  016.10390583  53.39129522  016.10390583
111  53.39134769  016.10390583
111  53.39128357  016.10390338
111  53.39119029  016.10435548
112  53.39119029  016.10435548  53.39116348  016.10448793
112  53.39108915  016.10432273  53.39112996  016.10421520
111  53.39108915  016.10432273
111  53.39141764  016.10327534
111  53.39143076  016.10327778
111  53.39149634  016.10368345
111  53.39149612  016.10372732
111  53.39158418  016.10375844
112  53.39170474  016.10375920  53.39175575  016.10388872
111  53.39170474  016.10375920
111  53.39184173  016.10414043
111  53.39182570  016.10420152
112  53.39171931  016.10417953  53.39168288  016.10406956
111  53.39171931  016.10417953
111  53.39160826  016.10385946
111  53.39158418  016.10375844
111  53.39154472  016.10407257
111  53.39162816  016.10410287
111  53.39160272  016.10427972
111  53.39168288  016.10432615
112  53.39167122  016.10448011  53.39162254  016.10456759
111  53.39167122  016.10448011
111  53.39161293  016.10458519
112  53.39161293  016.10458519  53.39157620  016.10464042
111  53.39150677  016.10458852
111  53.39149936  016.10464759
111  53.39156483  016.10467561
112  53.39156483  016.10467561  53.39160477  016.10469809
111  53.39162167  016.10466095
111  53.39182861  016.10430905
112  53.39182861  016.10430905  53.39187088  016.10424453
112  53.39189857  016.10471227  53.39175429  016.10494443
111  53.39189857  016.10471227
111  53.39175341  016.10496055
111  53.39137360  016.10545383
111  53.39031005  016.10671367
111  53.39011272  016.10696116
111  53.38906597  016.10840976
112  53.38838806  016.10882081  53.38795786  016.10887494
111  53.38838806  016.10882081
111  53.38635849  016.10906142
112  53.38583081  016.10892584  53.38559429  016.10877580
111  53.38583081  016.10892584
111  53.38463416  016.10805934
112  53.38463416  016.10805934  53.38452513  016.10797532
111  53.38449353  016.10778605
111  53.38441522  016.10718053
112  53.38441522  016.10718053  53.38439999  016.10705639
111  53.38440759  016.10689652
111  53.38447379  016.10579495
112  53.38455272  016.10570372  53.38459711  016.10571302
111  53.38455272  016.10570372
111  53.38521859  016.10582652
111  53.38524557  016.10577637
111  53.38522092  016.10578790
111  53.38455505  016.10566510
112  53.38455505  016.10566510  53.38450955  016.10565207
111  53.38448596  016.10559247
111  53.38469648  016.10208985
112  53.38484830  016.10147093  53.38495378  016.10120567
111  53.38484830  016.10147093
111  53.38553036  016.09979519
111  53.38545383  016.09969768
111  53.38480835  016.10125926
112  53.38480835  016.10125926  53.38477541  016.10133182
112  53.38472205  016.10119116  53.38472685  016.10109470
111  53.38472205  016.10119116
111  53.38486997  016.09879155
111  53.38487951  016.09843236
111  53.38488098  016.09815519
111  53.38488123  016.09810683
111  53.38488214  016.09793563
111  53.38489465  016.09557106
112  53.38499382  016.09545330  53.38508587  016.09546873
111  53.38499382  016.09545330
111  53.38529123  016.09552233
111  53.38535747  016.09557628
111  53.38552015  016.09561404
111  53.38555460  016.09558346
111  53.38617438  016.09572731
112  53.38617438  016.09572731  53.38632626  016.09576203
111  53.38635864  016.09547166
111  53.38639316  016.09505496
111  53.38633316  016.09504268
111  53.38629864  016.09545938
111  53.38632456  016.09546704
112  53.38617848  016.09567146  53.38607262  016.09564831
111  53.38617848  016.09567146
111  53.38559594  016.09554138
111  53.38552073  016.09540029
111  53.38556717  016.09488223
111  53.38566876  016.09490669
111  53.38569060  016.09464614
111  53.38565153  016.09466867
112  53.38557222  016.09472018  53.38553678  016.09477331
111  53.38553090  016.09485782
111  53.38549228  016.09532224
111  53.38548755  016.09538806
112  53.38548755  016.09538806  53.38547835  016.09548838
111  53.38538662  016.09549463
111  53.38499926  016.09540813
112  53.38499926  016.09540813  53.38490951  016.09536569
111  53.38490967  016.09525262
111  53.38492661  016.09502448
111  53.38501104  016.09403695
112  53.38509612  016.09394781  53.38515845  016.09396120
111  53.38518168  016.09400555
111  53.38558563  016.09410309
111  53.38561672  016.09390717
111  53.38554887  016.09389160
112  53.38549029  016.09398956  53.38545033  016.09398152
111  53.38549029  016.09398956
111  53.38518991  016.09391305
112  53.38518991  016.09391305  53.38516434  016.09390769
111  53.38516814  016.09381622
111  53.38519112  016.09352951
111  53.38512816  016.09351636
112  53.38512816  016.09351636  53.38507223  016.09349761
111  53.38506523  016.09340306
111  53.38509613  016.09304165
112  53.38518017  016.09296188  53.38523291  016.09297528
111  53.38523873  016.09299728
111  53.38525398  016.09300216
111  53.38528186  016.09271546
111  53.38535674  016.09273545
112  53.38545043  016.09261359  53.38551435  016.09262431
111  53.38545043  016.09261359
111  53.38558002  016.09264605
112  53.38558002  016.09264605  53.38562636  016.09265677
111  53.38563651  016.09281013
111  53.38570589  016.09282733
112  53.38569856  016.09268109  53.38568258  016.09262751
111  53.38568875  016.09258394
111  53.38531706  016.09249871
111  53.38530233  016.09249533
112  53.38521523  016.09254123  53.38514172  016.09251980
111  53.38514731  016.09244300
111  53.38519342  016.09190357
112  53.38524750  016.09180196  53.38529545  016.09176660
111  53.38524750  016.09180196
111  53.38534722  016.09173444
112  53.38534722  016.09173444  53.38538486  016.09171337
111  53.38544695  016.09177624
111  53.38694659  016.09349319
112  53.38694659  016.09349319  53.38696676  016.09352024
111  53.38696043  016.09357224
111  53.38698706  016.09357734
111  53.38697202  016.09368813
111  53.38715261  016.09364195
111  53.38712812  016.09338535
111  53.38711079  016.09344663
112  53.38702131  016.09345639  53.38696320  016.09339409
111  53.38702131  016.09345639
111  53.38542010  016.09162512
112  53.38542010  016.09162512  53.38524972  016.09141825
111  53.38531462  016.09114284
111  53.38542010  016.09077630
112  53.38547763  016.09071521  53.38550352  016.09073847
111  53.38547763  016.09071521
111  53.38561615  016.09085190
111  53.38563394  016.09079939
111  53.38559930  016.09077653
111  53.38556584  016.09076344
112  53.38557927  016.09056088  53.38562529  016.09044191
111  53.38557927  016.09056088
111  53.38561379  016.09058017
111  53.38567200  016.09041717
112  53.38567200  016.09041717  53.38568912  016.09037870
111  53.38574854  016.09040240
111  53.38581560  016.09021004
111  53.38576720  016.09021042
111  53.38563488  016.09033260
112  53.38563488  016.09033260  53.38560036  016.09036796
111  53.38557351  016.09041619
111  53.38549681  016.09056731
112  53.38549681  016.09056731  53.38547016  016.09061244
112  53.38543544  016.09046442  53.38543458  016.09034493
111  53.38543544  016.09046442
111  53.38542585  016.08995963
112  53.38542585  016.08995963  53.38542585  016.08980662
111  53.38552749  016.08977957
111  53.38560036  016.08977314
111  53.38582916  016.08948004
111  53.38572836  016.08948446
111  53.38557160  016.08964132
111  53.38556968  016.08969919
111  53.38548913  016.08970562
112  53.38541051  016.08962846  53.38540667  016.08952878
111  53.38541051  016.08962846
111  53.38540653  016.08946709
111  53.38537055  016.08946868
111  53.38539226  016.09055641
112  53.38539226  016.09055641  53.38539226  016.09067567
111  53.38537764  016.09074093
111  53.38526298  016.09114824
112  53.38503464  016.09133575  53.38486026  016.09129217
111  53.38503464  016.09133575
111  53.38430853  016.09115057
112  53.38426461  016.09103542  53.38426461  016.09096844
111  53.38426461  016.09103542
111  53.38426305  016.09089485
112  53.38425142  016.09089613  53.38425364  016.09092962
111  53.38424216  016.09089715
111  53.38423904  016.09108145
111  53.38416426  016.09107430
112  53.38416426  016.09107430  53.38415538  016.09110407
111  53.38413826  016.09110715
111  53.38396606  016.09106323
111  53.38394710  016.09105839
111  53.38393963  016.09115248
111  53.38504998  016.09144827
112  53.38504998  016.09144827  53.38516933  016.09148376
111  53.38513819  016.09184696
111  53.38489081  016.09491423
112  53.38475082  016.09508464  53.38463959  016.09507228
111  53.38475082  016.09508464
111  53.38367832  016.09496855
111  53.38365197  016.09524860
111  53.38369830  016.09525317
112  53.38376713  016.09517279  53.38380145  016.09508904
111  53.38376713  016.09517279
112  53.38376713  016.09517279  53.38381144  016.09507229
111  53.38387594  016.09507397
111  53.38471630  016.09517466
112  53.38471630  016.09517466  53.38480835  016.09518752
112  53.38480260  016.09548975  53.38477000  016.09567944
111  53.38480260  016.09548975
111  53.38429632  016.09840267
111  53.38425989  016.09895889
111  53.38430390  016.09896718
111  53.38434154  016.09841486
111  53.38438359  016.09816786
111  53.38444686  016.09779816
111  53.38483520  016.09551544
111  53.38484287  016.09552831
111  53.38482944  016.09838339
111  53.38481965  016.09879256
111  53.38431166  016.10727977
112  53.38421003  016.10749519  53.38414674  016.10751769
111  53.38421003  016.10749519
111  53.38411031  016.10752734
112  53.38411031  016.10752734  53.38406812  016.10753377
111  53.38403935  016.10752057
111  53.38407579  016.10762853
112  53.38413140  016.10762058  53.38415664  016.10760974
111  53.38413140  016.10762058
111  53.38425605  016.10756271
112  53.38425605  016.10756271  53.38433902  016.10753090
111  53.38439988  016.10774918
111  53.38450535  016.10844045
111  53.38461083  016.10854976
111  53.38457631  016.10831506
112  53.38457631  016.10831506  53.38456864  016.10823146
112  53.38468762  016.10816732  53.38474515  016.10820590
111  53.38468762  016.10816732
111  53.38583624  016.10901596
112  53.38583624  016.10901596  53.38611239  016.10921853
111  53.38636169  016.10914457
111  53.38839829  016.10890664
112  53.38839829  016.10890664  53.38882977  016.10885840
111  53.38910401  016.10846290
111  53.39014532  016.10701914
111  53.39034066  016.10676987
111  53.39139969  016.10552558
111  53.39177032  016.10504706
111  53.39195832  016.10474403
112  53.39211134  016.10478802  53.39216847  016.10490923
111  53.39211134  016.10478802
111  53.39232120  016.10533054
111  53.39235326  016.10527922
111  53.39214194  016.10473670
112  53.39214194  016.10473670  53.39207199  016.10453875
111  53.39214340  016.10436036
112  53.39244507  016.10349281  53.39258513  016.10298665
111  53.39244507  016.10349281
111  53.39253800  016.10316300
111  53.39337195  016.10020340
112  53.39337195  016.10020340  53.39356385  016.09955274
111  53.39348271  016.09898704
111  53.39332969  016.09781574
112  53.39332969  016.09781574  53.39322808  016.09704573
111  53.39338652  016.09637141
111  53.39526265  016.08899357
112  53.39542179  016.08883227  53.39554421  016.08883520
111  53.39542179  016.08883227
111  53.39542704  016.08877655
112  53.39542704  016.08877655  53.39536373  016.08869971
111  53.39537282  016.08859471
111  53.39543228  016.08833076
111  53.39546026  016.08815479
113  53.39557044  016.08777353
111  53.40305930  016.07041150
112  53.40305930  016.07041150  53.40310191  016.07032885
112  53.40313521  016.07049191  53.40313388  016.07057009
111  53.40313521  016.07049191
111  53.40312988  016.07117767
112  53.40312988  016.07117767  53.40312455  016.07144795
112  53.40287152  016.07145912  53.40278496  016.07138764
111  53.40287152  016.07145912
111  53.40277164  016.07134520
112  53.40277164  016.07134520  53.40270506  016.07126255
113  53.40274634  016.07112853
111  53.39267778  016.09905755
112  53.39267778  016.09905755  53.39272515  016.09894757
111  53.39278587  016.09898627
111  53.39288546  016.09903922
112  53.39288546  016.09903922  53.39294497  016.09906976
112  53.39283688  016.09926731  53.39273365  016.09929989
111  53.39283688  016.09926731
111  53.39273729  016.09930804
112  53.39273729  016.09930804  53.39269964  016.09932026
112  53.39265835  016.09939561  53.39263406  016.09940375
111  53.39237174  016.09947300
112  53.39237174  016.09947300  53.39234138  016.09947911
111  53.39231952  016.09944856
111  53.39230130  016.09942005
112  53.39237613  016.09930650  53.39241864  016.09926781
111  53.39245432  016.09927138
113  53.39258670  016.09928360
111  53.39163456  016.09964814
111  53.39159692  016.09958908
112  53.39166493  016.09947300  53.39169650  016.09943430
111  53.39174751  016.09943634
111  53.39188960  016.09944245
111  53.39202319  016.09910643
111  53.39212399  016.09893536
112  53.39212399  016.09893536  53.39214342  016.09889667
112  53.39219079  016.09900460  53.39218836  016.09908810
111  53.39219079  016.09900460
111  53.39218471  016.09930600
112  53.39218471  016.09930600  53.39217986  016.09948522
113  53.39205355  016.09955242
111  53.39065930  016.09850271
111  53.39066979  016.09849098
111  53.39089714  016.09966396
112  53.39081844  016.09986337  53.39071177  016.09989562
111  53.39081844  016.09986337
112  53.39081844  016.09986337  53.39079051  016.09987181
112  53.39072051  016.09989112  53.39068493  016.09990077
111  53.39072051  016.09989112
112  53.39072051  016.09989112  53.39062022  016.09991831
111  53.39051065  016.09994547
112  53.39051065  016.09994547  53.39041097  016.09997186
112  53.39040047  016.09977539  53.39041796  016.09969622
113  53.39040047  016.09977539
111  53.39013681  016.10202566
112  53.39013681  016.10202566  53.39017316  016.10212687
112  53.39007997  016.10228858  53.39002302  016.10231287
111  53.39007997  016.10228858
112  53.39007997  016.10228858  53.39001591  016.10231590
112  53.38994881  016.10212830  53.38996887  016.10203774
111  53.38994881  016.10212830
111  53.39001585  016.10181062
112  53.39004645  016.10179107  53.39006103  016.10183017
113  53.39004645  016.10179107
111  53.38997795  016.10322551
112  53.38997795  016.10322551  53.39001876  016.10331836
111  53.38999253  016.10338923
111  53.38997067  016.10344055
112  53.38985845  016.10345521  53.38980599  016.10337457
111  53.38985845  016.10345521
111  53.38982493  016.10340634
