I
1050 Generated by WorldEditor 2.1.0r1

1    212 1 0 EGUP Sculthorp
1302 city Fakenhams
111  52.84581053  000.74896741
111  52.84572982  000.74901865
111  52.84575429  000.74912995
111  52.84582212  000.74943847
111  52.84573682  000.74974022
111  52.84561921  000.74982104
111  52.84565883  000.75000696
111  52.84575739  000.75004812
111  52.84580251  000.75010987
111  52.84581283  000.75017276
111  52.84581378  000.75025314
111  52.84582586  000.75033160
111  52.84585994  000.75039543
111  52.84590586  000.75043781
111  52.84589917  000.75047715
111  52.84611458  000.75056770
111  52.84612126  000.75052836
111  52.84614939  000.75054018
111  52.84619410  000.75052591
111  52.84624087  000.75046881
111  52.84626779  000.75037631
111  52.84628739  000.75033105
111  52.84631250  000.75030912
111  52.84635068  000.75030449
111  52.84640056  000.75032594
111  52.84641435  000.75036522
111  52.84640442  000.75041118
111  52.84635402  000.75045746
111  52.84618651  000.75067022
111  52.84616361  000.75085411
111  52.84623777  000.75116916
111  52.84646375  000.75177786
111  52.84643141  000.75198293
111  52.84639952  000.75199525
111  52.84529754  000.75152096
111  52.84502992  000.75140578
111  52.84492367  000.75134969
111  52.84482666  000.75130125
111  52.84473119  000.75124516
111  52.84301932  000.75008562
111  52.84302671  000.75005197
111  52.84288629  000.74995783
111  52.84275153  000.74962624
111  52.84280482  000.74941205
111  52.84267423  000.74933102
111  52.84306624  000.74777241
111  52.84290383  000.74766446
111  52.84287492  000.74778325
111  52.84285517  000.74784262
111  52.84281468  000.74792333
111  52.84277723  000.74796599
111  52.84273579  000.74799514
111  52.84270695  000.74800973
111  52.84267710  000.74801492
111  52.84264413  000.74801721
111  52.84261524  000.74801228
111  52.84258768  000.74800282
111  52.84247560  000.74792375
111  52.84236575  000.74761822
111  52.84221977  000.74753819
111  52.84206358  000.74772843
111  52.84204708  000.74780543
111  52.84206607  000.74815880
111  52.84220962  000.74825444
111  52.84241744  000.74817208
111  52.84252847  000.74825082
111  52.84255130  000.74827682
111  52.84257435  000.74830486
111  52.84259272  000.74833809
111  52.84260946  000.74837380
111  52.84263108  000.74842250
111  52.84264425  000.74848396
111  52.84265195  000.74853857
111  52.84265687  000.74858994
111  52.84265682  000.74863912
111  52.84265308  000.74868146
111  52.84264399  000.74873228
111  52.84254272  000.74914848
111  52.84250927  000.74922480
111  52.84244728  000.74932071
111  52.84239398  000.74938677
111  52.84232269  000.74944202
111  52.84225218  000.74947138
111  52.84219428  000.74947835
111  52.84216145  000.74947187
111  52.84209351  000.74945853
111  52.84060403  000.74844963
111  52.84055270  000.74842201
111  52.84049239  000.74838589
111  52.84042695  000.74835828
111  52.84036279  000.74833491
111  52.84029734  000.74831366
111  52.84023190  000.74830092
111  52.84017415  000.74828605
112  52.84015875  000.74827968  52.84015875  000.74827755
111  52.84013822  000.74823719
111  52.84014336  000.74776133
111  52.83995985  000.74775283
111  52.83983025  000.74725573
111  52.83990785  000.74613502
111  52.83987684  000.74613679
111  52.83979343  000.74731227
111  52.83979129  000.74737777
111  52.83979557  000.74744327
111  52.83995597  000.74799737
111  52.83997629  000.74808943
111  52.83999126  000.74816555
111  52.83999233  000.74822751
111  52.83997736  000.74830010
111  52.83995597  000.74830363
111  52.83990892  000.74831072
111  52.83985652  000.74832665
111  52.83979450  000.74834081
111  52.83974103  000.74836914
111  52.83967259  000.74840100
111  52.83963624  000.74842756
111  52.83958170  000.74845588
111  52.83953251  000.74850191
111  52.83947797  000.74853731
111  52.83942985  000.74857272
111  52.83937959  000.74862583
111  52.83932612  000.74867540
111  52.83927693  000.74872496
111  52.83923721  000.74877386
111  52.83918391  000.74883946
111  52.83881371  000.74929513
111  52.83880088  000.74926857
111  52.83847926  000.74966445
111  52.83849209  000.74969100
111  52.83737562  000.75106522
111  52.83733392  000.75113072
111  52.83729435  000.75120330
111  52.83725479  000.75127942
111  52.83722057  000.75135376
111  52.83719276  000.75142280
111  52.83715641  000.75149892
111  52.83712647  000.75158212
111  52.83709332  000.75167240
111  52.83706551  000.75176622
111  52.83704733  000.75183880
111  52.83702381  000.75193439
111  52.83700670  000.75201582
111  52.83699066  000.75208839
111  52.83697783  000.75215920
111  52.83696823  000.75223665
111  52.83696072  000.75229727
111  52.83694681  000.75241234
111  52.83694040  000.75250262
111  52.83693505  000.75258582
111  52.83693184  000.75266547
111  52.83693077  000.75275044
111  52.83692971  000.75283187
111  52.83692971  000.75291507
111  52.83693719  000.75298411
111  52.83694254  000.75309386
111  52.83695216  000.75317175
111  52.83696499  000.75325672
111  52.83697783  000.75335231
111  52.83699707  000.75344613
111  52.83701311  000.75353287
111  52.83702915  000.75361253
111  52.83705268  000.75370281
111  52.83708048  000.75377361
111  52.83983036  000.75999069
111  52.84036555  000.76119189
111  52.84107677  000.76278939
111  52.84105935  000.76281762
111  52.84106964  000.76285164
111  52.84104475  000.76321038
111  52.84103497  000.76325092
111  52.84099901  000.76330284
111  52.84097395  000.76332684
111  52.84093922  000.76333433
111  52.84090840  000.76333078
111  52.84021568  000.76315474
111  52.84008837  000.76333326
111  52.83998312  000.76443777
111  52.84022556  000.76497547
111  52.84088732  000.76513269
111  52.84103346  000.76497655
111  52.84113721  000.76381224
111  52.84114619  000.76376957
111  52.84116685  000.76371821
111  52.84121883  000.76366436
111  52.84124068  000.76365401
111  52.84127191  000.76365926
111  52.84154269  000.76378890
111  52.84322931  000.76760461
111  52.84370594  000.76867236
111  52.84678173  000.77556267
111  52.84678959  000.77566831
111  52.84677678  000.77570146
111  52.84675060  000.77575755
111  52.84677690  000.77579122
111  52.84680308  000.77573513
111  52.84683071  000.77572416
111  52.84686103  000.77574031
111  52.84779588  000.77785242
111  52.84777150  000.77788005
111  52.84778534  000.77791628
111  52.84775554  000.77831015
111  52.84773381  000.77835312
111  52.84769979  000.77844108
111  52.84767010  000.77855248
111  52.84764558  000.77865518
111  52.84763139  000.77876354
111  52.84762158  000.77887089
111  52.84761881  000.77898182
111  52.84762267  000.77909375
111  52.84762843  000.77920321
111  52.84764577  000.77930630
111  52.84767030  000.77940812
111  52.84769762  000.77951132
111  52.84773081  000.77960284
111  52.84777236  000.77969722
111  52.84781633  000.77977854
111  52.84786520  000.77985491
111  52.84791888  000.77992314
111  52.84797891  000.77998328
111  52.84803743  000.78003049
111  52.84810533  000.78007596
111  52.84819739  000.78012069
111  52.84822389  000.78013454
111  52.84822115  000.78017682
111  52.84821555  000.78027573
111  52.84821402  000.78039126
111  52.84822124  000.78050158
111  52.84822561  000.78054866
111  52.84821549  000.78060153
111  52.84802270  000.78121426
111  52.84803621  000.78124697
111  52.84823143  000.78064922
111  52.84824574  000.78066692
111  52.84826777  000.78077173
111  52.84829501  000.78087477
111  52.84833293  000.78097042
111  52.84836947  000.78105946
111  52.84841086  000.78114036
111  52.84846177  000.78121688
111  52.84851904  000.78128429
111  52.84853612  000.78130443
111  52.84853521  000.78132649
111  52.84811391  000.78143115
111  52.84811777  000.78147254
111  52.84858239  000.78134957
111  52.84860594  000.78136401
111  52.84867314  000.78140464
111  52.84873071  000.78143524
111  52.84879641  000.78145153
111  52.84886617  000.78146121
111  52.84893080  000.78146337
111  52.84899646  000.78145693
111  52.84906373  000.78143559
111  52.84909591  000.78142159
111  52.84912643  000.78140664
111  52.84936014  000.78146930
111  52.84937554  000.78150411
111  52.84939992  000.78147648
111  52.84995720  000.78273555
111  52.84996714  000.78279740
111  52.84996484  000.78283414
111  52.84995993  000.78287437
111  52.84995021  000.78291166
111  52.84993008  000.78294272
111  52.84991222  000.78296245
111  52.84989262  000.78297430
111  52.84985966  000.78298952
111  52.84969681  000.78301694
111  52.84966512  000.78301884
111  52.84962615  000.78299921
111  52.84960297  000.78297097
111  52.84958875  000.78294237
111  52.84955260  000.78281945
111  52.84953293  000.78273359
111  52.84951639  000.78267934
111  52.84949085  000.78262898
111  52.84946784  000.78259706
111  52.84944616  000.78257520
111  52.84942090  000.78255925
111  52.84938939  000.78254692
111  52.84937207  000.78254823
111  52.84915163  000.78264257
111  52.84913071  000.78266567
111  52.84910301  000.78270909
111  52.84908676  000.78274244
111  52.84907460  000.78278679
111  52.84906507  000.78282892
111  52.84905516  000.78288674
111  52.84905941  000.78295603
111  52.84908212  000.78316918
111  52.84907312  000.78326591
111  52.84905939  000.78330976
111  52.84910770  000.78329965
111  52.84911463  000.78336001
111  52.84906459  000.78337188
111  52.84906760  000.78340781
111  52.84910457  000.78343045
111  52.84913052  000.78347158
111  52.84919843  000.78379002
111  52.84921845  000.78382801
111  52.84924327  000.78385622
111  52.84926593  000.78387401
111  52.84929228  000.78388962
111  52.84931531  000.78390216
111  52.84934732  000.78390465
111  52.84956834  000.78380204
111  52.84958666  000.78378580
111  52.84960434  000.78375547
111  52.84961968  000.78372715
111  52.84964624  000.78363505
111  52.84965657  000.78356832
111  52.84965416  000.78346977
111  52.84965112  000.78330300
111  52.84965540  000.78325616
111  52.84966473  000.78322563
111  52.84969533  000.78317842
111  52.84972194  000.78315724
111  52.84985417  000.78306585
111  52.84997466  000.78301760
111  52.85001921  000.78301394
111  52.85005575  000.78302539
111  52.85007645  000.78304718
113  52.85011156  000.78308430
111  52.84616407  000.77199834
111  52.84612397  000.77206326
111  52.84607229  000.77212081
111  52.84602773  000.77216212
111  52.84597159  000.77219753
111  52.84591634  000.77221376
111  52.84586733  000.77222114
111  52.84583436  000.77222261
111  52.84579069  000.77221376
111  52.84574702  000.77220343
112  52.84570158  000.77218425  52.84570069  000.77218425
111  52.84565613  000.77215769
111  52.84561335  000.77212966
111  52.84557949  000.77209720
111  52.84554385  000.77203523
111  52.84550553  000.77197031
111  52.84533800  000.77157341
111  52.84534780  000.77144505
111  52.84564365  000.77110275
111  52.84569980  000.77108652
111  52.84580495  000.77097439
111  52.84582901  000.77097439
111  52.84587624  000.77099357
111  52.84630220  000.77142736
111  52.84632269  000.77149818
111  52.84632091  000.77154539
113  52.84631378  000.77158376
111  52.84255517  000.75936564
111  52.84254002  000.75938482
111  52.84033659  000.75985927
111  52.84028654  000.75985714
111  52.84024548  000.75984652
111  52.84018902  000.75982527
111  52.84014282  000.75979129
111  52.84009406  000.75974667
111  52.84003118  000.75965957
111  52.83999268  000.75958735
111  52.83739387  000.75374479
111  52.83737035  000.75368991
111  52.83734896  000.75362264
111  52.83733078  000.75356777
111  52.83731474  000.75350404
111  52.83729763  000.75344562
111  52.83727945  000.75335888
111  52.83726769  000.75329870
111  52.83725486  000.75321727
111  52.83724096  000.75314469
111  52.83726234  000.75313053
111  52.83725700  000.75307565
111  52.83726662  000.75304556
111  52.83729549  000.75299068
111  52.83733613  000.75295705
111  52.83738960  000.75293227
111  52.83742809  000.75292342
111  52.83749867  000.75290925
111  52.83755000  000.75288447
111  52.83760774  000.75284022
111  52.83765266  000.75279419
111  52.83818412  000.75176570
111  52.83819910  000.75170905
111  52.83820444  000.75165240
111  52.83821086  000.75159576
111  52.83821193  000.75152849
111  52.83821193  000.75142936
111  52.83813173  000.75099742
111  52.83813387  000.75078499
111  52.83813921  000.75074074
111  52.83816702  000.75066639
111  52.83820337  000.75062213
111  52.83825256  000.75057434
111  52.83828037  000.75056194
111  52.83832742  000.75054070
111  52.83838409  000.75053539
111  52.83842794  000.75053539
111  52.83846109  000.75054247
111  52.83851135  000.75055663
111  52.83856161  000.75058673
111  52.83858620  000.75060974
111  52.83863539  000.75066284
111  52.83867710  000.75071595
111  52.83871666  000.75077968
111  52.84222565  000.75862856
111  52.84201980  000.75887642
111  52.84203261  000.75890506
111  52.84223682  000.75866163
111  52.84225100  000.75869334
111  52.84204678  000.75893677
111  52.84206126  000.75896916
113  52.84226711  000.75872130
111  52.84041155  000.76410737
111  52.84025486  000.76406680
111  52.84024595  000.76404713
111  52.84027417  000.76377666
111  52.84043829  000.76358365
111  52.84059572  000.76362176
111  52.84060389  000.76363651
113  52.84057715  000.76389960
111  52.84071231  000.76419589
111  52.84086900  000.76423523
111  52.84087642  000.76425736
111  52.84085043  000.76452414
111  52.84069077  000.76471838
111  52.84052740  000.76468273
111  52.84051849  000.76466675
114  52.84053631  000.76439382  52.84053631  000.76439259
111  52.84839854  000.77921675
111  52.84837482  000.77925000
111  52.84838983  000.77929140
111  52.84836211  000.77955860
111  52.84833361  000.77962273
111  52.84831539  000.77964208
111  52.84828120  000.77965676
111  52.84824392  000.77965656
111  52.84820014  000.77964340
111  52.84815766  000.77961734
111  52.84812012  000.77958785
111  52.84808612  000.77956336
111  52.84805272  000.77952491
111  52.84802037  000.77948319
111  52.84799620  000.77943998
111  52.84797109  000.77938359
111  52.84794953  000.77933221
111  52.84793107  000.77927431
111  52.84791420  000.77920986
111  52.84790340  000.77915128
111  52.84789671  000.77908867
111  52.84789366  000.77901790
111  52.84789258  000.77895622
111  52.84789634  000.77888220
111  52.84790001  000.77884642
111  52.84791617  000.77879396
111  52.84795256  000.77873411
111  52.84799384  000.77872437
111  52.84817065  000.77876870
111  52.84818645  000.77879896
113  52.84820500  000.77878563
111  52.84963342  000.78120360
111  52.84965714  000.78116859
111  52.84964167  000.78112590
111  52.84967106  000.78081250
111  52.84968344  000.78078091
111  52.84971335  000.78075102
111  52.84974687  000.78073053
111  52.84978452  000.78072540
111  52.84982165  000.78073650
111  52.84986290  000.78075358
111  52.84990106  000.78078347
111  52.84993562  000.78080823
111  52.84996965  000.78084752
111  52.85000266  000.78089021
111  52.85002741  000.78093462
111  52.85005320  000.78099268
111  52.85007537  000.78104563
111  52.85009445  000.78110540
111  52.85011199  000.78117201
111  52.85012333  000.78123264
111  52.85013055  000.78129754
111  52.85013416  000.78137098
111  52.85013571  000.78143502
112  52.85013055  000.78149822  52.85013003  000.78149907
111  52.85012539  000.78154774
111  52.85010941  000.78159642
111  52.85007743  000.78164082
111  52.85004134  000.78167157
111  52.84986136  000.78162289
111  52.84983609  000.78158275
113  52.84981752  000.78160923
111  52.84246018  000.76509124
111  52.84248391  000.76505623
111  52.84246843  000.76501354
111  52.84249783  000.76470020
111  52.84251021  000.76466861
111  52.84254012  000.76463873
111  52.84257364  000.76461824
111  52.84261128  000.76461311
111  52.84264841  000.76462421
111  52.84268967  000.76464129
111  52.84272783  000.76467117
111  52.84276238  000.76469593
111  52.84279642  000.76473521
111  52.84282942  000.76477790
111  52.84285418  000.76482229
111  52.84287996  000.76488035
111  52.84290214  000.76493329
111  52.84292122  000.76499305
111  52.84293875  000.76505965
111  52.84295010  000.76512027
111  52.84295732  000.76518516
111  52.84296093  000.76525858
111  52.84296247  000.76532262
112  52.84295732  000.76538580  52.84295680  000.76538665
111  52.84295216  000.76543532
111  52.84293617  000.76548399
111  52.84290420  000.76552838
111  52.84286810  000.76555912
111  52.84268812  000.76551045
111  52.84266285  000.76547033
113  52.84264429  000.76549679
111  52.84898736  000.78054550
111  52.84896339  000.78058005
111  52.84897856  000.78062304
111  52.84894694  000.78093583
111  52.84893434  000.78096718
111  52.84890422  000.78099648
111  52.84887056  000.78101632
111  52.84883288  000.78102071
111  52.84879583  000.78100889
111  52.84875470  000.78099101
111  52.84871675  000.78096038
111  52.84868238  000.78093495
111  52.84864862  000.78089501
111  52.84861592  000.78085167
111  52.84859149  000.78080679
111  52.84856611  000.78074823
111  52.84854432  000.78069486
111  52.84852566  000.78063472
111  52.84850860  000.78056778
111  52.84849769  000.78050693
111  52.84849093  000.78044190
111  52.84848784  000.78036840
111  52.84848675  000.78030433
112  52.84849235  000.78024125  52.84849288  000.78024040
111  52.84849786  000.78019182
111  52.84851419  000.78014346
111  52.84854648  000.78009969
111  52.84858547  000.78007851
111  52.84876242  000.78012183
111  52.84878740  000.78016245
113  52.84880615  000.78013634
111  52.84903287  000.77985986
111  52.84905659  000.77982485
111  52.84904112  000.77978216
111  52.84907052  000.77946877
111  52.84908289  000.77943717
111  52.84911280  000.77940729
111  52.84914632  000.77938679
111  52.84918397  000.77938167
111  52.84922110  000.77939277
111  52.84926236  000.77940985
111  52.84930052  000.77943973
111  52.84933507  000.77946450
111  52.84936910  000.77950378
111  52.84940211  000.77954647
111  52.84942686  000.77959088
111  52.84945265  000.77964895
111  52.84947482  000.77970189
111  52.84949390  000.77976166
111  52.84951144  000.77982827
111  52.84952278  000.77988890
111  52.84953000  000.77995380
111  52.84953361  000.78002723
111  52.84953516  000.78009128
112  52.84953000  000.78015447  52.84952949  000.78015532
111  52.84952484  000.78020400
111  52.84950886  000.78025267
111  52.84947689  000.78029708
111  52.84944079  000.78032782
111  52.84926081  000.78027914
111  52.84923554  000.78023901
113  52.84921697  000.78026548
111  52.84185963  000.76374772
111  52.84188336  000.76371271
111  52.84186788  000.76367002
111  52.84189728  000.76335669
111  52.84190966  000.76332510
111  52.84193957  000.76329521
111  52.84197309  000.76327472
111  52.84201073  000.76326960
111  52.84204786  000.76328070
111  52.84208912  000.76329777
111  52.84212728  000.76332766
111  52.84216183  000.76335242
111  52.84219587  000.76339169
111  52.84222887  000.76343438
111  52.84225363  000.76347878
111  52.84227941  000.76353683
111  52.84230159  000.76358977
111  52.84232067  000.76364953
111  52.84233820  000.76371613
111  52.84234955  000.76377675
111  52.84235677  000.76384164
111  52.84236038  000.76391506
111  52.84236192  000.76397910
112  52.84235677  000.76404227  52.84235625  000.76404313
111  52.84235161  000.76409180
111  52.84233562  000.76414046
111  52.84230365  000.76418486
111  52.84226755  000.76421559
111  52.84208757  000.76416693
111  52.84206230  000.76412680
113  52.84204374  000.76415327
111  52.84708191  000.76953589
111  52.84639931  000.77136697
111  52.84637614  000.77138172
111  52.84634852  000.77139205
111  52.84632089  000.77139353
111  52.84629326  000.77136844
111  52.84621306  000.77122975
111  52.84613375  000.77114860
111  52.84604821  000.77111909
111  52.84586552  000.77093761
111  52.84582899  000.77091253
111  52.84578265  000.77090220
111  52.84575681  000.77091253
111  52.84533887  000.77140238
111  52.84531213  000.77141123
111  52.84528005  000.77140385
111  52.84524619  000.77136254
111  52.84443883  000.76957481
111  52.84441346  000.76948772
111  52.84439304  000.76935862
111  52.84438437  000.76923669
111  52.84438871  000.76915062
111  52.84440789  000.76903690
111  52.84443574  000.76895288
111  52.84446235  000.76888526
111  52.84437942  000.76869776
111  52.84433858  000.76873362
111  52.84429712  000.76875411
111  52.84424637  000.76876948
111  52.84421172  000.76876948
111  52.84414798  000.76875513
111  52.84409661  000.76871620
111  52.84406939  000.76868956
111  52.84403783  000.76864858
111  52.84327913  000.76693037
111  52.84325995  000.76685967
111  52.84325376  000.76673467
112  52.84326304  000.76659943  52.84326304  000.76659226
111  52.84328594  000.76652156
111  52.84331751  000.76645336
111  52.84334782  000.76640169
111  52.84338124  000.76635046
111  52.84342084  000.76632075
111  52.84341342  000.76628899
111  52.84334596  000.76611891
111  52.84330636  000.76616194
111  52.84325623  000.76620088
111  52.84320549  000.76622137
111  52.84315908  000.76622854
111  52.84309967  000.76622649
111  52.84307367  000.76621932
111  52.84306501  000.76613018
111  52.84307677  000.76603387
111  52.84309534  000.76596010
111  52.84313370  000.76586994
111  52.84316093  000.76577568
111  52.84318940  000.76567425
111  52.84320982  000.76557385
111  52.84322405  000.76545807
111  52.84323272  000.76535561
111  52.84323148  000.76523881
111  52.84322529  000.76512611
111  52.84321601  000.76504825
111  52.84339547  000.76446015
111  52.84338062  000.76442429
111  52.84323829  000.76488124
111  52.84321601  000.76492940
111  52.84319992  000.76493452
111  52.84319311  000.76491813
111  52.84316588  000.76481669
111  52.84313370  000.76471526
111  52.84309472  000.76461998
111  52.84305325  000.76453904
111  52.84300684  000.76445912
111  52.84296167  000.76438843
111  52.84297157  000.76434847
111  52.84298766  000.76433105
111  52.84330883  000.76422655
111  52.84330265  000.76418352
111  52.84289236  000.76432081
111  52.84287008  000.76429827
111  52.84281129  000.76424806
111  52.84274507  000.76420913
111  52.84268319  000.76418352
111  52.84262254  000.76416507
111  52.84263121  000.76405545
111  52.84263368  000.76394889
111  52.84263121  000.76383722
111  52.84261883  000.76373067
111  52.84260274  000.76362719
111  52.84257984  000.76351654
111  52.84255323  000.76341920
111  52.84252043  000.76332290
111  52.84247773  000.76322966
111  52.84243503  000.76315077
111  52.84238181  000.76307291
111  52.84232736  000.76300734
111  52.84227228  000.76294894
111  52.84221349  000.76290284
111  52.84214727  000.76286493
111  52.84208353  000.76284034
111  52.84201670  000.76282395
111  52.84194986  000.76281985
111  52.84188427  000.76282497
111  52.84181496  000.76284341
111  52.84175307  000.76287108
111  52.84171273  000.76289046
111  52.84145252  000.76281964
111  52.84119587  000.76227378
111  52.84115577  000.76213362
111  52.84114151  000.76206871
111  52.84113438  000.76200527
111  52.84112904  000.76193446
111  52.84112726  000.76187545
111  52.84112815  000.76180316
111  52.84113171  000.76172496
111  52.84113795  000.76166153
111  52.84115043  000.76159219
111  52.84115934  000.76153023
111  52.84117716  000.76145351
111  52.84119944  000.76139155
111  52.84122439  000.76132221
111  52.84125469  000.76125287
111  52.84129033  000.76118058
111  52.84131439  000.76115255
111  52.84137588  000.76106845
111  52.84141955  000.76102567
111  52.84147747  000.76098436
111  52.84310912  000.76063323
113  52.84313496  000.76065093
111  52.84755053  000.76827601
111  52.84754124  000.76828831
111  52.84597063  000.76474407
111  52.84597868  000.76467747
111  52.84656781  000.76413237
111  52.84673242  000.76405450
111  52.84683515  000.76404630
111  52.84701585  000.76392642
111  52.84702884  000.76384650
111  52.84719903  000.76369280
111  52.84723925  000.76364054
111  52.84726215  000.76355447
111  52.84726400  000.76347147
111  52.84706659  000.75984728
111  52.84708454  000.75978067
113  52.85099270  000.75894521
111  52.84702841  000.76373410
111  52.84700910  000.76366770
111  52.84707668  000.76342793
111  52.84709524  000.76338981
111  52.84712421  000.76337506
111  52.84715094  000.76337998
111  52.84717545  000.76339227
111  52.84719698  000.76343654
111  52.84721109  000.76348326
111  52.84720664  000.76353736
111  52.84719327  000.76358409
113  52.84717396  000.76361114
111  52.84596503  000.76463593
111  52.84592439  000.76464124
111  52.84404555  000.76044949
111  52.84407406  000.76042588
111  52.84702173  000.75979452
111  52.84704623  000.75984370
111  52.84721258  000.76302463
112  52.84719178  000.76312668  52.84719401  000.76312914
111  52.84716059  000.76322136
111  52.84714277  000.76324964
111  52.84712569  000.76325948
111  52.84712569  000.76328407
111  52.84711307  000.76328407
111  52.84706628  000.76330128
111  52.84702990  000.76335661
111  52.84700687  000.76341932
111  52.84694227  000.76367385
111  52.84691925  000.76374147
111  52.84690068  000.76377098
111  52.84689177  000.76374024
111  52.84677444  000.76383738
113  52.84678855  000.76389394
111  52.85235612  000.78137703
111  52.85236414  000.78143606
111  52.85235434  000.78152607
111  52.85192125  000.78204256
111  52.85190253  000.78210601
111  52.85189808  000.78217094
111  52.85190877  000.78225358
111  52.85195676  000.78234869
111  52.85195305  000.78238189
112  52.85191741  000.78237328  52.85191666  000.78237328
111  52.85188102  000.78236713
111  52.85184017  000.78237328
111  52.85107900  000.78290083
111  52.85104781  000.78294018
111  52.85102034  000.78298199
111  52.85099955  000.78302257
111  52.85098618  000.78306930
111  52.85091043  000.78329925
111  52.85088890  000.78335213
111  52.85086810  000.78339394
111  52.85082875  000.78343083
111  52.85079830  000.78345051
111  52.85075300  000.78344927
111  52.85074706  000.78347018
111  52.85072107  000.78344927
111  52.85064235  000.78337181
111  52.85056661  000.78327466
111  52.85049383  000.78315292
111  52.85043739  000.78303610
111  52.85022798  000.78257128
111  52.85024209  000.78253439
111  52.85022575  000.78250242
111  52.85027031  000.78210278
111  52.85028961  000.78206220
111  52.85032377  000.78196260
111  52.85035125  000.78185193
111  52.85037204  000.78174617
111  52.85039061  000.78164165
111  52.85040472  000.78152237
111  52.85040695  000.78140924
111  52.85040323  000.78129611
111  52.85039061  000.78117806
111  52.85037501  000.78107108
111  52.85035199  000.78096410
111  52.85032452  000.78086573
111  52.85028961  000.78077473
111  52.85024951  000.78068619
111  52.85020570  000.78060381
111  52.85015669  000.78053249
111  52.85010470  000.78046854
111  52.85004530  000.78041075
111  52.84998218  000.78036156
111  52.84991608  000.78032221
111  52.84985519  000.78029762
111  52.84979949  000.78028164
111  52.84978984  000.78025704
111  52.84980618  000.78005661
111  52.84980246  000.77994717
111  52.84979281  000.77984388
111  52.84977722  000.77972706
111  52.84975345  000.77961639
111  52.84972746  000.77952171
111  52.84969330  000.77941965
111  52.84965320  000.77933603
111  52.84961013  000.77924996
111  52.84956038  000.77917126
111  52.84950171  000.77910609
111  52.84944898  000.77905444
111  52.84938438  000.77900526
111  52.84932571  000.77897329
111  52.84925962  000.77894378
111  52.84919204  000.77892410
111  52.84912595  000.77892165
111  52.84905912  000.77893148
111  52.84899154  000.77895116
111  52.84892842  000.77897821
111  52.84889574  000.77899051
111  52.84884821  000.77898559
111  52.84861652  000.77892165
111  52.84655041  000.77429196
111  52.84650051  000.77415327
111  52.84648358  000.77402638
111  52.84647912  000.77390391
111  52.84648892  000.77379178
111  52.84650051  000.77371505
111  52.84652189  000.77363833
111  52.84654506  000.77356751
111  52.84759720  000.77072824
113  52.84760908  000.77072455
111  52.85258336  000.78189646
111  52.85260563  000.78202485
111  52.85261454  000.78213995
111  52.85261454  000.78222259
111  52.85260742  000.78232146
111  52.85259138  000.78242181
111  52.85256732  000.78250740
111  52.85248444  000.78268891
111  52.85245949  000.78271547
111  52.85243454  000.78272580
111  52.85240869  000.78273170
111  52.85236503  000.78272432
111  52.85231424  000.78270514
111  52.85202551  000.78243656
111  52.85200858  000.78231998
111  52.85196402  000.78222259
111  52.85194531  000.78216061
111  52.85195066  000.78207797
111  52.85196937  000.78203223
111  52.85236859  000.78155854
113  52.85245681  000.78159100
111  52.84946887  000.78325391
111  52.84954729  000.78333212
111  52.84958382  000.78339262
111  52.84959541  000.78346345
111  52.84959363  000.78350919
111  52.84958382  000.78357264
111  52.84954194  000.78369216
111  52.84951610  000.78371872
111  52.84934767  000.78377184
111  52.84931738  000.78375561
111  52.84926747  000.78371134
111  52.84922916  000.78364789
111  52.84921311  000.78353280
113  52.84926747  000.78333655
111  52.84924876  000.78319784
111  52.84914895  000.78308275
111  52.84913202  000.78295880
111  52.84913380  000.78288502
111  52.84917480  000.78277583
111  52.84937530  000.78267992
111  52.84946174  000.78277140
111  52.84949382  000.78283633
111  52.84950719  000.78292191
111  52.84949471  000.78298683
113  52.84945015  000.78311964
111  52.83956806  000.75040617
111  52.83955767  000.75032012
111  52.83956955  000.75026849
111  52.83962079  000.75020456
111  52.83971362  000.75015539
111  52.83978268  000.75006687
111  52.83984506  000.74994025
111  52.84001437  000.74973125
111  52.84002254  000.74968945
111  52.84073391  000.74999449
111  52.84076956  000.75000555
111  52.84084159  000.75000063
111  52.84089803  000.74996375
111  52.84095298  000.74989491
111  52.84126413  000.74948183
111  52.84130275  000.74945355
111  52.84136884  000.74944863
111  52.84193025  000.74984328
111  52.84192505  000.74989122
111  52.84194956  000.74990844
111  52.84203941  000.75027727
111  52.84203719  000.75032153
111  52.84203570  000.75037931
111  52.84203719  000.75048381
111  52.84204610  000.75059323
111  52.84206243  000.75070143
111  52.84208843  000.75080593
111  52.84211516  000.75091166
111  52.84215155  000.75100264
111  52.84216046  000.75106534
111  52.84221987  000.75183128
111  52.84224734  000.75184235
111  52.84219239  000.75113911
111  52.84220724  000.75112312
111  52.84223695  000.75117476
111  52.84228670  000.75124730
111  52.84234908  000.75131984
111  52.84240329  000.75136901
111  52.84246047  000.75141696
111  52.84252582  000.75144647
111  52.84258597  000.75147106
111  52.84258226  000.75149934
111  52.84239438  000.75194931
111  52.84242111  000.75196776
111  52.84262533  000.75148581
111  52.84265578  000.75148950
111  52.84272038  000.75149811
111  52.84279019  000.75149319
111  52.84285479  000.75147229
111  52.84292089  000.75144647
111  52.84300703  000.75138869
111  52.84308129  000.75164073
111  52.84316743  000.75179810
111  52.84323575  000.75190261
111  52.84330184  000.75197023
111  52.84334863  000.75201572
111  52.84339912  000.75205752
