I
1050 Generated by WorldEditor 2.1.0r1

1     79 1 0 XRFI Saki
1302 city Saki
111  45.08550543  033.59520268
111  45.08544846  033.59512050
111  45.08545905  033.59510345
111  45.08542177  033.59504516
111  45.08543464  033.59502698
111  45.08540020  033.59497144
111  45.08540880  033.59495916
111  45.08539651  033.59493901
111  45.08540810  033.59492240
111  45.08537365  033.59486171
111  45.08540467  033.59481757
111  45.08537025  033.59476690
111  45.08539770  033.59472321
111  45.08537103  033.59468490
111  45.08540620  033.59463494
111  45.08538367  033.59459976
111  45.08542251  033.59454168
111  45.08540976  033.59452466
111  45.08544663  033.59447455
111  45.08543518  033.59445703
111  45.08544808  033.59443891
111  45.08547336  033.59440340
111  45.08546146  033.59438488
113  45.08578324  033.59394062
111  45.08644392  033.59303335
111  45.08772552  033.59132134
112  45.08772552  033.59132134  45.08786090  033.59123662
111  45.08801043  033.59130287
111  45.08829907  033.59170560
111  45.08829638  033.59162863
111  45.08987619  033.59389904
111  45.08995931  033.59424813
111  45.08988976  033.59463439
111  45.08943794  033.59525736
111  45.08884199  033.59608631
111  45.08863692  033.59637157
112  45.08863692  033.59637157  45.08854245  033.59645221
111  45.08845115  033.59638432
111  45.08647004  033.59355818
111  45.08648200  033.59352355
113  45.08640630  033.59325144
111  45.09002838  033.59480264
111  45.09011802  033.59474833
111  45.09012782  033.59471517
111  45.09027170  033.59470281
111  45.09044440  033.59478212
111  45.09566756  033.60227541
111  45.09565042  033.60229687
111  45.09568752  033.60235059
111  45.09567347  033.60237299
111  45.09570576  033.60242016
111  45.09568579  033.60244783
111  45.09573026  033.60251688
111  45.09571434  033.60253932
111  45.09574642  033.60258575
111  45.09573523  033.60260495
111  45.09574646  033.60262657
111  45.09573226  033.60265281
111  45.09575778  033.60270863
111  45.09570708  033.60278669
111  45.09573129  033.60282476
111  45.09566032  033.60292559
111  45.09567507  033.60294870
111  45.09565724  033.60297604
111  45.09566508  033.60298993
111  45.09564484  033.60301967
111  45.09565476  033.60303977
111  45.09457884  033.60454454
111  45.09456675  033.60452862
111  45.09452645  033.60458353
111  45.09451155  033.60456323
111  45.09447562  033.60461336
111  45.09446365  033.60459866
111  45.09442315  033.60465352
111  45.09439885  033.60461869
111  45.09436104  033.60467185
111  45.09434805  033.60465318
111  45.09432446  033.60468457
111  45.09428554  033.60463223
111  45.09427438  033.60464735
111  45.09423742  033.60459511
111  45.09422161  033.60461801
111  45.09418410  033.60456467
111  45.09417322  033.60457960
111  45.09413373  033.60452020
111  45.09412589  033.60452998
111  45.09012555  033.59879746
111  45.08994995  033.59854582
111  45.08998775  033.59849729
111  45.08911769  033.59724681
111  45.08907766  033.59730141
111  45.08904874  033.59726019
111  45.08873172  033.59680827
111  45.08873497  033.59678744
112  45.08873497  033.59678744  45.08867392  033.59667984
111  45.08874849  033.59651577
111  45.08894785  033.59624218
111  45.08954524  033.59542237
111  45.08994047  033.59487997
113  45.08995778  033.59490154
111  45.09848977  033.61171467
112  45.09848977  033.61171467  45.09874793  033.61156838
111  45.09890209  033.61171835
111  45.10081538  033.61448542
111  45.10029432  033.61514647
111  45.10024547  033.61507114
111  45.10020806  033.61512089
111  45.10039028  033.61540028
111  45.10042469  033.61535491
111  45.10031865  033.61518465
111  45.10083773  033.61451734
111  45.10096916  033.61470509
111  45.10098118  033.61472225
111  45.10281852  033.61734689
112  45.10281852  033.61734689  45.10288593  033.61761534
111  45.10282032  033.61788109
111  45.10262983  033.61814088
111  45.10229931  033.61859163
111  45.10203840  033.61869056
111  45.10181426  033.61859498
111  45.09799012  033.61309888
111  45.09792207  033.61280281
112  45.09792207  033.61280281  45.09791534  033.61273850
111  45.09792779  033.61266548
111  45.09801698  033.61237334
113  45.09831974  033.61195063
111  45.09696311  033.60473837
111  45.09574098  033.60640168
112  45.09574098  033.60640168  45.09562053  033.60650850
111  45.09551459  033.60652140
111  45.09468002  033.60533454
111  45.09469194  033.60531669
111  45.09465611  033.60526641
111  45.09466772  033.60524837
111  45.09462545  033.60518691
111  45.09463869  033.60516746
111  45.09460414  033.60511521
111  45.09462810  033.60508156
111  45.09459855  033.60503885
111  45.09459531  033.60498014
111  45.09462873  033.60492808
111  45.09460785  033.60489087
111  45.09463926  033.60484703
111  45.09462931  033.60482582
111  45.09466476  033.60477623
111  45.09465565  033.60475813
111  45.09469573  033.60469860
111  45.09468454  033.60467787
111  45.09590178  033.60297844
111  45.09592779  033.60298151
111  45.09604121  033.60282344
111  45.09706415  033.60429548
114  45.09706415  033.60429548  45.09706939  033.60452220
111  45.10019443  033.60876014
111  45.10018829  033.60880421
111  45.10020569  033.60895920
111  45.10015426  033.60910736
111  45.09886309  033.61090048
112  45.09886309  033.61090048  45.09874940  033.61098968
111  45.09861848  033.61098487
111  45.09660286  033.60809097
111  45.09663433  033.60803986
111  45.09652770  033.60788741
111  45.09646342  033.60789078
111  45.09572941  033.60683693
112  45.09572941  033.60683693  45.09570864  033.60673610
111  45.09581219  033.60650616
111  45.09702683  033.60479940
112  45.09702683  033.60479940  45.09717258  033.60463680
113  45.09730174  033.60465022
111  45.09036932  033.58580353
111  45.09056001  033.58580271
111  45.09056012  033.58585407
111  45.09061399  033.58585384
111  45.09061417  033.58593624
111  45.09064225  033.58593612
111  45.09064290  033.58624136
111  45.09071900  033.58624103
111  45.09071816  033.58585339
111  45.09077310  033.58585315
111  45.09077299  033.58580180
111  45.09089470  033.58580127
111  45.09089482  033.58585506
111  45.09094551  033.58585484
111  45.09094621  033.58618245
111  45.09105375  033.58618198
111  45.09105305  033.58585438
111  45.09110976  033.58585413
111  45.09110964  033.58580035
111  45.09121050  033.58579991
111  45.09121063  033.58585663
111  45.09126673  033.58585639
111  45.09126777  033.58633722
111  45.09137531  033.58633676
111  45.09137428  033.58585593
111  45.09142712  033.58585570
111  45.09142700  033.58579898
111  45.09154903  033.58579845
111  45.09154921  033.58588029
111  45.09156674  033.58588022
111  45.09156738  033.58617959
111  45.09167283  033.58617914
111  45.09167218  033.58587976
111  45.09169261  033.58587967
111  45.09169243  033.58579784
111  45.09182075  033.58579790
111  45.09182443  033.58585286
111  45.09187761  033.58585192
111  45.09187775  033.58633432
111  45.09198352  033.58633246
111  45.09198338  033.58585005
111  45.09212249  033.58584760
111  45.09213791  033.58592414
111  45.09216983  033.58591334
111  45.09230679  033.58651129
111  45.09225594  033.58653466
111  45.09226708  033.58658329
111  45.09211596  033.58665677
111  45.09214766  033.58679517
111  45.09229878  033.58672169
111  45.09232347  033.58682948
111  45.09190896  033.58701762
111  45.09194146  033.58715963
111  45.09235628  033.58697279
111  45.09237319  033.58704657
111  45.09242403  033.58702321
111  45.09245221  033.58714621
111  45.09243778  033.58715288
111  45.09248817  033.58737136
111  45.09245512  033.58738666
111  45.09247148  033.58745759
111  45.09221230  033.58757755
111  45.09224445  033.58771692
111  45.09250362  033.58759696
111  45.09252051  033.58767015
111  45.09255357  033.58765485
111  45.09263276  033.58799818
111  45.09261814  033.58800494
111  45.09262871  033.58805074
111  45.09257317  033.58807645
111  45.09257832  033.58809877
111  45.09225169  033.58824995
111  45.09228519  033.58839518
111  45.09264598  033.58822820
111  45.09266175  033.58829658
111  45.09269775  033.58827992
111  45.09276944  033.58859074
111  45.09275119  033.58859919
111  45.09276656  033.58866583
111  45.09244058  033.58881670
111  45.09247342  033.58895908
111  45.09279940  033.58880820
111  45.09281639  033.58888188
111  45.09284907  033.58886676
111  45.09289459  033.58906732
111  45.09278519  033.58911713
111  45.09278312  033.58910801
111  45.09263435  033.58917576
111  45.09265551  033.58926902
111  45.09280583  033.58920057
111  45.09279603  033.58915737
111  45.09290388  033.58910826
111  45.09294153  033.58927418
111  45.09290673  033.58929002
111  45.09292267  033.58936026
111  45.09244751  033.58957662
111  45.09247949  033.58971754
111  45.09267882  033.58962678
111  45.09267337  033.58960279
111  45.09293458  033.58948385
111  45.09293977  033.58950672
111  45.09295440  033.58950006
111  45.09297154  033.58957559
111  45.09300909  033.58955850
111  45.09307628  033.58985460
111  45.09304303  033.58986974
111  45.09305924  033.58994119
111  45.09278972  033.59006391
111  45.09282228  033.59020737
111  45.09309180  033.59008464
111  45.09310765  033.59015449
111  45.09314090  033.59013935
111  45.09315259  033.59019084
111  45.09311655  033.59020829
111  45.09313563  033.59028335
111  45.09294546  033.59036966
111  45.09296792  033.59046431
111  45.09298464  033.59045666
111  45.09299525  033.59050401
111  45.09314586  033.59043738
111  45.09316041  033.59048374
111  45.09317385  033.59047473
111  45.09317642  033.59050977
111  45.09315141  033.59053779
111  45.09315440  033.59055118
111  45.09314612  033.59057522
111  45.09315434  033.59059436
111  45.09313320  033.59062261
111  45.09313715  033.59062974
111  45.09096309  033.59361210
111  45.09095004  033.59358946
111  45.09089507  033.59366572
111  45.09087320  033.59362888
111  45.09083107  033.59368363
111  45.09080746  033.59364624
111  45.09076708  033.59369942
111  45.09074648  033.59366262
111  45.09072932  033.59368501
111  45.09069427  033.59362976
111  45.09066376  033.59366412
111  45.09064811  033.59363776
111  45.09065664  033.59362434
111  45.09011783  033.59289733
111  45.09011895  033.59296279
111  45.08984977  033.59259907
111  45.08984386  033.58986640
111  45.09007801  033.58945990
111  45.09009451  033.58966831
111  45.09024019  033.58967544
111  45.09024132  033.58946217
111  45.09031090  033.58946313
111  45.09031075  033.58949144
111  45.09032552  033.58949098
111  45.09032602  033.58944092
111  45.09043225  033.58944057
111  45.09043126  033.58939550
111  45.09055629  033.58932469
111  45.09054828  033.58923290
111  45.09053352  033.58611211
111  45.09051805  033.58611007
111  45.09052069  033.58607215
111  45.09048328  033.58607038
111  45.09047890  033.58608687
111  45.09042847  033.58607254
111  45.09039468  033.58598552
111  45.09035137  033.58598180
111  45.09034299  033.58594723
113  45.09038173  033.58592750
111  45.09321297  033.59070209
111  45.09323756  033.59067094
111  45.09326051  033.59070202
111  45.09330044  033.59065330
111  45.09331279  033.59070950
111  45.09334535  033.59069564
111  45.09336382  033.59079434
111  45.09331038  033.59081353
111  45.09331490  033.59083673
111  45.09320853  033.59087794
111  45.09323629  033.59102197
111  45.09339623  033.59096494
111  45.09342231  033.59112145
111  45.09328363  033.59118168
111  45.09331625  033.59135069
111  45.09336440  033.59133752
111  45.09336996  033.59135863
111  45.09342443  033.59134452
111  45.09343243  033.59139183
111  45.09347601  033.59144860
111  45.09348890  033.59150335
111  45.09356363  033.59142510
111  45.09371462  033.59107649
111  45.09368558  033.59093330
111  45.09355540  033.59097759
111  45.09346529  033.59047272
111  45.09352166  033.59045360
111  45.09351221  033.59040367
111  45.09338193  033.59045436
111  45.09333762  033.59027390
111  45.09335225  033.59026673
111  45.09334756  033.59024864
111  45.09360011  033.59013527
111  45.09359553  033.59011402
111  45.09363829  033.59009784
111  45.09364585  033.59012002
111  45.09365866  033.59011889
111  45.09366235  033.59012975
111  45.09367408  033.59012568
111  45.09360696  033.58983666
111  45.09358741  033.58985327
111  45.09358818  033.58988306
111  45.09324559  033.59002949
111  45.09324031  033.59000526
111  45.09318632  033.59002846
111  45.09315059  033.58987081
111  45.09316416  033.58986319
111  45.09315932  033.58983948
111  45.09357773  033.58964743
111  45.09359541  033.58961627
111  45.09368539  033.58958270
111  45.09359955  033.58920770
111  45.09354916  033.58912475
111  45.09303637  033.58936747
111  45.09298479  033.58914913
111  45.09301870  033.58913357
111  45.09300552  033.58906453
111  45.09326487  033.58894302
111  45.09323265  033.58879711
111  45.09297582  033.58891360
111  45.09295758  033.58884313
111  45.09291761  033.58886067
111  45.09285646  033.58858494
111  45.09288968  033.58857002
111  45.09288458  033.58854853
111  45.09314400  033.58842608
111  45.09311396  033.58830108
111  45.09313122  033.58829275
111  45.09309782  033.58815380
111  45.09308055  033.58816212
111  45.09305212  033.58804383
111  45.09279621  033.58815977
111  45.09279103  033.58813921
111  45.09277611  033.58814477
111  45.09271255  033.58787796
111  45.09272823  033.58787081
111  45.09271756  033.58782129
111  45.09277116  033.58779727
111  45.09276600  033.58777555
111  45.09303653  033.58764638
111  45.09300340  033.58750713
111  45.09273286  033.58763629
111  45.09272613  033.58760801
111  45.09267387  033.58763367
111  45.09266257  033.58758597
111  45.09264760  033.58759412
111  45.09259004  033.58734608
111  45.09260981  033.58733674
111  45.09260430  033.58731536
111  45.09285999  033.58719825
111  45.09282865  033.58706158
111  45.09284510  033.58705402
111  45.09281443  033.58692028
111  45.09279799  033.58692785
111  45.09277143  033.58681203
111  45.09251253  033.58693049
111  45.09250538  033.58690583
111  45.09247350  033.58691971
111  45.09241294  033.58664739
111  45.09244329  033.58663422
111  45.09242768  033.58656037
111  45.09275454  033.58640927
111  45.09272257  033.58626935
111  45.09239470  033.58641544
111  45.09237862  033.58634299
111  45.09234286  033.58635730
111  45.09231711  033.58623855
111  45.09235138  033.58622279
111  45.09233431  033.58614691
111  45.09255722  033.58604630
111  45.09252501  033.58590312
111  45.09230210  033.58600373
111  45.09228597  033.58593199
111  45.09225322  033.58594632
111  45.09224780  033.58592149
111  45.09227888  033.58590755
111  45.09226019  033.58583076
111  45.09227942  033.58581688
111  45.09227132  033.58579407
111  45.09230940  033.58576861
111  45.09231845  033.58579065
111  45.09259924  033.58557784
111  45.09255117  033.58544888
111  45.09221578  033.58569779
111  45.09220289  033.58567337
111  45.09219990  033.58533913
111  45.09226051  033.58533762
111  45.09225965  033.58530752
111  45.09242152  033.58530315
111  45.09242422  033.58509397
111  45.09202329  033.58510105
111  45.09202411  033.58523425
111  45.09199699  033.58523748
111  45.09199767  033.58531141
111  45.09208540  033.58530933
111  45.09208699  033.58546627
111  45.09210427  033.58546581
111  45.09210588  033.58557915
111  45.09209188  033.58559811
111  45.09209270  033.58564853
111  45.09205154  033.58564994
111  45.09205296  033.58569733
111  45.09189667  033.58570380
111  45.09189580  033.58565231
111  45.09184615  033.58565306
111  45.09184320  033.58524660
111  45.09173650  033.58524822
111  45.09174028  033.58564987
111  45.09168324  033.58565400
111  45.09168346  033.58570331
111  45.09160252  033.58570372
111  45.09160239  033.58565237
111  45.09154600  033.58565265
111  45.09154516  033.58532339
111  45.09144268  033.58532392
111  45.09144352  033.58565318
111  45.09139025  033.58565345
111  45.09139038  033.58570481
111  45.09129931  033.58570527
111  45.09129931  033.58565294
111  45.09123858  033.58565294
111  45.09123859  033.58525006
111  45.09113585  033.58525006
111  45.09113584  033.58565293
111  45.09108270  033.58565293
111  45.09108270  033.58570526
111  45.09099839  033.58570554
111  45.09099831  033.58565477
111  45.09094555  033.58565494
111  45.09094502  033.58532548
111  45.09083691  033.58532583
111  45.09083744  033.58565529
111  45.09078392  033.58565547
111  45.09078400  033.58570623
111  45.09066194  033.58570663
111  45.09066186  033.58565760
111  45.09061092  033.58565776
111  45.09061026  033.58525084
111  45.09050459  033.58525118
111  45.09050525  033.58565810
111  45.09045476  033.58565827
111  45.09045484  033.58570730
111  45.09031938  033.58570774
111  45.09031414  033.58547150
111  45.09017225  033.58546669
111  45.09017798  033.58569549
111  45.08982353  033.58569594
111  45.08982210  033.58431857
112  45.08982210  033.58431857  45.08981906  033.58418610
112  45.08980271  033.58401214  45.08980683  033.58387351
111  45.08980271  033.58401214
112  45.08980271  033.58401214  45.08982651  033.58369991
112  45.09007306  033.58336315  45.09016401  033.58329255
111  45.09007306  033.58336315
111  45.09475426  033.58147953
111  45.09503445  033.58169261
111  45.09523324  033.58277613
111  45.09519872  033.58278882
111  45.09521601  033.58288516
111  45.09540274  033.58281023
111  45.09538959  033.58272509
111  45.09536130  033.58273526
111  45.09516273  033.58165608
111  45.09534083  033.58123216
111  45.09655828  033.58071872
111  45.09678662  033.58097682
111  45.09680758  033.58151772
111  45.09681663  033.58151878
111  45.09683267  033.58178465
111  45.09680184  033.58179005
111  45.09680646  033.58188792
111  45.09696498  033.58184452
111  45.09693481  033.58097312
111  45.09715230  033.58061469
112  45.09715230  033.58061469  45.09729135  033.58058000
111  45.09766921  033.58064224
111  45.09829963  033.58079496
112  45.09829963  033.58079496  45.09837141  033.58088059
111  45.09854452  033.58117045
111  45.09870112  033.58211262
111  45.09865955  033.58212757
111  45.09867440  033.58220610
111  45.09873397  033.58222219
111  45.09877039  033.58218873
111  45.09888417  033.58214736
111  45.09886733  033.58205189
111  45.09883097  033.58206544
111  45.09869199  033.58124468
111  45.09892532  033.58096592
111  45.09917290  033.58105437
112  45.09917290  033.58105437  45.09952677  033.58122207
111  45.09982165  033.58156630
111  45.10129766  033.58345907
111  45.10193498  033.58439919
111  45.10190453  033.58493935
111  45.10157833  033.58534646
111  45.10155355  033.58531014
111  45.10150516  033.58536642
111  45.10163962  033.58558622
111  45.10169155  033.58552062
111  45.10166701  033.58547957
111  45.10199811  033.58508042
111  45.10239178  033.58508341
111  45.10296291  033.58601621
111  45.10375645  033.58762723
111  45.10364627  033.58814682
111  45.10329902  033.58841207
111  45.10325257  033.58839495
111  45.10319939  033.58843905
111  45.10329891  033.58868885
111  45.10336231  033.58864516
111  45.10334660  033.58859848
111  45.10373031  033.58829477
111  45.10409514  033.58844236
112  45.10409514  033.58844236  45.10427523  033.58892944
112  45.10454235  033.59037663  45.10462547  033.59112242
111  45.10454235  033.59037663
111  45.10467298  033.59170882
111  45.10442067  033.59211924
111  45.10404067  033.59216072
111  45.10403748  033.59211243
111  45.10397026  033.59212055
111  45.10397244  033.59216337
111  45.10394602  033.59219700
111  45.10395839  033.59234680
111  45.10398671  033.59240013
111  45.10404449  033.59239453
111  45.10404464  033.59234359
111  45.10442658  033.59230798
111  45.10471105  033.59265632
112  45.10471105  033.59265632  45.10473553  033.59311972
111  45.10472332  033.59396176
111  45.10463624  033.59548635
112  45.10463624  033.59548635  45.10461194  033.59576943
111  45.10456240  033.59606615
111  45.10452653  033.59609342
111  45.10391868  033.59579977
111  45.10390262  033.59586162
111  45.10392225  033.59587000
111  45.10392902  033.59584263
111  45.10454156  033.59614515
111  45.10453563  033.59617593
111  45.10454787  033.59619459
111  45.10425981  033.59785737
112  45.10425981  033.59785737  45.10416536  033.59831234
111  45.10406055  033.59864284
111  45.10371711  033.59894497
111  45.10321548  033.59878818
111  45.10317763  033.59902410
111  45.10319575  033.59902633
111  45.10321544  033.59900454
111  45.10323842  033.59904342
111  45.10326884  033.59905397
111  45.10328987  033.59902034
111  45.10364043  033.59910294
111  45.10376058  033.59933774
111  45.10378178  033.59956037
111  45.10345300  033.60054723
112  45.10345300  033.60054723  45.10328047  033.60102895
111  45.10297484  033.60165728
111  45.10235298  033.60287445
111  45.10171757  033.60481519
111  45.10137165  033.60496513
111  45.10104579  033.60473362
111  45.10104838  033.60470591
111  45.10096804  033.60465118
111  45.10088059  033.60489071
111  45.10094325  033.60493531
111  45.10095207  033.60491380
111  45.10128804  033.60515460
111  45.10142251  033.60570916
111  45.10077186  033.60771491
112  45.10077186  033.60771491  45.10068076  033.60788527
111  45.10056506  033.60786839
111  45.09140597  033.59472551
111  45.09144626  033.59466354
111  45.09098178  033.59402292
111  45.09094963  033.59405279
111  45.09084975  033.59389959
113  45.09320051  033.59068701
111  45.09913431  033.57989989
111  45.09933058  033.58007807
111  45.09938089  033.57996476
111  45.09926326  033.57985234
111  45.09935098  033.57965515
111  45.09974543  033.58001715
111  45.09971719  033.58007927
111  45.09981254  033.58016118
111  45.09977874  033.58023938
111  45.09973613  033.58020161
111  45.09970407  033.58026605
111  45.09961197  033.58018375
111  45.09954257  033.58034423
111  45.09964760  033.58043106
111  45.09967947  033.58036728
111  45.09972683  033.58035923
111  45.09979542  033.58040938
111  45.09984929  033.58028790
112  45.09984929  033.58028790  45.09987902  033.58025692
111  45.09993018  033.58027445
111  45.10001150  033.58034525
112  45.10001150  033.58034525  45.10003424  033.58038366
111  45.10002722  033.58046308
111  45.09993042  033.58070429
111  45.10008959  033.58084082
111  45.10017260  033.58106940
112  45.10017260  033.58106940  45.10020408  033.58127382
112  45.10000360  033.58135724  45.09984968  033.58135972
111  45.10000360  033.58135724
111  45.09986753  033.58133913
111  45.09985690  033.58136410
111  45.09968772  033.58120442
112  45.09968772  033.58120442  45.09940752  033.58095584
111  45.09915430  033.58085137
111  45.09889127  033.58076194
111  45.09883787  033.58064639
111  45.09882364  033.58064247
111  45.09880474  033.57934191
111  45.09890000  033.57922698
111  45.09924024  033.57954965
113  45.09924459  033.57968199
110 2 0.00 0.0000 New Taxiway 9
111  45.08883496  033.57745846
111  45.08886730  033.57747020
112  45.08886730  033.57747020  45.08892866  033.57719811
111  45.08907096  033.57714268
111  45.08913382  033.57714870
111  45.08932788  033.57729385
111  45.08954775  033.57761178
111  45.08969796  033.57747527
111  45.08998582  033.57755870
111  45.09003581  033.57761579
111  45.09013190  033.57750084
111  45.09007218  033.57740809
111  45.09014257  033.57706134
111  45.09020819  033.57706082
111  45.09020098  033.57689675
111  45.08916824  033.57688666
112  45.08916824  033.57688666  45.08895035  033.57685643
112  45.08893388  033.57626904  45.08909308  033.57610780
111  45.08893388  033.57626904
111  45.08910615  033.57616869
111  45.08926039  033.57616514
111  45.08925870  033.57629175
111  45.08928834  033.57629126
111  45.08928912  033.57621150
111  45.08930169  033.57617948
111  45.08935656  033.57617904
111  45.08936215  033.57634431
111  45.08945042  033.57635187
111  45.08945015  033.57563478
111  45.08931053  033.57563366
111  45.08931000  033.57573254
111  45.08889421  033.57574321
111  45.08889442  033.57571568
111  45.08884586  033.57571571
113  45.08884947  033.57737573
112  45.08892914  033.57579103  45.08896990  033.57578473
111  45.08892914  033.57579103
111  45.08936662  033.57579290
112  45.08936662  033.57579290  45.08939849  033.57580655
112  45.08936158  033.57608006  45.08932082  033.57609790
111  45.08936158  033.57608006
111  45.08892222  033.57609319
114  45.08892222  033.57609319  45.08887627  033.57608689
110 1 0.00 0.0000 New Taxiway 8
111  45.08887381  033.58048651
112  45.08887381  033.58048651  45.08886309  033.58039296
111  45.08885612  033.58026690
111  45.08884371  033.57759505
111  45.08883123  033.57755526
111  45.08883496  033.57745846
111  45.08884947  033.57737573
111  45.08884586  033.57571571
111  45.08884561  033.57560001
111  45.08882407  033.57557700
111  45.08871636  033.57564779
111  45.08874761  033.57960170
111  45.08875050  033.57988943
111  45.08875418  033.58025586
112  45.08875418  033.58025586  45.08875830  033.58039146
113  45.08876813  033.58051297
110 1 0.00 0.0000 New Taxiway 7
111  45.09381803  033.58088309
112  45.09381803  033.58088309  45.09370686  033.58133190
111  45.09347746  033.58175719
111  45.09356459  033.58172117
112  45.09356459  033.58172117  45.09369429  033.58147183
111  45.09378193  033.58121770
112  45.09378193  033.58121770  45.09383072  033.58145917
111  45.09394731  033.58156295
111  45.09410700  033.58149693
112  45.09410700  033.58149693  45.09392851  033.58148818
112  45.09382884  033.58115332  45.09382205  033.58099759
111  45.09382884  033.58115332
111  45.09390649  033.58057700
111  45.09396966  033.58058081
111  45.09397786  033.58053537
111  45.09400256  033.58051517
111  45.09403114  033.58022520
112  45.09403114  033.58022520  45.09403114  033.58020253
111  45.09400599  033.58018217
111  45.09395823  033.58016412
111  45.09409289  033.57908949
111  45.09404863  033.57907418
113  45.09383304  033.58076531
110 1 0.00 45.3700 New Taxiway 4
111  45.10191101  033.61983428
111  45.10229640  033.61929861
111  45.10216175  033.61910743
111  45.10196553  033.61937466
111  45.10146034  033.61912184
111  45.10142905  033.61916315
111  45.10144726  033.61918508
111  45.10151891  033.61948688
111  45.10169667  033.61973392
113  45.10177186  033.61963390
110 1 0.00 45.3700 New Taxiway 3
111  45.08156601  033.59065324
111  45.08195212  033.59011683
111  45.08183092  033.58993886
111  45.08148625  033.59040806
111  45.08148689  033.59043235
113  45.08145169  033.59048098
110 1 0.00 0.0000 New Taxiway 37
111  45.08984977  033.59259907
111  45.09011895  033.59296279
111  45.09011783  033.59289733
111  45.09009451  033.58966831
111  45.09007801  033.58945990
113  45.08984386  033.58986640
130 Boundary
111  45.07649300  033.58626782
111  45.10284704  033.62418401
111  45.10739122  033.62849283
111  45.10757378  033.62875017
111  45.10820882  033.62926590
111  45.10876327  033.62851432
111  45.10500169  033.62300665
111  45.10497115  033.62180868
111  45.10465405  033.62088086
111  45.10650557  033.61796250
111  45.10640928  033.61562865
111  45.10368346  033.61160156
111  45.10581955  033.60737386
111  45.10595226  033.60708130
111  45.10602691  033.60661111
111  45.10601480  033.60591711
111  45.10535440  033.60488367
111  45.10530268  033.60433450
111  45.10529886  033.60376062
111  45.10506092  033.60264476
111  45.10486293  033.60128063
111  45.10580626  033.60045790
111  45.10585239  033.59980652
111  45.10582894  033.59939990
111  45.10551945  033.59901461
111  45.10588344  033.59614053
111  45.10569788  033.59550501
111  45.10615957  033.59533342
111  45.10618959  033.59458841
111  45.10699603  033.59459716
111  45.10299229  033.58316420
111  45.10302511  033.58313920
111  45.10099251  033.57751579
111  45.10049752  033.57782627
111  45.10044378  033.57765616
111  45.09885165  033.57883367
111  45.09611911  033.57897315
111  45.09591796  033.57889224
111  45.09412333  033.57906402
111  45.09389568  033.57900196
111  45.09328844  033.57921603
111  45.09311326  033.57989977
111  45.09182941  033.58038062
111  45.09161224  033.58018853
111  45.09146451  033.58017416
111  45.09146172  033.57961885
111  45.09024538  033.57983502
111  45.09015376  033.57766239
111  45.09032551  033.57763766
111  45.09030141  033.57670782
111  45.09014097  033.57670698
111  45.09014385  033.57652528
111  45.09005031  033.57652519
111  45.09000885  033.57552999
111  45.08774557  033.57557298
111  45.08773609  033.57570498
111  45.08791668  033.57703520
111  45.08716156  033.57702501
111  45.08713615  033.57637859
111  45.08627215  033.57643339
111  45.08614698  033.57633725
111  45.08523700  033.57636544
111  45.08511057  033.57645593
111  45.08499203  033.57689172
111  45.08499996  033.57808389
111  45.08510048  033.57809401
111  45.08475217  033.57882555
111  45.08447239  033.58026740
111  45.08380886  033.58066906
111  45.08365493  033.58086772
111  45.08352267  033.58069334
111  45.08272197  033.58180204
111  45.08183482  033.58041629
111  45.08175188  033.58037081
111  45.08139200  033.58033978
111  45.07982212  033.57808911
111  45.07878099  033.57949407
111  45.07489371  033.57393054
111  45.07492325  033.57097320
111  45.07482557  033.57095142
111  45.07474821  033.57099397
111  45.07471607  033.57397808
111  45.07393909  033.57275946
111  45.07385313  033.57273504
111  45.07381431  033.57278631
111  45.07390300  033.57291743
111  45.07376917  033.57311968
111  45.07535046  033.57537123
111  45.07304166  033.57834392
111  45.07304268  033.57865015
113  45.07748531  033.58499655
120 Linear Feature 29
111  45.10274814  033.61830865 4
115  45.10262983  033.61814088
120 Linear Feature 28
111  45.10109441  033.61453149 4
115  45.10096916  033.61470509
120 Linear Feature 27
111  45.09831974  033.61195063 4
115  45.09820503  033.61178394
120 Linear Feature 26
111  45.08894785  033.59624218 4
115  45.08884199  033.59608631
120 Linear Feature 25
111  45.08578324  033.59394062 4
115  45.08568261  033.59379695
120 Linear Feature 24
111  45.08502677  033.59180733 4
115  45.08514506  033.59165338
120 Linear Feature 23
111  45.08260126  033.58953822 4
115  45.08247917  033.58935906
120 Linear Feature 41
112  45.08975862  033.58919386  45.08976494  033.58897092 20
111  45.08991040  033.58893624 20
111  45.08997286  033.58893572 20
111  45.09028808  033.58893309
112  45.09028808  033.58893309  45.09038930  033.58894145 20
115  45.09040585  033.58909124
120 Linear Feature 41
112  45.08975755  033.58888755  45.08977501  033.58865457 20
111  45.08991171  033.58863422 20
111  45.08997044  033.58863454 20
111  45.09024388  033.58863608
112  45.09024388  033.58863608  45.09039571  033.58864743 20
115  45.09040536  033.58886913
120 Linear Feature 41
112  45.08975655  033.58860368  45.08976187  033.58837715 20
111  45.08990832  033.58834816 20
111  45.08997164  033.58834725 20
111  45.09023463  033.58834346
112  45.09023463  033.58834346  45.09038975  033.58836078 20
115  45.09040472  033.58858053
120 Linear Feature 41
112  45.08975539  033.58826989  45.08977310  033.58805961 20
111  45.08991908  033.58803717 20
111  45.08997043  033.58803646 20
111  45.09023476  033.58803283
