I
1050 Generated by WorldEditor 1.7.1r2

1    564 1 0 KMRB Eastern Wv Shepherd Field
1302 city Martinsburg
111  39.40462309 -077.98370207
111  39.40457433 -077.98388280
111  39.40442357 -077.98379107
111  39.40428067 -077.98372461
112  39.40428067 -077.98372461  39.40411512 -077.98370203
111  39.40405265 -077.98387856
111  39.40384942 -077.98461842
112  39.40396673 -077.98491351  39.40410718 -077.98498408
111  39.40396673 -077.98491351
111  39.40425766 -077.98505673
111  39.40421246 -077.98522427
111  39.40414506 -077.98546882
111  39.40409809 -077.98564294
111  39.40381270 -077.98550107
112  39.40381270 -077.98550107  39.40364670 -077.98545593
111  39.40357845 -077.98562854
111  39.40336531 -077.98638681
112  39.40347436 -077.98667120  39.40361480 -077.98674391
111  39.40347436 -077.98667120
111  39.40377899 -077.98682584
111  39.40373444 -077.98699101
111  39.40366196 -077.98723570
111  39.40361463 -077.98741226
111  39.40353018 -077.98736006
111  39.40335012 -077.98727569
112  39.40335012 -077.98727569  39.40317355 -077.98720679
111  39.40309103 -077.98739823
111  39.40288119 -077.98817015
112  39.40299024 -077.98845882  39.40312903 -077.98853152
111  39.40299024 -077.98845882
111  39.40329265 -077.98861332
111  39.40497036 -077.98821789
112  39.40506998 -077.98842056  39.40519505 -077.98847698
111  39.40506998 -077.98842056
111  39.40583805 -077.98876152
111  39.40582084 -077.98882636
111  39.40568175 -077.98877076
112  39.40568175 -077.98877076  39.40558995 -077.98873364
111  39.40554053 -077.98884183
111  39.40551759 -077.98891767
111  39.40543511 -077.98887996
111  39.40542243 -077.98892223
111  39.40492216 -077.98869503
111  39.40482546 -077.98905301
111  39.40490036 -077.98908855
111  39.40490820 -077.98906306
111  39.40529277 -077.98924298
111  39.40528704 -077.98926543
111  39.40529621 -077.98926971
111  39.40527671 -077.98936475
112  39.40527671 -077.98936475  39.40525300 -077.98949221
112  39.40543276 -077.98956968  39.40551690 -077.98955112
111  39.40543276 -077.98956968
111  39.40554654 -077.98955062
111  39.40556280 -077.98963304
111  39.40533136 -077.98967557
112  39.40533136 -077.98967557  39.40512253 -077.98974388
111  39.40505612 -077.98996918
111  39.40500778 -077.99014073
111  39.40494546 -077.99011625
111  39.40503452 -077.98978837
112  39.40499904 -077.98965581  39.40494056 -077.98961613
111  39.40499904 -077.98965581
111  39.40489233 -077.98960532
112  39.40489233 -077.98960532  39.40487397 -077.98959789
111  39.40487052 -077.98962017
111  39.40485446 -077.98967511
111  39.40478447 -077.98964541
111  39.40479824 -077.98959344
112  39.40478256 -077.98955340  39.40475962 -077.98954152
111  39.40478256 -077.98955340
111  39.40480627 -077.98947019
111  39.40501854 -077.98957265
112  39.40501854 -077.98957265  39.40508106 -077.98959089
111  39.40508841 -077.98953327
111  39.40478676 -077.98939594
112  39.40478676 -077.98939594  39.40467644 -077.98937177
111  39.40462957 -077.98947910
111  39.40456302 -077.98972412
111  39.40453319 -077.98981024
111  39.40410176 -077.98962166
112  39.40401431 -077.98967188  39.40399251 -077.98974316
111  39.40401431 -077.98967188
111  39.40399436 -077.98974581
112  39.40399436 -077.98974581  39.40398221 -077.98980487
111  39.40400580 -077.98985060
111  39.40390624 -077.98980666
111  39.40395030 -077.98964096
112  39.40395030 -077.98964096  39.40396335 -077.98957272
111  39.40390670 -077.98953107
111  39.40292265 -077.98909530
112  39.40292265 -077.98909530  39.40272041 -077.98902089
111  39.40262524 -077.98921334
111  39.40257964 -077.98929544
112  39.40262189 -077.99021562  39.40274888 -077.99071836
111  39.40256972 -077.99132253
111  39.40251024 -077.99129174 3 102
111  39.40157836 -077.99468645
111  39.40163784 -077.99471981
112  39.40163784 -077.99471981  39.40130300 -077.99588689
111  39.40044424 -077.99551266
111  39.39984243 -077.99524891
111  39.39970072 -077.99518680
112  39.39970072 -077.99518680  39.39939538 -077.99507433
111  39.39927046 -077.99543055
111  39.39898297 -077.99646971
112  39.39901469 -077.99674938  39.39906426 -077.99688024
112  39.39912374 -077.99705728  39.39919908 -077.99726511
111  39.39915150 -077.99745241
111  39.39897305 -077.99809129
111  39.39858840 -077.99792452
111  39.39824936 -077.99916892
111  39.39773186 -077.99893544
111  39.40003812 -077.99047534 102
112  39.39983221 -077.99013455  39.39970168 -077.99007896
111  39.39983221 -077.99013455 102
111  39.39964263 -077.99005206 102
111  39.39945944 -077.98997234
112  39.39945944 -077.98997234  39.39923806 -077.98986835 102
111  39.39929417 -077.98960353 102
111  39.39987000 -077.98749122 102
112  39.39981148 -077.98720398  39.39969995 -077.98713627
111  39.39981148 -077.98720398 102
111  39.39957268 -077.98709639
111  39.39945151 -077.98755432
111  39.39941728 -077.98753840
111  39.39953845 -077.98708047 102
111  39.39925173 -077.98694860 102
112  39.39906386 -077.98706893  39.39900489 -077.98720813
111  39.39906386 -077.98706893 102
111  39.39890157 -077.98767861
112  39.39890157 -077.98767861  39.39886852 -077.98781047
111  39.39898434 -077.98790361
111  39.39902210 -077.98791579
111  39.39903414 -077.98853619
111  39.39901898 -077.98865934
111  39.39888741 -077.98860101
111  39.39889568 -077.98857706
111  39.39887727 -077.98856865
111  39.39839561 -077.98834846
111  39.39837483 -077.98833896
111  39.39829016 -077.98811929
111  39.39837645 -077.98779720
111  39.39799566 -077.98762100
111  39.39791029 -077.98794707
111  39.39781744 -077.98790411
111  39.39794351 -077.98742610
111  39.39863797 -077.98773738
112  39.39881519 -077.98763977  39.39885375 -077.98749901
111  39.39881519 -077.98763977 102
111  39.39897804 -077.98702799
112  39.39897804 -077.98702799  39.39900035 -077.98688467 102
111  39.39892101 -077.98679772 102
111  39.39608208 -077.98550251 102
112  39.39567976 -077.98576598  39.39557453 -077.98612694
111  39.39567976 -077.98576598
111  39.39563680 -077.98592627
111  39.39541285 -077.98582557
112  39.39549044 -077.98568291  39.39551215 -077.98559645
111  39.39549044 -077.98568291
112  39.39549044 -077.98568291  39.39556727 -077.98534140 102
111  39.39537117 -077.98517817 102
111  39.39507015 -077.98504083 102
112  39.39474001 -077.98429182  39.39484622 -077.98373321
111  39.39474001 -077.98429182 102
111  39.39509950 -077.98297714 102
111  39.39524468 -077.98271591
112  39.39528859 -077.98245086  39.39536570 -077.98237068
111  39.39528859 -077.98245086
111  39.39543233 -077.98231319
111  39.39561661 -077.98218435
111  39.39566871 -077.98206642
111  39.39559725 -077.98208765
111  39.39558619 -077.98204198
111  39.39565964 -077.98201779
111  39.39568695 -077.98199628
111  39.39567144 -077.98165108
112  39.39561246 -077.98152017  39.39556977 -077.98146493
111  39.39561246 -077.98152017
111  39.39557863 -077.98157214
111  39.39548657 -077.98151228
111  39.39552858 -077.98143156
111  39.39565048 -077.98136476
111  39.39566334 -077.98139362
111  39.39564356 -077.98140892
111  39.39564538 -077.98145202
111  39.39571304 -077.98157259
111  39.39576804 -077.98159042
111  39.39574058 -077.98172699
111  39.39573350 -077.98173024
111  39.39573844 -077.98188365
112  39.39573844 -077.98188365  39.39575359 -077.98201906
111  39.39581136 -077.98202479
111  39.39587642 -077.98203857
111  39.39588917 -077.98194814
111  39.39596715 -077.98197799
111  39.39598917 -077.98201009
111  39.39599044 -077.98204866
111  39.39600141 -077.98206505
111  39.39602583 -077.98207022
111  39.39613646 -077.98185711
111  39.39620222 -077.98162759
111  39.39636650 -077.98098845
112  39.39635168 -077.98074254  39.39631797 -077.98061169
111  39.39635168 -077.98074254
111  39.39641298 -077.98073173
112  39.39641298 -077.98073173  39.39644867 -077.98087285
111  39.39641723 -077.98099859
111  39.39625788 -077.98163475
111  39.39618194 -077.98189477
111  39.39611930 -077.98201098
112  39.39611930 -077.98201098  39.39607662 -077.98211788
111  39.39617288 -077.98218065
111  39.39627093 -077.98221193
111  39.39630093 -077.98211658
111  39.39752699 -077.98265407
111  39.39768727 -077.98273594
111  39.39788906 -077.98284833
111  39.39803713 -077.98233535
111  39.39803342 -077.98230952
111  39.39788888 -077.98229253
111  39.39789514 -077.98225552
111  39.39802636 -077.98226041
111  39.39799748 -077.98205943
111  39.39800074 -077.98193661
111  39.39826071 -077.98097279
111  39.39844471 -077.98105077
111  39.39818769 -077.98201405
111  39.39814640 -077.98200206
112  39.39817515 -077.98208811  39.39823003 -077.98212451
111  39.39817515 -077.98208811
111  39.39823845 -077.98210989
112  39.39823845 -077.98210989  39.39828364 -077.98212421
111  39.39829332 -077.98206744
111  39.39825316 -077.98204229
111  39.39848582 -077.98117029
111  39.39868233 -077.98124530
111  39.39844228 -077.98212230
111  39.39840107 -077.98211106
112  39.39840107 -077.98211106  39.39839530 -077.98218897
111  39.39845215 -077.98224788
111  39.39845965 -077.98224781
111  39.39846151 -077.98225440
111  39.39850552 -077.98225601
111  39.39850821 -077.98224590
112  39.39855870 -077.98219058  39.39856991 -077.98215162
111  39.39855870 -077.98219058
111  39.39857827 -077.98211775
112  39.39857827 -077.98211775  39.39858660 -077.98208377
111  39.39857145 -077.98207514
111  39.39854700 -077.98206214
111  39.39876113 -077.98127982
111  39.39889533 -077.98133056
111  39.39868233 -077.98213171
111  39.39865920 -077.98212450
112  39.39864248 -077.98213605  39.39863896 -077.98215014
111  39.39864248 -077.98213605
111  39.39862826 -077.98219227
112  39.39862826 -077.98219227  39.39861738 -077.98223495
111  39.39865613 -077.98224509
111  39.39865613 -077.98225753
111  39.39871735 -077.98225752
111  39.39871735 -077.98224509
112  39.39879430 -077.98220687  39.39881031 -077.98216004
111  39.39879430 -077.98220687
111  39.39884902 -077.98202878
112  39.39884902 -077.98202878  39.39885606 -077.98200226
111  39.39881097 -077.98198021
111  39.39897386 -077.98136750
111  39.39911378 -077.98142812
111  39.39909181 -077.98152036
111  39.39905070 -077.98169296
111  39.39904301 -077.98172524
111  39.39890697 -077.98221925
112  39.39890697 -077.98221925  39.39890440 -077.98223085
111  39.39892086 -077.98225416
111  39.39894080 -077.98226657
111  39.39930649 -077.98225883
111  39.39944410 -077.98228192
111  39.39946348 -077.98234390
111  39.39932905 -077.98232924
111  39.39825347 -077.98231318
112  39.39825347 -077.98231318  39.39811928 -077.98232630
111  39.39808409 -077.98243131
111  39.39795625 -077.98287421
111  39.39796508 -077.98287802
111  39.39815523 -077.98279565
111  39.39819959 -077.98262331
111  39.39829692 -077.98266326
111  39.39825573 -077.98282817
111  39.39805016 -077.98291478
111  39.39896163 -077.98330853
111  39.39896767 -077.98335557
111  39.39899386 -077.98338564
111  39.39935058 -077.98341124
111  39.39930617 -077.98325846
111  39.39940703 -077.98319744
111  39.39947315 -077.98342003
111  39.39962029 -077.98333578
111  39.39959448 -077.98325287
111  39.39974021 -077.98316942
111  39.39976603 -077.98325232
111  39.39996865 -077.98313629
111  39.39993107 -077.98303599
111  39.39999826 -077.98300015
111  39.40005930 -077.98308438
111  39.40015121 -077.98303175
111  39.40028803 -077.98252032
111  39.40015299 -077.98245886
111  39.40019101 -077.98232288
111  39.40023560 -077.98234256
111  39.40024624 -077.98230325
111  39.40031961 -077.98203216
111  39.40033534 -077.98197405
111  39.40051824 -077.98129827 102
111  39.40114018 -077.98158201 102
111  39.40131693 -077.98165074
112  39.40131693 -077.98165074  39.40143685 -077.98169507 102
111  39.40148774 -077.98155681 102
111  39.40292278 -077.97629258 102
111  39.40332341 -077.97648254 102
111  39.40357649 -077.97659173 102
111  39.40372615 -077.97660690 102
111  39.40383512 -077.97654667
111  39.40420420 -077.97519275
111  39.40372567 -077.97497904
111  39.40373528 -077.97494935
112  39.40373528 -077.97494935  39.40380141 -077.97498338
111  39.40382527 -077.97489787
111  39.40385325 -077.97490997
111  39.40387644 -077.97492433
112  39.40387644 -077.97492433  39.40386289 -077.97499754
111  39.40389752 -077.97501659
113  39.40421380 -077.97515754
111  39.40231548 -077.99120664
111  39.40225535 -077.99117638
112  39.40226537 -077.99021446  39.40214344 -077.98962217
111  39.40226203 -077.98911851
111  39.40289342 -077.98679692
111  39.40179434 -077.98630407
112  39.40179434 -077.98630407  39.40176594 -077.98629543
111  39.40175091 -077.98632785
111  39.39959952 -077.99421115
112  39.39978994 -077.99475370  39.40006519 -077.99491809
111  39.39978994 -077.99475370
111  39.39996034 -077.99482942
111  39.40056831 -077.99509957
112  39.40132330 -077.99457430  39.40153369 -077.99388814
111  39.40132330 -077.99457430
113  39.40138511 -077.99458943 3 102
111  39.40652640 -077.97346146
112  39.40616895 -077.97253839  39.40567954 -077.97219467
111  39.40616895 -077.97253839
111  39.40588833 -077.97240004
112  39.40588833 -077.97240004  39.40564780 -077.97229195
111  39.40548912 -077.97262270
111  39.40178766 -077.98620246
112  39.40181104 -077.98624353  39.40183944 -077.98625867
111  39.40181104 -077.98624353
113  39.40291346 -077.98672991
111  39.40746012 -077.97003075
112  39.40711269 -077.96902768  39.40656816 -077.96867531
111  39.40711269 -077.96902768
111  39.40681871 -077.96889149
112  39.40681871 -077.96889149  39.40655647 -077.96883096
111  39.40644288 -077.96910767
111  39.40580816 -077.97144669
112  39.40602363 -077.97200225  39.40632095 -077.97214925
111  39.40602363 -077.97200225
111  39.40665335 -077.97227247
112  39.40665335 -077.97227247  39.40683875 -077.97232651
113  39.40690223 -077.97208656
111  39.40076717 -077.98781535 102
112  39.40072680 -077.98775591  39.40069757 -077.98773429
111  39.40072680 -077.98775591 102
111  39.40031821 -077.98749692 102
111  39.40011295 -077.98736682 102
112  39.39996541 -077.98750733  39.39992365 -077.98764423
111  39.39996541 -077.98750733 102
111  39.39938998 -077.98961422 102
112  39.39950518 -077.98985963  39.39964147 -077.98992447
111  39.39950518 -077.98985963 102
111  39.39966805 -077.98992856 102
111  39.39986302 -077.99001108
112  39.39986302 -077.99001108  39.40006947 -077.99007074 102
113  39.40018973 -077.98992808
111  39.40112768 -077.98648778 102
112  39.40104974 -077.98638691  39.40096900 -077.98633467
111  39.40104974 -077.98638691 102
111  39.40068654 -077.98615978 102
111  39.40055142 -077.98607528
112  39.40055142 -077.98607528  39.40040109 -077.98603385 102
111  39.40034402 -077.98615634 102
111  39.40014636 -077.98686066 102
112  39.40026746 -077.98711825  39.40041918 -077.98716688
111  39.40026746 -077.98711825 102
111  39.40041222 -077.98716217 102
111  39.40085208 -077.98729477
112  39.40085208 -077.98729477  39.40089105 -077.98730558 102
113  39.40090915 -077.98728937
111  39.40201714 -077.98322016 102
112  39.40189882 -077.98313009  39.40177633 -077.98309587
111  39.40189882 -077.98313009 102
111  39.40149250 -077.98318154 102
111  39.40138386 -077.98319529 102
111  39.40115970 -077.98324177 102
111  39.40111237 -077.98333184 102
111  39.40051940 -077.98550606 102
112  39.40061962 -077.98578346  39.40077831 -077.98584651
111  39.40061962 -077.98578346 102
111  39.40077022 -077.98583537 102
111  39.40117362 -077.98597440
112  39.40117362 -077.98597440  39.40123486 -077.98599242 102
113  39.40126966 -077.98595999
111  39.40371253 -077.97700005 102
112  39.40353158 -077.97670823  39.40338403 -077.97660194
111  39.40353158 -077.97670823 102
111  39.40328900 -077.97660282 102
111  39.40315018 -077.97654250
112  39.40315018 -077.97654250  39.40297201 -077.97646324 102
111  39.40291773 -077.97668481 102
111  39.40126966 -077.98275541 102
112  39.40136710 -077.98301301  39.40152856 -077.98306885
111  39.40136710 -077.98301301 102
111  39.40147870 -077.98300085 102
111  39.40191274 -077.98295356 102
111  39.40204359 -077.98294636
112  39.40204359 -077.98294636  39.40208813 -077.98294636 102
113  39.40209787 -077.98292114
111  39.40058483 -077.98316792 102
112  39.40074629 -077.98325259  39.40083955 -077.98320035
111  39.40074629 -077.98325259 102
111  39.40098988 -077.98310488
112  39.40098988 -077.98310488  39.40107618 -077.98304904 102
111  39.40110263 -077.98296077 102
111  39.40130838 -077.98221751 102
111  39.40135318 -077.98201867 102
112  39.40128219 -077.98178630  39.40117919 -077.98170164
111  39.40128219 -077.98178630 102
111  39.40119113 -077.98174450 102
111  39.40110959 -077.98171605
112  39.40110959 -077.98171605  39.40102468 -077.98169984 102
111  39.40095926 -077.98182773 102
113  39.40094534 -077.98184575 102
111  39.40076021 -077.98422890 102
111  39.40101494 -077.98329582 102
111  39.40101076 -077.98328501 102
111  39.40062519 -077.98352278 102
112  39.40056534 -077.98372273  39.40060153 -077.98383441
111  39.40056534 -077.98372273 102
113  39.40075325 -077.98423250 102
111  39.39997833 -077.98536495
111  39.39994353 -077.98550305
111  39.40007142 -077.98555006 102
111  39.40023352 -077.98560963 102
112  39.40041099 -077.98549705  39.40045507 -077.98535144
111  39.40041099 -077.98549705 102
111  39.40066502 -077.98459039 102
112  39.40066270 -077.98440125  39.40063834 -077.98433070
111  39.40066270 -077.98440125 102
111  39.40043999 -077.98380081
112  39.40043999 -077.98380081  39.40040171 -077.98370774 102
111  39.40027945 -077.98372750 102
111  39.39983688 -077.98399207
112  39.39983688 -077.98399207  39.39929810 -077.98431267 102
111  39.39876277 -077.98405599 102
111  39.39582715 -077.98272851 102
112  39.39523557 -077.98302390  39.39506135 -077.98348651
111  39.39523557 -077.98302390
112  39.39523557 -077.98302390  39.39519242 -077.98317881 102
113  39.39532744 -077.98325266
111  39.39598344 -077.98213773
112  39.39596836 -077.98211672  39.39594864 -077.98211071
111  39.39596836 -077.98211672
112  39.39596836 -077.98211672  39.39576073 -077.98210171
111  39.39544870 -077.98234487
111  39.39531299 -077.98247546
112  39.39527587 -077.98259854  39.39528051 -077.98266008
111  39.39529907 -077.98266908 102
112  39.39570273 -077.98250998  39.39592544 -077.98252499
111  39.39570273 -077.98250998
112  39.39570273 -077.98250998  39.39580133 -077.98251448
113  39.39583265 -077.98241692
111  39.39613423 -077.98221428
112  39.39598692 -077.98225631  39.39593820 -077.98232235
111  39.39598692 -077.98225631
111  39.39587441 -077.98246945
112  39.39587441 -077.98246945  39.39584889 -077.98252349
111  39.39591036 -077.98257452 102
111  39.39600780 -077.98261805 102
112  39.39618991 -077.98252199  39.39624327 -077.98238990
111  39.39618991 -077.98252199
113  39.39626183 -077.98226982
111  39.39974706 -077.98690288 102
111  39.39994541 -077.98693291 102
112  39.40001037 -077.98689988  39.40003125 -077.98685935
111  39.40001037 -077.98689988 102
111  39.40005329 -077.98680832 102
111  39.40023656 -077.98612232
112  39.40023656 -077.98612232  39.40026208 -077.98602175 102
111  39.40017856 -077.98587764 102
111  39.40000197 -077.98580779
111  39.39987117 -077.98575605
111  39.39983986 -077.98586563
111  39.39560068 -077.98393565
111  39.39519309 -077.98375008
111  39.39513507 -077.98372367
111  39.39509216 -077.98387977
111  39.39514088 -077.98389929
111  39.39503161 -077.98428626
111  39.39499612 -077.98427333
112  39.39499612 -077.98427333  39.39493664 -077.98430175
112  39.39503648 -077.98435802  39.39508581 -077.98430517
111  39.39503648 -077.98435802
111  39.39504808 -077.98431506
111  39.39536520 -077.98445061
111  39.39535663 -077.98449218
112  39.39535663 -077.98449218  39.39535199 -077.98452220
112  39.39539723 -077.98452670  39.39541746 -077.98450698
111  39.39539723 -077.98452670
111  39.39542436 -077.98449772
111  39.39546379 -077.98435663
111  39.39550787 -077.98437627
111  39.39543242 -077.98463988
111  39.39538795 -077.98464420
111  39.39537199 -077.98469353
111  39.39496368 -077.98451235 102
112  39.39516913 -077.98478685  39.39537124 -077.98488412
113  39.39516913 -077.98478685 102
111  39.40856574 -077.97509968
112  39.40860555 -077.97497867  39.40859892 -077.97487874
111  39.40860555 -077.97497867
111  39.40858142 -077.97484205
112  39.40854282 -077.97482253  39.40851085 -077.97483034
111  39.40854282 -077.97482253
111  39.40842842 -077.97485892
111  39.40842731 -077.97486724
111  39.40843668 -077.97491052
111  39.40838924 -077.97492608
111  39.40838043 -077.97488188
111  39.40837420 -077.97487617
111  39.40832180 -077.97489284
111  39.40831638 -077.97490179
111  39.40832429 -077.97494831
111  39.40827876 -077.97496325
111  39.40826979 -077.97491929
111  39.40826420 -077.97491117
111  39.40821890 -077.97492558
112  39.40820804 -077.97498491  39.40821468 -077.97503019
111  39.40820804 -077.97498491
111  39.40824906 -077.97518867
111  39.40826324 -077.97520071
111  39.40837441 -077.97516358
111  39.40837571 -077.97514967
111  39.40836958 -077.97511377
111  39.40841458 -077.97509931
111  39.40842285 -077.97513720
111  39.40843446 -077.97514352
111  39.40848723 -077.97512590
111  39.40849018 -077.97511404
111  39.40848498 -077.97507912
111  39.40852898 -077.97506498
111  39.40853444 -077.97509802
113  39.40854048 -077.97510811
110 3 0.00 70.0000 grass north
112  39.40743190 -077.97581101  39.40740116 -077.97579922
111  39.40743190 -077.97581101
111  39.40725200 -077.97573438
112  39.40712106 -077.97570343  39.40710056 -077.97567101
111  39.40713928 -077.97556638
112  39.40719962 -077.97537186  39.40720645 -077.97533502
111  39.40712495 -077.97522776
111  39.40710439 -077.97512314
112  39.40710626 -077.97495777  39.40705388 -077.97492682
111  39.40699353 -077.97507860
111  39.40676138 -077.97498273
111  39.40741596 -077.97221974
112  39.40747859 -077.97216226  39.40752185 -077.97218290
112  39.40760497 -077.97221974  39.40763116 -077.97223742
111  39.40764255 -077.97228752
112  39.40771998 -077.97254541  39.40773022 -077.97257783
111  39.40770403 -077.97270899
112  39.40752185 -077.97338539  39.40750364 -077.97346792
111  39.40753210 -077.97355044
111  39.40764483 -077.97376707
112  39.40766418 -077.97398811  39.40763686 -077.97411927
112  39.40738408 -077.97497104  39.40735334 -077.97504914
111  39.40731462 -077.97514345
112  39.40734080 -077.97519655  39.40737496 -077.97521128
111  39.40738408 -077.97517145
112  39.40759017 -077.97447147  39.40760725 -077.97441695
111  39.40768468 -077.97441989
111  39.40775072 -077.97444642
112  39.40781220 -077.97453779  39.40782701 -077.97460557
111  39.40782017 -077.97466305
112  39.40782017 -077.97466305  39.40782017 -077.97470283
112  39.40783270 -077.97487672  39.40780765 -077.97499609
111  39.40783270 -077.97487672
112  39.40783270 -077.97487672  39.40782245 -077.97491651
111  39.40790270 -077.97490853
111  39.40797575 -077.97524542
111  39.40799310 -077.97536520
111  39.40759575 -077.97542048
111  39.40757312 -077.97552469
114  39.40757312 -077.97552469  39.40755149 -077.97552322
130 Airport Boundary
111  39.39355333 -077.98501100
111  39.39468641 -077.98118229
111  39.39621625 -077.98054545
111  39.39626271 -077.98075681
111  39.39643766 -077.98071617
111  39.39656929 -077.98059778
111  39.39730482 -077.98093496
111  39.39741948 -077.98093133
111  39.39741624 -077.98071961
111  39.39770506 -077.98072453
111  39.39769942 -077.97991197
111  39.39828805 -077.97963507
111  39.39860713 -077.97966811
111  39.39907369 -077.98112842
111  39.39971710 -077.98072171
111  39.39980944 -077.98067171
111  39.40007543 -077.98052979
111  39.40017517 -077.98084506
111  39.40032016 -077.98138377
111  39.40044886 -077.98085774
111  39.40091149 -077.98038940
111  39.40091360 -077.97945367
111  39.40072618 -077.97910888
111  39.40100382 -077.97857260
111  39.40136130 -077.97800774
111  39.40422494 -077.96751099
111  39.40450952 -077.96650366
111  39.40517154 -077.96578905
111  39.40564576 -077.96580293
111  39.40722548 -077.96693938
111  39.40838359 -077.96769684
111  39.40845942 -077.96793145
111  39.40839474 -077.96820897
111  39.40891159 -077.97018785
111  39.40830423 -077.97250002
111  39.40878782 -077.97527569
111  39.40880265 -077.97543919
111  39.40833519 -077.97561721
111  39.40832360 -077.97555229
111  39.40811292 -077.97568050
111  39.40797655 -077.97545355
111  39.40789011 -077.97561465
111  39.40781792 -077.97587017
111  39.40782884 -077.97590539
111  39.40727996 -077.97622651
111  39.40738350 -077.97580269
111  39.40725668 -077.97574833
111  39.40649049 -077.97855396
111  39.40665215 -077.97862398
111  39.40652637 -077.97909403
111  39.40646956 -077.97906010
111  39.40638979 -077.97934783
111  39.40662763 -077.97947083
111  39.40653080 -077.97983283
111  39.40729847 -077.98020180
111  39.40722254 -077.98051013
111  39.40763095 -077.98067464
111  39.40736837 -077.98153709
111  39.40698799 -077.98137390
111  39.40695081 -077.98151956
111  39.40691563 -077.98150917
111  39.40673451 -077.98217087
111  39.40667203 -077.98248108
111  39.40654604 -077.98241977
111  39.40637331 -077.98310204
111  39.40649202 -077.98316009
111  39.40638661 -077.98357843
111  39.40750249 -077.98406878
111  39.40692837 -077.98624039
111  39.40685726 -077.98621043
111  39.40634686 -077.98810870
111  39.40633043 -077.98811789
111  39.40617363 -077.98870582
111  39.40673990 -077.98897457
111  39.40617441 -077.99115661
111  39.40613899 -077.99113880
112  39.40594808 -077.99120883  39.40586229 -077.99134454
111  39.40592959 -077.99151966
111  39.40569575 -077.99241738
111  39.40571498 -077.99255081
111  39.40550886 -077.99334209
111  39.40537724 -077.99315556
111  39.40455077 -077.99300854
111  39.40316314 -077.99433305
111  39.40242665 -077.99610059
111  39.40214578 -077.99627524
111  39.40220215 -077.99642412
111  39.40193822 -077.99690468
111  39.40239568 -077.99788355
111  39.40191709 -077.99820816
111  39.40233032 -077.99905954
111  39.39871070 -078.00149557
111  39.39860280 -078.00147951
111  39.39825455 -078.00164682
111  39.39789684 -078.00189642
111  39.39746441 -078.00213202
111  39.39722925 -078.00175422
111  39.39712465 -078.00145507
111  39.39715897 -078.00126280
111  39.39714810 -078.00121698
111  39.39705007 -078.00114293
111  39.39675693 -078.00071935
111  39.39668463 -078.00052929
111  39.39659415 -078.00041187
111  39.39624408 -077.99932636
111  39.39611661 -077.99907794
111  39.39881204 -077.98959083
111  39.39769775 -077.98912397
111  39.39741838 -077.98904248
111  39.39678415 -077.99136215
111  39.39669102 -077.99143508
111  39.39489188 -077.99062184
111  39.39452151 -077.99059651
111  39.39372151 -077.99067418
111  39.39356856 -077.99007783
111  39.39285453 -077.98699662
113  39.39311605 -077.98593000
120 Linear Feature 12
111  39.39784890 -077.98329082 5
111  39.39796013 -077.98333390 5
111  39.39810391 -077.98338286 5
111  39.39889846 -077.98374616
112  39.39889846 -077.98374616  39.39900516 -077.98379023 5
111  39.39914818 -077.98380002 5
111  39.39929423 -077.98380687
112  39.39929423 -077.98380687  39.39955076 -077.98379512 5
111  39.39973464 -077.98367369 5
115  39.40058483 -077.98316792
120 Linear Feature 11
111  39.39618991 -077.98252199 5
115  39.39776036 -077.98324283
120 Linear Feature 10
111  39.40744536 -077.97140839 54
115  39.40713262 -077.97127019
120 Linear Feature 9
111  39.40110959 -077.98171605 2
115  39.40114018 -077.98158201
120 Linear Feature 8
111  39.40000197 -077.98580779 2
115  39.40007142 -077.98555006
120 Linear Feature 7
111  39.39996034 -077.99482942 54
111  39.39990187 -077.99503743 54
115  39.39984243 -077.99524891
120 Linear Feature 6
111  39.40618068 -077.97208336 54
111  39.40612714 -077.97228031 54
115  39.40607335 -077.97247814
120 Linear Feature 5
111  39.40328900 -077.97660282 54
111  39.40330691 -077.97654021 54
115  39.40332341 -077.97648254
120 Linear Feature 4
111  39.40149250 -077.98318154 54
111  39.40148555 -077.98309050 54
115  39.40147870 -077.98300085
120 Linear Feature 3
111  39.40068654 -077.98615978 54
111  39.40072905 -077.98599496 54
115  39.40077022 -077.98583537
120 Linear Feature 2
111  39.40031821 -077.98749692 54
111  39.40036587 -077.98732723 54
115  39.40041222 -077.98716217
120 Linear Feature 1
111  39.39963552 -077.99005950 54
111  39.39965185 -077.98999342 54
115  39.39966805 -077.98992856
120 Linear Feature 35
111  39.40446780 -077.98746397 51
111  39.40376509 -077.98714696 51
115  39.40329659 -077.98692520
120 Linear Feature 34
111  39.40493207 -077.98569585 51
111  39.40424797 -077.98538369 51
115  39.40379348 -077.98516356
120 Linear Feature 33
111  39.40542369 -077.98392908 51
111  39.40472428 -077.98361528 51
115  39.40427207 -077.98339345
120 Linear Feature 31
111  39.40410160 -077.98854715 20
111  39.40409327 -077.98844726 20
111  39.40417273 -077.98814660 20
115  39.40423175 -077.98807413
120 Linear Feature 31
111  39.40398128 -077.98849524 20
111  39.40404106 -077.98841788 20
111  39.40412052 -077.98811722 20
115  39.40410992 -077.98801635
120 Linear Feature 30
111  39.40444577 -077.98891341 20
111  39.40446521 -077.98884676 20
111  39.40456611 -077.98889437 20
