I
1050 Generated by WorldEditor 2.1.0r1

1    992 1 0 LIRV Viterbo
1302 city Viterbo
112  42.43091297  012.05806380  42.43094129  012.05811495
111  42.43090415  012.05820641
111  42.43097275  012.05812987
111  42.43099635  012.05816610
111  42.43010280  012.05916571
111  42.43007763  012.05913800
111  42.43006504  012.05913587
111  42.42985424  012.05887158
111  42.42986368  012.05883535
111  42.43002414  012.05863074
111  42.43004224  012.05865386
111  42.43070689  012.05780804
112  42.43076824  012.05783788  42.43079656  012.05788264
113  42.43076824  012.05783788
111  42.43166845  012.05926541
112  42.43166845  012.05926541  42.43172509  012.05936516
111  42.43166468  012.05950839
111  42.43107178  012.06016814
111  42.43046027  012.06084858
111  42.43043762  012.06083835
111  42.42976179  012.05974881
112  42.42976179  012.05974881  42.42973725  012.05971045
111  42.42974668  012.05966697
111  42.43100206  012.05825517
112  42.43100206  012.05825517  42.43103038  012.05822448
113  42.43104737  012.05825006
111  42.42896783  012.05909450 3
112  42.42893375  012.05911937  42.42891146  012.05912470
111  42.42893375  012.05911937 3
111  42.42885640  012.05913180
112  42.42885640  012.05913180  42.42879478  012.05914068 3
111  42.42877774  012.05905010 3
111  42.42875152  012.05879790 3
112  42.42882100  012.05868423  42.42889311  012.05866824
111  42.42882100  012.05868423 3
111  42.42886426  012.05867890
112  42.42886426  012.05867890  42.42891015  012.05867179 3
111  42.42894161  012.05863450 3
111  42.42904124  012.05849596
112  42.42904124  012.05849596  42.42908057  012.05843913 3
111  42.42914874  012.05848175 3
111  42.42922609  012.05857233 3
112  42.42922871  012.05872153  42.42918414  012.05879790
113  42.42922871  012.05872153 3
111  42.43471325  012.06532240
112  42.43469059  012.06557408  42.43461357  012.06568765
111  42.43469059  012.06557408 3
111  42.43403138  012.06630458
112  42.43403138  012.06630458  42.43389546  012.06644576 3
111  42.43380031  012.06629230 3
111  42.43329967  012.06547894 3
112  42.43332006  012.06514132  42.43345145  012.06498479
111  42.43332006  012.06514132 3
111  42.43394599  012.06444222 3
111  42.43395120  012.06444950
112  42.43395120  012.06444950  42.43408712  012.06431139
113  42.43418542  012.06446915
111  42.42964335  012.05875391
112  42.42964335  012.05875391  42.42957962  012.05884765 3
111  42.42950770  012.05878475 3
111  42.42945305  012.05871818 3
112  42.42946271  012.05853317  42.42951642  012.05844930
113  42.42946271  012.05853317 3
111  42.42921383  012.05842677 3
112  42.42922383  012.05824125  42.42927846  012.05815121
111  42.42922383  012.05824125 3
111  42.42940638  012.05846433 3
113  42.42933168  012.05857033 3
111  42.42898237  012.05814480 3
112  42.42897887  012.05794190  42.42903987  012.05784076
111  42.42897887  012.05794190 3
111  42.42916660  012.05817130 3
113  42.42909262  012.05827910 3
111  42.42874934  012.05786093 3
112  42.42874200  012.05765243  42.42881028  012.05754143
111  42.42874200  012.05765243 3
111  42.42892485  012.05787589
112  42.42892485  012.05787589  42.42886932  012.05792152 3
113  42.42885395  012.05798837 3
111  42.42907181  012.05715528
112  42.42907181  012.05715528  42.42914646  012.05706154 3
111  42.42921910  012.05713939 3
111  42.42933108  012.05727630 3
112  42.42925822  012.05738270  42.42923272  012.05745917
113  42.42925822  012.05738270 3
111  42.42931272  012.05744920
112  42.42931272  012.05744920  42.42938647  012.05734929 3
111  42.42945945  012.05743418 3
111  42.42957051  012.05756862 3
112  42.42949828  012.05767558  42.42947734  012.05776068
113  42.42949828  012.05767558 3
111  42.42955087  012.05773975
112  42.42955087  012.05773975  42.42962553  012.05764848 3
111  42.42970070  012.05772403 3
111  42.42980813  012.05785970 3
112  42.42973723  012.05796711  42.42971356  012.05804851
113  42.42973723  012.05796711 3
111  42.42979405  012.05803643
112  42.42979405  012.05803643  42.42985869  012.05793036 3
111  42.42994013  012.05801634 3
111  42.43006941  012.05818039 3
112  42.42997473  012.05825686  42.42994286  012.05832593
113  42.42997473  012.05825686 3
111  42.43161239  012.06239157
111  42.43185435  012.06211400
112  42.43188249  012.06195198  42.43185249  012.06183910
111  42.43188249  012.06195198
112  42.43188249  012.06195198  42.43198944  012.06193251 3
112  42.43206702  012.06224584  42.43203576  012.06239107
111  42.43206702  012.06224584
112  42.43206702  012.06224584  42.43200115  012.06218162
111  42.43193725  012.06225523
111  42.43170189  012.06251526
112  42.43167402  012.06268966  42.43169906  012.06280553
111  42.43167402  012.06268966
112  42.43167402  012.06268966  42.43157194  012.06270920 3
112  42.43149126  012.06238544  42.43151781  012.06221486
111  42.43149126  012.06238544
114  42.43149126  012.06238544  42.43156369  012.06244711
111  42.43191686  012.06287774
111  42.43215882  012.06260017
112  42.43218695  012.06243814  42.43215695  012.06232527
111  42.43218695  012.06243814
112  42.43218695  012.06243814  42.43229390  012.06241867 3
112  42.43237148  012.06273201  42.43234022  012.06287724
111  42.43237148  012.06273201
112  42.43237148  012.06273201  42.43230562  012.06266779
111  42.43224172  012.06274140
111  42.43200635  012.06300143
112  42.43197849  012.06317583  42.43200352  012.06329170
111  42.43197849  012.06317583
112  42.43197849  012.06317583  42.43187640  012.06319536 3
112  42.43179572  012.06287161  42.43182227  012.06270102
111  42.43179572  012.06287161
114  42.43179572  012.06287161  42.43186815  012.06293327
111  42.43220773  012.06336759
111  42.43244969  012.06309002
112  42.43247782  012.06292799  42.43244783  012.06281511
111  42.43247782  012.06292799
112  42.43247782  012.06292799  42.43258477  012.06290852 3
112  42.43266235  012.06322185  42.43263109  012.06336708
111  42.43266235  012.06322185
112  42.43266235  012.06322185  42.43259649  012.06315764
111  42.43253259  012.06323124
111  42.43229722  012.06349128
112  42.43226936  012.06366568  42.43229440  012.06378155
111  42.43226936  012.06366568
112  42.43226936  012.06366568  42.43216727  012.06368521 3
112  42.43208659  012.06336146  42.43211314  012.06319087
111  42.43208659  012.06336146
114  42.43208659  012.06336146  42.43215903  012.06342312
111  42.43250947  012.06385007
111  42.43275143  012.06357250
112  42.43277957  012.06341047  42.43274957  012.06329759
111  42.43277957  012.06341047
112  42.43277957  012.06341047  42.43288651  012.06339100 3
112  42.43296410  012.06370434  42.43293284  012.06384957
111  42.43296410  012.06370434
112  42.43296410  012.06370434  42.43289823  012.06364012
111  42.43283433  012.06371373
111  42.43259897  012.06397376
112  42.43257110  012.06414816  42.43259614  012.06426404
111  42.43257110  012.06414816
112  42.43257110  012.06414816  42.43246901  012.06416770 3
112  42.43238834  012.06384394  42.43241489  012.06367336
111  42.43238834  012.06384394
114  42.43238834  012.06384394  42.43246077  012.06390561
111  42.43280850  012.06433993
111  42.43305046  012.06406235
112  42.43307859  012.06390032  42.43304860  012.06378744
111  42.43307859  012.06390032
112  42.43307859  012.06390032  42.43318554  012.06388085 3
112  42.43326312  012.06419419  42.43323186  012.06433942
111  42.43326312  012.06419419
112  42.43326312  012.06419419  42.43319726  012.06412997
111  42.43313336  012.06420358
111  42.43289799  012.06446362
112  42.43287013  012.06463802  42.43289517  012.06475389
111  42.43287013  012.06463802
112  42.43287013  012.06463802  42.43276804  012.06465755 3
112  42.43268736  012.06433379  42.43271391  012.06416321
111  42.43268736  012.06433379
114  42.43268736  012.06433379  42.43275980  012.06439546
111  42.43443955  012.06699919
111  42.43468151  012.06672160
112  42.43470964  012.06655957  42.43467965  012.06644669
111  42.43470964  012.06655957
112  42.43470964  012.06655957  42.43481659  012.06654010 3
112  42.43489417  012.06685345  42.43486291  012.06699868
111  42.43489417  012.06685345
112  42.43489417  012.06685345  42.43482831  012.06678922
111  42.43476441  012.06686284
111  42.43452904  012.06712288
112  42.43450118  012.06729728  42.43452622  012.06741316
111  42.43450118  012.06729728
112  42.43450118  012.06729728  42.43439909  012.06731682 3
112  42.43431841  012.06699305  42.43434497  012.06682246
111  42.43431841  012.06699305
114  42.43431841  012.06699305  42.43439085  012.06705472
111  42.43473857  012.06748169
111  42.43498053  012.06720410
112  42.43500867  012.06704207  42.43497867  012.06692919
111  42.43500867  012.06704207
112  42.43500867  012.06704207  42.43511562  012.06702259 3
112  42.43519320  012.06733595  42.43516194  012.06748118
111  42.43519320  012.06733595
112  42.43519320  012.06733595  42.43512733  012.06727172
111  42.43506343  012.06734534
111  42.43482807  012.06760538
112  42.43480021  012.06777979  42.43482524  012.06789567
111  42.43480021  012.06777979
112  42.43480021  012.06777979  42.43469812  012.06779932 3
112  42.43461744  012.06747555  42.43464399  012.06730496
111  42.43461744  012.06747555
114  42.43461744  012.06747555  42.43468987  012.06753722
111  42.43504032  012.06797524
111  42.43528228  012.06769766
112  42.43531041  012.06753562  42.43528042  012.06742274
111  42.43531041  012.06753562
112  42.43531041  012.06753562  42.43541736  012.06751615 3
112  42.43549494  012.06782950  42.43546368  012.06797474
111  42.43549494  012.06782950
112  42.43549494  012.06782950  42.43542908  012.06776528
111  42.43536518  012.06783889
111  42.43512982  012.06809893
112  42.43510195  012.06827334  42.43512699  012.06838922
111  42.43510195  012.06827334
112  42.43510195  012.06827334  42.43499986  012.06829288 3
112  42.43491918  012.06796911  42.43494574  012.06779852
111  42.43491918  012.06796911
114  42.43491918  012.06796911  42.43499162  012.06803077
111  42.43533663  012.06845775
111  42.43557859  012.06818016
112  42.43560672  012.06801813  42.43557672  012.06790524
111  42.43560672  012.06801813
112  42.43560672  012.06801813  42.43571367  012.06799865 3
112  42.43579125  012.06831201  42.43575999  012.06845724
111  42.43579125  012.06831201
112  42.43579125  012.06831201  42.43572539  012.06824778
111  42.43566149  012.06832140
111  42.43542612  012.06858144
112  42.43539826  012.06875585  42.43542329  012.06887173
111  42.43539826  012.06875585
112  42.43539826  012.06875585  42.43529617  012.06877539 3
112  42.43521549  012.06845162  42.43524204  012.06828102
111  42.43521549  012.06845162
114  42.43521549  012.06845162  42.43528792  012.06851328
111  42.43563293  012.06894394
111  42.43587489  012.06866636
112  42.43590303  012.06850432  42.43587303  012.06839144
111  42.43590303  012.06850432
112  42.43590303  012.06850432  42.43600998  012.06848484 3
112  42.43608756  012.06879820  42.43605630  012.06894344
111  42.43608756  012.06879820
112  42.43608756  012.06879820  42.43602169  012.06873398
111  42.43595779  012.06880759
111  42.43572243  012.06906764
112  42.43569457  012.06924205  42.43571960  012.06935793
111  42.43569457  012.06924205
112  42.43569457  012.06924205  42.43559248  012.06926159 3
112  42.43551180  012.06893781  42.43553835  012.06876722
111  42.43551180  012.06893781
114  42.43551180  012.06893781  42.43558423  012.06899948
111  42.43216967  012.06176915
111  42.43241163  012.06149157
112  42.43243976  012.06132955  42.43240977  012.06121667
111  42.43243976  012.06132955
112  42.43243976  012.06132955  42.43254671  012.06131007 3
112  42.43262430  012.06162341  42.43259304  012.06176864
111  42.43262430  012.06162341
112  42.43262430  012.06162341  42.43255843  012.06155919
111  42.43249453  012.06163280
111  42.43225917  012.06189284
112  42.43223130  012.06206724  42.43225634  012.06218311
111  42.43223130  012.06206724
112  42.43223130  012.06206724  42.43212921  012.06208677 3
112  42.43204853  012.06176302  42.43207509  012.06159243
111  42.43204853  012.06176302
114  42.43204853  012.06176302  42.43212097  012.06182468
111  42.43247413  012.06225531
111  42.43271609  012.06197774
112  42.43274423  012.06181571  42.43271423  012.06170283
111  42.43274423  012.06181571
112  42.43274423  012.06181571  42.43285118  012.06179623 3
112  42.43292876  012.06210957  42.43289750  012.06225481
111  42.43292876  012.06210957
112  42.43292876  012.06210957  42.43286289  012.06204536
111  42.43279899  012.06211897
111  42.43256363  012.06237900
112  42.43253576  012.06255340  42.43256080  012.06266928
111  42.43253576  012.06255340
112  42.43253576  012.06255340  42.43243367  012.06257294 3
112  42.43235300  012.06224918  42.43237955  012.06207859
111  42.43235300  012.06224918
114  42.43235300  012.06224918  42.43242543  012.06231084
111  42.43276500  012.06274516
111  42.43300696  012.06246758
112  42.43303510  012.06230555  42.43300510  012.06219267
111  42.43303510  012.06230555
112  42.43303510  012.06230555  42.43314205  012.06228608 3
112  42.43321963  012.06259942  42.43318837  012.06274465
111  42.43321963  012.06259942
112  42.43321963  012.06259942  42.43315376  012.06253520
111  42.43308986  012.06260881
111  42.43285450  012.06286884
112  42.43282663  012.06304325  42.43285167  012.06315912
111  42.43282663  012.06304325
112  42.43282663  012.06304325  42.43272454  012.06306278 3
112  42.43264387  012.06273902  42.43267042  012.06256844
111  42.43264387  012.06273902
114  42.43264387  012.06273902  42.43271630  012.06280069
111  42.43306675  012.06322764
111  42.43330871  012.06295006
112  42.43333684  012.06278803  42.43330685  012.06267515
111  42.43333684  012.06278803
112  42.43333684  012.06278803  42.43344379  012.06276856 3
112  42.43352137  012.06308190  42.43349011  012.06322713
111  42.43352137  012.06308190
112  42.43352137  012.06308190  42.43345551  012.06301768
111  42.43339161  012.06309129
111  42.43315624  012.06335133
112  42.43312838  012.06352573  42.43315342  012.06364161
111  42.43312838  012.06352573
112  42.43312838  012.06352573  42.43302629  012.06354527 3
112  42.43294561  012.06322151  42.43297216  012.06305092
111  42.43294561  012.06322151
114  42.43294561  012.06322151  42.43301805  012.06328317
111  42.43336577  012.06371749
111  42.43360773  012.06343991
112  42.43363587  012.06327788  42.43360587  012.06316500
111  42.43363587  012.06327788
112  42.43363587  012.06327788  42.43374282  012.06325841 3
112  42.43382040  012.06357175  42.43378914  012.06371698
111  42.43382040  012.06357175
112  42.43382040  012.06357175  42.43375453  012.06350753
111  42.43369063  012.06358114
111  42.43345527  012.06384118
112  42.43342740  012.06401558  42.43345244  012.06413146
111  42.43342740  012.06401558
112  42.43342740  012.06401558  42.43332531  012.06403512 3
112  42.43324464  012.06371136  42.43327119  012.06354077
111  42.43324464  012.06371136
114  42.43324464  012.06371136  42.43331707  012.06377302
111  42.43499682  012.06637673
111  42.43523878  012.06609915
112  42.43526692  012.06593711  42.43523692  012.06582423
111  42.43526692  012.06593711
112  42.43526692  012.06593711  42.43537387  012.06591764 3
112  42.43545145  012.06623099  42.43542019  012.06637623
111  42.43545145  012.06623099
112  42.43545145  012.06623099  42.43538558  012.06616677
111  42.43532168  012.06624038
111  42.43508632  012.06650042
112  42.43505846  012.06667483  42.43508349  012.06679071
111  42.43505846  012.06667483
112  42.43505846  012.06667483  42.43495637  012.06669437 3
112  42.43487569  012.06637060  42.43490224  012.06620001
111  42.43487569  012.06637060
114  42.43487569  012.06637060  42.43494812  012.06643226
111  42.43529585  012.06685923
111  42.43553781  012.06658164
112  42.43556594  012.06641961  42.43553595  012.06630672
111  42.43556594  012.06641961
112  42.43556594  012.06641961  42.43567289  012.06640013 3
112  42.43575048  012.06671349  42.43571922  012.06685873
111  42.43575048  012.06671349
112  42.43575048  012.06671349  42.43568461  012.06664926
111  42.43562071  012.06672288
111  42.43538535  012.06698292
112  42.43535748  012.06715733  42.43538252  012.06727321
111  42.43535748  012.06715733
112  42.43535748  012.06715733  42.43525539  012.06717687 3
112  42.43517471  012.06685310  42.43520127  012.06668250
111  42.43517471  012.06685310
114  42.43517471  012.06685310  42.43524715  012.06691476
111  42.43559759  012.06735278
111  42.43583955  012.06707519
112  42.43586769  012.06691316  42.43583769  012.06680027
111  42.43586769  012.06691316
112  42.43586769  012.06691316  42.43597464  012.06689368 3
112  42.43605222  012.06720704  42.43602096  012.06735228
111  42.43605222  012.06720704
112  42.43605222  012.06720704  42.43598635  012.06714281
111  42.43592245  012.06721643
111  42.43568709  012.06747647
112  42.43565923  012.06765088  42.43568426  012.06776677
111  42.43565923  012.06765088
112  42.43565923  012.06765088  42.43555714  012.06767042 3
112  42.43547646  012.06734665  42.43550301  012.06717605
111  42.43547646  012.06734665
114  42.43547646  012.06734665  42.43554889  012.06740831
111  42.43589390  012.06783528
111  42.43613586  012.06755769
112  42.43616400  012.06739566  42.43613400  012.06728277
111  42.43616400  012.06739566
112  42.43616400  012.06739566  42.43627095  012.06737618 3
112  42.43634853  012.06768954  42.43631727  012.06783478
111  42.43634853  012.06768954
112  42.43634853  012.06768954  42.43628266  012.06762532
111  42.43621876  012.06769893
111  42.43598340  012.06795898
112  42.43595553  012.06813339  42.43598057  012.06824927
111  42.43595553  012.06813339
112  42.43595553  012.06813339  42.43585344  012.06815293 3
112  42.43577277  012.06782915  42.43579932  012.06765856
111  42.43577277  012.06782915
114  42.43577277  012.06782915  42.43584520  012.06789082
111  42.43619021  012.06832148
111  42.43643217  012.06804389
112  42.43646030  012.06788185  42.43643031  012.06776896
111  42.43646030  012.06788185
112  42.43646030  012.06788185  42.43656725  012.06786237 3
112  42.43664484  012.06817573  42.43661358  012.06832097
111  42.43664484  012.06817573
112  42.43664484  012.06817573  42.43657897  012.06811151
111  42.43651507  012.06818512
111  42.43627971  012.06844517
112  42.43625184  012.06861958  42.43627688  012.06873547
111  42.43625184  012.06861958
112  42.43625184  012.06861958  42.43614975  012.06863912 3
112  42.43606907  012.06831534  42.43609563  012.06814475
111  42.43606907  012.06831534
114  42.43606907  012.06831534  42.43614151  012.06837701
111  42.43650011  012.06880399
111  42.43674207  012.06852640
112  42.43676234  012.06836223  42.43673234  012.06824934
111  42.43676234  012.06836223
112  42.43676234  012.06836223  42.43690547  012.06833849 3
112  42.43689338  012.06878827  42.43674728  012.06897188
111  42.43689338  012.06878827 3
111  42.43665141  012.06905520
112  42.43665141  012.06905520  42.43647696  012.06920476 3
112  42.43637111  012.06880212  42.43640710  012.06862939
111  42.43637111  012.06880212
114  42.43637111  012.06880212  42.43644354  012.06886379
111  42.43367263  012.06420326
111  42.43391459  012.06392568
112  42.43393486  012.06376152  42.43389228  012.06366569
111  42.43393486  012.06376152
112  42.43393486  012.06376152  42.43407799  012.06373778 3
112  42.43406591  012.06418754  42.43391981  012.06437114
111  42.43406591  012.06418754
111  42.43382394  012.06445446
112  42.43382394  012.06445446  42.43364948  012.06460402 3
112  42.43354363  012.06420139  42.43357962  012.06402867
111  42.43354363  012.06420139
114  42.43354363  012.06420139  42.43361607  012.06426306
111  42.43446515  012.06636352
111  42.43422289  012.06664061
112  42.43420244  012.06680474  42.43424491  012.06690065
111  42.43420244  012.06680474
112  42.43420244  012.06680474  42.43405928  012.06682818 3
112  42.43407186  012.06637844  42.43421817  012.06619514
111  42.43407186  012.06637844 3
111  42.43431413  012.06611201
112  42.43431413  012.06611201  42.43448875  012.06596280 3
112  42.43459415  012.06636565  42.43455797  012.06653830
111  42.43459415  012.06636565
114  42.43459415  012.06636565  42.43452179  012.06630384
111  42.43164444  012.06176292
111  42.43140218  012.06204000
112  42.43138173  012.06220412  42.43142420  012.06230003
111  42.43138173  012.06220412
112  42.43138173  012.06220412  42.43123857  012.06222756 3
112  42.43125115  012.06177784  42.43139746  012.06159454
111  42.43125115  012.06177784 3
111  42.43149342  012.06151142
112  42.43149342  012.06151142  42.43166804  012.06136222 3
112  42.43177344  012.06176505  42.43173726  012.06193770
111  42.43177344  012.06176505
114  42.43177344  012.06176505  42.43170108  012.06170324
111  42.43594704  012.06942539
111  42.43618900  012.06914780
112  42.43620927  012.06899002  42.43618557  012.06887287
111  42.43620927  012.06899002
112  42.43620927  012.06899002  42.43633982  012.06899612 3
112  42.43634032  012.06940967  42.43620680  012.06959754
111  42.43634032  012.06940967 3
111  42.43609835  012.06967661
112  42.43609835  012.06967661  42.43592389  012.06982617 3
112  42.43581332  012.06942992  42.43584932  012.06925719
111  42.43581332  012.06942992
114  42.43581332  012.06942992  42.43588576  012.06949158
111  42.43311957  012.06482464
111  42.43336153  012.06454706
112  42.43338180  012.06438289  42.43333922  012.06428706
111  42.43338180  012.06438289
112  42.43338180  012.06438289  42.43352493  012.06435915 3
112  42.43351284  012.06480892  42.43336674  012.06499252
111  42.43351284  012.06480892 3
111  42.43327087  012.06507584
112  42.43327087  012.06507584  42.43309642  012.06522540 3
112  42.43299057  012.06482277  42.43302656  012.06465005
111  42.43299057  012.06482277
114  42.43299057  012.06482277  42.43306300  012.06488443
111  42.43501891  012.06574326
111  42.43477664  012.06602036
112  42.43475619  012.06618448  42.43479866  012.06628040
111  42.43475619  012.06618448
112  42.43475619  012.06618448  42.43461303  012.06620793 3
112  42.43462562  012.06575818  42.43477192  012.06557487
111  42.43462562  012.06575818 3
111  42.43486788  012.06549175
112  42.43486788  012.06549175  42.43504250  012.06534254 3
112  42.43514791  012.06574539  42.43511172  012.06591804
111  42.43514791  012.06574539
114  42.43514791  012.06574539  42.43507554  012.06568358
111  42.43219820  012.06114269
111  42.43195593  012.06141977
112  42.43193548  012.06158389  42.43197795  012.06167980
111  42.43193548  012.06158389
112  42.43193548  012.06158389  42.43179232  012.06160734 3
112  42.43180491  012.06115761  42.43195121  012.06097431
111  42.43180491  012.06115761 3
111  42.43204717  012.06089119
112  42.43204717  012.06089119  42.43222179  012.06074199 3
112  42.43232719  012.06114482  42.43229101  012.06131747
111  42.43232719  012.06114482
114  42.43232719  012.06114482  42.43225483  012.06108301
111  42.44208414  012.06003538
111  42.44204324  012.06010573
111  42.44200604  012.06006618
111  42.44194099  012.05999701
111  42.44198189  012.05992240
113  42.44204841  012.05999590
110 5 0.00 84.0000 gravel
112  42.44117472  012.05979178  42.44113388  012.05975346
112  42.44105220  012.05980881  42.44103178  012.05985350
112  42.44107105  012.05998122  42.44110875  012.06001740
114  42.44119357  012.05995567  42.44122342  012.05990246
110 3 0.00 84.0000 grass ga
111  42.44086213  012.05926605
112  42.44059823  012.05988119  42.44058723  012.05990887
111  42.44062022  012.05995356
111  42.44100036  012.06034522
111  42.44103963  012.06033032
111  42.44105403  012.06036257
111  42.44121286  012.06052039
111  42.44125483  012.06053678
111  42.44126269  012.06063044
111  42.44294504  012.06243973
112  42.44300158  012.06244612  42.44301886  012.06240993
111  42.44335973  012.06153082
111  42.44244394  012.06056232
111  42.44252865  012.06040527
111  42.44247956  012.06036690
111  42.44242671  012.06034132
111  42.44204324  012.06010573
111  42.44175465  012.05987319
111  42.44164209  012.05975399
112  42.44135694  012.06008765  42.44130981  012.06012596
112  42.44130981  012.06002592  42.44133180  012.05997696
113  42.44140092  012.05983648
110 3 0.00 84.0000 grass
111  42.43104737  012.05825006
111  42.43099635  012.05816610
111  42.43097275  012.05812987
111  42.43091297  012.05806380
111  42.43076824  012.05783788
112  42.43076824  012.05783788  42.43073993  012.05779312
111  42.43070689  012.05780804
111  42.43004224  012.05865386
111  42.43025708  012.05892835
111  42.43010280  012.05916571
111  42.42974668  012.05966697
111  42.42964245  012.05977286
111  42.42890774  012.06058346
111  42.42913716  012.06098486
111  42.42923619  012.06089756
111  42.42971639  012.06167614
111  42.43040591  012.06091331
111  42.43046027  012.06084858
111  42.43061546  012.06110447
111  42.43085008  012.06148755
112  42.43208684  012.06006031  42.43209363  012.06004499
111  42.43205505  012.05997066
111  42.43203986  012.05994532
112  42.43204160  012.05988869  42.43205744  012.05985805
112  42.43209363  012.05981514  42.43210494  012.05982434
111  42.43210844  012.05986574
112  42.43213141  012.05963304  42.43206455  012.05949983
111  42.43213141  012.05963304
112  42.43213141  012.05963304  42.43203833  012.05946963
111  42.43187487  012.05941235
112  42.43182526  012.05942748  42.43180429  012.05945590
111  42.43182526  012.05942748
113  42.43166845  012.05926541
130 Airport Boundary
111  42.43083404  012.05234392
111  42.42786229  012.05777991
111  42.42809526  012.06094568
111  42.42734346  012.06176400
111  42.42887834  012.06417653
111  42.43393603  012.07240527
111  42.43466871  012.07357624
111  42.43811636  012.07449519
111  42.43842277  012.07414998
111  42.43878020  012.07358066
111  42.43892534  012.07326505
111  42.43941713  012.07191821
111  42.43986294  012.07155418
111  42.44043567  012.07058774
111  42.44058844  012.07020935
111  42.44218082  012.06480755
111  42.44288705  012.06274573
111  42.44288127  012.06263956
111  42.44294184  012.06247927
111  42.44299439  012.06252354
111  42.44340933  012.06145718
111  42.44340417  012.06136622
111  42.44344426  012.06124213
111  42.44350133  012.06123596
111  42.44369538  012.06083471
111  42.44211457  012.05868776
111  42.43755424  012.05254820
111  42.43544531  012.05226653
111  42.43529373  012.05228164
111  42.43293925  012.05473515
113  42.43283586  012.05471485
120 Linear Feature 371
111  42.43165957  012.05635279 4
115  42.43174820  012.05649483
120 Linear Feature 370
111  42.43167268  012.05658947 4
115  42.43157838  012.05643662
120 Linear Feature 369
111  42.43794586  012.06140744 4
115  42.43792245  012.06125253
120 Linear Feature 368
111  42.43984158  012.06302938 4
115  42.43975895  012.06288140
120 Linear Feature 367
111  42.43886405  012.06415310 4
115  42.43895742  012.06425175
120 Linear Feature 366
111  42.43890253  012.06436187 4
115  42.43879678  012.06425164
120 Linear Feature 414
111  42.43659227  012.06924005 3
111  42.43855525  012.06704491 3
111  42.43876524  012.06681009
112  42.43876524  012.06681009  42.43883069  012.06674092 3
115  42.43894195  012.06677107
120 Linear Feature 365
111  42.43838565  012.06676756 4
115  42.43855525  012.06704491
120 Linear Feature 364
111  42.43486322  012.06293593 4
115  42.43502542  012.06321297
120 Linear Feature 363
111  42.43080936  012.05743031 4
115  42.43089774  012.05755856
120 Linear Feature 430
111  42.43091594  012.05664281 1
112  42.43113237  012.05687525  42.43122945  012.05698314 1
111  42.43114327  012.05712650 1
111  42.42998878  012.05860308 1
111  42.42973067  012.05893320 1
111  42.42970248  012.05896925 1
111  42.42954031  012.05920397 1
111  42.42944810  012.05933744 1
111  42.42941864  012.05938917 1
111  42.42933890  012.05947948 1
111  42.42922556  012.05960346
112  42.42922556  012.05960346  42.42918520  012.05964336 1
112  42.42912193  012.05967292  42.42909139  012.05970839
111  42.42912193  012.05967292 1
111  42.42884813  012.05998032
112  42.42884813  012.05998032  42.42879359  012.06004386 1
111  42.42883177  012.06013401 1
111  42.42893175  012.06030036
111  42.42895612  012.06034092
112  42.42895612  012.06034092  42.42901394  012.06041777 1
111  42.42907503  012.06035274 1
111  42.42922088  012.06018966 1
111  42.42943731  012.05994768 1
111  42.42965105  012.05970871 1
111  42.42986577  012.05946863 1
111  42.43011133  012.05919408 1
111  42.43018333  012.05912462
112  42.43018333  012.05912462  42.43020078  012.05910541 1
115  42.43098877  012.05822284
120 Linear Feature 459
111  42.43716474  012.06836967 1
111  42.43695150  012.06876557
112  42.43695150  012.06876557  42.43693695  012.06879390 1
111  42.43691000  012.06883029 1
111  42.43664967  012.06912154 1
111  42.43636343  012.06944179 1
111  42.43606681  012.06977364
112  42.43606681  012.06977364  42.43596136  012.06988326 1
111  42.43583551  012.06969496 1
111  42.43575779  012.06956832 1
111  42.43556129  012.06924819 1
111  42.43545865  012.06908099 1
111  42.43527558  012.06878274 1
111  42.43516218  012.06859798 1
111  42.43497962  012.06830056 1
111  42.43486277  012.06811019 1
111  42.43466052  012.06778070 1
111  42.43457240  012.06763713 1
111  42.43435608  012.06728471 1
111  42.43427176  012.06714734 1
111  42.43406112  012.06680417 1
111  42.43401300  012.06672577 1
111  42.43377553  012.06633688 1
111  42.43324480  012.06547173 1
111  42.43301731  012.06510088 1
111  42.43293361  012.06496444 1
111  42.43275636  012.06467551 1
111  42.43263533  012.06447821 1
111  42.43244431  012.06416681 1
111  42.43233713  012.06399210 1
111  42.43214970  012.06368656 1
111  42.43204776  012.06352039 1
111  42.43184640  012.06319214 1
111  42.43175416  012.06304177 1
111  42.43155086  012.06271037 1
111  42.43143019  012.06251365 1
111  42.43125231  012.06222368 1
111  42.43119007  012.06212223 1
111  42.43097407  012.06177011 1
111  42.43077695  012.06144878 2
111  42.43049950  012.06099650
112  42.43049950  012.06099650  42.43046023  012.06092911 2
111  42.43039871  012.06099650 2
115  42.42975598  012.06170412
120 Linear Feature 438
111  42.43182960  012.06163684 1
112  42.43201784  012.06164816  42.43212449  012.06155159
111  42.43201784  012.06164816 1
111  42.43235316  012.06126695
112  42.43235316  012.06126695  42.43246054  012.06115789 1
115  42.43255566  012.06129791
120 Linear Feature 438
111  42.43212104  012.06211095 1
112  42.43231567  012.06213595  42.43241777  012.06204657
111  42.43231567  012.06213595 1
111  42.43265213  012.06175774 1
111  42.43267687  012.06172993
112  42.43267687  012.06172993  42.43274953  012.06164140 1
115  42.43265846  012.06146561
120 Linear Feature 438
