I
1050 Generated by WorldEditor 2.1.0r1

1    154 1 0 ULOO Pskov
1302 city Pskov
111  57.78356482  028.37811801
111  57.78362694  028.37829420
111  57.78360292  028.37832624
111  57.78370418  028.37860315
111  57.78366023  028.37866177
111  57.78367067  028.37868932
111  57.78361154  028.37876820
111  57.78390663  028.37955035
111  57.78392549  028.37952518
111  57.78395201  028.37959379
111  57.78428149  028.37915422
111  57.78425497  028.37908561
111  57.78427330  028.37906116
111  57.78397822  028.37827900
111  57.78391982  028.37835691
111  57.78390939  028.37832936
111  57.78386558  028.37838782
111  57.78376432  028.37811092
111  57.78372949  028.37815738
111  57.78366282  028.37798432
111  57.78367885  028.37796246
111  57.78364897  028.37788592
111  57.78366526  028.37786370
111  57.78363538  028.37778579
111  57.78366602  028.37774399
111  57.78365436  028.37770982
111  57.78369540  028.37765453
111  57.78368447  028.37762856
111  57.78372761  028.37757042
111  57.78371741  028.37754445
111  57.78430014  028.37678187
111  57.78433893  028.37666308
111  57.78437770  028.37670585
111  57.78440324  028.37662762
111  57.78443745  028.37666611
111  57.78446280  028.37658847
111  57.78449013  028.37662104
111  57.78451304  028.37656970
111  57.78460463  028.37669779
111  57.78464473  028.37675387
111  57.78461141  028.37683340
111  57.78462557  028.37685430
111  57.78458074  028.37696130
111  57.78499728  028.37757909
111  57.78501158  028.37754494
111  57.78504736  028.37759669
111  57.78529718  028.37700037
111  57.78526140  028.37694861
111  57.78527530  028.37691544
111  57.78485876  028.37629765
111  57.78480536  028.37642045
111  57.78479121  028.37639956
111  57.78476369  028.37647245
111  57.78472614  028.37641768
111  57.78463819  028.37628939
111  57.78464823  028.37626690
111  57.78461707  028.37621369
111  57.78463716  028.37615218
111  57.78461436  028.37612437
111  57.78464235  028.37603866
111  57.78460814  028.37600017
111  57.78464488  028.37588766
111  57.78460612  028.37584488
111  57.78517040  028.37411694
111  57.78518581  028.37413224
111  57.78521500  028.37404960
111  57.78523567  028.37404756
111  57.78525525  028.37399247
111  57.78527809  028.37396186
111  57.78531182  028.37395370
111  57.78531182  028.37392717
111  57.78533792  028.37392309
111  57.78536730  028.37389044
111  57.78579664  028.37385119
111  57.78579762  028.37391208
111  57.78585860  028.37390651
111  57.78585959  028.37393787
111  57.78591065  028.37393136
111  57.78591360  028.37400148
111  57.78596583  028.37399696
111  57.78596583  028.37403202
111  57.78597973  028.37403281
111  57.78597777  028.37414167
111  57.78599542  028.37414268
111  57.78598860  028.37441187
111  57.78592200  028.37440532
111  57.78592082  028.37443904
111  57.78584843  028.37443023
111  57.78581046  028.37547374
111  57.78583357  028.37547655
111  57.78582810  028.37563498
111  57.78623157  028.37568407
111  57.78623704  028.37552565
111  57.78625948  028.37552838
111  57.78627102  028.37521120
111  57.78628577  028.37521304
111  57.78631220  028.37448671
111  57.78622594  028.37447617
111  57.78622712  028.37444245
111  57.78617051  028.37443592
111  57.78617851  028.37415310
111  57.78618615  028.37415353
111  57.78618812  028.37406312
111  57.78623425  028.37406575
111  57.78623622  028.37394397
111  57.78628664  028.37393961
111  57.78628369  028.37386764
111  57.78633882  028.37386260
111  57.78633784  028.37380171
111  57.78697928  028.37374307
111  57.78698137  028.37380186
111  57.78703680  028.37379679
111  57.78703981  028.37386405
111  57.78709693  028.37385462
111  57.78710320  028.37395063
111  57.78713974  028.37394656
111  57.78714971  028.37406239
111  57.78716833  028.37405685
111  57.78717793  028.37416658
111  57.78719304  028.37433941
111  57.78712928  028.37435458
111  57.78713197  028.37438800
111  57.78706024  028.37440841
111  57.78713715  028.37535278
111  57.78716004  028.37534626
111  57.78716200  028.37538290
111  57.78756174  028.37526915
111  57.78755456  028.37518547
111  57.78759351  028.37517327
111  57.78752182  028.37427593
111  57.78743426  028.37430197
111  57.78743157  028.37426856
111  57.78736692  028.37428760
111  57.78735015  028.37411161
111  57.78734007  028.37400579
111  57.78736181  028.37399933
111  57.78735277  028.37391139
111  57.78737616  028.37390557
111  57.78736989  028.37380955
111  57.78742312  028.37380076
111  57.78742208  028.37376157
111  57.78748373  028.37375593
111  57.78748164  028.37369715
111  57.78887208  028.37357003
111  57.78887317  028.37359248
111  57.78892424  028.37358781
111  57.78892533  028.37362659
111  57.78898072  028.37362152
111  57.78898290  028.37365418
111  57.78903866  028.37364908
111  57.78904083  028.37367969
111  57.78909514  028.37367473
111  57.78909623  028.37370942
111  57.78914946  028.37370455
111  57.78915055  028.37373516
111  57.78920847  028.37372987
111  57.78921064  028.37376456
111  57.78925811  028.37376022
111  57.78925920  028.37380104
111  57.78931316  028.37379610
111  57.78933527  028.37388556
111  57.78935573  028.37387472
111  57.78937602  028.37397458
111  57.78939343  028.37396029
111  57.78941248  028.37405405
111  57.78942880  028.37404589
111  57.78944577  028.37412943
111  57.78946209  028.37411922
111  57.79035725  028.37852384
111  57.79032592  028.37854588
111  57.79034709  028.37865006
111  57.79031184  028.37866966
111  57.79033083  028.37876310
111  57.79029689  028.37878759
111  57.79031642  028.37888365
111  57.79028117  028.37890814
111  57.79030011  028.37900133
111  57.79026748  028.37902092
111  57.79028223  028.37909351
111  57.79023262  028.37913025
111  57.79024419  028.37918714
111  57.79019328  028.37922633
111  57.79020508  028.37928756
111  57.79017375  028.37931204
111  57.79018459  028.37936829
111  57.79013498  028.37940748
111  57.79014886  028.37947946
111  57.78912204  028.38020992
111  57.78910571  028.38015250
111  57.78905105  028.38019138
111  57.78903473  028.38012631
111  57.78899136  028.38015716
111  57.78898116  028.38009209
111  57.78894765  028.38011592
111  57.78892876  028.38002289
111  57.78891072  028.38003572
111  57.78889661  028.37997029
111  57.78887394  028.37986524
111  57.78893509  028.37982320
111  57.78892880  028.37979154
111  57.78899676  028.37974391
111  57.78881450  028.37881129
111  57.78879281  028.37882649
111  57.78877662  028.37874737
111  57.78839786  028.37901276
111  57.78841405  028.37909189
111  57.78839298  028.37910665
111  57.78857524  028.38003927
111  57.78865064  028.37998559
111  57.78867346  028.38007706
111  57.78871556  028.38004842
111  57.78872522  028.38009191
111  57.78873975  028.38015734
111  57.78872563  028.38016739
111  57.78874452  028.38026043
111  57.78871192  028.38028362
111  57.78872212  028.38034869
111  57.78866882  028.38038661
111  57.78867445  028.38040909
111  57.78868514  028.38045169
111  57.78863319  028.38048864
111  57.78864951  028.38054606
111  57.78811342  028.38092742
111  57.78810000  028.38086575
111  57.78804742  028.38090315
111  57.78803979  028.38086852
111  57.78803467  028.38084526
111  57.78798699  028.38087918
111  57.78797223  028.38081121
111  57.78794029  028.38083393
111  57.78792084  028.38074205
111  57.78790256  028.38075505
111  57.78785699  028.38053410
111  57.78791153  028.38049745
111  57.78790524  028.38046578
111  57.78795132  028.38043000
111  57.78794595  028.38039727
111  57.78798260  028.38037159
111  57.78783050  028.37961349
111  57.78780076  028.37963498
111  57.78778457  028.37955586
111  57.78739910  028.37982503
111  57.78741529  028.37990415
111  57.78739422  028.37991891
111  57.78754699  028.38068456
111  57.78758167  028.38066038
111  57.78758637  028.38068555
111  57.78763358  028.38065263
111  57.78763987  028.38068429
111  57.78769024  028.38064900
111  57.78773650  028.38087318
111  57.78771897  028.38088565
111  57.78773843  028.38097753
111  57.78770292  028.38100279
111  57.78771769  028.38107075
111  57.78766510  028.38110816
111  57.78766796  028.38112115
111  57.78767785  028.38116606
111  57.78762645  028.38120262
111  57.78763987  028.38126429
111  57.78710202  028.38164691
111  57.78708994  028.38159254
111  57.78703950  028.38162842
111  57.78703125  028.38158716
111  57.78702742  028.38156801
111  57.78697894  028.38160250
111  57.78696525  028.38153755
111  57.78693424  028.38155962
111  57.78691733  028.38146749
111  57.78690343  028.38147738
111  57.78686991  028.38132170
111  57.78692606  028.38128177
111  57.78691977  028.38125011
111  57.78699739  028.38119343
111  57.78681416  028.38026820
111  57.78679247  028.38028340
111  57.78678755  028.38026017
111  57.78640879  028.38052554
111  57.78641371  028.38054878
111  57.78637815  028.38057713
111  57.78656138  028.38150236
111  57.78664300  028.38144173
111  57.78664929  028.38147340
111  57.78669966  028.38143810
111  57.78673516  028.38159708
111  57.78671538  028.38161115
111  57.78673228  028.38170328
111  57.78670127  028.38172534
111  57.78671496  028.38179029
111  57.78666291  028.38182731
111  57.78666627  028.38184412
111  57.78667499  028.38188772
111  57.78661902  028.38192754
111  57.78663109  028.38198191
111  57.77914526  028.38730714
111  57.77905832  028.38736898
111  57.77721994  028.38867676
111  57.77718457  028.38870192
111  57.77561878  028.38981579
111  57.77563401  028.38988311
111  57.77171044  028.38748863
111  57.77179928  028.38698548
111  57.77118913  028.38661312
111  57.77098063  028.38782508
111  57.79253563  028.40096569
111  57.79265681  028.40026453
111  57.79264488  028.40025616
111  57.79265287  028.40021070
111  57.79269305  028.39998219
111  57.79283621  028.39916967
111  57.79326081  028.39675363
111  57.79329323  028.39656916
111  57.79342864  028.39579863
111  57.79338187  028.39577210
111  57.79336772  028.39583333
111  57.79331986  028.39580884
111  57.79330789  028.39586190
111  57.79327628  028.39584928
111  57.79325677  028.39584149
111  57.79323718  028.39588027
111  57.78832766  028.39288257
111  57.78833288  028.39285563
111  57.78828068  028.39282376
111  57.78829243  028.39275274
111  57.78824214  028.39272203
111  57.78825258  028.39265591
111  57.78820433  028.39262645
111  57.78822261  028.39252850
111  57.78816781  028.39249920
111  57.78817425  028.39246629
111  57.78815801  028.39245675
111  57.78817260  028.39237330
111  57.78815432  028.39235616
111  57.78817178  028.39225630
111  57.78815873  028.39224895
111  57.78832373  028.39130524
111  57.78833554  028.39131263
111  57.78835169  028.39122028
111  57.78836940  028.39123135
111  57.78838706  028.39113033
111  57.78840576  028.39114141
111  57.78841183  028.39110671
111  57.78846300  028.39113809
111  57.78846821  028.39110826
111  57.78852135  028.39114149
111  57.78852628  028.39111328
111  57.78876122  028.39124801
111  57.78881129  028.39127705
111  57.78879459  028.39137324
111  57.78881172  028.39138373
111  57.78878926  028.39151314
111  57.78921716  028.39177450
111  57.78922433  028.39173319
111  57.78926741  028.39175870
111  57.78939259  028.39103746
111  57.78934950  028.39101195
111  57.78935647  028.39097183
111  57.78892857  028.39071048
111  57.78890638  028.39083831
111  57.78888926  028.39082782
111  57.78887261  028.39092374
111  57.78882179  028.39089426
111  57.78858794  028.39076064
111  57.78859295  028.39073198
111  57.78853981  028.39069875
111  57.78854631  028.39066159
111  57.78849514  028.39063021
111  57.78850039  028.39060021
111  57.78848169  028.39058914
111  57.78849716  028.39050066
111  57.78847945  028.39048958
111  57.78849683  028.39039018
111  57.78848502  028.39038280
111  57.78854731  028.39002654
111  57.78856036  028.39003470
111  57.78857619  028.38994502
111  57.78859034  028.38993685
111  57.78860512  028.38985311
111  57.78861164  028.38985719
111  57.78861450  028.38984098
111  57.78863184  028.38985136
111  57.78863950  028.38981380
111  57.78864989  028.38981599
111  57.78867922  028.38976106
111  57.78871955  028.38975330
111  57.78871846  028.38973493
111  57.78878301  028.38972252
111  57.78878192  028.38968987
111  57.78991474  028.38947199
111  57.78991800  028.38953525
111  57.78997510  028.38952427
111  57.78997728  028.38956100
111  57.78999616  028.38955737
111  57.79000378  028.38965941
111  57.79002598  028.38965514
111  57.79003250  028.38975514
111  57.79004682  028.38975240
111  57.79006236  028.39001362
111  57.79007305  028.39019134
111  57.78999540  028.39020438
111  57.78999699  028.39023804
111  57.78994865  028.39024601
111  57.78999176  028.39116042
111  57.79001482  028.39115657
111  57.79001923  028.39124092
111  57.79042196  028.39117378
111  57.79041755  028.39108943
111  57.79043995  028.39108570
111  57.79039685  028.39017129
111  57.79032547  028.39018319
111  57.79032389  028.39014953
111  57.79028530  028.39015596
111  57.79028121  028.39011152
111  57.79026762  028.39011338
111  57.79025965  028.38998094
111  57.79024429  028.38971460
111  57.79026355  028.38971091
111  57.79025703  028.38961091
111  57.79027377  028.38960748
111  57.79026616  028.38950544
111  57.79028551  028.38950172
111  57.79028333  028.38946499
111  57.79033558  028.38945494
111  57.79033340  028.38942637
111  57.79038848  028.38941577
111  57.79038739  028.38938108
111  57.79149570  028.38916791
111  57.79149884  028.38919626
111  57.79160272  028.38918445
111  57.79162223  028.38919980
111  57.79168141  028.38935689
111  57.79169526  028.38934035
111  57.79172925  028.38941948
111  57.79173995  028.38940295
111  57.79225868  028.39073405
111  57.79236979  028.39091706
111  57.79239966  028.39100457
111  57.79242750  028.39108852
111  57.79244066  028.39111018
111  57.79238995  028.39121198
111  57.79240738  028.39123983
111  57.79236496  028.39133168
111  57.79238392  028.39136200
111  57.79192595  028.39233961
111  57.79195899  028.39239243
111  57.79191113  028.39251488
111  57.79202187  028.39269190
111  57.79252771  028.39159183
111  57.79254298  028.39161624
111  57.79258051  028.39152888
111  57.79259299  028.39154963
111  57.79262780  028.39148228
111  57.79267957  028.39150368
111  57.79269544  028.39152982
111  57.79270741  028.39151146
111  57.79274900  028.39157997
111  57.79275988  028.39155956
111  57.79313877  028.39218361
111  57.79310222  028.39225709
111  57.79314498  028.39232752
111  57.79310582  028.39240589
111  57.79321393  028.39258396
111  57.79302436  028.39300350
111  57.79298792  028.39295109
111  57.79297596  028.39297637
111  57.79293080  028.39289834
111  57.79263236  028.39353027
111  57.79264969  028.39355908
111  57.79262004  028.39362303
111  57.79292264  028.39412614
111  57.79295229  028.39406220
111  57.79296912  028.39409018
111  57.79326757  028.39345825
111  57.79321394  028.39336908
111  57.79322589  028.39334380
111  57.79319617  028.39329438
111  57.79321176  028.39325975
111  57.79320218  028.39324165
111  57.79325833  028.39311696
111  57.79329879  028.39317819
111  57.79341568  028.39291859
111  57.79339729  028.39288808
111  57.79343848  028.39281093
111  57.79345212  028.39283341
111  57.79346779  028.39280401
111  57.79351052  028.39287439
111  57.79351835  028.39285725
111  57.79356293  028.39293067
111  57.79357598  028.39290373
111  57.79422860  028.39397863
111  57.79421685  028.39400558
111  57.79425670  028.39407121
111  57.79424365  028.39409816
111  57.79428209  028.39416148
111  57.79424815  028.39423496
111  57.79428948  028.39430302
111  57.79426337  028.39435935
111  57.79430108  028.39442146
111  57.79428150  028.39447535
111  57.79430703  028.39451740
111  57.79427179  028.39459578
111  57.79428684  028.39462057
111  57.79432461  028.39468278
111  57.79453543  028.39422789
111  57.79457267  028.39429285
111  57.79459784  028.39424384
111  57.79449640  028.39407238
111  57.79236510  028.39056494
111  57.79205417  028.38973835
111  57.79207139  028.38971284
111  57.79187377  028.38922302
111  57.79188946  028.38920671
111  57.79186045  028.38912337
111  57.79187405  028.38910977
111  57.79184531  028.38902608
111  57.79185288  028.38900561
111  57.79183839  028.38896851
111  57.79192878  028.38884673
111  57.79191821  028.38882405
111  57.79196281  028.38876396
111  57.79195299  028.38873987
111  57.79235201  028.38820234
111  57.79237314  028.38825677
111  57.79251522  028.38806324
111  57.79254697  028.38814502
111  57.79256153  028.38812514
111  57.79260425  028.38823517
111  57.79296799  028.38773807
111  57.79295436  028.38770296
111  57.79299063  028.38765243
111  57.79275260  028.38703925
111  57.79271632  028.38708977
111  57.79270308  028.38705566
111  57.79233934  028.38755276
111  57.79238153  028.38766143
111  57.79236696  028.38768131
111  57.79239861  028.38776286
111  57.79225654  028.38795640
111  57.79227843  028.38801280
111  57.79174441  028.38873219
111  57.79173785  028.38863036
111  57.79169792  028.38863836
111  57.79164136  028.38750362
111  57.79167729  028.38749727
111  57.79166455  028.38728032
111  57.79165871  028.38718084
111  57.79171240  028.38717135
111  57.79171072  028.38713770
111  57.79178295  028.38712495
111  57.79174076  028.38628438
111  57.79171771  028.38628845
111  57.79171306  028.38620414
111  57.79131053  028.38627524
111  57.79131517  028.38635955
111  57.79129278  028.38636350
111  57.79133497  028.38720407
111  57.79140631  028.38719147
111  57.79140799  028.38722512
111  57.79146152  028.38721566
111  57.79146741  028.38731596
111  57.79148011  028.38753210
111  57.79151725  028.38752554
111  57.79156351  028.38845353
111  57.79155155  028.38845557
111  57.79155653  028.38855560
111  57.79153913  028.38855764
111  57.79154445  028.38866436
111  57.79152231  028.38866818
111  57.79152618  028.38875949
111  57.79150919  028.38876161
111  57.79150919  028.38879705
111  57.79147444  028.38880130
111  57.79145933  028.38881972
111  57.79145858  028.38884098
111  57.79142836  028.38884240
111  57.79140570  028.38885799
111  57.79140570  028.38888208
111  57.79081750  028.38899572
111  57.79081532  028.38896511
111  57.79076623  028.38897460
111  57.79076406  028.38893582
111  57.79070867  028.38894652
111  57.79070759  028.38891999
111  57.79068614  028.38892209
111  57.79068179  028.38882005
111  57.79066608  028.38882321
111  57.79066346  028.38872065
111  57.79064314  028.38872474
111  57.79061727  028.38831906
111  57.79061025  028.38820888
111  57.79060893  028.38818812
111  57.79066257  028.38817773
111  57.79066073  028.38814411
111  57.79073289  028.38813013
111  57.79068666  028.38729034
111  57.79066363  028.38729480
111  57.79065858  028.38721058
111  57.79025640  028.38728849
111  57.79026145  028.38737271
111  57.79023908  028.38737705
111  57.79028531  028.38821684
111  57.79035659  028.38820303
111  57.79035843  028.38823665
111  57.79041191  028.38822629
111  57.79041307  028.38824570
111  57.79041976  028.38835800
111  57.79044399  028.38876484
111  57.79043051  028.38887063
111  57.79043487  028.38897268
111  57.79039979  028.38897946
111  57.79040087  028.38900599
111  57.79034759  028.38901628
111  57.79034976  028.38905506
111  57.79029333  028.38906596
111  57.79029551  028.38909657
111  57.78976213  028.38919962
111  57.78976083  028.38917268
111  57.78970569  028.38918333
111  57.78970308  028.38914415
111  57.78964977  028.38915445
111  57.78964847  028.38912017
111  57.78962822  028.38912408
111  57.78962300  028.38903102
111  57.78960573  028.38903435
111  57.78960051  028.38892905
111  57.78958495  028.38893206
111  57.78956323  028.38847647
111  57.78955864  028.38838024
111  57.78961237  028.38837142
111  57.78961081  028.38833775
111  57.78968308  028.38832588
111  57.78964382  028.38748486
111  57.78962075  028.38748865
111  57.78961640  028.38740429
111  57.78921363  028.38747045
111  57.78921797  028.38755481
111  57.78919557  028.38755849
111  57.78923483  028.38839951
111  57.78930622  028.38838778
111  57.78930778  028.38842145
111  57.78936134  028.38841265
111  57.78936670  028.38851304
111  57.78939106  028.38896951
111  57.78937379  028.38897285
111  57.78937901  028.38907816
111  57.78936094  028.38908165
111  57.78936616  028.38917471
111  57.78934511  028.38917877
111  57.78934642  028.38921306
111  57.78929632  028.38922274
111  57.78929893  028.38926192
111  57.78923922  028.38927346
111  57.78924052  028.38930039
111  57.78865719  028.38941309
111  57.78863870  028.38940493
111  57.78863435  028.38941513
111  57.78854624  028.38936820
111  57.78852992  028.38937024
111  57.78815507  028.38878328
111  57.78816805  028.38875670
111  57.78812626  028.38869125
111  57.78814987  028.38864473
111  57.78812159  028.38860044
111  57.78819480  028.38843873
111  57.78818099  028.38841711
111  57.78833099  028.38807440
111  57.78836450  028.38799781
111  57.78840604  028.38806234
111  57.78841754  028.38803632
111  57.78847341  028.38812313
111  57.78876043  028.38747294
111  57.78874260  028.38744523
111  57.78877110  028.38737947
111  57.78845971  028.38689566
111  57.78843121  028.38696142
111  57.78841389  028.38693451
111  57.78812687  028.38758471
111  57.78818205  028.38767046
111  57.78817056  028.38769647
111  57.78821197  028.38776081
111  57.78817741  028.38784007
111  57.78802934  028.38817965
111  57.78801553  028.38815803
111  57.78794232  028.38831973
111  57.78792949  028.38829965
111  57.78790587  028.38834617
111  57.78786275  028.38827864
111  57.78784976  028.38830522
111  57.78733005  028.38749145
111  57.78734068  028.38746709
111  57.78729790  028.38740010
111  57.78732270  028.38734915
111  57.78729268  028.38730215
111  57.78735999  028.38714931
111  57.78734485  028.38712561
111  57.78749857  028.38678494
111  57.78753253  028.38670967
111  57.78757373  028.38677494
111  57.78758536  028.38674913
111  57.78764079  028.38683695
111  57.78793113  028.38619197
111  57.78791344  028.38616394
111  57.78794227  028.38609870
111  57.78763338  028.38560931
111  57.78760454  028.38567456
111  57.78758736  028.38564734
111  57.78729702  028.38629231
111  57.78735177  028.38637905
111  57.78734014  028.38640485
111  57.78738122  028.38646994
111  57.78734507  028.38654961
111  57.78719220  028.38688658
111  57.78718040  028.38686810
111  57.78711309  028.38702094
111  57.78708278  028.38697348
111  57.78705798  028.38702442
111  57.78701888  028.38696319
111  57.78700825  028.38698756
111  57.78634477  028.38594867
111  57.78627319  028.38583658
111  57.78621482  028.38574518
111  57.78577307  028.38360172
111  57.78575018  028.38349064
111  57.78576584  028.38347888
111  57.78574526  028.38337902
111  57.78575936  028.38337021
111  57.78574065  028.38327942
111  57.78575631  028.38326767
111  57.78573567  028.38316750
111  57.78575447  028.38315281
111  57.78573615  028.38306391
111  57.78583327  028.38299633
111  57.78582494  028.38295594
111  57.78587507  028.38292068
111  57.78586965  028.38289748
111  57.78592253  028.38285962
111  57.78591692  028.38282931
111  57.78719060  028.38191743
111  57.78720241  028.38197502
111  57.78725620  028.38193651
111  57.78726919  028.38200075
111  57.78732110  028.38196359
111  57.78733409  028.38202561
111  57.78736710  028.38200228
111  57.78738599  028.38209532
111  57.78740277  028.38208346
111  57.78745870  028.38234805
111  57.78748346  028.38246520
111  57.78760895  028.38305884
111  57.78755101  028.38310494
111  57.78755745  028.38313650
111  57.78751049  028.38317032
111  57.78751403  028.38319247
111  57.78747791  028.38321849
111  57.78763560  028.38398449
111  57.78765840  028.38397114
111  57.78767497  028.38404998
111  57.78807370  028.38376053
111  57.78805713  028.38368168
111  57.78807105  028.38367100
111  57.78791690  028.38291164
111  57.78788145  028.38293754
111  57.78787673  028.38291317
111  57.78783110  028.38294651
111  57.78782230  028.38291052
111  57.78777453  028.38294182
111  57.78764861  028.38234612
111  57.78762743  028.38224593
111  57.78756835  028.38196644
111  57.78759351  028.38194866
111  57.78757461  028.38185563
111  57.78760305  028.38183305
111  57.78759007  028.38177103
111  57.78764197  028.38173387
111  57.78762898  028.38166963
111  57.78767709  028.38163519
111  57.78766528  028.38157759
111  57.78820462  028.38119146
111  57.78821643  028.38125127
111  57.78826599  028.38121578
111  57.78827898  028.38127559
111  57.78833116  028.38123824
111  57.78834415  028.38130248
111  57.78837622  028.38127951
111  57.78839512  028.38137698
111  57.78841416  028.38136335
111  57.78847576  028.38165573
111  57.78857152  028.38211026
111  57.78862204  028.38234270
111  57.78857170  028.38237894
111  57.78857814  028.38241050
111  57.78852764  028.38244619
111  57.78853354  028.38247499
111  57.78849624  028.38250135
111  57.78865157  028.38326073
111  57.78869326  028.38323187
111  57.78870982  028.38331072
111  57.78908730  028.38303898
111  57.78907074  028.38296013
111  57.78909173  028.38294501
111  57.78893758  028.38218342
111  57.78890531  028.38220665
111  57.78889823  028.38218007
111  57.78886360  028.38220500
111  57.78885716  028.38217344
111  57.78878570  028.38221623
111  57.78873860  028.38199495
111  57.78865074  028.38158221
111  57.78857903  028.38124531
111  57.78859937  028.38123075
111  57.78858048  028.38113328
111  57.78861414  028.38110918
111  57.78860115  028.38104494
111  57.78864759  028.38101169
111  57.78863460  028.38095188
111  57.78868441  028.38091622
111  57.78867260  028.38085641
111  57.79055863  028.37950613
111  57.79063659  028.37988879
111  57.79077174  028.37979454
111  57.79078707  028.37977995
111  57.79070634  028.37938169
111  57.79116479  028.37906252
111  57.79117256  028.37909657
111  57.79121708  028.37906558
111  57.79120930  028.37903153
111  57.79121997  028.37902653
111  57.79123476  028.37903823
111  57.79115554  028.37938785
111  57.79136897  028.37954429
111  57.79138320  028.37948149
111  57.79118604  028.37933792
111  57.79125103  028.37905110
111  57.79188663  028.37955152
111  57.79187793  028.37958857
111  57.79192360  028.37962148
111  57.79189936  028.37972459
111  57.79191112  028.37973451
111  57.79187783  028.37987613
111  57.79227836  028.38020750
111  57.79245498  028.37945604
111  57.79205445  028.37912467
111  57.79202194  028.37926302
111  57.79201018  028.37925310
111  57.79198831  028.37934617
111  57.79194263  028.37931327
111  57.79193404  028.37934982
111  57.79140490  028.37891343
111  57.79141397  028.37887938
111  57.79136009  028.37883492
111  57.79136657  028.37880573
111  57.79130053  028.37875124
111  57.79132905  028.37864665
111  57.79131171  028.37863169
111  57.79156829  028.37761660
111  57.79158424  028.37761647
111  57.79159685  028.37756749
111  57.79165157  028.37761395
111  57.79165697  028.37759199
111  57.79173213  028.37765580
111  57.79191260  028.37690758
111  57.79151380  028.37656899
111  57.79133333  028.37731721
111  57.79140675  028.37737955
111  57.79140135  028.37740151
113  57.79145074  028.37744344
111  57.79310465  028.39665318
111  57.79262934  028.39935078
111  57.79259517  028.39954469
111  57.79257994  028.39953857
111  57.79256299  028.39963476
111  57.79252709  028.39961435
111  57.79251050  028.39970857
111  57.79249418  028.39970041
111  57.79247774  028.39979369
111  57.79245816  028.39977941
111  57.79244664  028.39984480
111  57.79239551  028.39981418
111  57.79238427  028.39987796
111  57.79233423  028.39984939
111  57.79232354  028.39991008
111  57.79227350  028.39988150
111  57.79226297  028.39994519
111  57.79221075  028.39992274
111  57.79220577  028.39995289
111  57.79214485  028.39992023
111  57.79213921  028.39995071
111  57.77873524  028.39177211
111  57.77875157  028.39167821
111  57.77869935  028.39164964
111  57.77871702  028.39154806
111  57.77864958  028.39150522
111  57.77866593  028.39141119
111  57.77862895  028.39138875
111  57.77864524  028.39129508
111  57.77862674  028.39128284
111  57.77864306  028.39118899
111  57.77862892  028.39117879
111  57.77864628  028.39107901
111  57.77862670  028.39106677
111  57.77864381  028.39096841
111  57.77863075  028.39096229
111  57.77864939  028.39085514
111  57.77908804  028.38833303
111  57.77911091  028.38820045
111  57.77912815  028.38820926
111  57.77914385  028.38811819
111  57.77916265  028.38812407
111  57.77917890  028.38802989
111  57.77925252  028.38807983
111  57.77926926  028.38798280
111  57.77931625  028.38801805
111  57.77932843  028.38794748
111  57.77937386  028.38797392
111  57.77937931  028.38794227
111  57.77943571  028.38797165
111  57.77944645  028.38790938
111  57.77949501  028.38793582
111  57.77950611  028.38787148
111  57.77952647  028.38787736
111  57.77952907  028.38786230
111  57.77957920  028.38788581
111  57.77958726  028.38784790
111  57.77964794  028.38788506
111  57.77964481  028.38790563
111  57.77980195  028.38800176
111  57.77984552  028.38800593
111  57.78259174  028.38968588
111  57.78251149  028.39014190
111  57.78235708  028.39004961
111  57.78237430  028.38995609
111  57.78227395  028.38989611
111  57.78225673  028.38998963
111  57.78216157  028.38993276
111  57.78215103  028.38999265
111  57.78250095  028.39020179
111  57.78248354  028.39030069
111  57.78238745  028.39024288
111  57.78238302  028.39026808
111  57.78247911  028.39032590
111  57.78246416  028.39041084
111  57.78234450  028.39033602
111  57.78234056  028.39035839
111  57.78246023  028.39043320
111  57.78243123  028.39059798
111  57.78235443  028.39054893
111  57.78235821  028.39052885
111  57.78234319  028.39051926
111  57.78233942  028.39053933
111  57.78231477  028.39052359
111  57.78231173  028.39054086
111  57.78242819  028.39061524
111  57.78237938  028.39089258
111  57.78227967  028.39083137
111  57.78226866  028.39089394
111  57.78236837  028.39095515
111  57.78236032  028.39100092
111  57.78226060  028.39094141
111  57.78224373  028.39103531
111  57.78229303  028.39106473
111  57.78229846  028.39103582
111  57.78234888  028.39106591
111  57.78233391  028.39115101
111  57.78223238  028.39108980
111  57.78222192  028.39114922
111  57.78232345  028.39121043
111  57.78228666  028.39141948
111  57.78217607  028.39135147
111  57.78214392  028.39153414
111  57.78241081  028.39169572
111  57.78244147  028.39152147
111  57.78234085  028.39146195
111  57.78235918  028.39135779
111  57.78244349  028.39140540
111  57.78245933  028.39131413
111  57.78242307  028.39129373
111  57.78245204  028.39112693
111  57.78240399  028.39109973
111  57.78241488  028.39103804
111  57.78247108  028.39107375
111  57.78248305  028.39100592
111  57.78250843  028.39102123
111  57.78255854  028.39073716
111  57.78247695  028.39068615
111  57.78248288  028.39065255
111  57.78252594  028.39068045
111  57.78252231  028.39069405
111  57.78257897  028.39073076
111  57.78261593  028.39052823
111  57.78251621  028.39046361
111  57.78264741  028.38971994
111  57.78488193  028.39108687
111  57.78498830  028.39115194
111  57.79293445  028.39601287
111  57.79292085  028.39610812
111  57.79296869  028.39613737
