I
1050 Generated by WorldEditor 2.1.0r1

1     14 1 0 LGLM Limnos
1302 city Myrina
111  39.92833188  025.24148143
112  39.92833481  025.24138789  39.92836263  025.24134016
111  39.92833481  025.24138789
111  39.92835531  025.24135925
111  39.92835066  025.24131696
111  39.92829210  025.24139905
111  39.92828478  025.24144487
111  39.92830528  025.24151169
111  39.92837116  025.24157087
111  39.92843557  025.24164150
113  39.92847510  025.24166632
110 1 0.00 43.0700 New Taxiway 318
111  39.92603852  025.24170258
111  39.92602456  025.24175530
111  39.92663324  025.24138841
112  39.92663324  025.24138841  39.92735011  025.24103148
112  39.92839019  025.24182096  39.92876359  025.24223662
111  39.92839019  025.24182096
111  39.92838580  025.24179233
111  39.92836969  025.24175415
111  39.92837555  025.24174842
111  39.92830863  025.24167938
111  39.92822414  025.24160065
111  39.92812300  025.24152066
111  39.92804932  025.24146561
111  39.92793891  025.24139592
111  39.92779902  025.24132060
111  39.92767899  025.24127084
111  39.92758694  025.24124554
111  39.92747304  025.24122465
111  39.92735022  025.24120753
111  39.92731268  025.24120559
111  39.92718021  025.24120346
111  39.92704716  025.24121277
111  39.92697619  025.24123141
111  39.92688433  025.24125260
111  39.92677775  025.24128709
113  39.92663485  025.24134560
110 1 0.00 43.0700 New Taxiway 317
111  39.92627470  025.24137233
111  39.92608275  025.24148715
111  39.92609317  025.24151551
113  39.92624103  025.24142578
110 1 0.00 43.0700 New Taxiway 316
111  39.92595926  025.24155850
111  39.92586232  025.24161250
111  39.92590358  025.24161157
111  39.92594012  025.24160653
113  39.92597019  025.24158996
110 1 0.00 43.0700 New Taxiway 315
111  39.92570936  025.24170629
111  39.92532303  025.24193415
111  39.92535682  025.24194062
111  39.92539220  025.24193405
111  39.92568528  025.24175957
113  39.92570404  025.24173276
110 1 0.00 43.0700 New Taxiway 314
111  39.92487219  025.24240080
111  39.92489356  025.24242674
111  39.92492211  025.24240515
111  39.92580908  025.24187170
111  39.92578328  025.24186932
113  39.92575144  025.24187445
110 1 0.00 43.0700 New Taxiway 311
111  39.91190771  025.22204317
111  39.91189912  025.22200476
111  39.91188814  025.22201589
112  39.91175638  025.22216540  39.91161120  025.22216063
111  39.91175638  025.22216540
111  39.91164536  025.22214632
111  39.91163729  025.22216153
111  39.91176741  025.22220064
111  39.91183085  025.22217678
111  39.91186013  025.22214338
113  39.91189429  025.22209884
110 1 0.00 43.0700 New Taxiway 310
111  39.90982076  025.22174419
111  39.90977064  025.22174788
111  39.90973675  025.22177273
111  39.90971980  025.22180863
112  39.90971980  025.22180863  39.90977251  025.22175709
111  39.90983390  025.22176842
111  39.91224657  025.22248796
112  39.91224657  025.22248796  39.91236955  025.22252804
111  39.91249253  025.22262157
111  39.91253400  025.22267041
111  39.91251163  025.22262137
111  39.91248520  025.22258797
111  39.91243904  025.22255642
111  39.91234652  025.22250897
111  39.91224656  025.22246942
113  39.91060034  025.22196409
110 1 0.00 43.0700 New Taxiway 309
111  39.91027658  025.22175250
111  39.91027736  025.22174208
111  39.91033542  025.22174023
111  39.91038965  025.22172039
111  39.91043337  025.22168583
111  39.91048656  025.22161585
111  39.91046583  025.22154567
111  39.91045024  025.22155389
111  39.91045171  025.22163023
112  39.91045171  025.22163023  39.91037704  025.22173902
111  39.91024382  025.22170467
111  39.90983736  025.22160579
113  39.90983614  025.22162010
110 5 0.00 43.0700 New Taxiway 308
111  39.90801992  025.22231680
111  39.90799387  025.22232369
112  39.90799387  025.22232369  39.90801583  025.22247255
111  39.90799094  025.22252981
111  39.90792945  025.22260042
111  39.90792247  025.22262581
111  39.90796737  025.22261587
111  39.90800098  025.22258237
111  39.90802837  025.22250322
113  39.90803430  025.22240823
110 5 0.00 43.0700 New Taxiway 259
111  39.92719370  025.24820819
111  39.92681634  025.24872501
111  39.92861249  025.25091326
113  39.92897299  025.25041018
110 2 0.00 43.0700 New Taxiway 303
111  39.92587042  025.23914179
111  39.92588009  025.23918859
111  39.92588272  025.23920135
111  39.92590384  025.23919448
111  39.92594533  025.23918097
111  39.92633891  025.23905284
112  39.92638584  025.23911774  39.92638409  025.23916356
111  39.92638584  025.23911774
111  39.92634808  025.24008769
111  39.92633207  025.24027516
112  39.92630139  025.24041776  39.92627679  025.24049107
111  39.92630139  025.24041776
111  39.92606182  025.24108323
111  39.92608211  025.24107011
111  39.92609328  025.24110119
111  39.92632662  025.24044044
112  39.92632662  025.24044044  39.92637581  025.24030986
111  39.92638126  025.24015153
111  39.92641872  025.23911504
112  39.92641872  025.23911504  39.92642224  025.23904861
111  39.92646291  025.23901247
111  39.92709477  025.23880677
111  39.92717887  025.23877939
111  39.92721744  025.23876683 20
111  39.92741114  025.23871568
112  39.92741114  025.23871568  39.92789953  025.23857135 20
111  39.92821927  025.23901807 20
111  39.92908410  025.24005879
112  39.92908680  025.24017197  39.92905518  025.24021321
111  39.92908680  025.24017197
111  39.92831845  025.24127496
111  39.92835066  025.24131696
111  39.92844785  025.24117654
112  39.92854404  025.24116665  39.92857039  025.24119414
111  39.92854404  025.24116665
111  39.92875318  025.24141833
111  39.92879823  025.24136386
111  39.92858043  025.24110838
112  39.92858043  025.24110838  39.92854705  025.24106485
111  39.92858272  025.24098168
111  39.92869204  025.24082373
111  39.92877517  025.24070363
111  39.92911937  025.24020633
112  39.92911937  025.24020633  39.92915802  025.24017197
111  39.92923298  025.24024113 20
111  39.92951210  025.24058278
111  39.92973597  025.24085680 20
111  39.92985226  025.24099914 20
111  39.93001404  025.24119717 20
111  39.93140667  025.24290181
111  39.93192406  025.24353512 20
111  39.93206296  025.24370514
112  39.93204661  025.24380752  39.93201001  025.24386098
111  39.93204661  025.24380752
111  39.93171183  025.24427580
111  39.93162842  025.24439247
111  39.93135706  025.24477203
111  39.93098558  025.24529458
111  39.93019784  025.24636097
112  39.93019784  025.24636097  39.92987459  025.24679854
111  39.92956394  025.24649531
111  39.92901951  025.24589285
112  39.92901951  025.24589285  39.92895978  025.24582183
111  39.92903289  025.24577666
111  39.92898750  025.24576902
111  39.92893480  025.24578620
111  39.92881328  025.24594275
112  39.92898176  025.24594786  39.92904676  025.24601430
111  39.92898176  025.24594786
111  39.92953153  025.24653818
112  39.92978490  025.24668175  39.92993072  025.24671382
111  39.93003125  025.24663797
112  39.93023461  025.24641091  39.93032069  025.24629637
111  39.93023461  025.24641091
111  39.93101894  025.24532933
111  39.93138782  025.24482908
111  39.93208777  025.24387465
112  39.93208777  025.24387465  39.93213609  025.24381164
111  39.93218205  025.24385091 20
111  39.93243560  025.24416127 20
112  39.93240573  025.24427582  39.93236269  025.24434417
111  39.93240573  025.24427582
112  39.93240573  025.24427582  39.93231877  025.24440145 20
111  39.93242857  025.24455304 20
111  39.93270263  025.24487149
112  39.93270263  025.24487149  39.93278667  025.24497612 20
111  39.93275680  025.24511740 20
111  39.93271054  025.24546068 20
111  39.93253925  025.24616365 20
111  39.93219140  025.24744205
112  39.93219140  025.24744205  39.93208424  025.24785215 20
111  39.93206843  025.24819580 20
111  39.93200870  025.24928404
112  39.93200870  025.24928404  39.93200021  025.24945625 20
111  39.93190856  025.24951544
112  39.93159936  025.24911680  39.93155193  025.24900454
111  39.93154666  025.24898392
111  39.93151152  025.24902057
112  39.93157477  025.24917636  39.93162571  025.24927030
111  39.93180842  025.24951544
112  39.93180842  025.24951544  39.93184707  025.24957958
111  39.93182247  025.24962770 20
112  39.93169423  025.24997364  39.93166261  025.25016379
111  39.93169423  025.24997364 20
111  39.93138152  025.25182019
112  39.93138152  025.25182019  39.93131230  025.25216476 20
112  39.93088680  025.25230818  39.93075856  025.25235170
111  39.93088680  025.25230818 20
111  39.92818238  025.25306877
112  39.92818238  025.25306877  39.92799545  025.25311871 20
111  39.92783804  025.25321996 20
111  39.92744451  025.25348096 20
111  39.92680750  025.25385683
112  39.92680750  025.25385683  39.92628608  025.25416381 20
112  39.92579137  025.25384080  39.92544879  025.25382934 20
111  39.92549095  025.25382476
112  39.92549095  025.25382476  39.92541155  025.25381468
111  39.92539179  025.25375465
111  39.92539590  025.25391966
112  39.92549447  025.25389120  39.92557704  025.25389578
111  39.92549447  025.25389120 20
111  39.92582475  025.25392098
112  39.92582475  025.25392098  39.92612411  025.25395122 20
112  39.92683983  025.25392006  39.92742133  025.25357414
111  39.92683983  025.25392006 20
111  39.92746538  025.25354735 20
111  39.92785034  025.25329556 20
112  39.92819292  025.25313520  39.92834436  025.25308984
111  39.92819292  025.25313520 20
111  39.93091913  025.25236268
112  39.93091913  025.25236268  39.93103508  025.25233106 20
112  39.93143071  025.25184079  39.93150449  025.25143299
111  39.93143071  025.25184079 20
111  39.93174166  025.24996674
112  39.93174166  025.24996674  39.93179788  025.24962117 20
112  39.93206667  025.24924736  39.93208248  025.24889110
111  39.93206667  025.24924736 20
111  39.93211586  025.24820723 20
112  39.93224060  025.24743515  39.93233195  025.24709378
111  39.93224060  025.24743515 20
111  39.93258668  025.24619608 20
111  39.93275885  025.24547172 20
111  39.93280833  025.24511852 20
112  39.93274890  025.24482373  39.93265784  025.24472865
111  39.93274890  025.24482373 20
111  39.93246547  025.24449573
112  39.93246547  025.24449573  39.93237763  025.24438996 20
112  39.93254628  025.24432390  39.93260074  025.24437431
111  39.93254628  025.24432390 20
111  39.93265344  025.24442471
111  39.93268507  025.24434223 20
111  39.93262006  025.24426434 20
111  39.93258142  025.24415207
111  39.93242857  025.24392755 20
112  39.93231087  025.24390464  39.93223357  025.24381300
111  39.93231087  025.24390464 20
111  39.93050060  025.24169883
111  39.93018305  025.24131166
111  39.92990121  025.24096801
111  39.92978659  025.24082826 20
111  39.92878704  025.23960942
111  39.92880597  025.23955404
111  39.92881557  025.23954020
111  39.92883295  025.23951516
111  39.92885385  025.23948504
111  39.92887097  025.23946036
111  39.92888924  025.23943404
111  39.92890672  025.23940886
111  39.92892796  025.23937824
111  39.92894702  025.23935077
111  39.92896375  025.23932666
111  39.92898088  025.23930198
111  39.92900253  025.23927079
111  39.92909633  025.23913562
111  39.92890974  025.23890806
111  39.92858766  025.23936625
111  39.92846558  025.23921736
111  39.92852179  025.23913718
111  39.92830008  025.23886678
111  39.92824387  025.23894696 20
112  39.92748668  025.23862166  39.92707032  025.23874078
111  39.92748668  025.23862166 20
111  39.92720479  025.23869701
111  39.92696704  025.23877626
113  39.92658545  025.23890345
110 1 0.00 43.0700 New Taxiway 313
111  39.91338635  025.22373871
112  39.91317163  025.22315497  39.91302230  025.22283241
111  39.91317163  025.22315497
111  39.91317773  025.22319633
111  39.91318139  025.22323132
111  39.91317529  025.22324246
111  39.91323141  025.22336811
111  39.91327777  025.22348104
111  39.91331071  025.22359238
111  39.91333213  025.22366622
113  39.91335341  025.22369418
110 1 0.00 43.0700 New Taxiway 312
111  39.91297805  025.22262703
111  39.91292885  025.22270802
111  39.91290445  025.22276847
111  39.91289957  025.22281300
111  39.91293617  025.22286390
111  39.91301303  025.22294661
111  39.91304109  025.22296569
112  39.91298865  025.22287086  39.91295058  025.22281933
114  39.91295644  025.22271817  39.91298426  025.22266282
110 1 0.00 43.0700 main
111  39.92635987  025.24815680
112  39.92635987  025.24815680  39.92657542  025.24841739
111  39.92635133  025.24891883
111  39.92636109  025.24893156
111  39.92637897  025.24889528
111  39.92642697  025.24879792
111  39.92646601  025.24867543
111  39.92648553  025.24859270
111  39.92649163  025.24850839
111  39.92649041  025.24843202
111  39.92647455  025.24833975
111  39.92645503  025.24825067
111  39.92642575  025.24815362
111  39.92640257  025.24809476
111  39.92587288  025.24745652
111  39.92614373  025.24706516
111  39.92665003  025.24768401
111  39.92665979  025.24767128
111  39.92670127  025.24771105
111  39.92676715  025.24775719
111  39.92680375  025.24778265
111  39.92685377  025.24780014
111  39.92690989  025.24781128
111  39.92696357  025.24781605
111  39.92704775  025.24781446
111  39.92713437  025.24779855
111  39.92718561  025.24777787
111  39.92723929  025.24775242
111  39.92729541  025.24772378
111  39.92735036  025.24767885
111  39.92736739  025.24766492
111  39.92740155  025.24762833
111  39.92737715  025.24760606
112  39.92674519  025.24766492  39.92640154  025.24741547
111  39.92674519  025.24766492
111  39.92344637  025.24368089
112  39.92344637  025.24368089  39.92338664  025.24360300 102
112  39.92350084  025.24326397  39.92365544  025.24317234
111  39.92350084  025.24326397 102
111  39.92453032  025.24264317
112  39.92453032  025.24264317  39.92460060  025.24260423 102
111  39.92466735  025.24267753
111  39.92469897  025.24264489
111  39.92466184  025.24261695
111  39.92461792  025.24259786
111  39.92456668  025.24259627
111  39.92452032  025.24260422
111  39.92362673  025.24314179
111  39.92350162  025.24321669
111  39.92341866  025.24329146
111  39.92337962  025.24337736
111  39.92335400  025.24346326
111  39.92335156  025.24353803
111  39.92335644  025.24361916
111  39.92338572  025.24370029
111  39.92337718  025.24372256
111  39.92291724  025.24314192
111  39.92293798  025.24311488
111  39.92297214  025.24314351
111  39.92303192  025.24315624
111  39.92309048  025.24315624
111  39.92315880  025.24313078
111  39.92353386  025.24290591
111  39.92411528  025.24255810
111  39.92415432  025.24251355
111  39.92417506  025.24248015
111  39.92421166  025.24240538
111  39.92423240  025.24234652
111  39.92423728  025.24227811
111  39.92422874  025.24217153
111  39.92421654  025.24210790
111  39.92419092  025.24206176
111  39.92419214  025.24204904
111  39.92369926  025.24145566
111  39.92388836  025.24120432
111  39.92468990  025.24217153
111  39.92470088  025.24216676
111  39.92472650  025.24218585
111  39.92477164  025.24220653
111  39.92482288  025.24222085
111  39.92486924  025.24221925
111  39.92490340  025.24221289
111  39.92493634  025.24220016
111  39.92512422  025.24209358
111  39.92512422  025.24208403
111  39.92514008  025.24206653
111  39.92515106  025.24202676
111  39.92508884  025.24208563
111  39.92492170  025.24216994
112  39.92492170  025.24216994  39.92479140  025.24223599
111  39.92469722  025.24212221
111  39.92321977  025.24034042
112  39.92335153  025.24002544  39.92348915  025.23998344
111  39.92335153  025.24002544
111  39.92501551  025.23948367
111  39.92501211  025.23946978
111  39.92500000  025.23942029
111  39.92434998  025.23962837
111  39.92434412  025.23960546
112  39.92434412  025.23960546  39.92403083  025.23969327
111  39.92382733  025.23945083
111  39.92335446  025.23887241
112  39.92337935  025.23873879  39.92343791  025.23864907
111  39.92337935  025.23873879
111  39.92513523  025.23631749
112  39.92513523  025.23631749  39.92523818  025.23616858
111  39.92513875  025.23604030
111  39.92511239  025.23598990
112  39.92512118  025.23586620  39.92516686  025.23579518
111  39.92512118  025.23586620
111  39.92557742  025.23522821
111  39.92567651  025.23535191
111  39.92583887  025.23512679
111  39.92576508  025.23503607
111  39.92583656  025.23493696
111  39.92581126  025.23490398
111  39.92604350  025.23457648
111  39.92601715  025.23455357
111  39.92580985  025.23483305
111  39.92577998  025.23483763
111  39.92551218  025.23520656
112  39.92543543  025.23520747  39.92539959  025.23516349
111  39.92543543  025.23520747
111  39.92477558  025.23438554
111  39.92473969  025.23443498
111  39.92539954  025.23525692
112  39.92539954  025.23525692  39.92542695  025.23529815
111  39.92540916  025.23534849
111  39.92538620  025.23538012
111  39.92535496  025.23542316
111  39.92528797  025.23551544
111  39.92515981  025.23569200
111  39.92506496  025.23582268
112  39.92506496  025.23582268  39.92502631  025.23587308
111  39.92498590  025.23584100
111  39.92492556  025.23576642
111  39.92482638  025.23564383
111  39.92400912  025.23463374
111  39.92430075  025.23422828
111  39.92416870  025.23407365
111  39.92409667  025.23417139
111  39.92413737  025.23421911
111  39.92403020  025.23438176
111  39.92396696  025.23431074
111  39.92385979  025.23447568
111  39.92382641  025.23447797
111  39.92378290  025.23442539
111  39.92375070  025.23446738
111  39.92372805  025.23444002
111  39.92370462  025.23447056
111  39.92364273  025.23439575
111  39.92366615  025.23436521
111  39.92363584  025.23432858
111  39.92366805  025.23428658
111  39.92361033  025.23421682
111  39.92366479  025.23413894
111  39.92354868  025.23400036
111  39.92358821  025.23394691
111  39.92357900  025.23393639
111  39.92360682  025.23390394
111  39.92357864  025.23387175
111  39.92355082  025.23390420
111  39.92349935  025.23384086
111  39.92352278  025.23380840
111  39.92349439  025.23377452
111  39.92347096  025.23380697
111  39.92346023  025.23379416
111  39.92342070  025.23384761
111  39.92333983  025.23375109
111  39.92328273  025.23382936
111  39.92323059  025.23376712
111  39.92328768  025.23368885
111  39.92322910  025.23361893
111  39.92320216  025.23364948
111  39.92311667  025.23354563
111  39.92308680  025.23358915
111  39.92298666  025.23347920
112  39.92299544  025.23341277  39.92302707  025.23336924
111  39.92299544  025.23341277
111  39.92315180  025.23319973
111  39.92321329  025.23320202
111  39.92333275  025.23303021
111  39.92332748  025.23296837
111  39.92335208  025.23293400
111  39.92330376  025.23288170
111  39.92317113  025.23305541
112  39.92317113  025.23305541  39.92314097  025.23308863
112  39.92312545  025.23299585  39.92315531  025.23295233
111  39.92312545  025.23299585
111  39.92321153  025.23286986
111  39.92288301  025.23246669
111  39.92261949  025.23282863
111  39.92273514  025.23296913
111  39.92280747  025.23286528
112  39.92280747  025.23286528  39.92284612  025.23282176
111  39.92288828  025.23286757
111  39.92307977  025.23310352
112  39.92307977  025.23310352  39.92310437  025.23313788
111  39.92307450  025.23319515
111  39.92293747  025.23339444
112  39.92293747  025.23339444  39.92292342  025.23341353
111  39.92290409  025.23338299
111  39.92282855  025.23328220
111  39.92274246  025.23341506
112  39.92283029  025.23352621  39.92286492  025.23356955
111  39.92283029  025.23352621
112  39.92283029  025.23352621  39.92283788  025.23353571
112  39.92284963  025.23355021  39.92285468  025.23355639
111  39.92284963  025.23355021
112  39.92284963  025.23355021  39.92287774  025.23358457
111  39.92285490  025.23362352
111  39.92276472  025.23374797
111  39.92269224  025.23368018
111  39.92205541  025.23289320
111  39.92185528  025.23264996
112  39.92165500  025.23268432  39.92154608  025.23284036
111  39.92165500  025.23268432
111  39.92010199  025.23481233
112  39.92010199  025.23481233  39.92005983  025.23486960
111  39.92000361  025.23481004
111  39.91514952  025.22889125
111  39.91474374  025.22839646
112  39.91461022  025.22798418  39.91464184  025.22780094
111  39.91461022  025.22798418
111  39.91464711  025.22777117
111  39.91459792  025.22774826
111  39.91453819  025.22801624
112  39.91453819  025.22801624  39.91452484  025.22805564
112  39.91445562  025.22802999  39.91442049  025.22797960
111  39.91445562  025.22802999
111  39.91434956  025.22789769
111  39.91378262  025.22719051
111  39.91346127  025.22685728
112  39.91346127  025.22685728  39.91337694  025.22674505
111  39.91342965  025.22663740
111  39.91361060  025.22640607
112  39.91361060  025.22640607  39.91363168  025.22638088
111  39.91368263  025.22641065
111  39.91387412  025.22666260
111  39.91391926  025.22659148
111  39.91395844  025.22652975
111  39.91399534  025.22642210
111  39.91395318  025.22640378
112  39.91395318  025.22640378  39.91393034  025.22644501
111  39.91386006  025.22639691
111  39.91369493  025.22625948
112  39.91369493  025.22625948  39.91361763  025.22620222
111  39.91354208  025.22631216
111  39.91333127  025.22663053
112  39.91320865  025.22642193  39.91315419  025.22636926
111  39.91320865  025.22642193
111  39.91319195  025.22646295
112  39.91319195  025.22646295  39.91326398  025.22653166
111  39.91331721  025.22669009
112  39.91336640  025.22690309  39.91343667  025.22699700
111  39.91336640  025.22690309
111  39.91373496  025.22727640
111  39.91430399  025.22795583
111  39.91446967  025.22815366
112  39.91446967  025.22815366  39.91449954  025.22819260
111  39.91447495  025.22826360
111  39.91425007  025.22919581
112  39.91425007  025.22919581  39.91421845  025.22930346
111  39.91412358  025.22923704
111  39.91253895  025.22728561
111  39.91254246  025.22732455
111  39.91256530  025.22736577
111  39.91256354  025.22737493
111  39.91213664  025.22685960
111  39.91214367  025.22685273
111  39.91217880  025.22688250
111  39.91220516  025.22688937
111  39.90852114  025.22239580
111  39.90850708  025.22242329
111  39.90919048  025.22326381
111  39.90901128  025.22351574
111  39.90846756  025.22286492
111  39.90846170  025.22287065
111  39.90842803  025.22283629
111  39.90838850  025.22281339
111  39.90834751  025.22280385
111  39.90829334  025.22280385
111  39.90825088  025.22281148
111  39.90821135  025.22282484
111  39.90816451  025.22285347
111  39.90812791  025.22289355
111  39.90809277  025.22293935
111  39.90774608  025.22377036
111  39.90763893  025.22402721
111  39.90764332  025.22403294
111  39.90762136  025.22408638
111  39.90760379  025.22415127
111  39.90758769  025.22423143
111  39.90758915  025.22431540
111  39.90759647  025.22440128
111  39.90762575  025.22448335
111  39.90762136  025.22450434
111  39.90841192  025.22546815
111  39.90813962  025.22584604
111  39.90706424  025.22453992
111  39.90734240  025.22416776
111  39.90736223  025.22412265
111  39.90749838  025.22379629
111  39.90750717  025.22374858
111  39.90750717  025.22369514
111  39.90750131  025.22363788
111  39.90747642  025.22366651 102
112  39.90746471  025.22380583  39.90744568  025.22386118
111  39.90746471  025.22380583 102
111  39.90737394  025.22403295
112  39.90737394  025.22403295  39.90735198  025.22407684
111  39.90731685  025.22404058
111  39.90558640  025.22192598
111  39.90521600  025.22243936
111  39.90820917  025.22607997
111  39.90818698  025.22612748
111  39.90778930  025.22667548
111  39.90777867  025.22666602
111  39.90774844  025.22670630 20
111  39.90765546  025.22683017
112  39.90765546  025.22683017  39.90763262  025.22685765 20
111  39.90758671  025.22682397 20
111  39.90627680  025.22534347 20
111  39.90569169  025.22459876 20
111  39.90542416  025.22429185
112  39.90542416  025.22429185  39.90538170  025.22423459 20
111  39.90535850  025.22417116 20
111  39.90519766  025.22358794 20
111  39.90513947  025.22324926 20
111  39.90512950  025.22302969 20
111  39.90513597  025.22262148
112  39.90513597  025.22262148  39.90513890  025.22250125 20
111  39.90518979  025.22243222 20
111  39.90549780  025.22199365 20
111  39.90561977  025.22185224 20
111  39.90668379  025.22043204 20
111  39.90686394  025.22023391 20
111  39.90705010  025.22009322
112  39.90705010  025.22009322  39.90731859  025.21992284 20
111  39.90759010  025.21996070 20
111  39.90819747  025.22003480 20
111  39.90894553  025.22018337 20
111  39.90907840  025.22022729
112  39.90873395  025.22050229  39.90862618  025.22070508
111  39.90873395  025.22050229
111  39.90833135  025.22129885
111  39.90829927  025.22138792
111  39.90836623  025.22146345
111  39.90838188  025.22143006
112  39.90836319  025.22131962  39.90838149  025.22127986
111  39.90836319  025.22131962
111  39.90876579  025.22052307
112  39.90876579  025.22052307  39.90895591  025.22023413
111  39.90929447  025.22027963 20
111  39.90972286  025.22038341
112  39.90975979  025.22053137  39.90974251  025.22064403
111  39.90975979  025.22053137
111  39.90972113  025.22081020
111  39.90971879  025.22082710
111  39.90966625  025.22120601
111  39.90960064  025.22119077
111  39.90949215  025.22124675
111  39.90948665  025.22128183
111  39.90948376  025.22130026
111  39.90945680  025.22147217
111  39.90943808  025.22146724
111  39.90943073  025.22152130
111  39.90938358  025.22151477
111  39.90937993  025.22153535
111  39.90965571  025.22157736
111  39.90965757  025.22156403
111  39.90968260  025.22133841
112  39.90968260  025.22133841  39.90968667  025.22131190
111  39.90971917  025.22131469
111  39.90978860  025.22133330
111  39.90980326  025.22133723
111  39.90981323  025.22127197
111  39.90986712  025.22128389
111  39.90987081  025.22125975
111  39.90970613  025.22121562
111  39.90972569  025.22107450
111  39.91002968  025.22115138
111  39.91006084  025.22092657
111  39.90978533  025.22085632
112  39.90976424  025.22079644  39.90976933  025.22075800
111  39.90976424  025.22079644
111  39.90979966  025.22054099
112  39.90979966  025.22054099  39.90981694  025.22042303
111  39.90988551  025.22042281 20
111  39.91085612  025.22061929 20
111  39.91232929  025.22092156
112  39.91232929  025.22092156  39.91288444  025.22103837 20
111  39.91332539  025.22140701
111  39.91331345  025.22146641
111  39.91311314  025.22176725
112  39.91302848  025.22178365  39.91299676  025.22174388
111  39.91302848  025.22178365
111  39.91298944  025.22173911
111  39.91293814  025.22180807
111  39.91297718  025.22185261
112  39.91297718  025.22185261  39.91301622  025.22190192
111  39.91298355  025.22196187
111  39.91272601  025.22234867
111  39.91264279  025.22242251
111  39.91261438  025.22247684
111  39.91256362  025.22248759
111  39.91248541  025.22244801
111  39.91238291  025.22239193
111  39.91227357  025.22235200
111  39.91216114  025.22231315
111  39.91206910  025.22227963
112  39.91206910  025.22227963  39.91201908  025.22218579
111  39.91201732  025.22207305
111  39.91200531  025.22209884
111  39.91200653  025.22215292
111  39.91201751  025.22220859
111  39.91204191  025.22225313
111  39.91206124  025.22228301
111  39.91208374  025.22229990
111  39.91215538  025.22232561
111  39.91227039  025.22236543
111  39.91237813  025.22240708
111  39.91247678  025.22246037
111  39.91255408  025.22250808
111  39.91260322  025.22249818
111  39.91263110  025.22247737
111  39.91266318  025.22244302
111  39.91267588  025.22245710
111  39.91265072  025.22250072
111  39.91264829  025.22253699
111  39.91265980  025.22256489
111  39.91270094  025.22260256
111  39.91276164  025.22267626
112  39.91273994  025.22260834  39.91271920  025.22258766
111  39.91273994  025.22260834
111  39.91267892  025.22253998
112  39.91268820  025.22247077  39.91270894  025.22243578
111  39.91268820  025.22247077
111  39.91333847  025.22149417
111  39.91342207  025.22149034
111  39.91353708  025.22158835
112  39.91354202  025.22174235  39.91348468  025.22182984
111  39.91354202  025.22174235
111  39.91329210  025.22207086
111  39.91320801  025.22219180
111  39.91294965  025.22259431
111  39.91297805  025.22262703
111  39.91323826  025.22222910
111  39.91332358  025.22210861
111  39.91357888  025.22177857
112  39.91357888  025.22177857  39.91364598  025.22170699
111  39.91368949  025.22172775
111  39.91380408  025.22183369
111  39.91431548  025.22246501
111  39.91450565  025.22269820
111  39.91464224  025.22286840
112  39.91464224  025.22286840  39.91479693  025.22306513
111  39.91482208  025.22328448
111  39.91483002  025.22387270
111  39.91483707  025.22439499
111  39.91477914  025.22620656
111  39.91476874  025.22688868
111  39.91481106  025.22688961
111  39.91481480  025.22663494
112  39.91488976  025.22651588  39.91494071  025.22650214
111  39.91488976  025.22651588
111  39.91489089  025.22632436
112  39.91489089  025.22632436  39.91482940  025.22632207
111  39.91482096  025.22621582
111  39.91487854  025.22440183
111  39.91486092  025.22328916
111  39.91479078  025.22253862
111  39.91477490  025.22232354
111  39.91474299  025.22202123
111  39.91469510  025.22203102
111  39.91473180  025.22233343
111  39.91473705  025.22255419
112  39.91473705  025.22255419  39.91473705  025.22265440
112  39.91456101  025.22268615  39.91450733  025.22262093
111  39.91456101  025.22268615
111  39.91454799  025.22267025
111  39.91435064  025.22242573
111  39.91412442  025.22215035
111  39.91411928  025.22209443
111  39.91403277  025.22198831
111  39.91396759  025.22196138
111  39.91384061  025.22180630
111  39.91354096  025.22151591
111  39.91355372  025.22147389
111  39.91356399  025.22143823
111  39.91354718  025.22142622
111  39.91350436  025.22148044
111  39.91334812  025.22134318 20
112  39.91234265  025.22086310  39.91172250  025.22073942
111  39.91234265  025.22086310 20
111  39.91092373  025.22057361 20
111  39.91085643  025.22056978 20
111  39.90988802  025.22037010 20
111  39.90904707  025.22016664
111  39.90904924  025.22015375
111  39.90894892  025.22012695 20
111  39.90828291  025.21998840 20
111  39.90759350  025.21990429 20
112  39.90703130  025.22003873  39.90674761  025.22022416
111  39.90703130  025.22003873 20
111  39.90683273  025.22018315 20
111  39.90664570  025.22040127 20
111  39.90558292  025.22180432 20
111  39.90547205  025.22193212 20
111  39.90515080  025.22238954 20
112  39.90509591  025.22261610  39.90509152  025.22274778
111  39.90509591  025.22261610 20
111  39.90508580  025.22303348 20
111  39.90509396  025.22325908 20
111  39.90515344  025.22360670 20
111  39.90531551  025.22419440 20
112  39.90539230  025.22433544  39.90543768  025.22438887
111  39.90539230  025.22433544 20
111  39.90566094  025.22464381 20
111  39.90624003  025.22538125 20
111  39.90755397  025.22686630 20
111  39.90765134  025.22698222 20
111  39.90818330  025.22768873 20
111  39.90875540  025.22840847 20
111  39.91097563  025.23105103 20
111  39.91139899  025.23147705 20
111  39.91178244  025.23182479 20
111  39.91190208  025.23196228 20
111  39.91219683  025.23241763 20
111  39.91272287  025.23314446 20
111  39.91301713  025.23357878 20
111  39.91346030  025.23417463 20
111  39.92318402  025.24603370
112  39.92318402  025.24603370  39.92321208  025.24606869 20
