I
1050 Generated by WorldEditor 2.1.0r1

1    298 1 0 KMEI Key Field / Meridian Rgnl
1302 city Meridian
111  32.32593166 -088.75339079 102
111  32.32916436 -088.75277431 102
111  32.33088290 -088.75152950
111  32.33038786 -088.75209406
111  32.33039293 -088.75211002
111  32.33052055 -088.75226561
111  32.33051495 -088.75227027
112  32.33051495 -088.75227027  32.33036623 -088.75213421 102
111  32.33018519 -088.75221842 102
111  32.32973484 -088.75254278
111  32.32974157 -088.75255287
112  32.32974157 -088.75255287  32.32972502 -088.75257306
111  32.32972311 -088.75260442
111  32.32973999 -088.75263808
111  32.32975516 -088.75264744
111  32.32975601 -088.75265933 102
111  32.32980918 -088.75264920 102
111  32.33058282 -088.75250183
111  32.33058195 -088.75248813
112  32.33058195 -088.75248813  32.33062630 -088.75244063 102
111  32.33060403 -088.75236739
111  32.33087042 -088.75269216
111  32.33109542 -088.75263042
111  32.33125612 -088.75235353
111  32.33199654 -088.75201577
111  32.33202095 -088.75204245 102
111  32.33199806 -088.75208866
112  32.33199806 -088.75208866  32.33200081 -088.75217473 102
111  32.33207574 -088.75217305 102
111  32.33231111 -088.75215834
111  32.33231169 -088.75216522 102
111  32.33242175 -088.75214410 102
111  32.33666612 -088.75132949
111  32.33666511 -088.75132145 102
111  32.33723828 -088.75113438
112  32.33723828 -088.75113438  32.33735561 -088.75108882 102
111  32.33738273 -088.75094348
111  32.33740289 -088.75093864
111  32.33746333 -088.75136178
111  32.33749169 -088.75167812
111  32.33748391 -088.75167725 102
111  32.33744371 -088.75158426
112  32.33744371 -088.75158426  32.33738871 -088.75149920 102
111  32.33728416 -088.75149303 102
111  32.33706795 -088.75150452
111  32.33706609 -088.75149597 102
111  32.33302145 -088.75227423
111  32.33302240 -088.75228175
112  32.33302240 -088.75228175  32.33287794 -088.75234204 102
111  32.33287225 -088.75254358 102
111  32.33288835 -088.75266115 102
111  32.33292983 -088.75296398 102
112  32.33320069 -088.75317526  32.33342575 -088.75313837
111  32.33320069 -088.75317526
111  32.33320132 -088.75318307
111  32.33253209 -088.75331472
111  32.33253123 -088.75330568
112  32.33253123 -088.75330568  32.33274595 -088.75324944 102
111  32.33273154 -088.75301370 102
111  32.33268593 -088.75269849 102
111  32.33267055 -088.75259220 102
112  32.33245622 -088.75239162  32.33228092 -088.75237913
111  32.33245622 -088.75239162
111  32.33245507 -088.75238433 102
111  32.33155824 -088.75255595
111  32.33088103 -088.75272282
111  32.33085514 -088.75269178 102
111  32.32984368 -088.75288613 102
111  32.32684329 -088.75346266
111  32.32684392 -088.75347279 102
111  32.32620419 -088.75368114
112  32.32620419 -088.75368114  32.32604786 -088.75374237 102
112  32.32604216 -088.75396792  32.32604413 -088.75402426
111  32.32604216 -088.75396792
112  32.32604216 -088.75396792  32.32604257 -088.75397961 102
111  32.32604339 -088.75398644
111  32.32579867 -088.75403823 102
112  32.32579501 -088.75401810  32.32579224 -088.75400559
111  32.32579501 -088.75401810
112  32.32579501 -088.75401810  32.32578254 -088.75396192 102
112  32.32554973 -088.75380026  32.32536773 -088.75379345
111  32.32554973 -088.75380026 102
111  32.32483256 -088.75384828 102
111  32.32028785 -088.75472421 102
111  32.31872722 -088.75502541
111  32.31872732 -088.75503126 102
111  32.31805229 -088.75525016
112  32.31805229 -088.75525016  32.31802677 -088.75526103 102
112  32.31798411 -088.75529623  32.31796350 -088.75531624
111  32.31798411 -088.75529623
112  32.31798411 -088.75529623  32.31794460 -088.75534250
113  32.31792401 -088.75539365
110 2 0.00 0.0000 New Taxiway 38
111  32.33421485 -088.75129184
111  32.33410954 -088.75123764
111  32.33397697 -088.75083123
111  32.33402215 -088.75080869
112  32.33402215 -088.75080869  32.33404488 -088.75078743
113  32.33403889 -088.75075464
110 2 0.00 0.0000 New Taxiway 36
111  32.33434729 -088.75091255
111  32.33435330 -088.75093274
111  32.33425658 -088.75097184
111  32.33430423 -088.75111379
111  32.33423335 -088.75114840
112  32.33423335 -088.75114840  32.33421018 -088.75116437
111  32.33421869 -088.75120480
111  32.33417590 -088.75107235
112  32.33417590 -088.75107235  32.33419258 -088.75110715
111  32.33422414 -088.75109931
111  32.33427692 -088.75107261
113  32.33423422 -088.75094709
110 2 0.00 0.0000 New Taxiway 35
111  32.33429928 -088.75139054
111  32.33430168 -088.75139844
111  32.33435533 -088.75157526
111  32.33431045 -088.75159407
111  32.33425096 -088.75142022
113  32.33424847 -088.75141296
110 1 0.00 0.0000 New Taxiway 34
111  32.32341171 -088.75616603
111  32.32346113 -088.75648741
112  32.32346113 -088.75648741  32.32349228 -088.75662675
112  32.32353721 -088.75679488  32.32351451 -088.75689673
111  32.32353721 -088.75679488
111  32.32338197 -088.75685613
111  32.32337639 -088.75683999
111  32.32333935 -088.75683682
111  32.32333220 -088.75682865
111  32.32334190 -088.75681794
111  32.32332953 -088.75676283
111  32.32331732 -088.75675562
111  32.32330181 -088.75668340
111  32.32331272 -088.75666482
111  32.32330819 -088.75658752
111  32.32335559 -088.75658805
111  32.32336753 -088.75657736
111  32.32340786 -088.75656905
111  32.32340175 -088.75651915
111  32.32341527 -088.75651426
113  32.32338127 -088.75617104
111  32.32341874 -088.75664716
111  32.32335186 -088.75665679
111  32.32335609 -088.75668391
113  32.32342214 -088.75667428
110 2 0.00 0.0000 New Taxiway 33
111  32.32340175 -088.75651915
111  32.32340786 -088.75656905
111  32.32336753 -088.75657736
113  32.32336111 -088.75652457
110 2 0.00 0.0000 New Taxiway 32
111  32.32336186 -088.75608290
111  32.32332077 -088.75609163
111  32.32327154 -088.75574882
111  32.32329762 -088.75574406
111  32.32334063 -088.75605398
113  32.32335718 -088.75605134
110 2 0.00 0.0000 New Taxiway 31
111  32.32334863 -088.75560484
111  32.32341171 -088.75616603
111  32.32338127 -088.75617104
113  32.32331375 -088.75561155
110 2 0.00 0.0000 New Taxiway 7
111  32.34740143 -088.75064576
111  32.34740762 -088.75067935
111  32.34738220 -088.75068505
113  32.34737660 -088.75065255
110 2 0.00 0.0000 New Taxiway 6
111  32.31501045 -088.75694948
111  32.31501618 -088.75697981
111  32.31498844 -088.75698682
111  32.31498240 -088.75695294
113  32.31498923 -088.75695164
110 2 0.00 0.0000 New Taxiway 39
111  32.33005468 -088.75023763
111  32.33009637 -088.75035299
112  32.33031154 -088.75048613  32.33046951 -088.75048457
111  32.33031154 -088.75048613
111  32.33032079 -088.75057934
111  32.32953897 -088.75073245
111  32.32953183 -088.75063905
112  32.32969465 -088.75030756  32.32965989 -088.75004563
111  32.32969465 -088.75030756
111  32.32968053 -088.75026074
111  32.32959923 -088.75002635
112  32.32959923 -088.75002635  32.32950017 -088.74983827
111  32.32932484 -088.74990043
111  32.32884753 -088.75012812
111  32.32882152 -088.75012186
111  32.32853268 -088.74929544
111  32.32899802 -088.74907159
111  32.32904250 -088.74920107
111  32.32914860 -088.74916960
111  32.32925845 -088.74911429
111  32.32934823 -088.74905293
111  32.32930220 -088.74892527
113  32.32956108 -088.74880268
110 1 0.00 0.0000 New Taxiway 2
111  32.31342217 -088.75714166
111  32.31378565 -088.75709266
111  32.31460959 -088.75693695
112  32.31460959 -088.75693695  32.31464846 -088.75692263
111  32.31464865 -088.75682671
111  32.31459796 -088.75632048
111  32.31459185 -088.75611468
112  32.31459185 -088.75611468  32.31458688 -088.75578601
112  32.31495171 -088.75583423  32.31503947 -088.75587157
111  32.31495171 -088.75583423
111  32.31506901 -088.75590778
112  32.31506901 -088.75590778  32.31513978 -088.75594335
111  32.31520503 -088.75592896
111  32.31638310 -088.75569798
111  32.31639526 -088.75567930
112  32.31639526 -088.75567930  32.31637626 -088.75553535
112  32.31636725 -088.75526551  32.31635521 -088.75515305
111  32.31636725 -088.75526551
111  32.31633436 -088.75501527
112  32.31633436 -088.75501527  32.31631218 -088.75491780
111  32.31628349 -088.75488529
111  32.31614367 -088.75490657
111  32.31612748 -088.75488483
111  32.31611605 -088.75471161
111  32.31623825 -088.75466518
112  32.31623825 -088.75466518  32.31632955 -088.75461832
111  32.31638435 -088.75454468
111  32.31636777 -088.75450050
111  32.31639914 -088.75448126
111  32.31642542 -088.75457185
111  32.31636786 -088.75463693
112  32.31636786 -088.75463693  32.31632192 -088.75470941
111  32.31632927 -088.75478020
111  32.31639333 -088.75525946
111  32.31643213 -088.75566499
111  32.31644981 -088.75567933
111  32.31695290 -088.75556889
112  32.31695290 -088.75556889  32.31710529 -088.75553152
112  32.31731477 -088.75535699  32.31741869 -088.75522503
111  32.31731477 -088.75535699
111  32.31746534 -088.75515134
111  32.31747979 -088.75514818
112  32.31747979 -088.75514818  32.31743899 -088.75476610
112  32.31786075 -088.75439379  32.31810254 -088.75428852
111  32.31786075 -088.75439379
111  32.32101230 -088.75330638
111  32.32103468 -088.75338834 102
111  32.32775750 -088.75108379
112  32.32775750 -088.75108379  32.32783160 -088.75105999 102
111  32.32791808 -088.75104021 102
111  32.32879545 -088.75087415
111  32.32879014 -088.75083907
111  32.32953119 -088.75060071
112  32.32953119 -088.75060071  32.32965897 -088.75054759
111  32.32967108 -088.75038822
111  32.32968260 -088.75038682
111  32.32968240 -088.75037690
111  32.32966804 -088.75036278
111  32.32966491 -088.75031196
111  32.32967745 -088.75027658
111  32.32967265 -088.75026345
111  32.32968053 -088.75026074
111  32.32969465 -088.75030756
112  32.32969465 -088.75030756  32.32972941 -088.75056949
111  32.32953183 -088.75063905
111  32.32953897 -088.75073245
111  32.33032079 -088.75057934
111  32.33031154 -088.75048613
112  32.33031154 -088.75048613  32.33015358 -088.75048770
111  32.33009637 -088.75035299
111  32.33005468 -088.75023763
111  32.33007697 -088.75022587
111  32.33011854 -088.75032402
112  32.33011854 -088.75032402  32.33018784 -088.75045377
111  32.33029483 -088.75045195
111  32.33104627 -088.75040625
111  32.33106425 -088.75041276
111  32.33106435 -088.75043463 102
111  32.33187735 -088.75028395
112  32.33187735 -088.75028395  32.33192777 -088.75027093 102
111  32.33196176 -088.75024185 102
111  32.33230391 -088.74991707 102
111  32.33297205 -088.74915507
111  32.33327414 -088.74881349 102
111  32.33359208 -088.74845448
112  32.33359208 -088.74845448  32.33362816 -088.74837585
111  32.33358095 -088.74831112
111  32.33347413 -088.74821611
111  32.33260775 -088.74746946
111  32.33218090 -088.74710031
111  32.33208308 -088.74698089
111  32.33200822 -088.74685575
111  32.33206431 -088.74681108
111  32.33214600 -088.74694279
112  32.33214600 -088.74694279  32.33218358 -088.74699414
111  32.33223755 -088.74704389
112  32.33223755 -088.74704389  32.33225625 -088.74703912
111  32.33228265 -088.74699746
111  32.33240576 -088.74691983
111  32.33245711 -088.74715756
112  32.33245711 -088.74715756  32.33249525 -088.74716885
111  32.33254517 -088.74713099
111  32.33272416 -088.74692680
111  32.33270524 -088.74675421
111  32.33268495 -088.74673794
111  32.33268140 -088.74670420
111  32.33269102 -088.74667262
111  32.33266973 -088.74659282
111  32.33268569 -088.74656329
111  32.33280553 -088.74649517
111  32.33285665 -088.74648455
111  32.33296180 -088.74673175
111  32.33297703 -088.74676757
111  32.33300747 -088.74683911
112  32.33300747 -088.74683911  32.33301725 -088.74697943
112  32.33281781 -088.74695566  32.33273928 -088.74686417
111  32.33281781 -088.74695566
111  32.33280516 -088.74696898
112  32.33280516 -088.74696898  32.33278415 -088.74695215
111  32.33276768 -088.74696725
111  32.33269033 -088.74704750
111  32.33254986 -088.74722146
112  32.33254986 -088.74722146  32.33252270 -088.74726842
111  32.33252810 -088.74730050
111  32.33351125 -088.74815437
111  32.33363884 -088.74826519
112  32.33363884 -088.74826519  32.33369473 -088.74829592
111  32.33374358 -088.74827280 102
111  32.33415842 -088.74780944 102
111  32.33449303 -088.74738404
112  32.33449303 -088.74738404  32.33458469 -088.74724593 102
111  32.33449081 -088.74710662 102
111  32.33409479 -088.74673163 102
111  32.33364499 -088.74634224 102
111  32.33352999 -088.74624506
111  32.33350424 -088.74622233
111  32.33335235 -088.74608055
111  32.33318739 -088.74593589
111  32.33318683 -088.74583347
111  32.33353075 -088.74563555
111  32.33348241 -088.74551049
111  32.33351227 -088.74549627
111  32.33354834 -088.74558709
112  32.33354834 -088.74558709  32.33355971 -088.74560749
111  32.33357994 -088.74560623
111  32.33415232 -088.74528675
112  32.33415232 -088.74528675  32.33417142 -088.74526806
111  32.33416331 -088.74523565
111  32.33409343 -088.74506690
111  32.33415990 -088.74503249
111  32.33423940 -088.74522392
111  32.33425741 -088.74523994
111  32.33490424 -088.74488694
111  32.33491704 -088.74487995
111  32.33487124 -088.74475462
111  32.33480036 -088.74459694
111  32.33453196 -088.74392988
111  32.33458448 -088.74390033
111  32.33459146 -088.74391554
111  32.33462765 -088.74389352
111  32.33463916 -088.74392153
111  32.33465175 -088.74395216
111  32.33461535 -088.74397373
111  32.33464212 -088.74404132
111  32.33468015 -088.74402126
111  32.33470753 -088.74408789
111  32.33467002 -088.74410957
111  32.33470202 -088.74418785
111  32.33473962 -088.74416599
111  32.33476754 -088.74423394
111  32.33473021 -088.74425570
111  32.33476268 -088.74433490
111  32.33479986 -088.74431258
111  32.33482766 -088.74438023
111  32.33479044 -088.74440221
111  32.33482251 -088.74447996
111  32.33486039 -088.74445989
111  32.33488750 -088.74452608
111  32.33485020 -088.74454740
111  32.33487828 -088.74461576
111  32.33491548 -088.74459420
111  32.33493003 -088.74462963
111  32.33493107 -088.74463216
111  32.33493846 -088.74465014
111  32.33490120 -088.74467193
111  32.33497215 -088.74484815
111  32.33514562 -088.74474969
111  32.33507564 -088.74457949
111  32.33503773 -088.74460256
111  32.33502807 -088.74457898
111  32.33502636 -088.74457483
111  32.33501391 -088.74454443
111  32.33505263 -088.74452231
111  32.33502336 -088.74445128
111  32.33498544 -088.74447494
111  32.33495844 -088.74440906
111  32.33499641 -088.74438587
111  32.33496198 -088.74430230
111  32.33492432 -088.74432577
111  32.33489597 -088.74425658
111  32.33493394 -088.74423424
111  32.33490211 -088.74415696
111  32.33486435 -088.74417942
111  32.33483659 -088.74411216
111  32.33487396 -088.74408866
111  32.33484111 -088.74400890
111  32.33480295 -088.74403016
111  32.33477554 -088.74396331
111  32.33481336 -088.74394148
111  32.33478573 -088.74387451
111  32.33474778 -088.74389718
111  32.33473632 -088.74386847
111  32.33472454 -088.74383897
111  32.33476210 -088.74381714
111  32.33474813 -088.74378372
111  32.33471751 -088.74380372
111  32.33473983 -088.74371757
111  32.33520692 -088.74345958
111  32.33525918 -088.74358843
111  32.33511096 -088.74367086
111  32.33507512 -088.74359578
112  32.33507512 -088.74359578  32.33503200 -088.74359891
111  32.33504241 -088.74363426
111  32.33524686 -088.74413524
111  32.33551673 -088.74399186
111  32.33553080 -088.74402146
111  32.33555937 -088.74400620
111  32.33556803 -088.74402987
111  32.33530804 -088.74417668
111  32.33531453 -088.74419660
111  32.33528083 -088.74421877
111  32.33542912 -088.74458802
111  32.33546948 -088.74456538
111  32.33572683 -088.74442100
111  32.33574527 -088.74441066
111  32.33598291 -088.74427479
111  32.33612977 -088.74419495
112  32.33612977 -088.74419495  32.33615874 -088.74417542
111  32.33615813 -088.74415442
111  32.33611569 -088.74401889
111  32.33612191 -088.74396333
111  32.33608275 -088.74387120
111  32.33629381 -088.74398905
111  32.33631118 -088.74397831
111  32.33640393 -088.74420149
111  32.33753044 -088.74355607
111  32.33736314 -088.74315382
111  32.33738400 -088.74314553
111  32.33741932 -088.74313151
111  32.33743047 -088.74315617
112  32.33743047 -088.74315617  32.33750778 -088.74314492
111  32.33757204 -088.74306747
111  32.33754460 -088.74298730
111  32.33751872 -088.74285060
111  32.33753189 -088.74284105
111  32.33756638 -088.74285685
111  32.33759666 -088.74283851
111  32.33761362 -088.74279107
111  32.33760737 -088.74277037
111  32.33764438 -088.74274892
111  32.33762524 -088.74269831
111  32.33769705 -088.74265964
111  32.33763343 -088.74227710
111  32.33777908 -088.74262445
111  32.33791909 -088.74253741
111  32.33794021 -088.74253853
111  32.33794422 -088.74252333
111  32.33796958 -088.74250640
111  32.33798596 -088.74254390
111  32.33799954 -088.74254476
111  32.33801428 -088.74258163
111  32.33812839 -088.74286710
111  32.33817352 -088.74297999
111  32.33844781 -088.74281479
111  32.33844881 -088.74277532
111  32.33842582 -088.74271462
111  32.33838635 -088.74273889
111  32.33837848 -088.74272003
111  32.33827419 -088.74246983
111  32.33833852 -088.74243307
111  32.33826558 -088.74225725
111  32.33819973 -088.74213427
111  32.33811899 -088.74190959
112  32.33811899 -088.74190959  32.33810146 -088.74182104
111  32.33819393 -088.74175198
111  32.33893405 -088.74132459
111  32.33895642 -088.74138006
111  32.33895266 -088.74139099
111  32.33906639 -088.74164877
111  32.33897402 -088.74170540
112  32.33897402 -088.74170540  32.33895935 -088.74172276
111  32.33897216 -088.74177234
111  32.33857863 -088.74200076
111  32.33856024 -088.74200378
111  32.33854026 -088.74201783
111  32.33853731 -088.74201051
111  32.33841640 -088.74208486
111  32.33839472 -088.74202965
111  32.33836950 -088.74200982
111  32.33836024 -088.74201377
111  32.33835864 -088.74205534
111  32.33845237 -088.74226332
111  32.33847985 -088.74224545
111  32.33860100 -088.74216856
111  32.33860747 -088.74221516
111  32.33861904 -088.74221561
111  32.33864527 -088.74225774
112  32.33864527 -088.74225774  32.33867277 -088.74223691
111  32.33867156 -088.74220938
111  32.33862909 -088.74211278
111  32.33901493 -088.74189101
111  32.33905239 -088.74207510
111  32.33895626 -088.74213450
111  32.33892603 -088.74217552
111  32.33880090 -088.74224933
111  32.33877097 -088.74225472
111  32.33871256 -088.74228810
111  32.33870057 -088.74230993
111  32.33864909 -088.74233909
111  32.33863090 -088.74233905
111  32.33848499 -088.74244257
112  32.33848499 -088.74244257  32.33845727 -088.74246705
111  32.33846567 -088.74251040
111  32.33855883 -088.74273869
111  32.33855442 -088.74274211
111  32.33856815 -088.74277190
111  32.33857155 -088.74276984
111  32.33858021 -088.74279651
111  32.33857810 -088.74280562
111  32.33859054 -088.74284424
111  32.33856574 -088.74287302
112  32.33856574 -088.74287302  32.33855988 -088.74292640 102
111  32.33858425 -088.74293477 102
111  32.33970214 -088.74181172
111  32.33983029 -088.74168282 102
111  32.33993975 -088.74157272 102
111  32.34000660 -088.74150549
112  32.34000660 -088.74150549  32.34001689 -088.74149628 102
111  32.34003390 -088.74149025 102
111  32.34076325 -088.74128836
111  32.34088234 -088.74125540
112  32.34088234 -088.74125540  32.34092084 -088.74124845
111  32.34095721 -088.74127212
111  32.34107667 -088.74138430
111  32.34123372 -088.74164400
111  32.34109281 -088.74179107
111  32.34183778 -088.74181749
111  32.34183010 -088.74198694
111  32.34177808 -088.74196540
111  32.34096172 -088.74195248
111  32.34027064 -088.74275320
111  32.34004525 -088.74295700
111  32.33992764 -088.74299315
111  32.33991199 -088.74245093
111  32.33995015 -088.74230378
111  32.33994509 -088.74228163
111  32.34034909 -088.74181693
111  32.34031258 -088.74177340
111  32.34033589 -088.74174767
111  32.34035799 -088.74177679
111  32.34040173 -088.74171233
111  32.34034492 -088.74161669
111  32.34024975 -088.74160974
111  32.34009946 -088.74167853
111  32.33983996 -088.74192147
111  32.33979044 -088.74193031 102
111  32.33866204 -088.74306462
112  32.33866204 -088.74306462  32.33864924 -088.74308593
112  32.33864243 -088.74312342  32.33864119 -088.74314109
111  32.33864243 -088.74312342
112  32.33864243 -088.74312342  32.33863895 -088.74317289
111  32.33866934 -088.74320531
111  32.33888469 -088.74329083
112  32.33888469 -088.74329083  32.33897215 -088.74329892
112  32.33911713 -088.74327900  32.33917104 -088.74327009
111  32.33911713 -088.74327900
112  32.33911713 -088.74327900  32.33914710 -088.74327405
111  32.33916559 -088.74326975
111  32.33881267 -088.74368314
112  32.33881267 -088.74368314  32.33881589 -088.74366369
112  32.33881739 -088.74362777  32.33881755 -088.74361050
111  32.33881739 -088.74362777
112  32.33881739 -088.74362777  32.33881794 -088.74356567
111  32.33880292 -088.74352131
111  32.33873786 -088.74341519
112  32.33873786 -088.74341519  32.33871898 -088.74339158
111  32.33868969 -088.74337592
111  32.33849849 -088.74329326
112  32.33849849 -088.74329326  32.33848976 -088.74329183
112  32.33847370 -088.74329222  32.33846599 -088.74329280
111  32.33847370 -088.74329222
112  32.33847370 -088.74329222  32.33844629 -088.74329428
111  32.33842686 -088.74330601 102
111  32.33805411 -088.74367181
112  32.33805411 -088.74367181  32.33799068 -088.74372866 102
111  32.33792791 -088.74377146 102
111  32.33781269 -088.74384361
112  32.33781269 -088.74384361  32.33778995 -088.74386227 102
111  32.33778351 -088.74389205 102
111  32.33780309 -088.74454354
112  32.33780309 -088.74454354  32.33783186 -088.74465467 102
111  32.33796224 -088.74464648
111  32.33742982 -088.74528937
111  32.33747734 -088.74515781 102
111  32.33765875 -088.74465548
112  32.33765875 -088.74465548  32.33766748 -088.74462524 102
112  32.33767244 -088.74457830  32.33767382 -088.74456199
111  32.33767244 -088.74457830
112  32.33767244 -088.74457830  32.33767307 -088.74457080 102
111  32.33767325 -088.74456633 102
111  32.33767104 -088.74444922
112  32.33767104 -088.74444922  32.33765150 -088.74429862 102
112  32.33741247 -088.74432462  32.33730766 -088.74441844
111  32.33741247 -088.74432462 102
111  32.33510446 -088.74694892 102
111  32.33508701 -088.74699012 102
111  32.33502405 -088.74707766
112  32.33502405 -088.74707766  32.33496069 -088.74720702 102
111  32.33503617 -088.74730536 102
111  32.33510867 -088.74738173 102
111  32.33514159 -088.74741641 102
111  32.33514675 -088.74743491 102
111  32.33530658 -088.74756752
112  32.33530658 -088.74756752  32.33534508 -088.74758835
111  32.33539101 -088.74755968
111  32.33572691 -088.74780517
112  32.33572691 -088.74780517  32.33570430 -088.74785515
111  32.33571539 -088.74791595 102
111  32.33590513 -088.74807985 102
111  32.33717071 -088.74916161
112  32.33717071 -088.74916161  32.33725054 -088.74921786 102
111  32.33734539 -088.74922774 102
111  32.33896370 -088.74891758
111  32.33894682 -088.74883852
111  32.33905290 -088.74880945
111  32.33890883 -088.74740397
111  32.33888463 -088.74723226
111  32.33883846 -088.74727999
112  32.33883846 -088.74727999  32.33880106 -088.74726393
111  32.33878641 -088.74719929
111  32.33871331 -088.74720010
112  32.33871331 -088.74720010  32.33858754 -088.74717319
112  32.33869798 -088.74697594  32.33880872 -088.74695120
111  32.33869798 -088.74697594
111  32.33876502 -088.74697145
112  32.33876502 -088.74697145  32.33878336 -088.74688899
111  32.33884861 -088.74689806
111  32.33888589 -088.74691427
111  32.33888621 -088.74708343
112  32.33888621 -088.74708343  32.33889061 -088.74716111
112  32.33891442 -088.74722181  32.33892322 -088.74727042
111  32.33891442 -088.74722181
111  32.33908517 -088.74880075
111  32.33964533 -088.74866067
112  32.33964533 -088.74866067  32.33968542 -088.74864895
112  32.33973830 -088.74860364  32.33976100 -088.74857930
111  32.33973830 -088.74860364
112  32.33973830 -088.74860364  32.33979954 -088.74853795
111  32.33980631 -088.74844762
111  32.33982679 -088.74800043
111  32.33982858 -088.74796306
111  32.33984020 -088.74775644
111  32.33984160 -088.74772788
111  32.33984615 -088.74763492
111  32.33984716 -088.74750328
111  32.33984742 -088.74746928
111  32.33985084 -088.74702371
111  32.33985112 -088.74698646
111  32.33985460 -088.74653257
111  32.33985488 -088.74649677
111  32.33985803 -088.74608481
111  32.33986130 -088.74563108
111  32.33986187 -088.74555543
111  32.33993382 -088.74555258
111  32.34031515 -088.74553750
111  32.34070223 -088.74551411
112  32.34070223 -088.74551411  32.34077774 -088.74549973
111  32.34078724 -088.74542016
111  32.34079539 -088.74528857
111  32.34079745 -088.74525522
111  32.34081213 -088.74501837
111  32.34081421 -088.74498475
111  32.34083641 -088.74462642
111  32.34083646 -088.74433323
111  32.34083646 -088.74429381
111  32.34083784 -088.74413595
111  32.34138356 -088.74414187
111  32.34137591 -088.74383702
111  32.34141144 -088.74383705
111  32.34141161 -088.74385943
111  32.34138654 -088.74385833
111  32.34139486 -088.74414048
111  32.34172525 -088.74414204
111  32.34172880 -088.74396298
111  32.34174687 -088.74387699
111  32.34186763 -088.74402606
111  32.34178550 -088.74412403
111  32.34178750 -088.74424428
111  32.34177235 -088.74422550
111  32.34174804 -088.74425195
111  32.34178842 -088.74430098
111  32.34178828 -088.74430652
111  32.34090569 -088.74429840
111  32.34090020 -088.74464137
111  32.34085600 -088.74538627
112  32.34085600 -088.74538627  32.34083319 -088.74565550
111  32.34060607 -088.74567966
111  32.33993155 -088.74570808
111  32.33991268 -088.74754776
111  32.33987344 -088.74842815
112  32.33987344 -088.74842815  32.33986948 -088.74848388
112  32.33982899 -088.74859139  32.33980395 -088.74864161
111  32.33982899 -088.74859139
111  32.34035674 -088.74859603
112  32.34035674 -088.74859603  32.34009981 -088.74853420
112  32.34038194 -088.74804928  32.34066699 -088.74800959
111  32.34038194 -088.74804928
111  32.34064357 -088.74805114
112  32.34064357 -088.74805114  32.34074698 -088.74805801
112  32.34083644 -088.74824585  32.34085411 -088.74833647
111  32.34083644 -088.74824585
111  32.34113997 -088.74825093
112  32.34113997 -088.74825093  32.34108551 -088.74810055
112  32.34133247 -088.74786450  32.34152234 -088.74783424
111  32.34133247 -088.74786450
111  32.34162284 -088.74786936
112  32.34162284 -088.74786936  32.34170361 -088.74788234
112  32.34181523 -088.74810316  32.34182557 -088.74825754
111  32.34181523 -088.74810316
111  32.34180059 -088.74844287
111  32.34195265 -088.74844440
111  32.34195249 -088.74842666
111  32.34211871 -088.74842881
111  32.34211183 -088.74929806
111  32.34245329 -088.74930269
111  32.34245189 -088.74954780
111  32.34293244 -088.74955378
111  32.34293264 -088.74952043
111  32.34423786 -088.74947608
112  32.34423786 -088.74947608  32.34436458 -088.74947973
111  32.34445681 -088.74954513
112  32.34454737 -088.74951361  32.34460657 -088.74946790
111  32.34454737 -088.74951361
112  32.34454737 -088.74951361  32.34456001 -088.74950385
112  32.34458906 -088.74947542  32.34460420 -088.74945948
111  32.34458906 -088.74947542
111  32.34471354 -088.74930868
112  32.34471354 -088.74930868  32.34473550 -088.74928010
112  32.34477862 -088.74923270  32.34480044 -088.74921029
111  32.34477862 -088.74923270
112  32.34477862 -088.74923270  32.34484285 -088.74916675
112  32.34501557 -088.74907775  32.34511947 -088.74903215
111  32.34501557 -088.74907775
111  32.34558620 -088.74885617
112  32.34558620 -088.74885617  32.34560938 -088.74884291
111  32.34561937 -088.74881537
111  32.34557700 -088.74876663
111  32.34559880 -088.74662971
112  32.34559880 -088.74662971  32.34560387 -088.74656521
111  32.34565497 -088.74656164
111  32.34617216 -088.74657174
112  32.34617216 -088.74657174  32.34620167 -088.74657291
111  32.34622007 -088.74659424
111  32.34624961 -088.74663908
112  32.34624961 -088.74663908  32.34626769 -088.74666109
111  32.34629369 -088.74666595
111  32.34631314 -088.74666758
112  32.34631314 -088.74666758  32.34632308 -088.74666947
111  32.34632545 -088.74668577
111  32.34631235 -088.74790047
111  32.34672353 -088.74778172
111  32.34674615 -088.74791014
111  32.34663557 -088.74794336
111  32.34663395 -088.74865314
111  32.34663382 -088.74871050
111  32.34658384 -088.74872933
111  32.34570597 -088.74906015
112  32.34570597 -088.74906015  32.34566090 -088.74907225
111  32.34562782 -088.74903234
111  32.34561211 -088.74901148
112  32.34561211 -088.74901148  32.34559375 -088.74898893
111  32.34556647 -088.74899615
111  32.34514459 -088.74915789
112  32.34514459 -088.74915789  32.34512320 -088.74917055
111  32.34511969 -088.74919181
111  32.34513462 -088.74955976
112  32.34513462 -088.74955976  32.34513895 -088.74959141
111  32.34516717 -088.74959505
111  32.34518787 -088.74959325
112  32.34518787 -088.74959325  32.34521206 -088.74960652
111  32.34519716 -088.74962467
111  32.34516675 -088.74962911
112  32.34516675 -088.74962911  32.34513848 -088.74964297
111  32.34515632 -088.74967359
111  32.34518098 -088.74967033
111  32.34518714 -088.74970056
111  32.34511876 -088.74970826
111  32.34511999 -088.74973791
111  32.34519210 -088.74972701
