I
1050 Generated by WorldEditor 1.6.0r1

1    856 1 0 KPKB Mid-Ohio Valley Regional
1302 city Parkersburg
115  39.35289842 -081.44214027
120 Linear Feature 34
112  39.35319001 -081.44276957  39.35320164 -081.44280004 1
115  39.35324948 -081.44279309
120 Linear Feature 33
111  39.35317724 -081.44284315 1
112  39.35319001 -081.44276957  39.35318327 -081.44274643 1
115  39.35294334 -081.44218551
120 Linear Feature 14
111  39.34348508 -081.43364864 1
111  39.34348446 -081.43361949 1
115  39.34348357 -081.43357767
120 Linear Feature 13
111  39.34343846 -081.43362142 1
115  39.34348446 -081.43361949
120 Linear Feature 32
111  39.35277891 -081.44251321 1
111  39.35291499 -081.44283125 1
112  39.35299637 -081.44290171  39.35304022 -081.44291883 1
111  39.35309705 -081.44289814 1
111  39.35317724 -081.44284315 1
111  39.35324948 -081.44279309 1
111  39.35336674 -081.44270963 1
111  39.35344892 -081.44265389 1
111  39.35356273 -081.44257615 1
111  39.35364031 -081.44252338 1
111  39.35375510 -081.44244055 1
111  39.35382130 -081.44239346 1
115  39.35394709 -081.44231212
120 Linear Feature 31
111  39.35272862 -081.44195834 1
112  39.35280904 -081.44211566  39.35284578 -081.44214134 1
111  39.35289842 -081.44214027 1
111  39.35295800 -081.44211673 1
111  39.35307866 -081.44202740 1
111  39.35315441 -081.44197570 1
111  39.35327230 -081.44189437 1
111  39.35334935 -081.44184025 1
111  39.35346590 -081.44175764 1
111  39.35354139 -081.44170775 1
115  39.35366065 -081.44162926
120 Linear Feature 30
111  39.35265030 -081.44188777 1
115  39.35243926 -081.44203477
120 Linear Feature 29
111  39.35267003 -081.44181580 1
116  39.35265030 -081.44188777  39.35263306 -081.44191155
120 Linear Feature 28
111  39.35270379 -081.44190184 1
116  39.35265030 -081.44188777  39.35263160 -081.44189554
120 Linear Feature 27
111  39.35250484 -081.44154657 1
115  39.35235801 -081.44164878
120 Linear Feature 26
111  39.35252552 -081.44147041 1
116  39.35250484 -081.44154657  39.35248001 -081.44156975
120 Linear Feature 25
111  39.35256219 -081.44156368 1
116  39.35250484 -081.44154657  39.35247864 -081.44155994
120 Linear Feature 24
112  39.35240517 -081.44128993  39.35244443 -081.44128064 1
115  39.35246417 -081.44132572
120 Linear Feature 23
111  39.35242178 -081.44121954 1
112  39.35240517 -081.44128993  39.35238793 -081.44130851 1
115  39.35224776 -081.44139740
120 Linear Feature 21
112  39.35229655 -081.44104525  39.35231288 -081.44103663 1
111  39.35234790 -081.44105311 1
111  39.35242178 -081.44121954 1
111  39.35246417 -081.44132572 1
111  39.35252552 -081.44147041 1
111  39.35256173 -081.44156405 1
111  39.35267003 -081.44181580 1
111  39.35270379 -081.44190184 1
111  39.35272862 -081.44195834 1
112  39.35271541 -081.44235429  39.35271713 -081.44241199 1
112  39.35277891 -081.44251321  39.35279321 -081.44257485 1
111  39.35274645 -081.44264420 1
111  39.35252852 -081.44283283 1
115  39.35242385 -081.44310800
120 Linear Feature 20
111  39.35229655 -081.44104525 1
115  39.35214469 -081.44114995
120 Linear Feature 19
111  39.35165393 -081.43939101 1
116  39.35163544 -081.43944376  39.35162161 -081.43945568
120 Linear Feature 18
111  39.35168577 -081.43946461 1
116  39.35163544 -081.43944376  39.35161239 -081.43945925
120 Linear Feature 17
111  39.35110683 -081.43807676 1
111  39.35165393 -081.43939101 1
111  39.35168577 -081.43946461 1
111  39.35231575 -081.44097572 1
116  39.35229655 -081.44104525  39.35227350 -081.44106910
120 Linear Feature 16
111  39.35090523 -081.43759821 57
115  39.35110683 -081.43807676
120 Linear Feature 15
111  39.35036581 -081.43693908 1
111  39.35046111 -081.43689445
112  39.35046111 -081.43689445  39.35057792 -081.43688072 1
111  39.35066658 -081.43702834 1
115  39.35090523 -081.43759821
120 Linear Feature 14
111  39.34343297 -081.43460668 1
115  39.34345794 -081.43456033
120 Linear Feature 13
111  39.34345282 -081.43462489 1
111  39.34343297 -081.43460668 1
115  39.34341633 -081.43459427
120 Linear Feature 12
111  39.34352699 -081.43468638 1
115  39.34355131 -081.43463092
120 Linear Feature 11
111  39.34354363 -081.43469714 1
111  39.34352699 -081.43468638 1
115  39.34351098 -081.43467810
120 Linear Feature 10
111  39.34361856 -081.43476110 1
115  39.34364434 -081.43470649
120 Linear Feature 9
111  39.34363056 -081.43477259 1
111  39.34361856 -081.43476110 1
115  39.34360612 -081.43475018
120 Linear Feature 8
111  39.34371111 -081.43483336 1
115  39.34373565 -081.43478301
120 Linear Feature 7
111  39.34372498 -081.43484371 1
111  39.34371111 -081.43483336 1
115  39.34369511 -081.43482094
120 Linear Feature 6
111  39.34380415 -081.43491077 1
115  39.34382720 -081.43486309
120 Linear Feature 5
111  39.34382443 -081.43492984 1
111  39.34380415 -081.43491077 1
115  39.34378664 -081.43489766
120 Linear Feature 8
111  39.34422292 -081.43574452 1
111  39.34420089 -081.43574934 1
115  39.34417856 -081.43575424
120 Linear Feature 7
111  39.34421690 -081.43584174 1
115  39.34420089 -081.43574934
120 Linear Feature 4
111  39.34446654 -081.43628371 1
111  39.34448105 -081.43624799 1
115  39.34449383 -081.43621651
120 Linear Feature 6
111  39.34423008 -081.43593764 1
111  39.34425250 -081.43592273 1
115  39.34427556 -081.43590740
120 Linear Feature 5
111  39.34428725 -081.43600484 1
115  39.34425250 -081.43592273
120 Linear Feature 3
111  39.34452631 -081.43627867 1
115  39.34448105 -081.43624799
120 Linear Feature 4
111  39.34706640 -081.43808930 1
112  39.34713681 -081.43834674  39.34713872 -081.43850987 1
111  39.34700778 -081.43862249 1
115  39.34647794 -081.43890230
120 Linear Feature 3
111  39.34682214 -081.43789272 1
111  39.34706640 -081.43808930 1
112  39.34736095 -081.43831051  39.34743506 -081.43834913 1
115  39.34757858 -081.43831923
120 Linear Feature 2
111  39.34808299 -081.43766563 1
112  39.34815500 -081.43785201  39.34815831 -081.43798360 1
111  39.34806098 -081.43807086 1
111  39.34757858 -081.43831923 1
115  39.34757858 -081.43831923
120 Linear Feature 1
111  39.34789685 -081.43750922 1
111  39.34808299 -081.43766563 1
112  39.34853726 -081.43782416  39.34875516 -081.43773765
111  39.34853726 -081.43782416 1
115  39.34904615 -081.43756694
120 Linear Feature 2
111  39.34479627 -081.43631881 1
111  39.34477852 -081.43629093 1
115  39.34475990 -081.43626169
120 Linear Feature 1
111  39.34481576 -081.43625161 1
115  39.34477852 -081.43629093
120 Linear Feature 19
111  39.34702948 -081.43690182 55
115  39.34710345 -081.43675760
120 Linear Feature 18
111  39.34595340 -081.43591373 1
111  39.34706680 -081.43682780 1
115  39.34753824 -081.43721683
120 Linear Feature 17
111  39.34343701 -081.43282494 1
115  39.34339281 -081.43282679
120 Linear Feature 16
111  39.34343630 -081.43285997 1
111  39.34343701 -081.43282494 1
115  39.34343559 -081.43280005
120 Linear Feature 15
111  39.34344272 -081.43298904 1
115  39.34339495 -081.43298812
120 Linear Feature 14
111  39.34344486 -081.43301393 1
111  39.34344272 -081.43298904 1
115  39.34344272 -081.43297336
120 Linear Feature 13
111  39.34345712 -081.43313677 1
115  39.34341672 -081.43314138
120 Linear Feature 12
111  39.34345890 -081.43316135 1
111  39.34345712 -081.43313677 1
115  39.34345593 -081.43311449
120 Linear Feature 11
111  39.34346684 -081.43329829 1
115  39.34342477 -081.43330106
120 Linear Feature 10
111  39.34346684 -081.43332595 1
111  39.34346684 -081.43329829 1
115  39.34346612 -081.43327340
120 Linear Feature 9
111  39.34347753 -081.43345317 1
115  39.34343689 -081.43345870
120 Linear Feature 8
111  39.34347967 -081.43347806 1
111  39.34347753 -081.43345317 1
115  39.34347682 -081.43342735
120 Linear Feature 2
111  39.34410074 -081.43691191 1
115  39.34435684 -081.43709039
120 Linear Feature 1
111  39.34414702 -081.43718261 1
112  39.34415228 -081.43704227  39.34414693 -081.43698542 1
115  39.34410074 -081.43691191
120 Linear Feature 62
111  39.34549060 -081.43725538 59
111  39.34578254 -081.43715782 59
112  39.34600499 -081.43714842  39.34610705 -081.43715534 59
111  39.34615729 -081.43716439 59
112  39.34626842 -081.43718390  39.34632701 -081.43719789 59
111  39.34637597 -081.43722598 59
115  39.34645345 -081.43726614
120 Linear Feature 63
111  39.34541639 -081.43704101 55
111  39.34565899 -081.43690565 55
112  39.34586748 -081.43689628  39.34600667 -081.43689443 55
111  39.34611714 -081.43690997 55
112  39.34634686 -081.43696766  39.34638259 -081.43697964 55
112  39.34645529 -081.43701195  39.34648771 -081.43702906 55
115  39.34656352 -081.43707664
120 Linear Feature 53
111  39.34327291 -081.43340439 55
111  39.34331551 -081.43340256 55
111  39.34334054 -081.43377439 55
111  39.34340722 -081.43473893 55
112  39.34350459 -081.43541802  39.34359338 -081.43574868
111  39.34350459 -081.43541802 55
112  39.34367548 -081.43587568  39.34376580 -081.43607312 55
111  39.34390035 -081.43626404 55
112  39.34408559 -081.43648856  39.34415144 -081.43655669 55
111  39.34425247 -081.43664416 55
115  39.34437661 -081.43673619
120 Linear Feature 52
111  39.34425247 -081.43664416 59
112  39.34420193 -081.43673021  39.34416991 -081.43676421 59
111  39.34411801 -081.43676480 59
112  39.34399342 -081.43670086  39.34394083 -081.43665207 59
111  39.34383122 -081.43651279 59
112  39.34364620 -081.43623967  39.34357760 -081.43612612 59
111  39.34351780 -081.43599732 59
112  39.34335282 -081.43557053  39.34332652 -081.43546999 59
111  39.34327568 -081.43522096
112  39.34327568 -081.43522096  39.34322931 -081.43500129 59
111  39.34322036 -081.43479432 59
111  39.34318925 -081.43437063 59
115  39.34314741 -081.43373836
120 Linear Feature 51
111  39.34308924 -081.43382741 1
111  39.34311313 -081.43423553 1
111  39.34314057 -081.43462140 1
111  39.34315887 -081.43484465 1
111  39.34316801 -081.43494223 1
111  39.34318022 -081.43502439 1
111  39.34325142 -081.43544077 1
112  39.34334029 -081.43577432  39.34338310 -081.43589780 1
111  39.34353756 -081.43620049 1
112  39.34372325 -081.43650369  39.34381335 -081.43662632 1
112  39.34400133 -081.43681955  39.34405209 -081.43686745 1
115  39.34410074 -081.43691191
120 Linear Feature 50
111  39.34287687 -081.43338999 1
112  39.34264261 -081.43319557  39.34260419 -081.43317251 1
111  39.34255090 -081.43319770 1
112  39.34241733 -081.43339194  39.34242830 -081.43355339
111  39.34241733 -081.43339194 1
115  39.34243527 -081.43364266
120 Linear Feature 44
111  39.34140237 -081.43333654 1
115  39.34143671 -081.43326491
120 Linear Feature 43
111  39.34170775 -081.43399139 9
111  39.34167482 -081.43376253 9
111  39.33957981 -081.43203518 9
112  39.33953134 -081.43190946  39.33952737 -081.43185710 9
112  39.33953134 -081.43182224  39.33953848 -081.43177912 9
111  39.33954734 -081.43175423 3
115  39.33959586 -081.43164977
120 Linear Feature 42
111  39.34139578 -081.43333150 9
111  39.33968514 -081.43192197 9
112  39.33966026 -081.43184617  39.33966820 -081.43181126 9
115  39.33970151 -081.43175417
120 Linear Feature 48
111  39.34184683 -081.43358525 1
115  39.34183152 -081.43350212
120 Linear Feature 47
111  39.34170787 -081.43358423 1
115  39.34174589 -081.43351117
120 Linear Feature 46
111  39.34160538 -081.43350186 1
115  39.34164054 -081.43342507
120 Linear Feature 45
111  39.34150443 -081.43341674 1
115  39.34154338 -081.43334218
120 Linear Feature 40
111  39.34193179 -081.43356004 3
111  39.34184683 -081.43358525 3
111  39.34174404 -081.43361400 3
111  39.34170787 -081.43358423 3
111  39.34160538 -081.43350186 3
111  39.34150443 -081.43341674 3
111  39.34140237 -081.43333654 3
111  39.34139578 -081.43333150 3
111  39.34137328 -081.43318487 3
115  39.34135740 -081.43309675
120 Linear Feature 38
111  39.34646295 -081.43759854 1
111  39.34617682 -081.43736482 1
112  39.34587611 -081.43726886  39.34569922 -081.43725477 1
112  39.34548041 -081.43733862  39.34530350 -081.43736755 1
111  39.34500394 -081.43734267
112  39.34500394 -081.43734267  39.34474432 -081.43733603 1
111  39.34441381 -081.43712701 1
111  39.34435684 -081.43709039 1
112  39.34422202 -081.43708712  39.34417835 -081.43712203 1
115  39.34414702 -081.43718261
120 Linear Feature 8
111  39.34646295 -081.43759854 57
111  39.34663102 -081.43773161 57
115  39.34682214 -081.43789272
120 Linear Feature 37
111  39.34753824 -081.43721683 1
111  39.34761599 -081.43727893 1
115  39.34776812 -081.43740311
120 Linear Feature 33
111  39.34663102 -081.43773161 1
116  39.34701549 -081.43769302  39.34723808 -081.43755040
120 Linear Feature 31
112  39.34785037 -081.43736162  39.34785266 -081.43746664 1
115  39.34789685 -081.43750922
120 Linear Feature 30
111  39.34776812 -081.43740311 1
115  39.34789685 -081.43750922
120 Linear Feature 29
111  39.35034752 -081.43609845 1
112  39.35037728 -081.43614429  39.35038852 -081.43616903 1
111  39.35048265 -081.43644791
112  39.35048265 -081.43644791  39.35052107 -081.43658808 1
111  39.35038951 -081.43681113 1
115  39.35022649 -081.43690619
120 Linear Feature 28
111  39.35333307 -081.43450909 1
112  39.35345258 -081.43462165  39.35348345 -081.43468228 1
111  39.35353657 -081.43486367
112  39.35353657 -081.43486367  39.35354755 -081.43508192 1
111  39.35342390 -081.43523903 1
112  39.35331752 -081.43533894  39.35325495 -081.43538153
111  39.35331752 -081.43533894 1
115  39.35291239 -081.43555608
120 Linear Feature 27
111  39.35489115 -081.43369350 1
112  39.35503054 -081.43370973  39.35508961 -081.43374424 1
112  39.35515843 -081.43386852  39.35518702 -081.43393950 1
111  39.35522616 -081.43410841
112  39.35522616 -081.43410841  39.35526102 -081.43433329 1
111  39.35508958 -081.43442196 1
115  39.35455509 -081.43470434
120 Linear Feature 26
111  39.34279502 -081.43458221 1
112  39.34250882 -081.43479677  39.34242519 -081.43504148
111  39.34250882 -081.43479677 1
112  39.34249068 -081.43498222  39.34249583 -081.43508514
111  39.34249068 -081.43498222 1
115  39.34253890 -081.43568379
120 Linear Feature 25
111  39.34250925 -081.43434509 1
112  39.34243128 -081.43413024  39.34241660 -081.43398797 1
115  39.34239702 -081.43361995
120 Linear Feature 24
111  39.34233554 -081.43420835 1
112  39.34242978 -081.43440595  39.34243774 -081.43451687 1
115  39.34247911 -081.43514158
120 Linear Feature 23
111  39.34207250 -081.43398654 1
112  39.34222947 -081.43394459  39.34232269 -081.43388333 1
111  39.34236319 -081.43370308 1
115  39.34235738 -081.43360200
120 Linear Feature 22
111  39.34184903 -081.43380437 1
111  39.34207250 -081.43398654 1
111  39.34233585 -081.43420745 1
111  39.34250925 -081.43434509 1
111  39.34279502 -081.43458221 1
115  39.34305123 -081.43480218
120 Linear Feature 21
111  39.34316966 -081.44066045 1
115  39.34279052 -081.44086071
120 Linear Feature 20
111  39.34351121 -081.44010481 1
112  39.34340274 -081.44044866  39.34329424 -081.44058843 1
115  39.34275126 -081.44084482
120 Linear Feature 19
111  39.34351121 -081.44010481 1
112  39.34372905 -081.44031611  39.34390950 -081.44031326
111  39.34372905 -081.44031611 1
115  39.34431936 -081.44002848
120 Linear Feature 18
111  39.34305795 -081.43974693 1
112  39.34288396 -081.43987519  39.34283811 -081.43995752 1
111  39.34283658 -081.44006291 1
115  39.34286705 -081.44050866
120 Linear Feature 17
111  39.34305795 -081.43974693 1
112  39.34286635 -081.43964406  39.34280675 -081.43956304 1
111  39.34279248 -081.43942340 1
115  39.34274653 -081.43872528
120 Linear Feature 16
111  39.34345704 -081.43915439 1
115  39.34351121 -081.44010481
120 Linear Feature 15
111  39.34345704 -081.43915439 1
111  39.34333957 -081.43946345
112  39.34333957 -081.43946345  39.34329118 -081.43958531 1
112  39.34318486 -081.43967806  39.34314538 -081.43971099 1
115  39.34305795 -081.43974693
120 Linear Feature 14
111  39.34414702 -081.43718261 1
115  39.34362976 -081.43864823
120 Linear Feature 12
111  39.34149043 -081.43350925 57
115  39.34184903 -081.43380437
120 Linear Feature 11
111  39.34305123 -081.43480218 57
111  39.34310508 -081.43486338
112  39.34310508 -081.43486338  39.34313937 -081.43490110 57
115  39.34318022 -081.43502439
120 Linear Feature 10
111  39.34287687 -081.43338999 57
111  39.34299373 -081.43348663
112  39.34299373 -081.43348663  39.34302910 -081.43351751 57
111  39.34306536 -081.43364330
112  39.34306536 -081.43364330  39.34307826 -081.43369174 57
115  39.34308924 -081.43382741
120 Linear Feature 9
111  39.34362976 -081.43864823 57
115  39.34345704 -081.43915439
120 Linear Feature 7
111  39.34791018 -081.43722227 57
116  39.34785037 -081.43736162  39.34784597 -081.43745150
120 Linear Feature 6
111  39.34762196 -081.43737369 57
116  39.34776812 -081.43740311  39.34781882 -081.43744010
120 Linear Feature 5
111  39.35017449 -081.43604262 57
112  39.35027313 -081.43604614  39.35032158 -081.43607089 57
115  39.35034752 -081.43609845
120 Linear Feature 4
111  39.35448100 -081.43383002 57
111  39.35466166 -081.43376758 57
115  39.35489115 -081.43369350
120 Linear Feature 3
111  39.35316235 -081.43449325 57
112  39.35326915 -081.43448481  39.35330010 -081.43448672 57
115  39.35333307 -081.43450909
120 Linear Feature 2
111  39.35448100 -081.43383002 1
111  39.35419426 -081.43395782 1
111  39.35376722 -081.43417555 1
111  39.35316235 -081.43449325 1
111  39.35017449 -081.43604262 1
111  39.34791018 -081.43722227 1
111  39.34776209 -081.43730011 1
111  39.34762196 -081.43737369 1
111  39.34753446 -081.43742080 1
115  39.34701549 -081.43769302
120 Linear Feature 35
111  39.34753446 -081.43742080 1
112  39.34757483 -081.43732625  39.34757712 -081.43725823 1
115  39.34753824 -081.43721683
120 Linear Feature 34
111  39.34776209 -081.43730011 1
112  39.34761599 -081.43727893  39.34758398 -081.43725675
111  39.34761599 -081.43727893 1
115  39.34753824 -081.43721683
120 Linear Feature 38
111  39.34149043 -081.43350925 1
111  39.33963996 -081.43198956 1
112  39.33960046 -081.43180402  39.33962590 -081.43169388
111  39.33960046 -081.43180402 1
115  39.33966614 -081.43166969
120 Linear Feature 30
111  39.34154725 -081.43229585 1
111  39.34211943 -081.43276874 1
112  39.34234770 -081.43315859  39.34236236 -081.43337023
111  39.34234770 -081.43315859 1
115  39.34235778 -081.43332434
120 Linear Feature 29
111  39.34119295 -081.43200339 1
111  39.34023602 -081.43123062 1
112  39.33989615 -081.43123403  39.33973744 -081.43137106
111  39.33989615 -081.43123403 1
115  39.33966614 -081.43166969
120 Linear Feature 28
111  39.34154725 -081.43229585 57
115  39.34119295 -081.43200339
120 Linear Feature 26
111  39.34356247 -081.44078743 1
112  39.34373124 -081.44038523  39.34387307 -081.44028371 1
115  39.34433502 -081.44006325
120 Linear Feature 25
111  39.34361603 -081.44154462 1
111  39.34356247 -081.44078743 1
112  39.34340710 -081.44058275  39.34329424 -081.44058843 1
115  39.34316966 -081.44066045
120 Linear Feature 24
111  39.34392580 -081.44616874 1
111  39.34392670 -081.44631837 1
112  39.34376777 -081.44656115  39.34365520 -081.44659754 1
111  39.34346420 -081.44661438
112  39.34346420 -081.44661438  39.34327777 -081.44663257 1
111  39.34326036 -081.44628063 1
115  39.34324815 -081.44612401
120 Linear Feature 23
111  39.34365120 -081.44208980 1
115  39.34388947 -081.44562593
120 Linear Feature 22
111  39.34361603 -081.44154462 57
115  39.34365120 -081.44208980
120 Linear Feature 21
111  39.34392580 -081.44616874 57
115  39.34388947 -081.44562593
120 Linear Feature 18
111  39.33739882 -081.44271338 1
112  39.33748190 -081.44295791  39.33752974 -081.44308161 1
111  39.33764905 -081.44318365
112  39.33764905 -081.44318365  39.33779269 -081.44333905 1
111  39.33799919 -081.44331262 1
115  39.33854378 -081.44303583
120 Linear Feature 17
111  39.33676458 -081.44304171 1
111  39.33686364 -081.44332620
112  39.33686364 -081.44332620  39.33694100 -081.44348544 1
112  39.33712731 -081.44359056  39.33720731 -081.44363609 1
111  39.33739025 -081.44362784 1
115  39.33747762 -081.44359165
120 Linear Feature 16
111  39.34252402 -081.44002459 1
111  39.34260746 -081.43999583
112  39.34260746 -081.43999583  39.34280899 -081.43999267 1
111  39.34282629 -081.44023712 1
115  39.34284405 -081.44051558
120 Linear Feature 15
111  39.34214932 -081.44022011 1
111  39.34252402 -081.44002459 1
112  39.34277496 -081.43954539  39.34277740 -081.43919004
111  39.34277496 -081.43954539 1
115  39.34272910 -081.43884087
120 Linear Feature 14
111  39.33738571 -081.44219503 1
116  39.33751064 -081.44206946  39.33754287 -081.44205520
120 Linear Feature 13
111  39.33695156 -081.44235835 1
112  39.33702996 -081.44233204  39.33705325 -081.44232837 1
115  39.33712775 -081.44232957
120 Linear Feature 12
111  39.34175330 -081.44042977 1
111  39.33889695 -081.44191282 1
112  39.33881886 -081.44191375  39.33879125 -081.44190855
111  39.33881886 -081.44191375 1
112  39.33815321 -081.44179927  39.33811150 -081.44178830 1
111  39.33801681 -081.44181243 1
111  39.33751064 -081.44206946 1
111  39.33695156 -081.44235835 1
111  39.33680922 -081.44243696
112  39.33680922 -081.44243696  39.33678638 -081.44245018 1
115  39.33674474 -081.44252485
120 Linear Feature 11
111  39.33676458 -081.44304171 57
111  39.33670182 -081.44283776
112  39.33670182 -081.44283776  39.33666762 -081.44263246 57
115  39.33674474 -081.44252485
120 Linear Feature 10
111  39.33733731 -081.44252353 57
116  39.33712775 -081.44232957  39.33703020 -081.44233067
120 Linear Feature 9
111  39.33733731 -081.44252353 57
116  39.33738571 -081.44219502  39.33746035 -081.44210509
120 Linear Feature 8
111  39.33739882 -081.44271338 57
115  39.33733731 -081.44252353
120 Linear Feature 7
111  39.34175330 -081.44042977 57
115  39.34214932 -081.44022011
120 Linear Feature 17
111  39.34702948 -081.43690182 59
115  39.34622577 -081.43625211
21  39.34216240 -081.43617187 5 275.0200 3.00 New Light Fixture 42
21  39.34341777 -081.44330520 1 95.5200 3.00 New Light Fixture 41
21  39.33914359 -081.44333757 2 21.9300 3.00 New Light Fixture 40
21  39.35151089 -081.43700145 3 201.9300 3.00 New Light Fixture 39
14  39.34452809 -081.43372395  49.21 0 New Tower Viewpoint 43
1300  39.34425250 -081.43592273 118.58 gate jets|turboprops Gate 01
1301 B airline 
1300  39.34448105 -081.43624799 152.17 gate jets|turboprops Gate 02
1301 B airline 
1300  39.34477693 -081.43629060 224.21 gate jets|turboprops Gate 03
1301 B airline 
1300  39.34078151 -081.43427072  60.00 tie_down props GA 35
1301 A general_aviation 
1300  39.34093719 -081.43439213  60.00 tie_down props GA 34
1301 A general_aviation 
1300  39.34104838 -081.43447520  60.00 tie_down props GA 33
1301 A general_aviation 
1300  39.34117934 -081.43458383  60.00 tie_down props GA 32
1301 A general_aviation 
1300  39.34129301 -081.43468287  60.00 tie_down props GA 31
1301 A general_aviation 
1300  39.35239179 -081.44316042  60.00 tie_down props|helos West Virgina ANG
1301 A military 
1300  39.34590704 -081.43532410 325.00 tie_down props GA 29
1301 A general_aviation 
1300  39.34583802 -081.43546313 -35.00 tie_down props GA 28
1301 A general_aviation 
1300  39.34380415 -081.43491077 240.00 tie_down props GA 27
1301 A general_aviation 
1300  39.34371111 -081.43483336 240.00 tie_down props GA 26
1301 A general_aviation 
1300  39.34361856 -081.43476110 240.00 tie_down props GA 25
1301 A general_aviation 
1300  39.34352699 -081.43468638 240.00 tie_down props GA 24
1301 A general_aviation 
1300  39.34343297 -081.43460668 240.00 tie_down props GA 23
1301 A general_aviation 
1300  39.34433935 -081.43360219  90.00 hangar props Hangar C01
1301 A none 
1300  39.34388671 -081.43341854 270.00 hangar props Hangar B06
1301 A none 
1300  39.34400883 -081.43340309 270.00 hangar props Hangar B07
1301 A none 
1300  39.34411768 -081.43339279 270.00 hangar props Hangar 08
1301 A none 
1300  39.34423448 -081.43338078 270.00 hangar props Hangar B09
1301 A none 
1300  39.34435262 -081.43337048 270.00 hangar props Hangar B10
1301 A none 
1300  39.34428492 -081.43320742  90.00 hangar props Hangar B01
1301 A none 
1300  39.34416812 -081.43322459  90.00 hangar props Hangar B02
1301 A none 
1300  39.34405131 -081.43324175  90.00 hangar props Hangar B03
1301 A none 
1300  39.34394114 -081.43325548  90.00 hangar props Hangar B04
1301 A none 
1300  39.34382035 -081.43326063  90.00 hangar props Hangar B05
1301 A none 
1300  39.34379894 -081.43296982 270.00 hangar props Hangar A09
1301 A none 
1300  39.34391694 -081.43295357 270.00 hangar props Hangar A08
1301 A none 
1300  39.34402844 -081.43294327 270.00 hangar props Hangar A07
1301 A none 
1300  39.34414392 -081.43293126 270.00 hangar props Hangar A06
1301 A none 
1300  39.34426073 -081.43291924 270.00 hangar props Hangar A05
1301 A none 
1300  39.34418773 -081.43275104  90.00 hangar props Hangar A04
1301 A none 
1300  39.34407357 -081.43276477  90.00 hangar props Hangar A03
1301 A none 
1300  39.34396460 -081.43277541  90.00 hangar props Hangar A02
1301 A none 
1300  39.34384477 -081.43278495  90.00 hangar props Hangar A01
1301 A none 
1300  39.34615806 -081.43640371 240.00 tie_down props GA 11
1301 A general_aviation 
1300  39.34347753 -081.43345317   0.00 tie_down props GA 22
1301 A general_aviation 
1300  39.34346684 -081.43329829   0.00 tie_down props GA 21
1301 A general_aviation 
1300  39.34345712 -081.43313677   0.00 tie_down props GA 20
1301 A general_aviation 
1300  39.34344272 -081.43298904  -0.04 tie_down props GA 19
1301 A general_aviation 
1300  39.34343701 -081.43282494   0.00 tie_down props GA 18
1301 A general_aviation 
1300  39.34661222 -081.43675699 240.00 tie_down props GA 17
1301 A general_aviation 
1300  39.34655013 -081.43670882 240.00 tie_down props GA 16
1301 A general_aviation 
1300  39.34648449 -081.43664458 240.00 tie_down props GA 15
1301 A general_aviation 
1300  39.34640643 -081.43657806 240.00 tie_down props GA 14
1301 A general_aviation 
1300  39.34633369 -081.43651841 240.00 tie_down props GA 13
1301 A general_aviation 
1300  39.34624854 -081.43645648 240.00 tie_down props GA 12
1301 A general_aviation 
1300  39.34632577 -081.43690522 240.00 tie_down props GA 10
1301 A general_aviation 
1300  39.34626811 -081.43686125 240.00 tie_down props GA 09
1301 A general_aviation 
1300  39.34620898 -081.43680964 240.00 tie_down props GA 08
1301 A general_aviation 
1300  39.34613358 -081.43674273 240.00 tie_down props GA 07
1301 A general_aviation 
1300  39.34607444 -081.43668538 240.00 tie_down props GA 06
1301 A general_aviation 
1300  39.34599461 -081.43662612 240.00 tie_down props GA 05
1301 A general_aviation 
1300  39.34592513 -081.43656686 240.00 tie_down props GA 04
1301 A general_aviation 
1300  39.34584234 -081.43649995 240.00 tie_down props GA 03
1301 A general_aviation 
1300  39.34575512 -081.43642539 240.00 tie_down props GA 02
1301 A general_aviation 
1300  39.34566198 -081.43634893 240.00 tie_down props GA 01
1301 A general_aviation 
18  39.34452809 -081.43372395 1 New Airport Beacon 4
50 12435 Mid-Ohio Valley ATIS
51 12295 Parkersburg Unicom
54 12370 Parkersburg Tower
54 12170 Parkersburg Ground
55 12555 Parkersburg Approach
99
