I
1050 Generated by WorldEditor 2.1.0r1

1    728 1 0 UTAM Mary
1302 city Mary
111  37.61192652  061.90122709 20
111  37.61192200  061.90101452 20
113  37.61201401  061.90090739 20
120 Linear Feature 155
111  37.61300674  061.90086110 20
111  37.61309883  061.90095666 20
111  37.61310366  061.90117935 20
111  37.61301569  061.90128476 20
111  37.61281094  061.90129407 20
111  37.61272560  061.90118785 20
111  37.61272108  061.90097529 20
113  37.61281309  061.90086815 20
120 Linear Feature 155
111  37.61220205  061.90042418 20
111  37.61229155  061.90053505 20
111  37.61229508  061.90075993 20
111  37.61220754  061.90086424 20
111  37.61201145  061.90087191 20
111  37.61191659  061.90076624 20
111  37.61191120  061.90053783 20
113  37.61199239  061.90043233 20
120 Linear Feature 155
111  37.61300113  061.90038494 20
111  37.61309063  061.90049581 20
111  37.61309416  061.90072069 20
111  37.61300662  061.90082500 20
111  37.61281053  061.90083268 20
111  37.61271567  061.90072700 20
111  37.61271028  061.90049859 20
113  37.61279147  061.90039309 20
120 Linear Feature 155
111  37.61401604  061.90081762 20
111  37.61411364  061.90093400 20
111  37.61411689  061.90112905 20
111  37.61402882  061.90125076 20
111  37.61381524  061.90125953 20
111  37.61369452  061.90114329 20
111  37.61368914  061.90097193 20
113  37.61381448  061.90082577 20
120 Linear Feature 154
111  37.61404746  061.89994062 20
111  37.61420434  061.90010931 20
111  37.61421216  061.90050595 20
111  37.61405023  061.90070449 20
111  37.61372051  061.90071693 20
111  37.61356082  061.90053760 20
111  37.61355245  061.90013664 20
113  37.61369966  061.89995211 20
120 Linear Feature 153
111  37.61312411  061.90047245
112  37.61312411  061.90047245  37.61313295  061.90038326 20
111  37.61319736  061.90037408 20
111  37.61346907  061.90036228
112  37.61346907  061.90036228  37.61351556  061.90036621 20
111  37.61352162  061.90042873 20
111  37.61353859  061.90121994
112  37.61353859  061.90121994  37.61353426  061.90126257 20
111  37.61349877  061.90127284 20
111  37.61319076  061.90128383
112  37.61319076  061.90128383  37.61314737  061.90127438 20
113  37.61314063  061.90122433 20
120 Linear Feature 152
111  37.61270452  061.90046948
112  37.61270452  061.90046948  37.61270868  061.90039996 20
111  37.61276187  061.90039091 20
111  37.61304490  061.90037989
112  37.61304490  061.90037989  37.61309209  061.90038317 20
111  37.61309602  061.90047275 20
111  37.61311068  061.90121997
112  37.61311068  061.90121997  37.61310860  061.90128096 20
111  37.61306395  061.90129190 20
111  37.61277194  061.90130468
112  37.61277194  061.90130468  37.61272830  061.90129681 20
113  37.61271999  061.90124303 20
120 Linear Feature 151
111  37.61232482  061.90048515
112  37.61232482  061.90048515  37.61232897  061.90041826 20
111  37.61237833  061.90040973 20
111  37.61262665  061.90039990
112  37.61262665  061.90039990  37.61266977  061.90040645 20
111  37.61267445  061.90047072 20
111  37.61269039  061.90124341
112  37.61269039  061.90124341  37.61268346  061.90130680 20
111  37.61263937  061.90131253 20
111  37.61238629  061.90131992
112  37.61238629  061.90131992  37.61235425  061.90131336 20
113  37.61234547  061.90125515 20
120 Linear Feature 150
111  37.61190694  061.90049677
112  37.61190694  061.90049677  37.61190911  061.90043720 20
111  37.61194691  061.90042688 20
111  37.61224714  061.90041417
112  37.61224714  061.90041417  37.61228454  061.90041810 20
111  37.61229352  061.90048812 20
111  37.61231188  061.90125549
112  37.61231188  061.90125549  37.61230928  061.90131517 20
111  37.61226982  061.90132784 20
111  37.61196747  061.90134011
112  37.61196747  061.90134011  37.61193069  061.90133460 20
113  37.61192121  061.90127967 20
120 Linear Feature 149
111  37.61166480  061.90050185
112  37.61166480  061.90050185  37.61166781  061.90044910 20
111  37.61171579  061.90043527 20
111  37.61181613  061.90043284
112  37.61181613  061.90043284  37.61187241  061.90044059 20
111  37.61187550  061.90049923 20
111  37.61188980  061.90127737
112  37.61188980  061.90127737  37.61188634  061.90132711 20
111  37.61185015  061.90134159 20
111  37.61172613  061.90134686
112  37.61172613  061.90134686  37.61169712  061.90134303 20
113  37.61168345  061.90129472 20
120 Linear Feature 148
111  37.61429874  061.90127633 22
111  37.61427377  061.89995195
112  37.61427377  061.89995195  37.61426944  061.89989365 22
111  37.61422977  061.89988899 22
111  37.61355809  061.89990841
112  37.61355809  061.89990841  37.61351523  061.89991442 22
111  37.61351263  061.90001874 22
111  37.61351604  061.90024571
112  37.61351604  061.90024571  37.61351258  061.90031293 22
111  37.61346423  061.90032034 22
111  37.61168354  061.90039643
112  37.61168354  061.90039643  37.61164017  061.90040299 22
111  37.61163429  061.90046285 22
115  37.61165409  061.90138312
120 Linear Feature 147
111  37.61354315  061.90001862 20
111  37.61357477  061.90121497
112  37.61357477  061.90121497  37.61358205  061.90126678 20
111  37.61362569  061.90127137 20
111  37.61421873  061.90124628
112  37.61421873  061.90124628  37.61426245  061.90123918 20
111  37.61426583  061.90117266 20
111  37.61424374  061.89998250
112  37.61424374  061.89998250  37.61423803  061.89993856 20
111  37.61421083  061.89992961 20
111  37.61359368  061.89994648
114  37.61359368  061.89994648  37.61354786  061.89995513 20
120 Linear Feature 146
111  37.61433264  061.90127496 20
111  37.61430674  061.89990446
112  37.61430674  061.89990446  37.61429916  061.89985026 20
111  37.61425030  061.89984454 20
111  37.61353820  061.89986421
112  37.61353820  061.89986421  37.61348643  061.89986963 20
111  37.61348147  061.89993268 20
111  37.61348563  061.90022386
112  37.61348563  061.90022386  37.61348147  061.90027698 20
111  37.61344074  061.90028144 20
111  37.61165258  061.90035295
112  37.61165258  061.90035295  37.61161073  061.90035932 20
111  37.61160359  061.90041426 20
115  37.61162566  061.90138437
120 Linear Feature 145
112  37.61578354  061.90128250  37.61579625  061.90150822 1
111  37.61596663  061.90152988 1
111  37.61612822  061.90152516
112  37.61612822  061.90152516  37.61630028  061.90148832 1
111  37.61631001  061.90127205 1
111  37.61630137  061.90071644 1
111  37.61629953  061.90059869
112  37.61629953  061.90059869  37.61628333  061.90038541 1
111  37.61612448  061.90035220 1
111  37.61594868  061.90035456
112  37.61594868  061.90035456  37.61578846  061.90034511 1
115  37.61575882  061.90013255
120 Linear Feature 144
112  37.61573239  061.89809244  37.61574963  061.89786261 1
115  37.61589987  061.89784849
120 Linear Feature 143
111  37.61631772  061.90062515 1
115  37.61634117  061.90062464
120 Linear Feature 143
111  37.61525645  061.90065048 1
115  37.61527989  061.90064997
120 Linear Feature 143
111  37.61625885  061.90062645 1
115  37.61628229  061.90062593
120 Linear Feature 143
111  37.61519757  061.90065178 1
115  37.61522102  061.90065126
120 Linear Feature 142
112  37.61550871  061.89786484  37.61570656  061.89786201 1
111  37.61573239  061.89809244 1
111  37.61575882  061.90013255 1
111  37.61578354  061.90128250
112  37.61578354  061.90128250  37.61577294  061.90153827 1
111  37.61559222  061.90154035 1
111  37.61545261  061.90154225
112  37.61545261  061.90154225  37.61525547  061.90151641 1
111  37.61525073  061.90130780 1
111  37.61524075  061.90076147 1
111  37.61523781  061.90060018
112  37.61523781  061.90060018  37.61525875  061.90039146 1
111  37.61541810  061.90036691 1
111  37.61556772  061.90036124
112  37.61556772  061.90036124  37.61573978  061.90034708 1
115  37.61575882  061.90013255
120 Linear Feature 141
111  37.61658651  061.90124456 20
111  37.61657329  061.90124500 20
115  37.61656006  061.90124543
120 Linear Feature 141
111  37.61605954  061.90125114 20
111  37.61604631  061.90125158 20
115  37.61603309  061.90125202
120 Linear Feature 141
111  37.61553799  061.90124878 20
111  37.61552477  061.90124922 20
115  37.61551155  061.90124966
120 Linear Feature 141
111  37.61657802  061.90061514 20
111  37.61656479  061.90061540 20
115  37.61655157  061.90061566
120 Linear Feature 141
111  37.61604422  061.90066138 20
111  37.61603100  061.90066164 20
115  37.61601777  061.90066190
120 Linear Feature 141
111  37.61552682  061.90068285 20
111  37.61551360  061.90068329 20
115  37.61550038  061.90068373
120 Linear Feature 140
111  37.61657329  061.90124500 22
115  37.61658012  061.90156369
120 Linear Feature 140
111  37.61604631  061.90125158 22
115  37.61605285  061.90157499
120 Linear Feature 140
111  37.61552477  061.90124922 22
115  37.61553220  061.90159309
120 Linear Feature 140
111  37.61656194  061.90027553 22
115  37.61656479  061.90061540
120 Linear Feature 140
111  37.61602741  061.90028603 22
115  37.61603100  061.90066164
120 Linear Feature 140
111  37.61550532  061.90030701 22
115  37.61551360  061.90068329
120 Linear Feature 139
111  37.61498949  061.90028616 20
111  37.61571385  061.90025142 20
111  37.61634606  061.90023694 20
115  37.61656434  061.90023236
120 Linear Feature 138
111  37.61501560  061.90161328 20
111  37.61553220  061.90159309 20
111  37.61563090  061.90158924
112  37.61563090  061.90158924  37.61566770  061.90158514 20
111  37.61567453  061.90154299 20
111  37.61564377  061.90034565
112  37.61564377  061.90034565  37.61564026  061.90030200 20
111  37.61560250  061.90030228 20
111  37.61550532  061.90030701 20
115  37.61502819  061.90033025
120 Linear Feature 137
111  37.61502086  061.90165498 22
115  37.61658268  061.90159977
120 Linear Feature 136
111  37.61658012  061.90156369 20
111  37.61605285  061.90157499 20
111  37.61574631  061.90158155
112  37.61574631  061.90158155  37.61571254  061.90157893 20
111  37.61570442  061.90153905 20
111  37.61567264  061.90034769
112  37.61567264  061.90034769  37.61567810  061.90029916 20
111  37.61571826  061.90029186 20
111  37.61602741  061.90028603 20
115  37.61656194  061.90027553
120 Linear Feature 135
111  37.61502112  061.90169241 20
115  37.61658912  061.90163766
120 Linear Feature 170
112  37.61249614  061.90037926  37.61253548  061.90059601 51
111  37.61270053  061.90061364 51
111  37.61304296  061.90059766 51
111  37.61310206  061.90059490
112  37.61310206  061.90059490  37.61325647  061.90057896 51
115  37.61329984  061.90035655
120 Linear Feature 169
112  37.61169971  061.90040218  37.61174075  061.90064482 51
111  37.61190627  061.90064643 51
111  37.61224852  061.90063179 51
111  37.61230109  061.90062954
112  37.61230109  061.90062954  37.61246889  061.90061314 51
115  37.61249614  061.90037926
120 Linear Feature 168
112  37.61249481  061.90032617  37.61251039  061.90010582 51
115  37.61266942  061.90005253
120 Linear Feature 167
112  37.61230296  061.90006636  37.61248235  061.90010395 51
111  37.61249481  061.90032617 51
111  37.61249614  061.90037926 51
111  37.61250793  061.90084992
112  37.61250793  061.90084992  37.61253972  061.90109231 51
111  37.61272710  061.90109054 51
111  37.61306021  061.90107714 51
111  37.61312655  061.90107447
112  37.61312655  061.90107447  37.61330460  061.90104708 51
111  37.61330932  061.90083609 51
115  37.61330581  061.90065677
120 Linear Feature 166
112  37.61328054  061.89938584  37.61326046  061.89975877 51
112  37.61266942  061.90005253  37.61233440  061.90006885
111  37.61266942  061.90005253 51
111  37.61230296  061.90006636 51
111  37.61191441  061.90008102
112  37.61191441  061.90008102  37.61169821  061.90009707 51
111  37.61169971  061.90040218 51
111  37.61171207  061.90088918
112  37.61171207  061.90088918  37.61174075  061.90112684 51
111  37.61193909  061.90112385 51
111  37.61225940  061.90111045 51
111  37.61232147  061.90110786
112  37.61232147  061.90110786  37.61248605  061.90109464 51
115  37.61250793  061.90084992
120 Linear Feature 165
112  37.61329457  061.90009136  37.61332107  061.90033991 51
111  37.61352522  061.90033659 51
111  37.61413572  061.90031731 51
111  37.61422774  061.90031441
112  37.61422774  061.90031441  37.61444767  061.90029174 51
115  37.61445900  061.90002258
120 Linear Feature 164
111  37.61307706  061.90053343 51
115  37.61308062  061.90065848
120 Linear Feature 164
111  37.61228360  061.90104686 51
115  37.61228716  061.90117191
120 Linear Feature 164
111  37.61193729  061.90106200 51
111  37.61193909  061.90112385 51
115  37.61194086  061.90118706
120 Linear Feature 164
111  37.61192752  061.90058277 51
115  37.61193109  061.90070783
120 Linear Feature 164
111  37.61227616  061.90056790 51
115  37.61227973  061.90069295
120 Linear Feature 164
111  37.61272819  061.90054965 51
115  37.61273176  061.90067470
120 Linear Feature 164
111  37.61274178  061.90102736 51
115  37.61274535  061.90115241
120 Linear Feature 164
111  37.61308258  061.90101350 51
115  37.61308615  061.90113856
120 Linear Feature 164
111  37.61370849  061.90098480 51
115  37.61371227  061.90111092
120 Linear Feature 164
111  37.61357727  061.90026999 51
115  37.61357965  061.90039967
120 Linear Feature 164
111  37.61419237  061.90025064 51
115  37.61419475  061.90038032
120 Linear Feature 164
111  37.61409815  061.90096835 51
115  37.61410053  061.90109803
120 Linear Feature 163
111  37.61270684  061.89793550 51
111  37.61301355  061.89792417
112  37.61301355  061.89792417  37.61319459  061.89790811 51
115  37.61324506  061.89761844
120 Linear Feature 162
112  37.61325856  061.89829015  37.61323073  061.89797964 51
111  37.61300927  061.89795530 51
115  37.61270890  061.89796484
120 Linear Feature 161
111  37.61500583  061.89786751 51
111  37.61466171  061.89787790
112  37.61466171  061.89787790  37.61443728  061.89784957 51
115  37.61440649  061.89755049
120 Linear Feature 160
112  37.61442084  061.89822701  37.61445226  061.89791063 51
111  37.61466246  061.89789584 51
115  37.61500508  061.89788167
120 Linear Feature 159
112  37.61324506  061.89761844  37.61329920  061.89790493 51
111  37.61350331  061.89791309 51
111  37.61414068  061.89788816
112  37.61414068  061.89788816  37.61436780  061.89785416 51
115  37.61440649  061.89755049
120 Linear Feature 158
112  37.61442084  061.89822701  37.61438313  061.89792669 51
111  37.61414201  061.89791640 51
111  37.61350464  061.89793658
112  37.61350464  061.89793658  37.61328650  061.89797397 51
115  37.61325856  061.89829015
120 Linear Feature 157
112  37.61322959  061.89684824  37.61328388  061.89630384 51 105
111  37.61361928  061.89621232 51 105
111  37.61392507  061.89620228
112  37.61392507  061.89620228  37.61433550  061.89625667 51 105
115  37.61439009  061.89677696
120 Linear Feature 156
111  37.61534238  061.89615004 51 105
111  37.61485654  061.89617044
112  37.61485654  061.89617044  37.61442672  061.89624523 51 105
111  37.61439009  061.89677696 51 105
111  37.61440649  061.89755049 51 105
111  37.61442084  061.89822701 51 105
111  37.61444179  061.89921528 51 101
111  37.61445900  061.90002258 51 101
111  37.61447059  061.90056675
112  37.61447059  061.90056675  37.61446305  061.90101008 51
111  37.61414075  061.90103174 51
111  37.61406373  061.90103495 51
111  37.61367423  061.90105115
112  37.61367423  061.90105115  37.61337260  061.90103211 51
111  37.61330581  061.90065677 51 101
111  37.61329984  061.90035655 51 101
111  37.61329457  061.90009136 51 101
111  37.61328054  061.89938584 51 101
111  37.61327813  061.89926442 51 105
111  37.61325856  061.89829015 51 105
111  37.61324506  061.89761844 51 105
111  37.61322959  061.89684824
112  37.61322959  061.89684824  37.61315332  061.89624771 51 105
111  37.61273124  061.89624367 51 105
115  37.61210676  061.89625877
120 Linear Feature 171
112  37.64047887  061.89533793  37.64081821  061.89533929 51
112  37.64118395  061.89537120  37.64140478  061.89536848
111  37.64118395  061.89537120
112  37.64118395  061.89537120  37.64138802  061.89536055 51
112  37.64138525  061.89478691  37.64126502  061.89454240
111  37.64138525  061.89478691
112  37.64138525  061.89478691  37.64128541  061.89459257 51
112  37.64088710  061.89480209  37.64075703  061.89504975
111  37.64088710  061.89480209 51
111  37.64083863  061.89491773
112  37.64083863  061.89491773  37.64067704  061.89528368 51
111  37.64034921  061.89533010 51
115  37.64011649  061.89533777
120 Linear Feature 198
112  37.60820599  061.90045798  37.60819626  061.90062229 51
111  37.60806212  061.90063608 51
111  37.60764237  061.90064594 51
111  37.60760683  061.90064677
112  37.60760683  061.90064677  37.60745571  061.90063922 51
111  37.60743327  061.90046452 51
115  37.60743683  061.89973768
120 Linear Feature 197
112  37.60820179  061.90018980  37.60818776  061.90004487 51
115  37.60807833  061.90000767
120 Linear Feature 196
112  37.60904313  061.90016243  37.60900676  061.90001882 51
115  37.60888997  061.89999021
120 Linear Feature 195
112  37.60918146  061.89998394  37.60905803  061.90000283 51
111  37.60904313  061.90016243 51
111  37.60904569  061.90042064
112  37.60904569  061.90042064  37.60903758  061.90061737 51
111  37.60886047  061.90063302 51
111  37.60848428  061.90063468 51
111  37.60838543  061.90063512
112  37.60838543  061.90063512  37.60822335  061.90063053 51
111  37.60820599  061.90045798 51
111  37.60820179  061.90018980
112  37.60820179  061.90018980  37.60820647  061.90002782 51
115  37.60833467  061.90000216
120 Linear Feature 194
111  37.60760549  061.90058237 51
115  37.60760732  061.90070792
120 Linear Feature 194
111  37.60845489  061.90057479 51
115  37.60845672  061.90070034
120 Linear Feature 194
111  37.60930556  061.90055856 51
115  37.60930739  061.90068411
120 Linear Feature 194
111  37.60797458  061.90057515 51
115  37.60797583  061.90070070
120 Linear Feature 194
111  37.60882397  061.90056757 51
115  37.60882522  061.90069312
120 Linear Feature 194
111  37.60967464  061.90055134 51
115  37.60967589  061.90067689
120 Linear Feature 193
111  37.60799802  061.89810038 51
111  37.60772434  061.89810904
112  37.60772434  061.89810904  37.60751862  061.89807441 51
115  37.60749291  061.89784177
120 Linear Feature 192
112  37.60747585  061.89841865  37.60749680  061.89817975 51
111  37.60772294  061.89812590 51
115  37.60799749  061.89811552
120 Linear Feature 191
112  37.60716265  061.90033191  37.60718570  061.90040205 22
112  37.60707995  061.90046734  37.60702014  061.90045738 22
114  37.60702807  061.90030951  37.60706483  061.90024932 22
120 Linear Feature 190
111  37.60722010  061.90018390 22
111  37.60722166  061.90055702 22
111  37.60695567  061.90055506 22
113  37.60695359  061.90018980 22
120 Linear Feature 189
112  37.60845381  061.89636121  37.60820217  061.89635958 51
112  37.60794517  061.89633607  37.60781267  061.89637687
111  37.60794517  061.89633607
112  37.60794517  061.89633607  37.60769466  061.89642116 51
112  37.60770520  061.89695420  37.60781930  061.89719156
111  37.60770520  061.89695420
112  37.60770520  061.89695420  37.60787390  061.89727162 51
112  37.60828903  061.89694472  37.60840460  061.89669006
111  37.60828903  061.89694472 51
111  37.60834720  061.89678317
112  37.60834720  061.89678317  37.60852559  061.89637393 51
115  37.60895034  061.89634531
120 Linear Feature 188
111  37.60948652  061.89632813 51
111  37.60895034  061.89634531 51
111  37.60845381  061.89636121
112  37.60845381  061.89636121  37.60789795  061.89643409 51
112  37.60750153  061.89755058  37.60746382  061.89803222
111  37.60750153  061.89755058 51
111  37.60749291  061.89784177 51
111  37.60747585  061.89841865 51
111  37.60743683  061.89973768
112  37.60743683  061.89973768  37.60745928  061.90001312 51
111  37.60767081  061.90001644 51
111  37.60807833  061.90000767 51
111  37.60833467  061.90000216 51
111  37.60888997  061.89999021 51
111  37.60918146  061.89998394 51
111  37.60966291  061.89997359
112  37.60966291  061.89997359  37.60983123  061.89998303 51
111  37.60985418  061.90016166 51
111  37.60985759  061.90041055
112  37.60985759  061.90041055  37.60984113  061.90059658 51
111  37.60967964  061.90061441 51
111  37.60933523  061.90062046 51
111  37.60923489  061.90062222
112  37.60923489  061.90062222  37.60908004  061.90061467 51
115  37.60904569  061.90042064
120 Linear Feature 187
111  37.60968964  061.90048685 20
111  37.60959093  061.90037865 20
111  37.60939144  061.90038192 20
111  37.60929377  061.90049406 20
111  37.60929791  061.90073530 20
111  37.60939577  061.90084601 20
111  37.60959585  061.90084360 20
113  37.60969200  061.90073429 20
120 Linear Feature 187
111  37.60883322  061.90050045 20
111  37.60873452  061.90039224 20
111  37.60853503  061.90039552 20
111  37.60843736  061.90050766 20
111  37.60844150  061.90074889 20
111  37.60853936  061.90085960 20
111  37.60873943  061.90085719 20
113  37.60883558  061.90074789 20
120 Linear Feature 186
111  37.60928926  061.90037990
112  37.60928926  061.90037990  37.60929601  061.90032810 20
111  37.60933861  061.90031688 20
111  37.60963621  061.90031232
112  37.60963621  061.90031232  37.60968492  061.90031733 20
111  37.60969174  061.90038005 20
111  37.60969716  061.90083809
112  37.60969716  061.90083809  37.60969536  061.90090048 20
111  37.60964187  061.90090777 20
111  37.60935110  061.90091318
112  37.60935110  061.90091318  37.60929987  061.90090954 20
113  37.60929605  061.90084602 20
120 Linear Feature 186
111  37.60843284  061.90039350
112  37.60843284  061.90039350  37.60843960  061.90034170 20
111  37.60848220  061.90033047 20
111  37.60877980  061.90032592
112  37.60877980  061.90032592  37.60882851  061.90033093 20
111  37.60883533  061.90039365 20
111  37.60884075  061.90085168
112  37.60884075  061.90085168  37.60883894  061.90091407 20
111  37.60878545  061.90092136 20
111  37.60849468  061.90092677
112  37.60849468  061.90092677  37.60844346  061.90092313 20
113  37.60843964  061.90085962 20
120 Linear Feature 186
111  37.60886722  061.90039258
112  37.60886722  061.90039258  37.60887397  061.90034077 20
111  37.60891830  061.90032463 20
111  37.60919998  061.90032314
112  37.60919998  061.90032314  37.60924868  061.90032815 20
111  37.60925550  061.90039087 20
111  37.60926075  061.90084792
112  37.60926075  061.90084792  37.60925894  061.90091031 20
111  37.60920632  061.90091268 20
111  37.60892819  061.90091864
112  37.60892819  061.90091864  37.60887696  061.90091500 20
113  37.60887315  061.90085149 20
120 Linear Feature 186
111  37.60801448  061.90040370
112  37.60801448  061.90040370  37.60802123  061.90035189 20
111  37.60806556  061.90033575 20
111  37.60834412  061.90033229
112  37.60834412  061.90033229  37.60839282  061.90033730 20
111  37.60839965  061.90040002 20
111  37.60840853  061.90086625
112  37.60840853  061.90086625  37.60840673  061.90092864 20
111  37.60835410  061.90093101 20
111  37.60807546  061.90093697
112  37.60807546  061.90093697  37.60802423  061.90093332 20
113  37.60802041  061.90086981 20
120 Linear Feature 185
111  37.60768389  061.90040947 20
111  37.60788213  061.90040649 20
111  37.60798000  061.90051448 20
111  37.60798308  061.90076473 20
111  37.60788775  061.90086177 20
111  37.60769168  061.90086789 20
111  37.60759217  061.90076593 20
113  37.60758780  061.90052590 20
120 Linear Feature 184
111  37.60758235  061.90041661
112  37.60758235  061.90041661  37.60758355  061.90035817 20
111  37.60762806  061.90034880 20
111  37.60793366  061.90034168
112  37.60793366  061.90034168  37.60797905  061.90034699 20
111  37.60798258  061.90040872 20
111  37.60798924  061.90087506
112  37.60798924  061.90087506  37.60798744  061.90093653 20
111  37.60793685  061.90094074 20
111  37.60764848  061.90094482
112  37.60764848  061.90094482  37.60759797  061.90094300 20
113  37.60759138  061.90088081 20
120 Linear Feature 183
111  37.60737696  061.90041515
112  37.60737696  061.90041515  37.60738055  061.90035696 20
111  37.60742783  061.90035326 20
111  37.60750825  061.90035217
112  37.60750825  061.90035217  37.60755082  061.90035764 20
111  37.60755182  061.90042647 20
111  37.60755762  061.90089178
112  37.60755762  061.90089178  37.60755509  061.90094597 20
111  37.60751666  061.90095317 20
111  37.60742970  061.90095554
112  37.60742970  061.90095554  37.60739254  061.90095417 20
113  37.60738166  061.90090557 20
120 Linear Feature 182
112  37.60967746  061.90027658  37.60971204  061.90027013 22
115  37.60971983  061.90022480
120 Linear Feature 181
112  37.60739175  061.90031324  37.60735538  061.90030717 22
115  37.60734691  061.90026452
120 Linear Feature 180
112  37.60734772  061.90036312  37.60735806  061.90032244 22
111  37.60739175  061.90031324 22
111  37.60833492  061.90029358 22
111  37.60967746  061.90027658
112  37.60967746  061.90027658  37.60971279  061.90028259 22
115  37.60972097  061.90032695
120 Linear Feature 179
111  37.60962960  061.89992099
112  37.60962960  061.89992099  37.60968047  061.89992554 20
111  37.60968450  061.89998820 20
111  37.60968674  061.90018366
112  37.60968674  061.90018366  37.60968277  061.90023011 20
111  37.60964063  061.90023403 20
111  37.60833673  061.90025258 20
111  37.60742517  061.90027094
112  37.60742517  061.90027094  37.60738058  061.90026711 20
111  37.60737608  061.90021105 20
111  37.60737504  061.90001628
112  37.60737504  061.90001628  37.60737980  061.89996273 20
111  37.60742500  061.89995978 20
113  37.60835115  061.89993684 20
120 Linear Feature 178
111  37.60879243  061.89969298
112  37.60879243  061.89969298  37.60885694  061.89969845 20
112  37.60878940  061.89984982  37.60872230  061.89985310
111  37.60878940  061.89984982 20
111  37.60835263  061.89985755 20
111  37.60788763  061.89986770
112  37.60788763  061.89986770  37.60781646  061.89986443 20
112  37.60787413  061.89970770  37.60793283  061.89970442
113  37.60787413  061.89970770 20
120 Linear Feature 177
112  37.60870828  061.89942236  37.60876095  061.89948689 22
112  37.60866791  061.89962451  37.60859731  061.89964982 22
114  37.60854941  061.89947931  37.60856735  061.89938946 22
120 Linear Feature 177
112  37.60840717  061.89942551  37.60845984  061.89949004 22
112  37.60836681  061.89962765  37.60829620  061.89965296 22
114  37.60824831  061.89948245  37.60826625  061.89939261 22
120 Linear Feature 177
112  37.60811292  061.89943180  37.60816559  061.89949634 22
112  37.60807256  061.89963395  37.60800195  061.89965926 22
114  37.60795406  061.89948875  37.60797200  061.89939891 22
120 Linear Feature 176
112  37.61032025  061.90104114  37.61032314  061.90097374 20
111  37.61037292  061.90096658 20
115  37.61154251  061.90093329
120 Linear Feature 175
112  37.60950860  061.90105644  37.60951067  061.90099611 20
111  37.60956213  061.90098601 20
111  37.61016451  061.90097556
112  37.61016451  061.90097556  37.61021033  061.90097738 20
115  37.61021516  061.90105097
120 Linear Feature 174
112  37.60972724  061.90088575  37.60973686  061.90093471 22
115  37.60976855  061.90094389
120 Linear Feature 173
111  37.61154235  061.90089021 22
111  37.61022770  061.90093100 22
111  37.60976855  061.90094389 22
111  37.60969553  061.90094592 22
111  37.60740041  061.90099483
112  37.60740041  061.90099483  37.60735677  061.90099090 22
111  37.60735231  061.90091825 22
111  37.60734772  061.90036312 22
111  37.60734691  061.90026452 22
111  37.60734457  061.89998165
112  37.60734457  061.89998165  37.60734709  061.89993110 22
111  37.60740094  061.89992044 22
111  37.60835119  061.89989836 22
111  37.60965900  061.89987895
112  37.60965900  061.89987895  37.60971139  061.89988442 22
111  37.60971672  061.89994734 22
111  37.60971983  061.90022480 22
111  37.60972097  061.90032695 22
111  37.60972724  061.90088575
112  37.60972724  061.90088575  37.60972464  061.90093056 22
115  37.60969553  061.90094592
120 Linear Feature 172
111  37.61154051  061.90085077 20
111  37.61023508  061.90089197 20
111  37.60980711  061.90090115
112  37.60980711  061.90090115  37.60976382  061.90089569 20
111  37.60975819  061.90083470 20
111  37.60974627  061.89990889
112  37.60974627  061.89990889  37.60974367  061.89984222 20
111  37.60969203  061.89983964 20
111  37.60892675  061.89984644
112  37.60892675  061.89984644  37.60888418  061.89984188 20
111  37.60887549  061.89979544 20
111  37.60887371  061.89973494
112  37.60887371  061.89973494  37.60886974  061.89965616 20
111  37.60882413  061.89965448 20
111  37.60785251  061.89966641
112  37.60785251  061.89966641  37.60780411  061.89967021 20
111  37.60779937  061.89972514 20
111  37.60779996  061.89982561
112  37.60779996  061.89982561  37.60779816  061.89987115 20
111  37.60774027  061.89987245 20
111  37.60736474  061.89988133
112  37.60736474  061.89988133  37.60731874  061.89988399 20
111  37.60731385  061.89994044 20
111  37.60732139  061.90096697
112  37.60732139  061.90096697  37.60732451  061.90102442 20
111  37.60736825  061.90103680 20
111  37.60936923  061.90099048
112  37.60936923  061.90099048  37.60941641  061.90099703 20
115  37.60942075  061.90105871
21  37.62911888  061.89798264 2 178.4900 3.00 PAPI-L(4)-18L
21  37.61164269  061.89750135 2 358.4900 3.00 PAPI-L(4)-36R
21  37.63821806  061.89598403 2 178.5300 3.00 PAPI-L(4)-18R
21  37.61097528  061.89570510 2 358.5300 3.00 PAPI-L(4)-36L
14  37.60838384  061.90150483  82.02 0 Tower
1300  37.60764237  061.90064594 178.85 gate jets|turboprops Stand 1
1301 C airline 
1300  37.60848428  061.90063468 179.83 gate jets|turboprops Stand 2
1301 C airline 
1300  37.60933523  061.90062046 179.20 gate jets|turboprops Stand 3
1301 C airline 
1300  37.61225940  061.90111045 358.33 gate jets|turboprops Stand 4
1301 C airline 
1300  37.61224852  061.90063179 358.25 gate jets|turboprops Stand 5
1301 C airline 
1300  37.61306021  061.90107714 358.19 gate jets|turboprops Stand 6
1301 C airline 
1300  37.61304296  061.90059766 357.97 gate jets|turboprops Stand 7
1301 C airline 
1300  37.61406373  061.90103495 358.23 gate jets|turboprops Stand 8
1301 C airline 
1300  37.61413572  061.90031731 359.00 gate heavy|jets|turboprops Stand 9
1301 E airline 
1300  37.61524075  061.90076147 268.87 gate jets|turboprops Stand 10
1301 D airline 
