I
1050 Generated by WorldEditor 2.1.0r1

1    442 1 0 YPTN Tindal (Military)
1302 city 
112 -14.52225771  132.38776311 -14.52225994  132.38770785
111 -14.52225771  132.38776311
111 -14.52225548  132.38746611
111 -14.52220868  132.38698032
111 -14.52217302  132.38672476
112 -14.52217302  132.38672476 -14.52215965  132.38666260
111 -14.52210393  132.38664648
111 -14.52199923  132.38665245
111 -14.52196480  132.38628127
111 -14.52215073  132.38625969
112 -14.52215073  132.38625969 -14.52232792  132.38624281
112 -14.52212621  132.38597651 -14.52194123  132.38599262
113 -14.52212621  132.38597651
111 -14.52589437  132.38713469
112 -14.52629332  132.38746162 -14.52661650  132.38743630
111 -14.52629332  132.38746162
111 -14.52915061  132.38718994
112 -14.52915061  132.38718994 -14.52943589  132.38716692
112 -14.52940469  132.38645318 -14.52910603  132.38617228
111 -14.52940469  132.38645318
111 -14.52541742  132.38288911
111 -14.52541742  132.38293976
113 -14.52546422  132.38334037
111 -14.52492807  132.38055797
111 -14.52493030  132.38059941
111 -14.52522004  132.38182426
112 -14.52522004  132.38182426 -14.52540057  132.38257713
111 -14.52585078  132.38300307
111 -14.52952157  132.38630239
112 -14.52952157  132.38630239 -14.52994726  132.38667768
112 -14.53006316  132.38573830 -14.52974444  132.38545050
111 -14.53006316  132.38573830
111 -14.52939676  132.38513046
112 -14.52939676  132.38513046 -14.52963078  132.38482194
111 -14.52938115  132.38455256
111 -14.52794339  132.38326283
111 -14.52781120  132.38317252
111 -14.52776493  132.38319792
111 -14.52730603  132.38278626
111 -14.52733564  132.38274593
113 -14.52724610  132.38263733
112 -14.52403117  132.38087049 -14.52381721  132.38114677
111 -14.52402003  132.38137240
111 -14.52456385  132.38184438
111 -14.52473323  132.38194338
112 -14.52473323  132.38194338 -14.52485582  132.38201015
112 -14.52489593  132.38156810 -14.52477558  132.38117209
111 -14.52489593  132.38156810
112 -14.52489593  132.38156810 -14.52467529  132.38088200
111 -14.52441601  132.38048561
113 -14.52437440  132.38048053
111 -14.52257122  132.37844445
111 -14.52251615  132.37850390
111 -14.52174479  132.37933682
111 -14.52242718  132.37995155
111 -14.52250073  132.37983643
111 -14.52263778  132.37995989
111 -14.52256423  132.38007500
111 -14.52295225  132.38042455
111 -14.52296339  132.38041073
111 -14.52334460  132.38075413
111 -14.52333346  132.38076795
112 -14.52389778  132.38074585 -14.52417192  132.38045944
111 -14.52389778  132.38074585
111 -14.52420803  132.38037839
112 -14.52426820  132.38018592 -14.52426687  132.38009152
111 -14.52426820  132.38018592
112 -14.52426820  132.38018592 -14.52402839  132.37976229
113 -14.52342439  132.37921525
111 -14.51773818  132.37412198
111 -14.51744291  132.37393965
112 -14.51744291  132.37393965 -14.51665339  132.37326002
111 -14.51535518  132.37302409
112 -14.51511224  132.37301488 -14.51498520  132.37301718
112 -14.51498912  132.37320339 -14.51504484  132.37329363
111 -14.51498912  132.37320339
111 -14.51515904  132.37343619
111 -14.52172055  132.37931392
111 -14.52248951  132.37847510
113 -14.52254074  132.37841921
111 -14.51627702  132.37285529
111 -14.51628237  132.37283042
111 -14.51543722  132.37205963
112 -14.51496115  132.37209279 -14.51478998  132.37228617
111 -14.51496115  132.37209279
111 -14.51462951  132.37246851
112 -14.51462951  132.37246851 -14.51454928  132.37256521
113 -14.51455463  132.37265914
111 -14.51398005  132.37238890
112 -14.51448598  132.37234746 -14.51471331  132.37209652
111 -14.51448598  132.37234746
111 -14.51480469  132.37197220
112 -14.51480469  132.37197220 -14.51489830  132.37184558
111 -14.51485818  132.37165219
111 -14.51436785  132.37119404
111 -14.51439460  132.37115721
111 -14.51338719  132.37022941
112 -14.51281536  132.37030209 -14.51254790  132.37058526
111 -14.51281536  132.37030209
111 -14.51219257  132.36972292
112 -14.51219257  132.36972292 -14.51189837  132.36947198
112 -14.51167995  132.37032840 -14.51198307  132.37062078
113 -14.51167995  132.37032840
111 -14.51396571  132.37293513
112 -14.51397909  132.37264505 -14.51379187  132.37247699
111 -14.51397909  132.37264505
111 -14.51141600  132.37034973
112 -14.51141600  132.37034973 -14.51136896  132.37030672
111 -14.51134690  132.37031520
111 -14.51127242  132.37038305
112 -14.51127242  132.37038305 -14.51120332  132.37045212
113 -14.51127558  132.37053161
111 -14.51498150  132.38808825
112 -14.51506322  132.38833958 -14.51513751  132.38843167
111 -14.51506322  132.38833958
112 -14.51506322  132.38833958 -14.51510036  132.38837220
111 -14.51512637  132.38834918
111 -14.51539753  132.38801343
111 -14.51564084  132.38767385
111 -14.51651563  132.38620040
111 -14.51650820  132.38619273
112 -14.51651563  132.38600087 -14.51643763  132.38594523
111 -14.51651563  132.38600087
112 -14.51651563  132.38600087 -14.51638934  132.38591454
111 -14.51640605  132.38580518
111 -14.51640791  132.38572460
111 -14.51639862  132.38547135
112 -14.51639862  132.38547135 -14.51639677  132.38540420
112 -14.51632247  132.38529101 -14.51632433  132.38518357
111 -14.51632247  132.38529101
111 -14.51630947  132.38528909
112 -14.51605502  132.38552891 -14.51582843  132.38554042
111 -14.51605502  132.38552891
111 -14.51524486  132.38555799
111 -14.51496939  132.38558838
112 -14.51496939  132.38558838 -14.51490913  132.38560135
111 -14.51489985  132.38566022
113 -14.51489182  132.38595582
111 -14.51779656  132.38829142
111 -14.51805658  132.38824506
112 -14.51811230  132.38815872 -14.51811385  132.38808837
111 -14.51811230  132.38815872
111 -14.51811540  132.38788532
111 -14.51803801  132.38704275
112 -14.51815254  132.38680933 -14.51827946  132.38673259
111 -14.51815254  132.38680933
111 -14.51811075  132.38677096
112 -14.51798848  132.38652154 -14.51798229  132.38637285
111 -14.51786776  132.38629931
111 -14.51697625  132.38574932
112 -14.51697625  132.38574932 -14.51693291  132.38572214
111 -14.51689731  132.38574292
111 -14.51682766  132.38581167
111 -14.51681528  132.38581327
111 -14.51567922  132.38769985
111 -14.51544242  132.38804838
111 -14.51516692  132.38838413
112 -14.51517775  132.38845288 -14.51521180  132.38847846
111 -14.51517775  132.38845288
112 -14.51517775  132.38845288 -14.51531550  132.38852962
113 -14.51546254  132.38852003
111 -14.51917927  132.38626399
112 -14.51908455  132.38641172 -14.51909198  132.38653451
111 -14.51908455  132.38641172
112 -14.51908455  132.38641172 -14.51909941  132.38663235
111 -14.51888953  132.38668608
111 -14.51889139  132.38669567
112 -14.51912541  132.38693549 -14.51914956  132.38716188
111 -14.51912541  132.38693549
111 -14.51920156  132.38776623
111 -14.51924800  132.38804827
112 -14.51924800  132.38804827 -14.51926657  132.38811542
111 -14.51933343  132.38812309
111 -14.51950430  132.38812309
111 -14.51982380  132.38809282
111 -14.51982195  132.38807939
111 -14.52004298  132.38805845
111 -14.52004484  132.38807188
111 -14.52098272  132.38798304
111 -14.52130589  132.38793123
112 -14.52135976  132.38783914 -14.52136161  132.38777007
111 -14.52135976  132.38783914
111 -14.52135604  132.38757054
111 -14.52127803  132.38677816
112 -14.52127803  132.38677816 -14.52125575  132.38656136
111 -14.52139505  132.38648845
112 -14.52123346  132.38622752 -14.52121489  132.38604909
111 -14.52123346  132.38622752
112 -14.52123346  132.38622752 -14.52121674  132.38606828
113 -14.52109045  132.38607787
111 -14.51481327  132.38408139
111 -14.51485116  132.38436457
112 -14.51491357  132.38442903 -14.51496037  132.38443134
111 -14.51491357  132.38442903
111 -14.51519662  132.38444515
111 -14.51599229  132.38440601
112 -14.51599229  132.38440601 -14.51626420  132.38439450
112 -14.51635335  132.38430471 -14.51648931  132.38392945
111 -14.51635335  132.38430471
111 -14.51665870  132.38301315
112 -14.51668990  132.38266090 -14.51668098  132.38247442
111 -14.51668990  132.38266090
111 -14.51662081  132.38134170
112 -14.51636227  132.38080528 -14.51617059  132.38067635
111 -14.51636227  132.38080528
112 -14.51636227  132.38080528 -14.51619288  132.38069016
111 -14.51609482  132.38053821
111 -14.51578947  132.38005474
112 -14.51566020  132.37999718 -14.51556882  132.37997646
111 -14.51566020  132.37999718
111 -14.51564460  132.37995574
111 -14.51566020  132.37994883
111 -14.51567358  132.37992581
112 -14.51582736  132.37999488 -14.51586748  132.38005704
111 -14.51582736  132.37999488
111 -14.51600789  132.38030568
111 -14.51601904  132.38029878
112 -14.51622854  132.37982221 -14.51652274  132.37962422
111 -14.51651383  132.37941011
111 -14.51650491  132.37916376
112 -14.51636450  132.37901872 -14.51624414  132.37901872
111 -14.51636450  132.37901872
112 -14.51636450  132.37901872 -14.51605693  132.37903253
111 -14.51605470  132.37880691
111 -14.51603910  132.37880691
112 -14.51579170  132.37904405 -14.51555099  132.37905556
111 -14.51579170  132.37904405
111 -14.51498712  132.37907858
111 -14.51469960  132.37911081
112 -14.51469960  132.37911081 -14.51464834  132.37911772
111 -14.51463943  132.37917067
113 -14.51462160  132.37947687
111 -14.51871390  132.38839385
111 -14.51846205  132.38845141
112 -14.51839742  132.38855271 -14.51838850  132.38863098
111 -14.51839742  132.38855271
111 -14.51838627  132.38870466
111 -14.51847097  132.38964169
111 -14.51849548  132.38976831
112 -14.51859578  132.38987652 -14.51866041  132.38988343
111 -14.51859578  132.38987652
111 -14.51876516  132.38989954
111 -14.51887881  132.38988776
112 -14.51887881  132.38988776 -14.51893007  132.38988316
111 -14.51893065  132.38983322
111 -14.51892476  132.38973231
111 -14.51892173  132.38969738
112 -14.51896837  132.38960378 -14.51902632  132.38959458
111 -14.51896837  132.38960378
111 -14.51939178  132.38955720
112 -14.51939178  132.38955720 -14.51945418  132.38955260
111 -14.51948342  132.38963559
111 -14.51948662  132.38967243
111 -14.51949680  132.38978984
112 -14.51953400  132.38981568 -14.51956743  132.38981337
111 -14.51953400  132.38981568
111 -14.51967227  132.38980285
112 -14.51989961  132.38966701 -14.51990630  132.38958874
111 -14.51989961  132.38966701
111 -14.51991075  132.38948744
111 -14.51982829  132.38858494
111 -14.51978594  132.38841687
112 -14.51978594  132.38841687 -14.51976143  132.38833168
111 -14.51967227  132.38832708
113 -14.51947837  132.38832247
111 -14.51923053  132.39019930
111 -14.51923698  132.39025820
111 -14.51940695  132.39023995
113 -14.51940050  132.39018106
111 -14.51912623  132.38963018
111 -14.51913267  132.38970013
111 -14.51924113  132.38969017
113 -14.51923468  132.38962022
111 -14.51964624  132.39143935
112 -14.51969267  132.39149882 -14.51972611  132.39149882
111 -14.51969267  132.39149882
111 -14.51985798  132.39148731
111 -14.51997313  132.39145278
112 -14.51997313  132.39145278 -14.52005671  132.39142592
111 -14.52006785  132.39131656
111 -14.52006599  132.39118609
111 -14.51997684  132.39024215
111 -14.51994713  132.39011744
112 -14.51982454  132.39001192 -14.51973354  132.39000425
111 -14.51982454  132.39001192
111 -14.51968524  132.39000041
111 -14.51958495  132.39001384
112 -14.51958495  132.39001384 -14.51951995  132.39002727
111 -14.51952552  132.39007524
111 -14.51953387  132.39016961
113 -14.51963948  132.39136297
111 -14.51939501  132.39134767
111 -14.51929430  132.39135763
111 -14.51929963  132.39143710
111 -14.51916754  132.39144979
111 -14.51916953  132.39147269
111 -14.51920111  132.39183535
111 -14.51920468  132.39187636
111 -14.51942438  132.39185524
111 -14.51942623  132.39190129
111 -14.51960586  132.39188403
111 -14.51960400  132.39186149
111 -14.51959867  132.39179688
111 -14.51956876  132.39143452
111 -14.51956686  132.39141142
113 -14.51940035  132.39142714
111 -14.51861582  132.39132865
111 -14.51866039  132.39148751
112 -14.51877183  132.39156348 -14.51883647  132.39157269
111 -14.51877183  132.39156348
111 -14.51887436  132.39157729
111 -14.51901031  132.39157039
112 -14.51901031  132.39157039 -14.51906603  132.39156578
111 -14.51906603  132.39151974
111 -14.51906157  132.39142304
112 -14.51911952  132.39133095 -14.51918193  132.39131944
111 -14.51911952  132.39133095
111 -14.51944046  132.39128721
112 -14.51944046  132.39128721 -14.51954745  132.39127109
111 -14.51955190  132.39117670
111 -14.51948058  132.39044687
112 -14.51937583  132.39035708 -14.51929782  132.39034787
111 -14.51937583  132.39035708
111 -14.51906157  132.39034327
111 -14.51904151  132.39026038
112 -14.51904151  132.39026038 -14.51896574  132.39026269
111 -14.51896351  132.39019132
111 -14.51895459  132.39011534
112 -14.51890110  132.39007160 -14.51885653  132.39007390
111 -14.51890110  132.39007160
111 -14.51877406  132.39008081
111 -14.51861805  132.39013606
112 -14.51861805  132.39013606 -14.51856679  132.39015908
111 -14.51854673  132.39022124
113 -14.51853558  132.39039852
111 -14.52024624  132.39117460
111 -14.52028493  132.39130250
112 -14.52028493  132.39130250 -14.52032053  132.39141282
111 -14.52041649  132.39141762
111 -14.52048304  132.39141122
112 -14.52060377  132.39129131 -14.52061460  132.39118419
111 -14.52060377  132.39129131
111 -14.52061615  132.39116180
111 -14.52060996  132.39108986
112 -14.52060996  132.39108986 -14.52060532  132.39104349
111 -14.52053423  132.39103811
111 -14.52045852  132.39104582
111 -14.52042434  132.39104930
112 -14.52038711  132.39104443 -14.52036699  132.39103963
111 -14.52038711  132.39104443
112 -14.52038711  132.39104443 -14.52032984  132.39103164
111 -14.52032169  132.39095559
111 -14.52026756  132.39042315
112 -14.52032276  132.39033181 -14.52038003  132.39029344
111 -14.52032276  132.39033181
112 -14.52032276  132.39033181 -14.52033221  132.39032607
111 -14.52035783  132.39032358
111 -14.52039061  132.39032024
111 -14.52046772  132.39031239
112 -14.52053102  132.39023129 -14.52053102  132.39018013
111 -14.52053102  132.39023129
111 -14.52047066  132.39002184
112 -14.52037160  132.38994350 -14.52029267  132.38994190
111 -14.52037160  132.38994350
111 -14.52029576  132.38994670
112 -14.52029576  132.38994670 -14.52018587  132.38995949
111 -14.52016730  132.39010818
113 -14.52016111  132.39023928
111 -14.52079834  132.39179483
112 -14.52103904  132.39152316 -14.52102344  132.39128372
111 -14.52103904  132.39152316
111 -14.52101675  132.39119393
112 -14.52092983  132.39102586 -14.52086520  132.39097060
112 -14.52078942  132.39106039 -14.52079165  132.39111335
111 -14.52078942  132.39106039
111 -14.52081616  132.39129983
112 -14.52058883  132.39161755 -14.52033698  132.39164748
111 -14.52058883  132.39161755
111 -14.52004138  132.39167232
111 -14.51973744  132.39170273
112 -14.51973744  132.39170273 -14.51967503  132.39171194
112 -14.51972629  132.39185008 -14.51977533  132.39188692
113 -14.51981768  132.39188922
111 -14.52091088  132.39041190
111 -14.52087444  132.39041537
111 -14.52078230  132.39042411
111 -14.52050080  132.39045084
111 -14.52040369  132.39046006
111 -14.52035524  132.39046466
111 -14.52035812  132.39049346
111 -14.52042467  132.39048867
111 -14.52043922  132.39063410
111 -14.52038350  132.39064049
111 -14.52039488  132.39075426
111 -14.52045060  132.39074787
111 -14.52046144  132.39085627
111 -14.52039489  132.39086107
111 -14.52039857  132.39089794
111 -14.52044427  132.39089359
111 -14.52054120  132.39088439
111 -14.52082293  132.39085765
111 -14.52091379  132.39084902
111 -14.52095422  132.39084518
111 -14.52095053  132.39080831
111 -14.52089327  132.39081310
111 -14.52085650  132.39044550
113 -14.52091376  132.39044070
111 -14.52281621  132.38584112
111 -14.52282550  132.38590827
111 -14.52231846  132.38596008
111 -14.52232588  132.38611165
112 -14.52232588  132.38611165 -14.52234260  132.38633229
111 -14.52212715  132.38637450
111 -14.52212715  132.38638409
112 -14.52237232  132.38664118 -14.52239646  132.38688484
111 -14.52237232  132.38664118
111 -14.52244289  132.38745659
111 -14.52249490  132.38773671
112 -14.52249490  132.38773671 -14.52250604  132.38779426
111 -14.52256733  132.38780578
111 -14.52288865  132.38779810
111 -14.52536492  132.38755599
112 -14.52569549  132.38712831 -14.52567623  132.38678682
111 -14.52569549  132.38712831
111 -14.52529431  132.38347144
112 -14.52475316  132.38230993 -14.52435850  132.38190528
111 -14.52475316  132.38230993
111 -14.52175836  132.37961234
112 -14.52146583  132.37964911 -14.52133273  132.37978981
111 -14.52146583  132.37964911
111 -14.52097364  132.38018152
112 -14.52079875  132.38043797 -14.52072570  132.38057803
111 -14.52079875  132.38043797
111 -14.52049483  132.38106452
111 -14.52015948  132.38165408
112 -14.52015948  132.38165408 -14.52011835  132.38173231
111 -14.52007027  132.38179842
112 -14.52009284  132.38191611 -14.52016183  132.38196436
111 -14.52020100  132.38202209
111 -14.52067100  132.38276245
112 -14.52067100  132.38276245 -14.52091490  132.38313775
111 -14.52130465  132.38287067
111 -14.52212320  132.38223587
112 -14.52232957  132.38222588 -14.52244135  132.38229583
111 -14.52232957  132.38222588
111 -14.52245640  132.38231914
111 -14.52245425  132.38233358
111 -14.52236826  132.38243573
111 -14.52230807  132.38238687
111 -14.52234462  132.38233469
112 -14.52231022  132.38225586 -14.52224896  132.38221256
111 -14.52216297  132.38225253
111 -14.52211306  132.38229064
112 -14.52213664  132.38240985 -14.52218501  132.38246980
111 -14.52213664  132.38240985
111 -14.52216882  132.38244349
111 -14.52215527  132.38246184
111 -14.52206434  132.38238870
112 -14.52206434  132.38238870 -14.52203424  132.38236538
111 -14.52199244  132.38238277
111 -14.52132296  132.38289411
112 -14.52063941  132.38277591 -14.52036851  132.38236687
111 -14.52063941  132.38277591
111 -14.52016828  132.38204514
112 -14.52006674  132.38194319 -14.52000612  132.38190322
111 -14.51995543  132.38195041
111 -14.51991803  132.38199838
111 -14.51984193  132.38214893
112 -14.51982903  132.38221289 -14.51982903  132.38224753
111 -14.51982903  132.38221289
111 -14.51983935  132.38308158
111 -14.51984838  132.38315486
111 -14.51986644  132.38328010
111 -14.51991416  132.38346396
111 -14.52016696  132.38404353
111 -14.52021235  132.38413905
111 -14.52025872  132.38415026
111 -14.52026949  132.38414292
111 -14.52028934  132.38412938
111 -14.52028313  132.38422579
111 -14.52026949  132.38422738
111 -14.52025865  132.38423276
111 -14.52044083  132.38456275
111 -14.52050454  132.38459219
111 -14.52059462  132.38459896
111 -14.52059385  132.38462356
111 -14.52047747  132.38462047
111 -14.52053326  132.38470838
111 -14.52050102  132.38472837
111 -14.52025373  132.38431416
111 -14.52018471  132.38417022
111 -14.51993387  132.38360413
111 -14.51959956  132.38361756
111 -14.51959755  132.38358613
111 -14.51991886  132.38357078
111 -14.51988836  132.38349860
111 -14.51984451  132.38341999
111 -14.51983032  132.38337203
111 -14.51974619  132.38328227
111 -14.51971697  132.38325111
111 -14.51971553  132.38318950
112 -14.51977744  132.38315886 -14.51979550  132.38313887
111 -14.51980066  132.38309757
111 -14.51979345  132.38224133
112 -14.51979345  132.38224133 -14.51979164  132.38220589
111 -14.51975011  132.38221575
112 -14.51952878  132.38244598 -14.51938587  132.38258375
111 -14.51952878  132.38244598
111 -14.51840158  132.38345348
112 -14.51840158  132.38345348 -14.51818093  132.38365838
111 -14.51773634  132.38428912
111 -14.51699315  132.38552178
111 -14.51699444  132.38554176
111 -14.51697638  132.38559639
112 -14.51699315  132.38568299 -14.51703184  132.38570297
111 -14.51789214  132.38624390
114 -14.51815010  132.38629320 -14.51830617  132.38627854
111 -14.51485558  132.37343227
111 -14.51462825  132.37326259
112 -14.51462825  132.37326259 -14.51454856  132.37320620
112 -14.51440461  132.37337369 -14.51439871  132.37346599
111 -14.51440461  132.37337369
111 -14.51439286  132.37363772
111 -14.51455066  132.37758284
111 -14.51458720  132.37789129
112 -14.51465497  132.37794751 -14.51470578  132.37795304
111 -14.51465497  132.37794751
111 -14.51491974  132.37796133
111 -14.51634094  132.37789337
112 -14.51652714  132.37806639 -14.51653516  132.37823279
111 -14.51652714  132.37806639
111 -14.51657260  132.37940898
112 -14.51627395  132.37986805 -14.51593963  132.38010841
112 -14.51635195  132.38071206 -14.51666042  132.38093400
111 -14.51668226  132.38134288
111 -14.51675447  132.38264688
112 -14.51675447  132.38264688 -14.51676561  132.38287020
111 -14.51671970  132.38301432
111 -14.51644962  132.38418400
112 -14.51659474  132.38434157 -14.51674487  132.38433518
111 -14.51659474  132.38434157
111 -14.51686752  132.38433108
112 -14.51686752  132.38433108 -14.51699753  132.38432450
111 -14.51706873  132.38436626
111 -14.51735351  132.38454053
112 -14.51735351  132.38454053 -14.51739976  132.38456950
111 -14.51745876  132.38454053
111 -14.51753674  132.38449425
111 -14.51768652  132.38425942
112 -14.51835353  132.38341076 -14.51860637  132.38318194
111 -14.51835353  132.38341076
111 -14.51832386  132.38337612
111 -14.51868209  132.38305865
111 -14.51871176  132.38309329
111 -14.51881585  132.38300104
112 -14.51881061  132.38293543 -14.51878739  132.38290478
111 -14.51881061  132.38293543
111 -14.51862359  132.38273557
111 -14.51866540  132.38270414
111 -14.51875093  132.38279145
111 -14.51879736  132.38274215
111 -14.51888424  132.38283083
111 -14.51883781  132.38288013
111 -14.51885516  132.38289784
112 -14.51885516  132.38289784 -14.51888095  132.38292315
111 -14.51892018  132.38290858
111 -14.51901789  132.38282199
111 -14.51909430  132.38275427
111 -14.51948649  132.38240671
112 -14.51939569  132.38229372 -14.51929921  132.38227534
111 -14.51939569  132.38229372
111 -14.51939551  132.38227973
111 -14.51939336  132.38211146
111 -14.51943585  132.38211024
111 -14.51943456  132.38209692
111 -14.51947591  132.38209574
111 -14.51947460  132.38199995
111 -14.51947166  132.38178545
111 -14.51947153  132.38177544
111 -14.51954066  132.38177358
111 -14.51959019  132.38171442
111 -14.51987343  132.38179596
112 -14.52004059  132.38171762 -14.52011023  132.38162968
111 -14.52004059  132.38171762
111 -14.52025882  132.38141064
111 -14.52026346  132.38141224
111 -14.52046003  132.38104771
111 -14.52077267  132.38042737
112 -14.52077267  132.38042737 -14.52085316  132.38027548
111 -14.52094757  132.38016036
111 -14.52143357  132.37962475
112 -14.52143357  132.37962475 -14.52154036  132.37950964
113 -14.52142428  132.37930819
111 -14.53118895  132.38371096 20
112 -14.53126095  132.38378533 -14.53133283  132.38378533 20
111 -14.53133294  132.38371096 20
114 -14.53126094  132.38363658 -14.53118956  132.38363658 20
111 -14.51386938  132.36820985 20
112 -14.51394139  132.36828422 -14.51401326  132.36828422 20
111 -14.51401338  132.36820985 20
114 -14.51394137  132.36813548 -14.51387000  132.36813548 20
111 -14.52051042  132.37959804 20
112 -14.52058243  132.37967241 -14.52065430  132.37967241 20
111 -14.52065442  132.37959804 20
114 -14.52058242  132.37952366 -14.52051104  132.37952367 20
111 -14.53138252  132.39198189
111 -14.53145173  132.39198348
112 -14.53154555  132.39188498 -14.53154708  132.39179601
111 -14.53154555  132.39188498
111 -14.53154708  132.39167527
112 -14.53146711  132.39159900 -14.53140713  132.39159742
111 -14.53146711  132.39159900
113 -14.53137022  132.39160059
111 -14.52516822  132.39221680
112 -14.52618480  132.39331619 -14.52721753  132.39343548
111 -14.52618480  132.39331619
111 -14.52640472  132.39324469
111 -14.52646671  132.39324310
111 -14.52648891  132.39324259
111 -14.52648931  132.39325899
111 -14.52650273  132.39325866
111 -14.52652953  132.39325839
111 -14.52652917  132.39323756
111 -14.52656047  132.39323698
111 -14.52658580  132.39323664
111 -14.52667118  132.39323549
111 -14.52669609  132.39323515
111 -14.52672742  132.39323473
111 -14.52672777  132.39330709
111 -14.52693483  132.39330544
111 -14.52718864  132.39329044
111 -14.52747512  132.39325740
111 -14.52752895  132.39310171
112 -14.52746282  132.39296985 -14.52737515  132.39290947
111 -14.52746282  132.39296985
111 -14.52696606  132.39268546
112 -14.52677844  132.39269500 -14.52662772  132.39271565
111 -14.52677844  132.39269500
112 -14.52677844  132.39269500 -14.52669693  132.39270930
111 -14.52669693  132.39281097
111 -14.52669310  132.39296530
111 -14.52672382  132.39296474
111 -14.52672430  132.39299366
111 -14.52669326  132.39299396
111 -14.52666817  132.39299421
111 -14.52658276  132.39299492
111 -14.52655817  132.39299527
111 -14.52652643  132.39299571
111 -14.52653058  132.39296790
111 -14.52654928  132.39284275
111 -14.52655171  132.39277453
112 -14.52668920  132.39255924 -14.52681830  132.39253655
111 -14.52668920  132.39255924
111 -14.52694404  132.39252904
112 -14.52702880  132.39254985 -14.52705944  132.39256893
111 -14.52702880  132.39254985
111 -14.52754354  132.39284852
112 -14.52766788  132.39282858 -14.52771306  132.39275445
111 -14.52766788  132.39282858
112 -14.52766788  132.39282858 -14.52783303  132.39258749
111 -14.52800954  132.39240625
112 -14.52828103  132.39106161 -14.52793592  132.39024221
111 -14.52828103  132.39106161
111 -14.52780120  132.39129229
112 -14.52701685  132.39118172 -14.52663004  132.39086181
111 -14.52701685  132.39118172
111 -14.52625097  132.39057582
112 -14.52625097  132.39057582 -14.52584693  132.39026521
112 -14.52516161  132.39118362 -14.52516899  132.39184118
113 -14.52516161  132.39118362
111 -14.52670880  132.39344299
112 -14.52670880  132.39344299 -14.52671342  132.39350336
111 -14.52679647  132.39350813
112 -14.52706714  132.39351130 -14.52720709  132.39352084
111 -14.52706714  132.39351130
112 -14.52706714  132.39351130 -14.52730552  132.39352401
111 -14.52743932  132.39331907
111 -14.52718249  132.39334290
111 -14.52693900  132.39335536
113 -14.52670419  132.39335879
111 -14.51477455  132.38751639
112 -14.51477455  132.38751639 -14.51463245  132.38770130 3
112 -14.51416738  132.38769749 -14.51390532  132.38761552
111 -14.51416738  132.38769749 3
111 -14.51475056  132.38845431
112 -14.51475056  132.38845431 -14.51477203  132.38848111 3
111 -14.51479485  132.38849625
113 -14.51481146  132.38849053
111 -14.51447819  132.38043466
112 -14.51402450  132.38003909 -14.51359696  132.38004704
111 -14.51402450  132.38003909
111 -14.51395837  132.38001368 3
111 -14.51364464  132.38002639 3
112 -14.51327861  132.38027421 -14.51312481  132.38052045
111 -14.51327861  132.38027421
112 -14.51327861  132.38027421 -14.51325554  132.38032663
111 -14.51328899  132.38037906
112 -14.51334012  132.38042989 -14.51336834  132.38046222
111 -14.51334012  132.38042989
112 -14.51334012  132.38042989 -14.51422155  132.38152705
112 -14.51187448  132.38327511 -14.51029686  132.38318141
111 -14.51187448  132.38327511
112 -14.51187448  132.38327511 -14.51179604  132.38326716
111 -14.51174991  132.38335771 3
111 -14.51177605  132.38393597
112 -14.51189447  132.38402970 -14.51199905  132.38401381
111 -14.51189447  132.38402970
112 -14.51189447  132.38402970 -14.51347503  132.38382528
112 -14.51355935  132.38678412 -14.51270380  132.38804053
111 -14.51355935  132.38678412
112 -14.51355935  132.38678412 -14.51351321  132.38683559
111 -14.51355381  132.38690422 3
112 -14.51402996  132.38751807 -14.51421297  132.38772745
111 -14.51402996  132.38751807
112 -14.51402996  132.38751807 -14.51421297  132.38772745 3
112 -14.51476447  132.38738653 -14.51492534  132.38707261
113 -14.51476447  132.38738653
111 -14.51046723  132.38460973
111 -14.51051152  132.38487052
112 -14.51051152  132.38487052 -14.51052481  132.38494830
112 -14.51065547  132.38489111 -14.51069312  132.38483392
111 -14.51065547  132.38489111
111 -14.51077985  132.38473082
112 -14.51157675  132.38412019 -14.51204507  132.38399456
111 -14.51157675  132.38412019
112 -14.51157675  132.38412019 -14.51169856  132.38409274
111 -14.51169413  132.38400124 3
111 -14.51166534  132.38329895
112 -14.51153911  132.38321659 -14.51142395  132.38320287
111 -14.51153911  132.38321659
112 -14.51153911  132.38321659 -14.51107540  132.38312305
111 -14.51070897  132.38268805
111 -14.51055138  132.38252117
112 -14.51055138  132.38252117 -14.51049602  132.38246398
112 -14.51041629  132.38256730 -14.51040965  132.38264051
111 -14.51041629  132.38256730
113 -14.51039636  132.38286659
112 -14.51061782  132.38502511 -14.51068241  132.38490756
111 -14.51061782  132.38502511
112 -14.51061782  132.38502511 -14.51053631  132.38505053
111 -14.51048402  132.38499334
111 -14.51049786  132.38532695
113 -14.51051478  132.38532695
112 -14.51051438  132.38239772 -14.51059896  132.38240566
111 -14.51051438  132.38239772
112 -14.51051438  132.38239772 -14.51043107  132.38226798
111 -14.51038365  132.38210516
111 -14.51036571  132.38210516
113 -14.51037981  132.38244008
112 -14.51216794  132.38663872 -14.51268563  132.38664037 3
112 -14.51301387  132.38576492 -14.51302344  132.38533338 3
112 -14.51216793  132.38489110 -14.51169592  132.38490430 3
114 -14.51132199  132.38576492 -14.51133156  132.38621292 3
112 -14.51199383  132.38239382 -14.51247644  132.38239345 3
