I
1050 Generated by WorldEditor 2.1.0r1

1    333 1 0 LIPL Ghedi Airbase
1302 city Ghedi
111  45.42458673  010.27884542
111  45.42458187  010.27883767
111  45.42504880  010.27817238
113  45.42476356  010.27777148
110 1 0.00 84.0000 New Taxiway 57
111  45.43079037  010.28629917
111  45.43066788  010.28650659
111  45.43074840  010.28653361
113  45.43082268  010.28638178
110 1 0.00 84.0000 New Taxiway 55
111  45.43215364  010.28359706
111  45.43207489  010.28359482
111  45.43200933  010.28375945
113  45.43205154  010.28384869
110 1 0.00 84.0000 main asphalt
111  45.42246631  010.28091421
111  45.42250405  010.28096838
111  45.42279168  010.28138123
111  45.42283294  010.28144045
111  45.42422940  010.27946789
111  45.42424185  010.27947757
111  45.42429617  010.27936954
111  45.42443422  010.27929215
111  45.42451702  010.27941016
111  45.42547009  010.28076861
111  45.42536639  010.28432434
111  45.42533824  010.28435660
111  45.42531090  010.28436332
111  45.42529675  010.28435123
111  45.42525054  010.28448828
111  45.42529581  010.28451918
111  45.42530524  010.28455143
111  45.42530052  010.28460920
111  45.42529109  010.28466026
111  45.42520009  010.28490804
111  45.42513314  010.28486505
111  45.42511578  010.28491631
111  45.42517948  010.28496417
111  45.42496012  010.28556146
111  45.42489920  010.28557345
111  45.42444715  010.28542284
111  45.42440860  010.28532080
111  45.42435277  010.28566059
111  45.42441588  010.28560574
111  45.42483783  010.28574495
111  45.42487164  010.28580237
111  45.42484877  010.28586466
111  45.42496821  010.28595199
111  45.42498488  010.28590650
111  45.42500242  010.28589905
111  45.42503842  010.28591787
111  45.42518154  010.28609815
111  45.42518126  010.28624023
111  45.42536316  010.28594835
111  45.42550513  010.28612262
111  45.42550272  010.28606182
111  45.42539467  010.28593398
111  45.42526486  010.28595364
111  45.42509762  010.28575214
111  45.42507318  010.28566553
111  45.42529928  010.28504849
111  45.42535775  010.28509149
111  45.42537843  010.28503503
111  45.42531997  010.28499204
111  45.42541975  010.28471973
111  45.42547549  010.28466777
111  45.42549121  010.28466683 3 102
111  45.42617200  010.28516832
111  45.42617200  010.28517843
111  45.42621205  010.28520804
112  45.42621391  010.28524643  45.42620245  010.28527131
111  45.42621391  010.28524643
111  45.42620366  010.28526841
111  45.42624428  010.28531498
111  45.42626121  010.28528494
112  45.42626121  010.28528494  45.42627704  010.28525540
111  45.42629040  010.28526596
111  45.42635164  010.28531124
111  45.42635546  010.28530346 3 102
111  45.42636825  010.28531288 3 102
111  45.42639811  010.28534087 3 102
111  45.42650101  010.28547076
112  45.42649680  010.28564172  45.42646663  010.28569412
111  45.42649680  010.28564172
111  45.42644494  010.28571428
112  45.42646284  010.28574252  45.42644492  010.28578283
111  45.42647871  010.28576758
111  45.42653058  010.28569503
112  45.42653058  010.28569503  45.42656264  010.28564934
111  45.42664013  010.28564637 3 102
111  45.42770345  010.28697823 3 102
112  45.42768722  010.28712522  45.42764714  010.28718904
111  45.42768722  010.28712522 3 102
111  45.42741913  010.28753666 3 102
111  45.42739979  010.28755670 3 102
111  45.42732245  010.28754825 3 102
111  45.42695238  010.28708087
111  45.42694655  010.28691938
111  45.42674812  010.28721947
111  45.42686365  010.28720417 3 102
111  45.42710259  010.28750848
111  45.42709866  010.28752611
111  45.42710964  010.28753847
111  45.42728520  010.28774882
111  45.42730452  010.28776905
111  45.42733037  010.28777587
111  45.42743524  010.28795582
111  45.42739281  010.28802748
111  45.42744699  010.28812044
111  45.42748942  010.28804878
111  45.42767927  010.28837452
111  45.42766862  010.28848234
111  45.42785260  010.28826426
111  45.42777703  010.28825311
111  45.42750857  010.28779701
111  45.42750431  010.28776665
111  45.42749746  010.28769161
111  45.42750509  010.28765788 3 102
111  45.42777987  010.28723617
112  45.42777987  010.28723617  45.42781916  010.28718019 3 102
111  45.42787621  010.28719515
111  45.42791193  010.28726651
111  45.42791727  010.28732963
111  45.42787955  010.28743578
111  45.42785126  010.28748012
111  45.42788710  010.28752807
111  45.42791538  010.28748373
111  45.42798299  010.28740996
111  45.42807566  010.28744780 3 102
111  45.42919801  010.28886312
112  45.42929476  010.28915686  45.42929928  010.28925199
111  45.42929476  010.28915686
111  45.42930080  010.28923301
111  45.42929794  010.28925245 106
111  45.42942941  010.28935509
111  45.42945797  010.28926720
111  45.42948430  010.28926500
111  45.42951111  010.28928029
111  45.43042067  010.29041841
111  45.43050711  010.29028404
111  45.43049356  010.29026694
111  45.43048788  010.29023937
111  45.43050051  010.29019340
111  45.43107219  010.28991874
111  45.43116474  010.28999360
111  45.43107526  010.28960983
111  45.43103245  010.28974692
111  45.43039546  010.29004932
111  45.43030565  010.29002996
111  45.43001973  010.28966938
111  45.42974760  010.28932618
111  45.42956529  010.28909626
111  45.42953656  010.28902478
111  45.42956341  010.28885029
111  45.42957192  010.28882136
111  45.42946177  010.28875653
111  45.42943455  010.28867897
111  45.42945955  010.28859245
112  45.42945955  010.28859245  45.42927453  010.28871989
111  45.42916473  010.28860200
111  45.42914508  010.28858073
111  45.42913408  010.28858409 3 102
111  45.42888289  010.28826866
112  45.42889117  010.28817144  45.42890951  010.28813224
111  45.42889117  010.28817144
111  45.42895989  010.28805812
112  45.42895021  010.28804501  45.42893973  010.28805155
111  45.42894076  010.28803224
111  45.42888123  010.28812638
112  45.42884781  010.28815287  45.42882489  010.28816500
111  45.42879600  010.28815954 3 102
111  45.42812559  010.28731766
112  45.42813374  010.28712880  45.42817618  010.28706834
111  45.42813374  010.28712880
111  45.42816617  010.28708377
112  45.42813334  010.28706131  45.42810977  010.28708012
111  45.42810928  010.28704485
111  45.42806767  010.28708758
112  45.42806767  010.28708758  45.42802524  010.28712789
111  45.42798055  010.28713552 3 102
111  45.42647520  010.28524515 3 102
111  45.42641070  010.28518388 3 102
111  45.42637955  010.28516067
112  45.42637314  010.28507309  45.42639487  010.28503440
111  45.42637314  010.28507309
111  45.42639079  010.28503827
111  45.42635059  010.28500263
111  45.42633294  010.28503745
112  45.42633294  010.28503745  45.42630986  010.28508002
111  45.42627610  010.28508361 3 102
111  45.42559482  010.28457604
111  45.42558464  010.28455508
111  45.42556766  010.28450187
111  45.42560708  010.28315904
111  45.42562360  010.28260245
111  45.42562725  010.28259844
111  45.42587250  010.28296085
111  45.42588155  010.28294795
111  45.42588601  010.28287886 102
111  45.42592234  010.28168987
111  45.42605700  010.28160925 102
111  45.42629719  010.28194134
111  45.42628252  010.28196920
111  45.42632798  010.28203901
111  45.42634590  010.28201115
111  45.42635438  010.28202330
111  45.42636264  010.28201202
111  45.42638794  010.28204701
111  45.42646749  010.28193833
111  45.42644219  010.28190334
111  45.42644958  010.28189325
111  45.42643780  010.28187603
111  45.42645247  010.28185514
111  45.42639031  010.28176583
111  45.42637565  010.28178673
111  45.42631876  010.28170499 102
111  45.42601813  010.28127305 102
111  45.42577184  010.28091917
111  45.42577401  010.28079560
111  45.42563379  010.28099547
111  45.42548943  010.28079109
111  45.42578231  010.28036754
111  45.42577600  010.28036247
111  45.42568357  010.28040872
111  45.42557121  010.28024611
111  45.42548610  010.28035901
111  45.42544356  010.28031067
111  45.42539254  010.28038023
111  45.42463838  010.27930700
111  45.42469252  010.27923456
112  45.42469252  010.27923456  45.42455566  010.27898824
111  45.42465273  010.27887016
111  45.43204642  010.26837913
112  45.43240376  010.26838173  45.43255842  010.26858598
111  45.43240376  010.26838173
111  45.43308969  010.26947612
112  45.43308969  010.26947612  45.43324245  010.26973010
111  45.43309252  010.27000206 102
111  45.42983896  010.27460979
111  45.42972304  010.27454795
111  45.42967007  010.27450032
111  45.42956275  010.27430399
111  45.42954236  010.27427853
111  45.42947415  010.27438021
111  45.42948439  010.27439566
111  45.42961109  010.27451215
111  45.42964084  010.27455329
111  45.42973102  010.27476319 102
111  45.42968490  010.27483811 102
112  45.42956386  010.27489681  45.42949903  010.27490521
111  45.42956386  010.27489681
111  45.42932455  010.27522901
112  45.42932455  010.27522901  45.42931538  010.27534098 102
111  45.42926907  010.27543004
111  45.42923859  010.27547496
111  45.42923143  010.27546170 102
111  45.42708026  010.27851568
111  45.42650288  010.27769299
111  45.42650229  010.27767711
111  45.42648183  010.27764796
111  45.42641517  010.27774280
111  45.42643725  010.27777426
111  45.42646453  010.27773538
111  45.42648037  010.27774040
111  45.42705232  010.27855535 102
111  45.42612974  010.27986512 102
111  45.42627722  010.28007832
111  45.42628175  010.28008477
111  45.42634381  010.27999676
112  45.42644102  010.27998620  45.42650213  010.28000716
111  45.42644102  010.27998620
111  45.42654174  010.28002651
111  45.42655684  010.27996091
111  45.42645613  010.27992060
112  45.42645613  010.27992060  45.42643123  010.27990931
111  45.42644523  010.27985295
111  45.42650310  010.27977087
111  45.42649858  010.27976442
111  45.43048273  010.27411443
111  45.43053537  010.27412887
111  45.43070418  010.27441039
111  45.43071510  010.27442861
111  45.43076758  010.27451612
111  45.43078907  010.27449351
111  45.43073641  010.27440616
111  45.43072747  010.27439133
111  45.43054662  010.27409135
111  45.43053668  010.27403793
111  45.43322841  010.27022075 102
112  45.43356475  010.27023472  45.43370620  010.27042339
111  45.43356475  010.27023472 102
111  45.43397625  010.27087862
111  45.43398228  010.27094323
111  45.43389405  010.27154370
111  45.43381566  010.27172449
111  45.43379896  010.27179995
111  45.43378617  010.27187699
111  45.43377676  010.27196242
111  45.43377297  010.27200290
111  45.43376594  010.27207801
111  45.43375711  010.27217233
111  45.43369672  010.27217643
111  45.43362285  010.27227660
111  45.43362974  010.27228690
111  45.43364828  010.27231458
111  45.43366426  010.27233845
111  45.43367951  010.27236123
111  45.43369549  010.27238509
111  45.43374028  010.27232462
111  45.43379434  010.27240536
111  45.43374955  010.27246583
111  45.43376708  010.27249202
111  45.43378102  010.27251284
111  45.43379703  010.27253675
111  45.43381222  010.27255943
111  45.43382799  010.27258298
111  45.43384372  010.27260649
111  45.43385918  010.27262958
111  45.43387772  010.27265727
111  45.43391740  010.27271653
111  45.43394586  010.27268115
112  45.43394586  010.27268115  45.43396394  010.27265652
111  45.43397088  010.27268319
111  45.43398185  010.27278031
111  45.43414750  010.27274795
111  45.43414279  010.27269419
111  45.43427410  010.27266854
111  45.43427882  010.27272229
111  45.43438375  010.27270179
111  45.43440536  010.27290955
112  45.43445730  010.27288632  45.43448009  010.27287512
111  45.43450778  010.27285608
112  45.43455458  010.27281735  45.43457658  010.27279608
111  45.43455458  010.27281735
112  45.43455458  010.27281735  45.43464338  010.27273001
111  45.43470467  010.27260379
112  45.43472858  010.27261302  45.43473880  010.27263094
111  45.43472858  010.27261302
111  45.43475442  010.27265944
111  45.43479207  010.27272708
111  45.43482479  010.27268764
111  45.43478651  010.27261895
111  45.43475688  010.27256578
112  45.43475688  010.27256578  45.43473881  010.27253331
111  45.43474621  010.27250545
111  45.43481076  010.27235861
112  45.43481076  010.27235861  45.43483276  010.27231606
111  45.43487820  010.27234465 102
111  45.43490015  010.27237996 102
111  45.43501828  010.27260830 102
111  45.43603253  010.27512839
111  45.43602794  010.27517457
111  45.43604877  010.27522483
111  45.43607008  010.27522170 102
111  45.43634426  010.27590293
111  45.43603465  010.27615373
112  45.43604857  010.27618888  45.43601598  010.27622603
111  45.43606190  010.27622256
111  45.43637476  010.27597873 102
111  45.43651923  010.27633821
112  45.43651923  010.27633821  45.43654852  010.27642167 102
111  45.43654062  010.27649455 102
111  45.43400159  010.27854753
111  45.43327707  010.27913336
112  45.43327707  010.27913336  45.43301105  010.27934892 102
111  45.43291269  010.27980417 102
111  45.43283202  010.28029534
112  45.43276334  010.28037031  45.43272751  010.28036359
111  45.43276334  010.28037031
111  45.43272056  010.28036166
111  45.43271507  010.28042720
111  45.43275571  010.28043593
112  45.43275571  010.28043593  45.43279154  010.28044399
111  45.43279318  010.28053181 102
111  45.43259698  010.28172631 102
111  45.43269882  010.28196496 102
111  45.43267166  010.28222942
111  45.43262450  010.28238192
112  45.43258779  010.28241222  45.43256500  010.28240214
111  45.43258779  010.28241222
111  45.43244455  010.28235511
111  45.43243027  010.28241801
111  45.43247071  010.28243429
111  45.43247503  010.28245458
111  45.43253019  010.28247773
111  45.43254165  010.28246285
111  45.43255232  010.28246714
112  45.43255232  010.28246714  45.43258376  010.28248394
111  45.43258037  010.28252458 102
111  45.43255325  010.28261226
111  45.43264913  010.28268280 102
111  45.43268312  010.28261358
111  45.43272173  010.28256176
112  45.43274971  010.28254774  45.43276543  010.28255558
111  45.43274971  010.28254774
111  45.43290800  010.28261146
111  45.43292298  010.28253933
111  45.43288919  010.28252591
111  45.43288674  010.28250626
111  45.43281876  010.28247926
111  45.43280687  010.28249321
111  45.43279783  010.28248961
112  45.43279783  010.28248961  45.43276639  010.28247169
111  45.43277137  010.28242446 102
111  45.43283065  010.28227519
111  45.43303371  010.28101751
111  45.43318534  010.28107072 102
111  45.43329816  010.28037669
111  45.43332535  010.28038052
111  45.43334929  010.28040691 3 102
111  45.43398473  010.28205107
112  45.43398473  010.28205107  45.43410025  010.28234559 3 102
111  45.43431368  010.28243511 3 102
111  45.43438453  010.28246610
111  45.43439111  010.28247718
111  45.43441820  010.28232250 3 102
111  45.43434484  010.28228991 3 102
112  45.43407362  010.28198100  45.43398797  010.28175479
111  45.43407362  010.28198100 3 102
111  45.43340598  010.28025054
111  45.43335957  010.27999892
112  45.43335957  010.27999892  45.43339239  010.27982799 102
111  45.43350781  010.27970544
111  45.43341240  010.27945532
111  45.43693294  010.27661155
111  45.43722829  010.27731467
111  45.43627027  010.27808404
111  45.43622501  010.27796981
111  45.43378729  010.27993048
111  45.43376828  010.27991500
111  45.43375198  010.27987242
111  45.43363201  010.27997392
112  45.43363201  010.27997392  45.43373259  010.28024156
111  45.43392591  010.28010382
111  45.43728268  010.27740431
112  45.43728268  010.27740431  45.43738563  010.27732031
111  45.43732198  010.27714449
111  45.43720882  010.27687460
111  45.43802502  010.27622016
111  45.43801107  010.27618851
111  45.43797737  010.27611207
111  45.43797235  010.27610068
111  45.44133745  010.27339500
111  45.44127408  010.27323050
111  45.44133156  010.27318223
111  45.44158805  010.27380987
111  45.44158805  010.27384078
111  45.44156542  010.27394965
111  45.44172761  010.27436897
111  45.44177193  010.27434075
111  45.44184455  010.27437838
111  45.44193319  010.27458804
111  45.44201994  010.27451950
111  45.44193319  010.27430312
111  45.44195393  010.27416872
111  45.44197468  010.27415393
111  45.44182946  010.27374939
111  45.44173327  010.27371042
111  45.44169367  010.27364725
112  45.44172573  010.27356392  45.44176858  010.27352930
111  45.44172573  010.27356392
111  45.44180400  010.27350210
112  45.44180400  010.27350210  45.44199064  010.27332587
111  45.44189335  010.27303030
111  45.44182003  010.27285026
111  45.44524216  010.27010036
111  45.44522141  010.27004928
111  45.44532043  010.26995789
111  45.44539775  010.26986111
111  45.44543359  010.26987455
111  45.44547942  010.26995363
111  45.44550526  010.26999821
111  45.44554109  010.26995117
111  45.44551413  010.26990711
111  45.44547036  010.26983558
111  45.44545339  010.26978316
111  45.44551091  010.26968101
111  45.44596745  010.26850483
111  45.44603187  010.26850397
111  45.44663967  010.26896691
111  45.44668486  010.26909145
111  45.44664602  010.26982871
111  45.44657707  010.26992075
111  45.44684193  010.26994373
111  45.44682275  010.26990605
111  45.44678531  010.26987350
111  45.44677571  010.26984177
111  45.44680983  010.26920320
111  45.44684950  010.26917427
111  45.44733835  010.26974848
111  45.44735104  010.27000177
111  45.44747013  010.27013919
111  45.44762726  010.27012436
111  45.44773171  010.26995175
111  45.44773461  010.26975076
111  45.44758552  010.26957300
111  45.44741907  010.26960246
111  45.44692117  010.26902341
111  45.44692071  010.26892059
111  45.44730030  010.26852489
111  45.44740565  010.26855444
111  45.44724115  010.26823857
111  45.44722186  010.26838082
111  45.44680211  010.26881817
111  45.44671393  010.26881708
111  45.44608996  010.26834182
111  45.44606141  010.26826276
111  45.44618963  010.26793242
111  45.44616813  010.26789048
111  45.44621679  010.26762273
111  45.44633787  010.26757112
111  45.44656871  010.26751467
111  45.44655627  010.26740660
111  45.44632882  010.26746306
111  45.44629939  010.26727757
111  45.44623376  010.26725338
111  45.44616993  010.26681817
111  45.44619057  010.26680595
111  45.44629648  010.26677558
111  45.44630744  010.26683404
111  45.44637156  010.26681253
111  45.44634978  010.26666963
111  45.44628566  010.26669113
111  45.44629311  010.26674934
111  45.44618862  010.26678365
111  45.44616496  010.26678433
111  45.44610409  010.26636932
111  45.44613610  010.26632881
111  45.44615260  010.26631667
111  45.44737641  010.26595527
111  45.44744911  010.26603414
111  45.44745675  010.26603201
111  45.44740184  010.26563865
111  45.44735165  010.26577183
111  45.44692142  010.26590145
111  45.44689456  010.26584877
111  45.44756540  010.26437027
111  45.44766663  010.26435129
111  45.44743395  010.26413328
111  45.44743004  010.26413782
111  45.44745437  010.26427089
111  45.44698610  010.26530797
111  45.44693616  010.26529988
111  45.44670368  010.26455495
111  45.44677222  010.26433624
111  45.44670139  010.26410451
111  45.44655942  010.26403428
111  45.44641076  010.26412428
111  45.44635725  010.26434067
111  45.44642379  010.26454847
111  45.44658130  010.26462529
111  45.44685135  010.26549576
111  45.44684838  010.26561299
111  45.44671580  010.26590662
111  45.44663539  010.26598582
111  45.44613650  010.26613523
112  45.44610302  010.26612626  45.44608782  010.26611643
111  45.44607580  010.26610274
111  45.44571092  010.26368884
111  45.44575255  010.26366576
111  45.44573341  010.26359496
111  45.44570823  010.26360342
111  45.44569677  010.26359521
111  45.44563477  010.26318504
111  45.44561575  010.26310375
111  45.44548284  010.26272824
112  45.44552357  010.26267179  45.44556205  010.26264599
111  45.44552357  010.26267179 102
111  45.44595541  010.26237692
111  45.44597739  010.26238963
111  45.44604694  010.26258695
111  45.44604240  010.26264702
111  45.44612550  010.26259436
111  45.44611842  010.26257467
111  45.44638591  010.26239083
111  45.44644468  010.26255189
111  45.44647658  010.26254831
111  45.44647671  010.26253889
111  45.44650662  010.26251867
111  45.44641357  010.26224801
111  45.44608273  010.26247538
111  45.44604109  010.26235953
111  45.44604269  010.26231726 102
111  45.44672527  010.26185065
111  45.44673093  010.26186140 102
111  45.44678839  010.26188923
111  45.44722408  010.26161146 102
111  45.44723827  010.26155864
111  45.44729201  010.26135870 102
111  45.44728164  010.26132644 102
111  45.44700157  010.25806917
112  45.44700157  010.25806917  45.44697487  010.25777664 102
111  45.44678283  010.25782680 102
111  45.44598265  010.25810920 102
111  45.44591685  010.25804939
111  45.44578741  010.25809393 102
111  45.44574777  010.25819253 102
111  45.44566154  010.25822312
111  45.44413434  010.25876492
111  45.44405418  010.25879335
112  45.44405418  010.25879335  45.44401888  010.25880690
111  45.44399579  010.25877207
111  45.44398629  010.25877594
111  45.44370093  010.25803987
112  45.44373512  010.25796106  45.44376499  010.25793590
111  45.44373512  010.25796106
111  45.44379805  010.25791410
111  45.44411221  010.25767967
111  45.44421341  010.25768194
111  45.44434670  010.25786595
111  45.44434472  010.25801896
111  45.44453807  010.25773373
111  45.44444015  010.25773412
111  45.44433657  010.25759139
111  45.44434243  010.25750787
111  45.44435758  010.25749656
111  45.44429761  010.25733186
111  45.44425574  010.25736311
111  45.44405814  010.25751056
111  45.44372762  010.25775720
111  45.44367514  010.25779636
112  45.44367514  010.25779636  45.44363440  010.25781765
111  45.44360514  010.25779278
111  45.44352897  010.25761090
112  45.44352897  010.25761090  45.44341401  010.25732866
111  45.44315713  010.25718512
111  45.44278088  010.25700206
111  45.44230894  010.25677244
111  45.44222893  010.25673351
111  45.44219023  010.25671469
111  45.44181342  010.25653135
111  45.44146333  010.25636102
112  45.44146333  010.25636102  45.44129460  010.25628133
111  45.44102385  010.25636260
111  45.44051772  010.25655610
111  45.44033539  010.25662580
111  45.44032860  010.25661806
111  45.44186975  010.25443316
111  45.44182028  010.25436478
111  45.44152924  010.25396255
111  45.44148259  010.25389808
111  45.43992428  010.25611004
111  45.42474389  010.27765818
111  45.42420470  010.27842354
111  45.42389329  010.27846638
111  45.42382258  010.27837362
111  45.42379648  010.27837732
111  45.42354469  010.27803250
112  45.42352982  010.27805667  45.42351568  010.27804727
111  45.42351740  010.27807686
111  45.42370200  010.27833533
111  45.42370793  010.27837390
111  45.42363226  010.27840061
111  45.42312255  010.27823766
111  45.42306927  010.27808830
112  45.42305573  010.27809388  45.42304623  010.27807259
111  45.42304595  010.27809791
111  45.42308801  010.27822662
111  45.42303405  010.27820937
111  45.42298658  010.27848732
111  45.42284246  010.27844164
111  45.42272982  010.27836845
111  45.42276595  010.27812366
111  45.42275042  010.27811869
111  45.42213817  010.27792296
111  45.42204292  010.27856400
111  45.42205037  010.27856645
111  45.42172151  010.27938595
111  45.42171526  010.27947962
111  45.42207417  010.27860665
111  45.42210519  010.27858448
111  45.42224119  010.27862922
111  45.42228730  010.27836063
111  45.42254898  010.27844420
111  45.42250896  010.27871731
111  45.42257550  010.27873919
111  45.42303846  010.27850558
111  45.42360114  010.27868969
113  45.42393926  010.27880033
111  45.44192428  010.27418292
111  45.44187171  010.27422353
111  45.44198015  010.27449905
111  45.44194167  010.27453154
111  45.44183323  010.27425602
111  45.44178283  010.27429581
111  45.44178058  010.27429007
111  45.44176020  010.27423802
111  45.44190165  010.27412513
113  45.44192132  010.27417536
111  45.43357155  010.26932640 102
111  45.43355112  010.26933424
112  45.43327137  010.26932192  45.43314117  010.26917581
111  45.43327137  010.26932192
111  45.43325093  010.26930513
111  45.43252797  010.26815731
111  45.43252718  010.26814500
112  45.43252718  010.26814500  45.43242660  010.26794343
111  45.43252325  010.26770603
111  45.43610106  010.26263644
111  45.43610861  010.26264181
112  45.43627693  010.26259500  45.43635782  010.26262374
111  45.43639245  010.26264719
111  45.43643677  010.26269691
111  45.43714967  010.26371019
112  45.43714967  010.26371019  45.43729301  010.26392655
111  45.43717042  010.26419936
111  45.43717702  010.26421817
111  45.43714307  010.26427193
113  45.43713270  010.26426118 102
111  45.43842711  010.25933459
111  45.43843748  010.25933996
111  45.43859119  010.25927411
111  45.43866946  010.25926605
111  45.43976522  010.25989500
112  45.43976522  010.25989500  45.43995005  010.26006568
111  45.43987555  010.26031162
111  45.43983877  010.26039629
111  45.43984632  010.26040569 102
111  45.43764176  010.26353663
111  45.43762604  010.26354335
112  45.43729049  010.26351199  45.43712468  010.26330257
111  45.43729049  010.26351199
111  45.43654789  010.26245481
112  45.43649759  010.26227002  45.43647795  010.26214347
111  45.43651331  010.26209308
113  45.43654238  010.26200461
111  45.44000379  010.25708974
111  45.44002423  010.25711438
111  45.44009652  010.25700910
112  45.44020418  010.25698782  45.44029298  010.25698894
111  45.44020418  010.25698782
111  45.44022147  010.25704942
112  45.44027569  010.25703038  45.44030084  010.25705054
111  45.44032205  010.25708974
111  45.44105711  010.25814212 102
111  45.44109552  010.25819710
112  45.44109552  010.25819710  45.44118107  010.25832676 102
111  45.44112268  010.25854158 102
111  45.44107922  010.25866082
111  45.44108192  010.25866434
111  45.44139373  010.25822532
111  45.44153353  010.25844379
111  45.44129691  010.25877599
111  45.44130199  010.25877742 102
112  45.44158640  010.25876183  45.44171767  010.25891343
111  45.44158640  010.25876183
111  45.44160111  010.25876828
111  45.44194851  010.25926340
111  45.44195643  010.25930211
112  45.44195643  010.25930211  45.44202320  010.25943920
112  45.44184780  010.25972627  45.44172898  010.25978111
111  45.44184780  010.25972627
112  45.44184780  010.25972627  45.44150153  010.25988594
111  45.44157961  010.26034236
111  45.44170866  010.26137285
112  45.44159088  010.26147582  45.44150192  010.26143749
111  45.44159088  010.26147582
111  45.44161130  010.26164734
112  45.44161130  010.26164734  45.44168784  010.26157657
111  45.44174665  010.26167619
111  45.44189306  010.26284540
112  45.44189306  010.26284540  45.44198405  010.26371781
112  45.44112080  010.26486257  45.44056864  010.26519064
111  45.44112080  010.26486257
112  45.44104872  010.26480760  45.44103741  010.26477131
111  45.44104872  010.26480760
111  45.44091387  010.26420685
111  45.44081331  010.26425703
111  45.44094815  010.26485778
112  45.44094815  010.26485778  45.44095193  010.26489676
111  45.44090944  010.26496348
111  45.43985778  010.26541265
112  45.43976506  010.26525326  45.43977747  010.26511469
111  45.43976506  010.26525326
111  45.43964796  010.26530915
112  45.43964796  010.26530915  45.43969761  010.26541234
111  45.43961686  010.26551555
111  45.43901881  010.26577098
112  45.43874723  010.26598063  45.43860465  010.26614028
111  45.43874723  010.26598063
111  45.43829912  010.26652411
112  45.43829912  010.26652411  45.43825838  010.26657249
111  45.43820520  010.26651927
111  45.43806233  010.26628344
112  45.43809389  010.26614454  45.43812407  010.26610020
111  45.43809389  010.26614454
111  45.43821041  010.26600334
111  45.43824006  010.26598597
111  45.43815455  010.26584864
111  45.43811463  010.26591710
111  45.43802253  010.26602872
112  45.43802253  010.26602872  45.43798386  010.26606635
111  45.43791359  010.26603792
111  45.43729720  010.26502049
111  45.43728668  010.26496623
111  45.43724784  010.26487306
111  45.43721945  010.26481249
111  45.43721421  010.26474533
111  45.43723440  010.26454223 102
111  45.43899859  010.26203827
112  45.43904115  010.26205320  45.43905949  010.26207840
111  45.44039998  010.26405138
111  45.44040588  010.26409618
111  45.44045368  010.26416151
111  45.44056173  010.26417924
111  45.44070030  010.26416611
112  45.44070030  010.26416611  45.44069344  010.26415369
112  45.44068339  010.26412692  45.44067894  010.26411329
111  45.44068339  010.26412692
111  45.44056073  010.26413684
112  45.44047233  010.26409951  45.44044548  010.26406311
111  45.44047233  010.26409951
111  45.44033411  010.26389904
112  45.44034150  010.26380637  45.44035826  010.26376883
111  45.44034150  010.26380637
111  45.44040474  010.26372658
111  45.44039065  010.26370124
111  45.44031880  010.26379759
112  45.44031880  010.26379759  45.44030323  010.26381806
111  45.44028062  010.26382126
111  45.44000724  010.26342377
111  45.44002575  010.26323878
111  45.43999461  010.26317498
111  45.43997566  010.26318107
111  45.43993660  010.26311826
111  45.43979737  010.26311835
112  45.43905783  010.26204160  45.43904735  010.26202665
111  45.43905783  010.26204160
112  45.43905783  010.26204160  45.43903753  010.26201267
111  45.43904539  010.26197347 102
111  45.44018274  010.26035734
112  45.44031005  010.26027222  45.44037213  010.26026102
111  45.44031005  010.26027222
111  45.44062831  010.25983208
112  45.44062831  010.25983208  45.44063224  010.25973464
111  45.44066053  010.25967528 102
111  45.44088449  010.25935497
111  45.44073597  010.25915001 102
111  45.44033508  010.25972733
111  45.44027064  010.25979565
111  45.44026357  010.25978109
112  45.44003961  010.25982365  45.43988637  010.25974861
111  45.43990759  010.25975309
111  45.43986436  010.25940367
111  45.43920820  010.25902625
111  45.43900624  010.25923679
111  45.43888679  010.25917072
113  45.43872098  010.25891649
111  45.44046936  010.25688130
111  45.44049086  010.25685227
111  45.44056546  010.25682445
111  45.44112229  010.25661681
112  45.44142329  010.25662648  45.44155795  010.25668938
111  45.44142329  010.25662648
111  45.44151605  010.25667265
111  45.44190497  010.25686622
111  45.44292957  010.25737617
111  45.44308560  010.25745383
112  45.44329233  010.25764392  45.44339078  010.25776166
111  45.44329233  010.25764392
112  45.44329233  010.25764392  45.44333986  010.25770359
111  45.44336285  010.25775382
111  45.44343298  010.25793241
111  45.44352441  010.25816519
111  45.44366305  010.25851819
112  45.44366305  010.25851819  45.44374752  010.25880193
111  45.44356023  010.25898954
111  45.44243322  010.25946088
112  45.44221908  010.25937968  45.44212544  010.25924808
111  45.44221908  010.25937968
112  45.44221908  010.25937968  45.44217348  010.25931560
111  45.44134238  010.25812867
111  45.44136046  010.25799072
111  45.44140564  010.25781191
111  45.44140903  010.25775290
111  45.44140563  010.25773056
111  45.44136196  010.25773944
111  45.44136060  010.25776675
111  45.44130109  010.25792281
111  45.44124004  010.25798245
111  45.44089963  010.25749607
112  45.44106823  010.25742819  45.44118025  010.25742819
111  45.44106823  010.25742819
111  45.44117538  010.25743291
112  45.44117538  010.25743291  45.44127270  010.25744258
111  45.44132993  010.25755440
111  45.44134014  010.25758819
111  45.44138743  010.25757904
111  45.44137476  010.25752774
112  45.44118733  010.25735468  45.44106512  010.25735952
